FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Jay,Rodriguez,FWD,BUR,5200000,0,14,0.933333333333333,1.79487179487179E-07,2.69230769230769E-06,0,85864,3,0,0,0,0,0,0,2.7,289,-3,0,14,3,0.2,0,1,0,0,2,0,1,0.5,45961,0,-1,0,0,350,449,0,0,41,Aston Villa,Everton,Man Utd,Leeds United F.C.,Leicester,0,0.5,0.7,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.8,22.8
,Roerslev,DEF,BRE,4300000,0,8,0.5,1.16279069767442E-07,1.86046511627907E-06,0,6394,0,7,0,0,0,0,0,1.9,28,-2,0,8,2,0.2,0,1,0,0,0,0,0,0,2207,0,-1,0,0,329,20,0,0,47,Brighton,Man City,Aston Villa,Liverpool,Wolverhampton,0,0,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.4,0.2,0.2,0.2,0.2,9.1
Cristian,Romero,DEF,TOT,4900000,0,13,0.928571428571429,1.89504373177843E-07,2.6530612244898E-06,0,44846,4,9,0,0,0,0,0,2.7,122,-1,0,13,1,0,0,0,3,0,1,0,0,0.2,25343,0,-1,0,0,533,5,0,0,99,Liverpool,Crystal Palace,Southampton,Watford,Arsenal,0,0,0,0,0,0.8,0.6,0.5,0.5,0.5,0.5,0.7,0.5,0.6,0.5,0.5,0.6,0.5,0.5,0.6,0.6,0.5,16
,Romeu,MID,SOU,4500000,2,30,1.9,4.22222222222222E-07,6.66666666666667E-06,0,71014,5,20,0,0,0,0,0,6.7,320,0,0,30,0,0.3,0,1.3,0,0,4,0,0,0.5,63660,0,-1,0,0,1369,142,0,0,194,Crystal Palace,West Ham,Tottenham,Newcastle,Wolverhampton,1,0,1,1.5,2,1.4,1,1,1,1.4,1.8,1,1.9,1.1,1,1,1.5,1,1.7,1,1,1,47.2
,Ronaldo,FWD,MUN,12500000,0,67,5.2,4.16E-07,5.36E-06,0,3196190,3,22,0,0,0,7,0,5.4,19154,0,0,67,0,0.5,0,5.8,12,0,3,0,2,29.7,5250826,0,-1,0,3,1026,20640,0,0,241,Newcastle,Burnley,Wolverhampton,Aston Villa,West Ham,0,0,6.9,6.4,4.5,5.5,5.6,6.6,6.5,7,6.6,5.5,5.9,5.6,6.5,6.9,6.7,5.2,5.7,6.5,3.7,5.8,116.1
Salomon,Rondon,FWD,EVE,6000000,0,21,1.9,3.16666666666667E-07,3.5E-06,0,44440,2,13,0,0,0,1,0,3.5,180,0,0,21,0,0.3,0,1.7,2,0,2,0,0,0.2,50780,0,-1,0,0,639,984,0,0,57,Chelsea,Burnley,Newcastle,Brighton,Norwich,1,0,1.1,2.3,1.4,1.3,1.7,1.5,2.1,1.1,1.2,1,1.1,1.8,1.1,1.5,1.8,1,1,1.5,1.5,1,38.6
Danny,Rose,DEF,WAT,4200000,0,7,0.9,2.14285714285714E-07,1.66666666666667E-06,0,50540,4,16,0,0,0,0,0,1.7,188,-3,0,7,3,0,0,0,0,0,0,0,0,0.3,19572,0,-1,0,0,688,108,0,0,75,Wolverhampton,West Ham,Tottenham,Newcastle,Norwich,0,0,0.4,0.5,0.9,0.4,0.5,0.5,0.5,0.4,0.5,0.7,0.4,0.5,0.7,0.6,0.6,0.5,0.5,0.4,0.4,0.7,22.4
Jonathan,Rowe,MID,NOR,4500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,-1,0,0,0,12,0,0,0,Aston Villa,Arsenal,Crystal Palace,Leicester,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John,Ruddy,GLK,WOL,4400000,0,0,0,0,0,0,11368,0,0,0,0,0,0,0,0,36,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,4718,0,-1,0,0,0,21,0,0,0,Brighton,Chelsea,Watford,Arsenal,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antonio,Rudiger,DEF,CHE,6200000,0,81,5.4,8.70967741935484E-07,1.30645161290323E-05,0,1402585,2,11,0,0,0,2,0,13.1,5235,7,0,81,-7,0.8,0,4.7,6,0,7,0,3,24.3,2721584,0,-1,0,2,1350,14504,0,0,321,Everton,Wolverhampton,Aston Villa,Brighton,Liverpool,7.3,7.2,6.3,6.7,6.7,7.4,7.6,0,0,5.7,5.7,7,5.9,7,6.8,5.8,7.2,6.9,7.1,5.9,7.8,4.8,65.7
Runar Alex,Runarsson,GLK,ARS,4000000,0,0,0,0,0,0,68092,0,0,0,0,0,0,0,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0.7,19017,0,-1,0,0,0,0,0,0,0,West Ham,Leeds United F.C.,Norwich,Wolverhampton,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lukas,Rupp,MID,NOR,4400000,0,14,0.875,1.98863636363636E-07,3.18181818181818E-06,0,35952,0,9,0,0,0,0,0,3.2,611,-1,0,14,1,0.2,0,1,0,0,0,0,0,0.3,47163,0,-1,0,0,472,41,0,0,82,Aston Villa,Arsenal,Crystal Palace,Leicester,Everton,0,0,0,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.6,0.4,0.4,0.4,0.4,28.3
Mathew,Ryan,GLK,BHA,4500000,0,0,0,0,0,0,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Wolverhampton,Brentford F.C.,Chelsea,Everton,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,S.Armstrong,MID,SOU,5800000,0,4,0.25,4.31034482758621E-08,6.89655172413793E-07,0,31801,0,0,0,0,0,0,0,0.7,51,-2,0,4,2,0,0,0,0,0,0,0,0,0.1,8414,0,-1,0,0,122,13,0,0,14,Crystal Palace,West Ham,Tottenham,Newcastle,Wolverhampton,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,9.5
,S.Longstaff,MID,NEW,4500000,0,23,2.1,4.66666666666667E-07,5.11111111111111E-06,0,88404,1,18,0,0,0,1,0,5.1,509,0,0,23,0,0,0,0.2,1,0,0,0,0,0.6,102528,0,-1,0,0,724,37,0,0,107,Liverpool,Man City,Man Utd,Everton,Southampton,1,1.1,1.2,1,1.2,2.2,1,1.7,2,1,1.1,1.5,1.1,2,1,1.9,1.5,1.5,1,1,1.8,1.3,28
,Sa,GLK,WOL,5100000,6,77,4.5,8.82352941176471E-07,1.50980392156863E-05,0,289003,1,14,0,56,0,0,0,15.1,3487,1,0,77,-1,1.2,0,6.2,7,0,6,0,1,3.9,545064,0,-1,0,3,1530,5963,0,0,353,Brighton,Chelsea,Watford,Arsenal,Man Utd,6.1,5.5,3.7,5.4,6.1,4.8,6.2,6.5,5.7,4.5,6.1,5.3,5.4,6.1,5.7,4.1,5.9,5.3,5.5,6.5,5.4,6.2,47.8
Allan,Saint-Maximin,FWD,NEW,6700000,0,62,3.9,5.82089552238806E-07,9.25373134328358E-06,0,1690822,3,33,0,0,0,3,0,9.3,22523,2,0,62,-2,0.4,0,2.8,9,0,2,0,4,14,2360916,0,-1,0,0,1416,5869,0,0,222,Liverpool,Man City,Man Utd,Everton,Southampton,2.9,3.8,4.4,4,3.5,5.6,4.4,5.5,4.8,3.5,3.7,4.2,2.7,5.1,2.7,3.6,5.2,3.9,3.6,2.8,4.8,3.6,111
Romain,Saiss,DEF,WOL,5000000,15,68,4,8E-07,1.36E-05,0,135228,3,14,0,0,0,2,0,13.6,1535,0,0,68,0,1.3,0,6.3,5,0,6,0,0,1.3,178533,0,-1,0,1,1478,6514,0,0,314,Brighton,Chelsea,Watford,Arsenal,Man Utd,5.2,4.9,3.1,4.6,5.2,4,5.5,5.6,5.1,3.8,5.2,4.5,4.6,5.4,4.8,3.4,5.3,4.5,4.7,5.8,4.6,5.5,62.6
Bukayo,Saka,MID,ARS,6200000,6,64,3.8,6.12903225806452E-07,1.03225806451613E-05,0,1589329,2,14,0,0,0,2,0,10.3,3649,-3,0,64,3,0.6,0,4,3,0,8,0,5,8.8,1163054,0,-1,0,1,1243,8751,0,0,211,West Ham,Leeds United F.C.,Norwich,Wolverhampton,Man City,3.7,2.3,3.4,4.7,3.1,2.2,5,3.7,0,4,2.8,3.7,4,2.4,2.4,4,2.9,3.4,2.3,4.2,3.4,4.4,115.6
Mohamed,Salah,MID,LIV,13100000,0,160,10,7.63358778625954E-07,1.22137404580153E-05,0,865630,1,12,0,0,0,14,0,12.2,2883,6,0,160,-6,0.5,0,7.2,19,0,10,0,10,73.6,2704738,0,-1,0,6,1440,4918,0,0,475,Newcastle,Tottenham,Leeds United F.C.,Leicester,Chelsea,14.2,12.3,14,13.4,13.6,13.2,12.2,13.3,12.8,13.8,11.8,12.8,13.6,12.2,13.4,11,12.2,14.2,12.6,14.6,12.6,12.8,232.9
William,Saliba,DEF,ARS,4500000,0,0,0,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,West Ham,Leeds United F.C.,Norwich,Wolverhampton,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohammed,Salisu,DEF,SOU,4500000,0,35,2.2,4.88888888888889E-07,7.77777777777778E-06,0,31087,6,23,0,0,0,0,0,7.8,182,0,0,35,0,0.1,0,0.5,3,0,4,0,0,0.2,34247,0,-1,0,0,1403,302,0,0,253,Crystal Palace,West Ham,Tottenham,Newcastle,Wolverhampton,1.1,0,1.8,3.3,1.8,1.6,2.6,2.4,1.9,2.4,2.2,1.2,1.4,1.5,1.8,2.5,2.8,1.9,2.1,2,2.8,1.3,53.3
Mbwana Ally,Samatta,FWD,AVL,5500000,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Norwich,Burnley,Chelsea,Leeds United F.C.,Brentford F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Albert,Sambi Lokonga,MID,ARS,4800000,0,23,1.4375,2.99479166666667E-07,4.79166666666667E-06,0,28638,4,8,0,0,0,0,0,4.8,209,-2,0,23,2,0.2,0,0.8,0,0,6,0,0,0.2,20289,0,-1,0,0,816,28,0,0,127,West Ham,Leeds United F.C.,Norwich,Wolverhampton,Man City,0.7,0.7,0.7,1.1,0.7,0.7,1.2,0.8,0,0.9,0.7,0.8,0.9,0.7,0.7,0.9,0.7,0.7,0.7,0.9,0.7,1,38.8
Davinson,Sanchez,DEF,TOT,4500000,0,40,5,1.11111111111111E-06,8.88888888888889E-06,0,250362,1,4,0,0,0,1,0,8.9,677,0,0,40,0,1.4,0,6.3,2,0,5,0,0,1.3,258599,0,-1,0,1,569,956,0,0,149,Liverpool,Crystal Palace,Southampton,Watford,Arsenal,0,7.1,6.9,4,3.6,7.5,6.3,6.4,6.3,5.8,5.6,7.4,6.1,7.2,6.3,4.5,7.1,5.9,6.1,6,7.2,5.2,22.2
Robert,Sanchez,GLK,BHA,4600000,3,53,3.5,7.60869565217391E-07,1.15217391304348E-05,0,1354146,2,15,0,40,0,0,0,11.5,8375,1,0,53,-1,0.8,0,3.6,5,0,5,0,0,18.1,1036340,0,-1,0,0,1350,3233,0,1,287,Wolverhampton,Brentford F.C.,Chelsea,Everton,Crystal Palace,3.3,0,4.3,4.9,3.7,3.8,3.2,0,2.5,4,4.1,2.7,4.6,4.5,3.9,3.7,4.3,3.4,3.8,3.5,4.2,4.2,35.4
Jadon,Sancho,MID,MUN,8900000,0,31,1.9375,2.17696629213483E-07,3.48314606741573E-06,0,746268,0,7,0,0,0,1,0,3.5,3332,-6,0,31,6,0.4,0,3.8,1,0,4,0,0,2.4,179105,0,-1,0,0,711,1024,0,0,121,Newcastle,Burnley,Wolverhampton,Aston Villa,West Ham,0,0,1.6,1.4,1.3,1.2,1,1.5,1.5,1.1,1.5,1,1.2,1,1,1.1,1.5,1,1,1.4,1,1.2,48.8
Morgan,Sanson,MID,AVL,5000000,0,3,0.1875,3.75E-08,6E-07,0,1906,0,1,0,0,0,0,0,0.6,22,0,0,3,0,0.1,0,0.5,0,0,0,0,0,0,1432,0,-1,0,0,59,11,0,0,13,Norwich,Burnley,Chelsea,Leeds United F.C.,Brentford F.C.,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.3
Joshua,Sargent,FWD,NOR,5400000,0,24,1.6,2.96296296296296E-07,4.44444444444444E-06,0,22379,0,16,0,0,0,0,0,4.4,529,-1,0,24,1,0.2,0,1.3,0,0,3,0,0,0.2,22134,0,-1,0,0,811,97,0,0,75,Aston Villa,Arsenal,Crystal Palace,Leicester,Everton,0,0,0,0.8,1.2,1.5,1.5,1.3,0.8,0.8,0.9,1.1,1.2,0.8,0.9,1.3,1.1,1.7,0.8,1,0.8,1.1,34.2
Jeremy,Sarmiento,MID,BHA,4500000,0,2,0.133333333333333,2.96296296296296E-08,4.44444444444444E-07,0,1075,0,1,0,0,0,0,0,0.4,15,0,0,2,0,0.1,0,0.4,0,0,0,0,0,0,1210,0,-1,0,0,20,23,0,0,8,Wolverhampton,Brentford F.C.,Chelsea,Everton,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.6
Ismaila,Sarr,MID,WAT,5800000,0,53,4.4,7.58620689655172E-07,9.13793103448276E-06,0,1972688,1,20,0,0,0,5,0,9.1,4514,-2,0,53,2,0.2,1,1,7,0,0,0,0,3.4,1893180,0,-1,0,1,1030,62,0,0,146,Wolverhampton,West Ham,Tottenham,Newcastle,Norwich,0,0,0,0,0,5,5.7,3.7,4.4,3.9,4.4,5,4.5,4.9,2.9,4.7,4.4,2.9,5.6,3.9,4.4,4.1,84.2
Malang,Sarr,DEF,CHE,4900000,0,8,0.5,1.02040816326531E-07,1.63265306122449E-06,0,8383,0,0,0,0,0,0,0,1.6,38,-1,0,8,1,0,0,0,2,0,1,0,0,0.1,6130,0,-1,0,0,90,38,0,0,35,Everton,Wolverhampton,Aston Villa,Brighton,Liverpool,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,3.9
,Saul,MID,CHE,5000000,0,2,0.125,2.5E-08,4E-07,0,37565,1,1,0,0,0,0,0,0.4,57,-5,0,2,5,0,0,0,0,0,0,0,0,0.1,38594,0,-1,0,0,92,26,0,0,-1,Everton,Wolverhampton,Aston Villa,Brighton,Liverpool,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1
Dane,Scarlett,FWD,TOT,4500000,0,0,0,0,0,0,346343,0,0,0,0,0,0,0,0,1047,0,0,0,0,0,0,0,0,0,0,0,0,2.4,364654,0,-1,0,0,0,784,0,0,0,Liverpool,Crystal Palace,Southampton,Watford,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fabian,Schar,DEF,NEW,4300000,0,15,0.9375,2.18023255813953E-07,3.48837209302326E-06,0,18781,2,14,0,0,0,0,0,3.5,80,-2,0,15,2,0.6,0,2.5,2,0,1,0,1,0.2,10979,0,-1,0,1,610,82,0,0,93,Liverpool,Man City,Man Utd,Everton,Southampton,0.6,0.7,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.5,0.5,0.6,0.6,0.5,0.6,0.5,0.5,0.5,0.8,0.5,0.8,0.5,19.3
Kjell,Scherpen,GLK,BHA,4500000,0,0,0,0,0,0,4299,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,3642,0,-1,0,0,0,31,0,0,0,Wolverhampton,Brentford F.C.,Chelsea,Everton,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeffrey,Schlupp,MID,CRY,5400000,0,22,1.375,2.5462962962963E-07,4.07407407407407E-06,0,5922,0,4,0,0,0,1,0,4.1,27,-1,0,22,1,0.2,0,1.2,0,0,2,0,0,0,2480,0,-1,0,0,387,25,0,0,68,Southampton,Tottenham,Norwich,West Ham,Brighton,1.1,0,0.7,1.2,0.7,0.7,0.7,0.7,0.7,0.7,1.1,0.7,0.7,0.7,0.9,0.7,0.7,0.9,0.7,1.2,0.7,0.7,20.1
Kasper,Schmeichel,GLK,LEI,4900000,0,44,2.8,5.71428571428571E-07,8.97959183673469E-06,0,1112246,1,27,0,56,0,0,0,9,4002,-1,0,44,1,0.5,0,2.6,2,0,2,0,0,13,723406,0,-1,0,0,1440,917,0,0,288,Man City,Liverpool,Norwich,Burnley,Brighton,0,0,3.3,3.6,2.9,2.5,2.9,3.6,3.1,2.6,3.6,3.4,2.6,3.3,3,2.8,1.8,3.1,3.4,3.2,1.7,2.5,43.4
Ken,Sema,MID,WAT,5200000,0,8,0.5,9.61538461538462E-08,1.53846153846154E-06,0,4731,1,7,0,0,0,0,0,1.5,8,-3,0,8,3,0,0,0.2,0,0,0,0,0,0,1269,0,-1,0,0,300,13,0,0,19,Wolverhampton,West Ham,Tottenham,Newcastle,Norwich,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,9.4
,Semedo,DEF,WOL,4800000,8,58,3.6,7.5E-07,1.20833333333333E-05,0,385086,1,12,0,0,0,0,0,12.1,1554,-2,0,58,2,1.1,0,5.3,5,0,6,0,0,2.3,425245,0,-1,0,0,1389,1915,0,0,256,Brighton,Chelsea,Watford,Arsenal,Man Utd,4.5,4.4,2.6,4,4.5,3.5,4.8,4.9,4.6,3.2,4.5,3.9,3.9,4.6,4.2,2.9,4.7,3.9,4,5.2,4,5,49.1
Ryan,Sessegnon,DEF,TOT,4300000,0,7,0.5,1.16279069767442E-07,1.62790697674419E-06,0,9949,0,0,0,0,0,0,0,1.6,16,-2,0,7,2,0.5,0,2.3,0,0,1,0,0,0.1,2370,0,-1,0,0,79,25,0,0,19,Liverpool,Crystal Palace,Southampton,Watford,Arsenal,0,0.3,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,2.3
Jamie,Shackleton,MID,LEE,4400000,1,16,1,2.27272727272727E-07,3.63636363636364E-06,0,19474,4,10,0,0,0,0,0,3.6,174,-1,0,16,1,0,0,0.2,0,0,1,0,1,0.1,20971,0,-1,0,0,626,39,0,0,83,Man City,Arsenal,Liverpool,Aston Villa,Burnley,0,0,0,0,0,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,20.7
Xherdan,Shaqiri,MID,LIV,5900000,0,0,0,0,0,0,7600,0,0,0,0,0,0,0,0,6,-1,0,0,1,0,0,0,0,0,0,0,0,0,574,0,-1,0,0,0,0,0,0,0,Newcastle,Tottenham,Leeds United F.C.,Leicester,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luke,Shaw,DEF,MUN,5000000,0,26,2.2,4.4E-07,5.2E-06,0,3801986,4,18,0,0,0,0,0,5.2,4569,-5,1,26,5,0,0,0.2,2,0,2,0,1,13.3,689356,0,-1,0,0,999,1331,-1,0,167,Newcastle,Burnley,Wolverhampton,Aston Villa,West Ham,0,0,1.4,1.9,1.4,1.6,1.9,1.9,1.5,2.3,1.1,2.5,3,2.8,1.3,2,1.8,2,2.1,2.3,2.1,1.4,54.1
Jonjo,Shelvey,MID,NEW,5300000,0,12,0.75,1.41509433962264E-07,2.26415094339623E-06,0,12389,2,14,0,0,0,0,0,2.3,74,-2,0,12,2,0.3,0,1.8,0,0,1,0,0,0.1,6553,0,-1,0,0,631,49,0,1,78,Liverpool,Man City,Man Utd,Everton,Southampton,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,30.1
Francisco,Sierralta,DEF,WAT,4300000,0,3,0.1875,4.36046511627907E-08,6.97674418604651E-07,0,13710,0,4,0,0,0,0,0,0.7,17,-2,0,3,2,0,0,0,0,0,0,0,0,0,2783,1,-1,0,0,247,8,0,0,36,Wolverhampton,West Ham,Tottenham,Newcastle,Norwich,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.4
Gylfi,Sigurdsson,MID,EVE,6800000,0,0,0,0,0,0,106943,0,0,0,0,0,0,0,0,118,-2,0,0,2,0,0,0,0,0,0,0,0,0.7,9204,0,-1,0,0,0,22,0,0,0,Chelsea,Burnley,Newcastle,Brighton,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ellis,Simms,FWD,EVE,4500000,0,0,0,0,0,0,15256,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0.2,23833,0,-1,0,0,0,215,0,0,0,Chelsea,Burnley,Newcastle,Brighton,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Viljami,Sinisalo,GLK,AVL,4000000,0,0,0,0,0,0,4077,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0.1,6507,0,-1,0,0,0,25,0,0,0,Norwich,Burnley,Chelsea,Leeds United F.C.,Brentford F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moussa,Sissoko,MID,WAT,4500000,0,30,2.1,4.66666666666667E-07,6.66666666666667E-06,0,294781,2,27,0,0,0,0,0,6.7,2386,0,0,30,0,0.6,0,2.8,1,0,0,0,1,2.6,376696,0,-1,0,0,1240,1551,0,0,159,Wolverhampton,West Ham,Tottenham,Newcastle,Norwich,0,0,1.8,1.2,1.6,1.6,2,1.1,1.4,1.2,1.3,1.6,1.4,1.6,1,1.5,1.4,1,1.9,1.1,1.4,1.2,45.8
Oliver,Skipp,MID,TOT,4500000,0,25,1.9,4.22222222222222E-07,5.55555555555556E-06,0,164444,5,10,0,0,0,0,0,5.6,585,0,0,25,0,0.4,0,2,0,0,6,0,0,0.8,184475,0,-1,0,0,1038,153,0,0,140,Liverpool,Crystal Palace,Southampton,Watford,Arsenal,0,1,1.8,1,1.3,1.6,1,1.8,1.7,1,1,1.5,1,1.2,2.1,1,1.3,1,1.3,1,1.8,1.2,24
Cieran,Slicker,GLK,MCI,4000000,0,0,0,0,0,0,501,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,869,0,-1,0,0,0,10,0,0,0,Leeds United F.C.,Newcastle,Leicester,Brentford F.C.,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
William,Smallbone,MID,SOU,4500000,2,2,0.125,2.77777777777778E-08,4.44444444444444E-07,0,2743,0,2,0,0,0,0,0,0.4,18,0,0,2,0,0.1,0,0.3,0,0,0,0,0,0,2753,0,-1,0,0,69,18,0,0,11,Crystal Palace,West Ham,Tottenham,Newcastle,Wolverhampton,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.6
Emile,Smith Rowe,MID,ARS,6000000,6,75,5,8.33333333333333E-07,1.25E-05,0,1433922,0,20,0,0,0,6,0,12.5,19251,5,0,75,-5,0.5,0,3,6,0,5,0,2,24.3,2919146,0,-1,0,1,1162,27837,0,0,268,West Ham,Leeds United F.C.,Norwich,Wolverhampton,Man City,5.5,3.7,5.1,6.8,4.7,3.5,7.2,5.6,0,6,4.3,5.6,6,3.8,3.8,6,4.5,5.2,3.6,6.3,5.1,6.4,93.6
Heung-Min,Son,MID,TOT,10300000,0,81,6.2,6.01941747572816E-07,7.86407766990291E-06,0,2869590,0,14,0,0,0,6,0,7.9,14474,3,0,81,-3,0.7,0,7.7,10,0,6,0,3,16.2,2432853,0,-1,0,3,1138,7238,0,0,245,Liverpool,Crystal Palace,Southampton,Watford,Arsenal,0,5.8,9.2,6.6,7.2,8.6,6,9.3,8.7,4.3,5.5,8.4,6.3,7.3,9.3,5.7,7.9,6.2,7.9,4.3,9.3,7,110.9
Andreas,Sondergaard,GLK,WOL,4000000,0,0,0,0,0,0,68294,0,0,0,0,0,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0.8,28332,0,-1,0,0,0,13,0,0,0,Brighton,Chelsea,Watford,Arsenal,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,S?rensen,DEF,BRE,4300000,0,1,0.0625,1.45348837209302E-08,2.32558139534884E-07,0,8246,0,0,0,0,0,0,0,0.2,9,-2,0,1,2,0,0,0,0,0,0,0,0,0,1114,0,-1,0,0,19,9,0,0,3,Brighton,Man City,Aston Villa,Liverpool,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jacob,S?rensen,DEF,NOR,4300000,1,4,0.25,5.81395348837209E-08,9.30232558139535E-07,0,4285,0,3,0,0,0,0,0,0.9,20,-2,0,4,2,0.2,0,0.7,0,0,0,0,0,0,967,0,-1,0,0,168,12,0,0,35,Aston Villa,Arsenal,Crystal Palace,Leicester,Everton,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,12.8
