FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW3Forecast,GW4Forecast,GW5Forecast,GW6Forecast,GW7Forecast,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Pierre,Lees-Melou,MID,NOR,5000000,4,8,2.7,5.4E-07,1.6E-06,0,1873,1,9,0,0,0,0,0,1.6,125,0,0,8,0,0.5,0,2.7,0,0,0,0,1,0.1,984,0,-1,0,0,252,211,0,0,31,Leicester,Arsenal,Watford,Everton,Burnley,3.8,2.4,3.4,1.4,1.8,1.8,1.5,2.2,1.4,2.3,2.9,1.7,1.4,1.6,2.6,1.4,2.4,1.4,1.4,1.7,1.6,2.7,4.1,1.4,1.7,2.3,1.4,1.5,1.4,2.7,1.4,2.6,1.4,1.4,2.9,1.4,10.6
Bernd,Leno,GLK,ARS,4900000,1,4,1.3,2.6530612244898E-07,8.16326530612245E-07,0,51065,0,9,0,9,0,0,0,0.8,2899,-1,0,4,1,0.3,0,1.3,0,0,0,0,0,1.8,9443,0,-1,0,0,270,1652,0,0,48,Man City,Norwich,Burnley,Tottenham,Brighton,0.6,0.6,0.6,1.7,0.6,1.2,1,0.6,0.8,1,0.6,1.6,0.6,0.6,0.6,0.7,0.6,1.3,2,1.7,0.9,1.3,0.7,1.3,1,0.6,1.4,0.6,0.6,0.9,0.6,2,0.6,1.1,0.6,0.6,7.9
Jamal,Lewis,DEF,NEW,4400000,0,0,0,0,0,0,4058,0,0,0,0,0,0,0,0,225,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,799,0,-1,0,0,0,77,0,0,0,Southampton,Man Utd,Leeds United F.C.,Watford,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Victor,Lindelof,DEF,MUN,5000000,0,7,3.5,7E-07,1.4E-06,0,14119,0,2,0,0,0,0,0,1.4,918,0,0,7,0,0.5,0,2.3,0,0,0,0,1,0.8,15924,0,-1,0,0,180,837,0,0,35,Wolverhampton,Newcastle,West Ham,Aston Villa,Everton,4,3.2,1.8,4.8,2.8,1.8,4.7,4,5.2,1.8,2.9,5.1,5.2,2.6,2.5,4.6,1.8,4.7,5.1,1.8,2.4,2.3,3.4,2.9,4.4,1.8,5.1,3.6,5.2,1.8,3.8,4,5.2,2.2,4.1,2.3,5.8
Jesse,Lingard,MID,MUN,6900000,0,1,0.5,7.2463768115942E-08,1.44927536231884E-07,0,64390,0,0,0,0,0,0,0,0.1,1406,-1,0,1,1,0,0,0.3,0,0,0,0,0,1.2,1999,0,-1,0,0,4,327,0,0,3,Wolverhampton,Newcastle,West Ham,Aston Villa,Everton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.8,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1
Tino,Livramento,DEF,SOU,4100000,1,4,1.3,3.17073170731707E-07,9.75609756097561E-07,0,34653,0,6,0,0,0,0,0,1,2773,1,0,4,-1,0.3,0,1.3,0,0,0,0,0,5.5,305949,0,-1,0,0,270,19995,0,0,41,Newcastle,West Ham,Man City,Wolverhampton,Chelsea,0.6,0.6,0.6,1.5,0.6,1.3,1.1,0.6,1.1,0.6,0.8,1.5,1,1.1,0.6,1.4,0.6,1.9,0.6,1.1,2,1.6,1.4,0.6,0.8,0.6,1,0.6,0.6,0.9,1.5,0.6,1.3,0.6,1.1,0.6,11.3
Diego,Llorente,DEF,LEE,4500000,6,6,3,6.66666666666667E-07,1.33333333333333E-06,0,2959,0,0,0,0,0,0,0,1.3,80,0,0,6,0,0.4,0,2,0,0,1,0,0,0.1,697,0,-1,0,0,60,155,0,0,21,Burnley,Liverpool,Newcastle,West Ham,Watford,1.8,3.8,1.5,1.9,3.5,1.5,4.4,2,4.5,3.4,1.7,4.3,4.5,2.3,1.5,4.4,2.8,3.9,3.8,1.5,2.5,1.5,1.5,4.5,4.4,1.5,3,3.4,2.7,1.5,3.3,1.7,4.5,3.4,3.7,2,0
Hugo,Lloris,GLK,TOT,5500000,6,27,9,1.63636363636364E-06,4.90909090909091E-06,0,45310,0,0,0,11,0,0,0,4.9,3324,0,0,27,0,1.6,0,9,6,0,3,0,0,7.5,212721,0,-1,0,2,241,21288,0,0,84,Watford,Crystal Palace,Chelsea,Arsenal,Aston Villa,13.5,10.3,12,12,13.5,8.1,8,13.5,7.8,13.5,10.8,13.5,12,10.8,8.4,12,13.5,9.5,8,12,12,11.7,12,7.7,10.8,10,10.8,9.2,11.2,9.3,13.5,10.3,13.5,12,13.5,12,8.6
Giovani,Lo Celso,MID,TOT,5900000,0,2,1,1.69491525423729E-07,3.38983050847458E-07,0,5202,0,0,0,0,0,0,0,0.3,307,-1,0,2,1,0.1,0,0.7,0,0,0,0,0,0.2,1783,0,-1,0,0,36,188,0,0,8,Watford,Crystal Palace,Chelsea,Arsenal,Aston Villa,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,3
Ruben,Loftus-Cheek,MID,CHE,5400000,0,0,0,0,0,0,3307,0,0,0,0,0,0,0,0,103,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,150,0,-1,0,0,0,13,0,0,0,Liverpool,Aston Villa,Tottenham,Man City,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andy,Lonergan,GLK,EVE,4000000,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,-1,0,0,0,131,0,0,0,Brighton,Burnley,Aston Villa,Norwich,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kevin,Long,DEF,BUR,4000000,0,0,0,0,0,0,4257,0,0,0,0,0,0,0,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0.1,921,0,-1,0,0,0,47,0,0,0,Leeds United F.C.,Everton,Arsenal,Leicester,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shane,Long,FWD,SOU,5500000,0,0,0,0,0,0,8132,0,0,0,0,0,0,0,0,537,0,0,0,0,0,0,0,0,0,0,0,0,0.2,5713,0,-1,0,0,0,249,0,0,0,Newcastle,West Ham,Man City,Wolverhampton,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Imran,Louza,MID,WAT,5400000,0,1,0.5,9.25925925925926E-08,1.85185185185185E-07,0,1092,0,2,0,0,0,0,0,0.2,53,-1,0,1,1,0.1,0,0.3,0,0,0,0,0,0,115,0,-1,0,0,45,12,0,0,5,Tottenham,Wolverhampton,Norwich,Newcastle,Leeds United F.C.,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.8,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.2,2.1
Matthew,Lowton,DEF,BUR,4500000,6,8,2.7,6E-07,1.77777777777778E-06,0,41613,0,4,0,0,0,0,0,1.8,2101,0,0,8,0,0.6,0,2.7,0,0,1,0,0,2,5779,0,-1,0,0,240,264,0,0,41,Leeds United F.C.,Everton,Arsenal,Leicester,Norwich,3.7,1.4,3.9,1.4,2.6,1.4,1.4,3.9,1.9,3.7,3.9,3.1,1.4,1.6,3,1.4,1.8,2.7,1.9,4.1,3.1,4.1,3.3,1.4,1.5,2.8,1.6,2.3,4.1,1.7,1.4,3.9,1.4,3.4,3.1,2.1,5.2
,Lucas Moura,MID,TOT,6500000,0,5,2.5,3.84615384615385E-07,7.69230769230769E-07,0,37201,1,0,0,0,0,0,0,0.8,2978,0,0,5,0,0.3,0,1.7,0,0,2,0,0,1.4,57840,0,-1,0,0,156,1202,0,0,15,Watford,Crystal Palace,Chelsea,Arsenal,Aston Villa,3,1.2,1.4,2.1,2.3,1.5,1.2,1.4,1.2,1.9,1.6,2.1,1.9,1.2,1.2,1.2,2.4,1.5,1.4,2.1,1.4,2.1,2.6,1.2,1.2,1.5,1.2,1.2,2.3,1.2,1.6,1.2,3.5,1.2,2.4,1.9,11.1
Romelu,Lukaku,FWD,CHE,11500000,2,10,5,4.34782608695652E-07,8.69565217391304E-07,0,156569,0,1,0,0,0,1,0,0.9,13653,0,0,10,0,0.3,0,3.3,2,0,1,0,0,21.3,951425,0,-1,0,0,180,44745,0,0,39,Liverpool,Aston Villa,Tottenham,Man City,Southampton,3.6,6.9,3.3,7.5,7.3,2.8,6.7,6,6.1,3.3,7.5,5.6,5.6,6.4,5.9,6.7,3.6,6.2,3.6,2.5,3.3,4.5,6.7,4,7.5,4.4,7.5,6.7,5.3,6.2,4.7,6.2,4.6,6.7,6,7.5,27.8
,Lyanco,DEF,SOU,4500000,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,-1,0,0,0,35,0,0,0,Newcastle,West Ham,Man City,Wolverhampton,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,M.Longstaff,MID,NEW,4500000,0,0,0,0,0,0,3461,0,0,0,0,0,0,0,0,654,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1349,0,-1,0,0,0,0,0,0,0,Southampton,Man Utd,Leeds United F.C.,Watford,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alexis,Mac Allister,MID,BHA,5500000,1,13,6.5,1.18181818181818E-06,2.36363636363636E-06,0,11966,0,1,0,0,0,1,0,2.4,1305,0,0,13,0,0.8,0,4.3,3,0,1,0,0,0.7,27241,0,-1,0,0,149,605,0,0,39,Everton,Brentford F.C.,Leicester,Crystal Palace,Arsenal,7.6,3.8,9.8,4.5,9.3,6.8,9.8,3.6,9.7,3.6,9,3.7,5.5,6.2,9.5,3.3,9.2,5.1,3.9,9.8,4,7.3,5.2,9.8,9.8,5.5,5.7,3.2,8.9,7.2,4.1,9.2,7.4,7.5,4.6,6.6,16.8
James,Maddison,MID,LEI,6900000,2,7,2.3,3.33333333333333E-07,1.01449275362319E-06,0,367694,0,4,0,0,0,0,0,1,18548,-1,0,7,1,0.3,0,2.3,0,0,1,0,0,7.3,44621,0,-1,0,0,226,1597,0,0,21,Norwich,Man City,Brighton,Burnley,Crystal Palace,1.2,3.4,1.2,2.8,1.2,1.8,1.2,2.5,1.2,1.7,3.3,1.2,1.2,2.7,1.4,1.2,1.2,1.2,2.3,1.2,2,1.2,1.5,1.2,1.2,2.4,1.2,2.5,1.2,2.8,1.2,2.7,1.2,1.9,1.2,2.5,7.1
Harry,Maguire,DEF,MUN,5500000,0,3,1.5,2.72727272727273E-07,5.45454545454545E-07,0,177053,1,2,0,0,0,0,0,0.5,7892,0,0,3,0,0.2,0,1,0,0,0,0,0,11.4,58052,0,-1,0,0,180,4013,0,0,17,Wolverhampton,Newcastle,West Ham,Aston Villa,Everton,1.3,0.8,0.8,1.5,0.8,0.8,1.4,1.7,2.2,0.8,0.8,1.8,1.7,0.8,0.8,1.3,0.8,1.4,1.8,0.8,0.8,0.8,0.9,0.8,1.2,0.8,2.2,0.9,1.9,0.8,1,1.3,1.8,0.8,1.1,0.8,3.6
Riyad,Mahrez,MID,MCI,8900000,4,12,6,6.74157303370787E-07,1.34831460674157E-06,0,251375,0,1,0,0,0,1,0,1.3,27470,-1,1,12,1,0.4,0,4,0,0,0,0,1,6.3,117685,0,-1,0,0,122,2104,-1,0,58,Arsenal,Leicester,Southampton,Chelsea,Liverpool,9,3,9,3,3,9,3,9,3,8,7,3,3,9,9,3,9,3,3,7.7,3,9,3,6.7,3,7.8,3,8.3,3,6.2,3,9,3,9,3,9,23
Ainsley,Maitland-Niles,MID,ARS,5400000,1,1,0.5,9.25925925925926E-08,1.85185185185185E-07,0,2766,0,1,0,0,0,0,0,0.2,139,-1,0,1,1,0.1,0,0.3,0,0,0,0,0,0.1,436,0,-1,0,0,19,21,0,0,3,Man City,Norwich,Burnley,Tottenham,Brighton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.8,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1
Sadio,Mane,MID,LIV,11900000,5,16,5.3,4.45378151260504E-07,1.34453781512605E-06,0,126140,0,1,0,0,0,1,0,1.3,4590,-1,0,16,1,0.4,0,5.3,0,0,2,0,1,3.2,28606,0,-1,0,0,270,1541,0,0,40,Chelsea,Leeds United F.C.,Crystal Palace,Brentford F.C.,Man City,4.7,4.3,7,3.5,8,4.7,3.1,5.2,3.4,6.4,6.3,3.6,7.1,6.9,6.8,3.8,6.1,3.7,4.7,6.3,4.1,8,5.3,6,6.4,4.1,3.5,4.8,8,2.6,3.4,4.9,5,3.8,5,7.1,37.9
Javier,Manquillo,DEF,NEW,4000000,0,0,0,0,0,0,128213,0,0,0,0,0,0,0,0,6552,0,0,0,0,0,0,0,0,0,0,0,0,8.1,30886,0,-1,0,0,0,2120,0,0,0,Southampton,Man Utd,Leeds United F.C.,Watford,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fernando,Marcal,DEF,WOL,4500000,0,3,1.5,3.33333333333333E-07,6.66666666666667E-07,0,2647,1,2,0,0,0,0,0,0.7,229,0,0,3,0,0.2,0,1,0,0,0,0,0,0.1,4860,0,-1,0,0,180,1163,0,0,29,Man Utd,Watford,Brentford F.C.,Southampton,Newcastle,2.2,0.8,1.6,0.8,0.8,0.8,0.9,0.8,0.8,0.8,0.8,1.2,1.2,0.8,0.8,0.9,1,1.6,1.8,0.8,0.8,1.6,2,1.7,0.8,1.4,0.8,1.4,1.2,0.8,2.2,0.8,1.1,0.9,0.8,1.2,8.4
Solomon,March,MID,BHA,5500000,0,4,2,3.63636363636364E-07,7.27272727272727E-07,0,2786,1,1,0,0,0,0,0,0.7,287,0,0,4,0,0.2,0,1.3,0,0,1,0,0,0.1,1362,0,-1,0,0,180,21,0,0,17,Everton,Brentford F.C.,Leicester,Crystal Palace,Arsenal,0,1,2.8,1,1.7,1,3,1,1.9,1,1.6,1,1,1,2.1,1,1.7,1,1,2,1,1.1,1,2,1.9,1,1,1,1.6,1.1,1,1.7,1.4,1.2,1,1,10.4
Pablo,Mari,DEF,ARS,4500000,0,1,0.5,1.11111111111111E-07,2.22222222222222E-07,0,4564,1,4,0,0,0,0,0,0.2,352,0,0,1,0,0.1,0,0.3,0,0,0,0,0,0.2,2515,0,-1,0,0,180,104,0,0,35,Man City,Norwich,Burnley,Tottenham,Brighton,0.2,0.2,0.2,0.7,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.3,0.8,0.7,0.2,0.3,0.2,0.3,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.6,0.2,0.2,0.2,0.2,7.9
Christian,Marques,DEF,WOL,4000000,0,0,0,0,0,0,4354,0,0,0,0,0,0,0,0,408,0,0,0,0,0,0,0,0,0,0,0,0,0.3,14339,0,-1,0,0,0,1225,0,0,0,Man Utd,Watford,Brentford F.C.,Southampton,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony,Martial,FWD,MUN,7800000,0,2,1,1.28205128205128E-07,2.56410256410256E-07,0,88735,0,1,0,0,0,0,0,0.3,2368,-2,0,2,2,0.1,0,0.7,0,0,0,0,0,1,12404,0,-1,0,0,73,587,0,0,1,Wolverhampton,Newcastle,West Ham,Aston Villa,Everton,0.5,1.1,0.5,0.7,0.5,0.5,0.5,0.5,1.5,0.5,0.5,1.1,0.7,0.8,0.5,0.6,0.5,0.6,0.7,0.5,0.6,0.5,0.9,0.5,1.2,0.5,0.5,0.5,1.1,0.5,1.1,0.8,0.5,0.5,0.5,0.5,4.5
Josh,Martin,MID,NOR,5000000,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Leicester,Arsenal,Watford,Everton,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Martinelli,MID,ARS,5400000,0,4,2,3.7037037037037E-07,7.40740740740741E-07,0,13485,0,3,0,0,0,0,0,0.7,1050,-1,0,4,1,0.2,0,1.3,0,0,0,0,0,0.3,4797,0,-1,0,0,148,103,0,0,16,Man City,Norwich,Burnley,Tottenham,Brighton,1,1.3,1.1,1,1,1.7,1.6,1,2.2,1,1.6,1,1,1.4,1,1,1.3,1.8,3,1,1.7,1.8,1,1.4,1,1,2.6,1,1,1.1,1,1,1,1.4,1,1,6.1
Emiliano,Martinez,GLK,AVL,5500000,2,9,3,5.45454545454545E-07,1.63636363636364E-06,0,316930,1,4,0,6,0,0,0,1.6,40310,0,0,9,0,0.5,0,3,0,0,1,0,0,29.9,53120,0,-1,0,0,270,1602,0,0,49,Brentford F.C.,Chelsea,Everton,Man Utd,Tottenham,4.5,1.6,2.4,2.2,2.7,4.5,2.7,2.1,1.5,3.9,1.5,4.5,4.5,2.1,1.5,4,3.6,1.6,1.5,4.5,1.5,4.5,1.5,3.8,1.5,3,1.5,4.5,2.7,4.5,4.1,1.5,3.3,1.5,4.5,1.5,5
Adam,Masina,DEF,WAT,4500000,2,4,1.3,2.88888888888889E-07,8.88888888888889E-07,0,2392,0,5,0,0,0,0,0,0.9,149,0,0,4,0,0.3,0,1.3,0,0,0,0,0,0.1,1188,0,-1,0,0,241,126,0,0,37,Tottenham,Wolverhampton,Norwich,Newcastle,Leeds United F.C.,1.2,1.6,0.6,0.7,0.6,1.2,0.6,0.8,0.8,2,0.6,1,2,0.6,0.6,1.5,0.8,0.6,2,0.6,0.9,0.6,1.2,0.6,1,1.6,0.6,0.6,0.6,1.4,1.6,0.6,1.2,0.6,1.7,0.6,4.1
Arthur,Masuaku,DEF,WHU,4400000,0,0,0,0,0,0,2087,0,0,0,0,0,0,0,0,90,-1,0,0,1,0,0,0,0,0,0,0,0,0,160,0,-1,0,0,0,7,0,0,0,Crystal Palace,Southampton,Man Utd,Leeds United F.C.,Brentford F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Juan,Mata,MID,MUN,4900000,0,0,0,0,0,0,1711,0,0,0,0,0,0,0,0,111,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,609,0,-1,0,0,0,98,0,0,0,Wolverhampton,Newcastle,West Ham,Aston Villa,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jean-Philippe,Mateta,FWD,CRY,5500000,0,1,0.5,9.09090909090909E-08,1.81818181818182E-07,0,5540,0,2,0,0,0,0,0,0.2,352,0,0,1,0,0.1,0,0.3,0,0,0,0,0,0.1,4062,0,-1,0,0,56,74,0,0,5,West Ham,Tottenham,Liverpool,Brighton,Leicester,0.2,0.2,0.2,0.2,0.4,0.2,0.4,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.3,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.8,0.2,0.4,0.2,0.2,0.2,0.2,0.5,0.2,0.3,0.8
Nemanja,Matic,MID,MUN,4500000,0,3,1.5,3.33333333333333E-07,6.66666666666667E-07,0,6545,0,1,0,0,0,0,0,0.7,440,0,0,3,0,0.2,0,1,0,0,0,0,0,0.3,6669,0,-1,0,0,106,569,0,0,16,Wolverhampton,Newcastle,West Ham,Aston Villa,Everton,0.9,1.2,0.8,1.2,0.8,0.8,0.8,0.8,2.2,0.8,0.8,1.1,1.3,0.8,0.8,0.8,0.8,1.3,1.4,0.8,0.8,0.8,1.1,0.8,1.6,0.8,0.8,0.8,1.9,0.8,1,0.8,1.1,0.8,0.8,0.8,4.4
Joel,Matip,DEF,LIV,5000000,2,14,4.7,9.4E-07,2.8E-06,0,25243,0,1,0,0,0,0,0,2.8,2051,0,0,14,0,0.9,0,4.7,0,0,2,0,0,1.5,79509,0,-1,0,0,270,13182,0,0,59,Chelsea,Leeds United F.C.,Crystal Palace,Brentford F.C.,Man City,5.6,5.5,7,5,7,2.8,5.6,6.1,2.8,6.3,4.6,2.7,6.3,6.5,4.3,6.3,6.9,2.9,5.6,7,4.6,7,4.7,5.1,6.3,3.3,4.6,7,5.9,2.6,3.4,3.7,2.8,6.3,3.4,6.3,14.2
Remi,Matthews,GLK,CRY,4000000,0,0,0,0,0,0,461,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0.1,3376,0,-1,0,0,0,634,0,0,0,West Ham,Tottenham,Liverpool,Brighton,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neal,Maupay,FWD,BHA,6500000,2,13,4.3,6.61538461538462E-07,2E-06,0,103872,1,3,0,0,0,2,0,2,4836,0,0,13,0,0.7,0,4.3,1,0,0,0,0,2.2,86520,0,-1,0,0,225,4111,0,0,60,Everton,Brentford F.C.,Leicester,Crystal Palace,Arsenal,5.3,2.2,6.4,2.3,6.3,4.9,6.4,2.2,6.4,2.2,5.7,3.6,4.4,3.1,6,4.1,4.9,2.2,2.8,6,2.2,2.8,3.9,5.5,6.2,4.3,3.4,2.2,6.3,4.9,2.2,6.4,4.6,6.4,2.9,5.6,23.9
Konstantinos,Mavropanos,DEF,ARS,4500000,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Man City,Norwich,Burnley,Tottenham,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bryan,Mbeumo,MID,BRE,5500000,2,8,2.7,4.90909090909091E-07,1.45454545454545E-06,0,34032,0,1,0,0,0,0,0,1.5,3147,0,0,8,0,0.5,0,2.7,0,0,2,0,0,1.2,41261,0,-1,0,0,240,754,0,0,12,Aston Villa,Brighton,Wolverhampton,Liverpool,West Ham,1.4,2.3,2,1.4,1.4,2,4.1,1.4,2.7,1.4,2.2,1.4,1.4,3.8,2.1,1.4,1.4,4.1,3.2,1.4,3.4,1.4,3.2,1.5,3.1,1.4,3.3,1.4,1.4,1.7,1.4,1.6,1.4,2.9,1.4,2.7,11.7
James,McArthur,MID,CRY,4500000,6,11,3.7,8.22222222222222E-07,2.44444444444444E-06,0,10401,0,5,0,0,0,0,0,2.4,841,0,0,11,0,0.8,0,3.7,1,0,1,0,1,0.6,26167,0,-1,0,0,267,4217,0,0,61,West Ham,Tottenham,Liverpool,Brighton,Leicester,1.8,2.7,1.8,3.7,5.6,2.6,4.8,1.8,5.2,1.9,4.9,1.8,1.8,3.5,4.5,1.8,1.8,4.3,2.9,1.8,2.4,2.3,1.8,3.3,5,3.2,5.6,1.8,4.5,1.8,1.8,4.3,1.8,5.6,1.8,3.4,12.4
Alex,McCarthy,GLK,SOU,4500000,1,5,1.7,3.77777777777778E-07,1.11111111111111E-06,0,14812,0,6,0,7,0,0,0,1.1,1111,0,0,5,0,0.4,0,1.7,0,0,0,0,0,1.6,16643,0,-1,0,0,270,890,0,0,40,Newcastle,West Ham,Man City,Wolverhampton,Chelsea,0.8,0.8,0.8,2.1,1,1.9,1.6,0.8,1.7,0.8,1.2,2.2,1.6,1.7,0.8,2.1,0.8,2.4,0.9,1.7,2.6,2,1.8,0.8,1.2,0.8,1.5,0.8,0.9,1.3,2.1,0.8,1.9,0.8,1.7,0.8,5.7
John,McGinn,MID,AVL,6000000,0,10,5,8.33333333333333E-07,1.66666666666667E-06,0,28531,0,3,0,0,0,1,0,1.7,5762,0,0,10,0,0.6,0,3.3,0,0,1,0,0,1.2,36442,0,-1,0,0,180,244,0,0,42,Brentford F.C.,Chelsea,Everton,Man Utd,Tottenham,0,2.5,5.7,2.5,2.5,7.5,3.6,4.9,2.5,6,2.5,7.5,7.5,2.5,3.3,7.5,5.4,2.5,2.5,5.5,2.5,6.7,2.5,7.5,2.5,6.9,2.5,7,4.4,4.6,4.2,2.5,6.7,2.7,7.4,2.5,11.2
Michael,McGovern,GLK,NOR,4000000,0,0,0,0,0,0,4047,0,0,0,0,0,0,0,0,293,0,0,0,0,0,0,0,0,0,0,0,0,0.7,5314,0,-1,0,0,0,746,0,0,0,Leicester,Arsenal,Watford,Everton,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenny,McLean,MID,NOR,4900000,2,3,1.5,3.06122448979592E-07,6.12244897959184E-07,0,1258,0,5,0,0,0,0,0,0.6,49,-1,0,3,1,0.2,0,1,0,0,0,0,0,0,271,0,-1,0,0,135,45,0,0,20,Leicester,Arsenal,Watford,Everton,Burnley,1.7,0.9,1.4,0.8,0.8,0.8,0.8,0.8,0.8,0.9,1.2,0.8,0.8,0.8,1,0.8,0.9,0.8,0.8,0.8,0.8,1.1,2.2,0.8,0.8,0.9,0.8,0.8,0.8,1.1,0.8,1,0.8,0.8,1.2,0.8,3.2
