FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Said,Benrahma,MID,WHU,6300000,2,59,5.36363636363636,8.51370851370851E-07,9.36507936507936E-06,0,2099507,0,13,0,0,0,3,0,9.4,59064,3,1,59,-3,0.5,0,3,8,0,3,0,3,28.6,3651812,0,-1,0,2,981,8009,-1,0,222,Wolverhampton,Man City,Brighton,Chelsea,Burnley,7.9,4.9,4.9,4.2,6.6,5.5,6.7,6.4,7.3,5.5,5.8,6.7,6.5,6.6,6.6,6,4.4,6.7,5.8,5.2,6.6,6.5,5.9,5.7,7,4.1,6.4,79.5
Josh,Benson,MID,BUR,4500000,0,0,0,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Crystal Palace,Tottenham,Wolverhampton,Newcastle,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian,Benteke,FWD,CRY,6300000,12,42,3.5,5.55555555555556E-07,6.66666666666667E-06,0,121195,3,11,0,0,0,4,0,6.7,1005,-2,0,42,2,0.8,0,5,6,0,3,0,1,1.7,138844,0,-1,0,1,766,24716,0,0,147,Burnley,Aston Villa,Leeds United F.C.,Man Utd,Everton,3.1,4.1,3.9,4,4.3,3.8,3.9,2.7,4.5,3.5,3.1,2.9,3.3,3.2,2.1,4.4,3,3.1,4,4,3.7,3,5.1,2.6,4.8,2.2,3.7,66.3
Steven,Bergwijn,MID,TOT,5900000,0,17,1.54545454545455,2.61941448382126E-07,2.88135593220339E-06,0,144663,0,2,0,0,0,0,0,2.9,131,-1,0,17,1,0.1,0,0.5,0,0,3,0,2,0.3,123835,0,-1,0,0,270,182,0,0,41,Leeds United F.C.,Burnley,Brentford F.C.,Norwich,Brighton,1,0.8,0.8,1.2,0.8,0.8,0.8,1.1,0.8,1,0.9,0.8,1.1,1,0.8,0.8,0.8,0.8,0.8,1.2,0.8,0.8,0.8,0.9,0.8,1.1,0.9,18.7
,Bernard,MID,EVE,5500000,0,0,0,0,0,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Man City,Brentford F.C.,Liverpool,Arsenal,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Bernardo,DEF,BHA,4000000,0,0,0,0,0,0,488,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Aston Villa,Leeds United F.C.,West Ham,Southampton,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Bernardo,MID,MCI,7200000,8,57,5.2,7.22222222222222E-07,7.91666666666667E-06,0,234854,3,5,0,0,0,4,0,7.9,4320,2,-1,57,-2,0.8,0,5.5,6,0,7,0,2,7.8,754461,0,-1,0,1,938,23847,1,0,230,Everton,West Ham,Aston Villa,Watford,Wolverhampton,5.2,4.4,5.3,6.7,6.1,5.9,6.6,5.7,6.1,5,4.3,6.1,4.8,6.4,5.9,4.9,4.2,5,5,6,3.3,7.3,6.5,5.5,6.6,5.2,6.7,72.1
Ryan,Bertrand,DEF,LEI,4700000,0,4,0.363636363636364,7.73694390715667E-08,8.51063829787234E-07,0,135762,1,7,0,0,0,0,0,0.9,296,-3,0,4,3,0,0,0,0,0,0,0,0,0.4,17392,0,-1,0,0,337,38,0,0,32,Chelsea,Watford,Southampton,Aston Villa,Newcastle,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,7.2
Marcus,Bettinelli,GLK,CHE,4000000,0,0,0,0,0,0,1421,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,0,-1,0,0,0,27,0,0,0,Leicester,Man Utd,Watford,West Ham,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mads,Bidstrup,MID,BRE,4400000,0,3,0.272727272727273,6.19834710743802E-08,6.81818181818182E-07,0,7471,0,0,0,0,0,0,0,0.7,50,-1,0,3,1,0,0,0,0,0,0,0,0,0.1,5630,0,-1,0,0,21,68,0,0,9,Newcastle,Everton,Tottenham,Leeds United F.C.,Watford,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.8
Yves,Bissouma,MID,BHA,4400000,3,21,2.6,5.90909090909091E-07,4.77272727272727E-06,0,1185250,2,9,0,0,0,0,0,4.8,5365,-1,0,21,1,0.3,0,1.2,3,0,2,0,1,9.8,1001030,0,-1,0,0,677,6325,0,0,131,Aston Villa,Leeds United F.C.,West Ham,Southampton,Tottenham,1.9,1.9,1.9,2.3,1.9,1.9,2.3,1.4,2,1.8,2.1,2.3,1.3,2.7,2.2,2.3,2.6,1.3,1.5,2.3,1.8,1.9,2.1,3,1.3,2,1.3,22.6
Lamare,Bogarde,DEF,AVL,4000000,0,0,0,0,0,0,3567,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0.1,5787,0,-1,0,0,0,95,0,0,0,Brighton,Crystal Palace,Man City,Leicester,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Willy,Boly,DEF,WOL,4900000,0,0,0,0,0,0,8759,0,0,0,0,0,0,0,0,59,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,4280,0,-1,0,0,0,51,0,0,0,West Ham,Norwich,Burnley,Liverpool,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jarrod,Bowen,MID,WHU,6400000,2,57,4.8,7.5E-07,8.90625E-06,0,142059,1,14,0,0,0,2,0,8.9,5712,-1,0,57,1,1,0,6.2,3,0,3,0,6,3.1,269842,0,-1,0,1,1032,8086,0,0,182,Wolverhampton,Man City,Brighton,Chelsea,Burnley,6.8,4.1,4.1,3.5,5.6,4.7,5.8,5.4,6.3,4.7,5,5.7,5.6,5.6,5.6,5.1,3.7,5.7,4.9,4.3,5.7,5.6,5,4.8,6,3.4,5.5,104.5
Conor,Bradley,DEF,LIV,4000000,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,-1,0,0,0,7,0,0,0,Arsenal,Southampton,Everton,Wolverhampton,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jarrad,Branthwaite,DEF,EVE,4000000,0,0,0,0,0,0,13752,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0.2,17824,0,-1,0,0,0,58,0,0,0,Man City,Brentford F.C.,Liverpool,Arsenal,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nathan,Broadhead,FWD,EVE,4500000,0,0,0,0,0,0,5183,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4128,0,-1,0,0,0,0,0,0,0,Man City,Brentford F.C.,Liverpool,Arsenal,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Armando,Broja,FWD,SOU,5000000,1,22,2,4E-07,4.4E-06,0,125516,0,4,0,0,0,2,0,4.4,3464,0,0,22,0,0.5,0,2.5,4,0,1,0,0,1.6,193920,0,-1,0,0,283,2424,0,0,69,Norwich,Liverpool,Leicester,Brighton,Arsenal,1.6,1.1,1.8,1.3,1.2,1,1.2,1.4,1.7,2.1,1.4,1.1,1.3,1.9,1.7,1.9,1,2,1.4,1.9,1,1.6,1.4,1.6,1.5,1,1.8,25.3
Josh,Brownhill,MID,BUR,4400000,2,20,1.7,3.86363636363636E-07,4.54545454545455E-06,0,343093,4,18,0,0,0,0,0,4.5,2642,-1,0,20,1,0.4,0,1.8,0,0,1,0,0,4,363466,0,-1,0,0,1001,2475,0,0,112,Crystal Palace,Tottenham,Wolverhampton,Newcastle,West Ham,1.2,1.1,1.4,1.1,0.8,1.3,0.8,0.9,1,0.8,1.1,0.8,0.8,0.8,0.9,0.8,0.8,1,1.3,0.8,1.1,0.8,1.2,1.2,1.4,0.8,1.3,41.3
,Bryan,MID,TOT,5700000,0,5,0.454545454545455,7.97448165869218E-08,8.7719298245614E-07,0,12026,0,1,0,0,0,0,0,0.9,24,-3,0,5,3,0,0,0.2,0,0,0,0,0,0.1,4720,0,-1,0,0,57,13,0,0,17,Leeds United F.C.,Burnley,Brentford F.C.,Norwich,Brighton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.7
,Buendia,MID,AVL,6200000,3,30,3,4.83870967741936E-07,4.83870967741936E-06,0,399731,1,11,0,0,0,1,0,4.8,769,-3,0,30,3,0.5,0,2.8,3,0,3,0,1,1.1,74662,0,-1,0,1,613,579,0,0,110,Brighton,Crystal Palace,Man City,Leicester,Liverpool,2.4,1.6,2,2.9,1.5,2.4,3.4,2.1,1.8,2.2,2,1.6,3,2.5,3.4,2.1,3.3,1.7,2.9,3,3,1.6,2.1,3.5,2.1,3.2,1.5,42.1
Dan,Burn,DEF,BHA,4400000,0,13,1.18181818181818,2.68595041322314E-07,2.95454545454545E-06,0,5496,1,4,0,0,0,0,0,3,49,-1,0,13,1,0,0,0,0,0,2,0,0,0,5151,0,-1,0,0,301,26,0,0,59,Aston Villa,Leeds United F.C.,West Ham,Southampton,Tottenham,0.6,0.8,0.8,0.6,1.1,0.6,1,0.6,1,0.7,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.8,0.9,0.6,0.7,1.2,0.6,0.7,0.6,0.8,0.6,8.7
Jack,Butland,GLK,CRY,4400000,0,0,0,0,0,0,18169,0,0,0,0,0,0,0,0,99,-1,0,0,1,0,0,0,0,0,0,0,0,0.3,5634,0,-1,0,0,0,39,0,0,0,Burnley,Aston Villa,Leeds United F.C.,Man Utd,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sam,Byram,DEF,NOR,4400000,0,0,0,0,0,0,2384,0,0,0,0,0,0,0,0,4,-1,0,0,1,0,0,0,0,0,0,0,0,0,1035,0,-1,0,0,0,6,0,0,0,Southampton,Wolverhampton,Newcastle,Tottenham,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moises,Caicedo,MID,BHA,4500000,0,0,0,0,0,0,894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,713,0,-1,0,0,0,0,0,0,0,Aston Villa,Leeds United F.C.,West Ham,Southampton,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dominic,Calvert-Lewin,FWD,EVE,8000000,0,23,2.09090909090909,2.61363636363636E-07,2.875E-06,0,1606851,0,3,0,0,0,3,0,2.9,1145,0,0,23,0,0,0,0,5,0,1,0,0,2.6,922546,0,-1,0,0,248,70,0,0,86,Man City,Brentford F.C.,Liverpool,Arsenal,Crystal Palace,0,0,0,0,1.1,1,2,1.5,2.2,1.4,1.7,1.8,2.1,2.4,1.3,1.2,1.4,1.2,2.1,1.5,1.5,1.8,1.2,1,1.9,1.3,1.2,33.7
Chem,Campbell,MID,WOL,4500000,0,0,0,0,0,0,28540,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0.3,35920,0,-1,0,0,0,62,0,0,0,West Ham,Norwich,Burnley,Liverpool,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joao Pedro Cavaco,Cancelo,DEF,MCI,6500000,9,76,6.3,9.69230769230769E-07,1.16923076923077E-05,0,556819,3,5,0,0,0,0,0,11.7,5058,5,0,76,-5,1,0,6.5,9,0,8,0,5,31.1,2452866,0,-1,0,3,1067,48642,0,0,301,Everton,West Ham,Aston Villa,Watford,Wolverhampton,8.6,8,7.2,6.5,6.6,8.7,6.9,7.1,9.1,8,7.8,7.2,7.8,8.2,8.8,8.2,7.5,6.8,7.9,7.8,8,8.3,6.2,8.2,6.8,8.8,8.9,72.8
Sergi,Canos,MID,BRE,5500000,10,44,3.7,6.72727272727273E-07,8E-06,0,307502,3,16,0,0,0,1,0,8,992,0,0,44,0,0.7,0,4,5,0,4,0,3,1.9,346704,0,-1,0,1,994,5486,0,0,155,Newcastle,Everton,Tottenham,Leeds United F.C.,Watford,4.4,2.7,3.4,3.6,3.6,2.1,4,3.9,2,3.7,2.6,3.3,2.8,3.4,3.2,3.7,4.3,3.6,4,3.5,2.2,4.5,3.1,4.1,3.5,3.2,3.2,54.5
Todd,Cantwell,MID,NOR,5300000,1,7,0.636363636363636,1.20068610634648E-07,1.32075471698113E-06,0,64913,2,13,0,0,0,0,0,1.3,85,-2,0,7,2,0,0,0.2,0,0,0,0,0,0.2,24452,0,-1,0,0,358,139,0,0,37,Southampton,Wolverhampton,Newcastle,Tottenham,Man Utd,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,8.5
Scott,Carson,GLK,MCI,3900000,0,0,0,0,0,0,38463,0,0,0,0,0,0,0,0,1005,-1,0,0,1,0,0,0,0,0,0,0,0,1.2,119116,0,-1,0,0,0,3335,0,0,0,Everton,West Ham,Aston Villa,Watford,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matthew,Cash,DEF,AVL,5100000,5,44,3.7,7.25490196078431E-07,8.62745098039216E-06,0,264538,3,17,0,0,0,1,0,8.6,4353,1,0,44,-1,0.4,0,2,3,0,5,0,0,3.8,400781,0,-1,0,1,1063,2573,0,0,191,Brighton,Crystal Palace,Man City,Leicester,Liverpool,4.7,2.4,5,3.7,4.6,3.2,4.5,4.8,3.7,4.4,4,3.4,5.1,2.4,3.2,4.2,4,3.8,5.1,3.3,5.6,5.2,2.8,4.6,2.9,4.4,4,41.3
,Casilla,GLK,LEE,4500000,0,0,0,0,0,0,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Tottenham,Brighton,Crystal Palace,Brentford F.C.,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Timothy,Castagne,DEF,LEI,5300000,1,14,1.4,2.64150943396226E-07,2.64150943396226E-06,0,74740,0,13,0,0,0,0,0,2.6,467,-2,0,14,2,0.3,0,1.5,0,0,0,0,0,0.6,32134,0,-1,0,0,776,403,0,0,91,Chelsea,Watford,Southampton,Aston Villa,Newcastle,0.9,0.7,0.7,0.7,0.7,1.6,0.9,1.1,1.1,0.9,0.8,0.9,1.3,0.8,0.9,1.3,1.1,0.9,0.9,1.2,0.8,0.7,0.9,1.4,1,0.7,0.7,22.3
Craig,Cathcart,DEF,WAT,4400000,2,15,1.5,3.40909090909091E-07,3.40909090909091E-06,0,11572,2,17,0,0,0,0,0,3.4,68,-1,0,15,1,0.6,0,2.5,0,0,0,0,1,0.1,6247,0,-1,0,0,834,40,0,0,127,Man Utd,Leicester,Chelsea,Man City,Brentford F.C.,0.8,0.8,1.1,1.2,1.4,0.8,0.9,0.9,0.9,1.7,0.8,1,1.1,1,0.8,1.3,1.2,0.8,1.1,1.4,1.2,1,1.2,1,0.8,0.8,1.4,20.5
Edinson,Cavani,FWD,MUN,8400000,0,12,2.4,2.85714285714286E-07,1.42857142857143E-06,0,504219,0,1,0,0,0,1,0,1.4,1613,-1,0,12,1,0.3,0,2.2,2,0,1,0,0,1.8,59327,0,-1,0,0,210,46,0,0,33,Watford,Chelsea,Arsenal,Crystal Palace,Norwich,0,0,1.6,1.6,2.5,2.5,1.3,3,1.8,1.2,1.8,1.2,2.4,1.4,2.9,2.1,1.8,1.6,1.9,1.8,2.4,1.9,2,1.2,2.4,1.2,1.8,17.9
,Cedric,DEF,ARS,4200000,0,1,0.0909090909090909,2.16450216450216E-08,2.38095238095238E-07,0,21687,1,7,0,0,0,0,0,0.2,128,-3,0,1,3,0,0,0,0,0,0,0,0,0.2,11141,0,-1,0,0,188,58,0,0,21,Liverpool,Newcastle,Man Utd,Everton,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8
Nathaniel,Chalobah,MID,WAT,5000000,0,0,0,0,0,0,1459,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,-1,0,0,0,0,0,0,0,Man Utd,Leicester,Chelsea,Man City,Brentford F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trevoh,Chalobah,DEF,CHE,4800000,6,50,4.54545454545455,9.46969696969697E-07,1.04166666666667E-05,0,420651,0,1,0,0,0,2,0,10.4,5210,-2,0,50,2,0.6,0,3,5,0,5,0,0,4.2,633944,0,-1,0,2,543,6408,0,0,177,Leicester,Man Utd,Watford,West Ham,Leeds United F.C.,5,4.3,4.3,6.2,5.8,5.3,5.6,4.8,5.2,5.4,6.4,5.9,6.6,5.8,4.5,3.9,5.2,3.8,5.5,5.2,4.8,6.1,4.8,5.8,3.6,6.6,3.3,25.1
,Chamberlain,MID,LIV,5800000,3,18,1.63636363636364,2.82131661442006E-07,3.10344827586207E-06,0,13673,0,4,0,0,0,0,0,3.1,108,-2,0,18,2,0.6,0,3.2,2,0,2,0,1,0.1,7996,0,-1,0,0,333,315,0,0,63,Arsenal,Southampton,Everton,Wolverhampton,Aston Villa,0.8,1,0.8,1.5,1.1,1.1,0.8,0.9,1.1,0.9,0.8,0.8,0.8,1.1,1.1,0.8,0.8,1,0.8,1.1,0.8,0.9,0.8,1.2,0.9,1.1,0.9,20.1
Calum,Chambers,DEF,ARS,4200000,0,1,0.0909090909090909,2.16450216450216E-08,2.38095238095238E-07,0,27766,0,7,0,0,0,0,0,0.2,88,-3,0,1,3,0,0,0,0,0,0,0,0,0.2,9213,0,-1,0,0,170,40,0,0,27,Liverpool,Newcastle,Man Utd,Everton,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5
Benjamin,Chilwell,DEF,CHE,6000000,9,54,4.90909090909091,8.18181818181818E-07,9E-06,0,876357,0,2,0,0,0,3,0,9,5559,0,0,54,0,1.3,0,7.8,5,0,4,0,1,19.9,1567248,0,-1,0,2,540,33962,0,0,158,Leicester,Man Utd,Watford,West Ham,Leeds United F.C.,5.6,4.8,4.8,6.9,6.3,5.9,6.2,5.4,5.7,5.8,7,6.4,7.2,6.4,5.1,4.4,5.8,4.2,6.2,5.6,5.4,6.7,5.4,6.5,4.1,7.3,3.8,54
Hamza,Choudhury,MID,LEI,4400000,0,1,0.0909090909090909,2.06611570247934E-08,2.27272727272727E-07,0,11000,0,0,0,0,0,0,0,0.2,123,-1,0,1,1,0,0,0,0,0,0,0,0,0.1,9309,0,-1,0,0,59,112,0,0,9,Chelsea,Watford,Southampton,Aston Villa,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7
Andreas,Christensen,DEF,CHE,5000000,0,36,4.5,9E-07,7.2E-06,0,383821,1,3,0,0,0,0,0,7.2,14591,0,0,36,0,0.4,0,2,1,0,5,0,0,3.2,525280,0,-1,0,0,720,530,0,0,173,Leicester,Man Utd,Watford,West Ham,Leeds United F.C.,5,4.2,4.2,6.2,5.7,5.3,5.5,4.8,5.1,5.3,6.4,5.9,6.6,5.7,4.5,3.9,5.2,3.7,5.5,5.1,4.7,6.1,4.8,5.7,3.6,6.6,3.3,20.9
Carney,Chukwuemeka,MID,AVL,4500000,0,2,0.181818181818182,4.04040404040404E-08,4.44444444444444E-07,0,4599,0,1,0,0,0,0,0,0.4,22,0,0,2,0,0,0,0,0,0,0,0,0,0,3955,0,-1,0,0,62,16,0,0,6,Brighton,Crystal Palace,Man City,Leicester,Liverpool,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6
Ciaran,Clark,DEF,NEW,4400000,1,15,1.5,3.40909090909091E-07,3.40909090909091E-06,0,10211,2,22,0,0,0,0,0,3.4,201,-1,0,15,1,0.6,0,2.5,1,0,0,0,1,0.1,7916,0,-1,0,0,893,65,0,0,128,Brentford F.C.,Arsenal,Norwich,Burnley,Leicester,1.1,1,1,1,0.8,1.4,1.2,0.8,1,0.8,0.8,1.1,1.1,1.1,1.1,1.4,1.1,1.4,1,1.5,0.8,0.8,0.9,1.3,1.2,1.2,0.8,32.1
Tom,Cleverley,MID,WAT,4800000,2,15,1.9,3.95833333333333E-07,3.125E-06,0,20665,0,9,0,0,0,0,0,3.1,53,-2,0,15,2,0.2,0,0.8,0,0,0,0,1,0.1,15973,0,-1,0,0,493,73,0,0,67,Man Utd,Leicester,Chelsea,Man City,Brentford F.C.,1,1.3,1,1,1.3,1.3,1.4,1.8,1,1.2,1.5,1.5,1,1,1,1.3,1.2,1.3,1,1,1.2,1,1,1.5,1,1.2,1.1,20.1
Nathaniel,Clyne,DEF,CRY,4300000,0,0,0,0,0,0,6989,0,0,0,0,0,0,0,0,45,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,2405,0,-1,0,0,0,17,0,0,0,Burnley,Aston Villa,Leeds United F.C.,Man Utd,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Conor,Coady,DEF,WOL,4500000,6,38,3.2,7.11111111111111E-07,8.44444444444444E-06,0,441781,1,12,0,0,0,1,0,8.4,3345,0,0,38,0,0.6,0,2.8,0,0,3,0,0,5.9,395075,0,-1,0,0,1076,2442,0,0,206,West Ham,Norwich,Burnley,Liverpool,Man City,2.7,3.4,2.8,3.4,4.1,4.3,3,1.8,3.7,4.3,2.4,4.4,3.4,4.4,2.1,3.9,2.8,3.6,3.4,3.1,2.7,3.3,3.2,3,4.4,2.9,4.5,29.3
Seamus,Coleman,DEF,EVE,4900000,1,23,2.6,5.30612244897959E-07,4.69387755102041E-06,0,108354,2,15,0,0,0,0,0,4.7,189,-1,0,23,1,0.4,0,1.8,1,0,2,0,1,0.4,78880,0,-1,0,1,810,129,0,0,116,Man City,Brentford F.C.,Liverpool,Arsenal,Crystal Palace,2.7,3,3,3,1.6,3,1.9,1.9,1.8,2.6,2.1,2.7,1.6,3,1.7,2.9,3.2,1.7,1.5,2.5,2.1,2.4,3.1,2.7,1.8,2.6,2.3,23.4
Nathan,Collins,DEF,BUR,4300000,0,8,0.727272727272727,1.69133192389006E-07,1.86046511627907E-06,0,7218,0,4,0,0,0,0,0,1.9,67,-2,0,8,2,0,0,0.2,0,0,1,0,0,0.1,4659,0,-1,0,0,270,15,0,0,59,Crystal Palace,Tottenham,Wolverhampton,Newcastle,West Ham,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,11.7
Aaron,Connolly,FWD,BHA,5300000,0,2,0.181818181818182,3.43053173241853E-08,3.77358490566038E-07,0,23330,0,0,0,0,0,0,0,0.4,117,-2,0,2,2,0,0,0,0,0,0,0,0,0.1,13263,0,-1,0,0,59,42,0,0,0,Aston Villa,Leeds United F.C.,West Ham,Southampton,Tottenham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6
Liam,Cooper,DEF,LEE,4500000,0,22,2,4.44444444444444E-07,4.88888888888889E-06,0,37052,3,18,0,0,0,0,0,4.9,405,0,0,22,0,0.3,0,1.5,1,0,1,0,1,0.4,41754,0,-1,0,0,990,115,0,0,179,Tottenham,Brighton,Crystal Palace,Brentford F.C.,Chelsea,2.2,1.9,1.6,1.8,2,1.8,2,2.1,1.8,1.7,1.7,1.2,1.1,1.5,1.4,2.7,1.2,1.7,1.4,1.4,1,1.8,1,2,1.5,1.8,2,30.3
Jack,Cork,MID,BUR,4500000,0,7,0.636363636363636,1.41414141414141E-07,1.55555555555556E-06,0,15401,1,8,0,0,0,0,0,1.6,102,0,0,7,0,0,0,0.2,0,0,0,0,0,0.1,13285,0,-1,0,0,314,52,0,0,16,Crystal Palace,Tottenham,Wolverhampton,Newcastle,West Ham,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,3.1
Maxwel,Cornet,MID,BUR,6100000,7,40,3.63636363636364,5.96125186289121E-07,6.55737704918033E-06,0,30055,2,8,0,0,0,5,0,6.6,2068,1,0,40,-1,1.3,0,8.2,5,0,1,0,0,2.1,196395,0,-1,0,1,447,23333,0,0,121,Crystal Palace,Tottenham,Wolverhampton,Newcastle,West Ham,4,3.7,4.3,3.7,2.7,4.2,2.8,3.3,3.4,2.9,3.6,2.6,2.6,2,3.2,2.6,2.6,3.3,4.1,2.6,3.6,2.7,3.8,3.8,4.3,2.8,4.2,42.5
