FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Christian,Benteke,FWD,CRY,6300000,5,27,3,4.76190476190476E-07,4.28571428571429E-06,0,94511,2,8,0,0,0,2,0,4.3,1153,-2,0,27,2,0.6,0,4,3,0,2,0,1,0.9,50295,0,-1,0,0,563,3216,0,0,92,Newcastle,Man City,Wolverhampton,Burnley,Aston Villa,4.3,1.5,2.3,2.3,3.3,2.5,2.4,3.6,3.4,3.1,1.8,4,2.9,1.9,2.5,2.4,2.3,1.7,3.9,2.7,2.9,2.7,3.6,2.3,2.1,4.2,1.9,4.4,1.5,3.3,42.7
Steven,Bergwijn,MID,TOT,5900000,0,15,1.875,3.17796610169492E-07,2.54237288135593E-06,0,141361,0,0,0,0,0,0,0,2.5,173,-1,0,15,1,0,0,0,0,0,3,0,2,0.3,121649,0,-1,0,0,233,129,0,0,36,West Ham,Man Utd,Everton,Leeds United F.C.,Burnley,0.9,1,0.9,1.4,1.1,1,1.8,1,1,0.9,1.7,1,1.1,1.3,0.9,1.5,1.2,0.9,0.9,1.1,0.9,0.9,1.8,0.9,1.1,1.1,1.5,0.9,1.7,1.2,18.5
,Bernard,MID,EVE,5500000,0,0,0,0,0,0,249,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Watford,Wolverhampton,Tottenham,Man City,Brentford F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Bernardo,DEF,BHA,4000000,0,0,0,0,0,0,457,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Man City,Liverpool,Newcastle,Aston Villa,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Bernardo,MID,MCI,7000000,5,40,5,7.14285714285714E-07,5.71428571428571E-06,0,114704,1,3,0,0,0,2,0,5.7,4944,0,0,40,0,0.7,0,5,5,0,5,0,2,4.9,398201,0,-1,0,1,668,20579,0,0,165,Brighton,Crystal Palace,Man Utd,Everton,West Ham,4.7,7,4.1,5.4,4.8,4,5,5.7,6.2,5.1,6.5,5.2,3.8,4.7,4.7,5,5.4,6,3.5,4.9,3.9,5.4,4.9,3.9,7,6.7,4.1,7.1,4.6,6.7,59.5
Ryan,Bertrand,DEF,LEI,4800000,0,4,0.5,1.04166666666667E-07,8.33333333333333E-07,0,125595,1,7,0,0,0,0,0,0.8,442,-2,0,4,2,0,0,0.2,0,0,0,0,0,0.5,16271,0,-1,0,0,337,107,0,0,32,Brentford F.C.,Arsenal,Leeds United F.C.,Chelsea,Watford,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,7.2
Marcus,Bettinelli,GLK,CHE,4000000,0,0,0,0,0,0,848,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1701,0,-1,0,0,0,62,0,0,0,Norwich,Newcastle,Burnley,Leicester,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mads,Bidstrup,MID,BRE,4500000,0,3,0.375,8.33333333333333E-08,6.66666666666667E-07,0,6245,0,0,0,0,0,0,0,0.7,73,0,0,3,0,0,0,0.2,0,0,0,0,0,0.1,4910,0,-1,0,0,21,57,0,0,9,Leicester,Burnley,Norwich,Newcastle,Everton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.8
Yves,Bissouma,MID,BHA,4500000,0,16,2,4.44444444444444E-07,3.55555555555556E-06,0,1022779,1,4,0,0,0,0,0,3.6,15501,0,0,16,0,0,0,0,2,0,2,0,1,11.2,946965,0,-1,0,0,438,1682,0,0,84,Man City,Liverpool,Newcastle,Aston Villa,Leeds United F.C.,1,1,1.6,1.1,1.3,1.4,1.4,1.2,1.1,1.2,1,1.3,1,1.6,1.4,1,1.5,1.5,1.4,1.5,1,1,1.7,1.1,1,1.4,2.3,1,1.2,1,14.2
Lamare,Bogarde,DEF,AVL,4000000,0,0,0,0,0,0,1772,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,3697,0,-1,0,0,0,126,0,0,0,Arsenal,West Ham,Southampton,Brighton,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Willy,Boly,DEF,WOL,4900000,0,0,0,0,0,0,7512,0,0,0,0,0,0,0,0,240,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,3672,0,-1,0,0,0,10,0,0,0,Leeds United F.C.,Everton,Crystal Palace,West Ham,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jarrod,Bowen,MID,WHU,6300000,1,33,3.7,5.87301587301587E-07,5.23809523809524E-06,0,108087,0,10,0,0,0,1,0,5.2,1498,-2,0,33,2,0.8,0,4.8,0,0,2,0,3,1.3,86644,0,-1,0,0,744,3215,0,0,115,Tottenham,Aston Villa,Liverpool,Wolverhampton,Man City,3,3.3,1.8,5.4,2.3,2.6,2.2,4,3.1,4,3.4,4.1,3.2,3.2,3.3,3.6,3.8,4,2.8,2.8,3.6,3.1,2.6,4.2,3.7,3.6,3,4.3,2.4,3.8,68.1
Jarrad,Branthwaite,DEF,EVE,4000000,0,0,0,0,0,0,11448,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0.2,16661,0,-1,0,0,0,106,0,0,0,Watford,Wolverhampton,Tottenham,Man City,Brentford F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nathan,Broadhead,FWD,EVE,4500000,0,0,0,0,0,0,5040,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4128,0,-1,0,0,0,0,0,0,0,Watford,Wolverhampton,Tottenham,Man City,Brentford F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Armando,Broja,FWD,SOU,5000000,8,20,2.5,5E-07,4E-06,0,71378,0,3,0,0,0,2,0,4,1904,0,0,20,0,0.8,0,4.2,4,0,1,0,0,1.2,109466,0,-1,0,0,241,9315,0,0,64,Burnley,Watford,Aston Villa,Norwich,Liverpool,0,2.7,2.3,2.2,1.6,2.7,1.8,1.7,1.6,1.7,2.2,2.5,3.2,2.5,2,1.7,2.2,2.5,2.8,1.3,3.3,2.1,2.3,1.2,2.5,1.8,2.9,2.1,1.6,2.1,24.8
Josh,Brownhill,MID,BUR,4400000,2,15,1.7,3.86363636363636E-07,3.40909090909091E-06,0,272734,3,13,0,0,0,0,0,3.4,3961,-1,0,15,1,0.5,0,2,0,0,1,0,0,3.7,273461,0,-1,0,0,731,5514,0,0,87,Southampton,Brentford F.C.,Chelsea,Crystal Palace,Tottenham,0.9,0.8,0.8,1.4,1.1,1.6,1,0.8,1.3,0.8,0.9,0.8,0.8,1.2,0.8,0.8,0.8,0.9,0.8,0.8,1,1.3,0.8,1,0.8,1,1,1.3,0.8,1.5,33.7
,Bryan,MID,TOT,5700000,0,4,0.5,8.7719298245614E-08,7.01754385964912E-07,0,10752,0,1,0,0,0,0,0,0.7,85,-3,0,4,3,0.1,0,0.5,0,0,0,0,0,0.1,4605,0,-1,0,0,51,15,0,0,15,West Ham,Man Utd,Everton,Leeds United F.C.,Burnley,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.8
,Buendia,MID,AVL,6300000,2,21,3,4.76190476190476E-07,3.33333333333333E-06,0,379461,1,8,0,0,0,1,0,3.3,1813,-2,0,21,2,0.3,0,1.8,3,0,2,0,0,1.2,63534,0,-1,0,1,419,267,0,0,74,Arsenal,West Ham,Southampton,Brighton,Crystal Palace,1.5,2.2,2,2.5,1.6,2.3,3.2,1.5,2.4,3.5,2.1,1.7,2.3,2.2,1.5,3,2.2,3.3,2,3.2,2,2.9,3.4,2.9,1.7,2,3.7,2.1,3.6,1.5,29
Dan,Burn,DEF,BHA,4400000,0,13,1.625,3.69318181818182E-07,2.95454545454545E-06,0,3093,1,4,0,0,0,0,0,3,97,-1,0,13,1,0.7,0,3,0,0,2,0,0,0.1,4454,0,-1,0,0,301,209,0,0,59,Man City,Liverpool,Newcastle,Aston Villa,Leeds United F.C.,1.3,1.7,0.8,0.9,1.2,1.4,1,1.8,0.8,1.5,1.1,1.4,1,1.1,0.8,0.9,0.8,1.1,1.1,0.8,1.3,1.1,1.2,1.1,1.7,1,1.4,1.2,1.2,0.9,8.7
Jack,Butland,GLK,CRY,4400000,0,0,0,0,0,0,16131,0,0,0,0,0,0,0,0,116,-1,0,0,1,0,0,0,0,0,0,0,0,0.3,4895,0,-1,0,0,0,39,0,0,0,Newcastle,Man City,Wolverhampton,Burnley,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sam,Byram,DEF,NOR,4400000,0,0,0,0,0,0,2123,0,0,0,0,0,0,0,0,21,-1,0,0,1,0,0,0,0,0,0,0,0,0,910,0,-1,0,0,0,7,0,0,0,Chelsea,Leeds United F.C.,Brentford F.C.,Southampton,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moises,Caicedo,MID,BHA,4500000,0,0,0,0,0,0,855,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,713,0,-1,0,0,0,0,0,0,0,Man City,Liverpool,Newcastle,Aston Villa,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dominic,Calvert-Lewin,FWD,EVE,8000000,0,23,2.875,3.59375E-07,2.875E-06,0,1570070,0,3,0,0,0,3,0,2.9,5788,0,0,23,0,0,0,0,5,0,1,0,0,3.1,921330,0,-1,0,0,248,97,0,0,86,Watford,Wolverhampton,Tottenham,Man City,Brentford F.C.,0,0,0,0,2.6,2.1,3.1,2,1.5,3.3,2.6,3.9,2.2,2.7,2.8,3,3.7,2.2,2.5,2.1,1.9,3.4,2.7,2.8,3.5,2.1,1.4,2.6,2.1,2.2,33.7
Chem,Campbell,MID,WOL,4500000,0,0,0,0,0,0,24869,0,0,0,0,0,0,0,0,277,0,0,0,0,0,0,0,0,0,0,0,0,0.3,35053,0,-1,0,0,0,62,0,0,0,Leeds United F.C.,Everton,Crystal Palace,West Ham,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joao Pedro Cavaco,Cancelo,DEF,MCI,6300000,1,51,5.7,9.04761904761905E-07,8.09523809523809E-06,0,377356,2,4,0,0,0,0,0,8.1,7938,3,0,51,-3,0.8,0,4.8,6,0,6,0,2,24.8,1754820,0,-1,0,2,810,37130,0,0,210,Brighton,Crystal Palace,Man Utd,Everton,West Ham,6.9,8.2,7.1,8,7.4,5.3,4.4,5.9,8.6,4.6,6.8,7.7,6.2,7.5,5.7,7.5,6.5,8.6,5.9,7.9,4.7,7.6,6.2,7.9,7.4,6.4,6.4,7,7.2,8.3,56.4
Sergi,Canos,MID,BRE,5500000,1,29,3.2,5.81818181818182E-07,5.27272727272727E-06,0,265993,3,7,0,0,0,1,0,5.3,2333,0,0,29,0,0.4,0,2,3,0,4,0,1,1.9,308025,0,-1,0,0,693,949,0,0,97,Leicester,Burnley,Norwich,Newcastle,Everton,2.6,3.3,3.1,3.4,1.9,2.5,2.8,2.7,1.6,3.1,3.2,1.7,2.7,2.3,2.1,1.8,2.9,2.6,3,3.6,2.8,3.1,3,1.6,3.4,2.2,2.8,2.6,2.4,2.4,28.3
Todd,Cantwell,MID,NOR,5300000,0,6,0.75,1.41509433962264E-07,1.13207547169811E-06,0,59921,2,12,0,0,0,0,0,1.1,501,-2,0,6,2,0,0,0,0,0,0,0,0,0.3,23598,0,-1,0,0,313,5,0,0,35,Chelsea,Leeds United F.C.,Brentford F.C.,Southampton,Wolverhampton,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,8
Scott,Carson,GLK,MCI,4000000,0,0,0,0,0,0,22111,0,0,0,0,0,0,0,0,251,0,0,0,0,0,0,0,0,0,0,0,0,0.4,49030,0,-1,0,0,0,47,0,0,0,Brighton,Crystal Palace,Man Utd,Everton,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matthew,Cash,DEF,AVL,5100000,1,37,4.1,8.03921568627451E-07,7.25490196078431E-06,0,174226,2,12,0,0,0,1,0,7.3,6695,1,0,37,-1,0.6,0,3.2,3,0,4,0,0,4.2,348001,0,-1,0,1,793,3285,0,0,153,Arsenal,West Ham,Southampton,Brighton,Crystal Palace,3.7,4.7,3.3,4.9,2.6,5.8,4.3,5.1,3.9,5.5,4.9,3.9,5.3,5.5,3.5,5.7,2.6,4,4.2,5.1,4.4,5.6,4.6,6.1,5.7,2.6,5.6,3.7,5.4,3.7,33.5
,Casilla,GLK,LEE,4500000,0,0,0,0,0,0,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Wolverhampton,Norwich,Leicester,Tottenham,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Timothy,Castagne,DEF,LEI,5300000,1,9,1.3,2.45283018867925E-07,1.69811320754717E-06,0,65437,0,6,0,0,0,0,0,1.7,1091,-2,0,9,2,0.2,0,1,0,0,0,0,0,0.6,25254,0,-1,0,0,461,42,0,0,52,Brentford F.C.,Arsenal,Leeds United F.C.,Chelsea,Watford,0,1,0.7,0.7,0.6,0.6,0.6,0.6,1.5,0.6,0.6,1,1,0.6,0.7,1,0.7,0.9,0.8,1,0.6,0.9,0.9,0.9,0.6,0.9,1.1,0.8,0.6,0.8,13.5
Craig,Cathcart,DEF,WAT,4400000,4,9,1.3,2.95454545454545E-07,2.04545454545455E-06,0,9898,2,14,0,0,0,0,0,2,64,-1,0,9,1,0.3,0,1.2,0,0,0,0,1,0.1,4602,0,-1,0,0,564,115,0,0,79,Everton,Southampton,Arsenal,Man Utd,Leicester,0.6,0.8,0.6,0.9,0.6,0.7,1,1.1,0.6,0.9,0.9,0.7,1.5,0.6,1,0.8,0.7,0.6,0.9,1,0.6,0.8,1.1,1,0.9,0.6,0.9,0.6,0.6,0.8,13.9
Edinson,Cavani,FWD,MUN,8400000,0,3,0.375,4.46428571428571E-08,3.57142857142857E-07,0,480822,0,1,0,0,0,0,0,0.4,668,-1,0,3,1,0.1,0,0.5,0,0,0,0,0,1.8,36240,0,-1,0,0,101,463,0,0,6,Liverpool,Tottenham,Man City,Watford,Chelsea,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,5.8
,Cedric,DEF,ARS,4300000,0,1,0.125,2.90697674418605E-08,2.32558139534884E-07,0,19591,1,7,0,0,0,0,0,0.2,154,-2,0,1,2,0,0,0,0,0,0,0,0,0.2,10057,0,-1,0,0,188,46,0,0,21,Aston Villa,Leicester,Watford,Liverpool,Newcastle,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,6.8
Nathaniel,Chalobah,MID,WAT,5000000,0,0,0,0,0,0,1412,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,-1,0,0,0,0,0,0,0,Everton,Southampton,Arsenal,Man Utd,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trevoh,Chalobah,DEF,CHE,4900000,6,44,5.5,1.12244897959184E-06,8.97959183673469E-06,0,245940,0,1,0,0,0,2,0,9,3357,-1,-1,44,1,1.2,0,5.8,5,0,4,0,0,4,446371,0,-1,0,2,453,33439,1,0,153,Norwich,Newcastle,Burnley,Leicester,Man Utd,7.2,5.6,6.9,5.7,6.6,5.4,8,7.3,6.5,8.1,6.3,6.1,6.5,7.1,7.4,7.7,7.1,5.6,5.3,7.1,5.5,7.4,6.1,6.7,7.4,5.9,6.9,4.4,8,4.9,24.1
,Chamberlain,MID,LIV,5800000,0,5,0.625,1.07758620689655E-07,8.62068965517241E-07,0,12035,0,0,0,0,0,0,0,0.9,87,-2,0,5,2,0,0,0.2,0,0,1,0,0,0.1,5529,0,-1,0,0,94,59,0,0,11,Man Utd,Brighton,West Ham,Arsenal,Southampton,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,3.2
Calum,Chambers,DEF,ARS,4300000,0,1,0.125,2.90697674418605E-08,2.32558139534884E-07,0,25610,0,7,0,0,0,0,0,0.2,133,-2,0,1,2,0,0,0,0,0,0,0,0,0.2,8013,0,-1,0,0,170,31,0,0,27,Aston Villa,Leicester,Watford,Liverpool,Newcastle,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,7.5
Benjamin,Chilwell,DEF,CHE,5800000,12,35,4.375,7.54310344827586E-07,6.03448275862069E-06,0,753370,0,1,0,0,0,3,0,6,2201,-2,-1,35,2,1.5,0,8.8,3,0,2,0,0,10.1,617099,0,-1,0,2,270,155557,1,0,85,Norwich,Newcastle,Burnley,Leicester,Man Utd,5.2,3.9,5,4,5.1,3.8,5.9,5.3,4.7,6.1,4.5,4.4,5.2,5.2,5.9,5.7,5.2,4,3.7,5.2,3.9,5.4,4.8,4.8,5.4,4.2,5,3.1,6.2,3.4,30.7
Hamza,Choudhury,MID,LEI,4500000,0,1,0.125,2.77777777777778E-08,2.22222222222222E-07,0,9046,0,0,0,0,0,0,0,0.2,113,0,0,1,0,0,0,0.2,0,0,0,0,0,0.1,7191,0,-1,0,0,59,91,0,0,9,Brentford F.C.,Arsenal,Leeds United F.C.,Chelsea,Watford,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.7
Andreas,Christensen,DEF,CHE,5100000,0,28,4.7,9.2156862745098E-07,5.49019607843137E-06,0,258568,1,2,0,0,0,0,0,5.5,14386,1,0,28,-1,0.4,0,1.8,1,0,4,0,0,4.3,494079,0,-1,0,0,540,1977,0,0,141,Norwich,Newcastle,Burnley,Leicester,Man Utd,5.8,4.4,5.5,4.5,5.6,4.3,6.5,5.9,5.2,6.7,5,4.8,5.6,5.7,6.3,6.3,5.7,4.5,4.1,5.7,4.3,6,5.2,5.4,6,4.7,5.5,3.5,6.8,3.8,14.2
Carney,Chukwuemeka,MID,AVL,4500000,0,2,0.25,5.55555555555556E-08,4.44444444444444E-07,0,4052,0,1,0,0,0,0,0,0.4,34,0,0,2,0,0,0,0,0,0,0,0,0,0,3584,0,-1,0,0,62,25,0,0,6,Arsenal,West Ham,Southampton,Brighton,Crystal Palace,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6
Ciaran,Clark,DEF,NEW,4400000,2,7,1,2.27272727272727E-07,1.59090909090909E-06,0,8318,2,15,0,0,0,0,0,1.6,81,-1,0,7,1,0.2,0,1,0,0,0,0,0,0.1,4400,0,-1,0,0,623,40,0,0,76,Crystal Palace,Chelsea,Brighton,Brentford F.C.,Arsenal,0.5,0.5,0.5,0.6,0.5,0.7,0.6,0.5,0.6,0.7,0.6,0.5,0.5,0.5,0.5,0.6,0.6,0.5,0.7,0.5,0.5,0.6,0.7,0.5,0.5,0.5,0.7,0.5,0.7,0.5,20
Tom,Cleverley,MID,WAT,4900000,0,12,1.5,3.06122448979592E-07,2.44897959183673E-06,0,18947,0,8,0,0,0,0,0,2.4,152,-1,0,12,1,0.1,0,0.5,0,0,0,0,1,0.1,15637,0,-1,0,0,358,24,0,0,50,Everton,Southampton,Arsenal,Man Utd,Leicester,0.8,1,0.8,0.8,0.8,0.8,0.8,0.9,0.8,1.1,1.4,0.8,0.8,0.8,1.2,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.9,0.8,0.8,1.1,0.8,1,0.8,17.1
Nathaniel,Clyne,DEF,CRY,4400000,0,0,0,0,0,0,6184,0,0,0,0,0,0,0,0,46,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,2033,0,-1,0,0,0,24,0,0,0,Newcastle,Man City,Wolverhampton,Burnley,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Conor,Coady,DEF,WOL,4500000,2,29,3.2,7.11111111111111E-07,6.44444444444444E-06,0,368736,1,9,0,0,0,1,0,6.4,3412,0,0,29,0,0.9,0,4.2,0,0,2,0,0,6.3,355539,0,-1,0,0,806,4207,0,0,156,Leeds United F.C.,Everton,Crystal Palace,West Ham,Norwich,3.8,2.2,2.8,1.9,3.8,2.4,2.7,3.6,4,2,1.6,3.7,4.4,2.1,4.8,2.6,4.6,1.6,4.2,2.4,3.5,2.7,2.5,2.7,2.8,3.6,2,4.2,2.6,4.7,20.7
Seamus,Coleman,DEF,EVE,4900000,0,16,2.7,5.51020408163265E-07,3.26530612244898E-06,0,101939,1,10,0,0,0,0,0,3.3,605,-1,0,16,1,0.1,0,0.5,1,0,1,0,1,0.4,76404,0,-1,0,1,540,203,0,0,80,Watford,Wolverhampton,Tottenham,Man City,Brentford F.C.,1.9,2.7,4,2.1,3.2,3.1,3,1.5,2.6,2.1,2.1,2.2,2.5,2.3,2.9,1.5,3.1,1.9,3.2,3.2,1.7,1.4,2.6,2.9,2.8,3.1,2.5,1.5,2.8,2.2,16.9
Nathan,Collins,DEF,BUR,4300000,1,8,1,2.32558139534884E-07,1.86046511627907E-06,0,5474,0,4,0,0,0,0,0,1.9,88,-2,0,8,2,0.5,0,2,0,0,1,0,0,0.1,2916,0,-1,0,0,270,167,0,0,59,Southampton,Brentford F.C.,Chelsea,Crystal Palace,Tottenham,0.5,0.6,0.5,0.6,1,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.6,0.7,0.5,0.5,0.5,0.7,0.5,0.7,0.5,0.5,0.5,0.5,0.6,0.7,0.5,11.5
Aaron,Connolly,FWD,BHA,5300000,0,2,0.25,4.71698113207547E-08,3.77358490566038E-07,0,20505,0,0,0,0,0,0,0,0.4,173,-2,0,2,2,0,0,0.2,0,0,0,0,0,0.1,11204,0,-1,0,0,59,139,0,0,0,Man City,Liverpool,Newcastle,Aston Villa,Leeds United F.C.,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6
Liam,Cooper,DEF,LEE,4500000,2,18,2,4.44444444444444E-07,4E-06,0,26836,3,16,0,0,0,0,0,4,382,0,0,18,0,0.7,0,3,1,0,1,0,1,0.5,33971,0,-1,0,0,810,617,0,0,153,Wolverhampton,Norwich,Leicester,Tottenham,Brighton,1,1.4,1.3,2,1.5,1.8,1.8,1.6,1.3,2,2,1.9,1.9,1.6,1.4,1,1.2,1.9,2.7,1,2,1.7,1.7,1,1.6,1,2.1,1.3,1.6,2,27.5
Jack,Cork,MID,BUR,4500000,1,7,0.875,1.94444444444444E-07,1.55555555555556E-06,0,12989,1,8,0,0,0,0,0,1.6,127,0,0,7,0,0.2,0,0.8,0,0,0,0,0,0.1,12088,0,-1,0,0,314,88,0,0,16,Southampton,Brentford F.C.,Chelsea,Crystal Palace,Tottenham,0.4,0.4,0.4,0.5,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,3
Maxwel,Cornet,MID,BUR,6000000,15,22,2.75,4.58333333333333E-07,3.66666666666667E-06,0,3551,1,4,0,0,0,3,0,3.7,242,0,0,22,0,0.9,0,5.2,3,0,0,0,0,0.1,11630,0,-1,0,1,210,5331,0,0,63,Southampton,Brentford F.C.,Chelsea,Crystal Palace,Tottenham,1.9,1.9,1.8,3,2.4,3.2,2.2,1.7,2.8,1.6,2,1.7,1.7,2.6,1.5,1.8,1.4,2,1.6,1.7,2.2,2.7,1.9,2.3,1.9,2.2,2.1,2.8,1.5,3.1,24.4
