FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW6Forecast,GW7Forecast,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
,Roerslev,DEF,BRE,4300000,0,2,0.4,9.30232558139535E-08,4.65116279069767E-07,0,4488,0,1,0,0,0,0,0,0.5,74,-2,0,2,2,0.2,0,0.7,0,0,0,0,0,0.1,944,0,-1,0,0,44,59,0,0,10,Liverpool,West Ham,Chelsea,Leicester,Burnley,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,1.2
Cristian,Romero,DEF,TOT,4900000,0,2,0.4,8.16326530612245E-08,4.08163265306122E-07,0,25419,0,2,0,0,0,0,0,0.4,561,-1,0,2,1,0,0,0.2,0,0,0,0,0,0.3,12870,0,-1,0,0,83,479,0,0,17,Arsenal,Aston Villa,Newcastle,West Ham,Man Utd,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,2.5
,Romeu,MID,SOU,4500000,2,11,1.8,4E-07,2.44444444444444E-06,0,30683,1,5,0,0,0,0,0,2.4,1232,0,0,11,0,0.4,0,1.7,0,0,1,0,0,0.6,35358,0,-1,0,0,488,770,0,0,71,Wolverhampton,Chelsea,Leeds United F.C.,Burnley,Watford,1.1,0.9,0.9,1.5,1,1.9,1.1,0.9,1.2,0.9,0.9,0.9,0.9,0.9,1.1,1.7,1.9,1,0.9,0.9,0.9,1.5,0.9,1.2,1.1,1,1.1,1.1,1.1,2,0.9,0.9,1,17.7
,Ronaldo,FWD,MUN,12700000,2,21,7,5.51181102362205E-07,1.65354330708661E-06,0,269477,0,3,0,0,0,3,0,1.7,92666,2,0,21,-2,0.6,0,7,3,0,0,0,0,48.8,3944321,0,-1,0,1,270,38076,0,0,86,Aston Villa,Everton,Leicester,Liverpool,Tottenham,10.5,10,8.7,7,7.3,8.5,8.9,5.3,10.1,10.5,8.4,7.9,8.7,8,10.1,7,5.4,9.4,8.6,9.8,9.5,9.8,5.5,9,7.5,9.9,7.8,10.2,8.4,7.4,9.9,7.1,7.2,42.3
Salomon,Rondon,FWD,EVE,6000000,2,5,1,1.66666666666667E-07,8.33333333333333E-07,0,9888,0,0,0,0,0,0,0,0.8,2853,0,0,5,0,0.3,0,1.7,0,0,2,0,0,0.3,29470,0,-1,0,0,161,515,0,0,6,Norwich,Man Utd,West Ham,Watford,Wolverhampton,1.1,0.5,0.5,0.8,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.6,0.5,1,0.5,0.7,0.7,0.5,0.9,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.9,0.5,0.5,0.5,0.5,0.5,7.4
Danny,Rose,DEF,WAT,4300000,1,3,1,2.32558139534884E-07,6.97674418604651E-07,0,32520,2,4,0,0,0,0,0,0.7,566,-2,0,3,2,0.2,0,0.8,0,0,0,0,0,0.3,7064,0,-1,0,0,270,561,0,0,35,Newcastle,Leeds United F.C.,Liverpool,Everton,Southampton,0.5,0.6,0.9,0.5,0.5,0.5,0.6,0.5,0.5,0.6,0.6,0.5,0.9,0.8,0.5,1.3,0.5,0.6,0.5,0.5,0.5,0.5,0.7,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,11.7
John,Ruddy,GLK,WOL,4500000,0,0,0,0,0,0,7295,0,0,0,0,0,0,0,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0.2,2941,0,-1,0,0,0,85,0,0,0,Southampton,Newcastle,Aston Villa,Leeds United F.C.,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antonio,Rudiger,DEF,CHE,5600000,1,34,5.7,1.01785714285714E-06,6.07142857142857E-06,0,305697,2,2,0,0,0,1,0,6.1,12920,1,0,34,-1,1.3,0,7,2,0,4,0,0,13.8,757913,0,-1,0,1,540,168676,0,0,126,Man City,Southampton,Brentford F.C.,Norwich,Newcastle,8.4,7.3,7.5,8.2,4.1,7.6,5.3,8.2,5.2,5.8,7.7,7.5,8.6,5,6.8,7.6,5.7,8.4,7.4,8.4,5.3,6.8,5.8,7,6.3,7.5,6,7.5,6.6,5.2,6.7,6.9,6.4,21.5
Runar Alex,Runarsson,GLK,ARS,4000000,0,0,0,0,0,0,47857,0,0,0,0,0,0,0,0,1186,0,0,0,0,0,0,0,0,0,0,0,0,1,19017,0,-1,0,0,0,0,0,0,0,Tottenham,Brighton,Crystal Palace,Aston Villa,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lukas,Rupp,MID,NOR,4500000,0,6,1.2,2.66666666666667E-07,1.33333333333333E-06,0,8076,0,7,0,0,0,0,0,1.3,446,0,0,6,0,0.2,0,0.7,0,0,0,0,0,0.1,7233,0,-1,0,0,231,122,0,0,30,Everton,Burnley,Brighton,Chelsea,Leeds United F.C.,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.6,0.6,1.1,0.6,0.6,0.6,0.6,0.6,0.6,1.1,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.8,0.6,0.9,0.6,0.6,0.9,0.6,7.2
Mathew,Ryan,GLK,BHA,4500000,0,0,0,0,0,0,655,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Crystal Palace,Arsenal,Norwich,Man City,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,S.Armstrong,MID,SOU,5800000,0,0,0,0,0,0,24514,0,0,0,0,0,0,0,0,204,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,3044,0,-1,0,0,0,28,0,0,0,Wolverhampton,Chelsea,Leeds United F.C.,Burnley,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,S.Longstaff,MID,NEW,4500000,8,16,2.7,6E-07,3.55555555555556E-06,0,20832,0,9,0,0,0,1,0,3.6,1443,0,0,16,0,0.9,0,4,1,0,0,0,0,0.6,35580,0,-1,0,0,411,7857,0,0,72,Watford,Wolverhampton,Tottenham,Crystal Palace,Chelsea,1.6,2.9,2.4,1.4,2.5,1.8,1.9,1.4,3.1,3.1,1.5,1.4,2.3,1.8,1.4,1.7,2.6,1.6,2.1,3.6,1.4,1.5,1.9,1.4,3.7,1.4,2.4,2.7,1.7,1.4,1.4,2.4,1.8,20.9
,Sa,GLK,WOL,5000000,14,28,4.7,9.4E-07,5.6E-06,0,98592,1,5,0,20,0,0,0,5.6,3590,0,0,28,0,1.1,0,5.5,3,0,2,0,1,2.1,226846,0,-1,0,1,540,11232,0,0,127,Southampton,Newcastle,Aston Villa,Leeds United F.C.,Everton,5.8,3.4,5.1,7,3.8,5.3,3.1,6.1,3.8,4.3,5.6,6.9,4.1,3,6.8,6.6,3.7,6.9,5.1,6.8,3.2,5.7,5.9,5.2,4.1,6,4.2,4.7,5.7,3.2,5.9,4.5,7,17.7
Allan,Saint-Maximin,FWD,NEW,6800000,8,35,5.8,8.52941176470588E-07,5.14705882352941E-06,0,392029,1,14,0,0,0,2,0,5.1,19058,3,-1,35,-3,1,0,7,7,0,0,0,3,15.2,1176857,0,-1,0,1,540,89582,1,0,137,Watford,Wolverhampton,Tottenham,Crystal Palace,Chelsea,6.4,7,7.5,4.5,6,6.9,6.2,5.5,8.7,8.7,5.9,4.7,7.1,7.7,5,5.7,8.6,7,8.4,8.7,6.1,5.1,7.3,3.1,8.7,4.6,5.9,8.4,6.1,5.8,3.2,8.4,6.2,60.6
Romain,Saiss,DEF,WOL,5000000,7,17,2.8,5.6E-07,3.4E-06,0,63069,2,5,0,0,0,0,0,3.4,1934,0,0,17,0,0.6,0,3.2,1,0,2,0,0,0.9,82450,0,-1,0,0,488,1595,0,0,96,Southampton,Newcastle,Aston Villa,Leeds United F.C.,Everton,2.8,1.4,2.3,3.6,1.6,2.5,1.4,2.9,1.6,2.6,2.6,3.5,1.8,1.4,3.4,3.3,1.5,3.5,2.4,4,1.4,2.7,2.8,2.4,1.8,2.8,1.8,2.1,2.7,1.4,2.8,2,4.2,23.3
Bukayo,Saka,MID,ARS,6200000,13,26,4.3,6.93548387096774E-07,4.19354838709677E-06,0,785517,0,7,0,0,0,1,0,4.2,8136,-3,0,26,3,1.2,0,7.3,3,0,2,0,2,7.6,276137,0,-1,0,1,402,65722,0,0,92,Tottenham,Brighton,Crystal Palace,Aston Villa,Leicester,4.5,4.3,6.4,6.3,3.8,4.8,2.5,5.9,2.6,2.4,5.2,3.6,3.9,4.1,4.5,4.3,3,5.6,6,3.2,3.7,2.5,3.9,4.9,2.7,3.2,3.8,4.1,3.6,3,4,3.7,4.1,40.8
Mohamed,Salah,MID,LIV,12600000,7,57,9.5,7.53968253968254E-07,4.52380952380952E-06,0,673956,1,4,0,0,0,5,0,4.5,14366,1,0,57,-1,0.7,0,9,8,0,4,0,3,58.8,1246522,0,-1,0,2,540,70233,0,0,157,Brentford F.C.,Man City,Watford,Man Utd,Brighton,13.4,11.6,13.1,10.8,10.5,11.9,12.2,12.3,10.4,14.2,14.2,13.6,12,11,12.9,12.3,10.4,11.3,12.3,12.7,12.8,12.2,10,14.2,10.1,12.1,9.9,11.1,11.2,12.1,12,13,10,90
William,Saliba,DEF,ARS,4500000,0,0,0,0,0,0,161,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Tottenham,Brighton,Crystal Palace,Aston Villa,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohammed,Salisu,DEF,SOU,4500000,2,15,2.5,5.55555555555556E-07,3.33333333333333E-06,0,8200,1,7,0,0,0,0,0,3.3,452,0,0,15,0,0.7,0,3.3,3,0,1,0,0,0.2,13329,0,-1,0,0,503,518,0,0,85,Wolverhampton,Chelsea,Leeds United F.C.,Burnley,Watford,1.8,1.8,2.3,2.2,1.4,3.3,1.9,3.4,1.9,1.9,2.3,1.5,2.2,1.7,3.6,2,3,2.7,3.1,2.2,2.2,2.6,1.4,1.7,1.7,2.5,2.4,2.9,2.4,3.3,2.4,3.2,1.5,21.5
Mbwana Ally,Samatta,FWD,AVL,5500000,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Man Utd,Tottenham,Wolverhampton,Arsenal,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Albert,Sambi Lokonga,MID,ARS,4900000,0,7,1.4,2.85714285714286E-07,1.42857142857143E-06,0,16163,2,4,0,0,0,0,0,1.4,696,-1,0,7,1,0.3,0,1.3,0,0,1,0,0,0.2,10552,0,-1,0,0,278,145,0,0,47,Tottenham,Brighton,Crystal Palace,Aston Villa,Leicester,0.7,0.7,1.4,1.3,0.7,0.8,0.7,1.2,0.7,0.7,0.9,0.7,0.7,0.7,0.7,0.7,0.7,1.1,1.2,0.7,0.7,0.7,0.7,0.9,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,14.5
Davinson,Sanchez,DEF,TOT,4500000,1,21,4.2,9.33333333333333E-07,4.66666666666667E-06,0,164136,1,4,0,0,0,0,0,4.7,4132,0,0,21,0,0.4,0,2,2,0,3,0,0,1.8,220366,0,-1,0,0,367,2929,0,0,85,Arsenal,Aston Villa,Newcastle,West Ham,Man Utd,4.8,6.3,2.4,3.7,5.6,3.2,5.2,3.6,4.9,5.5,4.9,3.3,5.6,6.3,3.8,3.2,6,3.8,4.8,4.3,3.5,5,4.9,4.6,4.2,4.5,3.1,4.4,4.9,4.4,5.6,5,4,10.1
Robert,Sanchez,GLK,BHA,4600000,0,17,3.4,7.39130434782609E-07,3.69565217391304E-06,0,472314,1,4,0,9,0,0,0,3.7,22689,1,0,17,-1,0.5,0,2.3,0,0,2,0,0,25.4,704195,0,-1,0,0,450,8327,0,0,90,Crystal Palace,Arsenal,Norwich,Man City,Liverpool,3,3.8,3.6,3.4,5.1,2.5,2.8,3,3.3,3.4,4.3,2.3,4,2.8,3.5,2.9,4.3,3,3.1,2.9,2.9,4.4,2.3,3.8,3.2,3.3,4.2,4.7,2.7,5,3.4,4.4,2.3,8.7
Jadon,Sancho,MID,MUN,9000000,0,8,1.6,1.77777777777778E-07,8.88888888888889E-07,0,623766,0,1,0,0,0,0,0,0.9,7544,-5,1,8,5,0.2,0,1.5,0,0,1,0,0,2.2,41520,0,-1,0,0,199,448,-1,0,19,Aston Villa,Everton,Leicester,Liverpool,Tottenham,1.6,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.9,1.7,0.9,0.8,0.8,0.8,1.3,0.9,0.8,0.8,0.9,1.1,0.8,1,0.8,0.9,0.8,1,0.8,1.3,0.8,0.8,0.9,0.9,0.8,10.3
Morgan,Sanson,MID,AVL,5000000,0,0,0,0,0,0,953,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,621,0,-1,0,0,0,14,0,0,0,Man Utd,Tottenham,Wolverhampton,Arsenal,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joshua,Sargent,FWD,NOR,5400000,2,7,1.4,2.59259259259259E-07,1.2962962962963E-06,0,10830,0,6,0,0,0,0,0,1.3,275,-1,0,7,1,0.2,0,1.3,0,0,0,0,0,0.1,7316,0,-1,0,0,202,192,0,0,23,Everton,Burnley,Brighton,Chelsea,Leeds United F.C.,0.7,0.8,0.7,0.7,1.5,0.7,0.9,0.7,0.8,0.7,0.8,1.2,0.7,1,0.7,0.7,1,1,1.4,0.7,0.7,0.7,0.7,1.4,0.7,0.8,1.3,0.7,1.6,0.7,0.9,0.9,0.8,6.9
Ismaila,Sarr,MID,WAT,6300000,9,39,6.5,1.03174603174603E-06,6.19047619047619E-06,0,376179,0,9,0,0,0,4,0,6.2,10666,3,-1,39,-3,1.1,0,7,7,0,0,0,0,15.4,1313285,0,-1,0,1,540,197587,1,0,112,Newcastle,Leeds United F.C.,Liverpool,Everton,Southampton,9.7,7.6,4.7,5.2,8.8,6.5,6.4,7.5,8,7.5,7.4,8.1,9.8,9.8,6.4,7.7,7.4,9.4,6.3,6.7,5.7,5.5,7.9,8,7.2,5.4,7,6.6,4.9,9.3,6.5,8.4,6.6,60.9
Malang,Sarr,DEF,CHE,4900000,0,0,0,0,0,0,3498,0,0,0,0,0,0,0,0,143,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,1449,0,-1,0,0,0,80,0,0,0,Man City,Southampton,Brentford F.C.,Norwich,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Saul,MID,CHE,5400000,0,1,0.2,3.7037037037037E-08,1.85185185185185E-07,0,24980,0,0,0,0,0,0,0,0.2,2075,-1,0,1,1,0.1,0,0.3,0,0,0,0,0,0.2,34445,0,-1,0,0,45,266,0,0,1,Man City,Southampton,Brentford F.C.,Norwich,Newcastle,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.4
Dane,Scarlett,FWD,TOT,4500000,0,0,0,0,0,0,195853,0,0,0,0,0,0,0,0,11562,0,0,0,0,0,0,0,0,0,0,0,0,3.6,315507,0,-1,0,0,0,4708,0,0,0,Arsenal,Aston Villa,Newcastle,West Ham,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fabian,Schar,DEF,NEW,4400000,0,0,0,0,0,0,10332,2,4,0,0,0,0,0,0,251,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,2632,0,-1,0,0,180,53,0,0,17,Watford,Wolverhampton,Tottenham,Crystal Palace,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2
Kjell,Scherpen,GLK,BHA,4500000,0,0,0,0,0,0,1814,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,1220,0,-1,0,0,0,71,0,0,0,Crystal Palace,Arsenal,Norwich,Man City,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeffrey,Schlupp,MID,CRY,5400000,0,5,1.7,3.14814814814815E-07,9.25925925925926E-07,0,4230,0,2,0,0,0,0,0,0.9,32,-1,0,5,1,0,0,0,0,0,1,0,0,0,1101,0,-1,0,0,125,21,0,0,16,Brighton,Leicester,Arsenal,Newcastle,Man City,1,1.4,0.8,1.8,0.8,1.3,0.8,2,0.8,0.8,1.1,1.5,0.8,0.8,1.7,0.9,0.8,0.8,0.8,0.8,1.3,1.7,1.1,1.2,0.8,1.3,0.8,0.8,1.1,0.8,1.4,0.8,0.9,2.4
Kasper,Schmeichel,GLK,LEI,5100000,1,20,3.3,6.47058823529412E-07,3.92156862745098E-06,0,505625,0,10,0,21,0,0,0,3.9,34214,1,0,20,-1,0.5,0,2.3,2,0,1,0,0,19.6,628385,0,-1,0,0,540,4519,0,0,111,Burnley,Crystal Palace,Man Utd,Brentford F.C.,Arsenal,3.4,2.3,3.9,3.6,4.3,3.7,3.6,2.7,2.7,2.2,3.1,4.8,2.2,2.5,4.3,3.9,2.6,3,4.5,2.8,4.3,2.7,3.6,3.5,3.4,3.3,4.7,1.7,4.8,4,3.4,2.3,3.3,16.4
Ken,Sema,MID,WAT,5300000,0,5,1,1.88679245283019E-07,9.43396226415094E-07,0,3229,1,5,0,0,0,0,0,0.9,92,-2,0,5,2,0.1,0,0.5,0,0,0,0,0,0,802,0,-1,0,0,197,28,0,0,15,Newcastle,Leeds United F.C.,Liverpool,Everton,Southampton,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.8,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,7.9
,Semedo,DEF,WOL,4900000,6,17,3.4,6.93877551020408E-07,3.46938775510204E-06,0,165545,0,4,0,0,0,0,0,3.5,7069,-1,0,17,1,0.8,0,3.8,0,0,2,0,0,3.6,310351,0,-1,0,0,437,5159,0,0,86,Southampton,Newcastle,Aston Villa,Leeds United F.C.,Everton,3.7,2,3.1,4.7,2.2,3.3,1.8,3.9,2.3,3.1,3.5,4.5,2.5,1.7,4.5,4.3,2.2,4.6,3.2,4.9,1.9,3.6,3.7,3.2,2.4,3.8,2.5,2.8,3.6,1.9,3.7,2.7,5.1,21.3
Ryan,Sessegnon,DEF,TOT,4400000,0,0,0,0,0,0,7462,0,0,0,0,0,0,0,0,242,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,1104,0,-1,0,0,0,15,0,0,0,Arsenal,Aston Villa,Newcastle,West Ham,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamie,Shackleton,MID,LEE,4500000,2,8,1.6,3.55555555555556E-07,1.77777777777778E-06,0,8630,0,2,0,0,0,0,0,1.8,509,0,0,8,0,0.4,0,1.8,0,0,0,0,1,0.2,13992,0,-1,0,0,146,402,0,0,35,West Ham,Watford,Southampton,Wolverhampton,Norwich,0.8,0.8,1,0.8,1,0.9,0.8,1.1,1.5,0.8,0.8,0.8,0.8,0.8,1.4,1.1,0.8,1.2,0.8,0.8,0.8,0.8,0.9,1.1,1.7,0.9,1,0.8,0.8,0.8,0.8,0.8,0.9,8
Xherdan,Shaqiri,MID,LIV,5900000,0,0,0,0,0,0,7191,0,0,0,0,0,0,0,0,42,-1,0,0,1,0,0,0,0,0,0,0,0,0,574,0,-1,0,0,0,0,0,0,0,Brentford F.C.,Man City,Watford,Man Utd,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luke,Shaw,DEF,MUN,5500000,0,18,3,5.45454545454545E-07,3.27272727272727E-06,0,1763091,2,4,0,0,0,0,0,3.3,327512,0,0,18,0,0.6,0,3.2,2,0,1,0,1,36.7,562755,0,-1,0,0,483,2047,0,0,89,Aston Villa,Everton,Leicester,Liverpool,Tottenham,0,2.9,2,3.9,3.6,3.5,1.9,2.4,3.8,4.2,2.5,3.1,2.5,1.5,3,2.5,1.9,2.4,2.2,2.8,3.2,2.3,2.2,4.3,4.1,2.5,1.9,3.4,3,2.9,3.1,3.1,2,34
Jonjo,Shelvey,MID,NEW,5300000,0,1,0.2,3.77358490566038E-08,1.88679245283019E-07,0,7943,1,4,0,0,0,0,0,0.2,83,-2,0,1,2,0,0,0,0,0,0,0,0,0.1,909,0,-1,0,0,69,11,0,0,7,Watford,Wolverhampton,Tottenham,Crystal Palace,Chelsea,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.8
Francisco,Sierralta,DEF,WAT,4300000,0,1,0.2,4.65116279069767E-08,2.32558139534884E-07,0,9447,0,3,0,0,0,0,0,0.2,221,-2,0,1,2,0,0,0.2,0,0,0,0,0,0.1,2053,1,-1,0,0,180,37,0,0,25,Newcastle,Leeds United F.C.,Liverpool,Everton,Southampton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.4
Gylfi,Sigurdsson,MID,EVE,6800000,0,0,0,0,0,0,87639,0,0,0,0,0,0,0,0,1125,-2,0,0,2,0,0,0,0,0,0,0,0,0.9,7532,0,-1,0,0,0,230,0,0,0,Norwich,Man Utd,West Ham,Watford,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ellis,Simms,FWD,EVE,4500000,0,0,0,0,0,0,2195,0,0,0,0,0,0,0,0,748,0,0,0,0,0,0,0,0,0,0,0,0,0.1,8877,0,-1,0,0,0,1156,0,0,0,Norwich,Man Utd,West Ham,Watford,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Viljami,Sinisalo,GLK,AVL,4000000,0,0,0,0,0,0,781,0,0,0,0,0,0,0,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0.1,3295,0,-1,0,0,0,145,0,0,0,Man Utd,Tottenham,Wolverhampton,Arsenal,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moussa,Sissoko,MID,WAT,4500000,2,7,1.8,4E-07,1.55555555555556E-06,0,147994,1,5,0,0,0,0,0,1.6,7029,0,0,7,0,0.4,0,1.8,0,0,0,0,0,3.1,264230,0,-1,0,0,340,5940,0,0,37,Newcastle,Leeds United F.C.,Liverpool,Everton,Southampton,1.6,1,0.9,0.9,1.3,0.9,0.9,1,1.1,1,1,1.2,1.9,1.9,0.9,1,1,1.5,0.9,0.9,0.9,0.9,1.1,1.1,0.9,0.9,0.9,0.9,0.9,1.5,0.9,1.2,0.9,13.7
Oliver,Skipp,MID,TOT,4500000,0,10,1.7,3.77777777777778E-07,2.22222222222222E-06,0,94433,3,4,0,0,0,0,0,2.2,4639,0,0,10,0,0.3,0,1.2,0,0,3,0,0,1.4,163129,0,-1,0,0,433,1563,0,0,50,Arsenal,Aston Villa,Newcastle,West Ham,Man Utd,0.8,1.8,0.8,0.8,0.8,0.8,0.9,1,0.8,1.5,1,0.8,0.8,1.9,0.9,0.8,1.1,0.8,1.3,1,0.8,0.8,0.9,0.8,0.8,1.6,0.8,0.8,0.8,1.2,0.8,1.5,0.9,7.3
William,Smallbone,MID,SOU,4500000,0,0,0,0,0,0,1036,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1016,0,-1,0,0,0,46,0,0,0,Wolverhampton,Chelsea,Leeds United F.C.,Burnley,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emile,Smith Rowe,MID,ARS,5300000,12,22,3.7,6.9811320754717E-07,4.15094339622642E-06,0,440554,0,10,0,0,0,1,0,4.2,6236,-2,0,22,2,1,0,5.3,2,0,1,0,1,3.6,192681,0,-1,0,1,445,46845,0,0,80,Tottenham,Brighton,Crystal Palace,Aston Villa,Leicester,3.6,3.4,5.4,5.2,3,3.9,2,4.8,2,1.8,4.2,2.8,3.1,3.2,3.6,3.4,2.4,4.6,5,2.5,2.9,2,3.1,4,2.1,2.5,3,3.3,2.8,2.4,3.2,2.9,3.2,31.4
Heung-Min,Son,MID,TOT,10000000,7,32,6.4,6.4E-07,3.2E-06,0,1716802,0,6,0,0,0,3,0,3.2,17491,0,0,32,0,0.5,0,4.8,4,0,3,0,0,11.7,899653,0,-1,0,1,428,35559,0,0,90,Arsenal,Aston Villa,Newcastle,West Ham,Man Utd,5.9,9.6,6.8,5.7,6.6,4.7,7.2,7.6,6.8,9.4,7.6,6.9,4.9,9.6,7.4,7.1,8,6,8.9,7.8,4.4,7,7.3,4.9,6.6,9.6,5.2,6.9,6.8,8.5,4.9,9.4,7.4,42.7
