FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Salomon,Rondon,FWD,EVE,6000000,0,14,1.4,2.33333333333333E-07,2.33333333333333E-06,0,43793,2,11,0,0,0,0,0,2.3,155,0,0,14,0,0.1,0,0.6,0,0,2,0,0,0.1,47564,0,-1,0,0,607,249,0,0,28,Crystal Palace,Chelsea,Leicester,Burnley,Newcastle,0.7,0.7,1.1,0.7,1.4,0.8,0.7,1,0.9,1.3,0.7,0.7,0.7,0.7,1.1,0.7,0.9,1.1,0.7,0.7,0.9,0.9,0.7,29.1
Danny,Rose,DEF,WAT,4200000,0,7,0.9,2.14285714285714E-07,1.66666666666667E-06,0,49347,4,16,0,0,0,0,0,1.7,334,-3,0,7,3,0,0,0,0,0,0,0,0,0.3,18942,0,-1,0,0,688,188,0,0,75,Brentford F.C.,Burnley,Crystal Palace,Wolverhampton,West Ham,0.5,0.4,0.5,0.4,0.5,0.9,0.4,0.5,0.5,0.5,0.4,0.4,0.6,0.4,0.6,0.6,0.6,0.5,0.5,0.5,0.4,0.4,0.6,22.4
John,Ruddy,GLK,WOL,4400000,0,0,0,0,0,0,11137,0,0,0,0,0,0,0,0,64,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,4597,0,-1,0,0,0,28,0,0,0,Man City,Brighton,Chelsea,Watford,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antonio,Rudiger,DEF,CHE,6100000,9,81,5.4,8.85245901639344E-07,1.32786885245902E-05,0,1383260,2,11,0,0,0,2,0,13.3,8410,6,0,81,-6,0.9,0,5.6,6,0,7,0,3,22.5,2542861,0,-1,0,3,1350,50643,0,0,321,Leeds United F.C.,Everton,Wolverhampton,Aston Villa,Brighton,7.3,7.3,7.3,6.5,6.7,6.7,7.5,7.6,0,0,6.1,5.4,6.8,5.7,6.8,6.7,6,7.2,6.9,7.1,5.7,7.5,4.6,65.5
Runar Alex,Runarsson,GLK,ARS,4000000,0,0,0,0,0,0,67264,0,0,0,0,0,0,0,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0.7,19017,0,-1,0,0,0,0,0,0,0,Southampton,West Ham,Leeds United F.C.,Norwich,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lukas,Rupp,MID,NOR,4400000,2,14,0.933333333333333,2.12121212121212E-07,3.18181818181818E-06,0,33934,0,9,0,0,0,0,0,3.2,408,-1,0,14,1,0.3,0,1.2,0,0,0,0,0,0.3,46371,0,-1,0,0,472,299,0,0,82,Man Utd,Aston Villa,West Ham,Arsenal,Crystal Palace,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,28.2
Mathew,Ryan,GLK,BHA,4500000,0,0,0,0,0,0,768,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Wolverhampton,Man Utd,Brentford F.C.,Chelsea,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,S.Armstrong,MID,SOU,5800000,0,4,0.266666666666667,4.59770114942529E-08,6.89655172413793E-07,0,31567,0,0,0,0,0,0,0,0.7,62,-2,0,4,2,0,0,0,0,0,0,0,0,0.1,8322,0,-1,0,0,122,4,0,0,14,Arsenal,Crystal Palace,Brentford F.C.,West Ham,Tottenham,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,9.5
,S.Longstaff,MID,NEW,4500000,0,23,2.1,4.66666666666667E-07,5.11111111111111E-06,0,84551,1,18,0,0,0,1,0,5.1,725,0,0,23,0,0,0,0.2,1,0,0,0,0,0.6,102441,0,-1,0,0,724,40,0,0,107,Leicester,Liverpool,Man City,Man Utd,Everton,1.2,1,1.1,1.2,1,1.3,2.1,1,1.6,1.9,1,1.1,1.5,1.1,2.1,1,1.8,1.4,1.5,1,1,1.7,1.3,28
,Sa,GLK,WOL,5100000,4,71,4.4,8.62745098039216E-07,1.3921568627451E-05,0,277803,1,14,0,54,0,0,0,13.9,2746,1,-1,71,-1,1.2,0,6.2,7,0,5,0,1,3.5,507010,0,-1,0,3,1440,14458,1,0,330,Man City,Brighton,Chelsea,Watford,Arsenal,6.1,6,5.2,3.3,5.4,5.8,4.4,6.2,6.1,5.7,3.9,5.9,5.2,5.5,5.8,5.4,4,5.6,5.2,5.2,6.4,5.2,6.2,46
Allan,Saint-Maximin,FWD,NEW,6800000,1,62,3.9,5.73529411764706E-07,9.11764705882353E-06,0,1509139,3,33,0,0,0,3,0,9.1,36600,3,0,62,-3,0.5,0,3.4,9,0,2,0,4,15.8,2338491,0,-1,0,0,1416,9826,0,0,222,Leicester,Liverpool,Man City,Man Utd,Everton,4.5,2.9,3.8,4.3,4,3.5,5.6,4.3,5.4,4.7,3.5,3.7,4.2,2.7,5.1,2.8,3.5,5,3.9,3.4,3,4.7,3.6,102.9
Romain,Saiss,DEF,WOL,5000000,2,53,3.3,6.6E-07,1.06E-05,0,130347,3,14,0,0,0,1,0,10.6,953,0,0,53,0,0.9,0,4.6,2,0,5,0,0,1.1,159654,0,-1,0,0,1388,3476,0,0,274,Man City,Brighton,Chelsea,Watford,Arsenal,4.3,4.1,3.7,2.1,3.6,3.9,2.8,4.3,4.1,4.3,2.5,4,3.5,3.6,3.9,3.6,2.6,3.9,3.4,3.5,4.6,3.4,4.7,54.3
Bukayo,Saka,MID,ARS,6200000,5,58,3.6,5.80645161290323E-07,9.35483870967742E-06,0,1561676,2,14,0,0,0,2,0,9.4,5607,-3,0,58,3,0.6,0,3.6,3,0,7,0,4,8.8,1135493,0,-1,0,1,1153,11317,0,0,194,Southampton,West Ham,Leeds United F.C.,Norwich,Wolverhampton,4.6,3.2,2.2,3.1,4.3,2.8,2.1,4.5,3.7,0,3.5,2.3,3.4,3.5,2.4,2.4,3.8,2.9,3.1,2.1,3.8,3.1,3.9,103.3
Mohamed,Salah,MID,LIV,13100000,8,160,10,7.63358778625954E-07,1.22137404580153E-05,0,858934,1,12,0,0,0,14,0,12.2,1310,6,0,160,-6,0.7,0,8.6,19,0,10,0,10,73.3,2669710,0,-1,0,6,1440,8470,0,0,475,Aston Villa,Newcastle,Tottenham,Leeds United F.C.,Leicester,14.4,13.9,12.5,13.9,13.8,13.4,12.9,12.3,12.8,12.9,13.9,12.1,12.4,13.7,12,13.3,11.6,12.5,14,12.8,14.5,12.9,12.4,232.3
William,Saliba,DEF,ARS,4500000,0,0,0,0,0,0,174,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Southampton,West Ham,Leeds United F.C.,Norwich,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohammed,Salisu,DEF,SOU,4500000,0,35,2.3,5.11111111111111E-07,7.77777777777778E-06,0,30252,5,21,0,0,0,0,0,7.8,328,0,0,35,0,0.1,0,0.6,3,0,4,0,0,0.2,33612,0,-1,0,0,1313,51,0,0,242,Arsenal,Crystal Palace,Brentford F.C.,West Ham,Tottenham,1.7,1.3,2.5,2,3.4,1.8,1.8,2.7,2.6,1.9,2.5,2.3,1.5,1.4,1.6,2,2.5,2.8,2.1,2.4,2.2,2.8,1.5,51.1
Mbwana Ally,Samatta,FWD,AVL,5500000,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Liverpool,Norwich,Burnley,Chelsea,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Albert,Sambi Lokonga,MID,ARS,4800000,1,23,1.53333333333333,3.19444444444444E-07,4.79166666666667E-06,0,27720,4,8,0,0,0,0,0,4.8,299,-2,0,23,2,0.2,0,1,0,0,6,0,0,0.2,20147,0,-1,0,0,816,75,0,0,127,Southampton,West Ham,Leeds United F.C.,Norwich,Wolverhampton,1.3,0.8,0.8,0.8,1.2,0.8,0.8,1.3,1,0,0.9,0.8,0.8,0.9,0.8,0.8,1,0.8,0.8,0.8,1,0.8,1,38.8
Davinson,Sanchez,DEF,TOT,4500000,0,40,5,1.11111111111111E-06,8.88888888888889E-06,0,247292,1,4,0,0,0,1,0,8.9,912,0,0,40,0,1.4,0,6.3,2,0,5,0,0,1.2,251970,0,-1,0,1,569,2634,0,0,149,Leicester,Liverpool,Crystal Palace,Southampton,Watford,0,4.7,7.1,7.2,4.2,3.5,7.5,6.3,6.4,6.1,5.9,5.6,7.5,5.8,7.2,6,4.7,7.1,6,5.8,6,7,5,22.2
Robert,Sanchez,GLK,BHA,4600000,0,50,3.6,7.82608695652174E-07,1.08695652173913E-05,0,1328178,2,14,0,36,0,0,0,10.9,6511,1,0,50,-1,0.8,0,3.8,5,0,5,0,0,18.2,1014235,0,-1,0,0,1260,6651,0,1,270,Wolverhampton,Man Utd,Brentford F.C.,Chelsea,Everton,0,3.3,4.2,4.4,5,3.9,4.2,3.4,0,2.5,4.1,4.3,2.8,4.7,4.7,4.1,3.9,4.5,3.5,4,3.6,4.3,4.3,32.2
Jadon,Sancho,MID,MUN,8900000,3,31,2.06666666666667,2.32209737827715E-07,3.48314606741573E-06,0,704731,0,7,0,0,0,1,0,3.5,5818,-6,0,31,6,0.4,0,3.8,1,0,4,0,0,2.8,175654,0,-1,0,0,711,2740,0,0,121,Norwich,Brentford F.C.,Brighton,Newcastle,Burnley,1.7,1.4,1.2,1.7,1.6,1.5,1.3,1,1.6,1.7,1.2,1.7,1,1.4,1,1.1,1.2,1.8,1.1,1.1,1.5,1,1.3,48.8
Morgan,Sanson,MID,AVL,5000000,1,3,0.2,4E-08,6E-07,0,1832,0,1,0,0,0,0,0,0.6,27,0,0,3,0,0.1,0,0.6,0,0,0,0,0,0,1347,0,-1,0,0,59,13,0,0,13,Liverpool,Norwich,Burnley,Chelsea,Leeds United F.C.,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.3
Joshua,Sargent,FWD,NOR,5400000,2,24,1.6,2.96296296296296E-07,4.44444444444444E-06,0,21030,0,16,0,0,0,0,0,4.4,188,-1,0,24,1,0.3,0,1.6,0,0,3,0,0,0.1,19408,0,-1,0,0,811,463,0,0,75,Man Utd,Aston Villa,West Ham,Arsenal,Crystal Palace,1.1,1.2,0.8,1.2,0.8,1.2,1.5,1.3,1.4,0.9,0.8,0.8,1,1.1,0.8,0.9,1.3,1,1.6,0.8,1.1,0.8,1.2,34.2
Jeremy,Sarmiento,MID,BHA,4500000,0,2,0.133333333333333,2.96296296296296E-08,4.44444444444444E-07,0,1017,0,1,0,0,0,0,0,0.4,13,0,0,2,0,0.1,0,0.5,0,0,0,0,0,0,1150,0,-1,0,0,20,9,0,0,8,Wolverhampton,Man Utd,Brentford F.C.,Chelsea,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.6
Ismaila,Sarr,MID,WAT,5800000,0,53,4.4,7.58620689655172E-07,9.13793103448276E-06,0,1947230,1,20,0,0,0,5,0,9.1,9068,-2,0,53,2,0.2,1,1,7,0,0,0,0,3.7,1892984,0,-1,0,1,1030,87,0,0,146,Brentford F.C.,Burnley,Crystal Palace,Wolverhampton,West Ham,0,0,0,0,0,5,4.9,5.8,3.6,4.5,4,4.1,4.9,4.7,4.8,2.8,4.7,4.2,3.1,5.4,4.1,4.2,3.9,84.2
Malang,Sarr,DEF,CHE,4900000,0,8,0.533333333333333,1.08843537414966E-07,1.63265306122449E-06,0,8192,0,0,0,0,0,0,0,1.6,77,-1,0,8,1,0,0,0,2,0,1,0,0,0.1,5989,0,-1,0,0,90,51,0,0,35,Leeds United F.C.,Everton,Wolverhampton,Aston Villa,Brighton,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,3.9
,Saul,MID,CHE,5000000,0,2,0.133333333333333,2.66666666666667E-08,4E-07,0,37307,1,1,0,0,0,0,0,0.4,112,-5,0,2,5,0,0,0,0,0,0,0,0,0.1,38516,0,-1,0,0,92,43,0,0,-1,Leeds United F.C.,Everton,Wolverhampton,Aston Villa,Brighton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1
Dane,Scarlett,FWD,TOT,4500000,0,0,0,0,0,0,340570,0,0,0,0,0,0,0,0,1730,0,0,0,0,0,0,0,0,0,0,0,0,2.4,362089,0,-1,0,0,0,616,0,0,0,Leicester,Liverpool,Crystal Palace,Southampton,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fabian,Schar,DEF,NEW,4300000,0,15,1,2.32558139534884E-07,3.48837209302326E-06,0,17842,2,14,0,0,0,0,0,3.5,375,-2,0,15,2,0.7,0,3,2,0,1,0,1,0.2,10710,0,-1,0,1,610,26,0,0,93,Leicester,Liverpool,Man City,Man Utd,Everton,0,0.7,0.8,0.5,0.5,0.5,0.5,0.5,0.7,0.7,0.5,0.6,0.6,0.7,0.6,0.7,0.5,0.5,0.5,0.8,0.6,0.8,0.5,16.5
Kjell,Scherpen,GLK,BHA,4500000,0,0,0,0,0,0,4193,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,3532,0,-1,0,0,0,34,0,0,0,Wolverhampton,Man Utd,Brentford F.C.,Chelsea,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeffrey,Schlupp,MID,CRY,5400000,0,21,1.4,2.59259259259259E-07,3.88888888888889E-06,0,5801,0,4,0,0,0,1,0,3.9,15,-1,0,21,1,0.2,0,1.2,0,0,2,0,0,0,2402,0,-1,0,0,370,12,0,0,67,Everton,Southampton,Watford,Tottenham,Norwich,0.9,1.1,0.7,0.7,1.2,0.7,0.7,0.7,0.7,0.7,0.7,1.1,0.8,0.7,0.7,0.9,0.7,0.7,0.9,0.7,1.2,0.7,0.7,18.4
Kasper,Schmeichel,GLK,LEI,4900000,7,44,2.8,5.71428571428571E-07,8.97959183673469E-06,0,1093822,1,27,0,56,0,0,0,9,7490,-1,0,44,1,0.5,0,2.6,2,0,2,0,0,13.2,719115,0,-1,0,0,1440,866,0,0,288,Newcastle,Tottenham,Everton,Man City,Liverpool,2.2,4,2.7,3.3,3.4,2.8,2.5,2.9,3.7,2.9,2.8,3.6,3.3,2.7,3,3,2.9,1.9,2.9,3.5,3.1,1.7,2.3,41.3
Ken,Sema,MID,WAT,5200000,1,8,0.533333333333333,1.02564102564103E-07,1.53846153846154E-06,0,4697,1,7,0,0,0,0,0,1.5,11,-3,0,8,3,0,0,0.2,0,0,0,0,0,0,1234,0,-1,0,0,300,11,0,0,19,Brentford F.C.,Burnley,Crystal Palace,Wolverhampton,West Ham,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,9.4
,Semedo,DEF,WOL,4800000,2,50,3.3,6.875E-07,1.04166666666667E-05,0,378784,1,12,0,0,0,0,0,10.4,1519,-2,0,50,2,1,0,4.8,3,0,5,0,0,2.3,413682,0,-1,0,0,1299,3120,0,0,230,Man City,Brighton,Chelsea,Watford,Arsenal,4.3,4.1,3.7,2.1,3.6,3.9,2.8,4.3,4.1,4.3,2.5,4,3.5,3.6,3.9,3.6,2.6,3.9,3.4,3.5,4.6,3.4,4.7,47.3
Ryan,Sessegnon,DEF,TOT,4300000,0,7,0.5,1.16279069767442E-07,1.62790697674419E-06,0,9856,0,0,0,0,0,0,0,1.6,50,-2,0,7,2,0.5,0,2.3,0,0,1,0,0,0.1,2242,0,-1,0,0,79,43,0,0,19,Leicester,Liverpool,Crystal Palace,Southampton,Watford,0,0.2,0.3,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,2.3
Jamie,Shackleton,MID,LEE,4400000,0,15,1,2.27272727272727E-07,3.40909090909091E-06,0,18736,4,7,0,0,0,0,0,3.4,147,-1,0,15,1,0,0,0,0,0,1,0,1,0.1,20586,0,-1,0,0,589,241,0,0,77,Chelsea,Man City,Arsenal,Liverpool,Aston Villa,0.5,0.5,0.5,0.5,0.6,0.6,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,19.6
Xherdan,Shaqiri,MID,LIV,5900000,0,0,0,0,0,0,7591,0,0,0,0,0,0,0,0,4,-1,0,0,1,0,0,0,0,0,0,0,0,0,574,0,-1,0,0,0,0,0,0,0,Aston Villa,Newcastle,Tottenham,Leeds United F.C.,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luke,Shaw,DEF,MUN,5100000,0,26,2.2,4.31372549019608E-07,5.09803921568627E-06,0,3762358,4,18,0,0,0,0,0,5.1,8124,-4,0,26,4,0,0,0.2,2,0,2,0,1,13.7,683633,0,-1,0,0,999,3332,0,0,167,Norwich,Brentford F.C.,Brighton,Newcastle,Burnley,1.8,2.4,1.9,1.3,1.8,1.4,1.7,2,1.8,1.5,2.2,1.1,2.4,3,2.7,1.3,2,1.9,1.9,2,2.3,2.1,1.5,54.1
Jonjo,Shelvey,MID,NEW,5300000,2,12,0.8,1.50943396226415E-07,2.26415094339623E-06,0,11600,2,14,0,0,0,0,0,2.3,109,-2,0,12,2,0.4,0,2.2,0,0,1,0,0,0.1,6402,0,-1,0,0,631,73,0,1,78,Leicester,Liverpool,Man City,Man Utd,Everton,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,27.1
Francisco,Sierralta,DEF,WAT,4300000,0,3,0.2,4.65116279069767E-08,6.97674418604651E-07,0,13620,0,4,0,0,0,0,0,0.7,20,-2,0,3,2,0,0,0,0,0,0,0,0,0,2767,1,-1,0,0,247,1,0,0,36,Brentford F.C.,Burnley,Crystal Palace,Wolverhampton,West Ham,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.4
Gylfi,Sigurdsson,MID,EVE,6800000,0,0,0,0,0,0,106601,0,0,0,0,0,0,0,0,134,-2,0,0,2,0,0,0,0,0,0,0,0,0.7,9145,0,-1,0,0,0,22,0,0,0,Crystal Palace,Chelsea,Leicester,Burnley,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ellis,Simms,FWD,EVE,4500000,0,0,0,0,0,0,14533,0,0,0,0,0,0,0,0,226,0,0,0,0,0,0,0,0,0,0,0,0,0.2,23091,0,-1,0,0,0,145,0,0,0,Crystal Palace,Chelsea,Leicester,Burnley,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Viljami,Sinisalo,GLK,AVL,4000000,0,0,0,0,0,0,3912,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0.1,6381,0,-1,0,0,0,30,0,0,0,Liverpool,Norwich,Burnley,Chelsea,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moussa,Sissoko,MID,WAT,4500000,2,30,2.1,4.66666666666667E-07,6.66666666666667E-06,0,278194,2,27,0,0,0,0,0,6.7,2751,0,0,30,0,0.6,0,2.8,1,0,0,0,1,2.7,368064,0,-1,0,0,1240,3102,0,0,159,Brentford F.C.,Burnley,Crystal Palace,Wolverhampton,West Ham,1.3,1.4,1.9,1.9,1.2,1.6,1.6,2,1.1,1.4,1.2,1.2,1.6,1.5,1.5,1,1.5,1.3,1,1.8,1.2,1.3,1.2,45.8
Oliver,Skipp,MID,TOT,4500000,0,25,1.9,4.22222222222222E-07,5.55555555555556E-06,0,161078,5,10,0,0,0,0,0,5.6,757,0,0,25,0,0.4,0,2,0,0,6,0,0,0.9,183756,0,-1,0,0,1038,294,0,0,140,Leicester,Liverpool,Crystal Palace,Southampton,Watford,0,1,1,1.8,1,1.3,1.5,1,1.8,1.6,1,1,1.5,1,1.1,2,1,1.4,1,1.2,1,1.7,1.1,24
Cieran,Slicker,GLK,MCI,4000000,0,0,0,0,0,0,451,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,822,0,-1,0,0,0,18,0,0,0,Wolverhampton,Leeds United F.C.,Newcastle,Leicester,Brentford F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
William,Smallbone,MID,SOU,4500000,0,0,0,0,0,0,2596,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,2703,0,-1,0,0,0,16,0,0,0,Arsenal,Crystal Palace,Brentford F.C.,West Ham,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emile,Smith Rowe,MID,ARS,6000000,0,69,4.9,8.16666666666667E-07,1.15E-05,0,1279138,0,20,0,0,0,5,0,11.5,66319,5,1,69,-5,0.4,0,2.4,6,0,5,0,2,25.5,2867426,0,-1,0,1,1138,7265,-1,0,246,Southampton,West Ham,Leeds United F.C.,Norwich,Wolverhampton,6.9,5.2,3.7,5,6.5,4.6,3.5,6.8,5.8,0,5.5,3.9,5.4,5.5,4,4,5.9,4.7,4.9,3.6,6,5,6.1,87.1
Heung-Min,Son,MID,TOT,10300000,0,81,6.2,6.01941747572816E-07,7.86407766990291E-06,0,2787897,0,14,0,0,0,6,0,7.9,22572,3,1,81,-3,0.7,0,7.7,10,0,6,0,3,16.7,2391329,0,-1,0,3,1138,13001,-1,0,245,Leicester,Liverpool,Crystal Palace,Southampton,Watford,0,6.2,5.6,9.3,6.8,7.2,8.5,5.8,9.3,8.5,4.6,5.5,8.3,6,7.2,9.3,5.9,8,6.1,7.5,4.2,9.1,6.9,110.9
Andreas,Sondergaard,GLK,WOL,4000000,0,0,0,0,0,0,67319,0,0,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0.8,28267,0,-1,0,0,0,13,0,0,0,Man City,Brighton,Chelsea,Watford,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,S?rensen,DEF,BRE,4300000,0,1,0.0666666666666667,1.55038759689922E-08,2.32558139534884E-07,0,8205,0,0,0,0,0,0,0,0.2,14,-2,0,1,2,0,0,0,0,0,0,0,0,0,1070,0,-1,0,0,19,6,0,0,3,Watford,Man Utd,Southampton,Brighton,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jacob,S?rensen,DEF,NOR,4300000,2,3,0.2,4.65116279069767E-08,6.97674418604651E-07,0,4229,0,1,0,0,0,0,0,0.7,9,-2,0,3,2,0.1,0,0.6,0,0,0,0,0,0,887,0,-1,0,0,78,18,0,0,20,Man Utd,Aston Villa,West Ham,Arsenal,Crystal Palace,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,6
Tomas,Soucek,MID,WHU,5700000,3,53,3.3,5.78947368421053E-07,9.29824561403509E-06,0,737759,2,19,0,0,0,2,0,9.3,2419,-3,0,53,3,0.6,0,3.6,6,0,4,0,1,4.5,266087,0,-1,0,0,1428,1628,0,0,224,Burnley,Arsenal,Norwich,Southampton,Watford,3,2.1,3.9,3.7,3.5,2.7,3,2.6,3.8,2.8,3.9,3.4,1.8,3.5,2.3,3.1,2.7,3.5,2.5,3.2,3.3,2.1,3,70.5
Boubakary,Soumare,MID,LEI,4800000,3,27,1.8,3.75E-07,5.625E-06,0,14778,0,20,0,0,0,0,0,5.6,232,-2,0,27,2,0.3,0,1.6,1,0,1,0,1,0.1,15315,0,-1,0,0,855,42,0,0,123,Newcastle,Tottenham,Everton,Man City,Liverpool,1.5,1.2,0.9,0.9,0.9,1.5,1.2,1,0.9,0.9,1.6,1,1.1,0.9,0.9,1,1.4,1.3,1.3,0.9,1.1,1.5,1.4,22.1
Caglar,Soyuncu,DEF,LEI,4900000,5,32,2,4.08163265306122E-07,6.53061224489796E-06,0,228610,3,27,0,0,0,1,0,6.5,1197,-1,0,32,1,0.4,0,1.8,0,0,2,0,0,2,137272,0,-1,0,0,1417,459,0,0,243,Newcastle,Tottenham,Everton,Man City,Liverpool,1.2,2.8,1.6,2,2.1,1.7,1.5,1.7,2.3,1.8,1.7,2.3,2,1.6,1.8,1.8,1.7,1,1.8,2.3,1.9,1,1.4,39.7
Jason,Steele,GLK,BHA,4000000,0,2,0.133333333333333,3.33333333333333E-08,5E-07,0,169923,0,2,0,3,0,0,0,0.5,904,0,0,2,0,0.1,0,0.5,0,0,0,0,0,2.8,203892,0,-1,0,0,90,1269,0,0,17,Wolverhampton,Man Utd,Brentford F.C.,Chelsea,Everton,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.9
Jed,Steer,GLK,AVL,4000000,0,1,0.0666666666666667,1.66666666666667E-08,2.5E-07,0,150845,0,3,0,1,0,0,0,0.2,926,0,0,1,0,0,0,0,0,0,0,0,0,3.1,295936,0,-1,0,0,90,461,0,0,13,Liverpool,Norwich,Burnley,Chelsea,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8
