FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Jay,Rodriguez,FWD,BUR,5200000,0,14,0.933333333333333,1.79487179487179E-07,2.69230769230769E-06,0,98658,3,0,0,0,0,0,0,2.7,848,-3,0,14,3,0.2,0,0.8,0,0,2,0,1,0.6,65425,0,-1,0,0,350,540,0,0,41,Man Utd,Leeds United F.C.,Leicester,Arsenal,Man Utd,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.8,22.8
,Roerslev,DEF,BRE,4300000,2,10,0.588235294117647,1.36798905608755E-07,2.32558139534884E-06,0,6771,0,8,0,0,0,0,0,2.3,70,-2,0,10,2,0.2,0,1,0,0,0,0,0,0,2446,0,-1,0,0,419,19,0,0,56,Man City,Aston Villa,Liverpool,Wolverhampton,Man City,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,9.6
Cristian,Romero,DEF,TOT,4900000,0,13,0.8125,1.65816326530612E-07,2.6530612244898E-06,0,45782,4,9,0,0,0,0,0,2.7,112,-1,0,13,1,0,0,0,3,0,1,0,0,0.2,25440,0,-1,0,0,533,12,0,0,99,Southampton,Watford,Arsenal,Chelsea,Southampton,0,0,0,0,0,0.4,0.4,0.4,0.5,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,16
,Romeu,MID,SOU,4500000,0,32,1.9,4.22222222222222E-07,7.11111111111111E-06,0,76120,5,22,0,0,0,0,0,7.1,659,0,0,32,0,0.2,0,1,0,0,4,0,0,0.5,66420,0,-1,0,0,1459,189,0,0,209,Tottenham,Newcastle,Wolverhampton,Man City,Tottenham,1.4,1.9,1.5,1,1,1,1.4,1.7,1,1.8,1.1,1,1,1.3,1,1.8,1,1,1,50.5
,Ronaldo,FWD,MUN,12500000,0,68,4.9,3.92E-07,5.44E-06,0,3711389,4,23,0,0,0,7,0,5.4,60224,0,0,68,0,0.4,0,5,12,0,3,0,2,29.4,5735028,0,-1,0,3,1116,13814,0,0,242,Burnley,Wolverhampton,Aston Villa,West Ham,Burnley,6,4.1,5.4,5.4,6,6,6.5,6.2,4.9,5.4,5.1,6.1,6.4,6.2,5,5.4,5.8,3.5,5.2,120.3
Salomon,Rondon,FWD,EVE,6000000,0,21,1.9,3.16666666666667E-07,3.5E-06,0,50620,2,13,0,0,0,1,0,3.5,667,0,0,21,0,0.3,0,2,2,0,2,0,0,0.2,59429,0,-1,0,0,639,466,0,0,57,Brighton,Norwich,Aston Villa,Newcastle,Leeds United F.C.,0,1.3,1.4,1.6,1.6,2.2,1.1,1.1,1,1.1,1.8,1.1,1.5,1.8,1,1,1.4,1.5,1,38.6
Danny,Rose,DEF,WAT,4200000,0,7,0.4375,1.04166666666667E-07,1.66666666666667E-06,0,53058,4,16,0,0,0,0,0,1.7,447,-3,0,7,3,0,0,0,0,0,0,0,0,0.2,20493,0,-1,0,0,688,62,0,0,75,West Ham,Tottenham,Newcastle,Norwich,West Ham,0,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,22.4
Jonathan,Rowe,MID,NOR,4500000,1,1,0.0555555555555556,1.23456790123457E-08,2.22222222222222E-07,0,209,0,0,0,0,0,0,0,0.2,56,0,0,1,0,0.1,0,0.3,0,0,0,0,0,0,496,0,-1,0,0,22,54,0,0,3,Crystal Palace,Leicester,Everton,Watford,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5
John,Ruddy,GLK,WOL,4400000,0,0,0,0,0,0,12097,0,0,0,0,0,0,0,0,82,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,5179,0,-1,0,0,0,56,0,0,0,Man Utd,Southampton,Brentford F.C.,Arsenal,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antonio,Rudiger,DEF,CHE,6200000,1,91,4.8,7.74193548387097E-07,1.46774193548387E-05,0,1586698,4,14,0,0,0,2,0,14.7,38129,7,0,91,-7,0.5,0,3.1,6,0,8,0,3,24,2876872,0,-1,0,2,1710,24612,0,0,377,Brighton,Liverpool,Man City,Tottenham,Crystal Palace,5.8,6.1,6.6,6.8,0,0,4.6,4.7,5.9,5,6.2,6.2,5,6.3,6.2,6.1,5.2,6.7,3.8,80.9
Runar Alex,Runarsson,GLK,ARS,4000000,0,0,0,0,0,0,71621,0,0,0,0,0,0,0,0,419,0,0,0,0,0,0,0,0,0,0,0,0,0.6,19017,0,-1,0,0,0,0,0,0,0,Man City,Tottenham,Burnley,Wolverhampton,Brentford F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lukas,Rupp,MID,NOR,4400000,0,14,0.777777777777778,1.76767676767677E-07,3.18181818181818E-06,0,40841,0,9,0,0,0,0,0,3.2,491,-1,0,14,1,0.1,0,0.4,0,0,0,0,0,0.3,47560,0,-1,0,0,472,51,0,0,82,Crystal Palace,Leicester,Everton,Watford,Crystal Palace,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,28.3
Mathew,Ryan,GLK,BHA,4500000,0,0,0,0,0,0,784,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Chelsea,Everton,Crystal Palace,Leicester,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,S.Armstrong,MID,SOU,5800000,2,7,0.388888888888889,6.70498084291188E-08,1.20689655172414E-06,0,32214,0,1,0,0,0,0,0,1.2,70,-2,0,7,2,0.1,0,0.5,0,0,0,0,0,0.1,8816,0,-1,0,0,213,155,0,0,26,Tottenham,Newcastle,Wolverhampton,Man City,Tottenham,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,14.4
,S.Longstaff,MID,NEW,4500000,0,29,2.2,4.88888888888889E-07,6.44444444444444E-06,0,95134,1,21,0,0,0,1,0,6.4,622,0,0,29,0,0.3,0,1.2,1,0,0,0,1,0.5,104540,0,-1,0,0,843,283,0,0,129,Southampton,Watford,Leeds United F.C.,Everton,Aston Villa,0,1.4,2.2,1.1,1.8,2,1.1,1.2,1.6,1.2,2.2,1.1,2,1.5,1.7,1.1,1.1,1.7,1.5,32
,Sa,GLK,WOL,5100000,0,83,4.6,9.01960784313725E-07,1.62745098039216E-05,0,378448,1,14,0,57,0,0,0,16.3,7582,1,0,83,-1,1,0,5,7,0,7,0,1,4.3,665024,0,-1,0,4,1620,21543,0,0,378,Man Utd,Southampton,Brentford F.C.,Arsenal,Tottenham,0,6.3,4.9,6.3,6.3,5.9,4.4,6.2,5.3,5.8,6.2,5.6,4.6,5.9,5.6,5.4,6.7,5.4,6.4,49.1
Allan,Saint-Maximin,FWD,NEW,6600000,0,74,3.9,5.90909090909091E-07,1.12121212121212E-05,0,1973811,3,38,0,0,0,4,0,11.2,49961,1,0,74,-1,0.5,0,3,12,0,2,0,4,11.9,2459430,0,-1,0,0,1621,8774,0,0,260,Southampton,Watford,Leeds United F.C.,Everton,Aston Villa,0,0,0,4.6,5.3,4.6,3.6,3.7,4.1,2.8,5,2.7,3.5,5,4.4,3.6,2.8,4.6,3.7,129.1
Romain,Saiss,DEF,WOL,5000000,0,75,4.2,8.4E-07,1.5E-05,0,191926,3,14,0,0,0,2,0,15,6379,0,0,75,0,1.3,0,6.4,6,0,7,0,0,2.4,330832,0,-1,0,1,1568,36788,0,0,343,Man Utd,Southampton,Brentford F.C.,Arsenal,Tottenham,0,5.6,4.3,5.8,5.6,5.4,3.8,5.5,4.6,5.1,5.6,4.9,4,5.4,4.9,4.8,6.1,4.8,5.8,65.5
Bukayo,Saka,MID,ARS,6300000,0,87,4.6,7.3015873015873E-07,1.38095238095238E-05,0,1736001,2,15,0,0,0,5,0,13.8,15657,-2,0,87,2,1,0,6.2,6,0,9,0,5,11.8,1570082,0,-1,0,2,1397,51428,0,0,285,Man City,Tottenham,Burnley,Wolverhampton,Brentford F.C.,0,3.9,3,6.3,5.4,0,5.3,0,5.1,5,3.9,3.6,5.2,4.1,4.6,3.2,5.6,4.8,5.6,143.1
Mohamed,Salah,MID,LIV,13000000,0,170,8.9,6.84615384615385E-07,1.30769230769231E-05,0,1853364,1,16,0,0,0,15,0,13.1,89221,5,0,170,-5,0.5,1,6.5,20,0,10,0,10,64.5,2909401,0,-1,0,6,1693,22319,0,0,501,Leicester,Chelsea,Brentford F.C.,Crystal Palace,Leicester,11.2,11.4,12,10.6,11.5,11.2,12.1,0,11,12,10.7,12.1,9.1,11.1,12.6,11.2,12.6,11.2,11.4,262.9
William,Saliba,DEF,ARS,4500000,0,0,0,0,0,0,178,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Man City,Tottenham,Burnley,Wolverhampton,Brentford F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohammed,Salisu,DEF,SOU,4500000,-2,34,1.9,4.22222222222222E-07,7.55555555555556E-06,0,33764,6,26,0,0,0,0,0,7.6,659,0,0,34,0,0,0,0.2,3,0,4,0,0,0.2,35590,0,-1,0,0,1531,58,0,1,252,Tottenham,Newcastle,Wolverhampton,Man City,Tottenham,0,0,1.4,2.2,1.6,1.5,1.9,1.7,1.1,1,1.2,1.5,1.9,2.1,1.5,1.6,1.6,2.3,1,55.8
Mbwana Ally,Samatta,FWD,AVL,5500000,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Brentford F.C.,Man Utd,Everton,Leeds United F.C.,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Albert,Sambi Lokonga,MID,ARS,4800000,0,23,1.21052631578947,2.5219298245614E-07,4.79166666666667E-06,0,31054,4,8,0,0,0,0,0,4.8,117,-2,0,23,2,0,0,0.2,0,0,6,0,0,0.1,20561,0,-1,0,0,816,36,0,0,127,Man City,Tottenham,Burnley,Wolverhampton,Brentford F.C.,0,0.6,0.6,0.9,0.7,0,0.6,0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.7,38.8
Davinson,Sanchez,DEF,TOT,4500000,2,48,4.4,9.77777777777778E-07,1.06666666666667E-05,0,263659,2,7,0,0,0,1,0,10.7,3326,0,0,48,0,1.2,0,5.2,2,0,6,0,0,2,335050,0,-1,0,1,839,11283,0,0,204,Southampton,Watford,Arsenal,Chelsea,Southampton,3.4,2.8,6.6,5.5,5.4,5.4,5.1,4.8,6.4,5,6.3,5.3,4,5.9,5.1,5,5.1,6.1,4.5,35.4
Robert,Sanchez,GLK,BHA,4600000,3,65,3.8,8.26086956521739E-07,1.41304347826087E-05,0,1464455,2,16,0,49,0,0,0,14.1,10401,1,0,65,-1,1,0,4.4,7,0,6,0,0,18,1142615,0,-1,0,1,1530,18877,0,1,339,Chelsea,Everton,Crystal Palace,Leicester,Watford,5.3,4.3,4.2,3.5,0,2.8,4.5,4.5,3.2,5,5.1,4.3,4.2,4.7,3.9,4.5,4,4.8,4.7,42.7
Jadon,Sancho,MID,MUN,8900000,0,32,1.88235294117647,2.11500330469266E-07,3.59550561797753E-06,0,780694,0,7,0,0,0,1,0,3.6,3579,-6,0,32,6,0.2,0,1.8,1,0,4,0,0,2.2,197321,0,-1,0,0,756,1103,0,0,130,Burnley,Wolverhampton,Aston Villa,West Ham,Burnley,1.4,1.3,1.2,0.9,1.4,1.3,1.1,1.5,0.9,1.1,0.9,0.9,1.1,1.4,0.9,1,1.3,0.9,1.1,52.4
Morgan,Sanson,MID,AVL,5000000,0,5,0.277777777777778,5.55555555555556E-08,1E-06,0,2120,0,3,0,0,0,0,0,1,22,0,0,5,0,0.2,0,1,0,0,0,0,0,0,1583,0,-1,0,0,134,57,0,0,24,Brentford F.C.,Man Utd,Everton,Leeds United F.C.,Newcastle,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.5
Joshua,Sargent,FWD,NOR,5400000,1,27,1.6,2.96296296296296E-07,5E-06,0,25728,0,19,0,0,0,0,0,5,343,-1,0,27,1,0.2,0,1.2,0,0,3,0,0,0.1,24263,0,-1,0,0,891,405,0,0,84,Crystal Palace,Leicester,Everton,Watford,Crystal Palace,0.8,1.2,1.4,1.5,1.3,0.8,0.8,0.9,1.1,1.3,0.8,0.9,1.2,1.2,1.7,0.8,1.1,0.8,1.1,35.3
Jeremy,Sarmiento,MID,BHA,4500000,0,2,0.117647058823529,2.61437908496732E-08,4.44444444444444E-07,0,1159,0,1,0,0,0,0,0,0.4,7,0,0,2,0,0,0,0.2,0,0,0,0,0,0,1236,0,-1,0,0,20,3,0,0,8,Chelsea,Everton,Crystal Palace,Leicester,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.6
Ismaila,Sarr,MID,WAT,5800000,0,53,4.4,7.58620689655172E-07,9.13793103448276E-06,0,2004035,1,20,0,0,0,5,0,9.1,2874,-2,0,53,2,0,1,0,7,0,0,0,0,3.1,1893575,0,-1,0,1,1030,77,0,0,146,West Ham,Tottenham,Newcastle,Norwich,West Ham,0,0,0,0,3.5,4.4,4.3,4.4,4.7,4.5,4.8,2.9,4.8,4.5,2.9,5.6,3.9,4.3,4,84.2
Malang,Sarr,DEF,CHE,4900000,0,8,0.421052631578947,8.59291084854995E-08,1.63265306122449E-06,0,8912,0,0,0,0,0,0,0,1.6,64,-1,0,8,1,0,0,0,2,0,1,0,0,0.1,6653,0,-1,0,0,90,68,0,0,35,Brighton,Liverpool,Man City,Tottenham,Crystal Palace,0.2,0.2,0.2,0.2,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,3.9
,Saul,MID,CHE,5000000,0,4,0.210526315789474,4.21052631578947E-08,8E-07,0,38215,1,2,0,0,0,0,0,0.8,98,-5,0,4,5,0.1,0,0.3,0,0,0,0,0,0.1,38940,0,-1,0,0,162,25,0,0,13,Brighton,Liverpool,Man City,Tottenham,Crystal Palace,0.1,0.1,0.1,0.1,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.3
Dane,Scarlett,FWD,TOT,4500000,0,0,0,0,0,0,372976,0,0,0,0,0,0,0,0,3719,0,0,0,0,0,0,0,0,0,0,0,0,2.5,397864,0,-1,0,0,0,2452,0,0,0,Southampton,Watford,Arsenal,Chelsea,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fabian,Schar,DEF,NEW,4300000,0,18,0.947368421052632,2.203182374541E-07,4.18604651162791E-06,0,20553,2,18,0,0,0,0,0,4.2,285,-2,0,18,2,0.7,0,2.8,2,0,1,0,1,0.2,13705,0,-1,0,1,790,572,0,0,115,Southampton,Watford,Leeds United F.C.,Everton,Aston Villa,0,0.5,0.5,0.5,0.6,0.6,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.8,0.6,0.7,0.5,23
Kjell,Scherpen,GLK,BHA,4500000,0,0,0,0,0,0,4652,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,3918,0,-1,0,0,0,56,0,0,0,Chelsea,Everton,Crystal Palace,Leicester,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeffrey,Schlupp,MID,CRY,5400000,8,31,2.2,4.07407407407407E-07,5.74074074074074E-06,0,6390,0,4,0,0,0,2,0,5.7,195,-1,0,31,1,0.5,0,2.5,0,0,3,0,0,0.1,3917,0,-1,0,0,492,668,0,0,100,Norwich,West Ham,Brighton,Liverpool,Norwich,2.3,1.5,1.1,1.1,1.5,1.1,1.4,2.3,1.7,1.2,1.4,1.9,1.1,1.1,1.9,1.1,2.4,1.1,1.5,35.9
Kasper,Schmeichel,GLK,LEI,4800000,15,58,3.2,6.66666666666667E-07,1.20833333333333E-05,0,1200030,1,33,0,62,0,0,0,12.1,6044,-2,0,58,2,1,0,4.8,5,0,3,0,0,12.8,780995,0,-1,1,1,1620,45219,0,0,340,Liverpool,Norwich,Burnley,Brighton,Liverpool,4.3,3.5,3.1,3.5,4.2,3.8,3.5,4.1,4.2,3.2,4.1,3.6,3.4,2.3,3.6,3.8,3.9,2,3.1,49.7
Ken,Sema,MID,WAT,5200000,1,9,0.5625,1.08173076923077E-07,1.73076923076923E-06,0,4833,1,8,0,0,0,0,0,1.7,17,-3,0,9,3,0.1,0,0.5,0,0,0,0,0,0,1381,0,-1,0,0,328,23,0,0,20,West Ham,Tottenham,Newcastle,Norwich,West Ham,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,9.4
,Semedo,DEF,WOL,4800000,0,58,3.6,7.5E-07,1.20833333333333E-05,0,422794,1,12,0,0,0,0,0,12.1,2681,-2,0,58,2,0.9,0,4.2,5,0,6,0,0,2.1,444371,0,-1,0,0,1389,3635,0,0,256,Man Utd,Southampton,Brentford F.C.,Arsenal,Tottenham,0,4.5,3.4,4.8,4.6,4.6,3,4.5,3.7,4.1,4.6,3.9,3.1,4.6,3.9,3.8,5.1,3.8,5,49
Ryan,Sessegnon,DEF,TOT,4300000,0,8,0.5,1.16279069767442E-07,1.86046511627907E-06,0,10949,0,2,0,0,0,0,0,1.9,123,-2,0,8,2,0.3,0,1.4,0,0,1,0,0,0.1,3391,0,-1,0,0,164,27,0,0,29,Southampton,Watford,Arsenal,Chelsea,Southampton,0,0,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,5.1
Jamie,Shackleton,MID,LEE,4400000,0,16,0.888888888888889,2.02020202020202E-07,3.63636363636364E-06,0,21328,4,10,0,0,0,0,0,3.6,149,-1,0,16,1,0,0,0.2,0,0,1,0,1,0.1,21201,0,-1,0,0,626,14,0,0,83,Burnley,West Ham,Newcastle,Aston Villa,Everton,0,0,0,0,0,0.4,0.4,0.4,0.4,0.5,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,20.7
Xherdan,Shaqiri,MID,LIV,5900000,0,0,0,0,0,0,7623,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,574,0,-1,0,0,0,0,0,0,0,Leicester,Chelsea,Brentford F.C.,Crystal Palace,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luke,Shaw,DEF,MUN,5000000,0,26,2.2,4.4E-07,5.2E-06,0,3855379,4,18,0,0,0,0,0,5.2,6161,-5,0,26,5,0,0,0,2,0,2,0,1,12.8,705150,0,-1,0,0,999,1853,0,0,167,Burnley,Wolverhampton,Aston Villa,West Ham,Burnley,1.9,1.5,1.8,2,1.9,1.5,2.3,1.1,2.6,2.7,2.8,1.3,2,1.8,2,2.2,2.2,2,1.3,54.1
Jonjo,Shelvey,MID,NEW,5300000,0,24,1.26315789473684,2.38331678252234E-07,4.52830188679245E-06,0,15059,2,18,0,0,0,1,0,4.5,200,-2,0,24,2,0.6,0,3.4,3,0,1,0,0,0.1,10697,0,-1,0,1,811,573,0,1,114,Southampton,Watford,Leeds United F.C.,Everton,Aston Villa,0,0.6,0.9,0.6,0.7,0.8,0.6,0.6,0.6,0.6,0.9,0.6,0.8,0.6,0.7,0.6,0.6,0.7,0.6,37.5
Francisco,Sierralta,DEF,WAT,4300000,0,3,0.1875,4.36046511627907E-08,6.97674418604651E-07,0,13877,0,8,0,0,0,0,0,0.7,14,-2,0,3,2,0,0,0,0,0,0,0,0,0,2831,1,-1,0,0,337,20,0,0,46,West Ham,Tottenham,Newcastle,Norwich,West Ham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,8.9
Gylfi,Sigurdsson,MID,EVE,6700000,0,0,0,0,0,0,107652,0,0,0,0,0,0,0,0,104,-3,0,0,3,0,0,0,0,0,0,0,0,0.7,9377,0,-1,0,0,0,55,0,0,0,Brighton,Norwich,Aston Villa,Newcastle,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dynel,Simeu,DEF,SOU,4000000,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,-1,0,0,0,30,0,0,0,Tottenham,Newcastle,Wolverhampton,Man City,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ellis,Simms,FWD,EVE,4500000,0,2,0.117647058823529,2.61437908496732E-08,4.44444444444444E-07,0,25688,0,0,0,0,0,0,0,0.4,1887,0,0,2,0,0.1,0,0.5,0,0,1,0,0,0.4,55022,0,-1,0,0,61,2632,0,0,6,Brighton,Norwich,Aston Villa,Newcastle,Leeds United F.C.,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.7
Viljami,Sinisalo,GLK,AVL,4000000,0,0,0,0,0,0,4526,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0.1,6934,0,-1,0,0,0,40,0,0,0,Brentford F.C.,Man Utd,Everton,Leeds United F.C.,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moussa,Sissoko,MID,WAT,4400000,2,32,2.1,4.77272727272727E-07,7.27272727272727E-06,0,342486,2,31,0,0,0,0,0,7.3,3727,-1,0,32,1,0.7,0,3,1,0,0,0,1,2.3,395811,0,-1,0,0,1330,4206,0,0,167,West Ham,Tottenham,Newcastle,Norwich,West Ham,1.2,1.6,1.6,1.9,1,1.4,1.3,1.4,1.5,1.4,1.6,1,1.5,1.4,1,1.9,1.2,1.3,1.2,50.3
Oliver,Skipp,MID,TOT,4500000,0,29,1.9,4.22222222222222E-07,6.44444444444444E-06,0,173036,5,11,0,0,0,0,0,6.4,1279,0,0,29,0,0.4,0,2,0,0,7,0,0,0.8,191615,0,-1,0,0,1154,445,0,0,159,Southampton,Watford,Arsenal,Chelsea,Southampton,1,1.3,1.4,1,1.7,1.7,1,1,1.5,1,1.2,2,1,1.3,1,1.3,1,1.8,1.2,28.6
Cieran,Slicker,GLK,MCI,4000000,0,0,0,0,0,0,710,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1076,0,-1,0,0,0,47,0,0,0,Brentford F.C.,Arsenal,Chelsea,Southampton,Brentford F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thierry,Small,DEF,SOU,4000000,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,-1,0,0,0,13,0,0,0,Tottenham,Newcastle,Wolverhampton,Man City,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
William,Smallbone,MID,SOU,4500000,0,2,0.111111111111111,2.46913580246914E-08,4.44444444444444E-07,0,2983,0,2,0,0,0,0,0,0.4,56,0,0,2,0,0.1,0,0.3,0,0,0,0,0,0,2944,0,-1,0,0,69,7,0,0,11,Tottenham,Newcastle,Wolverhampton,Man City,Tottenham,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.6
Emile,Smith Rowe,MID,ARS,6000000,0,87,5.1,8.5E-07,1.45E-05,0,1902053,0,20,0,0,0,8,0,14.5,50088,5,1,87,-5,0.7,0,4.2,6,0,5,0,2,24.6,3415644,0,-1,0,1,1182,25620,-1,0,310,Man City,Tottenham,Burnley,Wolverhampton,Brentford F.C.,0,4.6,3.6,7.2,6.2,0,6.1,0,5.9,5.8,4.6,4.3,6,4.8,5.3,3.8,6.5,5.5,6.5,107.1
Heung-Min,Son,MID,TOT,10500000,6,102,6.4,6.0952380952381E-07,9.71428571428571E-06,0,3014636,0,17,0,0,0,8,0,9.7,16168,5,0,102,-5,0.8,0,8.4,11,0,7,0,4,24.7,3327129,0,-1,0,3,1393,96734,0,0,324,Southampton,Watford,Arsenal,Chelsea,Southampton,6.7,7.4,8.6,6.1,9.5,8.9,4.5,5.9,8.8,6.6,7.7,9.6,6.4,8.3,6.2,8,4.5,9.6,7.4,148.4
Andreas,Sondergaard,GLK,WOL,3900000,0,0,0,0,0,0,71965,0,0,0,0,0,0,0,0,1252,-1,0,0,1,0,0,0,0,0,0,0,0,0.8,36871,0,-1,0,0,0,4968,0,0,0,Man Utd,Southampton,Brentford F.C.,Arsenal,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,S?rensen,DEF,BRE,4300000,2,3,0.176470588235294,4.10396716826265E-08,6.97674418604651E-07,0,8374,1,3,0,0,0,0,0,0.7,27,-2,0,3,2,0.1,0,0.4,0,0,0,0,0,0,1286,0,-1,0,0,199,55,0,0,21,Man City,Aston Villa,Liverpool,Wolverhampton,Man City,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.6
Jacob,S?rensen,DEF,NOR,4300000,1,5,0.277777777777778,6.45994832041344E-08,1.16279069767442E-06,0,4463,0,6,0,0,0,0,0,1.2,28,-2,0,5,2,0.2,0,1,0,0,0,0,0,0,1090,0,-1,0,0,258,40,0,0,47,Crystal Palace,Leicester,Everton,Watford,Crystal Palace,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,13.7
Tomas,Soucek,MID,WHU,5700000,9,66,3.5,6.14035087719298E-07,1.15789473684211E-05,0,789300,2,25,0,0,0,3,0,11.6,2755,-3,0,66,3,0.8,0,4.5,8,0,4,0,1,4.2,295789,0,-1,0,1,1698,6817,0,0,287,Watford,Crystal Palace,Leeds United F.C.,Man Utd,Watford,3.8,2.7,3.5,3.1,4.2,2.7,4.4,3.8,1.9,3.9,2.3,3.5,2.8,4.1,2.8,3.4,3.7,2.3,3,96.5
