FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Tyler,Roberts,MID,LEE,4800000,1,34,1.5,3.125E-07,7.08333333333333E-06,0,23048,5,26,0,0,0,1,0,7.1,231,-2,0,34,2,0.1,0,0.4,1,0,1,0,1,0.1,21976,0,-1,0,0,976,10,0,0,105,Leicester,Aston Villa,Norwich,Wolverhampton,Southampton,0,0,0,0,0,0,0,0,0,0,0,64.9
Andrew,Robertson,DEF,LIV,7200000,6,124,6.2,8.61111111111111E-07,1.72222222222222E-05,0,701956,4,16,0,0,0,1,0,17.2,9764,2,0,124,-2,0.9,0,6.4,16,0,11,0,10,7.4,1174555,0,-1,0,3,1754,41963,0,1,536,West Ham,Brighton,Arsenal,Watford,Man City,9,15.7,0,6.6,7.9,7.6,9,6,9,6.3,8.2,141.8
Joe,Rodon,DEF,TOT,4200000,0,1,0.04,9.52380952380952E-09,2.38095238095238E-07,0,9978,0,3,0,0,0,0,0,0.2,56,-3,0,1,3,0,0,0,0,0,0,0,0,0.1,3705,0,-1,0,0,78,69,0,0,11,Everton,Man Utd,Brighton,West Ham,Newcastle,0,0,0,0,0,0,0,0,0,0,0,1.9
,Rodrigo,FWD,LEE,6200000,2,50,2.5,4.03225806451613E-07,8.06451612903226E-06,0,347444,7,25,0,0,0,3,0,8.1,4713,-3,0,50,3,0.4,0,2.7,5,0,3,0,2,1.5,310235,0,-1,0,0,1434,4731,0,0,205,Leicester,Aston Villa,Norwich,Wolverhampton,Southampton,4.4,2.8,1.7,2.7,2.7,1.5,1.7,1.7,1.5,2.1,2,109.1
,Rodrigo,MID,MCI,5500000,2,75,3.3,6E-07,1.36363636363636E-05,0,196223,5,14,0,0,0,3,0,13.6,1617,0,0,75,0,0.4,0,2,5,0,12,0,1,0.9,208310,0,-1,0,0,2012,1400,0,0,394,Man Utd,Crystal Palace,Burnley,Liverpool,Wolverhampton,2.3,2.7,0,3.2,2.1,3.6,3.5,2.6,3.5,2.2,3.1,115.4
Jay,Rodriguez,FWD,BUR,5200000,2,40,1.8,3.46153846153846E-07,7.69230769230769E-06,0,177601,3,9,0,0,0,1,0,7.7,6297,-3,0,40,3,0.6,0,3.1,3,0,4,0,2,1.6,233227,0,-1,0,1,907,7259,0,0,108,Chelsea,Brentford F.C.,Man City,Norwich,West Ham,0.9,1.2,0,1,1.4,1,0.9,1.7,1.3,0.9,1.4,48.4
,Roerslev,DEF,BRE,4100000,0,28,1.03703703703704,2.5293586269196E-07,6.82926829268293E-06,0,14784,1,23,0,0,0,1,0,6.8,190,-4,1,28,4,0,0,0.2,3,0,0,0,1,0.1,14042,0,-1,0,1,916,122,-1,0,116,Norwich,Burnley,Leicester,Chelsea,West Ham,0.5,0.7,0.5,0.8,0.8,0.5,0.8,0.6,0.5,0.5,0.8,31.6
Cristian,Romero,DEF,TOT,4800000,0,23,0.92,1.91666666666667E-07,4.79166666666667E-06,0,53254,7,17,0,0,0,0,0,4.8,1329,-2,0,23,2,0.4,0,1.7,4,0,2,0,0,0.4,46266,0,-1,0,0,1034,3076,0,0,199,Everton,Man Utd,Brighton,West Ham,Newcastle,0.6,1,0.7,0.5,0.5,0.5,0.5,0.5,0.7,0.6,0.5,34.7
,Romeu,MID,SOU,4500000,1,59,2.4,5.33333333333333E-07,1.31111111111111E-05,0,89285,7,34,0,0,0,1,0,13.1,1549,0,0,59,0,0.7,0,3,3,0,6,0,1,0.5,86618,0,-1,0,1,2165,1092,0,0,356,Aston Villa,Newcastle,Watford,Leeds United F.C.,Chelsea,3.8,2.4,0,1.3,1.5,1.8,1.6,2.3,1.4,1.4,1.2,96.2
,Ronaldo,FWD,MUN,12300000,0,100,4.3,3.49593495934959E-07,8.13008130081301E-06,0,5441911,5,28,0,0,0,9,0,8.1,82465,-2,0,100,2,0.2,0,2.3,17,0,7,0,3,19.2,6551441,0,-1,0,5,1832,1471,0,0,334,Man City,Tottenham,Leicester,Everton,Norwich,0,4.3,0,5.3,5.4,5.5,4.1,4.9,5.2,3.2,4.5,194.1
Salomon,Rondon,FWD,EVE,6000000,0,24,1,1.66666666666667E-07,4E-06,0,64460,2,15,0,0,0,1,0,4,460,0,0,24,0,0,0,0.2,2,0,2,0,0,0.2,71109,0,-1,0,0,710,887,0,0,63,Tottenham,Wolverhampton,Newcastle,West Ham,Man Utd,0.5,1.1,0,0.5,0.5,0,0.5,0.5,0.5,0.6,0.5,47.2
Danny,Rose,DEF,WAT,4200000,0,7,0.269230769230769,6.41025641025641E-08,1.66666666666667E-06,0,59463,4,16,0,0,0,0,0,1.7,179,-3,0,7,3,0,0,0,0,0,0,0,0,0.2,21640,0,-1,0,0,688,15,0,0,75,Arsenal,Wolverhampton,Southampton,Liverpool,Leeds United F.C.,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,22.4
Jonathan,Rowe,MID,NOR,4400000,4,8,0.307692307692308,6.99300699300699E-08,1.81818181818182E-06,0,871,0,1,0,0,0,0,0,1.8,26,-1,0,8,1,0.2,0,1,0,0,0,0,1,0,1241,0,-1,0,0,63,94,0,0,22,Brentford F.C.,Chelsea,Leeds United F.C.,Brighton,Burnley,0.4,0.2,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,6.5
John,Ruddy,GLK,WOL,4300000,0,0,0,0,0,0,13748,0,0,0,0,0,0,0,0,60,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,6702,0,-1,0,0,0,57,0,0,0,Crystal Palace,Watford,Everton,Leeds United F.C.,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0
Antonio,Rudiger,DEF,CHE,6100000,6,114,4.6,7.54098360655738E-07,1.86885245901639E-05,0,2613221,5,18,0,0,0,2,0,18.7,36620,6,0,114,-6,0.7,0,4,7,0,11,0,3,25.6,4035593,0,-1,0,2,2250,44773,0,0,500,Burnley,Norwich,Newcastle,Brentford F.C.,Southampton,11.3,4.3,0,6.1,4.4,6,6.3,5.7,5.1,6.2,3.8,100.1
Runar Alex,Runarsson,GLK,ARS,4000000,0,0,0,0,0,0,78502,0,0,0,0,0,0,0,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0.6,19017,0,-1,0,0,0,0,0,0,0,Watford,Leicester,Liverpool,Aston Villa,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0
Lukas,Rupp,MID,NOR,4400000,0,15,0.576923076923077,1.31118881118881E-07,3.40909090909091E-06,0,46964,0,10,0,0,0,0,0,3.4,144,-1,0,15,1,0,0,0.2,0,0,0,0,0,0.2,48011,0,-1,0,0,490,37,0,0,84,Brentford F.C.,Chelsea,Leeds United F.C.,Brighton,Burnley,0.6,0.3,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,28.6
Mathew,Ryan,GLK,BHA,4500000,0,0,0,0,0,0,814,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Newcastle,Liverpool,Tottenham,Norwich,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0
,S.Armstrong,MID,SOU,5800000,2,29,1.11538461538462,1.92307692307692E-07,5E-06,0,38741,1,10,0,0,0,1,0,5,1586,-2,0,29,2,0.6,0,3.2,2,0,2,0,0,0.2,27273,0,-1,0,0,783,358,0,0,118,Aston Villa,Newcastle,Watford,Leeds United F.C.,Chelsea,1.3,0.7,0,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.6,53.8
,S.Longstaff,MID,NEW,4400000,1,33,1.32,3E-07,7.5E-06,0,128908,1,22,0,0,0,1,0,7.5,415,-1,0,33,1,0,0,0.2,1,0,0,0,1,0.4,129565,0,-1,0,0,982,390,0,0,146,Brighton,Southampton,Chelsea,Everton,Tottenham,1.4,1.4,0,0.7,0.7,0.7,0.8,0.7,0.7,0.7,0.7,35.9
,Sa,GLK,WOL,5300000,3,118,4.4,8.30188679245283E-07,2.22641509433962E-05,0,602603,3,23,0,95,0,0,0,22.3,20846,3,0,118,-3,0.6,0,3.1,11,0,9,0,1,11.4,1527711,1,-1,0,4,2430,12275,0,0,565,Crystal Palace,Watford,Everton,Leeds United F.C.,Aston Villa,8,5.6,5.8,4.9,4.1,5.6,6,4.9,6.2,4.7,5.9,78.5
Allan,Saint-Maximin,FWD,NEW,6800000,1,92,3.8,5.58823529411765E-07,1.35294117647059E-05,0,2859447,4,39,0,0,0,5,0,13.5,25954,3,0,92,-3,0.2,0,1.3,15,0,5,0,5,12.8,3401386,0,-1,0,0,2002,32229,0,0,322,Brighton,Southampton,Chelsea,Everton,Tottenham,7.6,7,0,3,3.3,4.8,4.3,3.5,3,4,3.7,167.8
Romain,Saiss,DEF,WOL,5000000,1,94,3.8,7.6E-07,1.88E-05,0,399850,4,21,0,0,0,2,0,18.8,15100,0,0,94,0,0.4,0,1.9,6,0,9,0,0,4,686950,0,-1,0,1,2198,6645,0,0,458,Crystal Palace,Watford,Everton,Leeds United F.C.,Aston Villa,6.3,4.5,5,3.9,3.2,4.8,5,4,5.4,3.8,5.1,88.9
Bukayo,Saka,MID,ARS,6500000,12,122,4.9,7.53846153846154E-07,1.87692307692308E-05,0,2690041,4,20,0,0,0,8,0,18.8,10219,0,0,122,0,1,0,6.5,11,0,11,0,6,23.5,3572829,0,-1,0,2,1910,247158,0,0,392,Watford,Leicester,Liverpool,Aston Villa,Crystal Palace,6.3,9.6,4.8,4.5,5.5,4.6,4.7,3.8,5.7,5.3,5.7,204.5
Mohamed,Salah,MID,LIV,13200000,3,212,8.5,6.43939393939394E-07,1.60606060606061E-05,0,5057934,1,19,0,0,0,19,0,16.1,10375,7,0,212,-7,0.5,1,7,25,0,13,0,11,61.6,5805553,0,-1,0,7,2161,77104,0,0,620,West Ham,Brighton,Arsenal,Watford,Man City,11.3,20.3,0,11.3,8.2,10.6,11.9,10.5,11.9,10,11.2,342.7
William,Saliba,DEF,ARS,4500000,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Watford,Leicester,Liverpool,Aston Villa,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0
Mohammed,Salisu,DEF,SOU,4500000,0,53,2.1,4.66666666666667E-07,1.17777777777778E-05,0,43593,8,34,0,0,0,0,0,11.8,1400,0,0,53,0,0.5,0,2.3,4,0,6,0,0,0.3,50189,0,-1,0,0,2161,97,0,1,373,Aston Villa,Newcastle,Watford,Leeds United F.C.,Chelsea,0,1.3,0,1.8,2.5,2.3,1.7,1.8,1.8,2.9,1.1,86.7
Mbwana Ally,Samatta,FWD,AVL,5500000,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Southampton,Leeds United F.C.,West Ham,Arsenal,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0
Albert,Sambi Lokonga,MID,ARS,4800000,0,26,1.08333333333333,2.25694444444444E-07,5.41666666666667E-06,0,33057,4,8,0,0,0,0,0,5.4,63,-2,0,26,2,0,0,0,0,0,7,0,0,0.1,21439,0,-1,0,0,906,8,0,0,141,Watford,Leicester,Liverpool,Aston Villa,Crystal Palace,0.6,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,42.4
,Samir,DEF,WAT,4500000,1,23,0.884615384615385,1.96581196581197E-07,5.11111111111111E-06,0,2668,2,14,0,0,0,0,0,5.1,128,0,0,23,0,0.5,0,2.1,0,0,3,0,0,0,4109,0,-1,0,0,810,94,0,0,146,Arsenal,Wolverhampton,Southampton,Liverpool,Leeds United F.C.,1,0.4,0,0.7,0.5,0.5,0.7,0.5,0.4,0.4,0.7,22.7
Davinson,Sanchez,DEF,TOT,4500000,1,67,2.68,5.95555555555556E-07,1.48888888888889E-05,0,445880,4,16,0,0,0,2,0,14.9,8210,0,0,67,0,0.1,0,0.5,5,0,7,0,0,2.3,541335,0,-1,0,2,1328,1266,0,0,313,Everton,Man Utd,Brighton,West Ham,Newcastle,3.1,5.2,3.4,2.1,2.1,2.7,2.8,2.4,3.3,3.2,2,59.9
Robert,Sanchez,GLK,BHA,4600000,1,86,3.3,7.17391304347826E-07,1.8695652173913E-05,0,1887103,2,30,0,71,0,0,0,18.7,15431,1,0,86,-1,0.5,0,2.2,8,0,7,0,0,16.7,1464971,0,-1,0,1,2340,5204,0,1,479,Newcastle,Liverpool,Tottenham,Norwich,Arsenal,2.5,8.4,0,3.1,3.6,3.9,3.1,3.9,3.3,4.1,4.1,62.4
Jadon,Sancho,MID,MUN,8900000,7,75,3.3,3.70786516853933E-07,8.42696629213483E-06,0,909077,0,17,0,0,0,3,0,8.4,6580,-6,0,75,6,0.6,0,5.5,7,0,6,0,3,2.7,366175,0,-1,0,1,1399,6292,0,0,266,Man City,Tottenham,Leicester,Everton,Norwich,2,2.8,0,2.6,2.6,3.5,2.3,2.8,3.3,2.1,2.8,112.2
Dion,Sanderson,DEF,WOL,4000000,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,241,0,-1,0,0,0,0,0,0,0,Crystal Palace,Watford,Everton,Leeds United F.C.,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0
Morgan,Sanson,MID,AVL,5000000,1,10,0.4,8E-08,2E-06,0,2756,0,6,0,0,0,0,0,2,37,0,0,10,0,0.1,0,0.3,0,0,0,0,0,0,2327,0,-1,0,0,259,36,0,0,46,Southampton,Leeds United F.C.,West Ham,Arsenal,Wolverhampton,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,6.9
Joshua,Sargent,FWD,NOR,5400000,2,55,2.4,4.44444444444444E-07,1.01851851851852E-05,0,58487,1,30,0,0,0,2,0,10.2,2701,-1,0,55,1,0.3,0,1.8,3,0,4,0,2,0.5,85986,0,-1,0,1,1408,1358,0,0,187,Brentford F.C.,Chelsea,Leeds United F.C.,Brighton,Burnley,3.5,2.6,0,2.1,2.1,2,2.2,1.7,2.1,1.7,1.9,64.9
Jeremy,Sarmiento,MID,BHA,4500000,0,2,0.0769230769230769,1.70940170940171E-08,4.44444444444444E-07,0,1358,0,1,0,0,0,0,0,0.4,13,0,0,2,0,0,0,0,0,0,0,0,0,0,1495,0,-1,0,0,20,38,0,0,8,Newcastle,Liverpool,Tottenham,Norwich,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0.6
Ismaila,Sarr,MID,WAT,5700000,0,66,4.1,7.19298245614035E-07,1.15789473684211E-05,0,2060408,2,25,0,0,0,5,0,11.6,5617,-3,0,66,3,0.3,1,1.9,9,0,2,0,1,2.8,1933323,0,-1,0,1,1345,44,0,0,184,Arsenal,Wolverhampton,Southampton,Liverpool,Leeds United F.C.,0,0,0,0,0,3.9,3,4.4,4,3.5,3.7,102.8
Malang,Sarr,DEF,CHE,4900000,0,21,0.84,1.71428571428571E-07,4.28571428571429E-06,0,14215,1,1,0,0,0,0,0,4.3,1063,-1,0,21,1,0.3,0,1.7,2,0,3,0,0,0.2,18455,0,-1,0,0,343,350,0,0,103,Burnley,Norwich,Newcastle,Brentford F.C.,Southampton,0.9,0.4,0,0.5,0.4,0.5,0.5,0.4,0.4,0.5,0.4,12.2
,Saul,MID,CHE,4900000,6,11,0.44,8.97959183673469E-08,2.24489795918367E-06,0,39364,1,2,0,0,0,0,0,2.2,104,-6,0,11,6,0.4,0,2,0,0,1,0,1,0.1,39833,0,-1,0,0,253,339,0,0,35,Burnley,Norwich,Newcastle,Brentford F.C.,Southampton,0.4,0.2,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,10
Dane,Scarlett,FWD,TOT,4500000,0,1,1,2.22222222222222E-07,2.22222222222222E-07,0,442953,0,0,0,0,0,0,0,0.2,3181,0,0,1,0,0,0,0.2,0,0,0,0,0,2.2,445547,0,-1,0,0,3,4272,0,0,4,Everton,Man Utd,Brighton,West Ham,Newcastle,0.7,1,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.1
Fabian,Schar,DEF,NEW,4300000,10,59,3.7,8.6046511627907E-07,1.37209302325581E-05,0,44836,3,22,0,0,0,1,0,13.7,3775,-2,0,59,2,1.3,0,5.5,9,0,4,0,2,1.8,176528,0,-1,0,2,1420,31439,0,0,259,Brighton,Southampton,Chelsea,Everton,Tottenham,7.1,8.8,0,4.2,4,3.9,3.5,5.3,4.7,4.8,4.4,54.5
Kjell,Scherpen,GLK,BHA,4500000,0,0,0,0,0,0,5690,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,4293,0,-1,0,0,0,0,0,0,0,Newcastle,Liverpool,Tottenham,Norwich,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0
Jeffrey,Schlupp,MID,CRY,5400000,6,61,2.8,5.18518518518518E-07,1.12962962962963E-05,0,10825,1,14,0,0,0,3,0,11.3,211,-1,0,61,1,0.7,0,3.7,2,0,5,0,2,0.1,9580,0,-1,0,1,1194,385,0,0,193,Wolverhampton,Man City,Arsenal,Leicester,Leeds United F.C.,2.5,1.7,0,2.3,1.6,0,2.5,1.8,2.9,1.9,2,72.8
Kasper,Schmeichel,GLK,LEI,4800000,10,85,3.4,7.08333333333333E-07,1.77083333333333E-05,0,1413288,1,43,0,87,0,0,0,17.7,5864,-2,0,85,2,0.9,0,4.4,8,0,5,0,0,12.1,958008,0,-1,1,2,2250,10039,0,0,474,Leeds United F.C.,Arsenal,Brentford F.C.,Man Utd,Crystal Palace,4.6,3.5,4.5,3.9,3.5,2.4,3.7,3.8,4.3,2.8,3.6,71.6
Ken,Sema,MID,WAT,5200000,0,17,0.653846153846154,1.25739644970414E-07,3.26923076923077E-06,0,5859,1,10,0,0,0,0,0,3.3,28,-3,0,17,3,0.1,0,0.3,0,0,1,0,0,0,2524,0,-1,0,0,545,16,0,0,45,Arsenal,Wolverhampton,Southampton,Liverpool,Leeds United F.C.,0.6,0.3,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,16.5
,Semedo,DEF,WOL,4800000,0,91,4,8.33333333333333E-07,1.89583333333333E-05,0,606584,1,16,0,0,0,0,0,19,12198,-2,0,91,2,0.5,0,2.6,9,0,9,0,1,2,614113,0,-1,0,0,1989,61,0,0,394,Crystal Palace,Watford,Everton,Leeds United F.C.,Aston Villa,0,0,0,0,3.5,5.1,5.3,4.3,5.7,4.1,5.4,81.3
Ryan,Sessegnon,DEF,TOT,4300000,4,23,0.92,2.13953488372093E-07,5.34883720930233E-06,0,15044,1,9,0,0,0,0,0,5.3,1617,-2,0,23,2,0.6,0,2.5,0,0,2,0,2,0.2,15081,0,-1,0,0,536,3406,0,0,91,Everton,Man Utd,Brighton,West Ham,Newcastle,0,0,0,0.5,0.5,0.5,0.5,0.5,0.7,0.6,0.5,18
Jamie,Shackleton,MID,LEE,4400000,0,18,0.692307692307692,1.57342657342657E-07,4.09090909090909E-06,0,23107,4,14,0,0,0,0,0,4.1,58,-1,0,18,1,0.1,0,0.3,0,0,1,0,1,0.1,21662,0,-1,0,0,682,40,0,0,89,Leicester,Aston Villa,Norwich,Wolverhampton,Southampton,0.6,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,21.7
Xherdan,Shaqiri,MID,LIV,5900000,0,0,0,0,0,0,7670,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,574,0,-1,0,0,0,0,0,0,0,West Ham,Brighton,Arsenal,Watford,Man City,0,0,0,0,0,0,0,0,0,0,0,0
Luke,Shaw,DEF,MUN,5000000,0,46,2.4,4.8E-07,9.2E-06,0,4098218,7,24,0,0,0,0,0,9.2,14959,-5,0,46,5,0.6,0,2.8,3,0,3,0,3,12.2,914200,0,-1,0,0,1555,915,0,0,274,Man City,Tottenham,Leicester,Everton,Norwich,0,2.6,0,1.8,2.3,1.9,2.2,2.6,2.5,2.6,1.6,89.8
Jonjo,Shelvey,MID,NEW,5300000,2,46,2.6,4.90566037735849E-07,8.67924528301887E-06,0,26614,5,22,0,0,0,2,0,8.7,698,-2,0,46,2,0.3,0,1.7,6,0,4,0,0,0.2,27518,0,-1,0,2,1441,607,0,1,203,Brighton,Southampton,Chelsea,Everton,Tottenham,3.8,3,0,1.6,2.3,2,2.3,1.5,1.3,1.9,2.1,56.2
Francisco,Sierralta,DEF,WAT,4300000,0,5,0.192307692307692,4.47227191413238E-08,1.16279069767442E-06,0,15236,0,9,0,0,0,0,0,1.2,22,-2,0,5,2,0,0,0,0,0,0,0,0,0,4155,1,-1,0,0,427,9,0,0,57,Arsenal,Wolverhampton,Southampton,Liverpool,Leeds United F.C.,0.2,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,11.5
Gylfi,Sigurdsson,MID,EVE,6700000,0,0,0,0,0,0,109565,0,0,0,0,0,0,0,0,82,-3,0,0,3,0,0,0,0,0,0,0,0,0.7,10269,0,-1,0,0,0,53,0,0,0,Tottenham,Wolverhampton,Newcastle,West Ham,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0
Dynel,Simeu,DEF,SOU,4000000,0,0,0,0,0,0,260,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,263,0,-1,0,0,0,0,0,0,0,Aston Villa,Newcastle,Watford,Leeds United F.C.,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0
Ellis,Simms,FWD,EVE,4500000,0,2,2,4.44444444444444E-07,4.44444444444444E-07,0,54745,0,0,0,0,0,0,0,0.4,483,0,0,2,0,0,0,0,0,0,1,0,0,0.3,69799,0,-1,0,0,61,0,0,0,6,Tottenham,Wolverhampton,Newcastle,West Ham,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0.7
Viljami,Sinisalo,GLK,AVL,4000000,0,0,0,0,0,0,5831,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0.1,8186,0,-1,0,0,0,88,0,0,0,Southampton,Leeds United F.C.,West Ham,Arsenal,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0
Moussa,Sissoko,MID,WAT,4400000,7,64,2.6,5.90909090909091E-07,1.45454545454545E-05,0,440533,3,46,0,0,0,2,0,14.5,3386,-1,0,64,1,0.8,0,3.4,1,0,3,0,1,2.3,492245,0,-1,0,0,2230,9141,0,0,299,Arsenal,Wolverhampton,Southampton,Liverpool,Leeds United F.C.,4.4,2,0,1.3,1.8,1.9,1.4,2.2,2,1.7,1.8,98.4
Oliver,Skipp,MID,TOT,4400000,0,34,1.9,4.31818181818182E-07,7.72727272727273E-06,0,305736,6,13,0,0,0,0,0,7.7,747,-1,0,34,1,0,0,0,0,0,8,0,0,0.6,307376,0,-1,0,0,1346,29,0,0,180,Everton,Man Utd,Brighton,West Ham,Newcastle,0,0,0,0,0,1.3,1,1.2,1,1.6,1.4,37.4
Cieran,Slicker,GLK,MCI,4000000,0,0,0,0,0,0,1095,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1397,0,-1,0,0,0,18,0,0,0,Man Utd,Crystal Palace,Burnley,Liverpool,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0
Thierry,Small,DEF,SOU,4000000,0,0,0,0,0,0,108238,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,110753,0,-1,0,0,0,45,0,0,0,Aston Villa,Newcastle,Watford,Leeds United F.C.,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0
William,Smallbone,MID,SOU,4500000,0,2,0.0769230769230769,1.70940170940171E-08,4.44444444444444E-07,0,23479,0,2,0,0,0,0,0,0.4,25,0,0,2,0,0,0,0,0,0,0,0,0,0,23556,0,-1,0,0,69,10,0,0,11,Aston Villa,Newcastle,Watford,Leeds United F.C.,Chelsea,0,0,0,0,0,0,0,0,0,0,0,2.6
Emile,Smith Rowe,MID,ARS,5800000,0,103,4.9,8.44827586206897E-07,1.77586206896552E-05,0,3357613,0,21,0,0,0,9,0,17.8,52916,3,0,103,-3,0.5,0,3,9,0,7,0,2,11.9,3735603,0,-1,0,1,1373,16696,0,0,363,Watford,Leicester,Liverpool,Aston Villa,Crystal Palace,0,9.6,4.8,4.5,5.5,4.6,4.7,3.8,5.7,5.3,5.7,123.1
Heung-Min,Son,MID,TOT,10800000,7,145,6.3,5.83333333333333E-07,1.34259259259259E-05,0,5002182,1,24,0,0,0,11,0,13.4,24749,8,0,145,-8,0.6,0,6.2,14,0,10,0,7,21,5027230,0,-1,0,3,1984,84456,0,0,480,Everton,Man Utd,Brighton,West Ham,Newcastle,8,14.1,7.5,9,7,7.8,6.9,7.6,4.6,8.8,7.8,222.2
Andreas,Sondergaard,GLK,WOL,3900000,0,0,0,0,0,0,97357,0,0,0,0,0,0,0,0,616,-1,0,0,1,0,0,0,0,0,0,0,0,1,79399,0,-1,0,0,0,0,0,0,0,Crystal Palace,Watford,Everton,Leeds United F.C.,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0
,S?rensen,DEF,BRE,4300000,0,6,0.222222222222222,5.16795865633075E-08,1.3953488372093E-06,0,9337,1,7,0,0,0,0,0,1.4,32,-2,0,6,2,0,0,0,0,0,0,0,0,0,2334,0,-1,0,0,379,28,0,0,55,Norwich,Burnley,Leicester,Chelsea,West Ham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,12.1
Jacob,S?rensen,DEF,NOR,4300000,0,8,0.307692307692308,7.15563506261181E-08,1.86046511627907E-06,0,5082,0,7,0,0,0,0,0,1.9,13,-2,0,8,2,0,0,0,0,0,0,0,0,0,1324,0,-1,0,0,368,4,0,0,59,Brentford F.C.,Chelsea,Leeds United F.C.,Brighton,Burnley,0.4,0.2,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,16.4
Tomas,Soucek,MID,WHU,5700000,2,90,3.5,6.14035087719298E-07,1.57894736842105E-05,0,915776,2,32,0,0,0,4,0,15.8,2814,-3,0,90,3,0.7,0,4,11,0,6,0,1,3.5,367825,0,-1,0,2,2328,3801,0,0,385,Liverpool,Aston Villa,Tottenham,Everton,Brentford F.C.,1.8,3.6,2.5,3.5,2.8,4,2.4,3.2,3.5,2.4,3.2,136.4
Boubakary,Soumare,MID,LEI,4800000,0,33,1.375,2.86458333333333E-07,6.875E-06,0,20785,0,24,0,0,0,0,0,6.9,110,-2,0,33,2,0,0,0.2,1,0,2,0,1,0.1,16964,0,-1,0,0,1018,15,0,0,143,Leeds United F.C.,Arsenal,Brentford F.C.,Man Utd,Crystal Palace,0.7,0.7,0.7,0.7,0.8,0.7,0.8,0.7,0.7,1,0.9,25.4
