FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
,Fred,MID,MUN,4900000,0,21,2.1,4.28571428571429E-07,4.28571428571429E-06,0,87076,4,13,0,0,0,1,0,4.3,427,-1,0,21,1,0.2,0,1,0,0,2,0,0,0.4,72720,1,-1,0,0,850,1271,0,0,116,Arsenal,Crystal Palace,Norwich,Brentford F.C.,Brighton,1.4,1.4,1.8,1.7,1,1.9,1.5,1.4,1.4,1,1.7,1.6,1.4,1.6,1.1,1.2,1,1.1,1.3,1.7,1.3,1,1.6,1,1.5,32.7
Ryan,Fredericks,DEF,WHU,4400000,0,1,0.0769230769230769,1.74825174825175E-08,2.27272727272727E-07,0,10156,0,0,0,0,0,0,0,0.2,34,-1,0,1,1,0,0,0,0,0,0,0,0,0.1,3687,0,-1,0,0,2,41,0,0,3,Brighton,Chelsea,Burnley,Arsenal,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Gabriel,DEF,ARS,5100000,0,54,5.4,1.05882352941176E-06,1.05882352941176E-05,0,107473,1,8,0,0,0,1,0,10.6,2983,1,0,54,-1,0.6,0,3.2,8,0,6,0,0,2.9,311630,0,-1,0,1,900,15488,0,0,228,Man Utd,Everton,Southampton,West Ham,Leeds United F.C.,7,5.8,7.1,7.9,6.1,5.4,6.6,7.8,5.9,7.7,5.6,0,7.6,7.7,3.8,6.4,4.9,4.8,7.7,4.5,7.3,6.2,8,4.4,8.1,38.2
Conor,Gallagher,MID,CRY,6200000,1,70,5.4,8.70967741935484E-07,1.12903225806452E-05,0,620494,4,17,0,0,0,4,0,11.3,75973,7,-1,70,-7,0.8,0,4.8,9,0,4,0,5,28.6,2982704,0,-1,0,3,1135,25231,1,0,236,Leeds United F.C.,Man Utd,Everton,Southampton,Watford,4.9,5.7,6.7,7.6,6.4,4.7,7.9,5.7,5.4,4.2,6,5.6,5,7.4,6.8,5.1,6.3,7.2,5.5,4.4,6.4,5.7,7.7,4.9,5.5,109.9
Dwight,Gayle,FWD,NEW,5200000,0,3,0.230769230769231,4.43786982248521E-08,5.76923076923077E-07,0,22612,0,0,0,0,0,0,0,0.6,171,-3,1,3,3,0,0,0.2,0,0,0,0,0,0.1,12609,0,-1,0,0,21,331,-1,0,8,Norwich,Burnley,Leicester,Liverpool,Man City,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.7
Jean-Philippe,Gbamin,MID,EVE,4500000,0,2,0.153846153846154,3.41880341880342E-08,4.44444444444444E-07,0,3534,0,2,0,0,0,0,0,0.4,24,0,0,2,0,0,0,0.2,0,0,0,0,0,0,2325,0,-1,0,0,46,14,0,0,7,Liverpool,Arsenal,Crystal Palace,Chelsea,Leicester,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5
Joe,Gelhardt,FWD,LEE,4500000,0,6,0.461538461538462,1.02564102564103E-07,1.33333333333333E-06,0,63066,1,2,0,0,0,0,0,1.3,2597,0,0,6,0,0,0,0.2,0,0,0,0,1,1.2,151471,0,-1,0,0,126,4317,0,0,14,Crystal Palace,Brentford F.C.,Chelsea,Man City,Arsenal,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,14.2
Saman,Ghoddos,MID,BRE,5300000,0,14,1.07692307692308,2.03193033381713E-07,2.64150943396226E-06,0,4323,2,3,0,0,0,1,0,2.6,50,-2,0,14,2,0.2,0,1,0,0,0,0,1,0,2365,0,-1,0,0,252,19,0,0,59,Tottenham,Leeds United F.C.,Watford,Man Utd,Southampton,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.6,0.5,0.5,25.3
Dimitris,Giannoulis,DEF,NOR,4400000,4,20,1.53846153846154,3.4965034965035E-07,4.54545454545455E-06,0,7374,1,8,0,0,0,0,0,4.5,60,-1,0,20,1,0.3,0,1.2,2,0,2,0,1,0.1,3741,0,-1,0,0,397,36,0,0,97,Newcastle,Tottenham,Man Utd,Aston Villa,West Ham,0.8,1.4,1.1,1.3,1,1.6,0.8,0.8,1.4,0.8,1.1,1.4,1.4,0.8,1.3,1.1,1.3,1.1,1.2,1.2,0.8,0.8,1.3,0.8,1.9,18.2
Morgan,Gibbs-White,MID,WOL,4500000,0,1,0.5,1.11111111111111E-07,2.22222222222222E-07,0,32882,1,0,0,0,0,0,0,0.2,58,0,0,1,0,0,0,0,0,0,0,0,0,0.1,7872,0,-1,0,0,7,0,0,0,0,Burnley,Liverpool,Man City,Brighton,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1
Ben,Gibson,DEF,NOR,4400000,2,22,2,4.54545454545455E-07,5E-06,0,7024,1,22,0,0,0,0,0,5,119,-1,0,22,1,0.6,0,2.8,0,0,3,0,0,0.1,3404,0,-1,0,0,964,32,0,1,184,Newcastle,Tottenham,Man Utd,Aston Villa,West Ham,1,2.1,1.7,2,1.6,2.4,1,1.1,2.1,1,1.7,2.1,2.1,1,1.9,1.7,1.9,1.7,1.8,1.8,1.3,1.1,2,1.3,2.8,33
Mark,Gillespie,GLK,NEW,4000000,0,0,0,0,0,0,16535,0,0,0,0,0,0,0,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0.3,23187,0,-1,0,0,0,333,0,0,0,Norwich,Burnley,Leicester,Liverpool,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Billy,Gilmour,MID,NOR,4400000,2,18,1.38461538461538,3.14685314685315E-07,4.09090909090909E-06,0,633924,1,15,0,0,0,0,0,4.1,3954,-1,0,18,1,0.5,0,2.2,1,0,1,0,1,4.8,380794,0,-1,0,0,613,4971,0,0,110,Newcastle,Tottenham,Man Utd,Aston Villa,West Ham,0.7,0.7,0.7,1,0.7,0.9,0.7,0.7,0.8,0.8,0.9,0.7,0.7,0.7,0.7,0.7,0.7,0.7,1,0.7,1.1,0.7,0.7,0.9,0.8,29.4
Olivier,Giroud,FWD,CHE,6500000,0,0,0,0,0,0,1102,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Watford,West Ham,Leeds United F.C.,Everton,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Godfrey,DEF,EVE,4800000,0,21,1.9,3.95833333333333E-07,4.375E-06,0,64641,2,21,0,0,0,0,0,4.4,378,-2,0,21,2,0.4,0,2,0,0,2,0,0,0.5,20687,0,-1,0,0,949,113,0,0,144,Liverpool,Arsenal,Crystal Palace,Chelsea,Leicester,2.2,2.3,1,1.9,1.2,1.1,1.2,1.8,1.1,1.8,1,2.1,1,2,1.9,1.3,1,1.4,1.6,1.6,1.9,1.8,1,1.8,1.3,36.9
Pierluigi,Gollini,GLK,TOT,4300000,0,0,0,0,0,0,14659,0,0,0,0,0,0,0,0,73,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,6133,0,-1,0,0,0,92,0,0,0,Brentford F.C.,Norwich,Brighton,Leicester,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joseph,Gomez,DEF,LIV,4700000,0,2,0.153846153846154,3.27332242225859E-08,4.25531914893617E-07,0,57464,0,1,0,0,0,0,0,0.4,337,-3,0,2,3,0,0,0,0,0,0,0,0,0.4,16242,0,-1,0,0,13,8,0,0,6,Everton,Wolverhampton,Aston Villa,Newcastle,Tottenham,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2
Charlie,Goode,DEF,BRE,3900000,1,9,0.692307692307692,1.77514792899408E-07,2.30769230769231E-06,0,142746,1,2,0,0,0,0,0,2.3,1022,-1,0,9,1,0.6,0,2.2,0,0,1,0,0,1.9,172018,0,-1,0,0,192,1697,0,0,38,Tottenham,Leeds United F.C.,Watford,Man Utd,Southampton,0.5,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.5,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.5,0.3,0.3,0.5,0.4,0.3,0.3,0.3,7.6
Anthony,Gordon,MID,EVE,4500000,1,15,1.15384615384615,2.56410256410256E-07,3.33333333333333E-06,0,6351,1,9,0,0,0,0,0,3.3,137,0,0,15,0,0.4,0,2,0,0,1,0,0,0.1,8567,0,-1,0,0,487,137,0,0,46,Liverpool,Arsenal,Crystal Palace,Chelsea,Leicester,0.6,0.7,0.6,0.6,0.6,0.6,0.8,0.6,0.6,0.8,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.6,30
Kaide,Gordon,MID,LIV,4500000,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,-1,0,0,0,11,0,0,0,Everton,Wolverhampton,Aston Villa,Newcastle,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dan,Gosling,MID,WAT,4800000,0,1,0.0769230769230769,1.6025641025641E-08,2.08333333333333E-07,0,4762,0,2,0,0,0,0,0,0.2,31,-2,0,1,2,0,0,0,0,0,0,0,0,0,1051,0,-1,0,0,21,11,0,0,3,Chelsea,Man City,Brentford F.C.,Burnley,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3
Andre,Gray,FWD,WAT,5400000,0,0,0,0,0,0,23753,0,0,0,0,0,0,0,0,17,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,5584,0,-1,0,0,0,0,0,0,0,Chelsea,Man City,Brentford F.C.,Burnley,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Demarai,Gray,MID,EVE,5500000,6,56,4,7.27272727272727E-07,1.01818181818182E-05,0,1617471,1,16,0,0,0,4,0,10.2,14770,0,1,56,0,0.5,0,2.8,2,0,3,0,2,9.3,2250880,0,-1,0,0,1058,11647,-1,0,201,Liverpool,Arsenal,Crystal Palace,Chelsea,Leicester,2.6,4.8,3.1,3.3,4,3.5,5.2,4,3.8,5.1,4,4.2,3.6,3.2,2.9,4.8,4.1,2.7,3.5,4.8,2,3.2,3.5,3.9,2.7,91.3
Jack,Grealish,MID,MCI,7600000,1,35,3.5,4.60526315789474E-07,4.60526315789474E-06,0,2361850,1,3,0,0,0,1,0,4.6,10896,-4,0,35,4,0,0,0.2,0,0,6,0,2,8.7,1161992,0,-1,0,0,741,772,0,0,155,Aston Villa,Watford,Wolverhampton,Leeds United F.C.,Newcastle,2.8,3.8,3.7,3.1,3.7,3,3.2,2.5,2.3,3.3,2.9,3.5,3.3,2.5,2.5,2.9,3,3.2,1.8,4,4.1,2.8,4,2.5,3.9,87.2
Mason,Greenwood,MID,MUN,7300000,0,46,4.6,6.3013698630137E-07,6.3013698630137E-06,0,2005395,1,14,0,0,0,4,0,6.3,9730,-2,0,46,2,0.1,0,0.5,4,0,1,0,1,6,1729486,0,-1,0,1,795,1605,0,0,147,Arsenal,Crystal Palace,Norwich,Brentford F.C.,Brighton,4.7,4.7,5.7,5.4,3.9,6,4.9,4.8,4.8,3.5,5.4,5.2,4.8,5.3,4,4.3,3.5,3.9,4.4,5.4,4.4,3.8,5.2,2.9,4.9,68.9
Sam,Greenwood,FWD,LEE,4500000,0,0,0,0,0,0,190783,0,0,0,0,0,0,0,0,1969,0,0,0,0,0,0,0,0,0,0,0,0,1.9,265682,0,-1,0,0,0,1120,0,0,0,Crystal Palace,Brentford F.C.,Chelsea,Man City,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pascal,Gro?,MID,BHA,5800000,0,30,3,5.17241379310345E-07,5.17241379310345E-06,0,84098,0,8,0,0,0,0,0,5.2,380,-2,0,30,2,0.2,0,1.2,1,0,4,0,2,0.3,58152,0,-1,0,0,795,369,0,0,168,West Ham,Southampton,Tottenham,Wolverhampton,Man Utd,2,2.7,2.5,2.8,2.7,2.2,2.4,2,2.8,2.6,0,3.1,2.9,3,3,1.5,1.8,3.2,2,2.2,3.1,3.3,1.9,2.2,2,69.8
Vicente,Guaita,GLK,CRY,4600000,2,49,3.5,7.60869565217391E-07,1.06521739130435E-05,0,298920,1,20,0,40,0,0,0,10.7,6848,1,0,49,-1,0.7,0,3,3,0,4,0,0,8.2,566657,0,-1,0,0,1260,2763,0,0,260,Leeds United F.C.,Man Utd,Everton,Southampton,Watford,3.8,4.1,4.7,3.7,2,4,4.3,4.4,3.8,4.9,2.9,4,4.4,4.2,3.1,4.6,2.3,5.1,2.8,3.2,4.8,2.4,2.8,2.6,4,30.8
Johann Berg,Gudmundsson,MID,BUR,5400000,3,24,1.8,3.33333333333333E-07,4.44444444444444E-06,0,8102,2,14,0,0,0,0,0,4.4,45,-1,0,24,1,0.4,0,2.3,0,0,2,0,1,0.1,5233,0,-1,0,0,786,111,0,0,81,Wolverhampton,Newcastle,West Ham,Watford,Aston Villa,1.4,1.2,0.9,1.6,0.9,1.2,1,0.9,1.1,0.9,0.9,0.9,0.9,0.9,0.9,1,1.6,0.9,1.1,0.9,1.4,1.2,1.5,0.9,1.6,31.9
Marc,Guehi,DEF,CRY,4500000,1,51,3.6,8E-07,1.13333333333333E-05,0,31782,2,20,0,0,0,2,0,11.3,3232,0,0,51,0,1.3,0,6,4,0,4,0,0,1.4,113879,0,-1,0,0,1260,11520,0,0,262,Leeds United F.C.,Man Utd,Everton,Southampton,Watford,4,4.3,4.8,3.9,2.1,4.2,4.4,4.6,4,5,3.1,4.2,4.5,4.3,3.2,4.8,2.4,5.3,3,3.4,5,2.5,3,2.8,4.1,44.8
Matteo,Guendouzi,MID,ARS,4500000,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Man Utd,Everton,Southampton,West Ham,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frederic,Guilbert,DEF,AVL,4500000,0,0,0,0,0,0,1930,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,449,0,-1,0,0,0,0,0,0,0,Man City,Leicester,Liverpool,Norwich,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ilkay,Gundogan,MID,MCI,7300000,0,48,5.3,7.26027397260274E-07,6.57534246575342E-06,0,760670,1,2,0,0,0,3,0,6.6,16915,-2,-1,48,2,0.7,0,4.8,6,0,7,0,1,4.1,439954,0,-1,0,1,772,11262,1,0,180,Aston Villa,Watford,Wolverhampton,Leeds United F.C.,Newcastle,0,6.8,6.6,5.9,6.7,5.6,6,4.9,4.5,6.1,5.5,6.4,6.1,4.8,4.9,5.4,5.6,6,3.7,7.1,7.2,5.3,7.1,4.9,7,85.5
Angus,Gunn,GLK,NOR,4000000,0,0,0,0,0,0,64347,0,0,0,0,0,0,0,0,490,0,0,0,0,0,0,0,0,0,0,0,0,1.4,63944,0,-1,0,0,0,201,0,0,0,Newcastle,Tottenham,Man Utd,Aston Villa,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patrik,Gunnarsson,GLK,BRE,3900000,0,0,0,0,0,0,83205,0,0,0,0,0,0,0,0,770,-1,0,0,1,0,0,0,0,0,0,0,0,0.9,49524,0,-1,0,0,0,3070,0,0,0,Tottenham,Leeds United F.C.,Watford,Man Utd,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grant,Hanley,DEF,NOR,4400000,2,36,2.8,6.36363636363636E-07,8.18181818181818E-06,0,19984,1,27,0,0,0,1,0,8.2,1153,-1,0,36,1,1,0,4.5,3,0,3,0,0,0.2,18458,0,-1,0,0,1167,333,0,0,236,Newcastle,Tottenham,Man Utd,Aston Villa,West Ham,1.6,3.3,2.8,3.2,2.6,3.8,1.8,2,3.4,1.4,2.8,3.4,3.4,1.7,3.1,2.8,3.2,2.8,3,3,2.3,1.9,3.2,2.2,4.1,46.3
Reece,Hannam,DEF,CRY,4000000,0,0,0,0,0,0,5481,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0.1,5047,0,-1,0,0,0,27,0,0,0,Leeds United F.C.,Man Utd,Everton,Southampton,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jack,Harrison,MID,LEE,5600000,0,23,1.76923076923077,3.15934065934066E-07,4.10714285714286E-06,0,335647,1,18,0,0,0,0,0,4.1,1218,-4,0,23,4,0.4,0,2.5,0,0,1,0,1,1,70992,0,-1,0,0,819,217,0,0,79,Crystal Palace,Brentford F.C.,Chelsea,Man City,Arsenal,1.3,1,0.9,0.9,1.3,0.9,1.4,1.4,0.9,1.5,0.9,0.9,0.9,1.2,1,1.6,1.4,1.5,1.3,0.9,0.9,0.9,0.9,1,1,43.5
Joe,Hart,GLK,TOT,4500000,0,0,0,0,0,0,1624,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Brentford F.C.,Norwich,Brighton,Leicester,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kortney,Hause,DEF,AVL,4400000,0,17,1.30769230769231,2.97202797202797E-07,3.86363636363636E-06,0,31617,0,6,0,0,0,1,0,3.9,345,-1,0,17,1,0,0,0,3,0,1,0,0,0.2,36697,0,-1,0,1,261,46,0,0,61,Man City,Leicester,Liverpool,Norwich,Burnley,1.2,0.7,1,0.7,1,1.1,0.7,0.8,0.9,0.7,1.2,0.7,0.7,0.7,0.8,0.7,1.4,0.7,1.6,1.3,0.7,1,0.7,0.9,0.8,12.4
Kai,Havertz,MID,CHE,7900000,5,44,3.7,4.68354430379747E-07,5.56962025316456E-06,0,1316272,0,3,0,0,0,2,0,5.6,8121,-6,1,44,6,0.5,0,4,2,0,6,0,2,4.6,751667,0,-1,0,0,717,3515,-1,0,104,Watford,West Ham,Leeds United F.C.,Everton,Wolverhampton,4.5,3.2,2.9,3.1,4.8,3.4,2.7,1.8,2.8,3.1,0,0,3.6,2.8,4,3.8,4.2,2.7,4,3.4,2.4,3.2,3.5,4,3.8,54.8
Isaac,Hayden,MID,NEW,4500000,1,26,2.2,4.88888888888889E-07,5.77777777777778E-06,0,26680,3,20,0,0,0,1,0,5.8,1322,0,0,26,0,0.7,0,3,3,0,0,0,0,0.4,48316,0,-1,0,1,850,1715,0,0,112,Norwich,Burnley,Leicester,Liverpool,Man City,2.2,1.9,1.5,1.1,1.1,1.2,1.1,1.5,2.1,1.2,1.6,2,1.1,1.5,1.5,1.3,1.8,1.2,1.9,1.5,1.6,1.1,1.1,1.8,1.5,25
Maxwell,Haygarth,MID,BRE,4500000,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,-1,0,0,0,13,0,0,0,Tottenham,Leeds United F.C.,Watford,Man Utd,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tom,Heaton,GLK,MUN,4000000,0,0,0,0,0,0,29106,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0.5,28271,0,-1,0,0,0,146,0,0,0,Arsenal,Crystal Palace,Norwich,Brentford F.C.,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karl,Hein,GLK,ARS,4000000,0,0,0,0,0,0,24408,0,0,0,0,0,0,0,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0.5,46692,0,-1,0,0,0,155,0,0,0,Man Utd,Everton,Southampton,West Ham,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dean,Henderson,GLK,MUN,4700000,0,0,0,0,0,0,91515,0,0,0,0,0,0,0,0,145,-3,0,0,3,0,0,0,0,0,0,0,0,0.4,2694,0,-1,0,0,0,35,0,0,0,Arsenal,Crystal Palace,Norwich,Brentford F.C.,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,Henderson,MID,LIV,5000000,13,55,4.2,8.4E-07,1.1E-05,0,152442,1,12,0,0,0,2,0,11,2524,0,0,55,0,1,0,4.8,8,0,5,0,3,2,234002,0,-1,0,2,979,17350,0,0,226,Everton,Wolverhampton,Aston Villa,Newcastle,Tottenham,3.5,5.3,5,5.1,3.7,4,4.3,4.1,3.8,3.9,3.9,4.4,5.3,3.5,3.5,4.2,3.3,5.1,3.1,3.8,4.2,4.9,4.3,4.4,4.7,68.5
Jeff,Hendrick,MID,NEW,4800000,0,7,0.538461538461538,1.12179487179487E-07,1.45833333333333E-06,0,5630,0,2,0,0,0,1,0,1.5,51,-2,0,7,2,0,0,0,0,0,0,0,0,0,3503,0,-1,0,0,59,23,0,0,21,Norwich,Burnley,Leicester,Liverpool,Man City,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,4.7
Wayne,Hennessey,GLK,BUR,4500000,0,0,0,0,0,0,12168,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0.2,3661,0,-1,0,0,0,64,0,0,0,Wolverhampton,Newcastle,West Ham,Watford,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rico,Henry,DEF,BRE,4500000,1,52,3.7,8.22222222222222E-07,1.15555555555556E-05,0,120120,1,18,0,0,0,2,0,11.6,2756,0,0,52,0,1.3,0,6,3,0,4,0,0,1.6,181342,0,-1,0,1,1132,1440,0,0,185,Tottenham,Leeds United F.C.,Watford,Man Utd,Southampton,0,4.7,2.6,3.7,3.3,4.7,4.5,4.2,5.2,3.1,4.8,3.7,4.4,3,3.8,3.9,3.7,5.4,4.2,2.8,5,5,3.5,4.1,4.6,41.1
,Hernandez,MID,LEE,5500000,0,0,0,0,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Crystal Palace,Brentford F.C.,Chelsea,Man City,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Onel,Hernandez,MID,NOR,4900000,0,0,0,0,0,0,4686,0,0,0,0,0,0,0,0,3,-1,0,0,1,0,0,0,0,0,0,0,0,0,392,0,-1,0,0,0,0,0,0,0,Newcastle,Tottenham,Man Utd,Aston Villa,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leo Fuhr,Hjelde,DEF,LEE,4000000,0,0,0,0,0,0,871,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,892,0,-1,0,0,0,13,0,0,0,Crystal Palace,Brentford F.C.,Chelsea,Man City,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ki-Jana,Hoever,DEF,WOL,3900000,0,4,0.307692307692308,7.88954635108481E-08,1.02564102564103E-06,0,170608,1,2,0,0,0,0,0,1,1348,-1,0,4,1,0.1,0,0.2,0,0,0,0,0,1.9,150263,0,-1,0,0,101,1613,0,0,14,Burnley,Liverpool,Man City,Brighton,Chelsea,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,3.8
Pierre-Emile,H?jbjerg,MID,TOT,5000000,1,47,3.6,7.2E-07,9.4E-06,0,270214,1,17,0,0,0,2,0,9.4,5544,0,0,47,0,0.9,0,4.7,6,0,4,0,1,4.5,405834,0,-1,0,2,1093,13142,0,0,234,Brentford F.C.,Norwich,Brighton,Leicester,Liverpool,3.3,4.6,2.9,3,2.1,4,3.2,3.6,4,2.9,4.4,4.1,2.1,2.6,3.7,3.2,3,4.4,2.6,3.4,3.1,3.4,1.8,4.2,3.4,51.1
Rob,Holding,DEF,ARS,4100000,0,0,0,0,0,0,140495,1,7,0,0,0,0,0,0,301,-4,0,0,4,0,0,0,0,0,0,0,0,0.5,23163,0,-1,0,0,180,280,0,0,25,Man Utd,Everton,Southampton,West Ham,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4
Mason,Holgate,DEF,EVE,4200000,0,7,0.538461538461538,1.28205128205128E-07,1.66666666666667E-06,0,97059,0,3,0,0,0,0,0,1.7,223,-3,0,7,3,-0.1,0,-0.5,0,0,1,0,0,0.4,57356,0,-1,0,0,278,62,0,1,38,Liverpool,Arsenal,Crystal Palace,Chelsea,Leicester,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,5.9
Conor,Hourihane,MID,AVL,4900000,0,0,0,0,0,0,3019,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,398,0,-1,0,0,0,0,0,0,0,Man City,Leicester,Liverpool,Norwich,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
