FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW5Forecast,GW6Forecast,GW7Forecast,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Pierluigi,Gollini,GLK,TOT,4400000,0,0,0,0,0,0,9669,0,0,0,0,0,0,0,0,194,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,4419,0,-1,0,0,0,109,0,0,0,Chelsea,Arsenal,Aston Villa,Newcastle,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joseph,Gomez,DEF,LIV,4800000,0,1,0.25,5.20833333333333E-08,2.08333333333333E-07,0,37350,0,0,0,0,0,0,0,0.2,943,-2,1,1,2,0,0,0.2,0,0,0,0,0,0.6,10618,0,-1,0,0,1,460,-1,0,3,Crystal Palace,Brentford F.C.,Man City,Watford,Man Utd,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0
Charlie,Goode,DEF,BRE,3900000,0,0,0,0,0,0,63973,0,0,0,0,0,0,0,0,2196,-1,0,0,1,0,0,0,0,0,0,0,0,1.8,94454,0,-1,0,0,0,5629,0,0,0,Wolverhampton,Liverpool,West Ham,Chelsea,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony,Gordon,MID,EVE,4500000,1,2,0.5,1.11111111111111E-07,4.44444444444444E-07,0,2212,0,1,0,0,0,0,0,0.4,94,0,0,2,0,0,0,0.2,0,0,0,0,0,0.1,2439,0,-1,0,0,19,102,0,0,4,Aston Villa,Norwich,Man Utd,West Ham,Watford,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Dan,Gosling,MID,WAT,4900000,0,1,0.25,5.10204081632653E-08,2.04081632653061E-07,0,3417,0,2,0,0,0,0,0,0.2,46,-1,0,1,1,0,0,0,0,0,0,0,0,0,422,0,-1,0,0,21,8,0,0,3,Norwich,Newcastle,Leeds United F.C.,Liverpool,Everton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3
Andre,Gray,FWD,WAT,5400000,0,0,0,0,0,0,20346,0,0,0,0,0,0,0,0,339,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,5584,0,-1,0,0,0,0,0,0,0,Norwich,Newcastle,Leeds United F.C.,Liverpool,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Demarai,Gray,MID,EVE,5700000,2,28,5.6,9.82456140350877E-07,4.91228070175439E-06,0,296780,0,7,0,0,0,3,0,4.9,8328,2,0,28,-2,1.1,0,6.5,2,0,1,0,0,16.6,1531135,0,-1,0,0,421,57515,0,0,95,Aston Villa,Norwich,Man Utd,West Ham,Watford,4.6,7.2,4.4,5.3,7.4,8.4,7.6,3.5,5.7,3.3,7.9,4.9,5.4,6.9,6.6,7.9,4.7,6.3,7.9,6.2,5.7,6.3,6.4,4.6,6.1,5.7,4.9,4.8,7.8,4.6,6.8,6.5,5.7,5,35.8
Jack,Grealish,MID,MCI,8000000,3,21,4.2,5.25E-07,2.625E-06,0,993909,1,1,0,0,0,1,0,2.6,31001,0,0,21,0,0.6,0,5,0,0,4,0,1,20.4,749928,0,-1,0,0,434,17965,0,0,105,Southampton,Chelsea,Liverpool,Burnley,Brighton,5.4,2.2,2.1,6.3,3,6.1,2.1,4,4.2,2.1,2.4,4.8,4.5,2.7,5.4,2.3,2.1,5.3,2.7,4.5,2.8,5.9,2.1,3.8,2.1,3.8,3,2.7,4.8,5.8,2.6,6.1,2.1,6.1,52
Mason,Greenwood,MID,MUN,7700000,1,32,6.4,8.31168831168831E-07,4.15584415584416E-06,0,563186,0,4,0,0,0,3,0,4.2,12695,2,0,32,-2,0.8,0,6,4,0,1,0,1,18.9,1354350,0,-1,0,1,399,20248,0,0,104,West Ham,Aston Villa,Everton,Leicester,Liverpool,5.8,9.5,6.3,7.7,4.3,5.5,7.9,6.7,6.3,9.5,9.5,7.4,6.7,6,7.3,9.6,7.5,5.4,6.7,7.6,8.5,7.2,9,4.1,9.2,5.5,8.5,5.9,8.8,5.9,7.1,7.8,8.3,5.8,34.3
Sam,Greenwood,FWD,LEE,4500000,0,0,0,0,0,0,87688,0,0,0,0,0,0,0,0,3881,0,0,0,0,0,0,0,0,0,0,0,0,2.2,202688,0,-1,0,0,0,4966,0,0,0,Newcastle,West Ham,Watford,Southampton,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pascal,Gro?,MID,BHA,6000000,0,14,4.7,7.83333333333333E-07,2.33333333333333E-06,0,59167,0,3,0,0,0,0,0,2.3,1910,0,0,14,0,0.3,0,2,1,0,1,0,2,0.5,48899,0,-1,0,0,270,32,0,0,70,Leicester,Crystal Palace,Arsenal,Norwich,Man City,0,0,5.4,5.6,4,4.1,5.4,4.1,3.4,4.4,5.5,5.1,3.8,3.9,3.4,4.8,4.5,5.3,5.7,4.3,5.1,5.6,5.4,5.5,2.4,3.1,4.7,4.4,4.1,4.5,7,2.7,5.4,3.1,27.3
Vicente,Guaita,GLK,CRY,4500000,3,21,4.2,9.33333333333333E-07,4.66666666666667E-06,0,139076,0,8,0,16,0,0,0,4.7,2604,0,0,21,0,1.1,0,4.8,2,0,2,0,0,6.3,230573,0,-1,0,0,450,9585,0,0,111,Liverpool,Brighton,Leicester,Arsenal,Newcastle,4.8,5.1,5.6,3.4,4.9,2.4,5.2,2.4,6.3,3.6,3.4,4.5,5.3,2.1,3.4,5.7,4.9,4.2,5.9,2.9,3.4,6,5.8,5.2,6.3,2.1,6.3,3.1,2.4,5.5,2.6,5.1,2.1,5.9,12.3
Johann Berg,Gudmundsson,MID,BUR,5500000,1,12,2.4,4.36363636363636E-07,2.18181818181818E-06,0,3353,1,8,0,0,0,0,0,2.2,162,0,0,12,0,0.5,0,2.8,0,0,1,0,1,0.1,2769,0,-1,0,0,361,72,0,0,34,Arsenal,Leicester,Norwich,Man City,Southampton,2.7,1.4,2.4,1.2,1.3,1.7,1.2,2.7,2.6,2.5,1.3,1.6,2.5,1.2,1.5,1.2,1.3,2.3,1.2,1.4,1.2,1.5,1.2,2.2,1.2,2.3,2,1.4,1.2,1.9,1.2,2.7,1.2,2.7,11.9
Marc,Guehi,DEF,CRY,4500000,1,15,3,6.66666666666667E-07,3.33333333333333E-06,0,10411,0,8,0,0,0,0,0,3.3,272,0,0,15,0,0.8,0,3.5,0,0,2,0,0,0.4,11689,0,-1,0,0,450,695,0,0,91,Liverpool,Brighton,Leicester,Arsenal,Newcastle,3.4,3.1,3.5,2,3,1.5,3.2,1.5,4.3,2.1,2,2.7,3.3,1.5,2.4,3.6,3,2.5,4.2,1.6,1.9,3.8,3.7,3.2,4.3,1.5,4.5,1.8,1.5,3.4,1.5,3.1,1.5,3.8,13.6
Matteo,Guendouzi,MID,ARS,4500000,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Burnley,Tottenham,Brighton,Crystal Palace,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frederic,Guilbert,DEF,AVL,4500000,0,0,0,0,0,0,1497,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,449,0,-1,0,0,0,0,0,0,0,Everton,Man Utd,Tottenham,Wolverhampton,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ilkay,Gundogan,MID,MCI,7300000,3,19,3.8,5.20547945205479E-07,2.6027397260274E-06,0,445139,1,1,0,0,0,1,0,2.6,7979,-2,0,19,2,0.6,0,4.2,1,0,4,0,0,5.2,203065,0,-1,0,0,428,3590,0,0,89,Southampton,Chelsea,Liverpool,Burnley,Brighton,4.7,1.9,1.9,5.5,2.5,5.3,1.9,3.4,3.6,1.9,2,4.2,3.9,2.2,4.7,2,1.9,4.6,2.3,3.9,2.3,5.2,1.9,3.3,1.9,3.2,2.5,2.3,4.2,5,2.2,5.4,1.9,5.4,43.7
Angus,Gunn,GLK,NOR,4000000,0,0,0,0,0,0,28001,0,0,0,0,0,0,0,0,730,0,0,0,0,0,0,0,0,0,0,0,0,1.8,52978,0,-1,0,0,0,513,0,0,0,Watford,Everton,Burnley,Brighton,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patrik,Gunnarsson,GLK,BRE,4000000,0,0,0,0,0,0,49962,0,0,0,0,0,0,0,0,1231,0,0,0,0,0,0,0,0,0,0,0,0,1,24607,0,-1,0,0,0,35,0,0,0,Wolverhampton,Liverpool,West Ham,Chelsea,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grant,Hanley,DEF,NOR,4400000,1,4,0.8,1.81818181818182E-07,9.09090909090909E-07,0,6609,1,14,0,0,0,0,0,0.9,134,-1,0,4,1,0.2,0,0.8,0,0,0,0,0,0.1,2322,0,-1,0,0,450,118,0,0,73,Watford,Everton,Burnley,Brighton,Chelsea,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.8,0.4,0.5,0.4,0.8,0.4,0.4,0.4,0.4,0.5,0.6,0.7,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,1.2,17.6
Reece,Hannam,DEF,CRY,4000000,0,0,0,0,0,0,2031,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0.1,2757,0,-1,0,0,0,59,0,0,0,Liverpool,Brighton,Leicester,Arsenal,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jack,Harrison,MID,LEE,5800000,0,8,2,3.44827586206897E-07,1.37931034482759E-06,0,227096,0,10,0,0,0,0,0,1.4,10715,-2,0,8,2,0.3,0,1.5,0,0,0,0,0,2.2,55111,0,-1,0,0,315,118,0,0,38,Newcastle,West Ham,Watford,Southampton,Wolverhampton,0,0,0,1.3,1.1,1.3,1.4,1,1.4,1.7,1,1,1,1.8,1,1.7,1.9,1,1.8,1,1,1,1.6,1.4,1.5,2.3,1.4,1.2,1.3,1,1.2,1,1,1.1,17.7
Joe,Hart,GLK,TOT,4500000,0,0,0,0,0,0,1347,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Chelsea,Arsenal,Aston Villa,Newcastle,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kortney,Hause,DEF,AVL,4400000,0,1,0.25,5.68181818181818E-08,2.27272727272727E-07,0,4930,0,0,0,0,0,0,0,0.2,105,-1,0,1,1,0,0,0.2,0,0,0,0,0,0.1,1661,0,-1,0,0,1,74,0,0,5,Everton,Man Utd,Tottenham,Wolverhampton,Arsenal,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.3
Kai,Havertz,MID,CHE,8300000,0,14,3.5,4.21686746987952E-07,1.68674698795181E-06,0,655034,0,1,0,0,0,1,0,1.7,8319,-2,0,14,2,0.4,0,3.2,1,0,2,0,0,5.1,136157,0,-1,0,0,205,2997,0,0,29,Tottenham,Man City,Southampton,Brentford F.C.,Norwich,1.8,3.6,3.9,2.3,4.1,2.6,4.7,2.8,2.6,2.3,1.9,3.1,2.7,4.4,1.8,2.5,1.8,1.8,4.4,2.8,4.6,1.9,3.9,2.8,4.6,2.7,3.1,2.6,2.5,2.9,1.9,3.4,1.8,4.2,19.8
Isaac,Hayden,MID,NEW,4500000,2,6,1.5,3.33333333333333E-07,1.33333333333333E-06,0,9226,1,10,0,0,0,0,0,1.3,127,0,0,6,0,0.2,0,1,0,0,0,0,0,0.1,5735,0,-1,0,0,315,191,0,0,37,Leeds United F.C.,Watford,Wolverhampton,Tottenham,Crystal Palace,0.8,0.8,1.2,1.3,0.8,1.1,0.8,0.8,0.8,1.2,1.4,0.8,0.8,1,0.8,0.8,0.8,1.2,0.8,0.8,1.4,0.8,0.8,0.8,0.8,1.4,0.8,0.9,1.1,0.8,0.8,0.8,1.4,0.8,6
Tom,Heaton,GLK,MUN,4000000,0,0,0,0,0,0,17919,0,0,0,0,0,0,0,0,452,0,0,0,0,0,0,0,0,0,0,0,0,0.6,22714,0,-1,0,0,0,202,0,0,0,West Ham,Aston Villa,Everton,Leicester,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karl,Hein,GLK,ARS,4000000,0,0,0,0,0,0,9298,0,0,0,0,0,0,0,0,328,0,0,0,0,0,0,0,0,0,0,0,0,0.6,36688,0,-1,0,0,0,404,0,0,0,Burnley,Tottenham,Brighton,Crystal Palace,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dean,Henderson,GLK,MUN,4900000,0,0,0,0,0,0,78783,0,0,0,0,0,0,0,0,796,-1,0,0,1,0,0,0,0,0,0,0,0,0.5,1156,0,-1,0,0,0,16,0,0,0,West Ham,Aston Villa,Everton,Leicester,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,Henderson,MID,LIV,5000000,2,8,2,4E-07,1.6E-06,0,42673,1,1,0,0,0,0,0,1.6,1392,0,0,8,0,0.4,0,2,0,0,2,0,0,0.9,45925,0,-1,0,0,277,2503,0,0,32,Crystal Palace,Brentford F.C.,Man City,Watford,Man Utd,1.5,1.2,1.1,1.3,1,1,1,1.6,1.2,1.1,2.5,1.6,1.6,1,1,1.5,1.2,1,1,1.2,1.6,1.3,1,1,1.6,1,1.4,1,1,1,1.4,1.4,1.4,1,15.7
Jeff,Hendrick,MID,NEW,4900000,0,1,0.25,5.10204081632653E-08,2.04081632653061E-07,0,2767,0,1,0,0,0,0,0,0.2,73,-1,0,1,1,0,0,0.2,0,0,0,0,0,0,946,0,-1,0,0,5,21,0,0,3,Leeds United F.C.,Watford,Wolverhampton,Tottenham,Crystal Palace,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0
Wayne,Hennessey,GLK,BUR,4500000,0,0,0,0,0,0,6651,0,0,0,0,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0.2,2118,0,-1,0,0,0,31,0,0,0,Arsenal,Leicester,Norwich,Man City,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rico,Henry,DEF,BRE,4500000,5,21,4.2,9.33333333333333E-07,4.66666666666667E-06,0,52662,1,2,0,0,0,0,0,4.7,1926,0,0,21,0,0.8,0,3.8,0,0,3,0,0,1.2,86004,0,-1,0,0,434,1249,0,0,74,Wolverhampton,Liverpool,West Ham,Chelsea,Leicester,0,5.2,3.8,5.2,4.8,3.8,5,2.7,3.7,4.8,5,4.2,5.1,3.9,5.6,5.9,5.9,6.1,4.3,3.7,5.6,4.8,4,4.3,5,4.5,4.2,4,3,6.3,4.9,4.5,3.7,4.7,11.1
,Hernandez,MID,LEE,5500000,0,0,0,0,0,0,193,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Newcastle,West Ham,Watford,Southampton,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Onel,Hernandez,MID,NOR,4900000,0,0,0,0,0,0,3851,0,0,0,0,0,0,0,0,72,-1,0,0,1,0,0,0,0,0,0,0,0,0,392,0,-1,0,0,0,0,0,0,0,Watford,Everton,Burnley,Brighton,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ki-Jana,Hoever,DEF,WOL,4000000,0,1,0.25,6.25E-08,2.5E-07,0,97207,1,1,0,0,0,0,0,0.2,2764,0,0,1,0,0,0,0,0,0,0,0,0,2.4,117494,0,-1,0,0,90,617,0,0,6,Brentford F.C.,Southampton,Newcastle,Aston Villa,Leeds United F.C.,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.6
Pierre-Emile,H?jbjerg,MID,TOT,5000000,0,10,2.5,5E-07,2E-06,0,122161,1,3,0,0,0,0,0,2,2633,0,0,10,0,0.4,0,1.8,0,0,3,0,0,2.2,66778,0,-1,0,0,359,1141,0,0,64,Chelsea,Arsenal,Aston Villa,Newcastle,West Ham,2.5,1.2,3.1,1.2,1.2,1.7,1.2,2,1.2,2,2.7,1.2,1.2,1.2,3,1.2,1.2,3.1,1.2,2.6,2.2,1.2,1.2,1.8,1.2,1.9,3.1,1.2,1.6,1.2,2.6,1.2,3.2,1.2,17.9
Rob,Holding,DEF,ARS,4300000,0,0,0,0,0,0,109367,1,7,0,0,0,0,0,0,1797,-2,0,0,2,0,0,0,0,0,0,0,0,0.9,17625,0,-1,0,0,180,90,0,0,25,Burnley,Tottenham,Brighton,Crystal Palace,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4
Mason,Holgate,DEF,EVE,4500000,0,8,2,4.44444444444444E-07,1.77777777777778E-06,0,52467,0,1,0,0,0,0,0,1.8,2192,0,0,8,0,0.3,0,1.5,0,0,1,0,0,0.8,49579,0,-1,0,0,180,611,0,0,39,Aston Villa,Norwich,Man Utd,West Ham,Watford,1,1.6,1.6,1.2,1.3,2.4,3,1.1,1.6,2.2,2.7,1,1.3,1.6,1.1,1.2,1.3,1.3,2.1,1,1.5,1.2,2.1,2.3,1.3,1,1.1,1.7,1.9,2.7,1.8,1.4,1.6,1.6,3.9
Conor,Hourihane,MID,AVL,4900000,0,0,0,0,0,0,2496,0,0,0,0,0,0,0,0,47,-1,0,0,1,0,0,0,0,0,0,0,0,0,398,0,-1,0,0,0,0,0,0,0,Everton,Man Utd,Tottenham,Wolverhampton,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Callum,Hudson-Odoi,MID,CHE,5300000,0,3,0.75,1.41509433962264E-07,5.66037735849057E-07,0,12235,0,0,0,0,0,0,0,0.6,215,-2,0,3,2,0.2,0,0.8,0,0,1,0,0,0.1,4279,0,-1,0,0,81,111,0,0,13,Tottenham,Man City,Southampton,Brentford F.C.,Norwich,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,3.6
Will,Hughes,MID,CRY,4900000,0,0,0,0,0,0,3986,0,0,0,0,0,0,0,0,71,-1,0,0,1,0,0,0,0,0,0,0,0,0,1739,0,-1,0,0,0,18,0,0,0,Liverpool,Brighton,Leicester,Arsenal,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,Hugill,FWD,NOR,5400000,0,0,0,0,0,0,2927,0,0,0,0,0,0,0,0,31,-1,0,0,1,0,0,0,0,0,0,0,0,0,507,0,-1,0,0,0,0,0,0,0,Watford,Everton,Burnley,Brighton,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joseph,Hungbo,MID,WAT,4500000,0,0,0,0,0,0,2106,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,-1,0,0,0,0,0,0,0,Norwich,Newcastle,Leeds United F.C.,Liverpool,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hee-Chan,Hwang,FWD,WOL,5500000,1,9,4.5,8.18181818181818E-07,1.63636363636364E-06,0,46316,0,0,0,0,0,1,0,1.6,9915,0,0,9,0,0.8,0,4.5,3,0,0,0,0,2.5,233788,0,-1,0,0,72,7033,0,0,30,Brentford F.C.,Southampton,Newcastle,Aston Villa,Leeds United F.C.,2.3,5.4,5.3,4,6.8,3.5,4.4,3.5,6.5,4.9,2.2,3.4,6.3,2.5,5.3,4.8,5.5,3.5,4.6,4.8,4.1,3.4,5.6,4.4,5.9,4.3,4.3,6.3,3.4,5.9,2.6,3.7,4.9,4.8,10.8
Adam,Idah,FWD,NOR,5000000,1,4,1,2E-07,8E-07,0,29166,0,0,0,0,0,0,0,0.8,726,0,0,4,0,0.2,0,0.8,0,0,0,0,0,0.4,21552,0,-1,0,0,36,713,0,0,12,Watford,Everton,Burnley,Brighton,Chelsea,0.9,0.5,0.5,0.5,0.5,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.7,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.8,0.5,0.9,0.5,0.5,0.6,0.6,5.9
Kelechi,Iheanacho,FWD,LEI,7100000,0,4,1,1.40845070422535E-07,5.63380281690141E-07,0,821609,0,1,0,0,0,0,0,0.6,6372,-4,0,4,4,0.1,0,0.8,0,0,0,0,0,2.9,57993,0,-1,0,0,67,1779,0,0,11,Brighton,Burnley,Crystal Palace,Man Utd,Brentford F.C.,0.5,0.7,0.5,0.5,0.5,0.7,0.8,0.5,0.9,0.5,0.5,0.9,0.6,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.6,0.5,0.8,0.5,0.5,0.5,0.6,0.5,0.6,0.5,0.5,0.5,0.5,4.3
Danny,Ings,FWD,AVL,8000000,5,26,5.2,6.5E-07,3.25E-06,0,1943936,1,6,0,0,0,2,0,3.2,40685,0,0,26,0,0.6,0,4.8,3,0,2,0,2,21.9,815619,0,-1,0,0,428,10713,0,0,101,Everton,Man Utd,Tottenham,Wolverhampton,Arsenal,7.3,3.6,2.6,6,3,7.2,3.5,6.1,2.6,7.1,7.2,2.9,4.5,7.8,6,5.2,2.8,7.1,4.2,7.7,4.2,7.8,4.7,7.2,3.8,7.8,5.6,7.8,4.7,3.7,7.8,4.2,7.8,2.6,26.3
Alex,Iwobi,MID,EVE,5900000,2,10,2.5,4.23728813559322E-07,1.69491525423729E-06,0,13013,0,5,0,0,0,0,0,1.7,379,-1,0,10,1,0.3,0,1.5,0,0,0,0,1,0.2,8099,0,-1,0,0,196,239,0,0,32,Aston Villa,Norwich,Man Utd,West Ham,Watford,1.2,2.2,1.2,1.4,2.3,3.1,2.4,1.2,1.6,1.2,2.6,1.3,1.5,2.1,2,2.6,1.2,1.8,2.6,1.8,1.6,1.8,1.9,1.2,1.7,1.6,1.3,1.2,2.5,1.2,2,1.9,1.6,1.3,16.8
Jaros?aw,Jach,DEF,CRY,4400000,0,0,0,0,0,0,1828,0,0,0,0,0,0,0,0,47,-1,0,0,1,0,0,0,0,0,0,0,0,0,305,0,-1,0,0,0,12,0,0,0,Liverpool,Brighton,Leicester,Arsenal,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alireza,Jahanbakhsh,MID,BHA,5500000,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Leicester,Crystal Palace,Arsenal,Norwich,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eldin,Jakupovic,GLK,LEI,4000000,0,0,0,0,0,0,1212,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0.1,5094,0,-1,0,0,0,80,0,0,0,Brighton,Burnley,Crystal Palace,Man Utd,Brentford F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,James,MID,EVE,6900000,0,0,0,0,0,0,88296,0,0,0,0,0,0,0,0,584,-1,0,0,1,0,0,0,0,0,0,0,0,0.7,1279,0,-1,0,0,0,30,0,0,0,Aston Villa,Norwich,Man Utd,West Ham,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
