FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Anthony,Gordon,MID,EVE,4700000,5,95,3,6.38297872340426E-07,2.02127659574468E-05,0,271767,4,34,0,0,0,4,0,20.2,4571,2,-1,95,-2,0.5,0,2.4,9,0,7,0,3,6.2,814223,0,-1,0,2,2123,19369,1,0,313,Leicester,Watford,Brentford F.C.,Crystal Palace,Arsenal,4.5,6,1.6,150.1
Kaide,Gordon,MID,LIV,4500000,0,1,0.0294117647058824,6.5359477124183E-09,2.22222222222222E-07,0,703,0,0,0,0,0,0,0,0.2,11,0,0,1,0,0,0,0,0,0,0,0,0,0,876,0,-1,0,0,8,13,0,0,-3,Tottenham,Aston Villa,Southampton,Wolverhampton,,0,0,0,1.4
Dan,Gosling,MID,WAT,4700000,3,4,0.117647058823529,2.50312891113892E-08,8.51063829787234E-07,0,6256,0,2,0,0,0,0,0,0.9,21,-3,0,4,3,0.1,0,0.6,0,0,1,0,0,0,2339,0,-1,0,0,111,45,0,0,16,Crystal Palace,Everton,Leicester,Chelsea,,0.2,0.1,0.1,1.6
Andre,Gray,FWD,WAT,5400000,0,0,0,0,0,0,24335,0,0,0,0,0,0,0,0,3,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,5584,0,-1,0,0,0,0,0,0,0,Crystal Palace,Everton,Leicester,Chelsea,,0,0,0,0
Archie,Gray,MID,LEE,4500000,0,0,0,0,0,0,986,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1575,0,-1,0,0,0,43,0,0,0,Arsenal,Chelsea,Brighton,Brentford F.C.,,0,0,0,0
Demarai,Gray,MID,EVE,5400000,5,99,3.2,5.92592592592593E-07,1.83333333333333E-05,0,2892511,3,34,0,0,0,5,0,18.3,1934,-1,0,99,1,0.6,0,3.2,3,0,6,0,4,5.2,3160622,0,-1,0,0,2199,8047,0,0,369,Leicester,Watford,Brentford F.C.,Crystal Palace,Arsenal,5,6.6,1.8,179.3
Jack,Grealish,MID,MCI,7500000,7,77,2.26470588235294,3.01960784313725E-07,1.02666666666667E-05,0,2581655,3,6,0,0,0,2,0,10.3,1056,-5,0,77,5,0.3,0,2.2,0,0,15,0,3,7.1,1259496,0,-1,0,0,1820,714,0,0,322,Newcastle,Wolverhampton,West Ham,Aston Villa,,3.9,1.1,1.6,185.5
Mason,Greenwood,MID,MUN,7100000,0,71,3.9,5.49295774647887E-07,1E-05,0,2370453,1,18,0,0,0,5,0,10,822,-4,0,71,4,0,0,0,7,0,3,0,2,3.9,1920452,0,-1,0,2,1269,44,0,0,232,Brighton,Crystal Palace,,,,0,0,0,107.3
Sam,Greenwood,FWD,LEE,4600000,0,12,0.352941176470588,7.67263427109974E-08,2.60869565217391E-06,0,361391,0,4,0,0,0,0,0,2.6,6242,1,0,12,-1,0.1,0,0.5,0,0,0,0,2,3.3,565193,0,-1,0,0,140,3286,0,0,46,Arsenal,Chelsea,Brighton,Brentford F.C.,,0.4,0.2,0.2,12.9
Jack,Grieves,FWD,WAT,4500000,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,320,0,-1,0,0,0,320,0,0,0,Crystal Palace,Everton,Leicester,Chelsea,,0,0,0,0
Pascal,Gro?,MID,BHA,5600000,13,73,2.7,4.82142857142857E-07,1.30357142857143E-05,0,209039,1,22,0,0,0,1,0,13,99,-4,0,73,4,0.7,1,4,4,0,8,0,4,0.3,178670,0,-1,0,0,1853,1046,0,0,352,Man Utd,Leeds United F.C.,West Ham,,,1.7,2.2,1.8,161.6
Vicente,Guaita,GLK,CRY,4600000,0,109,3.8,8.26086956521739E-07,2.3695652173913E-05,0,835641,2,33,0,79,0,0,0,23.7,8775,1,0,109,-1,0.7,0,3,8,0,10,0,0,6,919766,0,-1,0,0,2565,1620,0,0,539,Watford,Aston Villa,Everton,Man Utd,,0,7.2,4.7,58.8
Johann Berg,Gudmundsson,MID,BUR,5400000,0,33,1.8,3.33333333333333E-07,6.11111111111111E-06,0,11815,2,19,0,0,0,0,0,6.1,23,-1,0,33,1,0,0,0,0,0,3,0,1,0.1,7735,0,-1,0,0,1097,6,0,0,100,Aston Villa,Tottenham,Aston Villa,Newcastle,,0,0,0,46.5
Marc,Guehi,DEF,CRY,4500000,6,114,3.4,7.55555555555556E-07,2.53333333333333E-05,0,249424,4,39,0,0,0,2,0,25.3,6342,0,0,114,0,0.9,0,4.2,5,0,11,0,0,2.2,403973,0,-1,0,0,3042,2605,0,0,629,Watford,Aston Villa,Everton,Man Utd,,0,6,4.1,102.5
Matteo,Guendouzi,MID,ARS,4500000,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Leeds United F.C.,Tottenham,Newcastle,Everton,,0,0,0,0
Frederic,Guilbert,DEF,AVL,4500000,0,0,0,0,0,0,2045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449,0,-1,0,0,0,0,0,0,0,Burnley,Liverpool,Crystal Palace,Burnley,Man City,0,0,0,0
Ilkay,Gundogan,MID,MCI,7100000,5,110,3.23529411764706,4.55675227837614E-07,1.54929577464789E-05,0,1190023,1,9,0,0,0,6,0,15.5,1671,-4,0,110,4,0.3,0,2.4,7,0,14,0,5,2.6,733326,0,-1,0,1,1829,592,0,0,449,Newcastle,Wolverhampton,West Ham,Aston Villa,,6.8,2,2.9,182.6
Angus,Gunn,GLK,NOR,4000000,2,28,0.823529411764706,2.05882352941176E-07,7E-06,0,158903,0,21,0,32,0,0,0,7,885,0,0,28,0,0.1,0,0.4,3,0,1,0,0,1.7,188214,0,-1,1,0,720,1001,0,0,163,West Ham,Leicester,Wolverhampton,Tottenham,,1,0.4,0.5,28
Patrik,Gunnarsson,GLK,BRE,3900000,0,0,0,0,0,0,174796,0,0,0,0,0,0,0,0,435,-1,0,0,1,0,0,0,0,0,0,0,0,1.1,158906,0,-1,0,0,0,0,0,0,0,Southampton,Everton,Leeds United F.C.,,,0,0,0,0
Lewis,Hall,MID,CHE,4500000,0,0,0,0,0,0,329,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,481,0,-1,0,0,0,13,0,0,0,Wolverhampton,Leeds United F.C.,Leicester,Watford,,0,0,0,0
Grant,Hanley,DEF,NOR,4400000,1,69,2.2,5E-07,1.56818181818182E-05,0,44665,2,64,0,0,0,1,0,15.7,395,-1,0,69,1,0.2,0,0.8,4,0,6,0,0,0.2,43135,0,-1,0,0,2717,84,0,0,492,West Ham,Leicester,Wolverhampton,Tottenham,,4.1,1.9,2.3,102.1
Reece,Hannam,DEF,CRY,3900000,0,0,0,0,0,0,9400,0,0,0,0,0,0,0,0,49,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,9636,0,-1,0,0,0,81,0,0,0,Watford,Aston Villa,Everton,Man Utd,,0,0,0,0
Jack,Harrison,MID,LEE,5500000,3,105,3.2,5.81818181818182E-07,1.90909090909091E-05,0,525893,3,66,0,0,0,7,0,19.1,4711,-5,0,105,5,0.4,0,2,9,0,3,0,1,1.7,315951,0,-1,0,2,2458,1006,0,0,371,Arsenal,Chelsea,Brighton,Brentford F.C.,,0,2.5,2.4,171.3
Joe,Hart,GLK,TOT,4500000,0,0,0,0,0,0,1742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Liverpool,Arsenal,Burnley,Norwich,,0,0,0,0
Kortney,Hause,DEF,AVL,4400000,0,20,2.9,6.59090909090909E-07,4.54545454545455E-06,0,42711,0,9,0,0,0,1,0,4.5,96,-1,0,20,1,0,0,0,3,0,1,0,0,0.2,40668,0,-1,0,1,397,4,0,0,89,Burnley,Liverpool,Crystal Palace,Burnley,Man City,0,0,0,17.3
Kai,Havertz,MID,CHE,7900000,1,104,3.9,4.93670886075949E-07,1.31645569620253E-05,0,1997968,3,17,0,0,0,7,0,13.2,44252,-6,0,104,6,0.2,0,1.8,5,0,10,0,4,8,1759545,0,-1,0,1,1700,1794,0,0,248,Wolverhampton,Leeds United F.C.,Leicester,Watford,,7.5,3.6,4.4,156.4
Isaac,Hayden,MID,NEW,4500000,0,28,2,4.44444444444444E-07,6.22222222222222E-06,0,62147,5,25,0,0,0,1,0,6.2,17,0,0,28,0,0,0,0,3,0,0,0,0,0.1,55505,0,-1,0,1,1000,7,0,0,124,Man City,Arsenal,Burnley,,,0,0,0,28.3
Kaine,Hayden,DEF,AVL,4000000,0,0,0,0,0,0,869,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,1369,0,-1,0,0,0,30,0,0,0,Burnley,Liverpool,Crystal Palace,Burnley,Man City,0,0,0,0
Maxwell,Haygarth,MID,BRE,4500000,0,0,0,0,0,0,619,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,-1,0,0,0,9,0,0,0,Southampton,Everton,Leeds United F.C.,,,0,0,0,0
Tom,Heaton,GLK,MUN,3900000,0,0,0,0,0,0,58540,0,0,0,0,0,0,0,0,346,-1,0,0,1,0,0,0,0,0,0,0,0,0.8,81326,0,-1,0,0,0,475,0,0,0,Brighton,Crystal Palace,,,,0,0,0,0
Karl,Hein,GLK,ARS,4000000,0,0,0,0,0,0,43953,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0.3,50944,0,-1,0,0,0,0,0,0,0,Leeds United F.C.,Tottenham,Newcastle,Everton,,0,0,0,0
Dean,Henderson,GLK,MUN,4700000,0,0,0,0,0,0,98008,0,0,0,0,0,0,0,0,69,-3,0,0,3,0,0,0,0,0,0,0,0,0.4,5335,0,-1,0,0,0,22,0,0,0,Brighton,Crystal Palace,,,,0,0,0,0
Jordan,Henderson,MID,LIV,4900000,5,107,3.2,6.53061224489796E-07,2.18367346938776E-05,0,440290,3,21,0,0,0,2,0,21.8,1824,-1,0,107,1,0.5,0,2.4,9,0,15,0,5,1.8,493658,0,-1,0,2,2457,1779,0,0,480,Tottenham,Aston Villa,Southampton,Wolverhampton,,5.3,2.4,3.1,135.4
Jeff,Hendrick,MID,NEW,4800000,0,8,2.7,5.625E-07,1.66666666666667E-06,0,7150,0,3,0,0,0,1,0,1.7,5,-2,0,8,2,0,0,0,0,0,0,0,0,0,3981,0,-1,0,0,69,0,0,0,25,Man City,Arsenal,Burnley,,,0,0,0,6
Wayne,Hennessey,GLK,BUR,4500000,0,4,0.117647058823529,2.61437908496732E-08,8.88888888888889E-07,0,24353,0,6,0,8,0,0,0,0.9,58,0,0,4,0,0,0,0,0,0,0,0,0,0.3,22711,0,-1,0,0,180,75,0,0,37,Aston Villa,Tottenham,Aston Villa,Newcastle,,0.1,0.2,0.1,9.3
Rico,Henry,DEF,BRE,4500000,6,99,3.1,6.88888888888889E-07,2.2E-05,0,271482,2,38,0,0,0,2,0,22,1095,0,0,99,0,0.8,0,3.8,4,0,9,0,0,1,281462,0,-1,0,1,2623,1883,0,0,415,Southampton,Everton,Leeds United F.C.,,,3.3,2.8,3.7,88.7
,Hernandez,MID,LEE,5500000,0,0,0,0,0,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Arsenal,Chelsea,Brighton,Brentford F.C.,,0,0,0,0
Onel,Hernandez,MID,NOR,4900000,0,0,0,0,0,0,4859,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,392,0,-1,0,0,0,0,0,0,0,West Ham,Leicester,Wolverhampton,Tottenham,,0,0,0,0
Leo Fuhr,Hjelde,DEF,LEE,4000000,0,2,0.0588235294117647,1.47058823529412E-08,5E-07,0,3307,0,5,0,0,0,0,0,0.5,12,0,0,2,0,0,0,0,0,0,0,0,0,0,3391,0,-1,0,0,148,15,0,0,29,Arsenal,Chelsea,Brighton,Brentford F.C.,,0,0,0,6.1
Ki-Jana,Hoever,DEF,WOL,3900000,0,14,0.411764705882353,1.05580693815988E-07,3.58974358974359E-06,0,377860,1,5,0,0,0,0,0,3.6,573,-1,0,14,1,0,0,0,0,0,1,0,0,1.6,333340,0,-1,0,0,306,603,0,0,56,Chelsea,Man City,Norwich,Liverpool,,0.4,0.2,0.2,7.1
Pierre-Emile,H?jbjerg,MID,TOT,4800000,2,100,3,6.25E-07,2.08333333333333E-05,0,697085,3,34,0,0,0,2,0,20.8,2102,-2,0,100,2,0.4,0,1.8,6,0,13,0,3,2.6,661464,0,-1,0,2,2926,2954,0,0,566,Liverpool,Arsenal,Burnley,Norwich,,4,3.2,2.7,135.4
Rob,Holding,DEF,ARS,4100000,2,30,0.882352941176471,2.15208034433286E-07,7.31707317073171E-06,0,192130,2,12,0,0,0,1,0,7.3,916,-4,0,30,4,0.6,0,2.3,2,0,2,0,0,0.9,109050,0,-1,0,1,718,1727,0,0,147,Leeds United F.C.,Tottenham,Newcastle,Everton,,0.9,0.4,0.6,29.9
Mason,Holgate,DEF,EVE,4200000,13,57,2.6,6.19047619047619E-07,1.35714285714286E-05,0,133625,7,32,0,0,0,2,0,13.6,454,-3,0,57,3,0.9,0,3.8,2,0,5,0,1,1.3,174838,1,-1,0,0,1863,9746,0,1,277,Leicester,Watford,Brentford F.C.,Crystal Palace,Arsenal,3.2,5.9,2,50.8
Conor,Hourihane,MID,AVL,4900000,0,0,0,0,0,0,3128,0,0,0,0,0,0,0,0,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,398,0,-1,0,0,0,0,0,0,0,Burnley,Liverpool,Crystal Palace,Burnley,Man City,0,0,0,0
Callum,Hudson-Odoi,MID,CHE,5300000,0,49,3.3,6.22641509433962E-07,9.24528301886792E-06,0,170029,1,8,0,0,0,1,0,9.2,116,-2,0,49,2,0,0,0,1,0,6,0,4,0.2,164427,0,-1,0,0,958,7,0,0,163,Wolverhampton,Leeds United F.C.,Leicester,Watford,,0,0,0,82.7
Will,Hughes,MID,CRY,4700000,2,32,0.941176470588235,2.00250312891114E-07,6.80851063829787E-06,0,16457,4,15,0,0,0,0,0,6.8,40,-3,0,32,3,0.2,0,0.8,2,0,3,0,2,0.1,14698,0,-1,0,0,912,52,0,0,156,Watford,Aston Villa,Everton,Man Utd,,0.5,1,0.5,34.6
Jordan,Hugill,FWD,NOR,5400000,0,0,0,0,0,0,3461,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,507,0,-1,0,0,0,0,0,0,0,West Ham,Leicester,Wolverhampton,Tottenham,,0,0,0,0
Joseph,Hungbo,MID,WAT,4500000,0,0,0,0,0,0,2780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,-1,0,0,0,0,0,0,0,Crystal Palace,Everton,Leicester,Chelsea,,0,0,0,0
Omari,Hutchinson,MID,ARS,4500000,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,272,0,-1,0,0,0,10,0,0,0,Leeds United F.C.,Tottenham,Newcastle,Everton,,0,0,0,0
Hee-Chan,Hwang,FWD,WOL,5400000,2,77,2.8,5.18518518518518E-07,1.42592592592593E-05,0,1866548,2,18,0,0,0,5,0,14.3,5393,-1,0,77,1,0.2,0,1.2,11,0,7,0,1,3.6,2103645,0,-1,0,1,1670,3705,0,0,288,Chelsea,Man City,Norwich,Liverpool,,3.8,2.9,1.8,98.8
Adam,Idah,FWD,NOR,4800000,0,36,2.1,4.375E-07,7.5E-06,0,239979,0,11,0,0,0,1,0,7.5,656,-2,0,36,2,0,0,0,3,0,1,0,2,0.5,237600,0,-1,0,0,617,89,0,0,107,West Ham,Leicester,Wolverhampton,Tottenham,,0,0,0,38.5
Kelechi,Iheanacho,FWD,LEI,7000000,2,78,3.1,4.42857142857143E-07,1.11428571428571E-05,0,1399712,1,24,0,0,0,4,0,11.1,7983,-5,0,78,5,0.4,0,2.7,10,0,1,0,6,3.9,738945,0,-1,0,1,1191,7213,0,0,239,Everton,Norwich,Watford,Chelsea,Southampton,7.6,5.5,3.8,91.7
Danny,Ings,FWD,AVL,7700000,10,102,3.8,4.93506493506493E-07,1.32467532467532E-05,0,3755105,4,26,0,0,0,7,0,13.2,2341,-3,0,102,3,0.6,0,4.5,12,0,9,0,6,8.5,1529562,0,-1,0,1,1802,52256,0,0,335,Burnley,Liverpool,Crystal Palace,Burnley,Man City,7.1,8.5,3,136.8
Tim,Iroegbunam,MID,AVL,4500000,0,4,0.121212121212121,2.69360269360269E-08,8.88888888888889E-07,0,365,1,0,0,0,0,0,0,0.9,22,0,0,4,0,0.2,0,0.8,0,0,1,0,0,0,626,0,-1,0,0,90,21,0,0,17,Burnley,Liverpool,Crystal Palace,Burnley,Man City,0.2,0.2,0.1,1.7
Alex,Iwobi,MID,EVE,5800000,10,72,2.18181818181818,3.76175548589342E-07,1.24137931034483E-05,0,36233,1,28,0,0,0,2,0,12.4,178,-2,0,72,2,0.6,0,3.4,6,0,6,0,2,0.2,30183,0,-1,0,0,1759,1988,0,0,286,Leicester,Watford,Brentford F.C.,Crystal Palace,Arsenal,2.8,3.7,1.1,114.3
Jaros?aw,Jach,DEF,CRY,4200000,0,0,0,0,0,0,3652,0,0,0,0,0,0,0,0,7,-3,0,0,3,0,0,0,0,0,0,0,0,0,1191,0,-1,0,0,0,14,0,0,0,Watford,Aston Villa,Everton,Man Utd,,0,0,0,0
Alireza,Jahanbakhsh,MID,BHA,5500000,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Man Utd,Leeds United F.C.,West Ham,,,0,0,0,0
Eldin,Jakupovic,GLK,LEI,3900000,0,0,0,0,0,0,13042,0,0,0,0,0,0,0,0,175,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,23549,0,-1,0,0,0,73,0,0,0,Everton,Norwich,Watford,Chelsea,Southampton,0,0,0,0
,James,MID,EVE,6900000,0,0,0,0,0,0,101280,0,0,0,0,0,0,0,0,13,-1,0,0,1,0,0,0,0,0,0,0,0,0.5,1360,0,-1,0,0,0,0,0,0,0,Leicester,Watford,Brentford F.C.,Crystal Palace,Arsenal,0,0,0,0
Daniel,James,MID,LEE,6000000,0,91,2.7,4.5E-07,1.51666666666667E-05,0,223902,7,51,0,0,0,4,0,15.2,1452,0,0,91,0,0,0,0.2,2,0,5,0,5,0.6,243564,0,-1,0,1,2489,404,0,1,221,Arsenal,Chelsea,Brighton,Brentford F.C.,,0,0,0,148.1
Reece,James,DEF,CHE,6400000,13,127,3.73529411764706,5.83639705882353E-07,1.984375E-05,0,4543399,4,20,0,0,0,5,0,19.8,13743,9,0,127,-9,0.4,0,2.8,22,0,7,0,7,17.6,5332388,1,-1,0,5,1683,13389,0,1,517,Wolverhampton,Leeds United F.C.,Leicester,Watford,,8.5,3.9,3,158.5
Vitaly,Janelt,MID,BRE,4900000,0,87,3,6.12244897959184E-07,1.77551020408163E-05,0,48615,3,35,0,0,0,4,0,17.8,938,-1,0,87,1,0.4,0,1.8,8,0,9,0,0,0.2,59277,0,-1,0,2,2160,154,0,0,319,Southampton,Everton,Leeds United F.C.,,,3.1,1.9,2.6,114.1
Pontus,Jansson,DEF,BRE,4400000,15,120,3.4,7.72727272727273E-07,2.72727272727273E-05,0,1087849,7,52,0,0,0,3,0,27.3,2757,-1,0,120,1,1.8,0,7.8,13,0,8,0,4,6.2,1452730,0,-1,0,1,3141,30241,0,0,590,Southampton,Everton,Leeds United F.C.,,,3.7,3.2,4.2,129.5
Julian,Jeanvier,DEF,BRE,4000000,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,335,0,-1,0,0,0,20,0,0,0,Southampton,Everton,Leeds United F.C.,,,0,0,0,0
Jack,Jenkins,MID,LEE,4500000,0,0,0,0,0,0,780,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,892,0,-1,0,0,0,9,0,0,0,Arsenal,Chelsea,Brighton,Brentford F.C.,,0,0,0,0
Mathias,Jensen,MID,BRE,4900000,3,51,1.45714285714286,2.97376093294461E-07,1.04081632653061E-05,0,14884,0,27,0,0,0,0,0,10.4,38,-1,0,51,1,0.4,0,2,2,0,3,0,1,0,14018,0,-1,0,0,1443,86,0,0,225,Southampton,Everton,Leeds United F.C.,,,1,0.7,0.8,84.9
,Jesus,FWD,MCI,8600000,2,117,4.5,5.23255813953488E-07,1.36046511627907E-05,0,2293387,0,11,0,0,0,8,0,13.6,36562,1,0,117,-1,0.8,0,7,16,0,11,0,8,11.1,2871482,0,-1,0,3,1691,23974,0,0,474,Newcastle,Wolverhampton,West Ham,Aston Villa,,10.2,4.6,5,205.8
Raul,Jimenez,FWD,WOL,7500000,4,94,2.9,3.86666666666667E-07,1.25333333333333E-05,0,3001985,5,28,0,0,0,6,0,12.5,3434,0,0,94,0,0.2,0,1.8,11,0,11,0,4,4.3,3028426,0,-1,0,1,2450,4227,0,2,238,Chelsea,Man City,Norwich,Liverpool,,4,3.1,1.9,160
,Joao Pedro,FWD,WAT,5400000,2,52,1.52941176470588,2.8322440087146E-07,9.62962962962963E-06,0,121346,1,28,0,0,0,2,0,9.6,1424,-1,0,52,1,0.3,0,1.4,4,0,2,0,1,0.5,145968,0,-1,0,0,1454,1022,0,0,187,Crystal Palace,Everton,Leicester,Chelsea,,2,1.1,0.8,103.4
,Joelinton,FWD,NEW,5800000,2,77,2.2,3.79310344827586E-07,1.32758620689655E-05,0,257824,8,46,0,0,0,4,0,13.3,3112,-2,0,77,2,0.7,0,4,7,0,6,0,1,1.1,300896,0,-1,0,1,2454,5731,0,0,309,Man City,Arsenal,Burnley,,,1.1,1.9,1.5,145
Ben,Johnson,DEF,WHU,3900000,0,46,1.31428571428571,3.36996336996337E-07,1.17948717948718E-05,0,573733,1,17,0,0,0,1,0,11.8,3371,-1,0,46,1,0.3,0,1,1,0,3,0,0,3.6,659306,0,-1,0,0,1387,2432,0,0,230,Norwich,Man City,Brighton,,,0.7,1.3,0.9,52.3
Curtis,Jones,MID,LIV,5000000,2,38,1.11764705882353,2.23529411764706E-07,7.6E-06,0,48825,0,8,0,0,0,1,0,7.6,24,0,0,38,0,0.1,0,0.4,3,0,4,0,1,0.1,48021,0,-1,0,0,759,18,0,0,162,Tottenham,Aston Villa,Southampton,Wolverhampton,,1.2,0.6,0.6,46.4
Phil,Jones,DEF,MUN,4500000,0,4,0.111111111111111,2.46913580246914E-08,8.88888888888889E-07,0,3994,0,3,0,0,0,0,0,0.9,57,0,0,4,0,0.1,0,0.3,0,0,0,0,0,0,5087,0,-1,0,0,161,42,0,0,41,Brighton,Crystal Palace,,,,0.1,0,0.1,5.5
,Jonny,DEF,WOL,4500000,1,35,1.02941176470588,2.28758169934641E-07,7.77777777777778E-06,0,43598,1,18,0,0,0,2,0,7.8,1394,0,0,35,0,0.2,0,0.8,2,0,2,0,0,0.6,99361,0,-1,0,2,842,605,0,0,145,Chelsea,Man City,Norwich,Liverpool,,1.4,0.5,1,45
,Jordao,MID,WOL,4500000,0,0,0,0,0,0,541,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,612,0,-1,0,0,0,0,0,0,0,Chelsea,Man City,Norwich,Liverpool,,0,0,0,0
,Jorginho,MID,CHE,5700000,3,105,3.8,6.66666666666667E-07,1.84210526315789E-05,0,1063102,4,15,0,0,0,6,0,18.4,5871,-3,0,105,3,0.2,1,1.2,11,0,12,0,2,4,905162,0,-1,0,3,2181,198,0,0,503,Wolverhampton,Leeds United F.C.,Leicester,Watford,,7.2,3.5,4.2,118
Diogo,Jota,MID,LIV,8300000,3,169,4.97058823529412,5.98866052445074E-07,2.03614457831325E-05,0,6006151,3,17,0,0,0,15,0,20.4,39039,8,0,169,-8,0.4,0,3,8,0,14,0,6,17.5,6465262,0,-1,0,3,2210,4683,0,0,467,Tottenham,Aston Villa,Southampton,Wolverhampton,,10.5,4.8,5.9,250
James,Justin,DEF,LEI,4900000,7,25,0.757575757575758,1.5460729746444E-07,5.10204081632653E-06,0,37847,0,11,0,0,0,0,0,5.1,1304,-1,0,25,1,0.5,0,2.3,1,0,2,0,0,0.7,98429,0,-1,0,0,816,1349,0,0,141,Everton,Norwich,Watford,Chelsea,Southampton,0.8,0.8,0.4,38.5
Ozan,Kabak,DEF,NOR,4300000,0,18,1.6,3.72093023255814E-07,4.18604651162791E-06,0,10710,2,25,0,0,0,0,0,4.2,19,-2,0,18,2,0,0,0,0,0,2,0,0,0,11190,0,-1,0,0,923,5,0,0,137,West Ham,Leicester,Wolverhampton,Tottenham,,0,0,0,25.6
Christian,Kabasele,DEF,WAT,4300000,6,20,0.588235294117647,1.36798905608755E-07,4.65116279069767E-06,0,9451,0,23,0,0,0,0,0,4.7,58,-2,0,20,2,0.4,0,1.6,0,0,1,0,0,0.1,4015,0,-1,0,0,1010,37,0,0,154,Crystal Palace,Everton,Leicester,Chelsea,,0.6,0.3,0.3,24.8
Samuel,Kalu,MID,WAT,4900000,3,5,0.147058823529412,3.00120048019208E-08,1.02040816326531E-06,0,455,0,1,0,0,0,0,0,1,11,-1,0,5,1,0.1,0,0.6,0,0,1,0,0,0,601,0,-1,0,0,131,45,0,0,18,Crystal Palace,Everton,Leicester,Chelsea,,0.2,0.1,0.1,4.1
Abu,Kamara,FWD,NOR,4500000,0,0,0,0,0,0,11439,0,0,0,0,0,0,0,0,946,0,0,0,0,0,0,0,0,0,0,0,0,0.3,34260,0,-1,0,0,0,688,0,0,0,West Ham,Leicester,Wolverhampton,Tottenham,,0,0,0,0
Hassane,Kamara,DEF,WAT,4500000,-1,36,2.1,4.66666666666667E-07,8E-06,0,22428,3,33,0,0,0,1,0,8,665,0,0,36,0,0.3,0,1.2,3,0,3,0,0,0.1,32848,0,-1,0,0,1500,215,0,1,283,Crystal Palace,Everton,Leicester,Chelsea,,3.4,1.6,2.2,53.9
Harry,Kane,FWD,TOT,12400000,2,162,4.8,3.87096774193548E-07,1.30645161290323E-05,0,3468554,5,40,0,0,0,13,0,13.1,21631,-1,0,162,1,0.2,0,2.4,18,0,11,0,10,19.8,4100165,0,-1,0,7,2961,26376,0,0,558,Liverpool,Arsenal,Burnley,Norwich,,9.6,6.1,6,293.3
N'Golo,Kante,MID,CHE,4900000,0,76,3.2,6.53061224489796E-07,1.55102040816327E-05,0,629802,1,17,0,0,0,2,0,15.5,5064,-1,0,76,1,0.2,0,1.2,2,0,9,0,5,2.5,425462,0,-1,0,0,1608,94,0,0,359,Wolverhampton,Leeds United F.C.,Leicester,Watford,,0,0,3.3,101.3
Michal,Karbownik,DEF,BHA,4000000,0,0,0,0,0,0,5569,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3903,0,-1,0,0,0,0,0,0,0,Man Utd,Leeds United F.C.,West Ham,,,0,0,0,0
