FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Pablo,Fornals,MID,WHU,6000000,8,97,3.6,6E-07,1.61666666666667E-05,0,559036,4,27,0,0,0,6,0,16.2,1118,0,0,97,0,0.6,0,3.5,5,0,7,0,3,1.5,589886,0,-1,0,1,2130,6909,0,0,385,Aston Villa,Tottenham,Everton,Brentford F.C.,Burnley,3.8,2.4,3.8,2.9,4.1,2.5,3.3,3.6,2.6,3.2,144.4
Adam,Forshaw,MID,LEE,4500000,2,35,1.25,2.77777777777778E-07,7.77777777777778E-06,0,135185,4,38,0,0,0,0,0,7.8,96,0,0,35,0,0.3,0,1.5,0,0,2,0,1,0.1,139034,0,-1,0,0,1346,227,0,0,183,Norwich,Wolverhampton,Southampton,Watford,Chelsea,0.9,0.7,0.8,0.8,0.6,0.6,0.6,0.6,0.6,0.6,46.3
Marcus,Forss,FWD,BRE,5300000,0,11,1.6,3.0188679245283E-07,2.07547169811321E-06,0,34841,0,4,0,0,0,0,0,2.1,79,-2,0,11,2,0,0,0,0,0,0,0,1,0.1,25518,0,-1,0,0,203,0,0,0,35,Burnley,Leicester,Chelsea,West Ham,Watford,0,0,0,0,0,0,0,0,0,0,8.7
Fraser,Forster,GLK,SOU,4400000,2,37,1.32142857142857,3.00324675324675E-07,8.40909090909091E-06,0,107408,1,19,0,39,0,0,0,8.4,2469,-1,0,37,1,0.7,0,3.2,4,0,2,0,0,1.2,116452,0,-1,0,0,1080,680,0,0,201,Watford,Leeds United F.C.,Chelsea,Arsenal,Burnley,0.7,0,0.8,1.2,1.9,0.8,0.8,0.8,1.6,0.7,31.6
Ben,Foster,GLK,WAT,4100000,3,60,3.3,8.04878048780488E-07,1.46341463414634E-05,0,1614336,0,29,0,43,0,0,0,14.6,9028,1,0,60,-1,0.8,0,3.3,6,0,3,0,1,18.3,1166654,0,-1,1,2,1620,6034,0,0,305,Southampton,Liverpool,Leeds United F.C.,Brentford F.C.,Man City,2.7,0,4.4,4,3.9,4.5,3.9,2.9,3.1,4.6,37.4
,Fosu,MID,BRE,5100000,0,0,0,0,0,0,8864,0,0,0,0,0,0,0,0,13,-4,0,0,4,0,0,0,0,0,0,0,0,0,2238,0,-1,0,0,0,17,0,0,0,Burnley,Leicester,Chelsea,West Ham,Watford,0,0,0,0,0,0,0,0,0,0,0
Ryan,Fraser,MID,NEW,5300000,1,71,3.1,5.84905660377358E-07,1.33962264150943E-05,0,70489,3,18,0,0,0,2,0,13.4,14197,-2,0,71,2,0.8,0,4.2,8,0,4,0,5,1.6,219296,0,-1,0,1,1260,2536,0,0,242,Chelsea,Everton,Tottenham,Wolverhampton,Leicester,4.2,0,2,2.9,5.8,3,1.9,1.6,2.5,2.8,87.7
,Fred,MID,MUN,4900000,5,78,3.4,6.93877551020408E-07,1.59183673469388E-05,0,300485,5,25,0,0,0,3,0,15.9,1605,-1,0,78,1,0.8,0,3.8,5,0,7,0,5,0.9,321348,1,-1,0,1,1763,2493,0,0,364,Tottenham,Leicester,Everton,Norwich,Liverpool,3,0,2.8,2.6,5.5,2.4,3,3.4,2.2,3,104.1
Ryan,Fredericks,DEF,WHU,4400000,1,4,0.142857142857143,3.24675324675325E-08,9.09090909090909E-07,0,11993,1,3,0,0,0,0,0,0.9,38,-1,0,4,1,0,0,0.2,0,0,0,0,0,0.1,5186,0,-1,0,0,123,91,0,0,12,Aston Villa,Tottenham,Everton,Brentford F.C.,Burnley,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.3
,Gabriel,DEF,ARS,5300000,7,109,4.5,8.49056603773585E-07,2.05660377358491E-05,0,659481,4,22,0,0,0,3,0,20.6,7219,3,0,109,-3,0.4,0,2.2,11,0,12,0,0,8,1241914,0,-1,0,3,2106,28363,0,1,497,Leicester,Liverpool,Aston Villa,Crystal Palace,Brighton,11.9,4.8,4,5.8,9.6,5.7,5.3,6.5,3.6,6.5,86.9
Conor,Gallagher,MID,CRY,6100000,2,123,4.9,8.0327868852459E-07,2.01639344262295E-05,0,3470752,8,31,0,0,0,8,0,20.2,26295,6,0,123,-6,0.6,0,3.6,16,0,7,0,6,12.4,4421783,0,-1,0,4,2199,12179,0,0,427,Man City,Arsenal,Leicester,Newcastle,Leeds United F.C.,4.1,0,5.2,4.2,5.3,5.7,4.6,6.5,4.8,4.8,175.1
Dwight,Gayle,FWD,NEW,5200000,0,4,0.148148148148148,2.84900284900285E-08,7.69230769230769E-07,0,33785,1,0,0,0,0,0,0,0.8,440,-3,0,4,3,0,0,0,0,0,0,0,0,0.2,25575,0,-1,0,0,29,257,0,0,10,Chelsea,Everton,Tottenham,Wolverhampton,Leicester,0.2,0,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,2
Jean-Philippe,Gbamin,MID,EVE,4400000,0,3,1,2.27272727272727E-07,6.81818181818182E-07,0,4521,0,2,0,0,0,0,0,0.7,24,-1,0,3,1,0,0,0,0,0,0,0,0,0,3036,0,-1,0,0,65,3,0,0,10,Wolverhampton,Newcastle,West Ham,Burnley,Man Utd,0,0,0,0,0,0,0,0,0,0,0.8
Joe,Gelhardt,FWD,LEE,4600000,6,31,1.10714285714286,2.40683229813665E-07,6.73913043478261E-06,0,420809,4,19,0,0,0,2,0,6.7,5983,1,0,31,-1,0.3,0,1.3,3,0,0,0,3,2.8,657369,0,-1,0,0,458,17920,0,0,94,Norwich,Wolverhampton,Southampton,Watford,Chelsea,0,0.6,0.8,0.8,0.6,0.6,0.6,0.6,0.6,0.6,47.7
Saman,Ghoddos,MID,BRE,5300000,0,26,0.928571428571429,1.75202156334232E-07,4.90566037735849E-06,0,5766,2,4,0,0,0,1,0,4.9,24,-2,0,26,2,0,0,0.2,0,0,0,0,2,0,3142,0,-1,0,0,423,12,0,0,105,Burnley,Leicester,Chelsea,West Ham,Watford,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,32.6
Dimitris,Giannoulis,DEF,NOR,4400000,0,23,0.821428571428571,1.86688311688312E-07,5.22727272727273E-06,0,9955,1,12,0,0,0,0,0,5.2,24,-1,0,23,1,0,0,0,2,0,2,0,1,0.1,5378,0,-1,0,0,542,7,0,0,122,Leeds United F.C.,Brighton,Burnley,Man Utd,Newcastle,0.4,0,0.4,0.5,0.4,0.4,0.4,0.6,0.4,0.5,23.2
Liam,Gibbs,MID,NOR,4500000,0,0,0,0,0,0,6500,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0.1,14816,0,-1,0,0,0,16,0,0,0,Leeds United F.C.,Brighton,Burnley,Man Utd,Newcastle,0,0,0,0,0,0,0,0,0,0,0
Morgan,Gibbs-White,MID,WOL,4500000,0,1,0.5,1.11111111111111E-07,2.22222222222222E-07,0,34782,1,0,0,0,0,0,0,0.2,20,0,0,1,0,0,0,0,0,0,0,0,0,0.1,7872,0,-1,0,0,7,0,0,0,0,Everton,Leeds United F.C.,Aston Villa,Newcastle,Man City,0,0,0,0,0,0,0,0,0,0,2.1
Ben,Gibson,DEF,NOR,4400000,1,38,1.6,3.63636363636364E-07,8.63636363636364E-06,0,11216,3,53,0,0,0,0,0,8.6,50,-1,0,38,1,0.1,0,0.6,0,0,4,0,0,0.1,7089,0,-1,0,0,2134,21,0,1,347,Leeds United F.C.,Brighton,Burnley,Man Utd,Newcastle,1.3,0,1.2,1.4,1.1,0.8,1,1.6,1.1,1.5,66.5
Ryan,Giles,MID,WOL,4500000,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,-1,0,0,0,0,0,0,0,Everton,Leeds United F.C.,Aston Villa,Newcastle,Man City,0,0,0,0,0,0,0,0,0,0,0
Mark,Gillespie,GLK,NEW,3900000,0,0,0,0,0,0,31518,0,0,0,0,0,0,0,0,1087,-1,0,0,1,0,0,0,0,0,0,0,0,0.3,40153,0,-1,0,0,0,395,0,0,0,Chelsea,Everton,Tottenham,Wolverhampton,Leicester,0,0,0,0,0,0,0,0,0,0,0
Billy,Gilmour,MID,NOR,4300000,1,37,2.1,4.88372093023256E-07,8.6046511627907E-06,0,885059,2,41,0,0,0,0,0,8.6,2889,-2,0,37,2,0.3,0,1.4,1,0,1,0,1,3.2,500717,0,-1,0,0,1414,1885,0,0,226,Leeds United F.C.,Brighton,Burnley,Man Utd,Newcastle,1.2,0,1.5,1.7,1.2,1.8,1.3,1.4,1.7,1.5,72.7
Olivier,Giroud,FWD,CHE,6500000,0,0,0,0,0,0,1139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Newcastle,Brentford F.C.,Southampton,Leeds United F.C.,Arsenal,0,0,0,0,0,0,0,0,0,0,0
Ben,Godfrey,DEF,EVE,4700000,1,30,1.7,3.61702127659574E-07,6.38297872340426E-06,0,93614,5,33,0,0,0,0,0,6.4,156,-3,0,30,3,0,0,0.2,1,0,2,0,0,0.4,42779,0,-1,0,0,1579,113,0,0,233,Wolverhampton,Newcastle,West Ham,Burnley,Man Utd,2.2,0,2.6,1.4,1.3,1.7,1.8,0.8,1.7,1,67.8
Pierluigi,Gollini,GLK,TOT,4300000,0,0,0,0,0,0,18675,0,0,0,0,0,0,0,0,87,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,7994,0,-1,0,0,0,28,0,0,0,Man Utd,Brighton,West Ham,Newcastle,Aston Villa,0,0,0,0,0,0,0,0,0,0,0
Joseph,Gomez,DEF,LIV,4700000,0,6,0.222222222222222,4.72813238770686E-08,1.27659574468085E-06,0,62301,0,2,0,0,0,0,0,1.3,188,-3,0,6,3,0.1,0,0.4,0,0,0,0,0,0.4,19583,0,-1,0,0,105,108,0,0,30,Brighton,Arsenal,Watford,Man City,Aston Villa,0.2,0,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,4.6
Charlie,Goode,DEF,BRE,3900000,0,10,1.7,4.35897435897436E-07,2.56410256410256E-06,0,365392,3,6,0,0,0,0,0,2.6,816,-1,0,10,1,0,0,0,0,0,1,0,0,1.2,341735,0,-1,0,0,448,0,0,0,64,Burnley,Leicester,Chelsea,West Ham,Watford,0,0,0,0,0,0,0,0,0,0,16
Anthony,Gordon,MID,EVE,4500000,2,65,2.6,5.77777777777778E-07,1.44444444444444E-05,0,124259,1,28,0,0,0,3,0,14.4,11231,0,0,65,0,0.4,0,1.8,5,0,3,0,2,2.4,345738,0,-1,0,2,1409,2835,0,0,220,Wolverhampton,Newcastle,West Ham,Burnley,Man Utd,4.9,0,3.3,1.8,2.1,1.3,1.7,1.4,2.2,1.3,104.4
Kaide,Gordon,MID,LIV,4500000,0,1,0.037037037037037,8.23045267489712E-09,2.22222222222222E-07,0,526,0,0,0,0,0,0,0,0.2,5,0,0,1,0,0,0,0,0,0,0,0,0,0,695,0,-1,0,0,8,13,0,0,-3,Brighton,Arsenal,Watford,Man City,Aston Villa,0,0,0,0,0,0,0,0,0,0,1.4
Dan,Gosling,MID,WAT,4700000,0,1,0.0357142857142857,7.59878419452888E-09,2.12765957446809E-07,0,6023,0,2,0,0,0,0,0,0.2,14,-3,0,1,3,0,0,0,0,0,0,0,0,0,2016,0,-1,0,0,21,8,0,0,3,Southampton,Liverpool,Leeds United F.C.,Brentford F.C.,Man City,0,0,0,0,0,0,0,0,0,0,0.3
Andre,Gray,FWD,WAT,5400000,0,0,0,0,0,0,24270,0,0,0,0,0,0,0,0,10,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,5584,0,-1,0,0,0,0,0,0,0,Southampton,Liverpool,Leeds United F.C.,Brentford F.C.,Man City,0,0,0,0,0,0,0,0,0,0,0
Archie,Gray,MID,LEE,4500000,0,0,0,0,0,0,663,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,1145,0,-1,0,0,0,46,0,0,0,Norwich,Wolverhampton,Southampton,Watford,Chelsea,0,0,0,0,0,0,0,0,0,0,0
Demarai,Gray,MID,EVE,5500000,2,76,3.5,6.36363636363636E-07,1.38181818181818E-05,0,2803135,3,28,0,0,0,5,0,13.8,4502,0,0,76,0,0.1,0,0.6,2,0,3,0,3,5,3056462,0,-1,0,0,1618,695,0,0,280,Wolverhampton,Newcastle,West Ham,Burnley,Man Utd,7.7,0,5.3,2.9,3.4,1.8,2.7,2.4,3.5,2.1,139.8
Jack,Grealish,MID,MCI,7500000,2,62,2.21428571428571,2.95238095238095E-07,8.26666666666667E-06,0,2561856,2,5,0,0,0,2,0,8.3,1918,-5,0,62,5,0.1,0,1,0,0,12,0,2,7.2,1245769,0,-1,0,0,1444,443,0,0,261,Crystal Palace,Burnley,Liverpool,Wolverhampton,Brighton,1.4,0,1.7,1.1,3.4,1.9,1.4,1.9,1.1,1.6,155.6
Mason,Greenwood,MID,MUN,7100000,0,71,2.53571428571429,3.57142857142857E-07,1E-05,0,2356893,1,18,0,0,0,5,0,10,3039,-4,0,71,4,0,0,0,7,0,3,0,2,4.1,1919918,0,-1,0,2,1269,75,0,0,232,Tottenham,Leicester,Everton,Norwich,Liverpool,0,0,0,0,0,1.4,1.8,2.2,1.4,1.9,107.3
Sam,Greenwood,FWD,LEE,4500000,0,1,0.0357142857142857,7.93650793650794E-09,2.22222222222222E-07,0,288156,0,1,0,0,0,0,0,0.2,1676,0,0,1,0,0,0,0,0,0,0,0,0,1.6,337295,0,-1,0,0,12,2733,0,0,2,Norwich,Wolverhampton,Southampton,Watford,Chelsea,0,0,0,0,0,0,0,0,0,0,0
Pascal,Gro?,MID,BHA,5700000,3,49,1.81481481481481,3.18388564002599E-07,8.59649122807018E-06,0,206447,0,18,0,0,0,0,0,8.6,269,-3,0,49,3,0.3,1,1.7,2,0,5,0,3,0.3,176331,0,-1,0,0,1374,40,0,0,256,Liverpool,Tottenham,Norwich,Arsenal,Tottenham,1.9,0,1.4,0.9,1.8,1.3,1.5,0.9,1,0.9,117.4
Vicente,Guaita,GLK,CRY,4600000,9,89,3.7,8.04347826086957E-07,1.93478260869565E-05,0,748644,2,29,0,68,0,0,0,19.3,5010,1,0,89,-1,0.8,0,3.6,7,0,8,0,0,5.6,814722,0,-1,0,0,2115,1474,0,0,444,Man City,Arsenal,Leicester,Newcastle,Leeds United F.C.,5.2,0,4.8,3.2,2.7,5.1,2.8,3.1,3.6,4.3,49.9
Johann Berg,Gudmundsson,MID,BUR,5400000,0,33,1.8,3.33333333333333E-07,6.11111111111111E-06,0,11487,2,19,0,0,0,0,0,6.1,35,-1,0,33,1,0,0,0,0,0,3,0,1,0.1,7582,0,-1,0,0,1097,10,0,0,100,Brentford F.C.,Man City,Everton,Norwich,West Ham,0,0,0,0,0,1.2,1.5,1.2,0.9,1.4,46.5
Marc,Guehi,DEF,CRY,4500000,6,90,3.2,7.11111111111111E-07,2E-05,0,208126,4,35,0,0,0,2,0,20,2789,0,0,90,0,0.8,0,3.6,4,0,8,0,0,1.4,293684,0,-1,0,0,2520,810,0,0,513,Man City,Arsenal,Leicester,Newcastle,Leeds United F.C.,4.5,0,3.9,2.5,2.1,4.2,2.2,2.5,2.9,3.5,82.9
Matteo,Guendouzi,MID,ARS,4500000,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Leicester,Liverpool,Aston Villa,Crystal Palace,Brighton,0,0,0,0,0,0,0,0,0,0,0
Frederic,Guilbert,DEF,AVL,4500000,0,0,0,0,0,0,2027,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,449,0,-1,0,0,0,0,0,0,0,West Ham,Arsenal,Wolverhampton,Tottenham,Liverpool,0,0,0,0,0,0,0,0,0,0,0
Ilkay,Gundogan,MID,MCI,7100000,0,89,3.17857142857143,4.47686116700201E-07,1.25352112676056E-05,0,1152286,1,8,0,0,0,5,0,12.5,3791,-4,0,89,4,0.5,0,3.5,6,0,10,0,5,2.7,701963,0,-1,0,1,1346,1187,0,0,354,Crystal Palace,Burnley,Liverpool,Wolverhampton,Brighton,2.6,0,3.1,1.9,6,3.4,2.5,3.3,2,2.9,147.1
Angus,Gunn,GLK,NOR,4000000,0,26,0.928571428571429,2.32142857142857E-07,6.5E-06,0,127237,0,18,0,27,0,0,0,6.5,1937,0,0,26,0,0.2,0,1,3,0,1,0,0,1.8,171405,0,-1,1,0,630,1409,0,0,144,Leeds United F.C.,Brighton,Burnley,Man Utd,Newcastle,0.5,0,0.5,0.6,0.5,0.5,0.5,0.7,0.5,0.6,23.9
Patrik,Gunnarsson,GLK,BRE,3900000,0,0,0,0,0,0,161997,0,0,0,0,0,0,0,0,877,-1,0,0,1,0,0,0,0,0,0,0,0,1.2,158906,0,-1,0,0,0,0,0,0,0,Burnley,Leicester,Chelsea,West Ham,Watford,0,0,0,0,0,0,0,0,0,0,0
Lewis,Hall,MID,CHE,4500000,0,0,0,0,0,0,172,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,293,0,-1,0,0,0,18,0,0,0,Newcastle,Brentford F.C.,Southampton,Leeds United F.C.,Arsenal,0,0,0,0,0,0,0,0,0,0,0
Grant,Hanley,DEF,NOR,4400000,0,52,2.2,5E-07,1.18181818181818E-05,0,34357,2,49,0,0,0,1,0,11.8,187,-1,0,52,1,0.1,0,0.6,3,0,4,0,0,0.1,27276,0,-1,0,0,2087,42,0,0,374,Leeds United F.C.,Brighton,Burnley,Man Utd,Newcastle,2.1,0,2,2.3,1.9,1.5,1.7,2.6,1.9,2.4,76.9
Reece,Hannam,DEF,CRY,3900000,0,0,0,0,0,0,8594,0,0,0,0,0,0,0,0,80,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,8661,0,-1,0,0,0,37,0,0,0,Man City,Arsenal,Leicester,Newcastle,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0
Jack,Harrison,MID,LEE,5500000,0,71,2.7,4.90909090909091E-07,1.29090909090909E-05,0,473560,3,56,0,0,0,4,0,12.9,2745,-5,0,71,5,0.2,0,1.2,5,0,1,0,1,1.4,246685,0,-1,0,1,1882,623,0,0,262,Norwich,Wolverhampton,Southampton,Watford,Chelsea,2.9,2.4,2.7,2.7,1.7,1.9,1.5,1.4,2.2,1.9,133.6
Joe,Hart,GLK,TOT,4500000,0,0,0,0,0,0,1727,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Man Utd,Brighton,West Ham,Newcastle,Aston Villa,0,0,0,0,0,0,0,0,0,0,0
Kortney,Hause,DEF,AVL,4400000,0,20,0.740740740740741,1.68350168350168E-07,4.54545454545455E-06,0,40794,0,9,0,0,0,1,0,4.5,125,-1,0,20,1,0,0,0,3,0,1,0,0,0.2,40402,0,-1,0,1,397,55,0,0,89,West Ham,Arsenal,Wolverhampton,Tottenham,Liverpool,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.5,17.3
Kai,Havertz,MID,CHE,7800000,7,85,4.2,5.38461538461538E-07,1.08974358974359E-05,0,1562165,2,9,0,0,0,6,0,10.9,14177,-7,0,85,7,1.1,0,8.8,5,0,9,0,3,5.5,1099715,0,-1,0,1,1300,48013,0,0,200,Newcastle,Brentford F.C.,Southampton,Leeds United F.C.,Arsenal,4.7,0,4,4.1,7.7,3.8,3.7,4.2,3.9,4.8,114.6
Isaac,Hayden,MID,NEW,4500000,0,28,1.03703703703704,2.30452674897119E-07,6.22222222222222E-06,0,61159,5,25,0,0,0,1,0,6.2,134,0,0,28,0,0,0,0,3,0,0,0,0,0.1,55297,0,-1,0,1,1000,5,0,0,124,Chelsea,Everton,Tottenham,Wolverhampton,Leicester,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,28.3
Kaine,Hayden,DEF,AVL,4000000,0,0,0,0,0,0,375,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,779,0,-1,0,0,0,58,0,0,0,West Ham,Arsenal,Wolverhampton,Tottenham,Liverpool,0,0,0,0,0,0,0,0,0,0,0
Maxwell,Haygarth,MID,BRE,4500000,0,0,0,0,0,0,465,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,560,0,-1,0,0,0,4,0,0,0,Burnley,Leicester,Chelsea,West Ham,Watford,0,0,0,0,0,0,0,0,0,0,0
Tom,Heaton,GLK,MUN,3900000,0,0,0,0,0,0,50394,0,0,0,0,0,0,0,0,941,-1,0,0,1,0,0,0,0,0,0,0,0,0.7,71144,0,-1,0,0,0,645,0,0,0,Tottenham,Leicester,Everton,Norwich,Liverpool,0,0,0,0,0,0,0,0,0,0,0
Karl,Hein,GLK,ARS,4000000,0,0,0,0,0,0,41677,0,0,0,0,0,0,0,0,232,0,0,0,0,0,0,0,0,0,0,0,0,0.4,50944,0,-1,0,0,0,0,0,0,0,Leicester,Liverpool,Aston Villa,Crystal Palace,Brighton,0,0,0,0,0,0,0,0,0,0,0
Dean,Henderson,GLK,MUN,4700000,0,0,0,0,0,0,96946,0,0,0,0,0,0,0,0,141,-3,0,0,3,0,0,0,0,0,0,0,0,0.4,4935,0,-1,0,0,0,52,0,0,0,Tottenham,Leicester,Everton,Norwich,Liverpool,0,0,0,0,0,0,0,0,0,0,0
Jordan,Henderson,MID,LIV,5000000,6,90,3.5,7E-07,1.8E-05,0,402758,3,18,0,0,0,2,0,18,4483,0,0,90,0,0.8,0,3.8,9,0,11,0,5,1.8,462030,0,-1,0,2,2000,1390,0,0,391,Brighton,Arsenal,Watford,Man City,Aston Villa,5.4,0,4.1,1.9,5.6,3.5,3.2,3.4,2.7,3.5,115.1
Jeff,Hendrick,MID,NEW,4800000,0,8,2.7,5.625E-07,1.66666666666667E-06,0,7012,0,3,0,0,0,1,0,1.7,25,-2,0,8,2,0,0,0,0,0,0,0,0,0,3981,0,-1,0,0,69,0,0,0,25,Chelsea,Everton,Tottenham,Wolverhampton,Leicester,0,0,0,0,0,0,0,0,0,0,6
Wayne,Hennessey,GLK,BUR,4500000,0,4,0.153846153846154,3.41880341880342E-08,8.88888888888889E-07,0,23107,0,6,0,8,0,0,0,0.9,141,0,0,4,0,0,0,0,0,0,0,0,0,0.3,22006,0,-1,0,0,180,21,0,0,37,Brentford F.C.,Man City,Everton,Norwich,West Ham,0.1,0,0.2,0.1,0.2,0.1,0.1,0.1,0.1,0.1,9.3
Rico,Henry,DEF,BRE,4500000,6,74,3,6.66666666666667E-07,1.64444444444444E-05,0,253449,2,31,0,0,0,2,0,16.4,683,0,0,74,0,0.6,0,2.5,3,0,6,0,0,1,254885,0,-1,0,1,2013,1393,0,0,295,Burnley,Leicester,Chelsea,West Ham,Watford,3.6,2.4,3.9,3.9,2.3,3.7,3.1,2.9,3,3.7,63.6
,Hernandez,MID,LEE,5500000,0,0,0,0,0,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Norwich,Wolverhampton,Southampton,Watford,Chelsea,0,0,0,0,0,0,0,0,0,0,0
Onel,Hernandez,MID,NOR,4900000,0,0,0,0,0,0,4841,0,0,0,0,0,0,0,0,4,-1,0,0,1,0,0,0,0,0,0,0,0,0,392,0,-1,0,0,0,0,0,0,0,Leeds United F.C.,Brighton,Burnley,Man Utd,Newcastle,0,0,0,0,0,0,0,0,0,0,0
Leo Fuhr,Hjelde,DEF,LEE,4000000,0,2,0.0714285714285714,1.78571428571429E-08,5E-07,0,2889,0,5,0,0,0,0,0,0.5,41,0,0,2,0,0,0,0,0,0,0,0,0,0,3103,0,-1,0,0,148,57,0,0,29,Norwich,Wolverhampton,Southampton,Watford,Chelsea,0,0,0,0,0,0,0,0,0,0,6.1
Ki-Jana,Hoever,DEF,WOL,3900000,0,14,0.5,1.28205128205128E-07,3.58974358974359E-06,0,360622,1,5,0,0,0,0,0,3.6,2377,-1,0,14,1,0.1,0,0.5,0,0,1,0,0,1.7,326541,0,-1,0,0,306,138,0,0,56,Everton,Leeds United F.C.,Aston Villa,Newcastle,Man City,0,0,0,0,0,0.2,0.2,0.3,0.2,0.3,7.1
Pierre-Emile,H?jbjerg,MID,TOT,4900000,5,85,3.3,6.73469387755102E-07,1.73469387755102E-05,0,629886,2,29,0,0,0,2,0,17.3,3636,-1,0,85,1,0.6,0,2.8,6,0,11,0,3,2.9,625001,0,-1,0,2,2296,3970,0,0,452,Man Utd,Brighton,West Ham,Newcastle,Aston Villa,5.1,3,3.7,2.5,3.1,2.5,3,1.6,3.6,3.2,111
Rob,Holding,DEF,ARS,4100000,0,15,0.6,1.46341463414634E-07,3.65853658536585E-06,0,184667,2,8,0,0,0,0,0,3.7,646,-4,0,15,4,0,0,0.2,0,0,2,0,0,0.6,71168,0,-1,0,0,428,245,0,0,86,Leicester,Liverpool,Aston Villa,Crystal Palace,Brighton,0.8,0.3,0.3,0.3,0.6,0.3,0.3,0.3,0.3,0.3,16.2
Mason,Holgate,DEF,EVE,4200000,1,24,1.6,3.80952380952381E-07,5.71428571428571E-06,0,118246,3,24,0,0,0,0,0,5.7,1188,-3,0,24,3,0.2,0,0.8,0,0,2,0,1,0.5,92417,1,-1,0,0,1237,223,0,1,162,Wolverhampton,Newcastle,West Ham,Burnley,Man Utd,2,0,2.3,1.2,1.1,1.5,1.6,0.8,1.5,0.9,27.9
Conor,Hourihane,MID,AVL,4900000,0,0,0,0,0,0,3115,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,398,0,-1,0,0,0,0,0,0,0,West Ham,Arsenal,Wolverhampton,Tottenham,Liverpool,0,0,0,0,0,0,0,0,0,0,0
Callum,Hudson-Odoi,MID,CHE,5300000,0,49,1.81481481481481,3.42417889587701E-07,9.24528301886792E-06,0,166030,1,8,0,0,0,1,0,9.2,768,-2,0,49,2,0,0,0,1,0,6,0,4,0.3,164321,0,-1,0,0,958,5,0,0,163,Newcastle,Brentford F.C.,Southampton,Leeds United F.C.,Arsenal,0,0,1,1.1,1.9,1,0.9,1.1,1,1.3,82.7
Will,Hughes,MID,CRY,4700000,0,29,1.03571428571429,2.20364741641337E-07,6.17021276595745E-06,0,15269,3,15,0,0,0,0,0,6.2,114,-3,0,29,3,0.1,0,0.4,2,0,2,0,2,0.1,14383,0,-1,0,0,816,32,0,0,145,Man City,Arsenal,Leicester,Newcastle,Leeds United F.C.,0.5,0,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,30
Jordan,Hugill,FWD,NOR,5400000,0,0,0,0,0,0,3456,0,0,0,0,0,0,0,0,3,-1,0,0,1,0,0,0,0,0,0,0,0,0,507,0,-1,0,0,0,0,0,0,0,Leeds United F.C.,Brighton,Burnley,Man Utd,Newcastle,0,0,0,0,0,0,0,0,0,0,0
