FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW2Forecast,GW3Forecast,GW4Forecast,GW5Forecast,GW6Forecast,GW7Forecast,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Aaron,Cresswell,DEF,WHU,5500000,0,7,7,1.27272727272727E-06,1.27272727272727E-06,0,77657,0,2,0,0,0,1,0,1.3,22966,0,0,7,0,0.6,0,3.5,0,0,0,0,0,18.2,103499,0,-1,0,0,90,27009,0,0,30,Leicester,Crystal Palace,Southampton,Man Utd,Leeds United F.C.,9.9,9.9,5.4,9.9,8.7,9.9,4.1,9.9,5.8,9.5,8.7,6.8,8.2,8.5,7.1,8.7,9.9,6.8,4.5,8.7,9.9,8.7,5.8,8.7,7,9.9,8.2,7.2,8.7,5.3,8.7,8.5,7.1,9.9,8.7,8.2,6.8,9.1
Charlie,Cresswell,DEF,LEE,4000000,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,1374,0,-1,0,0,0,1374,0,0,0,Everton,Burnley,Liverpool,Newcastle,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Cucho,FWD,WAT,5000000,1,7,3.5,7E-07,1.4E-06,0,25366,0,2,0,0,0,1,0,1.4,10047,0,0,7,0,0.7,0,3.5,1,0,0,0,0,1.9,101349,0,-1,0,0,69,18445,0,0,31,Brighton,Tottenham,Wolverhampton,Norwich,Newcastle,1.9,1.8,3.2,4.3,4.4,3.7,1.8,3.7,3.8,4,3.3,1.8,1.8,2,1.8,3,2.3,2.5,4.4,1.8,3.7,5,3.7,2.5,1.8,2.6,4.6,3.1,4.4,1.8,4.4,1.8,1.8,3.7,1.8,2.4,1.8,6.9
Luke,Cundle,MID,WOL,4500000,0,0,0,0,0,0,373,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,985,0,-1,0,0,0,317,0,0,0,Tottenham,Man Utd,Watford,Brentford F.C.,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patrick,Cutrone,FWD,WOL,5000000,0,0,0,0,0,0,8575,0,0,0,0,0,0,0,0,1405,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1047,0,-1,0,0,0,0,0,0,0,Tottenham,Man Utd,Watford,Brentford F.C.,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patson,Daka,FWD,LEI,7400000,0,0,0,0,0,0,40143,0,0,0,0,0,0,0,0,6851,-1,0,0,1,0,0,0,0,0,0,0,0,1.1,3930,0,-1,0,0,0,781,0,0,0,West Ham,Norwich,Man City,Brighton,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stuart,Dallas,MID,LEE,5500000,2,7,3.5,6.36363636363636E-07,1.27272727272727E-06,0,110984,0,7,0,0,0,0,0,1.3,38868,0,0,7,0,0.6,0,3.5,0,0,0,0,1,14.1,67551,0,-1,0,0,180,12820,0,0,48,Everton,Burnley,Liverpool,Newcastle,West Ham,2.1,2.5,1.8,2.5,2.5,2.7,2.7,3.3,2.5,3.6,1.8,1.8,3.2,1.9,1.8,1.8,3,1.8,2.1,3.1,1.9,3.1,1.8,1.8,1.8,1.8,2.9,3.2,2.6,3.4,2,2.1,2.5,2,2.3,1.8,1.8,9.5
,Dalot,DEF,MUN,4500000,0,0,0,0,0,0,1544,0,0,0,0,0,0,0,0,388,0,0,0,0,0,0,0,0,0,0,0,0,0.1,466,0,-1,0,0,0,102,0,0,0,Southampton,Wolverhampton,Newcastle,West Ham,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karl,Darlow,GLK,NEW,4500000,0,0,0,0,0,0,11230,0,0,0,0,0,0,0,0,2644,0,0,0,0,0,0,0,0,0,0,0,0,0.6,217,0,-1,0,0,0,24,0,0,0,Aston Villa,Southampton,Man Utd,Leeds United F.C.,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pelenda Joshua,Dasilva,MID,BRE,5500000,0,0,0,0,0,0,771,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,-1,0,0,0,15,0,0,0,Crystal Palace,Aston Villa,Brighton,Wolverhampton,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Davies,DEF,LIV,4000000,0,0,0,0,0,0,10197,0,0,0,0,0,0,0,0,2918,0,0,0,0,0,0,0,0,0,0,0,0,0.3,1080,0,-1,0,0,0,0,0,0,0,Burnley,Chelsea,Leeds United F.C.,Crystal Palace,Brentford F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Davies,DEF,TOT,4500000,0,0,0,0,0,0,4165,0,0,0,0,0,0,0,0,1267,0,0,0,0,0,0,0,0,0,0,0,0,0.3,1372,0,-1,0,0,0,278,0,0,0,Wolverhampton,Watford,Crystal Palace,Chelsea,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tom,Davies,MID,EVE,5000000,0,0,0,0,0,0,1633,0,0,0,0,0,0,0,0,442,0,0,0,0,0,0,0,0,0,0,0,0,0.1,689,0,-1,0,0,0,134,0,0,0,Leeds United F.C.,Brighton,Burnley,Aston Villa,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Keinan,Davis,FWD,AVL,4500000,0,0,0,0,0,0,29302,0,0,0,0,0,0,0,0,7322,0,0,0,0,0,0,0,0,0,0,0,0,2.1,10945,0,-1,0,0,0,2802,0,0,0,Newcastle,Brentford F.C.,Chelsea,Everton,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Craig,Dawson,DEF,WHU,5000000,0,1,1,2E-07,2E-07,0,3037,0,2,0,0,0,0,0,0.2,673,0,0,1,0,0.1,0,0.5,0,0,0,0,0,0.3,1469,0,-1,0,0,90,371,0,0,16,Leicester,Crystal Palace,Southampton,Man Utd,Leeds United F.C.,0.6,0.6,0.5,1.1,0.5,0.7,0.5,1.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.9,0.5,0.5,0.5,0.7,0.5,0.5,1.2,0.5,0.5,0.5,0.5,0.9,0.5,0.5,0.5,4.4
Kevin,De Bruyne,MID,MCI,12000000,0,1,1,8.33333333333333E-08,8.33333333333333E-08,0,69684,0,0,0,0,0,0,0,0.1,21722,0,0,1,0,0,0,0.5,0,0,0,0,0,2.3,39536,0,-1,0,0,11,1939,0,0,4,Norwich,Arsenal,Leicester,Southampton,Chelsea,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2.8
David,de Gea,GLK,MUN,5000000,3,5,2.5,5E-07,1E-06,0,29297,0,2,0,5,0,0,0,1,8035,0,0,5,0,0.5,0,2.5,0,0,0,0,0,3.3,39180,0,-1,0,0,180,6078,0,0,29,Southampton,Wolverhampton,Newcastle,West Ham,Aston Villa,1.2,2.2,1.3,1.2,1.4,1.2,2,2.2,3.1,1.7,1.2,1.4,3.4,2.5,1.8,2.2,1.7,1.2,1.8,2.8,1.2,1.6,1.4,1.3,1.8,1.2,1.3,3.5,1.7,2.5,1.2,2.3,2.9,2.8,1.3,1.8,2,3.2
Troy,Deeney,FWD,WAT,5500000,1,2,2,3.63636363636364E-07,3.63636363636364E-07,0,64701,0,1,0,0,0,0,0,0.4,19503,0,0,2,0,0.2,0,1,0,0,0,0,0,2.8,27772,0,-1,0,0,23,4079,0,0,5,Brighton,Tottenham,Wolverhampton,Norwich,Newcastle,1,1,1.3,2.5,1.9,1.5,1,1.5,1.6,1.7,1.3,1,1,1,1,1.2,1,1,1.9,1,1.5,2.8,1.5,1,1,1,2.1,1.2,1.9,1,1.9,1,1,1.6,1,1,1,2.7
,Dele,MID,TOT,6500000,9,12,6,9.23076923076923E-07,1.84615384615385E-06,0,18689,0,0,0,0,0,1,0,1.8,5526,0,0,12,0,0.9,0,6,1,0,2,0,0,2.1,63420,0,-1,0,0,180,44534,0,0,33,Wolverhampton,Watford,Crystal Palace,Chelsea,Arsenal,6.1,6.1,5.9,5,5.5,5,5.8,4.7,3.3,3.9,5.4,5.8,4.7,7.1,3.2,6.6,3.7,7.1,6.3,4.9,6.7,3.9,7.4,7.3,3.7,4.2,5,3,5.9,7,3.9,4.2,3.6,7.8,3,7,5.9,10
Ayotomiwa,Dele-Bashiru,MID,WAT,4500000,0,0,0,0,0,0,1295,0,0,0,0,0,0,0,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Brighton,Tottenham,Wolverhampton,Norwich,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fabian,Delph,MID,EVE,4500000,1,1,1,2.22222222222222E-07,2.22222222222222E-07,0,2255,0,0,0,0,0,0,0,0.2,509,0,0,1,0,0.1,0,0.5,0,0,0,0,0,0.2,1433,0,-1,0,0,7,328,0,0,5,Leeds United F.C.,Brighton,Burnley,Aston Villa,Norwich,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7
Leander,Dendoncker,MID,WOL,5000000,1,2,2,4E-07,4E-07,0,2718,0,0,0,0,0,0,0,0.4,659,0,0,2,0,0.2,0,1,0,0,0,0,0,0.2,673,0,-1,0,0,42,135,0,0,8,Tottenham,Man Utd,Watford,Brentford F.C.,Southampton,1,1,1,1,1.1,1.3,1,1,1,1,1,1,1.3,1,1,1,1,1,1,1,1.4,1,1.2,1,1.5,1,1.3,1,1,1,1,1,1,1,1,1.3,1,2
Emmanuel,Dennis,FWD,WAT,5100000,2,14,7,1.37254901960784E-06,2.74509803921569E-06,0,60488,0,2,0,0,0,1,0,2.7,20066,1,0,14,-1,1.4,0,7,3,0,1,0,1,5.2,333530,0,-1,0,1,155,90943,0,0,50,Brighton,Tottenham,Wolverhampton,Norwich,Newcastle,5.9,3.9,8.8,8.7,9.9,8.7,5,8.7,9.9,8.7,9,5.8,4,6.1,4,8.4,6.8,7.5,9.9,5.2,8.7,9.9,8.7,7.3,5.5,7.6,9.9,8.6,9.9,3.8,9.9,5.3,4.8,9.7,5.4,7.1,3.5,23.3
Halil,Dervisoglu,FWD,BRE,5500000,0,0,0,0,0,0,1245,0,0,0,0,0,0,0,0,285,0,0,0,0,0,0,0,0,0,0,0,0,0,651,0,-1,0,0,0,107,0,0,0,Crystal Palace,Aston Villa,Brighton,Wolverhampton,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kiernan,Dewsbury-Hall,MID,LEI,4500000,0,0,0,0,0,0,409,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,243,0,-1,0,0,0,69,0,0,0,West Ham,Norwich,Man City,Brighton,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ibrahima,Diallo,MID,SOU,4500000,1,2,2,4.44444444444444E-07,4.44444444444444E-07,0,1295,0,1,0,0,0,0,0,0.4,310,0,0,2,0,0.2,0,1,0,0,0,0,0,0.1,1165,0,-1,0,0,30,307,0,0,6,Man Utd,Newcastle,West Ham,Man City,Wolverhampton,1,1,1,1,1.4,1,1,1.3,1,1,1,1,1.5,1,1,1,1,1,1,1.3,1,1,1,1,1,1.3,1,1,1,1,1,1.2,1,1.3,1,1,1.2,2.2
,Dias,DEF,MCI,6000000,11,13,6.5,1.08333333333333E-06,2.16666666666667E-06,0,132094,0,1,0,0,0,0,0,2.2,21602,0,0,13,0,1.1,0,6.5,2,0,1,0,1,25.6,120300,0,-1,0,0,180,55371,0,0,52,Norwich,Arsenal,Leicester,Southampton,Chelsea,9,9.2,8.1,6.1,6.4,7.4,7.7,6.1,9.2,8.1,4.7,7.2,5.2,4,9.2,9,5,9.2,8.1,8.1,7.7,4.8,9.2,7.8,9.2,3.6,9.2,8.1,7.4,6.4,8.6,8.1,5.2,7.8,6.3,5.9,6.5,8.9
Eric,Dier,DEF,TOT,4500000,6,13,6.5,1.44444444444444E-06,2.88888888888889E-06,0,21572,0,0,0,0,0,0,0,2.9,5908,0,0,13,0,1.4,0,6.5,1,0,2,0,0,3.7,131970,0,-1,0,0,180,48854,0,0,47,Wolverhampton,Watford,Crystal Palace,Chelsea,Arsenal,8.1,5.2,8.1,7.7,8.1,6.5,5,5.9,9.2,3.6,9,6.4,9.2,9,6.1,8.1,8.6,9.2,4.8,4,9.2,6.4,6.1,9.2,6.1,7.8,4.7,8.1,7.2,6.3,5.2,7.4,8.1,9.2,7.4,7.7,7.8,6.9
Lucas,Digne,DEF,EVE,5500000,0,2,1,1.81818181818182E-07,3.63636363636364E-07,0,184970,1,3,0,0,0,0,0,0.4,93987,0,0,2,0,0.2,0,1,0,0,0,0,0,16.6,47941,0,-1,0,0,180,9040,0,0,22,Leeds United F.C.,Brighton,Burnley,Aston Villa,Norwich,0.5,0.5,0.5,0.5,0.5,0.9,0.5,0.5,0.5,1.4,0.5,0.5,0.5,0.9,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.2,0.7,0.5,0.5,1.1,0.6,0.5,0.5,0.5,0.7,0.7,10.7
Issa,Diop,DEF,WHU,4500000,0,0,0,0,0,0,6360,0,0,0,0,0,0,0,0,1333,0,0,0,0,0,0,0,0,0,0,0,0,0.4,1730,0,-1,0,0,0,319,0,0,0,Leicester,Crystal Palace,Southampton,Man Utd,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moussa,Djenepo,MID,SOU,5500000,1,3,1.5,2.72727272727273E-07,5.45454545454545E-07,0,1079,1,4,0,0,0,0,0,0.5,230,0,0,3,0,0.3,0,1.5,0,0,0,0,0,0.1,635,0,-1,0,0,159,295,0,0,5,Man Utd,Newcastle,West Ham,Man City,Wolverhampton,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.9,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,7.5
Owen,Dodgson,DEF,BUR,4000000,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,-1,0,0,0,109,0,0,0,Liverpool,Leeds United F.C.,Everton,Arsenal,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matt,Doherty,DEF,TOT,5000000,0,1,1,2E-07,2E-07,0,13575,0,0,0,0,0,0,0,0.2,5461,0,0,1,0,0.1,0,0.5,0,0,0,0,0,0.6,3008,0,-1,0,0,7,500,0,0,4,Wolverhampton,Watford,Crystal Palace,Chelsea,Arsenal,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.5,1.1,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.9,0.5,0.5,0.7,0.5,0.5,0.5,0.9,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.3
Abdoulaye,Doucoure,MID,EVE,5500000,4,12,6,1.09090909090909E-06,2.18181818181818E-06,0,11314,2,3,0,0,0,1,0,2.2,4358,0,0,12,0,1.1,0,6,2,0,0,0,1,1.3,56704,0,-1,0,0,180,23859,0,0,50,Leeds United F.C.,Brighton,Burnley,Aston Villa,Norwich,4.2,3.2,7,3.9,7.1,3,5.9,6.1,6.1,4.3,3.7,3.6,3.7,6.7,5.9,3.9,7.8,5.8,7,4.2,5.9,5,5.8,5.4,6.3,4.8,3.3,7.3,4.9,4.7,3.3,7.1,3,5,6.6,4.7,5.5,13.9
,Douglas Luiz,MID,AVL,4500000,2,2,2,4.44444444444444E-07,4.44444444444444E-07,0,16627,1,0,0,0,0,0,0,0.4,2047,0,0,2,0,0.2,0,1,0,0,1,0,0,0.8,2619,0,-1,0,0,88,1787,0,0,9,Newcastle,Brentford F.C.,Chelsea,Everton,Man Utd,1.3,1,1,1,1,1,1.4,1,1,1.1,1,1,1,1.5,1,1,1.3,1,1,1,1,1,1,1,1,1,1.4,1,1.2,1,1,1,1.2,1.3,1,1.3,1,0.4
Kieran,Dowell,MID,NOR,5400000,0,1,1,1.85185185185185E-07,1.85185185185185E-07,0,1405,0,0,0,0,0,0,0,0.2,377,-1,1,1,1,0.1,0,0.5,0,0,0,0,0,0.1,209,0,-1,0,0,4,40,-1,0,5,Man City,Leicester,Arsenal,Watford,Everton,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2.9
Tommy,Doyle,MID,MCI,4500000,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,-1,0,0,0,59,0,0,0,Norwich,Arsenal,Leicester,Southampton,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cody,Drameh,DEF,LEE,4000000,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,-1,0,0,0,119,0,0,0,Everton,Burnley,Liverpool,Newcastle,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Martin,Dubravka,GLK,NEW,4500000,0,0,0,0,0,0,2608,0,0,0,0,0,0,0,0,561,0,0,0,0,0,0,0,0,0,0,0,0,0.1,280,0,-1,0,0,0,71,0,0,0,Aston Villa,Southampton,Man Utd,Leeds United F.C.,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shane,Duffy,DEF,BHA,4100000,14,16,8,1.95121951219512E-06,3.90243902439024E-06,0,28736,1,1,0,0,0,1,0,3.9,7583,1,-1,16,-1,2,0,8,3,0,1,0,0,7.6,278108,0,-1,0,1,180,178212,1,0,59,Watford,Everton,Brentford F.C.,Leicester,Crystal Palace,7.2,6.6,9.9,11.4,9.9,11.4,9.9,9.9,9.9,8.6,7.2,11.4,8,6.7,11.4,11.4,9.9,11.4,8.7,5.1,11.4,9.9,10.2,5.6,10.2,8.8,7,11.4,8.3,11.4,9.9,9.9,8.3,9.9,11.4,9.9,9.6,20.6
Paul,Dummett,DEF,NEW,4500000,0,0,0,0,0,0,481,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,-1,0,0,0,11,0,0,0,Aston Villa,Southampton,Man Utd,Leeds United F.C.,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lewis,Dunk,DEF,BHA,5000000,6,8,4,8E-07,1.6E-06,0,47270,0,1,0,0,0,0,0,1.6,12175,0,0,8,0,0.8,0,4,0,0,1,0,0,5.8,17605,0,-1,0,0,180,5691,0,0,39,Watford,Everton,Brentford F.C.,Leicester,Crystal Palace,2.3,2.1,4.5,5,4.2,5.7,3.9,3.6,3.6,2.9,2.3,4.7,2.7,2.1,5.7,5.3,5,5.3,3,2,5,4.2,3.8,2,3.8,3,2.2,4.4,2.8,4.7,5,5,2.8,4.5,5.7,3.9,3.4,3.2
,Ederson,GLK,MCI,6000000,6,8,4,6.66666666666667E-07,1.33333333333333E-06,0,57860,0,1,0,1,0,0,0,1.3,13128,0,0,8,0,0.7,0,4,0,0,1,0,0,10.4,46211,0,-1,0,0,180,10894,0,0,29,Norwich,Arsenal,Leicester,Southampton,Chelsea,4.7,5.7,4.2,2.8,3,3.6,3.8,2.8,5,5,2.1,3.4,2.3,2,5.3,4.7,2.2,5,4.5,5,3.8,2.1,5.3,3.9,5.7,2,5.7,4.2,3.6,3,4.4,4.5,2.3,3.9,2.9,2.7,3,1.1
Samuel,Edozie,MID,MCI,5000000,0,0,0,0,0,0,473,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,-1,0,0,0,21,0,0,0,Norwich,Arsenal,Leicester,Southampton,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anwar,El Ghazi,MID,AVL,6000000,9,10,5,8.33333333333333E-07,1.66666666666667E-06,0,20011,0,2,0,0,0,1,0,1.7,2911,0,0,10,0,0.8,0,5,1,0,1,0,0,1.2,17009,0,-1,0,1,149,12903,0,0,24,Newcastle,Brentford F.C.,Chelsea,Everton,Man Utd,5.4,3.5,2.9,3.7,2.5,2.5,5.6,4.2,4.5,4.8,3.1,4.5,3.6,6,2.5,4.5,5.4,3.7,3.1,2.6,2.5,2.9,4,4.4,4.7,2.5,5.8,3.5,5.2,4.6,3.2,2.7,5.1,5.5,4.4,5.5,2.7,7.3
Anthony,Elanga,MID,MUN,5000000,0,0,0,0,0,0,523,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,-1,0,0,0,30,0,0,0,Southampton,Wolverhampton,Newcastle,West Ham,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harvey,Elliott,MID,LIV,5500000,3,4,4,7.27272727272727E-07,7.27272727272727E-07,0,2151,0,0,0,0,0,0,0,0.7,717,0,0,4,0,0.4,0,2,0,0,1,0,0,0.1,3418,0,-1,0,0,97,2927,0,0,16,Burnley,Chelsea,Leeds United F.C.,Crystal Palace,Brentford F.C.,3.9,2.6,2.1,4,2,2.5,2.5,2,2.1,2.4,3.7,4.2,2,3.3,2.6,3.9,2,2.8,3.6,2,2.4,3.2,4.4,3.1,4,2.9,3.2,2,2,3.3,2,2,2.6,3.1,2.2,3.4,4.1,8.3
,Elneny,MID,ARS,4500000,0,0,0,0,0,0,10617,0,0,0,0,0,0,0,0,2636,0,0,0,0,0,0,0,0,0,0,0,0,0.6,4491,0,-1,0,0,0,970,0,0,0,Chelsea,Man City,Norwich,Burnley,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohamed,Elyounoussi,MID,SOU,5500000,0,0,0,0,0,0,547,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,-1,0,0,0,27,0,0,0,Man Utd,Newcastle,West Ham,Man City,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Emerson,DEF,CHE,4500000,0,1,1,2.22222222222222E-07,2.22222222222222E-07,0,956,0,0,0,0,0,0,0,0.2,608,0,0,1,0,0.1,0,0.5,0,0,0,0,0,0,868,0,-1,0,0,4,0,0,0,3,Arsenal,Liverpool,Aston Villa,Tottenham,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
Bjorn,Engels,DEF,AVL,4500000,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Newcastle,Brentford F.C.,Chelsea,Everton,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oghenekaro Peter,Etebo,MID,WAT,4500000,2,3,1.5,3.33333333333333E-07,6.66666666666667E-07,0,2817,1,4,0,0,0,0,0,0.7,736,0,0,3,0,0.3,0,1.5,0,0,0,0,0,0.2,3922,0,-1,0,0,180,956,0,0,25,Brighton,Tottenham,Wolverhampton,Norwich,Newcastle,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.9,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.9,0.8,5
Jonny,Evans,DEF,LEI,5500000,0,0,0,0,0,0,5094,0,0,0,0,0,0,0,0,901,0,0,0,0,0,0,0,0,0,0,0,0,0.2,218,0,-1,0,0,0,85,0,0,0,West Ham,Norwich,Man City,Brighton,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
