FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Cristian,Romero,DEF,TOT,4900000,1,4,0.571428571428571,1.16618075801749E-07,8.16326530612245E-07,0,28477,1,5,0,0,0,0,0,0.8,482,-1,0,4,1,0.2,0,0.8,0,0,0,0,0,0.3,15102,0,-1,0,0,263,301,0,0,45,Newcastle,West Ham,Man Utd,Everton,Leeds United F.C.,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,8.6
,Romeu,MID,SOU,4500000,3,15,1.9,4.22222222222222E-07,3.33333333333333E-06,0,39017,2,8,0,0,0,0,0,3.3,806,0,0,15,0,0.4,0,2,0,0,2,0,0,0.6,43782,0,-1,0,0,668,1366,0,0,96,Leeds United F.C.,Burnley,Watford,Aston Villa,Norwich,1.1,1.5,1.2,1.5,1.4,1,1.2,1,1,1,1,1,1.1,1.6,2.1,1,1,1,1.1,1.5,1,1.5,1.5,1.1,1,1.3,1.3,1.7,1.2,1,1.2,22.8
,Ronaldo,FWD,MUN,12500000,2,24,4.8,3.84E-07,1.92E-06,0,1144768,0,8,0,0,0,3,0,1.9,297114,0,1,24,0,0.2,0,2.8,3,0,0,0,0,40.3,4115646,0,-1,0,1,393,5606,-1,0,96,Leicester,Liverpool,Tottenham,Man City,Watford,6.2,3.6,5.1,4.2,6.4,4.2,5.6,6.6,6.1,5.6,3.8,6.4,5.9,3.5,4.3,4.5,6.3,4.8,6.6,6.4,4.1,5.4,4.9,5.7,5.3,5.5,5.5,3.9,5.6,2.7,5.3,50.1
Salomon,Rondon,FWD,EVE,6000000,2,9,1.8,3E-07,1.5E-06,0,22895,0,2,0,0,0,0,0,1.5,646,0,0,9,0,0.3,0,2,0,0,2,0,0,0.2,34826,0,-1,0,0,341,1130,0,0,12,West Ham,Watford,Wolverhampton,Tottenham,Man City,1.3,2.3,1.2,1.6,0.9,0.9,1,1.7,0.9,0.9,1.7,1,2.2,1,1,1.6,1.3,1.9,0.9,1.2,0.9,0.9,1.4,0.9,1.3,2.1,0.9,0.9,1,1.1,0.9,15.4
Danny,Rose,DEF,WAT,4300000,0,5,1,2.32558139534884E-07,1.16279069767442E-06,0,37188,2,10,0,0,0,0,0,1.2,608,-2,0,5,2,0.2,0,1,0,0,0,0,0,0.3,10818,0,-1,0,0,450,415,0,0,54,Liverpool,Everton,Southampton,Arsenal,Man Utd,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.6,0.5,0.8,0.6,0.5,1,0.5,0.6,0.5,0.5,0.5,0.5,0.9,0.5,0.7,0.6,0.7,0.6,0.5,0.6,0.5,0.5,0.5,16.5
John,Ruddy,GLK,WOL,4400000,0,0,0,0,0,0,8626,0,0,0,0,0,0,0,0,158,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,3402,0,-1,0,0,0,39,0,0,0,Aston Villa,Leeds United F.C.,Everton,Crystal Palace,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antonio,Rudiger,DEF,CHE,5800000,0,36,5.1,8.79310344827586E-07,6.20689655172414E-06,0,967415,2,3,0,0,0,1,0,6.2,135848,3,0,36,-3,0.7,0,4.2,2,0,4,0,0,14,1434958,0,-1,0,1,630,1439,0,0,142,Brentford F.C.,Norwich,Newcastle,Burnley,Leicester,0,6.3,4.7,6,4.8,5.9,5.4,6.6,6.6,6.5,7.5,5.2,5.2,6.2,6.4,7.1,6.8,7,5.8,4.4,6.3,4.9,6.6,6.1,6.4,7,5.3,5.6,4.2,7.4,5.6,25.9
Runar Alex,Runarsson,GLK,ARS,4000000,0,0,0,0,0,0,55358,0,0,0,0,0,0,0,0,692,0,0,0,0,0,0,0,0,0,0,0,0,0.9,19017,0,-1,0,0,0,0,0,0,0,Crystal Palace,Aston Villa,Leicester,Watford,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lukas,Rupp,MID,NOR,4500000,1,8,1.14285714285714,2.53968253968254E-07,1.77777777777778E-06,0,9997,0,7,0,0,0,0,0,1.8,142,0,0,8,0,0.2,0,0.7,0,0,0,0,0,0.1,7802,0,-1,0,0,248,56,0,0,35,Brighton,Chelsea,Leeds United F.C.,Brentford F.C.,Southampton,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.8,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.7,0.6,0.6,0.9,0.6,7.4
Mathew,Ryan,GLK,BHA,4500000,0,0,0,0,0,0,700,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Norwich,Man City,Liverpool,Newcastle,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,S.Armstrong,MID,SOU,5800000,1,1,0.142857142857143,2.46305418719212E-08,1.72413793103448E-07,0,25709,0,0,0,0,0,0,0,0.2,129,-2,0,1,2,0.1,0,0.3,0,0,0,0,0,0.1,4323,0,-1,0,0,31,136,0,0,4,Leeds United F.C.,Burnley,Watford,Aston Villa,Norwich,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.1
,S.Longstaff,MID,NEW,4500000,0,18,2.2,4.88888888888889E-07,4E-06,0,36644,1,14,0,0,0,1,0,4,2301,0,0,18,0,0.7,0,3.3,1,0,0,0,0,1,83583,0,-1,0,0,560,4199,0,0,86,Tottenham,Crystal Palace,Chelsea,Brighton,Brentford F.C.,1.6,1.1,1.5,1.4,1.3,1.1,2.1,2.2,1.3,1.1,1.3,1.1,1.1,1.5,2.1,1.1,1.7,2.2,1.1,1.3,1.4,1.4,2.4,1.1,1.5,1.8,1.5,1.1,1.1,1.9,1.6,23.7
,Sa,GLK,WOL,5000000,2,32,4,8E-07,6.4E-06,0,138489,1,8,0,24,0,0,0,6.4,6228,0,0,32,0,1.2,0,6,3,0,2,0,1,2.7,303506,0,-1,0,1,720,3968,0,0,152,Aston Villa,Leeds United F.C.,Everton,Crystal Palace,West Ham,4.1,5.7,3.6,4.6,2.7,5.3,3.2,3.6,5,5.4,2.7,2.8,5.7,5.9,2.8,5.9,4.5,5.6,2.1,5.2,4.4,4.4,3.9,3.6,3.8,3.7,5,2.6,5.3,3.4,5.9,21.4
Allan,Saint-Maximin,FWD,NEW,6800000,2,39,4.9,7.20588235294118E-07,5.73529411764706E-06,0,578373,1,19,0,0,0,2,0,5.7,22127,3,0,39,-3,0.6,0,4,7,0,0,0,3,17.3,1529239,0,-1,0,0,720,38314,0,0,154,Tottenham,Crystal Palace,Chelsea,Brighton,Brentford F.C.,6.4,4.5,3.6,4.8,5,4.8,6.5,6.9,5.5,4.2,5.3,5.7,4.5,5.2,7.3,5.9,7,6.5,5.2,4.9,4.8,3.4,7.4,4.3,4.5,6.7,5.3,4.7,3.4,6.7,5.6,69.3
Romain,Saiss,DEF,WOL,5000000,7,26,3.2,6.4E-07,5.2E-06,0,76483,2,8,0,0,0,1,0,5.2,876,0,0,26,0,1.1,0,5.3,1,0,2,0,0,1,98591,0,-1,0,0,668,3517,0,0,140,Aston Villa,Leeds United F.C.,Everton,Crystal Palace,West Ham,2.9,4.2,2.5,3.3,1.8,3.9,2.2,2.5,3.7,4,1.8,2,4.4,4.4,1.9,4.5,3.3,4.5,1.6,3.9,3.1,3.2,2.7,2.5,2.7,2.6,3.6,1.8,3.9,2.4,4.5,35.1
Bukayo,Saka,MID,ARS,6400000,0,29,4.1,6.40625E-07,4.53125E-06,0,884652,0,7,0,0,0,1,0,4.5,10082,-1,0,29,1,0.8,0,5.3,3,0,3,0,2,13.3,834504,0,-1,0,1,491,23030,0,0,102,Crystal Palace,Aston Villa,Leicester,Watford,Liverpool,5.7,5.3,3.5,5.2,2.2,5.4,3,2.2,4.6,3.4,3.2,4.1,4.1,3.7,2.5,5.3,5.4,3.7,3.6,2.6,3.7,4.6,2.8,2.9,3.8,3.9,3.1,3,4.3,3.8,4.4,45.6
Mohamed,Salah,MID,LIV,12800000,13,83,10.4,8.125E-07,6.484375E-06,0,741111,1,6,0,0,0,7,0,6.5,4647,3,-1,83,-3,0.9,0,11,13,0,5,0,5,64.1,1758310,0,-1,0,4,720,101877,1,0,247,Watford,Man Utd,Brighton,West Ham,Arsenal,13.5,13.9,12.7,13.9,14.5,13.3,11.8,12.48,12.48,14.4,12.6,13.8,13.9,14.9,12.6,12.4,13.8,13.9,13.8,13.4,12,12.08,11.2,14.4,11.5,12.6,14.3,13.4,14.2,14.4,11.4,124.3
William,Saliba,DEF,ARS,4500000,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Crystal Palace,Aston Villa,Leicester,Watford,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohammed,Salisu,DEF,SOU,4500000,6,21,2.6,5.77777777777778E-07,4.66666666666667E-06,0,11542,2,10,0,0,0,0,0,4.7,172,0,0,21,0,0.6,0,2.7,3,0,2,0,0,0.2,17439,0,-1,0,0,683,986,0,0,118,Leeds United F.C.,Burnley,Watford,Aston Villa,Norwich,2.8,2.3,1.8,2.6,2.4,2.9,1.6,1.9,2.8,2,2.4,2.4,3.6,1.8,2.9,2.7,3.1,2.9,2.6,2.5,1.7,2.1,2.2,2.7,2,3.3,2.5,3.1,2.9,2.6,1.5,26.6
Mbwana Ally,Samatta,FWD,AVL,5500000,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Wolverhampton,Arsenal,West Ham,Southampton,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Albert,Sambi Lokonga,MID,ARS,4900000,0,10,1.42857142857143,2.91545189504373E-07,2.04081632653061E-06,0,18975,2,4,0,0,0,0,0,2,268,-1,0,10,1,0.2,0,1,0,0,2,0,0,0.2,12369,0,-1,0,0,368,155,0,0,62,Crystal Palace,Aston Villa,Leicester,Watford,Liverpool,1.3,1.1,0.7,1.1,0.7,1.1,0.7,0.7,0.9,0.7,0.7,0.7,0.7,0.7,0.7,1.1,1.2,0.7,0.7,0.7,0.7,0.9,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.7,0.8,16.8
Davinson,Sanchez,DEF,TOT,4500000,0,21,4.2,9.33333333333333E-07,4.66666666666667E-06,0,197181,1,4,0,0,0,0,0,4.7,5279,0,0,21,0,0.1,0,0.5,2,0,3,0,0,1.5,227594,0,-1,0,0,367,193,0,0,85,Newcastle,West Ham,Man Utd,Everton,Leeds United F.C.,2.7,4.2,5.2,3.3,6,3.9,5.4,5.5,4.4,2.7,5.7,6.3,4,3.2,6.3,4.3,4.9,3.8,4,4.7,5.7,4.9,4.8,4.5,3,4.7,5.1,4,5,5.3,4.2,10.1
Robert,Sanchez,GLK,BHA,4600000,6,31,3.9,8.47826086956522E-07,6.73913043478261E-06,0,674219,2,5,0,15,0,0,0,6.7,15478,1,0,31,-1,0.8,0,3.8,1,0,4,0,0,23.8,797647,0,-1,0,0,720,9533,0,0,159,Norwich,Man City,Liverpool,Newcastle,Aston Villa,4.6,4.5,5.4,3.2,3.5,4.7,4.6,4.5,5.4,2.6,5.3,4.1,4.7,3.8,5.1,3.2,3.5,3.7,4,4.4,3.2,4.4,4.4,4.2,5.2,5.1,3.6,5.4,3.9,5.1,3.5,15.3
Jadon,Sancho,MID,MUN,9000000,2,11,1.57142857142857,1.74603174603175E-07,1.22222222222222E-06,0,648519,0,3,0,0,0,0,0,1.2,2538,-5,0,11,5,0.1,0,1,0,0,1,0,0,1.9,45333,0,-1,0,0,296,289,0,0,43,Leicester,Liverpool,Tottenham,Man City,Watford,0.9,0.8,0.8,0.8,1,1,0.8,1.2,1.1,0.9,0.8,1,1,0.8,0.8,0.8,1.2,0.8,0.8,1,0.8,0.8,0.8,0.8,0.8,1,0.8,0.8,1,0.8,0.8,21.5
Morgan,Sanson,MID,AVL,5000000,0,0,0,0,0,0,1213,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,707,0,-1,0,0,0,28,0,0,0,Wolverhampton,Arsenal,West Ham,Southampton,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joshua,Sargent,FWD,NOR,5400000,2,11,1.6,2.96296296296296E-07,2.03703703703704E-06,0,12687,0,6,0,0,0,0,0,2,247,-1,0,11,1,0.4,0,2,0,0,2,0,0,0.1,9795,0,-1,0,0,366,470,0,0,34,Brighton,Chelsea,Leeds United F.C.,Brentford F.C.,Southampton,0.8,0.8,1.4,0.9,1,0.8,1.3,0.8,0.9,1.2,1,1.2,0.8,1,1.4,1.4,1.6,0.8,0.8,0.9,0.8,1.2,0.8,0.8,1.3,1.1,1.7,0.8,0.9,1.3,1.2,20.8
Jeremy,Sarmiento,MID,BHA,4500000,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,-1,0,0,0,22,0,0,0,Norwich,Man City,Liverpool,Newcastle,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ismaila,Sarr,MID,WAT,6300000,2,42,5.2,8.25396825396825E-07,6.66666666666667E-06,0,710578,1,15,0,0,0,4,0,6.7,42799,3,0,42,-3,0.6,0,4,7,0,0,0,0,16.7,1750861,0,-1,0,1,720,22104,0,0,115,Liverpool,Everton,Southampton,Arsenal,Man Utd,3.8,3.4,6.3,4.7,4.5,5.1,5.6,5.3,5.1,6,7.6,7.5,4.8,6.1,5.5,7.1,4.5,5.4,4.2,4.5,6.7,5.6,6.1,3.4,6,5.2,3.3,7.2,4.3,6.4,5.5,66.7
Malang,Sarr,DEF,CHE,4900000,8,8,1.14285714285714,2.33236151603499E-07,1.63265306122449E-06,0,4208,0,0,0,0,0,0,0,1.6,100,-1,0,8,1,0.4,0,2,2,0,1,0,0,0.1,2844,0,-1,0,0,90,851,0,0,35,Brentford F.C.,Norwich,Newcastle,Burnley,Leicester,0.9,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.7,0.7,0.9,0.6,0.6,0.6,0.6,1.1,0.7,0.9,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.8,0.6,0.6,0.6,0.9,0.6,3.9
,Saul,MID,CHE,5200000,0,1,0.142857142857143,2.74725274725275E-08,1.92307692307692E-07,0,30708,0,0,0,0,0,0,0,0.2,585,-3,0,1,3,0,0,0,0,0,0,0,0,0.1,35718,0,-1,0,0,45,172,0,0,1,Brentford F.C.,Norwich,Newcastle,Burnley,Leicester,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.4
Dane,Scarlett,FWD,TOT,4500000,0,0,0,0,0,0,253506,0,0,0,0,0,0,0,0,4783,0,0,0,0,0,0,0,0,0,0,0,0,3.2,334654,0,-1,0,0,0,2833,0,0,0,Newcastle,West Ham,Man Utd,Everton,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fabian,Schar,DEF,NEW,4300000,0,0,0,0,0,0,11687,2,4,0,0,0,0,0,0,132,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,3025,0,-1,0,0,180,79,0,0,17,Tottenham,Crystal Palace,Chelsea,Brighton,Brentford F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2
Kjell,Scherpen,GLK,BHA,4500000,0,0,0,0,0,0,2199,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,1605,0,-1,0,0,0,43,0,0,0,Norwich,Man City,Liverpool,Newcastle,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeffrey,Schlupp,MID,CRY,5400000,0,12,1.71428571428571,3.17460317460317E-07,2.22222222222222E-06,0,4554,0,3,0,0,0,1,0,2.2,50,-1,0,12,1,0.4,0,2.3,0,0,1,0,0,0,1537,0,-1,0,0,148,69,0,0,37,Arsenal,Newcastle,Man City,Wolverhampton,Burnley,0.9,1.7,0.9,1.2,0.9,1.7,0.9,0.9,1.3,1.3,0.9,0.9,1.6,0.9,0.9,0.9,0.9,0.9,1.1,1.7,1.2,1,0.9,1.4,0.9,0.9,1.2,0.9,1.6,0.9,0.9,10.2
Kasper,Schmeichel,GLK,LEI,5000000,2,23,2.9,5.8E-07,4.6E-06,0,687801,0,14,0,27,0,0,0,4.6,18594,0,1,23,0,0.3,0,1.5,2,0,1,0,0,17.5,651549,0,-1,0,0,720,4296,-1,0,143,Man Utd,Brentford F.C.,Arsenal,Leeds United F.C.,Chelsea,2.8,3.3,3.9,3,2.5,2.7,2.5,1.9,2.3,4.3,2.1,2.5,3.2,3.1,2.5,2.5,3.3,2.5,3.3,2.7,3.4,3.2,3,3.2,3.8,1.6,3.3,3.4,3.3,2,2.6,21.1
Ken,Sema,MID,WAT,5300000,0,6,0.857142857142857,1.61725067385445E-07,1.13207547169811E-06,0,3707,1,5,0,0,0,0,0,1.1,44,-2,0,6,2,0.1,0,0.3,0,0,0,0,0,0,960,0,-1,0,0,242,8,0,0,17,Liverpool,Everton,Southampton,Arsenal,Man Utd,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,8.3
,Semedo,DEF,WOL,4900000,1,20,2.85714285714286,5.83090379008746E-07,4.08163265306122E-06,0,234606,0,7,0,0,0,0,0,4.1,6242,-1,0,20,1,0.6,0,3,0,0,2,0,0,3.3,358024,0,-1,0,0,617,1201,0,0,103,Aston Villa,Leeds United F.C.,Everton,Crystal Palace,West Ham,2.5,3.6,2.1,2.8,1.5,3.3,1.8,2.1,3.1,3.4,1.5,1.6,3.8,3.8,1.6,3.8,2.8,4,1.4,3.3,2.6,2.7,2.3,2.1,2.2,2.2,3.1,1.4,3.4,2,3.8,25.9
Ryan,Sessegnon,DEF,TOT,4300000,0,0,0,0,0,0,8526,0,0,0,0,0,0,0,0,105,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1176,0,-1,0,0,0,5,0,0,0,Newcastle,West Ham,Man Utd,Everton,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamie,Shackleton,MID,LEE,4500000,2,13,1.85714285714286,4.12698412698413E-07,2.88888888888889E-06,0,11306,0,3,0,0,0,0,0,2.9,295,0,0,13,0,0.5,0,2.3,0,0,1,0,1,0.2,17408,0,-1,0,0,326,371,0,0,63,Southampton,Wolverhampton,Norwich,Leicester,Tottenham,1.2,1.1,1.3,1.3,0.9,1.1,1.8,0.9,1.1,0.9,1.4,0.9,1.6,1.6,0.9,1.6,0.9,0.9,0.9,1.2,1,1.5,1.9,1.2,1.1,1,0.9,0.9,0.9,1,1,13.6
Xherdan,Shaqiri,MID,LIV,5900000,0,0,0,0,0,0,7376,0,0,0,0,0,0,0,0,17,-1,0,0,1,0,0,0,0,0,0,0,0,0,574,0,-1,0,0,0,0,0,0,0,Watford,Man Utd,Brighton,West Ham,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luke,Shaw,DEF,MUN,5400000,0,20,2.5,4.62962962962963E-07,3.7037037037037E-06,0,2696197,2,9,0,0,0,0,0,3.7,66120,-1,0,20,1,0.2,0,1,2,0,1,0,1,25.9,615315,0,-1,0,0,663,6155,0,0,119,Leicester,Liverpool,Tottenham,Man City,Watford,1.6,2.3,3.1,2.3,1.8,2.5,2.9,2.7,2.4,2.9,1.6,1.5,2,1.2,1.7,1.7,2.2,1.8,2.7,1.8,2.3,3.2,2.9,1.3,1.9,2.1,2.8,2.1,2.5,1.7,2,41.7
Jonjo,Shelvey,MID,NEW,5300000,-2,-1,-0.142857142857143,-2.69541778975741E-08,-1.88679245283019E-07,0,8446,1,4,0,0,0,0,0,-0.2,37,-2,0,-1,2,-0.1,0,-0.7,0,0,0,0,0,0,1228,0,-1,0,0,91,55,0,1,2,Tottenham,Crystal Palace,Chelsea,Brighton,Brentford F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8
Francisco,Sierralta,DEF,WAT,4300000,0,3,0.428571428571429,9.96677740863787E-08,6.97674418604651E-07,0,11423,0,4,0,0,0,0,0,0.7,167,-2,0,3,2,0.2,0,0.7,0,0,0,0,0,0.1,2363,1,-1,0,0,247,14,0,0,36,Liverpool,Everton,Southampton,Arsenal,Man Utd,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,4.4
Gylfi,Sigurdsson,MID,EVE,6800000,0,0,0,0,0,0,96801,0,0,0,0,0,0,0,0,1161,-2,0,0,2,0,0,0,0,0,0,0,0,0.8,8318,0,-1,0,0,0,62,0,0,0,West Ham,Watford,Wolverhampton,Tottenham,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ellis,Simms,FWD,EVE,4500000,0,0,0,0,0,0,5728,0,0,0,0,0,0,0,0,487,0,0,0,0,0,0,0,0,0,0,0,0,0.1,13617,0,-1,0,0,0,815,0,0,0,West Ham,Watford,Wolverhampton,Tottenham,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Viljami,Sinisalo,GLK,AVL,4000000,0,0,0,0,0,0,1766,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0.1,4356,0,-1,0,0,0,86,0,0,0,Wolverhampton,Arsenal,West Ham,Southampton,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moussa,Sissoko,MID,WAT,4500000,2,11,1.8,4E-07,2.44444444444444E-06,0,186561,1,11,0,0,0,0,0,2.4,4118,0,0,11,0,0.4,0,2,0,0,0,0,0,2.9,290002,0,-1,0,0,520,3242,0,0,69,Liverpool,Everton,Southampton,Arsenal,Man Utd,0.9,0.9,1.3,0.9,0.9,0.9,1,0.9,0.9,1.1,1.8,1.7,0.9,1.2,1,1.5,0.9,1,0.9,0.9,1.4,1,1.2,0.9,1.2,0.9,0.9,1.6,0.9,1.3,1,19.7
Oliver,Skipp,MID,TOT,4500000,2,13,1.6,3.55555555555556E-07,2.88888888888889E-06,0,115287,4,7,0,0,0,0,0,2.9,2249,0,0,13,0,0.2,0,1,0,0,3,0,0,1.3,170091,0,-1,0,0,613,901,0,0,72,Newcastle,West Ham,Man Utd,Everton,Leeds United F.C.,0.8,0.8,0.8,0.8,1,0.9,0.8,1.3,0.8,0.8,0.8,1.5,0.8,0.8,1.2,0.8,1.1,0.9,0.8,0.8,1,0.8,0.8,1.4,0.8,0.8,0.8,1.1,0.8,1.4,0.8,10
Cieran,Slicker,GLK,MCI,4000000,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,-1,0,0,0,38,0,0,0,Burnley,Brighton,Crystal Palace,Man Utd,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
William,Smallbone,MID,SOU,4500000,0,0,0,0,0,0,1426,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1485,0,-1,0,0,0,31,0,0,0,Leeds United F.C.,Burnley,Watford,Aston Villa,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emile,Smith Rowe,MID,ARS,5400000,0,25,3.6,6.66666666666667E-07,4.62962962962963E-06,0,515446,0,10,0,0,0,1,0,4.6,5341,-1,0,25,1,0.9,0,5,2,0,2,0,1,6.2,479412,0,-1,0,1,535,11898,0,0,90,Crystal Palace,Aston Villa,Leicester,Watford,Liverpool,4.8,4.5,2.8,4.4,1.8,4.5,2.4,1.8,3.8,2.8,2.6,3.3,3.4,3,2,4.5,4.6,3.1,3,2.1,3,3.8,2.3,2.3,3.1,3.2,2.5,2.4,3.6,3.1,3.6,37.7
Heung-Min,Son,MID,TOT,10100000,9,51,7.3,7.22772277227723E-07,5.04950495049505E-06,0,1837871,0,9,0,0,0,4,0,5,12287,1,0,51,-1,0.7,0,7,8,0,3,0,2,14.5,1248516,0,-1,0,2,608,50805,0,0,147,Newcastle,West Ham,Man Utd,Everton,Leeds United F.C.,8.2,7.3,7.7,5.7,9.8,8.5,8.7,10.6,8.5,8.1,6.8,11,8.8,8.2,10.6,8.5,10.2,9.1,5.5,7.5,9.9,7.2,8.2,11,6.8,9,8.1,10.3,5.5,10.7,8.5,69.9
