FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Jay,Rodriguez,FWD,BUR,5200000,0,14,0.933333333333333,1.79487179487179E-07,2.69230769230769E-06,0,89891,3,0,0,0,0,0,0,2.7,225,-3,0,14,3,0.2,0,1,0,0,2,0,1,0.6,61466,0,-1,0,0,350,205,0,0,41,Everton,Man Utd,Leeds United F.C.,Leicester,Arsenal,0,0.6,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.8,22.8
,Roerslev,DEF,BRE,4300000,0,8,0.5,1.16279069767442E-07,1.86046511627907E-06,0,6473,0,7,0,0,0,0,0,1.9,3,-2,0,8,2,0.2,0,1,0,0,0,0,0,0,2237,0,-1,0,0,329,3,0,0,47,Brighton,Man City,Aston Villa,Liverpool,Wolverhampton,0,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.4,0.2,0.2,0.2,0.2,9.1
Cristian,Romero,DEF,TOT,4900000,0,13,0.928571428571429,1.89504373177843E-07,2.6530612244898E-06,0,45111,4,9,0,0,0,0,0,2.7,33,-1,0,13,1,0,0,0,3,0,1,0,0,0.2,25372,0,-1,0,0,533,8,0,0,99,Liverpool,Crystal Palace,Southampton,Watford,Arsenal,0,0,0,0,0,0.6,0.5,0.5,0.5,0.5,0.7,0.5,0.7,0.5,0.5,0.6,0.5,0.5,0.6,0.6,0.5,16
,Romeu,MID,SOU,4500000,0,30,1.9,4.22222222222222E-07,6.66666666666667E-06,0,72991,5,20,0,0,0,0,0,6.7,194,0,0,30,0,0.3,0,1.3,0,0,4,0,0,0.5,63975,0,-1,0,0,1369,26,0,0,194,West Ham,Tottenham,Newcastle,Wolverhampton,Man City,0,1,1.5,1.9,1.5,1,1,1,1.4,1.8,1,1.9,1.1,1,1,1.5,1.1,1.8,1,1,1,47.2
,Ronaldo,FWD,MUN,12500000,0,67,5.2,4.16E-07,5.36E-06,0,3510869,3,22,0,0,0,7,0,5.4,3935,0,0,67,0,0.5,0,5.8,12,0,3,0,2,26.5,5276110,0,-1,0,3,1026,8599,0,0,241,Newcastle,Burnley,Wolverhampton,Aston Villa,West Ham,0,6.9,6.4,4.3,5.8,5.9,6.6,6.6,6.9,6.6,5.3,5.9,5.7,6.5,6.9,6.6,5.2,5.7,6.8,3.5,6,116.1
Salomon,Rondon,FWD,EVE,6000000,0,21,1.9,3.16666666666667E-07,3.5E-06,0,46314,2,13,0,0,0,1,0,3.5,110,0,0,21,0,0.3,0,1.7,2,0,2,0,0,0.2,53382,0,-1,0,0,639,360,0,0,57,Burnley,Newcastle,Brighton,Norwich,Aston Villa,0,1.1,2.2,1.4,1.4,1.6,1.5,2.2,1.2,1.2,1,1,1.8,1.1,1.4,1.8,1,1,1.5,1.5,1,38.6
Danny,Rose,DEF,WAT,4200000,0,7,0.9,2.14285714285714E-07,1.66666666666667E-06,0,51311,4,16,0,0,0,0,0,1.7,57,-3,0,7,3,0,0,0,0,0,0,0,0,0.3,19753,0,-1,0,0,688,24,0,0,75,Wolverhampton,West Ham,Tottenham,Newcastle,Norwich,0,0.4,0.6,0.9,0.4,0.5,0.5,0.5,0.4,0.5,0.7,0.4,0.5,0.7,0.6,0.6,0.5,0.5,0.4,0.4,0.7,22.4
Jonathan,Rowe,MID,NOR,4500000,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,-1,0,0,0,8,0,0,0,Arsenal,Crystal Palace,Leicester,Everton,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John,Ruddy,GLK,WOL,4400000,0,0,0,0,0,0,11552,0,0,0,0,0,0,0,0,14,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,4945,0,-1,0,0,0,8,0,0,0,Chelsea,Watford,Arsenal,Man Utd,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antonio,Rudiger,DEF,CHE,6200000,5,88,5.2,8.38709677419355E-07,1.41935483870968E-05,0,1443847,3,12,0,0,0,2,0,14.2,6680,7,0,88,-7,0.8,0,5,6,0,8,0,3,24.5,2775065,0,-1,0,2,1530,4174,0,0,355,Wolverhampton,Aston Villa,Brighton,Liverpool,Man City,7.2,6.3,6.3,6.4,7.1,7.2,0,0,5.7,5.3,6.7,5.6,6.9,6.5,5.7,6.9,6.7,6.9,5.5,7.5,4.4,69.9
Runar Alex,Runarsson,GLK,ARS,4000000,0,0,0,0,0,0,69082,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0.7,19017,0,-1,0,0,0,0,0,0,0,Leeds United F.C.,Norwich,Wolverhampton,Man City,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lukas,Rupp,MID,NOR,4400000,0,14,0.823529411764706,1.8716577540107E-07,3.18181818181818E-06,0,37920,0,9,0,0,0,0,0,3.2,265,-1,0,14,1,0.2,0,1,0,0,0,0,0,0.3,47182,0,-1,0,0,472,3,0,0,82,Arsenal,Crystal Palace,Leicester,Everton,Watford,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,28.3
Mathew,Ryan,GLK,BHA,4500000,0,0,0,0,0,0,775,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Brentford F.C.,Chelsea,Everton,Crystal Palace,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,S.Armstrong,MID,SOU,5800000,0,4,0.235294117647059,4.05679513184584E-08,6.89655172413793E-07,0,31945,0,0,0,0,0,0,0,0.7,12,-2,0,4,2,0,0,0,0,0,0,0,0,0.1,8430,0,-1,0,0,122,4,0,0,14,West Ham,Tottenham,Newcastle,Wolverhampton,Man City,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,9.5
,S.Longstaff,MID,NEW,4500000,1,24,2,4.44444444444444E-07,5.33333333333333E-06,0,91144,1,20,0,0,0,1,0,5.3,300,0,0,24,0,0.1,0,0.3,1,0,0,0,0,0.6,102830,0,-1,0,0,753,9,0,0,109,Man City,Man Utd,Everton,Southampton,Watford,1,1.1,1,1.2,2,1,1.6,1.8,1,1,1.4,1,1.9,1,1.7,1.4,1.4,1,1,1.6,1.2,28
,Sa,GLK,WOL,5100000,6,83,4.6,9.01960784313725E-07,1.62745098039216E-05,0,300758,1,14,0,57,0,0,0,16.3,664,1,0,83,-1,1.2,0,6.1,7,0,7,0,1,4.2,584265,0,-1,0,4,1620,3475,0,0,378,Chelsea,Watford,Arsenal,Man Utd,Southampton,5.4,3.7,5.7,6.4,4.9,6.4,6.6,5.9,4.5,6.3,5.4,5.8,6.2,5.6,4.4,6,5.6,5.5,6.8,5.5,6.5,47.8
Allan,Saint-Maximin,FWD,NEW,6700000,1,65,3.6,5.37313432835821E-07,9.70149253731343E-06,0,1796044,3,37,0,0,0,3,0,9.7,12547,2,0,65,-2,0.4,0,2.9,9,0,2,0,4,13,2380415,0,-1,0,0,1539,771,0,0,233,Man City,Man Utd,Everton,Southampton,Watford,0,3.9,3.5,3.2,5.2,3.9,4.8,4.2,3,3.3,3.8,2.3,4.6,2.4,3,4.7,3.7,3.2,2.3,4.4,3.2,114.6
Romain,Saiss,DEF,WOL,5000000,6,74,4.1,8.2E-07,1.48E-05,0,142217,3,14,0,0,0,2,0,14.8,543,0,0,74,0,1.3,0,6.3,5,0,7,0,0,1.7,224117,0,-1,0,1,1568,4773,0,0,343,Chelsea,Watford,Arsenal,Man Utd,Southampton,4.8,3.1,4.8,5.5,4.1,5.7,5.7,5.3,3.8,5.4,4.6,5,5.5,4.8,3.7,5.3,4.8,4.7,6,4.7,5.8,62.7
Bukayo,Saka,MID,ARS,6300000,7,71,3.9,6.19047619047619E-07,1.12698412698413E-05,0,1603598,2,15,0,0,0,3,0,11.3,2579,-2,-1,71,2,0.7,0,4.4,3,0,8,0,5,10.4,1317073,0,-1,0,2,1320,8287,1,0,230,Leeds United F.C.,Norwich,Wolverhampton,Man City,Tottenham,2.3,3.6,4.8,3.3,2.2,5.2,3.9,0,4.2,2.9,3.8,4.2,2.7,2.6,4.2,3.1,3.6,2.3,4.6,3.3,4.6,129.4
Mohamed,Salah,MID,LIV,13100000,0,168,9.9,7.55725190839695E-07,1.2824427480916E-05,0,878712,1,13,0,0,0,15,0,12.8,596,6,0,168,-6,0.6,0,7.3,20,0,10,0,10,73.7,2731681,0,-1,0,6,1513,2348,0,0,498,Tottenham,Leeds United F.C.,Leicester,Chelsea,Brentford F.C.,12.2,14,13.3,13.5,13,12.1,13.1,12.7,13.4,11.3,13.1,13.8,12,13.3,10.7,12.4,13.9,12.5,14.4,12.6,12.4,243.4
William,Saliba,DEF,ARS,4500000,0,0,0,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Leeds United F.C.,Norwich,Wolverhampton,Man City,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohammed,Salisu,DEF,SOU,4500000,0,35,2.2,4.88888888888889E-07,7.77777777777778E-06,0,32081,6,23,0,0,0,0,0,7.8,53,0,0,35,0,0.1,0,0.5,3,0,4,0,0,0.2,34366,0,-1,0,0,1403,21,0,0,253,West Ham,Tottenham,Newcastle,Wolverhampton,Man City,0,1.9,3.3,1.8,1.7,2.6,2.4,1.9,2.4,2.2,1.4,1.4,1.5,1.8,2.5,2.8,2,2.2,2.1,2.7,1.3,53.3
Mbwana Ally,Samatta,FWD,AVL,5500000,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Chelsea,Leeds United F.C.,Brentford F.C.,Man Utd,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Albert,Sambi Lokonga,MID,ARS,4800000,0,23,1.35294117647059,2.81862745098039E-07,4.79166666666667E-06,0,29471,4,8,0,0,0,0,0,4.8,259,-2,0,23,2,0.1,0,0.7,0,0,6,0,0,0.1,20464,0,-1,0,0,816,3,0,0,127,Leeds United F.C.,Norwich,Wolverhampton,Man City,Tottenham,0,0,0,0.7,0.7,1.1,0.7,0,0.8,0.7,0.7,0.8,0.7,0.7,0.8,0.7,0.7,0.7,0.9,0.7,0.9,38.8
Davinson,Sanchez,DEF,TOT,4500000,0,40,5,1.11111111111111E-06,8.88888888888889E-06,0,253190,1,4,0,0,0,1,0,8.9,274,0,0,40,0,1.1,0,4.8,2,0,5,0,0,1.3,263136,0,-1,0,1,569,408,0,0,149,Liverpool,Crystal Palace,Southampton,Watford,Arsenal,7.1,7,4.2,3.6,7.5,6.4,6.5,6.3,5.7,5.5,7.5,6.1,7.4,6.3,4.8,7,5.9,6.1,6,7.2,5.4,22.2
Robert,Sanchez,GLK,BHA,4600000,0,53,3.5,7.60869565217391E-07,1.15217391304348E-05,0,1422465,2,15,0,40,0,0,0,11.5,1516,1,0,53,-1,0.8,0,3.6,5,0,5,0,0,17.5,1045421,0,-1,0,0,1350,1507,0,1,287,Brentford F.C.,Chelsea,Everton,Crystal Palace,Leicester,0,4.2,5.1,3.9,3.8,3.3,0,2.6,3.9,3.9,2.8,4.4,4.6,3.8,3.8,4.4,3.4,4.1,3.4,4.2,4.3,35.4
Jadon,Sancho,MID,MUN,8900000,0,31,1.9375,2.17696629213483E-07,3.48314606741573E-06,0,764131,0,7,0,0,0,1,0,3.5,886,-6,0,31,6,0.4,0,3.8,1,0,4,0,0,2.2,179987,0,-1,0,0,711,238,0,0,121,Newcastle,Burnley,Wolverhampton,Aston Villa,West Ham,0,1.6,1.4,1.2,1.3,1,1.5,1.5,1.1,1.5,1,1.2,1,1,1.2,1.5,1,1,1.5,1,1.2,48.8
Morgan,Sanson,MID,AVL,5000000,0,3,0.176470588235294,3.52941176470588E-08,6E-07,0,1999,0,1,0,0,0,0,0,0.6,15,0,0,3,0,0.1,0,0.5,0,0,0,0,0,0,1458,0,-1,0,0,59,0,0,0,13,Chelsea,Leeds United F.C.,Brentford F.C.,Man Utd,Everton,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.3
Joshua,Sargent,FWD,NOR,5400000,0,24,1.6,2.96296296296296E-07,4.44444444444444E-06,0,23912,0,16,0,0,0,0,0,4.4,97,-1,0,24,1,0.2,0,1.3,0,0,3,0,0,0.1,22223,0,-1,0,0,811,17,0,0,75,Arsenal,Crystal Palace,Leicester,Everton,Watford,0,0,0,1.2,1.4,1.5,1.3,0.8,0.8,0.9,1.1,1.2,0.8,1,1.3,1.2,1.7,0.8,1.1,0.8,1.1,34.2
Jeremy,Sarmiento,MID,BHA,4500000,0,2,0.125,2.77777777777778E-08,4.44444444444444E-07,0,1115,0,1,0,0,0,0,0,0.4,4,0,0,2,0,0.1,0,0.4,0,0,0,0,0,0,1218,0,-1,0,0,20,2,0,0,8,Brentford F.C.,Chelsea,Everton,Crystal Palace,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.6
Ismaila,Sarr,MID,WAT,5800000,0,53,4.4,7.58620689655172E-07,9.13793103448276E-06,0,1984107,1,20,0,0,0,5,0,9.1,1560,-2,0,53,2,0.2,1,1,7,0,0,0,0,3.3,1893262,0,-1,0,1,1030,15,0,0,146,Wolverhampton,West Ham,Tottenham,Newcastle,Norwich,0,0,0,0,0,5.8,3.7,4.4,4.2,4.4,5,4.7,4.8,3,4.8,4.4,2.9,5.6,4,4.4,4.1,84.2
Malang,Sarr,DEF,CHE,4900000,0,8,0.470588235294118,9.60384153661465E-08,1.63265306122449E-06,0,8532,0,0,0,0,0,0,0,1.6,23,-1,0,8,1,0,0,0,2,0,1,0,0,0.1,6309,0,-1,0,0,90,22,0,0,35,Wolverhampton,Aston Villa,Brighton,Liverpool,Man City,0.2,0.2,0.2,0.2,0.2,0.3,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,3.9
,Saul,MID,CHE,5000000,1,4,0.235294117647059,4.70588235294118E-08,8E-07,0,37739,1,2,0,0,0,0,0,0.8,20,-5,0,4,5,0.1,0,0.3,0,0,0,0,0,0.1,38752,0,-1,0,0,162,19,0,0,13,Wolverhampton,Aston Villa,Brighton,Liverpool,Man City,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.5
Dane,Scarlett,FWD,TOT,4500000,0,0,0,0,0,0,351459,0,0,0,0,0,0,0,0,550,0,0,0,0,0,0,0,0,0,0,0,0,2.5,381500,0,-1,0,0,0,768,0,0,0,Liverpool,Crystal Palace,Southampton,Watford,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fabian,Schar,DEF,NEW,4300000,0,16,0.941176470588235,2.18878248974008E-07,3.72093023255814E-06,0,19265,2,17,0,0,0,0,0,3.7,46,-2,0,16,2,0.5,0,2.3,2,0,1,0,1,0.2,11703,0,-1,0,1,700,56,0,0,104,Man City,Man Utd,Everton,Southampton,Watford,0.7,0.5,0.5,0.5,0.5,0.5,0.7,0.6,0.5,0.5,0.6,0.7,0.6,0.6,0.5,0.5,0.5,0.8,0.5,0.8,0.5,20.8
Kjell,Scherpen,GLK,BHA,4500000,0,0,0,0,0,0,4433,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3709,0,-1,0,0,0,3,0,0,0,Brentford F.C.,Chelsea,Everton,Crystal Palace,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeffrey,Schlupp,MID,CRY,5400000,0,22,1.29411764705882,2.39651416122004E-07,4.07407407407407E-06,0,6015,0,4,0,0,0,1,0,4.1,12,-1,0,22,1,0.2,0,1.2,0,0,2,0,0,0,2511,0,-1,0,0,387,6,0,0,68,Tottenham,Norwich,West Ham,Brighton,Liverpool,0,0.6,1.1,0.7,0.6,0.6,0.6,0.6,0.6,1,0.7,0.6,0.6,0.8,0.6,0.6,0.8,0.6,1.1,0.6,0.6,20.1
Kasper,Schmeichel,GLK,LEI,4800000,0,44,2.8,5.83333333333333E-07,9.16666666666667E-06,0,1155282,1,27,0,56,0,0,0,9.2,1768,-2,1,44,2,0.5,0,2.6,2,0,2,0,0,12.5,725232,0,-1,0,0,1440,364,-1,0,288,Man City,Liverpool,Norwich,Burnley,Brighton,0,3.2,3.6,2.9,2.5,2.9,3.6,3.3,2.8,3.7,3.5,2.5,3.3,3,2.9,1.8,3,3.4,3.2,1.7,2.6,43.4
Ken,Sema,MID,WAT,5200000,0,8,0.5,9.61538461538462E-08,1.53846153846154E-06,0,4757,1,7,0,0,0,0,0,1.5,5,-3,0,8,3,0,0,0.2,0,0,0,0,0,0,1288,0,-1,0,0,300,3,0,0,19,Wolverhampton,West Ham,Tottenham,Newcastle,Norwich,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,9.4
,Semedo,DEF,WOL,4800000,0,58,3.6,7.5E-07,1.20833333333333E-05,0,390389,1,12,0,0,0,0,0,12.1,520,-2,0,58,2,1,0,4.6,5,0,6,0,0,2.4,434581,0,-1,0,0,1389,859,0,0,256,Chelsea,Watford,Arsenal,Man Utd,Southampton,4.2,2.5,4,4.6,3.4,4.9,4.8,4.6,3.1,4.6,3.8,4.1,4.6,4,3,4.6,4,3.9,5.3,3.9,5.1,49
Ryan,Sessegnon,DEF,TOT,4300000,0,7,0.5,1.16279069767442E-07,1.62790697674419E-06,0,10060,0,0,0,0,0,0,0,1.6,9,-2,0,7,2,0.4,0,1.8,0,0,1,0,0,0.1,2640,0,-1,0,0,79,20,0,0,19,Liverpool,Crystal Palace,Southampton,Watford,Arsenal,0.3,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,2.3
Jamie,Shackleton,MID,LEE,4400000,0,16,0.941176470588235,2.13903743315508E-07,3.63636363636364E-06,0,20288,4,10,0,0,0,0,0,3.6,79,-1,0,16,1,0,0,0.1,0,0,1,0,1,0.1,21113,0,-1,0,0,626,4,0,0,83,Arsenal,Liverpool,Aston Villa,Burnley,West Ham,0,0,0,0,0,0.6,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,20.7
Xherdan,Shaqiri,MID,LIV,5900000,0,0,0,0,0,0,7606,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,574,0,-1,0,0,0,0,0,0,0,Tottenham,Leeds United F.C.,Leicester,Chelsea,Brentford F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luke,Shaw,DEF,MUN,5000000,0,26,2.2,4.4E-07,5.2E-06,0,3822120,4,18,0,0,0,0,0,5.2,1411,-5,0,26,5,0,0,0.2,2,0,2,0,1,13.1,691297,0,-1,0,0,999,532,0,0,167,Newcastle,Burnley,Wolverhampton,Aston Villa,West Ham,0,1.4,1.9,1.4,1.7,2.1,1.9,1.5,2.2,1.1,2.5,3,2.8,1.3,2,1.8,1.9,2.1,2.4,2.1,1.5,54.1
Jonjo,Shelvey,MID,NEW,5300000,0,22,1.29411764705882,2.44173140954495E-07,4.15094339622642E-06,0,12890,2,17,0,0,0,1,0,4.2,66,-2,0,22,2,0.6,0,3,3,0,1,0,0,0.1,9210,0,-1,0,1,721,89,0,1,106,Man City,Man Utd,Everton,Southampton,Watford,0.6,0.6,0.6,0.6,1,0.6,0.8,0.9,0.6,0.6,0.7,0.6,1,0.6,0.8,0.7,0.7,0.6,0.6,0.8,0.6,34.6
Francisco,Sierralta,DEF,WAT,4300000,0,3,0.1875,4.36046511627907E-08,6.97674418604651E-07,0,13770,0,4,0,0,0,0,0,0.7,3,-2,0,3,2,0,0,0,0,0,0,0,0,0,2789,1,-1,0,0,247,0,0,0,36,Wolverhampton,West Ham,Tottenham,Newcastle,Norwich,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.4
Gylfi,Sigurdsson,MID,EVE,6700000,0,0,0,0,0,0,107132,0,0,0,0,0,0,0,0,31,-3,0,0,3,0,0,0,0,0,0,0,0,0.7,9233,0,-1,0,0,0,6,0,0,0,Burnley,Newcastle,Brighton,Norwich,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ellis,Simms,FWD,EVE,4500000,0,2,0.117647058823529,2.61437908496732E-08,4.44444444444444E-07,0,17283,0,0,0,0,0,0,0,0.4,172,0,0,2,0,0.1,0,0.3,0,0,1,0,0,0.3,35574,0,-1,0,0,61,667,0,0,6,Burnley,Newcastle,Brighton,Norwich,Aston Villa,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.7
Viljami,Sinisalo,GLK,AVL,4000000,0,0,0,0,0,0,4214,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0.1,6701,0,-1,0,0,0,6,0,0,0,Chelsea,Leeds United F.C.,Brentford F.C.,Man Utd,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moussa,Sissoko,MID,WAT,4500000,0,30,2.1,4.66666666666667E-07,6.66666666666667E-06,0,317470,2,27,0,0,0,0,0,6.7,1390,0,0,30,0,0.6,0,2.8,1,0,0,0,1,2.4,378587,0,-1,0,0,1240,293,0,0,159,Wolverhampton,West Ham,Tottenham,Newcastle,Norwich,0,1.9,1.3,1.6,1.6,2,1.1,1.4,1.3,1.3,1.6,1.5,1.6,1,1.5,1.4,1,1.9,1.2,1.4,1.2,45.8
Oliver,Skipp,MID,TOT,4500000,0,25,1.9,4.22222222222222E-07,5.55555555555556E-06,0,166966,5,10,0,0,0,0,0,5.6,432,0,0,25,0,0.3,0,1.5,0,0,6,0,0,0.8,186080,0,-1,0,0,1038,66,0,0,140,Liverpool,Crystal Palace,Southampton,Watford,Arsenal,1,1.8,1,1.3,1.5,1,1.9,1.6,1,1,1.5,1,1.3,2,1,1.3,1,1.3,1,1.8,1.2,24
Cieran,Slicker,GLK,MCI,4000000,0,0,0,0,0,0,576,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,949,0,-1,0,0,0,7,0,0,0,Newcastle,Leicester,Brentford F.C.,Arsenal,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
William,Smallbone,MID,SOU,4500000,0,2,0.117647058823529,2.61437908496732E-08,4.44444444444444E-07,0,2817,0,2,0,0,0,0,0,0.4,8,0,0,2,0,0.1,0,0.3,0,0,0,0,0,0,2778,0,-1,0,0,69,1,0,0,11,West Ham,Tottenham,Newcastle,Wolverhampton,Man City,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.6
Emile,Smith Rowe,MID,ARS,6100000,6,81,5.1,8.36065573770492E-07,1.32786885245902E-05,0,1473654,0,20,0,0,0,7,0,13.3,22382,6,-1,81,-6,0.6,0,3.4,6,0,5,0,2,27.2,3213864,0,-1,0,1,1174,16149,1,0,290,Leeds United F.C.,Norwich,Wolverhampton,Man City,Tottenham,3.7,5.4,6.9,5,3.5,7.4,5.8,0,6.2,4.5,5.6,6.2,4.1,4,6.2,4.8,5.4,3.6,6.6,4.9,6.6,100.4
Heung-Min,Son,MID,TOT,10300000,0,81,6.2,6.01941747572816E-07,7.86407766990291E-06,0,2931593,0,14,0,0,0,6,0,7.9,4104,3,0,81,-3,0.6,0,5.8,10,0,6,0,3,15.8,2458394,0,-1,0,3,1138,2773,0,0,245,Liverpool,Crystal Palace,Southampton,Watford,Arsenal,5.9,9.3,6.8,7.2,8.6,6,9.3,8.5,4.3,5.5,8.4,6.3,7.7,9.3,6.1,7.9,6.2,7.9,4.4,9.3,7.1,110.9
Andreas,Sondergaard,GLK,WOL,4000000,0,0,0,0,0,0,68921,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0.8,28627,0,-1,0,0,0,3,0,0,0,Chelsea,Watford,Arsenal,Man Utd,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,S?rensen,DEF,BRE,4300000,0,1,0.0625,1.45348837209302E-08,2.32558139534884E-07,0,8279,0,0,0,0,0,0,0,0.2,4,-2,0,1,2,0,0,0,0,0,0,0,0,0,1133,0,-1,0,0,19,3,0,0,3,Brighton,Man City,Aston Villa,Liverpool,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jacob,S?rensen,DEF,NOR,4300000,0,4,0.235294117647059,5.47195622435021E-08,9.30232558139535E-07,0,4347,0,3,0,0,0,0,0,0.9,7,-2,0,4,2,0.2,0,0.7,0,0,0,0,0,0,980,0,-1,0,0,168,2,0,0,35,Arsenal,Crystal Palace,Leicester,Everton,Watford,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,12.8
Tomas,Soucek,MID,WHU,5700000,0,55,3.2,5.6140350877193E-07,9.64912280701754E-06,0,770428,2,21,0,0,0,2,0,9.6,1540,-3,0,55,3,0.6,0,3.3,6,0,4,0,1,4.1,272401,0,-1,0,0,1518,321,0,0,244,Southampton,Watford,Crystal Palace,Leeds United F.C.,Man Utd,0,3.7,3.4,2.4,3.1,2.6,3.8,2.5,3.9,3.3,1.7,3.5,2.1,3.1,2.5,3.6,2.4,3.2,3.3,2.1,2.8,80.9
