FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Joe,Rodon,DEF,TOT,4300000,0,1,0.0666666666666667,1.55038759689922E-08,2.32558139534884E-07,0,9169,0,3,0,0,0,0,0,0.2,31,-2,0,1,2,0,0,0,0,0,0,0,0,0.1,3070,0,-1,0,0,78,22,0,0,11,Crystal Palace,Southampton,Watford,Arsenal,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9
,Rodrigo,FWD,LEE,6200000,0,29,2.4,3.87096774193548E-07,4.67741935483871E-06,0,308051,4,10,0,0,0,2,0,4.7,782,-3,1,29,3,0,0,0.2,4,0,2,0,0,0.9,225240,0,-1,0,0,897,30,-1,0,124,Burnley,West Ham,Newcastle,Aston Villa,Everton,0,0,0,0,0,1.4,1.9,2.1,2.1,2.2,2.6,1.5,2.5,2.6,1.3,1.4,1.7,1.2,1.8,1.8,72.5
,Rodrigo,MID,MCI,5500000,0,51,3.2,5.81818181818182E-07,9.27272727272727E-06,0,140340,4,8,0,0,0,2,0,9.3,5398,0,0,51,0,0.4,0,2,2,0,9,0,1,1.2,179054,0,-1,0,0,1382,231,0,0,267,Leicester,Brentford F.C.,Arsenal,Chelsea,Southampton,0,2.5,1.8,2.1,2.7,2.7,3.2,2.9,2.3,2.2,2.4,2.6,2.9,1.9,3.6,3.7,2.4,3.9,2.1,3.3,77.6
Jay,Rodriguez,FWD,BUR,5200000,0,14,0.933333333333333,1.79487179487179E-07,2.69230769230769E-06,0,96597,3,0,0,0,0,0,0,2.7,521,-3,0,14,3,0.2,0,1,0,0,2,0,1,0.6,64200,0,-1,0,0,350,366,0,0,41,Man Utd,Leeds United F.C.,Leicester,Arsenal,Man Utd,0,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.8,22.8
,Roerslev,DEF,BRE,4300000,0,8,0.5,1.16279069767442E-07,1.86046511627907E-06,0,6588,0,7,0,0,0,0,0,1.9,31,-2,0,8,2,0.2,0,0.8,0,0,0,0,0,0,2425,0,-1,0,0,329,14,0,0,47,Brighton,Man City,Aston Villa,Liverpool,Wolverhampton,0,0,0,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,9.1
Cristian,Romero,DEF,TOT,4900000,0,13,0.866666666666667,1.7687074829932E-07,2.6530612244898E-06,0,45564,4,9,0,0,0,0,0,2.7,97,-1,0,13,1,0,0,0,3,0,1,0,0,0.2,25418,0,-1,0,0,533,13,0,0,99,Crystal Palace,Southampton,Watford,Arsenal,Chelsea,0,0,0,0,0,0.4,0.4,0.4,0.4,0.6,0.4,0.6,0.4,0.4,0.5,0.4,0.4,0.5,0.5,0.4,16
,Romeu,MID,SOU,4500000,2,32,1.9,4.22222222222222E-07,7.11111111111111E-06,0,74780,5,22,0,0,0,0,0,7.1,335,0,0,32,0,0.3,0,1.2,0,0,4,0,0,0.5,65446,0,-1,0,0,1459,363,0,0,209,West Ham,Tottenham,Newcastle,Wolverhampton,Man City,1,1.4,1.9,1.5,1,1,1,1.4,1.8,1,1.9,1.1,1,1,1.4,1,1.7,1,1,1,50.5
,Ronaldo,FWD,MUN,12500000,0,67,5.2,4.16E-07,5.36E-06,0,3551821,3,22,0,0,0,7,0,5.4,11979,0,0,67,0,0.4,0,4.8,12,0,3,0,2,30.8,5700390,0,-1,0,3,1026,20560,0,0,241,Newcastle,Burnley,Wolverhampton,Aston Villa,West Ham,7,6.4,4.5,5.7,5.8,6.6,6.5,7,6.6,5.4,5.6,5.6,6.5,6.9,6.6,5.2,5.7,6.5,3.7,5.9,116.1
Salomon,Rondon,FWD,EVE,6000000,0,21,1.9,3.16666666666667E-07,3.5E-06,0,49438,2,13,0,0,0,1,0,3.5,351,0,0,21,0,0.3,0,1.8,2,0,2,0,0,0.2,57805,0,-1,0,0,639,477,0,0,57,Newcastle,Brighton,Norwich,Aston Villa,Newcastle,0,2.2,1.3,1.4,1.6,1.6,2.2,1.1,1.1,1,1.1,1.8,1.1,1.4,1.8,1,1,1.5,1.5,1,38.6
Danny,Rose,DEF,WAT,4200000,0,7,0.9,2.14285714285714E-07,1.66666666666667E-06,0,52332,4,16,0,0,0,0,0,1.7,145,-3,0,7,3,0,0,0,0,0,0,0,0,0.3,20161,0,-1,0,0,688,117,0,0,75,West Ham,Tottenham,Newcastle,Norwich,West Ham,0,0.5,0.8,0.4,0.5,0.5,0.5,0.4,0.5,0.6,0.4,0.5,0.7,0.6,0.6,0.6,0.5,0.4,0.4,0.6,22.4
Jonathan,Rowe,MID,NOR,4500000,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,305,0,-1,0,0,0,70,0,0,0,Arsenal,Crystal Palace,Leicester,Everton,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John,Ruddy,GLK,WOL,4400000,0,0,0,0,0,0,11897,0,0,0,0,0,0,0,0,60,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,5097,0,-1,0,0,0,28,0,0,0,Man Utd,Southampton,Brentford F.C.,Arsenal,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antonio,Rudiger,DEF,CHE,6200000,2,90,5,8.06451612903226E-07,1.45161290322581E-05,0,1520603,3,13,0,0,0,2,0,14.5,15658,7,0,90,-7,0.5,0,3.3,6,0,8,0,3,24.3,2832983,0,-1,0,2,1620,9980,0,0,367,Aston Villa,Brighton,Liverpool,Man City,Tottenham,5.8,6.1,6.3,6.8,7,0,0,5.2,4.9,6.3,5.3,6.4,6.3,5.2,6.6,6.5,6.5,5.5,7.1,4.3,75.2
Runar Alex,Runarsson,GLK,ARS,4000000,0,0,0,0,0,0,70697,0,0,0,0,0,0,0,0,265,0,0,0,0,0,0,0,0,0,0,0,0,0.7,19017,0,-1,0,0,0,0,0,0,0,Norwich,Man City,Tottenham,Burnley,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lukas,Rupp,MID,NOR,4400000,0,14,0.823529411764706,1.8716577540107E-07,3.18181818181818E-06,0,39957,0,9,0,0,0,0,0,3.2,303,-1,0,14,1,0.2,0,0.8,0,0,0,0,0,0.3,47447,0,-1,0,0,472,43,0,0,82,Arsenal,Crystal Palace,Leicester,Everton,Watford,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,28.3
Mathew,Ryan,GLK,BHA,4500000,0,0,0,0,0,0,781,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Brentford F.C.,Chelsea,Everton,Crystal Palace,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,S.Armstrong,MID,SOU,5800000,1,5,0.294117647058824,5.0709939148073E-08,8.62068965517241E-07,0,32097,0,0,0,0,0,0,0,0.9,30,-2,0,5,2,0,0,0.2,0,0,0,0,0,0.1,8523,0,-1,0,0,123,62,0,0,20,West Ham,Tottenham,Newcastle,Wolverhampton,Man City,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,11
,S.Longstaff,MID,NEW,4500000,0,24,2,4.44444444444444E-07,5.33333333333333E-06,0,94014,1,20,0,0,0,1,0,5.3,350,0,0,24,0,0,0,0.2,1,0,0,0,0,0.5,103091,0,-1,0,0,753,71,0,0,109,Man Utd,Everton,Southampton,Watford,Leeds United F.C.,1.1,1,1.1,2,1,1.5,1.7,1,1.1,1.3,1,1.9,1,1.7,1.3,1.4,1,1,1.5,1.3,28.3
,Sa,GLK,WOL,5100000,0,83,4.6,9.01960784313725E-07,1.62745098039216E-05,0,343842,1,14,0,57,0,0,0,16.3,9853,1,0,83,-1,1,0,5,7,0,7,0,1,4.2,633575,0,-1,0,4,1620,9014,0,0,378,Man Utd,Southampton,Brentford F.C.,Arsenal,Tottenham,0,0,6.4,4.9,6.4,6.4,5.9,4.3,6.2,5.4,5.8,6.2,5.6,4.6,5.9,5.6,5.4,6.7,5.4,6.4,49.1
Allan,Saint-Maximin,FWD,NEW,6600000,0,65,3.6,5.45454545454545E-07,9.84848484848485E-06,0,1876187,3,37,0,0,0,3,0,9.8,10894,1,0,65,-1,0.2,0,1.3,9,0,2,0,4,12.7,2428639,0,-1,0,0,1539,10065,0,0,233,Man Utd,Everton,Southampton,Watford,Leeds United F.C.,3.8,3.6,3.2,5.1,4.2,4.8,4.1,3.1,3.4,3.5,2.4,4.5,2.4,3.1,4.7,3.8,3.2,2.5,4.1,3.3,115.3
Romain,Saiss,DEF,WOL,5000000,0,75,4.2,8.4E-07,1.5E-05,0,175894,3,14,0,0,0,2,0,15,4723,0,0,75,0,1.3,0,6.4,6,0,7,0,0,2,283257,0,-1,0,1,1568,9857,0,0,343,Man Utd,Southampton,Brentford F.C.,Arsenal,Tottenham,0,0,5.6,4.3,5.9,5.7,5.4,3.7,5.5,4.7,5.1,5.6,4.9,4,5.4,4.9,4.7,6.1,4.8,5.8,65.5
Bukayo,Saka,MID,ARS,6300000,16,87,4.6,7.3015873015873E-07,1.38095238095238E-05,0,1642851,2,15,0,0,0,5,0,13.8,17045,-2,0,87,2,1,0,6.2,6,0,9,0,5,11.9,1493514,0,-1,0,2,1397,46340,0,0,285,Norwich,Man City,Tottenham,Burnley,Wolverhampton,4.7,0,4.1,2.9,6.4,5.2,0,5.2,0,5,5.1,3.5,3.5,5.1,3.9,4.6,3.1,5.7,4.6,5.7,143.1
Mohamed,Salah,MID,LIV,13000000,0,170,9.4,7.23076923076923E-07,1.30769230769231E-05,0,1742601,1,15,0,0,0,15,0,13.1,20928,5,0,170,-5,0.6,0,7.8,20,0,10,0,10,64.5,2778274,0,-1,0,6,1603,31165,0,0,506,Leicester,Chelsea,Brentford F.C.,Crystal Palace,Leicester,0,12.2,12.2,12.5,11.3,12.4,11.9,12.9,0,12.2,12.9,11.3,12.7,9.8,11.6,13.3,11.9,13.2,11.8,12,252
William,Saliba,DEF,ARS,4500000,0,0,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Norwich,Man City,Tottenham,Burnley,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohammed,Salisu,DEF,SOU,4500000,1,36,2.1,4.66666666666667E-07,8E-06,0,32837,6,25,0,0,0,0,0,8,166,0,0,36,0,0.1,0,0.6,3,0,4,0,0,0.2,35253,0,-1,0,0,1493,117,0,0,263,West Ham,Tottenham,Newcastle,Wolverhampton,Man City,1.7,2.9,1.7,1.6,2.5,2,1.8,2.3,2,1.2,1.3,1.4,1.8,2.3,2.5,1.8,2,1.9,2.6,1.1,55.8
Mbwana Ally,Samatta,FWD,AVL,5500000,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Chelsea,Brentford F.C.,Man Utd,Everton,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Albert,Sambi Lokonga,MID,ARS,4800000,0,23,1.27777777777778,2.66203703703704E-07,4.79166666666667E-06,0,30793,4,8,0,0,0,0,0,4.8,137,-2,0,23,2,0,0,0.2,0,0,6,0,0,0.1,20500,0,-1,0,0,816,24,0,0,127,Norwich,Man City,Tottenham,Burnley,Wolverhampton,0.6,0,0.6,0.6,1,0.7,0,0.7,0,0.6,0.7,0.6,0.6,0.7,0.6,0.6,0.6,0.8,0.6,0.8,38.8
Davinson,Sanchez,DEF,TOT,4500000,5,46,4.6,1.02222222222222E-06,1.02222222222222E-05,0,258224,2,6,0,0,0,1,0,10.2,1173,0,0,46,0,1.3,0,6,2,0,6,0,0,1.6,291598,0,-1,0,1,749,12288,0,0,187,Crystal Palace,Southampton,Watford,Arsenal,Chelsea,6.2,3.7,3.2,6.9,5.8,5.7,5.7,5.4,5.2,6.7,5.5,6.7,5.6,4.2,6.2,5.5,5.1,5.5,6.4,4.7,30.4
Robert,Sanchez,GLK,BHA,4600000,9,62,3.9,8.47826086956522E-07,1.34782608695652E-05,0,1441946,2,15,0,45,0,0,0,13.5,4383,1,0,62,-1,1,0,4.8,7,0,6,0,0,17.7,1086914,0,-1,0,1,1440,13986,0,1,318,Brentford F.C.,Chelsea,Everton,Crystal Palace,Leicester,4.9,5.6,4.5,4.3,3.7,0,3.1,4.6,4.5,3.5,5,5.3,4.4,4.3,5,3.9,4.8,4,5,4.8,38.9
Jadon,Sancho,MID,MUN,8900000,0,31,1.9375,2.17696629213483E-07,3.48314606741573E-06,0,771647,0,7,0,0,0,1,0,3.5,1532,-6,0,31,6,0.4,0,3.4,1,0,4,0,0,2.3,194743,0,-1,0,0,711,1020,0,0,121,Newcastle,Burnley,Wolverhampton,Aston Villa,West Ham,1.7,1.4,1.3,1.2,1,1.5,1.4,1.2,1.5,1,1.1,1,1,1.2,1.5,1,1,1.4,1,1.2,48.8
Morgan,Sanson,MID,AVL,5000000,2,5,0.294117647058824,5.88235294117647E-08,1E-06,0,2074,0,3,0,0,0,0,0,1,6,0,0,5,0,0.2,0,1,0,0,0,0,0,0,1482,0,-1,0,0,134,21,0,0,24,Chelsea,Brentford F.C.,Man Utd,Everton,Leeds United F.C.,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.2
Joshua,Sargent,FWD,NOR,5400000,2,26,1.6,2.96296296296296E-07,4.81481481481482E-06,0,25082,0,19,0,0,0,0,0,4.8,148,-1,0,26,1,0.3,0,1.4,0,0,3,0,0,0.1,22909,0,-1,0,0,882,289,0,0,82,Arsenal,Crystal Palace,Leicester,Everton,Watford,1.1,0.8,1.2,1.4,1.5,1.3,0.8,0.8,0.9,1,1.3,0.8,0.9,1.3,1.2,1.7,0.8,1.1,0.8,1,35.1
Jeremy,Sarmiento,MID,BHA,4500000,0,2,0.125,2.77777777777778E-08,4.44444444444444E-07,0,1131,0,1,0,0,0,0,0,0.4,1,0,0,2,0,0,0,0.2,0,0,0,0,0,0,1228,0,-1,0,0,20,1,0,0,8,Brentford F.C.,Chelsea,Everton,Crystal Palace,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.6
Ismaila,Sarr,MID,WAT,5800000,0,53,4.4,7.58620689655172E-07,9.13793103448276E-06,0,1998393,1,20,0,0,0,5,0,9.1,2138,-2,0,53,2,0,1,0,7,0,0,0,0,3.1,1893433,0,-1,0,1,1030,38,0,0,146,West Ham,Tottenham,Newcastle,Norwich,West Ham,0,0,0,0,0,3.6,4.2,4.1,4.4,4.7,4.4,4.8,3,4.8,4.3,2.9,5.6,4,4.3,4,84.2
Malang,Sarr,DEF,CHE,4900000,0,8,0.444444444444444,9.0702947845805E-08,1.63265306122449E-06,0,8787,0,0,0,0,0,0,0,1.6,58,-1,0,8,1,0,0,0,2,0,1,0,0,0.1,6525,0,-1,0,0,90,51,0,0,35,Aston Villa,Brighton,Liverpool,Man City,Tottenham,0.2,0.2,0.2,0.2,0.2,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,3.9
,Saul,MID,CHE,5000000,0,4,0.222222222222222,4.44444444444444E-08,8E-07,0,38030,1,2,0,0,0,0,0,0.8,57,-5,0,4,5,0.1,0,0.3,0,0,0,0,0,0.1,38883,0,-1,0,0,162,24,0,0,13,Aston Villa,Brighton,Liverpool,Man City,Tottenham,0.1,0.1,0.1,0.1,0.1,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.3
Dane,Scarlett,FWD,TOT,4500000,0,0,0,0,0,0,365309,0,0,0,0,0,0,0,0,1714,0,0,0,0,0,0,0,0,0,0,0,0,2.5,392055,0,-1,0,0,0,2035,0,0,0,Crystal Palace,Southampton,Watford,Arsenal,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fabian,Schar,DEF,NEW,4300000,0,16,0.888888888888889,2.0671834625323E-07,3.72093023255814E-06,0,20063,2,17,0,0,0,0,0,3.7,103,-2,0,16,2,0.5,0,2.3,2,0,1,0,1,0.2,12218,0,-1,0,1,700,152,0,0,104,Man Utd,Everton,Southampton,Watford,Leeds United F.C.,0.4,0.4,0.4,0.4,0.4,0.6,0.5,0.4,0.5,0.5,0.6,0.5,0.5,0.4,0.4,0.4,0.7,0.5,0.7,0.4,20.8
Kjell,Scherpen,GLK,BHA,4500000,0,0,0,0,0,0,4551,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,3811,0,-1,0,0,0,15,0,0,0,Brentford F.C.,Chelsea,Everton,Crystal Palace,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeffrey,Schlupp,MID,CRY,5400000,1,23,1.35294117647059,2.50544662309368E-07,4.25925925925926E-06,0,6120,0,4,0,0,0,1,0,4.3,24,-1,0,23,1,0.3,0,1.4,0,0,2,0,0,0,2664,0,-1,0,0,402,74,0,0,74,Tottenham,Norwich,West Ham,Brighton,Liverpool,0.7,1.1,0.7,0.7,0.7,0.7,0.7,0.7,1.1,0.8,0.7,0.7,0.8,0.7,0.7,0.9,0.7,1.2,0.7,0.7,20.6
Kasper,Schmeichel,GLK,LEI,4800000,-1,43,2.5,5.20833333333333E-07,8.95833333333333E-06,0,1181841,1,33,0,58,0,0,0,9,7134,-2,0,43,2,0.5,0,2.2,2,0,2,0,0,12.3,732728,0,-1,0,0,1530,1724,0,0,296,Man City,Liverpool,Norwich,Burnley,Brighton,2.8,3.2,2.4,2.1,2.4,3.1,2.7,2.4,3,3,2.1,2.7,2.6,2.4,1.6,2.5,2.8,2.7,1.4,2.1,44.5
Ken,Sema,MID,WAT,5200000,0,8,0.5,9.61538461538462E-08,1.53846153846154E-06,0,4803,1,7,0,0,0,0,0,1.5,10,-3,0,8,3,0,0,0.2,0,0,0,0,0,0,1333,0,-1,0,0,300,12,0,0,19,West Ham,Tottenham,Newcastle,Norwich,West Ham,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,9.4
,Semedo,DEF,WOL,4800000,0,58,3.6,7.5E-07,1.20833333333333E-05,0,412410,1,12,0,0,0,0,0,12.1,2294,-2,0,58,2,0.9,0,4.2,5,0,6,0,0,2.2,439542,0,-1,0,0,1389,830,0,0,256,Man Utd,Southampton,Brentford F.C.,Arsenal,Tottenham,0,0,4.6,3.4,4.8,4.6,4.6,2.9,4.4,3.8,4.1,4.6,3.9,3.2,4.6,3.9,3.8,5.2,3.8,5,49
Ryan,Sessegnon,DEF,TOT,4300000,0,8,0.533333333333333,1.24031007751938E-07,1.86046511627907E-06,0,10691,0,2,0,0,0,0,0,1.9,140,-2,0,8,2,0.4,0,1.8,0,0,1,0,0,0.1,3349,0,-1,0,0,164,8,0,0,29,Crystal Palace,Southampton,Watford,Arsenal,Chelsea,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,5.1
Jamie,Shackleton,MID,LEE,4400000,0,16,0.888888888888889,2.02020202020202E-07,3.63636363636364E-06,0,21060,4,10,0,0,0,0,0,3.6,107,-1,0,16,1,0,0,0.2,0,0,1,0,1,0.1,21184,0,-1,0,0,626,8,0,0,83,Burnley,West Ham,Newcastle,Aston Villa,Everton,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,20.7
Xherdan,Shaqiri,MID,LIV,5900000,0,0,0,0,0,0,7622,0,0,0,0,0,0,0,0,3,-1,0,0,1,0,0,0,0,0,0,0,0,0,574,0,-1,0,0,0,0,0,0,0,Leicester,Chelsea,Brentford F.C.,Crystal Palace,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luke,Shaw,DEF,MUN,5000000,0,26,2.2,4.4E-07,5.2E-06,0,3839333,4,18,0,0,0,0,0,5.2,2730,-5,0,26,5,0,0,0,2,0,2,0,1,13,701451,0,-1,0,0,999,1950,0,0,167,Newcastle,Burnley,Wolverhampton,Aston Villa,West Ham,1.5,1.9,1.5,1.7,2,1.9,1.5,2.3,1.1,2.5,2.7,2.8,1.2,2,1.7,1.9,2,2.3,2,1.4,54.1
Jonjo,Shelvey,MID,NEW,5300000,0,22,1.22222222222222,2.30607966457023E-07,4.15094339622642E-06,0,14672,2,17,0,0,0,1,0,4.2,175,-2,0,22,2,0.5,0,2.8,3,0,1,0,0,0.1,9366,0,-1,0,1,721,36,0,1,106,Man Utd,Everton,Southampton,Watford,Leeds United F.C.,0,0.6,0.6,0.9,0.6,0.7,0.8,0.6,0.6,0.6,0.6,0.8,0.6,0.8,0.6,0.6,0.6,0.6,0.6,0.6,34.6
Francisco,Sierralta,DEF,WAT,4300000,0,3,0.1875,4.36046511627907E-08,6.97674418604651E-07,0,13845,0,4,0,0,0,0,0,0.7,17,-2,0,3,2,0,0,0,0,0,0,0,0,0,2798,1,-1,0,0,247,6,0,0,36,West Ham,Tottenham,Newcastle,Norwich,West Ham,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.4
Gylfi,Sigurdsson,MID,EVE,6700000,0,0,0,0,0,0,107488,0,0,0,0,0,0,0,0,87,-3,0,0,3,0,0,0,0,0,0,0,0,0.7,9306,0,-1,0,0,0,17,0,0,0,Newcastle,Brighton,Norwich,Aston Villa,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dynel,Simeu,DEF,SOU,4000000,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,-1,0,0,0,26,0,0,0,West Ham,Tottenham,Newcastle,Wolverhampton,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ellis,Simms,FWD,EVE,4500000,0,2,0.117647058823529,2.61437908496732E-08,4.44444444444444E-07,0,22492,0,0,0,0,0,0,0,0.4,643,0,0,2,0,0.1,0,0.4,0,0,1,0,0,0.4,46284,0,-1,0,0,61,2457,0,0,6,Newcastle,Brighton,Norwich,Aston Villa,Newcastle,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.7
Viljami,Sinisalo,GLK,AVL,4000000,0,0,0,0,0,0,4387,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0.1,6856,0,-1,0,0,0,33,0,0,0,Chelsea,Brentford F.C.,Man Utd,Everton,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moussa,Sissoko,MID,WAT,4400000,0,30,2.1,4.77272727272727E-07,6.81818181818182E-06,0,335501,2,27,0,0,0,0,0,6.8,1560,-1,1,30,1,0.7,0,3,1,0,0,0,1,2.3,385046,0,-1,0,0,1240,2520,-1,0,159,West Ham,Tottenham,Newcastle,Norwich,West Ham,0,1.3,1.5,1.7,1.9,1,1.3,1.2,1.3,1.5,1.4,1.6,1,1.5,1.3,1,1.9,1.2,1.3,1.2,45.8
Oliver,Skipp,MID,TOT,4500000,3,29,1.9,4.22222222222222E-07,6.44444444444444E-06,0,170696,5,11,0,0,0,0,0,6.4,591,0,0,29,0,0.6,0,2.5,0,0,7,0,0,0.8,189061,0,-1,0,0,1154,988,0,0,159,Crystal Palace,Southampton,Watford,Arsenal,Chelsea,1.8,1,1.3,1.4,1,1.7,1.6,1,1,1.5,1,1.2,2,1,1.2,1,1.2,1,1.8,1.2,28.6
Cieran,Slicker,GLK,MCI,4000000,0,0,0,0,0,0,654,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,0,-1,0,0,0,16,0,0,0,Leicester,Brentford F.C.,Arsenal,Chelsea,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
William,Smallbone,MID,SOU,4500000,0,2,0.117647058823529,2.61437908496732E-08,4.44444444444444E-07,0,2891,0,2,0,0,0,0,0,0.4,15,0,0,2,0,0.1,0,0.4,0,0,0,0,0,0,2899,0,-1,0,0,69,23,0,0,11,West Ham,Tottenham,Newcastle,Wolverhampton,Man City,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.6
Emile,Smith Rowe,MID,ARS,6100000,6,87,5.1,8.36065573770492E-07,1.42622950819672E-05,0,1614950,0,20,0,0,0,8,0,14.3,65835,6,0,87,-6,0.7,0,4.2,6,0,5,0,2,27.1,3380268,0,-1,0,1,1182,14793,0,0,310,Norwich,Man City,Tottenham,Burnley,Wolverhampton,5.5,0,4.8,3.4,7.3,6,0,6,0,5.7,5.9,4.2,4.1,5.9,4.6,5.3,3.7,6.6,5.4,6.6,107.1
Heung-Min,Son,MID,TOT,10500000,8,96,6.4,6.0952380952381E-07,9.14285714285714E-06,0,2967886,0,16,0,0,0,8,0,9.1,14701,5,-1,96,-5,0.9,0,9,10,0,7,0,3,22.7,3106761,0,-1,0,3,1303,41326,1,0,299,Crystal Palace,Southampton,Watford,Arsenal,Chelsea,9.6,6.8,7.5,8.6,6.2,9.5,8.8,4.6,6.1,8.7,6.7,7.8,9.6,6.3,7.9,6.5,7.9,4.7,9.6,7.4,133
Andreas,Sondergaard,GLK,WOL,4000000,0,0,0,0,0,0,70050,0,0,0,0,0,0,0,0,222,0,0,0,0,0,0,0,0,0,0,0,0,0.7,28705,0,-1,0,0,0,15,0,0,0,Man Utd,Southampton,Brentford F.C.,Arsenal,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
