FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW1Forecast,GW2Forecast,GW3Forecast,GW4Forecast,GW5Forecast,GW6Forecast,GW7Forecast,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Malang,Sarr,DEF,CHE,4900000,1,30,2.17008873903158E-27,4.42875252863587E-34,6.12244897959184E-06,0,21753,2,7,0,0,0,0,0,6.1,0,-1,0,30,1,0,0,0,4,0,4,0,0,0.2,23131,0,-1,0,0,544,0,0,0,141,Man City,Southampton,Brentford F.C.,Norwich,Newcastle,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9
,Saul,MID,CHE,4900000,2,16,1.15738066081684E-27,2.3620013486058E-34,3.26530612244898E-06,0,40451,1,6,0,0,0,0,0,3.3,0,-6,0,16,6,0,0,0,0,0,1,0,1,0.1,40477,0,-1,0,0,478,0,0,0,68,Man City,Southampton,Brentford F.C.,Norwich,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5
Charlie,Savage,MID,MUN,4500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Aston Villa,Everton,Leicester,Liverpool,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dane,Scarlett,FWD,TOT,4500000,0,1,0.0263157894736842,5.84795321637427E-09,2.22222222222222E-07,0,498516,0,0,0,0,0,0,0,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,2.3,507282,0,-1,0,0,3,0,0,0,4,Arsenal,Aston Villa,Newcastle,West Ham,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
Fabian,Schar,DEF,NEW,4100000,0,88,2.31578947368421,5.64826700898588E-07,2.14634146341463E-05,0,507246,4,32,0,0,0,2,0,21.5,0,-4,0,88,4,0,0,0,10,0,6,0,2,2.5,711339,0,-1,0,2,2158,0,0,0,383,Watford,Wolverhampton,Tottenham,Crystal Palace,Chelsea,2.4,2,3,2,2.1,1.4,1.9,2.4,1.6,2.7,2,2.7,2,2.2,2.4,1.6,2.9,3,2.4,0,0,1.8,2.1,2.3,2.2,2.3,2.3,4,4.1,0,2,2.3,4,1.7,3.3,2.5,2.5,2,81.7
Kjell,Scherpen,GLK,BHA,4500000,0,0,0,0,0,0,5902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4293,0,-1,0,0,0,0,0,0,0,Crystal Palace,Arsenal,Norwich,Man City,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeffrey,Schlupp,MID,CRY,5400000,3,86,2.26315789473684,4.19103313840156E-07,1.59259259259259E-05,0,14874,1,19,0,0,0,4,0,15.9,0,-1,0,86,1,0,0,0,2,0,8,0,2,0.1,14062,0,-1,0,1,1840,0,0,0,297,Brighton,Leicester,Arsenal,Newcastle,Man City,1.6,1.1,1.9,1.2,1.8,1.8,1.6,1.2,2.1,1.1,2.1,1.7,1.9,1.4,1.2,1.8,1.9,0,1.2,2.2,1.5,1.4,1.2,1.8,1.3,3.4,2.1,1.6,1.2,0,1.6,1.2,1.6,1.8,1.5,2.4,2.8,1.6,114.9
Kasper,Schmeichel,GLK,LEI,5000000,2,131,3.44736842105263,6.89473684210526E-07,2.62E-05,0,1590494,1,58,0,131,0,0,0,26.2,0,0,0,131,0,0,0,0,12,0,7,0,0,18.2,1689605,0,-1,2,1,3330,0,0,0,706,Burnley,Crystal Palace,Man Utd,Brentford F.C.,Arsenal,4.9,3.5,4.3,3.6,4.3,4.3,3,4.2,4,4.3,3.8,4.7,3.3,3,3.2,3.2,0,0,4.3,4.9,0,4.3,4.3,4.3,4.8,3.5,3.6,4.5,3.6,4.7,3.5,3.7,5.9,3.9,3.6,8,6.7,3.7,109.1
Ken,Sema,MID,WAT,5200000,2,26,1.88074357382737E-27,3.61681456505263E-34,5E-06,0,6493,1,16,0,0,0,0,0,5,0,-3,0,26,3,0,0,0,0,0,2,0,0,0,3223,0,-1,0,0,844,0,0,0,81,Newcastle,Leeds United F.C.,Liverpool,Everton,Southampton,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.5
,Semedo,DEF,WOL,4800000,0,94,2.47368421052632,5.15350877192982E-07,1.95833333333333E-05,0,657697,1,18,0,0,0,0,0,19.6,0,-2,0,94,2,0,0,0,9,0,9,0,1,1.5,621237,0,-1,0,0,2131,0,0,0,412,Southampton,Newcastle,Aston Villa,Leeds United F.C.,Everton,0,0,1.5,2.4,2.5,1.8,1.9,1.9,2.3,2.5,1.7,3.1,1.9,2.7,3.5,2.8,2.2,3,0,0,2.1,2.3,2.5,2.7,2.2,4.4,2.6,4.2,2,2.8,2.4,1.4,0,2.2,2.7,5.7,2.4,3.1,90.3
Ryan,Sessegnon,DEF,TOT,4400000,6,56,4.05083231285895E-27,9.20643707467943E-34,1.27272727272727E-05,0,30187,2,11,0,0,0,0,0,12.7,0,-1,0,56,1,0,0,0,3,0,6,0,3,2.1,210988,0,-1,0,0,1046,0,0,0,231,Arsenal,Aston Villa,Newcastle,West Ham,Man Utd,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.3
Jamie,Shackleton,MID,LEE,4400000,0,19,1.37438953472E-27,3.12361257890909E-34,4.31818181818182E-06,0,23850,4,14,0,0,0,0,0,4.3,0,-1,0,19,1,0,0,0,0,0,1,0,1,0.1,22039,0,-1,0,0,704,0,0,0,94,West Ham,Watford,Southampton,Wolverhampton,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9
Xherdan,Shaqiri,MID,LIV,5900000,0,0,0,0,0,0,7694,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,574,0,-1,0,0,0,0,0,0,0,Brentford F.C.,Man City,Watford,Man Utd,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luke,Shaw,DEF,MUN,5000000,0,46,3.32746939984842E-27,6.65493879969684E-34,9.2E-06,0,4223398,8,24,0,0,0,0,0,9.2,0,-5,0,46,5,0,0,0,3,0,3,0,3,10.8,918566,0,-1,0,0,1600,0,0,0,276,Aston Villa,Everton,Leicester,Liverpool,Tottenham,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.3
Jonjo,Shelvey,MID,NEW,5300000,0,63,1.65789473684211,3.12810327706058E-07,1.18867924528302E-05,0,41711,5,30,0,0,0,2,0,11.9,0,-2,0,63,2,0,0,0,6,0,6,0,1,0.1,37966,0,-1,0,2,1981,0,0,1,292,Watford,Wolverhampton,Tottenham,Crystal Palace,Chelsea,1.3,0.8,0.8,0.8,0.8,1.2,1,0.9,0.9,0.9,0.8,1,0.8,1.4,1.3,0.8,0.8,0.8,1,0,0,1.5,0.8,1.1,1.1,0.8,0.8,2,1.6,0,0.8,1.3,2,1.1,0.8,0.8,0.9,1,72.6
Shola,Shoretire,MID,MUN,4500000,1,1,7.23362913010526E-29,1.60747314002339E-35,2.22222222222222E-07,0,31,0,0,0,0,0,0,0,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,122,0,-1,0,0,15,0,0,0,3,Aston Villa,Everton,Leicester,Liverpool,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
Francisco,Sierralta,DEF,WAT,4300000,0,5,3.61681456505263E-28,8.4111966629131E-35,1.16279069767442E-06,0,15578,0,9,0,0,0,0,0,1.2,0,-2,0,5,2,0,0,0,0,0,0,0,0,0,4320,1,-1,0,0,427,0,0,0,57,Newcastle,Leeds United F.C.,Liverpool,Everton,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5
Gylfi,Sigurdsson,MID,EVE,6700000,0,0,0,0,0,0,110634,0,0,0,0,0,0,0,0,0,-3,0,0,3,0,0,0,0,0,0,0,0,0.6,10929,0,-1,0,0,0,0,0,0,0,Norwich,Man Utd,West Ham,Watford,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dynel,Simeu,DEF,SOU,4000000,0,0,0,0,0,0,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,0,-1,0,0,0,0,0,0,0,Wolverhampton,Chelsea,Leeds United F.C.,Burnley,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ellis,Simms,FWD,EVE,4500000,0,2,0.0526315789473684,1.16959064327485E-08,4.44444444444444E-07,0,59138,0,0,0,0,0,0,0,0.4,0,0,0,2,0,0,0,0,0,0,1,0,0,0.2,69799,0,-1,0,0,61,0,0,0,6,Norwich,Man Utd,West Ham,Watford,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7
Viljami,Sinisalo,GLK,AVL,4000000,0,0,0,0,0,0,7221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,10011,0,-1,0,0,0,0,0,0,0,Man Utd,Tottenham,Wolverhampton,Arsenal,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moussa,Sissoko,MID,WAT,4300000,2,85,2.23684210526316,5.20195838433293E-07,1.97674418604651E-05,0,514991,5,73,0,0,0,2,0,19.8,0,-2,0,85,2,0,0,0,1,0,4,0,1,2.3,563218,0,-1,0,0,3220,0,0,0,408,Newcastle,Leeds United F.C.,Liverpool,Everton,Southampton,1.6,1.1,2,1.5,1.1,2,1.4,1.2,1.4,1.9,1.2,1.6,1.2,1.5,1.1,1.3,0,0,0,1.5,1.6,1.6,3.8,1.1,1.7,3.2,1.2,3.1,1.5,0,1.1,1.8,1.7,1.1,2.1,3.2,1.6,1.1,140.6
Oliver,Skipp,MID,TOT,4400000,0,34,2.45943390423579E-27,5.58962250962679E-34,7.72727272727273E-06,0,311150,6,13,0,0,0,0,0,7.7,0,-1,0,34,1,0,0,0,0,0,8,0,0,0.6,307650,0,-1,0,0,1346,0,0,0,180,Arsenal,Aston Villa,Newcastle,West Ham,Man Utd,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.4
Cieran,Slicker,GLK,MCI,4000000,0,0,0,0,0,0,1391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1751,0,-1,0,0,0,0,0,0,0,Chelsea,Liverpool,Burnley,Brighton,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thierry,Small,DEF,SOU,4000000,0,0,0,0,0,0,108902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111542,0,-1,0,0,0,0,0,0,0,Wolverhampton,Chelsea,Leeds United F.C.,Burnley,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
William,Smallbone,MID,SOU,4500000,1,5,3.61681456505263E-28,8.03736570011696E-35,1.11111111111111E-06,0,23824,0,5,0,0,0,0,0,1.1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,23864,0,-1,0,0,132,0,0,0,25,Wolverhampton,Chelsea,Leeds United F.C.,Burnley,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1
Emile,Smith Rowe,MID,ARS,5700000,0,125,9.04203641263158E-27,1.58632217765466E-33,2.19298245614035E-05,0,3748602,1,28,0,0,0,10,0,21.9,0,2,0,125,-2,0,0,0,9,0,8,0,2,10,3951517,0,-1,0,1,1909,0,0,0,435,Tottenham,Brighton,Crystal Palace,Aston Villa,Leicester,0.3,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.4
Heung-Min,Son,MID,TOT,11200000,12,258,6.78947368421053,6.06203007518797E-07,2.30357142857143E-05,0,5720170,2,30,0,0,0,23,0,23,0,12,0,258,-12,0,0,0,27,0,18,0,10,35.6,7099486,0,-1,0,8,3009,0,0,0,819,Arsenal,Aston Villa,Newcastle,West Ham,Man Utd,8.4,7,7.8,9.6,8.2,7,9.2,8.4,6.8,8.5,7.7,9,0,8.8,9.6,0,0,7,9.2,8.1,8.4,7.1,6.9,9.3,9.6,14,7.8,9,14.8,8.2,9.6,7.9,8.9,7.5,8.4,13.9,9.6,8.4,355.4
Andreas,Sondergaard,GLK,WOL,3900000,0,0,0,0,0,0,107051,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0.9,79399,0,-1,0,0,0,0,0,0,0,Southampton,Newcastle,Aston Villa,Leeds United F.C.,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,S?rensen,DEF,BRE,4300000,3,22,1.59139840862316E-27,3.70092653168176E-34,5.11627906976744E-06,0,9990,3,14,0,0,0,0,0,5.1,0,-2,0,22,2,0,0,0,1,0,2,0,0,0.1,3881,0,-1,0,0,833,0,0,0,139,Liverpool,West Ham,Chelsea,Leicester,Burnley,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.1
Jacob,S?rensen,DEF,NOR,4300000,0,9,6.51026621709474E-28,1.51401539932436E-34,2.09302325581395E-06,0,5374,0,18,0,0,0,0,0,2.1,0,-2,0,9,2,0,0,0,0,0,0,0,0,0,1545,0,-1,0,0,600,0,0,0,92,Everton,Burnley,Brighton,Chelsea,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5
Tomas,Soucek,MID,WHU,5700000,1,114,3,5.26315789473684E-07,2E-05,0,961615,3,46,0,0,0,5,0,20,0,-3,0,114,3,0,0,0,14,0,6,0,1,3.4,405482,0,-1,0,2,3061,0,0,0,485,Leeds United F.C.,Brentford F.C.,Everton,Tottenham,Aston Villa,2.5,2.4,3.2,2.3,3.5,2.2,2.7,2.2,2.5,2.3,1.9,2.6,1.5,2.8,2.4,2.6,1.9,0,3,2.9,5.7,2.8,2,3.5,2,3.2,3.2,1.5,2.9,2,2.8,2.1,3.2,1.9,2.5,2.8,1.9,2.2,165.6
Boubakary,Soumare,MID,LEI,4800000,0,36,2.60410648683789E-27,5.42522184757895E-34,7.5E-06,0,21631,0,27,0,0,0,0,0,7.5,0,-2,0,36,2,0,0,0,1,0,2,0,1,0.1,17237,0,-1,0,0,1095,0,0,0,153,Burnley,Crystal Palace,Man Utd,Brentford F.C.,Arsenal,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.1
Caglar,Soyuncu,DEF,LEI,4900000,0,66,1.73684210526316,3.54457572502685E-07,1.3469387755102E-05,0,357812,5,44,0,0,0,1,0,13.5,0,-1,0,66,1,0,0,0,6,0,5,0,0,2.1,279122,0,-1,0,0,2497,0,0,0,454,Burnley,Crystal Palace,Man Utd,Brentford F.C.,Arsenal,2,1.2,1.6,1.3,1.6,1.6,1,1.5,1.4,1.6,1.3,1.8,1.1,1,1.1,1.1,0,0,1.6,2.3,0,1.6,1.6,2,1.9,1.2,1.2,1.7,1.3,1.8,1.2,1.3,2,1.4,1.2,2.9,2.4,1.3,76.2
Tony,Springett,MID,NOR,4500000,0,3,2.17008873903158E-28,4.82241942007018E-35,6.66666666666667E-07,0,351,1,6,0,0,0,0,0,0.7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,467,0,-1,0,0,140,0,0,0,11,Everton,Burnley,Brighton,Chelsea,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7
Jason,Steele,GLK,BHA,3900000,0,2,1.44672582602105E-28,3.70955340005398E-35,5.12820512820513E-07,0,437939,0,2,0,3,0,0,0,0.5,0,-1,0,2,1,0,0,0,0,0,0,0,0,2.8,479616,0,-1,0,0,90,0,0,0,17,Crystal Palace,Arsenal,Norwich,Man City,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9
Jed,Steer,GLK,AVL,3900000,0,1,0.0263157894736842,6.74763832658569E-09,2.56410256410256E-07,0,296097,0,3,0,1,0,0,0,0.3,0,-1,0,1,1,0,0,0,0,0,0,0,0,1.7,325469,0,-1,0,0,90,0,0,0,13,Man Utd,Tottenham,Wolverhampton,Arsenal,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8
Zack,Steffen,GLK,MCI,4400000,0,7,5.06354039107368E-28,1.15080463433493E-34,1.59090909090909E-06,0,27499,0,0,0,2,0,0,0,1.6,0,-1,0,7,1,0,0,0,1,0,1,0,0,0.2,16828,0,-1,0,0,90,0,0,0,29,Chelsea,Liverpool,Burnley,Brighton,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3
Dale,Stephens,MID,BUR,4400000,0,4,2.8934516520421E-28,6.57602648191387E-35,9.09090909090909E-07,0,6399,1,0,0,0,0,0,0,0.9,0,-1,0,4,1,0,0,0,0,0,1,0,0,0,5759,0,-1,0,0,123,0,0,0,11,Leicester,Norwich,Man City,Southampton,Brentford F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6
Jack,Stephens,DEF,SOU,4400000,0,12,8.68035495612632E-28,1.97280794457416E-34,2.72727272727273E-06,0,9828,3,19,0,0,0,0,0,2.7,0,-1,0,12,1,0,0,0,0,0,1,0,0,0.1,3852,0,-1,0,0,810,0,0,0,135,Wolverhampton,Chelsea,Leeds United F.C.,Burnley,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.8
Raheem,Sterling,MID,MCI,10500000,4,163,1.17908154820716E-26,1.12293480781634E-33,1.55238095238095E-05,0,834017,1,17,0,0,0,13,0,15.5,0,-5,0,163,5,0,1,0,15,0,13,0,7,2.6,785692,0,-1,0,5,2121,0,0,0,468,Chelsea,Liverpool,Burnley,Brighton,Crystal Palace,0.4,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253.4
Finley,Stevens,DEF,BRE,3900000,0,1,7.23362913010526E-29,1.85477670002699E-35,2.56410256410256E-07,0,36328,0,0,0,0,0,0,0,0.3,0,-1,0,1,1,0,0,0,0,0,0,0,0,0.3,51209,0,-1,0,0,14,0,0,0,4,Liverpool,West Ham,Chelsea,Leicester,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1
Marco,Stiepermann,MID,NOR,5000000,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Everton,Burnley,Brighton,Chelsea,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John,Stones,DEF,MCI,5200000,1,70,5.06354039107368E-27,9.7375776751417E-34,1.34615384615385E-05,0,848990,0,6,0,0,0,1,0,13.5,0,-3,0,70,3,0,0,0,4,0,9,0,0,2.6,196310,0,-1,0,1,1117,0,0,0,290,Chelsea,Liverpool,Burnley,Brighton,Crystal Palace,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.4
James,Storer,GLK,WOL,4000000,0,0,0,0,0,0,15175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,23098,0,-1,0,0,0,0,0,0,0,Southampton,Newcastle,Aston Villa,Leeds United F.C.,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Robert,Street,FWD,CRY,4500000,0,0,0,0,0,0,194480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,230800,0,-1,0,0,0,0,0,0,0,Brighton,Leicester,Arsenal,Newcastle,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pascal,Struijk,DEF,LEE,4300000,1,35,0.921052631578947,2.14198286413709E-07,8.13953488372093E-06,0,38945,6,53,0,0,0,1,0,8.1,0,-2,0,35,2,0,0,0,0,0,1,0,1,0.2,17855,0,-1,0,0,2050,0,0,1,339,West Ham,Watford,Southampton,Wolverhampton,Norwich,0.6,0.5,0.6,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.6,0.6,0,0,0.6,0.5,0.5,0.5,0.5,1.2,0.6,1,0.5,0.5,0.5,0.5,0,0.5,0.8,1.2,0.6,0.5,80.8
,Success,FWD,WAT,5000000,0,0,0,0,0,0,40840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,5401,0,-1,0,0,0,0,0,0,0,Newcastle,Leeds United F.C.,Liverpool,Everton,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crysencio,Summerville,MID,LEE,4500000,0,6,4.34017747806316E-28,9.64483884014035E-35,1.33333333333333E-06,0,8090,0,1,0,0,0,0,0,1.3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,8731,0,-1,0,0,126,0,0,0,20,West Ham,Watford,Southampton,Wolverhampton,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6
Zak,Swanson,DEF,ARS,4000000,0,0,0,0,0,0,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,849,0,-1,0,0,0,0,0,0,0,Tottenham,Brighton,Crystal Palace,Aston Villa,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Japhet,Tanganga,DEF,TOT,4200000,0,29,2.09775244773053E-27,4.99464868507268E-34,6.9047619047619E-06,0,419630,2,11,0,0,0,0,0,6.9,0,-3,0,29,3,0,0,0,0,0,5,0,0,0.8,404744,0,-1,0,0,735,0,0,1,133,Arsenal,Aston Villa,Newcastle,West Ham,Man Utd,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5
Matt,Targett,DEF,NEW,4700000,3,101,2.65789473684211,5.65509518477044E-07,2.14893617021277E-05,0,888670,3,47,0,0,0,1,0,21.5,0,-3,0,101,3,0,0,0,7,0,9,0,2,2.8,438959,1,-1,0,0,2871,0,0,0,530,Watford,Wolverhampton,Tottenham,Crystal Palace,Chelsea,3,2.4,3.6,2.5,2.6,1.7,2.3,3,2,3.3,2.4,3.3,2.5,2.7,3,2,3.3,3.6,2.9,0,0,2.2,2.6,2.8,2.7,2.9,2.8,5,5.1,0,2.5,2.9,5,2.2,3.8,3.1,3,2.5,140.7
James,Tarkowski,DEF,BUR,4900000,0,83,2.18421052631579,4.45757250268528E-07,1.69387755102041E-05,0,315287,11,51,0,0,0,1,0,16.9,0,-1,0,83,1,0,0,0,5,0,7,0,2,1.3,303587,1,-1,0,1,3106,0,0,0,486,Leicester,Norwich,Man City,Southampton,Brentford F.C.,1.2,2,2.2,3.1,1.4,1.4,2,2.3,1.5,2.5,2.1,1.8,0,1.7,1.2,2.6,0,0,0,1.7,1.9,0,3.4,2.2,3.1,4,3.2,2.5,2.1,0,4.8,1.6,4.1,2.1,1.2,2,3.4,1.5,132.8
