FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW37Forecast,GW38Forecast,ICTIndex
Moises,Caicedo,MID,BHA,4500000,2,25,0.694444444444444,1.54320987654321E-07,5.55555555555556E-06,0,2332,2,5,0,0,0,1,0,5.6,228,0,0,25,0,0.8,0,3.6,1,0,4,0,1,0.1,7439,0,-1,0,0,582,481,0,0,113,Leeds United F.C.,West Ham,,,,0.3,0.3,27.9
Dominic,Calvert-Lewin,FWD,EVE,7700000,8,50,3.3,4.28571428571429E-07,6.49350649350649E-06,0,2116683,2,24,0,0,0,4,0,6.5,739,-3,0,50,3,0.2,1,1.3,7,0,3,0,1,2.8,1456257,0,-1,0,0,1101,2280,0,0,151,Brentford F.C.,Crystal Palace,Arsenal,,,7.5,2.4,73.1
Chem,Campbell,MID,WOL,4400000,0,1,0.0277777777777778,6.31313131313131E-09,2.27272727272727E-07,0,37874,0,0,0,0,0,0,0,0.2,37,-1,0,1,1,0,0,0,0,0,0,0,0,0.2,40763,0,-1,0,0,12,26,0,0,5,Norwich,Liverpool,,,,0,0,0.6
Joao Pedro Cavaco,Cancelo,DEF,MCI,7200000,1,200,5.7,7.91666666666667E-07,2.77777777777778E-05,0,2851165,7,23,0,0,0,1,0,27.8,12421,12,0,200,-12,0.6,0,4.5,27,0,19,0,11,41.3,5668155,0,-1,0,6,3137,14612,0,0,813,West Ham,Aston Villa,,,,7.1,7.3,232.8
Sergi,Canos,MID,BRE,5500000,0,78,2.6,4.72727272727273E-07,1.41818181818182E-05,0,454945,6,35,0,0,0,2,0,14.2,108,0,0,78,0,0,0,0,5,0,8,0,3,1,419401,1,-1,0,1,2061,62,0,0,258,Everton,Leeds United F.C.,,,,1.6,2.1,106.5
Todd,Cantwell,MID,NOR,5300000,0,10,1.2,2.26415094339623E-07,1.88679245283019E-06,0,72510,2,15,0,0,0,0,0,1.9,17,-2,0,10,2,0,0,0,0,0,0,0,0,0.2,28054,0,-1,0,0,438,0,0,0,48,Wolverhampton,Tottenham,,,,0,0,10.3
Scott,Carson,GLK,MCI,3900000,0,0,0,0,0,0,203304,0,0,0,0,0,0,0,0,612,-1,0,0,1,0,0,0,0,0,0,0,0,1.4,295322,0,-1,0,0,0,348,0,0,0,West Ham,Aston Villa,,,,0,0,0
Matthew,Cash,DEF,AVL,5300000,2,138,3.8,7.16981132075472E-07,2.60377358490566E-05,0,1028868,8,46,0,0,0,3,0,26,29812,3,0,138,-3,0.5,0,2.8,11,0,13,0,3,13.1,2018735,0,-1,0,3,3197,4306,0,0,596,Crystal Palace,Burnley,Man City,,,8.9,5,157.2
,Casilla,GLK,LEE,4500000,0,0,0,0,0,0,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Brighton,Brentford F.C.,,,,0,0,0
Timothy,Castagne,DEF,LEI,5300000,2,67,2.7,5.09433962264151E-07,1.26415094339623E-05,0,203203,1,29,0,0,0,1,0,12.6,2534,-2,0,67,2,0.6,0,3,6,0,5,0,0,1.6,253381,0,-1,0,1,1965,1256,0,0,337,Watford,Chelsea,Southampton,,,4.7,2.8,71.1
Craig,Cathcart,DEF,WAT,4200000,0,50,1.6,3.80952380952381E-07,1.19047619047619E-05,0,66009,3,55,0,0,0,0,0,11.9,255,-3,0,50,3,0.2,0,0.8,1,0,3,0,1,0.2,69009,0,-1,0,0,2394,38,0,0,393,Leicester,Chelsea,,,,1,1.5,59.3
Edinson,Cavani,FWD,MUN,8400000,0,32,2.3,2.73809523809524E-07,3.80952380952381E-06,0,629814,0,9,0,0,0,2,0,3.8,123,-1,0,32,1,0,0,0.4,2,0,1,0,1,1.6,169373,0,-1,0,0,670,150,0,0,99,Crystal Palace,,,,,0,1.4,46.7
,Cedric,DEF,ARS,4200000,0,34,0.944444444444444,2.24867724867725E-07,8.09523809523809E-06,0,53486,3,26,0,0,0,0,0,8.1,404,-3,0,34,3,0.3,0,1.2,0,0,3,0,0,0.4,65089,0,-1,0,0,1391,517,0,0,252,Newcastle,Everton,,,,0.5,0.6,63
Nathaniel,Chalobah,MID,WAT,5000000,0,0,0,0,0,0,1512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,-1,0,0,0,0,0,0,0,Leicester,Chelsea,,,,0,0,0
Trevoh,Chalobah,DEF,CHE,4700000,0,97,2.69444444444444,5.73286052009456E-07,2.06382978723404E-05,0,907287,2,8,0,0,0,3,0,20.6,972,-3,0,97,3,0.4,0,2,11,0,9,0,1,2.4,954000,0,-1,0,3,1357,2397,0,0,384,Leicester,Watford,,,,2.4,1.8,59.7
,Chamberlain,MID,LIV,5800000,0,42,1.16666666666667,2.01149425287356E-07,7.24137931034483E-06,0,34737,0,7,0,0,0,2,0,7.2,39,-2,0,42,2,0,0,0,2,0,3,0,1,0.2,35353,0,-1,0,0,777,30,0,0,148,Southampton,Wolverhampton,,,,0.6,0.6,54
Calum,Chambers,DEF,AVL,4200000,1,39,1.11428571428571,2.6530612244898E-07,9.28571428571429E-06,0,50313,1,12,0,0,0,1,0,9.3,381,-3,0,39,3,0.5,0,2,2,0,4,0,0,0.4,48722,0,-1,0,1,819,90,0,0,170,Crystal Palace,Burnley,Man City,,,1.3,0.9,27.3
Kgaogelo,Chauke,MID,SOU,4500000,0,0,0,0,0,0,559,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,696,0,-1,0,0,0,6,0,0,0,Liverpool,Leicester,,,,0,0,0
Daniel,Chesters,MID,WHU,4500000,0,1,0.0277777777777778,6.17283950617284E-09,2.22222222222222E-07,0,195,0,0,0,0,0,0,0,0.2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,329,0,-1,0,0,1,3,0,0,3,Man City,Brighton,,,,0,0,0
Benjamin,Chilwell,DEF,CHE,5600000,0,54,9,1.60714285714286E-06,9.64285714285714E-06,0,2373276,0,2,0,0,0,3,0,9.6,260,-4,0,54,4,0,0,0,5,0,4,0,1,3,1606114,0,-1,0,2,540,62,0,0,158,Leicester,Watford,,,,0,0,54
,Chiquinho,MID,WOL,5500000,1,20,0.555555555555556,1.01010101010101E-07,3.63636363636364E-06,0,1032,0,5,0,0,0,0,0,3.6,142,0,0,20,0,0.4,0,2.4,2,0,0,0,3,0,2192,0,-1,0,0,203,43,0,0,67,Norwich,Liverpool,,,,0.3,0.3,30.1
Hamza,Choudhury,MID,LEI,4400000,0,8,1.3,2.95454545454545E-07,1.81818181818182E-06,0,16797,1,4,0,0,0,0,0,1.8,30,-1,0,8,1,0,0,0,0,0,1,0,0,0.1,12592,0,-1,0,0,284,11,0,0,41,Watford,Chelsea,Southampton,,,0,0,5.3
Benjamin,Chrisene,MID,AVL,4500000,0,0,0,0,0,0,275,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,430,0,-1,0,0,0,8,0,0,0,Crystal Palace,Burnley,Man City,,,0,0,0
Andreas,Christensen,DEF,CHE,4600000,0,69,3.6,7.82608695652174E-07,1.5E-05,0,591368,2,11,0,0,0,0,0,15,696,-4,0,69,4,0.2,0,0.9,3,0,9,0,0,1.4,576252,0,-1,0,0,1494,14,0,0,343,Leicester,Watford,,,,0,0,42
Carney,Chukwuemeka,MID,AVL,4500000,0,15,0.428571428571429,9.52380952380952E-08,3.33333333333333E-06,0,8703,0,5,0,0,0,0,0,3.3,32,0,0,15,0,0.1,0,0.3,0,0,0,0,1,0.1,8649,0,-1,0,0,235,44,0,0,44,Crystal Palace,Burnley,Man City,,,0.4,0.2,14.5
Ciaran,Clark,DEF,NEW,4400000,0,14,1.1,2.5E-07,3.18181818181818E-06,0,20277,2,27,0,0,0,0,0,3.2,12,-1,0,14,1,0,0,0,1,0,0,0,1,0.1,12841,0,-1,0,0,1012,4,0,1,131,Arsenal,Burnley,,,,0,0,33.1
Tom,Cleverley,MID,WAT,4800000,0,46,1.7,3.54166666666667E-07,9.58333333333333E-06,0,29674,2,36,0,0,0,0,0,9.6,55,-2,0,46,2,0.1,0,0.6,0,0,2,0,2,0.1,23601,0,-1,0,0,1521,15,0,0,190,Leicester,Chelsea,,,,0,0,64.6
Nathaniel,Clyne,DEF,CRY,4300000,2,51,1.45714285714286,3.38870431893688E-07,1.18604651162791E-05,0,19538,1,9,0,0,0,0,0,11.9,1662,-2,0,51,2,0.9,0,4,3,0,5,0,1,0.9,87306,0,-1,0,0,1171,584,0,0,224,Aston Villa,Everton,Man Utd,,,1.4,1.2,27.7
Conor,Coady,DEF,WOL,4800000,1,137,3.7,7.70833333333333E-07,2.85416666666667E-05,0,1571734,4,40,0,0,0,4,0,28.5,15956,3,0,137,-3,0.5,0,2.2,10,0,11,0,0,13.9,2259259,0,-1,0,1,3271,2790,0,0,670,Norwich,Liverpool,,,,3.8,5,98.8
Seamus,Coleman,DEF,EVE,4900000,-1,78,2.7,5.51020408163265E-07,1.59183673469388E-05,0,179512,4,48,0,0,0,1,0,15.9,1963,-1,0,78,1,0.4,0,2,6,0,7,0,1,1.1,213546,1,-1,0,2,2566,720,0,0,421,Brentford F.C.,Crystal Palace,Arsenal,,,6.3,2.2,82.7
Nathan,Collins,DEF,BUR,4300000,2,52,1.48571428571429,3.45514950166113E-07,1.2093023255814E-05,0,24479,2,23,0,0,0,2,0,12.1,540,-2,0,52,2,0.9,0,3.8,1,0,5,0,0,0.5,57109,0,-1,0,1,1490,795,0,1,256,Tottenham,Aston Villa,Newcastle,,,1.8,0.9,72.1
Aaron,Connolly,FWD,BHA,5300000,0,5,1.2,2.26415094339623E-07,9.43396226415094E-07,0,32742,0,1,0,0,0,0,0,0.9,7,-2,0,5,2,0,0,0,0,0,0,0,0,0.1,19775,0,-1,0,0,154,0,0,0,12,Leeds United F.C.,West Ham,,,,0,0,3.1
Kamil,Conteh,MID,WAT,4500000,0,0,0,0,0,0,6911,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0.1,14430,0,-1,0,0,0,0,0,0,0,Leicester,Chelsea,,,,0,0,0
Liam,Cooper,DEF,LEE,4400000,1,58,2.9,6.59090909090909E-07,1.31818181818182E-05,0,81916,5,25,0,0,0,0,0,13.2,124,-1,0,58,1,0.4,0,1.6,5,0,5,0,2,0.2,68612,0,-1,0,1,1724,337,0,0,344,Brighton,Brentford F.C.,,,,2.9,3.2,52.7
Jack,Cork,MID,BUR,4400000,2,44,1.25714285714286,2.85714285714286E-07,1E-05,0,25048,4,23,0,0,0,1,0,10,108,-1,0,44,1,0.7,0,3.2,3,0,6,0,0,0.1,22373,0,-1,0,1,1490,142,0,0,138,Tottenham,Aston Villa,Newcastle,,,1.2,0.8,32.4
Maxwel,Cornet,MID,BUR,5800000,2,90,3.8,6.55172413793103E-07,1.55172413793103E-05,0,565426,2,21,0,0,0,8,0,15.5,997,-2,0,90,2,0.3,1,1.8,7,0,5,0,1,0.7,610886,0,-1,0,2,1590,1339,0,0,210,Tottenham,Aston Villa,Newcastle,,,6.4,4.6,116.2
,Costa,MID,LEE,5400000,0,1,1,1.85185185185185E-07,1.85185185185185E-07,0,15101,0,0,0,0,0,0,0,0.2,6,-1,0,1,1,0,0,0,0,0,0,0,0,0,1668,0,-1,0,0,21,0,0,0,1,Brighton,Brentford F.C.,,,,0,0,0
Dara,Costelloe,MID,BUR,4500000,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,237,0,-1,0,0,0,6,0,0,0,Tottenham,Aston Villa,Newcastle,,,0,0,0
Vladimir,Coufal,DEF,WHU,4700000,-2,69,2.6,5.53191489361702E-07,1.46808510638298E-05,0,1463001,3,34,0,0,0,0,0,14.7,543,-3,0,69,3,0.5,0,2.5,3,0,6,0,4,3.1,724133,1,-1,0,1,2127,1136,0,1,368,Man City,Brighton,,,,3.4,2.5,90.6
,Coutinho,MID,AVL,7100000,2,74,2.11428571428571,2.97786720321932E-07,1.04225352112676E-05,0,2121155,0,17,0,0,0,4,0,10.4,36438,1,0,74,-1,0.3,0,1.8,7,0,6,0,3,12.6,3236430,0,-1,0,2,1238,5597,0,0,254,Crystal Palace,Burnley,Man City,,,3.5,1.1,105.2
Conor,Coventry,MID,WHU,4500000,0,0,0,0,0,0,7965,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2225,0,-1,0,0,0,0,0,0,0,Man City,Brighton,,,,0,0,0
Matthew,Cox,GLK,BRE,4000000,0,0,0,0,0,0,140714,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0.1,144381,0,-1,0,0,0,53,0,0,0,Everton,Leeds United F.C.,,,,0,0,0
Matthew,Craig,MID,TOT,4500000,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,-1,0,0,0,12,0,0,0,Burnley,Norwich,,,,0,0,0
Aaron,Cresswell,DEF,WHU,5400000,1,114,3.8,7.03703703703704E-07,2.11111111111111E-05,0,1969561,3,35,0,0,0,2,0,21.1,2322,-1,0,114,1,0.4,0,2.2,17,0,7,0,4,7.8,1214489,0,-1,0,1,2636,6140,0,0,564,Man City,Brighton,,,,5.4,4.4,127
Charlie,Cresswell,DEF,LEE,4000000,0,4,0.111111111111111,2.77777777777778E-08,1E-06,0,52619,1,4,0,0,0,0,0,1,90,0,0,4,0,0,0,0,0,0,0,0,0,0.3,64457,0,-1,0,0,140,89,0,0,19,Brighton,Brentford F.C.,,,,0.1,0.1,3.3
,Cucho,FWD,WAT,4900000,0,61,2.5,5.10204081632653E-07,1.24489795918367E-05,0,629285,3,33,0,0,0,5,0,12.4,2152,-1,0,61,1,0,0,0,8,0,1,0,2,1.7,683916,1,-1,0,1,1120,135,0,0,245,Leicester,Chelsea,,,,0,0,98.5
Marc,Cucurella,DEF,BHA,4900000,4,124,3.6,7.3469387755102E-07,2.53061224489796E-05,0,555626,6,38,0,0,0,1,0,25.3,3651,-1,0,124,1,0.9,0,4.6,21,0,11,0,1,3.9,870248,0,-1,0,1,2999,11617,0,0,657,Leeds United F.C.,West Ham,,,,4.6,4.9,151.6
Tiago,Cukur,FWD,WAT,4500000,0,0,0,0,0,0,225,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,1391,0,-1,0,0,0,361,0,0,0,Leicester,Chelsea,,,,0,0,0
Luke,Cundle,MID,WOL,4400000,0,7,0.194444444444444,4.41919191919192E-08,1.59090909090909E-06,0,11786,0,1,0,0,0,0,0,1.6,15,-1,0,7,1,0,0,0.2,0,0,1,0,0,0.1,12048,0,-1,0,0,179,16,0,0,32,Norwich,Liverpool,,,,0.1,0.1,5.1
Patrick,Cutrone,FWD,WOL,5000000,0,0,0,0,0,0,17132,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1047,0,-1,0,0,0,0,0,0,0,Norwich,Liverpool,,,,0,0,0
Patson,Daka,FWD,LEI,7000000,1,70,2,2.85714285714286E-07,1E-05,0,500442,2,20,0,0,0,5,0,10,2474,-5,0,70,5,0.3,0,2,8,0,3,0,3,1.4,489472,0,-1,0,1,1152,665,0,0,216,Watford,Chelsea,Southampton,,,2.8,2.1,90.9
Vontae,Daley-Campbell,DEF,LEI,4000000,0,0,0,0,0,0,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673,0,-1,0,0,0,0,0,0,0,Watford,Chelsea,Southampton,,,0,0,0
Stuart,Dallas,MID,LEE,4900000,0,80,2.4,4.89795918367347E-07,1.63265306122449E-05,0,1181957,5,66,0,0,0,1,0,16.3,973,-6,0,80,6,0.2,0,0.8,6,0,5,0,1,2.7,301678,0,-1,0,0,2920,13,0,0,473,Brighton,Brentford F.C.,,,,0,0,141.8
,Dalot,DEF,MUN,4200000,0,53,1.43243243243243,3.41055341055341E-07,1.26190476190476E-05,0,534670,3,28,0,0,0,0,0,12.6,956,-3,0,53,3,0.4,0,1.6,5,0,5,0,0,1.4,639957,0,-1,0,0,1719,949,0,0,370,Crystal Palace,,,,,0,0.7,80.9
Karl,Darlow,GLK,NEW,4500000,0,20,0.555555555555556,1.23456790123457E-07,4.44444444444444E-06,0,80378,1,15,0,24,0,0,0,4.4,80,0,0,20,0,0,0,0,3,0,0,0,0,0.3,46457,0,-1,0,0,720,143,0,0,110,Arsenal,Burnley,,,,0.3,0.3,15.8
Pelenda Joshua,Dasilva,MID,BRE,5300000,1,6,0.166666666666667,3.14465408805031E-08,1.13207547169811E-06,0,2367,0,5,0,0,0,0,0,1.1,7,-2,0,6,2,0.2,0,1,0,0,0,0,0,0,1203,0,-1,0,0,218,18,0,1,24,Everton,Leeds United F.C.,,,,0.1,0.1,9.8
Ben,Davies,DEF,LIV,4000000,0,0,0,0,0,0,25017,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1080,0,-1,0,0,0,0,0,0,0,Southampton,Wolverhampton,,,,0,0,0
Ben,Davies,DEF,TOT,4500000,6,99,3.5,7.77777777777778E-07,2.2E-05,0,271941,6,30,0,0,0,1,0,22,2039,0,0,99,0,0.8,0,3.8,3,0,11,0,2,3,505628,0,-1,0,1,2447,5330,0,0,465,Burnley,Norwich,,,,4.4,3.3,92.8
Tom,Davies,MID,EVE,4800000,0,11,0.314285714285714,6.54761904761905E-08,2.29166666666667E-06,0,11594,0,5,0,0,0,1,0,2.3,16,-2,0,11,2,0,0,0,0,0,0,0,0,0.1,6382,0,-1,0,0,154,17,0,0,39,Brentford F.C.,Crystal Palace,Arsenal,,,0.4,0.2,15
Keinan,Davis,FWD,AVL,4500000,0,1,1,2.22222222222222E-07,2.22222222222222E-07,0,423346,0,0,0,0,0,0,0,0.2,391,0,0,1,0,0,0,0,0,0,0,0,0,1.4,347758,0,-1,0,0,11,0,0,0,2,Crystal Palace,Burnley,Man City,,,0,0,0.1
Craig,Dawson,DEF,WHU,4900000,1,89,2.7,5.51020408163265E-07,1.81632653061224E-05,0,175422,4,40,0,0,0,2,0,18.2,485,-1,0,89,1,0.4,0,2.2,1,0,6,0,3,0.8,207803,0,-1,0,0,2662,1376,0,1,453,Man City,Brighton,,,,3.6,2.7,113.5
Lucas,De Bolle,MID,NEW,4400000,0,0,0,0,0,0,817,0,0,0,0,0,0,0,0,10,-1,0,0,1,0,0,0,0,0,0,0,0,0,1102,0,-1,0,0,0,29,0,0,0,Arsenal,Burnley,,,,0,0,0
Kevin,De Bruyne,MID,MCI,12100000,2,190,6.6,5.45454545454545E-07,1.5702479338843E-05,0,2084144,2,20,0,0,0,15,0,15.7,11618,1,-1,190,-1,0.6,0,7.8,32,0,13,0,7,16.4,3272357,0,-1,0,4,2106,83198,1,0,705,West Ham,Aston Villa,,,,6.4,8.3,296.8
David,de Gea,GLK,MUN,5000000,0,130,3.5,7E-07,2.6E-05,0,1636620,0,56,0,125,0,0,0,26,3555,0,0,130,0,0.5,0,2.4,7,0,8,0,0,8.5,1947071,0,-1,2,2,3330,2064,0,0,655,Crystal Palace,,,,,0,2.9,94.2
Troy,Deeney,FWD,WAT,5400000,0,2,1,1.85185185185185E-07,3.7037037037037E-07,0,261563,0,1,0,0,0,0,0,0.4,15,-1,0,2,1,0,0,0,0,0,0,0,0,0.3,36912,0,-1,0,0,23,0,0,0,5,Leicester,Chelsea,,,,0,0,2.7
Liam,Delap,FWD,MCI,4500000,0,1,1,2.22222222222222E-07,2.22222222222222E-07,0,25241,0,0,0,0,0,0,0,0.2,520,0,0,1,0,0,0,0,0,0,0,0,0,0.2,44821,0,-1,0,0,8,404,0,0,2,West Ham,Aston Villa,,,,0.5,0.5,0.1
,Dele,MID,EVE,6200000,0,32,0.914285714285714,1.47465437788018E-07,5.16129032258064E-06,0,458689,4,19,0,0,0,1,0,5.2,163,-3,0,32,3,0,0,0.1,1,0,3,0,0,1,384464,0,-1,0,0,874,92,0,0,96,Brentford F.C.,Crystal Palace,Arsenal,,,1,0.5,41.5
Ayotomiwa,Dele-Bashiru,MID,WAT,4500000,0,0,0,0,0,0,3285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Leicester,Chelsea,,,,0,0,0
Fabian,Delph,MID,EVE,4200000,0,18,1.6,3.80952380952381E-07,4.28571428571429E-06,0,145794,2,6,0,0,0,0,0,4.3,4088,-3,0,18,3,0.3,0,1.3,0,0,3,0,0,1.2,226753,0,-1,0,0,660,5886,0,0,118,Brentford F.C.,Crystal Palace,Arsenal,,,0,0,19
Leander,Dendoncker,MID,WOL,4600000,0,74,2.6,5.65217391304348E-07,1.60869565217391E-05,0,65796,4,26,0,0,0,2,0,16.1,504,-4,0,74,4,0.7,0,3,5,0,5,0,3,0.3,73512,0,-1,0,1,1856,360,0,0,303,Norwich,Liverpool,,,,2.3,1.3,77.4
Emmanuel,Dennis,FWD,WAT,5800000,0,134,4.1,7.06896551724138E-07,2.31034482758621E-05,0,4872315,7,60,0,0,0,10,0,23.1,91863,8,1,134,-8,0.3,0,1.8,21,0,3,0,7,22.4,6588585,0,-1,0,4,2579,107,-1,1,425,Leicester,Chelsea,,,,0,0,205.2
Halil,Dervisoglu,FWD,BRE,5400000,0,0,0,0,0,0,4385,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,1259,0,-1,0,0,0,0,0,0,0,Everton,Leeds United F.C.,,,,0,0,0
Alfie,Devine,MID,TOT,4500000,0,0,0,0,0,0,183,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,283,0,-1,0,0,0,7,0,0,0,Burnley,Norwich,,,,0,0,0
Kiernan,Dewsbury-Hall,MID,LEI,4400000,2,65,2.5,5.68181818181818E-07,1.47727272727273E-05,0,91867,4,26,0,0,0,1,0,14.8,2615,-1,0,65,1,0.4,0,1.6,4,0,7,0,2,1.7,239451,0,-1,0,1,1949,948,0,0,324,Watford,Chelsea,Southampton,,,3.7,2.5,108.3
Amad,Diallo,MID,MUN,5000000,0,0,0,0,0,0,586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580,0,-1,0,0,0,0,0,0,0,Crystal Palace,,,,,0,0,0
Ibrahima,Diallo,MID,SOU,4500000,2,44,1.22222222222222,2.71604938271605E-07,9.77777777777778E-06,0,28974,1,21,0,0,0,0,0,9.8,55,0,0,44,0,0.1,0,0.6,3,0,1,0,3,0.1,28335,0,-1,0,1,1016,45,0,0,187,Liverpool,Leicester,,,,0.6,0.6,46.6
,Dias,DEF,MCI,6200000,0,141,4.9,7.90322580645161E-07,2.2741935483871E-05,0,3511272,5,18,0,0,0,2,0,22.7,16028,2,0,141,-2,0.5,0,3.2,12,0,14,0,5,15.9,2625372,0,-1,0,2,2401,157,0,0,622,West Ham,Aston Villa,,,,0,0,107.6
Tyler,Dibling,MID,SOU,4500000,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,-1,0,0,0,17,0,0,0,Liverpool,Leicester,,,,0,0,0
Thomas,Dickson-Peters,FWD,NOR,4500000,0,0,0,0,0,0,14071,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,16188,0,-1,0,0,0,0,0,0,0,Wolverhampton,Tottenham,,,,0,0,0
Eric,Dier,DEF,TOT,4700000,7,126,3.7,7.87234042553191E-07,2.68085106382979E-05,0,1279382,1,30,0,0,0,0,0,26.8,2445,2,0,126,-2,1,0,4.6,7,0,15,0,1,6,1541469,1,-1,0,0,2981,20440,0,0,655,Burnley,Norwich,,,,4.7,3.6,102.2
Lucas,Digne,DEF,AVL,5000000,6,77,2.9,5.8E-07,1.54E-05,0,2091957,6,38,0,0,0,0,0,15.4,5908,-5,0,77,5,0.6,0,3.2,8,0,7,0,3,6.2,1205154,1,-1,0,0,2260,2737,0,0,415,Crystal Palace,Burnley,Man City,,,6,3.6,137.4
Issa,Diop,DEF,WHU,4200000,0,30,0.833333333333333,1.98412698412698E-07,7.14285714285714E-06,0,67966,0,19,0,0,0,0,0,7.1,64,-3,0,30,3,0,0,0,2,0,2,0,1,0.3,52537,0,-1,0,1,961,57,0,0,203,Man City,Brighton,,,,0.6,0.4,29.1
Moussa,Djenepo,MID,SOU,5200000,0,12,0.333333333333333,6.41025641025641E-08,2.30769230769231E-06,0,8758,3,7,0,0,0,0,0,2.3,6,-3,0,12,3,0,0,0,0,0,1,0,0,0,4971,0,-1,0,0,434,4,0,0,20,Liverpool,Leicester,,,,0.2,0.2,25.8
Lewis,Dobbin,FWD,EVE,4500000,0,2,0.0571428571428571,1.26984126984127E-08,4.44444444444444E-07,0,107004,1,1,0,0,0,0,0,0.4,1275,0,0,2,0,0,0,0,0,0,0,0,0,0.9,176309,0,-1,0,0,30,1084,0,0,6,Brentford F.C.,Crystal Palace,Arsenal,,,0,0,0.8
Owen,Dodgson,DEF,BUR,3900000,0,0,0,0,0,0,10941,0,0,0,0,0,0,0,0,57,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,12129,0,-1,0,0,0,67,0,0,0,Tottenham,Aston Villa,Newcastle,,,0,0,0
Matt,Doherty,DEF,TOT,4500000,0,67,4.5,1E-06,1.48888888888889E-05,0,918557,0,11,0,0,0,2,0,14.9,1691,-5,0,67,5,0,0,0,8,0,3,0,5,0.9,925614,0,-1,0,2,871,10,0,0,255,Burnley,Norwich,,,,0,0,79.6
Abdoulaye,Doucoure,MID,EVE,5300000,2,88,3.1,5.84905660377358E-07,1.66037735849057E-05,0,853123,5,43,0,0,0,2,0,16.6,383,-2,0,88,2,0.3,0,1.6,8,0,5,0,5,1.2,846250,0,-1,0,1,2410,270,0,0,371,Brentford F.C.,Crystal Palace,Arsenal,,,6.4,1.7,116.7
,Douglas Luiz,MID,AVL,4300000,2,85,2.7,6.27906976744186E-07,1.97674418604651E-05,0,545581,7,34,0,0,0,2,0,19.8,1950,-2,0,85,2,0.6,0,2.7,3,0,10,0,3,1.9,615217,0,-1,0,0,2535,2016,0,0,446,Crystal Palace,Burnley,Man City,,,5.1,1.4,118.3
Kieran,Dowell,MID,NOR,5100000,2,39,1.08333333333333,2.12418300653595E-07,7.64705882352941E-06,0,8774,0,22,0,0,0,1,0,7.6,93,-4,0,39,4,0.3,0,1.6,1,0,2,0,1,0.1,6561,0,-1,0,0,845,65,0,0,116,Wolverhampton,Tottenham,,,,0.6,0.5,45.4
Tommy,Doyle,MID,MCI,4500000,0,0,0,0,0,0,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,0,-1,0,0,0,0,0,0,0,West Ham,Aston Villa,,,,0,0,0
Cody,Drameh,DEF,LEE,3900000,0,0,0,0,0,0,9289,1,6,0,0,0,0,0,0,9,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,8911,0,-1,0,0,126,0,0,0,14,Brighton,Brentford F.C.,,,,0,0,4
