FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
,Fred,MID,MUN,4900000,10,88,3.7,7.55102040816327E-07,1.79591836734694E-05,0,305351,5,26,0,0,0,4,0,18,903,-1,0,88,1,1.5,0,7.5,8,0,7,0,5,1.2,342911,1,-1,0,1,1853,13750,0,0,396,Leicester,Everton,Norwich,Liverpool,Arsenal,3.3,3.1,6.4,2.9,3.4,4,2.6,3.4,113.5
Ryan,Fredericks,DEF,WHU,4400000,2,6,0.2,4.54545454545455E-08,1.36363636363636E-06,0,12112,1,4,0,0,0,0,0,1.4,21,-1,0,6,1,0.2,0,1,0,0,0,0,0,0.1,5373,0,-1,0,0,213,60,0,0,27,Everton,Brentford F.C.,Burnley,Chelsea,Arsenal,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5.9
,Gabriel,DEF,ARS,5300000,1,118,4.5,8.49056603773585E-07,2.22641509433962E-05,0,694822,4,25,0,0,0,3,0,22.3,6785,3,0,118,-3,0.8,0,4,13,0,13,0,0,7.9,1322901,0,-1,0,4,2286,18260,0,1,541,Crystal Palace,Brighton,Southampton,Chelsea,Man Utd,4.1,5.7,9.9,5.6,5.4,11.8,3.8,6.4,96.7
Conor,Gallagher,MID,CRY,6100000,3,126,4.8,7.86885245901639E-07,2.0655737704918E-05,0,3551510,8,31,0,0,0,8,0,20.7,12200,6,0,126,-6,0.4,0,2.5,16,0,8,0,6,12.5,4466175,0,-1,0,4,2289,11449,0,0,431,Arsenal,Leicester,Newcastle,Leeds United F.C.,Southampton,5,4,5.1,5.5,4.5,6.3,8.9,4.6,176
Dwight,Gayle,FWD,NEW,5200000,0,4,0.137931034482759,2.6525198938992E-08,7.69230769230769E-07,0,34898,1,0,0,0,0,0,0,0.8,145,-3,0,4,3,0,0,0,0,0,0,0,0,0.2,26187,0,-1,0,0,29,171,0,0,10,Tottenham,Wolverhampton,Leicester,Crystal Palace,Norwich,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,2
Jean-Philippe,Gbamin,MID,EVE,4400000,0,3,1,2.27272727272727E-07,6.81818181818182E-07,0,4568,0,2,0,0,0,0,0,0.7,7,-1,0,3,1,0,0,0,0,0,0,0,0,0,3069,0,-1,0,0,65,13,0,0,10,West Ham,Burnley,Man Utd,Leicester,Liverpool,0,0,0,0,0,0,0,0,0.8
Joe,Gelhardt,FWD,LEE,4600000,1,32,1.06666666666667,2.31884057971014E-07,6.95652173913044E-06,0,449666,4,19,0,0,0,2,0,7,5998,1,0,32,-1,0.4,0,1.8,3,0,0,0,3,3.3,727124,0,-1,0,0,489,11483,0,0,99,Southampton,Watford,Crystal Palace,Man City,Arsenal,0,0.7,0,0.5,0.5,1,0.5,0.5,48.6
Saman,Ghoddos,MID,BRE,5200000,0,26,0.866666666666667,1.66666666666667E-07,5E-06,0,5831,2,4,0,0,0,1,0,5,13,-3,0,26,3,0,0,0,0,0,0,0,2,0,3174,0,-1,0,0,423,5,0,0,105,Chelsea,West Ham,Watford,Tottenham,Man Utd,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,32.6
Dimitris,Giannoulis,DEF,NOR,4400000,6,29,1,2.27272727272727E-07,6.59090909090909E-06,0,10041,1,12,0,0,0,0,0,6.6,20,-1,0,29,1,0.5,0,2,2,0,3,0,1,0.1,5503,0,-1,0,0,632,56,0,0,145,Brighton,Burnley,Man Utd,Newcastle,Aston Villa,0.6,0.7,0.5,0.5,0.5,1.3,0.5,0.7,26.1
Liam,Gibbs,MID,NOR,4500000,0,0,0,0,0,0,6707,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0.1,15009,0,-1,0,0,0,21,0,0,0,Brighton,Burnley,Man Utd,Newcastle,Aston Villa,0,0,0,0,0,0,0,0,0
Morgan,Gibbs-White,MID,WOL,4500000,0,1,0.5,1.11111111111111E-07,2.22222222222222E-07,0,34821,1,0,0,0,0,0,0,0.2,10,0,0,1,0,0,0,0,0,0,0,0,0,0.1,7872,0,-1,0,0,7,0,0,0,0,Aston Villa,Newcastle,Burnley,Brighton,Chelsea,0,0,0,0,0,0,0,0,2.1
Ben,Gibson,DEF,NOR,4400000,6,44,1.8,4.09090909090909E-07,1E-05,0,11496,3,53,0,0,0,0,0,10,111,-1,0,44,1,0.5,0,2.3,0,0,5,0,0,0.1,7773,0,-1,0,0,2224,135,0,1,369,Brighton,Burnley,Man Utd,Newcastle,Aston Villa,1.6,1.7,1.4,1.1,1.2,3,1.5,1.7,68.8
Ryan,Giles,MID,WOL,4500000,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,-1,0,0,0,0,0,0,0,Aston Villa,Newcastle,Burnley,Brighton,Chelsea,0,0,0,0,0,0,0,0,0
Mark,Gillespie,GLK,NEW,3900000,0,0,0,0,0,0,34415,0,0,0,0,0,0,0,0,153,-1,0,0,1,0,0,0,0,0,0,0,0,0.3,42340,0,-1,0,0,0,415,0,0,0,Tottenham,Wolverhampton,Leicester,Crystal Palace,Norwich,0,0,0,0,0,0,0,0,0
Billy,Gilmour,MID,NOR,4300000,3,40,2.1,4.88372093023256E-07,9.30232558139535E-06,0,894911,2,41,0,0,0,0,0,9.3,1688,-2,0,40,2,0.3,0,1.3,1,0,2,0,1,3.3,509906,0,-1,0,0,1504,1506,0,0,235,Brighton,Burnley,Man Utd,Newcastle,Aston Villa,1.6,1.8,1.2,1.9,1.3,2.5,1.7,1.4,76.1
Olivier,Giroud,FWD,CHE,6500000,0,0,0,0,0,0,1144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Brentford F.C.,Southampton,Arsenal,West Ham,Everton,0,0,0,0,0,0,0,0,0
Ben,Godfrey,DEF,EVE,4700000,1,37,1.9,4.04255319148936E-07,7.87234042553191E-06,0,94227,5,35,0,0,0,0,0,7.9,156,-3,0,37,3,0.3,0,1.6,1,0,3,0,0,0.4,44815,0,-1,0,0,1759,140,0,0,270,West Ham,Burnley,Man Utd,Leicester,Liverpool,3,1.7,1.6,2,2.1,2,3.4,1.4,72.7
Pierluigi,Gollini,GLK,TOT,4200000,0,0,0,0,0,0,18909,0,0,0,0,0,0,0,0,39,-3,0,0,3,0,0,0,0,0,0,0,0,0.2,8060,0,-1,0,0,0,17,0,0,0,Newcastle,Aston Villa,Brighton,Brentford F.C.,Leicester,0,0,0,0,0,0,0,0,0
Joseph,Gomez,DEF,LIV,4700000,10,16,0.551724137931034,1.17388114453412E-07,3.40425531914894E-06,0,62767,1,2,0,0,0,0,0,3.4,148,-3,0,16,3,0.7,0,3.3,2,0,1,0,1,0.4,21095,0,-1,0,1,195,534,0,0,60,Watford,Man City,Man Utd,Everton,Newcastle,0.3,0.3,0.3,0.3,0.3,0.6,0.3,0.3,10.4
Charlie,Goode,DEF,BRE,3900000,0,10,1.7,4.35897435897436E-07,2.56410256410256E-06,0,367607,3,6,0,0,0,0,0,2.6,352,-1,0,10,1,0,0,0,0,0,1,0,0,1.2,341735,0,-1,0,0,448,0,0,0,64,Chelsea,West Ham,Watford,Tottenham,Man Utd,0,0,0,0,0,0,0,0,16
Anthony,Gordon,MID,EVE,4600000,1,68,2.7,5.8695652173913E-07,1.47826086956522E-05,0,168344,2,28,0,0,0,3,0,14.8,8547,1,0,68,-1,0.3,0,1.4,5,0,4,0,2,2.9,420665,0,-1,0,2,1511,1654,0,0,225,West Ham,Burnley,Man Utd,Leicester,Liverpool,3.5,1.9,2.3,1.4,1.8,4.1,4.9,1.4,109
Kaide,Gordon,MID,LIV,4500000,0,1,0.0344827586206897,7.66283524904214E-09,2.22222222222222E-07,0,580,0,0,0,0,0,0,0,0.2,9,0,0,1,0,0,0,0,0,0,0,0,0,0,751,0,-1,0,0,8,6,0,0,-3,Watford,Man City,Man Utd,Everton,Newcastle,0,0,0,0,0,0,0,0,1.4
Dan,Gosling,MID,WAT,4700000,0,1,0.0344827586206897,7.33675715333822E-09,2.12765957446809E-07,0,6063,0,2,0,0,0,0,0,0.2,8,-3,0,1,3,0,0,0,0,0,0,0,0,0,2039,0,-1,0,0,21,3,0,0,3,Liverpool,Leeds United F.C.,Brentford F.C.,Man City,Burnley,0,0,0,0,0,0,0,0,0.3
Andre,Gray,FWD,WAT,5400000,0,0,0,0,0,0,24290,0,0,0,0,0,0,0,0,6,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,5584,0,-1,0,0,0,0,0,0,0,Liverpool,Leeds United F.C.,Brentford F.C.,Man City,Burnley,0,0,0,0,0,0,0,0,0
Archie,Gray,MID,LEE,4500000,0,0,0,0,0,0,771,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1276,0,-1,0,0,0,19,0,0,0,Southampton,Watford,Crystal Palace,Man City,Arsenal,0,0,0,0,0,0,0,0,0
Demarai,Gray,MID,EVE,5500000,2,81,3.4,6.18181818181818E-07,1.47272727272727E-05,0,2821417,3,30,0,0,0,5,0,14.7,4975,0,0,81,0,0.3,0,1.4,2,0,4,0,3,5.5,3110649,0,-1,0,0,1783,740,0,0,300,West Ham,Burnley,Man Utd,Leicester,Liverpool,5,2.8,3.3,1.7,2.7,5.9,6.9,2.1,148.9
Jack,Grealish,MID,MCI,7500000,3,65,2.24137931034483,2.98850574712644E-07,8.66666666666667E-06,0,2566204,2,5,0,0,0,2,0,8.7,944,-5,0,65,5,0.3,0,2.5,0,0,13,0,2,7.1,1247756,0,-1,0,0,1534,338,0,0,270,Burnley,Liverpool,Brighton,Watford,Leeds United F.C.,1.7,1.1,1.5,2,1.4,2,1.1,1.7,161.1
Mason,Greenwood,MID,MUN,7100000,0,71,2.44827586206897,3.44827586206897E-07,1E-05,0,2361696,1,18,0,0,0,5,0,10,991,-4,0,71,4,0,0,0,7,0,3,0,2,4,1920085,0,-1,0,2,1269,41,0,0,232,Leicester,Everton,Norwich,Liverpool,Arsenal,0,0,0,0,0,2.2,1.3,1.8,107.3
Sam,Greenwood,FWD,LEE,4500000,0,6,0.2,4.44444444444444E-08,1.33333333333333E-06,0,297515,0,3,0,0,0,0,0,1.3,2423,0,0,6,0,0.3,0,1.2,0,0,0,0,1,2.3,406291,0,-1,0,0,79,11881,0,0,17,Southampton,Watford,Crystal Palace,Man City,Arsenal,0.1,0.1,0,0.1,0.1,0.2,0.1,0.1,4.4
Pascal,Gro?,MID,BHA,5700000,3,52,1.79310344827586,3.14579552329099E-07,9.12280701754386E-06,0,207284,0,18,0,0,0,0,0,9.1,125,-3,0,52,3,0.4,1,2,2,0,6,0,3,0.3,176900,0,-1,0,0,1464,67,0,0,273,Norwich,Arsenal,Tottenham,Man City,Southampton,1.3,0.9,1.9,1.2,1.5,0.9,1.1,0.9,125.1
Vicente,Guaita,GLK,CRY,4600000,7,96,3.8,8.26086956521739E-07,2.08695652173913E-05,0,767587,2,29,0,71,0,0,0,20.9,1748,1,0,96,-1,1.7,0,8,7,0,9,0,0,5.9,842224,0,-1,0,0,2205,6576,0,0,470,Arsenal,Leicester,Newcastle,Leeds United F.C.,Southampton,4.9,3.3,2.8,5.2,3,3.2,7.8,4.5,52.1
Johann Berg,Gudmundsson,MID,BUR,5400000,0,33,1.22222222222222,2.26337448559671E-07,6.11111111111111E-06,0,11604,2,19,0,0,0,0,0,6.1,22,-1,0,33,1,0,0,0,0,0,3,0,1,0.1,7630,0,-1,0,0,1097,8,0,0,100,Man City,Everton,Norwich,West Ham,Southampton,0,0,0,0,0,0.6,1.2,0.8,46.5
Marc,Guehi,DEF,CRY,4500000,6,96,3.3,7.33333333333333E-07,2.13333333333333E-05,0,216367,4,35,0,0,0,2,0,21.3,795,0,0,96,0,1.3,0,6,4,0,9,0,0,1.5,303784,0,-1,0,0,2610,3231,0,0,536,Arsenal,Leicester,Newcastle,Leeds United F.C.,Southampton,4.1,2.6,2.2,4.3,2.4,2.6,6.3,3.7,84.6
Matteo,Guendouzi,MID,ARS,4500000,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Crystal Palace,Brighton,Southampton,Chelsea,Man Utd,0,0,0,0,0,0,0,0,0
Frederic,Guilbert,DEF,AVL,4500000,0,0,0,0,0,0,2032,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,449,0,-1,0,0,0,0,0,0,0,Wolverhampton,Tottenham,Leicester,Norwich,Burnley,0,0,0,0,0,0,0,0,0
Ilkay,Gundogan,MID,MCI,7100000,9,98,3.37931034482759,4.75959203496843E-07,1.38028169014085E-05,0,1161415,1,8,0,0,0,6,0,13.8,1011,-4,0,98,4,0.6,0,4.5,7,0,11,0,5,2.7,708378,0,-1,0,1,1436,3917,0,0,385,Burnley,Liverpool,Brighton,Watford,Leeds United F.C.,3.3,2.1,3,3.7,2.7,3.8,2.2,3.2,155.4
Angus,Gunn,GLK,NOR,4000000,0,26,0.896551724137931,2.24137931034483E-07,6.5E-06,0,135475,0,18,0,27,0,0,0,6.5,1177,0,0,26,0,0,0,0,3,0,1,0,0,1.8,176561,0,-1,1,0,630,705,0,0,144,Brighton,Burnley,Man Utd,Newcastle,Aston Villa,0.5,0.6,0.4,0.4,0.4,1.1,0.5,0.6,23.9
Patrik,Gunnarsson,GLK,BRE,3900000,0,0,0,0,0,0,165190,0,0,0,0,0,0,0,0,489,-1,0,0,1,0,0,0,0,0,0,0,0,1.2,158906,0,-1,0,0,0,0,0,0,0,Chelsea,West Ham,Watford,Tottenham,Man Utd,0,0,0,0,0,0,0,0,0
Lewis,Hall,MID,CHE,4500000,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,329,0,-1,0,0,0,7,0,0,0,Brentford F.C.,Southampton,Arsenal,West Ham,Everton,0,0,0,0,0,0,0,0,0
Grant,Hanley,DEF,NOR,4400000,6,58,2.3,5.22727272727273E-07,1.31818181818182E-05,0,35159,2,49,0,0,0,1,0,13.2,209,-1,0,58,1,0.5,0,2.3,3,0,5,0,0,0.1,28755,0,-1,0,0,2177,387,0,0,400,Brighton,Burnley,Man Utd,Newcastle,Aston Villa,2.3,2.5,2.1,1.7,1.8,4.3,2.1,2.5,81.2
Reece,Hannam,DEF,CRY,3900000,0,0,0,0,0,0,8795,0,0,0,0,0,0,0,0,39,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,8888,0,-1,0,0,0,46,0,0,0,Arsenal,Leicester,Newcastle,Leeds United F.C.,Southampton,0,0,0,0,0,0,0,0,0
Jack,Harrison,MID,LEE,5500000,9,88,3.1,5.63636363636364E-07,1.6E-05,0,482615,3,59,0,0,0,6,0,16,1022,-5,0,88,5,0.8,0,4.5,8,0,1,0,1,1.4,253748,0,-1,0,2,2062,2535,0,0,323,Southampton,Watford,Crystal Palace,Man City,Arsenal,3.3,3.4,0,2.3,1.9,4.2,2.7,2.3,154.5
Joe,Hart,GLK,TOT,4500000,0,0,0,0,0,0,1734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Newcastle,Aston Villa,Brighton,Brentford F.C.,Leicester,0,0,0,0,0,0,0,0,0
Kortney,Hause,DEF,AVL,4400000,0,20,0.689655172413793,1.56739811912226E-07,4.54545454545455E-06,0,41578,0,9,0,0,0,1,0,4.5,49,-1,0,20,1,0,0,0,3,0,1,0,0,0.2,40504,0,-1,0,1,397,14,0,0,89,Wolverhampton,Tottenham,Leicester,Norwich,Burnley,0.3,0.4,0,0.3,0.3,0.8,0.7,0.5,17.3
Kai,Havertz,MID,CHE,7900000,2,87,4.1,5.18987341772152E-07,1.10126582278481E-05,0,1615413,2,13,0,0,0,6,0,11,20222,-6,0,87,6,0.9,0,7,5,0,9,0,3,8.3,1385468,0,-1,0,1,1390,17071,0,0,204,Brentford F.C.,Southampton,Arsenal,West Ham,Everton,3.9,3.9,3.6,3.8,3.6,7.8,7.6,4.7,124.4
Isaac,Hayden,MID,NEW,4500000,0,28,0.96551724137931,2.1455938697318E-07,6.22222222222222E-06,0,61491,5,25,0,0,0,1,0,6.2,43,0,0,28,0,0,0,0,3,0,0,0,0,0.1,55330,0,-1,0,1,1000,9,0,0,124,Tottenham,Wolverhampton,Leicester,Crystal Palace,Norwich,0,0,0,0,0,0.5,0.5,0.5,28.3
Kaine,Hayden,DEF,AVL,4000000,0,0,0,0,0,0,489,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,913,0,-1,0,0,0,23,0,0,0,Wolverhampton,Tottenham,Leicester,Norwich,Burnley,0,0,0,0,0,0,0,0,0
Maxwell,Haygarth,MID,BRE,4500000,0,0,0,0,0,0,519,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,620,0,-1,0,0,0,3,0,0,0,Chelsea,West Ham,Watford,Tottenham,Man Utd,0,0,0,0,0,0,0,0,0
Tom,Heaton,GLK,MUN,3900000,0,0,0,0,0,0,52930,0,0,0,0,0,0,0,0,299,-1,0,0,1,0,0,0,0,0,0,0,0,0.7,73999,0,-1,0,0,0,523,0,0,0,Leicester,Everton,Norwich,Liverpool,Arsenal,0,0,0,0,0,0,0,0,0
Karl,Hein,GLK,ARS,4000000,0,0,0,0,0,0,42354,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0.4,50944,0,-1,0,0,0,0,0,0,0,Crystal Palace,Brighton,Southampton,Chelsea,Man Utd,0,0,0,0,0,0,0,0,0
Dean,Henderson,GLK,MUN,4700000,0,0,0,0,0,0,97273,0,0,0,0,0,0,0,0,53,-3,0,0,3,0,0,0,0,0,0,0,0,0.4,5044,0,-1,0,0,0,19,0,0,0,Leicester,Everton,Norwich,Liverpool,Arsenal,0,0,0,0,0,0,0,0,0
Jordan,Henderson,MID,LIV,5000000,3,93,3.4,6.8E-07,1.86E-05,0,414602,3,18,0,0,0,2,0,18.6,2430,0,0,93,0,0.6,0,3,9,0,12,0,5,1.8,469870,0,-1,0,2,2090,1180,0,0,407,Watford,Man City,Man Utd,Everton,Newcastle,3.8,1.9,2.7,3.4,3.1,6.1,2.7,3.3,120.1
Jeff,Hendrick,MID,NEW,4800000,0,8,2.7,5.625E-07,1.66666666666667E-06,0,7070,0,3,0,0,0,1,0,1.7,9,-2,0,8,2,0,0,0,0,0,0,0,0,0,3981,0,-1,0,0,69,0,0,0,25,Tottenham,Wolverhampton,Leicester,Crystal Palace,Norwich,0,0,0,0,0,0,0,0,6
Wayne,Hennessey,GLK,BUR,4500000,0,4,0.148148148148148,3.29218106995885E-08,8.88888888888889E-07,0,23511,0,6,0,8,0,0,0,0.9,79,0,0,4,0,0,0,0,0,0,0,0,0,0.3,22276,0,-1,0,0,180,29,0,0,37,Man City,Everton,Norwich,West Ham,Southampton,0.2,0.1,0.2,0.1,0.1,0.1,0.2,0.1,9.3
Rico,Henry,DEF,BRE,4500000,2,77,2.9,6.44444444444444E-07,1.71111111111111E-05,0,257362,2,34,0,0,0,2,0,17.1,382,0,0,77,0,0.7,0,3,3,0,6,0,0,0.9,257343,0,-1,0,1,2173,333,0,0,320,Chelsea,West Ham,Watford,Tottenham,Man Utd,3.6,3.8,2.1,3.5,2.9,2.8,2.8,3.5,69
,Hernandez,MID,LEE,5500000,0,0,0,0,0,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Southampton,Watford,Crystal Palace,Man City,Arsenal,0,0,0,0,0,0,0,0,0
Onel,Hernandez,MID,NOR,4900000,0,0,0,0,0,0,4848,0,0,0,0,0,0,0,0,3,-1,0,0,1,0,0,0,0,0,0,0,0,0,392,0,-1,0,0,0,0,0,0,0,Brighton,Burnley,Man Utd,Newcastle,Aston Villa,0,0,0,0,0,0,0,0,0
Leo Fuhr,Hjelde,DEF,LEE,4000000,0,2,0.0666666666666667,1.66666666666667E-08,5E-07,0,3095,0,5,0,0,0,0,0,0.5,16,0,0,2,0,0,0,0,0,0,0,0,0,0,3229,0,-1,0,0,148,5,0,0,29,Southampton,Watford,Crystal Palace,Man City,Arsenal,0,0,0,0,0,0,0,0,6.1
Ki-Jana,Hoever,DEF,WOL,3900000,0,14,0.466666666666667,1.1965811965812E-07,3.58974358974359E-06,0,368797,1,5,0,0,0,0,0,3.6,1069,-1,0,14,1,0,0,0,0,0,1,0,0,1.6,326966,0,-1,0,0,306,83,0,0,56,Aston Villa,Newcastle,Burnley,Brighton,Chelsea,0,0,0,0,0,0.2,0.2,0.3,7.1
Pierre-Emile,H?jbjerg,MID,TOT,4900000,2,89,3.2,6.53061224489796E-07,1.81632653061224E-05,0,650677,2,31,0,0,0,2,0,18.2,4147,-1,0,89,1,0.5,0,2.4,6,0,11,0,3,2.8,635896,0,-1,0,2,2476,1136,0,0,478,Newcastle,Aston Villa,Brighton,Brentford F.C.,Leicester,3.7,2.5,2.9,2.3,3,4.3,3.5,3.1,117.5
Rob,Holding,DEF,ARS,4100000,0,16,0.571428571428571,1.39372822299652E-07,3.90243902439024E-06,0,186552,2,8,0,0,0,0,0,3.9,326,-4,0,16,4,0,0,0.2,0,0,2,0,0,0.6,72125,0,-1,0,0,432,202,0,0,89,Crystal Palace,Brighton,Southampton,Chelsea,Man Utd,0.3,0.3,0.6,0.3,0.3,0.6,0.3,0.3,16.2
Mason,Holgate,DEF,EVE,4200000,8,38,2.2,5.23809523809524E-07,9.04761904761905E-06,0,121605,4,26,0,0,0,1,0,9,464,-3,0,38,3,0.7,0,3,2,0,3,0,1,0.6,101235,1,-1,0,0,1417,936,0,1,204,West Ham,Burnley,Man Utd,Leicester,Liverpool,3.8,2.1,2,2.5,2.6,2.5,4.3,1.7,36.9
Conor,Hourihane,MID,AVL,4900000,0,0,0,0,0,0,3119,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,398,0,-1,0,0,0,0,0,0,0,Wolverhampton,Tottenham,Leicester,Norwich,Burnley,0,0,0,0,0,0,0,0,0
Callum,Hudson-Odoi,MID,CHE,5300000,0,49,1.75,3.30188679245283E-07,9.24528301886792E-06,0,167888,1,8,0,0,0,1,0,9.2,354,-2,0,49,2,0,0,0,1,0,6,0,4,0.3,164354,0,-1,0,0,958,8,0,0,163,Brentford F.C.,Southampton,Arsenal,West Ham,Everton,0,0,0,0,0,2,1.9,1.3,82.7
Will,Hughes,MID,CRY,4700000,0,29,1,2.12765957446809E-07,6.17021276595745E-06,0,15639,3,15,0,0,0,0,0,6.2,77,-3,0,29,3,0,0,0,2,0,2,0,2,0.1,14497,0,-1,0,0,816,18,0,0,145,Arsenal,Leicester,Newcastle,Leeds United F.C.,Southampton,0.5,0.5,0.5,0.5,0.5,0.6,1,0.5,30
Jordan,Hugill,FWD,NOR,5400000,0,0,0,0,0,0,3458,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,507,0,-1,0,0,0,0,0,0,0,Brighton,Burnley,Man Utd,Newcastle,Aston Villa,0,0,0,0,0,0,0,0,0
Joseph,Hungbo,MID,WAT,4500000,0,0,0,0,0,0,2764,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,-1,0,0,0,0,0,0,0,Liverpool,Leeds United F.C.,Brentford F.C.,Man City,Burnley,0,0,0,0,0,0,0,0,0
Omari,Hutchinson,MID,ARS,4500000,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,202,0,-1,0,0,0,9,0,0,0,Crystal Palace,Brighton,Southampton,Chelsea,Man Utd,0,0,0,0,0,0,0,0,0
Hee-Chan,Hwang,FWD,WOL,5400000,1,70,3,5.55555555555556E-07,1.2962962962963E-05,0,1720010,1,12,0,0,0,5,0,13,9837,-1,0,70,1,0.4,0,2,11,0,7,0,1,4.6,2042444,0,-1,0,1,1375,9166,0,0,254,Aston Villa,Newcastle,Burnley,Brighton,Chelsea,2.5,2.9,0,3,2.4,2.3,3.1,2.1,80.6
Adam,Idah,FWD,NOR,4900000,0,36,2.1,4.28571428571429E-07,7.3469387755102E-06,0,223925,0,11,0,0,0,1,0,7.3,1565,-1,0,36,1,0,0,0,3,0,1,0,2,0.7,235132,0,-1,0,0,617,136,0,0,107,Brighton,Burnley,Man Utd,Newcastle,Aston Villa,0,0,0,0,0,0,0,0,38.5
Kelechi,Iheanacho,FWD,LEI,7000000,8,61,3,4.28571428571429E-07,8.71428571428571E-06,0,1237089,1,18,0,0,0,3,0,8.7,1590,-5,0,61,5,0.5,0,3.7,8,0,0,0,5,2.8,477076,0,-1,0,1,909,32881,0,0,184,Man Utd,Crystal Palace,Newcastle,Everton,Aston Villa,2.7,3,5.2,2.9,1.9,7.4,5.4,3.6,72.5
Danny,Ings,FWD,AVL,7700000,0,83,3.6,4.67532467532468E-07,1.07792207792208E-05,0,3685942,2,21,0,0,0,5,0,10.8,10674,-3,0,83,3,0.3,0,2,9,0,8,0,5,7.9,1442578,0,-1,0,1,1520,2299,0,0,279,Wolverhampton,Tottenham,Leicester,Norwich,Burnley,3.3,3.5,0,3.8,4.4,6.6,7.8,2.8,98.3
Tim,Iroegbunam,MID,AVL,4500000,0,1,0.0344827586206897,7.66283524904214E-09,2.22222222222222E-07,0,279,0,0,0,0,0,0,0,0.2,5,0,0,1,0,0,0,0,0,0,0,0,0,0,395,0,-1,0,0,4,3,0,0,3,Wolverhampton,Tottenham,Leicester,Norwich,Burnley,0,0,0,0,0,0,0,0,0.2
Alex,Iwobi,MID,EVE,5800000,2,50,1.85185185185185,3.19284802043423E-07,8.62068965517241E-06,0,31338,1,21,0,0,0,2,0,8.6,495,-2,0,50,2,0.4,0,2.4,4,0,3,0,1,0.2,24720,0,-1,0,0,1129,151,0,0,183,West Ham,Burnley,Man Utd,Leicester,Liverpool,2,1,1.3,0.9,1,2.4,2.7,0.9,77.4
Jaros?aw,Jach,DEF,CRY,4200000,0,0,0,0,0,0,3522,0,0,0,0,0,0,0,0,6,-3,0,0,3,0,0,0,0,0,0,0,0,0,1060,0,-1,0,0,0,5,0,0,0,Arsenal,Leicester,Newcastle,Leeds United F.C.,Southampton,0,0,0,0,0,0,0,0,0
Alireza,Jahanbakhsh,MID,BHA,5500000,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Norwich,Arsenal,Tottenham,Man City,Southampton,0,0,0,0,0,0,0,0,0
Eldin,Jakupovic,GLK,LEI,3900000,0,0,0,0,0,0,9236,0,0,0,0,0,0,0,0,124,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,19173,0,-1,0,0,0,326,0,0,0,Man Utd,Crystal Palace,Newcastle,Everton,Aston Villa,0,0,0,0,0,0,0,0,0
