FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Jay,Rodriguez,FWD,BUR,5300000,0,11,0.916666666666667,1.72955974842767E-07,2.07547169811321E-06,0,79749,2,0,0,0,0,0,0,2.1,453,-2,0,11,2,0.3,0,1.7,0,0,1,0,1,0.5,38967,0,-1,0,0,219,27,0,0,34,Wolverhampton,Newcastle,West Ham,Watford,Aston Villa,0,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7,16.9
,Roerslev,DEF,BRE,4300000,1,5,0.416666666666667,9.68992248062016E-08,1.16279069767442E-06,0,5921,0,4,0,0,0,0,0,1.2,20,-2,0,5,2,0.2,0,0.8,0,0,0,0,0,0,1820,0,-1,0,0,149,8,0,0,28,Everton,Tottenham,Leeds United F.C.,Watford,Man Utd,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,4.2
Cristian,Romero,DEF,TOT,4900000,0,13,1.9,3.87755102040816E-07,2.6530612244898E-06,0,40101,4,9,0,0,0,0,0,2.7,428,-1,0,13,1,0.6,0,2.7,3,0,1,0,0,0.3,25243,0,-1,0,0,533,11,0,0,99,Brentford F.C.,Norwich,Brighton,Leicester,Liverpool,0,0,0,0,0,2.1,1.6,1,1,2.1,1.9,1.4,1.2,1.6,1.5,1.9,1.7,1.7,1.2,1,1.8,1.8,1.1,1.9,1.7,1.2,16
,Romeu,MID,SOU,4500000,2,26,2,4.44444444444444E-07,5.77777777777778E-06,0,55206,3,15,0,0,0,0,0,5.8,370,0,0,26,0,0.5,0,2.2,0,0,4,0,0,0.6,58529,0,-1,0,0,1099,632,0,0,167,Liverpool,Leicester,Brighton,Arsenal,Crystal Palace,1,1.3,1.2,1,1,1.1,1,1.5,1.8,1.7,1,1,1.3,1.3,1.9,1,1.8,1.3,1,1,1.5,1.1,1.6,1.3,1,1.3,39
,Ronaldo,FWD,MUN,12400000,0,43,4.8,3.87096774193548E-07,3.46774193548387E-06,0,2492609,2,19,0,0,0,4,0,3.5,13681,-1,0,43,1,0.4,0,4.5,6,0,1,0,2,29,4485407,0,-1,0,2,733,7631,0,0,150,Chelsea,Arsenal,Crystal Palace,Norwich,Brentford F.C.,4.7,5,5.1,6.2,6.2,4.3,6.8,5.8,3.8,4.9,4.6,6.4,5,6.7,5.9,5.1,5.1,5.1,5.5,6.1,5.6,5.1,4,5.8,2.6,5.2,80.6
Salomon,Rondon,FWD,EVE,6000000,1,13,1.4,2.33333333333333E-07,2.16666666666667E-06,0,39528,2,9,0,0,0,0,0,2.2,186,0,0,13,0,0.1,0,0.8,0,0,2,0,0,0.2,46535,0,-1,0,0,549,148,0,0,20,Brentford F.C.,Liverpool,Arsenal,Crystal Palace,Chelsea,0.7,0.7,0.9,0.7,0.7,1.1,0.8,1.3,0.8,0.7,1,1.1,1.3,0.7,0.7,0.7,0.7,1,0.7,0.9,1,0.7,0.7,1,0.7,0.7,18
Danny,Rose,DEF,WAT,4200000,0,7,1.2,2.85714285714286E-07,1.66666666666667E-06,0,46188,2,11,0,0,0,0,0,1.7,147,-3,0,7,3,0.1,0,0.5,0,0,0,0,0,0.3,15468,0,-1,0,0,540,146,0,0,64,Leicester,Chelsea,Man City,Brentford F.C.,Burnley,0.6,0.8,0.9,0.9,0.6,0.7,0.6,0.8,1.3,0.6,0.8,0.7,0.8,0.6,0.8,1,0.6,0.9,1,0.9,0.8,0.8,0.8,0.6,0.6,1,19.7
John,Ruddy,GLK,WOL,4400000,0,0,0,0,0,0,10378,0,0,0,0,0,0,0,0,36,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,4064,0,-1,0,0,0,18,0,0,0,Norwich,Burnley,Liverpool,Man City,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antonio,Rudiger,DEF,CHE,6000000,0,67,6.1,1.01666666666667E-06,1.11666666666667E-05,0,1232573,2,4,0,0,0,2,0,11.2,3913,5,-1,67,-5,0.9,0,5.5,4,0,7,0,1,20,2181693,0,-1,0,2,990,37172,1,0,249,Man Utd,Watford,West Ham,Leeds United F.C.,Everton,6.8,6.3,8.7,7.8,8,8.1,7.5,7.3,7.3,8.5,8,8.8,8.3,7.2,5.9,8.1,6,8.2,6.9,7.4,8.4,7.4,8.2,6.1,9.1,5.4,51.9
Runar Alex,Runarsson,GLK,ARS,4000000,0,0,0,0,0,0,64476,0,0,0,0,0,0,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0.7,19017,0,-1,0,0,0,0,0,0,0,Newcastle,Man Utd,Everton,Southampton,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lukas,Rupp,MID,NOR,4400000,1,10,0.833333333333333,1.89393939393939E-07,2.27272727272727E-06,0,27373,0,7,0,0,0,0,0,2.3,394,-1,0,10,1,0.1,0,0.5,0,0,0,0,0,0.4,43164,0,-1,0,0,307,251,0,0,52,Wolverhampton,Newcastle,Tottenham,Man Utd,Aston Villa,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,16.6
Mathew,Ryan,GLK,BHA,4500000,0,0,0,0,0,0,755,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Leeds United F.C.,West Ham,Southampton,Tottenham,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,S.Armstrong,MID,SOU,5800000,0,4,0.333333333333333,5.74712643678161E-08,6.89655172413793E-07,0,30184,0,0,0,0,0,0,0,0.7,123,-2,0,4,2,0.1,0,0.5,0,0,0,0,0,0.1,8185,0,-1,0,0,122,8,0,0,14,Liverpool,Leicester,Brighton,Arsenal,Crystal Palace,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,9.5
,S.Longstaff,MID,NEW,4500000,0,23,2.1,4.66666666666667E-07,5.11111111111111E-06,0,71545,1,18,0,0,0,1,0,5.1,699,0,0,23,0,0.2,0,0.8,1,0,0,0,0,0.8,100950,0,-1,0,0,724,148,0,0,107,Arsenal,Norwich,Burnley,Leicester,Liverpool,1,1.9,1.9,1.5,1,1,1.1,1.1,1.5,1.9,1.2,1.4,1.9,1.1,1.5,1.3,1.3,1.7,1.2,1.7,1.3,1.5,1,1,1.5,1.5,28
,Sa,GLK,WOL,5000000,10,58,4.5,9E-07,1.16E-05,0,206293,1,12,0,42,0,0,0,11.6,1393,0,0,58,0,1.2,0,5.8,7,0,4,0,1,2.7,369921,0,-1,0,3,1170,4643,0,0,262,Norwich,Burnley,Liverpool,Man City,Brighton,5.3,5.3,5.6,6.2,6.3,5.3,3.5,5.6,6.4,4.5,6.6,6.2,5.9,3.9,5.9,5,5.6,5.9,5.7,4.4,5.8,5.2,5.6,6.7,5.4,6.4,35.7
Allan,Saint-Maximin,FWD,NEW,6800000,2,57,4.4,6.47058823529412E-07,8.38235294117647E-06,0,1108362,2,29,0,0,0,3,0,8.4,10470,3,0,57,-3,0.6,0,4,9,0,0,0,4,17,2039835,0,-1,0,0,1160,28078,0,0,205,Arsenal,Norwich,Burnley,Leicester,Liverpool,3.9,5.7,5.8,5.9,3.9,4.2,5,4.8,4.5,6.1,5.6,5.6,5.4,4.6,5,4.5,3.5,5.2,4.4,4,5.6,4.9,3.7,3.9,5.1,5.1,90.3
Romain,Saiss,DEF,WOL,5000000,6,43,3.3,6.6E-07,8.6E-06,0,106102,3,12,0,0,0,1,0,8.6,1040,0,0,43,0,0.8,0,4,2,0,4,0,0,1.1,134520,0,-1,0,0,1118,774,0,0,224,Norwich,Burnley,Liverpool,Man City,Brighton,3.4,3.3,4,4.1,4.2,3.6,2.1,3.6,4.2,2.8,4.4,4,4.4,2.4,3.8,3.2,3.6,3.9,3.7,2.7,3.8,3.3,3.6,4.6,3.5,4.6,48.7
Bukayo,Saka,MID,ARS,6300000,8,50,3.8,6.03174603174603E-07,7.93650793650794E-06,0,1396263,1,12,0,0,0,2,0,7.9,11134,-2,0,50,2,0.8,0,4.8,3,0,6,0,3,9.4,1021443,0,-1,0,1,953,6470,0,0,164,Newcastle,Man Utd,Everton,Southampton,West Ham,0,3.3,2.4,4.7,3.4,2.6,3.4,4.5,3,2.6,4.8,4,3,3.4,2.4,3.7,3.8,2.6,2.6,3.7,3.3,3.2,2.5,4,3.7,3.9,87
Mohamed,Salah,MID,LIV,13000000,6,131,10.1,7.76923076923077E-07,1.00769230769231E-05,0,811747,1,11,0,0,0,11,0,10.1,3285,5,0,131,-5,0.5,0,6,16,0,8,0,9,72.5,2551961,0,-1,0,5,1170,5357,0,0,400,Southampton,Everton,Wolverhampton,Aston Villa,Newcastle,13.7,12.9,14.3,15,13.3,13.1,13.7,14.3,14.3,12.3,12.7,12.6,13.2,13.9,12.7,12.4,14,12,13.5,11.8,12.4,13.8,13.6,14,13.3,12.6,193.4
William,Saliba,DEF,ARS,4500000,0,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Newcastle,Man Utd,Everton,Southampton,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohammed,Salisu,DEF,SOU,4500000,0,33,2.5,5.55555555555556E-07,7.33333333333333E-06,0,21458,4,18,0,0,0,0,0,7.3,269,0,0,33,0,0.6,0,2.8,3,0,4,0,0,0.3,29671,0,-1,0,0,1133,188,0,0,216,Liverpool,Leicester,Brighton,Arsenal,Crystal Palace,2.9,1.7,2.7,2.1,1.5,2.5,2.3,3.6,1.8,1.9,2.9,3,2.6,2.8,2.6,1.6,1.6,1.9,2.3,2.6,3,2.5,2.4,2.7,3,1.8,40.6
Mbwana Ally,Samatta,FWD,AVL,5500000,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Crystal Palace,Man City,Leicester,Liverpool,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Albert,Sambi Lokonga,MID,ARS,4800000,3,22,1.8,3.75E-07,4.58333333333333E-06,0,24781,4,8,0,0,0,0,0,4.6,155,-2,0,22,2,0.5,0,2.2,0,0,6,0,0,0.2,17829,0,-1,0,0,807,473,0,0,124,Newcastle,Man Utd,Everton,Southampton,West Ham,1.6,0.9,0.9,1.6,1,0.9,1,1.5,0.9,0.9,1.6,1.3,0.9,1,0.9,1.1,1.1,0.9,0.9,1.1,1,0.9,0.9,1.2,1.1,1.2,38.8
Davinson,Sanchez,DEF,TOT,4500000,0,22,1.83333333333333,4.07407407407407E-07,4.88888888888889E-06,0,237644,1,4,0,0,0,0,0,4.9,637,0,0,22,0,0.1,0,0.3,2,0,3,0,0,1.1,232093,0,-1,0,0,389,94,0,0,91,Brentford F.C.,Norwich,Brighton,Leicester,Liverpool,0,1.6,1.6,1.5,1,2,1.5,0.9,0.9,2,1.8,1.3,1.1,1.5,1.4,1.8,1.6,1.6,1.1,0.9,1.7,1.7,1.1,1.8,1.6,1.1,12.3
Robert,Sanchez,GLK,BHA,4600000,8,43,3.6,7.82608695652174E-07,9.34782608695652E-06,0,1192857,2,12,0,29,0,0,0,9.3,3353,1,0,43,-1,0.4,0,2,4,0,5,0,0,19,935268,0,-1,0,0,1080,2509,0,1,233,Leeds United F.C.,West Ham,Southampton,Tottenham,Wolverhampton,4.5,4.2,3.2,5,3,4.7,3.9,5,4,3.8,3.5,4.2,2.5,4,4.4,3,4.6,4.5,4.1,4,4.6,3.4,3.6,3.5,4.3,4,26.6
Jadon,Sancho,MID,MUN,8900000,0,14,1.16666666666667,1.31086142322097E-07,1.57303370786517E-06,0,674277,0,5,0,0,0,0,0,1.6,395,-6,0,14,6,0.1,0,0.8,0,0,1,0,0,1.8,61914,0,-1,0,0,431,2094,0,0,62,Chelsea,Arsenal,Crystal Palace,Norwich,Brentford F.C.,0.6,0.6,0.6,0.7,0.7,0.6,0.8,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,27.2
Morgan,Sanson,MID,AVL,5000000,0,0,0,0,0,0,1630,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1149,0,-1,0,0,0,18,0,0,0,Crystal Palace,Man City,Leicester,Liverpool,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joshua,Sargent,FWD,NOR,5400000,2,19,1.6,2.96296296296296E-07,3.51851851851852E-06,0,18284,0,13,0,0,0,0,0,3.5,130,-1,0,19,1,0.3,0,1.5,0,0,3,0,0,0.1,16489,0,-1,0,0,634,140,0,0,57,Wolverhampton,Newcastle,Tottenham,Man Utd,Aston Villa,0.8,1.3,0.8,1.1,1.3,0.8,1.2,0.8,1.3,1.3,1.3,1.2,0.9,0.8,0.8,0.9,1.2,0.8,0.8,1.4,1.3,1.6,0.8,1,0.8,1.2,26
Jeremy,Sarmiento,MID,BHA,4500000,1,1,0.0833333333333333,1.85185185185185E-08,2.22222222222222E-07,0,784,0,0,0,0,0,0,0,0.2,9,0,0,1,0,0,0,0.2,0,0,0,0,0,0,1024,0,-1,0,0,8,14,0,0,3,Leeds United F.C.,West Ham,Southampton,Tottenham,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4
Ismaila,Sarr,MID,WAT,5900000,0,53,4.4,7.45762711864407E-07,8.98305084745763E-06,0,1649600,1,20,0,0,0,5,0,9,40447,-1,1,53,1,0.4,1,2.2,7,0,0,0,0,7.2,1891254,0,-1,0,1,1030,247,-1,0,146,Leicester,Chelsea,Man City,Brentford F.C.,Burnley,0,0,0,0,0,5.2,5.4,3.9,4.8,5.1,5.7,3.6,4.3,3.7,4.6,4.9,4.6,4.5,2.7,4.6,3.9,3.1,5.6,3.8,4.3,4.2,84.2
Malang,Sarr,DEF,CHE,4900000,0,8,0.666666666666667,1.36054421768707E-07,1.63265306122449E-06,0,7408,0,0,0,0,0,0,0,1.6,38,-1,0,8,1,0,0,0,2,0,1,0,0,0.1,5328,0,-1,0,0,90,26,0,0,35,Man Utd,Watford,West Ham,Leeds United F.C.,Everton,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.5,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,3.9
,Saul,MID,CHE,5000000,0,2,0.166666666666667,3.33333333333333E-08,4E-07,0,36021,0,0,0,0,0,0,0,0.4,81,-5,0,2,5,0,0,0.2,0,0,0,0,0,0.1,37788,0,-1,0,0,47,52,0,0,4,Man Utd,Watford,West Ham,Leeds United F.C.,Everton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6
Dane,Scarlett,FWD,TOT,4500000,0,0,0,0,0,0,316375,0,0,0,0,0,0,0,0,1727,0,0,0,0,0,0,0,0,0,0,0,0,2.7,357456,0,-1,0,0,0,91,0,0,0,Brentford F.C.,Norwich,Brighton,Leicester,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fabian,Schar,DEF,NEW,4300000,1,2,0.166666666666667,3.87596899224806E-08,4.65116279069767E-07,0,14112,2,9,0,0,0,0,0,0.5,38,-2,0,2,2,0.1,0,0.5,0,0,0,0,0,0.1,4016,0,-1,0,0,340,248,0,0,41,Arsenal,Norwich,Burnley,Leicester,Liverpool,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,10.8
Kjell,Scherpen,GLK,BHA,4500000,0,0,0,0,0,0,3588,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,3189,0,-1,0,0,0,12,0,0,0,Leeds United F.C.,West Ham,Southampton,Tottenham,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeffrey,Schlupp,MID,CRY,5400000,0,16,1.33333333333333,2.46913580246914E-07,2.96296296296296E-06,0,5462,0,3,0,0,0,1,0,3,18,-1,0,16,1,0.1,0,0.8,0,0,1,0,0,0,2130,0,-1,0,0,201,15,0,0,53,Aston Villa,Leeds United F.C.,Man Utd,Everton,Southampton,1,0.7,0.7,0.7,1,0.7,0.7,1.1,0.7,0.7,0.7,0.7,0.7,0.7,1,0.8,0.7,0.7,0.8,0.7,0.7,0.7,0.7,1,0.7,0.7,15.2
Kasper,Schmeichel,GLK,LEI,5000000,2,34,2.6,5.2E-07,6.8E-06,0,951694,1,23,0,46,0,0,0,6.8,6219,0,0,34,0,0.4,0,2,2,0,1,0,0,14.7,700555,0,-1,0,0,1170,1073,0,0,230,Watford,Southampton,Aston Villa,Newcastle,Tottenham,1.4,2,2,1.7,3.5,2.5,2.9,2.9,2.4,2.3,2.5,3.4,2.4,2.3,3.3,2.8,2.5,2.3,3,2.2,1.9,2.6,3.4,2.7,1.5,1.9,33.2
Ken,Sema,MID,WAT,5200000,0,7,0.583333333333333,1.12179487179487E-07,1.34615384615385E-06,0,4498,1,5,0,0,0,0,0,1.3,19,-3,0,7,3,0,0,0.2,0,0,0,0,0,0,1152,0,-1,0,0,287,3,0,0,16,Leicester,Chelsea,Man City,Brentford F.C.,Burnley,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,9
,Semedo,DEF,WOL,4900000,5,37,3.1,6.3265306122449E-07,7.55102040816327E-06,0,333065,1,10,0,0,0,0,0,7.6,1465,-1,0,37,1,0.8,0,3.8,0,0,4,0,0,2.4,384171,0,-1,0,0,1029,549,0,0,181,Norwich,Burnley,Liverpool,Man City,Brighton,3.1,3,3.7,3.8,3.8,3.2,1.9,3.3,3.9,2.6,4.1,3.7,4.1,2.1,3.5,2.9,3.3,3.5,3.4,2.5,3.5,3,3.3,4.2,3.2,4.3,39.3
Ryan,Sessegnon,DEF,TOT,4300000,0,1,0.0833333333333333,1.93798449612403E-08,2.32558139534884E-07,0,9467,0,0,0,0,0,0,0,0.2,6,-2,0,1,2,0.1,0,0.3,0,0,0,0,0,0.1,1474,0,-1,0,0,11,14,0,0,3,Brentford F.C.,Norwich,Brighton,Leicester,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2
Jamie,Shackleton,MID,LEE,4500000,0,15,1.25,2.77777777777778E-07,3.33333333333333E-06,0,17462,3,5,0,0,0,0,0,3.3,55,0,0,15,0,0,0,0.2,0,0,1,0,1,0.1,19261,0,-1,0,0,531,21,0,0,78,Brighton,Crystal Palace,Brentford F.C.,Chelsea,Man City,0.6,0.8,0.6,0.6,0.6,0.7,0.6,0.9,0.8,0.6,0.8,0.6,0.6,0.6,0.7,0.6,0.9,0.8,0.8,0.7,0.6,0.6,0.6,0.6,0.6,0.6,19.1
Xherdan,Shaqiri,MID,LIV,5900000,0,0,0,0,0,0,7552,0,0,0,0,0,0,0,0,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,574,0,-1,0,0,0,0,0,0,0,Southampton,Everton,Wolverhampton,Aston Villa,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luke,Shaw,DEF,MUN,5100000,0,26,2.2,4.31372549019608E-07,5.09803921568627E-06,0,3557936,4,18,0,0,0,0,0,5.1,14079,-4,1,26,4,0.4,0,1.8,2,0,2,0,1,15.9,659910,0,-1,0,0,999,239,-1,0,167,Chelsea,Arsenal,Crystal Palace,Norwich,Brentford F.C.,0,2.1,1.5,1.9,2.6,1.8,1.5,1.6,1.1,1.6,1.6,1.9,1.3,2.3,1.1,2.4,2.7,2.8,1.1,2.1,1.7,2.1,1.6,2.5,1.7,1.5,54.1
Jonjo,Shelvey,MID,NEW,5300000,2,5,0.416666666666667,7.86163522012579E-08,9.43396226415094E-07,0,9264,2,10,0,0,0,0,0,0.9,31,-2,0,5,2,0.3,0,1.5,0,0,0,0,0,0.1,2559,0,-1,0,0,367,277,0,1,42,Arsenal,Norwich,Burnley,Leicester,Liverpool,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,18.1
Francisco,Sierralta,DEF,WAT,4300000,0,3,0.25,5.81395348837209E-08,6.97674418604651E-07,0,13065,0,4,0,0,0,0,0,0.7,20,-2,0,3,2,0,0,0,0,0,0,0,0,0.1,2609,1,-1,0,0,247,5,0,0,36,Leicester,Chelsea,Man City,Brentford F.C.,Burnley,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.4
Gylfi,Sigurdsson,MID,EVE,6800000,0,0,0,0,0,0,105029,0,0,0,0,0,0,0,0,99,-2,0,0,2,0,0,0,0,0,0,0,0,0.7,8901,0,-1,0,0,0,18,0,0,0,Brentford F.C.,Liverpool,Arsenal,Crystal Palace,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ellis,Simms,FWD,EVE,4500000,0,0,0,0,0,0,12154,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0.2,20573,0,-1,0,0,0,160,0,0,0,Brentford F.C.,Liverpool,Arsenal,Crystal Palace,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Viljami,Sinisalo,GLK,AVL,4000000,0,0,0,0,0,0,3282,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0.1,5968,0,-1,0,0,0,19,0,0,0,Crystal Palace,Man City,Leicester,Liverpool,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moussa,Sissoko,MID,WAT,4500000,2,20,1.8,4E-07,4.44444444444444E-06,0,250977,2,20,0,0,0,0,0,4.4,1202,0,0,20,0,0.4,0,1.8,0,0,0,0,0,2.5,320593,0,-1,0,0,970,965,0,0,118,Leicester,Chelsea,Man City,Brentford F.C.,Burnley,1.1,0.9,0.9,1.1,1.1,1.3,1.4,0.9,1.2,1.3,1.5,0.9,1,0.9,1.1,1.2,1.1,1.1,0.9,1.1,0.9,0.9,1.5,0.9,1,1,31.7
Oliver,Skipp,MID,TOT,4500000,0,19,1.7,3.77777777777778E-07,4.22222222222222E-06,0,151978,5,10,0,0,0,0,0,4.2,407,0,0,19,0,0.3,0,1.3,0,0,4,0,0,0.9,178470,0,-1,0,0,858,199,0,0,104,Brentford F.C.,Norwich,Brighton,Leicester,Liverpool,0,0.9,1.5,0.8,0.9,0.8,1.3,0.9,1.1,1.2,0.8,1.4,1.3,0.8,0.8,1.1,0.9,0.8,1.4,0.8,1,0.9,1,0.8,1.4,1,17.3
Cieran,Slicker,GLK,MCI,4000000,0,0,0,0,0,0,312,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,594,0,-1,0,0,0,11,0,0,0,West Ham,Aston Villa,Watford,Wolverhampton,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
William,Smallbone,MID,SOU,4500000,0,0,0,0,0,0,2072,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,2276,0,-1,0,0,0,20,0,0,0,Liverpool,Leicester,Brighton,Arsenal,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emile,Smith Rowe,MID,ARS,5900000,3,62,4.8,8.13559322033898E-07,1.05084745762712E-05,0,687394,0,17,0,0,0,4,0,10.5,14690,4,0,62,-4,0.9,0,5.5,6,0,5,0,2,28,2487547,0,-1,0,1,1069,30660,0,0,224,Newcastle,Man Utd,Everton,Southampton,West Ham,6.5,4.7,3.6,6.4,4.8,3.9,4.9,6.2,4.4,3.9,6.6,5.6,4.3,4.9,3.5,5.2,5.3,3.8,3.9,5.3,4.7,4.6,3.7,5.6,5.2,5.5,81.2
Heung-Min,Son,MID,TOT,10400000,0,60,5.5,5.28846153846154E-07,5.76923076923077E-06,0,2211624,0,14,0,0,0,4,0,5.8,19028,4,0,60,-4,0.2,0,2.3,8,0,4,0,2,21.1,2192649,0,-1,0,2,962,5466,0,0,181,Brentford F.C.,Norwich,Brighton,Leicester,Liverpool,0,5.8,7.9,5.6,6,4.2,7.3,6.1,6.6,6.9,5.6,7.5,7.3,4.1,5.1,6.5,6,5.7,7.6,5,6.2,6,6.3,3.7,7.7,6.3,85.7
Andreas,Sondergaard,GLK,WOL,4000000,0,0,0,0,0,0,64339,0,0,0,0,0,0,0,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0.8,27749,0,-1,0,0,0,10,0,0,0,Norwich,Burnley,Liverpool,Man City,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
