FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Takehiro,Tomiyasu,DEF,ARS,4500000,0,69,4.3,9.55555555555556E-07,1.53333333333333E-05,0,690260,1,15,0,0,0,0,0,15.3,1869,0,0,69,0,0,0,0,5,0,9,0,1,1.7,785128,0,-1,0,1,1384,172,0,0,303,Southampton,Chelsea,Man Utd,West Ham,Leeds United F.C.,0,0,5.1,11,3.3,5.9,55.7
James,Tomkins,DEF,CRY,4300000,0,17,0.548387096774194,1.27531882970743E-07,3.95348837209302E-06,0,24481,2,11,0,0,0,1,0,4,59,-2,0,17,2,0,0,0,2,0,0,0,0,0.1,20490,0,-1,0,1,545,28,0,0,97,Newcastle,Leeds United F.C.,Southampton,Watford,Aston Villa,0.3,0.3,0.3,0.3,0.6,0.3,25.1
Jonathan,Tomkinson,DEF,NOR,4000000,0,0,0,0,0,0,1745,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,2622,0,-1,0,0,0,119,0,0,0,Man Utd,Newcastle,Aston Villa,West Ham,Leicester,0,0,0,0,0,0,0
Ivan,Toney,FWD,BRE,6900000,1,127,4.5,6.52173913043478E-07,1.84057971014493E-05,0,4190161,7,40,0,0,0,12,0,18.4,30834,4,0,127,-4,0.9,0,6,19,0,6,0,4,18.4,3531913,0,-1,0,3,2458,38830,0,0,472,Watford,Tottenham,Man Utd,Southampton,Everton,6.1,4.9,5.1,5.9,5.1,6.3,227.6
Lucas,Torreira,MID,ARS,4500000,0,0,0,0,0,0,33993,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0.1,6292,0,-1,0,0,0,0,0,0,0,Southampton,Chelsea,Man Utd,West Ham,Leeds United F.C.,0,0,0,0,0,0,0
Ferran,Torres,MID,MCI,6700000,0,26,6.5,9.70149253731343E-07,3.88059701492537E-06,0,1834545,0,1,0,0,0,2,0,3.9,292,-3,0,26,3,0,0,0,2,0,3,0,1,1.9,1732247,0,-1,0,1,303,0,0,0,65,Brighton,Watford,Leeds United F.C.,Newcastle,West Ham,0,0,0,0,0,0,32.3
Cenk,Tosun,FWD,EVE,5000000,0,1,0.0333333333333333,6.66666666666667E-09,2E-07,0,124347,0,0,0,0,0,0,0,0.2,267,0,0,1,0,0,0,0,0,0,0,0,0,0.1,129857,0,-1,0,0,5,386,0,0,3,Leicester,Liverpool,Chelsea,Leicester,Watford,0,0,0,0,0,0,0
,Toti,DEF,WOL,4400000,0,3,0.09375,2.13068181818182E-08,6.81818181818182E-07,0,453,1,2,0,0,0,0,0,0.7,15,-1,1,3,1,0,0,0,0,0,0,0,0,0,551,0,-1,0,0,180,12,-1,0,22,Burnley,Brighton,Chelsea,Norwich,Liverpool,0,0,0,0,0,0,4.3
Andros,Townsend,MID,EVE,5200000,0,66,3.1,5.96153846153846E-07,1.26923076923077E-05,0,1487200,3,30,0,0,0,3,0,12.7,1539,-3,0,66,3,0,0,0,8,0,3,0,2,2.1,1530943,0,-1,0,3,1452,8,0,0,252,Leicester,Liverpool,Chelsea,Leicester,Watford,0,0,0,0,0,0,103.9
Adama,Traore,MID,WOL,5600000,0,44,2.2,3.92857142857143E-07,7.85714285714286E-06,0,579725,0,10,0,0,0,1,0,7.9,369,-4,0,44,4,0,0,0,0,0,5,0,1,1.1,530240,0,-1,0,0,1069,0,0,0,168,Burnley,Brighton,Chelsea,Norwich,Liverpool,0,0,0,0,0,0,76.6
Bertrand,Traore,MID,AVL,5700000,0,11,0.354838709677419,6.22524052065648E-08,1.92982456140351E-06,0,143727,0,3,0,0,0,0,0,1.9,27,-3,0,11,3,0,0,0,0,0,0,0,1,0.3,14015,0,-1,0,0,170,32,0,0,34,Leicester,Norwich,Burnley,Liverpool,Crystal Palace,0,0.2,0.2,0.4,0.4,0.2,8.9
,Trezeguet,MID,AVL,5400000,0,1,1,1.85185185185185E-07,1.85185185185185E-07,0,4019,0,1,0,0,0,0,0,0.2,7,-1,0,1,1,0,0,0,0,0,0,0,0,0,3656,0,-1,0,0,10,0,0,0,4,Leicester,Norwich,Burnley,Liverpool,Crystal Palace,0,0,0,0,0,0,1.4
,Trincao,MID,WOL,5600000,0,57,1.78125,3.18080357142857E-07,1.01785714285714E-05,0,155337,0,14,0,0,0,1,0,10.2,385,-4,0,57,4,0.4,0,2.5,2,0,7,0,1,0.3,132726,0,-1,0,1,1285,575,0,0,168,Burnley,Brighton,Chelsea,Norwich,Liverpool,0,1.3,0.9,1,1.3,0.9,80.3
Kieran,Trippier,DEF,NEW,4900000,0,26,0.838709677419355,1.71165240289664E-07,5.30612244897959E-06,0,135796,0,2,0,0,0,2,0,5.3,800,-1,0,26,1,0,0,0,3,0,1,0,0,0.2,151373,0,-1,0,0,317,78,0,0,84,Leicester,Crystal Palace,Norwich,Liverpool,Man City,0,0,0,0,0,0.4,26.4
William,Troost-Ekong,DEF,WAT,4300000,0,17,1.1,2.55813953488372E-07,3.95348837209302E-06,0,23052,3,30,0,0,0,0,0,4,79,-2,0,17,2,0,0,0,0,0,0,0,0,0.1,17317,0,-1,0,0,1376,8,0,0,168,Brentford F.C.,Man City,Burnley,Crystal Palace,Everton,0,1,0.7,1.3,0.6,0.9,28.2
Leandro,Trossard,MID,BHA,5800000,11,106,3.5,6.03448275862069E-07,1.82758620689655E-05,0,698941,2,31,0,0,0,6,0,18.3,3161,-7,0,106,7,0.9,0,5.5,11,0,8,0,1,1.4,696427,0,-1,0,2,2457,7922,0,0,348,Tottenham,Man City,Southampton,Wolverhampton,Man Utd,0,3.4,4.1,2.4,3.2,2.8,192.2
Konstantinos,Tsimikas,DEF,LIV,3700000,0,38,1.2258064516129,3.3129904097646E-07,1.02702702702703E-05,0,3040804,2,4,0,0,0,0,0,10.3,9969,-3,0,38,3,0,0,0,2,0,4,0,2,11.1,2177443,0,-1,0,0,668,12092,0,0,159,Man Utd,Everton,Newcastle,Tottenham,Aston Villa,0.8,0.9,0.6,1.6,0,0.7,55.6
Axel,Tuanzebe,DEF,MUN,4400000,0,14,1.6,3.63636363636364E-07,3.18181818181818E-06,0,62791,1,10,0,0,0,0,0,3.2,76,-1,0,14,1,0,0,0,0,0,1,0,0,0.3,23217,0,-1,0,0,505,0,0,0,86,Norwich,Liverpool,Arsenal,Chelsea,Brentford F.C.,0,0,0,0,0,0,11.5
Ozan,Tufan,MID,WAT,5000000,0,10,1.4,2.8E-07,2E-06,0,2286,0,9,0,0,0,0,0,2,7,0,0,10,0,0,0,0,0,0,0,0,0,0,2095,0,-1,0,0,334,0,0,0,22,Brentford F.C.,Man City,Burnley,Crystal Palace,Everton,0,0,0,0,0,0,9
Ed,Turns,DEF,BHA,4000000,0,0,0,0,0,0,129483,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,132237,0,-1,0,0,0,27,0,0,0,Tottenham,Man City,Southampton,Wolverhampton,Man Utd,0,0,0,0,0,0,0
Harry,Tyrer,GLK,EVE,4000000,0,0,0,0,0,0,4223,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,6965,0,-1,0,0,0,17,0,0,0,Leicester,Liverpool,Chelsea,Leicester,Watford,0,0,0,0,0,0,0
Christos,Tzolis,MID,NOR,4800000,0,15,0.483870967741936,1.00806451612903E-07,3.125E-06,0,9082,0,9,0,0,0,0,0,3.1,10,-2,0,15,2,0.1,0,0.7,0,0,0,0,0,0,5361,0,-1,0,0,311,4,0,0,56,Man Utd,Newcastle,Aston Villa,West Ham,Leicester,0.2,0.2,0.2,0.4,0.2,0.2,24.1
Harvey,Vale,MID,CHE,4500000,0,0,0,0,0,0,297,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,449,0,-1,0,0,0,14,0,0,0,Arsenal,West Ham,Man Utd,Everton,Wolverhampton,0,0,0,0,0,0,0
Yan,Valery,DEF,SOU,3900000,6,8,0.258064516129032,6.61703887510339E-08,2.05128205128205E-06,0,52557,0,5,0,0,0,0,0,2.1,687,-1,0,8,1,0.4,0,1.5,0,0,1,0,0,0.6,75640,0,-1,0,0,279,4677,0,0,47,Arsenal,Burnley,Brighton,Crystal Palace,Brentford F.C.,0.2,0.1,0.1,0.1,0,0.1,6.4
Donny,van de Beek,MID,EVE,5700000,0,25,0.833333333333333,1.46198830409357E-07,4.3859649122807E-06,0,100056,1,11,0,0,0,1,0,4.4,830,-3,0,25,3,0,0,0,1,0,2,0,0,0.4,109371,0,-1,0,0,497,88,0,0,95,Leicester,Liverpool,Chelsea,Leicester,Watford,0.4,0.4,0.4,0.8,0.8,0.4,27.8
Virgil,van Dijk,DEF,LIV,6800000,6,162,5.4,7.94117647058824E-07,2.38235294117647E-05,0,1751180,3,19,0,0,0,3,0,23.8,10363,3,0,162,-3,0.6,0,4,11,0,19,0,2,19.8,2079211,0,-1,0,5,2700,12583,0,0,716,Man Utd,Everton,Newcastle,Tottenham,Aston Villa,7.3,7.9,4.8,14.4,0,7.1,114.4
Raphael,Varane,DEF,MUN,5500000,0,58,1.87096774193548,3.40175953079179E-07,1.05454545454545E-05,0,670825,0,14,0,0,0,0,0,10.5,4120,0,0,58,0,0.1,0,0.5,7,0,4,0,1,2.3,684159,0,-1,0,1,1469,80,0,0,301,Norwich,Liverpool,Arsenal,Chelsea,Brentford F.C.,0,0,1.8,1.8,0,1.1,44.5
Jamie,Vardy,FWD,LEI,10300000,0,92,5.1,4.95145631067961E-07,8.93203883495146E-06,0,4233790,2,23,0,0,0,10,0,8.9,3848,-2,0,92,2,0,0,0,17,0,3,0,2,8.2,3487347,1,-1,0,4,1398,100,0,0,320,Newcastle,Everton,Aston Villa,Tottenham,Everton,0,0,0,0,0,7.1,115.9
Joel,Veltman,DEF,BHA,4200000,7,72,2.5,5.95238095238095E-07,1.71428571428571E-05,0,361521,6,35,0,0,0,0,0,17.1,1213,-3,0,72,3,1,0,4,5,0,6,0,1,1.1,176580,0,-1,0,0,2424,5637,0,0,451,Tottenham,Man City,Southampton,Wolverhampton,Man Utd,5.9,2,2.6,2.1,2.7,3,85.9
Jannik,Vestergaard,DEF,LEI,4700000,0,11,0.379310344827586,8.07043286867205E-08,2.34042553191489E-06,0,141864,2,16,0,0,0,0,0,2.3,164,-3,0,11,3,0,0,0,0,0,1,0,0,0.5,60814,0,-1,0,0,563,50,0,0,115,Newcastle,Everton,Aston Villa,Tottenham,Everton,0.4,0.2,0.2,0.4,0.4,0.2,19
Joao,Virginia,GLK,EVE,4000000,0,0,0,0,0,0,111574,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0.8,5871,0,-1,0,0,0,0,0,0,0,Leicester,Liverpool,Chelsea,Leicester,Watford,0,0,0,0,0,0,0
Nikola,Vlasic,MID,WHU,5600000,2,29,0.90625,1.61830357142857E-07,5.17857142857143E-06,0,9422,0,10,0,0,0,1,0,5.2,22,-4,0,29,4,0.2,0,1,0,0,1,0,0,0,9874,0,-1,0,0,535,11,0,0,94,Burnley,Chelsea,Arsenal,Norwich,Man City,0.5,0.5,0.5,0.5,0.5,0.5,31
Matej,Vydra,FWD,BUR,5200000,1,33,1.1,2.11538461538462E-07,6.34615384615385E-06,0,121818,0,6,0,0,0,1,0,6.3,165,-3,0,33,3,0.2,0,1.2,2,0,1,0,2,0.3,68398,0,-1,0,0,493,304,0,0,93,West Ham,Southampton,Wolverhampton,Watford,Aston Villa,1.3,0.6,0.8,0.6,1.2,0.6,34.1
Theo,Walcott,MID,SOU,5800000,0,12,0.387096774193548,6.67408231368187E-08,2.06896551724138E-06,0,22042,0,8,0,0,0,0,0,2.1,36,-2,0,12,2,0,0,0,0,0,0,0,0,0.1,7208,0,-1,0,0,376,24,0,0,28,Arsenal,Burnley,Brighton,Crystal Palace,Brentford F.C.,0.4,0.2,0.2,0.2,0,0.2,9.7
Kyle,Walker,DEF,MCI,5400000,0,85,4.2,7.77777777777778E-07,1.57407407407407E-05,0,970059,1,14,0,0,0,0,0,15.7,10800,-1,0,85,1,0.4,0,2.3,5,0,10,0,2,5.3,845880,0,-1,0,0,1755,570,0,0,403,Brighton,Watford,Leeds United F.C.,Newcastle,West Ham,0,0,5.3,4.3,5.2,4.9,63.2
Kyle,Walker-Peters,DEF,SOU,4800000,6,77,3,6.25E-07,1.60416666666667E-05,0,157111,5,34,0,0,0,1,0,16,2540,-2,0,77,2,0.6,0,2.8,7,0,6,0,3,1.4,213973,0,-1,0,1,2098,3066,0,0,421,Arsenal,Burnley,Brighton,Crystal Palace,Brentford F.C.,6.5,3.3,3.1,3.1,0,2.2,110
Sam,Waller,GLK,BUR,4000000,0,0,0,0,0,0,1483,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,2170,0,-1,0,0,0,50,0,0,0,West Ham,Southampton,Wolverhampton,Watford,Aston Villa,0,0,0,0,0,0,0
Aaron,Wan-Bissaka,DEF,MUN,5100000,0,41,2,3.92156862745098E-07,8.03921568627451E-06,0,790180,2,35,0,0,0,0,0,8,1723,-4,0,41,4,0.1,0,0.5,3,0,3,0,0,3.1,241054,0,-1,0,0,1793,593,0,0,329,Norwich,Liverpool,Arsenal,Chelsea,Brentford F.C.,3.9,3.5,2,2,0,1.2,73.3
Danny,Ward,GLK,LEI,4000000,0,0,0,0,0,0,255207,0,0,0,0,0,0,0,0,1604,0,0,0,0,0,0,0,0,0,0,0,0,3.5,238651,0,-1,0,0,0,56,0,0,0,Newcastle,Everton,Aston Villa,Tottenham,Everton,0,0,0,0,0,0,0
Joel,Ward,DEF,CRY,4500000,0,55,2.3,5.11111111111111E-07,1.22222222222222E-05,0,38076,6,36,0,0,0,0,0,12.2,74,0,0,55,0,0,0,0,2,0,6,0,0,0.2,30182,0,-1,0,0,2126,57,0,0,344,Newcastle,Leeds United F.C.,Southampton,Watford,Aston Villa,1.2,2.6,1.3,1.5,3.5,2.2,58.4
James,Ward-Prowse,MID,SOU,6400000,3,126,4.2,6.5625E-07,1.96875E-05,0,1008490,3,50,0,0,0,7,0,19.7,20951,-1,0,126,1,0.6,0,3.8,18,0,7,0,4,6.8,1250784,0,-1,0,2,2675,4592,0,1,609,Arsenal,Burnley,Brighton,Crystal Palace,Brentford F.C.,8.4,4.2,5.1,3.4,0,3,208.5
Ollie,Watkins,FWD,AVL,7400000,0,98,3.5,4.72972972972973E-07,1.32432432432432E-05,0,2692328,6,40,0,0,0,8,0,13.2,14647,-1,0,98,1,0.7,0,5.5,12,0,8,0,2,7.7,3009386,0,-1,0,1,2343,27648,0,0,318,Leicester,Norwich,Burnley,Liverpool,Crystal Palace,0,3.7,4.2,6.5,7.5,2.8,186.8
Adam,Webster,DEF,BHA,4300000,-1,53,1.70967741935484,3.97599399849963E-07,1.23255813953488E-05,0,114614,5,16,0,0,0,2,0,12.3,272,-2,0,53,2,0,0,0,6,0,4,0,0,0.3,90042,0,-1,0,2,1200,118,0,0,229,Tottenham,Man City,Southampton,Wolverhampton,Man Utd,3.4,1,1.5,1.1,1.5,1.7,51.1
Wout,Weghorst,FWD,BUR,6400000,8,42,3.2,5E-07,6.5625E-06,0,660085,3,15,0,0,0,2,0,6.6,23194,-1,0,42,1,0.4,0,2.4,6,0,4,0,2,6.5,1258364,0,-1,0,1,1056,7818,0,0,115,West Ham,Southampton,Wolverhampton,Watford,Aston Villa,6.3,2.5,4,3.2,5.2,3.5,46.4
Danny,Welbeck,FWD,BHA,5900000,3,48,2.4,4.06779661016949E-07,8.13559322033898E-06,0,79074,0,12,0,0,0,3,0,8.1,887,-1,0,48,1,0.3,0,1.8,6,0,3,0,0,0.3,86925,0,-1,0,0,1019,547,0,0,130,Tottenham,Man City,Southampton,Wolverhampton,Man Utd,3.4,2.1,1.9,1.8,2.8,2.1,62.3
Reece,Welch,DEF,EVE,4000000,0,0,0,0,0,0,1969,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,2395,0,-1,0,0,0,25,0,0,0,Leicester,Liverpool,Chelsea,Leicester,Watford,0,0,0,0,0,0,0
Timo,Werner,FWD,CHE,8600000,8,54,3.2,3.72093023255814E-07,6.27906976744186E-06,0,510841,1,13,0,0,0,4,0,6.3,3118,-4,0,54,4,1,0,8.3,5,0,4,0,2,2.6,326403,0,-1,0,1,976,71043,0,0,155,Arsenal,West Ham,Man Utd,Everton,Wolverhampton,2.8,6.7,3.4,6.3,3.5,3.6,88.8
,Wesley,FWD,AVL,5400000,0,1,1,1.85185185185185E-07,1.85185185185185E-07,0,27217,0,0,0,0,0,0,0,0.2,9,-1,0,1,1,0,0,0,0,0,0,0,0,0.1,9629,0,-1,0,0,1,0,0,0,2,Leicester,Norwich,Burnley,Liverpool,Crystal Palace,0,0,0,0,0,0,0
Ashley,Westwood,MID,BUR,5200000,1,63,2.3,4.42307692307692E-07,1.21153846153846E-05,0,101222,7,40,0,0,0,0,0,12.1,979,-3,0,63,3,0.3,0,1.4,2,0,4,0,4,0.3,65731,0,-1,0,0,2286,37,0,0,303,West Ham,Southampton,Wolverhampton,Watford,Aston Villa,0,0,0,0,0,2.1,96.5
Charlie,Whitaker,MID,EVE,4500000,0,0,0,0,0,0,1296,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1551,0,-1,0,0,0,15,0,0,0,Leicester,Liverpool,Chelsea,Leicester,Watford,0,0,0,0,0,0,0
Ben,White,DEF,ARS,4600000,2,107,3.6,7.82608695652174E-07,2.32608695652174E-05,0,2163423,2,32,0,0,0,0,0,23.3,23281,1,0,107,-1,0.2,0,1,9,0,13,0,0,16,1756436,0,-1,0,0,2700,9690,0,0,541,Southampton,Chelsea,Man Utd,West Ham,Leeds United F.C.,7.5,4.2,4.2,8.6,2.5,4.7,87.7
Harvey,White,MID,TOT,4400000,0,0,0,0,0,0,21405,0,0,0,0,0,0,0,0,25,-1,0,0,1,0,0,0,0,0,0,0,0,0,22415,0,-1,0,0,0,48,0,0,0,Brighton,Brentford F.C.,Leicester,Liverpool,Arsenal,0,0,0,0,0,0,0
Joe,White,MID,NEW,4400000,0,0,0,0,0,0,33536,0,0,0,0,0,0,0,0,41,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,35452,0,-1,0,0,0,0,0,0,0,Leicester,Crystal Palace,Norwich,Liverpool,Man City,0,0,0,0,0,0,0
Brandon,Williams,DEF,NOR,3900000,0,36,1.5,3.84615384615385E-07,9.23076923076923E-06,0,798288,7,46,0,0,0,0,0,9.2,2898,-1,0,36,1,0.1,0,0.3,4,0,2,0,1,4.6,983286,0,-1,0,0,1939,3603,0,0,322,Man Utd,Newcastle,Aston Villa,West Ham,Leicester,1,0.9,0.9,2.4,1,1.3,69.8
,Willian,MID,ARS,6300000,0,0,0,0,0,0,20510,0,0,0,0,0,0,0,0,5,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,914,0,-1,0,0,0,0,0,0,0,Southampton,Chelsea,Man Utd,West Ham,Leeds United F.C.,0,0,0,0,0,0,0
Joseph,Willock,MID,NEW,5600000,5,74,2.7,4.82142857142857E-07,1.32142857142857E-05,0,500748,0,36,0,0,0,2,0,13.2,5153,-4,0,74,4,0.4,0,2.5,3,0,5,0,3,1.4,500886,0,-1,0,0,1881,1014,0,0,230,Leicester,Crystal Palace,Norwich,Liverpool,Man City,5,2.2,1.6,1.4,2.1,2.1,94.9
Ben,Wilmot,DEF,WAT,4500000,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Brentford F.C.,Man City,Burnley,Crystal Palace,Everton,0,0,0,0,0,0,0
Callum,Wilson,FWD,NEW,7100000,0,59,1.90322580645161,2.68059972739664E-07,8.30985915492958E-06,0,1158470,4,29,0,0,0,6,0,8.3,371,-4,0,59,4,0,0,0,11,0,2,0,0,1.1,698592,0,-1,0,0,1184,41,0,0,166,Leicester,Crystal Palace,Norwich,Liverpool,Man City,0,0,1.2,1,1.5,1.2,72.1
Joshua,Wilson-Esbrand,DEF,MCI,3900000,0,0,0,0,0,0,12653,0,0,0,0,0,0,0,0,255,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,19924,0,-1,0,0,0,449,0,0,0,Brighton,Watford,Leeds United F.C.,Newcastle,West Ham,0,0,0,0,0,0,0
Harry,Winks,MID,TOT,4400000,1,30,0.967741935483871,2.19941348973607E-07,6.81818181818182E-06,0,186769,2,14,0,0,0,0,0,6.8,442,-1,0,30,1,0.2,0,0.7,1,0,1,0,2,1.1,163581,0,-1,0,0,874,134,0,0,162,Brighton,Brentford F.C.,Leicester,Liverpool,Arsenal,0.5,0.5,0.5,1,0.5,0.5,37.6
Yoane,Wissa,MID,BRE,5700000,2,65,2.03125,3.56359649122807E-07,1.14035087719298E-05,0,21586,0,18,0,0,0,5,0,11.4,304,-3,0,65,3,0.6,0,3.7,4,0,2,0,0,0.1,20906,0,-1,0,0,1009,178,0,0,201,Watford,Tottenham,Man Utd,Southampton,Everton,1.8,1.4,1,1.7,1,1.4,62.7
Chris,Wood,FWD,NEW,6800000,4,87,2.8,4.11764705882353E-07,1.27941176470588E-05,0,708887,1,38,0,0,0,5,0,12.8,16023,-2,0,87,2,0.6,0,3.8,8,0,6,0,0,5.2,927488,0,-1,0,0,2586,8831,0,0,225,Leicester,Crystal Palace,Norwich,Liverpool,Man City,6.2,2.5,2.2,1.7,2.7,2.3,128
Ben,Woodburn,MID,LIV,4500000,0,0,0,0,0,0,3164,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2273,0,-1,0,0,0,0,0,0,0,Man Utd,Everton,Newcastle,Tottenham,Aston Villa,0,0,0,0,0,0,0
Freddie,Woodman,GLK,NEW,4300000,0,9,2.2,5.11627906976744E-07,2.09302325581395E-06,0,65615,0,12,0,10,0,0,0,2.1,94,-2,0,9,2,0,0,0,0,0,0,0,0,0.3,50848,0,-1,1,0,360,0,0,0,64,Leicester,Crystal Palace,Norwich,Liverpool,Man City,0,0,0,0,0,0,9
Granit,Xhaka,MID,ARS,4800000,4,45,2.1,4.375E-07,9.375E-06,0,89906,7,29,0,0,0,0,0,9.4,385,-2,0,45,2,0.6,0,3,2,0,6,0,2,0.4,33959,0,-1,0,0,1815,379,0,1,249,Southampton,Chelsea,Man Utd,West Ham,Leeds United F.C.,2.3,1.2,1,2.5,1.3,1.7,86.1
Andriy,Yarmolenko,MID,WHU,5100000,0,18,0.5625,1.10294117647059E-07,3.52941176470588E-06,0,24193,1,3,0,0,0,1,0,3.5,99,-4,0,18,4,0.1,0,0.3,0,0,0,0,0,0.1,10093,0,-1,0,0,167,31,0,0,56,Burnley,Chelsea,Arsenal,Norwich,Man City,0.3,0.3,0.3,0.3,0.3,0.3,20.1
Ashley,Young,DEF,AVL,4700000,0,42,1.35483870967742,2.88263555250515E-07,8.93617021276596E-06,0,113448,2,18,0,0,0,0,0,8.9,184,-3,0,42,3,-0.1,0,-0.5,0,0,3,0,2,0.5,63239,1,-1,0,0,1126,207,0,0,198,Leicester,Norwich,Burnley,Liverpool,Crystal Palace,0,0.7,0.8,2.5,1.8,1.3,46
Nathan,Young-Coombes,FWD,BRE,4500000,0,0,0,0,0,0,87854,0,0,0,0,0,0,0,0,1884,0,0,0,0,0,0,0,0,0,0,0,0,0.8,155139,0,-1,0,0,0,5783,0,0,0,Watford,Tottenham,Man Utd,Southampton,Everton,0,0,0,0,0,0,0
Wilfried,Zaha,MID,CRY,6800000,2,115,4.3,6.32352941176471E-07,1.69117647058824E-05,0,1372488,3,30,0,0,0,11,0,16.9,5361,-2,0,115,2,0.7,2,5,7,0,8,0,1,5.2,1216683,0,-1,0,2,2291,10409,0,1,321,Newcastle,Leeds United F.C.,Southampton,Watford,Aston Villa,4,4.7,3.8,5.5,7.5,4.1,187.5
Jan,Zamburek,MID,BRE,4400000,0,0,0,0,0,0,95315,0,0,0,0,0,0,0,0,182,-1,0,0,1,0,0,0,0,0,0,0,0,0.6,68354,0,-1,0,0,0,0,0,0,0,Watford,Tottenham,Man Utd,Southampton,Everton,0,0,0,0,0,0,0
,Zanka,DEF,BRE,4500000,0,18,0.5625,1.25E-07,4E-06,0,11074,2,10,0,0,0,1,0,4,76,0,0,18,0,0.4,0,2,0,0,1,0,0,0,11134,0,-1,0,0,516,12,0,0,84,Watford,Tottenham,Man Utd,Southampton,Everton,0,0.3,0.3,0.3,0.3,0.3,21.1
Andi,Zeqiri,FWD,BHA,4500000,0,0,0,0,0,0,85171,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0.2,77446,0,-1,0,0,0,0,0,0,0,Tottenham,Man City,Southampton,Wolverhampton,Man Utd,0,0,0,0,0,0,0
Christoph,Zimmermann,DEF,NOR,4400000,0,0,0,0,0,0,8751,0,2,0,0,0,0,0,0,19,-1,0,0,1,0,0,0,0,0,0,0,0,0,2661,0,-1,0,0,45,17,0,0,4,Man Utd,Newcastle,Aston Villa,West Ham,Leicester,0,0,0,0,0,0,1.5
Oleksandr,Zinchenko,DEF,MCI,5300000,1,35,1.12903225806452,2.13024954351796E-07,6.60377358490566E-06,0,169462,0,4,0,0,0,0,0,6.6,242,-2,0,35,2,0.1,0,0.3,2,0,4,0,1,0.7,92393,0,-1,0,1,609,759,0,0,173,Brighton,Watford,Leeds United F.C.,Newcastle,West Ham,0.6,0.6,0.7,0.6,0.7,0.6,28.9
Philip,Zinckernagel,MID,WAT,5500000,0,0,0,0,0,0,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Brentford F.C.,Man City,Burnley,Crystal Palace,Everton,0,0,0,0,0,0,0
Hakim,Ziyech,MID,CHE,7300000,1,69,2.3,3.15068493150685E-07,9.45205479452055E-06,0,240276,3,10,0,0,0,4,0,9.5,2430,-2,0,69,2,0.2,0,1.3,9,0,7,0,2,0.9,251020,0,-1,0,1,1083,969,0,0,239,Arsenal,West Ham,Man Utd,Everton,Wolverhampton,1.3,3,1.5,3.3,1.4,1.9,109.7
Kurt,Zouma,DEF,WHU,5400000,0,57,2.9,5.37037037037037E-07,1.05555555555556E-05,0,241984,1,22,0,0,0,1,0,10.6,2379,-1,0,57,1,0.2,0,1,5,0,4,0,0,1.2,191473,1,-1,0,0,1718,35,0,0,321,Burnley,Chelsea,Arsenal,Norwich,Man City,0,0,0,2.1,4.1,3,57.7
