FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
,Rodrigo,FWD,LEE,6200000,8,48,2.7,4.35483870967742E-07,7.74193548387097E-06,0,329848,6,24,0,0,0,3,0,7.7,2470,-3,0,48,3,0.7,0,4.2,5,0,2,0,2,1.3,276552,0,-1,0,0,1327,10807,0,0,199,Man Utd,Liverpool,Tottenham,Leicester,Aston Villa,3.8,2.5,5.4,3,2,2.9,2.9,1.8,1.8,2,1.6,2.5,2.2,100
,Rodrigo,MID,MCI,5500000,2,70,3.3,6E-07,1.27272727272727E-05,0,189873,5,13,0,0,0,3,0,12.7,1725,0,0,70,0,0.3,0,1.7,5,0,11,0,1,0.9,204295,0,-1,0,0,1832,1461,0,0,357,Tottenham,Everton,Man Utd,Crystal Palace,Brighton,3,2.3,2.4,2.5,3,2.9,2.1,3.6,3.6,2.3,3.9,2.1,3.4,105.5
Jay,Rodriguez,FWD,BUR,5200000,6,35,1.8,3.46153846153846E-07,6.73076923076923E-06,0,130357,3,3,0,0,0,1,0,6.7,4747,-3,0,35,3,0.7,0,3.6,3,0,4,0,2,1.6,189110,0,-1,0,1,739,17055,0,0,99,Brighton,Tottenham,Crystal Palace,Leicester,Chelsea,2.4,2.7,0.9,1.2,1.6,1,1.4,1,0.9,1.6,1.5,0.9,1.5,46.8
,Roerslev,DEF,BRE,4200000,0,28,1.12,2.66666666666667E-07,6.66666666666667E-06,0,13589,0,22,0,0,0,1,0,6.7,333,-3,1,28,3,0.1,0,0.3,3,0,0,0,1,0.1,13813,0,-1,0,1,901,53,-1,0,117,Arsenal,Newcastle,Norwich,Burnley,Leicester,0.6,0.6,0.6,0.8,0.6,0.8,0.9,0.6,1,0.6,0.6,0.6,0.9,31.3
Cristian,Romero,DEF,TOT,4800000,2,16,0.727272727272727,1.51515151515152E-07,3.33333333333333E-06,0,48801,6,17,0,0,0,0,0,3.3,491,-2,0,16,2,0.2,0,0.8,3,0,1,0,0,0.3,36431,0,-1,0,0,893,3465,0,0,162,Man City,Burnley,Leeds United F.C.,Everton,Man Utd,0.8,0.4,0.4,0.8,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,30.4
,Romeu,MID,SOU,4500000,3,48,2.1,4.66666666666667E-07,1.06666666666667E-05,0,85147,6,30,0,0,0,0,0,10.7,471,0,0,48,0,0.5,0,2.3,1,0,5,0,1,0.4,71774,0,-1,0,0,1999,988,0,0,310,Everton,Norwich,Aston Villa,Newcastle,Watford,1.5,2,3.3,1.9,1.3,1,1.2,1.4,1.3,1.9,1.1,1,1,84.2
,Ronaldo,FWD,MUN,12400000,1,98,4.5,3.62903225806452E-07,7.90322580645161E-06,0,5062774,5,28,0,0,0,9,0,7.9,65447,-1,1,98,1,0.2,0,3,17,0,6,0,3,23.3,6529973,0,-1,0,5,1742,13178,-1,0,336,Leeds United F.C.,Watford,Man City,Tottenham,Liverpool,5.9,5.7,4.2,4.8,3.9,6,5.6,5.7,4.3,5.3,5.3,3.5,4.6,184.5
Salomon,Rondon,FWD,EVE,6000000,0,24,1.7,2.83333333333333E-07,4E-06,0,62729,2,15,0,0,0,1,0,4,602,0,0,24,0,0,0,0.3,2,0,2,0,0,0.2,69475,0,-1,0,0,710,300,0,0,63,Southampton,Man City,Tottenham,Wolverhampton,Newcastle,0.9,1,0.8,2.3,1.4,0.9,1.2,1.4,0.8,0.8,1.2,1.4,0.8,47.2
Danny,Rose,DEF,WAT,4200000,0,7,0.304347826086957,7.2463768115942E-08,1.66666666666667E-06,0,58694,4,16,0,0,0,0,0,1.7,316,-3,0,7,3,0,0,0,0,0,0,0,0,0.2,21575,0,-1,0,0,688,14,0,0,75,Aston Villa,Crystal Palace,Man Utd,Arsenal,Wolverhampton,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,22.4
Jonathan,Rowe,MID,NOR,4400000,1,4,0.166666666666667,3.78787878787879E-08,9.09090909090909E-07,0,741,0,1,0,0,0,0,0,0.9,27,-1,0,4,1,0.2,0,0.7,0,0,0,0,0,0,1038,0,-1,0,0,47,65,0,0,10,Liverpool,Southampton,Brentford F.C.,Leeds United F.C.,Chelsea,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.8
John,Ruddy,GLK,WOL,4300000,0,0,0,0,0,0,13384,0,0,0,0,0,0,0,0,79,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,6415,0,-1,0,0,0,79,0,0,0,Leicester,Arsenal,West Ham,Crystal Palace,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antonio,Rudiger,DEF,CHE,6100000,6,108,4.5,7.37704918032787E-07,1.77049180327869E-05,0,2478782,5,18,0,0,0,2,0,17.7,37435,6,0,108,-6,1,0,6,7,0,10,0,3,19.5,3381345,0,-1,0,2,2160,30655,0,0,475,Crystal Palace,Burnley,Newcastle,Norwich,Brentford F.C.,4,0,5.8,4.4,5,6.1,4.3,5.8,6.2,5.4,4.8,5.8,3.8,93.8
Runar Alex,Runarsson,GLK,ARS,4000000,0,0,0,0,0,0,77548,0,0,0,0,0,0,0,0,226,0,0,0,0,0,0,0,0,0,0,0,0,0.6,19017,0,-1,0,0,0,0,0,0,0,Brentford F.C.,Wolverhampton,Watford,Leicester,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lukas,Rupp,MID,NOR,4400000,0,14,0.583333333333333,1.32575757575758E-07,3.18181818181818E-06,0,46375,0,9,0,0,0,0,0,3.2,326,-1,0,14,1,0,0,0,0,0,0,0,0,0.2,47874,0,-1,0,0,472,44,0,0,82,Liverpool,Southampton,Brentford F.C.,Leeds United F.C.,Chelsea,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,28.3
Mathew,Ryan,GLK,BHA,4500000,0,0,0,0,0,0,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Burnley,Aston Villa,Newcastle,Liverpool,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,S.Armstrong,MID,SOU,5800000,10,24,1,1.72413793103448E-07,4.13793103448276E-06,0,33938,1,6,0,0,0,1,0,4.1,404,-2,0,24,2,0.8,0,4.7,2,0,1,0,0,0.2,14969,0,-1,0,0,603,4149,0,0,99,Everton,Norwich,Aston Villa,Newcastle,Watford,0.5,0.6,1.1,0.6,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,38.6
,S.Longstaff,MID,NEW,4400000,0,32,1.39130434782609,3.16205533596838E-07,7.27272727272727E-06,0,126953,1,22,0,0,0,1,0,7.3,541,-1,0,32,1,0,0,0,1,0,0,0,1,0.4,128731,0,-1,0,0,981,154,0,0,143,West Ham,Brentford F.C.,Brighton,Southampton,Chelsea,0.7,0.7,1.5,1.4,1,0.7,0.8,0.7,0.8,0.7,0.7,0.7,0.7,35.9
,Sa,GLK,WOL,5200000,4,112,4.7,9.03846153846154E-07,2.15384615384615E-05,0,542754,3,18,0,82,0,0,0,21.5,7177,2,0,112,-2,0.8,0,4,11,0,9,0,1,8.3,1197332,0,-1,0,4,2160,30618,0,0,513,Leicester,Arsenal,West Ham,Crystal Palace,Watford,11.1,6.4,8.4,6.1,6,5.6,4.4,5.8,6.5,5.3,6.8,4.8,6.5,68.8
Allan,Saint-Maximin,FWD,NEW,6900000,0,91,4,5.79710144927536E-07,1.31884057971014E-05,0,2510200,4,39,0,0,0,5,0,13.2,104591,4,0,91,-4,0.3,0,2.3,15,0,5,0,5,15.6,3335762,0,-1,0,0,1976,20084,0,0,318,West Ham,Brentford F.C.,Brighton,Southampton,Chelsea,0,4,8.3,7.1,5.1,3.2,3.4,5.6,4.5,3.8,2.9,4.4,3.5,165.7
Romain,Saiss,DEF,WOL,5000000,2,90,4.1,8.2E-07,1.8E-05,0,352810,4,16,0,0,0,2,0,18,3978,0,0,90,0,0.4,0,2.2,6,0,9,0,0,2.7,515431,0,-1,0,1,1928,16935,0,0,407,Leicester,Arsenal,West Ham,Crystal Palace,Watford,9.1,5.6,6.8,5.1,5.2,4.6,3.6,5.1,5.4,4.3,5.9,3.9,5.7,79.3
Bukayo,Saka,MID,ARS,6500000,10,109,4.7,7.23076923076923E-07,1.67692307692308E-05,0,2401602,3,17,0,0,0,7,0,16.8,72272,0,0,109,0,0.7,0,4.3,9,0,11,0,5,20.4,3111554,0,-1,0,2,1730,53962,0,0,345,Brentford F.C.,Wolverhampton,Watford,Leicester,Liverpool,10.7,0,5.7,9.1,4.3,4,5.3,4.4,4.5,3.5,5.2,5,5.3,176.7
Mohamed,Salah,MID,LIV,13100000,28,209,8.7,6.6412213740458E-07,1.59541984732824E-05,0,4801603,1,19,0,0,0,19,0,16,84339,6,0,209,-6,0.6,1,8,25,0,12,0,11,56.6,5248653,0,-1,0,7,2083,139597,0,0,620,Norwich,Leeds United F.C.,West Ham,Brighton,Arsenal,24.2,0,11.5,20.7,10.7,11.8,8.3,10.5,12.1,10.5,12.2,10.5,11.2,333.6
William,Saliba,DEF,ARS,4500000,0,0,0,0,0,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Brentford F.C.,Wolverhampton,Watford,Leicester,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohammed,Salisu,DEF,SOU,4500000,6,48,2,4.44444444444444E-07,1.06666666666667E-05,0,38289,7,34,0,0,0,0,0,10.7,369,0,0,48,0,0.7,0,3,4,0,5,0,0,0.3,44508,0,-1,0,0,2071,3044,0,1,351,Everton,Norwich,Aston Villa,Newcastle,Watford,2.1,1.6,2.6,1.1,1.6,1.6,2.2,2.1,1.5,1.7,1.9,2.6,1.1,81.8
Mbwana Ally,Samatta,FWD,AVL,5500000,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Watford,Brighton,Southampton,Leeds United F.C.,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Albert,Sambi Lokonga,MID,ARS,4800000,0,26,1.18181818181818,2.46212121212121E-07,5.41666666666667E-06,0,32792,4,8,0,0,0,0,0,5.4,115,-2,0,26,2,0,0,0,0,0,7,0,0,0.1,21402,0,-1,0,0,906,30,0,0,141,Brentford F.C.,Wolverhampton,Watford,Leicester,Liverpool,1.2,0,0.7,1.2,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,42.4
,Samir,DEF,WAT,4500000,5,16,0.695652173913043,1.54589371980676E-07,3.55555555555556E-06,0,2073,2,11,0,0,0,0,0,3.6,176,0,0,16,0,0.6,0,2.8,0,0,2,0,0,0,3434,0,-1,0,0,630,128,0,0,110,Aston Villa,Crystal Palace,Man Utd,Arsenal,Wolverhampton,0.6,0.3,0.6,0.3,0.3,0.5,0.4,0.4,0.4,0.3,0.3,0.3,0.4,19.1
Davinson,Sanchez,DEF,TOT,4600000,1,66,3,6.52173913043478E-07,1.43478260869565E-05,0,383857,4,16,0,0,0,2,0,14.3,8875,1,0,66,-1,0.1,0,0.5,5,0,7,0,0,2.9,538082,0,-1,0,2,1290,2019,0,0,301,Man City,Burnley,Leeds United F.C.,Everton,Man Utd,6.7,3.1,3.7,5.9,3.9,2.6,2.6,3.3,3.4,3,3.6,3.8,2.4,58.6
Robert,Sanchez,GLK,BHA,4600000,1,84,3.5,7.60869565217391E-07,1.82608695652174E-05,0,1754273,2,26,0,67,0,0,0,18.3,12695,1,0,84,-1,0.7,0,3,8,0,7,0,0,17.7,1439987,0,-1,0,1,2160,8915,0,1,451,Burnley,Aston Villa,Newcastle,Liverpool,Tottenham,4.3,4.1,2.5,9.5,4.6,3.5,3.9,4.3,3.4,4.3,3.7,4.2,4.5,58.5
Jadon,Sancho,MID,MUN,8900000,11,67,3.2,3.59550561797753E-07,7.52808988764045E-06,0,854754,0,13,0,0,0,2,0,7.5,3284,-6,0,67,6,0.7,0,6.2,7,0,6,0,3,3.1,313338,0,-1,0,1,1281,35022,0,0,239,Leeds United F.C.,Watford,Man City,Tottenham,Liverpool,2.4,3.2,1.9,2.7,1.7,2.5,2.3,3.4,2.2,2.7,3,2.1,2.5,104.2
Dion,Sanderson,DEF,WOL,4000000,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,241,0,-1,0,0,0,0,0,0,0,Leicester,Arsenal,West Ham,Crystal Palace,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morgan,Sanson,MID,AVL,5000000,0,8,0.347826086956522,6.95652173913043E-08,1.6E-06,0,2622,0,6,0,0,0,0,0,1.6,36,0,0,8,0,0,0,0,0,0,0,0,0,0,2199,0,-1,0,0,222,35,0,0,35,Watford,Brighton,Southampton,Leeds United F.C.,West Ham,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,6.2
Joshua,Sargent,FWD,NOR,5400000,5,51,2.4,4.44444444444444E-07,9.44444444444444E-06,0,47668,1,25,0,0,0,2,0,9.4,2275,-1,0,51,1,0.4,0,2.3,3,0,4,0,2,0.5,75705,0,-1,0,1,1228,8793,0,0,181,Liverpool,Southampton,Brentford F.C.,Leeds United F.C.,Chelsea,1.3,1.9,2.3,2.5,1.4,1.9,2,2,2.3,1.8,2.1,1.8,2,61.1
Jeremy,Sarmiento,MID,BHA,4500000,0,2,0.0833333333333333,1.85185185185185E-08,4.44444444444444E-07,0,1283,0,1,0,0,0,0,0,0.4,7,0,0,2,0,0,0,0,0,0,0,0,0,0,1390,0,-1,0,0,20,27,0,0,8,Burnley,Aston Villa,Newcastle,Liverpool,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6
Ismaila,Sarr,MID,WAT,5700000,9,63,4.2,7.36842105263158E-07,1.10526315789474E-05,0,2035482,2,25,0,0,0,5,0,11.1,2682,-3,0,63,3,0.4,1,2,9,0,1,0,1,3.1,1926851,0,-1,0,1,1255,3968,0,0,175,Aston Villa,Crystal Palace,Man Utd,Arsenal,Wolverhampton,8.9,3.9,9.1,4.2,4.1,2.6,4,4.2,2.9,4.7,3.9,3.9,3.8,97.7
Malang,Sarr,DEF,CHE,4900000,5,21,0.875,1.78571428571429E-07,4.28571428571429E-06,0,11742,1,1,0,0,0,0,0,4.3,625,-1,0,21,1,1,0,5,2,0,3,0,0,0.1,13461,0,-1,0,0,343,2199,0,0,103,Crystal Palace,Burnley,Newcastle,Norwich,Brentford F.C.,0.4,0,0.5,0.4,0.4,0.6,0.4,0.5,0.5,0.4,0.4,0.5,0.4,12.2
,Saul,MID,CHE,4900000,0,5,0.208333333333333,4.25170068027211E-08,1.02040816326531E-06,0,39126,1,2,0,0,0,0,0,1,78,-6,0,5,6,0,0,0,0,0,0,0,0,0.1,39358,0,-1,0,0,163,30,0,0,16,Crystal Palace,Burnley,Newcastle,Norwich,Brentford F.C.,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.4
Dane,Scarlett,FWD,TOT,4500000,0,0,0,0,0,0,428818,0,0,0,0,0,0,0,0,3755,0,0,0,0,0,0,0,0,0,0,0,0,2.3,432678,0,-1,0,0,0,2930,0,0,0,Man City,Burnley,Leeds United F.C.,Everton,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fabian,Schar,DEF,NEW,4300000,2,37,2.6,6.04651162790698E-07,8.6046511627907E-06,0,27230,3,21,0,0,0,0,0,8.6,835,-2,0,37,2,0.9,0,3.7,4,0,3,0,1,0.3,30850,0,-1,0,1,1240,6463,0,0,190,West Ham,Brentford F.C.,Brighton,Southampton,Chelsea,2.5,2.8,4.2,5,2.5,2.6,2.3,2.4,1.9,3.7,3,3.1,2.4,38.4
Kjell,Scherpen,GLK,BHA,4500000,0,0,0,0,0,0,5572,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,4293,0,-1,0,0,0,0,0,0,0,Burnley,Aston Villa,Newcastle,Liverpool,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeffrey,Schlupp,MID,CRY,5400000,2,46,2.3,4.25925925925926E-07,8.51851851851852E-06,0,9903,1,13,0,0,0,2,0,8.5,190,-1,0,46,1,0.3,0,1.8,0,0,4,0,1,0.1,8387,0,-1,0,0,1021,104,0,0,150,Chelsea,Watford,Burnley,Wolverhampton,Man City,3.3,2.2,1.8,1.3,1.5,1.8,1.2,1.2,1.8,1.3,2.3,1.2,1.5,60.3
Kasper,Schmeichel,GLK,LEI,4800000,1,69,3,6.25E-07,1.4375E-05,0,1382776,1,43,0,81,0,0,0,14.4,7321,-2,0,69,2,0.4,0,2,5,0,3,0,0,12.2,930933,0,-1,1,1,2070,4260,0,0,418,Wolverhampton,Burnley,Leeds United F.C.,Arsenal,Brentford F.C.,3.2,3,3.9,2.9,4.1,3,3,1.7,3.5,3.3,3.6,2,2.9,64.8
Ken,Sema,MID,WAT,5200000,1,16,0.695652173913043,1.33779264214047E-07,3.07692307692308E-06,0,5737,1,10,0,0,0,0,0,3.1,43,-3,0,16,3,0.2,0,0.8,0,0,1,0,0,0,2461,0,-1,0,0,518,16,0,0,43,Aston Villa,Crystal Palace,Man Utd,Arsenal,Wolverhampton,0.6,0.3,0.6,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,15.2
,Semedo,DEF,WOL,4800000,2,83,3.8,7.91666666666667E-07,1.72916666666667E-05,0,491599,1,16,0,0,0,0,0,17.3,3809,-2,0,83,2,0.5,0,2.5,7,0,8,0,1,3.2,610569,0,-1,0,0,1929,10054,0,0,370,Leicester,Arsenal,West Ham,Crystal Palace,Watford,8.2,5,6.1,4.6,4.6,4.1,3.2,4.7,4.9,3.8,5.5,3.5,5.2,80.1
Ryan,Sessegnon,DEF,TOT,4300000,3,11,0.5,1.16279069767442E-07,2.55813953488372E-06,0,11923,0,9,0,0,0,0,0,2.6,83,-2,0,11,2,0.2,0,0.8,0,0,1,0,0,0.1,4797,0,-1,0,0,414,680,0,0,53,Man City,Burnley,Leeds United F.C.,Everton,Man Utd,0.4,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,10.5
Jamie,Shackleton,MID,LEE,4400000,1,17,0.739130434782609,1.6798418972332E-07,3.86363636363636E-06,0,22862,4,13,0,0,0,0,0,3.9,59,-1,0,17,1,0,0,0.2,0,0,1,0,1,0.1,21501,0,-1,0,0,671,52,0,0,87,Man Utd,Liverpool,Tottenham,Leicester,Aston Villa,0.8,0.4,0.8,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,21.4
Xherdan,Shaqiri,MID,LIV,5900000,0,0,0,0,0,0,7663,0,0,0,0,0,0,0,0,6,-1,0,0,1,0,0,0,0,0,0,0,0,0,574,0,-1,0,0,0,0,0,0,0,Norwich,Leeds United F.C.,West Ham,Brighton,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luke,Shaw,DEF,MUN,5000000,3,45,2.5,5E-07,9E-06,0,4027162,7,24,0,0,0,0,0,9,5229,-5,0,45,5,0.8,0,4,3,0,3,0,3,13.1,891358,0,-1,0,0,1539,10617,0,0,267,Leeds United F.C.,Watford,Man City,Tottenham,Liverpool,2.6,1.4,3.2,2.9,3.2,2,2.3,2,2.4,2.9,2.5,2.8,1.6,86.5
Jonjo,Shelvey,MID,NEW,5300000,2,41,2.6,4.90566037735849E-07,7.73584905660377E-06,0,23781,5,21,0,0,0,2,0,7.7,674,-2,0,41,2,0.3,0,1.7,6,0,3,0,0,0.1,23355,0,-1,0,2,1261,1461,0,1,181,West Ham,Brentford F.C.,Brighton,Southampton,Chelsea,1.3,1.6,3.9,2.9,2.6,1.4,2.2,2.1,2.2,1.5,1.3,2,1.8,50.8
Francisco,Sierralta,DEF,WAT,4300000,0,5,0.217391304347826,5.05561172901921E-08,1.16279069767442E-06,0,15103,0,9,0,0,0,0,0,1.2,35,-2,0,5,2,0,0,0,0,0,0,0,0,0,4135,1,-1,0,0,427,6,0,0,57,Aston Villa,Crystal Palace,Man Utd,Arsenal,Wolverhampton,0.2,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,11.5
Gylfi,Sigurdsson,MID,EVE,6700000,0,0,0,0,0,0,109273,0,0,0,0,0,0,0,0,124,-3,0,0,3,0,0,0,0,0,0,0,0,0.7,10097,0,-1,0,0,0,74,0,0,0,Southampton,Man City,Tottenham,Wolverhampton,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dynel,Simeu,DEF,SOU,4000000,0,0,0,0,0,0,235,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,263,0,-1,0,0,0,0,0,0,0,Everton,Norwich,Aston Villa,Newcastle,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ellis,Simms,FWD,EVE,4500000,0,2,2,4.44444444444444E-07,4.44444444444444E-07,0,51983,0,0,0,0,0,0,0,0.4,1081,0,0,2,0,0,0,0,0,0,1,0,0,0.3,69799,0,-1,0,0,61,0,0,0,6,Southampton,Man City,Tottenham,Wolverhampton,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7
Viljami,Sinisalo,GLK,AVL,4000000,0,0,0,0,0,0,5460,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0.1,7873,0,-1,0,0,0,99,0,0,0,Watford,Brighton,Southampton,Leeds United F.C.,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moussa,Sissoko,MID,WAT,4400000,10,54,2.3,5.22727272727273E-07,1.22727272727273E-05,0,424077,3,43,0,0,0,1,0,12.3,3282,-1,0,54,1,0.8,0,3.4,1,0,2,0,1,2.2,470526,0,-1,0,0,2050,2480,0,0,255,Aston Villa,Crystal Palace,Man Utd,Arsenal,Wolverhampton,3.5,1.5,3.6,1.6,1.6,1.2,1.5,1.6,1.2,1.9,1.5,1.5,1.4,82
Oliver,Skipp,MID,TOT,4400000,0,34,1.9,4.31818181818182E-07,7.72727272727273E-06,0,302448,6,13,0,0,0,0,0,7.7,1441,-1,0,34,1,0,0,0,0,0,8,0,0,0.7,307295,0,-1,0,0,1346,37,0,0,180,Man City,Burnley,Leeds United F.C.,Everton,Man Utd,0,0,0,0,0,1.8,1,1.3,1,1.3,1,1.6,1.4,37.4
Cieran,Slicker,GLK,MCI,4000000,0,0,0,0,0,0,1043,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1344,0,-1,0,0,0,18,0,0,0,Tottenham,Everton,Man Utd,Crystal Palace,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thierry,Small,DEF,SOU,4000000,0,0,0,0,0,0,108097,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,110571,0,-1,0,0,0,77,0,0,0,Everton,Norwich,Aston Villa,Newcastle,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0
William,Smallbone,MID,SOU,4500000,0,2,0.0833333333333333,1.85185185185185E-08,4.44444444444444E-07,0,23402,0,2,0,0,0,0,0,0.4,17,0,0,2,0,0,0,0,0,0,0,0,0,0,23474,0,-1,0,0,69,26,0,0,11,Everton,Norwich,Aston Villa,Newcastle,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6
Emile,Smith Rowe,MID,ARS,5800000,11,103,4.9,8.44827586206897E-07,1.77586206896552E-05,0,3107218,0,21,0,0,0,9,0,17.8,28795,3,0,103,-3,0.7,0,4,9,0,7,0,2,14,3691823,0,-1,0,1,1373,37468,0,0,363,Brentford F.C.,Wolverhampton,Watford,Leicester,Liverpool,11.3,0,6.1,9.7,4.6,4.3,5.6,4.7,4.8,3.8,5.6,5.3,5.6,123.1
Heung-Min,Son,MID,TOT,10800000,12,129,6.1,5.64814814814815E-07,1.19444444444444E-05,0,4832643,0,24,0,0,0,9,0,11.9,12837,8,-1,129,-8,0.5,0,5.2,13,0,8,0,7,19.2,4589254,0,-1,0,3,1832,127302,1,0,430,Man City,Burnley,Leeds United F.C.,Everton,Man Utd,11.5,5.8,7.6,13,7.1,9,6.4,7.7,6.3,7.5,4.2,8.4,7.5,197.9
Andreas,Sondergaard,GLK,WOL,3900000,0,0,0,0,0,0,92969,0,0,0,0,0,0,0,0,1023,-1,0,0,1,0,0,0,0,0,0,0,0,1.1,79399,0,-1,0,0,0,0,0,0,0,Leicester,Arsenal,West Ham,Crystal Palace,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,S?rensen,DEF,BRE,4300000,0,6,0.24,5.58139534883721E-08,1.3953488372093E-06,0,9175,1,7,0,0,0,0,0,1.4,43,-2,0,6,2,0,0,0,0,0,0,0,0,0,2249,0,-1,0,0,379,27,0,0,55,Arsenal,Newcastle,Norwich,Burnley,Leicester,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,12.1
Jacob,S?rensen,DEF,NOR,4300000,0,8,0.333333333333333,7.75193798449612E-08,1.86046511627907E-06,0,5030,0,7,0,0,0,0,0,1.9,31,-2,0,8,2,0,0,0,0,0,0,0,0,0,1294,0,-1,0,0,368,6,0,0,59,Liverpool,Southampton,Brentford F.C.,Leeds United F.C.,Chelsea,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,16.4
Tomas,Soucek,MID,WHU,5700000,2,77,3.2,5.6140350877193E-07,1.35087719298246E-05,0,899785,2,31,0,0,0,3,0,13.5,3391,-3,0,77,3,0.4,0,2.3,8,0,5,0,1,3.6,358967,0,-1,0,1,2148,1472,0,0,336,Newcastle,Wolverhampton,Liverpool,Aston Villa,Tottenham,3.8,3,1.6,3.3,2.1,3,2.3,3.4,2.1,2.8,3.1,2.1,2.6,120.8
Boubakary,Soumare,MID,LEI,4800000,0,33,1.5,3.125E-07,6.875E-06,0,20461,0,24,0,0,0,0,0,6.9,129,-2,0,33,2,0.1,0,0.3,1,0,2,0,1,0.1,16924,0,-1,0,0,1018,19,0,0,143,Wolverhampton,Burnley,Leeds United F.C.,Arsenal,Brentford F.C.,1,0.8,0.8,0.8,0.9,0.8,1.1,0.8,1,0.8,0.9,1,1,25.4
Caglar,Soyuncu,DEF,LEI,4900000,0,36,1.8,3.6734693877551E-07,7.3469387755102E-06,0,283918,4,35,0,0,0,1,0,7.3,1229,-1,0,36,1,0.1,0,0.3,0,0,2,0,0,1.5,149874,0,-1,0,0,1777,650,0,0,301,Wolverhampton,Burnley,Leeds United F.C.,Arsenal,Brentford F.C.,1.5,1.4,1.9,1.3,2,1.4,1.4,0.9,1.6,1.5,1.7,0.9,1.3,51.8
