FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW4Forecast,GW5Forecast,GW6Forecast,GW7Forecast,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
,Rodrigo,MID,MCI,5500000,2,12,4,7.27272727272727E-07,2.18181818181818E-06,0,25236,2,0,0,0,0,1,0,2.2,3986,0,0,12,0,0.5,0,3,0,0,3,0,0,0.8,38653,0,-1,0,0,270,7308,0,0,57,Leicester,Southampton,Chelsea,Liverpool,Burnley,2,5.5,2,2,6,2,5.2,2,4.8,4,2,2,5.6,5.2,2,6,2,2,5,2,5.9,2,4.2,2,3.6,2,3.9,2,3,2,6,2,6,2,5.6,16.9
Jay,Rodriguez,FWD,BUR,5400000,0,3,1,1.85185185185185E-07,5.55555555555556E-07,0,44676,0,0,0,0,0,0,0,0.6,3860,-1,1,3,1,0.1,0,0.3,0,0,1,0,0,0.7,25410,0,-1,0,0,84,1899,-1,0,17,Everton,Arsenal,Leicester,Norwich,Man City,0.5,0.7,0.5,1.1,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,1.4,0.5,0.6,0.5,0.5,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,1.5,0.5,0.5,0.5,0.5,0.7,0.5,1.2,5.8
,Roerslev,DEF,BRE,4400000,1,1,0.333333333333333,7.57575757575757E-08,2.27272727272727E-07,0,3765,0,1,0,0,0,0,0,0.2,181,-1,0,1,1,0.1,0,0.3,0,0,0,0,0,0.1,578,0,-1,0,0,29,53,0,0,7,Brighton,Wolverhampton,Liverpool,West Ham,Chelsea,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.5,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.5
Cristian,Romero,DEF,TOT,4900000,0,1,0.333333333333333,6.80272108843537E-08,2.04081632653061E-07,0,21700,0,0,0,0,0,0,0,0.2,1570,-1,0,1,1,0,0,0.2,0,0,0,0,0,0.3,10326,0,-1,0,0,1,307,0,0,3,Crystal Palace,Chelsea,Arsenal,Aston Villa,Newcastle,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0
,Romeu,MID,SOU,4500000,0,6,1.5,3.33333333333333E-07,1.33333333333333E-06,0,21452,1,4,0,0,0,0,0,1.3,2594,0,0,6,0,0.3,0,1.3,0,0,0,0,0,0.6,26282,0,-1,0,0,308,2257,0,0,38,West Ham,Man City,Wolverhampton,Chelsea,Leeds United F.C.,0.8,0.8,1,0.8,0.9,1.6,0.8,1,0.8,0.8,1.4,0.8,0.8,0.8,1.1,0.8,0.8,1.3,0.8,2.2,0.8,0.8,0.8,1.1,0.8,1.6,0.8,0.8,0.8,0.9,0.8,0.8,0.8,0.8,0.8,10.7
,Ronaldo,FWD,MUN,12500000,13,13,13,1.04E-06,1.04E-06,0,127695,0,1,0,0,0,2,0,1,6964,0,0,13,0,1,0,13,3,0,0,0,0,36.2,2799849,0,-1,0,1,90,695385,0,0,57,Newcastle,West Ham,Aston Villa,Everton,Leicester,12.48,13.52,12.48,14.24,14,14.7,12.96,12.48,13.9,12.5,14.24,12.352,12.72,14.3,13.52,14.7,12.48,14.24,15,14.16,14.7,14.8,12.72,12.48,11.3,13.76,13.52,12.48,13.44,12.032,13.44,12.48,14.32,13.44,12.4,17.8
Salomon,Rondon,FWD,EVE,6000000,0,0,0,0,0,0,2720,0,0,0,0,0,0,0,0,539,0,0,0,0,0,0,0,0,0,0,0,0,0.1,7505,0,-1,0,0,0,1361,0,0,0,Burnley,Aston Villa,Norwich,Man Utd,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Danny,Rose,DEF,WAT,4400000,0,0,0,0,0,0,27137,1,2,0,0,0,0,0,0,1491,-1,0,0,1,0,0,0,0,0,0,0,0,0.3,3200,0,-1,0,0,90,433,0,0,6,Wolverhampton,Norwich,Newcastle,Leeds United F.C.,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
John,Ruddy,GLK,WOL,4500000,0,0,0,0,0,0,5269,0,0,0,0,0,0,0,0,520,0,0,0,0,0,0,0,0,0,0,0,0,0.2,2160,0,-1,0,0,0,245,0,0,0,Watford,Brentford F.C.,Southampton,Newcastle,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antonio,Rudiger,DEF,CHE,5500000,6,19,4.8,8.72727272727273E-07,3.45454545454545E-06,0,220867,1,1,0,0,0,0,0,3.5,21048,0,0,19,0,0.8,0,4.3,0,0,3,0,0,8.5,275260,0,-1,0,0,360,32139,0,0,77,Aston Villa,Tottenham,Man City,Southampton,Brentford F.C.,6.6,5.8,7.2,5.6,4.8,6.7,2.6,7.1,3.3,6.6,2.9,3.5,6.7,4.7,5.4,3.7,5.9,6.4,2.8,6.9,5.5,6.9,3.6,7.2,3.9,5.8,4.7,7.2,3.8,4.7,4.6,3.5,6.5,5,7.1,7
Runar Alex,Runarsson,GLK,ARS,4000000,0,0,0,0,0,0,36029,0,0,0,0,0,0,0,0,3666,0,0,0,0,0,0,0,0,0,0,0,0,1.1,19017,0,-1,0,0,0,0,0,0,0,Norwich,Burnley,Tottenham,Brighton,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lukas,Rupp,MID,NOR,4500000,2,6,2,4.44444444444444E-07,1.33333333333333E-06,0,5326,0,7,0,0,0,0,0,1.3,556,0,0,6,0,0.3,0,1.3,0,0,0,0,0,0.1,5251,0,-1,0,0,231,875,0,0,30,Arsenal,Watford,Everton,Burnley,Brighton,1.2,2.5,1,1.3,1,1,1.4,1,1.5,1.6,1,1,1,1.6,1,1.5,1,1,1.2,1,1.4,3,1,1,1.8,1,1.3,1,2.5,1,2,1,1,1.3,1,7.2
Mathew,Ryan,GLK,BHA,4500000,0,0,0,0,0,0,568,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Brentford F.C.,Leicester,Crystal Palace,Arsenal,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,S.Armstrong,MID,SOU,5800000,0,0,0,0,0,0,21845,0,0,0,0,0,0,0,0,886,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,2937,0,-1,0,0,0,29,0,0,0,West Ham,Man City,Wolverhampton,Chelsea,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,S.Longstaff,MID,NEW,4500000,2,6,1.5,3.33333333333333E-07,1.33333333333333E-06,0,12136,0,7,0,0,0,0,0,1.3,1462,0,0,6,0,0.3,0,1.5,0,0,0,0,0,0.4,13902,0,-1,0,0,231,4935,0,0,42,Man Utd,Leeds United F.C.,Watford,Wolverhampton,Tottenham,0.8,1,0.8,0.8,0.8,0.8,0.9,0.8,1.3,0.8,1.2,1.8,0.8,0.8,2.2,0.8,0.8,0.8,1.8,0.8,0.8,1.2,0.8,0.8,0.8,0.8,1,0.8,1.1,1.6,0.8,0.8,0.8,1.1,0.8,9
,Sa,GLK,WOL,5000000,6,14,3.5,7E-07,2.8E-06,0,54443,0,3,0,13,0,0,0,2.8,5053,0,0,14,0,0.7,0,3.7,0,0,1,0,0,1.8,153591,0,-1,0,0,360,22927,0,0,68,Watford,Brentford F.C.,Southampton,Newcastle,Aston Villa,2.1,5.2,2.7,3.3,2.7,3.4,2.5,2.6,2.4,3.4,4.3,4.3,2,4,3.6,4.4,4.2,3.6,3.2,3.6,4.2,4.7,4.6,2.5,3.4,2.5,4,3.9,1.9,5.2,2.8,3.4,2.7,4,5.1,9.1
Allan,Saint-Maximin,FWD,NEW,6500000,5,19,4.8,7.38461538461538E-07,2.92307692307692E-06,0,276308,1,12,0,0,0,1,0,2.9,26654,0,0,19,0,0.7,0,4.8,2,0,0,0,2,6.2,345629,0,-1,0,0,360,113554,0,0,82,Man Utd,Leeds United F.C.,Watford,Wolverhampton,Tottenham,3.2,7.2,4,3.4,4.6,2.7,4.5,3.8,6.5,4.7,7.2,7.2,2.6,2.9,7.2,5.7,4.5,4,7.2,4.8,6.6,6.9,3.6,2.4,5.1,2.4,5.8,2.7,5.4,7.2,4.8,3.7,2.4,6.8,4.3,30.2
Romain,Saiss,DEF,WOL,5000000,6,11,2.8,5.6E-07,2.2E-06,0,38139,1,3,0,0,0,0,0,2.2,3489,0,0,11,0,0.6,0,3,0,0,1,0,0,1,60964,0,-1,0,0,353,9127,0,0,64,Watford,Brentford F.C.,Southampton,Newcastle,Aston Villa,1.4,4,1.9,2.3,1.9,2.4,1.7,1.8,1.7,2.4,3.2,3.4,1.4,2.9,2.5,3.2,3.1,2.6,2.2,2.6,3.1,3.7,3.4,1.7,2.4,1.7,2.9,2.8,1.4,4.2,2,2.4,1.9,2.9,4,18.8
Bukayo,Saka,MID,ARS,6300000,3,7,1.8,2.85714285714286E-07,1.11111111111111E-06,0,667845,0,6,0,0,0,0,0,1.1,28933,-2,0,7,2,0.3,0,2,0,0,1,0,0,7.6,156026,0,-1,0,0,226,15067,0,0,30,Norwich,Burnley,Tottenham,Brighton,Crystal Palace,1.3,1.2,0.9,0.9,1.1,1.2,0.9,2,0.9,1.6,0.9,0.9,1.2,0.9,0.9,1,1.2,2.7,0.9,2,1.2,0.9,1.4,0.9,0.9,1.7,0.9,0.9,0.9,1,0.9,0.9,1.1,0.9,0.9,25.5
Mohamed,Salah,MID,LIV,12500000,8,38,9.5,7.6E-07,3.04E-06,0,588082,0,1,0,0,0,3,0,3,55689,0,0,38,0,0.6,0,7,6,0,3,0,2,54.1,756849,0,-1,0,1,360,73423,0,0,109,Leeds United F.C.,Crystal Palace,Brentford F.C.,Man City,Watford,12.7,11.8,10.9,14.2,11.6,9.7,8.6,11.5,11.4,12,13,13.6,12.8,13.7,11.9,11.9,11.7,11.3,13.5,11.8,14.2,12.1,12.2,13.6,9,12.5,8.1,14.2,7.2,11.9,10.8,12.1,9.5,13.1,11.4,60.4
William,Saliba,DEF,ARS,4500000,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Norwich,Burnley,Tottenham,Brighton,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohammed,Salisu,DEF,SOU,4500000,7,12,3,6.66666666666667E-07,2.66666666666667E-06,0,5332,1,6,0,0,0,0,0,2.7,476,0,0,12,0,0.8,0,3.7,3,0,1,0,0,0.2,7188,0,-1,0,0,360,1277,0,0,71,West Ham,Man City,Wolverhampton,Chelsea,Leeds United F.C.,2,1.5,3.3,1.9,3.4,3.7,1.5,3.3,2.5,4.2,3.9,2.9,3.2,1.8,4.5,1.7,4.2,2.8,2.9,4.5,3.8,2.7,2.1,3.4,1.9,3.7,2,2.5,3,3.5,3,2.9,2.7,3.9,1.7,17.8
Mbwana Ally,Samatta,FWD,AVL,5500000,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Chelsea,Everton,Man Utd,Tottenham,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Albert,Sambi Lokonga,MID,ARS,5000000,3,6,2,4E-07,1.2E-06,0,11448,1,4,0,0,0,0,0,1.2,956,0,0,6,0,0.3,0,1.3,0,0,1,0,0,0.2,8425,0,-1,0,0,241,1324,0,0,39,Norwich,Burnley,Tottenham,Brighton,Crystal Palace,1.6,1.4,1,1,1.3,1.5,1,2.3,1,1.9,1,1.1,1.4,1,1,1.3,1.5,3,1,2.3,1.5,1,1.6,1,1,2,1,1,1,1.2,1,1,1.3,1.1,1.1,11.2
Davinson,Sanchez,DEF,TOT,4500000,0,19,6.3,1.4E-06,4.22222222222222E-06,0,127770,1,0,0,0,0,0,0,4.2,15009,0,0,19,0,1.1,0,4.8,2,0,3,0,0,2,199052,0,-1,0,0,270,7136,0,0,72,Crystal Palace,Chelsea,Arsenal,Aston Villa,Newcastle,0,8.2,8.4,8.8,5,6.3,8.6,6.3,8.9,6.9,9.4,8.9,8.9,6.1,7.8,8,6.8,5.4,8.4,6.7,7.5,8.4,5.3,7.9,6.3,8.2,6.1,7.8,6.7,7.9,7.2,9.4,9.2,9.4,7.9,8.5
Robert,Sanchez,GLK,BHA,4500000,6,16,4,8.88888888888889E-07,3.55555555555556E-06,0,337148,0,3,0,7,0,0,0,3.6,28124,0,0,16,0,1,0,4.7,0,0,2,0,0,25.2,521806,0,-1,0,0,360,59452,0,0,82,Brentford F.C.,Leicester,Crystal Palace,Arsenal,Norwich,4.7,5.1,3.5,4.7,4.5,6,6,3.7,3.6,4.5,3.4,3.7,5,4.3,4.7,6,3.6,3.4,3.8,3.3,4,2.9,4.9,4.4,2.6,4.6,2.8,4.5,5.3,5.6,3.5,5,4.4,4.5,2.7,7.6
Jadon,Sancho,MID,MUN,9200000,2,7,2.33333333333333,2.53623188405797E-07,7.60869565217391E-07,0,555229,0,1,0,0,0,0,0,0.8,27803,-3,0,7,3,0.2,0,2,0,0,1,0,0,3,36382,0,-1,0,0,182,2921,0,0,16,Newcastle,West Ham,Aston Villa,Everton,Leicester,2.5,1.2,2,1.5,1.2,1.2,1.2,3.5,1.3,1.2,1.8,1.7,1.5,1.2,1.2,1.3,3,2,1.2,1.2,1.8,1.9,1.2,3,1.2,1.2,1.2,2.6,1.3,2.1,1.6,2.2,1.2,1.6,1.2,10
Morgan,Sanson,MID,AVL,5000000,0,0,0,0,0,0,611,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,362,0,-1,0,0,0,160,0,0,0,Chelsea,Everton,Man Utd,Tottenham,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joshua,Sargent,FWD,NOR,5500000,0,3,1,1.81818181818182E-07,5.45454545454545E-07,0,8224,0,2,0,0,0,0,0,0.5,974,0,0,3,0,0.1,0,0.7,0,0,0,0,0,0.1,5842,0,-1,0,0,43,98,0,0,10,Arsenal,Watford,Everton,Burnley,Brighton,0,1.3,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.6,0.5,0.5,0.5,0.5,0.5,1.5,0.5,0.5,0.5,0.6,0.5,0.5,1,0.5,1.1,0.5,0.5,0.5,0.5,2.4
Ismaila,Sarr,MID,WAT,6000000,2,15,3.8,6.33333333333333E-07,2.5E-06,0,287896,0,7,0,0,0,1,0,2.5,28230,0,0,15,0,0.3,0,2,2,0,0,0,0,5.3,415647,0,-1,0,0,360,28811,0,0,48,Wolverhampton,Norwich,Newcastle,Leeds United F.C.,Liverpool,4.8,2,5.6,1.9,2.4,1.9,4.7,2.1,3,1.9,4.2,5.7,1.9,2.3,4.4,2.3,3.3,3.5,1.9,5,1.9,3.2,1.9,1.9,4.6,1.9,4,1.9,4.5,5.1,1.9,5.7,1.9,5.7,1.9,32.3
Malang,Sarr,DEF,CHE,5000000,0,0,0,0,0,0,2627,0,0,0,0,0,0,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0.1,918,0,-1,0,0,0,111,0,0,0,Aston Villa,Tottenham,Man City,Southampton,Brentford F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Saul,MID,CHE,5500000,1,1,0.333333333333333,6.06060606060606E-08,1.81818181818182E-07,0,10752,0,0,0,0,0,0,0,0.2,4069,0,0,1,0,0.2,0,1,0,0,0,0,0,0.3,29316,0,-1,0,0,45,6221,0,0,1,Aston Villa,Tottenham,Man City,Southampton,Brentford F.C.,0.2,0.2,0.5,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.4
Dane,Scarlett,FWD,TOT,4500000,0,0,0,0,0,0,129555,0,0,0,0,0,0,0,0,14982,0,0,0,0,0,0,0,0,0,0,0,0,3.2,214066,0,-1,0,0,0,44324,0,0,0,Crystal Palace,Chelsea,Arsenal,Aston Villa,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fabian,Schar,DEF,NEW,4400000,0,0,0,0,0,0,7947,2,4,0,0,0,0,0,0,615,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,2064,0,-1,0,0,180,145,0,0,17,Man Utd,Leeds United F.C.,Watford,Wolverhampton,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2
Kjell,Scherpen,GLK,BHA,4500000,0,0,0,0,0,0,1289,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,616,0,-1,0,0,0,169,0,0,0,Brentford F.C.,Leicester,Crystal Palace,Arsenal,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeffrey,Schlupp,MID,CRY,5400000,0,5,1.7,3.14814814814815E-07,9.25925925925926E-07,0,3154,0,2,0,0,0,0,0,0.9,465,-1,0,5,1,0.2,0,1.3,0,0,1,0,0,0.1,976,0,-1,0,0,125,14,0,0,16,Tottenham,Liverpool,Brighton,Leicester,Arsenal,0,0,0,0,0,1.7,0.8,1.3,0.9,1.3,0.8,0.8,1,1.2,0.8,0.8,1.4,0.8,0.8,0.8,0.8,0.8,1,2,0.9,2.6,0.8,1.2,0.8,0.8,1.1,0.8,2,0.8,0.8,2.4
Kasper,Schmeichel,GLK,LEI,5000000,4,17,4.2,8.4E-07,3.4E-06,0,346129,0,6,0,16,0,0,0,3.4,36266,0,0,17,0,0.5,0,2.7,2,0,1,0,0,19.5,443494,0,-1,0,0,360,60490,0,0,84,Man City,Brighton,Burnley,Crystal Palace,Man Utd,6.3,3.4,6.3,2.1,5.9,3,6.2,2.8,5.6,6.3,2.1,2.1,5.3,6.3,2.1,2.1,6,6,2.2,5.4,4.5,4.2,3.3,2.1,6,3.7,6.3,3,5.4,2.1,6,3.9,4.3,2.1,5.1,12.4
Ken,Sema,MID,WAT,5400000,1,4,1.33333333333333,2.46913580246914E-07,7.40740740740741E-07,0,2482,1,5,0,0,0,0,0,0.7,188,-1,0,4,1,0.2,0,1,0,0,0,0,0,0,596,0,-1,0,0,180,37,0,0,12,Wolverhampton,Norwich,Newcastle,Leeds United F.C.,Liverpool,1,0.7,1.3,0.7,0.7,0.7,1,0.7,0.7,0.7,0.8,2,0.7,0.7,0.9,0.7,0.7,0.7,0.7,1.1,0.7,0.7,0.7,0.7,0.9,0.7,0.8,0.7,0.9,1.1,0.7,1.6,0.7,1.4,0.7,7.5
,Semedo,DEF,WOL,4900000,6,10,3.33333333333333,6.80272108843537E-07,2.04081632653061E-06,0,108966,0,2,0,0,0,0,0,2,6710,-1,0,10,1,0.7,0,3.3,0,0,1,0,0,2.6,173691,0,-1,0,0,270,20362,0,0,44,Watford,Brentford F.C.,Southampton,Newcastle,Aston Villa,1.9,5,2.5,3.1,2.5,3.2,2.3,2.4,2.2,3.2,4.1,4.1,1.9,3.7,3.3,4.1,3.9,3.4,2.9,3.4,3.9,4.4,4.3,2.3,3.2,2.3,3.7,3.7,1.7,5,2.6,3.2,2.5,3.7,4.8,13.9
Ryan,Sessegnon,DEF,TOT,4400000,0,0,0,0,0,0,5582,0,0,0,0,0,0,0,0,586,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,1045,0,-1,0,0,0,31,0,0,0,Crystal Palace,Chelsea,Arsenal,Aston Villa,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamie,Shackleton,MID,LEE,4500000,0,5,1.66666666666667,3.7037037037037E-07,1.11111111111111E-06,0,5215,0,0,0,0,0,0,0,1.1,809,0,0,5,0,0.4,0,1.7,0,0,0,0,1,0.2,10548,0,-1,0,0,55,1154,0,0,15,Liverpool,Newcastle,West Ham,Watford,Southampton,0.8,0.8,0.8,1.9,0.8,1.2,0.8,1.6,0.8,0.8,1,1.3,0.8,0.8,1.1,0.8,1.2,1.9,0.8,1.6,0.8,0.8,0.8,0.8,0.8,1.3,0.9,1.1,0.8,1,0.8,2.5,0.9,0.8,0.8,4.8
Xherdan,Shaqiri,MID,LIV,5900000,0,0,0,0,0,0,6731,0,0,0,0,0,0,0,0,204,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,574,0,-1,0,0,0,0,0,0,0,Leeds United F.C.,Crystal Palace,Brentford F.C.,Man City,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luke,Shaw,DEF,MUN,5500000,5,16,4,7.27272727272727E-07,2.90909090909091E-06,0,1043156,1,3,0,0,0,0,0,2.9,114652,0,0,16,0,0.9,0,5,2,0,1,0,1,44.3,420145,0,-1,0,0,360,43168,0,0,75,Newcastle,West Ham,Aston Villa,Everton,Leicester,4.2,2.9,4.9,3.2,2.8,5.1,5.2,6,2.5,3.2,5.2,4.4,4,4.2,4.3,2.2,5.4,4.8,3.2,3.2,3.3,4,4,5.4,2.4,5.5,5.7,5.6,2.9,5,4.9,6,4.7,4.5,3,21.4
Jonjo,Shelvey,MID,NEW,5400000,0,1,0.333333333333333,6.17283950617284E-08,1.85185185185185E-07,0,7025,1,4,0,0,0,0,0,0.2,233,-1,0,1,1,0,0,0.2,0,0,0,0,0,0.1,808,0,-1,0,0,69,20,0,0,7,Man Utd,Leeds United F.C.,Watford,Wolverhampton,Tottenham,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.5,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.8
Francisco,Sierralta,DEF,WAT,4400000,-1,1,0.333333333333333,7.57575757575757E-08,2.27272727272727E-07,0,7490,0,3,0,0,0,0,0,0.2,466,-1,0,1,1,0.1,0,0.3,0,0,0,0,0,0.1,1793,1,-1,0,0,180,94,0,0,25,Wolverhampton,Norwich,Newcastle,Leeds United F.C.,Liverpool,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.5,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,3.2
Gylfi,Sigurdsson,MID,EVE,6800000,0,0,0,0,0,0,76325,0,0,0,0,0,0,0,0,2230,-2,1,0,2,0,0,0,0,0,0,0,0,1.1,5604,0,-1,0,0,0,465,-1,0,0,Burnley,Aston Villa,Norwich,Man Utd,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Viljami,Sinisalo,GLK,AVL,4000000,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,634,0,-1,0,0,0,634,0,0,0,Chelsea,Everton,Man Utd,Tottenham,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moussa,Sissoko,MID,WAT,4500000,2,3,1,2.22222222222222E-07,6.66666666666667E-07,0,100443,1,3,0,0,0,0,0,0.7,9131,0,0,3,0,0.2,0,0.8,0,0,0,0,0,2.7,182796,0,-1,0,0,160,27938,0,0,10,Wolverhampton,Norwich,Newcastle,Leeds United F.C.,Liverpool,0.6,0.5,0.8,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,1.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.7,0.5,1,0.5,0.9,0.5,7.5
Oliver,Skipp,MID,TOT,4500000,2,9,2.2,4.88888888888889E-07,2E-06,0,62794,2,3,0,0,0,0,0,2,7810,0,0,9,0,0.5,0,2.2,0,0,3,0,0,1.3,122853,0,-1,0,0,360,24280,0,0,41,Crystal Palace,Chelsea,Arsenal,Aston Villa,Newcastle,1.1,1.4,1.6,1.7,1.3,1.1,1.1,1.3,1.5,1.7,1.9,1.8,1.2,1.1,1.1,1.5,1.4,1.2,1.6,1.1,1.6,1.7,1.1,1.2,1.3,1.1,1.1,2.2,1.1,1.1,1.1,2.3,1.1,2.6,1.5,5.3
William,Smallbone,MID,SOU,4500000,0,0,0,0,0,0,716,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,767,0,-1,0,0,0,103,0,0,0,West Ham,Man City,Wolverhampton,Chelsea,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
