FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Manuel,Lanzini,MID,WHU,6400000,0,8,0.888888888888889,1.38888888888889E-07,1.25E-06,0,7852,1,0,0,0,0,1,0,1.2,167,-1,0,8,1,0.1,0,0.7,0,0,0,0,0,0.1,7854,0,-1,0,0,47,117,0,0,26,Aston Villa,Man Utd,Leeds United F.C.,Crystal Palace,Chelsea,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,6.7
Aymeric,Laporte,DEF,MCI,6000000,0,12,3,5E-07,2E-06,0,241770,1,4,0,0,0,0,0,2,4939,0,0,12,0,0.1,0,0.7,2,0,1,0,0,3,104697,0,-1,0,0,360,3697,0,0,62,Burnley,Fulham,Man Utd,West Brom,Southampton,2.6,3.1,4.1,3.3,1.6,2,2,2.4,2.3,3.9,2.9,2.7,2.9,3.3,1.9,3.6,3.2,3.2,2.7,3.5,3,2.1,3.9,2.6,2.7,2,2.3,2.7,2.1,9.7
Jamaal,Lascelles,DEF,NEW,4400000,0,14,1.8,4.09090909090909E-07,3.18181818181818E-06,0,208499,1,13,0,0,0,0,0,3.2,2846,-1,0,14,1,0.2,0,1,0,0,1,0,0,1.6,74268,0,-1,0,0,672,52,0,0,102,Crystal Palace,Aston Villa,West Brom,Leeds United F.C.,Fulham,0,2.1,1.3,1.4,1.2,2,1.7,0.9,1.5,1.9,0.9,1,1.7,0.9,1.2,2.2,1.4,1.4,0.9,1.3,0.9,1.5,1.3,1.7,1.2,1.5,1.8,1,1.3,15.5
Maxime,Le Marchand,DEF,FUL,4200000,0,1,0.111111111111111,2.64550264550265E-08,2.38095238095238E-07,0,9620,2,1,0,0,0,0,0,0.2,74,-3,0,1,3,0,0,0,0,0,0,0,0,0.1,1720,0,-1,0,0,122,69,0,0,12,Leicester,Man City,Liverpool,Brighton,Newcastle,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.6
Florian,Lejeune,DEF,NEW,4300000,0,0,0,0,0,0,2452,0,0,0,0,0,0,0,0,7,-2,0,0,2,0,0,0,0,0,0,0,0,0,284,0,-1,0,0,0,8,0,0,0,Crystal Palace,Aston Villa,West Brom,Leeds United F.C.,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jonathan,Leko,MID,WBA,4500000,0,0,0,0,0,0,3312,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1141,0,-1,0,0,0,4,0,0,0,Sheffield United,Crystal Palace,Newcastle,Man City,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mario,Lemina,MID,FUL,4500000,1,8,0.888888888888889,1.97530864197531E-07,1.77777777777778E-06,0,65751,0,7,0,0,0,0,0,1.8,313,0,0,8,0,0.2,0,1,0,0,0,0,0,0.4,9880,0,-1,0,0,233,94,0,0,32,Leicester,Man City,Liverpool,Brighton,Newcastle,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,8.4
Bernd,Leno,GLK,ARS,5000000,2,40,4,8E-07,8E-06,0,378189,0,12,0,28,0,0,0,8,8799,0,0,40,0,1,0,5.2,5,0,3,0,0,8.9,397535,0,-1,0,2,900,3013,0,0,192,Wolverhampton,Tottenham,Burnley,Southampton,Everton,4.6,4.9,3.5,3.4,3.6,2.7,4.6,4.9,5.3,2.6,3.1,4.3,4.9,6,2.8,5,5,4.9,2.6,5.1,5.2,4.9,4.2,2.8,4.1,4.4,4.3,4.6,3.1,22.6
Jamal,Lewis,DEF,NEW,4300000,6,20,2,4.65116279069767E-07,4.65116279069767E-06,0,223041,3,14,0,0,0,0,0,4.7,1264,-2,0,20,2,0.6,0,2.5,1,0,2,0,0,2.2,246035,0,-1,0,0,831,7500,0,0,128,Crystal Palace,Aston Villa,West Brom,Leeds United F.C.,Fulham,1.6,2.4,1.5,1.7,1.5,2.3,2,1,1.7,2.2,1,1.1,2,1.1,1.4,2.6,1.7,1.7,1,1.6,1,1.7,1.5,2,1.4,1.8,2.1,1.2,1.6,29.4
Victor,Lindelof,DEF,MUN,4800000,1,22,2.8,5.83333333333333E-07,4.58333333333333E-06,0,99565,0,10,0,0,0,0,0,4.6,1636,-2,1,22,2,0.6,0,3,1,0,2,0,0,1.2,46214,0,-1,0,0,720,801,-1,0,140,Southampton,West Ham,Man City,Sheffield United,Leeds United F.C.,1.8,3.3,3,3.1,1.4,3.2,2.5,1.6,2.9,3.4,1.8,3.7,1.7,1.4,3,1.4,2.6,3.9,2.3,2.9,1.5,3.1,1.7,3,3,3.9,1.5,2.2,3.1,17
Jesse,Lingard,MID,MUN,5900000,0,0,0,0,0,0,14016,0,0,0,0,0,0,0,0,70,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,4113,0,-1,0,0,0,108,0,0,0,Southampton,West Ham,Man City,Sheffield United,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jake,Livermore,MID,WBA,4800000,0,12,1.5,3.125E-07,2.5E-06,0,11589,2,17,0,0,0,0,0,2.5,172,-2,0,12,2,0.2,0,0.8,0,0,1,0,0,0.1,4264,1,-1,0,0,656,6,0,0,52,Sheffield United,Crystal Palace,Newcastle,Man City,Aston Villa,0,0.9,0.9,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,1,1.3,0.8,0.8,1.1,0.8,0.8,0.8,0.8,0.8,0.9,0.8,0.9,0.9,0.8,0.8,0.8,0.9,13.2
Diego,Llorente,DEF,LEE,4400000,0,0,0,0,0,0,2746,0,0,0,0,0,0,0,0,23,-1,0,0,1,0,0,0,0,0,0,0,0,0,2617,0,-1,0,0,0,7,0,0,0,Everton,Chelsea,West Ham,Newcastle,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hugo,Lloris,GLK,TOT,5500000,10,47,4.7,8.54545454545455E-07,8.54545454545455E-06,0,255743,0,9,0,25,0,0,0,8.5,5962,0,0,47,0,1.3,0,7,8,0,4,0,0,5.4,236882,0,-1,0,0,900,8020,0,0,190,Chelsea,Arsenal,Crystal Palace,Liverpool,Leicester,5.6,4.8,6,6.6,3.5,6.4,4.8,3.2,7,6.4,5.7,6,3.1,5,6.8,6.6,4,6.1,7,3.9,5.5,4.6,4.9,6,4.1,6.3,5.4,3.7,6.5,17.9
Giovani,Lo Celso,MID,TOT,6900000,1,13,1.44444444444444,2.09339774557166E-07,1.88405797101449E-06,0,34999,1,1,0,0,0,1,0,1.9,487,-1,0,13,1,0.3,0,2.2,0,0,1,0,0,0.4,7148,0,-1,0,0,234,92,0,0,38,Chelsea,Arsenal,Crystal Palace,Liverpool,Leicester,0.9,0.7,0.7,0.7,0.7,0.8,0.7,0.7,1.1,1.5,0.7,1,0.7,0.7,0.7,0.9,0.7,0.7,1,0.7,1.1,0.7,0.9,0.9,0.8,1.1,0.7,0.7,1,25
Ruben,Loftus-Cheek,MID,FUL,5900000,3,16,1.77777777777778,3.01318267419962E-07,2.71186440677966E-06,0,14692,1,4,0,0,0,1,0,2.7,211,-1,0,16,1,0.4,0,2.2,0,0,2,0,0,0.2,10874,0,-1,0,0,328,274,0,0,55,Leicester,Man City,Liverpool,Brighton,Newcastle,1,0.9,0.9,1,1.2,1.3,1,1.4,0.9,0.9,1,1,0.9,1.1,0.9,1.6,0.9,0.9,0.9,0.9,1.2,1.2,1.1,0.9,0.9,1.4,0.9,1,1.1,16.7
Kevin,Long,DEF,BUR,4400000,0,11,1.8,4.09090909090909E-07,2.5E-06,0,13074,2,12,0,0,0,0,0,2.5,281,-1,1,11,1,0,0,0,1,0,1,0,0,0.2,9551,0,-1,0,0,540,46,-1,0,76,Man City,Everton,Arsenal,Aston Villa,Wolverhampton,2,0.9,1.9,2,1.5,1.4,1,1.3,1.7,1.6,0.9,1.2,1.8,0.9,1.3,1.3,1.4,1.2,0.9,0.9,0.9,0.9,2.2,1.4,1.3,1.3,0.9,1.7,1.5,12.2
Shane,Long,FWD,SOU,5200000,1,8,0.888888888888889,1.70940170940171E-07,1.53846153846154E-06,0,93312,0,5,0,0,0,0,0,1.5,838,-3,0,8,3,0.2,0,1,0,0,0,0,0,0.6,30876,0,-1,0,0,61,638,0,0,15,Man Utd,Brighton,Sheffield United,Arsenal,Man City,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.8,0.4,0.4,0.4,0.6,0.4,0.4,0.9
Ademola,Lookman,MID,FUL,5000000,7,27,3.9,7.8E-07,5.4E-06,0,26774,1,8,0,0,0,2,0,5.4,1082,0,0,27,0,0.7,1,3.5,3,0,1,0,1,0.4,55753,0,-1,0,0,561,750,0,0,95,Leicester,Man City,Liverpool,Brighton,Newcastle,3.7,2.6,3.2,3.5,4,4.3,3.6,4.6,2.6,3.2,3.7,3.7,3,3.8,3.4,5.1,2.3,2.2,3.2,3.2,4,4.1,3.9,2.6,3.4,4.5,2.6,3.5,3.8,45.4
Jonas,Lossl,GLK,EVE,4400000,0,0,0,0,0,0,6573,0,0,0,0,0,0,0,0,78,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,2082,0,-1,0,0,0,13,0,0,0,Leeds United F.C.,Burnley,Chelsea,Leicester,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Max,Lowe,DEF,SHU,4400000,2,7,0.777777777777778,1.76767676767677E-07,1.59090909090909E-06,0,3804,0,7,0,0,0,0,0,1.6,90,-1,0,7,1,0.3,0,1.3,0,0,0,0,0,0.1,1694,0,-1,0,0,368,36,0,0,31,West Brom,Leicester,Southampton,Man Utd,Brighton,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.5,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,10.2
Matthew,Lowton,DEF,BUR,4400000,0,14,2.8,6.36363636363636E-07,3.18181818181818E-06,0,8711,1,9,0,0,0,0,0,3.2,112,-1,0,14,1,0.8,0,3.7,0,0,2,0,0,0.1,4102,0,-1,0,0,450,114,0,0,80,Man City,Everton,Arsenal,Aston Villa,Wolverhampton,3.7,1.7,3.5,3.7,2.9,2.8,2.1,2.6,3.2,3,1.9,2.4,3.4,1.8,2.6,2.7,2.9,2.5,2,1.8,1.6,1.5,4,2.9,2.6,2.6,1.6,3.3,2.9,8.9
,Lucas Moura,MID,TOT,6800000,1,19,2.11111111111111,3.10457516339869E-07,2.79411764705882E-06,0,162689,0,5,0,0,0,1,0,2.8,1211,-2,0,19,2,0.1,0,0.8,1,0,1,0,0,1.3,73751,0,-1,0,0,369,293,0,0,40,Chelsea,Arsenal,Crystal Palace,Liverpool,Leicester,1.7,1.1,1.1,1.1,1.1,1.5,1.2,1.1,2,2.6,1.1,1.8,1.1,1.3,1.3,1.6,1.2,1.1,1.9,1.2,2,1.1,1.7,1.7,1.6,2,1.1,1.1,1.8,21.5
John,Lundstram,MID,SHU,5100000,1,13,1.3,2.54901960784314E-07,2.54901960784314E-06,0,646644,3,12,0,0,0,0,0,2.5,4330,-4,0,13,4,0.3,1,1.3,0,0,1,0,0,2.6,37372,0,-1,0,0,664,148,0,0,70,West Brom,Leicester,Southampton,Man Utd,Brighton,0.7,0.6,0.6,0.6,0.7,0.6,1,0.6,0.6,0.6,0.7,0.6,0.7,0.6,0.6,0.7,0.6,0.6,0.7,0.6,0.8,0.6,0.6,0.6,0.7,0.6,0.6,0.8,0.7,38.6
Alexis,Mac Allister,MID,BHA,5300000,0,11,1.22222222222222,2.30607966457023E-07,2.07547169811321E-06,0,4756,0,1,0,0,0,1,0,2.1,84,-2,0,11,2,0,0,0.2,3,0,0,0,0,0,2410,0,-1,0,0,43,10,0,0,29,Liverpool,Southampton,Leicester,Fulham,Sheffield United,0,0.6,0.7,0.6,0.8,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.6,0.9,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.6,1.1,0.6,0.6,0.6,0.6,0.7,5.3
Matt,Macey,GLK,ARS,4000000,0,0,0,0,0,0,45451,0,0,0,0,0,0,0,0,857,0,0,0,0,0,0,0,0,0,0,0,0,1.5,116048,0,-1,0,0,0,1704,0,0,0,Wolverhampton,Tottenham,Burnley,Southampton,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James,Maddison,MID,LEI,7000000,2,26,2.88888888888889,4.12698412698413E-07,3.71428571428571E-06,0,259438,1,8,0,0,0,1,0,3.7,4118,0,0,26,0,0.4,0,2.8,1,0,2,0,2,2.8,321814,0,-1,0,0,448,4729,0,0,88,Fulham,Sheffield United,Brighton,Everton,Tottenham,2.2,3.9,1.6,1.9,2.7,1.4,1.8,3.1,1.4,2.1,2.6,1.5,2.7,2.4,1.4,3.1,1.6,2.8,2.7,3.5,1.4,2.6,2.3,2.1,2.1,1.8,2.7,2.6,1.4,30.9
Harry,Maguire,DEF,MUN,5400000,1,28,3.1,5.74074074074074E-07,5.18518518518519E-06,0,208906,2,16,0,0,0,1,0,5.2,3096,-1,0,28,1,0.5,0,2.5,1,0,2,0,1,3.3,150815,0,-1,0,1,810,3966,0,0,158,Southampton,West Ham,Man City,Sheffield United,Leeds United F.C.,2.1,3.8,3.5,3.6,1.6,3.7,2.9,1.9,3.3,4,2.2,4.3,2,1.6,3.5,1.6,3.1,4.4,2.7,3.3,1.8,3.6,2.1,3.5,3.4,4.5,1.8,2.6,3.6,36.5
Riyad,Mahrez,MID,MCI,8200000,21,45,6.4,7.80487804878049E-07,5.48780487804878E-06,0,491704,0,9,0,0,0,4,0,5.5,2428,-3,0,45,3,0.9,0,7.7,5,0,3,0,1,3.7,587173,0,-1,0,2,591,102285,0,0,154,Burnley,Fulham,Man Utd,West Brom,Southampton,8.3,8.5,7.6,8.7,6.1,7.6,7.4,7.4,7.2,8.2,7.9,8.3,8.8,5.2,5.6,8.2,7.6,5.6,7.5,8.1,7.9,6.7,8.4,8.3,5.5,6.6,8.4,7.8,7.8,80.2
Ainsley,Maitland-Niles,DEF,ARS,4700000,0,10,1.11111111111111,2.36406619385343E-07,2.12765957446809E-06,0,126131,0,3,0,0,0,0,0,2.1,1141,-3,0,10,3,0.1,0,0.5,0,0,1,0,0,1,47655,0,-1,0,0,188,176,0,0,38,Wolverhampton,Tottenham,Burnley,Southampton,Everton,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.6,0.6,0.6,0.7,1,0.6,0.8,0.7,0.7,0.6,0.7,0.8,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.6,3.2
Sadio,Mane,MID,LIV,12100000,1,50,5.6,4.62809917355372E-07,4.13223140495868E-06,0,1194688,2,10,0,0,0,4,0,4.1,66921,1,0,50,-1,0.2,0,3,4,0,2,0,3,11.3,1072848,0,-1,0,1,733,2283,0,0,144,Brighton,Wolverhampton,Fulham,Tottenham,Crystal Palace,6.1,7,5.8,4.8,4,7.6,6.6,4.5,7.5,4.9,5.9,5.7,6.2,5.8,6.1,6.8,7.3,7.4,5.2,5.7,6.4,4.6,6.6,6.6,5.8,7.3,6.2,7.4,7.2,86.5
Javier,Manquillo,DEF,NEW,4400000,6,16,2.7,6.13636363636364E-07,3.63636363636364E-06,0,24774,1,7,0,0,0,0,0,3.6,123,-1,0,16,1,0.4,0,1.8,0,0,2,0,0,0.3,13919,0,-1,0,0,459,230,0,0,76,Crystal Palace,Aston Villa,West Brom,Leeds United F.C.,Fulham,2.5,3.6,2.5,2.7,2.4,3.5,3.1,1.6,2.8,3.4,1.5,1.9,3.1,1.9,2.3,3.8,2.7,2.7,1.7,2.5,1.4,2.8,2.4,3.1,2.3,2.8,3.2,2,2.5,12.8
Fernando,Marcal,DEF,WOL,4800000,2,11,1.22222222222222,2.5462962962963E-07,2.29166666666667E-06,0,35790,1,2,0,0,0,0,0,2.3,101,-2,0,11,2,0.2,0,1,0,0,1,0,0,0.1,22955,0,-1,0,0,224,83,0,0,51,Arsenal,Liverpool,Aston Villa,Chelsea,Burnley,0.9,0.7,0.6,0.6,0.6,0.6,1.1,0.6,0.6,0.9,0.6,0.6,0.8,0.6,0.6,0.6,0.6,1,1.1,0.9,0.8,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.8,7.8
Solomon,March,MID,BHA,5000000,2,37,4.1,8.2E-07,7.4E-06,0,95622,0,14,0,0,0,2,0,7.4,2953,0,0,37,0,0.6,0,3.2,4,0,2,0,1,1.1,161053,0,-1,0,1,750,6341,0,0,153,Liverpool,Southampton,Leicester,Fulham,Sheffield United,2.9,4,4.5,4.3,4.9,4.2,3.2,3.8,3.4,4.8,4.1,2.3,2.9,5.4,2.2,4,4.6,2.7,3.4,3.5,4.3,3.7,4.2,5.9,3,3.9,3.5,2.9,4.7,50.4
Pablo,Mari,DEF,ARS,4400000,0,0,0,0,0,0,755,0,0,0,0,0,0,0,0,6,-1,0,0,1,0,0,0,0,0,0,0,0,0,313,0,-1,0,0,0,7,0,0,0,Wolverhampton,Tottenham,Burnley,Southampton,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony,Martial,FWD,MUN,8700000,0,9,1.8,2.06896551724138E-07,1.03448275862069E-06,0,1124781,0,11,0,0,0,0,0,1,7795,-3,0,9,3,0.1,0,1,0,0,1,0,1,3.7,551326,0,-1,0,0,377,650,0,1,13,Southampton,West Ham,Man City,Sheffield United,Leeds United F.C.,0,1.2,0.9,1.9,0.9,1.7,0.9,0.9,1.7,1.4,1.1,1.5,1,1,1.4,0.9,1.2,1.2,0.9,1.6,0.9,1.6,0.9,1.6,1.1,1.8,0.9,1.3,1,19.3
David,Martin,GLK,WHU,4000000,0,0,0,0,0,0,161715,0,0,0,0,0,0,0,0,2411,0,0,0,0,0,0,0,0,0,0,0,0,7.4,156909,0,-1,0,0,0,2582,0,0,0,Aston Villa,Man Utd,Leeds United F.C.,Crystal Palace,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Martinelli,MID,ARS,4900000,0,0,0,0,0,0,2420,0,0,0,0,0,0,0,0,25,-1,0,0,1,0,0,0,0,0,0,0,0,0,917,0,-1,0,0,0,63,0,0,0,Wolverhampton,Tottenham,Burnley,Southampton,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emiliano,Martinez,GLK,AVL,4800000,0,41,5.1,1.0625E-06,8.54166666666667E-06,0,438741,0,11,0,23,0,0,0,8.5,13089,3,0,41,-3,0.4,0,1.8,4,0,4,0,0,27.3,1867190,0,-1,1,0,720,7590,0,0,180,West Ham,Newcastle,Wolverhampton,Burnley,West Brom,7.5,2.9,7.3,4,7.2,6.3,6.5,7.6,2.9,3.2,7.3,5,5,4.6,6.9,3.4,7.2,5.4,6.4,7.3,4.9,7.3,5.3,5.1,5.8,4.4,6.9,7.3,3.1,20.4
Arthur,Masuaku,DEF,WHU,4500000,0,35,4.4,9.77777777777778E-07,7.77777777777778E-06,0,67292,1,8,0,0,0,0,0,7.8,1897,0,0,35,0,1,0,4.3,4,0,4,0,1,2.3,199606,0,-1,0,1,715,5132,0,0,161,Aston Villa,Man Utd,Leeds United F.C.,Crystal Palace,Chelsea,4.3,5.3,5.1,6.4,4.5,4.2,3.2,3.8,5.5,4.5,4.9,6.2,6.5,4.9,4.7,3.5,5.8,3.7,6.6,5.3,5.2,4,4.4,3.7,5.2,3.8,4.9,5.1,4.5,32.6
Juan,Mata,MID,MUN,5900000,0,14,1.75,2.96610169491525E-07,2.3728813559322E-06,0,10338,0,2,0,0,0,0,0,2.4,399,-1,0,14,1,0.3,0,2,0,0,1,0,2,0.2,7989,0,-1,0,0,290,190,0,0,57,Southampton,West Ham,Man City,Sheffield United,Leeds United F.C.,0.9,1.2,0.9,2,0.9,1.3,0.9,0.9,1.2,0.9,1.2,1.4,0.9,0.9,1.3,0.9,1.2,0.9,0.9,0.9,0.9,1.3,0.9,1.5,0.9,1.5,0.9,0.9,1.1,19.7
Nemanja,Matic,MID,MUN,4800000,2,12,1.5,3.125E-07,2.5E-06,0,19551,1,9,0,0,0,0,0,2.5,259,-2,0,12,2,0.3,0,1.5,0,0,1,0,1,0.2,11341,0,-1,0,0,344,280,0,0,73,Southampton,West Ham,Man City,Sheffield United,Leeds United F.C.,0.8,0.9,0.8,1.6,0.8,1,0.8,0.8,0.9,0.8,0.9,1.1,0.8,0.8,1,0.8,0.9,0.8,0.8,0.8,0.8,1,0.8,1.1,0.8,1.1,0.8,0.8,0.8,14.7
Joel,Matip,DEF,LIV,5400000,0,9,1,1.85185185185185E-07,1.66666666666667E-06,0,38454,1,3,0,0,0,0,0,1.7,2815,-1,0,9,1,0.4,0,2.3,0,0,1,0,0,0.7,45258,0,-1,0,0,271,1558,0,0,52,Brighton,Wolverhampton,Fulham,Tottenham,Crystal Palace,0.5,0.7,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.9,0.5,0.5,0.5,0.6,0.5,0.5,0.6,0.5,0.5,0.5,0.8,0.5,0.5,0.5,0.8,7.6
,Matty Longstaff,MID,NEW,4900000,0,1,0.111111111111111,2.26757369614512E-08,2.04081632653061E-07,0,2466,0,1,0,0,0,0,0,0.2,36,-1,0,1,1,0,0,0.2,0,0,0,0,0,0,380,0,-1,0,0,29,16,0,0,3,Crystal Palace,Aston Villa,West Brom,Leeds United F.C.,Fulham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3
Neal,Maupay,FWD,BHA,6300000,-1,39,4.3,6.82539682539682E-07,6.19047619047619E-06,0,564362,0,13,0,0,0,4,0,6.2,20739,-2,0,39,2,0.1,1,0.8,5,0,2,0,1,3,607659,0,-1,0,1,733,328,0,0,129,Liverpool,Southampton,Leicester,Fulham,Sheffield United,0,4.7,5.5,5.6,5,4.3,3.5,3.8,4.5,5.4,5.4,3.1,5,5.3,3,6.3,5,3.7,4,4.4,6.1,4.8,4.4,6.1,3.4,3.8,3.6,4,5.1,67.4
Alfie,Mawson,DEF,FUL,4300000,0,0,0,0,0,0,1410,0,0,0,0,0,0,0,0,6,-2,0,0,2,0,0,0,0,0,0,0,0,0,215,0,-1,0,0,0,7,0,0,0,Leicester,Man City,Liverpool,Brighton,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James,McArthur,MID,CRY,5300000,3,16,2,3.77358490566038E-07,3.0188679245283E-06,0,12668,2,8,0,0,0,0,0,3,102,-2,0,16,2,0.4,0,2.3,0,0,2,0,0,0.1,3979,0,-1,0,0,689,54,0,0,77,Newcastle,West Brom,Tottenham,West Ham,Liverpool,1.5,1,1,1,1.2,1.1,1.1,2.2,1.1,1,1.5,1.6,1.1,1.1,1.8,1,1.8,1,1.9,1,1,1.2,1,1,1.2,1.6,1,1.3,1,24.6
Oliver,McBurnie,FWD,SHU,5600000,2,18,1.8,3.21428571428571E-07,3.21428571428571E-06,0,45333,1,13,0,0,0,0,0,3.2,377,-4,1,18,4,0.3,0,1.7,0,0,0,0,1,0.3,11696,0,-1,0,0,639,98,-1,0,35,West Brom,Leicester,Southampton,Man Utd,Brighton,1.3,0.9,0.9,1,1.6,1.3,1.4,1.4,1.1,0.9,1.8,1.1,1.3,0.9,1,1.5,1.4,1.3,1.5,0.9,1.5,0.9,0.9,1.2,1.4,1.9,1.4,1.6,1,49.8
Alex,McCarthy,GLK,SOU,4600000,2,42,4.2,9.1304347826087E-07,9.13043478260869E-06,0,705603,0,16,0,32,0,0,0,9.1,4463,1,-1,42,-1,1,0,4.5,5,0,4,0,0,20.6,678657,0,-1,0,1,900,15890,1,0,201,Man Utd,Brighton,Sheffield United,Arsenal,Man City,5.6,3.8,4.9,5.1,6.2,3.8,5.6,6.3,4,4.2,5.5,4.5,5.7,3.3,5.9,4,2.8,4.1,4.4,4.1,4.8,4,6.3,4.8,4.3,4.5,5.5,4,4.4,26.1
James,McCarthy,MID,CRY,4500000,0,9,1,2.22222222222222E-07,2E-06,0,191689,1,5,0,0,0,0,0,2,1789,0,0,9,0,0.1,0,0.3,0,0,1,0,0,1.3,108288,0,-1,0,0,329,268,0,0,47,Newcastle,West Brom,Tottenham,West Ham,Liverpool,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.6,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,8.5
Kevin,McDonald,MID,FUL,4700000,0,0,0,0,0,0,5108,0,0,0,0,0,0,0,0,21,-3,0,0,3,0,0,0,0,0,0,0,0,0,814,0,-1,0,0,0,5,0,0,0,Leicester,Man City,Liverpool,Brighton,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John,McGinn,MID,AVL,5500000,0,36,4.5,8.18181818181818E-07,6.54545454545455E-06,0,153834,3,11,0,0,0,1,0,6.5,5404,0,0,36,0,0.3,0,1.8,2,0,4,0,4,2.2,261789,0,-1,0,0,720,2186,0,0,143,West Ham,Newcastle,Wolverhampton,Burnley,West Brom,5.4,3,5,3.7,5.8,3.4,5.4,5.5,2.2,3.1,6.6,4.5,3,2.7,5.7,2.2,6.1,3.3,6.1,6.8,3.6,3.9,2.4,3.8,5.4,2.2,4.1,5.6,2.4,46.3
