FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW7Forecast,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Tyler,Roberts,MID,LEE,4900000,0,4,0.666666666666667,1.36054421768707E-07,8.16326530612245E-07,0,5289,0,4,0,0,0,0,0,0.8,131,-1,0,4,1,0,0,0,0,0,0,0,0,0.1,2920,0,-1,0,0,173,76,0,0,16,Leicester,Crystal Palace,Arsenal,Everton,Chelsea,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.5,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.5,0.3,0.3,5.6
Andrew,Robertson,DEF,LIV,7100000,2,29,4.1,5.77464788732394E-07,4.08450704225352E-06,0,499643,0,15,0,0,0,1,0,4.1,46680,1,0,29,-1,0.3,0,2.2,4,0,1,0,2,18.9,881859,0,-1,0,1,630,13764,0,0,148,West Ham,Man City,Leicester,Brighton,Wolverhampton,4.6,5.2,3.4,4.2,4.6,4.7,2.7,4.7,4.9,4.1,2.4,4.2,5,4.7,4.7,3.7,5.7,6.1,3.5,4.3,4.2,4.6,3.8,4.3,3.9,4.5,3,6.1,3.7,4.2,5.3,5.6,45.9
Antonee,Robinson,DEF,FUL,4400000,6,11,2.8,6.36363636363636E-07,2.5E-06,0,5840,0,4,0,0,0,0,0,2.5,151,-1,0,11,1,0.6,0,2.8,0,0,1,0,0,0.1,3340,0,-1,0,0,360,127,0,0,74,West Brom,West Ham,Everton,Leicester,Man City,2.4,3,1.5,4.1,3.9,3,1.6,2.6,1.6,3,3.5,3,1.7,2.8,2.7,1.4,2.2,1.8,2.1,3.1,3.3,3.5,1.4,3.5,2.2,2.8,1.4,2.4,1.9,1.5,4.2,1.4,19.5
Hal,Robson-Kanu,FWD,WBA,5200000,0,3,0.5,9.61538461538462E-08,5.76923076923077E-07,0,27672,0,5,0,0,0,0,0,0.6,324,-3,1,3,3,0,0,0.2,0,0,0,0,0,0.1,6642,0,-1,0,0,84,14,-1,0,6,Fulham,Tottenham,Man Utd,Sheffield United,Crystal Palace,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,3.4
Marek,Rodak,GLK,FUL,4400000,0,1,0.166666666666667,3.78787878787879E-08,2.27272727272727E-07,0,20160,0,3,0,2,0,0,0,0.2,375,-1,0,1,1,0,0,0,0,0,0,0,0,0.4,8962,0,-1,0,0,90,232,0,0,11,West Brom,West Ham,Everton,Leicester,Man City,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.8
Joe,Rodon,DEF,TOT,5000000,0,1,0.166666666666667,3.33333333333333E-08,2E-07,0,142,0,0,0,0,0,0,0,0.2,40,0,0,1,0,0.1,0,0.5,0,0,0,0,0,0,453,0,-1,0,0,1,48,0,0,3,Brighton,West Brom,Man City,Chelsea,Arsenal,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0
,Rodrigo,FWD,LEE,5800000,0,18,3,5.17241379310345E-07,3.10344827586207E-06,0,460617,0,3,0,0,0,1,0,3.1,4388,-2,0,18,2,0.4,0,2.3,3,0,1,0,1,3.1,121793,0,-1,0,0,320,2691,0,0,62,Leicester,Crystal Palace,Arsenal,Everton,Chelsea,1.5,3.8,1.6,3.2,2.7,1.5,1.7,4.4,1.8,3.6,4.3,2,2.1,4.1,4.5,2,2.8,2.8,2.5,1.5,3.1,1.5,4,2.2,2.8,2.1,1.8,4.2,1.5,4.3,2.6,2.4,32
,Rodrigo,MID,MCI,5400000,3,12,2,3.7037037037037E-07,2.22222222222222E-06,0,29453,2,8,0,0,0,0,0,2.2,903,-1,0,12,1,0.4,0,2.3,0,0,2,0,0,0.5,18126,0,-1,0,0,540,796,0,0,82,Sheffield United,Liverpool,Tottenham,Burnley,Fulham,1.9,1,1.5,1.4,1.3,1.3,1.5,1,1,1.1,1,1,1.1,1.3,1.9,2,1,1,1,1.1,1,1.6,1.2,2.2,1,1.1,1.4,1,1,1.5,1.3,1.3,20.2
Jay,Rodriguez,FWD,BUR,5900000,1,4,0.8,1.35593220338983E-07,6.77966101694915E-07,0,45128,1,5,0,0,0,0,0,0.7,366,-1,0,4,1,0.2,0,1,0,0,0,0,0,0.3,7894,0,-1,0,0,133,110,0,0,13,Chelsea,Brighton,Crystal Palace,Man City,Everton,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.7,0.4,0.4,0.5,0.4,0.4,0.5,5.6
James,Rodriguez,MID,EVE,7900000,0,41,6.8,8.60759493670886E-07,5.18987341772152E-06,0,1458634,1,8,0,0,0,3,0,5.2,197545,4,1,41,-4,0.3,0,2,5,0,1,0,3,31.4,2814464,0,-1,0,1,509,9841,-1,0,176,Newcastle,Man Utd,Fulham,Leeds United F.C.,Burnley,0,6.1,9.2,7,10.1,7.3,10.2,8,9,7.2,7.6,8,7.6,6.5,7.3,9.7,8.5,8.4,5.8,9,7.4,8.3,8.3,7.5,8.5,5.6,7.4,5.2,7.9,9.1,7.9,6.3,61.6
Marcos,Rojo,DEF,MUN,4900000,0,0,0,0,0,0,3078,0,0,0,0,0,0,0,0,110,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,695,0,-1,0,0,0,30,0,0,0,Arsenal,Everton,West Brom,Southampton,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sergio,Romero,GLK,MUN,4900000,0,0,0,0,0,0,6838,0,0,0,0,0,0,0,0,103,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,364,0,-1,0,0,0,11,0,0,0,Arsenal,Everton,West Brom,Southampton,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Danny,Rose,DEF,TOT,4800000,0,0,0,0,0,0,22625,0,0,0,0,0,0,0,0,586,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,3466,0,-1,0,0,0,6,0,0,0,Brighton,West Brom,Man City,Chelsea,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John,Ruddy,GLK,WOL,4400000,0,0,0,0,0,0,8747,0,0,0,0,0,0,0,0,245,-1,0,0,1,0,0,0,0,0,0,0,0,0.3,2410,0,-1,0,0,0,82,0,0,0,Crystal Palace,Leicester,Southampton,Arsenal,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antonio,Rudiger,DEF,CHE,4600000,0,0,0,0,0,0,121981,0,0,0,0,0,0,0,0,1737,-4,0,0,4,0,0,0,0,0,0,0,0,0.8,18216,0,-1,0,0,0,594,0,0,0,Burnley,Sheffield United,Newcastle,Tottenham,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Runar Alex,Runarsson,GLK,ARS,4500000,0,0,0,0,0,0,673,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,1056,0,-1,0,0,0,55,0,0,0,Man Utd,Aston Villa,Leeds United F.C.,Wolverhampton,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mathew,Ryan,GLK,BHA,4500000,0,11,1.8,4E-07,2.44444444444444E-06,0,505854,1,12,0,7,0,0,0,2.4,19246,0,0,11,0,0.2,0,1,0,0,1,0,0,14.6,339808,0,-1,0,0,540,2538,0,0,73,Tottenham,Burnley,Aston Villa,Liverpool,Southampton,1.6,0.9,1.9,1.5,0.9,2.3,1.6,1,1.6,1.1,1,2.4,1.5,0.9,0.9,1.7,1.9,0.9,1.4,1.4,0.9,0.9,0.9,2.7,0.9,1.2,1.4,0.9,1.6,1,2.1,1.4,5
Allan,Saint-Maximin,MID,NEW,5300000,3,24,4,7.54716981132075E-07,4.52830188679245E-06,0,1189800,0,7,0,0,0,1,0,4.5,12006,-2,0,24,2,0.5,0,2.7,2,0,3,0,1,7.1,249942,0,-1,0,0,419,10377,0,0,75,Everton,Southampton,Chelsea,Crystal Palace,Aston Villa,3,3.7,2.3,3.3,4.2,3.4,5.4,3,3.4,2.1,2,5.8,4,2.2,4.2,2.5,3.3,4,4.7,2.7,4.6,2,4.7,2,5.9,2.5,3.1,2.7,6,2.3,4.3,5.2,26.5
Romain,Saiss,DEF,WOL,5300000,0,38,6.3,1.18867924528302E-06,7.16981132075472E-06,0,431029,0,7,0,0,0,1,0,7.2,83166,3,0,38,-3,1,0,5.5,7,0,4,0,0,21.8,1624441,0,-1,0,1,517,42089,0,0,135,Crystal Palace,Leicester,Southampton,Arsenal,Liverpool,8.6,9.4,6.5,8.5,8.4,6.8,6.7,9.4,4.9,9.4,8.3,6.2,8.3,7.7,8.3,8.1,6,5.3,5.2,8.1,9.4,8.4,8.5,7.8,8.9,7.5,7.2,8.3,6.4,8.9,6.3,7.1,21
Bukayo,Saka,MID,ARS,5300000,3,18,3.6,6.79245283018868E-07,3.39622641509434E-06,0,399287,0,3,0,0,0,1,0,3.4,4763,-2,0,18,2,0.8,0,4,1,0,2,0,0,2.8,79245,0,-1,0,0,418,4979,0,0,69,Man Utd,Aston Villa,Leeds United F.C.,Wolverhampton,Tottenham,3.5,1.8,4.2,3,3.7,3.5,3.6,3,2.7,3.5,3.4,2.8,2.7,2.5,2.1,3.2,3,2.5,2.6,5,4.7,1.9,3.1,2.4,4.5,3.3,3.3,3.9,3.7,2.8,2.2,2.8,32.9
Mamadou,Sakho,DEF,CRY,4500000,0,4,1,2.22222222222222E-07,8.88888888888889E-07,0,14375,0,8,0,0,0,0,0,0.9,886,0,0,4,0,0.1,0,0.3,0,0,0,0,0,0.3,21834,0,-1,0,0,275,377,0,0,33,Wolverhampton,Leeds United F.C.,Burnley,Newcastle,West Brom,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.7,0.6,0.5,0.5,0.5,0.9,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.8,1.1,0.5,0.5,0.5,0.5,4.5
Mohamed,Salah,MID,LIV,12400000,8,58,8.3,6.69354838709678E-07,4.67741935483871E-06,0,571120,0,15,0,0,0,7,0,4.7,18388,4,0,58,-4,0.6,0,7.5,5,0,1,0,1,47.5,1569013,0,-1,0,1,629,23174,0,0,200,West Ham,Man City,Leicester,Brighton,Wolverhampton,10.2,8.4,8.8,11.1,10.5,11.5,7.7,8.2,11.6,11.9,9,10.2,8.4,11.6,10.4,10,9.6,12.5,11.3,10.9,10.7,10.5,9.8,9.8,7.2,12.4,9.8,11.1,11.7,10.5,12.3,10.1,107
William,Saliba,DEF,ARS,4100000,0,0,0,0,0,0,187318,0,0,0,0,0,0,0,0,1852,-4,1,0,4,0,0,0,0,0,0,0,0,0.9,20533,0,-1,0,0,0,526,-1,0,0,Man Utd,Aston Villa,Leeds United F.C.,Wolverhampton,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohammed,Salisu,DEF,SOU,4300000,0,0,0,0,0,0,16949,0,0,0,0,0,0,0,0,216,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,784,0,-1,0,0,0,13,0,0,0,Aston Villa,Newcastle,Wolverhampton,Man Utd,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mbwana,Samatta,FWD,AVL,5900000,0,0,0,0,0,0,7879,0,0,0,0,0,0,0,0,56,-1,0,0,1,0,0,0,0,0,0,0,0,0,1534,0,-1,0,0,0,2,0,0,0,Southampton,Arsenal,Brighton,West Ham,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Davinson,Sanchez,DEF,TOT,5400000,0,4,0.666666666666667,1.23456790123457E-07,7.40740740740741E-07,0,41870,0,7,0,0,0,0,0,0.7,1736,-1,0,4,1,0,0,0.2,0,0,0,0,0,0.9,19750,1,-1,0,0,360,505,0,0,37,Brighton,West Brom,Man City,Chelsea,Arsenal,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.7,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.6,14.3
Robert,Sanchez,GLK,BHA,4500000,1,1,0.166666666666667,3.7037037037037E-08,2.22222222222222E-07,0,11,0,2,0,2,0,0,0,0.2,11,0,0,1,0,0.2,0,1,0,0,0,0,0,0,181,0,-1,0,0,90,181,0,0,12,Tottenham,Burnley,Aston Villa,Liverpool,Southampton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0
Matija,Sarkic,GLK,WOL,4500000,0,0,0,0,0,0,4710,0,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0.1,665,0,-1,0,0,0,5,0,0,0,Crystal Palace,Leicester,Southampton,Arsenal,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Romaine,Sawyers,MID,WBA,4900000,0,9,1.5,3.06122448979592E-07,1.83673469387755E-06,0,2639,1,10,0,0,0,0,0,1.8,75,-1,0,9,1,0.2,0,0.8,0,0,0,0,0,0,902,0,-1,0,0,340,10,0,0,34,Fulham,Tottenham,Man Utd,Sheffield United,Crystal Palace,1,0.8,0.8,1.2,0.8,0.9,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,1.2,0.9,0.8,1.3,0.8,0.8,0.8,0.8,0.8,0.9,1.4,0.8,0.8,0.8,0.8,0.8,1.1,6.3
Fabian,Schar,DEF,NEW,4900000,2,5,0.833333333333333,1.70068027210884E-07,1.02040816326531E-06,0,1944,0,5,0,0,0,0,0,1,86,-1,0,5,1,0.3,0,1.3,0,0,0,0,0,0,1884,0,-1,0,0,275,175,0,0,24,Everton,Southampton,Chelsea,Crystal Palace,Aston Villa,0.4,0.4,0.4,0.5,0.6,0.4,0.4,0.4,0.9,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,1.2,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.5,0.4,0.8,0.6,0.4,0.5,4.5
Jeffrey,Schlupp,MID,CRY,5500000,2,17,2.83333333333333,5.15151515151515E-07,3.09090909090909E-06,0,11295,1,2,0,0,0,0,0,3.1,177,0,0,17,0,0.5,0,2.7,1,0,4,0,1,0.1,8695,0,-1,0,0,380,96,0,0,57,Wolverhampton,Leeds United F.C.,Burnley,Newcastle,West Brom,2,1.8,3.2,1.9,2.1,1.4,2,1.8,1.9,1.6,3.3,1.8,1.4,2,2.2,2.5,2.8,2.5,2.2,2.4,2.4,2.7,1.5,1.9,1.9,1.6,3.5,1.9,3.1,1.4,2.2,1.4,18.4
Kasper,Schmeichel,GLK,LEI,5500000,0,25,4.2,7.63636363636364E-07,4.54545454545455E-06,0,358358,0,8,0,17,0,0,0,4.5,6986,0,0,25,0,0.7,0,3.8,3,0,2,0,0,11.9,213681,0,-1,0,1,540,3868,0,0,110,Leeds United F.C.,Wolverhampton,Liverpool,Fulham,Sheffield United,5.9,2.4,6.3,2.1,5.6,2.1,2.1,6,2.6,6,5.5,2.1,2.1,4.3,2.1,6,6,3.4,6.3,2.5,5.6,2.2,6.3,3.4,6,2.6,3.3,3.6,2.1,6.3,5.2,2.1,15.1
,Sean Longstaff,MID,NEW,4800000,2,5,0.833333333333333,1.73611111111111E-07,1.04166666666667E-06,0,5868,0,2,0,0,0,0,0,1,115,-2,0,5,2,0.2,0,1,0,0,0,0,0,0.1,1627,0,-1,0,0,104,68,0,0,17,Everton,Southampton,Chelsea,Crystal Palace,Aston Villa,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.7,0.4,0.4,0.5,7.4
,Semedo,DEF,WOL,5500000,8,23,4.6,8.36363636363636E-07,4.18181818181818E-06,0,64138,0,4,0,0,0,0,0,4.2,3454,0,0,23,0,1,0,5.5,2,0,3,0,0,2.9,237237,0,-1,0,0,419,35661,0,0,106,Crystal Palace,Leicester,Southampton,Arsenal,Liverpool,6.2,6.9,4,5.5,6.1,4.2,4.1,6.5,2.9,6.9,5.4,3.8,5.4,4.9,5.9,5.3,3.6,3.2,3.1,5.3,6.5,6.1,6.2,5,5.9,4.8,4.5,5.4,4,5.9,3.9,5.2,18.4
Jean Michael,Seri,MID,FUL,4700000,0,0,0,0,0,0,9058,0,0,0,0,0,0,0,0,180,-3,0,0,3,0,0,0,0,0,0,0,0,0,2680,0,-1,0,0,0,1,0,0,0,West Brom,West Ham,Everton,Leicester,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan,Sessegnon,DEF,TOT,4800000,0,0,0,0,0,0,14881,0,0,0,0,0,0,0,0,208,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,998,0,-1,0,0,0,3,0,0,0,Brighton,West Brom,Man City,Chelsea,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zeze Steven,Sessegnon,DEF,FUL,4300000,0,0,0,0,0,0,7517,0,0,0,0,0,0,0,0,58,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,387,0,-1,0,0,0,2,0,0,0,West Brom,West Ham,Everton,Leicester,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meritan,Shabani,MID,WOL,4500000,0,0,0,0,0,0,1328,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,2288,0,-1,0,0,0,55,0,0,0,Crystal Palace,Leicester,Southampton,Arsenal,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamie,Shackleton,MID,LEE,4800000,0,4,0.666666666666667,1.38888888888889E-07,8.33333333333333E-07,0,2659,0,1,0,0,0,0,0,0.8,52,-2,0,4,2,0.2,0,1,0,0,1,0,0,0,1117,0,-1,0,0,78,46,0,0,16,Leicester,Crystal Palace,Arsenal,Everton,Chelsea,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.5,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.5,0.3,0.3,3.4
Xherdan,Shaqiri,MID,LIV,6400000,4,4,0.666666666666667,1.04166666666667E-07,6.25E-07,0,3121,0,0,0,0,0,0,0,0.6,91,-1,0,4,1,0.2,0,1,0,0,0,0,1,0.1,1177,0,-1,0,0,20,217,0,0,17,West Ham,Man City,Leicester,Brighton,Wolverhampton,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,3.5
Billy,Sharp,FWD,SHU,5700000,0,11,1.83333333333333,3.21637426900585E-07,1.92982456140351E-06,0,19958,0,3,0,0,0,1,0,1.9,331,-3,0,11,3,0.4,0,2,2,0,0,0,0,0.2,7649,0,-1,0,0,129,86,0,0,25,Man City,Chelsea,West Ham,West Brom,Leicester,1,1,0.9,1.5,0.9,1,1.2,1.9,1.3,1.9,1.6,1.1,0.9,2,1,1.5,0.9,1.2,1.8,1.3,1.3,2.2,0.9,1.9,1,0.9,1.3,2,1.7,1.2,1.8,1.1,10.3
Luke,Shaw,DEF,MUN,4900000,2,7,1.2,2.44897959183673E-07,1.42857142857143E-06,0,96296,2,13,0,0,0,0,0,1.4,1448,-1,0,7,1,0.2,0,1.2,0,0,1,0,0,1,69241,1,-1,0,0,540,1340,0,0,80,Arsenal,Everton,West Brom,Southampton,West Ham,0.6,0.6,0.6,0.6,0.9,1,0.8,0.6,1.4,0.6,0.6,0.9,1,0.6,0.8,0.6,0.6,0.8,0.6,0.7,1.5,0.6,0.9,0.6,0.9,0.6,0.9,0.6,1.1,0.6,0.6,0.9,20.4
Jonjo,Shelvey,MID,NEW,5400000,0,9,1.8,3.33333333333333E-07,1.66666666666667E-06,0,19329,2,8,0,0,0,0,0,1.7,922,-1,0,9,1,0.1,0,0.7,0,0,1,0,0,0.2,6313,0,-1,0,0,431,9,0,0,53,Everton,Southampton,Chelsea,Crystal Palace,Aston Villa,0,0,0,0.9,1.2,0.9,1.8,0.9,0.9,0.9,0.9,2,1.1,0.9,1.2,0.9,0.9,1.1,1.4,0.9,1.4,0.9,1.4,0.9,2,0.9,0.9,0.9,2.2,0.9,1.2,1.6,22.7
Gylfi,Sigurdsson,MID,EVE,6800000,2,12,2,2.94117647058824E-07,1.76470588235294E-06,0,55889,0,6,0,0,0,0,0,1.8,892,-2,0,12,2,0.2,0,1.3,0,0,0,0,1,0.9,11642,0,-1,0,0,316,474,0,0,55,Newcastle,Man Utd,Fulham,Leeds United F.C.,Burnley,1.5,1,1.5,1,2,1,2.2,1.2,1.9,1,1.1,1.2,1.1,1,1,1.7,1.3,1.3,1,1.5,1,1.4,1.3,1.1,1.3,1,1,1,1.2,1.9,1.2,1,21.8
Adrien,Silva,MID,LEI,4400000,0,0,0,0,0,0,37052,0,0,0,0,0,0,0,0,787,-1,0,0,1,0,0,0,0,0,0,0,0,0.3,8327,0,-1,0,0,0,25,0,0,0,Leeds United F.C.,Wolverhampton,Liverpool,Fulham,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ellis,Simms,FWD,EVE,4500000,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,-1,0,0,0,72,0,0,0,Newcastle,Man Utd,Fulham,Leeds United F.C.,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Josh,Sims,MID,SOU,4400000,0,0,0,0,0,0,11348,0,0,0,0,0,0,0,0,299,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,5536,0,-1,0,0,0,56,0,0,0,Aston Villa,Newcastle,Wolverhampton,Man Utd,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moussa,Sissoko,MID,TOT,4800000,2,10,2,4.16666666666667E-07,2.08333333333333E-06,0,31628,0,6,0,0,0,0,0,2.1,824,-2,0,10,2,0.5,0,2.2,0,0,1,0,0,0.4,16023,0,-1,0,0,405,872,0,0,59,Brighton,West Brom,Man City,Chelsea,Arsenal,1,1.7,1,1.5,1,1.1,1,1,1.6,1,1,1.5,2.4,1,1.8,1,1,1.2,1.6,1,1,1.5,1,2,1,1.5,2,1.2,2.2,1,1,2.7,9.2
Oliver,Skipp,MID,TOT,4500000,0,0,0,0,0,0,2037,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,1049,0,-1,0,0,0,5,0,0,0,Brighton,West Brom,Man City,Chelsea,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Islam,Slimani,FWD,LEI,5000000,0,1,0.166666666666667,3.33333333333333E-08,2E-07,0,2155,0,1,0,0,0,0,0,0.2,276,0,0,1,0,0.1,0,0.3,0,0,0,0,0,0.1,4732,0,-1,0,0,19,288,0,0,3,Leeds United F.C.,Wolverhampton,Liverpool,Fulham,Sheffield United,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.8
William,Smallbone,MID,SOU,4500000,0,3,0.5,1.11111111111111E-07,6.66666666666667E-07,0,33354,0,4,0,0,0,0,0,0.7,1011,0,0,3,0,0,0,0,0,0,0,0,0,0.3,23082,0,-1,0,0,111,12,0,0,8,Aston Villa,Newcastle,Wolverhampton,Man Utd,Brighton,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.1
Chris,Smalling,DEF,MUN,4900000,0,0,0,0,0,0,10904,0,0,0,0,0,0,0,0,150,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,1850,0,-1,0,0,0,7,0,0,0,Arsenal,Everton,West Brom,Southampton,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
