FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Sergio,Reguilon,DEF,TOT,5600000,0,53,4.1,7.32142857142857E-07,9.46428571428571E-06,0,665250,2,11,0,0,0,0,0,9.5,17122,1,0,53,-1,0.4,0,2,3,0,5,0,3,3.6,857928,0,-1,0,0,1059,280,0,0,225,Chelsea,West Brom,Man City,West Ham,Burnley,0,0,5.3,5.3,4.4,5.3,5.5,4,4,4.5,4.5,0,4.3,4.4,5.6,4.8,5.1,50.4
,Rhys Williams,DEF,LIV,4000000,0,3,0.142857142857143,3.57142857142857E-08,7.5E-07,0,41912,0,2,0,0,0,0,0,0.8,655,0,0,3,0,0,0,0,0,0,0,0,0,0.2,55517,0,-1,0,0,120,177,0,0,17,Brighton,Man City,Leicester,Everton,Sheffield United,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4
Declan,Rice,MID,WHU,4800000,2,52,2.4,5E-07,1.08333333333333E-05,0,368936,2,28,0,0,0,0,0,10.8,3913,-2,0,52,2,0.4,0,2,0,0,7,0,1,2.3,189631,0,-1,0,0,1980,891,0,0,333,Aston Villa,Fulham,Sheffield United,Tottenham,Man City,1.4,1.9,2.7,1.4,1.2,1.5,1.5,1.5,1.6,1.3,1.9,1.8,2.1,1.6,1.8,2.1,1.8,76.9
Lewis,Richards,DEF,WOL,4000000,0,0,0,0,0,0,1013,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,1860,0,-1,0,0,0,78,0,0,0,Arsenal,Leicester,Southampton,Leeds United F.C.,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lewis,Richardson,FWD,BUR,4500000,0,0,0,0,0,0,11140,0,0,0,0,0,0,0,0,244,0,0,0,0,0,0,0,0,0,0,0,0,0.1,14662,0,-1,0,0,0,255,0,0,0,Man City,Brighton,Crystal Palace,Fulham,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Richarlison,FWD,EVE,7800000,2,56,3.5,4.48717948717949E-07,7.17948717948718E-06,0,1123616,2,15,0,0,0,2,0,7.2,10361,-2,0,56,2,0.2,0,1.8,8,0,3,0,5,4.5,722428,0,-1,0,0,1269,2603,0,1,187,Leeds United F.C.,Man Utd,Fulham,Man City,Liverpool,4.1,3.9,6.1,3.9,3.2,3.2,3,4.5,4.1,4,2.8,3.8,2.5,3.4,3.8,3.3,2.7,92
Jairo,Riedewald,MID,CRY,4400000,10,41,1.95238095238095,4.43722943722944E-07,9.31818181818182E-06,0,211716,0,14,0,0,0,2,0,9.3,1564,-1,0,41,1,0.6,0,2.6,4,0,2,0,0,0.9,255320,0,-1,0,2,767,858,0,0,152,Newcastle,Leeds United F.C.,Burnley,Brighton,Fulham,1.2,1.1,1.8,1.1,1.5,1,1.6,1,1.3,1.5,1,1,1.1,1.6,1,1.2,1,32.6
Matt,Ritchie,MID,NEW,4900000,0,12,0.571428571428571,1.16618075801749E-07,2.44897959183673E-06,0,9665,1,7,0,0,0,0,0,2.4,51,-1,0,12,1,0,0,0.2,0,0,1,0,0,0,4229,1,-1,0,0,526,6,0,0,66,Crystal Palace,Southampton,Chelsea,Man Utd,Wolverhampton,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,31.9
,Roberto,GLK,WHU,4500000,0,0,0,0,0,0,979,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,415,0,-1,0,0,0,0,0,0,0,Aston Villa,Fulham,Sheffield United,Tottenham,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyler,Roberts,MID,LEE,4700000,1,11,0.55,1.17021276595745E-07,2.34042553191489E-06,0,8580,0,7,0,0,0,0,0,2.3,45,-3,0,11,3,0.2,0,0.8,0,0,0,0,0,0.1,4488,0,-1,0,0,316,16,0,0,36,Everton,Crystal Palace,Arsenal,Wolverhampton,Southampton,0.3,0.3,0.3,0.6,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,15.7
Andrew,Robertson,DEF,LIV,7400000,2,94,4.3,5.81081081081081E-07,1.27027027027027E-05,0,1688297,1,25,0,0,0,1,0,12.7,38120,4,0,94,-4,0.4,0,2.8,11,0,6,0,5,20.4,2163599,0,-1,0,2,1980,14857,0,0,480,Brighton,Man City,Leicester,Everton,Sheffield United,4.8,6.2,5.2,3.9,4.4,5.5,5.3,4.8,5.6,5.4,4.5,4.3,5.5,4.6,5.4,4.5,5.9,136.4
Antonee,Robinson,DEF,FUL,4400000,1,33,2.1,4.77272727272727E-07,7.5E-06,0,25334,3,19,0,0,0,0,0,7.5,284,-1,0,33,1,0.1,0,0.3,1,0,3,0,0,0.2,27241,0,-1,0,0,1393,99,0,1,250,Leicester,West Ham,Everton,Burnley,Sheffield United,1.5,1.9,3.1,1.6,1.6,2,2.6,1.2,2,2.3,2.1,0,1.4,1.6,1.3,2,1.3,76.8
Hal,Robson-Kanu,FWD,WBA,5200000,1,8,0.380952380952381,7.32600732600733E-08,1.53846153846154E-06,0,32243,1,6,0,0,0,0,0,1.5,118,-3,0,8,3,0.1,0,0.6,0,0,0,0,0,0.1,9379,0,-1,0,0,216,84,0,0,1,Sheffield United,Tottenham,Man Utd,Burnley,Brighton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,5.2
Marek,Rodak,GLK,FUL,4300000,0,1,0.05,1.16279069767442E-08,2.32558139534884E-07,0,31086,0,3,0,2,0,0,0,0.2,159,-2,0,1,2,0,0,0,0,0,0,0,0,0.3,12838,0,-1,0,0,90,52,0,0,11,Leicester,West Ham,Everton,Burnley,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8
Joe,Rodon,DEF,TOT,5000000,0,14,0.7,1.4E-07,2.8E-06,0,3034,0,5,0,0,0,0,0,2.8,68,0,0,14,0,0.2,0,1,0,0,1,0,0,0,4132,0,-1,0,0,371,222,0,0,82,Chelsea,West Brom,Man City,West Ham,Burnley,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0,0.4,0.4,0.4,0.4,0.4,7.7
,Rodrigo,FWD,LEE,5700000,0,55,3.1,5.43859649122807E-07,9.64912280701754E-06,0,737050,1,20,0,0,0,3,0,9.6,12703,-3,0,55,3,0.3,0,1.8,8,0,2,0,3,2.7,370130,0,-1,0,2,985,396,0,0,203,Everton,Crystal Palace,Arsenal,Wolverhampton,Southampton,0,0,0,5.5,2.1,2.8,2.4,3.5,3.2,2.2,2.9,2.3,3.3,2.4,3,2.9,3,95.2
,Rodrigo,MID,MCI,5300000,3,49,2.5,4.71698113207547E-07,9.24528301886792E-06,0,60958,3,13,0,0,0,0,0,9.2,520,-2,0,49,2,0.6,0,3.2,3,0,9,0,1,0.4,43079,0,-1,0,0,1632,166,0,0,288,Burnley,Liverpool,Tottenham,Everton,Arsenal,2,1.2,3.6,1.7,1.8,1.4,1.8,2.2,1.5,1.8,1.3,0,1.2,2.2,1.8,1.7,1.9,81.9
Jay,Rodriguez,FWD,BUR,5800000,2,24,1.2,2.06896551724138E-07,4.13793103448276E-06,0,56665,3,17,0,0,0,0,0,4.1,246,-2,0,24,2,0.2,0,1.2,0,0,2,0,1,0.3,17183,0,-1,0,0,756,507,0,0,58,Man City,Brighton,Crystal Palace,Fulham,West Brom,0.6,0.7,1.4,0.8,0.6,0.6,0.7,0.6,0.6,0.8,0.6,0.6,0.6,0.7,0.6,0.7,0.7,23.6
James,Rodriguez,MID,EVE,7700000,0,61,4.4,5.71428571428571E-07,7.92207792207792E-06,0,3688246,3,19,0,0,0,4,0,7.9,13929,2,0,61,-2,0.4,0,2.8,7,0,1,0,3,8.8,3358430,0,-1,0,1,1126,2367,0,0,281,Leeds United F.C.,Man Utd,Fulham,Man City,Liverpool,5.2,4.4,7.5,3.8,4.2,4.7,4.9,5.6,4,5,3.4,5,3.1,4.6,5.5,4.3,3.4,101.8
Marcos,Rojo,DEF,MUN,4800000,0,0,0,0,0,0,4486,0,0,0,0,0,0,0,0,20,-2,0,0,2,0,0,0,0,0,0,0,0,0,1048,0,-1,0,0,0,1,0,0,0,Southampton,Everton,West Brom,Newcastle,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sergio,Romero,GLK,MUN,4900000,0,0,0,0,0,0,8020,0,0,0,0,0,0,0,0,18,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,509,0,-1,0,0,0,0,0,0,0,Southampton,Everton,West Brom,Newcastle,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Danny,Rose,DEF,TOT,4700000,0,0,0,0,0,0,26507,0,0,0,0,0,0,0,0,41,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,3535,0,-1,0,0,0,0,0,0,0,Chelsea,West Brom,Man City,West Ham,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John,Ruddy,GLK,WOL,4300000,0,0,0,0,0,0,15161,0,0,0,0,0,0,0,0,105,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,4808,0,-1,0,0,0,42,0,0,0,Arsenal,Leicester,Southampton,Leeds United F.C.,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antonio,Rudiger,DEF,CHE,4500000,0,30,1.42857142857143,3.17460317460317E-07,6.66666666666667E-06,0,152043,0,3,0,0,0,0,0,6.7,882,-5,0,30,5,1,0,4.4,3,0,4,0,0,1.4,98246,0,-1,0,0,540,11344,0,0,140,Tottenham,Sheffield United,Newcastle,Southampton,Man Utd,0.8,0.7,0.7,0.7,0.9,0.7,0.7,1,1,0.8,0.9,1,1.1,1.2,1,0.8,1,20.4
Runar Alex,Runarsson,GLK,ARS,4400000,1,1,0.0476190476190476,1.08225108225108E-08,2.27272727272727E-07,0,2495,0,0,0,2,0,0,0,0.2,121,-1,0,1,1,0,0,0.2,0,0,0,0,0,0.1,3425,0,-1,0,0,15,1007,0,0,8,Wolverhampton,Aston Villa,Leeds United F.C.,Man City,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7
Mathew,Ryan,GLK,ARS,4200000,0,25,1.19047619047619,2.83446712018141E-07,5.95238095238095E-06,0,1169602,1,19,0,16,0,0,0,6,14887,-3,0,25,3,0,0,0,0,0,2,0,0,7.2,472350,0,-1,0,0,990,570,0,0,161,Wolverhampton,Aston Villa,Leeds United F.C.,Man City,Leicester,0,0,0.6,1.1,0.8,0.6,0.6,0.9,0.8,0.6,0.7,0.6,0.6,0.7,0.6,0.7,0.6,13.2
Allan,Saint-Maximin,MID,NEW,5100000,1,32,1.52380952380952,2.98786181139122E-07,6.27450980392157E-06,0,1595732,0,11,0,0,0,1,0,6.3,1421,-4,0,32,4,0.1,0,0.7,2,0,3,0,1,2.4,312048,0,-1,0,0,677,374,0,0,91,Crystal Palace,Southampton,Chelsea,Man Utd,Wolverhampton,0.8,0.9,0.8,0.8,0.9,1,0.8,0.8,0.8,1,0.8,0.8,0.8,0.8,0.8,1.4,0.9,37.3
Romain,Saiss,DEF,WOL,5000000,0,64,4.6,9.2E-07,1.28E-05,0,2121337,0,21,0,0,0,3,0,12.8,44980,0,0,64,0,0.1,0,0.4,9,0,4,0,0,6.3,2172323,0,-1,0,2,1237,46,0,0,259,Arsenal,Leicester,Southampton,Leeds United F.C.,Newcastle,0,0,0,0,0,5.7,6.5,5.4,6.2,5.6,5.6,5.7,5.7,5.5,4.9,4.8,5.8,58.4
Bukayo,Saka,MID,ARS,5400000,2,83,4.4,8.14814814814815E-07,1.53703703703704E-05,0,1041841,0,18,0,0,0,5,0,15.4,20656,-1,0,83,1,1,0,5.4,8,0,6,0,3,9.9,1276355,1,-1,0,2,1593,28079,0,0,286,Wolverhampton,Aston Villa,Leeds United F.C.,Man City,Leicester,4.4,4.1,3.7,3.5,4.5,5.4,3.6,4.5,3.3,6,4.4,3.8,5.1,4.6,4.6,3.8,4.1,145.8
Mamadou,Sakho,DEF,CRY,4400000,0,4,0.19047619047619,4.32900432900433E-08,9.09090909090909E-07,0,29176,0,8,0,0,0,0,0,0.9,119,-1,0,4,1,0,0,0,0,0,0,0,0,0.2,26111,0,-1,0,0,275,7,0,0,33,Newcastle,Leeds United F.C.,Burnley,Brighton,Fulham,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.5
Mohamed,Salah,MID,LIV,12700000,2,148,7,5.51181102362205E-07,1.16535433070866E-05,0,3747735,0,24,0,0,0,15,0,11.7,53910,7,-1,148,-7,0.4,0,4.6,16,0,5,0,4,45.9,4689384,0,-1,0,4,1741,53473,1,0,442,Brighton,Man City,Leicester,Everton,Sheffield United,8.9,7.8,8.1,8.4,8.9,9.3,8,9.2,8.6,7.5,8.9,9.5,7.6,9.2,9.3,9,8.9,223.9
William,Saliba,DEF,ARS,4000000,0,0,0,0,0,0,223821,0,0,0,0,0,0,0,0,491,-5,0,0,5,0,0,0,0,0,0,0,0,0.5,30961,0,-1,0,0,0,0,0,0,0,Wolverhampton,Aston Villa,Leeds United F.C.,Man City,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohammed,Salisu,DEF,SOU,4300000,0,0,0,0,0,0,20388,0,0,0,0,0,0,0,0,30,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1515,0,-1,0,0,0,6,0,0,0,Man Utd,Newcastle,Wolverhampton,Chelsea,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mbwana,Samatta,FWD,AVL,5900000,0,0,0,0,0,0,8403,0,0,0,0,0,0,0,0,6,-1,0,0,1,0,0,0,0,0,0,0,0,0,1633,0,-1,0,0,0,0,0,0,0,West Ham,Arsenal,Brighton,Leicester,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Davinson,Sanchez,DEF,TOT,5200000,0,10,0.5,9.61538461538462E-08,1.92307692307692E-06,0,69908,0,10,0,0,0,0,0,1.9,287,-3,0,10,3,0.2,0,0.8,0,0,0,0,0,0.7,29514,1,-1,0,0,586,194,0,0,72,Chelsea,West Brom,Man City,West Ham,Burnley,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0,0.2,0.2,0.2,0.2,0.2,21
Robert,Sanchez,GLK,BHA,4400000,7,47,4.3,9.77272727272727E-07,1.06818181818182E-05,0,51968,0,10,0,28,0,0,0,10.7,1098,-1,0,47,1,1.4,0,6.2,5,0,5,0,0,1.8,187240,0,-1,0,1,990,25311,0,0,219,Liverpool,Burnley,Aston Villa,Crystal Palace,West Brom,5.6,4.7,5.2,5.7,5.6,4.6,4.1,4.1,5.6,3.7,4.3,4.6,3.8,5.5,5.4,6,5.8,23.6
Max,Sanders,MID,BHA,4500000,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,-1,0,0,0,0,0,0,0,Liverpool,Burnley,Aston Villa,Crystal Palace,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morgan,Sanson,MID,AVL,5500000,1,1,0.0526315789473684,9.56937799043062E-09,1.81818181818182E-07,0,45,0,1,0,0,0,0,0,0.2,29,0,0,1,0,0.1,0,0.5,0,0,0,0,0,0,153,0,-1,0,0,10,52,0,0,3,West Ham,Arsenal,Brighton,Leicester,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
Matija,Sarkic,GLK,WOL,4400000,0,0,0,0,0,0,7562,0,0,0,0,0,0,0,0,24,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,979,0,-1,0,0,0,0,0,0,0,Arsenal,Leicester,Southampton,Leeds United F.C.,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Romaine,Sawyers,MID,WBA,4700000,0,31,1.7,3.61702127659574E-07,6.59574468085106E-06,0,5102,2,40,0,0,0,0,0,6.6,46,-3,0,31,3,0.3,0,1.2,0,0,1,0,0,0,2723,1,-1,0,0,1409,14,0,0,185,Sheffield United,Tottenham,Man Utd,Burnley,Brighton,1.6,0.9,0.8,1.3,0.9,1,0.8,0.8,1,1,0.9,0.8,1,1,0.8,0.8,1.1,26.3
Fabian,Schar,DEF,NEW,4900000,1,24,1.6,3.26530612244898E-07,4.89795918367347E-06,0,13658,4,19,0,0,0,0,0,4.9,381,-1,0,24,1,0.3,0,1.5,1,0,2,0,0,0.1,16863,0,-1,0,0,1131,271,0,0,147,Crystal Palace,Southampton,Chelsea,Man Utd,Wolverhampton,1.4,0.9,0.9,1.3,1.6,1.3,1.2,1,0.9,1,1.2,1.3,1.1,1.2,1.8,1,1.2,30.6
Jeffrey,Schlupp,MID,CRY,5300000,0,44,2.0952380952381,3.95327942497754E-07,8.30188679245283E-06,0,19778,2,17,0,0,0,2,0,8.3,78,-2,1,44,2,0,0,0,3,0,4,0,1,0.1,14512,0,-1,0,1,973,11,-1,0,121,Newcastle,Leeds United F.C.,Burnley,Brighton,Fulham,0,0,0,0,0,1.1,1.8,1.1,1.4,1.7,1,1.1,1.3,1.8,1.2,1.3,1,60.7
Kasper,Schmeichel,GLK,LEI,5500000,6,90,4.1,7.45454545454545E-07,1.63636363636364E-05,0,756584,0,25,0,61,0,0,0,16.4,4859,0,0,90,0,1,0,5.4,6,0,8,0,0,10.3,501590,0,-1,0,3,1980,11182,0,0,402,Fulham,Wolverhampton,Liverpool,Aston Villa,Arsenal,5.3,5.5,5.1,5.5,4.5,4.8,4.1,4.7,5.5,5.4,4.6,5.1,4,3.5,5.5,4.3,3.8,52.6
,Sean Longstaff,MID,NEW,4700000,0,21,1,2.12765957446809E-07,4.46808510638298E-06,0,12846,2,16,0,0,0,0,0,4.5,146,-3,0,21,3,0.1,0,0.3,1,0,1,0,0,0.1,8033,0,-1,0,0,824,4,0,0,103,Crystal Palace,Southampton,Chelsea,Man Utd,Wolverhampton,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.5,25.3
,Semedo,DEF,WOL,5300000,2,46,2.4,4.52830188679245E-07,8.67924528301887E-06,0,325680,4,26,0,0,0,0,0,8.7,2670,-2,0,46,2,0.4,0,2.2,2,0,4,0,1,1.9,404981,1,-1,0,0,1679,1277,0,0,291,Arsenal,Leicester,Southampton,Leeds United F.C.,Newcastle,2.4,2.1,1.4,1.7,1.5,2.2,2.7,2.6,2.5,2.1,2.2,2.2,2.2,2.1,1.8,1.7,2.3,69.5
Jean Michael,Seri,MID,FUL,4600000,0,0,0,0,0,0,10737,0,0,0,0,0,0,0,0,15,-4,0,0,4,0,0,0,0,0,0,0,0,0,2950,0,-1,0,0,0,0,0,0,0,Leicester,West Ham,Everton,Burnley,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan,Sessegnon,DEF,TOT,4700000,0,0,0,0,0,0,16434,0,0,0,0,0,0,0,0,14,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,1050,0,-1,0,0,0,0,0,0,0,Chelsea,West Brom,Man City,West Ham,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zeze Steven,Sessegnon,DEF,FUL,4300000,0,0,0,0,0,0,8681,0,0,0,0,0,0,0,0,17,-2,0,0,2,0,0,0,0,0,0,0,0,0,671,0,-1,0,0,0,0,0,0,0,Leicester,West Ham,Everton,Burnley,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meritan,Shabani,MID,WOL,4400000,0,0,0,0,0,0,3956,0,0,0,0,0,0,0,0,109,-1,0,0,1,0,0,0,0,0,0,0,0,0,4372,0,-1,0,0,0,0,0,0,0,Arsenal,Leicester,Southampton,Leeds United F.C.,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamie,Shackleton,MID,LEE,4800000,0,11,0.55,1.14583333333333E-07,2.29166666666667E-06,0,4389,0,6,0,0,0,0,0,2.3,23,-2,0,11,2,0,0,0,0,0,1,0,0,0,1805,0,-1,0,0,296,3,0,0,45,Everton,Crystal Palace,Arsenal,Wolverhampton,Southampton,0.3,0.3,0.3,0.6,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,10
Xherdan,Shaqiri,MID,LIV,6400000,2,19,0.904761904761905,1.41369047619048E-07,2.96875E-06,0,6640,2,2,0,0,0,0,0,3,298,-1,0,19,1,0.4,0,2.6,1,0,2,0,2,0.1,5487,0,-1,0,0,374,253,0,0,83,Brighton,Man City,Leicester,Everton,Sheffield United,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,31.5
Billy,Sharp,FWD,SHU,5500000,9,30,1.42857142857143,2.5974025974026E-07,5.45454545454545E-06,0,26693,1,6,0,0,0,3,0,5.5,415,-5,0,30,5,0.7,0,3.6,6,0,0,0,0,0.2,15072,0,-1,0,1,401,2405,0,0,80,West Brom,Chelsea,West Ham,Fulham,Liverpool,1,0.8,0.7,0.9,1,0.9,0.8,0.7,0.9,0.7,0.7,0.9,0.8,1.3,0.9,1,0.8,26.5
Luke,Shaw,DEF,MUN,4900000,7,60,3.3,6.73469387755102E-07,1.22448979591837E-05,0,224072,4,19,0,0,0,0,0,12.2,2539,-1,-1,60,1,1.1,0,5.2,11,0,5,0,3,4.4,454571,1,-1,0,1,1393,94141,1,0,346,Southampton,Everton,West Brom,Newcastle,Chelsea,2.8,2.2,4,2.5,3.1,4.4,3.5,3.5,2.9,3.5,3,3.3,3.8,4.1,2.9,3.5,4.1,94.4
Jonjo,Shelvey,MID,NEW,5300000,7,35,2.5,4.71698113207547E-07,6.60377358490566E-06,0,26521,4,20,0,0,0,1,0,6.6,100,-2,0,35,2,0.6,0,3,1,0,3,0,1,0.1,9957,0,-1,0,0,1176,308,0,0,189,Crystal Palace,Southampton,Chelsea,Man Utd,Wolverhampton,1.9,2,1.7,1.6,2.1,2.2,1.4,1.9,1.6,2.2,1.7,1.3,1.6,1.7,1.5,2.9,2,67.1
Gylfi,Sigurdsson,MID,EVE,6800000,8,63,3.3,4.85294117647059E-07,9.26470588235294E-06,0,200543,1,13,0,0,0,3,0,9.3,1795,-2,0,63,2,0.4,0,3,9,0,4,0,2,1.3,174610,0,-1,0,2,1079,786,0,0,224,Leeds United F.C.,Man Utd,Fulham,Man City,Liverpool,3.4,2.8,4.7,2.4,2.6,3.1,3.2,3.7,2.5,3.3,2.1,3.2,1.9,3,3.8,2.8,2.1,79.1
Adrien,Silva,MID,LEI,4400000,0,0,0,0,0,0,44867,0,0,0,0,0,0,0,0,85,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,8544,0,-1,0,0,0,0,0,0,0,Fulham,Wolverhampton,Liverpool,Aston Villa,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ellis,Simms,FWD,EVE,4500000,0,0,0,0,0,0,10246,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0.1,11578,0,-1,0,0,0,0,0,0,0,Leeds United F.C.,Man Utd,Fulham,Man City,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Josh,Sims,MID,SOU,4300000,0,0,0,0,0,0,19721,0,0,0,0,0,0,0,0,72,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,10836,0,-1,0,0,0,0,0,0,0,Man Utd,Newcastle,Wolverhampton,Chelsea,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moussa,Sissoko,MID,TOT,4800000,0,34,2.1,4.375E-07,7.08333333333333E-06,0,64877,2,14,0,0,0,0,0,7.1,535,-2,0,34,2,0.2,0,0.8,2,0,5,0,0,0.4,44367,0,-1,0,0,1236,160,0,0,166,Chelsea,West Brom,Man City,West Ham,Burnley,1.4,1.5,1,1.3,1.7,1.3,1.5,1.4,1.6,1,1.7,0,2.1,1.6,1.5,1,1.4,26.7
Oliver,Skipp,MID,TOT,4400000,0,0,0,0,0,0,3244,0,0,0,0,0,0,0,0,12,-1,0,0,1,0,0,0,0,0,0,0,0,0,1848,0,-1,0,0,0,0,0,0,0,Chelsea,West Brom,Man City,West Ham,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Islam,Slimani,FWD,LEI,4900000,0,1,1,2.04081632653061E-07,2.04081632653061E-07,0,10911,0,1,0,0,0,0,0,0.2,116,-1,0,1,1,0,0,0,0,0,0,0,0,0.1,11121,0,-1,0,0,19,0,0,0,3,Fulham,Wolverhampton,Liverpool,Aston Villa,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8
William,Smallbone,MID,SOU,4400000,0,5,0.25,5.68181818181818E-08,1.13636363636364E-06,0,46378,0,5,0,0,0,0,0,1.1,203,-1,0,5,1,0.1,0,0.5,0,0,0,0,0,0.2,24485,0,-1,0,0,171,30,0,0,17,Man Utd,Newcastle,Wolverhampton,Chelsea,Leeds United F.C.,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1,3.3
Chris,Smalling,DEF,MUN,4900000,0,0,0,0,0,0,12138,0,0,0,0,0,0,0,0,10,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,1911,0,-1,0,0,0,0,0,0,0,Southampton,Everton,West Brom,Newcastle,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emile,Smith Rowe,MID,ARS,4400000,2,34,1.61904761904762,3.67965367965368E-07,7.72727272727273E-06,0,235940,0,3,0,0,0,0,0,7.7,11309,-1,0,34,1,0.7,0,3.2,0,0,6,0,4,2.4,411575,0,-1,0,0,642,4064,0,0,129,Wolverhampton,Aston Villa,Leeds United F.C.,Man City,Leicester,0.9,0.8,0.8,0.8,0.9,1.2,0.8,0.9,0.8,1.5,0.9,0.8,1.1,0.9,0.9,0.8,0.8,38.2
