FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW3Forecast,GW4Forecast,GW5Forecast,GW6Forecast,GW7Forecast,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Jack,Grealish,MID,AVL,7000000,0,3,3,4.28571428571429E-07,4.28571428571429E-07,0,178152,0,0,0,0,0,0,0,0.4,18323,0,0,3,0,0.2,0,1.5,0,0,1,0,0,9.4,116058,0,-1,0,0,90,4456,0,0,10,Fulham,Liverpool,Leicester,Leeds United F.C.,Southampton,3.6,1.5,1.8,1.7,3.2,2.4,1.5,2.2,1.5,3.9,2.7,2.3,1.7,3.6,1.5,1.5,1.9,2.1,2,1.6,1.7,3.9,1.5,1.5,1.5,4.5,2.9,2.6,2.2,1.5,1.8,2.4,1.5,1.5,3.2,1.5,9.7
Mason,Greenwood,MID,MUN,7400000,2,3,1.5,2.02702702702703E-07,4.05405405405405E-07,0,256562,0,3,0,0,0,0,0,0.4,27155,-1,1,3,1,0.2,0,1.5,0,0,0,0,0,6.7,203026,0,-1,0,0,126,9005,-1,0,7,Brighton,Tottenham,Newcastle,Chelsea,Arsenal,1.4,0.8,2.2,0.8,0.8,0.8,0.8,0.8,0.8,0.8,1,0.8,0.8,0.8,1,1.3,0.8,1.1,0.8,1.1,0.8,0.8,0.8,1.3,0.8,0.8,0.8,0.8,1.1,0.9,0.8,0.8,0.8,0.8,0.8,1.5,5.2
Kamil,Grosicki,MID,WBA,5300000,0,0,0,0,0,0,4549,0,0,0,0,0,0,0,0,329,-2,1,0,2,0,0,0,0,0,0,0,0,0.1,242,0,-1,0,0,0,7,-1,0,0,Chelsea,Southampton,Burnley,Brighton,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pascal,Gro?,MID,BHA,5900000,1,2,1,1.69491525423729E-07,3.38983050847458E-07,0,5055,0,1,0,0,0,0,0,0.3,374,-1,0,2,1,0.1,0,0.7,0,0,0,0,0,0.1,903,0,-1,0,0,27,65,0,0,9,Man Utd,Everton,Crystal Palace,West Brom,Tottenham,0.5,0.6,0.5,0.5,0.9,0.5,0.6,0.5,0.5,0.5,1,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,1,0.8,0.5,1.1,0.5,0.5,0.6,3.3
Jay-Roy,Grot,MID,LEE,4900000,0,0,0,0,0,0,1300,0,0,0,0,0,0,0,0,89,-1,0,0,1,0,0,0,0,0,0,0,0,0,480,0,-1,0,0,0,41,0,0,0,Sheffield United,Man City,Wolverhampton,Aston Villa,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vicente,Guaita,GLK,CRY,5000000,2,15,5,1E-06,3E-06,0,85642,0,3,0,11,0,0,0,3,7415,0,0,15,0,1,0,5,3,0,1,0,0,4.5,179220,0,-1,0,1,270,15892,0,0,57,Everton,Chelsea,Brighton,Fulham,Wolverhampton,2.6,7.5,2.8,5.8,7.5,4.8,3.6,3.1,5.4,3.4,5.7,6.4,5.8,3.6,7.1,4.9,4.9,5.2,4.7,7.5,2.9,5.4,6.2,4.8,6.5,5.2,7.4,2.8,4.6,2.6,4.1,6.6,6,7.4,4.5,7.2,7.7
Johann Berg,Gudmundsson,MID,BUR,5500000,0,0,0,0,0,0,12761,0,0,0,0,0,0,0,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0.1,9873,0,-1,0,0,0,4,0,0,0,Southampton,Newcastle,West Brom,Tottenham,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matteo,Guendouzi,MID,ARS,4900000,0,0,0,0,0,0,6106,0,0,0,0,0,0,0,0,370,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,1878,0,-1,0,0,0,178,0,0,0,Liverpool,Sheffield United,Man City,Leicester,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frederic,Guilbert,DEF,AVL,4500000,0,0,0,0,0,0,2733,0,0,0,0,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0.1,540,0,-1,0,0,0,32,0,0,0,Fulham,Liverpool,Leicester,Leeds United F.C.,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ilkay,Gundogan,MID,MCI,5400000,0,0,0,0,0,0,23576,0,0,0,0,0,0,0,0,2064,-1,1,0,1,0,0,0,0,0,0,0,0,0.3,9160,0,-1,0,0,0,50,-1,0,0,Leicester,Leeds United F.C.,Arsenal,West Ham,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Angus,Gunn,GLK,SOU,4500000,0,0,0,0,0,0,5273,0,0,0,0,0,0,0,0,437,0,0,0,0,0,0,0,0,0,0,0,0,0.3,883,0,-1,0,0,0,56,0,0,0,Burnley,West Brom,Chelsea,Everton,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sebastien,Haller,FWD,WHU,6300000,5,7,2.3,3.65079365079365E-07,1.11111111111111E-06,0,21440,0,1,0,0,0,1,0,1.1,1167,-2,0,7,2,0.4,0,2.3,0,0,0,0,0,0.3,2942,0,-1,0,0,27,405,0,0,30,Wolverhampton,Leicester,Tottenham,Man City,Liverpool,1.2,1.9,3.4,1.5,2.4,2.2,2.4,1.2,1.8,1.7,1.5,3.4,1.2,1.6,1.8,1.8,1.6,1.6,1.2,1.2,3.4,1.7,1.2,2.1,1.3,2.4,1.2,3.2,1.2,3.4,1.2,2.1,1.2,3.4,3.2,1.5,9.1
Rekeem,Harper,MID,WBA,4500000,0,1,0.5,1.11111111111111E-07,2.22222222222222E-07,0,14911,0,2,0,0,0,0,0,0.2,1363,0,0,1,0,0.1,0,0.3,0,0,0,0,0,0.6,12513,0,-1,0,0,21,656,0,0,3,Chelsea,Southampton,Burnley,Brighton,Fulham,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.2,0.2,0.8,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.4
Jack,Harrison,MID,LEE,5500000,7,16,5.3,9.63636363636364E-07,2.90909090909091E-06,0,116358,0,7,0,0,0,1,0,2.9,15098,0,0,16,0,1,0,5.3,1,0,1,0,1,2.8,221159,0,-1,0,0,270,2758,0,0,52,Sheffield United,Man City,Wolverhampton,Aston Villa,Leicester,0,0,4,5.7,3.4,2.6,4.5,5.7,7.7,4.2,3.8,2.8,6.4,5.5,7.1,7.1,3.9,8,4.4,4.9,4.5,5.6,8,7,5.3,3.5,7.6,7.2,2.6,3.7,4,8,3.2,5.1,4.9,4.7,20
,Harry Wilson,MID,LIV,5300000,0,0,0,0,0,0,3325,0,0,0,0,0,0,0,0,145,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,267,0,-1,0,0,0,39,0,0,0,Arsenal,Aston Villa,Everton,Sheffield United,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joe,Hart,GLK,TOT,4500000,0,0,0,0,0,0,13532,0,0,0,0,0,0,0,0,1179,0,0,0,0,0,0,0,0,0,0,0,0,0.9,2924,0,-1,0,0,0,206,0,0,0,Newcastle,Man Utd,West Ham,Burnley,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kortney,Hause,DEF,AVL,4500000,0,0,0,0,0,0,1610,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0.1,510,0,-1,0,0,0,20,0,0,0,Fulham,Liverpool,Leicester,Leeds United F.C.,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kai,Havertz,MID,CHE,8400000,5,8,2.7,3.21428571428571E-07,9.52380952380952E-07,0,469535,0,4,0,0,0,0,0,1,25672,-1,0,8,1,0.3,0,2.7,0,0,0,0,1,8.8,210470,0,-1,0,0,214,30276,0,0,30,West Brom,Crystal Palace,Southampton,Man Utd,Burnley,2.9,1.4,1.4,1.5,2.6,1.4,4.1,1.4,1.4,2.9,4.1,1.4,2.9,1.4,1.4,2.3,3.9,1.4,1.4,3.6,3.4,1.4,2.5,1.4,1.4,1.7,2.7,1.4,1.4,1.4,2.7,1.4,1.4,1.4,1.4,3,12
Isaac,Hayden,MID,NEW,5000000,1,5,1.7,3.4E-07,1E-06,0,2559,2,4,0,0,0,0,0,1,215,0,0,5,0,0.3,0,1.7,0,0,1,0,0,0.1,1083,0,-1,0,0,270,122,0,0,28,Tottenham,Burnley,Man Utd,Wolverhampton,Everton,2,0.8,0.8,2.4,0.8,1.3,0.8,0.8,1.6,0.8,0.8,0.8,0.8,0.8,0.8,1.8,1.5,0.8,1.6,0.8,0.8,2.2,0.8,0.8,1.5,0.8,2.4,0.8,1.4,0.8,1.5,0.8,1.2,0.8,0.8,2.2,6.1
Tom,Heaton,GLK,AVL,4500000,0,0,0,0,0,0,1271,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0.1,409,0,-1,0,0,0,33,0,0,0,Fulham,Liverpool,Leicester,Leeds United F.C.,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michael,Hector,DEF,FUL,4500000,0,0,0,0,0,0,7843,1,7,0,0,0,0,0,0,531,0,0,0,0,0,0,0,0,0,0,0,0,0.3,2498,0,-1,0,0,180,135,0,0,27,Aston Villa,Wolverhampton,Sheffield United,Crystal Palace,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8
,Hegazi,DEF,WBA,4400000,0,0,0,0,0,0,44696,0,0,0,0,0,0,0,0,2835,-1,0,0,1,0,0,0,0,0,0,0,0,0.6,1868,0,-1,0,0,0,55,0,0,0,Chelsea,Southampton,Burnley,Brighton,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dean,Henderson,GLK,MUN,5400000,0,0,0,0,0,0,62434,0,0,0,0,0,0,0,0,7685,-1,1,0,1,0,0,0,0,0,0,0,0,2.2,5612,0,-1,0,0,0,260,-1,0,0,Brighton,Tottenham,Newcastle,Chelsea,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,Henderson,MID,LIV,5400000,0,3,1.5,2.77777777777778E-07,5.55555555555556E-07,0,96496,0,2,0,0,0,0,0,0.6,12197,-1,0,3,1,0.2,0,1,0,0,0,0,0,1.6,11139,0,-1,0,0,110,123,0,0,25,Arsenal,Aston Villa,Everton,Sheffield United,West Ham,0,0,0,0,0,0.8,0.8,1.8,0.8,1.6,0.8,0.8,0.8,2.2,0.9,0.8,0.8,1.5,1,0.8,0.8,0.8,0.8,1.3,0.8,1.8,0.8,1,0.8,0.8,0.8,0.8,0.8,1,0.9,0.8,4.8
Jeff,Hendrick,MID,NEW,5000000,2,18,6,1.2E-06,3.6E-06,0,137383,0,4,0,0,0,1,0,3.6,12322,0,0,18,0,1.2,0,6,3,0,1,0,1,4.4,325420,0,-1,0,1,253,20988,0,0,53,Tottenham,Burnley,Man Utd,Wolverhampton,Everton,9,3,3,9,3,8.3,3,5.6,9,3,6.3,3,5.6,3,3,9,9,3,9,3,3,9,5.9,3,8.9,3,9,3,8.5,3,8.7,3,7.8,3,3,9,10.9
Wayne,Hennessey,GLK,CRY,4500000,0,0,0,0,0,0,14131,0,0,0,0,0,0,0,0,1115,0,0,0,0,0,0,0,0,0,0,0,0,0.7,3940,0,-1,0,0,0,205,0,0,0,Everton,Chelsea,Brighton,Fulham,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Hernandez,MID,LEE,5900000,0,2,1,1.69491525423729E-07,3.38983050847458E-07,0,86536,0,3,0,0,0,0,0,0.3,6477,-1,0,2,1,0.1,0,0.7,0,0,0,0,0,0.7,12132,0,-1,0,0,61,38,0,0,8,Sheffield United,Man City,Wolverhampton,Aston Villa,Leicester,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,1.5,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.6,0.6,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,1.3
Ki-Jana,Hoever,DEF,WOL,4500000,1,1,0.5,1.11111111111111E-07,2.22222222222222E-07,0,291,0,1,0,0,0,0,0,0.2,55,0,0,1,0,0.2,0,1,0,0,0,0,0,0,868,0,-1,0,0,17,169,0,0,5,West Ham,Fulham,Leeds United F.C.,Newcastle,Crystal Palace,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.5,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.5,0.2,0.2,0.2,0.2,0.2,0.8,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,2.2
Pierre-Emile,H?jbjerg,MID,TOT,4900000,2,5,1.7,3.46938775510204E-07,1.02040816326531E-06,0,30140,1,4,0,0,0,0,0,1,2182,-1,0,5,1,0.3,0,1.7,0,0,0,0,0,0.8,11487,0,-1,0,0,270,1795,0,0,36,Newcastle,Man Utd,West Ham,Burnley,Brighton,0.8,0.8,0.8,1.3,0.8,1.4,0.8,2.1,0.8,0.8,1.3,0.8,2.3,0.8,0.8,1.5,1.7,0.8,2.2,0.8,0.8,0.8,1.3,0.8,0.8,1.4,0.8,2.6,0.8,1.4,2.1,0.8,0.8,0.8,0.8,1.1,8.9
Rob,Holding,DEF,ARS,4500000,0,8,4,8.88888888888889E-07,1.77777777777778E-06,0,66888,0,1,0,0,0,0,0,1.8,3947,0,0,8,0,0.6,0,2.7,0,0,1,0,0,2.5,129176,0,-1,0,0,180,4986,0,0,44,Liverpool,Sheffield United,Man City,Leicester,Man Utd,6,4.1,4.6,2,5.3,4.8,2.9,2.2,5.8,2.6,2.5,2.8,2.1,5.6,5,4.3,2,2.7,4.3,6,5.7,2.2,3.7,3.9,3.6,2,5.2,3.9,5.4,2.3,2,6,2.5,6,4.7,2,3.6
Mason,Holgate,DEF,EVE,4900000,0,0,0,0,0,0,4492,0,0,0,0,0,0,0,0,269,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,161,0,-1,0,0,0,11,0,0,0,Crystal Palace,Brighton,Liverpool,Southampton,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Conor,Hourihane,MID,AVL,6000000,0,3,3,5E-07,5E-07,0,1606,0,0,0,0,0,0,0,0.5,149,0,0,3,0,0.2,0,1.5,0,0,1,0,0,0.1,903,0,-1,0,0,61,80,0,0,13,Fulham,Liverpool,Leicester,Leeds United F.C.,Southampton,3.6,1.5,1.8,1.7,3.2,2.4,1.5,2.2,1.5,3.9,2.7,2.3,1.7,3.6,1.5,1.5,1.9,2.1,2,1.6,1.7,3.9,1.5,1.5,1.5,4.5,2.9,2.6,2.2,1.5,1.8,2.4,1.5,1.5,3.2,1.5,4.7
Callum,Hudson-Odoi,MID,CHE,5800000,6,7,3.5,6.03448275862069E-07,1.20689655172414E-06,0,17296,0,0,0,0,0,1,0,1.2,836,-2,0,7,2,0.4,0,2.3,0,0,0,0,0,0.3,5132,0,-1,0,0,55,2706,0,0,28,West Brom,Crystal Palace,Southampton,Man Utd,Burnley,4.2,1.8,1.8,2.3,3.9,1.8,5.2,1.8,1.8,4.3,5.2,1.8,4.2,1.8,1.8,3.4,5.2,1.8,1.8,5.1,4.8,1.8,3.8,1.8,1.8,2.5,4,1.8,2.2,1.8,4,1.8,2.2,1.8,1.8,4.3,10.2
Jordan,Hugill,FWD,WHU,5500000,0,0,0,0,0,0,259,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,-1,0,0,0,19,0,0,0,Wolverhampton,Leicester,Tottenham,Man City,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Odion,Ighalo,FWD,MUN,6400000,0,1,1,1.5625E-07,1.5625E-07,0,9971,0,1,0,0,0,0,0,0.2,1469,-1,0,1,1,0.1,0,0.5,0,0,0,0,0,0.3,3133,0,-1,0,0,9,144,0,0,1,Brighton,Tottenham,Newcastle,Chelsea,Arsenal,0.9,0.5,1.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.2,0.5,0.6,0.5,0.5,0.5,0.8,0.5,1,0.5,0.5,0.5,0.5,1.1,0.6,0.5,0.5,0.5,0.5,0.9,0.8,0.2
Kelechi,Iheanacho,FWD,LEI,5800000,1,1,1,1.72413793103448E-07,1.72413793103448E-07,0,24652,0,0,0,0,0,0,0,0.2,1555,-2,0,1,2,0.1,0,0.3,0,0,0,0,0,0.4,4212,0,-1,0,0,5,401,0,0,2,Man City,West Ham,Aston Villa,Arsenal,Leeds United F.C.,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.7,0.5,0.5,1.3,0.5,0.5,1.5,0.5,0.5,0.5,0.5,1.4,1,0.5,0.5,0.5,1.1,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.6,1.2,0.5,0
Danny,Ings,FWD,SOU,8400000,9,22,7.3,8.69047619047619E-07,2.61904761904762E-06,0,533861,0,6,0,0,0,3,0,2.6,18369,-1,0,22,1,0.9,0,7.3,4,0,1,0,0,18.8,209061,0,-1,0,0,270,81291,0,0,88,Burnley,West Brom,Chelsea,Everton,Aston Villa,8.2,9.7,11,7.6,4.8,7.1,11,10.8,11,10.5,8.5,10.8,10.4,8.4,8.4,7.2,8,8.1,7.6,8.2,11,7.5,8.6,7.6,8.6,8.3,11,10.8,9.7,10.8,8.2,7.6,9.5,9.4,10.2,8.8,25.5
Ryan,Inniss,DEF,CRY,4000000,0,0,0,0,0,0,809,0,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0.1,2896,0,-1,0,0,0,327,0,0,0,Everton,Chelsea,Brighton,Fulham,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Branislav,Ivanovic,DEF,WBA,4500000,0,0,0,0,0,0,1711,0,0,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0.1,4059,0,-1,0,0,0,278,0,0,0,Chelsea,Southampton,Burnley,Brighton,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alex,Iwobi,MID,EVE,5900000,1,2,1,1.69491525423729E-07,3.38983050847458E-07,0,5549,0,0,0,0,0,0,0,0.3,381,-1,0,2,1,0.1,0,0.7,0,0,0,0,0,0.2,1268,0,-1,0,0,23,127,0,0,4,Crystal Palace,Brighton,Liverpool,Southampton,Newcastle,0.5,0.5,0.5,0.5,1.5,0.5,0.8,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.9,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.5,0.5,0.5,0.9,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.1
Jose,Izquierdo,MID,BHA,5500000,0,0,0,0,0,0,9713,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,9694,0,-1,0,0,0,6,0,0,0,Man Utd,Everton,Crystal Palace,West Brom,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Jack Robinson,DEF,SHU,4400000,2,2,1,2.27272727272727E-07,4.54545454545455E-07,0,4106,0,1,0,0,0,0,0,0.5,245,-1,0,2,1,0.2,0,0.7,0,0,0,0,0,0.2,862,0,-1,0,0,90,242,0,0,5,Leeds United F.C.,Arsenal,Fulham,Liverpool,Man City,0.5,0.5,0.5,1.1,0.5,1,0.5,0.5,0.5,0.5,0.6,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.9,0.5,0.5,1,0.5,0.7,0.6,0.5,1.5,0.5,2.4
Phil,Jagielka,DEF,SHU,4000000,0,0,0,0,0,0,6675,0,0,0,0,0,0,0,0,957,0,0,0,0,0,0,0,0,0,0,0,0,0.5,24698,0,-1,0,0,0,2034,0,0,0,Leeds United F.C.,Arsenal,Fulham,Liverpool,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alireza,Jahanbakhsh,MID,BHA,5500000,3,5,2.5,4.54545454545455E-07,9.09090909090909E-07,0,1290,1,1,0,0,0,0,0,0.9,98,0,0,5,0,0.3,0,1.7,0,0,0,0,1,0.1,788,0,-1,0,0,28,179,0,0,27,Man Utd,Everton,Crystal Palace,West Brom,Tottenham,1.2,2.6,1.2,1.2,3.3,1.2,2.7,1.2,1.2,2,3.6,1.2,2.4,1.2,1.2,1.2,1.4,1.2,1.2,2.4,2.3,1.2,1.2,2.6,1.2,2.3,1.2,1.3,1.2,3.6,3,1.2,3.8,1.2,1.2,2.6,10
Daniel,James,MID,MUN,6400000,0,1,1,1.5625E-07,1.5625E-07,0,11140,0,1,0,0,0,0,0,0.2,1672,-1,1,1,1,0.1,0,0.5,0,0,0,0,0,0.3,4612,0,-1,0,0,45,203,-1,0,4,Brighton,Tottenham,Newcastle,Chelsea,Arsenal,0.8,0.5,1.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.8,2.9
Matty,James,MID,LEI,4500000,0,0,0,0,0,0,14473,0,0,0,0,0,0,0,0,1414,0,0,0,0,0,0,0,0,0,0,0,0,0.5,8288,0,-1,0,0,0,615,0,0,0,Man City,West Ham,Aston Villa,Arsenal,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Reece,James,DEF,CHE,5100000,1,16,5.3,1.03921568627451E-06,3.13725490196078E-06,0,183876,1,6,0,0,0,1,0,3.1,31972,1,0,16,-1,1,0,5.3,4,0,0,0,1,16.1,777574,0,-1,0,1,270,35935,0,0,86,West Brom,Crystal Palace,Southampton,Man Utd,Burnley,7.9,3.9,2.6,8,6.2,3.5,8,2.6,2.6,5.1,8,2.6,7.5,3.8,3.1,6.7,8,2.6,2.6,8,8,2.6,4.9,3.8,2.6,5.3,8,2.6,7.5,2.6,8,2.6,7.5,2.6,2.6,8,28.1
,Jesus,FWD,MCI,9500000,0,6,6,6.31578947368421E-07,6.31578947368421E-07,0,133165,1,1,0,0,0,1,0,0.6,28459,0,0,6,0,0.3,0,3,1,0,0,0,0,1.8,120779,0,-1,0,0,90,705,0,0,28,Leicester,Leeds United F.C.,Arsenal,West Ham,Sheffield United,0,0,0,7.3,7.7,5.8,9,8.4,7.3,7.4,7.6,5.9,4.8,6.4,9,5.7,8,8.6,8.2,7.3,7.9,6.7,7.1,5.9,8.5,9,5.1,6.7,7.5,4.1,8.1,5.9,6.1,9,9,5.2,10.6
Raul,Jimenez,FWD,WOL,8600000,0,14,4.7,5.46511627906977E-07,1.62790697674419E-06,0,324262,0,7,0,0,0,2,0,1.6,47117,1,-1,14,-1,0.5,0,4.7,2,0,1,0,0,23.6,616386,1,-1,0,0,270,111257,1,0,54,West Ham,Fulham,Leeds United F.C.,Newcastle,Crystal Palace,6.6,2.4,5.7,2.4,2.5,6.2,2.6,6.5,7,2.4,2.4,6.6,2.4,7,7,2.4,2.6,7,5.6,2.4,2.4,5.6,2.4,7,4.1,2.4,6.5,2.4,7,2.9,2.7,7,2.4,7,5.9,3.1,21.9
,Joelinton,FWD,NEW,5900000,1,3,1.5,2.54237288135593E-07,5.08474576271186E-07,0,14057,1,2,0,0,0,0,0,0.5,931,-1,0,3,1,0.2,0,1,0,0,0,0,0,0.3,2755,0,-1,0,0,123,293,0,0,13,Tottenham,Burnley,Man Utd,Wolverhampton,Everton,2.2,0.8,0.8,2.1,0.8,1,0.8,1.1,0.8,0.8,1.1,0.8,1.3,0.8,0.8,1.6,1.3,0.8,1.2,0.8,0.8,2.2,1.5,0.8,2.1,0.8,2.2,0.8,1.4,0.8,1.6,0.8,1.2,0.8,0.8,2.2,4.4
Stefan,Johansen,MID,FUL,4900000,0,0,0,0,0,0,1496,0,0,0,0,0,0,0,0,69,-1,0,0,1,0,0,0,0,0,0,0,0,0,184,0,-1,0,0,0,13,0,0,0,Aston Villa,Wolverhampton,Sheffield United,Crystal Palace,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
