FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Andrew,Robertson,DEF,LIV,7100000,2,31,3.9,5.49295774647887E-07,4.36619718309859E-06,0,614339,0,16,0,0,0,1,0,4.4,20292,1,0,31,-1,0.4,0,3,4,0,1,0,2,17.7,904509,0,-1,0,1,720,6357,0,0,162,Man City,Leicester,Brighton,Wolverhampton,Fulham,5.1,2.8,3.9,4.7,4,2.7,4,4.8,3.7,2.3,3.9,4.6,4.2,4.4,3.6,5.3,5.4,3.5,4,4.4,4.2,3.2,4.6,3.9,4.4,3.1,5.8,3.5,3.9,5,5.3,45.9
Antonee,Robinson,DEF,FUL,4400000,2,14,2.8,6.36363636363636E-07,3.18181818181818E-06,0,6532,0,5,0,0,0,0,0,3.2,119,-1,0,14,1,0.7,0,3,1,0,1,0,0,0.1,5373,0,-1,0,0,450,195,0,0,82,West Ham,Everton,Leicester,Man City,Liverpool,2.8,2,3.6,3.8,3.5,2.1,2.3,2,2.6,3.2,3.3,1.8,2.4,2.5,1.5,2.7,1.6,2.3,2.5,3.2,3.7,1.5,3.5,2.8,2.9,1.5,2.2,2.2,1.4,4.2,1.7,25.6
Hal,Robson-Kanu,FWD,WBA,5200000,0,3,0.428571428571429,8.24175824175824E-08,5.76923076923077E-07,0,28362,0,5,0,0,0,0,0,0.6,165,-3,0,3,3,0,0,0,0,0,0,0,0,0.1,6677,0,-1,0,0,84,11,0,0,6,Tottenham,Man Utd,Sheffield United,Crystal Palace,Newcastle,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,3.4
Marek,Rodak,GLK,FUL,4400000,0,1,0.142857142857143,3.24675324675325E-08,2.27272727272727E-07,0,21341,0,3,0,2,0,0,0,0.2,271,-1,0,1,1,0,0,0,0,0,0,0,0,0.4,9359,0,-1,0,0,90,73,0,0,11,West Ham,Everton,Leicester,Man City,Liverpool,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.8
Joe,Rodon,DEF,TOT,5000000,0,1,0.142857142857143,2.85714285714286E-08,2E-07,0,235,0,0,0,0,0,0,0,0.2,32,0,0,1,0,0.1,0,0.3,0,0,0,0,0,0,585,0,-1,0,0,1,36,0,0,3,West Brom,Man City,Chelsea,Arsenal,Crystal Palace,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0
,Rodrigo,FWD,LEE,5800000,0,18,3,5.17241379310345E-07,3.10344827586207E-06,0,507107,0,3,0,0,0,1,0,3.1,8706,-2,0,18,2,0.3,0,1.8,3,0,1,0,1,2.4,122110,0,-1,0,0,320,27,0,0,62,Crystal Palace,Arsenal,Everton,Chelsea,West Ham,0,1.5,3.3,3,1.5,1.8,4.5,1.5,3.6,4,1.8,1.7,4.1,4.5,2.1,2.8,3.3,2.5,1.5,2.8,1.5,3.7,2.3,3.1,2.1,1.6,3.7,1.5,4,2.6,2.4,32
,Rodrigo,MID,MCI,5400000,2,14,2,3.7037037037037E-07,2.59259259259259E-06,0,31809,2,9,0,0,0,0,0,2.6,518,-1,0,14,1,0.4,0,2.2,0,0,2,0,0,0.5,19624,0,-1,0,0,630,399,0,0,91,Liverpool,Tottenham,Burnley,Fulham,Man Utd,1,1.5,1.3,1.5,1.5,1.5,1,1,1.2,1.2,1.1,1.1,1.4,1.8,2.1,1,1,1.4,1,1,1.5,1.2,2,1,1.4,1.3,1,1,1.6,1.4,1.3,20.2
Jay,Rodriguez,FWD,BUR,5800000,1,5,0.833333333333333,1.4367816091954E-07,8.62068965517241E-07,0,46103,1,5,0,0,0,0,0,0.9,256,-2,0,5,2,0.2,0,1,0,0,0,0,0,0.3,8316,0,-1,0,0,153,125,0,0,16,Brighton,Crystal Palace,Man City,Everton,Arsenal,0.5,0.4,0.4,0.4,0.4,0.5,0.4,0.7,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.7,0.4,0.4,0.5,0.4,0.4,0.6,6
James,Rodriguez,MID,EVE,7900000,2,43,6.1,7.72151898734177E-07,5.44303797468354E-06,0,1716805,1,10,0,0,0,3,0,5.4,56630,4,0,43,-4,0.3,0,2,5,0,1,0,3,28.8,2876296,0,-1,0,1,588,28161,0,0,182,Man Utd,Fulham,Leeds United F.C.,Burnley,Chelsea,5.1,7.4,6,8.9,6.1,8.8,7.1,8,6.3,6.8,6.7,7.1,5,6.8,8.4,7.5,8.2,4.8,7.7,6.4,7.6,7,7,7.1,5.1,7,4.9,6.3,8.2,7.6,5.8,62.9
Marcos,Rojo,DEF,MUN,4800000,0,0,0,0,0,0,3246,0,0,0,0,0,0,0,0,57,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,756,0,-1,0,0,0,23,0,0,0,Everton,West Brom,Southampton,West Ham,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sergio,Romero,GLK,MUN,4900000,0,0,0,0,0,0,7024,0,0,0,0,0,0,0,0,55,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,384,0,-1,0,0,0,3,0,0,0,Everton,West Brom,Southampton,West Ham,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Danny,Rose,DEF,TOT,4800000,0,0,0,0,0,0,23648,0,0,0,0,0,0,0,0,261,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,3474,0,-1,0,0,0,3,0,0,0,West Brom,Man City,Chelsea,Arsenal,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John,Ruddy,GLK,WOL,4400000,0,0,0,0,0,0,9302,0,0,0,0,0,0,0,0,136,-1,0,0,1,0,0,0,0,0,0,0,0,0.3,2592,0,-1,0,0,0,54,0,0,0,Leicester,Southampton,Arsenal,Liverpool,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antonio,Rudiger,DEF,CHE,4600000,0,0,0,0,0,0,125914,0,0,0,0,0,0,0,0,1009,-4,0,0,4,0,0,0,0,0,0,0,0,0.8,19212,0,-1,0,0,0,236,0,0,0,Sheffield United,Newcastle,Tottenham,Leeds United F.C.,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Runar Alex,Runarsson,GLK,ARS,4500000,0,0,0,0,0,0,773,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1166,0,-1,0,0,0,20,0,0,0,Aston Villa,Leeds United F.C.,Wolverhampton,Tottenham,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mathew,Ryan,GLK,BHA,4500000,6,17,2.4,5.33333333333333E-07,3.77777777777778E-06,0,550442,1,12,0,8,0,0,0,3.8,5106,0,0,17,0,0.5,0,2.2,0,0,2,0,0,14.1,348846,0,-1,0,0,630,2354,0,0,100,Burnley,Aston Villa,Liverpool,Southampton,Leicester,1.5,3,2.6,1.3,3.1,2.1,1.6,2.4,1.9,2,3.3,2.4,1.8,1.2,2.7,2.8,1.6,2.4,2.1,1.2,1.2,1.2,3.6,1.4,1.9,2.2,1.2,2.3,1.9,2.8,2.5,6.2
Allan,Saint-Maximin,MID,NEW,5300000,2,26,3.7,6.9811320754717E-07,4.90566037735849E-06,0,1233411,0,9,0,0,0,1,0,4.9,12271,-2,0,26,2,0.5,0,2.5,2,0,3,0,1,6.8,271566,0,-1,0,0,509,4585,0,0,81,Southampton,Chelsea,Crystal Palace,Aston Villa,West Brom,3.1,2.1,2.6,4.1,3.5,4.9,3.3,3.2,2.1,1.8,5.2,4,2,3.5,2.6,3,3.7,4.3,2.9,4,1.8,4.1,1.8,5.3,2.5,2.7,2.6,5.1,2.2,3.9,4.2,28.1
Romain,Saiss,DEF,WOL,5300000,0,38,6.3,1.18867924528302E-06,7.16981132075472E-06,0,635338,0,7,0,0,0,1,0,7.2,54734,3,0,38,-3,0.7,0,3.5,7,0,4,0,0,19.7,1671692,0,-1,0,1,517,8687,0,0,135,Leicester,Southampton,Arsenal,Liverpool,Aston Villa,9.4,7,8.7,8.1,7.4,6.4,9.4,5.6,9.4,8,7,8.9,7.5,7.7,8.1,5.8,5.3,5.6,7.8,9.4,8.7,8.5,8.3,8.1,7.7,7.5,8,7.2,8.4,6.1,7.3,21
Bukayo,Saka,MID,ARS,5300000,0,18,3.6,6.79245283018868E-07,3.39622641509434E-06,0,412904,0,3,0,0,0,1,0,3.4,2839,-2,0,18,2,0.4,0,2,1,0,2,0,0,3,100362,0,-1,0,0,418,3152,0,0,69,Aston Villa,Leeds United F.C.,Wolverhampton,Tottenham,Burnley,1.8,4.5,3.1,3.8,3.2,3.2,3.2,2.3,3.7,3.6,2.8,2.6,2.7,1.8,3.4,3.7,2.2,2.4,4.8,4.9,1.8,3.2,2.3,4.8,3.5,3.2,4,3.7,3.3,2.3,2.7,32.9
Mamadou,Sakho,DEF,CRY,4500000,0,4,1,2.22222222222222E-07,8.88888888888889E-07,0,16377,0,8,0,0,0,0,0,0.9,476,0,0,4,0,0,0,0.2,0,0,0,0,0,0.3,22686,0,-1,0,0,275,218,0,0,33,Leeds United F.C.,Burnley,Newcastle,West Brom,Tottenham,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.6,0.5,0.5,0.5,0.7,0.6,0.6,0.5,0.5,0.5,0.5,0.6,0.5,0.6,0.8,0.5,0.5,0.5,0.6,0.9,0.5,0.5,0.6,0.5,4.5
Mohamed,Salah,MID,LIV,12400000,7,65,8.1,6.53225806451613E-07,5.24193548387097E-06,0,645292,0,16,0,0,0,8,0,5.2,13120,4,0,65,-4,0.5,0,6,5,0,1,0,1,46.9,1615366,0,-1,0,1,719,11274,0,0,220,Man City,Leicester,Brighton,Wolverhampton,Fulham,9,7.6,10.7,11,10.4,7.8,7.5,11.6,11.3,8.6,10,7.8,10.8,9.7,10.2,9.3,12.1,11.2,10.8,11.2,10.1,9.1,10.6,7.6,12.1,10,11.1,11.2,10,12,10.3,107
William,Saliba,DEF,ARS,4100000,0,0,0,0,0,0,191943,0,0,0,0,0,0,0,0,1015,-4,0,0,4,0,0,0,0,0,0,0,0,0.8,22080,0,-1,0,0,0,626,0,0,0,Aston Villa,Leeds United F.C.,Wolverhampton,Tottenham,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohammed,Salisu,DEF,SOU,4300000,0,0,0,0,0,0,17503,0,0,0,0,0,0,0,0,113,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,814,0,-1,0,0,0,8,0,0,0,Newcastle,Wolverhampton,Man Utd,Brighton,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mbwana,Samatta,FWD,AVL,5900000,0,0,0,0,0,0,7984,0,0,0,0,0,0,0,0,30,-1,0,0,1,0,0,0,0,0,0,0,0,0,1544,0,-1,0,0,0,4,0,0,0,Arsenal,Brighton,West Ham,Newcastle,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Davinson,Sanchez,DEF,TOT,5400000,0,4,0.571428571428571,1.05820105820106E-07,7.40740740740741E-07,0,46303,0,7,0,0,0,0,0,0.7,1134,-1,0,4,1,0,0,-0.2,0,0,0,0,0,0.9,20659,1,-1,0,0,360,163,0,0,37,West Brom,Man City,Chelsea,Arsenal,Crystal Palace,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,14.3
Robert,Sanchez,GLK,BHA,4500000,0,1,0.142857142857143,3.17460317460317E-08,2.22222222222222E-07,0,279,0,2,0,2,0,0,0,0.2,100,0,0,1,0,0.1,0,0.5,0,0,0,0,0,0,1240,0,-1,0,0,90,37,0,0,12,Burnley,Aston Villa,Liverpool,Southampton,Leicester,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.9
Matija,Sarkic,GLK,WOL,4500000,0,0,0,0,0,0,5131,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0.1,686,0,-1,0,0,0,5,0,0,0,Leicester,Southampton,Arsenal,Liverpool,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Romaine,Sawyers,MID,WBA,4800000,0,9,1.28571428571429,2.67857142857143E-07,1.875E-06,0,2848,1,10,0,0,0,0,0,1.9,46,-2,0,9,2,0,0,0.2,0,0,0,0,0,0,927,0,-1,0,0,340,8,0,0,34,Tottenham,Man Utd,Sheffield United,Crystal Palace,Newcastle,0.6,0.6,1,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.8,0.9,0.6,0.6,1,0.6,0.6,0.6,0.7,0.6,0.7,0.9,0.6,0.7,0.6,0.6,0.6,0.8,7.8
Fabian,Schar,DEF,NEW,4900000,1,6,1.2,2.44897959183673E-07,1.22448979591837E-06,0,2192,0,7,0,0,0,0,0,1.2,76,-1,0,6,1,0.2,0,1.2,0,0,0,0,0,0,2339,0,-1,0,0,365,82,0,0,37,Southampton,Chelsea,Crystal Palace,Aston Villa,West Brom,0.6,0.6,0.7,1.2,0.6,0.9,0.6,1.3,0.8,0.6,0.7,0.9,0.6,0.6,0.7,0.6,0.6,1.7,0.6,0.7,0.6,0.7,0.6,1,0.6,1,0.6,1.2,0.9,0.6,0.7,6.2
Jeffrey,Schlupp,MID,CRY,5500000,1,18,2.57142857142857,4.67532467532468E-07,3.27272727272727E-06,0,11781,1,2,0,0,0,0,0,3.3,129,0,0,18,0,0.4,0,2.2,1,0,4,0,1,0.1,9040,0,-1,0,0,399,61,0,0,64,Leeds United F.C.,Burnley,Newcastle,West Brom,Tottenham,1.6,2.6,1.9,1.7,1.3,1.4,1.7,1.7,1.3,3,1.7,1.3,1.9,2.2,1.9,2.3,2.3,1.7,2.5,1.8,2.6,1.3,1.4,1.6,1.3,2.5,1.7,2.5,1.3,2,1.3,20.1
Kasper,Schmeichel,GLK,LEI,5500000,6,34,4.2,7.63636363636364E-07,6.18181818181818E-06,0,379201,0,9,0,22,0,0,0,6.2,4984,0,0,34,0,1,0,5.5,3,0,3,0,0,11.8,229348,0,-1,0,1,720,2713,0,0,147,Wolverhampton,Liverpool,Fulham,Sheffield United,Brighton,2.8,6.3,2.6,5.6,2.1,2.1,5.8,2.7,5.6,5.4,2.1,2.1,4.3,2.1,5.6,5.9,3.6,6.3,2.7,5.6,2.2,6.3,3.3,6,3,3.5,3.8,2.1,6.3,5.2,2.1,17.4
,Sean Longstaff,MID,NEW,4800000,1,6,0.857142857142857,1.78571428571429E-07,1.25E-06,0,6153,1,4,0,0,0,0,0,1.2,77,-2,0,6,2,0.2,0,1,0,0,0,0,0,0.1,1784,0,-1,0,0,194,30,0,0,17,Southampton,Chelsea,Crystal Palace,Aston Villa,West Brom,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.6,0.4,0.4,0.4,10.5
,Semedo,DEF,WOL,5500000,2,25,4.2,7.63636363636364E-07,4.54545454545455E-06,0,76971,0,5,0,0,0,0,0,4.5,3336,0,0,25,0,0.8,0,4.5,2,0,3,0,0,3.3,278322,0,-1,0,0,509,8164,0,0,112,Leicester,Southampton,Arsenal,Liverpool,Aston Villa,6.1,3.8,5.3,5.4,4.2,3.4,5.6,2.9,6.3,4.5,3.8,5.2,4.1,4.6,4.9,3,2.7,2.9,4.3,6,5.8,5.6,5,4.6,4.3,4.2,4.5,3.9,4.8,3.2,4.9,18.4
Jean Michael,Seri,MID,FUL,4600000,0,0,0,0,0,0,9367,0,0,0,0,0,0,0,0,69,-4,1,0,4,0,0,0,0,0,0,0,0,0,2690,0,-1,0,0,0,5,-1,0,0,West Ham,Everton,Leicester,Man City,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan,Sessegnon,DEF,TOT,4700000,0,0,0,0,0,0,15256,0,0,0,0,0,0,0,0,112,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,1002,0,-1,0,0,0,0,0,0,0,West Brom,Man City,Chelsea,Arsenal,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zeze Steven,Sessegnon,DEF,FUL,4300000,0,0,0,0,0,0,7693,0,0,0,0,0,0,0,0,37,-2,0,0,2,0,0,0,0,0,0,0,0,0,395,0,-1,0,0,0,3,0,0,0,West Ham,Everton,Leicester,Man City,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meritan,Shabani,MID,WOL,4500000,0,0,0,0,0,0,1531,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,2405,0,-1,0,0,0,37,0,0,0,Leicester,Southampton,Arsenal,Liverpool,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamie,Shackleton,MID,LEE,4800000,0,5,0.714285714285714,1.48809523809524E-07,1.04166666666667E-06,0,2881,0,3,0,0,0,0,0,1,66,-2,0,5,2,0.2,0,1,0,0,1,0,0,0,1256,0,-1,0,0,123,20,0,0,19,Crystal Palace,Arsenal,Everton,Chelsea,West Ham,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,4.4
Xherdan,Shaqiri,MID,LIV,6400000,1,5,0.714285714285714,1.11607142857143E-07,7.8125E-07,0,3344,0,0,0,0,0,0,0,0.8,75,-1,0,5,1,0.2,0,1.2,0,0,0,0,1,0.1,1444,0,-1,0,0,51,58,0,0,23,Man City,Leicester,Brighton,Wolverhampton,Fulham,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,3.5
Billy,Sharp,FWD,SHU,5700000,0,11,1.57142857142857,2.75689223057644E-07,1.92982456140351E-06,0,20752,0,3,0,0,0,1,0,1.9,189,-3,0,11,3,0.3,0,1.8,2,0,0,0,0,0.1,7858,0,-1,0,0,129,60,0,0,25,Chelsea,West Ham,West Brom,Leicester,Southampton,0.9,0.8,1.1,0.8,0.8,0.8,1.2,1.1,1.4,1.1,0.9,0.8,1.7,0.9,1.2,0.8,0.8,1.2,1.1,0.9,1.7,0.8,1.6,0.8,0.8,0.9,1.4,1.4,1,1.4,0.8,10.3
Luke,Shaw,DEF,MUN,4900000,7,14,2,4.08163265306122E-07,2.85714285714286E-06,0,102232,2,14,0,0,0,0,0,2.9,1804,-1,0,14,1,0.7,0,3.5,2,0,1,0,1,1,73116,1,-1,0,0,606,1319,0,0,110,Everton,West Brom,Southampton,West Ham,Man City,0,0,1,2.1,1.7,1.9,1,2.6,1.1,1,1.8,2.3,1,2.2,1,1,1.8,1,1.6,2.8,1,1.9,1,1.9,1,2.1,1.5,2.6,1,1,2,25.8
Jonjo,Shelvey,MID,NEW,5300000,0,9,1.8,3.39622641509434E-07,1.69811320754717E-06,0,21079,2,8,0,0,0,0,0,1.7,334,-2,0,9,2,0.1,0,0.5,0,0,1,0,0,0.2,6352,0,-1,0,0,431,2,0,0,53,Southampton,Chelsea,Crystal Palace,Aston Villa,West Brom,0,0,0.9,1.3,1.1,1.7,1,1,0.9,0.9,1.9,1.3,0.9,1.1,0.9,0.9,1.2,1.4,0.9,1.3,0.9,1.4,0.9,2,0.9,0.9,0.9,1.9,0.9,1.3,1.4,22.7
Gylfi,Sigurdsson,MID,EVE,6800000,2,14,1.8,2.64705882352941E-07,2.05882352941176E-06,0,58663,0,8,0,0,0,0,0,2.1,563,-2,0,14,2,0.2,0,1.5,0,0,0,0,1,0.9,12453,0,-1,0,0,382,192,0,0,61,Man Utd,Fulham,Leeds United F.C.,Burnley,Chelsea,0.9,1.1,0.9,1.6,0.9,1.6,1,1.6,0.9,1,0.9,1,0.9,1,1.4,1.1,1.4,0.9,1.2,0.9,1.2,1,1,1.1,0.9,1,0.9,0.9,1.7,1.2,0.9,24
Adrien,Silva,MID,LEI,4400000,0,0,0,0,0,0,38540,0,0,0,0,0,0,0,0,394,-1,0,0,1,0,0,0,0,0,0,0,0,0.3,8400,0,-1,0,0,0,6,0,0,0,Wolverhampton,Liverpool,Fulham,Sheffield United,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ellis,Simms,FWD,EVE,4500000,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,662,0,-1,0,0,0,204,0,0,0,Man Utd,Fulham,Leeds United F.C.,Burnley,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Josh,Sims,MID,SOU,4400000,0,0,0,0,0,0,12046,0,0,0,0,0,0,0,0,134,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,5651,0,-1,0,0,0,15,0,0,0,Newcastle,Wolverhampton,Man Utd,Brighton,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moussa,Sissoko,MID,TOT,4800000,3,13,2.2,4.58333333333333E-07,2.70833333333333E-06,0,33763,0,6,0,0,0,0,0,2.7,508,-2,0,13,2,0.5,0,2.5,0,0,2,0,0,0.4,17933,0,-1,0,0,483,457,0,0,73,West Brom,Man City,Chelsea,Arsenal,Crystal Palace,1.9,1.1,1.8,1.1,1.2,1.2,1.1,1.8,1.2,1.1,2,2.7,1.1,2,1.1,1.3,1.5,1.7,1.1,1.1,2,1.1,2.2,1.1,1.7,2.1,1.5,2.5,1.1,1.1,2.7,9.3
Oliver,Skipp,MID,TOT,4400000,0,0,0,0,0,0,2112,0,0,0,0,0,0,0,0,19,-1,0,0,1,0,0,0,0,0,0,0,0,0,1101,0,-1,0,0,0,15,0,0,0,West Brom,Man City,Chelsea,Arsenal,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Islam,Slimani,FWD,LEI,5000000,0,1,0.142857142857143,2.85714285714286E-08,2E-07,0,3014,0,1,0,0,0,0,0,0.2,200,0,0,1,0,0,0,0.2,0,0,0,0,0,0.1,5452,0,-1,0,0,19,234,0,0,3,Wolverhampton,Liverpool,Fulham,Sheffield United,Brighton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.8
William,Smallbone,MID,SOU,4500000,0,3,0.428571428571429,9.52380952380952E-08,6.66666666666667E-07,0,35626,0,4,0,0,0,0,0,0.7,563,0,0,3,0,0,0,0,0,0,0,0,0,0.3,23140,0,-1,0,0,111,10,0,0,8,Newcastle,Wolverhampton,Man Utd,Brighton,Sheffield United,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.1
Chris,Smalling,DEF,MUN,4900000,0,0,0,0,0,0,11187,0,0,0,0,0,0,0,0,86,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,1857,0,-1,0,0,0,1,0,0,0,Everton,West Brom,Southampton,West Ham,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emile,Smith Rowe,MID,ARS,4400000,0,0,0,0,0,0,15512,0,0,0,0,0,0,0,0,314,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,12473,0,-1,0,0,0,426,0,0,0,Aston Villa,Leeds United F.C.,Wolverhampton,Tottenham,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Robert,Snodgrass,MID,WHU,5800000,0,1,0.142857142857143,2.46305418719212E-08,1.72413793103448E-07,0,7142,0,0,0,0,0,0,0,0.2,73,-2,0,1,2,0,0,0.2,0,0,0,0,0,0.1,916,0,-1,0,0,1,16,0,0,3,Fulham,Sheffield United,Aston Villa,Man Utd,Leeds United F.C.,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0
