FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
,Fabio Silva,FWD,WOL,5200000,1,30,2,3.84615384615385E-07,5.76923076923077E-06,0,197690,2,18,0,0,0,2,0,5.8,4781,-3,0,30,3,0.4,0,2.2,2,0,0,0,0,1.5,207050,0,-1,0,0,700,1240,0,0,82,Crystal Palace,Arsenal,Leicester,Southampton,Leeds United F.C.,1.5,1.2,1.4,1.1,1.4,1.6,1.1,1.7,1,1.3,1.5,2,1.5,1.8,1.7,1.4,1.5,1.4,49.1
,Fabri,GLK,FUL,4000000,0,0,0,0,0,0,77375,0,0,0,0,0,0,0,0,303,0,0,0,0,0,0,0,0,0,0,0,0,1.4,47617,0,-1,0,0,0,75,0,0,0,West Brom,Leicester,West Ham,Everton,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Felipe Anderson,MID,WHU,6100000,0,2,1,1.63934426229508E-07,3.27868852459016E-07,0,35087,0,0,0,0,0,0,0,0.3,16,-4,0,2,4,0,0,0,0,0,0,0,0,0.1,4675,0,-1,0,0,2,0,0,0,8,Liverpool,Aston Villa,Fulham,Sheffield United,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
Nathan,Ferguson,DEF,CRY,3900000,0,0,0,0,0,0,116519,0,0,0,0,0,0,0,0,248,-1,0,0,1,0,0,0,0,0,0,0,0,0.5,36616,0,-1,0,0,0,67,0,0,0,Wolverhampton,Newcastle,Leeds United F.C.,Burnley,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Fernandes,MID,MUN,11400000,3,145,6.9,6.05263157894737E-07,1.2719298245614E-05,0,1903199,4,22,0,0,0,11,0,12.7,18028,9,0,145,-9,0.4,1,4.2,22,0,7,0,9,56.1,4854482,0,-1,0,6,1745,22694,0,0,522,Arsenal,Southampton,Everton,West Brom,Newcastle,9,8.5,7.6,9.9,8.8,8.7,6.8,7.6,7.7,8.1,8.8,8.7,9.4,6.5,7.8,6.5,8.3,8.8,238.9
,Fernandes,MID,TOT,4700000,0,0,0,0,0,0,7599,0,0,0,0,0,0,0,0,22,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,3088,0,-1,0,0,0,18,0,0,0,Brighton,Chelsea,West Brom,Man City,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Federico,Fernandez,DEF,NEW,4700000,0,34,2.1,4.46808510638298E-07,7.23404255319149E-06,0,160412,2,26,0,0,0,0,0,7.2,1227,-3,0,34,3,0.1,0,0.5,4,0,3,0,0,0.6,96263,1,-1,0,0,1381,11,0,0,252,Everton,Crystal Palace,Southampton,Chelsea,Man Utd,0,0,0,0,0,2.4,2,2,1.6,1.4,1.5,2,1.8,1.8,1.7,2.8,1.7,1.8,40
,Fernandinho,DEF,MCI,5400000,8,27,1.42105263157895,2.63157894736842E-07,5E-06,0,103478,1,3,0,0,0,0,0,5,165,-1,0,27,1,0.5,0,2.5,2,0,3,0,0,0.7,55797,0,-1,0,0,517,496,0,0,121,Sheffield United,Burnley,Liverpool,Tottenham,Arsenal,0.9,0.7,0.9,0.8,1,1.2,1.1,0.9,1.4,0.9,0.7,0.9,0,0.8,0.8,0.7,0.8,0.7,18.1
Will,Ferry,MID,SOU,4500000,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,-1,0,0,0,6,0,0,0,Aston Villa,Man Utd,Newcastle,Wolverhampton,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sam,Field,MID,WBA,4800000,0,3,0.15,3.125E-08,6.25E-07,0,2329,0,2,0,0,0,0,0,0.6,6,-2,0,3,2,0,0,0,0,0,0,0,0,0,910,0,-1,0,0,61,10,0,0,16,Fulham,Sheffield United,Tottenham,Man Utd,Burnley,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2
Roberto,Firmino,FWD,LIV,9400000,4,84,4,4.25531914893617E-07,8.93617021276596E-06,0,605160,1,22,0,0,0,6,0,8.9,6182,-1,0,84,1,0.3,0,3.2,10,0,6,0,4,7.3,805383,0,-1,0,1,1617,43167,0,0,347,West Ham,Brighton,Man City,Leicester,Everton,3.5,4.7,3.8,4.3,4.1,4.8,4.8,3.7,3.9,3.9,3.7,4.3,5.1,4.3,4.5,5,3.8,5.5,156.6
John,Fleck,MID,SHU,5600000,2,37,2.5,4.46428571428571E-07,6.60714285714286E-06,0,39422,1,21,0,0,0,0,0,6.6,112,-4,0,37,4,0.6,0,3.4,1,0,1,0,3,0.1,10258,0,-1,0,0,1144,251,0,0,174,Man City,West Brom,Chelsea,West Ham,Fulham,1.2,2.1,1.9,1.6,1.9,1.4,2.1,1.6,1.4,1.9,1.6,1.7,2,1.7,1.8,2.1,2,2.3,54.7
Phil,Foden,MID,MCI,6200000,3,67,3.52631578947368,5.68760611205433E-07,1.08064516129032E-05,0,1446351,0,6,0,0,0,4,0,10.8,22224,-3,1,67,3,0.9,0,5.5,8,0,5,0,3,9.6,1843391,0,-1,0,2,929,6970,-1,0,239,Sheffield United,Burnley,Liverpool,Tottenham,Arsenal,4.8,3.5,2,2.9,2.9,3.3,2.6,3,3.7,2.7,3.1,2.3,0,2.2,3.5,3.1,3.3,3.3,104.2
Wes,Foderingham,GLK,SHU,4300000,0,0,0,0,0,0,7625,0,0,0,0,0,0,0,0,22,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,2208,0,-1,0,0,0,18,0,0,0,Man City,West Brom,Chelsea,West Ham,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wesley,Fofana,DEF,LEI,5000000,1,49,3.1,6.2E-07,9.8E-06,0,72139,4,16,0,0,0,0,0,9.8,686,0,0,49,0,0.4,0,2.2,4,0,5,0,1,0.8,122098,0,-1,0,1,1391,1527,0,0,283,Leeds United F.C.,Fulham,Wolverhampton,Liverpool,Aston Villa,2.1,3.5,3.8,3.5,3.7,3,3.3,2.8,3.1,4.2,3.7,3.1,3.4,2.5,2.4,3.9,2.8,2.3,42
Pablo,Fornals,MID,WHU,6000000,2,75,3.8,6.33333333333333E-07,1.25E-05,0,249010,2,18,0,0,0,2,0,12.5,732,-5,0,75,5,0.5,0,3.2,7,0,7,0,5,0.7,273256,0,-1,0,0,1531,222,0,0,225,Liverpool,Aston Villa,Fulham,Sheffield United,Tottenham,2.9,2.9,3.7,5.1,3,2.4,3.3,3.2,3.1,3.4,2.9,3.8,3.6,4.2,3.4,4,4.2,3.9,75.8
Adam,Forshaw,MID,LEE,4800000,0,0,0,0,0,0,1914,0,0,0,0,0,0,0,0,4,-2,0,0,2,0,0,0,0,0,0,0,0,0,385,0,-1,0,0,0,2,0,0,0,Leicester,Everton,Crystal Palace,Arsenal,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fraser,Forster,GLK,SOU,4000000,0,6,0.315789473684211,7.89473684210526E-08,1.5E-06,0,200165,0,0,0,1,0,0,0,1.5,2876,0,0,6,0,0.4,0,1.5,0,0,1,0,0,6.3,597325,0,-1,0,0,90,4431,0,0,24,Aston Villa,Man Utd,Newcastle,Wolverhampton,Chelsea,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0,0.2,0.2,0.2,0.2,0.2,1.2
Timothy,Fosu-Mensah,DEF,MUN,4300000,0,0,0,0,0,0,9829,1,2,0,0,0,0,0,0,51,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,5074,0,-1,0,0,80,0,0,0,17,Arsenal,Southampton,Everton,West Brom,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4
Juan,Foyth,DEF,TOT,4300000,0,0,0,0,0,0,9591,0,0,0,0,0,0,0,0,12,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1531,0,-1,0,0,0,0,0,0,0,Brighton,Chelsea,West Brom,Man City,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan,Fraser,MID,NEW,5600000,3,23,1.15,2.05357142857143E-07,4.10714285714286E-06,0,77710,0,10,0,0,0,0,0,4.1,49,-4,0,23,4,0.1,0,0.7,0,0,2,0,3,0.2,15946,0,-1,0,0,476,39,0,1,77,Everton,Crystal Palace,Southampton,Chelsea,Man Utd,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.9,0.6,25.6
,Fred,MID,MUN,5300000,3,31,2.1,3.9622641509434E-07,5.84905660377358E-06,0,24205,3,13,0,0,0,0,0,5.8,161,-2,0,31,2,0.3,0,1.7,0,0,6,0,0,0.2,20691,0,-1,0,0,1182,122,0,0,189,Arsenal,Southampton,Everton,West Brom,Newcastle,1.5,1.4,1.1,1.9,1.5,1.4,1,1.1,1.2,1.3,1.5,1.6,1.7,1,1.2,1,1.3,1.5,47.8
Ryan,Fredericks,DEF,WHU,4200000,1,13,0.65,1.54761904761905E-07,3.0952380952381E-06,0,51508,2,6,0,0,0,0,0,3.1,130,-3,0,13,3,0.1,0,0.5,0,0,1,0,1,0.2,19373,0,-1,0,0,339,57,0,0,74,Liverpool,Aston Villa,Fulham,Sheffield United,Tottenham,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,27.1
Luke,Freeman,MID,SHU,5000000,0,0,0,0,0,0,855,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,682,0,-1,0,0,0,0,0,0,0,Man City,West Brom,Chelsea,West Ham,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian,Fuchs,DEF,LEI,4500000,0,24,1.2,2.66666666666667E-07,5.33333333333333E-06,0,38519,4,9,0,0,0,0,0,5.3,165,0,0,24,0,0,0,0,2,0,3,0,0,0.2,42478,0,-1,0,0,701,42,0,0,112,Leeds United F.C.,Fulham,Wolverhampton,Liverpool,Aston Villa,0.6,0.8,0.9,0.8,0.9,0.6,0.7,0.6,0.7,1.1,0.9,0.7,0.8,0.6,0.6,1,0.6,0.6,19.2
Darnell,Furlong,DEF,WBA,4500000,1,41,2,4.44444444444444E-07,9.11111111111111E-06,0,41043,2,42,0,0,0,1,0,9.1,504,0,0,41,0,0.1,0,0.6,2,0,2,0,2,0.3,49547,1,-1,0,0,1626,409,0,0,227,Fulham,Sheffield United,Tottenham,Man Utd,Burnley,1.7,1.5,1.6,1.6,1.5,1.3,1.2,1.6,1,1.3,1.3,1.8,1.9,2.1,2,1.9,1.7,1.5,62.3
,Gabriel,DEF,ARS,5000000,0,47,3.9,7.8E-07,9.4E-06,0,1135634,1,13,0,0,0,2,0,9.4,2347,0,0,47,0,0,0,0,6,0,3,0,0,5,1017179,0,-1,0,1,1051,251,0,1,224,Man Utd,Wolverhampton,Aston Villa,Leeds United F.C.,Man City,4.3,5.2,5,3.1,5.2,4.8,4.3,3.4,5,4.8,4.3,4.4,3.1,3.7,4.3,3.9,4.5,3.7,46
Conor,Gallagher,MID,WBA,5500000,2,39,2.6,4.72727272727273E-07,7.09090909090909E-06,0,15923,6,29,0,0,0,2,0,7.1,105,0,0,39,0,0.1,0,0.8,3,0,2,0,0,0.1,17877,0,-1,0,0,1339,62,0,0,183,Fulham,Sheffield United,Tottenham,Man Utd,Burnley,2,3,2,1.3,2.5,1.9,2.2,1.6,1.7,2,2.1,1.9,1.6,2.1,2.1,1.4,1.7,2.2,55
Eric,Garcia,DEF,MCI,4700000,0,3,0.157894736842105,3.35946248600224E-08,6.38297872340426E-07,0,24163,0,6,0,0,0,0,0,0.6,43,-3,0,3,3,0,0,0,0,0,0,0,0,0.2,10489,0,-1,0,0,200,59,0,0,35,Sheffield United,Burnley,Liverpool,Tottenham,Arsenal,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1,6
James,Garner,MID,MUN,4400000,0,0,0,0,0,0,6770,0,0,0,0,0,0,0,0,12,-1,0,0,1,0,0,0,0,0,0,0,0,0,2403,0,-1,0,0,0,0,0,0,0,Arsenal,Southampton,Everton,West Brom,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dwight,Gayle,FWD,NEW,5900000,0,13,0.65,1.10169491525424E-07,2.20338983050847E-06,0,6494,0,3,0,0,0,1,0,2.2,113,-1,0,13,1,0.1,0,0.3,3,0,0,0,0,0,5560,0,-1,0,0,82,47,0,0,42,Everton,Crystal Palace,Southampton,Chelsea,Man Utd,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,11.4
Paulo,Gazzaniga,GLK,TOT,4300000,0,0,0,0,0,0,18097,0,0,0,0,0,0,0,0,41,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,4965,0,-1,0,0,0,18,0,0,0,Brighton,Chelsea,West Brom,Man City,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jean-Philippe,Gbamin,MID,EVE,5000000,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,419,0,-1,0,0,0,7,0,0,0,Newcastle,Leeds United F.C.,Man Utd,Fulham,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kieran,Gibbs,DEF,WBA,4300000,1,5,0.25,5.81395348837209E-08,1.16279069767442E-06,0,51012,1,25,0,0,0,0,0,1.2,94,-2,0,5,2,0.1,0,0.6,0,0,0,0,0,0.2,9891,0,-1,0,0,810,54,0,1,107,Fulham,Sheffield United,Tottenham,Man Utd,Burnley,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,20.8
Morgan,Gibbs-White,MID,WOL,4900000,0,3,0.15,3.06122448979592E-08,6.12244897959184E-07,0,799,0,1,0,0,0,0,0,0.6,8,-1,0,3,1,0.1,0,0.6,0,0,0,0,0,0,620,0,-1,0,0,93,4,0,0,15,Crystal Palace,Arsenal,Leicester,Southampton,Leeds United F.C.,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5
Ben,Gibson,DEF,BUR,3900000,0,0,0,0,0,0,18972,0,0,0,0,0,0,0,0,46,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,6239,0,-1,0,0,0,0,0,0,0,Chelsea,Man City,Brighton,Crystal Palace,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mark,Gillespie,GLK,NEW,4300000,0,0,0,0,0,0,5553,0,0,0,0,0,0,0,0,19,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,2374,0,-1,0,0,0,4,0,0,0,Everton,Crystal Palace,Southampton,Chelsea,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Billy,Gilmour,MID,CHE,4400000,0,2,0.1,2.27272727272727E-08,4.54545454545455E-07,0,14869,0,0,0,0,0,0,0,0.5,149,-1,0,2,1,0,0,0.2,0,0,0,0,0,0.1,9624,0,-1,0,0,34,33,0,0,10,Burnley,Tottenham,Sheffield United,Newcastle,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5
Olivier,Giroud,FWD,CHE,6700000,0,31,1.55,2.3134328358209E-07,4.62686567164179E-06,0,235861,1,4,0,0,0,3,0,4.6,3640,-3,0,31,3,0.1,0,0.8,3,0,2,0,0,1.5,227832,0,-1,0,1,506,1255,0,0,100,Burnley,Tottenham,Sheffield United,Newcastle,Southampton,0.9,1,1.2,1.2,0.8,0.9,0.9,1,0.9,1.2,1.1,1.1,0.8,1.1,0.8,0.8,0.9,0.8,53.4
Ben,Godfrey,DEF,EVE,5000000,0,31,2.6,5.2E-07,6.2E-06,0,26283,3,11,0,0,0,0,0,6.2,614,0,0,31,0,0.3,0,1.3,1,0,3,0,0,0.2,39069,0,-1,0,0,1049,74,0,0,181,Newcastle,Leeds United F.C.,Man Utd,Fulham,Liverpool,1.7,2.3,3.1,2.4,2.8,1.9,2.1,2,3,2.6,2.5,1.7,3,2.4,2.9,2.1,2.9,3.4,25.3
Joseph,Gomez,DEF,LIV,5200000,0,10,1.4,2.69230769230769E-07,1.92307692307692E-06,0,373205,0,14,0,0,0,0,0,1.9,262,-3,0,10,3,0,0,0,0,0,0,0,0,1.1,109223,0,-1,0,0,589,14,0,0,94,West Ham,Brighton,Man City,Leicester,Everton,0,0,0,0,0,0.7,1,1,0.8,1,1,0.7,0.7,1.1,0.8,1,0.7,1.1,12.5
Mace,Goodridge,MID,BUR,4500000,0,0,0,0,0,0,1202,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1252,0,-1,0,0,0,3,0,0,0,Chelsea,Man City,Brighton,Crystal Palace,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony,Gordon,MID,EVE,4300000,0,3,0.166666666666667,3.87596899224806E-08,6.97674418604651E-07,0,123459,0,0,0,0,0,0,0,0.7,1036,-2,0,3,2,0,0,0,0,0,0,0,0,0.7,112040,0,-1,0,0,87,62,0,0,11,Newcastle,Leeds United F.C.,Man Utd,Fulham,Liverpool,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.1
Kyron,Gordon,DEF,SHU,4000000,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,-1,0,0,0,17,0,0,0,Man City,West Brom,Chelsea,West Ham,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karlan,Grant,FWD,WBA,5800000,2,33,2.4,4.13793103448276E-07,5.68965517241379E-06,0,11570,1,21,0,0,0,1,0,5.7,102,-2,0,33,2,0.1,0,0.8,3,0,3,0,0,0,12764,0,-1,0,0,986,118,0,0,83,Fulham,Sheffield United,Tottenham,Man Utd,Burnley,2.1,2.5,2.1,1.6,1.9,2,2.3,2.3,1.7,1.7,1.9,2.2,1.7,1.9,1.9,2,1.6,2.2,40.1
Lee,Grant,GLK,MUN,4000000,0,0,0,0,0,0,3939,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0.1,7477,0,-1,0,0,0,47,0,0,0,Arsenal,Southampton,Everton,West Brom,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Demarai,Gray,MID,LEI,5100000,0,1,0.05,9.80392156862745E-09,1.96078431372549E-07,0,13525,0,0,0,0,0,0,0,0.2,26,-4,1,1,4,0,0,0,0,0,0,0,0,0.1,2721,0,-1,0,0,18,9,-1,0,3,Leeds United F.C.,Fulham,Wolverhampton,Liverpool,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
Jack,Grealish,MID,AVL,7700000,6,119,6.3,8.18181818181818E-07,1.54545454545455E-05,0,2877551,4,21,0,0,0,6,0,15.5,10668,7,0,119,-7,0.8,0,5.8,12,0,10,0,11,38.3,4860256,0,-1,0,2,1707,49379,0,0,457,Southampton,West Ham,Arsenal,Brighton,Leicester,7.1,7.1,6.6,8.3,6.2,8,7.9,8,8.4,7.7,5.8,6.4,7.9,8.2,5.9,6.3,7.4,7.4,229.8
Mason,Greenwood,MID,MUN,7000000,1,30,1.5,2.14285714285714E-07,4.28571428571429E-06,0,707325,1,15,0,0,0,1,0,4.3,732,-5,0,30,5,0.2,0,1.2,0,0,2,0,0,1.9,318276,0,-1,0,0,788,230,0,0,90,Arsenal,Southampton,Everton,West Brom,Newcastle,0.9,0.8,0.8,1.1,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.9,1,0.8,0.8,0.8,0.8,0.8,41.2
Kamil,Grosicki,MID,WBA,5200000,0,8,0.4,7.69230769230769E-08,1.53846153846154E-06,0,7503,0,5,0,0,0,0,0,1.5,23,-3,1,8,3,0.3,0,1.4,0,0,0,0,1,0,857,0,-1,0,0,147,7,-1,0,29,Fulham,Sheffield United,Tottenham,Man Utd,Burnley,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,7.2
Pascal,Gro?,MID,BHA,5800000,0,49,3.1,5.3448275862069E-07,8.44827586206897E-06,0,108644,1,12,0,0,0,2,0,8.4,342,-2,0,49,2,0.2,0,1.2,6,0,3,0,2,0.3,109433,0,-1,0,0,893,24,0,0,204,Tottenham,Liverpool,Burnley,Aston Villa,Crystal Palace,2,1.9,3.3,1.9,2.4,3.3,1.9,2.5,2.9,2.5,2.3,2.6,3.8,2.2,2.6,2.3,2,2.7,79.8
Jay-Roy,Grot,MID,LEE,4700000,0,0,0,0,0,0,3463,0,0,0,0,0,0,0,0,6,-3,0,0,3,0,0,0,0,0,0,0,0,0,1193,0,-1,0,0,0,3,0,0,0,Leicester,Everton,Crystal Palace,Arsenal,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vicente,Guaita,GLK,CRY,4800000,8,72,3.4,7.08333333333333E-07,1.5E-05,0,421418,2,36,0,65,0,0,0,15,1248,-2,0,72,2,1.1,0,5.4,10,0,4,0,0,3.2,430853,0,-1,1,3,1890,2781,0,0,366,Wolverhampton,Newcastle,Leeds United F.C.,Burnley,Brighton,4.8,2.5,2.9,3.6,3.2,4.1,3.1,4.1,4,2.9,3.4,2.3,3.4,5,2.9,4.1,3.9,3.6,47.4
Johann Berg,Gudmundsson,MID,BUR,5400000,1,15,0.789473684210526,1.46198830409357E-07,2.77777777777778E-06,0,14821,0,6,0,0,0,0,0,2.8,7,-1,0,15,1,0.2,0,1.2,0,0,2,0,0,0,10702,0,-1,0,0,457,9,0,0,45,Chelsea,Man City,Brighton,Crystal Palace,West Brom,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.3
Matteo,Guendouzi,MID,ARS,4700000,0,0,0,0,0,0,12999,0,0,0,0,0,0,0,0,7,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,2725,0,-1,0,0,0,0,0,0,0,Man Utd,Wolverhampton,Aston Villa,Leeds United F.C.,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frederic,Guilbert,DEF,AVL,4300000,0,0,0,0,0,0,9289,0,0,0,0,0,0,0,0,25,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,2053,0,-1,0,0,0,10,0,0,0,Southampton,West Ham,Arsenal,Brighton,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ilkay,Gundogan,MID,MCI,5800000,3,83,5.5,9.48275862068966E-07,1.43103448275862E-05,0,157120,0,3,0,0,0,7,0,14.3,12900,3,0,83,-3,1.3,0,7.8,12,0,9,0,0,18.4,1556273,0,-1,0,4,1125,32778,0,0,320,Sheffield United,Burnley,Liverpool,Tottenham,Arsenal,7.8,6.6,4.2,5.7,5.7,6.3,5.2,5.9,7,5.3,6.1,4.7,0,4.6,6.6,6.1,6.3,6.3,108
Angus,Gunn,GLK,SOU,4300000,0,0,0,0,0,0,18122,0,0,0,0,0,0,0,0,19,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,2885,0,-1,0,0,0,0,0,0,0,Aston Villa,Man Utd,Newcastle,Wolverhampton,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antwoine,Hackford,FWD,SHU,4500000,0,1,0.05,1.11111111111111E-08,2.22222222222222E-07,0,3013,0,0,0,0,0,0,0,0.2,129,0,0,1,0,0,0,0.2,0,0,0,0,0,0,5159,0,-1,0,0,10,111,0,0,3,Man City,West Brom,Chelsea,West Ham,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8
Sebastien,Haller,FWD,WHU,6100000,0,41,2.6,4.26229508196721E-07,6.72131147540984E-06,0,91784,0,12,0,0,0,3,0,6.7,180,-4,0,41,4,0,0,0,4,0,3,0,0,0.3,60525,0,-1,0,0,932,0,0,0,113,Liverpool,Aston Villa,Fulham,Sheffield United,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.2
Rekeem,Harper,MID,WBA,4300000,0,2,1,2.32558139534884E-07,4.65116279069767E-07,0,76124,0,2,0,0,0,0,0,0.5,1015,-2,0,2,2,0,0,0.2,0,0,0,0,0,0.5,66429,0,-1,0,0,30,0,0,0,7,Fulham,Sheffield United,Tottenham,Man Utd,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6
Jack,Harrison,MID,LEE,5400000,7,83,4.4,8.14814814814815E-07,1.53703703703704E-05,0,459829,1,32,0,0,0,5,0,15.4,2466,-1,0,83,1,0.8,0,4.5,5,0,6,0,4,2,510844,0,-1,0,2,1579,2815,0,0,286,Leicester,Everton,Crystal Palace,Arsenal,Wolverhampton,4.5,3.9,4,4.8,4.6,3.2,4.5,4.1,4.9,5.6,3.3,3.2,3,5.3,3.4,5.5,4.4,4.5,119.1
,Harry Wilson,MID,LIV,5100000,0,0,0,0,0,0,6114,0,0,0,0,0,0,0,0,7,-4,0,0,4,0,0,0,0,0,0,0,0,0,502,0,-1,0,0,0,0,0,0,0,West Ham,Brighton,Man City,Leicester,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joe,Hart,GLK,TOT,4300000,0,0,0,0,0,0,43156,0,0,0,0,0,0,0,0,113,-2,0,0,2,0,0,0,0,0,0,0,0,0.6,11678,0,-1,0,0,0,55,0,0,0,Brighton,Chelsea,West Brom,Man City,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Taylor,Harwood-Bellis,DEF,MCI,4000000,0,0,0,0,0,0,247,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,410,0,-1,0,0,0,17,0,0,0,Sheffield United,Burnley,Liverpool,Tottenham,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
