FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Conor,Coventry,MID,WHU,4500000,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,-1,0,0,0,17,0,0,0,Man Utd,Arsenal,Wolverhampton,Leicester,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0
Aaron,Cresswell,DEF,WHU,5800000,2,135,4.8,8.27586206896552E-07,2.32758620689655E-05,0,1161856,1,32,0,0,0,0,0,23.3,5706,8,0,135,-8,1,0,5.8,20,0,10,0,10,27.2,3081411,0,-1,0,3,2520,56901,0,0,614,Man Utd,Arsenal,Wolverhampton,Leicester,Newcastle,6.4,6.3,5.9,5.3,5,5.7,5.1,4.6,5.7,6.2,5.8,129.8
Charlie,Cresswell,DEF,LEE,4000000,0,0,0,0,0,0,5825,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0.1,10043,0,-1,0,0,0,127,0,0,0,Chelsea,Fulham,Sheffield United,Man City,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0
Luke,Cundle,MID,WOL,4500000,0,0,0,0,0,0,1094,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1503,0,-1,0,0,0,29,0,0,0,Liverpool,West Ham,Fulham,Sheffield United,Burnley,0,0,0,0,0,0,0,0,0,0,0,0
Patrick,Cutrone,FWD,WOL,5900000,0,2,1,1.69491525423729E-07,3.38983050847458E-07,0,3407,0,0,0,0,0,0,0,0.3,2,-1,0,2,1,0,0,0,0,0,0,0,0,0,3443,0,-1,0,0,23,0,0,0,5,Liverpool,West Ham,Fulham,Sheffield United,Burnley,0,0,0,0,0,0,0,0,0,0,0,0.2
Vontae,Daley-Campbell,DEF,LEI,4000000,0,0,0,0,0,0,493,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,719,0,-1,0,0,0,19,0,0,0,Sheffield United,Man City,West Ham,West Brom,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0
Stuart,Dallas,DEF,LEE,5100000,6,120,4.3,8.43137254901961E-07,2.35294117647059E-05,0,1235943,5,45,0,0,0,5,0,23.5,4598,6,-1,120,-6,0.8,0,4.2,11,0,9,0,3,23,2663523,0,-1,0,3,2510,73641,1,0,543,Chelsea,Fulham,Sheffield United,Man City,Liverpool,4.7,5.7,5.2,5.7,5.4,5.3,5.1,4.7,4.5,4.1,5.5,127.2
,Dalot,DEF,MUN,4800000,0,0,0,0,0,0,3628,0,0,0,0,0,0,0,0,2,-2,0,0,2,0,0,0,0,0,0,0,0,0,463,0,-1,0,0,0,0,0,0,0,West Ham,Brighton,Tottenham,Burnley,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0
Scott,Dann,DEF,CRY,4300000,0,33,1.17857142857143,2.74086378737542E-07,7.67441860465116E-06,0,130792,1,17,0,0,0,1,0,7.7,252,-2,0,33,2,0,0,0,1,0,2,0,0,0.5,103154,0,-1,0,0,1080,11,0,0,193,West Brom,Everton,Chelsea,Southampton,Leicester,0.9,0,0.6,0.7,0.6,0.6,1,0.6,0.8,0.8,0.9,34.8
Karl,Darlow,GLK,NEW,5000000,0,80,3.2,6.4E-07,1.6E-05,0,310043,3,43,0,88,0,0,0,16,2069,0,0,80,0,0.2,0,0.8,6,0,4,0,0,1.5,352999,0,-1,1,0,2250,1667,0,0,450,Aston Villa,Brighton,Tottenham,Burnley,West Ham,3.7,3.2,3.1,2.8,3.9,4.1,3.6,3.2,4.2,3.5,3.7,68.3
,David Luiz,DEF,ARS,5400000,2,39,1.44444444444444,2.67489711934156E-07,7.22222222222222E-06,0,109913,1,17,0,0,0,1,0,7.2,532,-1,0,39,1,0.5,0,2.8,0,0,3,0,0,0.9,65408,0,-1,0,0,1254,2954,0,1,206,Tottenham,West Ham,Liverpool,Sheffield United,Fulham,0.8,1.1,1,0.9,0.9,0.7,0.8,1,0.8,0.9,0.8,37.9
Ben,Davies,DEF,LIV,4800000,0,0,0,0,0,0,2915,0,0,0,0,0,0,0,0,70,-2,1,0,2,0,0,0,0,0,0,0,0,0,3879,0,-1,0,0,0,20,-1,0,0,Wolverhampton,Arsenal,Aston Villa,Leeds United F.C.,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Davies,DEF,TOT,4600000,0,51,2.7,5.8695652173913E-07,1.10869565217391E-05,0,252301,1,16,0,0,0,0,0,11.1,896,-4,0,51,4,0.3,0,1.2,1,0,4,0,2,0.8,130645,0,-1,0,0,1307,128,0,0,249,Arsenal,Aston Villa,Newcastle,Man Utd,Everton,3,2.9,2.1,2.8,2.3,0,2.7,2.3,3.5,2.8,2.5,42
Tom,Davies,MID,EVE,5200000,6,34,1.25925925925926,2.42165242165242E-07,6.53846153846154E-06,0,11525,2,15,0,0,0,0,0,6.5,37,-3,0,34,3,0.3,0,1.7,1,0,3,0,1,0.1,5498,0,-1,0,0,965,89,0,0,162,Burnley,Crystal Palace,Brighton,Tottenham,Arsenal,0.6,0,0.6,0.7,0.6,0.6,0.6,0.6,0.9,0.6,0.6,26.9
Keinan,Davis,FWD,AVL,4300000,0,7,1,2.32558139534884E-07,1.62790697674419E-06,0,1671110,0,0,0,0,0,0,0,1.6,8685,-2,0,7,2,0.1,0,0.3,0,0,0,0,0,8,1198662,0,-1,0,0,69,3851,0,0,20,Newcastle,Tottenham,Fulham,Liverpool,Man City,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,8.4
Leif,Davis,DEF,LEE,3900000,0,2,0.0740740740740741,1.89933523266857E-08,5.12820512820513E-07,0,130694,0,0,0,0,0,0,0,0.5,519,-1,0,2,1,0,0,0,0,0,0,0,0,1.1,92407,0,-1,0,0,31,227,0,0,5,Chelsea,Fulham,Sheffield United,Man City,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0.3
Craig,Dawson,DEF,WHU,4500000,0,66,5.1,1.13333333333333E-06,1.46666666666667E-05,0,48689,0,11,0,0,0,3,0,14.7,1114,0,0,66,0,1,0,4.4,3,0,6,0,0,1.3,142344,1,-1,0,2,1170,5471,0,0,243,Man Utd,Arsenal,Wolverhampton,Leicester,Newcastle,6.8,6.7,6.3,5.7,5.5,6.2,5.6,5.1,6.2,6.6,6.3,49.4
Kevin,De Bruyne,MID,MCI,11900000,0,125,5.4,4.53781512605042E-07,1.05042016806723E-05,0,5483697,1,17,0,0,0,5,0,10.5,30476,4,0,125,-4,0.4,1,4.3,17,0,10,0,11,18.4,4956817,0,-1,0,3,1818,16378,0,0,492,Fulham,Leicester,Leeds United F.C.,Aston Villa,Crystal Palace,6.5,0,5.7,6.1,5.3,0,5.1,6.1,6.1,6.2,5.9,259.6
David,de Gea,GLK,MUN,5300000,0,87,3.6,6.79245283018868E-07,1.64150943396226E-05,0,501100,0,29,0,54,0,0,0,16.4,4208,-2,0,87,2,0.4,0,2.3,4,0,9,0,0,3.6,402723,0,-1,0,1,2115,92,0,0,389,West Ham,Brighton,Tottenham,Burnley,Leeds United F.C.,0,0,3.6,3.7,3.4,3.7,4.3,4.5,3.2,3.9,4.7,41.5
Bobby,Decordova-Reid,FWD,FUL,5300000,0,68,2.7,5.09433962264151E-07,1.28301886792453E-05,0,228535,5,17,0,0,0,5,0,12.8,3436,-2,0,68,2,0.2,0,1.3,6,0,9,0,1,1,289339,0,-1,0,1,1672,1139,0,0,282,Man City,Leeds United F.C.,Aston Villa,Wolverhampton,Arsenal,0,2,2.2,2.4,2.5,0,1.9,2.2,2.4,2.4,2.7,88
Liam,Delap,FWD,MCI,4300000,0,1,0.0344827586206897,8.01924619085806E-09,2.32558139534884E-07,0,245141,0,4,0,0,0,0,0,0.2,1929,-2,0,1,2,0,0,0,0,0,0,0,0,1,284489,0,-1,0,0,39,1403,0,0,0,Fulham,Leicester,Leeds United F.C.,Aston Villa,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0.2
Fabian,Delph,MID,EVE,4800000,0,6,0.222222222222222,4.62962962962963E-08,1.25E-06,0,5265,0,5,0,0,0,0,0,1.2,20,-2,0,6,2,0,0,0,0,0,0,0,0,0,2563,0,-1,0,0,211,7,0,0,38,Burnley,Crystal Palace,Brighton,Tottenham,Arsenal,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,4.6
Leander,Dendoncker,MID,WOL,4600000,0,53,1.89285714285714,4.11490683229814E-07,1.15217391304348E-05,0,189727,3,21,0,0,0,0,0,11.5,317,-4,0,53,4,0.4,0,1.7,0,0,9,0,2,0.5,70263,1,-1,0,0,1862,152,0,0,208,Liverpool,West Ham,Fulham,Sheffield United,Burnley,0.9,0,1.3,1.2,2.2,1.6,1.2,1.3,0.9,1.3,0.9,82.5
Alfie,Devine,MID,TOT,4400000,0,0,0,0,0,0,473,0,0,0,0,0,0,0,0,27,-1,0,0,1,0,0,0,0,0,0,0,0,0,871,0,-1,0,0,0,30,0,0,0,Arsenal,Aston Villa,Newcastle,Man Utd,Everton,0,0,0,0,0,0,0,0,0,0,0,0
Cheikh,Diaby,FWD,WBA,4500000,0,0,0,0,0,0,10298,0,0,0,0,0,0,0,0,277,0,0,0,0,0,0,0,0,0,0,0,0,0.1,15599,0,-1,0,0,0,225,0,0,0,Crystal Palace,Chelsea,Southampton,Leicester,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0
Mbaye,Diagne,FWD,WBA,6000000,2,26,0.928571428571429,1.54761904761905E-07,4.33333333333333E-06,0,45504,1,7,0,0,0,1,0,4.3,3610,0,0,26,0,0.4,0,2.5,0,0,3,0,2,0.5,86112,0,-1,0,0,727,303,0,0,45,Crystal Palace,Chelsea,Southampton,Leicester,Aston Villa,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,40.4
Amad,Diallo,MID,MUN,5400000,0,0,0,0,0,0,1646,0,0,0,0,0,0,0,0,117,-1,0,0,1,0,0,0,0,0,0,0,0,0,3423,0,-1,0,0,0,223,0,0,0,West Ham,Brighton,Tottenham,Burnley,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0
Ibrahima,Diallo,MID,SOU,4500000,2,21,0.75,1.66666666666667E-07,4.66666666666667E-06,0,5013,2,10,0,0,0,0,0,4.7,32,0,0,21,0,0.2,0,0.9,0,0,3,0,0,0,5722,0,-1,0,0,645,33,0,0,93,Brighton,Burnley,West Brom,Crystal Palace,Leicester,0.4,0,0.4,0.4,0.4,0,0.4,0.4,0.4,0.4,0.4,20.1
Grady,Diangana,MID,WBA,5000000,0,34,1.21428571428571,2.42857142857143E-07,6.8E-06,0,77622,0,28,0,0,0,1,0,6.8,42,-5,0,34,5,0,0,0.2,0,0,1,0,0,0.2,45709,0,-1,0,0,1086,9,0,0,96,Crystal Palace,Chelsea,Southampton,Leicester,Aston Villa,0.6,0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,39.2
,Dias,DEF,MCI,6100000,6,127,4.7,7.70491803278689E-07,2.08196721311475E-05,0,812987,3,15,0,0,0,1,0,20.8,29355,6,0,127,-6,0.7,0,4.1,12,0,15,0,1,24.4,2677537,1,-1,0,1,2393,10527,0,0,570,Fulham,Leicester,Leeds United F.C.,Aston Villa,Crystal Palace,6.3,0,5.6,5.3,6.2,0,5.3,5.4,4.9,5.6,4.4,81
Eric,Dier,DEF,TOT,4800000,0,59,2.8,5.83333333333333E-07,1.22916666666667E-05,0,683515,2,23,0,0,0,0,0,12.3,5531,-2,0,59,2,0,0,0.2,1,0,6,0,0,2.9,744556,0,-1,0,0,1890,531,0,0,340,Arsenal,Aston Villa,Newcastle,Man Utd,Everton,3.2,3.1,2.3,2.9,2.4,0,2.8,2.4,3.7,3,2.7,59.6
Lucas,Digne,DEF,EVE,6200000,1,75,3.8,6.12903225806452E-07,1.20967741935484E-05,0,1875232,1,31,0,0,0,0,0,12.1,22093,2,0,75,-2,0.6,0,3.9,11,0,4,0,8,9.8,1889773,0,-1,0,1,1781,2819,0,1,380,Burnley,Crystal Palace,Brighton,Tottenham,Arsenal,3.4,0,4.1,4.6,3.5,5.2,4.1,5,3.9,5,5.3,97.5
Issa,Diop,DEF,WHU,4300000,2,27,1,2.32558139534884E-07,6.27906976744186E-06,0,102656,2,9,0,0,0,1,0,6.3,349,-2,0,27,2,1.1,0,4.6,1,0,2,0,0,0.5,29006,0,-1,0,1,747,1106,0,0,133,Man Utd,Arsenal,Wolverhampton,Leicester,Newcastle,0.6,0.6,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,22.6
Moussa,Djenepo,MID,SOU,5400000,1,41,1.46428571428571,2.71164021164021E-07,7.59259259259259E-06,0,22927,4,23,0,0,0,1,0,7.6,53,-1,0,41,1,0.2,0,1.1,0,0,3,0,2,0.1,18272,0,-1,0,0,1099,16,0,0,119,Brighton,Burnley,West Brom,Crystal Palace,Leicester,0.8,0,1.1,0.8,0.9,0,0.7,0.7,0.8,0.8,0.7,39.9
Matt,Doherty,DEF,TOT,5600000,1,45,1.66666666666667,2.97619047619048E-07,8.03571428571429E-06,0,1510764,2,13,0,0,0,0,0,8,752,-4,0,45,4,0.5,0,2.8,4,0,4,0,2,4.2,224196,0,-1,0,1,1141,2188,0,1,197,Arsenal,Aston Villa,Newcastle,Man Utd,Everton,1.5,1.4,1,1.3,1.1,0,1.2,1,1.8,1.3,1.2,44.3
Abdoulaye,Doucoure,MID,EVE,5200000,0,71,2.8,5.38461538461538E-07,1.36538461538462E-05,0,271578,6,32,0,0,0,2,0,13.7,2092,-3,0,71,3,0.3,0,1.7,2,0,7,0,3,0.7,150116,0,-1,0,2,2131,5,0,0,375,Burnley,Crystal Palace,Brighton,Tottenham,Arsenal,0,0,0,0,0,0,0,0,0,0,1.7,94.2
Barry,Douglas,DEF,LEE,3800000,0,0,0,0,0,0,1014929,0,0,0,0,0,0,0,0,1226,-2,0,0,2,0,0,0,0,0,0,0,0,3.1,252878,0,-1,0,0,0,0,0,0,0,Chelsea,Fulham,Sheffield United,Man City,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0
,Douglas Luiz,MID,AVL,4800000,2,55,2.4,5E-07,1.14583333333333E-05,0,45054,5,26,0,0,0,0,0,11.5,119,-2,0,55,2,0.3,0,1.3,0,0,11,0,2,0.2,29684,0,-1,0,0,2010,122,0,1,259,Newcastle,Tottenham,Fulham,Liverpool,Man City,1.9,1.4,1.7,1.6,1.2,2,2.2,1.2,1.5,1.5,1.6,67.4
Tommy,Doyle,MID,MCI,4400000,0,0,0,0,0,0,10879,0,0,0,0,0,0,0,0,25,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,7055,0,-1,0,0,0,6,0,0,0,Fulham,Leicester,Leeds United F.C.,Aston Villa,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0
Anthony,Driscoll-Glennon,DEF,BUR,3900000,0,0,0,0,0,0,8217,0,0,0,0,0,0,0,0,62,-1,1,0,1,0,0,0,0,0,0,0,0,0.1,8206,0,-1,0,0,0,40,-1,0,0,Everton,Southampton,Newcastle,Man Utd,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0
Martin,Dubravka,GLK,NEW,4800000,5,15,0.555555555555556,1.15740740740741E-07,3.125E-06,0,26716,0,2,0,12,0,0,0,3.1,272,-2,0,15,2,0.6,0,3,1,0,1,0,0,0.3,15456,0,-1,0,0,270,2527,0,0,62,Aston Villa,Brighton,Tottenham,Burnley,West Ham,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,8.8
Shane,Duffy,DEF,BHA,4300000,0,0,0,0,0,0,5517,0,0,0,0,0,0,0,0,6,-2,0,0,2,0,0,0,0,0,0,0,0,0,662,0,-1,0,0,0,0,0,0,0,Southampton,Newcastle,Man Utd,Everton,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0
Paul,Dummett,DEF,NEW,4400000,2,13,0.481481481481481,1.09427609427609E-07,2.95454545454545E-06,0,2704,0,3,0,0,0,0,0,3,30,-1,0,13,1,0.4,0,1.6,0,0,1,0,0,0,1936,0,-1,0,0,354,198,0,0,54,Aston Villa,Brighton,Tottenham,Burnley,West Ham,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,9.4
Lewis,Dunk,DEF,BHA,4900000,10,95,3.8,7.75510204081633E-07,1.93877551020408E-05,0,650723,4,33,0,0,0,4,0,19.4,2943,-1,0,95,1,0.9,0,4.2,12,0,7,0,0,7.1,574595,1,-1,0,3,2250,50439,0,1,460,Southampton,Newcastle,Man Utd,Everton,Chelsea,3.5,3.8,4.9,3,3.8,3.9,3.7,4.9,4.8,5.1,5,101.9
Jimmy,Dunne,DEF,BUR,3800000,0,8,0.285714285714286,7.5187969924812E-08,2.10526315789474E-06,0,805777,0,5,0,0,0,1,0,2.1,4101,-2,0,8,2,0,0,0,0,0,0,0,0,4.5,1029194,0,-1,0,0,180,1826,0,0,35,Everton,Southampton,Newcastle,Man Utd,Wolverhampton,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,12.6
,Ederson,GLK,MCI,6100000,6,129,4.4,7.21311475409836E-07,2.11475409836066E-05,0,644710,2,20,0,49,0,0,0,21.1,10694,1,0,129,-1,0.5,0,3.1,3,0,16,0,1,9.8,937150,0,-1,0,1,2610,3165,0,0,550,Fulham,Leicester,Leeds United F.C.,Aston Villa,Crystal Palace,5.7,0,5.1,4.8,5.7,0,4.8,5,4.5,5.1,4,45.2
Kyle,Edwards,MID,WBA,4700000,0,5,0.178571428571429,3.79939209726444E-08,1.06382978723404E-06,0,3067,0,3,0,0,0,0,0,1.1,10,-3,0,5,3,0,0,0,0,0,0,0,0,0,1201,0,-1,0,0,114,6,0,0,15,Crystal Palace,Chelsea,Southampton,Leicester,Aston Villa,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,6.4
John,Egan,DEF,SHU,4700000,0,32,1.5,3.19148936170213E-07,6.80851063829787E-06,0,952192,6,37,0,0,0,0,0,6.8,503,-3,0,32,3,0,0,0.2,3,0,1,0,1,1.7,40081,0,-1,0,0,1895,5,0,1,263,Leicester,Leeds United F.C.,Arsenal,Wolverhampton,Brighton,0,0,0,0,1.1,1,0.8,1.2,0.8,0.8,0.9,47.2
Anwar,El Ghazi,MID,AVL,5300000,2,68,2.61538461538462,4.93468795355588E-07,1.28301886792453E-05,0,491462,1,9,0,0,0,6,0,12.8,1060,-7,0,68,7,0.5,0,2.8,9,0,4,0,0,1,539998,0,-1,0,1,874,2549,0,0,214,Newcastle,Tottenham,Fulham,Liverpool,Man City,2.1,1.6,1.9,1.8,1.4,2.3,2.5,1.4,1.7,1.7,1.9,114.1
Ahmed,El Mohamady,DEF,AVL,4300000,2,30,1.15384615384615,2.68336314847943E-07,6.97674418604651E-06,0,50124,2,4,0,0,0,0,0,7,494,-2,0,30,2,0.7,0,3,4,0,3,0,0,0.5,47881,0,-1,0,1,608,376,0,0,139,Newcastle,Tottenham,Fulham,Liverpool,Man City,0.6,0.6,0.6,1,0.9,0.7,0.6,0.7,0.6,0.6,0.6,29
Harvey,Elliott,MID,LIV,4300000,0,0,0,0,0,0,20556,0,0,0,0,0,0,0,0,24,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,12394,0,-1,0,0,0,0,0,0,0,Wolverhampton,Arsenal,Aston Villa,Leeds United F.C.,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0
,Elneny,MID,ARS,4200000,1,29,1.07407407407407,2.55731922398589E-07,6.9047619047619E-06,0,278759,2,14,0,0,0,0,0,6.9,1071,-3,0,29,3,0.3,0,1.2,0,0,3,0,0,1.1,289133,0,-1,0,0,1072,542,0,0,171,Tottenham,West Ham,Liverpool,Sheffield United,Fulham,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,22.7
,Emerson,DEF,CHE,4700000,0,7,0.25,5.31914893617021E-08,1.48936170212766E-06,0,19069,0,0,0,0,0,0,0,1.5,53,-3,0,7,3,0,0,0,0,0,1,0,0,0.1,9754,0,-1,0,0,88,18,0,0,24,Leeds United F.C.,West Brom,Crystal Palace,Brighton,West Ham,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.7
Bjorn,Engels,DEF,AVL,4400000,0,0,0,0,0,0,19194,0,0,0,0,0,0,0,0,24,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,11964,0,-1,0,0,0,24,0,0,0,Newcastle,Tottenham,Fulham,Liverpool,Man City,0,0,0,0,0,0,0,0,0,0,0,0
Jonny,Evans,DEF,LEI,5500000,6,77,3.3,6E-07,1.4E-05,0,110124,7,24,0,0,0,0,0,14,1339,0,0,77,0,0.3,0,1.8,7,0,9,0,1,0.8,147455,1,-1,0,0,2023,497,0,0,412,Sheffield United,Man City,West Ham,West Brom,Crystal Palace,3.3,0,4.1,4,3.6,3.4,2.9,2.8,4.2,3.2,2.9,51.5
Eberechi,Eze,MID,CRY,5800000,2,87,3.2,5.51724137931035E-07,1.5E-05,0,223037,3,38,0,0,0,3,0,15,3114,-2,0,87,2,0.4,0,2.2,10,0,5,0,4,1,242410,0,-1,0,2,1957,552,0,0,332,West Brom,Everton,Chelsea,Southampton,Leicester,3.5,0,3,2.9,2.2,2.4,2.2,3.5,2.5,2.6,2.2,108.6
Lukasz,Fabianski,GLK,WHU,5000000,3,108,4.2,8.4E-07,2.16E-05,0,477961,2,30,0,74,0,0,0,21.6,1295,0,0,108,0,0.8,0,3.8,9,0,9,0,0,3.1,531996,0,-1,1,1,2340,3353,0,0,489,Man Utd,Arsenal,Wolverhampton,Leicester,Newcastle,5.4,5.4,5.2,4.3,4.1,4.7,4.2,3.8,4.7,5.2,4.8,54.7
,Fabinho,MID,LIV,5400000,0,44,1.57142857142857,2.91005291005291E-07,8.14814814814815E-06,0,181496,5,23,0,0,0,0,0,8.1,174,-1,0,44,1,0.1,0,0.6,2,0,6,0,1,0.8,107398,0,-1,0,0,1666,404,0,0,285,Wolverhampton,Arsenal,Aston Villa,Leeds United F.C.,Newcastle,0.8,0,0.9,0.8,0.9,0.9,0.8,0.9,1.1,1.2,0.8,42
,Fabio Silva,FWD,WOL,5200000,0,37,1.7,3.26923076923077E-07,7.11538461538462E-06,0,269371,2,21,0,0,0,2,0,7.1,1282,-3,0,37,3,0.2,0,0.8,2,0,0,0,0,0.9,232252,0,-1,0,0,789,466,0,0,95,Liverpool,West Ham,Fulham,Sheffield United,Burnley,1.3,0,1.1,1.1,1.7,1.2,1.1,1.3,0.9,1.1,1,58.3
,Fabri,GLK,FUL,3900000,0,0,0,0,0,0,107026,0,0,0,0,0,0,0,0,1254,-1,0,0,1,0,0,0,0,0,0,0,0,2.3,144436,0,-1,0,0,0,595,0,0,0,Man City,Leeds United F.C.,Aston Villa,Wolverhampton,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0
,Felipe Anderson,MID,WHU,6100000,0,2,1,1.63934426229508E-07,3.27868852459016E-07,0,35328,0,0,0,0,0,0,0,0.3,10,-4,0,2,4,0,0,0,0,0,0,0,0,0.1,4675,0,-1,0,0,2,0,0,0,8,Man Utd,Arsenal,Wolverhampton,Leicester,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0.5
Nathan,Ferguson,DEF,CRY,3800000,0,0,0,0,0,0,136216,0,0,0,0,0,0,0,0,570,-2,0,0,2,0,0,0,0,0,0,0,0,0.6,62403,0,-1,0,0,0,221,0,0,0,West Brom,Everton,Chelsea,Southampton,Leicester,0,0,0,0,0,0,0,0,0,0,0,0
,Fernandes,MID,MUN,11500000,3,209,7.2,6.26086956521739E-07,1.81739130434783E-05,0,2493319,5,27,0,0,0,16,0,18.2,40637,10,0,209,-10,0.6,1,6.7,32,0,12,0,12,56.5,5533025,0,-1,0,8,2465,14164,0,0,736,West Ham,Brighton,Tottenham,Burnley,Leeds United F.C.,8.6,0,8.8,8.4,9.4,9.3,7.1,8.6,7.3,8.8,8.9,327.2
,Fernandes,MID,TOT,4700000,0,0,0,0,0,0,8345,0,0,0,0,0,0,0,0,8,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,3097,0,-1,0,0,0,0,0,0,0,Arsenal,Aston Villa,Newcastle,Man Utd,Everton,0,0,0,0,0,0,0,0,0,0,0,0
Federico,Fernandez,DEF,NEW,4700000,0,34,2.1,4.46808510638298E-07,7.23404255319149E-06,0,172861,2,26,0,0,0,0,0,7.2,208,-3,0,34,3,0,0,0,4,0,3,0,0,0.5,97697,1,-1,0,0,1381,628,0,0,252,Aston Villa,Brighton,Tottenham,Burnley,West Ham,2,1.7,1.6,1.4,2.1,2.3,2,1.7,2.4,1.8,2,40
,Fernandinho,DEF,MCI,5400000,1,39,1.3448275862069,2.4904214559387E-07,7.22222222222222E-06,0,114227,3,6,0,0,0,0,0,7.2,314,-1,0,39,1,0.3,0,1.7,5,0,4,0,0,0.7,63102,0,-1,0,1,811,81,0,0,182,Fulham,Leicester,Leeds United F.C.,Aston Villa,Crystal Palace,1,0,0.8,0.7,1,0,0.7,0.8,0.7,0.8,0.7,28.9
Will,Ferry,MID,SOU,4500000,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,201,0,-1,0,0,0,1,0,0,0,Brighton,Burnley,West Brom,Crystal Palace,Leicester,0,0,0,0,0,0,0,0,0,0,0,0
Sam,Field,MID,WBA,4800000,0,3,1,2.08333333333333E-07,6.25E-07,0,2469,0,2,0,0,0,0,0,0.6,1,-2,0,3,2,0,0,0,0,0,0,0,0,0,928,0,-1,0,0,61,0,0,0,16,Crystal Palace,Chelsea,Southampton,Leicester,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,2
Ryan,Finnigan,MID,SOU,4500000,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,-1,0,0,0,4,0,0,0,Brighton,Burnley,West Brom,Crystal Palace,Leicester,0,0,0,0,0,0,0,0,0,0,0,0
Roberto,Firmino,FWD,LIV,9100000,0,102,3.8,4.17582417582418E-07,1.12087912087912E-05,0,1120793,1,33,0,0,0,6,0,11.2,8470,-4,0,102,4,0.2,0,1.8,10,0,7,0,6,3.4,1006795,0,-1,0,1,2145,205,0,0,428,Wolverhampton,Arsenal,Aston Villa,Leeds United F.C.,Newcastle,0,0,4.3,3,4,4.3,4,4.1,4.4,4.1,4.6,203.6
John,Fleck,MID,SHU,5600000,2,50,2.3,4.10714285714286E-07,8.92857142857143E-06,0,43931,3,34,0,0,0,0,0,8.9,111,-4,0,50,4,0.3,0,1.7,1,0,2,0,3,0.1,14192,0,-1,0,0,1763,29,0,0,247,Leicester,Leeds United F.C.,Arsenal,Wolverhampton,Brighton,1.4,0,1.5,1.5,1.3,1.8,1.2,1.8,1.8,1.5,2.2,77.4
