FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Erik,Lamela,MID,TOT,5700000,0,8,0.615384615384615,1.07962213225371E-07,1.40350877192982E-06,0,19876,1,4,0,0,0,0,0,1.4,98,-3,0,8,3,0,0,0,0,0,0,0,1,0.1,9763,0,-1,0,0,187,13,0,0,30,Leicester,Wolverhampton,Fulham,Leeds United F.C.,Aston Villa,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,14.9
Tariq,Lamptey,DEF,BHA,4800000,0,35,3.2,6.66666666666667E-07,7.29166666666667E-06,0,663438,2,15,0,0,0,1,0,7.3,33791,3,0,35,-3,0.3,0,1.4,2,0,2,0,3,10.5,1213919,0,-1,0,0,887,1970,0,1,156,Sheffield United,West Ham,Arsenal,Wolverhampton,Man City,0,3.9,3.5,3.9,4.1,3.2,3.5,2.5,3.3,3.4,3,3.6,3.5,2.3,2.1,2,4.2,2.2,2.7,3,2.2,3.7,3.4,4.4,4.2,46.7
Daniel,Langley,GLK,NEW,4000000,0,0,0,0,0,0,553,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,2081,0,-1,0,0,0,396,0,0,0,Fulham,Man City,Liverpool,Leicester,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Henri,Lansbury,MID,AVL,4300000,0,0,0,0,0,0,17182,0,0,0,0,0,0,0,0,103,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,5562,0,-1,0,0,0,46,0,0,0,West Brom,Crystal Palace,Chelsea,Man Utd,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manuel,Lanzini,MID,WHU,6400000,0,10,0.769230769230769,1.20192307692308E-07,1.5625E-06,0,10205,1,1,0,0,0,1,0,1.6,174,-1,0,10,1,0.1,0,0.5,0,0,0,0,0,0.1,9640,0,-1,0,0,106,201,0,0,36,Chelsea,Brighton,Southampton,Everton,Burnley,0.4,0.4,0.4,0.4,0,0.8,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,11.1
Aymeric,Laporte,DEF,MCI,6000000,0,12,1,1.66666666666667E-07,2E-06,0,304548,1,4,0,0,0,0,0,2,7962,0,0,12,0,0,0,0,2,0,1,0,0,2.5,121368,0,-1,0,0,360,239,0,0,62,Southampton,Newcastle,Everton,Chelsea,Brighton,0,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.5,0.5,0.7,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.5,9.7
Jamaal,Lascelles,DEF,NEW,4300000,0,14,1.8,4.18604651162791E-07,3.25581395348837E-06,0,246574,1,13,0,0,0,0,0,3.3,2436,-2,0,14,2,0,0,0,0,0,1,0,0,1.1,75237,0,-1,0,0,672,69,0,0,102,Fulham,Man City,Liverpool,Leicester,Sheffield United,0,0,0,0.9,1.3,1.9,0.9,1,1.4,1,1.1,2,1.6,1.5,1.1,1.3,0.9,1.5,1.3,1.5,1.4,1.5,2,1.1,1.4,15.5
Maxime,Le Marchand,DEF,FUL,4200000,0,1,0.0769230769230769,1.83150183150183E-08,2.38095238095238E-07,0,10962,2,1,0,0,0,0,0,0.2,118,-3,0,1,3,0,0,0,0,0,0,0,0,0.1,2714,0,-1,0,0,122,66,0,0,12,Newcastle,Southampton,Tottenham,Burnley,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6
Florian,Lejeune,DEF,NEW,4300000,0,0,0,0,0,0,2551,0,0,0,0,0,0,0,0,4,-2,0,0,2,0,0,0,0,0,0,0,0,0,318,0,-1,0,0,0,3,0,0,0,Fulham,Man City,Liverpool,Leicester,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jonathan,Leko,MID,WBA,4500000,0,0,0,0,0,0,3660,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1314,0,-1,0,0,0,6,0,0,0,Aston Villa,Liverpool,Leeds United F.C.,Arsenal,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mario,Lemina,MID,FUL,4500000,2,13,1,2.22222222222222E-07,2.88888888888889E-06,0,70003,1,9,0,0,0,0,0,2.9,294,0,0,13,0,0.3,0,1.3,0,0,0,0,0,0.3,11623,0,-1,0,0,452,405,0,0,68,Newcastle,Southampton,Tottenham,Burnley,Chelsea,0.5,0.5,0.5,0.5,0,1,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,15.3
Bernd,Leno,GLK,ARS,4900000,1,46,3.3,6.73469387755102E-07,9.38775510204082E-06,0,525928,0,18,0,34,0,0,0,9.4,20600,-1,1,46,1,0.6,0,3,5,0,3,0,0,7.3,423179,0,-1,0,2,1260,1071,-1,0,240,Everton,Chelsea,Brighton,West Brom,Crystal Palace,2.8,2.5,3.3,3.8,3.6,2,2.4,3.1,4,4.6,2.2,4.4,3.6,3.7,2.5,4.2,3.9,3.3,3.5,2.1,3,3.7,3,3.6,2.6,27.8
Jamal,Lewis,DEF,NEW,4300000,0,21,1.8,4.18604651162791E-07,4.88372093023256E-06,0,273936,4,20,0,0,0,0,0,4.9,12219,-2,0,21,2,0.4,0,1.8,1,0,2,0,0,2.9,348873,0,-1,0,0,989,3746,0,0,138,Fulham,Man City,Liverpool,Leicester,Sheffield United,1.3,2,1.6,0.9,1.3,1.9,0.9,1,1.4,1,1.1,2,1.6,1.5,1.1,1.3,0.9,1.5,1.3,1.5,1.4,1.5,2,1.1,1.4,31.5
Victor,Lindelof,DEF,MUN,4800000,7,41,3.4,7.08333333333333E-07,8.54166666666667E-06,0,114640,0,15,0,0,0,1,0,8.5,1845,-2,0,41,2,0.9,0,4.5,1,0,3,0,1,1.6,90915,0,-1,0,0,1080,8500,0,0,221,Leeds United F.C.,Leicester,Wolverhampton,Aston Villa,Liverpool,2,4,3.8,2.8,0,7.9,2.8,4.8,2.5,2,4.2,1.9,3.3,4.7,3.3,4,2.5,3.6,2.6,3.8,3.8,5,2.1,3.3,4.3,35
Jesse,Lingard,MID,MUN,5900000,0,0,0,0,0,0,14878,0,0,0,0,0,0,0,0,132,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,4916,0,-1,0,0,0,107,0,0,0,Leeds United F.C.,Leicester,Wolverhampton,Aston Villa,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jake,Livermore,MID,WBA,4700000,-2,12,0.923076923076923,1.96399345335516E-07,2.5531914893617E-06,0,12948,2,21,0,0,0,0,0,2.6,126,-3,0,12,3,0,0,0,0,0,1,0,0,0.1,4601,1,-1,0,0,771,32,0,1,54,Aston Villa,Liverpool,Leeds United F.C.,Arsenal,Wolverhampton,0,0,0,0,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,15.3
Diego,Llorente,DEF,LEE,4400000,0,0,0,0,0,0,3167,1,3,0,0,0,0,0,0,24,-1,0,0,1,0,0,0,0,0,0,0,0,0,2992,0,-1,0,0,81,7,0,0,11,Man Utd,Burnley,West Brom,Tottenham,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1
Hugo,Lloris,GLK,TOT,5600000,2,63,4.5,8.03571428571429E-07,1.125E-05,0,319675,0,14,0,43,0,0,0,11.2,7717,1,0,63,-1,0.9,0,5.2,9,0,5,0,0,7,405972,0,-1,0,0,1260,9433,0,0,269,Leicester,Wolverhampton,Fulham,Leeds United F.C.,Aston Villa,3.9,6,5.5,3.7,6.8,5.1,6.1,5.1,4.3,5.9,5.9,6.2,4.5,5.7,6.5,4.5,4.6,5.1,4.4,5.4,4.8,5.3,6.1,4.9,5.5,30.8
Giovani,Lo Celso,MID,TOT,6900000,1,20,1.53846153846154,2.22965440356745E-07,2.89855072463768E-06,0,39242,3,4,0,0,0,1,0,2.9,922,-1,0,20,1,0.2,0,1.6,0,0,2,0,1,0.5,13118,0,-1,0,0,433,378,0,0,71,Leicester,Wolverhampton,Fulham,Leeds United F.C.,Aston Villa,0,0.8,0.9,0.8,0.8,1.4,0.8,0.9,0.8,1,0.8,0.9,0.9,0.8,1,0.9,1,0.8,0.9,0.9,1.3,1,0.8,0.8,0.9,32.7
Ruben,Loftus-Cheek,MID,FUL,5900000,1,25,1.92307692307692,3.25945241199479E-07,4.23728813559322E-06,0,18370,1,6,0,0,0,1,0,4.2,595,-1,0,25,1,0.5,0,3,0,0,4,0,0,0.2,16588,0,-1,0,0,572,304,0,0,82,Newcastle,Southampton,Tottenham,Burnley,Chelsea,1.3,1.4,1,1.5,0,2.3,1.2,1.2,1,1.2,1.2,2.1,1,1,1.1,1.1,1.1,1.4,1.3,1,1.1,1.5,1,1,1.2,25.2
Kevin,Long,DEF,BUR,4400000,0,11,0.916666666666667,2.08333333333333E-07,2.5E-06,0,15899,2,12,0,0,0,0,0,2.5,169,-1,0,11,1,0,0,0,1,0,1,0,0,0.2,10220,0,-1,0,0,540,101,0,0,76,Wolverhampton,Leeds United F.C.,Sheffield United,Fulham,West Ham,0.5,0.5,0.5,0.5,0,1.1,0.5,0.5,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.5,12.2
Shane,Long,FWD,SOU,5100000,0,8,0.615384615384615,1.20663650075415E-07,1.56862745098039E-06,0,103235,0,5,0,0,0,0,0,1.6,883,-4,1,8,4,0.1,0,0.3,0,0,0,0,0,0.6,37321,0,-1,0,0,61,779,-1,0,15,Man City,Fulham,West Ham,Liverpool,Leicester,0.3,0.3,0.3,0.3,0,0.6,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.9
Ademola,Lookman,MID,FUL,5000000,2,40,3.6,7.2E-07,8E-06,0,49214,2,12,0,0,0,2,0,8,4012,0,0,40,0,0.8,1,4.2,5,0,2,0,2,1.6,163210,0,-1,0,0,918,8408,0,0,121,Newcastle,Southampton,Tottenham,Burnley,Chelsea,3.5,3.8,2.7,3.9,0,5.8,3.2,3.4,2.7,3.2,3.2,4.9,2.4,1.8,3.1,3,3,3.7,3.5,2.8,3,3.9,2.5,2.8,3.4,81.3
Jonas,Lossl,GLK,EVE,4300000,0,0,0,0,0,0,7452,0,0,0,0,0,0,0,0,72,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,2546,0,-1,0,0,0,51,0,0,0,Arsenal,Sheffield United,Man City,West Ham,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Max,Lowe,DEF,SHU,4400000,0,7,0.538461538461538,1.22377622377622E-07,1.59090909090909E-06,0,4770,1,8,0,0,0,0,0,1.6,70,-1,0,7,1,0.2,0,0.7,0,0,0,0,0,0.1,2067,0,-1,0,0,413,32,0,0,29,Brighton,Everton,Burnley,Crystal Palace,Newcastle,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,11.4
Matthew,Lowton,DEF,BUR,4400000,2,32,3.6,8.18181818181818E-07,7.27272727272727E-06,0,10851,1,11,0,0,0,0,0,7.3,411,-1,0,32,1,0.9,0,3.8,2,0,4,0,0,0.3,21303,0,-1,0,0,810,4314,0,0,154,Wolverhampton,Leeds United F.C.,Sheffield United,Fulham,West Ham,4.4,3.9,3.3,3.9,0,8.8,3.4,3.4,4.9,3,4.1,4.3,3.7,4,3.2,2.6,2.7,2.3,5,4.5,3.9,4,2.5,4.4,3.7,17
,Lucas Moura,MID,TOT,6700000,1,22,1.69230769230769,2.52583237657865E-07,3.28358208955224E-06,0,174013,0,7,0,0,0,1,0,3.3,1004,-3,0,22,3,0.1,0,0.8,1,0,1,0,0,1.2,77651,0,-1,0,0,444,532,0,0,53,Leicester,Wolverhampton,Fulham,Leeds United F.C.,Aston Villa,0.8,0.9,1.1,0.8,1,1.6,0.8,1.1,0.9,1.2,0.8,1,1,0.8,1.2,1,1.2,0.8,1.1,1,1.5,1.2,1,0.8,1.1,24.7
John,Lundstram,MID,SHU,5000000,-2,16,1.3,2.6E-07,3.2E-06,0,692862,3,14,0,0,0,0,0,3.2,6474,-5,0,16,5,0.2,1,0.8,0,0,1,0,1,2,40124,0,-1,0,0,765,87,0,1,81,Brighton,Everton,Burnley,Crystal Palace,Newcastle,0,0,0,0,0.6,0.6,0.6,0.6,0.9,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.7,45.5
Alexis,Mac Allister,MID,BHA,5300000,0,12,0.923076923076923,1.74165457184325E-07,2.26415094339623E-06,0,5278,0,1,0,0,0,1,0,2.3,35,-2,0,12,2,0,0,0.2,3,0,0,0,0,0,2556,0,-1,0,0,61,16,0,0,32,Sheffield United,West Ham,Arsenal,Wolverhampton,Man City,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,6.3
Matt,Macey,GLK,ARS,4000000,0,0,0,0,0,0,59342,0,0,0,0,0,0,0,0,1031,0,0,0,0,0,0,0,0,0,0,0,0,1.8,144903,0,-1,0,0,0,3532,0,0,0,Everton,Chelsea,Brighton,West Brom,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James,Maddison,MID,LEI,7100000,3,51,3.9,5.49295774647887E-07,7.1830985915493E-06,0,361465,2,11,0,0,0,3,0,7.2,14297,1,0,51,-1,0.7,0,4.8,4,0,4,0,3,5.3,610841,0,-1,0,1,792,30803,0,0,181,Tottenham,Man Utd,Crystal Palace,Newcastle,Southampton,3.8,2,3.4,4.7,0,6.5,4.3,2.6,4.2,3.9,2.5,4.1,3,4.4,4.7,5.1,2.7,4.2,4,2.8,3.5,3,3.9,4.1,2.4,79.6
Harry,Maguire,DEF,MUN,5400000,1,37,2.8,5.18518518518518E-07,6.85185185185185E-06,0,257170,3,21,0,0,0,1,0,6.9,6095,-1,0,37,1,0.5,0,2.7,1,0,3,0,1,3.3,198357,0,-1,0,1,1170,2172,0,0,223,Leeds United F.C.,Leicester,Wolverhampton,Aston Villa,Liverpool,1.4,3,2.8,2.1,0,5.9,2,3.7,1.8,1.4,3.2,1.4,2.5,3.8,2.5,3,1.8,2.7,1.9,2.8,2.8,3.9,1.5,2.5,3.3,51.4
Riyad,Mahrez,MID,MCI,8300000,1,53,5.3,6.3855421686747E-07,6.3855421686747E-06,0,998161,0,9,0,0,0,4,0,6.4,86802,-2,1,53,2,0.7,0,5.8,6,0,5,0,1,7.5,1375574,0,-1,0,2,764,9277,-1,0,183,Southampton,Newcastle,Everton,Chelsea,Brighton,4.5,6.1,5.6,5.3,6.2,5.9,5.9,7.5,6.6,3.3,5.3,6,5.9,4.4,5.3,6.5,5.6,5.5,5.3,6.7,4.3,6.2,6.1,5.6,6.2,95.4
Ainsley,Maitland-Niles,DEF,ARS,4600000,5,18,1.38461538461538,3.01003344481605E-07,3.91304347826087E-06,0,138093,0,6,0,0,0,0,0,3.9,643,-4,0,18,4,0.3,0,1.5,1,0,1,0,1,0.8,50336,0,-1,0,0,384,671,0,0,85,Everton,Chelsea,Brighton,West Brom,Crystal Palace,0.7,0.7,0.8,1,0.9,0.7,0.7,0.8,1.1,1.4,0.7,1.4,0.9,1,0.7,1.2,1,0.8,0.9,0.7,0.7,1,0.7,0.9,0.7,11.8
Sadio,Mane,MID,LIV,11900000,9,69,5.3,4.45378151260504E-07,5.79831932773109E-06,0,1574624,2,12,0,0,0,5,0,5.8,14239,-1,0,69,1,0.3,0,3.8,4,0,3,0,5,7.6,1166335,0,-1,0,1,1059,20169,0,0,189,Crystal Palace,West Brom,Newcastle,Southampton,Man Utd,4.1,7.5,5.9,4.3,0,11.4,4.6,5.2,6.3,5.8,5.5,6.3,6.4,7,4.9,6.3,5.8,4.3,5.8,6.2,4.8,6.8,5.7,6.5,6,115.8
Javier,Manquillo,DEF,NEW,4300000,0,16,2.7,6.27906976744186E-07,3.72093023255814E-06,0,29368,1,7,0,0,0,0,0,3.7,451,-2,0,16,2,0.3,0,1.5,0,0,2,0,0,0.3,17520,0,-1,0,0,459,279,0,0,76,Fulham,Man City,Liverpool,Leicester,Sheffield United,2.5,3.6,2.9,1.6,2.4,3.4,1.5,2,2.6,1.9,2.2,3.5,2.9,2.9,2.1,2.5,1.7,2.7,2.5,2.7,2.6,2.7,3.6,2.1,2.6,12.8
Fernando,Marcal,DEF,WOL,4800000,0,15,1.15384615384615,2.40384615384615E-07,3.125E-06,0,37791,1,8,0,0,0,0,0,3.1,382,-2,0,15,2,0.2,0,1,0,0,1,0,0,0.1,26631,0,-1,0,0,494,173,0,0,90,Burnley,Tottenham,Man Utd,Brighton,Everton,0.6,0.6,0.8,0.6,0.6,0.9,0.6,0.6,0.8,0.6,0.6,0.6,0.6,0.9,0.9,0.9,0.8,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7,13.4
Solomon,March,MID,BHA,5000000,4,48,3.7,7.4E-07,9.6E-06,0,131711,0,20,0,0,0,2,0,9.6,4369,0,0,48,0,0.5,0,2.6,6,0,3,0,1,1.5,224300,0,-1,0,1,1110,5428,0,0,199,Sheffield United,West Ham,Arsenal,Wolverhampton,Man City,4.8,3.6,3.2,3.5,2.5,3.9,3.8,2.6,2.1,4.4,2,3,3.9,2.5,2.9,3.2,3.3,3.2,3.5,4.9,2.8,3.3,3.1,2.9,4,75
Pablo,Mari,DEF,ARS,4400000,0,0,0,0,0,0,1072,0,0,0,0,0,0,0,0,52,-1,0,0,1,0,0,0,0,0,0,0,0,0,872,0,-1,0,0,0,32,0,0,0,Everton,Chelsea,Brighton,West Brom,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony,Martial,FWD,MUN,8700000,12,34,3.8,4.36781609195402E-07,3.90804597701149E-06,0,1167432,0,16,0,0,0,1,0,3.9,2418,-3,0,34,3,0.5,0,4.5,2,0,1,0,5,3.7,591202,0,-1,0,2,633,9921,0,1,103,Leeds United F.C.,Leicester,Wolverhampton,Aston Villa,Liverpool,2.9,4.8,3.2,2.1,0,8.7,4.3,4.7,3.5,3.1,4.6,3.6,3.9,3.5,2.7,5.2,3.6,4.3,2.8,4.9,3.8,4.5,2.7,4,3.9,54.3
David,Martin,GLK,WHU,4000000,0,0,0,0,0,0,198046,0,0,0,0,0,0,0,0,2387,0,0,0,0,0,0,0,0,0,0,0,0,7.4,195814,0,-1,0,0,0,4802,0,0,0,Chelsea,Brighton,Southampton,Everton,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Martinelli,MID,ARS,4900000,1,1,0.0769230769230769,1.56985871271586E-08,2.04081632653061E-07,0,2772,0,0,0,0,0,0,0,0.2,69,-1,0,1,1,0,0,0.2,0,0,0,0,0,0.1,3556,0,-1,0,0,19,1685,0,0,2,Everton,Chelsea,Brighton,West Brom,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9
Emiliano,Martinez,GLK,AVL,4900000,6,67,5.6,1.14285714285714E-06,1.36734693877551E-05,0,691242,0,13,0,35,0,0,0,13.7,7318,4,0,67,-4,1.3,0,6.5,8,0,7,0,0,27.9,2174004,0,-1,1,1,1080,35157,0,0,273,West Brom,Crystal Palace,Chelsea,Man Utd,Tottenham,7.9,6.7,7,8.4,4.8,4.2,8,5.9,6.1,5.9,7.5,4.5,7.7,6.6,7,7.5,6.5,7.7,6.8,6.7,6.7,5.6,7.9,7.4,4.9,28.5
Arthur,Masuaku,DEF,WHU,4500000,0,37,2.84615384615385,6.32478632478632E-07,8.22222222222222E-06,0,179216,1,12,0,0,0,0,0,8.2,8169,0,0,37,0,0.3,0,1.5,4,0,4,0,1,1.1,220393,0,-1,0,1,850,31,0,0,179,Chelsea,Brighton,Southampton,Everton,Burnley,0,0,0,0,0,5.3,2.8,3.2,3.7,2.7,2.4,2,3.7,1.8,3.6,2.9,3.1,1.9,2.3,2.1,2.9,1.8,2.6,3,2.2,37.5
Juan,Mata,MID,MUN,5900000,0,19,1.58333333333333,2.68361581920904E-07,3.22033898305085E-06,0,13421,0,3,0,0,0,0,0,3.2,329,-1,0,19,1,0.3,0,1.8,0,0,1,0,3,0.1,9810,0,-1,0,0,334,100,0,0,76,Leeds United F.C.,Leicester,Wolverhampton,Aston Villa,Liverpool,0.8,1.1,0.8,0.8,0,1.8,1.2,1.2,0.8,0.8,1.2,0.8,1,0.8,0.8,0.8,0.8,0.9,0.8,1.2,0.8,1,0.8,0.8,0.9,25.5
Nemanja,Matic,MID,MUN,4800000,0,14,1.16666666666667,2.43055555555556E-07,2.91666666666667E-06,0,22561,1,11,0,0,0,0,0,2.9,320,-2,0,14,2,0.3,0,1.2,0,0,1,0,1,0.2,13094,0,-1,0,0,434,199,0,0,83,Leeds United F.C.,Leicester,Wolverhampton,Aston Villa,Liverpool,0.6,0.6,0.6,0.6,0,1.2,0.7,0.7,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.6,15.3
Joel,Matip,DEF,LIV,5400000,9,33,4.7,8.7037037037037E-07,6.11111111111111E-06,0,94062,1,4,0,0,0,1,0,6.1,1281,-1,0,33,1,0.9,0,5,2,0,3,0,1,1.2,134117,0,-1,0,1,496,25469,0,0,140,Crystal Palace,West Brom,Newcastle,Southampton,Man Utd,5.1,6.8,4.2,3.3,0,11.6,4.5,5.9,5.4,7,5.1,4.6,4.6,6.5,5.5,5.3,6.1,5.9,4.8,4.4,6.3,5.5,5.3,5.1,6.6,23.6
,Matty Longstaff,MID,NEW,4900000,0,1,0.0833333333333333,1.70068027210884E-08,2.04081632653061E-07,0,2729,0,1,0,0,0,0,0,0.2,29,-1,0,1,1,0,0,0,0,0,0,0,0,0,572,0,-1,0,0,29,19,0,0,3,Fulham,Man City,Liverpool,Leicester,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3
Neal,Maupay,FWD,BHA,6100000,2,44,3.7,6.0655737704918E-07,7.21311475409836E-06,0,657445,0,18,0,0,0,4,0,7.2,5871,-4,0,44,4,0.1,1,0.8,5,0,2,0,1,2.1,631314,0,-1,0,1,914,1006,0,0,137,Sheffield United,West Ham,Arsenal,Wolverhampton,Man City,4.6,3.6,3.4,3.6,3,4.4,4.4,3.2,3.5,3.9,2.4,4.9,4.1,3.1,3.2,3.9,4.7,3.5,3.4,4.7,3.3,3.4,3.1,3.4,4.2,81.2
Alfie,Mawson,DEF,FUL,4300000,0,0,0,0,0,0,1534,0,0,0,0,0,0,0,0,3,-2,0,0,2,0,0,0,0,0,0,0,0,0,322,0,-1,0,0,0,3,0,0,0,Newcastle,Southampton,Tottenham,Burnley,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James,McArthur,MID,CRY,5300000,2,26,2.2,4.15094339622642E-07,4.90566037735849E-06,0,14018,3,16,0,0,0,0,0,4.9,114,-2,0,26,2,0.5,0,2.5,0,0,2,0,1,0.1,4765,0,-1,0,0,1015,66,0,0,141,Liverpool,Aston Villa,Leicester,Sheffield United,Arsenal,1.3,1.3,1.2,2.5,1.6,1.1,1.5,1.7,1.6,1.6,1.8,1.5,1.9,1.2,2.1,1.1,1.4,1.6,1.1,1.5,1.4,2.2,1.1,1.5,1.1,34.4
Oliver,McBurnie,FWD,SHU,5600000,0,27,2.2,3.92857142857143E-07,4.82142857142857E-06,0,51568,1,16,0,0,0,1,0,4.8,476,-4,0,27,4,0.4,0,2.2,2,0,0,0,1,0.2,15894,0,-1,0,0,776,33,0,0,61,Brighton,Everton,Burnley,Crystal Palace,Newcastle,0,1.6,1.7,2.1,1.9,1.5,2.1,1.2,2.1,1.5,1.5,1.8,2,1.8,1.9,1.1,2,1.6,1.4,1.9,1.6,2.5,1.7,2.2,1.5,58.8
Alex,McCarthy,GLK,SOU,4600000,3,56,4,8.69565217391304E-07,1.21739130434783E-05,0,803707,1,19,0,43,0,0,0,12.2,6862,1,0,56,-1,0.8,0,3.8,5,0,5,0,0,22.5,935434,0,-1,0,1,1260,26735,0,0,265,Man City,Fulham,West Ham,Liverpool,Leicester,6,3.8,5.3,5.7,0,7.6,5.3,4.7,5.1,3.2,5.7,4.2,2.9,3.5,4.3,3.5,4.4,4.2,5.4,4.5,3.9,3.9,5.3,3.7,4.6,34.7
James,McCarthy,MID,CRY,4400000,0,9,0.692307692307692,1.57342657342657E-07,2.04545454545455E-06,0,208756,1,5,0,0,0,0,0,2,1267,-1,0,9,1,0,0,0,0,0,1,0,0,1.1,113041,0,-1,0,0,329,680,0,0,47,Liverpool,Aston Villa,Leicester,Sheffield United,Arsenal,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,8.5
Kevin,McDonald,MID,FUL,4700000,0,0,0,0,0,0,5375,0,0,0,0,0,0,0,0,13,-3,0,0,3,0,0,0,0,0,0,0,0,0,903,0,-1,0,0,0,1,0,0,0,Newcastle,Southampton,Tottenham,Burnley,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
