FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Erik,Lamela,MID,TOT,5700000,0,10,0.555555555555556,9.74658869395712E-08,1.75438596491228E-06,0,20757,1,5,0,0,0,0,0,1.8,32,-3,0,10,3,0,0,0.2,0,0,0,0,1,0.1,10455,0,-1,0,0,208,13,0,0,34,Liverpool,Brighton,Chelsea,West Brom,Man City,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0.3,0.3,0.3,0.3,0.3,15.2
Tariq,Lamptey,DEF,BHA,4700000,0,35,1.84210526315789,3.91937290033595E-07,7.4468085106383E-06,0,1211521,2,15,0,0,0,1,0,7.4,7281,2,0,35,-2,0,0,0,2,0,2,0,3,3.5,1219642,0,-1,0,0,887,77,0,1,156,Fulham,Tottenham,Liverpool,Burnley,Aston Villa,0,0,0,0,0,1.6,1.7,1.1,1,1,1.8,0.9,1.1,1.3,0.9,1.8,1.5,2.3,1.7,46.7
Daniel,Langley,GLK,NEW,4000000,0,0,0,0,0,0,3926,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0.1,8499,0,-1,0,0,0,68,0,0,0,Leeds United F.C.,Everton,Crystal Palace,Southampton,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Henri,Lansbury,MID,AVL,4300000,0,0,0,0,0,0,18963,0,0,0,0,0,0,0,0,44,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,6231,0,-1,0,0,0,0,0,0,0,Burnley,Southampton,West Ham,Arsenal,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manuel,Lanzini,MID,WHU,6400000,0,19,1,1.5625E-07,2.96875E-06,0,13397,1,3,0,0,0,1,0,3,168,-1,0,19,1,0.2,0,1,0,0,0,0,1,0.1,12405,0,-1,0,0,310,48,0,0,68,Crystal Palace,Liverpool,Aston Villa,Fulham,Sheffield United,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,23.6
Aymeric,Laporte,DEF,MCI,6000000,1,13,0.722222222222222,1.2037037037037E-07,2.16666666666667E-06,0,353551,1,4,0,0,0,0,0,2.2,780,0,0,13,0,0,0,0.2,2,0,1,0,0,2.1,143029,0,-1,0,0,398,585,0,0,69,West Brom,Sheffield United,Burnley,Liverpool,Tottenham,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0,0.4,0.4,0.4,0.4,0.4,10.7
Jamaal,Lascelles,DEF,NEW,4200000,1,16,1.5,3.57142857142857E-07,3.80952380952381E-06,0,275863,2,20,0,0,0,0,0,3.8,545,-3,0,16,3,0.1,0,0.3,0,0,1,0,0,0.8,87659,0,-1,0,0,942,357,0,0,119,Leeds United F.C.,Everton,Crystal Palace,Southampton,Chelsea,0.8,0.8,1.3,0.9,0.8,1.2,1.4,1.1,1.1,0.9,0.8,0.8,1.2,1.1,1.1,1,1.9,1,1.1,28.9
Maxime,Le Marchand,DEF,FUL,4200000,0,1,0.0555555555555556,1.32275132275132E-08,2.38095238095238E-07,0,12360,2,1,0,0,0,0,0,0.2,27,-3,0,1,3,0,0,0,0,0,0,0,0,0.1,3242,0,-1,0,0,122,7,0,0,12,Brighton,West Brom,Leicester,West Ham,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6
Florian,Lejeune,DEF,NEW,4300000,0,0,0,0,0,0,2671,0,0,0,0,0,0,0,0,2,-2,0,0,2,0,0,0,0,0,0,0,0,0,382,0,-1,0,0,0,0,0,0,0,Leeds United F.C.,Everton,Crystal Palace,Southampton,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jonathan,Leko,MID,WBA,4500000,0,0,0,0,0,0,3974,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1465,0,-1,0,0,0,0,0,0,0,Man City,Fulham,Sheffield United,Tottenham,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mario,Lemina,MID,FUL,4500000,1,15,0.833333333333333,1.85185185185185E-07,3.33333333333333E-06,0,76542,1,9,0,0,0,0,0,3.3,199,0,0,15,0,0.1,0,0.5,0,0,0,0,0,0.3,12760,0,-1,0,0,487,20,0,0,74,Brighton,West Brom,Leicester,West Ham,Everton,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0,0.4,0.4,0.4,0.4,0.4,16.8
Bernd,Leno,GLK,ARS,5000000,3,82,4.1,8.2E-07,1.64E-05,0,714804,0,20,0,48,0,0,0,16.4,7795,0,0,82,0,1.1,0,5.5,6,0,7,0,0,9.1,758779,0,-1,1,2,1800,6153,0,0,382,Southampton,Man Utd,Wolverhampton,Aston Villa,Leeds United F.C.,3.6,4.6,5.5,5.4,3.4,5.6,5.1,4.6,3.6,5.3,5.4,4.4,5,3.3,4,4.8,4.1,4.8,3.9,41.1
Harry,Lewis,GLK,SOU,4000000,0,0,0,0,0,0,496,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,0,-1,0,0,0,95,0,0,0,Arsenal,Aston Villa,Man Utd,Newcastle,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamal,Lewis,DEF,NEW,4200000,1,26,1.5,3.57142857142857E-07,6.19047619047619E-06,0,412560,4,27,0,0,0,0,0,6.2,1897,-3,0,26,3,0.2,0,0.7,1,0,2,0,0,1.4,375254,0,-1,0,0,1287,711,0,0,164,Leeds United F.C.,Everton,Crystal Palace,Southampton,Chelsea,0.8,0.8,1.3,0.9,0.8,1.2,1.4,1.1,1.1,0.9,0.8,0.8,1.2,1.1,1.1,1,1.9,1,1.1,36.1
Victor,Lindelof,DEF,MUN,4800000,0,49,3.5,7.29166666666667E-07,1.02083333333333E-05,0,202405,0,16,0,0,0,1,0,10.2,1096,-2,0,49,2,0.2,0,1,1,0,4,0,1,1.2,144929,0,-1,0,0,1235,502,0,0,250,Sheffield United,Arsenal,Southampton,Everton,West Brom,3.4,4.5,3.1,2.5,4.5,2.9,3.3,4.6,3.9,3.9,3,3.7,3.2,3.6,4.3,4.3,3.1,4,4.5,38.2
Jesse,Lingard,MID,MUN,5900000,0,0,0,0,0,0,16276,0,0,0,0,0,0,0,0,67,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,6133,0,-1,0,0,0,61,0,0,0,Sheffield United,Arsenal,Southampton,Everton,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jake,Livermore,MID,WBA,4700000,2,18,0.947368421052632,2.01567749160134E-07,3.82978723404255E-06,0,14199,2,30,0,0,0,0,0,3.8,34,-3,0,18,3,0.3,0,1.5,0,0,1,0,0,0.1,5004,1,-1,0,0,1030,24,0,1,80,Man City,Fulham,Sheffield United,Tottenham,Man Utd,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,22.8
Diego,Llorente,DEF,LEE,4400000,1,1,0.0555555555555556,1.26262626262626E-08,2.27272727272727E-07,0,3760,1,3,0,0,0,0,0,0.2,46,-1,0,1,1,0.1,0,0.3,0,0,0,0,0,0,3695,0,-1,0,0,90,17,0,0,14,Newcastle,Leicester,Everton,Crystal Palace,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1
Hugo,Lloris,GLK,TOT,5600000,0,79,4.4,7.85714285714286E-07,1.41071428571429E-05,0,495855,0,17,0,60,0,0,0,14.1,4080,1,0,79,-1,0.6,0,3.2,9,0,6,0,0,7.2,589310,0,-1,0,0,1620,3591,0,0,352,Liverpool,Brighton,Chelsea,West Brom,Man City,5.9,5.2,4.3,5.3,5.7,5.8,4.6,5.6,6,4.5,4.4,5.1,4.9,0,4.8,5,5.9,5.2,5.6,43
Giovani,Lo Celso,MID,TOT,6900000,0,20,1.11111111111111,1.61030595813205E-07,2.89855072463768E-06,0,45365,3,4,0,0,0,1,0,2.9,105,-1,0,20,1,0,0,0,0,0,2,0,1,0.4,13324,0,-1,0,0,433,7,0,0,71,Liverpool,Brighton,Chelsea,West Brom,Man City,0,0,0,0,0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0,0.8,0.6,0.6,0.6,0.6,32.7
Ruben,Loftus-Cheek,MID,FUL,5900000,3,35,1.94444444444444,3.29566854990584E-07,5.93220338983051E-06,0,24766,1,9,0,0,0,1,0,5.9,190,-1,0,35,1,0.3,0,1.8,0,0,6,0,0,0.2,19266,0,-1,0,0,932,130,0,0,93,Brighton,West Brom,Leicester,West Ham,Everton,1.4,1.5,1,1.1,1.4,2,1,1,1,1.1,1,1.4,1.2,0,1.1,1.5,1,1,1.5,44.4
Andy,Lonergan,GLK,WBA,4000000,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,1141,0,-1,0,0,0,188,0,0,0,Man City,Fulham,Sheffield United,Tottenham,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kevin,Long,DEF,BUR,4300000,0,11,0.611111111111111,1.42118863049096E-07,2.55813953488372E-06,0,18915,2,12,0,0,0,0,0,2.6,67,-2,0,11,2,0,0,0,1,0,1,0,0,0.2,11541,0,-1,0,0,540,47,0,0,76,Aston Villa,Chelsea,Man City,Brighton,Crystal Palace,0.3,0.3,0.5,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,12.2
Shane,Long,FWD,SOU,5100000,0,12,0.666666666666667,1.30718954248366E-07,2.35294117647059E-06,0,118401,0,6,0,0,0,0,0,2.4,704,-4,0,12,4,0.1,0,0.3,0,0,1,0,0,0.6,55643,0,-1,0,0,201,518,0,0,21,Arsenal,Aston Villa,Man Utd,Newcastle,Wolverhampton,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0,0.3,0.3,0.3,0.3,0.3,3.4
Nigel,Lonwijk,DEF,WOL,4000000,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,599,0,-1,0,0,0,58,0,0,0,Chelsea,Crystal Palace,Arsenal,Leicester,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ademola,Lookman,MID,FUL,5000000,3,58,3.6,7.2E-07,1.16E-05,0,152782,3,15,0,0,0,3,0,11.6,4653,0,0,58,0,0.8,1,3.8,5,0,4,0,3,1.4,251123,0,-1,0,0,1300,2889,0,0,185,Brighton,West Brom,Leicester,West Ham,Everton,3.6,3.9,2.6,3.1,3.6,4.8,2.5,2.3,2.8,3,2.7,3.6,3.2,0,3.1,3.9,2.8,2.8,3.9,120.6
Jonas,Lossl,GLK,EVE,4300000,0,0,0,0,0,0,8744,0,0,0,0,0,0,0,0,26,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,3126,0,-1,0,0,0,18,0,0,0,Leicester,Newcastle,Leeds United F.C.,Man Utd,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Max,Lowe,DEF,SHU,4300000,0,7,0.368421052631579,8.56793145654835E-08,1.62790697674419E-06,0,5546,1,8,0,0,0,0,0,1.6,26,-2,0,7,2,0,0,0,0,0,0,0,0,0.1,2391,0,-1,0,0,413,9,0,0,29,Man Utd,Man City,West Brom,Chelsea,West Ham,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,11.4
Matthew,Lowton,DEF,BUR,4400000,1,50,3.3,7.5E-07,1.13636363636364E-05,0,79860,2,16,0,0,0,0,0,11.4,3346,-1,0,50,1,0.6,0,2.8,2,0,6,0,0,1.6,189131,0,-1,0,0,1350,2428,0,0,230,Aston Villa,Chelsea,Man City,Brighton,Crystal Palace,3.6,2.8,4.7,3,3.4,3.7,3.2,3.5,3.1,3,2.4,2.9,4.1,4,3.8,3.8,2.6,4.2,3,32.9
,Lucas Moura,MID,TOT,6700000,0,24,1.33333333333333,1.99004975124378E-07,3.58208955223881E-06,0,183996,0,7,0,0,0,1,0,3.6,262,-3,0,24,3,0.1,0,0.5,1,0,1,0,0,1.1,80981,0,-1,0,0,459,64,0,0,60,Liverpool,Brighton,Chelsea,West Brom,Man City,0.7,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.7,0.8,0,1,0.7,0.7,0.7,0.7,25.6
John,Lundstram,MID,SHU,4900000,6,26,1.7,3.46938775510204E-07,5.30612244897959E-06,0,733695,5,18,0,0,0,0,0,5.3,509,-6,0,26,6,0.5,1,2.5,2,0,2,0,2,1.5,41895,0,-1,0,0,1035,115,0,1,127,Man Utd,Man City,West Brom,Chelsea,West Ham,0.8,0.8,1.2,1,0.8,0.9,0.8,1.2,0.8,0.8,1,0.8,0.8,1,0.8,1,1,1,1.3,60
Alexis,Mac Allister,MID,BHA,5300000,2,24,1.26315789473684,2.38331678252234E-07,4.52830188679245E-06,0,5815,1,3,0,0,0,1,0,4.5,53,-2,0,24,2,0.5,0,2.5,3,0,2,0,1,0,3142,0,-1,0,0,360,12,0,0,75,Fulham,Tottenham,Liverpool,Burnley,Aston Villa,0.6,0.6,0.6,0.8,0.6,0.6,0.8,0.6,0.6,0.7,0.6,0.6,0.6,1,0.6,0.6,0.6,0.6,0.6,20.7
Matt,Macey,GLK,ARS,4000000,0,0,0,0,0,0,111533,0,0,0,0,0,0,0,0,1202,0,0,0,0,0,0,0,0,0,0,0,0,1.4,171821,0,-1,0,0,0,0,0,0,0,Southampton,Man Utd,Wolverhampton,Aston Villa,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James,Maddison,MID,LEI,7200000,2,84,4.7,6.52777777777778E-07,1.16666666666667E-05,0,721304,3,14,0,0,0,6,0,11.7,15120,2,0,84,-2,1,0,7.2,7,0,7,0,4,12.4,1507450,0,-1,0,2,1201,47718,0,0,283,Everton,Leeds United F.C.,Fulham,Wolverhampton,Liverpool,5.7,4.1,5.4,5,3.8,4.5,3.9,5.7,6.1,6,3.8,4.9,5.1,4.5,4.7,5.2,4.7,5,3.8,121.7
Harry,Maguire,DEF,MUN,5400000,8,69,3.5,6.48148148148148E-07,1.27777777777778E-05,0,352381,4,27,0,0,0,2,0,12.8,4793,-1,0,69,1,1,0,5.2,4,0,6,0,1,4.8,403836,0,-1,0,1,1800,5618,0,0,368,Sheffield United,Arsenal,Southampton,Everton,West Brom,3.4,4.5,3.1,2.5,4.5,2.9,3.3,4.6,3.9,3.9,3,3.7,3.2,3.6,4.3,4.3,3.1,4,4.5,77.1
Riyad,Mahrez,MID,MCI,8100000,12,70,3.88888888888889,4.80109739368999E-07,8.64197530864198E-06,0,1472435,0,10,0,0,0,5,0,8.6,3122,-4,0,70,4,0.4,0,3.4,7,0,7,0,2,3.3,1517416,0,-1,0,2,942,11403,0,0,242,West Brom,Sheffield United,Burnley,Liverpool,Tottenham,3.9,5.6,3.9,2.3,3.4,3.2,3.8,3.1,3.4,4.4,3,3.7,2.7,0,2.5,4.1,3.5,3.6,3.8,118.3
Ainsley,Maitland-Niles,DEF,ARS,4600000,0,26,1.36842105263158,2.97482837528604E-07,5.65217391304348E-06,0,151819,0,6,0,0,0,0,0,5.7,543,-4,0,26,4,0.4,0,1.8,1,0,2,0,1,0.8,57936,0,-1,0,0,485,103,0,0,110,Southampton,Man Utd,Wolverhampton,Aston Villa,Leeds United F.C.,0.7,0.8,1.1,1.1,0.7,1.5,1,0.8,0.7,1,1.1,0.8,0.9,0.7,0.7,0.9,0.7,0.9,0.7,14.3
Anthony,Mancini,MID,BUR,4500000,0,0,0,0,0,0,226,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,353,0,-1,0,0,0,13,0,0,0,Aston Villa,Chelsea,Man City,Brighton,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sadio,Mane,MID,LIV,11800000,0,88,4.9,4.15254237288136E-07,7.45762711864407E-06,0,1840013,2,15,0,0,0,6,0,7.5,7324,-2,0,88,2,0.2,0,2,6,0,5,0,5,7,1384414,0,-1,0,1,1509,5249,0,0,256,Tottenham,West Ham,Brighton,Man City,Leicester,4.7,4.6,5.5,4.7,4.7,5.1,6.1,5.8,4.7,5.5,4.9,4.4,5.2,6.2,4.4,6,5.8,5.8,5.4,172
Javier,Manquillo,DEF,NEW,4200000,0,17,0.894736842105263,2.13032581453634E-07,4.04761904761905E-06,0,35089,1,9,0,0,0,0,0,4,150,-3,0,17,3,0,0,0.2,0,0,2,0,0,0.2,19796,0,-1,0,0,529,33,0,0,84,Leeds United F.C.,Everton,Crystal Palace,Southampton,Chelsea,0.4,0.4,0.5,0.4,0.4,0.5,0.6,0.5,0.5,0.4,0.4,0.4,0.5,0.5,0.4,0.4,0.9,0.4,0.5,15.5
Fernando,Marcal,DEF,WOL,4700000,0,16,0.842105263157895,1.79171332586786E-07,3.40425531914894E-06,0,42920,2,9,0,0,0,0,0,3.4,77,-3,0,16,3,0,0,0,0,0,1,0,0,0.1,27522,0,-1,0,0,568,6,0,0,97,Chelsea,Crystal Palace,Arsenal,Leicester,Southampton,0,0,0,0,0,0.4,0.4,0.4,0.6,0.6,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,14.7
Solomon,March,MID,BHA,5000000,3,63,3.3,6.6E-07,1.26E-05,0,221512,0,25,0,0,0,2,0,12.6,4440,0,0,63,0,0.4,0,2.2,6,0,5,0,2,1.2,291429,0,-1,0,1,1514,846,0,0,252,Fulham,Tottenham,Liverpool,Burnley,Aston Villa,2.9,2.2,2.2,3.6,2,2.7,3.6,2.1,2.7,3.2,2.7,2.5,2.9,4.1,2.4,2.9,2.5,2.2,3,98.3
Pablo,Mari,DEF,ARS,4400000,0,14,0.736842105263158,1.67464114832536E-07,3.18181818181818E-06,0,22247,1,1,0,0,0,0,0,3.2,1179,-1,0,14,1,0.3,0,1.5,1,0,2,0,0,0.1,31176,0,-1,0,0,270,24,0,0,63,Southampton,Man Utd,Wolverhampton,Aston Villa,Leeds United F.C.,0,0,0,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,7.4
Christian,Marques,DEF,WOL,4000000,0,0,0,0,0,0,750,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,1547,0,-1,0,0,0,30,0,0,0,Chelsea,Crystal Palace,Arsenal,Leicester,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony,Martial,FWD,MUN,8800000,2,51,3.2,3.63636363636364E-07,5.79545454545455E-06,0,1412041,0,21,0,0,0,2,0,5.8,17207,-2,0,51,2,0.3,0,2.5,2,0,3,0,5,5.6,987711,0,-1,0,1,1147,2419,0,1,169,Sheffield United,Arsenal,Southampton,Everton,West Brom,3.6,3.1,2.9,2.5,4,3.5,2.8,2.3,2.4,3.7,3,3.2,2.6,3.4,3.1,2.9,2.5,3.1,2.9,89.6
David,Martin,GLK,WHU,4000000,0,0,0,0,0,0,300327,0,0,0,0,0,0,0,0,2483,0,0,0,0,0,0,0,0,0,0,0,0,6.5,242077,0,-1,0,0,0,545,0,0,0,Crystal Palace,Liverpool,Aston Villa,Fulham,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Martinelli,MID,ARS,4900000,0,8,0.421052631578947,8.59291084854995E-08,1.63265306122449E-06,0,68764,0,0,0,0,0,0,0,1.6,2065,-1,0,8,1,0,0,0.2,0,0,2,0,0,0.3,83342,0,-1,0,0,162,145,0,0,10,Southampton,Man Utd,Wolverhampton,Aston Villa,Leeds United F.C.,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,8.6
Emiliano,Martinez,GLK,AVL,5100000,1,93,5.2,1.01960784313726E-06,1.82352941176471E-05,0,1043192,0,21,0,62,0,0,0,18.2,11035,6,0,93,-6,0.6,0,3.2,10,0,9,0,0,32.9,2908651,0,-1,1,1,1620,16087,0,0,416,Burnley,Southampton,West Ham,Arsenal,Brighton,6.3,5.1,6.8,6.5,6.5,5.8,6.2,7.1,5.5,6.1,6.9,6.8,7.3,6.7,6.1,6.5,6.6,6.3,5.7,50
Arthur,Masuaku,DEF,WHU,4300000,0,37,1.94736842105263,4.52876376988984E-07,8.6046511627907E-06,0,225148,1,12,0,0,0,0,0,8.6,527,-2,1,37,2,0,0,0,4,0,4,0,1,0.5,220774,0,-1,0,1,850,27,-1,0,179,Crystal Palace,Liverpool,Aston Villa,Fulham,Sheffield United,0,0,0,0,0,1.2,2.2,1.1,1.9,1.6,1.8,1.3,1.1,1.3,1.4,1.1,1.4,1.8,1.4,37.5
Juan,Mata,MID,MUN,5800000,0,19,1,1.72413793103448E-07,3.27586206896552E-06,0,15841,0,3,0,0,0,0,0,3.3,67,-2,0,19,2,0,0,0,0,0,1,0,3,0.1,10633,0,-1,0,0,334,9,0,0,76,Sheffield United,Arsenal,Southampton,Everton,West Brom,0.6,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,25.5
Jean-Philippe,Mateta,FWD,CRY,6000000,0,0,0,0,0,0,686,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,1809,0,-1,0,0,0,314,0,0,0,West Ham,Wolverhampton,Newcastle,Leeds United F.C.,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nemanja,Matic,MID,MUN,4700000,2,23,1.21052631578947,2.57558790593505E-07,4.8936170212766E-06,0,26107,2,13,0,0,0,0,0,4.9,104,-3,0,23,3,0.3,0,1.5,0,0,3,0,1,0.2,15342,0,-1,0,0,730,77,0,0,134,Sheffield United,Arsenal,Southampton,Everton,West Brom,0.9,0.6,0.6,0.6,0.8,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,26.1
Joel,Matip,DEF,LIV,5400000,0,41,4.6,8.51851851851852E-07,7.59259259259259E-06,0,277074,2,5,0,0,0,1,0,7.6,559,-1,0,41,1,0,0,0.2,5,0,3,0,2,0.6,268785,0,-1,0,1,645,746,0,0,179,Tottenham,West Ham,Brighton,Man City,Leicester,4.9,5.7,5.1,6.8,5.5,4.5,4.7,6.4,5.6,5.1,5.9,6,4.8,5,6.1,5.3,5.9,4.9,6.4,29.7
,Matty Longstaff,MID,NEW,4900000,0,10,0.526315789473684,1.07411385606874E-07,2.04081632653061E-06,0,3330,0,8,0,0,0,0,0,2,30,-1,0,10,1,0.2,0,1.2,0,0,1,0,0,0,1292,0,-1,0,0,376,4,0,0,47,Leeds United F.C.,Everton,Crystal Palace,Southampton,Chelsea,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,7
Neal,Maupay,FWD,BHA,6100000,2,71,3.9,6.39344262295082E-07,1.16393442622951E-05,0,746316,0,23,0,0,0,7,0,11.6,9100,-4,0,71,4,0.8,1,4.8,10,0,4,0,1,3.2,805672,0,-1,0,1,1308,3382,0,0,229,Fulham,Tottenham,Liverpool,Burnley,Aston Villa,4.3,3.4,4.3,4,3.2,5.2,5.1,3.5,3.5,4.8,4.6,3.5,3.7,4.8,3.5,3.8,3.4,3.5,4.1,115.5
Alfie,Mawson,DEF,FUL,4300000,0,0,0,0,0,0,1653,0,0,0,0,0,0,0,0,2,-2,0,0,2,0,0,0,0,0,0,0,0,0,378,0,-1,0,0,0,0,0,0,0,Brighton,West Brom,Leicester,West Ham,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luke,Mbete,DEF,MCI,4000000,0,0,0,0,0,0,218,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,414,0,-1,0,0,0,19,0,0,0,West Brom,Sheffield United,Burnley,Liverpool,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James,McArthur,MID,CRY,5200000,2,45,2.5,4.80769230769231E-07,8.65384615384615E-06,0,16581,3,26,0,0,0,0,0,8.7,126,-3,0,45,3,0.8,0,4,3,0,4,0,2,0.1,7713,0,-1,0,0,1465,76,0,0,228,West Ham,Wolverhampton,Newcastle,Leeds United F.C.,Burnley,1.9,2.2,1.8,1.7,2.5,1.8,2.2,1.5,2.3,1.5,1.8,2.1,1.4,1.5,1.7,2.4,1.5,1.7,1.2,55.2
Oliver,McBurnie,FWD,SHU,5600000,0,28,2.2,3.92857142857143E-07,5E-06,0,55277,1,17,0,0,0,1,0,5,80,-4,0,28,4,0,0,0,2,0,0,0,1,0.2,16459,0,-1,0,0,821,30,0,0,62,Man Utd,Man City,West Brom,Chelsea,West Ham,0,0,0,1.6,1.3,1.7,2,1.8,1.7,1.4,1.7,1.4,1.4,1.9,1.6,2.5,1.7,1.9,1.6,60
Alex,McCarthy,GLK,SOU,4700000,1,73,4.1,8.72340425531915E-07,1.5531914893617E-05,0,1324363,1,24,0,50,0,0,0,15.5,11808,2,0,73,-2,0.1,0,0.7,7,0,7,0,0,19.2,1211228,0,-1,0,1,1620,5187,0,0,341,Arsenal,Aston Villa,Man Utd,Newcastle,Wolverhampton,5.2,5.3,5,3.3,6,4.5,3.8,3.7,4.5,3.9,4.7,4.8,5.7,0,4.6,4.8,5.6,4.1,4.6,41.9
James,McCarthy,MID,CRY,4300000,0,12,0.631578947368421,1.468788249694E-07,2.7906976744186E-06,0,237081,1,9,0,0,0,0,0,2.8,1495,-2,0,12,2,0.2,0,0.8,0,0,1,0,0,1.1,137404,0,-1,0,0,420,542,0,0,58,West Ham,Wolverhampton,Newcastle,Leeds United F.C.,Burnley,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,10.2
