FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Adam,Lallana,MID,BHA,6200000,1,26,2,3.2258064516129E-07,4.19354838709677E-06,0,79736,0,8,0,0,0,0,0,4.2,169,-3,0,26,3,0.2,0,1.2,0,0,3,0,1,0.3,13979,0,-1,0,0,743,121,0,0,112,West Ham,Arsenal,Wolverhampton,Man City,Leeds United F.C.,0,1.1,1.4,1,1.5,1.4,1,1,1.8,1,1.1,1.5,1,1.1,1.2,1.1,1.2,1.2,2.1,1,1.3,1.2,1,1.4,35.8
Erik,Lamela,MID,TOT,5700000,0,8,0.571428571428571,1.00250626566416E-07,1.40350877192982E-06,0,20012,1,4,0,0,0,0,0,1.4,32,-3,0,8,3,0,0,0,0,0,0,0,1,0.1,9910,0,-1,0,0,187,57,0,0,30,Wolverhampton,Fulham,Leeds United F.C.,Aston Villa,Sheffield United,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,14.9
Tariq,Lamptey,DEF,BHA,4800000,0,35,3.2,6.66666666666667E-07,7.29166666666667E-06,0,850430,2,15,0,0,0,1,0,7.3,26594,3,0,35,-3,0.3,0,1.2,2,0,2,0,3,8.1,1215760,0,-1,0,0,887,467,0,1,156,West Ham,Arsenal,Wolverhampton,Man City,Leeds United F.C.,0,0,0,4.2,3.1,3.5,2.5,3.5,3.2,2.8,3.5,3.6,2.3,2.3,2.1,4.1,2.3,2.4,3.1,2.3,3.7,3.6,4.4,4,46.7
Daniel,Langley,GLK,NEW,4000000,0,0,0,0,0,0,1091,0,0,0,0,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,3416,0,-1,0,0,0,217,0,0,0,Man City,Liverpool,Leicester,Sheffield United,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Henri,Lansbury,MID,AVL,4300000,0,0,0,0,0,0,17477,0,0,0,0,0,0,0,0,64,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,5751,0,-1,0,0,0,53,0,0,0,Crystal Palace,Chelsea,Man Utd,Tottenham,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manuel,Lanzini,MID,WHU,6400000,4,14,1,1.5625E-07,2.1875E-06,0,11114,1,2,0,0,0,1,0,2.2,182,-1,0,14,1,0.2,0,1,0,0,0,0,1,0.1,9691,0,-1,0,0,151,27,0,0,59,Brighton,Southampton,Everton,Burnley,West Brom,0.5,0.5,0.5,0,1,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,11.1
Aymeric,Laporte,DEF,MCI,6000000,0,12,0.923076923076923,1.53846153846154E-07,2E-06,0,314463,1,4,0,0,0,0,0,2,2152,0,0,12,0,0,0,0,2,0,1,0,0,2.5,132587,0,-1,0,0,360,2691,0,0,62,Newcastle,Everton,Chelsea,Brighton,Crystal Palace,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.7,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,9.7
Jamaal,Lascelles,DEF,NEW,4300000,0,14,1.8,4.18604651162791E-07,3.25581395348837E-06,0,256104,1,13,0,0,0,0,0,3.3,1685,-2,0,14,2,0,0,0,0,0,1,0,0,0.9,75352,0,-1,0,0,672,25,0,0,102,Man City,Liverpool,Leicester,Sheffield United,Arsenal,0,0,0,1.3,1.8,0.9,1.1,1.4,0.9,1,1.9,1.6,1.6,1,1.3,0.9,1.4,1.4,1.5,1.3,1.5,2,1.1,1.5,15.5
Maxime,Le Marchand,DEF,FUL,4200000,0,1,0.0714285714285714,1.70068027210884E-08,2.38095238095238E-07,0,11330,2,1,0,0,0,0,0,0.2,80,-3,0,1,3,0,0,0,0,0,0,0,0,0.1,2936,0,-1,0,0,122,30,0,0,12,Southampton,Tottenham,Burnley,Chelsea,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6
Florian,Lejeune,DEF,NEW,4300000,0,0,0,0,0,0,2575,0,0,0,0,0,0,0,0,5,-2,0,0,2,0,0,0,0,0,0,0,0,0,342,0,-1,0,0,0,2,0,0,0,Man City,Liverpool,Leicester,Sheffield United,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jonathan,Leko,MID,WBA,4500000,0,0,0,0,0,0,3704,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1327,0,-1,0,0,0,6,0,0,0,Liverpool,Leeds United F.C.,Arsenal,Wolverhampton,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mario,Lemina,MID,FUL,4500000,0,13,0.928571428571429,2.06349206349206E-07,2.88888888888889E-06,0,71633,1,9,0,0,0,0,0,2.9,310,0,0,13,0,0.2,0,1,0,0,0,0,0,0.3,11829,0,-1,0,0,452,58,0,0,68,Southampton,Tottenham,Burnley,Chelsea,Man Utd,0.5,0.5,0.5,0,1,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,15.3
Bernd,Leno,GLK,ARS,4900000,8,54,3.6,7.3469387755102E-07,1.10204081632653E-05,0,557750,0,19,0,36,0,0,0,11,4509,-1,0,54,1,0.6,0,2.7,6,0,3,0,0,7,433530,0,-1,1,2,1350,8064,0,0,267,Chelsea,Brighton,West Brom,Crystal Palace,Newcastle,2.8,3.7,4.4,4,2.5,2.9,3.6,4.5,5.1,2.6,4.8,4.2,4,2.9,4.5,4.3,3.8,4,2.6,3.4,4.2,3.1,4.3,3.1,31.4
Jamal,Lewis,DEF,NEW,4300000,1,22,1.7,3.95348837209302E-07,5.11627906976744E-06,0,305359,4,20,0,0,0,0,0,5.1,6150,-2,0,22,2,0.4,0,1.6,1,0,2,0,0,2.6,357747,0,-1,0,0,1013,2347,0,0,142,Man City,Liverpool,Leicester,Sheffield United,Arsenal,2,1.4,0.8,1.2,1.7,0.8,1,1.2,0.8,0.9,1.7,1.5,1.4,0.9,1.2,0.8,1.3,1.3,1.4,1.2,1.4,1.9,1,1.3,31.8
Victor,Lindelof,DEF,MUN,4800000,2,43,3.3,6.875E-07,8.95833333333333E-06,0,127387,0,16,0,0,0,1,0,9,8321,-2,0,43,2,0.8,0,3.7,1,0,3,0,1,1.8,116483,0,-1,0,0,1145,1516,0,0,228,Leicester,Wolverhampton,Aston Villa,Liverpool,Fulham,0,0,2.6,0,7.7,2.7,4.4,2.4,2.1,4,1.9,2.8,4.6,3.4,3.9,2.5,3.6,2.6,3.5,3.6,4.6,2.1,3.3,4.2,35.9
Jesse,Lingard,MID,MUN,5900000,0,0,0,0,0,0,15138,0,0,0,0,0,0,0,0,89,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,5134,0,-1,0,0,0,58,0,0,0,Leicester,Wolverhampton,Aston Villa,Liverpool,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jake,Livermore,MID,WBA,4700000,0,12,0.857142857142857,1.82370820668693E-07,2.5531914893617E-06,0,13405,2,21,0,0,0,0,0,2.6,70,-3,0,12,3,0,0,0,0,0,1,0,0,0.1,4623,1,-1,0,0,771,10,0,1,54,Liverpool,Leeds United F.C.,Arsenal,Wolverhampton,West Ham,0,0,0,0,0.8,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,15.3
Diego,Llorente,DEF,LEE,4400000,0,0,0,0,0,0,3249,1,3,0,0,0,0,0,0,38,-1,0,0,1,0,0,0,0,0,0,0,0,0,3219,0,-1,0,0,81,48,0,0,11,Burnley,West Brom,Tottenham,Brighton,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1
Hugo,Lloris,GLK,TOT,5600000,0,63,4.5,8.03571428571429E-07,1.125E-05,0,338213,0,14,0,43,0,0,0,11.2,4358,1,0,63,-1,0.8,0,4.3,9,0,5,0,0,7.1,425390,0,-1,0,0,1260,7719,0,0,269,Wolverhampton,Fulham,Leeds United F.C.,Aston Villa,Sheffield United,6.1,5.3,3.7,6.8,5.4,5.8,5.2,3.9,5.6,6.1,6.2,4.4,5.4,6.5,4,4.9,4.9,4.6,5.7,4.5,5.3,5.9,4.4,5.9,30.8
Giovani,Lo Celso,MID,TOT,6900000,0,20,1.42857142857143,2.0703933747412E-07,2.89855072463768E-06,0,42125,3,4,0,0,0,1,0,2.9,628,-1,0,20,1,0.2,0,1.3,0,0,2,0,1,0.4,13168,0,-1,0,0,433,6,0,0,71,Wolverhampton,Fulham,Leeds United F.C.,Aston Villa,Sheffield United,0,0,0,0,0,0.7,0.9,0.7,0.8,0.7,0.7,0.8,0.7,0.9,0.7,1,0.7,0.8,0.8,1.1,0.9,0.7,0.7,0.9,32.7
Ruben,Loftus-Cheek,MID,FUL,5900000,3,28,2,3.38983050847458E-07,4.74576271186441E-06,0,19738,1,6,0,0,0,1,0,4.7,251,-1,0,28,1,0.4,0,2.5,0,0,5,0,0,0.2,17162,0,-1,0,0,662,106,0,0,86,Southampton,Tottenham,Burnley,Chelsea,Man Utd,1.4,1.2,1.6,0,2.3,1.3,1.4,1,1.3,1.2,2.1,1,1,1.1,1.2,1.2,1.5,1.3,1,1.1,1.6,1,1,1.3,27.6
Kevin,Long,DEF,BUR,4400000,0,11,0.846153846153846,1.92307692307692E-07,2.5E-06,0,16458,2,12,0,0,0,0,0,2.5,117,-1,0,11,1,0,0,0,1,0,1,0,0,0.2,10464,0,-1,0,0,540,73,0,0,76,Leeds United F.C.,Sheffield United,Fulham,West Ham,Liverpool,0.4,0.4,0.4,0,0.9,0.4,0.4,0.7,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.4,0.4,0.4,0.5,0.4,12.2
Shane,Long,FWD,SOU,5100000,2,10,0.714285714285714,1.40056022408964E-07,1.96078431372549E-06,0,105340,0,5,0,0,0,0,0,2,471,-4,0,10,4,0.1,0,0.5,0,0,1,0,0,0.6,39763,0,-1,0,0,151,758,0,0,20,Fulham,West Ham,Liverpool,Leicester,Leeds United F.C.,0.4,0.4,0.4,0,0.8,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,2.7
Ademola,Lookman,MID,FUL,5000000,3,43,3.6,7.2E-07,8.6E-06,0,64345,2,12,0,0,0,2,0,8.6,4937,0,0,43,0,0.8,1,3.8,5,0,3,0,2,1.6,179317,0,-1,0,0,1007,3607,0,0,131,Southampton,Tottenham,Burnley,Chelsea,Man Utd,3.5,3.1,4,0,5.7,3.3,3.5,2.6,3.3,3.2,4.8,2.6,1.9,2.9,3.1,3.1,3.8,3.4,2.8,2.9,4,2.7,2.8,3.4,90.1
Jonas,Lossl,GLK,EVE,4300000,0,0,0,0,0,0,7702,0,0,0,0,0,0,0,0,49,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,2687,0,-1,0,0,0,34,0,0,0,Sheffield United,Man City,West Ham,Wolverhampton,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Max,Lowe,DEF,SHU,4400000,0,7,0.5,1.13636363636364E-07,1.59090909090909E-06,0,4945,1,8,0,0,0,0,0,1.6,39,-1,0,7,1,0.1,0,0.3,0,0,0,0,0,0.1,2121,0,-1,0,0,413,14,0,0,29,Everton,Burnley,Crystal Palace,Newcastle,Tottenham,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,11.4
Matthew,Lowton,DEF,BUR,4400000,2,34,3.4,7.72727272727273E-07,7.72727272727273E-06,0,13160,1,12,0,0,0,0,0,7.7,735,-1,0,34,1,0.7,0,3.3,2,0,4,0,0,0.5,40183,0,-1,0,0,900,5612,0,0,161,Leeds United F.C.,Sheffield United,Fulham,West Ham,Liverpool,3.4,3.1,3.8,0,7.9,3,2.7,4.6,2.9,3.9,3.9,3.6,3.7,2.9,2.5,2.6,2.3,4.5,4.1,3.9,3.7,2.5,4.1,3.4,18
,Lucas Moura,MID,TOT,6700000,0,22,1.57142857142857,2.3454157782516E-07,3.28358208955224E-06,0,176100,0,7,0,0,0,1,0,3.3,413,-3,0,22,3,0.1,0,0.7,1,0,1,0,0,1.2,78546,0,-1,0,0,444,280,0,0,53,Wolverhampton,Fulham,Leeds United F.C.,Aston Villa,Sheffield United,0.9,0.8,0.8,1,1.6,0.8,1,0.8,1,0.8,0.9,0.9,0.8,1,0.8,1.1,0.8,1,1,1.3,1.1,0.8,0.8,1.1,24.7
John,Lundstram,MID,SHU,5000000,0,16,1.3,2.6E-07,3.2E-06,0,712391,3,14,0,0,0,0,0,3.2,2658,-5,0,16,5,0.1,1,0.7,0,0,1,0,1,1.8,40152,0,-1,0,0,765,6,0,1,81,Everton,Burnley,Crystal Palace,Newcastle,Tottenham,0,0,0,0.6,0.6,0.6,0.6,0.8,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.8,0.7,45.5
Alexis,Mac Allister,MID,BHA,5300000,0,12,0.857142857142857,1.61725067385445E-07,2.26415094339623E-06,0,5363,0,1,0,0,0,1,0,2.3,21,-2,0,12,2,0,0,0.2,3,0,0,0,0,0,2583,0,-1,0,0,61,9,0,0,32,West Ham,Arsenal,Wolverhampton,Man City,Leeds United F.C.,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.4,6.3
Matt,Macey,GLK,ARS,4000000,0,0,0,0,0,0,63076,0,0,0,0,0,0,0,0,1243,0,0,0,0,0,0,0,0,0,0,0,0,1.8,154746,0,-1,0,0,0,2239,0,0,0,Chelsea,Brighton,West Brom,Crystal Palace,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James,Maddison,MID,LEI,7100000,4,55,3.9,5.49295774647887E-07,7.74647887323944E-06,0,396913,3,13,0,0,0,3,0,7.7,7339,1,0,55,-1,0.7,0,5.2,4,0,4,0,4,6.1,699715,0,-1,0,1,882,42361,0,0,196,Man Utd,Crystal Palace,Newcastle,Southampton,Chelsea,2,3.6,4.8,0,6.1,4.3,2.6,4.3,4.1,2.3,4.3,2.8,4.4,4.5,5.1,2.5,4,3.8,2.6,3.8,3,3.8,4,2.3,86.5
Harry,Maguire,DEF,MUN,5400000,1,38,2.7,5E-07,7.03703703703704E-06,0,272053,3,23,0,0,0,1,0,7,3793,-1,0,38,1,0.3,0,1.8,1,0,3,0,1,3.4,213564,0,-1,0,1,1260,5070,0,0,233,Leicester,Wolverhampton,Aston Villa,Liverpool,Fulham,2.9,2.9,1.9,0,5.7,1.9,3.4,1.7,1.5,3,1.4,2,3.7,2.5,2.9,1.8,2.7,1.9,2.6,2.7,3.6,1.5,2.4,3.1,52.7
Riyad,Mahrez,MID,MCI,8300000,0,53,5.3,6.3855421686747E-07,6.3855421686747E-06,0,1154606,0,9,0,0,0,4,0,6.4,43500,-2,0,53,2,0.6,0,4.8,6,0,5,0,1,6,1410681,0,-1,0,2,764,4808,0,0,183,Newcastle,Everton,Chelsea,Brighton,Crystal Palace,6.1,5.6,5.2,6.1,5.6,6.2,7.3,6.8,3.7,5.1,5.9,5.9,4.3,5.6,6.6,6,5.5,5.6,6.3,4.7,6.1,6.3,5.8,6,95.4
Ainsley,Maitland-Niles,DEF,ARS,4600000,0,18,1.28571428571429,2.79503105590062E-07,3.91304347826087E-06,0,140284,0,6,0,0,0,0,0,3.9,730,-4,0,18,4,0.3,0,1.3,1,0,1,0,1,0.8,52207,0,-1,0,0,384,460,0,0,85,Chelsea,Brighton,West Brom,Crystal Palace,Newcastle,0.6,0.7,0.9,0.8,0.6,0.6,0.7,1,1.2,0.6,1.3,0.9,0.8,0.6,1,0.9,0.7,0.8,0.6,0.6,0.8,0.6,0.9,0.6,11.8
Sadio,Mane,MID,LIV,11900000,7,76,5.4,4.53781512605042E-07,6.38655462184874E-06,0,1606602,2,13,0,0,0,6,0,6.4,6435,-1,0,76,1,0.4,0,4.5,4,0,3,0,5,7.7,1210347,0,-1,0,1,1149,7778,0,0,217,West Brom,Newcastle,Southampton,Man Utd,Burnley,7.4,6.3,5,0,11.8,5.5,5.3,6.4,5.6,6,6.3,6.8,6.9,5.4,6.4,5.9,4.3,6,6.4,5,6.6,6.2,6.8,5.9,115.8
Javier,Manquillo,DEF,NEW,4300000,0,16,1.23076923076923,2.86225402504472E-07,3.72093023255814E-06,0,30638,1,7,0,0,0,0,0,3.7,232,-2,0,16,2,0.3,0,1.2,0,0,2,0,0,0.2,18151,0,-1,0,0,459,142,0,0,76,Man City,Liverpool,Leicester,Sheffield United,Arsenal,1.2,0.8,0.6,0.7,1,0.6,0.6,0.7,0.6,0.6,1,0.9,0.9,0.6,0.7,0.6,0.7,0.8,0.8,0.7,0.8,1.2,0.6,0.8,12.8
Fernando,Marcal,DEF,WOL,4800000,0,15,1.07142857142857,2.23214285714286E-07,3.125E-06,0,39147,1,8,0,0,0,0,0,3.1,153,-2,0,15,2,0.2,0,1,0,0,1,0,0,0.1,26860,0,-1,0,0,494,75,0,0,90,Tottenham,Man Utd,Brighton,Everton,West Brom,0.5,0.7,0.5,0.5,0.7,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.8,0.8,0.8,0.7,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.6,13.4
Solomon,March,MID,BHA,5000000,5,53,3.8,7.6E-07,1.06E-05,0,142746,0,22,0,0,0,2,0,10.6,2834,0,0,53,0,0.6,0,3,6,0,3,0,2,1.5,238548,0,-1,0,1,1200,2883,0,0,218,West Ham,Arsenal,Wolverhampton,Man City,Leeds United F.C.,3.5,3.2,3.9,2.7,4,3.9,2.8,2.3,4.5,2.1,3.1,4.1,2.6,3.3,3.4,3.3,3.4,3.4,5.2,3.1,3.5,3.3,2.9,3.9,75
Pablo,Mari,DEF,ARS,4400000,1,1,0.0714285714285714,1.62337662337662E-08,2.27272727272727E-07,0,1191,1,1,0,0,0,0,0,0.2,57,-1,0,1,1,0,0,0.2,0,0,0,0,0,0,1663,0,-1,0,0,90,735,0,0,5,Chelsea,Brighton,West Brom,Crystal Palace,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4
Anthony,Martial,FWD,MUN,8700000,2,36,3.6,4.13793103448276E-07,4.13793103448276E-06,0,1179380,0,17,0,0,0,1,0,4.1,5009,-3,0,36,3,0.5,0,4.5,2,0,1,0,5,4,627052,0,-1,0,1,707,7813,0,1,109,Leicester,Wolverhampton,Aston Villa,Liverpool,Fulham,4.6,3.3,1.9,0,8,4,4.3,3,2.9,4.3,3.5,3.3,3.2,2.7,5,3.5,4.2,2.8,4.3,3.5,4.1,2.6,3.6,3.6,57.8
David,Martin,GLK,WHU,4000000,0,0,0,0,0,0,205723,0,0,0,0,0,0,0,0,2565,0,0,0,0,0,0,0,0,0,0,0,0,7.4,207887,0,-1,0,0,0,2906,0,0,0,Brighton,Southampton,Everton,Burnley,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Martinelli,MID,ARS,4900000,3,4,0.285714285714286,5.83090379008746E-08,8.16326530612245E-07,0,3347,0,0,0,0,0,0,0,0.8,246,-1,0,4,1,0.1,0,0.7,0,0,1,0,0,0.3,20421,0,-1,0,0,89,12781,0,0,4,Chelsea,Brighton,West Brom,Crystal Palace,Newcastle,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,7.8
Emiliano,Martinez,GLK,AVL,4900000,10,77,5.9,1.20408163265306E-06,1.57142857142857E-05,0,718029,0,13,0,41,0,0,0,15.7,10340,4,0,77,-4,1.5,0,7.2,10,0,8,0,0,29.1,2286988,0,-1,1,2,1170,38369,0,0,307,Crystal Palace,Chelsea,Man Utd,Tottenham,Everton,6.7,7.1,8.9,5.1,4.8,8.4,6.8,6.6,6.2,8,4.8,8.1,6.9,7.6,8.2,6.8,8.3,6.8,6.8,7.3,5.9,8.5,8.4,5.1,31.9
Arthur,Masuaku,DEF,WHU,4400000,0,37,2.64285714285714,6.00649350649351E-07,8.40909090909091E-06,0,198178,1,12,0,0,0,0,0,8.4,2965,-1,1,37,1,0.1,0,0.3,4,0,4,0,1,0.8,220458,0,-1,0,1,850,25,-1,0,179,Brighton,Southampton,Everton,Burnley,West Brom,0,0,0,0,0,2.6,3,3.2,2.4,2.2,1.9,3.4,1.8,3.1,2.7,2.8,1.8,1.9,1.9,2.3,1.8,2.2,2.6,2,37.5
Juan,Mata,MID,MUN,5900000,0,19,1.46153846153846,2.47718383311604E-07,3.22033898305085E-06,0,14129,0,3,0,0,0,0,0,3.2,167,-1,0,19,1,0.1,0,0.8,0,0,1,0,3,0.1,9996,0,-1,0,0,334,37,0,0,76,Leicester,Wolverhampton,Aston Villa,Liverpool,Fulham,1,0.7,0.7,0,1.6,1.1,1,0.7,0.7,1,0.7,0.8,0.7,0.7,0.7,0.7,0.8,0.8,1,0.7,0.9,0.7,0.7,0.8,25.5
Nemanja,Matic,MID,MUN,4800000,0,14,1.07692307692308,2.24358974358974E-07,2.91666666666667E-06,0,23256,1,11,0,0,0,0,0,2.9,189,-2,0,14,2,0.1,0,0.7,0,0,1,0,1,0.2,13480,0,-1,0,0,434,62,0,0,83,Leicester,Wolverhampton,Aston Villa,Liverpool,Fulham,0.6,0.5,0.5,0,1,0.6,0.6,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,15.3
Joel,Matip,DEF,LIV,5500000,4,37,4.6,8.36363636363636E-07,6.72727272727273E-06,0,102779,1,4,0,0,0,1,0,6.7,5023,0,0,37,0,0.9,0,4.7,2,0,3,0,2,2.7,259698,0,-1,0,1,555,12419,0,0,171,West Brom,Newcastle,Southampton,Man Utd,Burnley,0,4.3,3.6,0,11.1,5,5.7,5.1,6.6,5.3,4.6,4.8,6.2,5.5,4.8,6.1,5.3,4.7,4.3,6.2,5,5.5,5,6.3,23.6
,Matty Longstaff,MID,NEW,4900000,2,3,0.230769230769231,4.70957613814757E-08,6.12244897959184E-07,0,2774,0,3,0,0,0,0,0,0.6,9,-1,0,3,1,0.1,0,0.4,0,0,0,0,0,0,611,0,-1,0,0,119,17,0,0,12,Man City,Liverpool,Leicester,Sheffield United,Arsenal,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3
Neal,Maupay,FWD,BHA,6100000,6,50,3.8,6.22950819672131E-07,8.19672131147541E-06,0,671318,0,20,0,0,0,5,0,8.2,1959,-4,0,50,4,0.3,1,1.7,5,0,2,0,1,1.9,634389,0,-1,0,1,1003,1237,0,0,161,West Ham,Arsenal,Wolverhampton,Man City,Leeds United F.C.,3.5,3.6,3.9,3.2,4.3,4.3,3.4,3.8,4,2.5,5.1,4.3,3.3,3.4,4.2,4.8,3.6,3.3,4.9,3.4,3.6,3.4,3.4,4.3,81.2
Alfie,Mawson,DEF,FUL,4300000,0,0,0,0,0,0,1562,0,0,0,0,0,0,0,0,7,-2,0,0,2,0,0,0,0,0,0,0,0,0,342,0,-1,0,0,0,0,0,0,0,Southampton,Tottenham,Burnley,Chelsea,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James,McArthur,MID,CRY,5200000,2,28,2.2,4.23076923076923E-07,5.38461538461538E-06,0,14342,3,18,0,0,0,0,0,5.4,89,-3,0,28,3,0.5,0,2.5,0,0,2,0,1,0.1,4996,0,-1,0,0,1089,70,0,0,156,Aston Villa,Leicester,Sheffield United,Arsenal,Man City,1.4,1.1,2.4,1.6,1.1,1.5,1.8,1.7,1.6,1.9,1.5,1.8,1.4,2,1.1,1.5,1.5,1.2,1.6,1.2,2.3,1.1,1.4,1.1,37.2
Oliver,McBurnie,FWD,SHU,5600000,1,28,2.2,3.92857142857143E-07,5E-06,0,52700,1,17,0,0,0,1,0,5,153,-4,0,28,4,0.4,0,2,2,0,0,0,1,0.2,16048,0,-1,0,0,821,111,0,0,62,Everton,Burnley,Crystal Palace,Newcastle,Tottenham,0,1.7,2.3,1.9,1.4,2.2,1.3,2,1.4,1.4,1.8,1.9,1.6,2.1,1.1,1.9,1.6,1.5,1.9,1.8,2.4,1.7,2.3,1.5,59.9
Alex,McCarthy,GLK,SOU,4700000,6,62,4.1,8.72340425531915E-07,1.31914893617021E-05,0,825684,1,19,0,44,0,0,0,13.2,7495,2,-1,62,-2,0.8,0,3.7,5,0,6,0,0,23,997712,0,-1,0,1,1350,16688,1,0,289,Fulham,West Ham,Liverpool,Leicester,Leeds United F.C.,4.4,5.5,5.7,0,8.6,5.3,4.5,5.3,3.6,5.9,4,3.4,4.1,4.3,4.3,4.5,4.7,5.3,5,3.8,4.5,5.3,3.8,4.9,35.9
James,McCarthy,MID,CRY,4400000,0,9,0.642857142857143,1.46103896103896E-07,2.04545454545455E-06,0,212093,1,5,0,0,0,0,0,2,900,-1,0,9,1,0,0,0,0,0,1,0,0,1.1,114615,0,-1,0,0,329,277,0,0,47,Aston Villa,Leicester,Sheffield United,Arsenal,Man City,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,8.5
Kevin,McDonald,MID,FUL,4700000,0,0,0,0,0,0,5413,0,0,0,0,0,0,0,0,8,-3,0,0,3,0,0,0,0,0,0,0,0,0,909,0,-1,0,0,0,0,0,0,0,Southampton,Tottenham,Burnley,Chelsea,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
