FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Odion,Ighalo,FWD,MUN,6100000,0,1,1,1.63934426229508E-07,1.63934426229508E-07,0,24207,0,1,0,0,0,0,0,0.2,9,-4,0,1,4,0,0,0,0,0,0,0,0,0.2,7620,0,-1,0,0,9,0,0,0,1,Brighton,Tottenham,Burnley,Leeds United F.C.,Liverpool,0,0,0,0,0,0,0,0,0,0,0.2
Kelechi,Iheanacho,FWD,LEI,5700000,0,55,3.4,5.96491228070175E-07,9.64912280701754E-06,0,87247,0,7,0,0,0,6,0,9.6,1488,-3,0,55,3,1.3,1,7.4,9,0,4,0,0,1.9,188638,0,-1,0,1,721,12913,0,0,200,Man City,West Ham,West Brom,Crystal Palace,Southampton,0,2.5,2.9,3.5,4.1,3.5,3.7,3.4,2.8,3.1,82.5
Danny,Ings,FWD,SOU,8400000,0,95,4.3,5.11904761904762E-07,1.13095238095238E-05,0,3711326,1,30,0,0,0,8,0,11.3,2684,-1,0,95,1,0.1,0,1,15,0,6,0,3,6.2,2477343,0,-1,0,1,1685,112,0,0,336,Burnley,West Brom,Crystal Palace,Leicester,Liverpool,0,0,4.7,6.1,0,4.7,5.1,4.8,4.7,3.6,131.9
Ryan,Inniss,DEF,CRY,4000000,0,0,0,0,0,0,6464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4884,0,-1,0,0,0,0,0,0,0,Everton,Chelsea,Southampton,Leicester,Man City,0,0,0,0,0,0,0,0,0,0,0
Branislav,Ivanovic,DEF,WBA,4400000,0,19,0.655172413793103,1.48902821316614E-07,4.31818181818182E-06,0,19228,2,18,0,0,0,0,0,4.3,13,-1,0,19,1,0,0,0.2,0,0,2,0,0,0.1,19747,0,-1,0,0,752,6,0,0,117,Chelsea,Southampton,Leicester,Aston Villa,Wolverhampton,0,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,19.1
Alex,Iwobi,MID,EVE,5900000,0,58,2.07142857142857,3.51089588377724E-07,9.83050847457627E-06,0,41513,0,17,0,0,0,1,0,9.8,46,-1,0,58,1,0.2,0,1.2,1,0,5,0,3,0.2,35600,0,-1,0,1,1315,31,0,0,231,Crystal Palace,Brighton,Tottenham,Arsenal,Aston Villa,0,1.2,1.6,1,1.5,1,1.3,2.1,1.3,1.1,70.6
Jose,Izquierdo,MID,BHA,5500000,0,0,0,0,0,0,10370,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,10385,0,-1,0,0,0,7,0,0,0,Newcastle,Man Utd,Everton,Chelsea,Sheffield United,0,0,0,0,0,0,0,0,0,0,0
,Jack Robinson,DEF,SHU,4200000,0,13,0.448275862068966,1.06732348111658E-07,3.0952380952381E-06,0,19767,2,10,0,0,0,0,0,3.1,7,-3,0,13,3,0,0,0,0,0,0,0,1,0.1,10446,0,-1,0,0,605,3,0,0,70,Leeds United F.C.,Arsenal,Wolverhampton,Brighton,Tottenham,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,13.4
Phil,Jagielka,DEF,SHU,3900000,0,5,0.172413793103448,4.42086648983201E-08,1.28205128205128E-06,0,59182,1,10,0,0,0,0,0,1.3,69,-1,0,5,1,0.1,0,0.2,0,0,0,0,0,0.5,75307,0,-1,0,0,427,67,0,1,44,Leeds United F.C.,Arsenal,Wolverhampton,Brighton,Tottenham,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,6.2
Alireza,Jahanbakhsh,MID,BHA,5400000,0,15,0.535714285714286,9.92063492063492E-08,2.77777777777778E-06,0,5053,2,7,0,0,0,0,0,2.8,6,-1,0,15,1,0.1,0,0.4,0,0,0,0,1,0,2297,0,-1,0,0,259,3,0,0,69,Newcastle,Man Utd,Everton,Chelsea,Sheffield United,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,30.8
Daniel,James,MID,MUN,6200000,0,34,1.17241379310345,1.89098998887653E-07,5.48387096774194E-06,0,33905,3,6,0,0,0,3,0,5.5,84,-3,0,34,3,0.5,0,3.4,1,0,3,0,0,0.3,18503,0,-1,0,0,724,116,0,0,118,Brighton,Tottenham,Burnley,Leeds United F.C.,Liverpool,0,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.6,50.8
Matty,James,MID,LEI,4300000,0,0,0,0,0,0,57562,0,0,0,0,0,0,0,0,13,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,29808,0,-1,0,0,0,0,0,0,0,Man City,West Ham,West Brom,Crystal Palace,Southampton,0,0,0,0,0,0,0,0,0,0,0
Reece,James,DEF,CHE,5000000,0,87,3.8,7.6E-07,1.74E-05,0,2202270,3,19,0,0,0,1,0,17.4,851,0,0,87,0,0.8,0,3.8,14,0,7,0,2,6.2,2048410,0,-1,0,2,1719,2219,0,0,422,West Brom,Crystal Palace,Brighton,West Ham,Fulham,0,4.9,3.8,4,4.4,4.5,4.9,4.6,3.9,4.7,118.6
Alexandre,Jankewitz,MID,SOU,4500000,0,-1,-0.0344827586206897,-7.66283524904214E-09,-2.22222222222222E-07,0,408,0,9,0,0,0,0,0,-0.2,8,0,0,-1,0,0,0,0,0,0,0,0,0,0,692,0,-1,0,0,2,10,0,1,-4,Burnley,West Brom,Crystal Palace,Leicester,Liverpool,0,0,0,0,0,0,0,0,0,0,0.5
Jack,Jenkins,MID,LEE,4500000,0,0,0,0,0,0,1669,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,0,-1,0,0,0,3,0,0,0,Fulham,Sheffield United,Man City,Liverpool,Man Utd,0,0,0,0,0,0,0,0,0,0,0
Teddy,Jenks,MID,BHA,4500000,0,0,0,0,0,0,267,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,324,0,-1,0,0,0,0,0,0,0,Newcastle,Man Utd,Everton,Chelsea,Sheffield United,0,0,0,0,0,0,0,0,0,0,0
,Jesus,FWD,MCI,9200000,0,89,4.2,4.56521739130435E-07,9.67391304347826E-06,0,890942,1,9,0,0,0,7,0,9.7,1651,-3,0,89,3,0.4,0,4,14,0,8,0,4,3.1,964992,0,-1,0,1,1475,1099,0,0,328,Leicester,Leeds United F.C.,Aston Villa,Crystal Palace,Chelsea,0,4.7,4.4,4.1,0,4.9,4,5,4.8,4.3,129.3
Raul,Jimenez,FWD,WOL,8100000,0,43,4.3,5.30864197530864E-07,5.30864197530864E-06,0,2214501,0,10,0,0,0,4,0,5.3,188,-4,0,43,4,0,0,0,7,0,4,0,1,4.5,1159167,1,-1,0,0,824,17,0,0,148,West Ham,Fulham,Sheffield United,Burnley,West Brom,0,0,0,0,0,4.7,5,4.3,5,4.6,55
,Joelinton,FWD,NEW,5700000,2,48,2.1,3.68421052631579E-07,8.42105263157895E-06,0,114181,3,25,0,0,0,1,0,8.4,741,-3,0,48,3,0.3,0,1.6,2,0,3,0,2,0.5,112687,0,-1,0,1,1533,101,0,0,168,Brighton,Tottenham,Burnley,West Ham,Liverpool,1.6,1.6,1.5,1.5,1.8,1.5,1.6,1.3,2.2,1.7,85.2
Stefan,Johansen,MID,FUL,4700000,0,0,0,0,0,0,3390,0,0,0,0,0,0,0,0,0,-3,0,0,3,0,0,0,0,0,0,0,0,0,438,0,-1,0,0,0,0,0,0,0,Leeds United F.C.,Aston Villa,Wolverhampton,Arsenal,Chelsea,0,0,0,0,0,0,0,0,0,0,0
Kyle,John,DEF,EVE,4000000,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,209,0,-1,0,0,0,9,0,0,0,Crystal Palace,Brighton,Tottenham,Arsenal,Aston Villa,0,0,0,0,0,0,0,0,0,0,0
Ben,Johnson,DEF,WHU,3900000,0,21,0.75,1.92307692307692E-07,5.38461538461538E-06,0,327970,1,5,0,0,0,1,0,5.4,555,-1,0,21,1,0.2,0,0.8,0,0,1,0,0,2.4,308248,0,-1,0,0,388,166,0,0,76,Arsenal,Wolverhampton,Leicester,Newcastle,Chelsea,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,10.3
Sam,Johnstone,GLK,WBA,4500000,0,96,3.4,7.55555555555556E-07,2.13333333333333E-05,0,293881,0,55,0,115,0,0,0,21.3,896,0,0,96,0,1.3,0,6,12,0,5,0,0,2.5,411162,0,-1,0,1,2520,787,0,0,547,Chelsea,Southampton,Leicester,Aston Villa,Wolverhampton,0,3.1,3.5,3.5,4.1,4.7,4.1,4.1,4.3,3.2,82.3
Curtis,Jones,MID,LIV,4400000,0,43,1.48275862068966,3.36990595611285E-07,9.77272727272727E-06,0,218998,2,12,0,0,0,1,0,9.8,496,-1,0,43,1,0.5,0,2.4,0,0,5,0,1,0.8,233974,0,-1,0,0,1081,226,0,0,194,Arsenal,Aston Villa,Leeds United F.C.,Newcastle,Man Utd,0,0.8,0.7,0.9,0.8,0.7,0.8,1.1,1.1,0.7,70.4
Phil,Jones,DEF,MUN,4800000,0,0,0,0,0,0,4760,0,0,0,0,0,0,0,0,0,-2,0,0,2,0,0,0,0,0,0,0,0,0,538,0,-1,0,0,0,0,0,0,0,Brighton,Tottenham,Burnley,Leeds United F.C.,Liverpool,0,0,0,0,0,0,0,0,0,0,0
,Jonny,DEF,WOL,5400000,0,16,0.551724137931034,1.02171136653895E-07,2.96296296296296E-06,0,4291,0,4,0,0,0,0,0,3,14,-1,0,16,1,0.5,0,2.6,1,0,1,0,0,0,3698,0,-1,0,0,496,48,0,0,58,West Ham,Fulham,Sheffield United,Burnley,West Brom,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,10.8
,Jordao,MID,WOL,4300000,0,0,0,0,0,0,47858,0,0,0,0,0,0,0,0,9,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,16714,0,-1,0,0,0,0,0,0,0,West Ham,Fulham,Sheffield United,Burnley,West Brom,0,0,0,0,0,0,0,0,0,0,0
,Jorginho,MID,CHE,4700000,0,91,4.5,9.57446808510638E-07,1.93617021276596E-05,0,1445583,0,9,0,0,0,6,0,19.4,1311,-3,0,91,3,0.7,2,3.4,12,0,11,0,2,4.6,1474708,0,-1,0,4,1434,2832,0,0,359,West Brom,Crystal Palace,Brighton,West Ham,Fulham,0,5.6,3.8,4.7,4,4.8,3.3,4.2,4,4,86.1
,Jota,MID,AVL,5900000,0,0,0,0,0,0,7746,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,1439,0,-1,0,0,0,0,0,0,0,Tottenham,Fulham,Liverpool,Man City,West Brom,0,0,0,0,0,0,0,0,0,0,0
Diogo,Jota,MID,LIV,6600000,0,57,1.96551724137931,2.97805642633229E-07,8.63636363636364E-06,0,2668694,1,12,0,0,0,6,0,8.6,859,1,0,57,-1,0.3,0,2,7,0,2,0,0,4.1,2667720,0,-1,0,0,698,15146,0,0,172,Arsenal,Aston Villa,Leeds United F.C.,Newcastle,Man Utd,0,1.3,1,1.4,1.2,1.1,1.2,1.7,1.7,1.2,70.5
James,Justin,DEF,LEI,4900000,0,101,4.4,8.97959183673469E-07,2.06122448979592E-05,0,3340605,4,25,0,0,0,2,0,20.6,3275,4,0,101,-4,0,0,0,13,0,9,0,2,7.4,2915165,0,-1,0,3,2070,47,0,0,447,Man City,West Ham,West Brom,Crystal Palace,Southampton,0,0,0,0,0,4.6,4.6,6.1,4.9,4.7,96
Ozan,Kabak,DEF,LIV,5000000,0,15,0.517241379310345,1.03448275862069E-07,3E-06,0,28579,2,6,0,0,0,0,0,3,141,0,0,15,0,0.6,0,3,1,0,2,0,0,0.3,46624,0,-1,0,0,450,382,0,0,92,Arsenal,Aston Villa,Leeds United F.C.,Newcastle,Man Utd,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,9.6
Aboubakar,Kamara,MID,FUL,4800000,0,8,0.7,1.45833333333333E-07,1.66666666666667E-06,0,12137,1,9,0,0,0,0,0,1.7,1,-2,0,8,2,0,0,0,0,0,0,0,0,0,5026,0,-1,0,0,307,0,0,1,14,Leeds United F.C.,Aston Villa,Wolverhampton,Arsenal,Chelsea,0,0,0,0,0,0,0,0,0,0,13.2
Harry,Kane,FWD,TOT,11500000,0,184,7.1,6.17391304347826E-07,1.6E-05,0,4854008,1,25,0,0,0,16,0,16,2820,10,0,184,-10,0.5,0,5.2,31,0,9,0,13,45,6925073,0,-1,0,7,2273,13600,0,0,664,Aston Villa,Newcastle,Man Utd,Everton,Sheffield United,8.7,9.2,8.9,10.1,0,10.1,9.1,9.9,8.6,9.7,257.5
N'Golo,Kante,MID,CHE,4900000,0,55,2.2,4.48979591836735E-07,1.12244897959184E-05,0,416488,6,22,0,0,0,0,0,11.2,222,-1,0,55,1,0.6,0,3,0,0,9,0,2,2.4,222136,0,-1,0,0,1899,650,0,0,332,West Brom,Crystal Palace,Brighton,West Ham,Fulham,0,2,1.2,1.5,1.2,1.6,1.1,1.3,1.2,1.3,81.2
Michal,Karbownik,DEF,BHA,4500000,0,0,0,0,0,0,560,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,948,0,-1,0,0,0,8,0,0,0,Newcastle,Man Utd,Everton,Chelsea,Sheffield United,0,0,0,0,0,0,0,0,0,0,0
Moise,Kean,FWD,EVE,5700000,0,2,1,1.75438596491228E-07,3.50877192982456E-07,0,36227,0,0,0,0,0,0,0,0.4,10,-3,0,2,3,0,0,0,0,0,0,0,0,0.2,8011,0,-1,0,0,13,0,0,0,1,Crystal Palace,Brighton,Tottenham,Arsenal,Aston Villa,0,0,0,0,0,0,0,0,0,0,0.9
Michael,Keane,DEF,EVE,5100000,0,98,3.6,7.05882352941176E-07,1.92156862745098E-05,0,759452,3,34,0,0,0,3,0,19.2,1278,1,0,98,-1,1,0,5.2,12,0,7,0,1,6,1018188,0,-1,0,3,2269,1478,0,0,501,Crystal Palace,Brighton,Tottenham,Arsenal,Aston Villa,0,3.9,4.2,3.3,4.8,3.9,4.5,3.7,4.6,5.1,90.7
Neeskens,Kebano,MID,FUL,4700000,0,6,1.2,2.5531914893617E-07,1.27659574468085E-06,0,12481,0,3,0,0,0,0,0,1.3,2,-3,0,6,3,0,0,0,0,0,0,0,0,0,3056,0,-1,0,0,116,0,0,0,13,Leeds United F.C.,Aston Villa,Wolverhampton,Arsenal,Chelsea,0,0,0,0,0,0,0,0,0,0,5.9
Naby,Keita,MID,LIV,5200000,0,15,0.517241379310345,9.94694960212202E-08,2.88461538461538E-06,0,81275,1,8,0,0,0,0,0,2.9,13,-3,0,15,3,0.1,0,0.6,0,0,2,0,0,0.2,17100,0,-1,0,0,517,12,0,0,78,Arsenal,Aston Villa,Leeds United F.C.,Newcastle,Man Utd,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,29
Caoimhin,Kelleher,GLK,LIV,4500000,0,10,0.344827586206897,7.66283524904215E-08,2.22222222222222E-06,0,30705,0,1,0,6,0,0,0,2.2,33,0,0,10,0,0,0,0,0,0,1,0,0,0.1,32283,0,-1,0,1,180,8,0,0,41,Arsenal,Aston Villa,Leeds United F.C.,Newcastle,Man Utd,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,5.8
Martin,Kelly,DEF,CRY,4100000,0,0,0,0,0,0,80920,0,0,0,0,0,0,0,0,23,-4,0,0,4,0,0,0,0,0,0,0,0,0.2,12424,0,-1,0,0,0,12,0,0,0,Everton,Chelsea,Southampton,Leicester,Man City,0,0,0,0,0,0,0,0,0,0,0
Jonjoe,Kenny,DEF,EVE,4300000,0,5,1.2,2.7906976744186E-07,1.16279069767442E-06,0,20241,0,1,0,0,0,0,0,1.2,2,-2,0,5,2,0,0,0,0,0,0,0,0,0.1,7972,0,-1,0,0,78,0,0,0,19,Crystal Palace,Brighton,Tottenham,Arsenal,Aston Villa,0,0,0,0,0,0,0,0,0,0,2.8
Reda,Khadra,MID,BHA,4500000,0,1,0.0357142857142857,7.93650793650794E-09,2.22222222222222E-07,0,341,0,0,0,0,0,0,0,0.2,5,0,0,1,0,0,0,0,0,0,0,0,0,0,470,0,-1,0,0,4,5,0,0,3,Newcastle,Man Utd,Everton,Chelsea,Sheffield United,0,0,0,0,0,0,0,0,0,0,0.2
Max,Kilman,DEF,WOL,3900000,0,54,1.86206896551724,4.77453580901857E-07,1.38461538461538E-05,0,1345561,3,9,0,0,0,0,0,13.8,1922,-1,1,54,1,0,0,0,8,0,5,0,1,6.5,1636151,0,-1,0,1,1119,811,-1,0,227,West Ham,Fulham,Sheffield United,Burnley,West Brom,0,1.9,1.6,1.6,1.4,1.5,1.4,1.2,1.2,1.7,34
Joshua,King,FWD,EVE,5300000,0,8,0.285714285714286,5.39083557951482E-08,1.50943396226415E-06,0,20644,0,2,0,0,0,0,0,1.5,106,-2,0,8,2,0.2,0,0.8,0,0,0,0,0,0.1,26902,0,-1,0,0,118,79,0,0,16,Crystal Palace,Brighton,Tottenham,Arsenal,Aston Villa,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.9
Cedric,Kipre,DEF,WBA,4300000,0,0,0,0,0,0,4965,0,0,0,0,0,0,0,0,0,-2,0,0,2,0,0,0,0,0,0,0,0,0,1228,0,-1,0,0,0,0,0,0,0,Chelsea,Southampton,Leicester,Aston Villa,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0
Mateusz,Klich,MID,LEE,5200000,1,84,2.9,5.57692307692308E-07,1.61538461538462E-05,0,1080214,6,41,0,0,0,3,0,16.2,669,-3,0,84,3,0.2,0,1.2,3,0,7,0,5,2.6,1080258,0,-1,0,0,2094,78,0,0,342,Fulham,Sheffield United,Man City,Liverpool,Man Utd,2.8,3.7,1.7,1.7,1.8,2.5,2.1,2.9,2.2,2.9,125.5
Anthony,Knockaert,MID,FUL,5000000,0,0,0,0,0,0,12647,0,0,0,0,0,0,0,0,0,-5,0,0,5,0,0,0,0,0,0,0,0,0,1026,0,-1,0,0,0,0,0,0,0,Leeds United F.C.,Aston Villa,Wolverhampton,Arsenal,Chelsea,0,0,0,0,0,0,0,0,0,0,0
Robin,Koch,DEF,LEE,4300000,1,33,1.17857142857143,2.74086378737542E-07,7.67441860465116E-06,0,83343,0,17,0,0,0,0,0,7.7,16,-2,0,33,2,0,0,0.2,2,0,4,0,0,0.3,53242,0,-1,0,1,909,21,0,0,183,Fulham,Sheffield United,Man City,Liverpool,Man Utd,0.8,0.7,0.9,0.8,0.8,0.6,0.6,0.6,0.6,0.8,31.4
Sead,Kolasinac,DEF,ARS,4800000,0,2,2,4.16666666666667E-07,4.16666666666667E-07,0,21466,0,1,0,0,0,0,0,0.4,2,-2,0,2,2,0,0,0,0,0,0,0,0,0.1,5329,0,-1,0,0,90,0,0,0,9,West Ham,Liverpool,Sheffield United,Fulham,Everton,0,0,0,0,0,0,0,0,0,0,1.3
Terence,Kongolo,DEF,FUL,4300000,0,0,0,0,0,0,1343,0,0,0,0,0,0,0,0,5,-2,0,0,2,0,0,0,0,0,0,0,0,0,1494,0,-1,0,0,0,2,0,0,0,Leeds United F.C.,Aston Villa,Wolverhampton,Arsenal,Chelsea,0,0,0,0,0,0,0,0,0,0,0
,Konsa,DEF,AVL,4700000,0,99,4,8.51063829787234E-07,2.1063829787234E-05,0,900660,2,28,0,0,0,2,0,21.1,1803,2,-1,99,-2,0.6,0,3,7,0,11,0,0,7.1,1343214,0,-1,0,1,2205,1579,1,0,439,Tottenham,Fulham,Liverpool,Man City,West Brom,4.3,4.6,5.7,5.3,5.1,4.4,4.9,4.4,4.3,4.2,69.6
Cheikhou,Kouyate,MID,CRY,4800000,0,67,2.5,5.20833333333333E-07,1.39583333333333E-05,0,90049,0,37,0,0,0,1,0,14,46,-2,0,67,2,0.5,0,2.6,2,0,7,0,0,0.3,85066,0,-1,0,0,2313,32,0,0,344,Everton,Chelsea,Southampton,Leicester,Man City,0,2,2.1,1.5,1.5,1.5,2.4,1.7,1.8,1.5,63.9
Mateo,Kovacic,MID,CHE,5300000,0,49,2.1,3.9622641509434E-07,9.24528301886792E-06,0,42612,2,17,0,0,0,0,0,9.2,71,-2,0,49,2,0.3,0,1.8,0,0,9,0,1,0.3,35596,0,-1,0,0,1514,85,0,0,289,West Brom,Crystal Palace,Brighton,West Ham,Fulham,0,1.8,1.1,1.4,1.1,1.4,1,1.2,1.1,1.2,70.9
Emil,Krafth,DEF,NEW,4200000,0,26,0.928571428571429,2.2108843537415E-07,6.19047619047619E-06,0,8123,3,19,0,0,0,0,0,6.2,173,-3,0,26,3,0.9,0,3.6,0,0,3,0,1,0.1,8026,0,-1,0,0,866,34,0,0,135,Brighton,Tottenham,Burnley,West Ham,Liverpool,0.5,0.5,0.5,0.6,0.7,0.5,0.5,0.7,0.5,0.5,24.4
Filip,Krovinovic,MID,WBA,4900000,0,17,1.5,3.06122448979592E-07,3.46938775510204E-06,0,1768,0,11,0,0,0,0,0,3.5,0,-1,0,17,1,0,0,0,0,0,1,0,0,0,1547,0,-1,0,0,541,0,0,0,97,Chelsea,Southampton,Leicester,Aston Villa,Wolverhampton,0,0,0,0,0,0,0,0,0,0,22.8
Alexandre,Lacazette,FWD,ARS,8200000,8,106,4.2,5.1219512195122E-07,1.29268292682927E-05,0,1307656,3,16,0,0,0,11,0,12.9,5125,-3,-1,106,3,0.6,0,5.2,15,0,6,0,3,5.9,1412736,0,-1,0,3,1617,3199,1,0,380,West Ham,Liverpool,Sheffield United,Fulham,Everton,4,4.4,5.3,4.2,4,5.2,4.8,3.9,5.1,4.4,137.7
Adam,Lallana,MID,BHA,6200000,3,47,1.67857142857143,2.7073732718894E-07,7.58064516129032E-06,0,88669,0,12,0,0,0,1,0,7.6,1241,-3,0,47,3,0.5,0,3.2,2,0,4,0,1,0.5,40753,0,-1,0,0,1178,133,0,0,198,Newcastle,Man Utd,Everton,Chelsea,Sheffield United,1,0.8,0.9,0.9,1.5,0.9,0.9,0.9,0.8,0.9,67.4
Erik,Lamela,MID,TOT,5700000,0,22,0.785714285714286,1.37844611528822E-07,3.85964912280702E-06,0,22876,4,13,0,0,0,1,0,3.9,49,-3,0,22,3,0.2,0,1,0,0,1,0,1,0.1,12599,0,-1,0,0,590,18,0,1,83,Aston Villa,Newcastle,Man Utd,Everton,Sheffield United,0,0.4,0.4,0.4,0,0.5,0.4,0.4,0.4,0.4,40.7
Tariq,Lamptey,DEF,BHA,4600000,0,35,1.25,2.71739130434783E-07,7.60869565217391E-06,0,1300843,2,15,0,0,0,1,0,7.6,396,1,0,35,-1,0,0,0,2,0,2,0,3,2.4,1223440,0,-1,0,0,887,18,0,1,156,Newcastle,Man Utd,Everton,Chelsea,Sheffield United,0,0,0,0,0,0.6,1,0.9,1,0.9,46.7
Daniel,Langley,GLK,NEW,3900000,0,0,0,0,0,0,7330,0,0,0,0,0,0,0,0,26,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,11509,0,-1,0,0,0,167,0,0,0,Brighton,Tottenham,Burnley,West Ham,Liverpool,0,0,0,0,0,0,0,0,0,0,0
Henri,Lansbury,MID,AVL,4300000,0,0,0,0,0,0,19886,0,0,0,0,0,0,0,0,3,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,6231,0,-1,0,0,0,0,0,0,0,Tottenham,Fulham,Liverpool,Man City,West Brom,0,0,0,0,0,0,0,0,0,0,0
Manuel,Lanzini,MID,WHU,6400000,0,23,0.821428571428571,1.28348214285714E-07,3.59375E-06,0,16798,1,3,0,0,0,1,0,3.6,119,-1,0,23,1,0,0,0.2,0,0,1,0,1,0.1,17024,0,-1,0,0,400,66,0,0,78,Arsenal,Wolverhampton,Leicester,Newcastle,Chelsea,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,30.6
Aymeric,Laporte,DEF,MCI,6000000,0,43,1.43333333333333,2.38888888888889E-07,7.16666666666667E-06,0,379281,1,8,0,0,0,0,0,7.2,147,0,0,43,0,0.2,0,1.5,3,0,5,0,0,2.1,165795,0,-1,0,0,1028,107,0,0,209,Leicester,Leeds United F.C.,Aston Villa,Crystal Palace,Chelsea,0,0.9,0.8,1.1,0,0.8,0.9,0.7,0.9,0.7,27.4
Jamaal,Lascelles,DEF,NEW,4200000,1,43,2.4,5.71428571428571E-07,1.02380952380952E-05,0,300104,4,30,0,0,0,2,0,10.2,2574,-3,0,43,3,1.2,0,5.2,3,0,2,0,0,1.9,197028,0,-1,0,0,1535,944,0,0,220,Brighton,Tottenham,Burnley,West Ham,Liverpool,2,2.1,1.8,2.6,2.8,2.4,2,2.9,2.3,2.5,50.7
Maxime,Le Marchand,DEF,FUL,4100000,0,1,0.5,1.21951219512195E-07,2.4390243902439E-07,0,13589,2,1,0,0,0,0,0,0.2,2,-4,0,1,4,0,0,0,0,0,0,0,0,0.1,3430,0,-1,0,0,122,0,0,0,12,Leeds United F.C.,Aston Villa,Wolverhampton,Arsenal,Chelsea,0,0,0,0,0,0,0,0,0,0,1.6
Florian,Lejeune,DEF,NEW,4300000,0,0,0,0,0,0,2726,0,0,0,0,0,0,0,0,0,-2,0,0,2,0,0,0,0,0,0,0,0,0,382,0,-1,0,0,0,0,0,0,0,Brighton,Tottenham,Burnley,West Ham,Liverpool,0,0,0,0,0,0,0,0,0,0,0
Jonathan,Leko,MID,WBA,4500000,0,0,0,0,0,0,4142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1465,0,-1,0,0,0,0,0,0,0,Chelsea,Southampton,Leicester,Aston Villa,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0
Mario,Lemina,MID,FUL,4500000,1,42,1.44827586206897,3.2183908045977E-07,9.33333333333333E-06,0,81523,3,18,0,0,0,1,0,9.3,213,0,0,42,0,0.6,0,2.7,3,0,3,0,0,0.3,21034,0,-1,0,0,1177,144,0,0,198,Leeds United F.C.,Aston Villa,Wolverhampton,Arsenal,Chelsea,0.7,0.7,0.8,0.8,0,0.7,0.9,0.7,0.7,0.8,42.2
Bernd,Leno,GLK,ARS,5000000,1,102,3.6,7.2E-07,2.04E-05,0,1008211,0,31,0,69,0,0,0,20.4,1329,0,0,102,0,0.5,0,2.4,8,0,8,0,0,6.7,861422,0,-1,1,2,2501,493,0,1,499,West Ham,Liverpool,Sheffield United,Fulham,Everton,4.3,4.3,3.7,3.9,2.8,3.5,4.3,3.6,3.8,3.5,54.7
Thakgalo,Leshabela,MID,LEI,4400000,0,1,0.0344827586206897,7.83699059561129E-09,2.27272727272727E-07,0,191,0,0,0,0,0,0,0,0.2,0,-1,0,1,1,0,0,0.2,0,0,0,0,0,0,324,0,-1,0,0,9,3,0,0,2,Man City,West Ham,West Brom,Crystal Palace,Southampton,0,0,0,0,0,0,0,0,0,0,0.2
