FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Cheikhou,Kouyate,MID,CRY,4800000,1,78,2.3,4.79166666666667E-07,1.625E-05,0,92975,4,51,0,0,0,1,0,16.2,96,-2,0,78,2,0.3,0,1.6,2,0,8,0,0,0.3,88935,0,-1,0,0,2943,27,0,0,420,Aston Villa,Arsenal,Liverpool,,,1.4,1.3,1.3,74.9
Mateo,Kovacic,MID,CHE,5300000,0,52,2.1,3.9622641509434E-07,9.81132075471698E-06,0,46575,3,23,0,0,0,0,0,9.8,14,-2,0,52,2,0,0,0,0,0,9,0,1,0.3,37568,0,-1,0,0,1686,27,0,0,320,Leicester,Aston Villa,,,,0,1.2,1.3,82.5
Emil,Krafth,DEF,NEW,4200000,6,33,0.942857142857143,2.24489795918367E-07,7.85714285714286E-06,0,12167,4,27,0,0,0,1,0,7.9,52,-3,0,33,3,0.3,0,1.2,0,0,3,0,1,0.1,10650,0,-1,0,0,1124,1171,0,0,177,Man City,Sheffield United,Fulham,,,0.6,0.5,0.5,39
Filip,Krovinovic,MID,WBA,4900000,0,17,1.5,3.06122448979592E-07,3.46938775510204E-06,0,1794,0,11,0,0,0,0,0,3.5,1,-1,0,17,1,0,0,0,0,0,1,0,0,0,1547,0,-1,0,0,541,0,0,0,97,Liverpool,West Ham,Leeds United F.C.,,,0,0,0,22.8
Alexandre,Lacazette,FWD,ARS,8400000,0,128,4.3,5.11904761904762E-07,1.52380952380952E-05,0,1938426,3,21,0,0,0,13,0,15.2,1534,-1,0,128,1,0.1,0,0.8,21,0,7,0,3,4.3,1902484,0,-1,0,4,1905,1695,0,0,451,Crystal Palace,Brighton,,,,0,5.6,4.5,170.3
Adam,Lallana,MID,BHA,6200000,1,56,1.6,2.58064516129032E-07,9.03225806451613E-06,0,110323,0,16,0,0,0,1,0,9,91,-3,0,56,3,0.1,0,0.8,2,0,5,0,1,0.3,44120,0,-1,0,0,1498,22,0,0,248,West Ham,Man City,Arsenal,,,0.8,0.8,0.8,88.2
Erik,Lamela,MID,TOT,5700000,0,28,0.8,1.40350877192982E-07,4.91228070175439E-06,0,24864,4,17,0,0,0,1,0,4.9,31,-3,0,28,3,0.1,0,0.8,0,0,1,0,1,0.1,14975,0,-1,0,0,700,20,0,1,96,Wolverhampton,Aston Villa,Leicester,,,0.4,0.4,0.4,48.4
Tariq,Lamptey,DEF,BHA,4600000,0,35,3.2,6.95652173913044E-07,7.60869565217391E-06,0,1312658,2,15,0,0,0,1,0,7.6,191,1,0,35,-1,0,0,0,2,0,2,0,3,2.2,1223893,0,-1,0,0,887,12,0,1,156,West Ham,Man City,Arsenal,,,0,0,0,46.7
Daniel,Langley,GLK,NEW,3900000,0,0,0,0,0,0,13388,0,0,0,0,0,0,0,0,327,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,23729,0,-1,0,0,0,114,0,0,0,Man City,Sheffield United,Fulham,,,0,0,0,0
Henri,Lansbury,MID,AVL,4300000,0,0,0,0,0,0,20027,0,0,0,0,0,0,0,0,5,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,6231,0,-1,0,0,0,0,0,0,0,Crystal Palace,Tottenham,Chelsea,,,0,0,0,0
Manuel,Lanzini,MID,WHU,6400000,0,28,0.8,1.25E-07,4.375E-06,0,20081,1,5,0,0,0,1,0,4.4,53,-1,0,28,1,0.2,0,1,0,0,1,0,1,0.1,18758,0,-1,0,0,556,6,0,0,117,Brighton,West Brom,Southampton,,,0,0,0.4,37.5
Aymeric,Laporte,DEF,MCI,6000000,0,58,1.65714285714286,2.76190476190476E-07,9.66666666666667E-06,0,400234,1,10,0,0,0,0,0,9.7,848,0,0,58,0,0.3,0,2,4,0,7,0,0,2.3,200120,0,-1,0,0,1343,476,0,0,286,Newcastle,Brighton,Everton,,,1,1.1,0.8,39.6
Jamaal,Lascelles,DEF,NEW,4200000,0,44,2.3,5.47619047619048E-07,1.04761904761905E-05,0,398675,4,32,0,0,0,2,0,10.5,344,-3,0,44,3,0,0,0,3,0,2,0,0,0.8,209748,0,-1,0,0,1625,10,0,0,229,Man City,Sheffield United,Fulham,,,0,0,0,54.7
Maxime,Le Marchand,DEF,FUL,4100000,0,1,0.5,1.21951219512195E-07,2.4390243902439E-07,0,13747,2,1,0,0,0,0,0,0.2,2,-4,0,1,4,0,0,0,0,0,0,0,0,0.1,3430,0,-1,0,0,122,0,0,0,12,Southampton,Man Utd,Newcastle,,,0,0,0,1.6
Florian,Lejeune,DEF,NEW,4300000,0,0,0,0,0,0,2737,0,0,0,0,0,0,0,0,1,-2,0,0,2,0,0,0,0,0,0,0,0,0,382,0,-1,0,0,0,0,0,0,0,Man City,Sheffield United,Fulham,,,0,0,0,0
Jonathan,Leko,MID,WBA,4500000,0,0,0,0,0,0,4163,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1465,0,-1,0,0,0,0,0,0,0,Liverpool,West Ham,Leeds United F.C.,,,0,0,0,0
Mario,Lemina,MID,FUL,4500000,0,54,1.54285714285714,3.42857142857143E-07,1.2E-05,0,89492,4,26,0,0,0,1,0,12,97,0,0,54,0,0.4,0,2,3,0,3,0,1,0.3,27920,0,-1,0,0,1606,52,0,0,261,Southampton,Man Utd,Newcastle,,,0.8,0.8,0.8,57.9
Bernd,Leno,GLK,ARS,5000000,0,121,3.7,7.4E-07,2.42E-05,0,1102898,0,36,0,80,0,0,0,24.2,640,0,0,121,0,0.4,0,2.2,10,0,10,0,0,6.8,961188,1,-1,1,2,2951,1921,0,1,578,Crystal Palace,Brighton,,,,0,4.1,3.6,65.9
Thakgalo,Leshabela,MID,LEI,4400000,0,1,0.0277777777777778,6.31313131313131E-09,2.27272727272727E-07,0,342,0,0,0,0,0,0,0,0.2,2,-1,0,1,1,0,0,0,0,0,0,0,0,0,476,0,-1,0,0,9,4,0,0,2,Chelsea,Tottenham,,,,0,0,0,0.2
Harry,Lewis,GLK,SOU,4000000,0,0,0,0,0,0,2615,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,4340,0,-1,0,0,0,39,0,0,0,Fulham,Leeds United F.C.,West Ham,,,0,0,0,0
Jamal,Lewis,DEF,NEW,4100000,1,44,1.8,4.39024390243902E-07,1.07317073170732E-05,0,504452,4,37,0,0,0,0,0,10.7,271,-4,0,44,4,0,0,0.2,3,0,3,0,1,1.1,443382,0,-1,0,1,1833,297,0,0,261,Man City,Sheffield United,Fulham,,,1.7,1.5,1.6,54.2
Victor,Lindelof,DEF,MUN,4800000,0,100,3.6,7.5E-07,2.08333333333333E-05,0,264213,0,29,0,0,0,1,0,20.8,494,-2,0,100,2,0.4,0,2,3,0,10,0,1,1.8,256975,0,-1,0,0,2495,1740,0,0,513,Fulham,Wolverhampton,,,,0,3.8,4.5,64.8
Jesse,Lingard,MID,WHU,6600000,2,96,2.74285714285714,4.15584415584416E-07,1.45454545454545E-05,0,765492,3,18,0,0,0,9,0,14.5,18256,6,0,96,-6,0.4,1,2.8,13,0,3,0,4,29.9,3150848,0,-1,0,4,1243,8182,0,0,304,Brighton,West Brom,Southampton,,,2.1,2.4,2.5,117.6
Jake,Livermore,MID,WBA,4700000,0,24,0.685714285714286,1.45896656534954E-07,5.1063829787234E-06,0,15112,2,34,0,0,0,0,0,5.1,3,-3,0,24,3,0,0,0,0,0,1,0,0,0,5485,1,-1,0,0,1226,2,0,1,101,Liverpool,West Ham,Leeds United F.C.,,,0.3,0.3,0.3,25.9
Valentino,Livramento,DEF,CHE,4000000,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,-1,0,0,0,26,0,0,0,Leicester,Aston Villa,,,,0,0,0,0
Diego,Llorente,DEF,LEE,4400000,6,49,1.4,3.18181818181818E-07,1.11363636363636E-05,0,14314,1,12,0,0,0,1,0,11.1,428,-1,0,49,1,1.2,0,5.4,3,0,4,0,0,0.7,65051,0,-1,0,1,1158,3453,0,0,250,Burnley,Southampton,West Brom,,,0.7,0.7,1,44.9
Hugo,Lloris,GLK,TOT,5600000,7,144,4,7.14285714285714E-07,2.57142857142857E-05,0,812195,0,41,0,107,0,0,0,25.7,1489,1,0,144,-1,0.8,0,4.2,12,0,12,0,0,6.8,874584,0,-1,0,0,3240,948,0,0,670,Wolverhampton,Aston Villa,Leicester,,,5.5,4.7,4.3,79.1
Giovani,Lo Celso,MID,TOT,6900000,3,35,1,1.44927536231884E-07,5.07246376811594E-06,0,48624,5,10,0,0,0,1,0,5.1,24,-1,0,35,1,0.3,0,2,0,0,5,0,1,0.4,15848,0,-1,0,0,939,28,0,0,150,Wolverhampton,Aston Villa,Leicester,,,0.5,0.5,0.5,49.6
Ruben,Loftus-Cheek,MID,FUL,5900000,0,64,1.82857142857143,3.09927360774818E-07,1.08474576271186E-05,0,40645,3,21,0,0,0,1,0,10.8,71,-1,0,64,1,0.1,0,0.5,0,0,11,0,0,0.2,34868,0,-1,0,0,1890,23,0,0,170,Southampton,Man Utd,Newcastle,,,1,1,1,88.5
Andy,Lonergan,GLK,WBA,4000000,0,0,0,0,0,0,3074,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4687,0,-1,0,0,0,13,0,0,0,Liverpool,West Ham,Leeds United F.C.,,,0,0,0,0
Kevin,Long,DEF,BUR,4300000,0,14,1.8,4.18604651162791E-07,3.25581395348837E-06,0,22558,2,13,0,0,0,0,0,3.3,19,-2,0,14,2,0,0,0,1,0,1,0,0,0.1,13161,0,-1,0,0,636,10,0,0,85,Leeds United F.C.,Liverpool,Sheffield United,,,0,0,0,14
Shane,Long,FWD,SOU,5100000,0,12,1.1,2.15686274509804E-07,2.35294117647059E-06,0,135189,0,6,0,0,0,0,0,2.4,22,-4,0,12,4,0,0,0,0,0,1,0,0,0.4,57958,0,-1,0,0,201,0,0,0,21,Fulham,Leeds United F.C.,West Ham,,,0,0,0,3.4
Nigel,Lonwijk,DEF,WOL,3900000,0,0,0,0,0,0,1428,0,0,0,0,0,0,0,0,33,-1,0,0,1,0,0,0,0,0,0,0,0,0,2248,0,-1,0,0,0,52,0,0,0,Tottenham,Everton,Man Utd,,,0,0,0,0
Ademola,Lookman,MID,FUL,4800000,1,104,3.2,6.66666666666667E-07,2.16666666666667E-05,0,519584,4,31,0,0,0,4,0,21.7,1844,-2,0,104,2,0.4,1,2,8,0,10,0,4,1.4,617966,0,-1,0,1,2595,325,0,0,354,Southampton,Man Utd,Newcastle,,,2.6,2.5,2.6,224.9
Jonas,Lossl,GLK,EVE,4300000,0,0,0,0,0,0,10526,0,0,0,0,0,0,0,0,4,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,3190,0,-1,0,0,0,0,0,0,0,Sheffield United,Wolverhampton,Man City,,,0,0,0,0
Max,Lowe,DEF,SHU,4200000,0,9,0.257142857142857,6.12244897959184E-08,2.14285714285714E-06,0,6403,1,10,0,0,0,0,0,2.1,7,-3,0,9,3,0,0,0,0,0,0,0,0,0,2881,0,-1,0,0,549,2,0,0,49,Everton,Newcastle,Burnley,,,0.1,0.1,0.1,18.4
Matthew,Lowton,DEF,BUR,4400000,0,100,3.1,7.04545454545455E-07,2.27272727272727E-05,0,351970,5,43,0,0,0,1,0,22.7,1505,-1,0,100,1,0.7,0,3.2,6,0,10,0,1,2.3,520361,0,-1,0,1,2880,800,0,0,520,Leeds United F.C.,Liverpool,Sheffield United,,,2.8,3.5,3,99.9
,Lucas Moura,MID,TOT,6500000,0,79,2.25714285714286,3.47252747252747E-07,1.21538461538462E-05,0,380688,1,18,0,0,0,3,0,12.2,1352,-5,0,79,5,0.2,0,1.2,5,0,4,0,5,1.5,312628,0,-1,0,1,1375,82,0,0,233,Wolverhampton,Aston Villa,Leicester,,,1.7,1.3,1.5,87.2
John,Lundstram,MID,SHU,4800000,0,48,1.7,3.54166666666667E-07,1E-05,0,751190,8,41,0,0,0,0,0,10,50,-7,0,48,7,0.1,1,0.4,2,0,3,0,2,1.3,48632,0,-1,0,0,2027,14,0,1,244,Everton,Newcastle,Burnley,,,1.1,0.9,1.3,79.3
Alexis,Mac Allister,MID,BHA,5300000,0,44,1.25714285714286,2.37196765498652E-07,8.30188679245283E-06,0,7776,1,10,0,0,0,1,0,8.3,8,-2,0,44,2,0.2,0,1,3,0,5,0,1,0,4889,0,-1,0,0,953,10,0,0,137,West Ham,Man City,Arsenal,,,0.6,0.6,0.6,52.9
Matt,Macey,GLK,ARS,4000000,0,0,0,0,0,0,150992,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0.9,171821,0,-1,0,0,0,0,0,0,0,Crystal Palace,Brighton,,,,0,0,0,0
James,Maddison,MID,LEI,7300000,0,130,4.5,6.16438356164384E-07,1.78082191780822E-05,0,2453063,4,26,0,0,0,8,0,17.8,6559,3,0,130,-3,0.3,0,2,12,0,10,0,7,5.9,2692526,0,-1,0,3,1973,1414,0,0,461,Chelsea,Tottenham,,,,0,4.7,3.8,200.4
Frankie,Maguire,MID,SHU,4400000,0,0,0,0,0,0,1371,0,0,0,0,0,0,0,0,13,-1,0,0,1,0,0,0,0,0,0,0,0,0,1728,0,-1,0,0,0,6,0,0,0,Everton,Newcastle,Burnley,,,0,0,0,0
Harry,Maguire,DEF,MUN,5600000,0,124,3.6,6.42857142857143E-07,2.21428571428571E-05,0,754906,11,36,0,0,0,2,0,22.1,16155,1,0,124,-1,0.3,0,1.6,8,0,13,0,2,5.4,829693,0,-1,0,1,3047,31,0,0,632,Fulham,Wolverhampton,,,,0,0,0,126.3
Riyad,Mahrez,MID,MCI,8100000,0,134,3.82857142857143,4.72663139329806E-07,1.65432098765432E-05,0,2149670,0,19,0,0,0,9,0,16.5,12620,-4,-1,134,4,0.1,0,0.5,15,0,10,0,6,6.8,2459359,0,-1,0,4,1791,3702,1,0,464,Newcastle,Brighton,Everton,,,3.7,3.7,3.4,206.9
Ainsley,Maitland-Niles,DEF,WBA,4600000,0,64,1.82857142857143,3.97515527950311E-07,1.39130434782609E-05,0,187624,2,18,0,0,0,0,0,13.9,104,-4,0,64,4,0.3,0,1.4,1,0,6,0,2,0.8,96983,0,-1,0,0,1547,68,0,0,244,Liverpool,West Ham,Leeds United F.C.,,,1.7,1.8,1.2,41.9
Josh,Maja,FWD,FUL,5100000,1,39,1.11428571428571,2.18487394957983E-07,7.64705882352941E-06,0,151935,0,8,0,0,0,3,0,7.6,524,-4,0,39,4,0.6,0,3,5,0,5,0,0,0.5,187843,0,-1,0,1,778,206,0,0,122,Southampton,Man Utd,Newcastle,,,0.6,0.6,0.7,53.6
Anthony,Mancini,MID,BUR,4400000,0,0,0,0,0,0,1369,0,0,0,0,0,0,0,0,10,-1,0,0,1,0,0,0,0,0,0,0,0,0,1659,0,-1,0,0,0,2,0,0,0,Leeds United F.C.,Liverpool,Sheffield United,,,0,0,0,0
Sadio,Mane,MID,LIV,11700000,4,153,4.6,3.93162393162393E-07,1.30769230769231E-05,0,2339487,3,28,0,0,0,9,0,13.1,2821,-3,0,153,3,0.4,0,5.2,11,0,10,0,10,5.9,1800262,0,-1,0,2,2583,2801,0,0,439,West Brom,Burnley,Crystal Palace,,,5.6,6,4.4,277.6
Javier,Manquillo,DEF,NEW,4200000,0,28,0.8,1.9047619047619E-07,6.66666666666667E-06,0,41292,1,15,0,0,0,0,0,6.7,23,-3,0,28,3,0,0,0,0,0,3,0,0,0.2,23026,0,-1,0,0,822,13,0,0,136,Man City,Sheffield United,Fulham,,,0.5,0.4,0.4,22.2
Fernando,Marcal,DEF,WOL,4700000,0,18,0.514285714285714,1.09422492401216E-07,3.82978723404255E-06,0,44159,2,9,0,0,0,0,0,3.8,5,-3,0,18,3,0,0,0,0,0,1,0,0,0.1,27770,0,-1,0,0,611,0,0,0,102,Tottenham,Everton,Man Utd,,,0.3,0.3,0.3,16.1
Solomon,March,MID,BHA,4900000,0,69,3.3,6.73469387755102E-07,1.40816326530612E-05,0,290661,0,25,0,0,0,2,0,14.1,46,-1,0,69,1,0,0,0,6,0,7,0,2,0.4,296501,0,-1,0,1,1670,8,0,0,283,West Ham,Man City,Arsenal,,,0,0,0,110.5
Pablo,Mari,DEF,ARS,4400000,0,34,0.944444444444444,2.14646464646465E-07,7.72727272727273E-06,0,34546,2,8,0,0,0,0,0,7.7,36,-1,0,34,1,0.4,0,1.6,1,0,4,0,0,0.1,39081,0,-1,0,0,900,74,0,0,182,Crystal Palace,Brighton,,,,0,0.5,0.5,20.6
Christian,Marques,DEF,WOL,3900000,0,0,0,0,0,0,7863,0,0,0,0,0,0,0,0,58,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,14064,0,-1,0,0,0,58,0,0,0,Tottenham,Everton,Man Utd,,,0,0,0,0
Anthony,Martial,FWD,MUN,8600000,0,75,3.4,3.95348837209302E-07,8.72093023255814E-06,0,1746207,0,23,0,0,0,4,0,8.7,234,-4,0,75,4,0,0,0,3,0,4,0,7,3.3,1136512,0,-1,0,2,1477,22,0,1,238,Fulham,Wolverhampton,,,,0,0,3.2,126.8
David,Martin,GLK,WHU,3900000,0,0,0,0,0,0,424577,0,0,0,0,0,0,0,0,751,-1,0,0,1,0,0,0,0,0,0,0,0,5.3,284060,0,-1,0,0,0,459,0,0,0,Brighton,West Brom,Southampton,,,0,0,0,0
,Martinelli,MID,ARS,4900000,0,29,0.805555555555556,1.64399092970522E-07,5.91836734693878E-06,0,99523,0,3,0,0,0,1,0,5.9,410,-1,0,29,1,0.4,0,2,0,0,4,0,1,0.3,113969,0,-1,0,0,566,83,0,0,82,Crystal Palace,Brighton,,,,0,0.4,0.4,50
Emiliano,Martinez,GLK,AVL,5400000,2,180,5,9.25925925925926E-07,3.33333333333333E-05,0,1619955,0,44,0,133,0,0,0,33.3,10629,9,0,180,-9,0.6,0,3.2,27,0,15,0,0,39.5,4011105,0,-1,1,2,3240,2513,0,0,792,Crystal Palace,Tottenham,Chelsea,,,6.1,6,5.7,98.4
Arthur,Masuaku,DEF,WHU,4300000,0,42,1.2,2.7906976744186E-07,9.76744186046512E-06,0,244987,2,15,0,0,0,0,0,9.8,46,-2,0,42,2,0,0,0,4,0,4,0,2,0.4,234720,0,-1,0,1,1006,1,0,0,209,Brighton,West Brom,Southampton,,,0,0,0.6,45
Tawanda,Maswanhise,MID,LEI,4500000,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,-1,0,0,0,3,0,0,0,Chelsea,Tottenham,,,,0,0,0,0
Juan,Mata,MID,MUN,5800000,0,22,0.611111111111111,1.0536398467433E-07,3.79310344827586E-06,0,17759,0,5,0,0,0,0,0,3.8,15,-2,0,22,2,0.1,0,0.4,0,0,1,0,3,0.1,11520,0,-1,0,0,426,19,0,0,91,Fulham,Wolverhampton,,,,0,0.3,0.3,26.5
Jean-Philippe,Mateta,FWD,CRY,5400000,0,15,0.428571428571429,7.93650793650794E-08,2.77777777777778E-06,0,13120,0,4,0,0,0,1,0,2.8,25,-6,0,15,6,0.1,0,0.4,2,0,0,0,0,0,15136,0,-1,0,0,215,14,0,0,45,Aston Villa,Arsenal,Liverpool,,,0.2,0.2,0.2,14
Nemanja,Matic,MID,MUN,4700000,0,34,0.944444444444444,2.00945626477541E-07,7.23404255319149E-06,0,29173,2,17,0,0,0,0,0,7.2,14,-3,0,34,3,0.2,0,0.8,0,0,4,0,1,0.2,17050,0,-1,0,0,1011,12,0,0,203,Fulham,Wolverhampton,,,,0,0.5,0.5,40.9
Joel,Matip,DEF,LIV,5400000,0,42,4.2,7.77777777777778E-07,7.77777777777778E-06,0,298414,2,5,0,0,0,1,0,7.8,18,-1,0,42,1,0,0,0,5,0,3,0,2,0.4,269899,0,-1,0,1,690,6,0,0,194,West Brom,Burnley,Crystal Palace,,,0,0,0,30.6
,Matty Longstaff,MID,NEW,4800000,0,10,0.285714285714286,5.95238095238095E-08,2.08333333333333E-06,0,4005,0,8,0,0,0,0,0,2.1,6,-2,0,10,2,0,0,0,0,0,1,0,0,0,1718,0,-1,0,0,376,5,0,0,47,Man City,Sheffield United,Fulham,,,0.1,0.1,0.1,7
Neal,Maupay,FWD,BHA,5900000,0,105,3.2,5.42372881355932E-07,1.77966101694915E-05,0,1127065,1,34,0,0,0,8,0,17.8,2524,-6,0,105,6,0.1,1,0.8,12,0,10,0,2,2.3,1114800,0,-1,0,1,2508,37,0,1,334,West Ham,Man City,Arsenal,,,0,0,3.3,198.5
Alfie,Mawson,DEF,FUL,4300000,0,0,0,0,0,0,1691,0,0,0,0,0,0,0,0,0,-2,0,0,2,0,0,0,0,0,0,0,0,0,378,0,-1,0,0,0,0,0,0,0,Southampton,Man Utd,Newcastle,,,0,0,0,0
Luke,Mbete,DEF,MCI,4000000,0,0,0,0,0,0,1578,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1787,0,-1,0,0,0,14,0,0,0,Newcastle,Brighton,Everton,,,0,0,0,0
James,McArthur,MID,CRY,5200000,0,45,2.5,4.80769230769231E-07,8.65384615384615E-06,0,19958,3,26,0,0,0,0,0,8.7,8,-3,0,45,3,0,0,0,3,0,4,0,2,0.1,8190,0,-1,0,0,1465,2,0,0,228,Aston Villa,Arsenal,Liverpool,,,0,0,0,55.2
Oliver,McBurnie,FWD,SHU,5600000,0,44,1.9,3.39285714285714E-07,7.85714285714286E-06,0,60624,2,27,0,0,0,1,0,7.9,33,-4,0,44,4,0,0,0,2,0,0,0,2,0.2,21060,0,-1,0,0,1316,6,0,0,101,Everton,Newcastle,Burnley,,,0,0,0,83.1
Alex,McCarthy,GLK,SOU,4400000,2,90,3.2,7.27272727272727E-07,2.04545454545455E-05,0,2111198,2,52,0,84,0,0,0,20.5,2329,-1,0,90,1,0.4,0,1.6,8,0,7,0,0,11.1,1385294,0,-1,0,1,2520,735,0,0,493,Fulham,Leeds United F.C.,West Ham,,,3.6,3.3,3.5,67.2
James,McCarthy,MID,CRY,4300000,2,22,0.628571428571429,1.46179401993355E-07,5.11627906976744E-06,0,267124,1,12,0,0,0,0,0,5.1,62,-2,0,22,2,0.1,0,0.6,0,0,2,0,0,0.7,142627,0,-1,0,0,648,47,0,0,108,Aston Villa,Arsenal,Liverpool,,,0.3,0.3,0.3,14.5
Kevin,McDonald,MID,FUL,4700000,0,0,0,0,0,0,5655,0,0,0,0,0,0,0,0,3,-3,0,0,3,0,0,0,0,0,0,0,0,0,939,0,-1,0,0,0,0,0,0,0,Southampton,Man Utd,Newcastle,,,0,0,0,0
Thomas,McGill,GLK,BHA,3900000,0,0,0,0,0,0,15684,0,0,0,0,0,0,0,0,129,-1,0,0,1,0,0,0,0,0,0,0,0,0.3,41091,0,-1,0,0,0,82,0,0,0,West Ham,Man City,Arsenal,,,0,0,0,0
John,McGinn,MID,AVL,5500000,6,112,3.2,5.81818181818182E-07,2.03636363636364E-05,0,346819,10,44,0,0,0,3,0,20.4,622,0,0,112,0,0.6,0,3.3,2,0,14,0,7,1.1,373487,0,-1,0,0,3150,156,0,0,478,Crystal Palace,Tottenham,Chelsea,,,2.5,2.4,2.4,141.9
David,McGoldrick,FWD,SHU,5200000,0,87,2.7,5.19230769230769E-07,1.67307692307692E-05,0,444785,7,36,0,0,0,7,0,16.7,565,-3,0,87,3,0.5,0,2.8,9,0,7,0,1,1.2,453142,0,-1,0,1,2121,625,0,0,303,Everton,Newcastle,Burnley,,,2.3,2.6,2.5,143.3
Dwight,McNeil,MID,BUR,5700000,2,109,3.2,5.6140350877193E-07,1.91228070175439E-05,0,99775,1,46,0,0,0,2,0,19.1,885,-3,0,109,3,0.7,0,4,8,0,11,0,5,0.5,71369,0,-1,0,2,2909,147,0,0,472,Leeds United F.C.,Liverpool,Sheffield United,,,2.7,1.9,3.8,154.7
Scott,McTominay,MID,MUN,4900000,0,88,2.8,5.71428571428571E-07,1.79591836734694E-05,0,214474,3,25,0,0,0,4,0,18,692,-1,0,88,1,0.3,0,1.6,4,0,8,0,2,0.9,246524,0,-1,0,1,2063,206,0,0,397,Fulham,Wolverhampton,,,,0,2.2,2.2,107.2
Ben,Mee,DEF,BUR,4700000,0,101,3.5,7.4468085106383E-07,2.14893617021277E-05,0,585856,3,38,0,0,0,2,0,21.5,1472,-3,0,101,3,0.6,0,2.6,7,0,10,0,0,2.6,743980,0,-1,0,1,2603,566,0,0,490,Leeds United F.C.,Liverpool,Sheffield United,,,3.4,4.2,3.5,100.7
Benjamin,Mendy,DEF,MCI,5900000,1,63,1.8,3.05084745762712E-07,1.06779661016949E-05,0,263216,2,10,0,0,0,2,0,10.7,1292,-1,0,63,1,0.6,0,3.8,8,0,5,0,1,1.7,232159,0,-1,0,3,951,605,0,0,222,Newcastle,Brighton,Everton,,,1.2,1.2,0.9,38.4
Edouard,Mendy,GLK,CHE,5200000,0,138,4.8,9.23076923076923E-07,2.65384615384615E-05,0,982509,1,23,0,54,0,0,0,26.5,2153,2,0,138,-2,0.9,0,4.6,8,0,16,0,0,10.3,1624466,0,-1,1,0,2610,6207,0,0,598,Leicester,Aston Villa,,,,0,5,6.5,45.2
Nampalys,Mendy,MID,LEI,4200000,0,39,1.08333333333333,2.57936507936508E-07,9.28571428571429E-06,0,435296,5,21,0,0,0,0,0,9.3,296,-3,0,39,3,0,0,0.2,0,0,4,0,1,1.5,455753,0,-1,0,0,1383,206,0,0,222,Chelsea,Tottenham,,,,0,0.5,0.5,26.7
Teden,Mengi,DEF,MUN,3900000,0,0,0,0,0,0,92212,0,0,0,0,0,0,0,0,47,-1,0,0,1,0,0,0,0,0,0,0,0,0.6,72476,0,-1,0,0,0,0,0,0,0,Fulham,Wolverhampton,,,,0,0,0,0
Illan,Meslier,GLK,LEE,4700000,7,154,4.4,9.36170212765958E-07,3.27659574468085E-05,0,663906,0,52,0,140,0,0,0,32.8,1525,2,0,154,-2,1,0,4.6,20,0,11,0,0,7.8,1132353,1,-1,1,5,3150,11321,0,0,774,Burnley,Southampton,West Brom,,,4.5,4.1,5.6,103.7
Max,Meyer,MID,CRY,4700000,0,0,0,0,0,0,5215,0,0,0,0,0,0,0,0,1,-3,0,0,3,0,0,0,0,0,0,0,0,0,2134,0,-1,0,0,0,0,0,0,0,Aston Villa,Arsenal,Liverpool,,,0,0,0,0
Kamil,Miazek,GLK,LEE,4000000,0,0,0,0,0,0,119963,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0.8,22749,0,-1,0,0,0,0,0,0,0,Burnley,Southampton,West Brom,,,0,0,0,0
Luka,Milivojevic,MID,CRY,5600000,0,63,2,3.57142857142857E-07,1.125E-05,0,67205,8,47,0,0,0,1,0,11.2,110,-4,0,63,4,0.2,1,1.2,3,0,7,0,1,0.3,19270,0,-1,0,1,2357,15,0,1,332,Aston Villa,Arsenal,Liverpool,,,1.1,1.1,1,88.4
