FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Sander,Berge,MID,SHU,4900000,0,29,2.2,4.48979591836735E-07,5.91836734693878E-06,0,30656,4,19,0,0,0,1,0,5.9,97,-1,0,29,1,0,0,0,1,0,0,0,1,0.1,23379,0,-1,0,0,1015,44,0,0,148,West Ham,Fulham,Liverpool,Southampton,Leicester,0,0,0,0,0,0,1.5,1.4,1.2,1.6,1.3,1.7,1.7,1.5,1.9,47
Steven,Bergwijn,MID,TOT,7000000,0,39,1.77272727272727,2.53246753246753E-07,5.57142857142857E-06,0,106728,2,11,0,0,0,0,0,5.6,737,-5,0,39,5,0.3,0,1.8,0,0,5,0,3,0.4,31998,0,-1,0,0,1018,211,0,0,78,Man City,West Ham,Burnley,Crystal Palace,Arsenal,0.9,1,1.2,1,1,0,1.2,0.9,1.3,0,1.7,1.2,1.1,0.9,1,34.1
Adrian,Bernabe,MID,MCI,4500000,0,0,0,0,0,0,1349,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1316,0,-1,0,0,0,13,0,0,0,Tottenham,Everton,Arsenal,West Ham,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Bernard,MID,EVE,5700000,1,14,0.666666666666667,1.16959064327485E-07,2.45614035087719E-06,0,19676,2,4,0,0,0,1,0,2.5,129,-3,0,14,3,0,0,0.2,1,0,1,0,0,0.1,11393,0,-1,0,0,293,92,0,0,49,Fulham,Man City,Liverpool,Southampton,Chelsea,0.6,0.3,0.3,0.3,0.3,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,25
,Bernardo,DEF,BHA,3900000,0,5,1.7,4.35897435897436E-07,1.28205128205128E-06,0,838206,0,3,0,0,0,0,0,1.3,5950,-1,0,5,1,0,0,0,0,0,0,0,0,5,319447,0,-1,0,0,205,0,0,0,30,Aston Villa,Crystal Palace,West Brom,Leicester,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8
,Bernardo Silva,MID,MCI,7400000,2,52,2.36363636363636,3.19410319410319E-07,7.02702702702703E-06,0,136818,2,5,0,0,0,1,0,7,6076,-1,0,52,1,0.6,0,4.1,1,0,9,0,3,1.1,147220,0,-1,0,0,1300,2400,0,0,241,Tottenham,Everton,Arsenal,West Ham,Man Utd,3.3,1.4,1.6,1.3,1.6,0,1.4,1.6,1.3,0,1.2,1.8,1.6,1.7,1.7,77.3
Ryan,Bertrand,DEF,SOU,5000000,1,59,2.8,5.6E-07,1.18E-05,0,151084,5,34,0,0,0,0,0,11.8,1007,0,0,59,0,0.2,0,1,2,0,7,0,1,0.9,105242,0,-1,0,0,1878,3606,0,0,287,Wolverhampton,Chelsea,Leeds United F.C.,Everton,Sheffield United,3.7,4.6,2.2,2.1,2.7,0,2.6,2.7,3.4,0,2.7,2.9,3,2.3,2.9,53.7
Marcus,Bettinelli,GLK,FUL,4300000,0,0,0,0,0,0,5441,0,0,0,0,0,0,0,0,11,-2,0,0,2,0,0,0,0,0,0,0,0,0,895,0,-1,0,0,0,0,0,0,0,Everton,Burnley,Sheffield United,Crystal Palace,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yves,Bissouma,MID,BHA,4400000,3,47,2.1,4.77272727272727E-07,1.06818181818182E-05,0,516114,6,26,0,0,0,1,0,10.7,2527,-1,0,47,1,0.6,0,2.6,2,0,7,0,0,1.5,323445,0,-1,0,0,1852,1433,0,1,280,Aston Villa,Crystal Palace,West Brom,Leicester,Southampton,1,1.4,1.8,1,1.3,1.4,1.2,1.2,1.4,2.1,1.2,1.3,1.2,1,1.4,58.8
Jayden,Bogle,DEF,SHU,4300000,1,27,1.17391304347826,2.73003033367037E-07,6.27906976744186E-06,0,12079,1,14,0,0,0,2,0,6.3,272,-2,0,27,2,0.6,0,2.6,0,0,1,0,0,0.1,11110,0,-1,0,1,703,367,0,0,116,West Ham,Fulham,Liverpool,Southampton,Leicester,0.7,0.6,0.9,0.6,0.7,0,0.6,0.8,0.7,0.6,0.6,0.9,0.6,0.6,0.6,40.9
Mateusz,Bogusz,MID,LEE,4300000,0,0,0,0,0,0,2968,0,0,0,0,0,0,0,0,6,-2,0,0,2,0,0,0,0,0,0,0,0,0,2836,0,-1,0,0,0,0,0,0,0,Arsenal,Wolverhampton,Southampton,Aston Villa,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Willy,Boly,DEF,WOL,5400000,0,58,3.6,6.66666666666667E-07,1.07407407407407E-05,0,252365,1,21,0,0,0,1,0,10.7,3811,-1,0,58,1,0.4,0,2,4,0,5,0,1,1.3,156112,0,-1,0,0,1440,37,0,0,293,Southampton,Leeds United F.C.,Newcastle,Aston Villa,Liverpool,0,0,0,0,0,0,4.6,3.7,4.1,3.8,4,3.9,3.4,3.3,4.2,48.8
Leo,Bonatini,FWD,WOL,4800000,0,0,0,0,0,0,28024,0,0,0,0,0,0,0,0,38,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,8705,0,-1,0,0,0,0,0,0,0,Southampton,Leeds United F.C.,Newcastle,Aston Villa,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sofiane,Boufal,MID,SOU,5400000,0,0,0,0,0,0,4755,0,0,0,0,0,0,0,0,5,-1,0,0,1,0,0,0,0,0,0,0,0,0,634,0,-1,0,0,0,0,0,0,0,Wolverhampton,Chelsea,Leeds United F.C.,Everton,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jarrod,Bowen,MID,WHU,6000000,3,90,3.8,6.33333333333333E-07,1.5E-05,0,703024,0,22,0,0,0,5,0,15,6107,-5,1,90,5,0.5,0,3.2,5,0,7,0,3,1.9,696816,0,-1,0,2,1766,422,-1,0,272,Sheffield United,Tottenham,Man City,Leeds United F.C.,Man Utd,5.1,3,2.4,3.2,3.1,3.1,3.3,2.7,3.8,3.5,4.1,3.3,3.8,4.2,3.8,121.6
Robbie,Brady,MID,BUR,5000000,1,42,2.5,5E-07,8.4E-06,0,15011,3,6,0,0,0,1,0,8.4,112,0,0,42,0,0.2,0,1,3,0,7,0,1,0.1,12955,0,-1,0,0,1001,61,0,0,148,Crystal Palace,Fulham,West Brom,Tottenham,Arsenal,3.3,2.2,1.7,1.6,2.1,0,1.6,2,1.5,1.6,1.7,1.9,1.7,1.4,2.6,46.2
Jarrad,Branthwaite,DEF,EVE,3900000,0,0,0,0,0,0,316039,0,0,0,0,0,0,0,0,1361,-1,0,0,1,0,0,0,0,0,0,0,0,1.3,140402,0,-1,0,0,0,0,0,0,0,Fulham,Man City,Liverpool,Southampton,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Claudio,Bravo,GLK,MCI,4500000,0,0,0,0,0,0,1790,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,451,0,-1,0,0,0,0,0,0,0,Tottenham,Everton,Arsenal,West Ham,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James,Bree,DEF,AVL,4500000,0,0,0,0,0,0,10312,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9840,0,-1,0,0,0,0,0,0,0,Brighton,Leicester,Leeds United F.C.,Wolverhampton,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhian,Brewster,FWD,SHU,4400000,0,23,1,2.27272727272727E-07,5.22727272727273E-06,0,1217010,0,10,0,0,0,0,0,5.2,14319,-1,0,23,1,0.2,0,0.8,0,0,1,0,0,6.5,1291977,0,-1,0,0,727,14317,0,0,54,West Ham,Fulham,Liverpool,Southampton,Leicester,0.5,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.8,0.5,0.5,0.5,28.8
Josh,Brownhill,MID,BUR,4900000,1,42,2.2,4.48979591836735E-07,8.57142857142857E-06,0,8690,1,18,0,0,0,0,0,8.6,51,-1,0,42,1,0.1,0,0.7,0,0,7,0,0,0,7357,0,-1,0,0,1590,19,0,0,205,Crystal Palace,Fulham,West Brom,Tottenham,Arsenal,2.7,1.8,1.3,1.3,1.8,0,1.3,1.7,1.2,1.3,1.3,1.6,1.3,1.1,2.2,57.4
Zak,Brunt,MID,SHU,4500000,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,-1,0,0,0,40,0,0,0,West Ham,Fulham,Liverpool,Southampton,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joe,Bryan,DEF,FUL,4600000,0,12,0.545454545454545,1.18577075098814E-07,2.60869565217391E-06,0,66806,2,13,0,0,0,0,0,2.6,206,-4,0,12,4,0,0,0.1,0,0,0,0,1,0.3,15454,0,-1,0,0,449,141,0,0,85,Everton,Burnley,Sheffield United,Crystal Palace,Liverpool,0.6,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0.3,0.3,0.3,0.3,0.3,17.5
Kean,Bryan,DEF,SHU,3900000,0,12,0.521739130434783,1.33779264214047E-07,3.07692307692308E-06,0,31891,0,5,0,0,0,1,0,3.1,840,-1,0,12,1,0.4,0,1.6,0,0,0,0,0,0.3,52212,0,-1,0,0,294,1268,0,0,51,West Ham,Fulham,Liverpool,Southampton,Leicester,0.3,0.3,0.3,0.3,0.3,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,13.1
Hugo,Bueno,DEF,WOL,4000000,0,0,0,0,0,0,256,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,730,0,-1,0,0,0,127,0,0,0,Southampton,Leeds United F.C.,Newcastle,Aston Villa,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oliver,Burke,MID,SHU,4200000,0,34,1.47826086956522,3.51966873706004E-07,8.09523809523809E-06,0,338128,2,14,0,0,0,1,0,8.1,6177,-3,0,34,3,0.7,0,2.8,0,0,1,0,2,1.6,377753,0,-1,0,0,899,4261,0,0,84,West Ham,Fulham,Liverpool,Southampton,Leicester,0.7,0.8,0.7,0.9,0.7,0,0.7,0.7,0.7,0.8,0.7,0.9,0.9,0.8,1,54.5
Dan,Burn,DEF,BHA,4200000,6,35,1.52173913043478,3.6231884057971E-07,8.33333333333333E-06,0,55907,4,15,0,0,0,0,0,8.3,921,-3,0,35,3,0.7,0,2.8,0,0,4,0,0,0.5,35375,1,-1,0,0,1199,3564,0,0,165,Aston Villa,Crystal Palace,West Brom,Leicester,Southampton,1,1.2,1.2,0.9,0.8,0.8,1.2,0.8,0.8,0.9,0.8,1.3,1.1,1.6,1.3,35.4
Jack,Butland,GLK,CRY,4500000,0,0,0,0,0,0,3990,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,5102,0,-1,0,0,0,50,0,0,0,Burnley,Brighton,Fulham,Tottenham,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
David,Button,GLK,WBA,4000000,0,2,0.0869565217391304,2.17391304347826E-08,5E-07,0,251192,0,2,0,4,0,0,0,0.5,3134,0,0,2,0,0,0,0,0,0,0,0,0,3.8,203720,0,-1,0,0,90,944,0,0,18,Man Utd,Burnley,Brighton,Newcastle,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3
Oskar,Buur,DEF,WOL,3900000,0,1,1,2.56410256410256E-07,2.56410256410256E-07,0,288999,0,0,0,0,0,0,0,0.3,2625,-1,0,1,1,0,0,0,0,0,0,0,0,1.8,256762,0,-1,0,0,22,0,0,0,2,Southampton,Leeds United F.C.,Newcastle,Aston Villa,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
Willy,Caballero,GLK,CHE,4600000,0,1,0.0434782608695652,9.45179584120983E-09,2.17391304347826E-07,0,21267,0,3,0,0,0,0,0,0.2,107,-4,0,1,4,0,0,0,0,0,0,0,0,0.2,5554,0,-1,0,0,90,44,0,0,7,Newcastle,Southampton,Man Utd,Everton,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4
Gary,Cahill,DEF,CRY,4500000,0,15,0.652173913043478,1.44927536231884E-07,3.33333333333333E-06,0,18802,1,22,0,0,0,1,0,3.3,752,0,0,15,0,0.4,0,1.8,0,0,0,0,0,0.2,20258,0,-1,0,0,810,379,0,0,114,Burnley,Brighton,Fulham,Tottenham,West Brom,0.3,0.3,0.3,0.3,0.3,0,0.3,0.3,0.3,0.3,0.5,0.3,0.3,0.3,0.3,27.6
Moises,Caicedo,MID,BHA,5000000,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,-1,0,0,0,17,0,0,0,Aston Villa,Crystal Palace,West Brom,Leicester,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jake,Cain,MID,LIV,4500000,0,0,0,0,0,0,306,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,377,0,-1,0,0,0,12,0,0,0,Leicester,Everton,Sheffield United,Fulham,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tom,Cairney,MID,FUL,5200000,0,27,1.22727272727273,2.36013986013986E-07,5.19230769230769E-06,0,26968,2,15,0,0,0,1,0,5.2,103,-3,0,27,3,0,0,0,2,0,1,0,1,0.1,10977,0,-1,0,0,758,25,0,0,160,Everton,Burnley,Sheffield United,Crystal Palace,Liverpool,0,0,0,0,0,0.6,0.6,0.6,0.6,0,0.6,0.7,0.6,0.6,0.6,57.3
,Callum Robinson,FWD,WBA,5400000,0,52,2.5,4.62962962962963E-07,9.62962962962963E-06,0,206618,0,33,0,0,0,2,0,9.6,2917,-1,0,52,1,0.2,0,1,4,0,2,0,3,0.7,227919,0,-1,0,1,1178,1878,0,0,169,Man Utd,Burnley,Brighton,Newcastle,Crystal Palace,1.8,1.9,2,2.5,2.4,0,1.7,2.2,2.2,1.8,2.2,2.1,2.2,1.6,2.2,54.4
Dominic,Calvert-Lewin,FWD,EVE,7700000,0,120,6,7.79220779220779E-07,1.55844155844156E-05,0,5282859,3,26,0,0,0,13,0,15.6,195889,7,0,120,-7,0.5,0,4.2,16,0,5,0,5,37.3,7011899,0,-1,0,3,1763,15522,0,0,412,Fulham,Man City,Liverpool,Southampton,Chelsea,0,8.5,7.4,7,6.5,0,8.1,8.3,6.4,7.9,5.7,7.2,7.7,7.2,6.4,171.5
Leonardo,Campana,FWD,WOL,4800000,0,0,0,0,0,0,38361,0,0,0,0,0,0,0,0,365,-2,0,0,2,0,0,0,0,0,0,0,0,0.3,25622,0,-1,0,0,0,340,0,0,0,Southampton,Leeds United F.C.,Newcastle,Aston Villa,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joao Pedro Cavaco,Cancelo,DEF,MCI,6100000,6,100,5.6,9.18032786885246E-07,1.63934426229508E-05,0,713631,3,7,0,0,0,1,0,16.4,14564,6,0,100,-6,0.9,0,5.4,13,0,11,0,2,23.8,2473628,0,-1,0,1,1522,84194,0,0,413,Tottenham,Everton,Arsenal,West Ham,Man Utd,13.3,7.3,7.7,7.5,7.1,0,7.3,6.4,7.3,0,6.6,6.7,5.9,6.8,6.1,109.5
Elia,Caprile,GLK,LEE,4000000,0,0,0,0,0,0,20824,0,0,0,0,0,0,0,0,312,0,0,0,0,0,0,0,0,0,0,0,0,0.3,33829,0,-1,0,0,0,101,0,0,0,Arsenal,Wolverhampton,Southampton,Aston Villa,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Carlos Vinicius,FWD,TOT,6900000,0,7,1.2,1.73913043478261E-07,1.01449275362319E-06,0,20004,0,1,0,0,0,0,0,1,699,-1,0,7,1,0.1,0,0.6,0,0,0,0,0,0.1,22731,0,-1,0,0,160,229,0,0,14,Man City,West Ham,Burnley,Crystal Palace,Arsenal,0.6,0.6,0.6,0.9,0.6,0,0.8,0.6,0.8,0,0.8,0.7,0.6,0.6,0.7,12.8
Andy,Carroll,FWD,NEW,5200000,1,26,1.1304347826087,2.17391304347826E-07,5E-06,0,92298,1,8,0,0,0,1,0,5,533,-3,0,26,3,0.1,0,0.7,3,0,1,0,1,0.3,72364,0,-1,0,0,371,445,0,0,66,Chelsea,Man Utd,Wolverhampton,West Brom,Aston Villa,0.6,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.8,0.6,27.1
Scott,Carson,GLK,MCI,3900000,0,0,0,0,0,0,2549,0,0,0,0,0,0,0,0,230,-1,1,0,1,0,0,0,0,0,0,0,0,0,4778,0,-1,0,0,0,1126,-1,0,0,Tottenham,Everton,Arsenal,West Ham,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameron,Carter-Vickers,DEF,TOT,3900000,0,0,0,0,0,0,33215,0,0,0,0,0,0,0,0,97,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,18844,0,-1,0,0,0,0,0,0,0,Man City,West Ham,Burnley,Crystal Palace,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oliver,Casey,DEF,LEE,3900000,0,0,0,0,0,0,107289,0,0,0,0,0,0,0,0,997,-1,0,0,1,0,0,0,0,0,0,0,0,1,109590,0,-1,0,0,0,202,0,0,0,Arsenal,Wolverhampton,Southampton,Aston Villa,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matthew,Cash,DEF,AVL,5000000,6,85,4,8E-07,1.7E-05,0,125607,5,24,0,0,0,0,0,17,7293,0,0,85,0,0.9,0,4.6,8,0,11,0,2,1.5,204213,0,-1,0,1,1822,3460,0,0,408,Brighton,Leicester,Leeds United F.C.,Wolverhampton,Newcastle,0,4.1,4.3,5.5,3.9,0,4.5,5.3,5.5,4.7,4.3,4.4,4.5,4.5,3.8,76.6
,Casilla,GLK,LEE,4200000,0,2,0.0909090909090909,2.16450216450216E-08,4.76190476190476E-07,0,134369,0,1,0,1,0,0,0,0.5,621,-3,0,2,3,0,0,0,0,0,0,0,0,0.9,30098,0,-1,0,0,90,187,0,0,12,Arsenal,Wolverhampton,Southampton,Aston Villa,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8
Timothy,Castagne,DEF,LEI,5700000,0,54,4.2,7.36842105263158E-07,9.47368421052632E-06,0,1783725,1,13,0,0,0,1,0,9.5,5445,2,0,54,-2,0.3,0,1.5,4,0,4,0,3,3.8,1682448,0,-1,0,2,1085,107,0,0,233,Liverpool,Aston Villa,Arsenal,Brighton,Sheffield United,0,5.7,4.9,5.2,4.4,0,5.5,5.8,4.8,5.2,4.1,3.8,5.6,4.4,3.9,48
,Cavaleiro,MID,FUL,5300000,2,57,2.6,4.90566037735849E-07,1.07547169811321E-05,0,30647,2,23,0,0,0,3,0,10.8,1237,-2,0,57,2,0.4,1,2.3,4,0,4,0,0,0.2,31724,0,-1,0,1,1462,203,0,0,151,Everton,Burnley,Sheffield United,Crystal Palace,Liverpool,4.6,3.1,1.5,1.5,1.5,1.7,1.7,2.1,1.9,0,1.9,2.3,1.8,1.7,2.1,97.3
Edinson,Cavani,FWD,MUN,8000000,2,58,3.4,4.25E-07,7.25E-06,0,605829,1,9,0,0,0,6,0,7.2,22481,0,0,58,0,0.5,0,4.2,6,0,3,0,2,6.3,1064401,0,-1,0,1,844,23729,0,0,218,West Brom,Newcastle,Chelsea,Man City,West Ham,0,3.8,2.9,2.5,2.6,0,3.1,3.5,2.9,3.6,3.4,3,2.7,3.2,3.1,73.3
,Ceballos,MID,ARS,4700000,5,38,2.2,4.68085106382979E-07,8.08510638297872E-06,0,241695,3,14,0,0,0,0,0,8.1,376,-3,0,38,3,0.2,0,0.8,3,0,4,0,2,0.7,140139,0,-1,0,0,1103,136,0,0,227,Leeds United F.C.,Man City,Leicester,Burnley,Tottenham,1.3,1.1,1.5,1.8,1.2,1.4,1.1,2.3,1.5,1.3,1.7,1.7,1.5,1.2,1.4,58.3
,Cedric,DEF,ARS,4600000,1,24,1.04347826086957,2.26843100189036E-07,5.21739130434783E-06,0,43443,1,6,0,0,0,0,0,5.2,763,-4,0,24,4,0.8,0,3.8,3,0,2,0,1,0.3,23884,0,-1,0,0,519,970,0,0,100,Leeds United F.C.,Man City,Leicester,Burnley,Tottenham,0.5,0.9,0.6,0.5,0.5,0.7,0.6,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,22.3
,Chamberlain,MID,LIV,6300000,1,10,0.434782608695652,6.90131124913734E-08,1.58730158730159E-06,0,6631,0,5,0,0,0,0,0,1.6,92,-2,0,10,2,0.1,0,0.7,0,0,0,0,1,0,4850,0,-1,0,0,185,42,0,0,28,Leicester,Everton,Sheffield United,Fulham,Wolverhampton,0.2,0.2,0.2,0.2,0.2,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,9.1
Calum,Chambers,DEF,ARS,4500000,0,0,0,0,0,0,2768,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,2557,0,-1,0,0,0,73,0,0,0,Leeds United F.C.,Man City,Leicester,Burnley,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kgaogelo,Chauke,MID,SOU,4400000,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0,26,-1,0,0,1,0,0,0,0,0,0,0,0,0,242,0,-1,0,0,0,57,0,0,0,Wolverhampton,Chelsea,Leeds United F.C.,Everton,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Benjamin,Chilwell,DEF,CHE,5900000,0,87,4.8,8.13559322033898E-07,1.47457627118644E-05,0,2732561,2,18,0,0,0,2,0,14.7,56607,4,0,87,-4,0.2,0,1.3,7,0,7,0,4,16.2,3663190,0,-1,0,1,1486,9336,0,0,349,Newcastle,Southampton,Man Utd,Everton,Leeds United F.C.,5.2,4.6,6,4.6,5.3,0,6.3,5.6,5.6,6.4,6.1,6,6.3,5.6,6.3,92.3
Tahith,Chong,MID,MUN,4400000,0,0,0,0,0,0,1467,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,799,0,-1,0,0,0,0,0,0,0,West Brom,Newcastle,Chelsea,Man City,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hamza,Choudhury,MID,LEI,4700000,1,9,0.391304347826087,8.32562442183164E-08,1.91489361702128E-06,0,6855,1,1,0,0,0,0,0,1.9,57,-3,0,9,3,0.3,0,1.2,0,0,2,0,0,0.1,3037,0,-1,0,0,222,28,0,0,44,Liverpool,Aston Villa,Arsenal,Brighton,Sheffield United,0.2,0.2,0.2,0.2,0.2,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,4.2
Andreas,Christensen,DEF,CHE,4700000,6,11,0.478260869565217,1.01757631822387E-07,2.34042553191489E-06,0,26985,1,11,0,0,0,0,0,2.3,327,-3,0,11,3,0.3,0,1.5,0,0,1,0,0,0.2,12157,0,-1,0,0,639,427,0,1,109,Newcastle,Southampton,Man Utd,Everton,Leeds United F.C.,0.2,0.2,0.2,0.2,0.2,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,15.7
Cyrus,Christie,DEF,FUL,4200000,0,0,0,0,0,0,10165,0,0,0,0,0,0,0,0,9,-3,0,0,3,0,0,0,0,0,0,0,0,0,745,0,-1,0,0,0,0,0,0,0,Everton,Burnley,Sheffield United,Crystal Palace,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ciaran,Clark,DEF,NEW,4500000,1,29,2.2,4.88888888888889E-07,6.44444444444444E-06,0,49754,2,21,0,0,0,1,0,6.4,251,0,0,29,0,0.1,0,0.6,0,0,2,0,0,0.2,55568,0,-1,0,0,1114,104,0,0,170,Chelsea,Man Utd,Wolverhampton,West Brom,Aston Villa,1.4,2.1,2.5,2.1,2,1.8,1.6,1.6,2.1,2.2,2.1,2,2.8,1.8,1.9,36.5
Matthew,Clarke,DEF,BHA,4400000,0,0,0,0,0,0,707,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,339,0,-1,0,0,0,0,0,0,0,Aston Villa,Crystal Palace,West Brom,Leicester,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leighton,Clarkson,MID,LIV,4500000,0,0,0,0,0,0,410,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,444,0,-1,0,0,0,13,0,0,0,Leicester,Everton,Sheffield United,Fulham,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nathaniel,Clyne,DEF,CRY,4500000,1,28,2.2,4.88888888888889E-07,6.22222222222222E-06,0,50535,2,22,0,0,0,0,0,6.2,480,0,0,28,0,0.4,0,1.8,0,0,2,0,1,0.2,59178,0,-1,0,0,1145,226,0,0,172,Burnley,Brighton,Fulham,Tottenham,West Brom,1.8,1.6,2.1,1.5,2.2,0,1.4,1.7,1.1,1.8,3,1.3,2.2,2.3,1.9,27.2
Conor,Coady,DEF,WOL,4800000,2,59,2.6,5.41666666666667E-07,1.22916666666667E-05,0,711550,4,31,0,0,0,0,0,12.3,3349,-2,0,59,2,0.7,0,3.4,2,0,6,0,0,4.6,404157,0,-1,0,0,2043,2617,0,0,358,Southampton,Leeds United F.C.,Newcastle,Aston Villa,Liverpool,1.5,2,1.7,2.5,3,0,2.9,2.3,2.6,2.3,2.5,2.4,2,2,2.6,44.1
Seamus,Coleman,DEF,EVE,4800000,1,24,1.14285714285714,2.38095238095238E-07,5E-06,0,247137,0,12,0,0,0,0,0,5,493,-2,0,24,2,0.1,0,0.5,1,0,1,0,1,0.6,204544,0,-1,0,0,719,402,0,0,140,Fulham,Man City,Liverpool,Southampton,Chelsea,1.5,0.9,0.6,0.6,0.6,0,0.7,0.7,0.6,0.9,0.6,0.9,0.6,0.8,1,28.8
Aaron,Connolly,FWD,BHA,5200000,0,34,1.47826086956522,2.8428093645485E-07,6.53846153846154E-06,0,105353,0,14,0,0,0,2,0,6.5,522,-3,0,34,3,0.2,0,0.8,2,0,1,0,1,0.3,80965,0,-1,0,0,655,422,0,0,84,Aston Villa,Crystal Palace,West Brom,Leicester,Southampton,0.7,1.3,1.2,0.7,0.8,1.1,0.9,0.8,0.7,1.1,0.7,0.8,0.7,0.7,0.9,41
