FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Phil,Jones,DEF,MUN,4800000,0,0,0,0,0,0,4770,0,0,0,0,0,0,0,0,0,-2,0,0,2,0,0,0,0,0,0,0,0,0,538,0,-1,0,0,0,0,0,0,0,Aston Villa,Leicester,Fulham,Wolverhampton,,0,0,0,0,0,0
,Jonny,DEF,WOL,5400000,0,16,2.3,4.25925925925926E-07,2.96296296296296E-06,0,6487,0,4,0,0,0,0,0,3,24,-1,0,16,1,0,0,0,1,0,1,0,0,0,5155,0,-1,0,0,496,10,0,0,58,West Brom,Brighton,Tottenham,Everton,Man Utd,0,0,0,0,0,10.8
,Jordao,MID,WOL,4300000,0,0,0,0,0,0,48098,0,0,0,0,0,0,0,0,3,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,16714,0,-1,0,0,0,0,0,0,0,West Brom,Brighton,Tottenham,Everton,Man Utd,0,0,0,0,0,0
,Jorginho,MID,CHE,4700000,0,101,4.2,8.93617021276596E-07,2.14893617021277E-05,0,1517220,1,13,0,0,0,6,0,21.5,3303,-3,0,101,3,0.4,2,2,12,0,14,0,2,4.7,1560484,0,-1,0,4,1745,2094,0,0,422,Fulham,Man City,Arsenal,Leicester,Aston Villa,4.2,6.7,0,3.6,3.8,96.9
,Jota,MID,AVL,5900000,0,0,0,0,0,0,7769,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,1439,0,-1,0,0,0,0,0,0,0,Everton,Man Utd,Everton,Crystal Palace,Tottenham,0,0,0,0,0,0
Diogo,Jota,MID,LIV,7100000,0,75,2.27272727272727,3.20102432778489E-07,1.05633802816901E-05,0,3014701,2,13,0,0,0,8,0,10.6,33208,6,0,75,-6,0.6,0,4.5,9,0,3,0,0,15.5,3943590,0,-1,0,0,954,3715,0,0,207,Southampton,West Brom,Burnley,Crystal Palace,,0,1.6,2,2.2,1.5,107.5
James,Justin,DEF,LEI,4800000,0,101,4.4,9.16666666666667E-07,2.10416666666667E-05,0,3417742,4,25,0,0,0,2,0,21,1869,3,0,101,-3,0,0,0,13,0,9,0,2,6.4,2915966,0,-1,0,3,2070,22,0,0,447,Southampton,Newcastle,Man Utd,Chelsea,Tottenham,0,0,0,0,0,96
Ozan,Kabak,DEF,LIV,5000000,0,26,2.9,5.8E-07,5.2E-06,0,49209,3,9,0,0,0,0,0,5.2,1012,0,0,26,0,0.6,0,2.8,1,0,3,0,0,0.9,119187,0,-1,0,0,801,2195,0,0,150,Southampton,West Brom,Burnley,Crystal Palace,,0,2.5,3.1,2.6,2.8,16.7
Aboubakar,Kamara,MID,FUL,4800000,0,8,0.7,1.45833333333333E-07,1.66666666666667E-06,0,12179,1,9,0,0,0,0,0,1.7,2,-2,0,8,2,0,0,0,0,0,0,0,0,0,5026,0,-1,0,0,307,0,0,1,14,Chelsea,Burnley,Southampton,Man Utd,Newcastle,0,0,0,0,0,13.2
Harry,Kane,FWD,TOT,11900000,2,220,7.1,5.96638655462185E-07,1.84873949579832E-05,0,5595845,1,32,0,0,0,21,0,18.5,20113,14,-1,220,-14,0.5,0,5.8,37,0,11,0,13,47.3,7850843,0,-1,0,9,2723,12861,1,0,805,Sheffield United,Leeds United F.C.,Wolverhampton,Aston Villa,Leicester,10,9.2,9.5,8.7,9.6,318.2
N'Golo,Kante,MID,CHE,4900000,1,59,2.1,4.28571428571429E-07,1.20408163265306E-05,0,426533,7,23,0,0,0,0,0,12,305,-1,0,59,1,0.2,0,1,0,0,10,0,2,2.3,229321,0,-1,0,0,2042,662,0,0,364,Fulham,Man City,Arsenal,Leicester,Aston Villa,1.4,2.1,0,1.2,1.2,84.9
Michal,Karbownik,DEF,BHA,4500000,0,0,0,0,0,0,876,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1146,0,-1,0,0,0,7,0,0,0,Leeds United F.C.,Wolverhampton,West Ham,Man City,Arsenal,0,0,0,0,0,0
Moise,Kean,FWD,EVE,5700000,0,2,1,1.75438596491228E-07,3.50877192982456E-07,0,36299,0,0,0,0,0,0,0,0.4,0,-3,0,2,3,0,0,0,0,0,0,0,0,0.2,8011,0,-1,0,0,13,0,0,0,1,Aston Villa,West Ham,Aston Villa,Sheffield United,Wolverhampton,0,0,0,0,0,0.9
Michael,Keane,DEF,EVE,5000000,0,106,3.5,7E-07,2.12E-05,0,858939,4,37,0,0,0,3,0,21.2,2809,0,1,106,0,0.3,0,1.6,12,0,8,0,1,5.6,1081721,0,-1,0,3,2539,7953,-1,0,550,Aston Villa,West Ham,Aston Villa,Sheffield United,Wolverhampton,3.4,9.1,3.5,4.1,4.8,98.1
Neeskens,Kebano,MID,FUL,4700000,0,6,1.2,2.5531914893617E-07,1.27659574468085E-06,0,12524,0,3,0,0,0,0,0,1.3,2,-3,0,6,3,0,0,0,0,0,0,0,0,0,3056,0,-1,0,0,116,0,0,0,13,Chelsea,Burnley,Southampton,Man Utd,Newcastle,0,0,0,0,0,5.9
Naby,Keita,MID,LIV,5200000,0,15,0.454545454545455,8.74125874125874E-08,2.88461538461538E-06,0,81631,1,8,0,0,0,0,0,2.9,15,-3,0,15,3,0,0,0,0,0,2,0,0,0.2,17310,0,-1,0,0,517,8,0,0,78,Southampton,West Brom,Burnley,Crystal Palace,,0,0.2,0.2,0.2,0.2,29
Caoimhin,Kelleher,GLK,LIV,4500000,0,10,5,1.11111111111111E-06,2.22222222222222E-06,0,31635,0,1,0,6,0,0,0,2.2,29,0,0,10,0,0,0,0,0,0,1,0,0,0.1,32561,0,-1,0,1,180,14,0,0,41,Southampton,West Brom,Burnley,Crystal Palace,,0,0,0,0,0,5.8
Martin,Kelly,DEF,CRY,4100000,0,0,0,0,0,0,81666,0,0,0,0,0,0,0,0,27,-4,0,0,4,0,0,0,0,0,0,0,0,0.2,13019,0,-1,0,0,0,39,0,0,0,Man City,Sheffield United,Southampton,Aston Villa,Arsenal,0,0,0,0,0,0
Jonjoe,Kenny,DEF,EVE,4300000,0,5,1.2,2.7906976744186E-07,1.16279069767442E-06,0,20395,0,1,0,0,0,0,0,1.2,5,-2,0,5,2,0,0,0,0,0,0,0,0,0.1,7972,0,-1,0,0,78,0,0,0,19,Aston Villa,West Ham,Aston Villa,Sheffield United,Wolverhampton,0,0,0,0,0,2.8
Reda,Khadra,MID,BHA,4500000,0,1,0.0303030303030303,6.73400673400673E-09,2.22222222222222E-07,0,433,0,0,0,0,0,0,0,0.2,5,0,0,1,0,0,0,0,0,0,0,0,0,0,573,0,-1,0,0,4,3,0,0,3,Leeds United F.C.,Wolverhampton,West Ham,Man City,Arsenal,0,0,0,0,0,0.2
Max,Kilman,DEF,WOL,3900000,0,54,1.63636363636364,4.1958041958042E-07,1.38461538461538E-05,0,1424799,3,9,0,0,0,0,0,13.8,2189,-1,0,54,1,0,0,0,8,0,5,0,1,5.9,1672350,0,-1,0,1,1119,970,0,0,227,West Brom,Brighton,Tottenham,Everton,Man Utd,1.1,1.1,1,1,1.4,34
Joshua,King,FWD,EVE,5100000,1,10,0.3125,6.12745098039216E-08,1.96078431372549E-06,0,24074,0,2,0,0,0,0,0,2,97,-4,0,10,4,0.1,0,0.4,0,0,0,0,0,0.1,28761,0,-1,0,0,132,101,0,0,20,Aston Villa,West Ham,Aston Villa,Sheffield United,Wolverhampton,0.2,0.4,0.2,0.2,0.2,4.3
Cedric,Kipre,DEF,WBA,4300000,0,0,0,0,0,0,5030,0,0,0,0,0,0,0,0,3,-2,0,0,2,0,0,0,0,0,0,0,0,0,1228,0,-1,0,0,0,0,0,0,0,Wolverhampton,Arsenal,Liverpool,West Ham,Leeds United F.C.,0,0,0,0,0,0
Mateusz,Klich,MID,LEE,5200000,2,89,2.7,5.19230769230769E-07,1.71153846153846E-05,0,1097073,6,43,0,0,0,3,0,17.1,388,-3,0,89,3,0.2,0,1,3,0,7,0,5,2.4,1082561,0,-1,0,0,2222,115,0,0,364,Brighton,Tottenham,Burnley,Southampton,West Brom,2.2,1.7,2.7,1.9,2.5,131.1
Anthony,Knockaert,MID,FUL,5000000,0,0,0,0,0,0,12661,0,0,0,0,0,0,0,0,1,-5,0,0,5,0,0,0,0,0,0,0,0,0,1026,0,-1,0,0,0,0,0,0,0,Chelsea,Burnley,Southampton,Man Utd,Newcastle,0,0,0,0,0,0
Robin,Koch,DEF,LEE,4300000,1,37,1.12121212121212,2.60747004933051E-07,8.6046511627907E-06,0,83855,0,20,0,0,0,0,0,8.6,18,-2,0,37,2,0.2,0,0.8,2,0,4,0,0,0.3,53823,0,-1,0,1,1040,35,0,0,207,Brighton,Tottenham,Burnley,Southampton,West Brom,0.6,0.6,0.6,0.6,0.7,35.1
Sead,Kolasinac,DEF,ARS,4800000,0,2,2,4.16666666666667E-07,4.16666666666667E-07,0,21555,0,1,0,0,0,0,0,0.4,3,-2,0,2,2,0,0,0,0,0,0,0,0,0.1,5329,0,-1,0,0,90,0,0,0,9,Newcastle,West Brom,Chelsea,Crystal Palace,Brighton,0,0,0,0,0,1.3
Terence,Kongolo,DEF,FUL,4300000,0,2,2,4.65116279069767E-07,4.65116279069767E-07,0,1548,0,1,0,0,0,0,0,0.5,9,-2,0,2,2,0.1,0,0.5,0,0,0,0,0,0,1819,0,-1,0,0,90,3,0,0,15,Chelsea,Burnley,Southampton,Man Utd,Newcastle,0,0,0,0,0,2.4
,Konsa,DEF,AVL,4700000,2,106,3.4,7.23404255319149E-07,2.25531914893617E-05,0,1003331,3,38,0,0,0,2,0,22.6,2059,2,0,106,-2,0.3,0,1.2,7,0,11,0,0,6.5,1400139,0,-1,0,1,2745,2459,0,0,504,Everton,Man Utd,Everton,Crystal Palace,Tottenham,3.6,6.4,3.4,3.5,3.2,87.8
Cheikhou,Kouyate,MID,CRY,4800000,1,73,2.4,5E-07,1.52083333333333E-05,0,92074,2,46,0,0,0,1,0,15.2,95,-2,0,73,2,0.3,0,1.5,2,0,7,0,0,0.3,86835,0,-1,0,0,2673,215,0,0,389,Man City,Sheffield United,Southampton,Aston Villa,Arsenal,1.4,3.6,1.6,1.5,1.4,71.4
Mateo,Kovacic,MID,CHE,5300000,0,52,2.1,3.9622641509434E-07,9.81132075471698E-06,0,46083,3,23,0,0,0,0,0,9.8,135,-2,0,52,2,0.1,0,0.5,0,0,9,0,1,0.3,37495,0,-1,0,0,1686,11,0,0,320,Fulham,Man City,Arsenal,Leicester,Aston Villa,0,0,0,1.2,1.2,82.5
Emil,Krafth,DEF,NEW,4200000,0,27,0.818181818181818,1.94805194805195E-07,6.42857142857143E-06,0,11583,3,21,0,0,0,0,0,6.4,56,-3,0,27,3,0,0,0.2,0,0,3,0,1,0.1,9218,0,-1,0,0,944,17,0,0,153,Arsenal,Leicester,Man City,Sheffield United,Fulham,0.4,0.4,0.5,0.4,0.4,31
Filip,Krovinovic,MID,WBA,4900000,0,17,1.5,3.06122448979592E-07,3.46938775510204E-06,0,1790,0,11,0,0,0,0,0,3.5,0,-1,0,17,1,0,0,0,0,0,1,0,0,0,1547,0,-1,0,0,541,0,0,0,97,Wolverhampton,Arsenal,Liverpool,West Ham,Leeds United F.C.,0,0,0,0,0,22.8
Alexandre,Lacazette,FWD,ARS,8400000,0,126,4.5,5.35714285714286E-07,1.5E-05,0,1872274,3,20,0,0,0,13,0,15,10118,-1,0,126,1,0.4,0,3.4,21,0,7,0,3,4.9,1887756,0,-1,0,4,1864,890,0,0,446,Newcastle,West Brom,Chelsea,Crystal Palace,Brighton,0,0,0,5.9,4.7,169.6
Adam,Lallana,MID,BHA,6200000,0,55,1.66666666666667,2.68817204301075E-07,8.87096774193548E-06,0,107332,0,15,0,0,0,1,0,8.9,530,-3,0,55,3,0.3,0,1.6,2,0,5,0,1,0.3,44028,0,-1,0,0,1475,8,0,0,245,Leeds United F.C.,Wolverhampton,West Ham,Man City,Arsenal,0,0,0,0.8,0.9,87.8
Erik,Lamela,MID,TOT,5700000,1,27,0.818181818181818,1.43540669856459E-07,4.73684210526316E-06,0,24478,4,16,0,0,0,1,0,4.7,65,-3,0,27,3,0.2,0,1,0,0,1,0,1,0.1,14808,0,-1,0,0,677,41,0,1,94,Sheffield United,Leeds United F.C.,Wolverhampton,Aston Villa,Leicester,0.5,0.4,0.4,0.4,0.4,46.2
Tariq,Lamptey,DEF,BHA,4600000,0,35,3.2,6.95652173913044E-07,7.60869565217391E-06,0,1310571,2,15,0,0,0,1,0,7.6,313,1,0,35,-1,0,0,0,2,0,2,0,3,2.2,1223799,0,-1,0,0,887,10,0,1,156,Leeds United F.C.,Wolverhampton,West Ham,Man City,Arsenal,0,0,0,0,0,46.7
Daniel,Langley,GLK,NEW,3900000,0,0,0,0,0,0,10503,0,0,0,0,0,0,0,0,90,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,18890,0,-1,0,0,0,691,0,0,0,Arsenal,Leicester,Man City,Sheffield United,Fulham,0,0,0,0,0,0
Henri,Lansbury,MID,AVL,4300000,0,0,0,0,0,0,19993,0,0,0,0,0,0,0,0,7,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,6231,0,-1,0,0,0,0,0,0,0,Everton,Man Utd,Everton,Crystal Palace,Tottenham,0,0,0,0,0,0
Manuel,Lanzini,MID,WHU,6400000,0,25,0.757575757575758,1.18371212121212E-07,3.90625E-06,0,19556,1,3,0,0,0,1,0,3.9,54,-1,0,25,1,0.1,0,0.4,0,0,1,0,1,0.1,18518,0,-1,0,0,424,41,0,0,89,Burnley,Everton,Brighton,West Brom,Southampton,0.4,0.4,0.4,0.4,0.4,33.1
Aymeric,Laporte,DEF,MCI,6000000,6,57,1.72727272727273,2.87878787878788E-07,9.5E-06,0,390625,1,8,0,0,0,0,0,9.5,964,0,0,57,0,0.4,0,2.3,4,0,7,0,0,2.3,191257,0,-1,0,0,1253,1466,0,0,269,Crystal Palace,Chelsea,Newcastle,Brighton,Everton,1.1,1.1,1.1,1.2,0.9,36.7
Jamaal,Lascelles,DEF,NEW,4200000,0,44,2.3,5.47619047619048E-07,1.04761904761905E-05,0,389595,4,32,0,0,0,2,0,10.5,1110,-3,0,44,3,0,0,0.2,3,0,2,0,0,0.9,209485,0,-1,0,0,1625,15,0,0,229,Arsenal,Leicester,Man City,Sheffield United,Fulham,0,0,0,0,0,54.7
Maxime,Le Marchand,DEF,FUL,4100000,0,1,0.5,1.21951219512195E-07,2.4390243902439E-07,0,13713,2,1,0,0,0,0,0,0.2,7,-4,0,1,4,0,0,0,0,0,0,0,0,0.1,3430,0,-1,0,0,122,0,0,0,12,Chelsea,Burnley,Southampton,Man Utd,Newcastle,0,0,0,0,0,1.6
Florian,Lejeune,DEF,NEW,4300000,0,0,0,0,0,0,2734,0,0,0,0,0,0,0,0,0,-2,0,0,2,0,0,0,0,0,0,0,0,0,382,0,-1,0,0,0,0,0,0,0,Arsenal,Leicester,Man City,Sheffield United,Fulham,0,0,0,0,0,0
Jonathan,Leko,MID,WBA,4500000,0,0,0,0,0,0,4160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1465,0,-1,0,0,0,0,0,0,0,Wolverhampton,Arsenal,Liverpool,West Ham,Leeds United F.C.,0,0,0,0,0,0
Mario,Lemina,MID,FUL,4500000,2,53,1.60606060606061,3.56902356902357E-07,1.17777777777778E-05,0,87141,3,24,0,0,0,1,0,11.8,149,0,0,53,0,0.6,0,2.8,3,0,3,0,1,0.3,26545,0,-1,0,0,1516,190,0,0,251,Chelsea,Burnley,Southampton,Man Utd,Newcastle,0.9,1,0.8,0.8,0.9,54.8
Bernd,Leno,GLK,ARS,5000000,0,110,3.5,7E-07,2.2E-05,0,1072485,0,35,0,76,0,0,0,22,3349,0,0,110,0,0.3,0,1.6,8,0,9,0,0,7,952866,1,-1,1,2,2771,1366,0,1,539,Newcastle,West Brom,Chelsea,Crystal Palace,Brighton,3.5,7.5,0,3.7,3.3,61.9
Thakgalo,Leshabela,MID,LEI,4400000,0,1,0.0303030303030303,6.8870523415978E-09,2.27272727272727E-07,0,316,0,0,0,0,0,0,0,0.2,4,-1,0,1,1,0,0,0,0,0,0,0,0,0,452,0,-1,0,0,9,5,0,0,2,Southampton,Newcastle,Man Utd,Chelsea,Tottenham,0,0,0,0,0,0.2
Harry,Lewis,GLK,SOU,4000000,0,0,0,0,0,0,2225,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,4027,0,-1,0,0,0,51,0,0,0,Leicester,Liverpool,Crystal Palace,Fulham,Leeds United F.C.,0,0,0,0,0,0
Jamal,Lewis,DEF,NEW,4100000,0,43,1.9,4.63414634146341E-07,1.04878048780488E-05,0,499148,4,37,0,0,0,0,0,10.5,502,-4,0,43,4,0,0,0,3,0,3,0,1,1.2,441158,0,-1,0,1,1827,261,0,0,258,Arsenal,Leicester,Man City,Sheffield United,Fulham,1.6,1.3,1.9,1.6,1.7,54.1
Victor,Lindelof,DEF,MUN,4800000,0,98,3.8,7.91666666666667E-07,2.04166666666667E-05,0,244092,0,24,0,0,0,1,0,20.4,435,-2,0,98,2,0.6,0,3,3,0,10,0,1,1.5,208058,0,-1,0,0,2315,2548,0,0,481,Aston Villa,Leicester,Fulham,Wolverhampton,,0,8.1,0,4.2,4.9,61.2
Jesse,Lingard,MID,WHU,6700000,0,91,2.75757575757576,4.11578471279964E-07,1.35820895522388E-05,0,435097,2,15,0,0,0,9,0,13.6,17906,7,0,91,-7,1,1,7,13,0,3,0,4,32.3,3015809,0,-1,0,4,973,10275,0,0,269,Burnley,Everton,Brighton,West Brom,Southampton,2.6,2.1,2.1,2.4,2.5,100.4
Jake,Livermore,MID,WBA,4700000,0,24,0.727272727272727,1.54738878143133E-07,5.1063829787234E-06,0,15072,2,34,0,0,0,0,0,5.1,6,-3,0,24,3,0,0,0,0,0,1,0,0,0,5448,1,-1,0,0,1226,3,0,1,101,Wolverhampton,Arsenal,Liverpool,West Ham,Leeds United F.C.,0.4,0.4,0.4,0.4,0.4,25.9
Diego,Llorente,DEF,LEE,4400000,2,41,1.24242424242424,2.8236914600551E-07,9.31818181818182E-06,0,8246,1,11,0,0,0,1,0,9.3,594,-1,0,41,1,1.2,0,5.2,3,0,3,0,0,0.3,30464,0,-1,0,1,978,1786,0,0,215,Brighton,Tottenham,Burnley,Southampton,West Brom,0.7,0.6,0.6,0.6,0.8,41.9
Hugo,Lloris,GLK,TOT,5600000,6,135,4,7.14285714285714E-07,2.41071428571429E-05,0,772861,0,38,0,99,0,0,0,24.1,4129,1,0,135,-1,0.6,0,3.2,12,0,11,0,0,7.2,862438,0,-1,0,0,3060,1078,0,0,625,Sheffield United,Leeds United F.C.,Wolverhampton,Aston Villa,Leicester,4.8,4.4,5.4,4.6,4.3,75.3
Giovani,Lo Celso,MID,TOT,6900000,3,30,0.909090909090909,1.31752305665349E-07,4.34782608695652E-06,0,48241,5,8,0,0,0,1,0,4.3,47,-1,0,30,1,0.2,0,1.6,0,0,4,0,1,0.4,15566,0,-1,0,0,792,31,0,0,124,Sheffield United,Leeds United F.C.,Wolverhampton,Aston Villa,Leicester,0.6,0.5,0.5,0.5,0.5,44.7
Ruben,Loftus-Cheek,MID,FUL,5900000,0,63,1.90909090909091,3.23574730354391E-07,1.06779661016949E-05,0,40078,3,21,0,0,0,1,0,10.7,84,-1,0,63,1,0.3,0,1.5,0,0,11,0,0,0.2,34496,0,-1,0,0,1874,38,0,0,169,Chelsea,Burnley,Southampton,Man Utd,Newcastle,1.2,1.3,1.1,1,1.2,87.6
Andy,Lonergan,GLK,WBA,4000000,0,0,0,0,0,0,2906,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4574,0,-1,0,0,0,7,0,0,0,Wolverhampton,Arsenal,Liverpool,West Ham,Leeds United F.C.,0,0,0,0,0,0
Kevin,Long,DEF,BUR,4300000,0,14,1.8,4.18604651162791E-07,3.25581395348837E-06,0,22320,2,13,0,0,0,0,0,3.3,45,-2,0,14,2,0,0,0,1,0,1,0,0,0.1,13064,0,-1,0,0,636,2,0,0,85,West Ham,Fulham,Leeds United F.C.,Liverpool,Sheffield United,0,0,0,0,0,14
Shane,Long,FWD,SOU,5100000,0,12,1.1,2.15686274509804E-07,2.35294117647059E-06,0,134997,0,6,0,0,0,0,0,2.4,43,-4,0,12,4,0,0,0,0,0,1,0,0,0.4,57958,0,-1,0,0,201,0,0,0,21,Leicester,Liverpool,Crystal Palace,Fulham,Leeds United F.C.,0,0,0,0,0,3.4
Nigel,Lonwijk,DEF,WOL,3900000,0,0,0,0,0,0,1194,0,0,0,0,0,0,0,0,19,-1,0,0,1,0,0,0,0,0,0,0,0,0,1588,0,-1,0,0,0,52,0,0,0,West Brom,Brighton,Tottenham,Everton,Man Utd,0,0,0,0,0,0
Ademola,Lookman,MID,FUL,4800000,2,101,3.4,7.08333333333333E-07,2.10416666666667E-05,0,502847,4,28,0,0,0,4,0,21,1463,-2,0,101,2,0.3,1,1.5,8,0,10,0,4,1.5,604243,0,-1,0,1,2478,962,0,0,348,Chelsea,Burnley,Southampton,Man Utd,Newcastle,3,3.4,2.9,2.7,3,215.8
Jonas,Lossl,GLK,EVE,4300000,0,0,0,0,0,0,10474,0,0,0,0,0,0,0,0,9,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,3190,0,-1,0,0,0,0,0,0,0,Aston Villa,West Ham,Aston Villa,Sheffield United,Wolverhampton,0,0,0,0,0,0
Max,Lowe,DEF,SHU,4200000,0,9,0.272727272727273,6.49350649350649E-08,2.14285714285714E-06,0,6320,1,10,0,0,0,0,0,2.1,8,-3,0,9,3,0,0,0,0,0,0,0,0,0,2827,0,-1,0,0,549,11,0,0,49,Tottenham,Crystal Palace,Everton,Newcastle,Burnley,0.1,0.1,0.1,0.1,0.1,18.4
Matthew,Lowton,DEF,BUR,4400000,0,93,3.2,7.27272727272727E-07,2.11363636363636E-05,0,333059,5,37,0,0,0,1,0,21.1,1309,-1,0,93,1,0.5,0,2.2,6,0,9,0,1,2.3,500223,0,-1,0,1,2610,1263,0,0,463,West Ham,Fulham,Leeds United F.C.,Liverpool,Sheffield United,4,3.8,3,3.8,3,87.6
,Lucas Moura,MID,TOT,6700000,0,79,2.39393939393939,3.57304387155133E-07,1.17910447761194E-05,0,337813,0,17,0,0,0,3,0,11.8,5695,-3,0,79,3,0.4,0,2.6,5,0,4,0,5,2,310990,0,-1,0,1,1352,253,0,0,233,Sheffield United,Leeds United F.C.,Wolverhampton,Aston Villa,Leicester,2.8,1.8,1.8,1.4,1.7,86
John,Lundstram,MID,SHU,4900000,0,47,1.7,3.46938775510204E-07,9.59183673469388E-06,0,750358,8,40,0,0,0,0,0,9.6,91,-6,0,47,6,0.2,1,0.8,2,0,3,0,2,1.3,48379,0,-1,0,0,2017,41,0,1,242,Tottenham,Crystal Palace,Everton,Newcastle,Burnley,0.8,1.1,1.1,0.8,1.4,78.9
Alexis,Mac Allister,MID,BHA,5300000,1,43,1.3030303030303,2.45854774156661E-07,8.11320754716981E-06,0,7657,1,8,0,0,0,1,0,8.1,19,-2,0,43,2,0.2,0,1,3,0,5,0,1,0,4825,0,-1,0,0,921,5,0,0,130,Leeds United F.C.,Wolverhampton,West Ham,Man City,Arsenal,0.7,0.7,0.7,0.7,0.7,51.3
Matt,Macey,GLK,ARS,4000000,0,0,0,0,0,0,149192,0,0,0,0,0,0,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0.9,171821,0,-1,0,0,0,0,0,0,0,Newcastle,West Brom,Chelsea,Crystal Palace,Brighton,0,0,0,0,0,0
James,Maddison,MID,LEI,7300000,2,127,4.7,6.43835616438356E-07,1.73972602739726E-05,0,2250076,4,22,0,0,0,8,0,17.4,7559,3,0,127,-3,0.2,0,1.8,12,0,10,0,7,7.7,2637442,0,-1,0,3,1872,11357,0,0,439,Southampton,Newcastle,Man Utd,Chelsea,Tottenham,4.7,9.4,0,4.9,4,190.2
Frankie,Maguire,MID,SHU,4400000,0,0,0,0,0,0,1036,0,0,0,0,0,0,0,0,17,-1,0,0,1,0,0,0,0,0,0,0,0,0,1419,0,-1,0,0,0,66,0,0,0,Tottenham,Crystal Palace,Everton,Newcastle,Burnley,0,0,0,0,0,0
Harry,Maguire,DEF,MUN,5500000,0,123,3.7,6.72727272727273E-07,2.23636363636364E-05,0,559711,10,35,0,0,0,2,0,22.4,1456,0,0,123,0,0.5,0,2.5,8,0,13,0,2,5.8,667393,0,-1,0,1,2970,5897,0,0,622,Aston Villa,Leicester,Fulham,Wolverhampton,,0,7.8,0,4,4.7,123.3
Riyad,Mahrez,MID,MCI,8000000,0,134,4.06060606060606,5.07575757575758E-07,1.675E-05,0,2070093,0,19,0,0,0,9,0,16.8,12446,-5,0,134,5,0.1,0,0.7,15,0,10,0,6,5.8,2297436,0,-1,0,4,1791,4307,0,0,464,Crystal Palace,Chelsea,Newcastle,Brighton,Everton,3.4,3.7,4,4.1,3.7,206.9
Ainsley,Maitland-Niles,DEF,WBA,4600000,1,64,1.93939393939394,4.21607378129117E-07,1.39130434782609E-05,0,181966,1,18,0,0,0,0,0,13.9,1008,-4,0,64,4,0.7,0,3.2,1,0,6,0,2,0.9,96448,0,-1,0,0,1515,44,0,0,246,Wolverhampton,Arsenal,Liverpool,West Ham,Leeds United F.C.,0,0,1.9,2,1.4,41.2
Josh,Maja,FWD,FUL,5200000,2,37,1.12121212121212,2.15617715617716E-07,7.11538461538462E-06,0,144862,0,7,0,0,0,3,0,7.1,718,-3,0,37,3,0.6,0,3,5,0,5,0,0,0.5,184457,0,-1,0,1,728,223,0,0,119,Chelsea,Burnley,Southampton,Man Utd,Newcastle,0.6,0.6,0.6,0.6,0.7,50.8
Anthony,Mancini,MID,BUR,4400000,0,0,0,0,0,0,1303,0,0,0,0,0,0,0,0,7,-1,0,0,1,0,0,0,0,0,0,0,0,0,1550,0,-1,0,0,0,5,0,0,0,West Ham,Fulham,Leeds United F.C.,Liverpool,Sheffield United,0,0,0,0,0,0
Sadio,Mane,MID,LIV,11700000,0,137,4.6,3.93162393162393E-07,1.17094017094017E-05,0,2315780,3,27,0,0,0,8,0,11.7,2929,-3,0,137,3,0.4,0,4.2,8,0,9,0,9,5.2,1720170,0,-1,0,2,2432,1302,0,0,387,Southampton,West Brom,Burnley,Crystal Palace,,0,4.8,5.6,6,4.5,263.9
Javier,Manquillo,DEF,NEW,4200000,0,28,0.848484848484849,2.02020202020202E-07,6.66666666666667E-06,0,41075,1,15,0,0,0,0,0,6.7,29,-3,0,28,3,0,0,0.2,0,0,3,0,0,0.2,22787,0,-1,0,0,822,31,0,0,136,Arsenal,Leicester,Man City,Sheffield United,Fulham,0.4,0.4,0.5,0.4,0.4,22.2
