FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW1Forecast,GW2Forecast,GW3Forecast,GW4Forecast,GW5Forecast,GW6Forecast,GW7Forecast,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
,David Luiz,DEF,ARS,5500000,0,0,0,0,0,0,12357,0,0,0,0,0,0,0,0,12357,0,0,0,0,0,0,0,0,0,0,0,0,1,205,0,-1,0,0,0,205,0,0,0,Fulham,West Ham,Liverpool,Sheffield United,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Davies,DEF,TOT,5000000,2,2,0.0526315789473684,1.05263157894737E-08,4E-07,0,5183,0,1,0,0,0,0,0,0.4,5183,0,0,2,0,0.4,0,2,0,0,0,0,0,2.6,4164,0,-1,0,0,90,4164,0,0,15,Everton,Southampton,Newcastle,Man Utd,West Ham,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,0.1,0,0,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,0,0.1,0,0.1,0.1,0,0.1,0.1,0,9.2
Tom,Davies,MID,EVE,5500000,1,1,7.23362913010526E-29,1.31520529638278E-35,1.81818181818182E-07,0,487,0,0,0,0,0,0,0,0.2,487,0,0,1,0,0.2,0,1,0,0,0,0,0,0.2,261,0,-1,0,0,1,261,0,0,4,Tottenham,West Brom,Crystal Palace,Brighton,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
Keinan,Davis,FWD,AVL,4500000,0,0,0,0,0,0,23685,0,0,0,0,0,0,0,0,23685,0,0,0,0,0,0,0,0,0,0,0,0,15.8,42183,0,-1,0,0,0,42183,0,0,0,Sheffield United,Fulham,Liverpool,Leicester,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leif,Davis,DEF,LEE,4000000,0,0,0,0,0,0,3779,0,0,0,0,0,0,0,0,3779,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1657,0,-1,0,0,0,1657,0,0,0,Liverpool,Fulham,Sheffield United,Man City,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kevin,De Bruyne,MID,MCI,11500000,0,0,0,0,0,0,24809,0,0,0,0,0,0,0,0,24809,0,0,0,0,0,0,0,0,0,0,0,0,27.7,127589,0,-1,0,0,0,127589,0,0,0,Wolverhampton,Leicester,Leeds United F.C.,Arsenal,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
David,de Gea,GLK,MUN,5500000,0,0,0,0,0,0,4563,0,0,0,0,0,0,0,0,4563,0,0,0,0,0,0,0,0,0,0,0,0,4.3,5944,0,-1,0,0,0,5944,0,0,0,Crystal Palace,Brighton,Tottenham,Newcastle,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bobby,Decordova-Reid,FWD,FUL,5500000,1,1,0.0263157894736842,4.78468899521531E-09,1.81818181818182E-07,0,916,0,0,0,0,0,0,0,0.2,916,0,0,1,0,0.2,0,1,0,0,0,0,0,0.1,505,0,-1,0,0,15,505,0,0,4,Arsenal,Leeds United F.C.,Aston Villa,Wolverhampton,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
Fabian,Delph,MID,EVE,5000000,0,0,0,0,0,0,386,0,0,0,0,0,0,0,0,386,0,0,0,0,0,0,0,0,0,0,0,0,0.1,34,0,-1,0,0,0,34,0,0,0,Tottenham,West Brom,Crystal Palace,Brighton,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leander,Dendoncker,MID,WOL,5000000,1,1,0.0263157894736842,5.26315789473684E-09,2E-07,0,4848,0,0,0,0,0,0,0,0.2,4848,0,0,1,0,0.2,0,1,0,0,0,0,0,2.4,2010,0,-1,0,0,43,2010,0,0,5,Sheffield United,Man City,West Ham,Fulham,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grady,Diangana,MID,WBA,5500000,2,2,0.0526315789473684,9.56937799043062E-09,3.63636363636364E-07,0,1820,0,3,0,0,0,0,0,0.4,1820,0,0,2,0,0.4,0,2,0,0,0,0,0,0.6,968,0,-1,0,0,90,968,0,0,3,Leicester,Everton,Chelsea,Southampton,Burnley,0,0,0.1,0,0.1,0.1,0,0.1,0.1,0.1,0,0,0.1,0.1,0,0,0,0,0,0.1,0,0.1,0,0.1,0.1,0.1,0,0,0,0.1,0.1,0,0.1,0,0,0,0,0,2.7
Eric,Dier,DEF,TOT,5000000,2,2,0.0526315789473684,1.05263157894737E-08,4E-07,0,3098,0,1,0,0,0,0,0,0.4,3098,0,0,2,0,0.4,0,2,0,0,0,0,0,1.7,2345,0,-1,0,0,90,2345,0,0,13,Everton,Southampton,Newcastle,Man Utd,West Ham,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,0.1,0,0,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,0,0.1,0,0.1,0.1,0,0.1,0.1,0,1.8
Lucas,Digne,DEF,EVE,6000000,12,12,0.315789473684211,5.26315789473684E-08,2E-06,0,8939,0,0,0,0,0,0,0,2,8939,0,0,12,0,2,0,12,3,0,1,0,1,8.3,51844,0,-1,0,1,90,51844,0,0,38,Tottenham,West Brom,Crystal Palace,Brighton,Liverpool,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,5.8
Issa,Diop,DEF,WHU,4500000,1,1,0.0263157894736842,5.84795321637427E-09,2.22222222222222E-07,0,4986,0,2,0,0,0,0,0,0.2,4986,0,0,1,0,0.2,0,1,0,0,0,0,0,1.7,1491,0,-1,0,0,90,1491,0,0,15,Newcastle,Arsenal,Wolverhampton,Leicester,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6
Moussa,Djenepo,MID,SOU,5500000,1,1,7.23362913010526E-29,1.31520529638278E-35,1.81818181818182E-07,0,391,0,0,0,0,0,0,0,0.2,391,0,0,1,0,0.2,0,1,0,0,0,0,0,0.1,47,0,-1,0,0,13,47,0,0,4,Crystal Palace,Tottenham,Burnley,West Brom,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4
Matt,Doherty,DEF,TOT,6000000,2,2,0.0526315789473684,8.7719298245614E-09,3.33333333333333E-07,0,53002,0,1,0,0,0,0,0,0.3,53002,0,0,2,0,0.3,0,2,0,0,0,0,0,24.4,13694,0,-1,0,0,75,13694,0,0,6,Everton,Southampton,Newcastle,Man Utd,West Ham,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,0.1,0,0,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,0,0.1,0,0.1,0.1,0,0.1,0.1,0,6
Abdoulaye,Doucoure,MID,EVE,5500000,3,3,0.0789473684210526,1.43540669856459E-08,5.45454545454545E-07,0,5597,0,0,0,0,0,0,0,0.5,5597,0,0,3,0,0.5,0,3,0,0,1,0,0,2.5,7453,0,-1,0,0,90,7453,0,0,20,Tottenham,West Brom,Crystal Palace,Brighton,Liverpool,0.1,0.1,0,0.1,0,0.1,0,0.1,0.1,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1,6.9
Barry,Douglas,DEF,LEE,4000000,0,0,0,0,0,0,37656,0,0,0,0,0,0,0,0,37656,0,0,0,0,0,0,0,0,0,0,0,0,15.2,10876,0,-1,0,0,0,10876,0,0,0,Liverpool,Fulham,Sheffield United,Man City,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Douglas Luiz,MID,AVL,5000000,0,0,0,0,0,0,997,0,0,0,0,0,0,0,0,997,0,0,0,0,0,0,0,0,0,0,0,0,0.4,693,0,-1,0,0,0,693,0,0,0,Sheffield United,Fulham,Liverpool,Leicester,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tommy,Doyle,MID,MCI,4500000,0,0,0,0,0,0,261,0,0,0,0,0,0,0,0,261,0,0,0,0,0,0,0,0,0,0,0,0,0.1,235,0,-1,0,0,0,235,0,0,0,Wolverhampton,Leicester,Leeds United F.C.,Arsenal,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Martin,Dubravka,GLK,NEW,5000000,0,0,0,0,0,0,3059,0,0,0,0,0,0,0,0,3059,0,0,0,0,0,0,0,0,0,0,0,0,0.4,148,0,-1,0,0,0,148,0,0,0,West Ham,Brighton,Tottenham,Burnley,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shane,Duffy,DEF,BHA,4500000,0,0,0,0,0,0,1037,0,0,0,0,0,0,0,0,1037,0,0,0,0,0,0,0,0,0,0,0,0,0.1,61,0,-1,0,0,0,61,0,0,0,Chelsea,Newcastle,Man Utd,Everton,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paul,Dummett,DEF,NEW,4500000,0,0,0,0,0,0,177,0,0,0,0,0,0,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,-1,0,0,0,14,0,0,0,West Ham,Brighton,Tottenham,Burnley,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lewis,Dunk,DEF,BHA,5000000,0,0,0,0,0,0,12577,0,0,0,0,0,0,0,0,12577,0,0,0,0,0,0,0,0,0,0,0,0,8.8,4236,0,-1,0,0,0,4236,0,0,0,Chelsea,Newcastle,Man Utd,Everton,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jimmy,Dunne,DEF,BUR,4000000,0,0,0,0,0,0,780,0,0,0,0,0,0,0,0,780,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2358,0,-1,0,0,0,2358,0,0,0,Leicester,Southampton,Newcastle,West Brom,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Ederson,GLK,MCI,6000000,0,0,0,0,0,0,6151,0,0,0,0,0,0,0,0,6151,0,0,0,0,0,0,0,0,0,0,0,0,5.2,9778,0,-1,0,0,0,9778,0,0,0,Wolverhampton,Leicester,Leeds United F.C.,Arsenal,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyle,Edwards,MID,WBA,5000000,1,1,7.23362913010526E-29,1.44672582602105E-35,2E-07,0,146,0,2,0,0,0,0,0,0.2,146,0,0,1,0,0.2,0,1,0,0,0,0,0,0,78,0,-1,0,0,22,78,0,0,3,Leicester,Everton,Chelsea,Southampton,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
John,Egan,DEF,SHU,5000000,-1,-1,-0.0263157894736842,-5.26315789473684E-09,-2E-07,0,24861,1,2,0,0,0,0,0,-0.2,24861,0,0,-1,0,-0.2,0,-1,0,0,0,0,0,16.6,9685,0,-1,0,0,43,9685,0,0,3,Wolverhampton,Aston Villa,Leeds United F.C.,Arsenal,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anwar,El Ghazi,MID,AVL,6000000,0,0,0,0,0,0,528,0,0,0,0,0,0,0,0,528,0,0,0,0,0,0,0,0,0,0,0,0,0.2,277,0,-1,0,0,0,277,0,0,0,Sheffield United,Fulham,Liverpool,Leicester,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ahmed,El Mohamady,DEF,AVL,4500000,0,0,0,0,0,0,940,0,0,0,0,0,0,0,0,940,0,0,0,0,0,0,0,0,0,0,0,0,0.5,757,0,-1,0,0,0,757,0,0,0,Sheffield United,Fulham,Liverpool,Leicester,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harvey,Elliott,MID,LIV,4500000,0,0,0,0,0,0,558,0,0,0,0,0,0,0,0,558,0,0,0,0,0,0,0,0,0,0,0,0,0.2,265,0,-1,0,0,0,265,0,0,0,Leeds United F.C.,Chelsea,Arsenal,Aston Villa,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Elneny,MID,ARS,4500000,3,3,0.0789473684210526,1.75438596491228E-08,6.66666666666667E-07,0,3086,0,0,0,0,0,0,0,0.7,3086,0,0,3,0,0.7,0,3,0,0,1,0,0,0.5,17252,0,-1,0,0,90,17252,0,0,15,Fulham,West Ham,Liverpool,Sheffield United,Man City,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,0.1,0.1,0,0.1,0.1,0.1,0,0.1,0.1,0,0.1,3.2
,Emerson,DEF,CHE,5000000,0,0,0,0,0,0,419,0,0,0,0,0,0,0,0,419,0,0,0,0,0,0,0,0,0,0,0,0,0.2,254,0,-1,0,0,0,254,0,0,0,Brighton,Liverpool,West Brom,Crystal Palace,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bjorn,Engels,DEF,AVL,4500000,0,0,0,0,0,0,345,0,0,0,0,0,0,0,0,345,0,0,0,0,0,0,0,0,0,0,0,0,0.2,150,0,-1,0,0,0,150,0,0,0,Sheffield United,Fulham,Liverpool,Leicester,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jonny,Evans,DEF,LEI,5500000,0,0,0,0,0,0,486,0,0,0,0,0,0,0,0,486,0,0,0,0,0,0,0,0,0,0,0,0,0.1,102,0,-1,0,0,0,102,0,0,0,West Brom,Burnley,Man City,West Ham,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eberechi,Eze,MID,CRY,6000000,1,1,7.23362913010526E-29,1.20560485501754E-35,1.66666666666667E-07,0,2073,0,0,0,0,0,0,0,0.2,2073,0,0,1,0,0.2,0,1,0,0,0,0,0,0.6,2011,0,-1,0,0,9,2011,0,0,3,Southampton,Man Utd,Everton,Chelsea,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7
Lukasz,Fabianski,GLK,WHU,5000000,1,1,0.0263157894736842,5.26315789473684E-09,2E-07,0,4352,0,2,0,0,0,0,0,0.2,4352,0,0,1,0,0.2,0,1,0,0,0,0,0,1.7,1022,0,-1,0,0,90,1022,0,0,9,Newcastle,Arsenal,Wolverhampton,Leicester,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
,Fabinho,MID,LIV,5500000,4,4,2.8934516520421E-28,5.2608211855311E-35,7.27272727272727E-07,0,5524,0,1,0,0,0,0,0,0.7,5524,0,0,4,0,0.7,0,4,0,0,0,0,1,1.5,4383,0,-1,0,0,32,4383,0,0,13,Leeds United F.C.,Chelsea,Arsenal,Aston Villa,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7
,Fabio Silva,FWD,WOL,5500000,0,0,0,0,0,0,3620,0,0,0,0,0,0,0,0,3620,0,0,0,0,0,0,0,0,0,0,0,0,1.4,4999,0,-1,0,0,0,4999,0,0,0,Sheffield United,Man City,West Ham,Fulham,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Fabri,GLK,FUL,4000000,0,0,0,0,0,0,1951,0,0,0,0,0,0,0,0,1951,0,0,0,0,0,0,0,0,0,0,0,0,2,1702,0,-1,0,0,0,1702,0,0,0,Arsenal,Leeds United F.C.,Aston Villa,Wolverhampton,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Felipe Anderson,MID,WHU,6500000,1,1,7.23362913010526E-29,1.11286602001619E-35,1.53846153846154E-07,0,3095,0,0,0,0,0,0,0,0.2,3095,0,0,1,0,0.2,0,1,0,0,0,0,0,0.5,823,0,-1,0,0,1,823,0,0,5,Newcastle,Arsenal,Wolverhampton,Leicester,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3
Nathan,Ferguson,DEF,CRY,4000000,0,0,0,0,0,0,4317,0,0,0,0,0,0,0,0,4317,0,0,0,0,0,0,0,0,0,0,0,0,1.8,1491,0,-1,0,0,0,1491,0,0,0,Southampton,Man Utd,Everton,Chelsea,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Fernandes,MID,MUN,10500000,0,0,0,0,0,0,19858,0,0,0,0,0,0,0,0,19858,0,0,0,0,0,0,0,0,0,0,0,0,18.8,113914,0,-1,0,0,0,113914,0,0,0,Crystal Palace,Brighton,Tottenham,Newcastle,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Fernandes,MID,TOT,5000000,0,0,0,0,0,0,472,0,0,0,0,0,0,0,0,472,0,0,0,0,0,0,0,0,0,0,0,0,0.1,241,0,-1,0,0,0,241,0,0,0,Everton,Southampton,Newcastle,Man Utd,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Federico,Fernandez,DEF,NEW,5000000,6,6,0.157894736842105,3.15789473684211E-08,1.2E-06,0,2315,0,0,0,0,0,0,0,1.2,2315,0,0,6,0,1.2,0,6,0,0,1,0,0,1.6,3650,0,-1,0,0,90,3650,0,0,27,West Ham,Brighton,Tottenham,Burnley,Man Utd,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.2,2.8
,Fernandinho,DEF,MCI,5500000,0,0,0,0,0,0,1823,0,0,0,0,0,0,0,0,1823,0,0,0,0,0,0,0,0,0,0,0,0,1.2,2372,0,-1,0,0,0,2372,0,0,0,Wolverhampton,Leicester,Leeds United F.C.,Arsenal,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sam,Field,MID,WBA,5000000,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,-1,0,0,0,18,0,0,0,Leicester,Everton,Chelsea,Southampton,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roberto,Firmino,FWD,LIV,9500000,1,1,0.0263157894736842,2.77008310249307E-09,1.05263157894737E-07,0,21156,1,3,0,0,0,0,0,0.1,21156,0,0,1,0,0.1,0,1,0,0,0,0,0,4.1,2547,0,-1,0,0,90,2547,0,0,10,Leeds United F.C.,Chelsea,Arsenal,Aston Villa,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1
John,Fleck,MID,SHU,6000000,1,1,0.0263157894736842,4.3859649122807E-09,1.66666666666667E-07,0,1247,0,2,0,0,0,0,0,0.2,1247,0,0,1,0,0.2,0,1,0,0,0,0,0,0.6,857,0,-1,0,0,43,857,0,0,3,Wolverhampton,Aston Villa,Leeds United F.C.,Arsenal,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phil,Foden,MID,MCI,6500000,0,0,0,0,0,0,10776,0,0,0,0,0,0,0,0,10776,0,0,0,0,0,0,0,0,0,0,0,0,4.1,13097,0,-1,0,0,0,13097,0,0,0,Wolverhampton,Leicester,Leeds United F.C.,Arsenal,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wes,Foderingham,GLK,SHU,4500000,0,0,0,0,0,0,248,0,0,0,0,0,0,0,0,248,0,0,0,0,0,0,0,0,0,0,0,0,0.2,136,0,-1,0,0,0,136,0,0,0,Wolverhampton,Aston Villa,Leeds United F.C.,Arsenal,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pablo,Fornals,MID,WHU,6500000,2,2,1.44672582602105E-28,2.22573204003239E-35,3.07692307692308E-07,0,447,0,1,0,0,0,0,0,0.3,447,0,0,2,0,0.3,0,2,0,0,0,0,0,0.1,99,0,-1,0,0,66,99,0,0,8,Newcastle,Arsenal,Wolverhampton,Leicester,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
Adam,Forshaw,MID,LEE,5000000,0,0,0,0,0,0,322,0,0,0,0,0,0,0,0,322,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,-1,0,0,0,13,0,0,0,Liverpool,Fulham,Sheffield United,Man City,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fraser,Forster,GLK,SOU,4000000,0,0,0,0,0,0,528,0,0,0,0,0,0,0,0,528,0,0,0,0,0,0,0,0,0,0,0,0,0.4,6007,0,-1,0,0,0,6007,0,0,0,Crystal Palace,Tottenham,Burnley,West Brom,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Timothy,Fosu-Mensah,DEF,MUN,4500000,0,0,0,0,0,0,237,0,0,0,0,0,0,0,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0.1,151,0,-1,0,0,0,151,0,0,0,Crystal Palace,Brighton,Tottenham,Newcastle,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Juan,Foyth,DEF,TOT,4500000,0,0,0,0,0,0,599,0,0,0,0,0,0,0,0,599,0,0,0,0,0,0,0,0,0,0,0,0,0.2,246,0,-1,0,0,0,246,0,0,0,Everton,Southampton,Newcastle,Man Utd,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan,Fraser,MID,NEW,6000000,0,0,0,0,0,0,5298,0,0,0,0,0,0,0,0,5298,0,0,0,0,0,0,0,0,0,0,0,0,1.1,1451,0,-1,0,0,0,1451,0,0,0,West Ham,Brighton,Tottenham,Burnley,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
