FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW4Forecast,GW5Forecast,GW6Forecast,GW7Forecast,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Kamil,Grosicki,MID,WBA,5300000,0,0,0,0,0,0,5414,0,0,0,0,0,0,0,0,102,-2,0,0,2,0,0,0,0,0,0,0,0,0,259,0,-1,0,0,0,1,0,0,0,Southampton,Burnley,Brighton,Fulham,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pascal,Gro?,MID,BHA,5900000,1,3,1,1.69491525423729E-07,5.08474576271186E-07,0,6201,0,1,0,0,0,0,0,0.5,177,-1,0,3,1,0.1,0,0.8,0,0,0,0,0,0.1,1111,0,-1,0,0,35,30,0,0,12,Everton,Crystal Palace,West Brom,Tottenham,Burnley,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.9,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.5,0.5,0.5,0.5,0.6,0.5,0.6,0.5,0.8,0.8,0.5,0.6,0.5,0.5,0.5,3.7
Jay-Roy,Grot,MID,LEE,4900000,0,0,0,0,0,0,1633,0,0,0,0,0,0,0,0,72,-1,0,0,1,0,0,0,0,0,0,0,0,0,612,0,-1,0,0,0,24,0,0,0,Man City,Wolverhampton,Aston Villa,Leicester,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vicente,Guaita,GLK,CRY,5000000,0,15,3.8,7.6E-07,3E-06,0,113729,0,7,0,13,0,0,0,3,6066,0,0,15,0,0.8,0,3.8,3,0,1,0,0,4.4,203760,0,-1,0,1,360,6232,0,0,69,Chelsea,Brighton,Fulham,Wolverhampton,Leeds United F.C.,5.6,1.9,4.7,4.9,2.3,4.6,1.9,4.3,2.6,3.6,4.4,5.2,2.5,4.1,3.2,5.7,3.9,3.7,5.2,3.1,3,4.8,2.7,4.7,3.8,4.4,2.4,2.7,3.4,3.5,4.2,4.4,4.9,3.1,5.7,9.4
Johann Berg,Gudmundsson,MID,BUR,5400000,1,1,0.5,9.25925925925926E-08,1.85185185185185E-07,0,13230,0,1,0,0,0,0,0,0.2,40,-1,0,1,1,0.1,0,0.3,0,0,0,0,0,0,9899,0,-1,0,0,22,11,0,0,3,Newcastle,West Brom,Tottenham,Chelsea,Brighton,0.3,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.5
Matteo,Guendouzi,MID,ARS,4800000,0,0,0,0,0,0,7491,0,0,0,0,0,0,0,0,244,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,2366,0,-1,0,0,0,129,0,0,0,Sheffield United,Man City,Leicester,Man Utd,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frederic,Guilbert,DEF,AVL,4500000,0,0,0,0,0,0,3657,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0.1,629,0,-1,0,0,0,21,0,0,0,Liverpool,Leicester,Leeds United F.C.,Southampton,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ilkay,Gundogan,MID,MCI,5400000,0,0,0,0,0,0,27955,0,0,0,0,0,0,0,0,653,-1,0,0,1,0,0,0,0,0,0,0,0,0.3,9284,0,-1,0,0,0,18,0,0,0,Leeds United F.C.,Arsenal,West Ham,Sheffield United,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Angus,Gunn,GLK,SOU,4500000,0,0,0,0,0,0,6535,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0.3,1151,0,-1,0,0,0,39,0,0,0,West Brom,Chelsea,Everton,Aston Villa,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sebastien,Haller,FWD,WHU,6300000,1,8,2,3.17460317460317E-07,1.26984126984127E-06,0,24824,0,1,0,0,0,1,0,1.3,619,-2,0,8,2,0.3,0,2,0,0,0,0,0,0.3,4176,0,-1,0,0,29,165,0,0,33,Leicester,Tottenham,Man City,Liverpool,Fulham,1.2,2.6,1.4,1.4,2.1,1.6,1,2.3,1.3,1.7,1.8,1.4,1.2,1.1,2.3,1.9,1.5,1.1,1,2.7,1.9,1.9,2,1.4,2.7,1.3,1.1,1.2,2.5,1,2.2,1.1,2.6,2,1.1,9.1
Rekeem,Harper,MID,WBA,4500000,0,1,0.333333333333333,7.40740740740741E-08,2.22222222222222E-07,0,18964,0,2,0,0,0,0,0,0.2,551,0,0,1,0,0,0,0.2,0,0,0,0,0,0.5,13179,0,-1,0,0,21,71,0,0,3,Southampton,Burnley,Brighton,Fulham,Tottenham,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.4
Jack,Harrison,MID,LEE,5500000,0,16,5.3,9.63636363636364E-07,2.90909090909091E-06,0,163737,0,7,0,0,0,1,0,2.9,3794,0,0,16,0,0.7,0,4,1,0,1,0,1,2.2,227343,0,-1,0,0,270,2173,0,0,52,Man City,Wolverhampton,Aston Villa,Leicester,Crystal Palace,2.7,4.2,4.9,3.7,4.6,4.4,5.3,7.4,4.8,3.4,6.6,4.9,6,7.2,4.7,3.4,8,5.4,4,3.5,4.9,6.3,4.1,4.6,3.1,8,6.7,5.9,3.3,4,8,3.9,7.4,6.6,5.1,20
,Harry Wilson,MID,LIV,5300000,0,0,0,0,0,0,3925,0,0,0,0,0,0,0,0,74,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,347,0,-1,0,0,0,13,0,0,0,Aston Villa,Everton,Sheffield United,West Ham,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joe,Hart,GLK,TOT,4500000,0,0,0,0,0,0,17294,0,0,0,0,0,0,0,0,551,0,0,0,0,0,0,0,0,0,0,0,0,0.8,3497,0,-1,0,0,0,132,0,0,0,Man Utd,West Ham,Burnley,Brighton,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kortney,Hause,DEF,AVL,4500000,0,0,0,0,0,0,2388,0,0,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0.1,553,0,-1,0,0,0,2,0,0,0,Liverpool,Leicester,Leeds United F.C.,Southampton,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kai,Havertz,MID,CHE,8400000,6,14,3.5,4.16666666666667E-07,1.66666666666667E-06,0,549394,0,4,0,0,0,0,0,1.7,13832,-1,0,14,1,0.4,0,3.5,0,0,1,0,2,9,300895,0,-1,0,0,304,10355,0,0,50,Crystal Palace,Southampton,Man Utd,Burnley,Sheffield United,1.8,1.8,4.3,4.8,2.4,5.2,1.8,1.8,3.4,4,1.8,3.2,1.8,1.8,3.4,5.2,1.8,1.8,4.7,4.9,1.8,4.3,1.8,1.8,3.4,3.7,1.8,3,1.8,3,1.8,3.8,1.8,1.8,3.1,18.5
Isaac,Hayden,MID,NEW,5000000,2,7,1.8,3.6E-07,1.4E-06,0,3282,2,5,0,0,0,0,0,1.4,110,0,0,7,0,0.4,0,1.8,0,0,1,0,0,0.1,1577,0,-1,0,0,360,74,0,0,34,Burnley,Man Utd,Wolverhampton,Everton,Southampton,0.9,0.9,1.5,0.9,1.7,0.9,1,1.1,0.9,1.2,0.9,1.4,0.9,0.9,2,1.1,0.9,1.2,0.9,0.9,2,1.7,0.9,1.5,0.9,2.2,0.9,1.9,0.9,1.4,0.9,1.3,0.9,0.9,2.2,8.5
Tom,Heaton,GLK,AVL,4500000,0,0,0,0,0,0,1550,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0.1,513,0,-1,0,0,0,19,0,0,0,Liverpool,Leicester,Leeds United F.C.,Southampton,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michael,Hector,DEF,FUL,4400000,0,0,0,0,0,0,10347,1,10,0,0,0,0,0,0,296,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,2950,0,-1,0,0,237,73,0,0,33,Wolverhampton,Sheffield United,Crystal Palace,West Brom,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7
,Hegazi,DEF,WBA,4400000,0,0,0,0,0,0,50895,0,0,0,0,0,0,0,0,623,-1,0,0,1,0,0,0,0,0,0,0,0,0.5,2133,0,-1,0,0,0,86,0,0,0,Southampton,Burnley,Brighton,Fulham,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dean,Henderson,GLK,MUN,5400000,0,0,0,0,0,0,76896,0,0,0,0,0,0,0,0,2252,-1,0,0,1,0,0,0,0,0,0,0,0,2,6506,0,-1,0,0,0,246,0,0,0,Tottenham,Newcastle,Chelsea,Arsenal,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,Henderson,MID,LIV,5400000,0,3,1,1.85185185185185E-07,5.55555555555556E-07,0,119630,0,2,0,0,0,0,0,0.6,2669,-1,0,3,1,0.1,0,0.8,0,0,0,0,0,1.3,11514,0,-1,0,0,110,115,0,0,25,Aston Villa,Everton,Sheffield United,West Ham,Man City,0,0,0.5,0.5,0.5,0.5,0.8,0.5,0.8,0.5,0.5,0.5,1,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.5,4.8
Jeff,Hendrick,MID,NEW,5100000,2,20,5,9.80392156862745E-07,3.92156862745098E-06,0,181886,0,5,0,0,0,1,0,3.9,10818,1,0,20,-1,1,0,5,3,0,1,0,1,4.9,406298,0,-1,0,1,343,3347,0,0,57,Burnley,Man Utd,Wolverhampton,Everton,Southampton,2.5,2.5,6.8,2.5,7,2.5,5.3,5.5,2.5,6,2.5,6.4,2.5,2.5,7.5,5.6,2.5,6,2.5,2.5,7.5,7.1,2.5,6.6,2.5,7.5,2.5,7.5,2.5,6.4,2.5,6,2.5,3.3,7.5,11.6
Wayne,Hennessey,GLK,CRY,4500000,0,0,0,0,0,0,17486,0,0,0,0,0,0,0,0,536,0,0,0,0,0,0,0,0,0,0,0,0,0.7,4643,0,-1,0,0,0,93,0,0,0,Chelsea,Brighton,Fulham,Wolverhampton,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Hernandez,MID,LEE,5800000,0,2,0.666666666666667,1.14942528735632E-07,3.44827586206897E-07,0,101677,0,3,0,0,0,0,0,0.3,1340,-2,0,2,2,0.1,0,0.5,0,0,0,0,0,0.5,12243,0,-1,0,0,61,19,0,0,8,Man City,Wolverhampton,Aston Villa,Leicester,Crystal Palace,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.5,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,1.3
Ki-Jana,Hoever,DEF,WOL,4500000,1,2,0.666666666666667,1.48148148148148E-07,4.44444444444444E-07,0,557,0,1,0,0,0,0,0,0.4,43,0,0,2,0,0.2,0,1,0,0,0,0,0,0,1480,0,-1,0,0,29,92,0,0,9,Fulham,Leeds United F.C.,Newcastle,Crystal Palace,Leicester,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.6,0.4,0.3,0.3,0.3,0.7,0.3,0.3,0.3,0.5,0.4,0.3,0.3,0.3,0.3,0.4,0.5,0.3,0.6,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.2
Pierre-Emile,H?jbjerg,MID,TOT,4900000,0,5,1.7,3.46938775510204E-07,1.02040816326531E-06,0,38006,1,4,0,0,0,0,0,1,1221,-1,0,5,1,0.2,0,1.2,0,0,0,0,0,0.8,17762,0,-1,0,0,270,856,0,0,36,Man Utd,West Ham,Burnley,Brighton,West Brom,1.4,0.8,1.6,0.8,1.2,0.8,1.7,0.8,0.8,1.1,0.8,1.3,0.8,0.8,0.9,1.7,0.8,1.9,0.8,0.8,1.1,0.8,0.8,0.8,0.9,0.8,2.2,0.8,1,1.9,0.9,1,0.8,0.8,1,8.9
Rob,Holding,DEF,ARS,4500000,0,9,3,6.66666666666667E-07,2E-06,0,82632,0,4,0,0,0,0,0,2,3713,0,0,9,0,0.5,0,2.2,0,0,1,0,0,2.7,153051,0,-1,0,0,270,2072,0,0,58,Sheffield United,Man City,Leicester,Man Utd,Aston Villa,3.1,4.5,1.8,4.5,4.1,2,2.7,3.2,2.2,1.7,1.5,1.9,3.2,2.8,3.3,1.5,2.2,3.6,3.4,3.9,1.7,3.3,2.2,3.1,1.9,2.3,3.7,2.9,2,1.5,3.6,2.9,3.9,3.4,1.5,6.8
Mason,Holgate,DEF,EVE,4900000,0,0,0,0,0,0,5033,0,0,0,0,0,0,0,0,98,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,192,0,-1,0,0,0,6,0,0,0,Brighton,Liverpool,Southampton,Newcastle,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Conor,Hourihane,MID,AVL,6000000,0,17,8.5,1.41666666666667E-06,2.83333333333333E-06,0,5344,0,0,0,0,0,1,0,2.8,610,0,0,17,0,1,0,5.7,3,0,2,0,1,0.3,19083,0,-1,0,1,137,993,0,0,57,Liverpool,Leicester,Leeds United F.C.,Southampton,Arsenal,7.8,10.1,8.8,10.2,9.4,7.9,8.9,7.9,11.4,10.2,11,8.2,12.8,11.9,8.9,9,12.8,11.9,10.3,9.7,12.8,8.4,10,9.3,12.8,11.3,9.9,10.7,6.6,10.8,10,9,8.9,12.7,7.4,16.3
Callum,Hudson-Odoi,MID,CHE,5800000,3,10,3.33333333333333,5.74712643678161E-07,1.72413793103448E-06,0,21533,0,0,0,0,0,1,0,1.7,901,-2,0,10,2,0.4,0,2.5,0,0,1,0,0,0.4,15227,0,-1,0,0,137,1622,0,0,44,Crystal Palace,Southampton,Man Utd,Burnley,Sheffield United,1.7,1.7,4,4.5,2.2,5,1.7,1.7,3.2,3.8,1.7,2.9,1.7,1.7,3.2,4.9,1.7,1.7,4.4,4.6,1.7,4,1.7,1.7,3.2,3.5,1.7,2.7,1.7,2.7,1.7,3.5,1.7,1.7,2.9,15.5
Jordan,Hugill,FWD,WHU,5500000,0,0,0,0,0,0,345,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,-1,0,0,0,5,0,0,0,Leicester,Tottenham,Man City,Liverpool,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Odion,Ighalo,FWD,MUN,6300000,0,1,1,1.58730158730159E-07,1.58730158730159E-07,0,12904,0,1,0,0,0,0,0,0.2,405,-2,0,1,2,0,0,0.3,0,0,0,0,0,0.2,3570,0,-1,0,0,9,100,0,0,1,Tottenham,Newcastle,Chelsea,Arsenal,Everton,0.5,1.2,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,1.2,0.6,0.5,0.5,0.5,0.5,0.9,0.5,0.8,0.9,0.5,0.7,0.5,1.2,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.2
Kelechi,Iheanacho,FWD,LEI,5800000,1,2,1,1.72413793103448E-07,3.44827586206897E-07,0,29170,0,1,0,0,0,0,0,0.3,644,-2,0,2,2,0.1,0,0.5,0,0,0,0,0,0.4,5552,0,-1,0,0,31,152,0,0,9,West Ham,Aston Villa,Arsenal,Leeds United F.C.,Wolverhampton,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.7,0.5,0.5,1.1,0.6,0.6,1.1,0.5,0.5,0.5,0.5,1.2,0.5,0.5,0.5,0.5,1.1,0.5,0.9,0.5,0.5,0.6,0.5,0.5,0.5,1.2,0.7,0.5,0
Danny,Ings,FWD,SOU,8500000,2,24,6,7.05882352941176E-07,2.82352941176471E-06,0,606390,0,6,0,0,0,3,0,2.8,16783,0,0,24,0,0.7,0,6,4,0,2,0,0,20.7,423815,0,-1,0,0,360,13143,0,0,97,West Brom,Chelsea,Everton,Aston Villa,Newcastle,7.2,9,5.3,5.6,4.9,7.5,6.5,9,7.3,6.8,6.2,9,5.7,5.1,8.2,7.9,5.8,4.3,9,9,4.7,4.1,7.3,8.5,5.8,9,6.5,8.6,7.1,9,5.5,8.4,6.3,6.1,6,25.5
Ryan,Inniss,DEF,CRY,4000000,0,0,0,0,0,0,1492,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0.1,3908,0,-1,0,0,0,62,0,0,0,Chelsea,Brighton,Fulham,Wolverhampton,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Branislav,Ivanovic,DEF,WBA,4500000,0,0,0,0,0,0,2365,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0.1,4856,0,-1,0,0,0,108,0,0,0,Southampton,Burnley,Brighton,Fulham,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alex,Iwobi,MID,EVE,5900000,5,7,2.33333333333333,3.95480225988701E-07,1.1864406779661E-06,0,6718,0,2,0,0,0,0,0,1.2,192,-1,0,7,1,0.3,0,1.8,0,0,0,0,1,0.2,2068,0,-1,0,0,88,319,0,0,19,Brighton,Liverpool,Southampton,Newcastle,Man Utd,1.2,1.2,1.9,3,1.2,2.7,1.2,2.3,1.2,1.4,1.2,2.4,1.2,1.3,1.8,1.3,1.2,1.2,1.4,1.9,1.4,1.6,1.2,2.4,1.3,1.7,1.2,2.7,1.2,1.3,1.2,1.2,2.1,1.2,1.6,5.6
Jose,Izquierdo,MID,BHA,5500000,0,0,0,0,0,0,9742,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,9710,0,-1,0,0,0,3,0,0,0,Everton,Crystal Palace,West Brom,Tottenham,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Jack Robinson,DEF,SHU,4400000,1,3,1,2.27272727272727E-07,6.81818181818182E-07,0,5016,0,3,0,0,0,0,0,0.7,118,-1,0,3,1,0.2,0,0.8,0,0,0,0,0,0.2,1669,0,-1,0,0,180,148,0,0,17,Arsenal,Fulham,Liverpool,Man City,Chelsea,0.5,0.5,1.1,0.6,0.8,0.5,0.5,0.5,0.5,0.7,0.6,0.5,0.5,0.6,0.5,0.5,1.1,1,0.5,0.5,0.5,0.6,0.7,0.5,0.5,0.9,0.5,0.5,0.6,0.5,0.6,0.6,0.5,0.7,0.5,2.4
Phil,Jagielka,DEF,SHU,4000000,0,0,0,0,0,0,9942,0,0,0,0,0,0,0,0,459,0,0,0,0,0,0,0,0,0,0,0,0,0.5,30637,0,-1,0,0,0,809,0,0,0,Arsenal,Fulham,Liverpool,Man City,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alireza,Jahanbakhsh,MID,BHA,5500000,0,5,1.66666666666667,3.03030303030303E-07,9.09090909090909E-07,0,1974,1,1,0,0,0,0,0,0.9,149,0,0,5,0,0.2,0,1.2,0,0,0,0,1,0.1,1001,0,-1,0,0,28,6,0,0,27,Everton,Crystal Palace,West Brom,Tottenham,Burnley,0,0,0,1.6,0.8,0.9,0.8,0.8,1.1,2,0.8,0.9,0.8,0.8,1.2,1.1,0.8,0.8,1.2,1.7,0.8,0.8,1.3,0.8,1.4,0.8,1.4,0.8,1.7,1.8,0.8,1.3,0.8,0.8,1,10
Daniel,James,MID,MUN,6400000,0,1,0.5,7.8125E-08,1.5625E-07,0,14792,0,1,0,0,0,0,0,0.2,510,-1,0,1,1,0,0,0.3,0,0,0,0,0,0.3,5277,0,-1,0,0,45,166,0,0,4,Tottenham,Newcastle,Chelsea,Arsenal,Everton,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,2.9
Matty,James,MID,LEI,4500000,0,0,0,0,0,0,18761,0,0,0,0,0,0,0,0,710,0,0,0,0,0,0,0,0,0,0,0,0,0.5,10413,0,-1,0,0,0,355,0,0,0,West Ham,Aston Villa,Arsenal,Leeds United F.C.,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Reece,James,DEF,CHE,5100000,0,16,5.3,1.03921568627451E-06,3.13725490196078E-06,0,335720,1,6,0,0,0,1,0,3.1,79594,1,0,16,-1,0.8,0,4,4,0,0,0,1,15.3,875353,0,-1,0,1,270,4572,0,0,86,Crystal Palace,Southampton,Man Utd,Burnley,Sheffield United,4.3,2.6,8,8,4.2,8,2.6,2.6,5.2,8,4,6.4,4.5,3.6,6.8,8,3.7,2.9,8,7.9,2.6,6.7,3.8,2.6,6.3,8,3.9,8,2.6,6.9,2.6,8,3,2.6,8,28.1
,Jesus,FWD,MCI,9400000,0,6,6,6.38297872340426E-07,6.38297872340426E-07,0,185018,1,1,0,0,0,1,0,0.6,3790,-1,0,6,1,0.2,0,2,1,0,0,0,0,1.1,121149,0,-1,0,0,90,87,0,0,28,Leeds United F.C.,Arsenal,West Ham,Sheffield United,Liverpool,0,0,6.6,8.9,4,9,5.3,5.1,9,6.1,8.3,3.9,7.9,9,4.7,6,9,6.2,9,8.8,5.1,7.4,4.6,5.3,9,3.7,8.4,5,6.2,4.2,9,3.1,9,9,4.2,10.6
Raul,Jimenez,FWD,WOL,8600000,2,16,4,4.65116279069767E-07,1.86046511627907E-06,0,490305,0,7,0,0,0,2,0,1.9,25039,1,0,16,-1,0.5,0,4,2,0,2,0,0,24.4,851042,1,-1,0,0,360,16551,0,0,57,Fulham,Leeds United F.C.,Newcastle,Crystal Palace,Leicester,4.1,4.8,2.5,3.9,4.6,2.7,3.8,4.9,2.1,2,6,4,6,6,2.7,4.7,5.6,5.2,3,2.8,4.5,3.2,6,3,2.5,6,2.9,6,4.4,4.2,5.8,3.2,6,4.1,4.2,22.1
,Joelinton,FWD,NEW,5900000,1,4,1,1.69491525423729E-07,6.77966101694915E-07,0,17022,2,3,0,0,0,0,0,0.7,493,-1,0,4,1,0.2,0,1,0,0,0,0,0,0.3,3962,0,-1,0,0,213,198,0,0,22,Burnley,Man Utd,Wolverhampton,Everton,Southampton,0.5,0.5,0.6,0.5,0.6,0.5,0.8,0.5,0.5,0.7,0.5,1,0.5,0.5,0.8,0.5,0.5,0.5,0.5,0.5,0.9,1.3,0.5,1,0.5,1.3,0.5,1.1,0.5,0.7,0.5,0.6,0.5,0.5,1.4,9.4
Stefan,Johansen,MID,FUL,4900000,0,0,0,0,0,0,1808,0,0,0,0,0,0,0,0,31,-1,0,0,1,0,0,0,0,0,0,0,0,0,239,0,-1,0,0,0,12,0,0,0,Wolverhampton,Sheffield United,Crystal Palace,West Brom,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Johnson,DEF,WHU,4000000,0,1,0.333333333333333,8.33333333333333E-08,2.5E-07,0,56487,0,0,0,0,0,0,0,0.2,1875,0,0,1,0,0,0,0.2,0,0,0,0,0,2.4,39498,0,-1,0,0,41,1743,0,0,4,Leicester,Tottenham,Man City,Liverpool,Fulham,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.5
Sam,Johnstone,GLK,WBA,4500000,3,8,2,4.44444444444444E-07,1.77777777777778E-06,0,21673,0,13,0,19,0,0,0,1.8,595,0,0,8,0,0.4,0,2,0,0,0,0,0,0.7,17744,0,-1,0,0,360,575,0,0,73,Southampton,Burnley,Brighton,Fulham,Tottenham,1.2,1.1,1.8,1.8,1,2.9,1.6,1.7,2.1,2.8,2.4,2.8,1,1.1,1.2,1.9,1.7,1,1.6,1.8,2.1,1.7,1,1,2,1,2.3,1,1.2,2.5,1.4,1.1,2.1,1.5,1,9.2
