FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW6Forecast,GW7Forecast,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Adam,Lallana,MID,BHA,6300000,3,10,2,3.17460317460317E-07,1.58730158730159E-06,0,61710,0,5,0,0,0,0,0,1.6,729,-2,0,10,2,0.3,0,2,0,0,1,0,0,0.5,7771,0,-1,0,0,290,288,0,0,39,West Brom,Tottenham,Burnley,Aston Villa,Liverpool,1.2,1.7,1.1,1,1,1.1,2.2,1.9,1.5,1.4,1.1,1,1,1.7,1,1,1,2.4,1,1,1.4,1,1.3,1,1.7,1,1.4,2.1,1,1.5,1,1,1.1,7.7
Erik,Lamela,MID,TOT,5900000,0,5,1,1.69491525423729E-07,8.47457627118644E-07,0,13483,1,3,0,0,0,0,0,0.8,440,-1,0,5,1,0,0,0.2,0,0,0,0,1,0.2,8595,0,-1,0,0,85,255,0,0,18,Burnley,Brighton,West Brom,Man City,Chelsea,0.9,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.7,0.5,0.6,0.5,0.5,0.8,8.4
Tariq,Lamptey,DEF,BHA,4700000,1,14,2.3,4.8936170212766E-07,2.97872340425532E-06,0,257092,2,10,0,0,0,0,0,3,6991,2,0,14,-2,0.2,0,1,0,0,0,0,3,11.4,862418,0,-1,0,0,462,10211,0,0,75,West Brom,Tottenham,Burnley,Aston Villa,Liverpool,1.8,2.2,1.4,2.2,2,1.2,2.9,2.7,1.4,2.2,1.7,1.4,3.2,1.9,1.4,1.2,2.4,2.9,1.4,2.1,2,1.2,1.2,1.2,3.4,1.2,2,2,1.2,2.2,1.3,2.6,1.8,23.2
Henri,Lansbury,MID,AVL,4400000,0,0,0,0,0,0,11214,0,0,0,0,0,0,0,0,644,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,4141,0,-1,0,0,0,31,0,0,0,Leeds United F.C.,Southampton,Arsenal,Brighton,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manuel,Lanzini,MID,WHU,6400000,0,5,1,1.5625E-07,7.8125E-07,0,3711,1,0,0,0,0,1,0,0.8,451,-1,0,5,1,0.2,0,1.2,0,0,0,0,0,0.1,4537,0,-1,0,0,13,644,0,0,19,Man City,Liverpool,Fulham,Sheffield United,Aston Villa,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.8,0.5,0.5,0.5,0.5,4.2
Aymeric,Laporte,DEF,MCI,6000000,0,2,0.5,8.33333333333333E-08,3.33333333333333E-07,0,215487,0,1,0,0,0,0,0,0.3,6929,0,0,2,0,0.1,0,0.5,0,0,0,0,0,2.5,47836,0,-1,0,0,90,490,0,0,9,West Ham,Sheffield United,Liverpool,Tottenham,Burnley,0,0,0.2,0.2,0.2,0.2,0.5,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.8
Jamaal,Lascelles,DEF,NEW,4400000,2,10,2,4.54545454545455E-07,2.27272727272727E-06,0,161449,1,9,0,0,0,0,0,2.3,2124,-1,0,10,1,0.2,0,1,0,0,1,0,0,2.2,67413,0,-1,0,0,447,713,0,0,67,Wolverhampton,Everton,Southampton,Chelsea,Crystal Palace,1.8,1,1,1,1.9,1.9,1.2,1.6,1,2.8,1.4,1,1.7,1.6,1,1.4,1.5,1,1.7,3,1,1.7,1,1.7,1,2.5,1,2.1,1.2,2.5,1.9,1,2.4,9.3
Maxime,Le Marchand,DEF,FUL,4300000,0,1,0.2,4.65116279069767E-08,2.32558139534884E-07,0,7876,2,1,0,0,0,0,0,0.2,150,-2,0,1,2,0,0,0.2,0,0,0,0,0,0.1,1154,0,-1,0,0,122,83,0,0,12,Crystal Palace,West Brom,West Ham,Everton,Leicester,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,1.6
Florian,Lejeune,DEF,NEW,4300000,0,0,0,0,0,0,2252,0,0,0,0,0,0,0,0,24,-2,0,0,2,0,0,0,0,0,0,0,0,0,212,0,-1,0,0,0,3,0,0,0,Wolverhampton,Everton,Southampton,Chelsea,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jonathan,Leko,MID,WBA,4500000,0,0,0,0,0,0,2729,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,849,0,-1,0,0,0,5,0,0,0,Brighton,Fulham,Tottenham,Man Utd,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mario,Lemina,MID,FUL,4500000,2,4,0.8,1.77777777777778E-07,8.88888888888889E-07,0,55541,0,3,0,0,0,0,0,0.9,567,0,0,4,0,0.2,0,0.8,0,0,0,0,0,0.5,8754,0,-1,0,0,107,186,0,0,17,Crystal Palace,West Brom,West Ham,Everton,Leicester,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,3.1
Bernd,Leno,GLK,ARS,5000000,2,19,3.2,6.4E-07,3.8E-06,0,275405,0,7,0,15,0,0,0,3.8,11654,0,0,19,0,0.5,0,2.5,2,0,1,0,0,9.4,328867,0,-1,0,0,540,3338,0,0,111,Leicester,Man Utd,Aston Villa,Leeds United F.C.,Wolverhampton,2.2,4.8,3.2,2.3,3.3,2.7,3.4,2.4,2,2.9,2.5,2.4,4.3,2.1,1.6,4,2.7,2.8,2,4.6,3.8,3.8,2,2.7,4.1,2.4,3.3,2.1,2.8,3.8,2.5,2.8,2.4,12.3
Jamal,Lewis,DEF,NEW,4400000,2,10,1.7,3.86363636363636E-07,2.27272727272727E-06,0,178029,3,9,0,0,0,0,0,2.3,3683,-1,0,10,1,0.2,0,0.8,1,0,1,0,0,2.2,202076,0,-1,0,0,471,841,0,0,60,Wolverhampton,Everton,Southampton,Chelsea,Crystal Palace,1.4,0.8,0.8,0.8,1.5,1.5,0.9,1.2,0.8,2.2,1,0.8,1.3,1.2,0.8,1.1,1.1,0.8,1.3,2.6,0.8,1.3,0.8,1.3,0.8,2,0.8,1.6,0.9,2,1.5,0.8,1.9,13.8
Victor,Lindelof,DEF,MUN,4900000,6,10,2.5,5.10204081632653E-07,2.04081632653061E-06,0,75502,0,6,0,0,0,0,0,2,1110,-1,0,10,1,0.6,0,2.7,0,0,1,0,0,1.2,27945,0,-1,0,0,360,1985,0,0,70,Chelsea,Arsenal,Everton,West Brom,Southampton,1.2,1.6,2.1,1.6,1.5,2.7,2.5,2.5,1.2,3.5,1.3,1.2,3.3,3,1.2,2.3,1.2,1.2,2.4,1.2,2.5,3.7,1.2,2.7,1.2,2.7,1.3,2.3,1.8,2.7,1.2,1.2,2.6,9.7
Jesse,Lingard,MID,MUN,5900000,0,0,0,0,0,0,11802,0,0,0,0,0,0,0,0,677,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,3762,0,-1,0,0,0,20,0,0,0,Chelsea,Arsenal,Everton,West Brom,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jake,Livermore,MID,WBA,4800000,0,9,1.5,3.125E-07,1.875E-06,0,8425,2,14,0,0,0,0,0,1.9,190,-2,1,9,2,0.2,0,1,0,0,1,0,0,0.1,3276,1,-1,0,0,512,67,-1,0,43,Brighton,Fulham,Tottenham,Man Utd,Sheffield United,0.8,0.9,0.8,0.8,1.3,0.8,0.9,0.8,0.8,0.8,0.8,0.9,0.8,0.8,0.8,0.8,1,0.8,0.8,1.2,0.8,0.8,0.8,0.8,0.8,0.9,1.1,0.8,0.8,0.8,0.8,0.8,0.8,9.2
Diego,Llorente,DEF,LEE,4400000,0,0,0,0,0,0,2049,0,0,0,0,0,0,0,0,125,-1,1,0,1,0,0,0,0,0,0,0,0,0,2484,0,-1,0,0,0,10,-1,0,0,Aston Villa,Leicester,Crystal Palace,Arsenal,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hugo,Lloris,GLK,TOT,5500000,0,10,2,3.63636363636364E-07,1.81818181818182E-06,0,173457,0,8,0,11,0,0,0,1.8,5542,0,0,10,0,0.2,0,1.2,0,0,0,0,0,5.6,180797,0,-1,0,0,450,3086,0,0,65,Burnley,Brighton,West Brom,Man City,Chelsea,2.5,1,1.7,1.9,1.7,1.2,1.9,2.1,1,1.9,1,1,1.9,1.7,1.3,1.7,1,1.2,2.8,1.9,1,1.5,1.6,1,1.9,1.7,1.4,2.4,1,1.6,1,1,2.5,8.2
Giovani,Lo Celso,MID,TOT,6900000,0,3,0.6,8.69565217391304E-08,4.34782608695652E-07,0,31049,1,1,0,0,0,0,0,0.4,352,-1,0,3,1,0.1,0,0.8,0,0,1,0,0,0.5,4561,0,-1,0,0,121,116,0,0,10,Burnley,Brighton,West Brom,Man City,Chelsea,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,10.4
Ruben,Loftus-Cheek,MID,FUL,5900000,2,7,1.4,2.3728813559322E-07,1.1864406779661E-06,0,9863,0,3,0,0,0,0,0,1.2,369,-1,0,7,1,0.3,0,1.7,0,0,1,0,0,0.2,7382,0,-1,0,0,213,401,0,0,32,Crystal Palace,West Brom,West Ham,Everton,Leicester,0.7,0.7,0.8,0.7,1.3,0.7,0.7,0.7,1.1,0.7,1,1.4,0.7,0.7,0.9,0.8,0.7,0.7,0.9,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.7,0.7,1,0.7,7.9
Kevin,Long,DEF,BUR,4500000,0,10,2.5,5.55555555555556E-07,2.22222222222222E-06,0,7775,0,8,0,0,0,0,0,2.2,214,0,0,10,0,0.6,0,2.7,1,0,1,0,0,0.2,6678,0,-1,0,0,360,318,0,0,59,Tottenham,Chelsea,Brighton,Crystal Palace,Man City,1.2,1.2,2.4,2.3,3.6,1.2,2.2,2.6,1.5,2.2,1.5,1.5,2.8,2.6,1.5,2.3,2.8,1.2,2.6,1.9,2.5,1.9,1.9,1.2,1.4,1.2,3.8,2.5,1.4,3.1,1.2,2.1,2.3,8.7
Shane,Long,FWD,SOU,5300000,0,4,0.8,1.50943396226415E-07,7.54716981132075E-07,0,77516,0,1,0,0,0,0,0,0.8,2189,-2,0,4,2,0.1,0,0.7,0,0,0,0,0,0.7,22723,0,-1,0,0,25,453,0,0,7,Everton,Aston Villa,Newcastle,Wolverhampton,Man Utd,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.5,0.4,0.4,0.4,0.5,0.4,0.4,0.7
Ademola,Lookman,MID,FUL,5000000,2,13,2.6,5.2E-07,2.6E-06,0,4794,0,3,0,0,0,1,0,2.6,891,0,0,13,0,0.9,0,4.3,3,0,0,0,0,0.4,30287,0,-1,0,0,203,3414,0,0,40,Crystal Palace,West Brom,West Ham,Everton,Leicester,1.3,1.8,2.2,1.3,3.2,1.6,1.3,1.3,2.9,1.6,2.6,3.4,1.3,1.3,2.5,2.1,1.3,1.3,2.4,2.3,1.4,1.5,1.3,1.3,1.6,1.4,1.8,1.3,2.1,1.7,2,2.6,1.3,23.8
Jonas,Lossl,GLK,EVE,4400000,0,0,0,0,0,0,5265,0,0,0,0,0,0,0,0,126,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,1691,0,-1,0,0,0,42,0,0,0,Southampton,Newcastle,Man Utd,Fulham,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Max,Lowe,DEF,SHU,4400000,0,1,0.2,4.54545454545455E-08,2.27272727272727E-07,0,2942,0,0,0,0,0,0,0,0.2,137,-1,0,1,1,0,0,0.2,0,0,0,0,0,0.1,616,0,-1,0,0,18,9,0,0,3,Liverpool,Man City,Chelsea,West Ham,West Brom,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Matthew,Lowton,DEF,BUR,4400000,0,0,0,0,0,0,7037,0,0,0,0,0,0,0,0,129,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,1147,0,-1,0,0,0,3,0,0,0,Tottenham,Chelsea,Brighton,Crystal Palace,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Lucas Moura,MID,TOT,6900000,0,15,3,4.34782608695652E-07,2.17391304347826E-06,0,129111,0,5,0,0,0,1,0,2.2,3054,-1,0,15,1,0.4,0,2.8,1,0,1,0,0,1.7,67451,0,-1,0,0,283,1400,0,0,30,Burnley,Brighton,West Brom,Man City,Chelsea,4.3,1.5,2.8,1.5,2.8,1.8,1.9,2,1.5,3,1.5,1.5,2.2,3.9,1.5,3.3,1.5,2,2.2,2.9,1.8,1.5,2.4,1.8,3.7,1.5,3.2,3.7,2.5,3.3,1.5,1.5,4,18.8
John,Lundstram,MID,SHU,5200000,1,8,1.3,2.5E-07,1.53846153846154E-06,0,538757,3,8,0,0,0,0,0,1.5,10406,-3,1,8,3,0.3,1,1.8,0,0,1,0,0,4.1,32844,0,-1,0,0,498,236,-1,0,45,Liverpool,Man City,Chelsea,West Ham,West Brom,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.6,1.1,0.6,0.6,0.6,0.7,0.6,0.7,0.6,0.6,0.8,0.6,0.6,1,0.6,0.7,0.6,0.6,0.6,0.7,0.6,0.6,0.8,0.7,28
Alexis,Mac Allister,MID,BHA,5300000,1,10,2,3.77358490566038E-07,1.88679245283019E-06,0,2943,0,1,0,0,0,1,0,1.9,105,-2,0,10,2,0.6,0,3.3,3,0,0,0,0,0.1,1658,0,-1,0,0,32,100,0,0,26,West Brom,Tottenham,Burnley,Aston Villa,Liverpool,1.2,1.7,1.1,1,1,1.1,2.2,1.9,1.5,1.4,1.1,1,1,1.7,1,1,1,2.4,1,1,1.4,1,1.3,1,1.7,1,1.4,2.1,1,1.5,1,1,1.1,4.4
Matt,Macey,GLK,ARS,4000000,0,0,0,0,0,0,31774,0,0,0,0,0,0,0,0,1040,0,0,0,0,0,0,0,0,0,0,0,0,1.2,83579,0,-1,0,0,0,2149,0,0,0,Leicester,Man Utd,Aston Villa,Leeds United F.C.,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James,Maddison,MID,LEI,7000000,2,15,3,4.28571428571429E-07,2.14285714285714E-06,0,189064,1,3,0,0,0,1,0,2.1,4874,0,0,15,0,0.5,0,3.2,1,0,1,0,1,2.4,223332,0,-1,0,0,170,5298,0,0,42,Arsenal,Leeds United F.C.,Wolverhampton,Liverpool,Fulham,2.6,3.5,1.5,2.2,1.5,4.1,1.5,1.5,3.5,1.5,2,3.9,1.5,1.5,3.3,1.5,3.9,3.2,1.5,2.3,1.5,3.4,1.9,4.4,1.5,3.1,1.5,1.5,2.9,1.5,3.5,3,1.5,12.1
Harry,Maguire,DEF,MUN,5400000,7,18,3.6,6.66666666666667E-07,3.33333333333333E-06,0,163552,1,12,0,0,0,1,0,3.3,2862,-1,0,18,1,0.9,0,4.7,1,0,1,0,1,2.8,75923,0,-1,0,1,450,5928,0,0,96,Chelsea,Arsenal,Everton,West Brom,Southampton,1.9,2.9,3.6,2.9,2.8,4.5,3.6,4.2,1.8,5.4,2.4,2.3,5.3,4.9,2.3,3.9,1.8,1.8,4.2,1.8,4.2,5.4,2.2,4.6,1.8,4.5,2.4,4,3.2,4.6,1.8,2.3,4.4,19.8
Riyad,Mahrez,MID,MCI,8400000,2,19,4.8,5.71428571428571E-07,2.26190476190476E-06,0,326186,0,7,0,0,0,1,0,2.3,15894,-1,1,19,1,0.6,0,4.8,2,0,1,0,1,3.8,429431,0,-1,0,1,346,4692,-1,0,64,West Ham,Sheffield United,Liverpool,Tottenham,Burnley,4.8,6.4,3.8,5.6,5.4,4.7,5.5,5.7,4.5,4,5.2,4.7,4.1,4.4,4.7,6.4,7,3.4,3.4,4,4.4,3,6.1,4.8,6.6,3.8,3.6,5.3,3.2,4.2,6.1,5.4,4.3,37.4
Ainsley,Maitland-Niles,DEF,ARS,4900000,0,8,1.6,3.26530612244898E-07,1.63265306122449E-06,0,98092,0,3,0,0,0,0,0,1.6,2946,-1,0,8,1,0.1,0,0.5,0,0,1,0,0,1.3,44603,0,-1,0,0,183,425,0,0,33,Leicester,Man Utd,Aston Villa,Leeds United F.C.,Wolverhampton,0.8,2.3,1.1,0.8,1.1,0.9,1.1,0.8,0.8,0.9,0.8,0.8,1.6,0.8,0.8,1.9,0.8,0.9,0.8,2,1.3,1.3,0.8,0.9,1.5,0.8,1.1,0.8,0.9,1.4,0.8,0.9,0.8,3.2
Sadio,Mane,MID,LIV,12000000,8,39,7.8,6.5E-07,3.25E-06,0,890812,2,7,0,0,0,4,0,3.2,4560,0,0,39,0,0.4,0,5.2,4,0,1,0,2,9.2,608090,0,-1,0,1,439,30507,0,0,124,Sheffield United,West Ham,Man City,Leicester,Brighton,10.7,9.2,7.7,7.4,10.3,10,11.3,7.6,6.7,11.2,11.3,8.9,9.6,6.9,10.6,9.4,8.8,8.5,11.7,9.2,10.1,9.7,9.6,8.9,8.2,7.3,10.4,8.7,10.4,10.6,9.3,11.6,9.2,64.5
Javier,Manquillo,DEF,NEW,4500000,0,9,2.2,4.88888888888889E-07,2E-06,0,17442,1,5,0,0,0,0,0,2,697,0,0,9,0,0.2,0,0.8,0,0,1,0,0,0.4,13079,0,-1,0,0,305,57,0,0,51,Wolverhampton,Everton,Southampton,Chelsea,Crystal Palace,2.1,1.1,1.2,1.1,2.2,2.2,1.4,1.9,1.1,3.1,1.6,1.1,2,1.8,1.1,1.6,1.7,1.1,2,3.3,1.1,2,1.1,2,1.1,2.9,1.1,2.4,1.4,2.9,2.2,1.1,2.7,8
Fernando,Marcal,DEF,WOL,4900000,1,8,1.6,3.26530612244898E-07,1.63265306122449E-06,0,30319,1,1,0,0,0,0,0,1.6,444,-1,0,8,1,0.1,0,0.5,0,0,1,0,0,0.2,22050,0,-1,0,0,120,149,0,0,29,Newcastle,Crystal Palace,Leicester,Southampton,Arsenal,0.8,1.4,1.6,0.8,0.9,1.2,0.9,0.8,1.6,0.8,2.4,1,0.8,1.2,1,1.1,1.2,0.8,0.8,0.8,1.1,1.1,1.3,1.8,0.9,1.5,0.9,1,1,0.8,1.1,0.8,1.7,4.4
Solomon,March,MID,BHA,5000000,3,24,4,8E-07,4.8E-06,0,45445,0,11,0,0,0,1,0,4.8,2900,0,0,24,0,0.7,0,3.7,2,0,2,0,1,1.2,118634,0,-1,0,0,506,2765,0,0,103,West Brom,Tottenham,Burnley,Aston Villa,Liverpool,3.7,4.8,3.5,3.2,2.2,3.3,5.7,5.2,4.4,4.2,3.4,3,3.3,4.7,2.8,2,3,6,2,2.6,4.1,2,3.9,2.4,4.7,2.6,4.1,5.5,2.2,4.3,2.6,2.3,3.5,34.2
Pablo,Mari,DEF,ARS,4400000,0,0,0,0,0,0,620,0,0,0,0,0,0,0,0,24,-1,0,0,1,0,0,0,0,0,0,0,0,0,247,0,-1,0,0,0,11,0,0,0,Leicester,Man Utd,Aston Villa,Leeds United F.C.,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony,Martial,FWD,MUN,8800000,0,5,1.7,1.93181818181818E-07,5.68181818181818E-07,0,1061011,0,10,0,0,0,0,0,0.6,10729,-2,0,5,2,0,0,0.3,0,0,0,0,1,3.9,496615,0,-1,0,0,206,164,0,1,10,Chelsea,Arsenal,Everton,West Brom,Southampton,0,0,1.5,0.9,1.1,1.2,0.8,1.7,0.8,2,0.8,0.8,2.3,1.4,0.9,1.1,0.8,0.8,1.5,0.8,1.2,1.3,0.8,1.5,0.8,2.3,0.8,1.7,0.8,1,0.8,0.9,1,7.6
David,Martin,GLK,WHU,4000000,0,0,0,0,0,0,118724,0,0,0,0,0,0,0,0,3257,0,0,0,0,0,0,0,0,0,0,0,0,7.4,108289,0,-1,0,0,0,3927,0,0,0,Man City,Liverpool,Fulham,Sheffield United,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Martinelli,MID,ARS,4900000,0,0,0,0,0,0,2073,0,0,0,0,0,0,0,0,65,-1,0,0,1,0,0,0,0,0,0,0,0,0,631,0,-1,0,0,0,23,0,0,0,Leicester,Man Utd,Aston Villa,Leeds United F.C.,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emiliano,Martinez,GLK,AVL,4800000,3,34,6.8,1.41666666666667E-06,7.08333333333333E-06,0,227337,0,5,0,20,0,0,0,7.1,9404,3,0,34,-3,1.1,0,5.2,4,0,3,0,0,26.2,1558780,0,-1,1,0,450,43226,0,0,138,Leeds United F.C.,Southampton,Arsenal,Brighton,West Ham,5.4,6.5,8.5,6.4,9.6,5.8,9.4,7.7,8.9,9.5,9,10.2,5.6,5.8,10.2,6.3,8.2,9.4,9.1,6.1,8.7,8.5,9.6,9,7.8,9.1,8.8,9.3,7.9,7.4,8.7,9.5,7.5,17.3
Arthur,Masuaku,DEF,WHU,4500000,2,21,4.2,9.33333333333333E-07,4.66666666666667E-06,0,38597,1,6,0,0,0,0,0,4.7,1842,0,0,21,0,1.1,0,5,3,0,2,0,1,1.3,97595,0,-1,0,1,448,4402,0,0,98,Man City,Liverpool,Fulham,Sheffield United,Aston Villa,5.4,5.4,4.2,4.6,4.1,4.6,4.4,5.6,4.6,3,2.9,3.9,4.9,4.3,5.1,5.3,5,5.9,4.1,2.5,5.8,2.4,6.3,4.9,4.9,2.8,5,3.6,6.2,2.6,4.6,4.6,3.1,22
Juan,Mata,MID,MUN,5900000,1,6,1.5,2.54237288135593E-07,1.01694915254237E-06,0,6547,0,1,0,0,0,0,0,1,328,-1,0,6,1,0.3,0,2,0,0,0,0,1,0.1,4311,0,-1,0,0,147,428,0,0,34,Chelsea,Arsenal,Everton,West Brom,Southampton,0.8,0.8,1.1,0.8,0.9,1,0.8,1.5,0.8,1.6,0.8,0.8,1.4,0.8,0.8,0.8,0.8,0.8,0.9,0.8,0.9,0.8,0.8,0.8,0.8,1.2,0.8,1.2,0.8,0.8,0.8,0.8,1,15.4
Nemanja,Matic,MID,MUN,4900000,0,6,1.5,3.06122448979592E-07,1.22448979591837E-06,0,14906,1,6,0,0,0,0,0,1.2,668,-1,0,6,1,0.1,0,0.7,0,0,0,0,1,0.2,9145,0,-1,0,0,136,163,0,0,28,Chelsea,Arsenal,Everton,West Brom,Southampton,0.8,0.8,1.1,0.8,0.9,1,0.8,1.5,0.8,1.6,0.8,0.8,1.4,0.8,0.8,0.8,0.8,0.8,0.9,0.8,0.9,0.8,0.8,0.8,0.8,1.2,0.8,1.2,0.8,0.8,0.8,0.8,1,5.5
Joel,Matip,DEF,LIV,5400000,0,2,0.4,7.40740740740741E-08,3.7037037037037E-07,0,27923,0,2,0,0,0,0,0,0.4,1270,-1,0,2,1,0,0,0.2,0,0,0,0,0,0.3,11548,0,-1,0,0,91,142,0,0,12,Sheffield United,West Ham,Man City,Leicester,Brighton,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.2,3
,Matty Longstaff,MID,NEW,4900000,0,0,0,0,0,0,2243,0,0,0,0,0,0,0,0,26,-1,0,0,1,0,0,0,0,0,0,0,0,0,193,0,-1,0,0,0,3,0,0,0,Wolverhampton,Everton,Southampton,Chelsea,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neal,Maupay,FWD,BHA,6600000,2,36,6,9.09090909090909E-07,5.45454545454545E-06,0,234279,0,12,0,0,0,4,0,5.5,24129,1,0,36,-1,0.5,0,3.3,5,0,1,0,1,6.8,559526,0,-1,0,1,540,5512,0,0,127,West Brom,Tottenham,Burnley,Aston Villa,Liverpool,7.7,9,6.1,6.8,6.9,6.2,9,9,7.1,7.4,7,4.7,8,9,6.3,5.9,8,9,4.4,7.8,8.2,4.3,7.1,5.8,9,5.6,7.4,8.6,5.2,6.7,5,6.4,7.2,53.1
Alfie,Mawson,DEF,FUL,4400000,0,0,0,0,0,0,1278,0,0,0,0,0,0,0,0,17,-1,0,0,1,0,0,0,0,0,0,0,0,0,176,0,-1,0,0,0,0,0,0,0,Crystal Palace,West Brom,West Ham,Everton,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
