FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Lewis,Richardson,FWD,BUR,4500000,0,0,0,0,0,0,2624,0,0,0,0,0,0,0,0,421,0,0,0,0,0,0,0,0,0,0,0,0,0.1,5616,0,-1,0,0,0,463,0,0,0,Everton,Arsenal,Aston Villa,Wolverhampton,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Richarlison,FWD,EVE,7800000,7,36,4.5,5.76923076923077E-07,4.61538461538462E-06,0,889447,1,9,0,0,0,1,0,4.6,6797,-2,0,36,2,0.6,0,4.7,6,0,1,0,5,4.5,490366,0,-1,0,0,637,5625,0,1,132,Burnley,Chelsea,Leicester,Arsenal,Sheffield United,5.5,3.4,5.9,4.1,6.3,4.6,4,4.3,5.7,4.2,4.9,6,6.3,5.8,4.9,5.2,4.7,4.7,5.1,6.3,6.2,3.5,5.5,3.8,4.4,5.7,4.4,4.3,63.6
Jairo,Riedewald,MID,CRY,4400000,1,21,2.1,4.77272727272727E-07,4.77272727272727E-06,0,86770,0,9,0,0,0,1,0,4.8,4691,-1,0,21,1,0.3,0,1.3,1,0,1,0,0,1.9,205653,0,-1,0,1,466,3449,0,0,79,West Brom,Tottenham,West Ham,Liverpool,Aston Villa,1.2,1,1,1.2,1.1,1.1,2.2,1.4,1,1.4,1.7,1.6,1.5,1.9,1.3,1.7,1.1,2.1,1,1.2,1.2,1,1.2,1.3,1.9,1,1.4,1,21.5
Matt,Ritchie,MID,NEW,4900000,0,3,0.3,6.12244897959184E-08,6.12244897959184E-07,0,7037,0,1,0,0,0,0,0,0.6,38,-1,0,3,1,0.1,0,0.5,0,0,0,0,0,0,1512,0,-1,0,0,90,38,0,0,16,West Brom,Leeds United F.C.,Fulham,Man City,Liverpool,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,8.5
,Roberto,GLK,WHU,4500000,0,0,0,0,0,0,831,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,327,0,-1,0,0,0,5,0,0,0,Man Utd,Leeds United F.C.,Crystal Palace,Chelsea,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyler,Roberts,MID,LEE,4800000,0,6,0.6,1.25E-07,1.25E-06,0,6755,0,6,0,0,0,0,0,1.2,72,-2,0,6,2,0,0,0,0,0,0,0,0,0.1,3537,0,-1,0,0,215,31,0,0,21,Chelsea,West Ham,Newcastle,Man Utd,Burnley,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,7.1
Andrew,Robertson,DEF,LIV,7200000,6,51,4.6,6.38888888888889E-07,7.08333333333333E-06,0,933981,0,17,0,0,0,1,0,7.1,26274,2,0,51,-2,0.8,0,5.5,7,0,3,0,3,18.3,1275457,0,-1,0,2,990,13777,0,0,244,Wolverhampton,Fulham,Tottenham,Crystal Palace,West Brom,6.6,5,4.3,4.5,6.7,4.7,3.3,5.5,5.9,4.7,5.4,5.1,6.8,5.2,4.2,4.9,6,5.3,4.3,6.2,5.5,5.2,4.3,6.5,5.2,4.8,4.9,6.4,66.8
Antonee,Robinson,DEF,FUL,4400000,1,17,2.1,4.77272727272727E-07,3.86363636363636E-06,0,8840,1,11,0,0,0,0,0,3.9,156,-1,0,17,1,0.3,0,1.2,1,0,1,0,0,0.1,7219,0,-1,0,0,720,105,0,0,131,Man City,Liverpool,Brighton,Newcastle,Southampton,2.2,2.4,1.4,1.5,1.4,1.5,1.6,1.9,1.1,1.6,1.6,1.2,1.9,1.2,1.5,1.5,2,2.6,1.1,2.2,2.1,2.3,1.1,1.4,1.6,1,2.5,1.1,41.3
Hal,Robson-Kanu,FWD,WBA,5200000,0,5,0.5,9.61538461538462E-08,9.61538461538461E-07,0,29727,0,5,0,0,0,0,0,1,184,-3,0,5,3,0.1,0,0.5,0,0,0,0,0,0.1,7788,0,-1,0,0,137,92,0,0,6,Crystal Palace,Newcastle,Man City,Aston Villa,Liverpool,0,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,4.8
Marek,Rodak,GLK,FUL,4400000,0,1,0.1,2.27272727272727E-08,2.27272727272727E-07,0,24529,0,3,0,2,0,0,0,0.2,284,-1,0,1,1,0,0,0,0,0,0,0,0,0.3,10090,0,-1,0,0,90,53,0,0,11,Man City,Liverpool,Brighton,Newcastle,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8
Joe,Rodon,DEF,TOT,5000000,1,9,0.9,1.8E-07,1.8E-06,0,830,0,0,0,0,0,0,0,1.8,161,0,0,9,0,0.4,0,2,0,0,1,0,0,0,2416,0,-1,0,0,101,126,0,0,36,Arsenal,Crystal Palace,Liverpool,Leicester,Wolverhampton,0.4,0.4,0.6,0.4,0.5,0.4,0.4,0.7,0.5,0.5,0.5,0.4,0.4,0.7,0.5,0.4,0.4,0.7,0.4,0.4,0.4,0.4,0.5,0.4,0.5,0.4,0.4,0.5,2.1
,Rodrigo,FWD,LEE,5700000,1,21,2.3,4.03508771929825E-07,3.68421052631579E-06,0,541915,0,4,0,0,0,1,0,3.7,2768,-3,0,21,3,0.2,0,1,3,0,1,0,1,2.1,131965,0,-1,0,0,362,1266,0,0,71,Chelsea,West Ham,Newcastle,Man Utd,Burnley,1.9,1.2,1.4,2.8,1.3,2.1,2.2,1.5,1.5,2.9,2.6,1.5,2.1,2.3,1.7,1.2,1.8,1.2,2.6,1.8,1.7,1.6,1.2,2.7,1.2,2.3,1.8,1.8,37.1
,Rodrigo,MID,MCI,5400000,3,20,2,3.7037037037037E-07,3.7037037037037E-06,0,40582,2,11,0,0,0,0,0,3.7,901,-1,0,20,1,0.4,0,2,0,0,3,0,0,0.5,28035,0,-1,0,0,855,548,0,0,143,Fulham,Man Utd,West Brom,Southampton,Newcastle,1.5,1.1,1.9,1,1.4,1.2,1.1,1.3,1.3,1.2,2,1.5,1,1,1.4,1.2,1,1.2,1.5,1.2,1.1,1.2,1.6,1,1.1,1.6,1.3,1.3,37.2
Jay,Rodriguez,FWD,BUR,5800000,2,13,1.44444444444444,2.4904214559387E-07,2.24137931034483E-06,0,48647,2,11,0,0,0,0,0,2.2,286,-2,0,13,2,0.5,0,2.7,0,0,1,0,1,0.3,10565,0,-1,0,0,407,254,0,0,44,Everton,Arsenal,Aston Villa,Wolverhampton,Leeds United F.C.,0.9,0.9,1,0.7,1.1,1.1,1.1,0.8,0.7,0.7,0.7,0.7,0.9,1,1.1,0.9,0.7,1.1,0.7,0.7,0.8,1.2,0.7,0.7,1.1,0.7,0.9,1.2,15.2
James,Rodriguez,MID,EVE,7700000,2,49,4.9,6.36363636363636E-07,6.36363636363636E-06,0,2503195,1,14,0,0,0,3,0,6.4,158294,2,1,49,-2,0.3,0,2,5,0,1,0,3,22.8,3219619,0,-1,0,1,841,5028,-1,0,238,Burnley,Chelsea,Leicester,Arsenal,Sheffield United,6.4,4,5.7,4.5,6.9,4.2,4.5,5.1,5.5,3.8,4.9,6.4,5.3,5.2,3.5,5.4,5.4,5.6,5.5,4.8,5.9,3.5,6.1,3.4,5,6.2,5.2,4,87.5
Marcos,Rojo,DEF,MUN,4800000,0,0,0,0,0,0,3882,0,0,0,0,0,0,0,0,45,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,860,0,-1,0,0,0,4,0,0,0,West Ham,Man City,Sheffield United,Leeds United F.C.,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sergio,Romero,GLK,MUN,4900000,0,0,0,0,0,0,7438,0,0,0,0,0,0,0,0,36,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,446,0,-1,0,0,0,3,0,0,0,West Ham,Man City,Sheffield United,Leeds United F.C.,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Danny,Rose,DEF,TOT,4700000,0,0,0,0,0,0,25203,0,0,0,0,0,0,0,0,106,-3,0,0,3,0,0,0,0,0,0,0,0,0.2,3486,0,-1,0,0,0,0,0,0,0,Arsenal,Crystal Palace,Liverpool,Leicester,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John,Ruddy,GLK,WOL,4400000,0,0,0,0,0,0,10992,0,0,0,0,0,0,0,0,164,-1,0,0,1,0,0,0,0,0,0,0,0,0.3,3211,0,-1,0,0,0,69,0,0,0,Liverpool,Aston Villa,Chelsea,Burnley,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antonio,Rudiger,DEF,CHE,4500000,0,6,0.6,1.33333333333333E-07,1.33333333333333E-06,0,133760,0,0,0,0,0,0,0,1.3,1064,-5,0,6,5,0.4,0,2,0,0,1,0,0,0.7,23470,0,-1,0,0,90,350,0,0,25,Leeds United F.C.,Everton,Wolverhampton,West Ham,Arsenal,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.7
Runar Alex,Runarsson,GLK,ARS,4500000,0,0,0,0,0,0,1161,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,1489,0,-1,0,0,0,41,0,0,0,Tottenham,Burnley,Southampton,Everton,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mathew,Ryan,GLK,BHA,4400000,0,22,2.4,5.45454545454545E-07,5E-06,0,650644,1,14,0,12,0,0,0,5,6414,-1,1,22,1,0.4,0,1.7,0,0,2,0,0,12.9,377833,0,-1,0,0,810,3291,-1,0,129,Southampton,Leicester,Fulham,Sheffield United,West Ham,1.6,2.4,2.3,1.7,2.4,2.1,2.3,2.9,2.3,2,1.2,2.6,2.2,1.7,2.3,2.1,1.4,1.4,1.2,3.2,1.2,1.9,2.2,1.2,2.4,2.1,2.9,2.9,9
Allan,Saint-Maximin,MID,NEW,5200000,0,28,3.5,6.73076923076923E-07,5.38461538461538E-06,0,1452628,0,11,0,0,0,1,0,5.4,12809,-3,0,28,3,0.2,0,1,2,0,3,0,1,4.3,303490,0,-1,0,0,582,587,0,0,86,West Brom,Leeds United F.C.,Fulham,Man City,Liverpool,0,0,0,2.8,2.5,2,1.8,4.8,4,2,3.8,2.5,2.9,3.6,3.4,2.7,3.6,1.8,3.9,1.8,4.3,2.3,2.2,2.3,3.8,2.1,3.6,3.6,30
Romain,Saiss,DEF,WOL,5100000,0,38,3.8,7.45098039215686E-07,7.45098039215686E-06,0,1481293,0,7,0,0,0,1,0,7.5,22984,1,0,38,-1,0,0,0,7,0,4,0,0,8.7,1701588,0,-1,0,1,517,1651,0,0,135,Liverpool,Aston Villa,Chelsea,Burnley,Tottenham,4.5,4.1,3.1,3.9,3,5.4,3.8,3,5.1,3.4,3.5,4.6,3.4,2.6,3.1,3.7,4.9,5.6,4.6,4.7,4,4,4.1,3.8,3.8,3.7,2.9,4.8,21
Bukayo,Saka,MID,ARS,5200000,2,23,2.6,5E-07,4.42307692307692E-06,0,480277,0,10,0,0,0,1,0,4.4,3872,-3,0,23,3,0.2,0,1.2,1,0,2,0,0,2.4,123730,1,-1,0,0,723,2347,0,0,96,Tottenham,Burnley,Southampton,Everton,Chelsea,2.1,2,1.9,2.3,1.3,2.5,2.2,1.6,1.6,1.9,1.3,2,2.2,1.3,1.3,2.4,2.7,1.3,2,1.3,3.2,1.8,1.6,2.9,2.3,2.2,1.5,1.6,52.3
Mamadou,Sakho,DEF,CRY,4400000,0,4,0.4,9.09090909090909E-08,9.09090909090909E-07,0,21102,0,8,0,0,0,0,0,0.9,477,-1,1,4,1,0,0,0,0,0,0,0,0,0.2,24650,0,-1,0,0,275,151,-1,0,33,West Brom,Tottenham,West Ham,Liverpool,Aston Villa,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,4.5
Mohamed,Salah,MID,LIV,12200000,14,87,8.7,7.13114754098361E-07,7.13114754098361E-06,0,2278819,0,16,0,0,0,9,0,7.1,9744,2,0,87,-2,0.6,0,7.2,10,0,3,0,3,31.6,2126191,0,-1,0,2,872,109975,0,0,274,Wolverhampton,Fulham,Tottenham,Crystal Palace,West Brom,12.6,10.7,9.7,8.3,13,12,9.6,12,9.4,10.6,10.1,11.8,11.1,11.3,11.9,11.1,12.3,10.2,10.8,11.7,9.7,12.4,11.3,10.5,12.9,9.9,11.1,12,132.3
William,Saliba,DEF,ARS,4100000,0,0,0,0,0,0,202990,0,0,0,0,0,0,0,0,814,-4,0,0,4,0,0,0,0,0,0,0,0,0.7,25050,0,-1,0,0,0,234,0,0,0,Tottenham,Burnley,Southampton,Everton,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohammed,Salisu,DEF,SOU,4300000,0,0,0,0,0,0,18685,0,0,0,0,0,0,0,0,59,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,888,0,-1,0,0,0,9,0,0,0,Brighton,Sheffield United,Arsenal,Man City,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mbwana,Samatta,FWD,AVL,5900000,0,0,0,0,0,0,8164,0,0,0,0,0,0,0,0,10,-1,0,0,1,0,0,0,0,0,0,0,0,0,1571,0,-1,0,0,0,3,0,0,0,Wolverhampton,Burnley,West Brom,Crystal Palace,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Davinson,Sanchez,DEF,TOT,5300000,0,4,0.4,7.54716981132075E-08,7.54716981132075E-07,0,57034,0,7,0,0,0,0,0,0.8,1095,-2,0,4,2,0,0,0,0,0,0,0,0,0.8,24157,1,-1,0,0,360,419,0,0,37,Arsenal,Crystal Palace,Liverpool,Leicester,Wolverhampton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,14.3
Robert,Sanchez,GLK,BHA,4400000,0,1,0.1,2.27272727272727E-08,2.27272727272727E-07,0,1300,0,2,0,2,0,0,0,0.2,61,-1,0,1,1,0,0,0,0,0,0,0,0,0,2468,0,-1,0,0,90,103,0,0,12,Southampton,Leicester,Fulham,Sheffield United,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9
Matija,Sarkic,GLK,WOL,4400000,0,0,0,0,0,0,6094,0,0,0,0,0,0,0,0,76,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,772,0,-1,0,0,0,13,0,0,0,Liverpool,Aston Villa,Chelsea,Burnley,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Romaine,Sawyers,MID,WBA,4800000,1,15,1.5,3.125E-07,3.125E-06,0,3438,2,15,0,0,0,0,0,3.1,37,-2,0,15,2,0.3,0,1.5,0,0,1,0,0,0,1326,0,-1,0,0,599,26,0,0,73,Crystal Palace,Newcastle,Man City,Aston Villa,Liverpool,0.9,0.9,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,1,1.1,0.8,0.8,0.8,0.9,0.9,0.8,0.9,0.8,1,0.8,0.8,1,0.8,0.8,0.8,0.9,12.4
Fabian,Schar,DEF,NEW,4900000,0,8,0.8,1.63265306122449E-07,1.63265306122449E-06,0,3494,0,8,0,0,0,0,0,1.6,119,-1,0,8,1,0.2,0,1,0,0,0,0,0,0.1,3762,0,-1,0,0,411,226,0,0,46,West Brom,Leeds United F.C.,Fulham,Man City,Liverpool,0,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.7,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.4,6.6
Jeffrey,Schlupp,MID,CRY,5400000,2,22,2.2,4.07407407407407E-07,4.07407407407407E-06,0,13394,2,5,0,0,0,0,0,4.1,107,-1,0,22,1,0.2,0,1.3,1,0,4,0,1,0.1,9882,0,-1,0,0,585,48,0,0,66,West Brom,Tottenham,West Ham,Liverpool,Aston Villa,1.3,1.1,1.1,1.3,1.2,1.2,2.4,1.5,1.1,1.5,1.8,1.7,1.6,2,1.4,1.8,1.2,2.3,1.1,1.3,1.3,1.1,1.3,1.4,2,1.1,1.5,1.1,31.6
Kasper,Schmeichel,GLK,LEI,5500000,2,42,3.8,6.90909090909091E-07,7.63636363636364E-06,0,464519,0,15,0,34,0,0,0,7.6,10386,0,0,42,0,0.6,0,3.5,3,0,3,0,0,11.9,326600,0,-1,0,1,990,5029,0,0,195,Sheffield United,Brighton,Everton,Tottenham,Man Utd,4.6,2.9,2.2,4.4,3.9,4.3,4.4,2.3,2.9,3.7,2.3,4.7,4.9,4.8,5.5,3.7,4.6,3.1,4.6,4.7,5,4.3,4,3.3,2.2,5.7,4.1,2.2,28.2
,Sean Longstaff,MID,NEW,4700000,0,10,1,2.12765957446809E-07,2.12765957446809E-06,0,7252,2,6,0,0,0,0,0,2.1,96,-3,0,10,3,0.4,0,2,0,0,1,0,0,0.1,2738,0,-1,0,0,374,288,0,0,43,West Brom,Leeds United F.C.,Fulham,Man City,Liverpool,0,0.5,0.6,0.5,0.5,0.5,0.5,0.8,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,13.5
,Semedo,DEF,WOL,5600000,-2,27,3,5.35714285714286E-07,4.82142857142857E-06,0,155936,0,11,0,0,0,0,0,4.8,12433,1,0,27,-1,0.2,0,1,2,0,3,0,0,3.3,348433,1,-1,0,0,779,3614,0,0,145,Liverpool,Aston Villa,Chelsea,Burnley,Tottenham,3.2,2.9,2.1,2.7,2.1,4,2.7,2.1,3.7,2.3,2.4,3.3,2.3,1.7,2.1,2.6,3.5,4.1,3.6,3.4,2.8,2.8,2.9,2.6,2.6,2.6,2,3.4,32.3
Jean Michael,Seri,MID,FUL,4600000,0,0,0,0,0,0,10051,0,0,0,0,0,0,0,0,53,-4,0,0,4,0,0,0,0,0,0,0,0,0,2797,0,-1,0,0,0,9,0,0,0,Man City,Liverpool,Brighton,Newcastle,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan,Sessegnon,DEF,TOT,4700000,0,0,0,0,0,0,15863,0,0,0,0,0,0,0,0,41,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,1014,0,-1,0,0,0,3,0,0,0,Arsenal,Crystal Palace,Liverpool,Leicester,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zeze Steven,Sessegnon,DEF,FUL,4300000,0,0,0,0,0,0,8086,0,0,0,0,0,0,0,0,36,-2,0,0,2,0,0,0,0,0,0,0,0,0,528,0,-1,0,0,0,4,0,0,0,Man City,Liverpool,Brighton,Newcastle,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meritan,Shabani,MID,WOL,4500000,0,0,0,0,0,0,2113,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,2841,0,-1,0,0,0,57,0,0,0,Liverpool,Aston Villa,Chelsea,Burnley,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamie,Shackleton,MID,LEE,4800000,0,5,0.5,1.04166666666667E-07,1.04166666666667E-06,0,3730,0,3,0,0,0,0,0,1,67,-2,0,5,2,0,0,0,0,0,1,0,0,0,1411,0,-1,0,0,123,4,0,0,19,Chelsea,West Ham,Newcastle,Man Utd,Burnley,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,4.4
Xherdan,Shaqiri,MID,LIV,6400000,0,5,0.5,7.8125E-08,7.8125E-07,0,4670,0,0,0,0,0,0,0,0.8,101,-1,0,5,1,0,0,0.2,0,0,0,0,1,0.1,2148,0,-1,0,0,51,15,0,0,23,Wolverhampton,Fulham,Tottenham,Crystal Palace,West Brom,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,4.1
Billy,Sharp,FWD,SHU,5600000,0,11,1.1,1.96428571428571E-07,1.96428571428571E-06,0,22597,0,3,0,0,0,1,0,2,125,-4,0,11,4,0,0,0,2,0,0,0,0,0.1,8418,0,-1,0,0,129,41,0,0,25,Leicester,Southampton,Man Utd,Brighton,Everton,0.6,0.6,0.6,0.8,0.6,0.6,0.7,0.6,0.6,0.8,0.6,0.7,0.6,0.6,0.7,0.6,0.6,0.7,0.6,0.7,0.6,0.6,0.6,0.6,0.8,0.7,0.8,0.6,10.3
Luke,Shaw,DEF,MUN,4800000,0,14,2,4.16666666666667E-07,2.91666666666667E-06,0,133281,2,14,0,0,0,0,0,2.9,1026,-2,0,14,2,0,0,0,2,0,1,0,1,0.6,74016,1,-1,0,0,606,49,0,0,110,West Ham,Man City,Sheffield United,Leeds United F.C.,Leicester,2,2,1.8,1,1.9,1.6,1.1,1.8,2.1,1.1,2.4,1,1,1.7,1,1.5,2.4,1.4,1.6,1,1.7,1.1,1.9,1.9,2.3,1,1.3,2,25.8
Jonjo,Shelvey,MID,NEW,5300000,0,12,2,3.77358490566038E-07,2.26415094339623E-06,0,22907,2,8,0,0,0,0,0,2.3,98,-2,0,12,2,0.3,0,1.5,0,0,2,0,0,0.1,7023,0,-1,0,0,521,106,0,0,66,West Brom,Leeds United F.C.,Fulham,Man City,Liverpool,0,1.5,1.9,1.1,1,1,1,2.2,1.7,1,1.6,1,1.1,1.5,1.4,1.1,1.5,1,1.7,1,1.9,1,1,1,1.6,1,1.5,1.5,28.6
Gylfi,Sigurdsson,MID,EVE,6800000,1,16,1.6,2.35294117647059E-07,2.35294117647059E-06,0,66409,0,8,0,0,0,0,0,2.4,625,-2,0,16,2,0.1,0,0.7,0,0,0,0,1,0.8,14329,0,-1,0,0,405,64,0,0,61,Burnley,Chelsea,Leicester,Arsenal,Sheffield United,1.2,0.8,1,0.8,1.5,0.8,0.8,0.8,0.9,0.8,0.8,1.2,0.9,0.9,0.8,0.9,0.9,1,0.9,0.8,1.1,0.8,1.1,0.8,0.8,1.2,0.9,0.8,26.3
Adrien,Silva,MID,LEI,4400000,0,0,0,0,0,0,41592,0,0,0,0,0,0,0,0,215,-1,0,0,1,0,0,0,0,0,0,0,0,0.3,8455,0,-1,0,0,0,2,0,0,0,Sheffield United,Brighton,Everton,Tottenham,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ellis,Simms,FWD,EVE,4500000,0,0,0,0,0,0,1876,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,3878,0,-1,0,0,0,395,0,0,0,Burnley,Chelsea,Leicester,Arsenal,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Josh,Sims,MID,SOU,4300000,0,0,0,0,0,0,14306,0,0,0,0,0,0,0,0,237,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,7801,0,-1,0,0,0,168,0,0,0,Brighton,Sheffield United,Arsenal,Man City,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moussa,Sissoko,MID,TOT,4800000,3,21,2.3,4.79166666666667E-07,4.375E-06,0,40866,1,6,0,0,0,0,0,4.4,755,-2,0,21,2,0.6,0,2.8,0,0,5,0,0,0.5,25834,0,-1,0,0,752,990,0,0,93,Arsenal,Crystal Palace,Liverpool,Leicester,Wolverhampton,1.2,1.3,1.2,1.2,1.7,1.4,1.2,1.9,2.7,1.2,2.1,1.2,1.8,1.3,1.7,1.5,1.2,2.2,1.4,2.5,1.2,2,1.9,1.9,2.3,1.4,1.2,2,12.1
Oliver,Skipp,MID,TOT,4400000,0,0,0,0,0,0,2634,0,0,0,0,0,0,0,0,47,-1,0,0,1,0,0,0,0,0,0,0,0,0,1587,0,-1,0,0,0,6,0,0,0,Arsenal,Crystal Palace,Liverpool,Leicester,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Islam,Slimani,FWD,LEI,5000000,0,1,0.1,2E-08,2E-07,0,5232,0,1,0,0,0,0,0,0.2,244,0,0,1,0,0,0,0,0,0,0,0,0,0.1,7392,0,-1,0,0,19,262,0,0,3,Sheffield United,Brighton,Everton,Tottenham,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8
