FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Declan,Rice,MID,WHU,4800000,0,42,2.5,5.20833333333333E-07,8.75E-06,0,316534,1,21,0,0,0,0,0,8.8,2519,-2,0,42,2,0.5,0,2.4,0,0,6,0,1,2.6,161214,0,-1,0,0,1530,4310,0,0,264,Burnley,West Brom,Crystal Palace,Liverpool,Aston Villa,0,4.6,1.5,1.5,1.7,1.9,2.8,1.4,1.3,1.7,1.5,1.6,1.7,1.4,2.2,1.9,2.3,1.6,2.1,2.4,2,56
Lewis,Richards,DEF,WOL,4000000,0,0,0,0,0,0,331,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,1144,0,-1,0,0,0,62,0,0,0,Everton,West Brom,Chelsea,Crystal Palace,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lewis,Richardson,FWD,BUR,4500000,0,0,0,0,0,0,8143,0,0,0,0,0,0,0,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0.1,11807,0,-1,0,0,0,199,0,0,0,Man Utd,West Ham,Liverpool,Aston Villa,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Richarlison,FWD,EVE,7800000,1,50,3.8,4.87179487179487E-07,6.41025641025641E-06,0,1043925,2,11,0,0,0,2,0,6.4,6561,-2,0,50,2,0.3,0,2.6,8,0,3,0,5,4,605710,0,-1,0,0,1010,11763,0,1,176,Wolverhampton,Leicester,Newcastle,Leeds United F.C.,Man Utd,3.8,0,3.3,4,4.3,4.5,4.2,4.1,3.5,3.8,3.4,5,4.9,4.9,3.1,4.5,2.8,3.8,4.3,3.8,3.4,82.6
Jairo,Riedewald,MID,CRY,4400000,0,28,1.64705882352941,3.74331550802139E-07,6.36363636363636E-06,0,164831,0,12,0,0,0,1,0,6.4,3910,-1,0,28,1,0.2,0,1,1,0,2,0,0,1.5,250924,0,-1,0,1,593,536,0,0,103,Arsenal,Man City,West Ham,Wolverhampton,Newcastle,0.9,0.8,1,1.1,1,0.9,1.4,0.9,1.2,0.8,1.3,0.8,0.9,1.1,0.8,0.9,0.8,1.4,0.8,0.9,0.8,24.6
Matt,Ritchie,MID,NEW,4900000,1,12,0.75,1.53061224489796E-07,2.44897959183673E-06,0,8455,1,7,0,0,0,0,0,2.4,134,-1,0,12,1,0.2,0,1.2,0,0,1,0,0,0.1,3912,1,-1,0,0,526,39,0,0,66,Sheffield United,Arsenal,Aston Villa,Leeds United F.C.,Everton,0.5,0.8,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,31.9
,Roberto,GLK,WHU,4500000,0,0,0,0,0,0,948,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,402,0,-1,0,0,0,2,0,0,0,Burnley,West Brom,Crystal Palace,Liverpool,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyler,Roberts,MID,LEE,4700000,0,8,0.470588235294118,1.00125156445557E-07,1.70212765957447E-06,0,8089,0,7,0,0,0,0,0,1.7,35,-3,0,8,3,0,0,0.2,0,0,0,0,0,0.1,4296,0,-1,0,0,237,19,0,0,24,Brighton,Newcastle,Leicester,Everton,Crystal Palace,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,7.6
Andrew,Robertson,DEF,LIV,7400000,0,80,4.7,6.35135135135135E-07,1.08108108108108E-05,0,1380910,1,21,0,0,0,1,0,10.8,16478,4,0,80,-4,0.7,0,5.4,11,0,5,0,5,21.3,1929188,0,-1,0,2,1530,16183,0,0,396,Man Utd,Burnley,Tottenham,West Ham,Brighton,0,12.3,4.6,5.9,5.4,6.9,5.5,4.8,4.8,6.6,5.4,5.3,6.2,6.2,4.6,4.9,6,5.5,5.8,4.7,6.9,113.9
Antonee,Robinson,DEF,FUL,4400000,2,33,2.5,5.68181818181818E-07,7.5E-06,0,16868,3,14,0,0,0,0,0,7.5,507,-1,0,33,1,0.8,0,3.5,1,0,3,0,0,0.2,21975,0,-1,0,0,1170,1083,0,0,222,Tottenham,Chelsea,Man Utd,Brighton,West Brom,1.8,4.4,2,2.5,1.9,2.8,1.8,2.2,2.2,2.3,3.6,1.8,2.7,3.1,2.7,0,1.6,2.3,1.4,2.6,1.7,66.6
Hal,Robson-Kanu,FWD,WBA,5200000,0,5,0.294117647058824,5.65610859728507E-08,9.61538461538461E-07,0,31309,0,5,0,0,0,0,0,1,20,-3,0,5,3,0,0,0,0,0,0,0,0,0.1,8033,0,-1,0,0,137,11,0,0,6,Wolverhampton,West Ham,Man City,Fulham,Sheffield United,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.8
Marek,Rodak,GLK,FUL,4300000,0,1,0.0666666666666667,1.55038759689922E-08,2.32558139534884E-07,0,29151,0,3,0,2,0,0,0,0.2,131,-2,0,1,2,0,0,0,0,0,0,0,0,0.3,12217,0,-1,0,0,90,65,0,0,11,Tottenham,Chelsea,Man Utd,Brighton,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8
Joe,Rodon,DEF,TOT,5000000,0,9,0.5625,1.125E-07,1.8E-06,0,2489,0,0,0,0,0,0,0,1.8,28,0,0,9,0,0,0,0,0,0,1,0,0,0,3046,0,-1,0,0,101,13,0,0,36,Fulham,Sheffield United,Liverpool,Brighton,Chelsea,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0.3,0.3,0.3,0.3,0.3,2.1
,Rodrigo,FWD,LEE,5700000,0,48,3.2,5.6140350877193E-07,8.42105263157895E-06,0,621157,0,17,0,0,0,3,0,8.4,5864,-3,0,48,3,0.9,0,5,8,0,2,0,2,3.3,297074,0,-1,0,2,814,23138,0,0,181,Brighton,Newcastle,Leicester,Everton,Crystal Palace,0,3.2,3.7,3.8,2.5,4,3.4,2.8,2.2,2.8,2.7,3.3,3.5,2.5,3.4,2.8,3.8,2.4,2.8,2.6,3.5,87.2
,Rodrigo,MID,MCI,5400000,3,33,2.1,3.88888888888889E-07,6.11111111111111E-06,0,54649,3,13,0,0,0,0,0,6.1,347,-1,0,33,1,0.4,0,2,0,0,6,0,0,0.4,39379,0,-1,0,0,1361,275,0,0,220,Brighton,Crystal Palace,Aston Villa,West Brom,Sheffield United,1.5,2.5,1.7,2.4,1.5,1,1.2,1.5,1.4,1,1.3,1.7,1.4,1.4,1.1,0,1,1.6,1.5,1.4,1.4,61.1
Jay,Rodriguez,FWD,BUR,5800000,1,18,1.2,2.06896551724138E-07,3.10344827586207E-06,0,54205,3,12,0,0,0,0,0,3.1,129,-2,0,18,2,0.1,0,0.8,0,0,2,0,1,0.2,13752,0,-1,0,0,555,224,0,0,49,Man Utd,West Ham,Liverpool,Aston Villa,Chelsea,0.6,1.2,0.6,0.6,0.6,0.7,0.8,0.8,0.6,0.6,0.6,0.6,0.6,0.7,0.7,0.6,0.6,0.6,0.6,0.8,0.8,20.1
James,Rodriguez,MID,EVE,7700000,2,52,4.3,5.58441558441558E-07,6.75324675324675E-06,0,3599891,1,16,0,0,0,3,0,6.8,6311,2,0,52,-2,0.1,0,0.6,5,0,1,0,3,8.8,3261680,0,-1,0,1,952,1922,0,0,254,Wolverhampton,Leicester,Newcastle,Leeds United F.C.,Man Utd,4.3,0,3.1,4.2,4.9,4,4.4,3.2,4.3,4.5,4.9,5.5,3.8,5,3.2,5.1,2.8,4.6,5.4,4.3,3.4,92.1
Marcos,Rojo,DEF,MUN,4800000,0,0,0,0,0,0,4329,0,0,0,0,0,0,0,0,8,-2,0,0,2,0,0,0,0,0,0,0,0,0,949,0,-1,0,0,0,2,0,0,0,Burnley,Liverpool,Fulham,Sheffield United,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sergio,Romero,GLK,MUN,4900000,0,0,0,0,0,0,7873,0,0,0,0,0,0,0,0,15,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,499,0,-1,0,0,0,0,0,0,0,Burnley,Liverpool,Fulham,Sheffield United,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Danny,Rose,DEF,TOT,4700000,0,0,0,0,0,0,26231,0,0,0,0,0,0,0,0,24,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,3528,0,-1,0,0,0,2,0,0,0,Fulham,Sheffield United,Liverpool,Brighton,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John,Ruddy,GLK,WOL,4300000,0,0,0,0,0,0,13928,0,0,0,0,0,0,0,0,81,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,4382,0,-1,0,0,0,39,0,0,0,Everton,West Brom,Chelsea,Crystal Palace,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antonio,Rudiger,DEF,CHE,4500000,0,8,0.470588235294118,1.04575163398693E-07,1.77777777777778E-06,0,144189,0,1,0,0,0,0,0,1.8,220,-5,0,8,5,0.1,0,0.5,0,0,1,0,0,0.6,28515,0,-1,0,0,180,165,0,0,39,Fulham,Leicester,Wolverhampton,Burnley,Tottenham,0,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,7.3
Runar Alex,Runarsson,GLK,ARS,4500000,0,0,0,0,0,0,2003,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,2156,0,-1,0,0,0,32,0,0,0,Crystal Palace,Newcastle,Southampton,Man Utd,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mathew,Ryan,GLK,BHA,4300000,0,25,2.3,5.34883720930233E-07,5.81395348837209E-06,0,1010330,1,19,0,16,0,0,0,5.8,14348,-2,0,25,2,0,0,0,0,0,2,0,0,9,450295,0,-1,0,0,990,2426,0,0,161,Man City,Leeds United F.C.,Fulham,Tottenham,Liverpool,3,1.8,2.1,1.4,2.3,1.9,1.9,2.4,2.5,1.5,1.4,1.3,2.5,1.3,1.6,1.9,1.4,2.4,2.3,3.1,2.6,13.2
Allan,Saint-Maximin,MID,NEW,5100000,0,28,1.75,3.43137254901961E-07,5.49019607843137E-06,0,1580199,0,11,0,0,0,1,0,5.5,1497,-4,0,28,4,0,0,0,2,0,3,0,1,2.5,306186,0,-1,0,0,582,34,0,0,86,Sheffield United,Arsenal,Aston Villa,Leeds United F.C.,Everton,0,0,0,0,0,1.1,1,0.9,1.1,1.4,0.9,1.2,0.9,1.3,0.9,0.9,0.9,1.2,0.9,1.6,1.1,30
Romain,Saiss,DEF,WOL,5100000,1,63,4.8,9.41176470588235E-07,1.23529411764706E-05,0,1746351,0,18,0,0,0,3,0,12.4,21766,1,0,63,-1,0.8,0,4.2,9,0,4,0,0,10.6,2136149,0,-1,0,2,1147,6976,0,0,248,Everton,West Brom,Chelsea,Crystal Palace,Arsenal,4.8,6.7,4.4,5.6,6.3,5.3,4.1,5.2,4.5,6.4,7.2,5.7,6.6,5.5,5.9,6.1,6.1,5.5,4.9,4.8,6.4,55.6
Bukayo,Saka,MID,ARS,5300000,0,56,3.7,6.9811320754717E-07,1.05660377358491E-05,0,622871,0,15,0,0,0,3,0,10.6,25006,-2,0,56,2,1,0,5.2,4,0,4,0,2,9.4,838189,1,-1,0,1,1233,22121,0,0,199,Crystal Palace,Newcastle,Southampton,Man Utd,Wolverhampton,3,3.3,3.5,2.1,3.5,3.5,2.9,2.4,4.1,4.3,2.4,3.8,2.6,5.2,3.4,2.8,4.3,3.7,3.7,3.1,3,106.5
Mamadou,Sakho,DEF,CRY,4400000,0,4,0.235294117647059,5.3475935828877E-08,9.09090909090909E-07,0,27558,0,8,0,0,0,0,0,0.9,163,-1,0,4,1,0,0,0,0,0,0,0,0,0.2,26047,0,-1,0,0,275,5,0,0,33,Arsenal,Man City,West Ham,Wolverhampton,Newcastle,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.5
Mohamed,Salah,MID,LIV,12500000,0,125,7.8,6.24E-07,1E-05,0,3230160,0,20,0,0,0,13,0,10,26033,5,0,125,-5,0.5,0,6,13,0,4,0,4,38.9,3592378,0,-1,0,3,1348,49706,0,0,375,Man Utd,Burnley,Tottenham,West Ham,Brighton,0,19.9,8.6,9.2,10.7,9.5,9.9,10.2,9.6,11.4,8.6,10.9,10.1,8.8,9.6,10.8,8,11.3,9.7,9.3,10.6,180.5
William,Saliba,DEF,ARS,4000000,0,0,0,0,0,0,217818,0,0,0,0,0,0,0,0,636,-5,0,0,5,0,0,0,0,0,0,0,0,0.6,30943,0,-1,0,0,0,6,0,0,0,Crystal Palace,Newcastle,Southampton,Man Utd,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohammed,Salisu,DEF,SOU,4300000,0,0,0,0,0,0,19868,0,0,0,0,0,0,0,0,36,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1429,0,-1,0,0,0,2,0,0,0,Leicester,Arsenal,Aston Villa,Man Utd,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mbwana,Samatta,FWD,AVL,5900000,0,0,0,0,0,0,8355,0,0,0,0,0,0,0,0,4,-1,0,0,1,0,0,0,0,0,0,0,0,0,1626,0,-1,0,0,0,0,0,0,0,Man City,Newcastle,Burnley,Southampton,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Davinson,Sanchez,DEF,TOT,5200000,2,8,0.5,9.61538461538462E-08,1.53846153846154E-06,0,67013,0,9,0,0,0,0,0,1.5,160,-3,0,8,3,0.2,0,0.8,0,0,0,0,0,0.7,28425,1,-1,0,0,540,94,0,0,64,Fulham,Sheffield United,Liverpool,Brighton,Chelsea,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0,0.2,0.2,0.2,0.2,0.2,19.1
Robert,Sanchez,GLK,BHA,4400000,3,19,1.11764705882353,2.54010695187166E-07,4.31818181818182E-06,0,23663,0,10,0,19,0,0,0,4.3,2696,-1,0,19,1,0.7,0,3,2,0,1,0,0,0.7,79896,0,-1,0,0,630,5610,0,0,115,Man City,Leeds United F.C.,Fulham,Tottenham,Liverpool,1.1,0.6,0.7,0.6,0.7,0.6,0.6,0.8,0.8,0.6,0.6,0.6,0.8,0.6,0.6,0.6,0.6,0.8,0.7,1.1,0.9,16.2
Max,Sanders,MID,BHA,4500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,3,0,0,0,Man City,Leeds United F.C.,Fulham,Tottenham,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matija,Sarkic,GLK,WOL,4400000,0,0,0,0,0,0,7255,0,0,0,0,0,0,0,0,27,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,969,0,-1,0,0,0,4,0,0,0,Everton,West Brom,Chelsea,Crystal Palace,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Romaine,Sawyers,MID,WBA,4800000,0,25,1.7,3.54166666666667E-07,5.20833333333333E-06,0,4429,2,31,0,0,0,0,0,5.2,25,-2,0,25,2,0.3,0,1.6,0,0,1,0,0,0,2184,1,-1,0,0,1139,51,0,0,148,Wolverhampton,West Ham,Man City,Fulham,Sheffield United,0,1.9,0.8,1.1,1.6,0.9,0.8,1.2,1,1,0.8,0.9,1,1.1,1.1,0.9,1.1,1.1,0.8,0.9,1.1,22.8
Fabian,Schar,DEF,NEW,4900000,1,16,1.5,3.06122448979592E-07,3.26530612244898E-06,0,8471,2,13,0,0,0,0,0,3.3,731,-1,0,16,1,0.3,0,1.3,0,0,1,0,0,0.1,13215,0,-1,0,0,771,72,0,0,98,Sheffield United,Arsenal,Aston Villa,Leeds United F.C.,Everton,0.9,2.7,0.8,0.9,1.2,0.8,0.8,1.3,1.4,1.3,1,1,0.8,0.9,1.2,1.1,1,1.1,1.7,0.8,1.1,17
Jeffrey,Schlupp,MID,CRY,5400000,0,44,2.58823529411765,4.79302832244009E-07,8.14814814814815E-06,0,18082,2,17,0,0,0,2,0,8.1,249,-1,0,44,1,0.4,0,2.2,3,0,4,0,1,0.1,14358,0,-1,0,1,973,8,0,0,121,Arsenal,Man City,West Ham,Wolverhampton,Newcastle,0,0,0,0,0,1.9,2.7,2,2.4,1.5,2.6,1.5,1.9,2.2,1.6,1.9,1.7,2.8,1.5,1.9,1.3,60.7
Kasper,Schmeichel,GLK,LEI,5500000,0,63,3.7,6.72727272727273E-07,1.14545454545455E-05,0,688809,0,21,0,48,0,0,0,11.5,5245,0,0,63,0,0.5,0,2.8,3,0,5,0,0,9.6,381781,0,-1,0,2,1530,5219,0,0,296,Southampton,Chelsea,Everton,Leeds United F.C.,Fulham,0,5.8,4,2.7,4.5,5,4.5,5.2,3.6,4.3,3.2,4.1,4.6,5.2,4,4.3,3.4,2.5,5.1,3.7,2.7,40.4
,Sean Longstaff,MID,NEW,4700000,2,21,1.8,3.82978723404255E-07,4.46808510638298E-06,0,10710,2,16,0,0,0,0,0,4.5,169,-3,0,21,3,0.3,0,1.5,1,0,1,0,0,0.1,7553,0,-1,0,0,824,74,0,0,103,Sheffield United,Arsenal,Aston Villa,Leeds United F.C.,Everton,1.8,2.3,1,1.3,1,1.1,1.1,0.9,1.1,1.5,0.9,1.3,0.9,1.4,1,0.9,0.9,1.2,0.9,1.7,1.1,25.3
,Semedo,DEF,WOL,5400000,0,35,2.3,4.25925925925926E-07,6.48148148148148E-06,0,287374,4,21,0,0,0,0,0,6.5,3626,-1,0,35,1,0.2,0,1,2,0,3,0,1,2.2,392807,1,-1,0,0,1319,725,0,0,229,Everton,West Brom,Chelsea,Crystal Palace,Arsenal,1.5,2.5,1.3,1.9,2.2,1.7,1.2,1.6,1.4,2.3,2.8,2.7,2.5,1.8,2,2.1,2.2,1.8,1.5,1.5,2.3,56.6
Jean Michael,Seri,MID,FUL,4600000,0,0,0,0,0,0,10584,0,0,0,0,0,0,0,0,7,-4,0,0,4,0,0,0,0,0,0,0,0,0,2944,0,-1,0,0,0,2,0,0,0,Tottenham,Chelsea,Man Utd,Brighton,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan,Sessegnon,DEF,TOT,4700000,0,0,0,0,0,0,16314,0,0,0,0,0,0,0,0,10,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,1043,0,-1,0,0,0,1,0,0,0,Fulham,Sheffield United,Liverpool,Brighton,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zeze Steven,Sessegnon,DEF,FUL,4300000,0,0,0,0,0,0,8553,0,0,0,0,0,0,0,0,16,-2,0,0,2,0,0,0,0,0,0,0,0,0,657,0,-1,0,0,0,2,0,0,0,Tottenham,Chelsea,Man Utd,Brighton,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meritan,Shabani,MID,WOL,4400000,0,0,0,0,0,0,3157,0,0,0,0,0,0,0,0,35,-1,1,0,1,0,0,0,0,0,0,0,0,0,3728,0,-1,0,0,0,45,-1,0,0,Everton,West Brom,Chelsea,Crystal Palace,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamie,Shackleton,MID,LEE,4800000,0,11,0.647058823529412,1.34803921568627E-07,2.29166666666667E-06,0,4159,0,6,0,0,0,0,0,2.3,14,-2,0,11,2,0.2,0,1,0,0,1,0,0,0,1712,0,-1,0,0,296,13,0,0,45,Brighton,Newcastle,Leicester,Everton,Crystal Palace,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,10
Xherdan,Shaqiri,MID,LIV,6400000,0,6,0.352941176470588,5.51470588235294E-08,9.375E-07,0,5385,1,0,0,0,0,0,0,0.9,55,-1,0,6,1,0,0,0.2,0,0,0,0,1,0.1,2815,0,-1,0,0,85,123,0,0,27,Man Utd,Burnley,Tottenham,West Ham,Brighton,0,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,7.7
Billy,Sharp,FWD,SHU,5500000,5,17,1,1.81818181818182E-07,3.09090909090909E-06,0,24459,1,4,0,0,0,2,0,3.1,106,-5,0,17,5,0.1,0,0.8,3,0,0,0,0,0.1,9649,0,-1,0,0,219,398,0,0,46,Newcastle,Tottenham,Man Utd,Man City,West Brom,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.6,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.6,0.5,16.6
Luke,Shaw,DEF,MUN,4800000,7,36,2.8,5.83333333333333E-07,7.5E-06,0,171360,4,18,0,0,0,0,0,7.5,2781,-2,0,36,2,0.5,0,2.2,9,0,3,0,1,1.4,170664,1,-1,0,1,1070,9126,0,0,231,Burnley,Liverpool,Fulham,Sheffield United,Arsenal,2.6,6,2.3,3.5,2.1,1.7,3.3,1.8,2.2,3.7,3,2.9,2.1,2.5,2.4,2.5,3.3,3.4,2,2.8,3.2,57.9
Jonjo,Shelvey,MID,NEW,5300000,0,17,1.0625,2.00471698113208E-07,3.20754716981132E-06,0,25459,2,11,0,0,0,0,0,3.2,108,-2,0,17,2,0.1,0,0.5,0,0,2,0,0,0.1,8963,0,-1,0,0,726,11,0,0,99,Sheffield United,Arsenal,Aston Villa,Leeds United F.C.,Everton,0.8,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.7,0.5,38.9
Gylfi,Sigurdsson,MID,EVE,6800000,2,53,3.3,4.85294117647059E-07,7.79411764705882E-06,0,127639,0,10,0,0,0,2,0,7.8,9720,-2,0,53,2,0.8,0,5.2,8,0,4,0,2,2.1,165325,0,-1,0,2,895,1114,0,0,183,Wolverhampton,Leicester,Newcastle,Leeds United F.C.,Man Utd,2.9,0,2,2.8,3.3,2.6,2.9,2.1,2.9,3.1,3.3,3.8,2.5,3.4,2.1,3.5,1.8,3.1,4,2.9,2.2,67.6
Adrien,Silva,MID,LEI,4400000,0,0,0,0,0,0,43957,0,0,0,0,0,0,0,0,65,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,8535,0,-1,0,0,0,2,0,0,0,Southampton,Chelsea,Everton,Leeds United F.C.,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ellis,Simms,FWD,EVE,4500000,0,0,0,0,0,0,7327,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0.1,10626,0,-1,0,0,0,216,0,0,0,Wolverhampton,Leicester,Newcastle,Leeds United F.C.,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Josh,Sims,MID,SOU,4300000,0,0,0,0,0,0,18309,0,0,0,0,0,0,0,0,86,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,10446,0,-1,0,0,0,69,0,0,0,Leicester,Arsenal,Aston Villa,Man Utd,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moussa,Sissoko,MID,TOT,4800000,2,32,2.1,4.375E-07,6.66666666666667E-06,0,56581,2,13,0,0,0,0,0,6.7,597,-2,0,32,2,0.3,0,1.6,2,0,5,0,0,0.5,42077,0,-1,0,0,1146,299,0,0,152,Fulham,Sheffield United,Liverpool,Brighton,Chelsea,1.5,2.3,1.1,1.7,1.3,1.7,1,1.5,1.7,1.3,1.7,1.5,1.7,1,1.6,0,2.1,1.6,1.5,1,1.6,22.6
Oliver,Skipp,MID,TOT,4400000,0,0,0,0,0,0,3116,0,0,0,0,0,0,0,0,14,-1,0,0,1,0,0,0,0,0,0,0,0,0,1829,0,-1,0,0,0,10,0,0,0,Fulham,Sheffield United,Liverpool,Brighton,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Islam,Slimani,FWD,LEI,4900000,0,1,0.0588235294117647,1.20048019207683E-08,2.04081632653061E-07,0,9136,0,1,0,0,0,0,0,0.2,157,-1,0,1,1,0,0,0,0,0,0,0,0,0.1,11089,0,-1,0,0,19,184,0,0,3,Southampton,Chelsea,Everton,Leeds United F.C.,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8
William,Smallbone,MID,SOU,4400000,0,3,0.176470588235294,4.01069518716578E-08,6.81818181818182E-07,0,43803,0,4,0,0,0,0,0,0.7,135,-1,0,3,1,0,0,0,0,0,0,0,0,0.2,24157,0,-1,0,0,111,29,0,0,8,Leicester,Arsenal,Aston Villa,Man Utd,Newcastle,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1,1.1
Chris,Smalling,DEF,MUN,4900000,0,0,0,0,0,0,12034,0,0,0,0,0,0,0,0,4,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,1904,0,-1,0,0,0,0,0,0,0,Burnley,Liverpool,Fulham,Sheffield United,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emile,Smith Rowe,MID,ARS,4500000,0,18,1.05882352941176,2.35294117647059E-07,4E-06,0,49642,0,0,0,0,0,0,0,4,6029,0,-1,18,0,0.7,0,3,0,0,3,0,3,2.4,221713,0,-1,0,0,228,22659,1,0,56,Crystal Palace,Newcastle,Southampton,Man Utd,Wolverhampton,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.5,0.5,0.5,0.9,0.5,0.5,0.6,0.5,0.5,0.5,0.5,15.8
