FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Jean-Philippe,Gbamin,MID,EVE,5000000,0,1,1,2E-07,2E-07,0,604,0,1,0,0,0,0,0,0.2,8,0,0,1,0,0,0,0.2,0,0,0,0,0,0,656,0,-1,0,0,11,4,0,0,1,Arsenal,Aston Villa,West Ham,Sheffield United,Wolverhampton,0,0,0,0,0,0,0.5
Joe,Gelhardt,FWD,LEE,4500000,0,0,0,0,0,0,1820,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,2520,0,-1,0,0,0,34,0,0,0,Man Utd,Brighton,Tottenham,Burnley,Southampton,0,0,0,0,0,0,0
Kieran,Gibbs,DEF,WBA,4300000,0,5,0.15625,3.63372093023256E-08,1.16279069767442E-06,0,54792,1,25,0,0,0,0,0,1.2,14,-2,0,5,2,0,0,0,0,0,0,0,0,0.1,10913,0,-1,0,0,810,10,0,1,107,Aston Villa,Wolverhampton,Arsenal,Liverpool,West Ham,0.1,0.1,0.1,0.1,0.1,0.1,20.8
Morgan,Gibbs-White,MID,WOL,4900000,1,7,0.21875,4.46428571428571E-08,1.42857142857143E-06,0,1087,0,2,0,0,0,0,0,1.4,6,-1,0,7,1,0.1,0,0.5,0,0,0,0,0,0,875,0,-1,0,0,138,1,0,0,25,Burnley,West Brom,Brighton,Tottenham,Everton,0.1,0.1,0.1,0.1,0.1,0.1,5.8
Ben,Gibson,DEF,BUR,3900000,0,0,0,0,0,0,20022,0,0,0,0,0,0,0,0,7,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,6239,0,-1,0,0,0,0,0,0,0,Wolverhampton,West Ham,Fulham,Leeds United F.C.,Liverpool,0,0,0,0,0,0,0
Mark,Gillespie,GLK,NEW,4300000,0,0,0,0,0,0,6447,0,0,0,0,0,0,0,0,25,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,2933,0,-1,0,0,0,7,0,0,0,Liverpool,Arsenal,Leicester,Man City,Sheffield United,0,0,0,0,0,0,0
Billy,Gilmour,MID,CHE,4300000,0,2,0.0625,1.45348837209302E-08,4.65116279069767E-07,0,17664,0,0,0,0,0,0,0,0.5,32,-2,0,2,2,0,0,0,0,0,0,0,0,0.1,11177,0,-1,0,0,34,36,0,0,10,West Ham,Fulham,Man City,Arsenal,Leicester,0,0,0,0,0,0,1.5
Olivier,Giroud,FWD,CHE,6700000,0,45,1.40625,2.09888059701493E-07,6.71641791044776E-06,0,346144,1,5,0,0,0,4,0,6.7,698,-3,0,45,3,0,0,0.2,6,0,4,0,0,1.2,308904,0,-1,0,1,714,143,0,0,139,West Ham,Fulham,Man City,Arsenal,Leicester,0.7,0.8,0.7,0.7,0.7,0.7,65.2
Ben,Godfrey,DEF,EVE,5000000,9,73,2.9,5.8E-07,1.46E-05,0,50151,4,27,0,0,0,0,0,14.6,234,0,0,73,0,0.8,0,4.2,4,0,8,0,1,0.4,76389,1,-1,0,1,2143,4378,0,0,415,Arsenal,Aston Villa,West Ham,Sheffield United,Wolverhampton,3.6,2.6,3.5,2.6,3.3,3.8,63.8
Claudio,Gomes,MID,MCI,4500000,0,0,0,0,0,0,275,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,404,0,-1,0,0,0,5,0,0,0,Crystal Palace,Chelsea,Newcastle,Brighton,Everton,0,0,0,0,0,0,0
Joseph,Gomez,DEF,LIV,5200000,0,10,0.3125,6.00961538461538E-08,1.92307692307692E-06,0,378971,0,14,0,0,0,0,0,1.9,61,-3,0,10,3,0,0,0,0,0,0,0,0,1,109738,0,-1,0,0,589,15,0,0,94,Newcastle,Man Utd,Southampton,West Brom,Burnley,0,0,0,0,0,0.2,12.5
Mace,Goodridge,MID,BUR,4500000,0,0,0,0,0,0,1420,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1278,0,-1,0,0,0,0,0,0,0,Wolverhampton,West Ham,Fulham,Leeds United F.C.,Liverpool,0,0,0,0,0,0,0
Anthony,Gordon,MID,EVE,4300000,0,3,1,2.32558139534884E-07,6.97674418604651E-07,0,144332,0,0,0,0,0,0,0,0.7,70,-2,0,3,2,0,0,0,0,0,0,0,0,0.4,112153,0,-1,0,0,87,0,0,0,11,Arsenal,Aston Villa,West Ham,Sheffield United,Wolverhampton,0,0,0,0,0,0,3.1
Kyron,Gordon,DEF,SHU,4000000,0,0,0,0,0,0,1387,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,1861,0,-1,0,0,0,12,0,0,0,Brighton,Tottenham,Crystal Palace,Everton,Newcastle,0,0,0,0,0,0,0
Karlan,Grant,FWD,WBA,5600000,0,38,2.1,3.75E-07,6.78571428571429E-06,0,14597,1,24,0,0,0,1,0,6.8,25,-4,0,38,4,0,0,0.2,3,0,3,0,0,0,15089,0,-1,0,0,1100,13,0,0,97,Aston Villa,Wolverhampton,Arsenal,Liverpool,West Ham,1.4,1.7,1.6,1.5,1.5,1.4,41.2
Lee,Grant,GLK,MUN,4000000,0,0,0,0,0,0,6543,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0.1,8951,0,-1,0,0,0,8,0,0,0,Leeds United F.C.,Liverpool,Aston Villa,Leicester,Fulham,0,0,0,0,0,0,0
Demarai,Gray,MID,LEI,5100000,0,1,1,1.96078431372549E-07,1.96078431372549E-07,0,14330,0,0,0,0,0,0,0,0.2,7,-4,0,1,4,0,0,0,0,0,0,0,0,0.1,2724,0,-1,0,0,18,0,0,0,3,Crystal Palace,Southampton,Newcastle,Man Utd,Chelsea,0,0,0,0,0,0,0.5
Jack,Grealish,MID,AVL,7500000,0,129,5.9,7.86666666666667E-07,1.72E-05,0,5300123,6,24,0,0,0,6,0,17.2,9312,5,0,129,-5,0,0,0,13,0,12,0,12,14.7,5392693,0,-1,0,2,1977,88,0,0,495,West Brom,Everton,Man Utd,Crystal Palace,Tottenham,0,0,0,0,0,6.4,249.1
Mason,Greenwood,MID,MUN,7100000,3,85,2.65625,3.74119718309859E-07,1.19718309859155E-05,0,750102,2,19,0,0,0,5,0,12,6471,-4,0,85,4,1.2,0,8.8,5,0,7,0,2,6,692820,0,-1,0,2,1575,12620,0,0,267,Leeds United F.C.,Liverpool,Aston Villa,Leicester,Fulham,2.1,1.4,1.9,1.7,2,2,125.6
Sam,Greenwood,FWD,LEE,4500000,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,-1,0,0,0,22,0,0,0,Man Utd,Brighton,Tottenham,Burnley,Southampton,0,0,0,0,0,0,0
Kamil,Grosicki,MID,WBA,5200000,0,8,0.25,4.80769230769231E-08,1.53846153846154E-06,0,7890,0,5,0,0,0,0,0,1.5,2,-3,0,8,3,0,0,0,0,0,0,0,1,0,1063,0,-1,0,0,147,2,0,0,29,Aston Villa,Wolverhampton,Arsenal,Liverpool,West Ham,0.1,0.1,0.1,0.1,0.1,0.1,7.2
Pascal,Gro?,MID,BHA,5800000,2,93,3.2,5.51724137931035E-07,1.60344827586207E-05,0,143692,2,21,0,0,0,2,0,16,522,-2,0,93,2,0.4,1,2.2,9,0,9,0,6,0.4,150846,0,-1,0,0,2029,156,0,0,420,Sheffield United,Leeds United F.C.,Wolverhampton,West Ham,Man City,3.7,2.7,2.6,2.6,2,2.7,175.4
Jay-Roy,Grot,MID,LEE,4700000,0,0,0,0,0,0,3576,0,0,0,0,0,0,0,0,1,-3,0,0,3,0,0,0,0,0,0,0,0,0,1206,0,-1,0,0,0,0,0,0,0,Man Utd,Brighton,Tottenham,Burnley,Southampton,0,0,0,0,0,0,0
Vicente,Guaita,GLK,CRY,4800000,0,110,3.5,7.29166666666667E-07,2.29166666666667E-05,0,510996,2,52,0,97,0,0,0,22.9,582,-2,0,110,2,0.4,0,1.7,15,0,7,0,0,2.9,496711,0,-1,1,4,2790,507,0,0,554,Leicester,Man City,Sheffield United,Aston Villa,Arsenal,3.3,4.8,3.1,4.1,4.1,4.6,73.4
Johann Berg,Gudmundsson,MID,BUR,5400000,0,45,2.5,4.62962962962963E-07,8.33333333333333E-06,0,20919,1,18,0,0,0,2,0,8.3,26,-1,0,45,1,0.3,0,1.5,3,0,3,0,0,0,17282,0,-1,0,0,1145,19,0,0,156,Wolverhampton,West Ham,Fulham,Leeds United F.C.,Liverpool,1.7,1.8,2.2,1.8,1.3,2.6,41.8
Matteo,Guendouzi,MID,ARS,4700000,0,0,0,0,0,0,13190,0,0,0,0,0,0,0,0,2,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,2725,0,-1,0,0,0,0,0,0,0,Everton,Newcastle,West Brom,Chelsea,Crystal Palace,0,0,0,0,0,0,0
Frederic,Guilbert,DEF,AVL,4300000,0,0,0,0,0,0,10155,0,0,0,0,0,0,0,0,7,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,2055,0,-1,0,0,0,0,0,0,0,West Brom,Everton,Man Utd,Crystal Palace,Tottenham,0,0,0,0,0,0,0
Ilkay,Gundogan,MID,MCI,5800000,0,144,4.36363636363636,7.52351097178683E-07,2.48275862068966E-05,0,2478678,1,11,0,0,0,12,0,24.8,20836,3,0,144,-3,0.1,1,0.7,21,0,12,0,3,22.2,4147353,0,-1,0,6,1861,9803,0,0,563,Crystal Palace,Chelsea,Newcastle,Brighton,Everton,0,3.9,4.2,4.4,4.6,4.2,190.2
Angus,Gunn,GLK,SOU,4300000,0,0,0,0,0,0,18860,0,0,0,0,0,0,0,0,5,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,2885,0,-1,0,0,0,0,0,0,0,Leicester,Liverpool,Fulham,Leeds United F.C.,West Ham,0,0,0,0,0,0,0
Antwoine,Hackford,FWD,SHU,4400000,0,1,0.03125,7.10227272727273E-09,2.27272727272727E-07,0,18698,0,0,0,0,0,0,0,0.2,238,-1,0,1,1,0,0,0,0,0,0,0,0,0.1,26288,0,-1,0,0,10,59,0,0,3,Brighton,Tottenham,Crystal Palace,Everton,Newcastle,0,0,0,0,0,0,1.8
Sebastien,Haller,FWD,WHU,6100000,0,41,2.6,4.26229508196721E-07,6.72131147540984E-06,0,94333,0,12,0,0,0,3,0,6.7,19,-4,0,41,4,0,0,0,4,0,3,0,0,0.2,60525,0,-1,0,0,932,0,0,0,113,Chelsea,Burnley,Everton,Brighton,West Brom,0,0,0,0,0,0,66.2
Reece,Hannam,DEF,CRY,4000000,0,0,0,0,0,0,304,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,466,0,-1,0,0,0,10,0,0,0,Leicester,Man City,Sheffield United,Aston Villa,Arsenal,0,0,0,0,0,0,0
Rekeem,Harper,MID,WBA,4300000,0,2,1,2.32558139534884E-07,4.65116279069767E-07,0,87406,0,2,0,0,0,0,0,0.5,50,-2,0,2,2,0,0,0,0,0,0,0,0,0.3,66429,0,-1,0,0,30,0,0,0,7,Aston Villa,Wolverhampton,Arsenal,Liverpool,West Ham,0,0,0,0,0,0,1.6
Jack,Harrison,MID,LEE,5400000,3,132,4.3,7.96296296296296E-07,2.44444444444444E-05,0,732310,2,41,0,0,0,7,0,24.4,1586,-1,0,132,1,1,0,5.2,13,0,9,0,7,3,856482,0,-1,0,3,2396,10426,0,0,446,Man Utd,Brighton,Tottenham,Burnley,Southampton,3.3,4.5,3.8,5.1,4.1,5,189.8
,Harry Wilson,MID,LIV,5100000,0,0,0,0,0,0,6177,0,0,0,0,0,0,0,0,1,-4,0,0,4,0,0,0,0,0,0,0,0,0,502,0,-1,0,0,0,0,0,0,0,Newcastle,Man Utd,Southampton,West Brom,Burnley,0,0,0,0,0,0,0
Joe,Hart,GLK,TOT,4200000,0,0,0,0,0,0,48845,0,0,0,0,0,0,0,0,53,-3,0,0,3,0,0,0,0,0,0,0,0,0.6,14784,0,-1,0,0,0,41,0,0,0,Sheffield United,Leeds United F.C.,Wolverhampton,Aston Villa,Leicester,0,0,0,0,0,0,0
Taylor,Harwood-Bellis,DEF,MCI,4000000,0,0,0,0,0,0,555,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,421,0,-1,0,0,0,0,0,0,0,Crystal Palace,Chelsea,Newcastle,Brighton,Everton,0,0,0,0,0,0,0
Kortney,Hause,DEF,AVL,4400000,0,28,0.903225806451613,2.05278592375367E-07,6.36363636363636E-06,0,80096,1,1,0,0,0,1,0,6.4,40,-1,0,28,1,0,0,0,3,0,3,0,0,0.1,80577,0,-1,0,1,360,8,0,0,89,West Brom,Everton,Man Utd,Crystal Palace,Tottenham,0.5,0.5,0.5,0.5,0.5,0.5,14.2
Kai,Havertz,MID,CHE,8200000,0,72,2.25,2.74390243902439E-07,8.78048780487805E-06,0,1352823,2,14,0,0,0,2,0,8.8,3913,-3,0,72,3,0.4,0,3.5,0,0,7,0,6,3.3,689566,0,-1,0,0,1334,1056,0,0,231,West Ham,Fulham,Man City,Arsenal,Leicester,1.3,1.6,1.1,1.3,1.3,1.4,93
Isaac,Hayden,MID,NEW,4600000,0,40,1.7,3.69565217391304E-07,8.69565217391304E-06,0,11706,8,33,0,0,0,0,0,8.7,22,-4,0,40,4,0,0,0,0,0,4,0,0,0,6811,0,-1,0,0,1942,2,0,0,211,Liverpool,Arsenal,Leicester,Man City,Sheffield United,0,0,0,0,0,1.2,55.3
Kaine,Hayden,MID,AVL,4500000,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,295,0,-1,0,0,0,8,0,0,0,West Brom,Everton,Man Utd,Crystal Palace,Tottenham,0,0,0,0,0,0,0
Tom,Heaton,GLK,AVL,4500000,0,0,0,0,0,0,7195,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0.1,6103,0,-1,0,0,0,28,0,0,0,West Brom,Everton,Man Utd,Crystal Palace,Tottenham,0,0,0,0,0,0,0
Michael,Hector,DEF,FUL,4100000,0,0,0,0,0,0,25170,2,10,0,0,0,0,0,0,22,-4,0,0,4,0,0,0,0,0,0,0,0,0.1,9792,0,-1,0,0,262,20,0,0,32,Chelsea,Burnley,Southampton,Man Utd,Newcastle,0,0,0,0,0,0,6.9
,Hegazi,DEF,WBA,4100000,0,6,6,1.46341463414634E-06,1.46341463414634E-06,0,87313,0,0,0,0,0,0,0,1.5,7,-4,0,6,4,0,0,0,0,0,1,0,0,0.1,13027,0,-1,0,0,90,0,0,0,24,Aston Villa,Wolverhampton,Arsenal,Liverpool,West Ham,0,0,0,0,0,0,2
Dean,Henderson,GLK,MUN,5200000,7,38,1.1875,2.28365384615385E-07,7.30769230769231E-06,0,155143,2,6,0,28,0,0,0,7.3,434,-3,0,38,3,0.6,0,3.2,1,0,4,0,0,1.6,52956,0,-1,0,0,855,876,0,0,170,Leeds United F.C.,Liverpool,Aston Villa,Leicester,Fulham,0.6,0.8,0.8,0.6,0.7,0.8,18.4
Jordan,Henderson,MID,LIV,5400000,0,56,1.75,3.24074074074074E-07,1.03703703703704E-05,0,285872,0,23,0,0,0,1,0,10.4,113,-1,0,56,1,0,0,0,2,0,4,0,2,0.9,142065,0,-1,0,0,1704,7,0,0,345,Newcastle,Man Utd,Southampton,West Brom,Burnley,0,0,0,0,0,0.9,72.9
Stephen,Henderson,GLK,CRY,4000000,0,0,0,0,0,0,37148,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0.4,61231,0,-1,0,0,0,62,0,0,0,Leicester,Man City,Sheffield United,Aston Villa,Arsenal,0,0,0,0,0,0,0
Jeff,Hendrick,MID,NEW,4500000,0,50,2.5,5.55555555555556E-07,1.11111111111111E-05,0,575162,1,24,0,0,0,2,0,11.1,165,-5,0,50,5,0,0,0.2,3,0,3,0,1,1.2,541859,0,-1,0,1,1406,41,0,1,170,Liverpool,Arsenal,Leicester,Man City,Sheffield United,1.6,1.6,1.7,1.4,3,2.1,39.6
Wayne,Hennessey,GLK,CRY,4300000,0,0,0,0,0,0,47149,0,0,0,0,0,0,0,0,12,-2,0,0,2,0,0,0,0,0,0,0,0,0.3,7832,0,-1,0,0,0,21,0,0,0,Leicester,Man City,Sheffield United,Aston Villa,Arsenal,0,0,0,0,0,0,0
,Hernandez,MID,LEE,5700000,0,21,0.65625,1.15131578947368E-07,3.68421052631579E-06,0,131309,1,5,0,0,0,0,0,3.7,43,-3,0,21,3,0,0,0.2,0,0,0,0,2,0.2,24246,0,-1,0,0,334,59,0,0,79,Man Utd,Brighton,Tottenham,Burnley,Southampton,0.3,0.3,0.3,0.3,0.3,0.3,24.6
Ki-Jana,Hoever,DEF,WOL,4400000,0,10,0.3125,7.10227272727273E-08,2.27272727272727E-06,0,5220,1,8,0,0,0,0,0,2.3,18,-1,0,10,1,0,0,0.2,0,0,0,0,0,0,5626,0,-1,0,0,393,12,0,0,51,Burnley,West Brom,Brighton,Tottenham,Everton,0.2,0.2,0.2,0.2,0.2,0.2,12
Pierre-Emile,H?jbjerg,MID,TOT,4900000,0,86,2.6,5.30612244897959E-07,1.75510204081633E-05,0,193833,7,38,0,0,0,1,0,17.6,613,-1,0,86,1,0.4,0,1.8,3,0,10,0,3,0.9,174724,0,-1,0,0,2970,271,0,0,482,Sheffield United,Leeds United F.C.,Wolverhampton,Aston Villa,Leicester,0,3.1,2,2.1,1.6,1.9,96.4
Rob,Holding,DEF,ARS,4200000,2,87,3.3,7.85714285714286E-07,2.07142857142857E-05,0,749775,2,24,0,0,0,0,0,20.7,1927,-3,0,87,3,0.8,0,3.2,8,0,9,0,1,4.8,998109,1,-1,0,1,2197,6368,0,0,456,Everton,Newcastle,West Brom,Chelsea,Crystal Palace,2.4,3.2,3.5,3.4,3.4,3,67.1
Mason,Holgate,DEF,EVE,4800000,5,71,3.2,6.66666666666667E-07,1.47916666666667E-05,0,166727,8,24,0,0,0,1,0,14.8,267,-2,0,71,2,0.7,0,3.2,4,0,8,0,0,0.9,214872,0,-1,0,1,1942,881,0,0,372,Arsenal,Aston Villa,West Ham,Sheffield United,Wolverhampton,4.1,3,4,3,3.8,4.4,56.9
Conor,Hourihane,MID,AVL,5900000,0,20,5,8.47457627118644E-07,3.38983050847458E-06,0,27529,0,2,0,0,0,1,0,3.4,5,-1,0,20,1,0,0,0,3,0,2,0,1,0.1,23841,0,-1,0,1,225,0,0,0,70,West Brom,Everton,Man Utd,Crystal Palace,Tottenham,0,0,0,0,0,0,18.2
Callum,Hudson-Odoi,MID,CHE,5700000,0,57,1.78125,3.125E-07,1E-05,0,140148,0,5,0,0,0,2,0,10,422,-3,0,57,3,0.3,0,1.5,2,0,6,0,3,0.4,128532,0,-1,0,0,991,59,0,0,235,West Ham,Fulham,Man City,Arsenal,Leicester,0.9,1.1,0.9,0.9,0.9,0.9,103.6
Niall,Huggins,FWD,LEE,4500000,0,1,0.03125,6.94444444444444E-09,2.22222222222222E-07,0,7962,0,0,0,0,0,0,0,0.2,55,0,0,1,0,0,0,0,0,0,0,0,0,0.1,10754,0,-1,0,0,37,50,0,0,4,Man Utd,Brighton,Tottenham,Burnley,Southampton,0,0,0,0,0,0,0.6
Liam,Hughes,GLK,LIV,4000000,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,268,0,-1,0,0,0,5,0,0,0,Newcastle,Man Utd,Southampton,West Brom,Burnley,0,0,0,0,0,0,0
Jordan,Hugill,FWD,WHU,5500000,0,0,0,0,0,0,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,0,-1,0,0,0,0,0,0,0,Chelsea,Burnley,Everton,Brighton,West Brom,0,0,0,0,0,0,0
Odion,Ighalo,FWD,MUN,6100000,0,1,1,1.63934426229508E-07,1.63934426229508E-07,0,24340,0,1,0,0,0,0,0,0.2,12,-4,0,1,4,0,0,0,0,0,0,0,0,0.2,7620,0,-1,0,0,9,0,0,0,1,Leeds United F.C.,Liverpool,Aston Villa,Leicester,Fulham,0,0,0,0,0,0,0.2
Kelechi,Iheanacho,FWD,LEI,6200000,0,76,4,6.45161290322581E-07,1.2258064516129E-05,0,145033,0,11,0,0,0,9,0,12.3,3702,2,-1,76,-2,0.8,1,5.2,12,0,5,0,0,21.4,1833158,0,-1,0,2,972,33575,1,0,296,Crystal Palace,Southampton,Newcastle,Man Utd,Chelsea,5.1,4.5,4.9,4.3,3.7,4,116.1
Danny,Ings,FWD,SOU,8400000,0,114,4.6,5.47619047619048E-07,1.35714285714286E-05,0,3818051,1,35,0,0,0,10,0,13.6,4488,-1,0,114,1,0.7,0,6.3,18,0,6,0,4,6.2,2589838,0,-1,0,1,1912,916,0,0,404,Leicester,Liverpool,Fulham,Leeds United F.C.,West Ham,0,5.2,5.3,5.5,5.2,4.1,162.8
Ryan,Inniss,DEF,CRY,4000000,0,0,0,0,0,0,6505,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4884,0,-1,0,0,0,0,0,0,0,Leicester,Man City,Sheffield United,Aston Villa,Arsenal,0,0,0,0,0,0,0
Branislav,Ivanovic,DEF,WBA,4400000,0,20,0.625,1.42045454545455E-07,4.54545454545455E-06,0,19768,2,19,0,0,0,0,0,4.5,30,-1,0,20,1,0,0,0.2,0,0,2,0,0,0.1,19929,0,-1,0,0,764,5,0,0,120,Aston Villa,Wolverhampton,Arsenal,Liverpool,West Ham,0,0,0,0,0,0.3,19.1
Alex,Iwobi,MID,EVE,5900000,0,61,1.96774193548387,3.33515582285402E-07,1.03389830508475E-05,0,42877,0,18,0,0,0,1,0,10.3,77,-1,0,61,1,0.1,0,0.8,1,0,5,0,3,0.2,36548,0,-1,0,1,1407,29,0,0,236,Arsenal,Aston Villa,West Ham,Sheffield United,Wolverhampton,1.4,1,1.2,1.8,1.2,1,71.7
Jose,Izquierdo,MID,BHA,5500000,1,1,0.03125,5.68181818181818E-09,1.81818181818182E-07,0,10491,0,0,0,0,0,0,0,0.2,7,0,0,1,0,0,0,0.2,0,0,0,0,0,0,10484,0,-1,0,0,8,7,0,0,2,Sheffield United,Leeds United F.C.,Wolverhampton,West Ham,Man City,0,0,0,0,0,0,1.2
,Jack Robinson,DEF,SHU,4200000,0,13,0.40625,9.67261904761905E-08,3.0952380952381E-06,0,20209,2,10,0,0,0,0,0,3.1,19,-3,0,13,3,0,0,0,0,0,0,0,1,0.1,10884,0,-1,0,0,605,5,0,0,70,Brighton,Tottenham,Crystal Palace,Everton,Newcastle,0,0,0,0,0,0.2,13.4
Phil,Jagielka,DEF,SHU,3900000,0,4,0.125,3.20512820512821E-08,1.02564102564103E-06,0,62839,1,12,0,0,0,0,0,1,193,-1,0,4,1,-0.1,0,-0.2,0,0,0,0,0,0.5,78923,1,-1,0,0,517,70,0,1,50,Brighton,Tottenham,Crystal Palace,Everton,Newcastle,0.1,0.1,0.1,0.1,0.1,0.1,7.5
Alireza,Jahanbakhsh,MID,BHA,5400000,1,18,0.5625,1.04166666666667E-07,3.33333333333333E-06,0,5190,2,7,0,0,0,0,0,3.3,7,-1,0,18,1,0.1,0,0.8,0,0,0,0,1,0,2409,0,-1,0,0,288,11,0,0,84,Sheffield United,Leeds United F.C.,Wolverhampton,West Ham,Man City,0.3,0.3,0.3,0.3,0.3,0.3,35
Daniel,James,MID,MUN,6200000,3,38,1.1875,1.91532258064516E-07,6.12903225806452E-06,0,36395,3,6,0,0,0,3,0,6.1,70,-3,0,38,3,0.2,0,1,1,0,4,0,0,0.2,19880,0,-1,0,0,817,51,0,0,130,Leeds United F.C.,Liverpool,Aston Villa,Leicester,Fulham,0.6,0.6,0.6,0.6,0.6,0.6,54.1
Matty,James,MID,LEI,4300000,0,0,0,0,0,0,57838,0,0,0,0,0,0,0,0,13,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,29808,0,-1,0,0,0,0,0,0,0,Crystal Palace,Southampton,Newcastle,Man Utd,Chelsea,0,0,0,0,0,0,0
Reece,James,DEF,CHE,5000000,1,99,3.7,7.4E-07,1.98E-05,0,2243031,3,24,0,0,0,1,0,19.8,2658,0,0,99,0,0.6,0,3,15,0,8,0,3,6.9,2147458,0,-1,0,2,1917,4315,0,0,478,West Ham,Fulham,Man City,Arsenal,Leicester,4.6,4.2,4.9,4.2,3.5,4.4,139.8
Alexandre,Jankewitz,MID,SOU,4500000,0,-1,-0.03125,-6.94444444444444E-09,-2.22222222222222E-07,0,605,0,9,0,0,0,0,0,-0.2,9,0,0,-1,0,0,0,0,0,0,0,0,0,0,909,0,-1,0,0,2,13,0,1,-4,Leicester,Liverpool,Fulham,Leeds United F.C.,West Ham,0,0,0,0,0,0,0.5
Jack,Jenkins,MID,LEE,4500000,0,0,0,0,0,0,1859,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2129,0,-1,0,0,0,5,0,0,0,Man Utd,Brighton,Tottenham,Burnley,Southampton,0,0,0,0,0,0,0
Teddy,Jenks,MID,BHA,4500000,0,0,0,0,0,0,306,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,375,0,-1,0,0,0,6,0,0,0,Sheffield United,Leeds United F.C.,Wolverhampton,West Ham,Man City,0,0,0,0,0,0,0
,Jesus,FWD,MCI,9200000,0,100,4.2,4.56521739130435E-07,1.08695652173913E-05,0,981582,1,12,0,0,0,8,0,10.9,2547,-3,0,100,3,0.4,0,3.7,16,0,9,0,4,2.7,1024032,0,-1,0,1,1700,2569,0,0,383,Crystal Palace,Chelsea,Newcastle,Brighton,Everton,0,5.1,3.8,5.2,4.7,4,154.3
Raul,Jimenez,FWD,WOL,8100000,0,43,1.34375,1.65895061728395E-07,5.30864197530864E-06,0,2217939,0,10,0,0,0,4,0,5.3,193,-4,0,43,4,0,0,0,7,0,4,0,1,4.5,1160024,1,-1,0,0,824,27,0,0,148,Burnley,West Brom,Brighton,Tottenham,Everton,0,0,0,0.7,0.8,0.7,55
,Joelinton,FWD,NEW,5700000,1,65,2.4,4.21052631578947E-07,1.14035087719298E-05,0,127558,3,31,0,0,0,3,0,11.4,937,-3,0,65,3,0.7,0,4.2,5,0,3,0,2,0.4,124442,0,-1,0,1,1828,624,0,0,226,Liverpool,Arsenal,Leicester,Man City,Sheffield United,2.1,1.9,1.9,1.6,2.6,2.1,110.3
Stefan,Johansen,MID,FUL,4700000,0,0,0,0,0,0,3397,0,0,0,0,0,0,0,0,0,-3,0,0,3,0,0,0,0,0,0,0,0,0,438,0,-1,0,0,0,0,0,0,0,Chelsea,Burnley,Southampton,Man Utd,Newcastle,0,0,0,0,0,0,0
Kyle,John,DEF,EVE,4000000,0,0,0,0,0,0,229,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,451,0,-1,0,0,0,6,0,0,0,Arsenal,Aston Villa,West Ham,Sheffield United,Wolverhampton,0,0,0,0,0,0,0
