FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Declan,Rice,MID,WHU,4800000,5,47,2.5,5.20833333333333E-07,9.79166666666667E-06,0,331727,1,22,0,0,0,0,0,9.8,8248,-2,0,47,2,0.5,0,2.6,0,0,7,0,1,2.6,181303,0,-1,0,0,1710,5776,0,0,292,Burnley,West Brom,Crystal Palace,Liverpool,Aston Villa,4.2,1.5,1.5,1.7,1.8,2.9,1.4,1.2,1.7,1.6,1.5,1.8,1.2,2.2,1.7,2.3,1.7,2,2.2,2,68.3
Lewis,Richards,DEF,WOL,4000000,0,0,0,0,0,0,578,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,1457,0,-1,0,0,0,132,0,0,0,West Brom,Chelsea,Crystal Palace,Arsenal,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lewis,Richardson,FWD,BUR,4500000,0,0,0,0,0,0,9268,0,0,0,0,0,0,0,0,588,0,0,0,0,0,0,0,0,0,0,0,0,0.1,13061,0,-1,0,0,0,566,0,0,0,West Ham,Liverpool,Aston Villa,Chelsea,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Richarlison,FWD,EVE,7800000,0,50,3.8,4.87179487179487E-07,6.41025641025641E-06,0,1073871,2,11,0,0,0,2,0,6.4,9169,-2,0,50,2,0.1,0,1,8,0,3,0,5,4.1,645267,0,-1,0,0,1010,21335,0,1,176,Leicester,Newcastle,Leeds United F.C.,Man Utd,Fulham,0,2.9,4.2,4.3,4.5,4.1,3.9,3.5,3.6,3.2,4.8,4.7,4.6,3.1,4.2,2.7,3.6,4.6,3.8,3,82.6
Jairo,Riedewald,MID,CRY,4400000,1,29,1.61111111111111,3.66161616161616E-07,6.59090909090909E-06,0,182723,0,13,0,0,0,1,0,6.6,6611,-1,0,29,1,0.3,0,1.2,1,0,2,0,0,1.3,253376,0,-1,0,1,615,976,0,0,107,Man City,West Ham,Wolverhampton,Newcastle,Leeds United F.C.,0.8,0.8,1.1,0.9,0.8,1.2,0.9,1.1,0.8,1.1,0.8,0.9,0.9,0.8,0.8,0.8,1.3,0.8,0.8,0.8,24.8
Matt,Ritchie,MID,NEW,4900000,0,12,0.705882352941177,1.4405762304922E-07,2.44897959183673E-06,0,8980,1,7,0,0,0,0,0,2.4,160,-1,0,12,1,0.2,0,1.2,0,0,1,0,0,0.1,4153,1,-1,0,0,526,63,0,0,66,Arsenal,Aston Villa,Leeds United F.C.,Everton,Crystal Palace,0.8,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,31.9
,Roberto,GLK,WHU,4500000,0,0,0,0,0,0,964,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,415,0,-1,0,0,0,6,0,0,0,Burnley,West Brom,Crystal Palace,Liverpool,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyler,Roberts,MID,LEE,4700000,1,9,0.529411764705882,1.12640801001252E-07,1.91489361702128E-06,0,8258,0,7,0,0,0,0,0,1.9,90,-3,0,9,3,0,0,0.2,0,0,0,0,0,0.1,4393,0,-1,0,0,265,39,0,0,28,Brighton,Newcastle,Leicester,Everton,Crystal Palace,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,12.5
Andrew,Robertson,DEF,LIV,7400000,8,88,4.6,6.21621621621622E-07,1.18918918918919E-05,0,1493900,1,22,0,0,0,1,0,11.9,51221,4,0,88,-4,0.5,0,4,11,0,6,0,5,20.7,1999489,0,-1,0,2,1710,26189,0,0,438,Man Utd,Burnley,Tottenham,West Ham,Brighton,11.4,4.5,5.5,5.4,6.8,5.3,4.8,4.4,6.5,5.4,5.1,6,6,4.4,4.9,5.7,5.3,5.4,4.6,6.7,127.9
Antonee,Robinson,DEF,FUL,4400000,-2,31,2.2,5E-07,7.04545454545455E-06,0,21320,3,15,0,0,0,0,0,7,2751,-1,0,31,1,0.3,0,1.5,1,0,3,0,0,0.2,26035,0,-1,0,0,1213,227,0,1,222,Chelsea,Man Utd,Brighton,West Brom,Leicester,0,0,1.9,1.5,2,1.6,1.9,1.8,1.9,3,1.4,2.2,2.5,2.2,0,1.3,1.7,1.2,2.1,1.5,70.6
Hal,Robson-Kanu,FWD,WBA,5200000,2,7,0.411764705882353,7.91855203619909E-08,1.34615384615385E-06,0,31536,0,5,0,0,0,0,0,1.3,169,-3,0,7,3,0.1,0,0.4,0,0,0,0,0,0.1,8438,0,-1,0,0,168,375,0,0,4,Wolverhampton,West Ham,Man City,Fulham,Sheffield United,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,4.8
Marek,Rodak,GLK,FUL,4300000,0,1,0.0625,1.45348837209302E-08,2.32558139534884E-07,0,30039,0,3,0,2,0,0,0,0.2,348,-2,0,1,2,0,0,0,0,0,0,0,0,0.3,12515,0,-1,0,0,90,93,0,0,11,Chelsea,Man Utd,Brighton,West Brom,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8
Joe,Rodon,DEF,TOT,5000000,2,11,0.647058823529412,1.29411764705882E-07,2.2E-06,0,2638,0,1,0,0,0,0,0,2.2,84,0,0,11,0,0.1,0,0.5,0,0,1,0,0,0,3172,0,-1,0,0,191,107,0,0,53,Sheffield United,Liverpool,Brighton,Chelsea,West Brom,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0.3,0.3,0.3,0.3,0.3,4
,Rodrigo,FWD,LEE,5700000,2,50,3.1,5.43859649122807E-07,8.7719298245614E-06,0,654882,0,18,0,0,0,3,0,8.8,17948,-3,0,50,3,0.6,0,3.2,8,0,2,0,2,3.3,336924,0,-1,0,2,875,13448,0,0,187,Brighton,Newcastle,Leicester,Everton,Crystal Palace,3,3.5,3.3,2.5,3.7,3,2.7,2,2.5,2.4,3.2,3.6,2.1,3.1,2.4,3.4,2.3,2.7,2.5,3.2,87.7
,Rodrigo,MID,MCI,5400000,9,42,2.5,4.62962962962963E-07,7.77777777777778E-06,0,56758,3,13,0,0,0,0,0,7.8,1274,-1,0,42,1,0.5,0,2.8,3,0,7,0,1,0.4,41070,0,-1,0,0,1451,796,0,0,253,Crystal Palace,Aston Villa,West Brom,Sheffield United,Burnley,3.3,1.9,3.1,2,1.2,1.6,1.7,1.8,1.3,1.6,2.2,1.6,1.9,1.5,0,1.2,2,1.9,1.8,1.9,75.6
Jay,Rodriguez,FWD,BUR,5800000,1,19,1.1875,2.04741379310345E-07,3.27586206896552E-06,0,54945,3,12,0,0,0,0,0,3.3,401,-2,0,19,2,0.1,0,0.6,0,0,2,0,1,0.2,14859,0,-1,0,0,573,380,0,0,53,West Ham,Liverpool,Aston Villa,Chelsea,Man City,1.2,0.6,0.6,0.6,0.7,0.7,0.7,0.6,0.6,0.7,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.7,0.8,22
James,Rodriguez,MID,EVE,7700000,0,52,4.3,5.58441558441558E-07,6.75324675324675E-06,0,3630228,1,16,0,0,0,3,0,6.8,12567,2,0,52,-2,0.1,0,1,5,0,1,0,3,8.4,3269352,0,-1,0,1,952,5294,0,0,254,Leicester,Newcastle,Leeds United F.C.,Man Utd,Fulham,0,2.8,4.4,4.8,4,4.2,3.1,4.2,4.3,4.6,5.1,3.7,4.9,3.1,4.8,2.8,4.4,5.6,4.3,3.1,92.1
Marcos,Rojo,DEF,MUN,4800000,0,0,0,0,0,0,4382,0,0,0,0,0,0,0,0,31,-2,0,0,2,0,0,0,0,0,0,0,0,0,974,0,-1,0,0,0,9,0,0,0,Liverpool,Fulham,Sheffield United,Arsenal,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sergio,Romero,GLK,MUN,4900000,0,0,0,0,0,0,7934,0,0,0,0,0,0,0,0,39,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,509,0,-1,0,0,0,5,0,0,0,Liverpool,Fulham,Sheffield United,Arsenal,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Danny,Rose,DEF,TOT,4700000,0,0,0,0,0,0,26327,0,0,0,0,0,0,0,0,70,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,3535,0,-1,0,0,0,4,0,0,0,Sheffield United,Liverpool,Brighton,Chelsea,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John,Ruddy,GLK,WOL,4300000,0,0,0,0,0,0,14440,0,0,0,0,0,0,0,0,206,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,4538,0,-1,0,0,0,69,0,0,0,West Brom,Chelsea,Crystal Palace,Arsenal,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antonio,Rudiger,DEF,CHE,4500000,9,17,1,2.22222222222222E-07,3.77777777777778E-06,0,145767,0,3,0,0,0,0,0,3.8,1048,-5,0,17,5,0.5,0,2.2,2,0,2,0,0,0.7,31247,0,-1,0,0,360,2312,0,0,89,Fulham,Leicester,Wolverhampton,Burnley,Tottenham,1,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.6,0.6,0.8,0.5,0.5,0.6,15.4
Runar Alex,Runarsson,GLK,ARS,4500000,0,0,0,0,0,0,2165,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,2309,0,-1,0,0,0,81,0,0,0,Newcastle,Southampton,Man Utd,Wolverhampton,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mathew,Ryan,GLK,BHA,4200000,0,25,2.3,5.47619047619048E-07,5.95238095238095E-06,0,1076702,1,19,0,16,0,0,0,6,21389,-3,0,25,3,0,0,0,0,0,2,0,0,8.3,465617,0,-1,0,0,990,5172,0,0,161,Leeds United F.C.,Fulham,Tottenham,Liverpool,Burnley,1.7,2.2,1.5,2.1,1.8,2,2.4,2.2,1.5,1.4,1.4,2.4,1.4,1.5,1.7,1.4,2.3,2.1,3.1,2.5,13.2
Allan,Saint-Maximin,MID,NEW,5100000,0,28,1.64705882352941,3.22952710495963E-07,5.49019607843137E-06,0,1587254,0,11,0,0,0,1,0,5.5,3269,-4,0,28,4,0,0,0,2,0,3,0,1,2.5,306727,0,-1,0,0,582,358,0,0,86,Arsenal,Aston Villa,Leeds United F.C.,Everton,Crystal Palace,0,0,0,0.9,1,0.8,0.8,1,1.1,0.8,1,0.8,1.1,0.8,0.8,0.8,0.9,0.8,1.6,0.9,30
Romain,Saiss,DEF,WOL,5100000,1,64,4.6,9.01960784313725E-07,1.25490196078431E-05,0,1868590,0,21,0,0,0,3,0,12.5,55196,1,0,64,-1,0.8,0,4.2,9,0,4,0,0,9.4,2161910,0,-1,0,2,1237,5439,0,0,259,West Brom,Chelsea,Crystal Palace,Arsenal,Leicester,6.1,4.1,5.4,5.9,4.8,3.8,4.7,4.2,6.1,6.8,5.5,6.1,5.4,5.7,5.4,5.6,5.2,4.7,4.8,5.8,58.4
Bukayo,Saka,MID,ARS,5300000,9,68,4,7.54716981132075E-07,1.28301886792453E-05,0,751831,0,15,0,0,0,4,0,12.8,30105,-2,0,68,2,1.5,0,7.8,5,0,6,0,2,10.1,1007190,1,-1,0,1,1413,118095,0,0,246,Newcastle,Southampton,Man Utd,Wolverhampton,Aston Villa,3.9,3.9,2.3,4,3.8,3.2,2.7,4.2,4.8,2.8,3.9,2.9,5.5,3.7,3.3,4.7,3.8,3.9,3.4,3.6,130.5
Mamadou,Sakho,DEF,CRY,4400000,0,4,0.222222222222222,5.05050505050505E-08,9.09090909090909E-07,0,28334,0,8,0,0,0,0,0,0.9,469,-1,0,4,1,0,0,0,0,0,0,0,0,0.2,26066,0,-1,0,0,275,11,0,0,33,Man City,West Ham,Wolverhampton,Newcastle,Leeds United F.C.,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.5
Mohamed,Salah,MID,LIV,12500000,4,129,7.2,5.76E-07,1.032E-05,0,3465288,0,21,0,0,0,13,0,10.3,154869,5,0,129,-5,0.2,0,2.2,13,0,5,0,4,38.1,3787057,0,-1,0,3,1471,48487,0,0,383,Man Utd,Burnley,Tottenham,West Ham,Brighton,17.7,7.6,7.8,9.8,8.3,8.2,9.3,8.5,10,7.9,9.5,8.5,7.7,8.5,10.1,7.2,10.1,8.9,8.8,9.4,195.3
William,Saliba,DEF,ARS,4000000,0,0,0,0,0,0,220638,0,0,0,0,0,0,0,0,1567,-5,0,0,5,0,0,0,0,0,0,0,0,0.6,30961,0,-1,0,0,0,13,0,0,0,Newcastle,Southampton,Man Utd,Wolverhampton,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohammed,Salisu,DEF,SOU,4300000,0,0,0,0,0,0,20081,0,0,0,0,0,0,0,0,128,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1453,0,-1,0,0,0,17,0,0,0,Leicester,Arsenal,Aston Villa,Man Utd,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mbwana,Samatta,FWD,AVL,5900000,0,0,0,0,0,0,8373,0,0,0,0,0,0,0,0,12,-1,0,0,1,0,0,0,0,0,0,0,0,0,1633,0,-1,0,0,0,4,0,0,0,Man City,Newcastle,Burnley,Southampton,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Davinson,Sanchez,DEF,TOT,5200000,1,9,0.529411764705882,1.01809954751131E-07,1.73076923076923E-06,0,68167,0,9,0,0,0,0,0,1.7,745,-3,0,9,3,0.2,0,1.2,0,0,0,0,0,0.7,28790,1,-1,0,0,541,202,0,0,67,Sheffield United,Liverpool,Brighton,Chelsea,West Brom,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0.3,0.3,0.3,0.3,0.3,19
Robert,Sanchez,GLK,BHA,4400000,7,26,1.44444444444444,3.28282828282828E-07,5.90909090909091E-06,0,36074,0,10,0,21,0,0,0,5.9,4635,-1,0,26,1,0.6,0,2.8,3,0,2,0,0,1,113503,0,-1,0,0,720,17952,0,0,140,Leeds United F.C.,Fulham,Tottenham,Liverpool,Burnley,0.8,1.1,0.7,1,0.8,0.9,1.2,1.1,0.7,0.7,0.7,1.2,0.7,0.7,0.8,0.7,1.1,1,1.6,1.2,18
Max,Sanders,MID,BHA,4500000,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,-1,0,0,0,20,0,0,0,Leeds United F.C.,Fulham,Tottenham,Liverpool,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matija,Sarkic,GLK,WOL,4400000,0,0,0,0,0,0,7407,0,0,0,0,0,0,0,0,69,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,979,0,-1,0,0,0,5,0,0,0,West Brom,Chelsea,Crystal Palace,Arsenal,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Romaine,Sawyers,MID,WBA,4800000,4,29,1.7,3.54166666666667E-07,6.04166666666667E-06,0,4624,2,35,0,0,0,0,0,6,87,-2,0,29,2,0.3,0,1.6,0,0,1,0,0,0,2497,1,-1,0,0,1319,90,0,0,175,Wolverhampton,West Ham,Man City,Fulham,Sheffield United,1.8,0.8,1,1.6,0.9,0.8,1.2,1,1.1,0.8,0.9,0.9,1,1,0.9,1.1,1,0.8,0.8,1,25.7
Fabian,Schar,DEF,NEW,4900000,0,16,1.5,3.06122448979592E-07,3.26530612244898E-06,0,10714,2,13,0,0,0,0,0,3.3,833,-1,0,16,1,0.3,0,1.3,0,0,1,0,0,0.1,13972,0,-1,0,0,771,275,0,0,98,Arsenal,Aston Villa,Leeds United F.C.,Everton,Crystal Palace,2.6,0.8,0.9,1.3,0.8,0.8,1.2,1.4,1.1,1,0.9,0.8,0.9,1.1,1.1,1,1.1,1.7,0.9,1.1,17
Jeffrey,Schlupp,MID,CRY,5400000,0,44,2.44444444444444,4.52674897119342E-07,8.14814814814815E-06,0,19010,2,17,0,0,0,2,0,8.1,384,-1,0,44,1,0.4,0,2,3,0,4,0,1,0.1,14382,0,-1,0,1,973,17,0,0,121,Man City,West Ham,Wolverhampton,Newcastle,Leeds United F.C.,0,0,0,0,0,2.3,1.7,2.1,1.4,2.2,1.3,1.9,1.9,1.4,1.6,1.5,2.4,1.3,1.6,1.2,60.7
Kasper,Schmeichel,GLK,LEI,5500000,17,80,4.2,7.63636363636364E-07,1.45454545454545E-05,0,716320,0,21,0,56,0,0,0,14.5,8987,0,0,80,0,0.8,0,4.4,6,0,7,0,0,9.8,420612,0,-1,0,3,1710,19691,0,0,353,Southampton,Chelsea,Everton,Leeds United F.C.,Fulham,7,5,3.2,5.5,5.8,5.3,6.1,4.3,5,4.1,4.9,5.3,5.7,4.5,5,4.1,3.3,5.9,4.3,3.3,47.5
,Sean Longstaff,MID,NEW,4700000,0,21,1.8,3.82978723404255E-07,4.46808510638298E-06,0,11478,2,16,0,0,0,0,0,4.5,358,-3,0,21,3,0.1,0,0.7,1,0,1,0,0,0.1,7971,0,-1,0,0,824,88,0,0,103,Arsenal,Aston Villa,Leeds United F.C.,Everton,Crystal Palace,2,1,1.3,1,1.2,1,0.9,1.2,1.3,0.9,1.2,0.9,1.3,0.9,0.9,0.9,1.1,0.9,1.8,1,25.3
,Semedo,DEF,WOL,5300000,1,36,2.2,4.15094339622642E-07,6.79245283018868E-06,0,306226,4,24,0,0,0,0,0,6.8,9827,-2,0,36,2,0.2,0,1,2,0,3,0,1,2,396826,1,-1,0,0,1409,1072,0,0,246,West Brom,Chelsea,Crystal Palace,Arsenal,Leicester,2.1,1.2,1.8,2,1.5,1.1,1.5,1.3,2.1,2.5,2.4,2.1,1.8,1.9,1.8,1.9,1.7,1.4,1.5,2,61.2
Jean Michael,Seri,MID,FUL,4600000,0,0,0,0,0,0,10637,0,0,0,0,0,0,0,0,24,-4,0,0,4,0,0,0,0,0,0,0,0,0,2950,0,-1,0,0,0,3,0,0,0,Chelsea,Man Utd,Brighton,West Brom,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan,Sessegnon,DEF,TOT,4700000,0,0,0,0,0,0,16363,0,0,0,0,0,0,0,0,28,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,1050,0,-1,0,0,0,6,0,0,0,Sheffield United,Liverpool,Brighton,Chelsea,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zeze Steven,Sessegnon,DEF,FUL,4300000,0,0,0,0,0,0,8599,0,0,0,0,0,0,0,0,22,-2,0,0,2,0,0,0,0,0,0,0,0,0,671,0,-1,0,0,0,2,0,0,0,Chelsea,Man Utd,Brighton,West Brom,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meritan,Shabani,MID,WOL,4400000,0,0,0,0,0,0,3410,0,0,0,0,0,0,0,0,137,-1,0,0,1,0,0,0,0,0,0,0,0,0,4055,0,-1,0,0,0,133,0,0,0,West Brom,Chelsea,Crystal Palace,Arsenal,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamie,Shackleton,MID,LEE,4800000,0,11,0.647058823529412,1.34803921568627E-07,2.29166666666667E-06,0,4240,0,6,0,0,0,0,0,2.3,47,-2,0,11,2,0.2,0,0.8,0,0,1,0,0,0,1770,0,-1,0,0,296,19,0,0,45,Brighton,Newcastle,Leicester,Everton,Crystal Palace,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,10
Xherdan,Shaqiri,MID,LIV,6400000,4,10,0.588235294117647,9.19117647058824E-08,1.5625E-06,0,5661,2,1,0,0,0,0,0,1.6,176,-1,0,10,1,0.2,0,1,0,0,1,0,1,0.1,3486,0,-1,0,0,243,339,0,0,46,Man Utd,Burnley,Tottenham,West Ham,Brighton,0.6,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,19.7
Billy,Sharp,FWD,SHU,5500000,1,18,1,1.81818181818182E-07,3.27272727272727E-06,0,25174,1,4,0,0,0,2,0,3.3,355,-5,0,18,5,0.2,0,1.2,3,0,0,0,0,0.1,10989,0,-1,0,0,235,325,0,0,46,Tottenham,Man Utd,Man City,West Brom,Chelsea,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.5,16.6
Luke,Shaw,DEF,MUN,4800000,10,46,3.1,6.45833333333333E-07,9.58333333333333E-06,0,187063,4,19,0,0,0,0,0,9.6,6004,-2,0,46,2,0.8,0,3.7,11,0,4,0,1,2.1,239038,1,-1,0,1,1250,38332,0,0,276,Liverpool,Fulham,Sheffield United,Arsenal,Southampton,7,2.7,4,2.4,2.1,3.6,2.2,2.6,4.1,3,3.5,2.5,3,2.6,2.9,3.6,4,2.2,3.2,3.8,71.6
Jonjo,Shelvey,MID,NEW,5300000,2,19,1.11764705882353,2.10876803551609E-07,3.58490566037736E-06,0,25848,2,14,0,0,0,0,0,3.6,168,-2,0,19,2,0.1,0,0.5,0,0,2,0,0,0.1,9100,0,-1,0,0,816,76,0,0,116,Arsenal,Aston Villa,Leeds United F.C.,Everton,Crystal Palace,1.2,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.9,0.6,41.5
Gylfi,Sigurdsson,MID,EVE,6800000,0,53,3.3,4.85294117647059E-07,7.79411764705882E-06,0,170044,0,10,0,0,0,2,0,7.8,9844,-2,0,53,2,0.8,0,5.3,8,0,4,0,2,1.6,170795,0,-1,0,2,895,3943,0,0,183,Leicester,Newcastle,Leeds United F.C.,Man Utd,Fulham,0,1.8,2.9,3.3,2.7,2.8,2,2.8,2.9,3.1,3.5,2.5,3.3,2,3.3,1.8,2.9,4.1,2.9,2,67.6
Adrien,Silva,MID,LEI,4400000,0,0,0,0,0,0,44294,0,0,0,0,0,0,0,0,206,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,8544,0,-1,0,0,0,4,0,0,0,Southampton,Chelsea,Everton,Leeds United F.C.,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ellis,Simms,FWD,EVE,4500000,0,0,0,0,0,0,8710,0,0,0,0,0,0,0,0,732,0,0,0,0,0,0,0,0,0,0,0,0,0.1,11578,0,-1,0,0,0,357,0,0,0,Leicester,Newcastle,Leeds United F.C.,Man Utd,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Josh,Sims,MID,SOU,4300000,0,0,0,0,0,0,18865,0,0,0,0,0,0,0,0,248,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,10836,0,-1,0,0,0,91,0,0,0,Leicester,Arsenal,Aston Villa,Man Utd,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moussa,Sissoko,MID,TOT,4800000,0,32,2.1,4.375E-07,6.66666666666667E-06,0,60002,2,13,0,0,0,0,0,6.7,1841,-2,0,32,2,0.2,0,1,2,0,5,0,0,0.5,43438,0,-1,0,0,1146,543,0,0,152,Sheffield United,Liverpool,Brighton,Chelsea,West Brom,2.2,1,1.6,1.2,1.5,1,1.4,1.6,1.2,1.6,1.4,1.7,1,1.7,0,2.2,1.5,1.4,1,1.5,23
Oliver,Skipp,MID,TOT,4400000,0,0,0,0,0,0,3168,0,0,0,0,0,0,0,0,28,-1,0,0,1,0,0,0,0,0,0,0,0,0,1848,0,-1,0,0,0,9,0,0,0,Sheffield United,Liverpool,Brighton,Chelsea,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Islam,Slimani,FWD,LEI,4900000,0,1,0.0588235294117647,1.20048019207683E-08,2.04081632653061E-07,0,10134,0,1,0,0,0,0,0,0.2,557,-1,0,1,1,0,0,0,0,0,0,0,0,0.1,11121,0,-1,0,0,19,15,0,0,3,Southampton,Chelsea,Everton,Leeds United F.C.,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8
William,Smallbone,MID,SOU,4400000,2,5,0.294117647058824,6.68449197860963E-08,1.13636363636364E-06,0,44698,0,5,0,0,0,0,0,1.1,474,-1,0,5,1,0.1,0,0.5,0,0,0,0,0,0.2,24276,0,-1,0,0,171,48,0,0,17,Leicester,Arsenal,Aston Villa,Man Utd,Newcastle,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1,3.3
Chris,Smalling,DEF,MUN,4900000,0,0,0,0,0,0,12070,0,0,0,0,0,0,0,0,23,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,1911,0,-1,0,0,0,3,0,0,0,Liverpool,Fulham,Sheffield United,Arsenal,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emile,Smith Rowe,MID,ARS,4500000,6,27,1.5,3.33333333333333E-07,6E-06,0,89211,0,0,0,0,0,0,0,6,17513,0,0,27,0,1.2,0,5.4,0,0,5,0,4,3.5,348556,0,-1,0,0,399,69418,0,0,91,Newcastle,Southampton,Man Utd,Wolverhampton,Aston Villa,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.9,1.1,0.8,0.8,0.8,1.4,0.8,0.8,1,0.8,0.8,0.8,0.8,26.2
Robert,Snodgrass,MID,WBA,5700000,2,5,0.294117647058824,5.15995872033024E-08,8.7719298245614E-07,0,9382,0,2,0,0,0,0,0,0.9,231,-3,0,5,3,0.1,0,0.4,0,0,0,0,0,0.1,2891,0,-1,0,0,94,271,0,0,22,Wolverhampton,West Ham,Man City,Fulham,Sheffield United,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.2
