FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Hal,Robson-Kanu,FWD,WBA,5200000,1,4,0.5,9.61538461538462E-08,7.69230769230769E-07,0,28991,0,5,0,0,0,0,0,0.8,88,-3,0,4,3,0,0,0.2,0,0,0,0,0,0.1,6831,0,-1,0,0,112,77,0,0,7,Man Utd,Sheffield United,Crystal Palace,Newcastle,Man City,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,3.4
Marek,Rodak,GLK,FUL,4400000,0,1,0.125,2.84090909090909E-08,2.27272727272727E-07,0,22629,0,3,0,2,0,0,0,0.2,213,-1,0,1,1,0,0,0,0,0,0,0,0,0.4,9703,0,-1,0,0,90,51,0,0,11,Everton,Leicester,Man City,Liverpool,Brighton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.8
Joe,Rodon,DEF,TOT,5000000,1,2,0.25,5E-08,4E-07,0,384,0,0,0,0,0,0,0,0.4,24,0,0,2,0,0.1,0,0.5,0,0,0,0,0,0,780,0,-1,0,0,10,77,0,0,6,Man City,Chelsea,Arsenal,Crystal Palace,Liverpool,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0
,Rodrigo,FWD,LEE,5700000,1,19,2.7,4.73684210526316E-07,3.33333333333333E-06,0,527705,0,3,0,0,0,1,0,3.3,1715,-3,0,19,3,0.1,0,0.3,3,0,1,0,1,2.2,124132,0,-1,0,0,340,1174,0,0,65,Arsenal,Everton,Chelsea,West Ham,Newcastle,1.4,2.9,2.2,1.4,2.1,3.7,1.4,3,3.3,2.1,1.8,3.3,3.3,2,2.8,2.7,1.9,1.4,2,1.4,3.1,2.2,2.8,2,1.4,3.1,1.4,3.3,2.2,2.2,34.9
,Rodrigo,MID,MCI,5400000,2,16,2,3.7037037037037E-07,2.96296296296296E-06,0,34752,2,11,0,0,0,0,0,3,659,-1,0,16,1,0.4,0,2.3,0,0,2,0,0,0.5,22882,0,-1,0,0,720,1195,0,0,112,Tottenham,Burnley,Fulham,Man Utd,West Brom,1.5,1.2,1.4,1.6,1.5,1.1,1.2,1.3,1.2,1,1.2,1.5,1.8,2.2,1,1,1.5,1.1,1,1.4,1.5,1.7,1,1.4,1.4,1,1,1.5,1.4,1.2,30.7
Jay,Rodriguez,FWD,BUR,5800000,4,9,1.28571428571429,2.21674876847291E-07,1.55172413793103E-06,0,47144,2,5,0,0,0,0,0,1.6,173,-2,0,9,2,0.3,0,1.8,0,0,1,0,1,0.3,8852,0,-1,0,0,243,89,0,0,31,Crystal Palace,Man City,Everton,Arsenal,Aston Villa,0.8,0.9,0.6,0.9,1,0.6,1.1,0.6,0.7,0.8,0.6,0.6,0.7,0.6,0.6,1,0.6,1.1,0.6,0.9,0.6,0.6,0.6,1.3,0.6,0.6,1,0.6,0.6,1.2,6
James,Rodriguez,MID,EVE,7900000,2,45,5.6,7.08860759493671E-07,5.69620253164557E-06,0,1891491,1,12,0,0,0,3,0,5.7,64735,4,0,45,-4,0.2,0,1.5,5,0,1,0,3,29.1,3082786,0,-1,0,1,661,17593,0,0,201,Fulham,Leeds United F.C.,Burnley,Chelsea,Leicester,6.4,5.4,8.4,5.4,7.2,5.7,7.6,5.4,6.2,6.1,6.4,4.6,6.4,7.2,7,7.2,4.4,7.2,5.8,6.5,6.8,6.4,6.5,4.1,6.8,4,5.5,7.3,7.3,5.7,68.7
Marcos,Rojo,DEF,MUN,4800000,0,0,0,0,0,0,3564,0,0,0,0,0,0,0,0,107,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,836,0,-1,0,0,0,7,0,0,0,West Brom,Southampton,West Ham,Man City,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sergio,Romero,GLK,MUN,4900000,0,0,0,0,0,0,7228,0,0,0,0,0,0,0,0,43,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,428,0,-1,0,0,0,3,0,0,0,West Brom,Southampton,West Ham,Man City,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Danny,Rose,DEF,TOT,4700000,0,0,0,0,0,0,24510,0,0,0,0,0,0,0,0,156,-3,0,0,3,0,0,0,0,0,0,0,0,0.2,3482,0,-1,0,0,0,0,0,0,0,Man City,Chelsea,Arsenal,Crystal Palace,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John,Ruddy,GLK,WOL,4400000,0,0,0,0,0,0,9959,0,0,0,0,0,0,0,0,120,-1,0,0,1,0,0,0,0,0,0,0,0,0.3,2864,0,-1,0,0,0,35,0,0,0,Southampton,Arsenal,Liverpool,Aston Villa,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antonio,Rudiger,DEF,CHE,4500000,6,6,0.75,1.66666666666667E-07,1.33333333333333E-06,0,129434,0,0,0,0,0,0,0,1.3,380,-5,0,6,5,0.4,0,2,0,0,1,0,0,0.7,20838,0,-1,0,0,90,780,0,0,25,Newcastle,Tottenham,Leeds United F.C.,Everton,Wolverhampton,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4,2.7
Runar Alex,Runarsson,GLK,ARS,4500000,0,0,0,0,0,0,918,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,1283,0,-1,0,0,0,16,0,0,0,Leeds United F.C.,Wolverhampton,Tottenham,Burnley,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mathew,Ryan,GLK,BHA,4500000,3,20,2.5,5.55555555555556E-07,4.44444444444444E-06,0,593652,1,13,0,11,0,0,0,4.4,7026,0,0,20,0,0.6,0,2.8,0,0,2,0,0,13.5,359800,0,-1,0,0,720,1576,0,0,119,Aston Villa,Liverpool,Southampton,Leicester,Fulham,2.9,2.7,1.7,2.8,2.2,1.8,2.3,2,2.6,3.4,2.3,2.1,1.2,2.7,2.9,1.5,2.7,2.4,1.3,1.3,1.5,3.8,1.3,1.8,2.3,1.2,2.4,2.2,2.9,2.9,8.2
Allan,Saint-Maximin,MID,NEW,5300000,2,28,3.5,6.60377358490566E-07,5.28301886792453E-06,0,1300061,0,11,0,0,0,1,0,5.3,10033,-2,0,28,2,0.5,0,2.5,2,0,3,0,1,6.1,289800,0,-1,0,0,582,5531,0,0,86,Chelsea,Crystal Palace,Aston Villa,West Brom,Leeds United F.C.,2.4,2.2,3.4,3.5,3.9,3.4,3,2.2,1.9,4.7,3.7,2.4,3.2,2.9,3.5,3,3.8,3.6,3.6,1.8,3.4,1.8,4.8,2.8,2.2,2.5,3.9,2.3,4,3.4,30
Romain,Saiss,DEF,WOL,5200000,0,38,6.3,1.21153846153846E-06,7.30769230769231E-06,0,896796,0,7,0,0,0,1,0,7.3,32439,2,0,38,-2,0.3,0,1.8,7,0,4,0,0,16.4,1697782,0,-1,0,1,517,3031,0,0,135,Southampton,Arsenal,Liverpool,Aston Villa,Chelsea,8.1,8.5,7.5,7.4,6.9,9,6.2,9.4,7.2,7,9,6.4,7,8.3,7,5,6.7,6.9,9.1,9.2,8.1,9.1,7.4,8.2,7.7,7.6,7.6,8.2,5.6,7.7,21
Bukayo,Saka,MID,ARS,5300000,1,19,2.7,5.09433962264151E-07,3.58490566037736E-06,0,442617,0,6,0,0,0,1,0,3.6,7002,-2,0,19,2,0.3,0,1.8,1,0,2,0,0,2.7,111373,1,-1,0,0,543,1818,0,0,75,Leeds United F.C.,Wolverhampton,Tottenham,Burnley,Southampton,0,2.2,2.6,1.8,2.1,2.3,1.4,2.5,2.6,1.7,1.7,1.9,1.4,2.3,2.4,1.4,1.4,2.8,3.5,1.4,2,1.4,3.4,2.1,1.8,2.6,2.1,2.2,1.6,1.6,40.2
Mamadou,Sakho,DEF,CRY,4500000,0,4,0.5,1.11111111111111E-07,8.88888888888889E-07,0,18251,0,8,0,0,0,0,0,0.9,300,0,0,4,0,0,0,0,0,0,0,0,0,0.3,23595,0,-1,0,0,275,166,0,0,33,Burnley,Newcastle,West Brom,Tottenham,West Ham,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,4.5
Mohamed,Salah,MID,LIV,12200000,0,67,8.4,6.88524590163934E-07,5.49180327868852E-06,0,2120754,0,16,0,0,0,8,0,5.5,93182,2,1,67,-2,0.5,0,5.7,7,0,1,0,1,27.7,1673152,0,-1,0,1,719,21221,-1,0,220,Leicester,Brighton,Wolverhampton,Fulham,Tottenham,0,11,12.3,10.4,8.2,8,11.8,11.1,9.3,10.3,8.2,11.4,9.7,10.8,10,12,11.5,11.1,12,10.1,10,11.5,7.9,12,11.2,11.7,12.5,10.6,12.5,11.4,118.3
William,Saliba,DEF,ARS,4100000,0,0,0,0,0,0,197266,0,0,0,0,0,0,0,0,790,-4,0,0,4,0,0,0,0,0,0,0,0,0.8,23775,0,-1,0,0,0,236,0,0,0,Leeds United F.C.,Wolverhampton,Tottenham,Burnley,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohammed,Salisu,DEF,SOU,4300000,0,0,0,0,0,0,18046,0,0,0,0,0,0,0,0,78,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,854,0,-1,0,0,0,5,0,0,0,Wolverhampton,Man Utd,Brighton,Sheffield United,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mbwana,Samatta,FWD,AVL,5900000,0,0,0,0,0,0,8076,0,0,0,0,0,0,0,0,15,-1,0,0,1,0,0,0,0,0,0,0,0,0,1549,0,-1,0,0,0,0,0,0,0,Brighton,West Ham,Newcastle,Wolverhampton,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Davinson,Sanchez,DEF,TOT,5300000,0,4,0.5,9.43396226415094E-08,7.54716981132075E-07,0,51196,0,7,0,0,0,0,0,0.8,1050,-2,1,4,2,0,0,0,0,0,0,0,0,0.8,21762,1,-1,0,0,360,468,-1,0,37,Man City,Chelsea,Arsenal,Crystal Palace,Liverpool,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,14.3
Robert,Sanchez,GLK,BHA,4400000,0,1,0.125,2.84090909090909E-08,2.27272727272727E-07,0,712,0,2,0,2,0,0,0,0.2,60,-1,1,1,1,0.1,0,0.3,0,0,0,0,0,0,1472,0,-1,0,0,90,123,-1,0,12,Aston Villa,Liverpool,Southampton,Leicester,Fulham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.9
Matija,Sarkic,GLK,WOL,4500000,0,0,0,0,0,0,5573,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0.1,707,0,-1,0,0,0,1,0,0,0,Southampton,Arsenal,Liverpool,Aston Villa,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Romaine,Sawyers,MID,WBA,4800000,2,11,1.375,2.86458333333333E-07,2.29166666666667E-06,0,3071,1,11,0,0,0,0,0,2.3,27,-2,0,11,2,0.1,0,0.5,0,0,0,0,0,0,996,0,-1,0,0,430,37,0,0,52,Man Utd,Sheffield United,Crystal Palace,Newcastle,Man City,0.8,1.1,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,1.1,0.7,0.7,1.1,0.7,0.7,0.7,0.7,0.7,0.9,0.8,0.7,0.9,0.8,0.7,0.7,0.8,9.8
Fabian,Schar,DEF,NEW,4900000,1,7,1.2,2.44897959183673E-07,1.42857142857143E-06,0,2600,0,8,0,0,0,0,0,1.4,82,-1,0,7,1,0.3,0,1.5,0,0,0,0,0,0.1,2765,0,-1,0,0,410,112,0,0,43,Chelsea,Crystal Palace,Aston Villa,West Brom,Leeds United F.C.,0.6,0.7,1,0.7,0.7,0.7,1.2,0.9,0.6,0.7,0.9,0.6,0.6,0.9,0.6,0.6,1.6,0.8,0.7,0.6,0.6,0.6,0.9,0.7,0.9,0.6,0.9,1,0.6,0.6,6.6
Jeffrey,Schlupp,MID,CRY,5400000,1,19,2.375,4.39814814814815E-07,3.51851851851852E-06,0,12437,1,2,0,0,0,0,0,3.5,119,-1,0,19,1,0.2,0,1.3,1,0,4,0,1,0.1,9382,0,-1,0,0,422,82,0,0,66,Burnley,Newcastle,West Brom,Tottenham,West Ham,2.3,2,1.5,1.2,1.2,1.5,1.4,1.3,2.7,1.5,1.2,1.9,2.4,1.5,1.7,2,1.4,2.3,1.5,2.3,1.2,1.3,1.6,1.2,1.7,1.6,2.2,1.2,1.7,1.2,20.1
Kasper,Schmeichel,GLK,LEI,5500000,4,38,4.2,7.63636363636364E-07,6.90909090909091E-06,0,416585,0,12,0,31,0,0,0,6.9,4422,0,0,38,0,1.1,0,5.8,3,0,3,0,0,11.6,251763,0,-1,0,1,810,9953,0,0,174,Liverpool,Fulham,Sheffield United,Brighton,Everton,6.1,3.7,5.5,2.6,2.3,5.8,3.5,5.3,4.9,2.3,2.9,4.1,2.1,5.3,5.6,4.6,6.3,3.5,5.2,3.1,6.3,4.2,5.5,3.8,4.6,3.7,2.5,6.3,4.7,2.1,25.2
,Sean Longstaff,MID,NEW,4800000,2,8,1,2.08333333333333E-07,1.66666666666667E-06,0,6533,1,6,0,0,0,0,0,1.7,66,-2,0,8,2,0.3,0,1.5,0,0,0,0,0,0.1,1974,0,-1,0,0,284,64,0,0,30,Chelsea,Crystal Palace,Aston Villa,West Brom,Leeds United F.C.,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.5,0.5,0.5,0.5,0.5,0.6,0.5,11.5
,Semedo,DEF,WOL,5600000,0,25,4.2,7.5E-07,4.46428571428571E-06,0,97503,0,5,0,0,0,0,0,4.5,5046,1,0,25,-1,0.5,0,3,2,0,3,0,0,3.7,322572,0,-1,0,0,509,4989,0,0,114,Southampton,Arsenal,Liverpool,Aston Villa,Chelsea,4.6,5.3,5,4.1,3.8,5.2,3.3,6.3,4,3.8,5.4,3.5,4.1,5.1,3.8,2.6,3.6,3.7,5.3,6.1,5.4,5.4,4.1,4.7,4.3,4.4,4.2,4.6,2.9,5.2,22.7
Jean Michael,Seri,MID,FUL,4600000,0,0,0,0,0,0,9720,0,0,0,0,0,0,0,0,52,-4,0,0,4,0,0,0,0,0,0,0,0,0,2725,0,-1,0,0,0,1,0,0,0,Everton,Leicester,Man City,Liverpool,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan,Sessegnon,DEF,TOT,4700000,0,0,0,0,0,0,15592,0,0,0,0,0,0,0,0,44,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,1005,0,-1,0,0,0,1,0,0,0,Man City,Chelsea,Arsenal,Crystal Palace,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zeze Steven,Sessegnon,DEF,FUL,4300000,0,0,0,0,0,0,7867,0,0,0,0,0,0,0,0,32,-2,0,0,2,0,0,0,0,0,0,0,0,0,433,0,-1,0,0,0,1,0,0,0,Everton,Leicester,Man City,Liverpool,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meritan,Shabani,MID,WOL,4500000,0,0,0,0,0,0,1754,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,2575,0,-1,0,0,0,52,0,0,0,Southampton,Arsenal,Liverpool,Aston Villa,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamie,Shackleton,MID,LEE,4800000,0,5,0.625,1.30208333333333E-07,1.04166666666667E-06,0,3320,0,3,0,0,0,0,0,1,89,-2,0,5,2,0.1,0,0.3,0,0,1,0,0,0,1286,0,-1,0,0,123,8,0,0,19,Arsenal,Everton,Chelsea,West Ham,Newcastle,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,4.4
Xherdan,Shaqiri,MID,LIV,6400000,0,5,0.625,9.765625E-08,7.8125E-07,0,3805,0,0,0,0,0,0,0,0.8,172,-1,0,5,1,0.3,0,1.7,0,0,0,0,1,0.1,2099,0,-1,0,0,51,81,0,0,23,Leicester,Brighton,Wolverhampton,Fulham,Tottenham,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,4.1
Billy,Sharp,FWD,SHU,5700000,0,11,1.375,2.41228070175439E-07,1.92982456140351E-06,0,21586,0,3,0,0,0,1,0,1.9,157,-3,0,11,3,0,0,0,2,0,0,0,0,0.1,8164,0,-1,0,0,129,27,0,0,25,West Ham,West Brom,Leicester,Southampton,Man Utd,0.7,1,0.7,0.7,0.7,1,0.8,1.1,0.9,0.9,0.7,1.3,0.8,0.9,0.7,0.7,1,0.8,0.8,1.1,0.7,1.1,0.7,0.7,0.7,1.1,1.2,0.9,1.1,0.7,10.3
Luke,Shaw,DEF,MUN,4800000,0,14,2,4.16666666666667E-07,2.91666666666667E-06,0,121871,2,14,0,0,0,0,0,2.9,2770,-2,0,14,2,0.6,0,3,2,0,1,0,1,0.7,73865,1,-1,0,0,606,38,0,0,110,West Brom,Southampton,West Ham,Man City,Sheffield United,0,0,0,1.5,1.9,1,2.3,1.3,1,1.8,2.2,1,2.4,1,1,2,1,1.5,2.7,1.1,1.8,1,2.1,1,1.9,1.4,2.4,1,1,2,25.8
Jonjo,Shelvey,MID,NEW,5300000,0,9,1.8,3.39622641509434E-07,1.69811320754717E-06,0,22159,2,8,0,0,0,0,0,1.7,79,-2,0,9,2,0,0,0,0,0,1,0,0,0.1,6422,0,-1,0,0,431,36,0,0,53,Chelsea,Crystal Palace,Aston Villa,West Brom,Leeds United F.C.,0.9,0.9,1.2,1.2,1.4,1.2,1,0.9,0.9,1.8,1.3,0.9,1.1,1,1.2,1,1.3,1.2,1.3,0.9,1.2,0.9,1.9,0.9,0.9,0.9,1.4,0.9,1.5,1.2,22.7
Gylfi,Sigurdsson,MID,EVE,6800000,1,15,1.7,2.5E-07,2.20588235294118E-06,0,61559,0,8,0,0,0,0,0,2.2,609,-2,0,15,2,0.2,0,1.5,0,0,0,0,1,0.9,13474,0,-1,0,0,396,165,0,0,62,Fulham,Leeds United F.C.,Burnley,Chelsea,Leicester,1,0.8,1.6,0.8,1.2,0.8,1.6,0.8,0.9,0.9,1,0.8,1,1.2,1.1,1.2,0.8,1.2,0.8,1,1.1,1,1,0.8,1.1,0.8,0.8,1.5,1.2,0.8,24.1
Adrien,Silva,MID,LEI,4400000,0,0,0,0,0,0,40134,0,0,0,0,0,0,0,0,268,-1,0,0,1,0,0,0,0,0,0,0,0,0.3,8430,0,-1,0,0,0,6,0,0,0,Liverpool,Fulham,Sheffield United,Brighton,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ellis,Simms,FWD,EVE,4500000,0,0,0,0,0,0,603,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,1558,0,-1,0,0,0,201,0,0,0,Fulham,Leeds United F.C.,Burnley,Chelsea,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Josh,Sims,MID,SOU,4400000,0,0,0,0,0,0,12844,0,0,0,0,0,0,0,0,95,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,5735,0,-1,0,0,0,13,0,0,0,Wolverhampton,Man Utd,Brighton,Sheffield United,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moussa,Sissoko,MID,TOT,4800000,2,15,2.1,4.375E-07,3.125E-06,0,36592,1,6,0,0,0,0,0,3.1,623,-2,0,15,2,0.5,0,2.5,0,0,3,0,0,0.4,20677,0,-1,0,0,572,888,0,0,80,Man City,Chelsea,Arsenal,Crystal Palace,Liverpool,1,1.6,1,1.1,1.1,1,1.7,1.1,1,1.8,2.6,1,1.8,1,1.1,1.6,1.5,1,1,2,1.1,1.9,1,1.7,1.8,1.4,2.1,1.1,1,2.1,10.9
Oliver,Skipp,MID,TOT,4400000,0,0,0,0,0,0,2318,0,0,0,0,0,0,0,0,63,-1,0,0,1,0,0,0,0,0,0,0,0,0,1382,0,-1,0,0,0,18,0,0,0,Man City,Chelsea,Arsenal,Crystal Palace,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Islam,Slimani,FWD,LEI,5000000,0,1,0.125,2.5E-08,2E-07,0,3993,0,1,0,0,0,0,0,0.2,191,0,0,1,0,0,0,0,0,0,0,0,0,0.1,6181,0,-1,0,0,19,182,0,0,3,Liverpool,Fulham,Sheffield United,Brighton,Everton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.8
William,Smallbone,MID,SOU,4500000,0,3,0.375,8.33333333333333E-08,6.66666666666667E-07,0,37924,0,4,0,0,0,0,0,0.7,302,0,0,3,0,0,0,0,0,0,0,0,0,0.3,23176,0,-1,0,0,111,8,0,0,8,Wolverhampton,Man Utd,Brighton,Sheffield United,Arsenal,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.1
Chris,Smalling,DEF,MUN,4900000,0,0,0,0,0,0,11455,0,0,0,0,0,0,0,0,49,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,1863,0,-1,0,0,0,1,0,0,0,West Brom,Southampton,West Ham,Man City,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emile,Smith Rowe,MID,ARS,4400000,0,0,0,0,0,0,17034,0,0,0,0,0,0,0,0,312,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,13807,0,-1,0,0,0,200,0,0,0,Leeds United F.C.,Wolverhampton,Tottenham,Burnley,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Robert,Snodgrass,MID,WHU,5700000,0,1,0.125,2.19298245614035E-08,1.75438596491228E-07,0,7452,0,0,0,0,0,0,0,0.2,65,-3,0,1,3,0,0,0,0,0,0,0,0,0.1,1047,0,-1,0,0,1,36,0,0,3,Sheffield United,Aston Villa,Man Utd,Leeds United F.C.,Crystal Palace,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0
,Sokratis,DEF,ARS,4900000,0,0,0,0,0,0,18393,0,0,0,0,0,0,0,0,48,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,10217,0,-1,0,0,0,1,0,0,0,Leeds United F.C.,Wolverhampton,Tottenham,Burnley,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Heung-Min,Son,MID,TOT,9500000,10,84,9.3,9.78947368421053E-07,8.8421052631579E-06,0,2554110,0,5,0,0,0,9,0,8.8,12231,5,0,84,-5,0.7,0,6.5,12,0,4,0,2,57.3,4584194,0,-1,0,5,730,63192,0,0,273,Man City,Chelsea,Arsenal,Crystal Palace,Liverpool,8.1,13.6,8.6,11.6,11.5,6.9,13.3,10,8.2,14,14,7.7,14,8.1,9.8,13.5,13.3,8,9.8,14,11.2,14,6.2,13.8,13.5,9.1,14,10.5,5.9,14,102.4
Tomas,Soucek,MID,WHU,4900000,3,30,3.3,6.73469387755102E-07,6.12244897959184E-06,0,319753,1,10,0,0,0,1,0,6.1,3108,-1,0,30,1,1,0,4.7,1,0,4,0,1,3,160218,0,-1,0,1,810,7877,0,0,81,Sheffield United,Aston Villa,Man Utd,Leeds United F.C.,Crystal Palace,4,1.7,1.8,3.3,3,2.5,2.7,2.2,2.6,3.5,3,1.8,2.3,2.8,2.8,4,1.8,2.4,2.4,3.2,2.6,2.7,2,3,2.4,4.1,3,2.9,3,3.5,42.5
