FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Luke,Freeman,MID,SHU,5000000,0,0,0,0,0,0,874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,682,0,-1,0,0,0,0,0,0,0,Arsenal,Wolverhampton,Brighton,Tottenham,Crystal Palace,0,0,0,0,0,0,0,0,0
Christian,Fuchs,DEF,LEI,4500000,0,24,0.8,1.77777777777778E-07,5.33333333333333E-06,0,43852,4,9,0,0,0,0,0,5.3,60,0,0,24,0,0,0,0,2,0,3,0,0,0.2,44801,0,-1,0,0,701,51,0,0,112,West Ham,West Brom,Crystal Palace,Southampton,Newcastle,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,19.2
Darnell,Furlong,DEF,WBA,4500000,1,67,2.4,5.33333333333333E-07,1.48888888888889E-05,0,58818,4,46,0,0,0,1,0,14.9,145,0,0,67,0,0.6,0,2.5,2,0,5,0,3,0.2,62023,1,-1,0,0,2256,84,0,0,325,Southampton,Leicester,Aston Villa,Wolverhampton,Arsenal,2,2.1,2.4,2.8,2.5,2.4,2.6,1.9,78.9
,Gabriel,DEF,ARS,4900000,0,53,3.1,6.3265306122449E-07,1.08163265306122E-05,0,1185738,2,21,0,0,0,2,0,10.8,1316,-1,0,53,1,0.1,0,0.5,6,0,3,0,0,4.6,1041256,0,-1,0,1,1456,922,0,1,274,Sheffield United,Fulham,Everton,Newcastle,West Brom,3,3,2.2,2.8,3.2,3,3,2.8,55
Conor,Gallagher,MID,WBA,5500000,0,61,2.7,4.90909090909091E-07,1.10909090909091E-05,0,21209,8,34,0,0,0,2,0,11.1,42,0,0,61,0,0,0,0,3,0,5,0,2,0.1,22481,0,-1,0,0,1972,31,0,0,277,Southampton,Leicester,Aston Villa,Wolverhampton,Arsenal,2.3,2,1.9,2.3,2,1.4,2,2.1,84.1
Eric,Garcia,DEF,MCI,4700000,0,4,0.129032258064516,2.74536719286205E-08,8.51063829787234E-07,0,26007,0,6,0,0,0,0,0,0.9,33,-3,0,4,3,0.1,0,0.3,0,0,0,0,0,0.2,11918,0,-1,0,0,215,30,0,0,39,Leeds United F.C.,Aston Villa,Crystal Palace,Chelsea,Newcastle,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1,6.3
James,Garner,MID,MUN,4400000,0,0,0,0,0,0,6977,0,0,0,0,0,0,0,0,4,-1,0,0,1,0,0,0,0,0,0,0,0,0,2403,0,-1,0,0,0,0,0,0,0,Tottenham,Burnley,Leeds United F.C.,Liverpool,Aston Villa,0,0,0,0,0,0,0,0,0
Dwight,Gayle,FWD,NEW,5900000,1,23,0.766666666666667,1.29943502824859E-07,3.89830508474576E-06,0,10769,0,9,0,0,0,1,0,3.9,99,-1,0,23,1,0.2,0,1,3,0,0,0,0,0.1,10662,0,-1,0,0,418,65,0,0,60,Burnley,West Ham,Liverpool,Arsenal,Leicester,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,37.7
Paulo,Gazzaniga,GLK,TOT,4300000,0,0,0,0,0,0,20818,0,0,0,0,0,0,0,0,30,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,4988,0,-1,0,0,0,0,0,0,0,Man Utd,Everton,Southampton,Sheffield United,Leeds United F.C.,0,0,0,0,0,0,0,0,0
Jean-Philippe,Gbamin,MID,EVE,5000000,0,1,0.0344827586206897,6.89655172413793E-09,2E-07,0,563,0,1,0,0,0,0,0,0.2,4,0,0,1,0,0.1,0,0.5,0,0,0,0,0,0,636,0,-1,0,0,11,9,0,0,1,Brighton,Tottenham,Arsenal,Aston Villa,West Ham,0,0,0,0,0,0,0,0,0.5
Joe,Gelhardt,FWD,LEE,4500000,0,0,0,0,0,0,1343,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,2257,0,-1,0,0,0,40,0,0,0,Man City,Liverpool,Man Utd,Brighton,Tottenham,0,0,0,0,0,0,0,0,0
Kieran,Gibbs,DEF,WBA,4300000,0,5,0.166666666666667,3.87596899224806E-08,1.16279069767442E-06,0,54649,1,25,0,0,0,0,0,1.2,39,-2,0,5,2,0,0,0,0,0,0,0,0,0.1,10826,0,-1,0,0,810,5,0,1,107,Southampton,Leicester,Aston Villa,Wolverhampton,Arsenal,0,0,0.1,0.1,0.1,0.1,0.1,0.1,20.8
Morgan,Gibbs-White,MID,WOL,4900000,1,6,0.2,4.08163265306122E-08,1.22448979591837E-06,0,1050,0,1,0,0,0,0,0,1.2,6,-1,0,6,1,0.1,0,0.7,0,0,0,0,0,0,838,0,-1,0,0,117,10,0,0,23,Fulham,Sheffield United,Burnley,West Brom,Brighton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5.5
Ben,Gibson,DEF,BUR,3900000,0,0,0,0,0,0,19961,0,0,0,0,0,0,0,0,9,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,6239,0,-1,0,0,0,0,0,0,0,Newcastle,Man Utd,Wolverhampton,West Ham,Fulham,0,0,0,0,0,0,0,0,0
Mark,Gillespie,GLK,NEW,4300000,0,0,0,0,0,0,6338,0,0,0,0,0,0,0,0,8,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,2834,0,-1,0,0,0,8,0,0,0,Burnley,West Ham,Liverpool,Arsenal,Leicester,0,0,0,0,0,0,0,0,0
Billy,Gilmour,MID,CHE,4300000,0,2,0.0666666666666667,1.55038759689922E-08,4.65116279069767E-07,0,17436,0,0,0,0,0,0,0,0.5,60,-2,1,2,2,0,0,0,0,0,0,0,0,0.1,10919,0,-1,0,0,34,32,-1,0,10,Crystal Palace,Brighton,West Ham,Fulham,Man City,0,0,0,0,0,0,0,0,1.5
Olivier,Giroud,FWD,CHE,6700000,0,44,1.46666666666667,2.18905472636816E-07,6.56716417910448E-06,0,340341,1,5,0,0,0,4,0,6.6,1840,-3,0,44,3,0,0,0,6,0,4,0,0,1.2,307118,0,-1,0,1,701,323,0,0,137,Crystal Palace,Brighton,West Ham,Fulham,Man City,1,0.9,0.7,0.8,0.7,0.8,0.8,0.8,62.8
Ben,Godfrey,DEF,EVE,5000000,0,57,2.6,5.2E-07,1.14E-05,0,48248,4,25,0,0,0,0,0,11.4,387,0,0,57,0,0.1,0,0.5,1,0,6,0,1,0.4,69928,1,-1,0,0,1873,138,0,0,344,Brighton,Tottenham,Arsenal,Aston Villa,West Ham,2.5,1.9,3,2.2,3,2.2,2.8,3.2,52.9
Claudio,Gomes,MID,MCI,4500000,0,0,0,0,0,0,239,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,375,0,-1,0,0,0,17,0,0,0,Leeds United F.C.,Aston Villa,Crystal Palace,Chelsea,Newcastle,0,0,0,0,0,0,0,0,0
Joseph,Gomez,DEF,LIV,5200000,0,10,0.333333333333333,6.41025641025641E-08,1.92307692307692E-06,0,378638,0,14,0,0,0,0,0,1.9,110,-3,0,10,3,0,0,0,0,0,0,0,0,1,109666,0,-1,0,0,589,6,0,0,94,Aston Villa,Leeds United F.C.,Newcastle,Man Utd,Southampton,0,0,0,0,0,0.2,0.2,0.2,12.5
Mace,Goodridge,MID,BUR,4500000,0,0,0,0,0,0,1415,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1278,0,-1,0,0,0,0,0,0,0,Newcastle,Man Utd,Wolverhampton,West Ham,Fulham,0,0,0,0,0,0,0,0,0
Anthony,Gordon,MID,EVE,4300000,0,3,1,2.32558139534884E-07,6.97674418604651E-07,0,143674,0,0,0,0,0,0,0,0.7,170,-2,0,3,2,0,0,0,0,0,0,0,0,0.4,112153,0,-1,0,0,87,0,0,0,11,Brighton,Tottenham,Arsenal,Aston Villa,West Ham,0,0,0,0,0,0,0,0,3.1
Kyron,Gordon,DEF,SHU,4000000,0,0,0,0,0,0,1108,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1505,0,-1,0,0,0,40,0,0,0,Arsenal,Wolverhampton,Brighton,Tottenham,Crystal Palace,0,0,0,0,0,0,0,0,0
Karlan,Grant,FWD,WBA,5600000,0,37,2.2,3.92857142857143E-07,6.60714285714286E-06,0,14438,1,24,0,0,0,1,0,6.6,27,-4,0,37,4,0,0,0,3,0,3,0,0,0,14944,0,-1,0,0,1083,25,0,0,95,Southampton,Leicester,Aston Villa,Wolverhampton,Arsenal,2,1.9,1.5,1.7,1.8,1.6,1.6,1.6,41.1
Lee,Grant,GLK,MUN,4000000,0,0,0,0,0,0,6275,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0.1,8876,0,-1,0,0,0,17,0,0,0,Tottenham,Burnley,Leeds United F.C.,Liverpool,Aston Villa,0,0,0,0,0,0,0,0,0
Demarai,Gray,MID,LEI,5100000,0,1,1,1.96078431372549E-07,1.96078431372549E-07,0,14303,0,0,0,0,0,0,0,0.2,11,-4,0,1,4,0,0,0,0,0,0,0,0,0.1,2724,0,-1,0,0,18,0,0,0,3,West Ham,West Brom,Crystal Palace,Southampton,Newcastle,0,0,0,0,0,0,0,0,0.5
Jack,Grealish,MID,AVL,7500000,0,129,5.9,7.86666666666667E-07,1.72E-05,0,5210330,6,24,0,0,0,6,0,17.2,42374,5,0,129,-5,0,0,0,13,0,12,0,12,15.8,5391389,0,-1,0,2,1977,205,0,0,495,Liverpool,Man City,West Brom,Everton,Man Utd,0,0,7.4,8,5.3,6.2,6.4,6.4,249.1
Mason,Greenwood,MID,MUN,7000000,11,67,2.23333333333333,3.19047619047619E-07,9.57142857142857E-06,0,736101,2,18,0,0,0,3,0,9.6,661,-5,0,67,5,1,0,6.7,2,0,6,0,2,2,354183,0,-1,0,1,1395,7055,0,0,218,Tottenham,Burnley,Leeds United F.C.,Liverpool,Aston Villa,1.3,1.9,1.6,1.1,1.4,1.2,1.5,1.5,96.7
Kamil,Grosicki,MID,WBA,5200000,0,8,0.266666666666667,5.12820512820513E-08,1.53846153846154E-06,0,7862,0,5,0,0,0,0,0,1.5,6,-3,0,8,3,0,0,0,0,0,0,0,1,0,1043,0,-1,0,0,147,3,0,0,29,Southampton,Leicester,Aston Villa,Wolverhampton,Arsenal,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,7.2
Pascal,Gro?,MID,BHA,5800000,0,85,3.3,5.68965517241379E-07,1.46551724137931E-05,0,139578,2,20,0,0,0,2,0,14.7,684,-2,0,85,2,0.5,1,3,9,0,7,0,6,0.4,146020,0,-1,0,0,1783,106,0,0,381,Everton,Chelsea,Sheffield United,Leeds United F.C.,Wolverhampton,2.7,2.6,3.9,2.8,2.7,2.7,2.1,2.8,162.2
Jay-Roy,Grot,MID,LEE,4700000,0,0,0,0,0,0,3569,0,0,0,0,0,0,0,0,1,-3,0,0,3,0,0,0,0,0,0,0,0,0,1206,0,-1,0,0,0,0,0,0,0,Man City,Liverpool,Man Utd,Brighton,Tottenham,0,0,0,0,0,0,0,0,0
Vicente,Guaita,GLK,CRY,4800000,1,110,3.5,7.29166666666667E-07,2.29166666666667E-05,0,501176,2,52,0,97,0,0,0,22.9,2322,-2,0,110,2,0.5,0,2.5,15,0,7,0,0,3,492621,0,-1,1,4,2790,831,0,0,554,Chelsea,Leicester,Man City,Sheffield United,Aston Villa,3.8,0,3.4,4.8,3,4.2,4.2,4.5,73.4
Johann Berg,Gudmundsson,MID,BUR,5400000,2,43,2.5,4.62962962962963E-07,7.96296296296296E-06,0,20553,1,16,0,0,0,2,0,8,36,-1,0,43,1,0.4,0,2,3,0,3,0,0,0,16866,0,-1,0,0,1058,32,0,0,153,Newcastle,Man Utd,Wolverhampton,West Ham,Fulham,2.1,1.5,1.7,1.8,2.2,1.8,1.3,2.6,40.2
Matteo,Guendouzi,MID,ARS,4700000,0,0,0,0,0,0,13176,0,0,0,0,0,0,0,0,5,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,2725,0,-1,0,0,0,0,0,0,0,Sheffield United,Fulham,Everton,Newcastle,West Brom,0,0,0,0,0,0,0,0,0
Frederic,Guilbert,DEF,AVL,4300000,0,0,0,0,0,0,10121,0,0,0,0,0,0,0,0,11,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,2055,0,-1,0,0,0,0,0,0,0,Liverpool,Man City,West Brom,Everton,Man Utd,0,0,0,0,0,0,0,0,0
Ilkay,Gundogan,MID,MCI,5900000,1,143,4.61290322580645,7.81848004373975E-07,2.42372881355932E-05,0,1840042,0,10,0,0,0,12,0,24.2,138214,4,1,143,-4,0.1,1,0.3,21,0,12,0,3,29.4,4101800,0,-1,0,6,1771,10181,-1,0,551,Leeds United F.C.,Aston Villa,Crystal Palace,Chelsea,Newcastle,4.8,4.4,0,4.1,4.6,4.7,5,4.7,184
Angus,Gunn,GLK,SOU,4300000,0,0,0,0,0,0,18821,0,0,0,0,0,0,0,0,10,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,2885,0,-1,0,0,0,0,0,0,0,West Brom,Tottenham,Leicester,Liverpool,Fulham,0,0,0,0,0,0,0,0,0
Antwoine,Hackford,FWD,SHU,4400000,0,1,0.0333333333333333,7.57575757575758E-09,2.27272727272727E-07,0,17152,0,0,0,0,0,0,0,0.2,253,-1,0,1,1,0,0,0,0,0,0,0,0,0.1,25126,0,-1,0,0,10,225,0,0,3,Arsenal,Wolverhampton,Brighton,Tottenham,Crystal Palace,0,0,0,0,0,0,0,0,1.8
Sebastien,Haller,FWD,WHU,6100000,0,41,2.6,4.26229508196721E-07,6.72131147540984E-06,0,94236,0,12,0,0,0,3,0,6.7,28,-4,0,41,4,0,0,0,4,0,3,0,0,0.2,60525,0,-1,0,0,932,0,0,0,113,Leicester,Newcastle,Chelsea,Burnley,Everton,0,0,0,0,0,0,0,0,66.2
Reece,Hannam,DEF,CRY,4000000,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,381,0,-1,0,0,0,9,0,0,0,Chelsea,Leicester,Man City,Sheffield United,Aston Villa,0,0,0,0,0,0,0,0,0
Rekeem,Harper,MID,WBA,4300000,0,2,1,2.32558139534884E-07,4.65116279069767E-07,0,86986,0,2,0,0,0,0,0,0.5,115,-2,0,2,2,0,0,0,0,0,0,0,0,0.3,66429,0,-1,0,0,30,0,0,0,7,Southampton,Leicester,Aston Villa,Wolverhampton,Arsenal,0,0,0,0,0,0,0,0,1.6
Jack,Harrison,MID,LEE,5400000,0,124,4.3,7.96296296296296E-07,2.2962962962963E-05,0,717128,2,40,0,0,0,7,0,23,4339,-1,0,124,1,1.2,0,6.7,13,0,8,0,6,2.4,795633,0,-1,0,3,2239,6344,0,0,417,Man City,Liverpool,Man Utd,Brighton,Tottenham,3.3,3.1,3.4,4.5,3.8,5.1,4,4.9,173.6
,Harry Wilson,MID,LIV,5100000,0,0,0,0,0,0,6174,0,0,0,0,0,0,0,0,1,-4,0,0,4,0,0,0,0,0,0,0,0,0,502,0,-1,0,0,0,0,0,0,0,Aston Villa,Leeds United F.C.,Newcastle,Man Utd,Southampton,0,0,0,0,0,0,0,0,0
Joe,Hart,GLK,TOT,4200000,0,0,0,0,0,0,48316,0,0,0,0,0,0,0,0,100,-3,1,0,3,0,0,0,0,0,0,0,0,0.6,14533,0,-1,0,0,0,61,-1,0,0,Man Utd,Everton,Southampton,Sheffield United,Leeds United F.C.,0,0,0,0,0,0,0,0,0
Taylor,Harwood-Bellis,DEF,MCI,4000000,0,0,0,0,0,0,552,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,421,0,-1,0,0,0,0,0,0,0,Leeds United F.C.,Aston Villa,Crystal Palace,Chelsea,Newcastle,0,0,0,0,0,0,0,0,0
Kortney,Hause,DEF,AVL,4400000,0,28,0.96551724137931,2.19435736677116E-07,6.36363636363636E-06,0,79792,1,1,0,0,0,1,0,6.4,50,-1,0,28,1,0,0,0,3,0,3,0,0,0.1,80472,0,-1,0,1,360,16,0,0,89,Liverpool,Man City,West Brom,Everton,Man Utd,0.8,0.6,0.5,0.5,0.5,0.5,0.5,0.5,14.2
Kai,Havertz,MID,CHE,8200000,10,69,2.3,2.80487804878049E-07,8.41463414634146E-06,0,1337939,2,14,0,0,0,2,0,8.4,1615,-3,0,69,3,0.7,0,5.5,0,0,6,0,6,3.1,657751,0,-1,0,0,1268,13152,0,0,229,Crystal Palace,Brighton,West Ham,Fulham,Man City,1.3,1.7,1.3,1.7,1.2,1.4,1.3,1.4,89.7
Isaac,Hayden,MID,NEW,4600000,0,40,1.7,3.69565217391304E-07,8.69565217391304E-06,0,11435,8,33,0,0,0,0,0,8.7,66,-4,0,40,4,0.1,0,0.3,0,0,4,0,0,0,6711,0,-1,0,0,1942,10,0,0,211,Burnley,West Ham,Liverpool,Arsenal,Leicester,0,0,0,0,0,0.8,1.7,1.1,55.3
Kaine,Hayden,MID,AVL,4500000,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,249,0,-1,0,0,0,10,0,0,0,Liverpool,Man City,West Brom,Everton,Man Utd,0,0,0,0,0,0,0,0,0
Tom,Heaton,GLK,AVL,4500000,0,0,0,0,0,0,7005,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0.1,5882,0,-1,0,0,0,40,0,0,0,Liverpool,Man City,West Brom,Everton,Man Utd,0,0,0,0,0,0,0,0,0
Michael,Hector,DEF,FUL,4100000,0,0,0,0,0,0,24712,2,10,0,0,0,0,0,0,56,-4,0,0,4,0,0,0,0,0,0,0,0,0.1,9509,0,-1,0,0,262,53,0,0,32,Wolverhampton,Arsenal,Chelsea,Burnley,Southampton,0,0,0,0,0,0,0,0,6.9
,Hegazi,DEF,WBA,4100000,0,6,6,1.46341463414634E-06,1.46341463414634E-06,0,87268,0,0,0,0,0,0,0,1.5,7,-4,0,6,4,0,0,0,0,0,1,0,0,0.1,13027,0,-1,0,0,90,0,0,0,24,Southampton,Leicester,Aston Villa,Wolverhampton,Arsenal,0,0,0,0,0,0,0,0,2
Dean,Henderson,GLK,MUN,5200000,2,29,0.966666666666667,1.85897435897436E-07,5.57692307692308E-06,0,150628,2,5,0,23,0,0,0,5.6,539,-3,0,29,3,0.6,0,3.3,1,0,3,0,0,1.5,40343,0,-1,0,0,675,2654,0,0,131,Tottenham,Burnley,Leeds United F.C.,Liverpool,Aston Villa,0.5,0.5,0.5,0.6,0.6,0.5,0.5,0.6,15.5
Jordan,Henderson,MID,LIV,5400000,0,56,1.86666666666667,3.45679012345679E-07,1.03703703703704E-05,0,285046,0,23,0,0,0,1,0,10.4,273,-1,0,56,1,0,0,0,2,0,4,0,2,0.9,142029,0,-1,0,0,1704,9,0,0,345,Aston Villa,Leeds United F.C.,Newcastle,Man Utd,Southampton,0,0,0,0,0,0,0,1,72.9
Stephen,Henderson,GLK,CRY,4000000,0,0,0,0,0,0,35867,0,0,0,0,0,0,0,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0.4,60948,0,-1,0,0,0,50,0,0,0,Chelsea,Leicester,Man City,Sheffield United,Aston Villa,0,0,0,0,0,0,0,0,0
Jeff,Hendrick,MID,NEW,4500000,1,50,2.5,5.55555555555556E-07,1.11111111111111E-05,0,573494,1,24,0,0,0,2,0,11.1,313,-5,0,50,5,0.2,0,0.7,3,0,3,0,1,1.2,541348,0,-1,0,1,1406,101,0,1,170,Burnley,West Ham,Liverpool,Arsenal,Leicester,2.2,1.9,1.6,1.6,1.7,1.4,3,2.1,39.6
Wayne,Hennessey,GLK,CRY,4300000,0,0,0,0,0,0,46983,0,0,0,0,0,0,0,0,35,-2,0,0,2,0,0,0,0,0,0,0,0,0.3,7661,0,-1,0,0,0,44,0,0,0,Chelsea,Leicester,Man City,Sheffield United,Aston Villa,0,0,0,0,0,0,0,0,0
,Hernandez,MID,LEE,5700000,0,20,0.666666666666667,1.16959064327485E-07,3.50877192982456E-06,0,131076,1,5,0,0,0,0,0,3.5,43,-3,0,20,3,0,0,0,0,0,0,0,2,0.2,23787,0,-1,0,0,330,63,0,0,76,Man City,Liverpool,Man Utd,Brighton,Tottenham,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,24.4
Ki-Jana,Hoever,DEF,WOL,4400000,0,10,0.333333333333333,7.57575757575757E-08,2.27272727272727E-06,0,5080,1,8,0,0,0,0,0,2.3,31,-1,0,10,1,0.1,0,0.3,0,0,0,0,0,0,5524,0,-1,0,0,393,22,0,0,51,Fulham,Sheffield United,Burnley,West Brom,Brighton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,12
Pierre-Emile,H?jbjerg,MID,TOT,4900000,2,83,2.7,5.51020408163265E-07,1.69387755102041E-05,0,181238,6,35,0,0,0,1,0,16.9,992,-1,0,83,1,0.4,0,2.2,3,0,10,0,3,0.9,162648,0,-1,0,0,2790,2959,0,0,462,Man Utd,Everton,Southampton,Sheffield United,Leeds United F.C.,1.6,4.9,0,3.3,2.1,2.3,1.7,2,93.3
Rob,Holding,DEF,ARS,4200000,8,83,3.5,8.33333333333333E-07,1.97619047619048E-05,0,728751,2,22,0,0,0,0,0,19.8,2327,-3,0,83,3,0.5,0,2.2,8,0,9,0,1,3.9,904051,1,-1,0,1,2017,10195,0,0,427,Sheffield United,Fulham,Everton,Newcastle,West Brom,3.6,3.7,2.6,3.4,3.8,3.6,3.6,3.4,61.9
Mason,Holgate,DEF,EVE,4800000,0,60,2.06896551724138,4.31034482758621E-07,1.25E-05,0,161437,6,22,0,0,0,1,0,12.5,873,-2,0,60,2,0.2,0,1,4,0,6,0,0,0.9,210649,0,-1,0,1,1672,220,0,0,315,Brighton,Tottenham,Arsenal,Aston Villa,West Ham,1.8,1.3,2.2,1.5,2.1,1.5,2,2.4,52.1
Conor,Hourihane,MID,AVL,5900000,0,20,5,8.47457627118644E-07,3.38983050847458E-06,0,27498,0,2,0,0,0,1,0,3.4,16,-1,0,20,1,0,0,0,3,0,2,0,1,0.1,23841,0,-1,0,1,225,0,0,0,70,Liverpool,Man City,West Brom,Everton,Man Utd,0,0,0,0,0,0,0,0,18.2
Callum,Hudson-Odoi,MID,CHE,5700000,5,56,1.86666666666667,3.27485380116959E-07,9.82456140350877E-06,0,137615,0,5,0,0,0,2,0,9.8,582,-3,0,56,3,0.4,0,2.5,2,0,6,0,3,0.4,127128,0,-1,0,0,968,462,0,0,234,Crystal Palace,Brighton,West Ham,Fulham,Man City,0.9,1.2,0.9,1.2,0.9,1,0.9,1,100.7
Niall,Huggins,FWD,LEE,4500000,0,1,0.0333333333333333,7.40740740740741E-09,2.22222222222222E-07,0,7002,0,0,0,0,0,0,0,0.2,215,0,0,1,0,0,0,0,0,0,0,0,0,0.1,10245,0,-1,0,0,37,100,0,0,4,Man City,Liverpool,Man Utd,Brighton,Tottenham,0,0,0,0,0,0,0,0,0.6
Liam,Hughes,GLK,LIV,4000000,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,225,0,-1,0,0,0,13,0,0,0,Aston Villa,Leeds United F.C.,Newcastle,Man Utd,Southampton,0,0,0,0,0,0,0,0,0
Jordan,Hugill,FWD,WHU,5500000,0,0,0,0,0,0,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,0,-1,0,0,0,0,0,0,0,Leicester,Newcastle,Chelsea,Burnley,Everton,0,0,0,0,0,0,0,0,0
Odion,Ighalo,FWD,MUN,6100000,0,1,1,1.63934426229508E-07,1.63934426229508E-07,0,24288,0,1,0,0,0,0,0,0.2,17,-4,0,1,4,0,0,0,0,0,0,0,0,0.2,7620,0,-1,0,0,9,0,0,0,1,Tottenham,Burnley,Leeds United F.C.,Liverpool,Aston Villa,0,0,0,0,0,0,0,0,0.2
Kelechi,Iheanacho,FWD,LEI,5900000,13,70,3.9,6.61016949152542E-07,1.1864406779661E-05,0,128356,0,11,0,0,0,8,0,11.9,3644,-1,-1,70,1,1.8,1,10.7,12,0,4,0,0,9.5,837569,0,-1,0,2,882,178753,1,0,266,West Ham,West Brom,Crystal Palace,Southampton,Newcastle,3.8,4.1,4.8,4.4,4.6,4.2,3.6,3.7,101.2
Danny,Ings,FWD,SOU,8400000,1,107,4.5,5.35714285714286E-07,1.27380952380952E-05,0,3746004,1,34,0,0,0,9,0,12.7,6063,-1,0,107,1,0.5,0,4,17,0,6,0,4,6.9,2574014,0,-1,0,1,1815,5165,0,0,373,West Brom,Tottenham,Leicester,Liverpool,Fulham,5,4.6,0,5,5.3,5.2,5.1,4,152.3
Ryan,Inniss,DEF,CRY,4000000,0,0,0,0,0,0,6488,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4884,0,-1,0,0,0,0,0,0,0,Chelsea,Leicester,Man City,Sheffield United,Aston Villa,0,0,0,0,0,0,0,0,0
Branislav,Ivanovic,DEF,WBA,4400000,0,20,0.666666666666667,1.51515151515151E-07,4.54545454545455E-06,0,19546,2,19,0,0,0,0,0,4.5,76,-1,0,20,1,0.1,0,0.5,0,0,2,0,0,0.1,19825,0,-1,0,0,764,5,0,0,120,Southampton,Leicester,Aston Villa,Wolverhampton,Arsenal,0,0,0,0,0,0.3,0.3,0.3,19.1
Alex,Iwobi,MID,EVE,5900000,0,58,2,3.38983050847458E-07,9.83050847457627E-06,0,42402,0,17,0,0,0,1,0,9.8,86,-1,0,58,1,0,0,0,1,0,5,0,3,0.2,35973,0,-1,0,1,1315,64,0,0,231,Brighton,Tottenham,Arsenal,Aston Villa,West Ham,1.5,1,1.4,1,1.2,1.9,1.2,1,70.6
Jose,Izquierdo,MID,BHA,5500000,0,0,0,0,0,0,10434,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,10427,0,-1,0,0,0,4,0,0,0,Everton,Chelsea,Sheffield United,Leeds United F.C.,Wolverhampton,0,0,0,0,0,0,0,0,0
,Jack Robinson,DEF,SHU,4200000,0,13,0.433333333333333,1.03174603174603E-07,3.0952380952381E-06,0,19999,2,10,0,0,0,0,0,3.1,30,-3,0,13,3,0,0,0,0,0,0,0,1,0.1,10588,0,-1,0,0,605,12,0,0,70,Arsenal,Wolverhampton,Brighton,Tottenham,Crystal Palace,0,0,0,0,0,0.2,0.2,0.2,13.4
Phil,Jagielka,DEF,SHU,3900000,0,4,0.133333333333333,3.41880341880342E-08,1.02564102564103E-06,0,61299,1,12,0,0,0,0,0,1,243,-1,0,4,1,-0.1,0,-0.3,0,0,0,0,0,0.5,77610,1,-1,0,0,517,293,0,1,50,Arsenal,Wolverhampton,Brighton,Tottenham,Crystal Palace,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,7.5
