FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Lewis,Richardson,FWD,BUR,4500000,0,0,0,0,0,0,3656,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0.1,6679,0,-1,0,0,0,148,0,0,0,Arsenal,Aston Villa,Wolverhampton,Leeds United F.C.,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Richarlison,FWD,EVE,7800000,1,37,4.1,5.25641025641026E-07,4.74358974358974E-06,0,911653,2,9,0,0,0,1,0,4.7,2475,-2,0,37,2,0.5,0,3.8,6,0,2,0,5,4.3,497828,0,-1,0,0,726,1346,0,1,136,Chelsea,Leicester,Arsenal,Sheffield United,Man City,3.1,5.4,3.9,5.6,4,3.3,3.7,4.7,3.8,4.2,5.2,5.4,5.4,4.4,4.2,4.1,4.5,4.6,5.5,5.6,3.3,4.8,3,4,5.2,4.1,3.5,70.8
Jairo,Riedewald,MID,CRY,4400000,0,21,1.90909090909091,4.33884297520661E-07,4.77272727272727E-06,0,95518,0,9,0,0,0,1,0,4.8,1697,-1,0,21,1,0.2,0,1,1,0,1,0,0,1.9,212515,0,-1,0,1,466,1136,0,0,79,Tottenham,West Ham,Liverpool,Aston Villa,Leicester,1,1,1.1,1,1,1.9,1.2,1,1.1,1.5,1.4,1.3,1.7,1.2,1.5,1,1.7,1,1.1,1,1,1.2,1.1,1.7,1,1.3,1,21.5
Matt,Ritchie,MID,NEW,4900000,2,5,0.5,1.02040816326531E-07,1.02040816326531E-06,0,7098,0,2,0,0,0,0,0,1,11,-1,0,5,1,0.2,0,1,0,0,0,0,0,0,1641,0,-1,0,0,180,35,0,0,30,West Brom,Leeds United F.C.,Fulham,Man City,Liverpool,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,14.1
,Roberto,GLK,WHU,4500000,0,0,0,0,0,0,848,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,344,0,-1,0,0,0,0,0,0,0,Leeds United F.C.,Crystal Palace,Chelsea,Brighton,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyler,Roberts,MID,LEE,4800000,1,7,0.636363636363636,1.32575757575758E-07,1.45833333333333E-06,0,6930,0,7,0,0,0,0,0,1.5,31,-2,0,7,2,0,0,0.2,0,0,0,0,0,0.1,3619,0,-1,0,0,231,17,0,0,22,West Ham,Newcastle,Man Utd,Burnley,West Brom,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,7.3
Andrew,Robertson,DEF,LIV,7200000,0,51,4.6,6.38888888888889E-07,7.08333333333333E-06,0,961142,0,17,0,0,0,1,0,7.1,6315,2,0,51,-2,0.7,0,5,7,0,3,0,3,18.7,1332541,0,-1,0,2,990,4100,0,0,244,Fulham,Tottenham,Crystal Palace,West Brom,Newcastle,5,4.7,4.8,6.7,4.3,3.1,5.9,6,4.5,5.5,5.2,6.9,5.3,4.4,4.7,6.4,5.1,4.5,5.9,5.5,4.9,4,6.4,5,4.8,4.9,6.4,66.8
Antonee,Robinson,DEF,FUL,4400000,0,17,2.1,4.77272727272727E-07,3.86363636363636E-06,0,9331,1,11,0,0,0,0,0,3.9,51,-1,0,17,1,0.2,0,0.8,1,0,1,0,0,0.1,7517,0,-1,0,0,720,55,0,0,131,Liverpool,Brighton,Newcastle,Southampton,Tottenham,2.6,1.4,1.3,1.4,1.5,1.6,2.1,1.2,1.6,1.6,1.4,1.9,1.1,1.6,1.6,2,2.8,1.2,2.1,2.3,2.2,1.2,1.3,1.8,1,2.6,1,41.3
Hal,Robson-Kanu,FWD,WBA,5200000,0,5,0.454545454545455,8.74125874125874E-08,9.61538461538461E-07,0,30205,0,5,0,0,0,0,0,1,81,-3,0,5,3,0.1,0,0.5,0,0,0,0,0,0.1,7816,0,-1,0,0,137,7,0,0,6,Newcastle,Man City,Aston Villa,Liverpool,Leeds United F.C.,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,4.8
Marek,Rodak,GLK,FUL,4300000,0,1,0.0909090909090909,2.11416490486258E-08,2.32558139534884E-07,0,25087,0,3,0,2,0,0,0,0.2,92,-2,0,1,2,0,0,0,0,0,0,0,0,0.3,10455,0,-1,0,0,90,57,0,0,11,Liverpool,Brighton,Newcastle,Southampton,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8
Joe,Rodon,DEF,TOT,5000000,0,9,0.818181818181818,1.63636363636364E-07,1.8E-06,0,1210,0,0,0,0,0,0,0,1.8,47,0,0,9,0,0.4,0,2,0,0,1,0,0,0,2549,0,-1,0,0,101,24,0,0,36,Crystal Palace,Liverpool,Leicester,Wolverhampton,Fulham,0.4,0.5,0.4,0.4,0.4,0.4,0.5,0.4,0.5,0.4,0.4,0.4,0.6,0.5,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,2.1
,Rodrigo,FWD,LEE,5700000,2,23,2.3,4.03508771929825E-07,4.03508771929825E-06,0,546928,0,6,0,0,0,1,0,4,815,-3,0,23,3,0.2,0,1.2,3,0,1,0,1,2.1,136005,0,-1,0,0,452,485,0,0,75,West Ham,Newcastle,Man Utd,Burnley,West Brom,1.2,1.4,2.6,1.6,2.1,2.1,1.4,1.7,2.7,2.6,1.5,2.2,2.2,1.6,1.2,1.8,1.2,2.6,2,1.5,1.9,1.2,2.7,1.2,2.3,1.6,1.9,43.8
,Rodrigo,MID,MCI,5400000,3,23,2.1,3.88888888888889E-07,4.25925925925926E-06,0,42432,2,11,0,0,0,0,0,4.3,259,-1,0,23,1,0.4,0,2.2,0,0,4,0,0,0.5,29202,0,-1,0,0,945,380,0,0,158,Man Utd,West Brom,Southampton,Newcastle,Everton,1.2,2,1,1.4,1.2,1.2,1.5,1.4,1.2,2.3,1.6,1,1.1,1.4,1.3,1,1.2,1.8,1.4,1.3,1.1,1.6,1,1.3,1.5,1.4,1.5,41
Jay,Rodriguez,FWD,BUR,5800000,0,13,1.3,2.24137931034483E-07,2.24137931034483E-06,0,49436,2,11,0,0,0,0,0,2.2,102,-2,0,13,2,0.3,0,2,0,0,1,0,1,0.3,11189,0,-1,0,0,407,71,0,0,44,Arsenal,Aston Villa,Wolverhampton,Leeds United F.C.,Sheffield United,0.8,0.7,0.7,0.9,1,1,0.7,0.6,0.6,0.6,0.6,0.8,0.9,0.9,0.7,0.6,0.8,0.6,0.6,0.7,1,0.6,0.6,1,0.6,0.9,1,15.2
James,Rodriguez,MID,EVE,7700000,0,49,4.9,6.36363636363636E-07,6.36363636363636E-06,0,2911584,1,14,0,0,0,3,0,6.4,73633,2,0,49,-2,0.2,0,1.5,5,0,1,0,3,17.5,3227568,0,-1,0,1,841,211,0,0,238,Chelsea,Leicester,Arsenal,Sheffield United,Man City,0,0,5,6.8,4.6,4.4,5,5.3,4,4.6,6.2,5.4,5.6,3.7,5.1,5.5,6,5.6,4.7,6,3.8,6,3.2,5.2,6.2,5.6,4,87.5
Marcos,Rojo,DEF,MUN,4800000,0,0,0,0,0,0,3966,0,0,0,0,0,0,0,0,23,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,872,0,-1,0,0,0,3,0,0,0,Man City,Sheffield United,Leeds United F.C.,Leicester,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sergio,Romero,GLK,MUN,4900000,0,0,0,0,0,0,7496,0,0,0,0,0,0,0,0,12,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,459,0,-1,0,0,0,0,0,0,0,Man City,Sheffield United,Leeds United F.C.,Leicester,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Danny,Rose,DEF,TOT,4700000,0,0,0,0,0,0,25393,0,0,0,0,0,0,0,0,36,-3,0,0,3,0,0,0,0,0,0,0,0,0.2,3490,0,-1,0,0,0,2,0,0,0,Crystal Palace,Liverpool,Leicester,Wolverhampton,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John,Ruddy,GLK,WOL,4400000,0,0,0,0,0,0,11384,0,0,0,0,0,0,0,0,75,-1,0,0,1,0,0,0,0,0,0,0,0,0.3,3415,0,-1,0,0,0,36,0,0,0,Aston Villa,Chelsea,Burnley,Tottenham,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antonio,Rudiger,DEF,CHE,4500000,0,6,0.545454545454545,1.21212121212121E-07,1.33333333333333E-06,0,135462,0,0,0,0,0,0,0,1.3,324,-5,0,6,5,0.3,0,1.5,0,0,1,0,0,0.7,24199,0,-1,0,0,90,152,0,0,25,Everton,Wolverhampton,West Ham,Arsenal,Aston Villa,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.7
Runar Alex,Runarsson,GLK,ARS,4500000,0,0,0,0,0,0,1239,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1557,0,-1,0,0,0,17,0,0,0,Burnley,Southampton,Everton,Chelsea,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mathew,Ryan,GLK,BHA,4400000,0,23,2.3,5.22727272727273E-07,5.22727272727273E-06,0,669130,1,16,0,13,0,0,0,5.2,2995,-1,0,23,1,0.3,0,1.5,0,0,2,0,0,12.8,389791,0,-1,0,0,900,2639,0,0,141,Leicester,Fulham,Sheffield United,West Ham,Arsenal,2.3,2.2,1.6,2.4,2.1,2.4,2.7,2.1,2,1.2,2.6,2.1,1.6,2,2.1,1.3,1.3,1.2,3.1,1.2,1.8,2,1.2,2.2,1.9,2.9,2.7,10.2
Allan,Saint-Maximin,MID,NEW,5200000,0,28,3.5,6.73076923076923E-07,5.38461538461538E-06,0,1480913,0,11,0,0,0,1,0,5.4,4159,-3,0,28,3,0.1,0,0.7,2,0,3,0,1,3.9,304403,0,-1,0,0,582,156,0,0,86,West Brom,Leeds United F.C.,Fulham,Man City,Liverpool,0,0,0,2.6,2.2,2,4.8,4,2.1,3.7,2.4,2.7,3.6,3.5,3,3.7,1.8,4,1.8,4.3,2.2,2.3,2.6,3.9,2.3,3.8,3.7,30
Romain,Saiss,DEF,WOL,5100000,2,40,5.7,1.11764705882353E-06,7.84313725490196E-06,0,1541040,0,8,0,0,0,1,0,7.8,5979,1,0,40,-1,0.1,0,0.5,7,0,4,0,0,7.9,1704556,0,-1,0,1,607,686,0,0,149,Aston Villa,Chelsea,Burnley,Tottenham,Man Utd,7.3,6.2,6.8,6.3,8,6.6,6,8.6,5.9,6.6,7.8,6.7,4.4,6.2,6,8,8.6,6.5,7.9,6.8,7.5,7.8,6.5,6.9,6.3,5.3,7.4,25.1
Bukayo,Saka,MID,ARS,5200000,0,23,2.6,5E-07,4.42307692307692E-06,0,489494,0,10,0,0,0,1,0,4.4,1342,-3,0,23,3,0.2,0,1.2,1,0,2,0,0,2.4,132778,1,-1,0,0,723,912,0,0,96,Burnley,Southampton,Everton,Chelsea,Brighton,2.3,1.9,2.2,1.5,2.4,2.2,1.7,1.6,1.7,1.3,1.9,2,1.5,1.6,2.4,2.7,1.3,2,1.5,3.1,2.1,1.7,2.6,2.4,2.1,1.6,1.7,52.1
Mamadou,Sakho,DEF,CRY,4400000,0,4,0.363636363636364,8.26446280991736E-08,9.09090909090909E-07,0,21935,0,8,0,0,0,0,0,0.9,105,-1,0,4,1,0,0,0,0,0,0,0,0,0.2,24988,0,-1,0,0,275,79,0,0,33,Tottenham,West Ham,Liverpool,Aston Villa,Leicester,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,4.5
Mohamed,Salah,MID,LIV,12300000,0,87,8.7,7.07317073170732E-07,7.07317073170732E-06,0,2295890,0,16,0,0,0,9,0,7.1,7720,3,0,87,-3,0.4,0,5,10,0,3,0,3,35.3,2432463,0,-1,0,2,872,15093,0,0,274,Fulham,Tottenham,Crystal Palace,West Brom,Newcastle,10.2,10.5,8.7,13,11.8,9.1,12.3,9.7,10.2,10.1,11.9,11.8,11.4,12.1,10.7,12.7,9.8,11.3,11.1,9.4,11.8,11.5,10.5,12.6,9.8,10.6,12,132.6
William,Saliba,DEF,ARS,4100000,0,0,0,0,0,0,204606,0,0,0,0,0,0,0,0,224,-4,0,0,4,0,0,0,0,0,0,0,0,0.7,25741,0,-1,0,0,0,149,0,0,0,Burnley,Southampton,Everton,Chelsea,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohammed,Salisu,DEF,SOU,4300000,0,0,0,0,0,0,18816,0,0,0,0,0,0,0,0,11,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,978,0,-1,0,0,0,16,0,0,0,Sheffield United,Arsenal,Man City,Fulham,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mbwana,Samatta,FWD,AVL,5900000,0,0,0,0,0,0,8199,0,0,0,0,0,0,0,0,11,-1,0,0,1,0,0,0,0,0,0,0,0,0,1583,0,-1,0,0,0,1,0,0,0,Wolverhampton,Burnley,West Brom,Crystal Palace,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Davinson,Sanchez,DEF,TOT,5300000,0,4,0.363636363636364,6.86106346483705E-08,7.54716981132075E-07,0,58815,0,7,0,0,0,0,0,0.8,271,-2,0,4,2,0,0,0,0,0,0,0,0,0.7,24660,1,-1,0,0,360,86,0,0,37,Crystal Palace,Liverpool,Leicester,Wolverhampton,Fulham,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,14.3
Robert,Sanchez,GLK,BHA,4400000,0,1,0.0909090909090909,2.06611570247934E-08,2.27272727272727E-07,0,1472,0,2,0,2,0,0,0,0.2,39,-1,0,1,1,0,0,0,0,0,0,0,0,0,2532,0,-1,0,0,90,14,0,0,12,Leicester,Fulham,Sheffield United,West Ham,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9
Matija,Sarkic,GLK,WOL,4400000,0,0,0,0,0,0,6247,0,0,0,0,0,0,0,0,28,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,826,0,-1,0,0,0,7,0,0,0,Aston Villa,Chelsea,Burnley,Tottenham,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Romaine,Sawyers,MID,WBA,4800000,2,17,1.7,3.54166666666667E-07,3.54166666666667E-06,0,3565,2,17,0,0,0,0,0,3.5,22,-2,0,17,2,0.4,0,2,0,0,1,0,0,0,1434,0,-1,0,0,689,31,0,0,85,Newcastle,Man City,Aston Villa,Liverpool,Leeds United F.C.,1.1,0.8,0.8,0.8,0.9,1.1,0.8,0.8,1,1.3,1.4,0.8,0.8,1.1,1,1,0.8,1,0.8,1.1,1,0.8,1.3,1,0.9,0.9,1,14.9
Fabian,Schar,DEF,NEW,4900000,0,8,0.8,1.63265306122449E-07,1.63265306122449E-06,0,3849,0,8,0,0,0,0,0,1.6,102,-1,0,8,1,0.1,0,0.7,0,0,0,0,0,0.1,4325,0,-1,0,0,411,40,0,0,46,West Brom,Leeds United F.C.,Fulham,Man City,Liverpool,0.4,0.4,0.4,0.6,0.5,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.7,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.5,0.5,0.4,0.4,6.6
Jeffrey,Schlupp,MID,CRY,5400000,1,23,2.09090909090909,3.87205387205387E-07,4.25925925925926E-06,0,13684,2,5,0,0,0,0,0,4.3,35,-1,0,23,1,0.2,0,1.2,1,0,4,0,1,0.1,10009,0,-1,0,0,596,23,0,0,69,Tottenham,West Ham,Liverpool,Aston Villa,Leicester,1.1,1.1,1.3,1.2,1.1,2.2,1.4,1,1.3,1.7,1.6,1.5,1.9,1.4,1.8,1.1,2,1,1.3,1.2,1,1.4,1.3,2,1,1.5,1,31.6
Kasper,Schmeichel,GLK,LEI,5500000,0,42,3.8,6.90909090909091E-07,7.63636363636364E-06,0,488287,0,15,0,34,0,0,0,7.6,4719,0,0,42,0,0.4,0,2,3,0,3,0,0,11.7,334398,0,-1,0,1,990,560,0,0,195,Brighton,Everton,Tottenham,Man Utd,Crystal Palace,2.9,2.3,4.4,3.9,4.6,4.2,2.4,2.7,3.7,2.4,4.8,4.8,4.9,5.4,4.1,4.6,3.3,4.7,4.9,5.2,4.3,4,3.1,2.1,5.7,4.1,2.5,28.2
,Sean Longstaff,MID,NEW,4700000,2,12,1.2,2.5531914893617E-07,2.5531914893617E-06,0,7539,2,7,0,0,0,0,0,2.6,53,-3,0,12,3,0.4,0,2,0,0,1,0,0,0.1,3514,0,-1,0,0,464,147,0,0,53,West Brom,Leeds United F.C.,Fulham,Man City,Liverpool,0.6,0.8,0.6,0.6,0.6,0.6,1,0.8,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.7,0.6,0.9,0.6,0.6,0.6,0.7,0.6,0.7,0.7,15.6
,Semedo,DEF,WOL,5500000,2,29,2.9,5.27272727272727E-07,5.27272727272727E-06,0,179595,0,12,0,0,0,0,0,5.3,4929,0,0,29,0,0.2,0,1,2,0,3,0,0,3,353087,1,-1,0,0,869,604,0,0,160,Aston Villa,Chelsea,Burnley,Tottenham,Man Utd,2.8,2.2,2.5,2.3,3.8,2.4,2.1,3.6,2.1,2.4,3.5,2.5,1.4,2.2,2.1,3.1,4.2,3.2,3.3,2.5,2.9,3.1,2.4,2.6,2.3,1.8,3.5,37.3
Jean Michael,Seri,MID,FUL,4600000,0,0,0,0,0,0,10139,0,0,0,0,0,0,0,0,22,-4,0,0,4,0,0,0,0,0,0,0,0,0,2860,0,-1,0,0,0,0,0,0,0,Liverpool,Brighton,Newcastle,Southampton,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan,Sessegnon,DEF,TOT,4700000,0,0,0,0,0,0,15942,0,0,0,0,0,0,0,0,12,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,1018,0,-1,0,0,0,0,0,0,0,Crystal Palace,Liverpool,Leicester,Wolverhampton,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zeze Steven,Sessegnon,DEF,FUL,4300000,0,0,0,0,0,0,8194,0,0,0,0,0,0,0,0,9,-2,0,0,2,0,0,0,0,0,0,0,0,0,570,0,-1,0,0,0,1,0,0,0,Liverpool,Brighton,Newcastle,Southampton,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meritan,Shabani,MID,WOL,4500000,0,0,0,0,0,0,2238,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,2949,0,-1,0,0,0,23,0,0,0,Aston Villa,Chelsea,Burnley,Tottenham,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamie,Shackleton,MID,LEE,4800000,1,6,0.545454545454545,1.13636363636364E-07,1.25E-06,0,3827,0,4,0,0,0,0,0,1.2,7,-2,0,6,2,0,0,0.2,0,0,1,0,0,0,1433,0,-1,0,0,168,4,0,0,24,West Ham,Newcastle,Man Utd,Burnley,West Brom,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,6.6
Xherdan,Shaqiri,MID,LIV,6400000,0,5,0.454545454545455,7.10227272727273E-08,7.8125E-07,0,4801,0,0,0,0,0,0,0,0.8,27,-1,0,5,1,0,0,0,0,0,0,0,1,0.1,2169,0,-1,0,0,51,6,0,0,23,Fulham,Tottenham,Crystal Palace,West Brom,Newcastle,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,4.1
Billy,Sharp,FWD,SHU,5600000,1,12,1.09090909090909,1.94805194805195E-07,2.14285714285714E-06,0,22907,0,4,0,0,0,1,0,2.1,50,-4,0,12,4,0,0,0.2,2,0,0,0,0,0.1,8484,0,-1,0,0,188,9,0,0,23,Southampton,Man Utd,Brighton,Everton,Burnley,0.5,0.5,0.8,0.5,0.6,0.7,0.5,0.5,0.7,0.5,0.7,0.5,0.5,0.7,0.7,0.5,0.7,0.5,0.7,0.5,0.5,0.6,0.5,0.8,0.6,0.8,0.5,10.3
Luke,Shaw,DEF,MUN,4800000,9,23,2.9,6.04166666666667E-07,4.79166666666667E-06,0,134272,2,14,0,0,0,0,0,4.8,138,-2,0,23,2,0.5,0,2.2,5,0,2,0,1,0.6,75893,1,-1,0,1,696,1393,0,0,146,Man City,Sheffield United,Leeds United F.C.,Leicester,Wolverhampton,3.6,3.1,1.5,3.5,3,2,3.3,3.7,2.1,4,1.7,1.4,3.2,1.4,2.8,3.9,2.5,3.1,1.8,3,2.2,3.2,3.5,3.8,1.7,2.6,3.4,30.6
Jonjo,Shelvey,MID,NEW,5300000,2,14,2,3.77358490566038E-07,2.64150943396226E-06,0,23163,2,9,0,0,0,0,0,2.6,53,-2,0,14,2,0.3,0,1.7,0,0,2,0,0,0.1,7464,0,-1,0,0,611,75,0,0,82,West Brom,Leeds United F.C.,Fulham,Man City,Liverpool,1.4,1.8,1.2,1,1,1,2.2,1.7,1,1.6,1,1,1.5,1.5,1.2,1.6,1,1.7,1,1.9,1,1,1,1.7,1,1.6,1.6,34.6
Gylfi,Sigurdsson,MID,EVE,6800000,11,27,2.45454545454545,3.6096256684492E-07,3.97058823529412E-06,0,67850,0,8,0,0,0,1,0,4,175,-2,0,27,2,0.5,0,3.2,3,0,1,0,1,0.8,15240,0,-1,0,1,487,686,0,0,93,Chelsea,Leicester,Arsenal,Sheffield United,Man City,1.4,2.1,1.7,2.8,1.5,1.4,1.7,1.8,1.3,1.5,2.2,1.9,2,1.2,1.7,1.9,2.2,2,1.5,2.2,1.2,2.2,1.2,1.8,2.5,2,1.3,40.6
Adrien,Silva,MID,LEI,4400000,0,0,0,0,0,0,41952,0,0,0,0,0,0,0,0,69,-1,0,0,1,0,0,0,0,0,0,0,0,0.3,8462,0,-1,0,0,0,1,0,0,0,Brighton,Everton,Tottenham,Man Utd,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ellis,Simms,FWD,EVE,4500000,0,0,0,0,0,0,2611,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0.1,4966,0,-1,0,0,0,149,0,0,0,Chelsea,Leicester,Arsenal,Sheffield United,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Josh,Sims,MID,SOU,4300000,0,0,0,0,0,0,14963,0,0,0,0,0,0,0,0,66,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,8087,0,-1,0,0,0,59,0,0,0,Sheffield United,Arsenal,Man City,Fulham,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moussa,Sissoko,MID,TOT,4800000,1,22,2.2,4.58333333333333E-07,4.58333333333333E-06,0,42348,1,6,0,0,0,0,0,4.6,239,-2,0,22,2,0.5,0,2.2,0,0,5,0,0,0.5,27858,0,-1,0,0,763,276,0,0,96,Crystal Palace,Liverpool,Leicester,Wolverhampton,Fulham,1.3,1.1,1.1,1.5,1.5,1.1,1.6,2.5,1.1,1.9,1.1,1.7,1.1,1.6,1.7,1.2,1.9,1.3,2.1,1.1,1.8,1.8,2,2,1.5,1.1,1.9,12.1
Oliver,Skipp,MID,TOT,4400000,0,0,0,0,0,0,2757,0,0,0,0,0,0,0,0,4,-1,0,0,1,0,0,0,0,0,0,0,0,0,1614,0,-1,0,0,0,5,0,0,0,Crystal Palace,Liverpool,Leicester,Wolverhampton,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Islam,Slimani,FWD,LEI,5000000,0,1,0.0909090909090909,1.81818181818182E-08,2E-07,0,5736,0,1,0,0,0,0,0,0.2,80,0,0,1,0,0,0,0,0,0,0,0,0,0.1,7843,0,-1,0,0,19,78,0,0,3,Brighton,Everton,Tottenham,Man Utd,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8
William,Smallbone,MID,SOU,4500000,0,3,0.272727272727273,6.06060606060606E-08,6.66666666666667E-07,0,40286,0,4,0,0,0,0,0,0.7,95,0,0,3,0,0,0,0,0,0,0,0,0,0.2,23317,0,-1,0,0,111,5,0,0,8,Sheffield United,Arsenal,Man City,Fulham,West Ham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.1
