FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW37Forecast,GW38Forecast,ICTIndex
Isaac,Hayden,MID,NEW,4600000,0,40,1.7,3.69565217391304E-07,8.69565217391304E-06,0,12022,8,33,0,0,0,0,0,8.7,4,-4,0,40,4,0,0,0,0,0,4,0,0,0,6962,0,-1,0,0,1942,9,0,0,211,Sheffield United,Fulham,,,,0,0,55.3
Kaine,Hayden,MID,AVL,4500000,0,0,0,0,0,0,258,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,356,0,-1,0,0,0,3,0,0,0,Tottenham,Chelsea,,,,0,0,0
Tom,Heaton,GLK,AVL,4500000,0,0,0,0,0,0,7548,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1,6358,0,-1,0,0,0,11,0,0,0,Tottenham,Chelsea,,,,0,0,0
Michael,Hector,DEF,FUL,4100000,0,0,0,0,0,0,25741,2,10,0,0,0,0,0,0,33,-4,0,0,4,0,0,0,0,0,0,0,0,0.1,10528,0,-1,0,0,262,10,0,0,32,Man Utd,Newcastle,,,,0,0,6.9
,Hegazi,DEF,WBA,4100000,0,6,6,1.46341463414634E-06,1.46341463414634E-06,0,87395,0,0,0,0,0,0,0,1.5,3,-4,0,6,4,0,0,0,0,0,1,0,0,0.1,13027,0,-1,0,0,90,0,0,0,24,West Ham,Leeds United F.C.,,,,0,0,2
Dean,Henderson,GLK,MUN,5200000,0,42,1.16666666666667,2.24358974358974E-07,8.07692307692308E-06,0,173080,2,11,0,37,0,0,0,8.1,1324,-3,0,42,3,0.4,0,2.2,1,0,4,0,0,2.2,115262,0,-1,0,0,1035,204,0,0,207,Fulham,Wolverhampton,,,,0.6,0.8,24.9
Jordan,Henderson,MID,LIV,5400000,0,56,1.55555555555556,2.88065843621399E-07,1.03703703703704E-05,0,286785,0,23,0,0,0,1,0,10.4,33,-1,0,56,1,0,0,0,2,0,4,0,2,0.9,142129,0,-1,0,0,1704,9,0,0,345,Burnley,Crystal Palace,,,,0,0.8,72.9
Stephen,Henderson,GLK,CRY,4000000,0,0,0,0,0,0,39192,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0.4,62072,0,-1,0,0,0,20,0,0,0,Arsenal,Liverpool,,,,0,0,0
Jeff,Hendrick,MID,NEW,4500000,0,51,1.41666666666667,3.14814814814815E-07,1.13333333333333E-05,0,577650,1,24,0,0,0,2,0,11.3,45,-5,0,51,5,0,0,0.2,3,0,3,0,1,1.2,543036,0,-1,0,1,1408,26,0,1,173,Sheffield United,Fulham,,,,1.3,0.9,39.6
Wayne,Hennessey,GLK,CRY,4300000,0,0,0,0,0,0,47533,0,0,0,0,0,0,0,0,16,-2,0,0,2,0,0,0,0,0,0,0,0,0.3,8225,0,-1,0,0,0,16,0,0,0,Arsenal,Liverpool,,,,0,0,0
,Hernandez,MID,LEE,5700000,0,22,0.611111111111111,1.07212475633528E-07,3.85964912280702E-06,0,132136,1,6,0,0,0,0,0,3.9,48,-3,0,22,3,0.1,0,0.3,0,0,0,0,2,0.2,25211,0,-1,0,0,345,62,0,0,84,Southampton,West Brom,,,,0.3,0.3,25
Ki-Jana,Hoever,DEF,WOL,4400000,0,13,0.361111111111111,8.20707070707071E-08,2.95454545454545E-06,0,5378,1,11,0,0,0,0,0,3,8,-1,0,13,1,0.1,0,0.6,0,0,0,0,0,0,5780,0,-1,0,0,573,7,0,0,80,Everton,Man Utd,,,,0.2,0.2,18.7
Pierre-Emile,H?jbjerg,MID,TOT,4900000,0,104,2.8,5.71428571428571E-07,2.12244897959184E-05,0,203475,9,43,0,0,0,2,0,21.2,167,-1,0,104,1,0.8,0,4,6,0,12,0,4,1,187291,0,-1,0,1,3284,541,0,0,559,Aston Villa,Leicester,,,,1.9,2.1,114.3
Rob,Holding,DEF,ARS,4300000,0,96,3.4,7.90697674418605E-07,2.23255813953488E-05,0,822643,2,25,0,0,0,0,0,22.3,558,-2,0,96,2,0.5,0,2.2,9,0,10,0,1,4.6,1058752,1,-1,0,1,2377,1143,0,0,497,Crystal Palace,Brighton,,,,3.7,3.2,73.6
Mason,Holgate,DEF,EVE,4800000,0,80,3.1,6.45833333333333E-07,1.66666666666667E-05,0,176563,8,27,0,0,0,1,0,16.7,512,-2,0,80,2,0.5,0,2.3,4,0,9,0,0,1.1,241264,0,-1,0,1,2195,52,0,0,409,Wolverhampton,Man City,,,,3.4,4.2,61.4
Conor,Hourihane,MID,AVL,5900000,0,20,5,8.47457627118644E-07,3.38983050847458E-06,0,27578,0,2,0,0,0,1,0,3.4,2,-1,0,20,1,0,0,0,3,0,2,0,1,0.1,23841,0,-1,0,1,225,0,0,0,70,Tottenham,Chelsea,,,,0,0,18.2
Callum,Hudson-Odoi,MID,CHE,5700000,0,59,1.63888888888889,2.87524366471735E-07,1.03508771929825E-05,0,144313,0,5,0,0,0,2,0,10.4,90,-3,0,59,3,0.1,0,0.5,2,0,6,0,3,0.4,129760,0,-1,0,0,1050,34,0,0,239,Leicester,Aston Villa,,,,0.8,0.9,109.9
Niall,Huggins,FWD,LEE,4500000,0,1,0.0277777777777778,6.17283950617284E-09,2.22222222222222E-07,0,8859,0,0,0,0,0,0,0,0.2,34,0,0,1,0,0,0,0,0,0,0,0,0,0.1,11475,0,-1,0,0,37,18,0,0,4,Southampton,West Brom,,,,0,0,0.6
Liam,Hughes,GLK,LIV,4000000,0,0,0,0,0,0,246,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,343,0,-1,0,0,0,5,0,0,0,Burnley,Crystal Palace,,,,0,0,0
Jordan,Hugill,FWD,WHU,5500000,0,0,0,0,0,0,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,0,-1,0,0,0,0,0,0,0,West Brom,Southampton,,,,0,0,0
Odion,Ighalo,FWD,MUN,6100000,0,1,1,1.63934426229508E-07,1.63934426229508E-07,0,24413,0,1,0,0,0,0,0,0.2,2,-4,0,1,4,0,0,0,0,0,0,0,0,0.2,7620,0,-1,0,0,9,0,0,0,1,Fulham,Wolverhampton,,,,0,0,0.2
Kelechi,Iheanacho,FWD,LEI,6200000,6,108,4.5,7.25806451612903E-07,1.74193548387097E-05,0,899797,1,19,0,0,0,12,0,17.4,7139,2,0,108,-2,1,1,6.3,18,0,5,0,2,18.9,2372566,0,-1,0,3,1362,8034,0,0,422,Chelsea,Tottenham,,,,4.5,4.9,171.9
Danny,Ings,FWD,SOU,8400000,1,129,4.6,5.47619047619048E-07,1.53571428571429E-05,0,3903804,1,38,0,0,0,12,0,15.4,3639,-1,0,129,1,0.4,0,3.5,21,0,6,0,4,7.1,2746456,0,-1,0,1,2089,939,0,0,459,Leeds United F.C.,West Ham,,,,5.2,4.3,177.6
Ryan,Inniss,DEF,CRY,4000000,0,0,0,0,0,0,6524,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4884,0,-1,0,0,0,0,0,0,0,Arsenal,Liverpool,,,,0,0,0
Branislav,Ivanovic,DEF,WBA,4400000,0,20,1.5,3.40909090909091E-07,4.54545454545455E-06,0,20118,2,19,0,0,0,0,0,4.5,11,-1,0,20,1,0,0,0,0,0,2,0,0,0.1,20088,0,-1,0,0,764,15,0,0,120,West Ham,Leeds United F.C.,,,,0,0,19.1
Alex,Iwobi,MID,EVE,5900000,0,64,1.77777777777778,3.01318267419962E-07,1.08474576271186E-05,0,44120,0,19,0,0,0,1,0,10.8,37,-1,0,64,1,0.1,0,0.5,1,0,5,0,3,0.2,38084,0,-1,0,1,1497,17,0,0,253,Wolverhampton,Man City,,,,0.9,0.9,75.8
Jose,Izquierdo,MID,BHA,5500000,0,1,0.0277777777777778,5.05050505050505E-09,1.81818181818182E-07,0,10565,0,0,0,0,0,0,0,0.2,5,0,0,1,0,0,0,0.2,0,0,0,0,0,0,10560,0,-1,0,0,8,8,0,0,2,Man City,Arsenal,,,,0,0,1.2
,Jack Robinson,DEF,SHU,4200000,1,25,0.694444444444444,1.65343915343915E-07,5.95238095238095E-06,0,20825,3,10,0,0,0,0,0,6,12,-3,0,25,3,0.6,0,2.4,3,0,1,0,2,0.1,12443,0,-1,0,1,738,34,0,0,112,Newcastle,Burnley,,,,0.3,0.3,18.1
Phil,Jagielka,DEF,SHU,3900000,0,4,0.111111111111111,2.84900284900285E-08,1.02564102564103E-06,0,65769,1,12,0,0,0,0,0,1,63,-1,0,4,1,0,0,0,0,0,0,0,0,0.5,80776,1,-1,0,0,517,50,0,1,50,Newcastle,Burnley,,,,0.1,0.1,7.5
Alireza,Jahanbakhsh,MID,BHA,5400000,0,23,0.638888888888889,1.18312757201646E-07,4.25925925925926E-06,0,5286,3,9,0,0,0,0,0,4.3,10,-1,0,23,1,0.2,0,1,0,0,1,0,1,0,2582,0,-1,0,0,475,14,0,0,96,Man City,Arsenal,,,,0.3,0.3,43.5
Daniel,James,MID,MUN,6200000,0,38,1.05555555555556,1.70250896057348E-07,6.12903225806452E-06,0,37551,3,6,0,0,0,3,0,6.1,37,-3,0,38,3,0.1,0,0.6,1,0,4,0,0,0.2,20256,0,-1,0,0,817,9,0,0,130,Fulham,Wolverhampton,,,,0,0.5,54.1
Matty,James,MID,LEI,4300000,0,0,0,0,0,0,57999,0,0,0,0,0,0,0,0,3,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,29808,0,-1,0,0,0,0,0,0,0,Chelsea,Tottenham,,,,0,0,0
Reece,James,DEF,CHE,5100000,2,111,3.6,7.05882352941176E-07,2.17647058823529E-05,0,2303693,3,27,0,0,0,1,0,21.8,663,1,0,111,-1,0.6,0,3.3,15,0,9,0,3,6.8,2202216,0,-1,0,2,2277,2093,0,0,553,Leicester,Aston Villa,,,,3.2,4.4,159.1
Alexandre,Jankewitz,MID,SOU,4500000,0,-1,-0.0277777777777778,-6.17283950617284E-09,-2.22222222222222E-07,0,821,0,9,0,0,0,0,0,-0.2,4,0,0,-1,0,0,0,0,0,0,0,0,0,0,1249,0,-1,0,0,2,15,0,1,-4,Leeds United F.C.,West Ham,,,,0,0,0.5
Daniel,Jebbison,FWD,SHU,4500000,1,9,0.25,5.55555555555556E-08,2E-06,0,546,0,1,0,0,0,1,0,2,104,0,0,9,0,0.7,0,3,1,0,1,0,0,0.1,9599,0,-1,0,0,158,532,0,0,30,Newcastle,Burnley,,,,0.1,0.1,11.6
Jack,Jenkins,MID,LEE,4500000,0,0,0,0,0,0,1982,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2247,0,-1,0,0,0,2,0,0,0,Southampton,West Brom,,,,0,0,0
Teddy,Jenks,MID,BHA,4500000,0,0,0,0,0,0,380,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,482,0,-1,0,0,0,5,0,0,0,Man City,Arsenal,,,,0,0,0
,Jesus,FWD,MCI,9100000,1,109,3.9,4.28571428571429E-07,1.1978021978022E-05,0,1033024,2,17,0,0,0,8,0,12,1936,-4,0,109,4,0.2,0,2,16,0,10,0,5,2.6,1062362,0,-1,0,1,1983,455,0,0,416,Brighton,Everton,,,,4.1,3.4,178.4
Raul,Jimenez,FWD,WOL,8100000,0,43,4.3,5.30864197530864E-07,5.30864197530864E-06,0,2219768,0,10,0,0,0,4,0,5.3,66,-4,0,43,4,0,0,0,7,0,4,0,1,4.4,1160296,1,-1,0,0,824,21,0,0,148,Everton,Man Utd,,,,0,0,55
,Joelinton,FWD,NEW,5700000,1,74,2.4,4.21052631578947E-07,1.29824561403509E-05,0,138146,3,36,0,0,0,4,0,13,489,-3,0,74,3,0.4,0,2,5,0,3,0,2,0.7,157636,0,-1,0,1,1977,884,0,0,261,Sheffield United,Fulham,,,,2.5,2.2,119.8
Stefan,Johansen,MID,FUL,4700000,0,0,0,0,0,0,3404,0,0,0,0,0,0,0,0,0,-3,0,0,3,0,0,0,0,0,0,0,0,0,438,0,-1,0,0,0,0,0,0,0,Man Utd,Newcastle,,,,0,0,0
Kyle,John,DEF,EVE,4000000,0,0,0,0,0,0,379,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,651,0,-1,0,0,0,9,0,0,0,Wolverhampton,Man City,,,,0,0,0
Ben,Johnson,DEF,WHU,3900000,0,25,0.694444444444444,1.78062678062678E-07,6.41025641025641E-06,0,358173,1,10,0,0,0,1,0,6.4,284,-1,0,25,1,0.1,0,0.2,0,0,1,0,0,2.3,326363,0,-1,0,0,516,80,0,0,104,West Brom,Southampton,,,,0.3,0.3,18.9
Sam,Johnstone,GLK,WBA,4600000,0,135,3.9,8.47826086956522E-07,2.93478260869565E-05,0,359402,0,68,0,154,0,0,0,29.3,561,1,0,135,-1,0.7,0,3.2,19,0,6,0,1,3,515354,0,-1,1,3,3150,561,0,0,733,West Ham,Leeds United F.C.,,,,5.3,3.9,114
Curtis,Jones,MID,LIV,4400000,0,50,1.38888888888889,3.15656565656566E-07,1.13636363636364E-05,0,239650,2,14,0,0,0,1,0,11.4,95,-1,0,50,1,0.3,0,1.2,0,0,5,0,2,0.7,239222,0,-1,0,0,1169,84,0,0,226,Burnley,Crystal Palace,,,,1,0.7,74.8
Phil,Jones,DEF,MUN,4800000,0,0,0,0,0,0,4777,0,0,0,0,0,0,0,0,0,-2,0,0,2,0,0,0,0,0,0,0,0,0,538,0,-1,0,0,0,0,0,0,0,Fulham,Wolverhampton,,,,0,0,0
,Jonny,DEF,WOL,5400000,0,16,2.3,4.25925925925926E-07,2.96296296296296E-06,0,6656,0,4,0,0,0,0,0,3,6,-1,0,16,1,0,0,0,1,0,1,0,0,0,5239,0,-1,0,0,496,11,0,0,58,Everton,Man Utd,,,,0,0,10.8
,Jordao,MID,WOL,4300000,0,0,0,0,0,0,48189,0,0,0,0,0,0,0,0,3,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,16714,0,-1,0,0,0,0,0,0,0,Everton,Man Utd,,,,0,0,0
,Jorginho,MID,CHE,4700000,10,114,4.2,8.93617021276596E-07,2.42553191489362E-05,0,1562626,1,15,0,0,0,7,0,24.3,490,-3,0,114,3,0.6,2,3,15,0,14,0,2,4.5,1582191,0,-1,0,5,1947,2193,0,0,479,Leicester,Aston Villa,,,,3.6,4,111.3
,Jota,MID,AVL,5900000,0,0,0,0,0,0,7777,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,1439,0,-1,0,0,0,0,0,0,0,Tottenham,Chelsea,,,,0,0,0
Diogo,Jota,MID,LIV,6900000,0,85,2.36111111111111,3.4219001610306E-07,1.23188405797101E-05,0,3829581,2,15,0,0,0,9,0,12.3,29457,4,0,85,-4,0.3,0,2.3,9,0,4,0,0,8.1,4152327,0,-1,0,0,1105,70,0,0,225,Burnley,Crystal Palace,,,,0,1.5,125.7
James,Justin,DEF,LEI,4800000,0,101,4.4,9.16666666666667E-07,2.10416666666667E-05,0,3433650,4,25,0,0,0,2,0,21,619,3,0,101,-3,0,0,0,13,0,9,0,2,6.2,2916250,0,-1,0,3,2070,48,0,0,447,Chelsea,Tottenham,,,,0,0,96
Ozan,Kabak,DEF,LIV,5000000,0,26,2.9,5.8E-07,5.2E-06,0,104322,3,9,0,0,0,0,0,5.2,1472,0,0,26,0,0.1,0,0.5,1,0,3,0,0,0.5,142332,0,-1,0,0,801,5,0,0,150,Burnley,Crystal Palace,,,,0,0,16.7
Aboubakar,Kamara,MID,FUL,4800000,0,8,0.7,1.45833333333333E-07,1.66666666666667E-06,0,12201,1,9,0,0,0,0,0,1.7,0,-2,0,8,2,0,0,0,0,0,0,0,0,0,5026,0,-1,0,0,307,0,0,1,14,Man Utd,Newcastle,,,,0,0,13.2
Harry,Kane,FWD,TOT,11900000,1,231,6.8,5.71428571428571E-07,1.94117647058824E-05,0,6013460,1,37,0,0,0,22,0,19.4,6360,14,-1,231,-14,0.2,0,2.6,39,0,12,0,13,45.6,8129537,0,-1,0,9,2947,4704,1,0,844,Aston Villa,Leicester,,,,8.6,9,339.2
N'Golo,Kante,MID,CHE,4900000,1,62,2.1,4.28571428571429E-07,1.26530612244898E-05,0,431489,7,24,0,0,0,0,0,12.7,489,-1,0,62,1,0.2,0,1,0,0,10,0,2,2.4,239041,0,-1,0,0,2140,185,0,0,375,Leicester,Aston Villa,,,,0,1.3,89.7
Michal,Karbownik,DEF,BHA,4500000,0,0,0,0,0,0,1005,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,0,-1,0,0,0,7,0,0,0,Man City,Arsenal,,,,0,0,0
Moise,Kean,FWD,EVE,5700000,0,2,1,1.75438596491228E-07,3.50877192982456E-07,0,36323,0,0,0,0,0,0,0,0.4,0,-3,0,2,3,0,0,0,0,0,0,0,0,0.2,8011,0,-1,0,0,13,0,0,0,1,Wolverhampton,Man City,,,,0,0,0.9
Michael,Keane,DEF,EVE,5000000,1,121,3.6,7.2E-07,2.42E-05,0,891878,4,38,0,0,0,3,0,24.2,2665,0,0,121,0,0.5,0,2.5,12,0,10,0,1,6.6,1202133,0,-1,0,3,2853,628,0,0,619,Wolverhampton,Man City,,,,4.3,5.1,109.2
Neeskens,Kebano,MID,FUL,4700000,0,6,1.2,2.5531914893617E-07,1.27659574468085E-06,0,12538,0,3,0,0,0,0,0,1.3,0,-3,0,6,3,0,0,0,0,0,0,0,0,0,3056,0,-1,0,0,116,0,0,0,13,Man Utd,Newcastle,,,,0,0,5.9
Naby,Keita,MID,LIV,5200000,0,15,0.416666666666667,8.01282051282051E-08,2.88461538461538E-06,0,81754,1,8,0,0,0,0,0,2.9,6,-3,0,15,3,0,0,0,0,0,2,0,0,0.2,17355,0,-1,0,0,517,4,0,0,78,Burnley,Crystal Palace,,,,0,0.2,29
Caoimhin,Kelleher,GLK,LIV,4500000,0,10,0.277777777777778,6.17283950617284E-08,2.22222222222222E-06,0,31958,0,1,0,6,0,0,0,2.2,8,0,0,10,0,0,0,0,0,0,1,0,0,0.1,32662,0,-1,0,1,180,4,0,0,41,Burnley,Crystal Palace,,,,0.1,0.1,5.8
Martin,Kelly,DEF,CRY,4100000,0,0,0,0,0,0,82058,0,0,0,0,0,0,0,0,16,-4,0,0,4,0,0,0,0,0,0,0,0,0.2,13362,0,-1,0,0,0,17,0,0,0,Arsenal,Liverpool,,,,0,0,0
Jonjoe,Kenny,DEF,EVE,4300000,0,5,1.2,2.7906976744186E-07,1.16279069767442E-06,0,20442,0,1,0,0,0,0,0,1.2,2,-2,0,5,2,0,0,0,0,0,0,0,0,0.1,7972,0,-1,0,0,78,0,0,0,19,Wolverhampton,Man City,,,,0,0,2.8
Reda,Khadra,MID,BHA,4500000,0,1,0.0277777777777778,6.17283950617284E-09,2.22222222222222E-07,0,477,0,0,0,0,0,0,0,0.2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,649,0,-1,0,0,4,3,0,0,3,Man City,Arsenal,,,,0,0,0.2
Max,Kilman,DEF,WOL,3800000,1,57,1.58333333333333,4.16666666666667E-07,1.5E-05,0,1454489,4,10,0,0,0,0,0,15,968,-2,1,57,2,0.2,0,0.6,8,0,5,0,1,5.7,1688326,0,-1,0,1,1261,1140,-1,0,247,Everton,Man Utd,,,,1,1.3,36.3
Joshua,King,FWD,EVE,5000000,0,11,0.305555555555556,6.11111111111111E-08,2.2E-06,0,25133,0,2,0,0,0,0,0,2.2,29,-5,1,11,5,0.1,0,0.3,0,0,0,0,0,0.1,29546,0,-1,0,0,138,31,-1,0,18,Wolverhampton,Man City,,,,0.2,0.2,5
Cedric,Kipre,DEF,WBA,4300000,0,0,0,0,0,0,5058,0,0,0,0,0,0,0,0,1,-2,0,0,2,0,0,0,0,0,0,0,0,0,1228,0,-1,0,0,0,0,0,0,0,West Ham,Leeds United F.C.,,,,0,0,0
Mateusz,Klich,MID,LEE,5200000,0,99,2.8,5.38461538461538E-07,1.90384615384615E-05,0,1103266,6,44,0,0,0,4,0,19,708,-3,0,99,3,0.4,0,2.3,3,0,8,0,5,2.4,1084662,0,-1,0,0,2386,14,0,0,407,Southampton,West Brom,,,,0,0,145.7
Anthony,Knockaert,MID,FUL,5000000,0,0,0,0,0,0,12664,0,0,0,0,0,0,0,0,0,-5,0,0,5,0,0,0,0,0,0,0,0,0,1026,0,-1,0,0,0,0,0,0,0,Man Utd,Newcastle,,,,0,0,0
Robin,Koch,DEF,LEE,4300000,0,38,2.2,5.11627906976744E-07,8.83720930232558E-06,0,84245,1,21,0,0,0,0,0,8.8,42,-2,0,38,2,0.1,0,0.5,2,0,4,0,0,0.3,54210,0,-1,0,1,1130,10,0,0,220,Southampton,West Brom,,,,0,0,41.4
Sead,Kolasinac,DEF,ARS,4800000,0,2,2,4.16666666666667E-07,4.16666666666667E-07,0,21574,0,1,0,0,0,0,0,0.4,0,-2,0,2,2,0,0,0,0,0,0,0,0,0.1,5329,0,-1,0,0,90,0,0,0,9,Crystal Palace,Brighton,,,,0,0,1.3
Terence,Kongolo,DEF,FUL,4300000,0,2,2,4.65116279069767E-07,4.65116279069767E-07,0,1840,0,1,0,0,0,0,0,0.5,11,-2,0,2,2,0,0,0,0,0,0,0,0,0,2171,0,-1,0,0,90,49,0,0,15,Man Utd,Newcastle,,,,0,0,2.4
,Konsa,DEF,AVL,4700000,1,116,3.3,7.02127659574468E-07,2.46808510638298E-05,0,1042558,3,45,0,0,0,2,0,24.7,1242,2,0,116,-2,0.4,0,2,8,0,12,0,0,6.3,1423329,0,-1,0,1,3059,443,0,0,566,Tottenham,Chelsea,,,,3.3,3.1,97.9
Billy,Koumetio,DEF,LIV,4000000,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,-1,0,0,0,8,0,0,0,Burnley,Crystal Palace,,,,0,0,0
Cheikhou,Kouyate,MID,CRY,4800000,0,78,2.3,4.79166666666667E-07,1.625E-05,0,93433,4,51,0,0,0,1,0,16.2,34,-2,0,78,2,0.3,0,1.3,2,0,8,0,0,0.3,89064,0,-1,0,0,2943,18,0,0,420,Arsenal,Liverpool,,,,1.3,1.3,78.3
Mateo,Kovacic,MID,CHE,5300000,1,53,2,3.77358490566038E-07,1E-05,0,46621,3,24,0,0,0,0,0,10,8,-2,0,53,2,0,0,0.2,0,0,9,0,1,0.3,37731,0,-1,0,0,1744,65,0,0,329,Leicester,Aston Villa,,,,1.1,1.2,85.4
Emil,Krafth,DEF,NEW,4200000,1,34,0.944444444444444,2.24867724867725E-07,8.09523809523809E-06,0,12674,4,27,0,0,0,1,0,8.1,76,-3,0,34,3,0.3,0,1.4,0,0,3,0,1,0.1,15428,0,-1,0,0,1167,136,0,0,186,Sheffield United,Fulham,,,,0.5,0.5,39
Filip,Krovinovic,MID,WBA,4900000,0,17,1.5,3.06122448979592E-07,3.46938775510204E-06,0,1794,0,11,0,0,0,0,0,3.5,0,-1,0,17,1,0,0,0,0,0,1,0,0,0,1547,0,-1,0,0,541,0,0,0,97,West Ham,Leeds United F.C.,,,,0,0,22.8
Alexandre,Lacazette,FWD,ARS,8400000,0,128,4.3,5.11904761904762E-07,1.52380952380952E-05,0,1946100,3,21,0,0,0,13,0,15.2,976,-1,0,128,1,0,0,0.4,21,0,7,0,3,4.3,1911424,0,-1,0,4,1905,1612,0,0,451,Crystal Palace,Brighton,,,,5.6,4.5,170.3
Adam,Lallana,MID,BHA,6200000,1,57,1.58333333333333,2.55376344086022E-07,9.19354838709677E-06,0,110612,0,16,0,0,0,1,0,9.2,36,-3,0,57,3,0.1,0,0.8,2,0,5,0,1,0.3,44287,0,-1,0,0,1539,45,0,0,256,Man City,Arsenal,,,,0.8,0.8,90
Erik,Lamela,MID,TOT,5700000,0,28,0.777777777777778,1.364522417154E-07,4.91228070175439E-06,0,24965,4,17,0,0,0,1,0,4.9,20,-3,0,28,3,0.1,0,0.6,0,0,1,0,1,0.1,15043,0,-1,0,0,700,21,0,1,96,Aston Villa,Leicester,,,,0.4,0.4,48.4
Tariq,Lamptey,DEF,BHA,4600000,0,35,3.2,6.95652173913044E-07,7.60869565217391E-06,0,1313268,2,15,0,0,0,1,0,7.6,116,1,0,35,-1,0,0,0,2,0,2,0,3,2.2,1223967,0,-1,0,0,887,21,0,1,156,Man City,Arsenal,,,,0,0,46.7
Daniel,Langley,GLK,NEW,3900000,0,0,0,0,0,0,14831,0,0,0,0,0,0,0,0,58,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,24341,0,-1,0,0,0,80,0,0,0,Sheffield United,Fulham,,,,0,0,0
Henri,Lansbury,MID,AVL,4300000,0,0,0,0,0,0,20037,0,0,0,0,0,0,0,0,0,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,6231,0,-1,0,0,0,0,0,0,0,Tottenham,Chelsea,,,,0,0,0
Manuel,Lanzini,MID,WHU,6400000,0,28,1.6,2.5E-07,4.375E-06,0,20250,1,5,0,0,0,1,0,4.4,31,-1,0,28,1,0.1,0,0.8,0,0,1,0,1,0.1,18777,0,-1,0,0,556,7,0,0,117,West Brom,Southampton,,,,0,0,37.5
Aymeric,Laporte,DEF,MCI,6000000,0,58,1.61111111111111,2.68518518518519E-07,9.66666666666667E-06,0,403511,1,10,0,0,0,0,0,9.7,472,0,0,58,0,0.3,0,1.6,4,0,7,0,0,2.3,202063,0,-1,0,0,1343,389,0,0,286,Brighton,Everton,,,,1,0.8,39.6
Jamaal,Lascelles,DEF,NEW,4200000,0,44,2.3,5.47619047619048E-07,1.04761904761905E-05,0,400361,4,32,0,0,0,2,0,10.5,182,-3,0,44,3,0,0,0,3,0,2,0,0,0.8,209916,0,-1,0,0,1625,130,0,0,229,Sheffield United,Fulham,,,,0,0,54.7
Maxime,Le Marchand,DEF,FUL,4100000,0,1,0.5,1.21951219512195E-07,2.4390243902439E-07,0,13758,2,1,0,0,0,0,0,0.2,2,-4,0,1,4,0,0,0,0,0,0,0,0,0.1,3430,0,-1,0,0,122,0,0,0,12,Man Utd,Newcastle,,,,0,0,1.6
Florian,Lejeune,DEF,NEW,4300000,0,0,0,0,0,0,2737,0,0,0,0,0,0,0,0,0,-2,0,0,2,0,0,0,0,0,0,0,0,0,382,0,-1,0,0,0,0,0,0,0,Sheffield United,Fulham,,,,0,0,0
Jonathan,Leko,MID,WBA,4500000,0,0,0,0,0,0,4165,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1465,0,-1,0,0,0,0,0,0,0,West Ham,Leeds United F.C.,,,,0,0,0
Mario,Lemina,MID,FUL,4500000,1,55,1.52777777777778,3.39506172839506E-07,1.22222222222222E-05,0,89948,5,27,0,0,0,1,0,12.2,38,0,0,55,0,0.2,0,1,3,0,3,0,1,0.3,28130,0,-1,0,0,1696,47,0,0,267,Man Utd,Newcastle,,,,0.8,0.8,60.2
