FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Bjorn,Engels,DEF,AVL,4500000,2,29,3.2,7.11111111111111E-07,6.44444444444444E-06,0,37701,1,12,0,0,0,0,0,6.4,973,0,0,29,0,0.5,0,2.2,4,0,3,0,0,1,85354,0,-1,0,1,794,448,0,0,149,Brighton,Man City,Liverpool,Wolverhampton,Newcastle,3.3,2.2,2.9,2.3,4.4,2.2,2.2,4.1,3.7,2.7,3.9,2.7,1.7,2.5,2.2,3.9,1.7,4.1,2.9,3.4,2.3,3,3.4,2.9,2.5,4.4,4.5,3,3.2,2.9,18.9
Christian,Eriksen,MID,TOT,8800000,0,23,2.875,3.26704545454545E-07,2.61363636363636E-06,0,337703,2,9,0,0,0,1,0,2.6,7341,-2,0,23,2,0.2,0,2.2,3,0,1,0,1,3.4,104001,0,-1,0,0,515,84,0,0,100,Watford,Liverpool,Everton,Sheffield United,West Ham,0,1.4,1.5,3.3,1.6,3.3,1.4,3.2,2.2,2.2,3.1,1.4,2.4,1.9,2,3.3,1.5,1.4,1.4,2.9,1.7,3.3,2.4,3.4,3,2.2,2.9,2,2.8,1.5,43.3
Jonny,Evans,DEF,LEI,5000000,2,31,3.4,6.8E-07,6.2E-06,0,56117,1,8,0,0,0,0,0,6.2,1335,0,0,31,0,0.8,0,3.8,4,0,2,0,1,2.2,132536,0,-1,0,1,810,3659,0,0,171,Burnley,Southampton,Crystal Palace,Arsenal,Brighton,3.7,2.9,2.4,3.7,2.2,5.1,4.4,2.7,4.4,2.1,3.4,2.8,3.4,3.2,1.7,4.1,3.5,2.2,3,1.8,4.7,2.6,3.8,3,5,2.1,1.7,3.9,2.5,4.9,26
Lukasz,Fabianski,GLK,WHU,5000000,0,32,4.6,9.2E-07,6.4E-06,0,346846,0,8,0,20,0,0,0,6.4,7904,0,0,32,0,0.4,0,2.2,4,0,3,0,0,3.4,231299,0,-1,0,2,573,41,0,0,135,Everton,Sheffield United,Newcastle,Burnley,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,4.1,6.5,6.8,4.6,5.2,4.4,5,4.4,4.4,4.5,5,4.8,5.8,5.1,3.9,6.1,4.4,6.3,14.5
,Fabinho,MID,LIV,5500000,1,20,2.2,4E-07,3.63636363636364E-06,0,74423,4,7,0,0,0,0,0,3.6,1277,0,0,20,0,0.3,0,1.5,2,0,2,0,1,1.5,76130,0,-1,0,0,736,721,0,0,141,Man Utd,Tottenham,Aston Villa,Man City,Crystal Palace,1.1,1.4,1.1,1.1,1.3,1.7,1.7,1.9,1.9,0,1.1,1.6,1.9,1.1,1.9,1.9,1.2,1.2,1.3,1.7,1.8,1.3,2,1.1,1.3,1.6,1.8,1.5,1.1,1.7,32.4
Ralf,Fahrmann,GLK,NOR,4400000,0,1,0.125,2.84090909090909E-08,2.27272727272727E-07,0,20543,0,1,0,1,0,0,0,0.2,180,-1,0,1,1,0,0,0.2,0,0,0,0,0,0.4,3635,0,-1,0,0,21,7,0,0,6,Bournemouth,Man Utd,Brighton,Watford,Everton,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.4
Akin,Famewo,DEF,NOR,4000000,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,975,0,-1,0,0,0,123,0,0,0,Bournemouth,Man Utd,Brighton,Watford,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Felipe Anderson,MID,WHU,6900000,1,26,3.2,4.63768115942029E-07,3.76811594202899E-06,0,376839,1,8,0,0,0,0,0,3.8,4678,-1,0,26,1,0.5,0,3.5,0,0,3,0,3,4.4,121275,0,-1,0,0,591,1364,0,0,128,Everton,Sheffield United,Newcastle,Burnley,Tottenham,2.2,3.5,3.3,2.4,2.8,2.1,3.1,3.1,3.3,0,2.2,2.9,3.5,4.4,3.2,1.8,3.3,1.7,2.1,2.5,2.6,3.1,1.9,2.3,2.9,3.4,2,3.5,2,2.6,58.4
Federico,Fernandez,DEF,NEW,4400000,0,3,0.375,8.52272727272727E-08,6.81818181818182E-07,0,5834,0,0,0,0,0,0,0,0.7,63,-1,0,3,1,0,0,0,0,0,0,0,0,0.1,1850,0,-1,0,0,23,23,0,0,11,Chelsea,Wolverhampton,West Ham,Bournemouth,Aston Villa,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1
,Fernandinho,MID,MCI,5200000,3,10,1.25,2.40384615384615E-07,1.92307692307692E-06,0,55645,1,3,0,0,0,0,0,1.9,325,-3,0,10,3,0.4,0,2.2,0,0,2,0,0,0.7,15511,0,-1,0,0,413,491,0,0,76,Crystal Palace,Aston Villa,Southampton,Liverpool,Chelsea,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.7,0.6,0.6,0.7,0.8,0.6,0.6,0.8,1.2,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.8,0.7,0.6,0.7,0.6,0.7,14.4
Roberto,Firmino,FWD,LIV,9600000,2,50,5.6,5.83333333333333E-07,5.20833333333333E-06,0,537139,0,5,0,0,0,3,0,5.2,10336,1,0,50,-1,0.4,0,3.8,9,0,3,0,4,13,620537,0,-1,0,0,740,8502,0,0,206,Man Utd,Tottenham,Aston Villa,Man City,Crystal Palace,6.3,8,6.4,6.5,5.7,6.7,7.2,7,7.7,0,5.9,5.7,4.7,7.1,8.3,6.3,6.4,6.8,6.3,7.3,6.9,6.2,7.6,7.5,7,6.5,7.4,6.9,7,6.1,83.7
John,Fleck,MID,SHU,4800000,0,11,1.8,3.75E-07,2.29166666666667E-06,0,7843,2,3,0,0,0,0,0,2.3,103,-2,0,11,2,0.4,0,2,0,0,2,0,0,0.1,2228,0,-1,0,0,478,13,0,0,74,Arsenal,West Ham,Burnley,Tottenham,Man Utd,0,1.1,1.1,0.9,1.2,1.5,1.1,0.9,0.9,1.3,1.2,0.9,1,0.9,1.2,0.9,1,1.1,1,0.9,1.2,1.4,0.9,0.9,1.1,1,0.9,0.9,1,1.6,33.2
Phil,Foden,MID,MCI,5200000,1,2,0.25,4.80769230769231E-08,3.84615384615385E-07,0,32821,0,0,0,0,0,0,0,0.4,144,-3,0,2,3,0,0,0.2,0,0,0,0,0,0.3,5778,0,-1,0,0,11,64,0,0,6,Crystal Palace,Aston Villa,Southampton,Liverpool,Chelsea,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3
Pablo,Fornals,MID,WHU,6100000,2,14,1.75,2.86885245901639E-07,2.29508196721311E-06,0,44549,0,9,0,0,0,0,0,2.3,162,-4,0,14,4,0.3,0,2,0,0,1,0,0,0.3,4565,0,-1,0,0,403,48,0,0,50,Everton,Sheffield United,Newcastle,Burnley,Tottenham,0.9,1.4,1.3,0.9,1,0.9,1.2,1.2,1.3,0,0.9,1.1,1.4,1.9,1.2,0.9,1.3,0.9,0.9,0.9,1,1.2,0.9,0.9,1.1,1.4,0.9,1.4,0.9,0.9,23.1
Fraser,Forster,GLK,SOU,4400000,0,0,0,0,0,0,40293,0,0,0,0,0,0,0,0,226,-1,0,0,1,0,0,0,0,0,0,0,0,0.4,2566,0,-1,0,0,0,11,0,0,0,Wolverhampton,Leicester,Man City,Everton,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Foster,GLK,WAT,4800000,2,24,2.7,5.625E-07,5E-06,0,95178,0,21,0,23,0,0,0,5,439,-2,0,24,2,0.6,0,3,5,0,1,0,0,1.6,16639,0,-1,0,1,810,496,0,0,136,Tottenham,Bournemouth,Chelsea,Norwich,Burnley,2,1.9,2.3,1.4,2.5,2.3,1.8,3.6,2,3.5,2.9,3.3,2.2,1.4,3.2,2.2,3.6,1.7,1.7,2.2,1.9,3.2,1.4,2.1,1.7,3.1,3.5,2.2,1.9,1.7,18.3
Dimitri,Foulquier,DEF,WAT,4000000,0,-1,-0.125,-3.125E-08,-2.5E-07,0,3027,0,5,0,0,0,0,0,-0.2,191,0,0,-1,0,0,0,-0.2,0,0,0,0,0,0.1,8218,0,-1,0,0,32,252,0,0,5,Tottenham,Bournemouth,Chelsea,Norwich,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4
Juan,Foyth,DEF,TOT,4900000,0,0,0,0,0,0,1326,0,0,0,0,0,0,0,0,41,-1,0,0,1,0,0,0,0,0,0,0,0,0,889,0,-1,0,0,0,22,0,0,0,Watford,Liverpool,Everton,Sheffield United,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Simon,Francis,DEF,BOU,4400000,0,2,0.25,5.68181818181818E-08,4.54545454545455E-07,0,539,0,0,0,0,0,0,0,0.5,20,-1,0,2,1,0.1,0,0.5,0,0,0,0,0,0,530,0,-1,0,0,12,17,0,0,9,Norwich,Watford,Man Utd,Newcastle,Wolverhampton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1
Ryan,Fraser,MID,BOU,7100000,3,23,2.9,4.08450704225352E-07,3.23943661971831E-06,0,992946,1,8,0,0,0,1,0,3.2,2177,-4,0,23,4,0.2,0,1.2,2,0,1,0,1,4,100356,0,-1,0,0,537,584,0,0,82,Norwich,Watford,Man Utd,Newcastle,Wolverhampton,3.1,2.3,3.2,2.4,2.7,1.5,1.8,1.7,1.7,3.1,2.7,2.3,2,3.1,1.6,2.9,2.3,3.8,2,2,1.7,3.3,2.6,3,1.6,2.5,2.6,1.4,2.2,1.8,32.5
,Fred,MID,MUN,5300000,2,6,0.75,1.41509433962264E-07,1.13207547169811E-06,0,8875,1,3,0,0,0,0,0,1.1,75,-2,0,6,2,0.2,0,1.2,0,0,0,0,0,0.1,3053,0,-1,0,0,238,119,0,0,30,Liverpool,Norwich,Bournemouth,Brighton,Sheffield United,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,9.1
Ryan,Fredericks,DEF,WHU,4500000,1,28,3.1,6.88888888888889E-07,6.22222222222222E-06,0,26890,2,13,0,0,0,0,0,6.2,905,0,0,28,0,0.6,0,2.8,2,0,3,0,1,1.2,83423,0,-1,0,0,799,3039,0,0,150,Everton,Sheffield United,Newcastle,Burnley,Tottenham,3.2,3,4,1.9,3.7,2.4,2.5,2.8,3.1,0,2.7,3.7,2.2,3.8,4.1,2.5,2.9,2.4,2.7,2.3,2.4,2.5,2.7,2.6,3.6,2.8,2,3.5,2.4,3.7,32.9
Kieron,Freeman,DEF,SHU,4300000,0,0,0,0,0,0,6658,0,0,0,0,0,0,0,0,38,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1519,0,-1,0,0,0,23,0,0,0,Arsenal,West Ham,Burnley,Tottenham,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luke,Freeman,MID,SHU,5200000,0,7,1.8,3.46153846153846E-07,1.34615384615385E-06,0,6771,1,4,0,0,0,0,0,1.3,38,-3,0,7,3,0,0,0,0,0,1,0,0,0.1,1871,0,-1,0,0,241,13,0,0,20,Arsenal,West Ham,Burnley,Tottenham,Man Utd,1,1.1,1.1,0.9,1.2,1.5,1.1,0.9,0.9,1.3,1.2,0.9,1,0.9,1.2,0.9,1,1.1,1,0.9,1.2,1.4,0.9,0.9,1.1,1,0.9,0.9,1,1.6,10.3
Christian,Fuchs,DEF,LEI,4400000,0,5,0.625,1.42045454545455E-07,1.13636363636364E-06,0,20758,0,2,0,0,0,0,0,1.1,274,-1,0,5,1,0,0,0,0,0,0,0,0,0.4,15005,0,-1,0,0,184,62,0,0,21,Burnley,Southampton,Crystal Palace,Arsenal,Brighton,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.4,6.4
Sam,Gallagher,FWD,SOU,4500000,0,0,0,0,0,0,3933,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1867,0,-1,0,0,0,41,0,0,0,Wolverhampton,Leicester,Man City,Everton,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eric,Garcia,DEF,MCI,4500000,0,1,0.125,2.77777777777778E-08,2.22222222222222E-07,0,283,0,0,0,0,0,0,0,0.2,24,0,0,1,0,0,0,0.2,0,0,0,0,0,0,610,0,-1,0,0,27,32,0,0,4,Crystal Palace,Aston Villa,Southampton,Liverpool,Chelsea,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1
James,Garner,MID,MUN,4400000,0,0,0,0,0,0,14886,0,0,0,0,0,0,0,0,191,-1,0,0,1,0,0,0,0,0,0,0,0,0.3,18796,0,-1,0,0,0,45,0,0,0,Liverpool,Norwich,Bournemouth,Brighton,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dwight,Gayle,FWD,NEW,5000000,1,1,0.125,2.5E-08,2E-07,0,146,0,0,0,0,0,0,0,0.2,53,0,0,1,0,0.1,0,0.5,0,0,0,0,0,0,672,0,-1,0,0,5,192,0,0,3,Chelsea,Wolverhampton,West Ham,Bournemouth,Aston Villa,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0
Paulo,Gazzaniga,GLK,TOT,4400000,2,6,0.75,1.70454545454545E-07,1.36363636363636E-06,0,11826,0,5,0,9,0,0,0,1.4,1405,-1,0,6,1,0.3,0,1.5,0,0,0,0,0,1.1,67451,0,-1,0,0,262,3306,0,0,46,Watford,Liverpool,Everton,Sheffield United,West Ham,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.6,0.4,0.4,0.4,0.5,0.4,6.9
Jean-Philippe,Gbamin,MID,EVE,4800000,0,4,0.5,1.04166666666667E-07,8.33333333333333E-07,0,6564,0,0,0,0,0,0,0,0.8,20,-2,0,4,2,0,0,0,0,0,1,0,0,0,2597,0,-1,0,0,135,5,0,0,14,West Ham,Brighton,Tottenham,Southampton,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,2.6
Rachid,Ghezzal,MID,LEI,5300000,0,0,0,0,0,0,3447,0,0,0,0,0,0,0,0,14,-2,0,0,2,0,0,0,0,0,0,0,0,0,488,0,-1,0,0,0,1,0,0,0,Burnley,Southampton,Crystal Palace,Arsenal,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morgan,Gibbs-White,MID,WOL,4800000,0,7,0.875,1.82291666666667E-07,1.45833333333333E-06,0,4915,0,2,0,0,0,0,0,1.5,44,-2,0,7,2,0.2,0,1,0,0,0,0,1,0.1,1967,0,-1,0,0,119,27,0,0,28,Southampton,Newcastle,Arsenal,Aston Villa,Bournemouth,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.7,0.4,0.4,0.5,0.4,6.1
Ben,Gibson,DEF,BUR,4000000,0,0,0,0,0,0,93566,0,0,0,0,0,0,0,0,1105,0,0,0,0,0,0,0,0,0,0,0,0,2.7,60139,0,-1,0,0,0,596,0,0,0,Leicester,Chelsea,Sheffield United,West Ham,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lewis,Gibson,DEF,EVE,4400000,0,0,0,0,0,0,7169,0,0,0,0,0,0,0,0,76,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,2938,0,-1,0,0,0,23,0,0,0,West Ham,Brighton,Tottenham,Southampton,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Billy,Gilmour,MID,CHE,4500000,0,1,0.125,2.77777777777778E-08,2.22222222222222E-07,0,1000,0,1,0,0,0,0,0,0.2,40,0,0,1,0,0,0,0,0,0,0,0,0,0,1676,0,-1,0,0,6,19,0,0,1,Newcastle,Burnley,Watford,Crystal Palace,Man City,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Olivier,Giroud,FWD,CHE,6700000,0,4,1.3,1.94029850746269E-07,5.97014925373134E-07,0,158253,0,2,0,0,0,0,0,0.6,487,-3,0,4,3,0,0,0,0,0,1,0,0,1.1,54378,0,-1,0,0,100,162,0,0,13,Newcastle,Burnley,Watford,Crystal Palace,Man City,0.7,0.6,0.8,0.9,0.7,0.7,0.8,0.6,0.8,0.7,0.7,0.6,0.6,0.9,0.6,0.8,0.6,1.1,1.1,0.6,0.9,0.6,0.7,0.6,1.1,0.6,0.6,1.5,0.6,0.6,7.9
Ben,Godfrey,DEF,NOR,4500000,1,8,0.9,2E-07,1.77777777777778E-06,0,13122,0,21,0,0,0,0,0,1.8,230,0,0,8,0,0.2,0,0.8,0,0,0,0,0,0.2,9820,0,-1,0,0,769,7,0,0,141,Bournemouth,Man Utd,Brighton,Watford,Everton,0,0.8,0.4,0.6,0.4,0.5,0.4,0.5,0.4,0.4,0.4,0.7,0.8,0.4,0.4,0.4,0.4,0.4,0.4,0.7,0.4,0.4,0.8,0.4,0.5,0.4,0.5,0.4,0.5,0.4,21.3
Angel,Gomes,MID,MUN,4800000,0,1,0.125,2.60416666666667E-08,2.08333333333333E-07,0,7821,0,1,0,0,0,0,0,0.2,66,-2,0,1,2,0,0,0.2,0,0,0,0,0,0.1,3518,0,-1,0,0,9,58,0,0,3,Liverpool,Norwich,Bournemouth,Brighton,Sheffield United,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Heurelho da Silva,Gomes,GLK,WAT,4500000,0,0,0,0,0,0,5754,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0.2,2926,0,-1,0,0,0,52,0,0,0,Tottenham,Bournemouth,Chelsea,Norwich,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joseph,Gomez,DEF,LIV,5200000,0,3,0.375,7.21153846153846E-08,5.76923076923077E-07,0,103164,0,1,0,0,0,0,0,0.6,621,-3,0,3,3,0,0,0.2,0,0,0,0,0,0.9,29395,0,-1,0,0,91,129,0,0,13,Man Utd,Tottenham,Aston Villa,Man City,Crystal Palace,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,2.7
Dan,Gosling,MID,BOU,4900000,0,0,0,0,0,0,802,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,86,0,-1,0,0,0,2,0,0,0,Norwich,Watford,Man Utd,Newcastle,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lee,Grant,GLK,MUN,4900000,0,0,0,0,0,0,3405,0,0,0,0,0,0,0,0,39,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,399,0,-1,0,0,0,35,0,0,0,Liverpool,Norwich,Bournemouth,Brighton,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andre,Gray,FWD,WAT,5700000,0,17,2.1,3.68421052631579E-07,2.98245614035088E-06,0,57367,0,9,0,0,0,1,0,3,415,-3,0,17,3,0.1,0,0.8,2,0,0,0,0,0.5,31399,0,-1,0,0,395,189,0,0,55,Tottenham,Bournemouth,Chelsea,Norwich,Burnley,1.4,1.9,1.9,1.7,2,1.8,1,2.1,1.2,2.4,1.3,1.9,1.4,1.3,2.4,1.1,2,1.2,1.1,1.4,1,2.1,1.1,1.7,1.4,3,1.6,1.2,1.7,1.3,30.1
Demarai,Gray,MID,LEI,5200000,1,5,0.625,1.20192307692308E-07,9.61538461538461E-07,0,27391,1,1,0,0,0,0,0,1,145,-3,0,5,3,0.1,0,0.5,0,0,0,0,0,0.3,5708,0,-1,0,0,130,61,0,0,14,Burnley,Southampton,Crystal Palace,Arsenal,Brighton,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,11.1
Jack,Grealish,MID,AVL,5900000,13,42,4.7,7.96610169491525E-07,7.11864406779661E-06,0,256568,2,13,0,0,0,2,0,7.1,1601,-1,0,42,1,1.2,0,7,5,0,2,0,3,4.2,151842,0,-1,0,1,810,25242,0,0,190,Brighton,Man City,Liverpool,Wolverhampton,Newcastle,6.1,2.8,4,5,6.2,3.2,3.4,5.6,6.5,5,6.4,4.6,3.9,3.3,4.5,6.4,5,5.4,5.2,6.1,2.9,4.7,4.6,5.8,3.5,6.4,6.6,3.6,5.8,3.9,81.9
Andre,Green,MID,AVL,4900000,0,0,0,0,0,0,1141,0,0,0,0,0,0,0,0,5,-1,0,0,1,0,0,0,0,0,0,0,0,0,168,0,-1,0,0,0,1,0,0,0,Brighton,Man City,Liverpool,Wolverhampton,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mason,Greenwood,FWD,MUN,4400000,0,6,1,2.27272727272727E-07,1.36363636363636E-06,0,880646,0,2,0,0,0,0,0,1.4,10978,-1,0,6,1,0.1,0,0.5,0,0,0,0,0,11.3,586228,0,-1,0,0,87,3814,0,0,16,Liverpool,Norwich,Bournemouth,Brighton,Sheffield United,0.5,0.5,0.5,0.6,0.5,0.6,0.9,0.5,0.7,0.5,0.5,0.5,0.5,1.2,0.5,0.7,0.5,0.5,0.9,0.5,0.6,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,6.2
Pascal,Gro?,MID,BHA,6400000,6,27,3,4.6875E-07,4.21875E-06,0,79234,0,8,0,0,0,0,0,4.2,274,-1,0,27,1,0.5,0,3.5,2,0,3,0,2,0.6,62818,0,-1,0,0,625,657,0,0,124,Aston Villa,Everton,Norwich,Man Utd,Leicester,1.5,3,3.3,1.6,2.8,1.8,2.2,2.9,1.9,3.4,1.6,3.3,2.2,1.9,2.4,2.7,2,3.3,3.9,3.5,2.7,2.9,1.5,3.4,1.7,1.8,1.5,2.8,3.2,2,64.3
Vicente,Guaita,GLK,CRY,5000000,0,30,3.8,7.6E-07,6E-06,0,33413,1,8,0,20,0,0,0,6,1823,0,0,30,0,0.8,0,3.8,2,0,3,0,0,0.8,46275,0,-1,0,1,720,204,0,0,146,Man City,Arsenal,Leicester,Chelsea,Liverpool,0,2.4,5.4,2.4,4.1,1.9,3.6,2.9,4.5,3.8,4.9,3.2,2,4.5,2.4,3.9,4.7,3.4,5.7,2.4,5.2,1.9,2.8,4.4,2.5,4.2,3.1,5.7,2.5,5.4,17.3
Johann Berg,Gudmundsson,MID,BUR,5900000,0,17,2.125,3.60169491525424E-07,2.88135593220339E-06,0,105461,0,2,0,0,0,1,0,2.9,882,-1,0,17,1,0.1,0,0.8,1,0,3,0,0,0.6,79150,0,-1,0,0,309,7,0,0,58,Leicester,Chelsea,Sheffield United,West Ham,Watford,0,0,0,0,0,2.3,1.1,1.1,2,1.3,1.1,2.2,1.5,1.1,1.8,1.1,1.9,1.4,2.1,1.2,1.7,1.1,2.1,1.1,2.2,1.1,1.1,1.9,1.1,2,26.7
Addji Keaninkin Marc-Israel,Guehi,DEF,CHE,4000000,0,0,0,0,0,0,618,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,2179,0,-1,0,0,0,177,0,0,0,Newcastle,Burnley,Watford,Crystal Palace,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matteo,Guendouzi,MID,ARS,4700000,0,24,3,6.38297872340426E-07,5.1063829787234E-06,0,349030,2,10,0,0,0,0,0,5.1,6485,2,0,24,-2,0.5,0,2.2,2,0,2,0,2,11,692249,0,-1,0,0,691,6200,0,0,126,Sheffield United,Crystal Palace,Wolverhampton,Leicester,Southampton,3.9,3.5,2.9,1.5,2.4,1.7,3.1,2,1.5,1.9,2.7,2.2,3.4,1.9,3.4,1.7,2,3.2,3,1.5,2.4,2.4,2.8,3.3,2.6,2.8,1.6,1.8,1.5,3.3,35.5
