FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW1Forecast,GW2Forecast,GW3Forecast,GW4Forecast,GW5Forecast,GW6Forecast,GW7Forecast,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Bailey,Peacock-Farrell,GLK,BUR,4500000,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0.1,32,0,-1,0,0,0,32,0,0,0,Southampton,Arsenal,Wolverhampton,Liverpool,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Pedro,MID,CHE,7000000,0,0,0,0,0,0,2981,0,0,0,0,0,0,0,0,2981,0,0,0,0,0,0,0,0,0,0,0,0,3.3,5488,0,-1,0,0,0,5488,0,0,0,Man Utd,Leicester,Norwich,Sheffield United,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nicolas,Pepe,MID,ARS,9500000,0,0,0,0,0,0,13775,0,0,0,0,0,0,0,0,13775,0,0,0,0,0,0,0,0,0,0,0,0,5,4024,0,-1,0,0,0,4024,0,0,0,Newcastle,Burnley,Liverpool,Tottenham,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Pereira,DEF,LEI,6000000,6,6,0.157894736842105,2.63157894736842E-08,1E-06,0,4287,0,0,0,0,0,0,0,1,4287,0,0,6,0,1,0,6,0,0,1,0,0,5.6,1177,0,-1,0,0,61,1177,0,0,28,Wolverhampton,Chelsea,Sheffield United,Bournemouth,Man Utd,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.1,0.1,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0
Andreas,Pereira,MID,MUN,5000000,0,0,0,0,0,0,347,0,0,0,0,0,0,0,0,347,0,0,0,0,0,0,0,0,0,0,0,0,0.2,292,0,-1,0,0,0,292,0,0,0,Chelsea,Wolverhampton,Crystal Palace,Southampton,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roberto,Pereyra,MID,WAT,6000000,1,1,0.0263157894736842,4.3859649122807E-09,1.66666666666667E-07,0,7028,0,2,0,0,0,0,0,0.2,7028,0,0,1,0,0.2,0,1,0,0,0,0,0,4.3,1216,0,-1,0,0,45,1216,0,0,3,Brighton,Everton,West Ham,Newcastle,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6
Ayoze,Perez,MID,LEI,6500000,3,3,0.0789473684210526,1.21457489878543E-08,4.61538461538462E-07,0,7949,0,0,0,0,0,0,0,0.5,7949,0,0,3,0,0.5,0,3,0,0,1,0,0,17,7376,0,-1,0,0,61,7376,0,0,7,Wolverhampton,Chelsea,Sheffield United,Bournemouth,Man Utd,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,0
Jordan,Pickford,GLK,EVE,5500000,7,7,0.184210526315789,3.34928229665072E-08,1.27272727272727E-06,0,5001,0,0,0,2,0,0,0,1.3,5001,0,0,7,0,1.3,0,7,1,0,1,0,0,9.7,21349,0,-1,0,0,90,21349,0,0,25,Crystal Palace,Watford,Aston Villa,Wolverhampton,Bournemouth,0.2,0.3,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.3,0.2,0.1,0.3,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.3,0.2,0.3,0.2,0.2,0.2,0.3,0.2,0.3,0.2,0.3,0.2,0.3,2.1
Erik,Pieters,DEF,BUR,4500000,14,14,0.368421052631579,8.18713450292398E-08,3.11111111111111E-06,0,1019,0,0,0,0,0,0,0,3.1,1019,0,0,14,0,3.1,0,14,2,0,1,0,2,0.7,16969,0,-1,0,1,90,16969,0,0,43,Southampton,Arsenal,Wolverhampton,Liverpool,Brighton,0.5,0.5,0.5,0.5,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4,0.5,0.5,0.5,8.1
Paul,Pogba,MID,MUN,8500000,0,0,0,0,0,0,6095,0,0,0,0,0,0,0,0,6095,0,0,0,0,0,0,0,0,0,0,0,0,7.2,11395,0,-1,0,0,0,11395,0,0,0,Chelsea,Wolverhampton,Crystal Palace,Southampton,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nick,Pope,GLK,BUR,4500000,8,8,0.210526315789474,4.67836257309942E-08,1.77777777777778E-06,0,3299,0,0,0,3,0,0,0,1.8,3299,0,0,8,0,1.8,0,8,1,0,1,0,0,6.6,15077,0,-1,0,0,90,15077,0,0,28,Southampton,Arsenal,Wolverhampton,Liverpool,Brighton,0.3,0.3,0.3,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.2,0.3,0.3,0.3,0.3,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.3,0.3,0.3,0.3,0.2,0.3,0.3,0.2,3.6
Dennis,Praet,MID,LEI,5500000,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0.1,188,0,-1,0,0,0,188,0,0,0,Wolverhampton,Chelsea,Sheffield United,Bournemouth,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sebastian,Prodl,DEF,WAT,4000000,0,0,0,0,0,0,1607,0,0,0,0,0,0,0,0,1607,0,0,0,0,0,0,0,0,0,0,0,0,1.9,1244,0,-1,0,0,0,1244,0,0,0,Brighton,Everton,West Ham,Newcastle,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Davy,Propper,MID,BHA,5000000,6,6,0.157894736842105,3.15789473684211E-08,1.2E-06,0,775,0,0,0,0,0,0,0,1.2,775,0,0,6,0,1.2,0,6,0,0,1,0,1,0.3,6337,0,-1,0,0,90,6337,0,0,26,Watford,West Ham,Southampton,Man City,Burnley,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.2,4.8
Teemu,Pukki,FWD,NOR,6500000,7,7,0.184210526315789,2.83400809716599E-08,1.07692307692308E-06,0,3192,0,4,0,0,0,1,0,1.1,3192,0,0,7,0,1.1,0,7,1,0,0,0,0,3.5,28559,0,-1,0,0,82,28559,0,0,32,Liverpool,Newcastle,Chelsea,West Ham,Man City,0.2,0.3,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.3,0.2,0.3,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.3,0.2,0.2,0.3,0.2,0.2,0.3,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,10.1
Christian,Pulisic,MID,CHE,7500000,0,0,0,0,0,0,6058,0,0,0,0,0,0,0,0,6058,0,0,0,0,0,0,0,0,0,0,0,0,9.4,11897,0,-1,0,0,0,11897,0,0,0,Man Utd,Leicester,Norwich,Sheffield United,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domingos,Quina,MID,WAT,4500000,0,0,0,0,0,0,358,0,0,0,0,0,0,0,0,358,0,0,0,0,0,0,0,0,0,0,0,0,0.1,41,0,-1,0,0,0,41,0,0,0,Brighton,Everton,West Ham,Newcastle,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kayne,Ramsay,DEF,SOU,4000000,0,0,0,0,0,0,1257,0,0,0,0,0,0,0,0,1257,0,0,0,0,0,0,0,0,0,0,0,0,1.3,905,0,-1,0,0,0,905,0,0,0,Burnley,Liverpool,Brighton,Man Utd,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aaron,Ramsdale,GLK,BOU,4500000,2,2,0.0526315789473684,1.16959064327485E-08,4.44444444444444E-07,0,159,0,1,0,2,0,0,0,0.4,159,0,0,2,0,0.4,0,2,0,0,0,0,0,0.1,821,0,-1,0,0,90,821,0,0,11,Sheffield United,Aston Villa,Man City,Leicester,Everton,0,0.1,0,0.1,0.1,0,0.1,0,0,0,0.1,0.1,0.1,0,0,0,0.1,0,0,0,0.1,0,0,0,0.1,0,0,0.1,0,0.1,0,0.1,0.1,0,0.1,0,0.1,0.1,1
Marcus,Rashford,FWD,MUN,8500000,0,0,0,0,0,0,11469,0,0,0,0,0,0,0,0,11469,0,0,0,0,0,0,0,0,0,0,0,0,17.3,12418,0,-1,0,0,0,12418,0,0,0,Chelsea,Wolverhampton,Crystal Palace,Southampton,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nathan,Redmond,MID,SOU,6500000,2,2,0.0526315789473684,8.09716599190283E-09,3.07692307692308E-07,0,2748,0,3,0,0,0,0,0,0.3,2748,0,0,2,0,0.3,0,2,0,0,0,0,0,2.3,709,0,-1,0,0,90,709,0,0,7,Burnley,Liverpool,Brighton,Man Utd,Sheffield United,0,0,0,0.1,0.1,0.1,0,0.1,0,0,0,0,0,0.1,0,0.1,0.1,0,0.1,0,0,0,0.1,0,0,0,0,0,0.1,0,0,0.1,0,0,0.1,0,0.1,0.1,3.5
Winston,Reid,DEF,WHU,4000000,0,0,0,0,0,0,4196,0,0,0,0,0,0,0,0,4196,0,0,0,0,0,0,0,0,0,0,0,0,5.5,3513,0,-1,0,0,0,3513,0,0,0,Man City,Brighton,Watford,Norwich,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declan,Rice,MID,WHU,5000000,2,2,0.0526315789473684,1.05263157894737E-08,4E-07,0,2659,0,5,0,0,0,0,0,0.4,2659,0,0,2,0,0.4,0,2,0,0,0,0,0,2.9,2501,0,-1,0,0,90,2501,0,0,15,Man City,Brighton,Watford,Norwich,Aston Villa,0,0,0.1,0,0,0.1,0.1,0,0,0.1,0.1,0,0,0.1,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0.1,0,0.1,0,0.1,0.1,0,0,0.1,0.1,0,1.8
,Richarlison,MID,EVE,8000000,3,3,0.0789473684210526,9.86842105263158E-09,3.75E-07,0,10745,0,0,0,0,0,0,0,0.4,10745,0,0,3,0,0.4,0,3,0,0,1,0,0,9.4,8203,0,-1,0,0,90,8203,0,0,7,Crystal Palace,Watford,Aston Villa,Wolverhampton,Bournemouth,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1,6.4
Diego,Rico,DEF,BOU,4000000,2,2,1.44672582602105E-28,3.61681456505263E-35,5E-07,0,2504,0,1,0,0,0,0,0,0.5,2504,0,0,2,0,0.5,0,2,0,0,0,0,0,5.3,9764,0,-1,0,0,90,9764,0,0,13,Sheffield United,Aston Villa,Man City,Leicester,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1
Matt,Ritchie,DEF,NEW,5500000,2,2,0.0526315789473684,9.56937799043062E-09,3.63636363636364E-07,0,708,0,1,0,0,0,0,0,0.4,708,0,0,2,0,0.4,0,2,0,0,0,0,0,0.6,172,0,-1,0,0,61,172,0,0,9,Arsenal,Norwich,Tottenham,Watford,Liverpool,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0,0.1,0,0,0.1,0,0.1,0.1,0.1,0.1,0,0.1,0.1,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0,0,0
,Roberto,GLK,WHU,4500000,0,0,0,0,0,0,381,0,0,0,0,0,0,0,0,381,0,0,0,0,0,0,0,0,0,0,0,0,0.3,75,0,-1,0,0,0,75,0,0,0,Man City,Brighton,Watford,Norwich,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patrick,Roberts,MID,NOR,5500000,0,0,0,0,0,0,315,0,0,0,0,0,0,0,0,315,0,0,0,0,0,0,0,0,0,0,0,0,0.1,41,0,-1,0,0,0,41,0,0,0,Liverpool,Newcastle,Chelsea,West Ham,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrew,Robertson,DEF,LIV,7000000,2,2,0.0526315789473684,7.5187969924812E-09,2.85714285714286E-07,0,32771,0,1,0,0,0,0,0,0.3,32771,0,0,2,0,0.3,0,2,0,0,0,0,0,33.1,4869,0,-1,0,0,90,4869,0,0,15,Norwich,Southampton,Arsenal,Burnley,Newcastle,0,0,0,0,0.1,0.1,0,0.1,0.1,0,0.1,0,0,0,0.1,0,0,0.1,0.1,0.1,0,0,0.1,0,0.1,0,0.1,0,0,0.1,0.1,0,0.1,0,0,0,0.1,0.1,4.4
Callum,Robinson,MID,SHU,5500000,2,2,0.0526315789473684,9.56937799043062E-09,3.63636363636364E-07,0,559,0,1,0,0,0,0,0,0.4,559,0,0,2,0,0.4,0,2,0,0,0,0,0,1,561,0,-1,0,0,90,561,0,0,2,Bournemouth,Crystal Palace,Leicester,Chelsea,Southampton,0.1,0,0,0.1,0.1,0,0,0.1,0,0,0,0,0.1,0,0.1,0,0,0,0.1,0,0,0.1,0,0,0,0.1,0,0,0,0.1,0.1,0,0,0.1,0.1,0,0,0,3.5
,Rodrigo,MID,MCI,5500000,3,3,0.0789473684210526,1.43540669856459E-08,5.45454545454545E-07,0,3429,0,0,0,0,0,0,0,0.5,3429,0,0,3,0,0.5,0,3,0,0,1,0,0,1.5,6578,0,-1,0,0,90,6578,0,0,15,West Ham,Tottenham,Bournemouth,Brighton,Norwich,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.8
Jay,Rodriguez,FWD,BUR,6000000,1,1,7.23362913010526E-29,1.20560485501754E-35,1.66666666666667E-07,0,1270,0,0,0,0,0,0,0,0.2,1270,0,0,1,0,0.2,0,1,0,0,0,0,0,0.5,309,0,-1,0,0,6,309,0,0,2,Southampton,Arsenal,Wolverhampton,Liverpool,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marcos,Rojo,DEF,MUN,5000000,0,0,0,0,0,0,317,0,0,0,0,0,0,0,0,317,0,0,0,0,0,0,0,0,0,0,0,0,0.2,223,0,-1,0,0,0,223,0,0,0,Chelsea,Wolverhampton,Crystal Palace,Southampton,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sergio,Romero,GLK,MUN,5000000,0,0,0,0,0,0,521,0,0,0,0,0,0,0,0,521,0,0,0,0,0,0,0,0,0,0,0,0,0.2,66,0,-1,0,0,0,66,0,0,0,Chelsea,Wolverhampton,Crystal Palace,Southampton,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Danny,Rose,DEF,TOT,5500000,2,2,0.0526315789473684,9.56937799043062E-09,3.63636363636364E-07,0,3121,0,1,0,0,0,0,0,0.4,3121,0,0,2,0,0.4,0,2,0,0,0,0,0,2.6,2464,0,-1,0,0,90,2464,0,0,13,Aston Villa,Man City,Newcastle,Arsenal,Crystal Palace,0.1,0,0.1,0,0.1,0.1,0.1,0,0,0,0.1,0,0.1,0,0.1,0,0,0.1,0,0,0,0,0,0,0,0.1,0.1,0.1,0,0.1,0.1,0,0.1,0,0,0.1,0.1,0,7.4
John,Ruddy,GLK,WOL,4500000,0,0,0,0,0,0,528,0,0,0,0,0,0,0,0,528,0,0,0,0,0,0,0,0,0,0,0,0,0.6,272,0,-1,0,0,0,272,0,0,0,Leicester,Man Utd,Burnley,Everton,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antonio,Rudiger,DEF,CHE,6000000,0,0,0,0,0,0,297,0,0,0,0,0,0,0,0,297,0,0,0,0,0,0,0,0,0,0,0,0,0.1,155,0,-1,0,0,0,155,0,0,0,Man Utd,Leicester,Norwich,Sheffield United,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mathew,Ryan,GLK,BHA,4500000,9,9,0.236842105263158,5.26315789473684E-08,2E-06,0,4061,0,0,0,3,0,0,0,2,4061,0,0,9,0,2,0,9,2,0,1,0,0,13.1,22515,0,-1,0,1,90,22515,0,0,29,Watford,West Ham,Southampton,Man City,Burnley,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2,2.5
Allan,Saint-Maximin,MID,NEW,5500000,0,0,0,0,0,0,605,0,0,0,0,0,0,0,0,605,0,0,0,0,0,0,0,0,0,0,0,0,0.7,1145,0,-1,0,0,0,1145,0,0,0,Arsenal,Norwich,Tottenham,Watford,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Romain,Saiss,DEF,WOL,4500000,0,0,0,0,0,0,337,0,0,0,0,0,0,0,0,337,0,0,0,0,0,0,0,0,0,0,0,0,0.3,220,0,-1,0,0,0,220,0,0,0,Leicester,Man Utd,Burnley,Everton,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mamadou,Sakho,DEF,CRY,5000000,0,0,0,0,0,0,273,0,0,0,0,0,0,0,0,273,0,0,0,0,0,0,0,0,0,0,0,0,0.1,23,0,-1,0,0,0,23,0,0,0,Everton,Sheffield United,Man Utd,Aston Villa,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohamed,Salah,MID,LIV,12500000,12,12,0.315789473684211,2.52631578947368E-08,9.6E-07,0,5442,0,1,0,0,0,1,0,1,5442,0,0,12,0,1,0,12,2,0,0,0,1,44.1,37467,0,-1,0,1,90,37467,0,0,40,Norwich,Southampton,Arsenal,Burnley,Newcastle,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.3,0.4,0.4,0.4,0.4,0.4,0.4,13.4
Alexis,Sanchez,MID,MUN,7000000,0,0,0,0,0,0,3257,0,0,0,0,0,0,0,0,3257,0,0,0,0,0,0,0,0,0,0,0,0,1.2,197,0,-1,0,0,0,197,0,0,0,Chelsea,Wolverhampton,Crystal Palace,Southampton,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Davinson,Sanchez,DEF,TOT,5500000,2,2,0.0526315789473684,9.56937799043062E-09,3.63636363636364E-07,0,1511,0,1,0,0,0,0,0,0.4,1511,0,0,2,0,0.4,0,2,0,0,0,0,0,1.2,1060,0,-1,0,0,90,1060,0,0,14,Aston Villa,Man City,Newcastle,Arsenal,Crystal Palace,0.1,0,0.1,0,0.1,0.1,0.1,0,0,0,0.1,0,0.1,0,0.1,0,0,0.1,0,0,0,0,0,0,0,0.1,0.1,0.1,0,0.1,0.1,0,0.1,0,0,0.1,0.1,0,4.8
Leroy,Sane,MID,MCI,9500000,0,0,0,0,0,0,8642,0,0,0,0,0,0,0,0,8642,0,0,0,0,0,0,0,0,0,0,0,0,0.7,97,0,-1,0,0,0,97,0,0,0,West Ham,Tottenham,Bournemouth,Brighton,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ismaila,Sarr,MID,WAT,6500000,0,0,0,0,0,0,1015,0,0,0,0,0,0,0,0,1015,0,0,0,0,0,0,0,0,0,0,0,0,0.4,721,0,-1,0,0,0,721,0,0,0,Brighton,Everton,West Ham,Newcastle,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fabian,Schar,DEF,NEW,5000000,2,2,0.0526315789473684,1.05263157894737E-08,4E-07,0,1493,0,1,0,0,0,0,0,0.4,1493,0,0,2,0,0.4,0,2,0,0,0,0,0,1.8,1134,0,-1,0,0,61,1134,0,0,14,Arsenal,Norwich,Tottenham,Watford,Liverpool,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0,0.1,0,0,0.1,0,0.1,0.1,0.1,0.1,0,0.1,0.1,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0,0,0
Jeffrey,Schlupp,MID,CRY,5500000,0,0,0,0,0,0,740,0,0,0,0,0,0,0,0,740,0,0,0,0,0,0,0,0,0,0,0,0,0.1,5,0,-1,0,0,0,5,0,0,0,Everton,Sheffield United,Man Utd,Aston Villa,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kasper,Schmeichel,GLK,LEI,5000000,6,6,0.157894736842105,3.15789473684211E-08,1.2E-06,0,3929,0,0,0,1,0,0,0,1.2,3929,0,0,6,0,1.2,0,6,0,0,1,0,0,6.2,5532,0,-1,0,0,61,5532,0,0,20,Wolverhampton,Chelsea,Sheffield United,Bournemouth,Man Utd,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.1,0.1,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0
Morgan,Schneiderlin,MID,EVE,4500000,0,0,0,0,0,0,4474,0,0,0,0,0,0,0,0,4474,0,0,0,0,0,0,0,0,0,1,0,0,1.3,1720,0,-1,0,0,75,1720,0,1,1,Crystal Palace,Watford,Aston Villa,Wolverhampton,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3
Ken,Sema,MID,WAT,5000000,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0.1,28,0,-1,0,0,0,28,0,0,0,Brighton,Everton,West Ham,Newcastle,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan,Sessegnon,MID,TOT,5500000,0,0,0,0,0,0,1489,0,0,0,0,0,0,0,0,1489,0,0,0,0,0,0,0,0,0,0,0,0,0.3,174,0,-1,0,0,0,174,0,0,0,Aston Villa,Man City,Newcastle,Arsenal,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xherdan,Shaqiri,MID,LIV,6500000,0,0,0,0,0,0,1703,0,0,0,0,0,0,0,0,1703,0,0,0,0,0,0,0,0,0,0,0,0,0.5,544,0,-1,0,0,0,544,0,0,0,Norwich,Southampton,Arsenal,Burnley,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Billy,Sharp,FWD,SHU,6000000,8,8,5.78690330408421E-28,9.64483884014035E-35,1.33333333333333E-06,0,1077,0,0,0,0,0,1,0,1.3,1077,0,0,8,0,1.3,0,8,3,0,0,0,0,0.9,3209,0,-1,0,0,8,3209,0,0,26,Bournemouth,Crystal Palace,Leicester,Chelsea,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8
