FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Georges-Kevin,Nkoudou,MID,TOT,5000000,0,1,1,2E-07,2E-07,0,2493,0,0,0,0,0,0,0,0.2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1735,0,-1,0,0,2,0,0,0,3,Wolverhampton,Burnley,Man Utd,West Ham,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,1.8
Daniel,N'Lundulu,FWD,SOU,4500000,0,0,0,0,0,0,8694,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0.1,10064,0,-1,0,0,0,21,0,0,0,West Ham,Newcastle,Norwich,Arsenal,Watford,0,0,0,0,0,0,0,0,0,0,0,0
Mark,Noble,MID,WHU,5000000,2,82,3.3,6.6E-07,1.64E-05,0,185702,4,36,0,0,0,4,0,16.4,1395,0,0,82,0,0.4,0,1.8,6,0,6,0,2,1.4,255410,0,-1,0,2,2059,322,0,0,379,Southampton,Arsenal,Wolverhampton,Tottenham,Chelsea,3.1,2.8,3.5,2.1,2.7,2.8,3.6,2.5,3.6,2.3,3.3,80.3
Will,Norris,GLK,WOL,3900000,0,0,0,0,0,0,41688,0,0,0,0,0,0,0,0,146,-1,0,0,1,0,0,0,0,0,0,0,0,0.6,27468,0,-1,0,0,0,412,0,0,0,Tottenham,Brighton,West Ham,Bournemouth,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0
Oliver,Norwood,MID,SHU,4900000,0,74,2.7,5.51020408163265E-07,1.51020408163265E-05,0,52644,6,25,0,0,0,1,0,15.1,229,-1,0,74,1,0.8,0,4,6,0,9,0,2,0.4,55587,0,-1,0,1,2283,748,0,0,430,Norwich,Newcastle,Man Utd,Tottenham,Burnley,0,2.3,2.2,1.8,2,2.2,2.4,1.8,1.8,2.5,2.5,122.8
?rjan,Nyland,GLK,AVL,4300000,0,3,0.111111111111111,2.58397932816537E-08,6.97674418604651E-07,0,19552,0,8,0,8,0,0,0,0.7,55,-2,0,3,2,0,0,0,0,0,0,0,0,0.2,18095,0,-1,0,0,177,12,0,0,34,Leicester,Chelsea,Newcastle,Wolverhampton,Liverpool,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5.8
Michael,Obafemi,FWD,SOU,4900000,6,27,1,2.04081632653061E-07,5.51020408163265E-06,0,22493,1,10,0,0,0,2,0,5.5,39,-1,0,27,1,0.4,0,2,2,0,2,0,0,0.2,13644,0,-1,0,0,474,138,0,0,93,West Ham,Newcastle,Norwich,Arsenal,Watford,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,31.1
Pedro,Obiang,MID,WHU,4500000,0,0,0,0,0,0,5355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1791,0,-1,0,0,0,2,0,0,0,Southampton,Arsenal,Wolverhampton,Tottenham,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0
Jack,O'Connell,DEF,SHU,4700000,0,90,3.3,7.02127659574468E-07,1.91489361702128E-05,0,203100,3,25,0,0,0,0,0,19.1,1089,2,0,90,-2,0.8,0,3.7,6,0,9,0,1,3.5,412654,0,-1,0,1,2430,1979,0,0,464,Norwich,Newcastle,Man Utd,Tottenham,Burnley,0,3.8,3.8,2.9,4.4,2.6,2.9,3.2,3.2,4,3,93.4
Angelo,Ogbonna,DEF,WHU,4500000,2,63,2.7,6E-07,1.4E-05,0,121844,4,35,0,0,0,2,0,14,501,0,0,63,0,0.1,0,0.5,0,0,6,0,0,1.2,169739,1,-1,0,0,2070,68,0,0,343,Southampton,Arsenal,Wolverhampton,Tottenham,Chelsea,1.9,1.6,2.3,2.8,2.5,2.7,2.3,2.2,2.6,1.9,3.8,61.5
Divock,Origi,FWD,LIV,5200000,1,51,2.4,4.61538461538462E-07,9.80769230769231E-06,0,609606,0,10,0,0,0,3,0,9.8,303,-3,0,51,3,0,0,0.2,6,0,1,0,3,2.4,425512,0,-1,0,1,512,110,0,0,182,Watford,Bournemouth,Everton,Crystal Palace,Man City,1.9,2.4,1.8,2.1,2.2,2.6,2,2,1.9,2,1.5,43.3
,Oriol Romeu,MID,SOU,4300000,1,36,1.6,3.72093023255814E-07,8.37209302325581E-06,0,155771,3,32,0,0,0,0,0,8.4,616,-2,0,36,2,0.2,0,1,0,0,3,0,0,1.5,173704,0,-1,0,0,1308,473,0,0,203,West Ham,Newcastle,Norwich,Arsenal,Watford,0.8,1.2,0.9,1,1,0.8,0.9,0.8,1,1,1.2,44.3
Ben,Osborn,MID,SHU,4700000,0,6,0.222222222222222,4.72813238770686E-08,1.27659574468085E-06,0,3046,0,0,0,0,0,0,0,1.3,4,-3,0,6,3,0.1,0,0.7,0,0,0,0,0,0,1279,0,-1,0,0,97,3,0,0,26,Norwich,Newcastle,Man Utd,Tottenham,Burnley,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5.2
Nicolas,Otamendi,DEF,MCI,5000000,0,65,3.6,7.2E-07,1.3E-05,0,716747,3,17,0,0,0,2,0,13,393,-5,0,65,5,0.6,0,3,6,0,5,0,1,2,716101,0,-1,0,1,1323,493,0,0,298,Man Utd,Burnley,Chelsea,Liverpool,Southampton,0,3.2,3.4,3.7,3.7,3.4,5.1,3.5,3.8,3.3,4.3,69.5
Owen,Otasowie,MID,WOL,4500000,0,0,0,0,0,0,386,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,455,0,-1,0,0,0,3,0,0,0,Tottenham,Brighton,West Ham,Bournemouth,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0
Mesut,Ozil,MID,ARS,7200000,0,47,1.74074074074074,2.41769547325103E-07,6.52777777777778E-06,0,182892,1,20,0,0,0,1,0,6.5,481,-3,0,47,3,0.6,0,4,1,0,4,0,2,1.1,133051,0,-1,0,0,1351,1081,0,0,233,West Ham,Brighton,Southampton,Norwich,Wolverhampton,0,1.1,0.9,1.1,1.2,1,0.9,0.9,0.9,0.9,1.3,93.2
Troy,Parrott,FWD,TOT,4300000,0,1,1,2.32558139534884E-07,2.32558139534884E-07,0,97989,0,0,0,0,0,0,0,0.2,186,-2,0,1,2,0,0,0,0,0,0,0,0,0.8,86569,0,-1,0,0,5,226,0,0,3,Wolverhampton,Burnley,Man Utd,West Ham,Sheffield United,0.5,0.5,0.7,0.6,0.5,0.6,0.5,0.6,0.5,0.5,0.5,0
,Patricio,GLK,WOL,5100000,0,108,4,7.84313725490196E-07,2.11764705882353E-05,0,727749,0,32,0,73,0,0,0,21.2,991,1,0,108,-1,1.2,0,6.2,8,0,7,0,0,9.3,947113,0,-1,2,0,2430,3729,0,0,479,Tottenham,Brighton,West Ham,Bournemouth,Aston Villa,4.9,4.8,4.9,4.6,4.8,3.9,4,5.4,3.4,4.8,4.2,60.6
Bailey,Peacock-Farrell,GLK,BUR,4300000,0,0,0,0,0,0,3618,0,0,0,0,0,0,0,0,8,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1566,0,-1,0,0,0,6,0,0,0,Newcastle,Tottenham,Man City,Watford,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0
,Pedro,MID,CHE,6800000,5,18,0.666666666666667,9.80392156862745E-08,2.64705882352941E-06,0,268636,1,12,0,0,0,0,0,2.6,50,-2,0,18,2,0.3,0,2,0,0,1,0,1,1.1,125270,0,-1,0,0,563,98,0,0,81,Bournemouth,Everton,Aston Villa,Man City,West Ham,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,56.3
Nicolas,Pepe,MID,ARS,9200000,0,85,3.7,4.02173913043478E-07,9.23913043478261E-06,0,531266,3,25,0,0,0,4,0,9.2,1332,-3,0,85,3,0.8,0,7.3,8,0,3,0,6,3.5,409414,0,-1,0,2,1519,7503,0,0,301,West Ham,Brighton,Southampton,Norwich,Wolverhampton,0,3.6,3.2,3.8,4,3.5,3.1,2.5,2.8,2.7,4.2,147.8
,Pereira,DEF,LEI,6300000,2,117,4.3,6.82539682539682E-07,1.85714285714286E-05,0,1031198,1,27,0,0,0,3,0,18.6,5740,3,0,117,-3,0.4,0,2.8,11,0,9,0,2,14,1552350,0,-1,0,3,2430,3441,0,0,542,Norwich,Aston Villa,Watford,Brighton,Everton,4.8,6.2,4.3,5.1,4.9,5.1,3.8,4.4,4.5,5.5,5.4,137.3
Andreas,Pereira,MID,MUN,4900000,0,58,2.14814814814815,4.38397581254724E-07,1.18367346938776E-05,0,129166,3,16,0,0,0,1,0,11.8,144,-1,0,58,1,0.2,0,1,1,0,6,0,3,0.4,126016,0,-1,0,0,1442,47,0,0,190,Everton,Man City,Tottenham,Sheffield United,Brighton,1.1,1.2,1.1,2.4,1.1,2.1,1.1,1.7,1.1,1.6,1.1,100.3
Roberto,Pereyra,MID,WAT,5600000,1,49,2.2,3.92857142857143E-07,8.75E-06,0,244681,3,16,0,0,0,3,0,8.8,118,-4,0,49,4,0.5,0,3,0,0,4,0,0,0.7,33561,0,-1,0,0,1247,96,0,0,158,Liverpool,Crystal Palace,Leicester,Burnley,Southampton,1.2,1.3,1.3,1.4,1.7,1.2,1.8,2.2,1.1,1.1,1.4,72.6
Ayoze,Perez,MID,LEI,6200000,2,110,4.07407407407407,6.57108721624851E-07,1.7741935483871E-05,0,1567170,0,17,0,0,0,7,0,17.7,9834,-3,0,110,3,0.3,0,2,9,0,7,0,5,9.5,1232005,0,-1,0,4,1578,4498,0,0,329,Norwich,Aston Villa,Watford,Brighton,Everton,3.7,4.3,4.1,4.5,3.9,4.3,4.2,4.3,5.3,3.2,4.5,147.1
Taylor,Perry,MID,WOL,4500000,0,0,0,0,0,0,1841,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2337,0,-1,0,0,0,7,0,0,0,Tottenham,Brighton,West Ham,Bournemouth,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0
Nathaniel,Phillips,DEF,LIV,4000000,0,0,0,0,0,0,196,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,214,0,-1,0,0,0,6,0,0,0,Watford,Bournemouth,Everton,Crystal Palace,Man City,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,Pickford,GLK,EVE,5300000,0,79,2.9,5.47169811320755E-07,1.49056603773585E-05,0,708733,1,41,0,64,0,0,0,14.9,835,-2,0,79,2,0.2,0,1,3,0,6,0,0,6.6,479055,0,-1,0,1,2430,115,0,0,436,Man Utd,Chelsea,Liverpool,Norwich,Leicester,3.4,2.3,3,2.3,2.8,2.9,2.3,1.9,4.3,2.2,3,52.5
Brandon,Pierrick,MID,CRY,4500000,0,1,0.037037037037037,8.23045267489712E-09,2.22222222222222E-07,0,180,0,0,0,0,0,0,0,0.2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,279,0,-1,0,0,7,1,0,0,5,Brighton,Watford,Bournemouth,Liverpool,Burnley,0,0,0,0,0,0,0,0,0,0,0,2.7
Erik,Pieters,DEF,BUR,4200000,0,42,1.55555555555556,3.7037037037037E-07,1E-05,0,905443,1,29,0,0,0,0,0,10,620,-3,0,42,3,0,0,0,7,0,3,0,3,4.1,1008402,0,-1,0,1,1233,160,0,0,226,Newcastle,Tottenham,Man City,Watford,Crystal Palace,1.1,1.6,0.8,1.1,0.9,1,1.2,0.9,0.9,0.9,1.2,41.1
,Podence,MID,WOL,5300000,0,2,0.0740740740740741,1.39762403913347E-08,3.77358490566038E-07,0,1224,0,0,0,0,0,0,0,0.4,49,-2,0,2,2,0.1,0,0.5,0,0,0,0,0,0,2511,0,-1,0,0,26,34,0,0,7,Tottenham,Brighton,West Ham,Bournemouth,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,4
Paul,Pogba,MID,MUN,8300000,0,17,0.62962962962963,7.58589915216421E-08,2.04819277108434E-06,0,751235,0,5,0,0,0,0,0,2,195,-2,0,17,2,0,1,0,0,0,1,0,2,2.8,378510,0,-1,0,0,521,33,0,0,80,Everton,Man City,Tottenham,Sheffield United,Brighton,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,46.5
Nick,Pope,GLK,BUR,4800000,10,126,4.5,9.375E-07,2.625E-05,0,785895,0,39,0,88,0,0,0,26.2,1810,3,0,126,-3,1.4,0,6.8,17,0,11,0,0,17.3,1542651,0,-1,1,1,2520,8803,0,0,588,Newcastle,Tottenham,Man City,Watford,Crystal Palace,5.3,6.5,4.4,5.5,4.7,5.2,5.5,4.9,5,4.8,5.8,69.7
Dennis,Praet,MID,LEI,5300000,1,46,1.7037037037037,3.21453529000699E-07,8.67924528301887E-06,0,11229,1,10,0,0,0,1,0,8.7,47,-2,0,46,2,0.2,0,1.2,3,0,1,0,3,0.1,9280,0,-1,0,0,886,56,0,0,180,Norwich,Aston Villa,Watford,Brighton,Everton,0.9,1.1,1,1.1,0.9,1.1,1,1.1,1.5,0.9,1.2,45.6
Sebastian,Prodl,DEF,WAT,3900000,0,1,1,2.56410256410256E-07,2.56410256410256E-07,0,110924,0,0,0,0,0,0,0,0.3,227,-1,0,1,1,0,0,0,0,0,0,0,0,1.1,63249,0,-1,0,0,56,257,0,0,3,Liverpool,Crystal Palace,Leicester,Burnley,Southampton,0,0,0,0,0,0,0,0,0,0,0,1
Davy,Propper,MID,BHA,4800000,2,61,2.4,5E-07,1.27083333333333E-05,0,93014,4,36,0,0,0,1,0,12.7,111,-2,0,61,2,0.6,0,3,2,0,4,0,2,0.4,90980,1,-1,0,0,2250,51,0,0,369,Crystal Palace,Wolverhampton,Arsenal,Leicester,Man Utd,2.1,1.7,2.2,1.3,2.2,1.4,1.4,1.3,1.9,2.5,1.7,106.4
Teemu,Pukki,FWD,NOR,6500000,2,125,4.6,7.07692307692308E-07,1.92307692307692E-05,0,3460325,3,46,0,0,0,11,0,19.2,3017,0,0,125,0,0.3,0,2,21,0,6,0,3,13.1,3801606,0,-1,0,2,2391,4110,0,0,411,Leicester,Sheffield United,Southampton,Everton,Arsenal,5.1,3.9,6.1,6.1,4.7,6.2,4.7,6.1,5,5.8,5.2,194.8
Christian,Pulisic,MID,CHE,6900000,0,70,2.59259259259259,3.75738056897477E-07,1.01449275362319E-05,0,1806545,0,19,0,0,0,5,0,10.1,668,-6,0,70,6,0,0,0,5,0,3,0,3,3.5,1405860,0,-1,0,1,1069,12,0,0,217,Bournemouth,Everton,Aston Villa,Man City,West Ham,0,0,0,0,0,2.4,1.9,2.9,2.2,1.5,2.3,132.7
Ignacio,Pussetto,MID,WAT,4700000,1,5,0.185185185185185,3.94011032308905E-08,1.06382978723404E-06,0,336,0,2,0,0,0,0,0,1.1,6,-3,0,5,3,0.2,0,0.8,0,0,0,0,0,0,455,0,-1,0,0,40,3,0,0,17,Liverpool,Crystal Palace,Leicester,Burnley,Southampton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.6
Domingos,Quina,MID,WAT,4400000,0,4,0.148148148148148,3.36700336700337E-08,9.09090909090909E-07,0,10219,0,2,0,0,0,0,0,0.9,11,-1,0,4,1,0,0,0,0,0,0,0,0,0.1,6721,0,-1,0,0,18,5,0,0,10,Liverpool,Crystal Palace,Leicester,Burnley,Southampton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.5
Kayne,Ramsay,DEF,SOU,3900000,0,0,0,0,0,0,111944,0,0,0,0,0,0,0,0,453,-1,0,0,1,0,0,0,0,0,0,0,0,1.6,117840,0,-1,0,0,0,71,0,0,0,West Ham,Newcastle,Norwich,Arsenal,Watford,0,0,0,0,0,0,0,0,0,0,0,0
Aaron,Ramsdale,GLK,BOU,4600000,2,94,3.5,7.60869565217391E-07,2.04347826086957E-05,0,426814,0,42,0,98,0,0,0,20.4,1747,1,0,94,-1,0.5,0,2.5,10,0,4,0,1,3.7,655668,0,-1,0,3,2430,394,0,0,503,Chelsea,Liverpool,Crystal Palace,Wolverhampton,Newcastle,3.8,3.4,4.1,2.7,5.1,2.8,5,3.6,3,3,3.4,73.5
Darren,Randolph,GLK,WHU,4100000,0,3,0.111111111111111,2.710027100271E-08,7.31707317073171E-07,0,11883,0,5,0,6,0,0,0,0.7,86,-4,1,3,4,0,0,0,0,0,0,0,0,0.1,18989,0,-1,0,0,180,58,-1,0,27,Southampton,Arsenal,Wolverhampton,Tottenham,Chelsea,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.9
Marcus,Rashford,FWD,MUN,8900000,0,134,6.1,6.85393258426966E-07,1.50561797752809E-05,0,3693021,2,23,0,0,0,14,0,15.1,2861,4,0,134,-4,0,2,0,26,0,4,0,5,9.7,2965471,0,-1,0,4,1876,110,0,0,494,Everton,Man City,Tottenham,Sheffield United,Brighton,0,0,0,0,0,0,0,0,0,0,6.3,202.3
Nathan,Redmond,MID,SOU,6200000,0,69,3,4.83870967741936E-07,1.11290322580645E-05,0,196651,2,43,0,0,0,3,0,11.1,658,-3,0,69,3,0.1,0,0.5,5,0,4,0,1,0.6,97239,0,-1,0,2,1955,7,0,0,269,West Ham,Newcastle,Norwich,Arsenal,Watford,0,0,0,0,2.7,1.6,2.5,2.2,2.7,2.8,3.3,124.2
Winston,Reid,DEF,WHU,4000000,0,0,0,0,0,0,387694,0,0,0,0,0,0,0,0,1527,0,0,0,0,0,0,0,0,0,0,0,0,4.6,361532,0,-1,0,0,0,7,0,0,0,Southampton,Arsenal,Wolverhampton,Tottenham,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0
Jose,Reina,GLK,AVL,4500000,0,18,0.666666666666667,1.48148148148148E-07,4E-06,0,14938,1,9,0,20,0,0,0,4,178,0,0,18,0,1,0,4.7,2,0,0,0,0,0.5,49455,0,-1,1,1,450,602,0,0,100,Leicester,Chelsea,Newcastle,Wolverhampton,Liverpool,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,18.6
Panagiotis,Retsos,DEF,SHU,4500000,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,177,0,-1,0,0,0,2,0,0,0,Norwich,Newcastle,Man Utd,Tottenham,Burnley,0,0,0,0,0,0,0,0,0,0,0,0
Declan,Rice,MID,WHU,4700000,2,64,2.3,4.8936170212766E-07,1.36170212765957E-05,0,181564,5,49,0,0,0,0,0,13.6,448,-3,0,64,3,0.5,0,2.5,1,0,6,0,2,1.5,109056,0,-1,0,0,2520,331,0,0,429,Southampton,Arsenal,Wolverhampton,Tottenham,Chelsea,1.8,1.6,2,1.2,1.5,1.5,2.1,1.3,2.1,1.2,1.9,89.3
,Richarlison,MID,EVE,8300000,0,129,5.2,6.26506024096386E-07,1.55421686746988E-05,0,1752357,5,37,0,0,0,10,0,15.5,4693,3,0,129,-3,0.6,0,5.2,13,0,6,0,5,12.9,2025298,0,-1,0,2,2172,10520,0,0,416,Man Utd,Chelsea,Liverpool,Norwich,Leicester,6.9,4.6,5,4.7,5.5,4.1,6.3,5.4,6.6,6.4,7.2,204.9
Diego,Rico,DEF,BOU,4300000,0,61,2.9,6.74418604651163E-07,1.41860465116279E-05,0,1003668,6,27,0,0,0,0,0,14.2,6505,3,0,61,-3,0.2,0,0.8,5,0,5,0,3,10.3,1335009,0,-1,0,1,1793,294,0,0,335,Chelsea,Liverpool,Crystal Palace,Wolverhampton,Newcastle,2.9,2.5,3.1,2,4,2.1,3.9,2.7,2.2,2.2,2.5,91.1
Jairo,Riedewald,MID,CRY,4500000,1,15,0.555555555555556,1.23456790123457E-07,3.33333333333333E-06,0,1659,0,7,0,0,0,0,0,3.3,14,0,0,15,0,0.1,0,0.5,0,0,0,0,0,0,2341,0,-1,0,0,608,5,0,0,89,Brighton,Watford,Bournemouth,Liverpool,Burnley,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,15.6
Matt,Ritchie,DEF,NEW,5300000,6,27,1,1.88679245283019E-07,5.09433962264151E-06,0,41686,2,8,0,0,0,0,0,5.1,70,-2,0,27,2,0.6,0,3,0,0,4,0,0,0.2,18334,0,-1,0,0,652,119,0,0,131,Burnley,Southampton,Sheffield United,Aston Villa,Bournemouth,0.5,0.5,0.5,1,0.5,0.8,0.5,0.5,0.9,0.5,0.5,44.2
,Roberto,GLK,WHU,4400000,0,18,2.2,5E-07,4.09090909090909E-06,0,71006,0,17,0,36,0,0,0,4.1,62,-1,0,18,1,0,0,0,1,0,0,0,0,0.3,66228,1,-1,0,0,686,4,0,0,134,Southampton,Arsenal,Wolverhampton,Tottenham,Chelsea,0,0,0,0,0,0,0,0,0,0,0,23.9
Patrick,Roberts,MID,NOR,5100000,0,3,1,1.96078431372549E-07,5.88235294117647E-07,0,7711,0,2,0,0,0,0,0,0.6,7,-4,0,3,4,0,0,0,0,0,0,0,0,0,1539,0,-1,0,0,24,0,0,0,12,Leicester,Sheffield United,Southampton,Everton,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0.5
Andrew,Robertson,DEF,LIV,7000000,1,137,4.9,7E-07,1.95714285714286E-05,0,1921812,1,20,0,0,0,1,0,19.6,3916,0,0,137,0,0.7,0,5,15,0,11,0,7,21,1304142,0,-1,0,1,2443,3806,0,0,641,Watford,Bournemouth,Everton,Crystal Palace,Man City,5.3,5.9,5.9,6.1,5.4,7.1,5.6,5.4,4.6,5.8,6.1,163.3
,Rodrigo,MID,MCI,5400000,0,72,2.9,5.37037037037037E-07,1.33333333333333E-05,0,206900,6,23,0,0,0,3,0,13.3,452,-1,0,72,1,0.9,0,4.7,5,0,10,0,1,1.1,166271,0,-1,0,1,1863,1228,0,0,400,Man Utd,Burnley,Chelsea,Liverpool,Southampton,0,2,2.8,2.1,1.7,2.8,3.1,2.3,2.9,2.4,2.6,103.9
Jay,Rodriguez,FWD,BUR,5700000,2,60,2.22222222222222,3.89863547758285E-07,1.05263157894737E-05,0,40958,1,25,0,0,0,5,0,10.5,379,-3,0,60,3,0.5,0,3,3,0,4,0,0,0.4,34440,0,-1,0,0,1309,235,0,0,170,Newcastle,Tottenham,Man City,Watford,Crystal Palace,1.1,2.4,1.8,2.1,1.5,1.4,1.6,1.3,1.9,1.9,2.2,77.4
Jack,Rodwell,MID,SHU,4500000,0,0,0,0,0,0,504,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,941,0,-1,0,0,0,6,0,0,0,Norwich,Newcastle,Man Utd,Tottenham,Burnley,0,0,0,0,0,0,0,0,0,0,0,0
Marcos,Rojo,DEF,MUN,4800000,0,3,1,2.08333333333333E-07,6.25E-07,0,11946,1,2,0,0,0,0,0,0.6,9,-2,0,3,2,0,0,0,0,0,0,0,0,0.1,4801,0,-1,0,0,121,0,0,0,9,Everton,Man City,Tottenham,Sheffield United,Brighton,0,0,0,0,0,0,0,0,0,0,0,2.8
Sergio,Romero,GLK,MUN,4700000,0,0,0,0,0,0,12106,0,0,0,0,0,0,0,0,19,-3,0,0,3,0,0,0,0,0,0,0,0,0.2,5036,0,-1,0,0,0,8,0,0,0,Everton,Man City,Tottenham,Sheffield United,Brighton,0,0,0,0,0,0,0,0,0,0,0,0
,Rosa,MID,WHU,4500000,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,309,0,-1,0,0,0,1,0,0,0,Southampton,Arsenal,Wolverhampton,Tottenham,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0
Danny,Rose,DEF,NEW,5300000,5,25,0.925925925925926,1.74703004891684E-07,4.71698113207547E-06,0,218504,6,19,0,0,0,0,0,4.7,153,-2,0,25,2,0.4,0,2,0,0,2,0,0,1.3,115388,0,-1,0,0,1152,105,0,0,179,Burnley,Southampton,Sheffield United,Aston Villa,Bournemouth,0.5,0.5,0.5,0.9,0.5,0.7,0.5,0.5,0.8,0.5,0.5,44.3
John,Ruddy,GLK,WOL,4300000,0,0,0,0,0,0,20748,0,0,0,0,0,0,0,0,22,-2,0,0,2,0,0,0,0,0,0,0,0,0.4,6707,0,-1,0,0,0,9,0,0,0,Tottenham,Brighton,West Ham,Bournemouth,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0
Antonio,Rudiger,DEF,CHE,6000000,0,37,1.37037037037037,2.28395061728395E-07,6.16666666666667E-06,0,32296,3,13,0,0,0,2,0,6.2,1156,0,0,37,0,0.7,0,4,3,0,2,0,0,0.6,54468,1,-1,0,1,1035,302,0,0,202,Bournemouth,Everton,Aston Villa,Man City,West Ham,0.7,1.1,1.1,0.7,1,0.8,0.8,0.8,1,0.8,0.7,48
Lukas,Rupp,MID,NOR,4500000,1,10,0.37037037037037,8.23045267489712E-08,2.22222222222222E-06,0,362,0,6,0,0,0,0,0,2.2,17,0,0,10,0,0.4,0,1.8,0,0,1,0,0,0,915,0,-1,0,0,336,16,0,0,40,Leicester,Sheffield United,Southampton,Everton,Arsenal,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,16.4
Mathew,Ryan,GLK,BHA,4800000,2,95,3.4,7.08333333333333E-07,1.97916666666667E-05,0,943696,0,40,0,91,0,0,0,19.8,6360,3,0,95,-3,0.4,0,2,11,0,5,0,0,14.9,1132444,0,-1,0,0,2520,158,0,0,551,Crystal Palace,Wolverhampton,Arsenal,Leicester,Man Utd,3.9,2.6,3.2,3,4.1,3.1,3.6,3.3,2.8,4.9,2.5,77.7
Allan,Saint-Maximin,MID,NEW,5400000,1,45,1.66666666666667,3.08641975308642E-07,8.33333333333333E-06,0,81831,0,13,0,0,0,1,0,8.3,622,-1,0,45,1,0.4,0,2,0,0,4,0,2,0.5,78313,0,-1,0,0,1175,306,0,0,164,Burnley,Southampton,Sheffield United,Aston Villa,Bournemouth,1.4,0.9,1.6,1.2,0.8,1.1,0.8,0.8,1,0.8,0.8,84.5
Romain,Saiss,DEF,WOL,4500000,0,64,2.8,6.22222222222222E-07,1.42222222222222E-05,0,84115,7,26,0,0,0,2,0,14.2,642,0,0,64,0,1.3,0,5.8,3,0,5,0,2,2.5,242517,0,-1,0,1,1803,8250,0,1,331,Tottenham,Brighton,West Ham,Bournemouth,Aston Villa,3,2.9,3,2.7,3.2,2.3,2.3,3.3,1.9,2.9,2.4,83.7
Bukayo,Saka,MID,ARS,4600000,0,40,1.48148148148148,3.22061191626409E-07,8.69565217391304E-06,0,130111,4,11,0,0,0,0,0,8.7,802,1,-1,40,-1,0.9,0,4.3,2,0,3,0,4,1.9,260853,0,-1,0,0,1082,11092,1,0,164,West Ham,Brighton,Southampton,Norwich,Wolverhampton,0,0.8,0.7,0.9,0.9,0.8,0.7,0.7,0.7,0.7,1,53.2
