FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Ralf,Fahrmann,GLK,NOR,4400000,0,1,0.1,2.27272727272727E-08,2.27272727272727E-07,0,21617,0,1,0,1,0,0,0,0.2,84,-1,0,1,1,0,0,0,0,0,0,0,0,0.3,3747,0,-1,0,0,21,23,0,0,6,Brighton,Watford,Everton,Arsenal,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4
Akin,Famewo,DEF,NOR,4000000,0,0,0,0,0,0,644,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,0,-1,0,0,0,79,0,0,0,Brighton,Watford,Everton,Arsenal,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Felipe Anderson,MID,WHU,6800000,2,31,3.1,4.55882352941176E-07,4.55882352941176E-06,0,415995,1,11,0,0,0,0,0,4.6,3643,-2,1,31,2,0.3,0,2,0,0,4,0,3,4,129195,0,-1,0,0,746,371,-1,0,158,Newcastle,Burnley,Tottenham,Chelsea,Wolverhampton,3.5,2.3,3,1.7,2.9,3.2,3.1,0,2.1,2.5,3.4,3.6,3.5,1.6,3.2,1.6,1.8,2.5,2.3,3.2,1.9,2.4,2.5,3.3,2,3.6,1.9,2.9,73.4
Federico,Fernandez,DEF,NEW,4400000,6,17,1.7,3.86363636363636E-07,3.86363636363636E-06,0,6284,1,3,0,0,0,1,0,3.9,46,-1,0,17,1,0.8,0,3.5,3,0,0,0,1,0.2,3321,0,-1,0,1,203,605,0,0,63,West Ham,Bournemouth,Aston Villa,Man City,Sheffield United,1,0.9,1,0.9,1,1,0.8,1.6,0.8,2,1.3,0.8,1.1,1.1,1.5,0.8,0.9,1.2,1.2,1.1,1.9,0.8,1.5,0.8,1,1.7,0.8,1.2,15.8
,Fernandinho,MID,MCI,5200000,2,12,1.2,2.30769230769231E-07,2.30769230769231E-06,0,59638,1,4,0,0,0,0,0,2.3,277,-3,0,12,3,0.3,0,1.5,0,0,3,0,0,0.7,18344,0,-1,0,0,589,239,0,1,88,Southampton,Liverpool,Chelsea,Newcastle,Burnley,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.7,0.7,0.6,0.6,1,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.8,0.7,0.6,0.7,0.7,0.6,24.1
Roberto,Firmino,FWD,LIV,9500000,2,54,4.9,5.15789473684211E-07,5.68421052631579E-06,0,675529,0,7,0,0,0,3,0,5.7,21426,0,0,54,0,0.2,0,2,9,0,3,0,4,11.9,684105,0,-1,0,0,920,2509,0,0,215,Aston Villa,Man City,Crystal Palace,Brighton,Everton,5.2,5.3,5.3,5.6,6.8,5.2,6.6,0,4.6,5,3.7,6.1,6.8,5.3,5.8,6,5.8,6.1,5.4,5.4,6.2,5.8,6.5,5.1,6.5,5.4,6.2,4.6,108
John,Fleck,MID,SHU,4800000,9,24,2.7,5.625E-07,5E-06,0,8605,3,4,0,0,0,1,0,5,120,-2,0,24,2,0.8,0,4,1,0,4,0,0,0.1,6122,0,-1,0,1,748,2280,0,0,132,Burnley,Tottenham,Man Utd,Wolverhampton,Newcastle,2.4,1.8,2.2,2.6,2.5,1.9,2,2.2,2.6,1.5,1.7,1.8,2.1,1.4,2,2.5,2.3,1.6,2.3,2.3,1.8,2.1,2.1,2.2,1.6,1.5,2.5,2.9,54.1
Phil,Foden,MID,MCI,5200000,1,4,0.4,7.69230769230769E-08,7.69230769230769E-07,0,34161,0,0,0,0,0,0,0,0.8,119,-3,0,4,3,0.2,0,0.8,0,0,0,0,0,0.3,6643,0,-1,0,0,31,75,0,0,15,Southampton,Liverpool,Chelsea,Newcastle,Burnley,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,10.2
Pablo,Fornals,MID,WHU,6000000,0,15,1.5,2.5E-07,2.5E-06,0,46258,0,9,0,0,0,0,0,2.5,174,-5,0,15,5,0.2,0,1,0,0,1,0,0,0.3,4787,0,-1,0,0,415,11,0,0,58,Newcastle,Burnley,Tottenham,Chelsea,Wolverhampton,1.1,0.8,0.9,0.8,0.9,1,1,0,0.8,0.8,1.1,1.2,1.2,0.8,1,0.8,0.8,0.8,0.8,1,0.8,0.8,0.8,1.1,0.8,1.2,0.8,0.9,25.4
Fraser,Forster,GLK,SOU,4400000,0,0,0,0,0,0,42102,0,0,0,0,0,0,0,0,188,-1,0,0,1,0,0,0,0,0,0,0,0,0.4,2621,0,-1,0,0,0,9,0,0,0,Man City,Everton,Arsenal,Watford,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Foster,GLK,WAT,4800000,3,37,3.4,7.08333333333333E-07,7.70833333333333E-06,0,101327,0,23,0,36,0,0,0,7.7,610,-2,0,37,2,1.3,0,6.2,8,0,2,0,0,1.7,28176,0,-1,0,1,990,2254,0,0,191,Chelsea,Norwich,Burnley,Southampton,Leicester,3.3,2.5,3.4,3.7,2.5,4.4,3.1,4.3,3.1,4.8,3.1,2.2,4.5,3.3,5,2.4,2.7,3.4,3.1,3.8,2.2,3.1,2.5,4.1,4.8,3.2,2.9,2.3,29.7
Dimitri,Foulquier,DEF,WAT,4000000,0,0,0,0,0,0,4595,0,5,0,0,0,0,0,0,187,0,0,0,0,0,0,0.2,0,0,0,0,0,0.2,11786,0,-1,0,0,49,184,0,0,8,Chelsea,Norwich,Burnley,Southampton,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6
Juan,Foyth,DEF,TOT,4900000,0,0,0,0,0,0,1638,0,0,0,0,0,0,0,0,27,-1,0,0,1,0,0,0,0,0,0,0,0,0,1147,0,-1,0,0,0,38,0,0,0,Everton,Sheffield United,West Ham,Bournemouth,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Simon,Francis,DEF,BOU,4400000,0,2,0.2,4.54545454545455E-08,4.54545454545455E-07,0,706,0,0,0,0,0,0,0,0.5,26,-1,0,2,1,0,0,0.2,0,0,0,0,0,0,720,0,-1,0,0,12,17,0,0,9,Man Utd,Newcastle,Wolverhampton,Tottenham,Crystal Palace,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1
Ryan,Fraser,MID,BOU,7000000,2,28,2.8,4E-07,4E-06,0,1023778,2,8,0,0,0,1,0,4,1913,-5,0,28,5,0.3,0,2.2,2,0,3,0,1,3.6,104155,0,-1,0,0,717,553,0,0,98,Man Utd,Newcastle,Wolverhampton,Tottenham,Crystal Palace,2.7,2.2,2.7,1.6,1.9,1.7,1.5,2.8,2.7,2.1,1.7,3,1.7,2.7,2.4,3.2,2,1.9,1.6,2.7,2.5,2.9,1.6,2.5,2,1.4,2.1,1.8,47.7
,Fred,MID,MUN,5300000,1,9,0.9,1.69811320754717E-07,1.69811320754717E-06,0,9570,2,5,0,0,0,0,0,1.7,125,-2,0,9,2,0.3,0,1.5,0,0,0,0,0,0.1,4248,0,-1,0,0,418,111,0,0,58,Bournemouth,Brighton,Sheffield United,Aston Villa,Tottenham,0.4,0.5,0.4,0.4,0.4,0.4,0.6,0.4,0.5,0.4,0.4,0.5,0.4,0.5,0.5,0.4,0.6,0.4,0.4,0.4,0.6,0.4,0.5,0.4,0.4,0.4,0.4,0.4,21.9
Ryan,Fredericks,DEF,WHU,4500000,1,29,2.9,6.44444444444444E-07,6.44444444444444E-06,0,44230,2,13,0,0,0,0,0,6.4,4011,0,0,29,0,0.3,0,1.2,2,0,3,0,1,1.3,105956,0,-1,0,0,817,123,0,0,152,Newcastle,Burnley,Tottenham,Chelsea,Wolverhampton,3.9,1.7,3.5,1.9,2.2,2.7,3,0,2.4,2.9,2.2,2.5,4.1,2,2.7,2.1,2.4,2.4,1.8,2.4,2.5,2.6,3,2.7,2,3.3,2.2,3.8,33.3
Kieron,Freeman,DEF,SHU,4300000,0,0,0,0,0,0,7207,0,0,0,0,0,0,0,0,69,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1731,0,-1,0,0,0,24,0,0,0,Burnley,Tottenham,Man Utd,Wolverhampton,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luke,Freeman,MID,SHU,5200000,0,8,1.6,3.07692307692308E-07,1.53846153846154E-06,0,7276,1,4,0,0,0,0,0,1.5,44,-3,0,8,3,0,0,0.2,0,0,1,0,0,0.1,1984,0,-1,0,0,253,15,0,0,24,Burnley,Tottenham,Man Utd,Wolverhampton,Newcastle,1,0.8,0.9,1.2,1.1,0.8,0.8,0.9,1.1,0.8,0.8,0.8,0.9,0.8,0.8,1.1,1,0.8,1,1,0.8,0.9,0.9,0.9,0.8,0.8,1.1,1.3,10.7
Christian,Fuchs,DEF,LEI,4400000,0,5,0.5,1.13636363636364E-07,1.13636363636364E-06,0,23379,0,2,0,0,0,0,0,1.1,254,-1,0,5,1,0,0,0,0,0,0,0,0,0.4,15606,0,-1,0,0,184,74,0,0,21,Crystal Palace,Arsenal,Brighton,Everton,Watford,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,6.4
Sam,Gallagher,FWD,SOU,4500000,0,0,0,0,0,0,4168,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,0,-1,0,0,0,4,0,0,0,Man City,Everton,Arsenal,Watford,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eric,Garcia,DEF,MCI,4500000,0,1,0.1,2.22222222222222E-08,2.22222222222222E-07,0,474,0,0,0,0,0,0,0,0.2,27,0,0,1,0,0,0,0,0,0,0,0,0,0,785,0,-1,0,0,27,16,0,0,4,Southampton,Liverpool,Chelsea,Newcastle,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
James,Garner,MID,MUN,4400000,0,1,0.1,2.27272727272727E-08,2.27272727272727E-07,0,16401,0,1,0,0,0,0,0,0.2,167,-1,0,1,1,0,0,0.2,0,0,0,0,0,0.3,19360,0,-1,0,0,8,52,0,0,3,Bournemouth,Brighton,Sheffield United,Aston Villa,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
Dwight,Gayle,FWD,NEW,5000000,0,2,0.2,4E-08,4E-07,0,683,0,0,0,0,0,0,0,0.4,107,0,0,2,0,0.1,0,0.5,0,0,0,0,0,0,1959,0,-1,0,0,6,83,0,0,5,West Ham,Bournemouth,Aston Villa,Man City,Sheffield United,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0
Paulo,Gazzaniga,GLK,TOT,4500000,0,14,1.4,3.11111111111111E-07,3.11111111111111E-06,0,20521,0,7,0,21,0,0,0,3.1,534,0,-1,14,0,0.7,0,3,3,0,0,0,0,2.1,139374,0,-1,0,0,352,9648,1,0,85,Everton,Sheffield United,West Ham,Bournemouth,Man Utd,0.8,0.8,0.7,0.7,0.7,0.9,0.7,0.8,0.9,0.7,0.8,0.9,0.7,1.1,0.7,0.7,0.7,0.8,0.7,1.2,1.1,0.7,1.6,0.7,0.9,0.8,1,0.7,16.7
Jean-Philippe,Gbamin,MID,EVE,4800000,0,4,0.4,8.33333333333333E-08,8.33333333333333E-07,0,6715,0,0,0,0,0,0,0,0.8,19,-2,0,4,2,0,0,0,0,0,1,0,0,0,2621,0,-1,0,0,135,1,0,0,14,Tottenham,Southampton,Norwich,Leicester,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,2.6
Rachid,Ghezzal,MID,LEI,5200000,0,0,0,0,0,0,3556,0,0,0,0,0,0,0,0,10,-3,0,0,3,0,0,0,0,0,0,0,0,0,496,0,-1,0,0,0,3,0,0,0,Crystal Palace,Arsenal,Brighton,Everton,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morgan,Gibbs-White,MID,WOL,4700000,0,7,0.7,1.48936170212766E-07,1.48936170212766E-06,0,5361,0,2,0,0,0,0,0,1.5,40,-3,1,7,3,0,0,0,0,0,0,0,1,0.1,2109,0,-1,0,0,119,20,-1,0,28,Arsenal,Aston Villa,Bournemouth,Sheffield United,West Ham,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,6.1
Ben,Gibson,DEF,BUR,4000000,0,0,0,0,0,0,103713,0,0,0,0,0,0,0,0,1157,0,0,0,0,0,0,0,0,0,0,0,0,2.6,64208,0,-1,0,0,0,288,0,0,0,Sheffield United,West Ham,Watford,Crystal Palace,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lewis,Gibson,DEF,EVE,4300000,0,0,0,0,0,0,7720,0,0,0,0,0,0,0,0,53,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,3201,0,-1,0,0,0,39,0,0,0,Tottenham,Southampton,Norwich,Leicester,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Billy,Gilmour,MID,CHE,4500000,0,1,0.1,2.22222222222222E-08,2.22222222222222E-07,0,1231,0,1,0,0,0,0,0,0.2,24,0,0,1,0,0,0,0,0,0,0,0,0,0,1857,0,-1,0,0,6,33,0,0,1,Watford,Crystal Palace,Man City,West Ham,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
Olivier,Giroud,FWD,CHE,6600000,0,5,1.2,1.81818181818182E-07,7.57575757575758E-07,0,161404,0,4,0,0,0,0,0,0.8,400,-4,0,5,4,0,0,0.2,0,0,1,0,0,1.1,55370,0,-1,0,0,120,103,0,0,15,Watford,Crystal Palace,Man City,West Ham,Aston Villa,0.6,0.8,0.6,0.7,0.9,0.6,0.6,0.6,0.7,0.6,0.6,0.9,0.6,0.8,0.6,0.9,1,0.6,0.9,0.6,0.6,0.6,0.9,0.6,0.6,1.2,0.6,0.6,8.8
Ben,Godfrey,DEF,NOR,4500000,1,9,0.8,1.77777777777778E-07,2E-06,0,14785,1,26,0,0,0,0,0,2,149,0,0,9,0,0.1,0,0.5,0,0,0,0,0,0.2,10374,0,-1,0,0,949,71,0,0,179,Brighton,Watford,Everton,Arsenal,Southampton,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.7,0.4,0.4,0.4,0.5,0.4,0.4,0.4,25.8
Angel,Gomes,MID,MUN,4800000,0,1,0.1,2.08333333333333E-08,2.08333333333333E-07,0,8349,0,1,0,0,0,0,0,0.2,64,-2,0,1,2,0,0,0,0,0,0,0,0,0.1,3957,0,-1,0,0,9,53,0,0,3,Bournemouth,Brighton,Sheffield United,Aston Villa,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
Heurelho da Silva,Gomes,GLK,WAT,4500000,0,0,0,0,0,0,6363,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0.2,3243,0,-1,0,0,0,34,0,0,0,Chelsea,Norwich,Burnley,Southampton,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joseph,Gomez,DEF,LIV,5200000,0,4,0.4,7.69230769230769E-08,7.69230769230769E-07,0,108077,0,1,0,0,0,0,0,0.8,549,-3,0,4,3,0,0,0.2,0,0,0,0,0,0.8,31816,0,-1,0,0,96,114,0,0,15,Aston Villa,Man City,Crystal Palace,Brighton,Everton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,2.8
Dan,Gosling,MID,BOU,4900000,0,0,0,0,0,0,827,0,0,0,0,0,0,0,0,4,-1,0,0,1,0,0,0,0,0,0,0,0,0,101,0,-1,0,0,0,1,0,0,0,Man Utd,Newcastle,Wolverhampton,Tottenham,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lee,Grant,GLK,MUN,4800000,0,0,0,0,0,0,3642,0,0,0,0,0,0,0,0,31,-2,1,0,2,0,0,0,0,0,0,0,0,0.1,478,0,-1,0,0,0,4,-1,0,0,Bournemouth,Brighton,Sheffield United,Aston Villa,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andre,Gray,FWD,WAT,5700000,2,20,2,3.50877192982456E-07,3.50877192982456E-06,0,60939,0,11,0,0,0,1,0,3.5,272,-3,0,20,3,0.2,0,1,2,0,0,0,0,0.4,32736,0,-1,0,0,518,133,0,0,67,Chelsea,Norwich,Burnley,Southampton,Leicester,1.8,1.7,2,2.1,1,1.8,1.2,2.1,1,2,1.3,1.1,2.3,1.1,2.1,1.1,1.2,1.4,1.1,1.5,1.2,1.7,1.3,2.6,1.5,1.2,1.4,1.2,34.3
Demarai,Gray,MID,LEI,5200000,4,10,1,1.92307692307692E-07,1.92307692307692E-06,0,28986,1,1,0,0,0,0,0,1.9,107,-3,0,10,3,0.3,0,1.5,0,0,0,0,1,0.3,6345,0,-1,0,0,162,75,0,0,30,Crystal Palace,Arsenal,Brighton,Everton,Watford,0.5,0.6,0.5,0.6,0.6,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.7,0.5,0.5,11.5
Jack,Grealish,MID,AVL,5900000,0,43,4.3,7.28813559322034E-07,7.28813559322034E-06,0,318051,3,16,0,0,0,2,0,7.3,6496,-1,0,43,1,0.9,0,5.2,5,0,2,0,3,4.4,227199,0,-1,0,1,893,2130,0,0,190,Liverpool,Wolverhampton,Newcastle,Man Utd,Chelsea,0,4.2,5.8,2.8,2.6,4.4,5.2,4.5,5.5,4,3.3,3.2,3.5,5.9,4.2,5.1,4.5,5.9,2.3,4.3,3.6,5.4,2.7,5.4,5.4,3,5.5,2.9,82.5
Andre,Green,MID,AVL,4900000,0,0,0,0,0,0,1177,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,195,0,-1,0,0,0,2,0,0,0,Liverpool,Wolverhampton,Newcastle,Man Utd,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mason,Greenwood,FWD,MUN,4300000,1,8,1,2.32558139534884E-07,1.86046511627907E-06,0,967784,0,3,0,0,0,0,0,1.9,9218,-2,0,8,2,0.2,0,0.8,0,0,0,0,0,10.9,646154,0,-1,0,0,112,5586,0,0,18,Bournemouth,Brighton,Sheffield United,Aston Villa,Tottenham,0.5,0.5,0.5,0.7,0.9,0.5,0.8,0.5,0.5,0.5,0.5,1,0.5,0.7,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.6,0.5,9.2
Pascal,Gro?,MID,BHA,6400000,1,35,3.2,5E-07,5.46875E-06,0,83877,0,9,0,0,0,1,0,5.5,950,-1,0,35,1,0.7,0,4.2,2,0,3,0,2,0.7,76638,0,-1,0,0,747,611,0,0,151,Norwich,Man Utd,Leicester,Liverpool,Arsenal,3.4,1.9,2.6,1.9,2.3,3.4,2.2,3.8,1.9,3.6,2.5,2.1,3.1,2.9,2,3.8,3.7,3.4,2.9,3.4,1.6,3.4,2,2.2,1.8,3.2,3.7,2.3,75.1
Vicente,Guaita,GLK,CRY,5000000,2,32,3.6,7.2E-07,6.4E-06,0,43582,1,10,0,23,0,0,0,6.4,365,0,0,32,0,0.2,0,1.2,2,0,3,0,0,0.6,46682,0,-1,0,1,810,89,0,0,160,Leicester,Chelsea,Liverpool,Burnley,Bournemouth,4.2,2.5,3.9,2.2,3.3,3.2,3.9,3.8,4.6,3.8,2.6,3.9,2.7,3.5,3.6,3.6,5.3,2.5,4.6,2.2,3.1,3.9,2.6,3.7,3.4,4.8,2.8,4.9,17.3
Johann Berg,Gudmundsson,MID,BUR,5900000,0,17,1.7,2.88135593220339E-07,2.88135593220339E-06,0,109781,0,2,0,0,0,1,0,2.9,300,-1,0,17,1,0.1,0,0.8,1,0,3,0,0,0.5,79184,0,-1,0,0,309,1,0,0,58,Sheffield United,West Ham,Watford,Crystal Palace,Man City,0,0,0,0,0,0.8,1.5,1,0.8,1.3,1.2,0.8,1,0.8,1.4,1.1,1.5,0.8,1.2,0.8,1.5,0.8,1.5,0.8,0.8,1.3,0.8,1.4,26.7
Addji Keaninkin Marc-Israel,Guehi,DEF,CHE,4000000,0,0,0,0,0,0,1311,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0.1,3319,0,-1,0,0,0,102,0,0,0,Watford,Crystal Palace,Man City,West Ham,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matteo,Guendouzi,MID,ARS,4700000,2,29,2.6,5.53191489361702E-07,6.17021276595745E-06,0,438149,3,14,0,0,0,0,0,6.2,8105,2,0,29,-2,0.4,0,2,2,0,2,0,2,10.4,741629,0,-1,0,0,961,4138,0,0,165,Wolverhampton,Leicester,Southampton,Norwich,Brighton,2.5,1.3,2,1.4,2.6,1.4,1.3,1.4,2,1.8,2.5,1.5,2.9,1.3,1.6,2.8,2.8,1.3,2.1,1.7,2.3,2.6,2.1,1.9,1.3,1.6,1.3,2.9,47.8
Idrissa,Gueye,MID,EVE,5000000,0,0,0,0,0,0,1896,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,278,0,-1,0,0,0,4,0,0,0,Tottenham,Southampton,Norwich,Leicester,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frederic,Guilbert,DEF,AVL,4400000,6,30,3.3,7.5E-07,6.81818181818182E-06,0,41385,3,11,0,0,0,0,0,6.8,552,-1,0,30,1,0.7,0,3.2,0,0,3,0,2,0.8,55832,0,-1,0,0,782,293,0,0,133,Liverpool,Wolverhampton,Newcastle,Man Utd,Chelsea,0,2.3,4.8,2.3,2,3.8,2.7,3.2,4.1,2.7,1.8,2.9,2,4.2,1.8,4.5,3.2,3.3,2.1,3.4,3.2,3.2,2.6,4.3,4.4,3,3.5,2.7,30.8
Ilkay,Gundogan,MID,MCI,5200000,1,21,2.1,4.03846153846154E-07,4.03846153846154E-06,0,146537,3,10,0,0,0,1,0,4,1161,-3,0,21,3,0.6,0,3.2,1,0,2,0,0,1.6,57247,0,-1,0,0,685,1679,0,0,138,Southampton,Liverpool,Chelsea,Newcastle,Burnley,1.1,1.1,1.1,1.5,1.4,1.6,1.4,1.1,1.7,1.8,1.8,1,1.6,2.3,1.1,1.2,1,1.6,1.1,1.7,1,1,1.9,1.7,1.4,1.7,1.7,1.6,56.7
Angus,Gunn,GLK,SOU,4500000,0,29,2.9,6.44444444444444E-07,6.44444444444444E-06,0,122770,0,25,0,30,0,0,0,6.4,4923,0,0,29,0,0.2,0,0.8,3,0,2,0,0,2.9,234671,0,-1,0,1,900,100,0,0,166,Man City,Everton,Arsenal,Watford,Norwich,2.6,3.4,2.3,2.6,2.5,3.5,2.5,3.2,2.5,2.8,2.9,2.5,1.8,3,3,2,3.2,3.1,3.2,2.5,2,3.1,1.6,3.3,2.7,2,2.2,1.8,22.1
Sebastien,Haller,FWD,WHU,7400000,5,46,4.6,6.21621621621622E-07,6.21621621621622E-06,0,495425,1,16,0,0,0,4,0,6.2,9464,-1,0,46,1,0.5,0,3.5,5,0,3,0,2,4.6,523874,0,-1,0,1,900,993,0,0,174,Newcastle,Burnley,Tottenham,Chelsea,Wolverhampton,5.3,4.7,6.9,5,4.5,6,6.6,0,4.4,5.3,5.2,3.8,6.5,3.8,5.5,5,4.6,5.8,4.6,4.9,5.4,6,3.8,6.3,5.3,6.3,4.7,6.3,89.7
Grant,Hanley,DEF,NOR,4000000,0,1,0.3,7.5E-08,2.5E-07,0,202336,0,8,0,0,0,0,0,0.2,2770,0,0,1,0,0,0,0,0,0,0,0,0,2.7,213112,1,-1,0,0,270,88,0,0,33,Brighton,Watford,Everton,Arsenal,Southampton,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,7.8
,Harry Wilson,MID,BOU,6000000,3,34,3.4,5.66666666666667E-07,5.66666666666667E-06,0,266077,1,10,0,0,0,3,0,5.7,3654,0,0,34,0,0.4,0,2.2,1,0,2,0,0,2.7,358744,0,-1,0,0,646,1734,0,0,116,Man Utd,Newcastle,Wolverhampton,Tottenham,Crystal Palace,3.6,3,3.5,2.3,2.6,2.3,2.1,3.7,3.6,2.9,2.4,4,2.4,3.6,3.2,4.2,2.7,2.7,2.2,3.6,3.4,3.9,2.3,3.3,2.8,1.9,2.8,2.5,48.7
