FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Laurent,Koscielny,DEF,ARS,5000000,0,0,0,0,0,0,12704,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1,616,0,-1,0,0,0,4,0,0,0,Everton,West Ham,Brighton,Southampton,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0
Cheikhou,Kouyate,MID,CRY,4900000,3,67,2.7,5.51020408163265E-07,1.36734693877551E-05,0,27091,1,23,0,0,0,1,0,13.7,484,-1,0,67,1,0.3,0,1.7,4,0,7,0,2,0.2,28698,0,-1,0,0,1803,42,0,0,226,Newcastle,Brighton,Watford,Bournemouth,Liverpool,0,2,2.6,2.2,1.5,2.6,1.6,1.9,1.6,2.4,2.2,2,63.6
Mateo,Kovacic,MID,CHE,5300000,4,56,2.3,4.33962264150943E-07,1.05660377358491E-05,0,150087,7,27,0,0,0,1,0,10.6,333,-2,0,56,2,0.4,0,2,6,0,2,0,3,0.9,122145,0,-1,0,0,1588,1269,0,0,374,Tottenham,Bournemouth,Everton,Aston Villa,Man City,1.5,1.8,1.9,1.3,1.2,1.5,2,1.6,2.4,1.8,1.2,1.8,93.5
Emil,Krafth,DEF,NEW,4300000,0,21,0.807692307692308,1.8783542039356E-07,4.88372093023256E-06,0,7073,0,12,0,0,0,0,0,4.9,27,-2,0,21,2,0,0,0,0,0,2,0,0,0.1,4650,0,-1,0,0,561,2,0,0,107,Crystal Palace,Burnley,Southampton,Sheffield United,Aston Villa,0,0,0.4,0.4,0.7,0.4,0.6,0.4,0.4,0.6,0.4,0.4,12.2
Tim,Krul,GLK,NOR,4500000,2,81,3.2,7.11111111111111E-07,1.8E-05,0,165516,4,44,0,89,0,0,0,18,1224,0,0,81,0,1.1,0,5,9,0,4,0,0,2.3,222010,1,-1,2,2,2250,1546,0,0,467,Wolverhampton,Leicester,Sheffield United,Southampton,Everton,2.3,3.2,2.7,2.6,4,2,3.6,2.5,4.3,2.9,3,2.5,72.3
Alexandre,Lacazette,FWD,ARS,9300000,0,71,3.7,3.97849462365591E-07,7.63440860215054E-06,0,424611,5,18,0,0,0,6,0,7.6,6200,-2,0,71,2,0.4,0,3.7,7,0,3,0,4,2.2,315225,0,-1,0,1,1280,2116,0,0,245,Everton,West Ham,Brighton,Southampton,Norwich,4.4,0,4.5,3.5,4.6,5.2,3.4,3.6,3.8,3.3,3.6,4.4,127
Adam,Lallana,MID,LIV,5700000,0,25,0.961538461538462,1.68690958164642E-07,4.3859649122807E-06,0,10395,1,4,0,0,0,1,0,4.4,40,-3,0,25,3,0,0,0.2,1,0,1,0,1,0.1,5650,0,-1,0,0,336,11,0,0,84,West Ham,Watford,Bournemouth,Everton,Crystal Palace,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,22.7
Erik,Lamela,MID,TOT,5700000,4,46,1.76923076923077,3.10391363022942E-07,8.07017543859649E-06,0,510320,2,9,0,0,0,2,0,8.1,180,-3,0,46,3,0.3,0,1.7,2,0,3,0,3,1.1,488398,0,-1,0,1,852,607,0,0,171,Chelsea,Wolverhampton,Burnley,Man Utd,West Ham,0.9,1.3,1,1.3,1.2,1.4,1.4,1,1.4,1,1,0.9,68.4
Tariq,Lamptey,DEF,BHA,4000000,0,1,0.0384615384615385,9.61538461538462E-09,2.5E-07,0,4699,0,0,0,0,0,0,0,0.2,216,0,0,1,0,0,0,0,0,0,0,0,0,0.1,10868,0,-1,0,0,31,114,0,0,8,Sheffield United,Crystal Palace,Wolverhampton,Arsenal,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0
Henri,Lansbury,MID,AVL,4400000,0,11,0.423076923076923,9.61538461538462E-08,2.5E-06,0,64216,0,6,0,0,0,0,0,2.5,126,-1,0,11,1,0,0,0,0,0,0,0,0,0.4,68807,0,-1,0,0,189,10,0,0,34,Southampton,Leicester,Chelsea,Newcastle,Wolverhampton,0.2,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,5.5
Manuel,Lanzini,MID,WHU,6200000,0,45,1.73076923076923,2.79156327543424E-07,7.25806451612903E-06,0,315020,0,24,0,0,0,0,0,7.3,181,-3,0,45,3,0.1,0,0.8,3,0,2,0,3,0.7,267929,0,-1,0,0,1182,61,0,0,221,Liverpool,Southampton,Arsenal,Wolverhampton,Tottenham,0.9,1.1,0.9,1.2,0.9,0.9,1,1.3,0.9,1.3,0.9,1.2,86.1
Aymeric,Laporte,DEF,MCI,6300000,1,22,0.846153846153846,1.34310134310134E-07,3.49206349206349E-06,0,571748,1,3,0,0,0,0,0,3.5,1074,-2,0,22,2,0.4,0,2.3,0,0,3,0,0,2.1,151438,0,-1,0,0,504,2039,0,0,118,Leicester,Man Utd,Burnley,Chelsea,Liverpool,0.4,0,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.4,15.5
Jamaal,Lascelles,DEF,NEW,4300000,1,52,3.1,7.2093023255814E-07,1.2093023255814E-05,0,503696,2,25,0,0,0,1,0,12.1,1909,-2,0,52,2,0.5,0,2.3,3,0,5,0,0,4.2,327660,0,-1,0,1,1450,4922,0,0,260,Crystal Palace,Burnley,Southampton,Sheffield United,Aston Villa,2.6,2.9,2.4,3.1,4.6,2.3,4.2,2.2,2.3,4.3,2.4,3.3,42.2
Valentino,Lazaro,MID,NEW,5500000,-1,2,0.0769230769230769,1.3986013986014E-08,3.63636363636364E-07,0,596,0,3,0,0,0,0,0,0.4,165,0,0,2,0,0.1,0,0.7,0,0,0,0,0,0,1189,0,-1,0,0,199,16,0,1,14,Crystal Palace,Burnley,Southampton,Sheffield United,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,7.4
Moritz,Leitner,MID,NOR,4300000,0,16,0.615384615384615,1.43112701252236E-07,3.72093023255814E-06,0,31053,1,16,0,0,0,0,0,3.7,141,-2,0,16,2,0,0,0,0,0,1,0,0,0.2,24080,0,-1,0,0,683,167,0,0,102,Wolverhampton,Leicester,Sheffield United,Southampton,Everton,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,28.8
Florian,Lejeune,DEF,NEW,4400000,0,24,0.923076923076923,2.0979020979021E-07,5.45454545454545E-06,0,3573,0,10,0,0,0,2,0,5.5,359,-1,0,24,1,0,0,0,1,0,1,0,0,0.1,8171,0,-1,0,1,440,37,0,0,88,Crystal Palace,Burnley,Southampton,Sheffield United,Aston Villa,0.5,0.5,0.5,0.5,0.9,0.5,0.7,0.5,0.5,0.7,0.5,0.5,22.5
Mario,Lemina,MID,SOU,4700000,0,0,0,0,0,0,10546,0,0,0,0,0,0,0,0,5,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,1394,0,-1,0,0,0,1,0,0,0,Aston Villa,West Ham,Newcastle,Norwich,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0
Aaron,Lennon,MID,BUR,4600000,0,14,0.538461538461538,1.17056856187291E-07,3.04347826086957E-06,0,10679,4,15,0,0,0,0,0,3,28,-4,0,14,4,0,0,0,0,0,0,0,0,0.1,5099,0,-1,0,0,484,27,0,0,48,Bournemouth,Newcastle,Tottenham,Man City,Watford,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,9.5
Bernd,Leno,GLK,ARS,5000000,2,97,3.6,7.2E-07,1.94E-05,0,488630,2,36,0,98,0,0,0,19.4,3379,0,0,97,0,1,0,5,6,0,6,0,0,5.2,435906,0,-1,1,1,2430,1498,0,0,527,Everton,West Ham,Brighton,Southampton,Norwich,4.7,0,5,3.3,3.2,4.4,2.9,3.7,4.2,3.9,4.3,4,73.6
Jefferson,Lerma,MID,BOU,4800000,0,36,1.6,3.33333333333333E-07,7.5E-06,0,20319,9,29,0,0,0,0,0,7.5,81,-2,0,36,2,-0.1,0,-0.7,2,0,3,0,1,0.1,11291,0,-1,0,0,1773,3,0,1,233,Burnley,Chelsea,Liverpool,Crystal Palace,Wolverhampton,0,0.8,0.8,1,0.9,1.3,0.8,0.9,0.8,0.8,0.9,0.8,44.6
Harry,Lewis,GLK,SOU,4000000,0,0,0,0,0,0,6619,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0.2,13919,0,-1,0,0,0,40,0,0,0,Aston Villa,West Ham,Newcastle,Norwich,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamal,Lewis,DEF,NOR,4400000,1,24,1.4,3.18181818181818E-07,5.45454545454545E-06,0,37946,2,32,0,0,0,0,0,5.5,62,-1,0,24,1,0.2,0,1,0,0,2,0,0,0.2,32147,0,-1,0,0,1315,31,0,0,224,Wolverhampton,Leicester,Sheffield United,Southampton,Everton,0.7,0.9,0.7,0.7,1.2,0.7,1,0.7,1.3,0.7,0.8,0.7,45.9
,Lewis Cook,MID,BOU,5000000,0,28,1.07692307692308,2.15384615384615E-07,5.6E-06,0,5180,3,16,0,0,0,0,0,5.6,42,0,0,28,0,0,0,0,0,0,2,0,1,0,6128,0,-1,0,0,830,30,0,0,125,Burnley,Chelsea,Liverpool,Crystal Palace,Wolverhampton,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.5,27
Victor,Lindelof,DEF,MUN,5300000,6,69,2.9,5.47169811320755E-07,1.30188679245283E-05,0,119716,4,26,0,0,0,1,0,13,355,-2,0,69,2,0.7,0,3.7,4,0,6,0,0,1.2,90501,1,-1,0,0,2160,232,0,0,390,Watford,Everton,Man City,Tottenham,Sheffield United,3,2.3,2.7,2.8,2.8,2.1,3.1,3,2.3,2.3,3.9,2.1,53.8
Jesse,Lingard,MID,MUN,6300000,0,25,0.961538461538462,1.52625152625153E-07,3.96825396825397E-06,0,124437,3,14,0,0,0,0,0,4,170,-2,0,25,2,0,0,0.3,0,0,1,0,0,0.7,60401,0,-1,0,0,882,113,0,0,73,Watford,Everton,Man City,Tottenham,Sheffield United,0.5,0.5,0.5,0.5,0.7,0.5,0.6,0.5,0.5,0.5,0.5,0.5,59.1
Hugo,Lloris,GLK,TOT,5300000,3,45,1.73076923076923,3.2656023222061E-07,8.49056603773585E-06,0,646565,0,13,0,44,0,0,0,8.5,1232,-2,0,45,2,1.3,0,6.7,4,0,2,0,0,3.5,244433,0,-1,1,1,908,1896,0,0,218,Chelsea,Wolverhampton,Burnley,Man Utd,West Ham,1.1,1.1,0.9,1.5,1.8,1,1.7,0.9,1,1.3,1.2,1.1,33
Giovani,Lo Celso,MID,TOT,7300000,1,24,0.923076923076923,1.26448893572181E-07,3.28767123287671E-06,0,48863,3,8,0,0,0,0,0,3.3,446,-2,0,24,2,0.2,0,1.3,0,0,3,0,0,0.4,25033,0,-1,0,0,732,650,0,0,108,Chelsea,Wolverhampton,Burnley,Man Utd,West Ham,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,45.6
Jurgen,Locadia,FWD,BHA,5200000,0,3,1.5,2.88461538461538E-07,5.76923076923077E-07,0,23699,0,1,0,0,0,0,0,0.6,14,-3,0,3,3,0,0,0,0,0,1,0,0,0.1,6732,0,-1,0,0,85,4,0,0,5,Sheffield United,Crystal Palace,Wolverhampton,Arsenal,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,3.3
Ruben,Loftus-Cheek,MID,CHE,6300000,0,0,0,0,0,0,5474,0,0,0,0,0,0,0,0,45,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,2142,0,-1,0,0,0,444,0,0,0,Tottenham,Bournemouth,Everton,Aston Villa,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0
Andy,Lonergan,GLK,LIV,4200000,0,0,0,0,0,0,2953,0,0,0,0,0,0,0,0,4,-3,0,0,3,0,0,0,0,0,0,0,0,0,2271,0,-1,0,0,0,0,0,0,0,West Ham,Watford,Bournemouth,Everton,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0
Kevin,Long,DEF,BUR,4300000,0,1,0.0384615384615385,8.94454382826476E-09,2.32558139534884E-07,0,9129,0,0,0,0,0,0,0,0.2,41,-2,0,1,2,0,0,0,0,0,0,0,0,0.1,4089,0,-1,0,0,2,37,0,0,2,Bournemouth,Newcastle,Tottenham,Man City,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0
Shane,Long,FWD,SOU,4600000,9,49,2.9,6.30434782608696E-07,1.06521739130435E-05,0,354899,0,16,0,0,0,2,0,10.7,1443,-4,0,49,4,0.9,0,4.3,4,0,2,0,3,2.2,148900,0,-1,0,1,965,11085,0,0,124,Aston Villa,West Ham,Newcastle,Norwich,Arsenal,3,2.9,2.4,3.4,2.6,2.9,2.6,2.5,2.6,2.7,3,1.8,77.9
Sean,Longstaff,MID,NEW,5000000,1,36,1.8,3.6E-07,7.2E-06,0,52386,2,24,0,0,0,0,0,7.2,139,0,0,36,0,0.3,0,1.3,0,0,2,0,2,0.3,21089,0,-1,0,0,1286,161,0,1,156,Crystal Palace,Burnley,Southampton,Sheffield United,Aston Villa,0.9,1.5,1.1,1.8,1.3,1,1.3,0.9,1,1.1,0.9,0.9,54.2
Ademola,Lookman,MID,EVE,5000000,0,0,0,0,0,0,618,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,222,0,-1,0,0,0,1,0,0,0,Arsenal,Man Utd,Chelsea,Liverpool,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0
Jonas,Lossl,GLK,EVE,4300000,0,0,0,0,0,0,29621,0,0,0,0,0,0,0,0,83,-2,0,0,2,0,0,0,0,0,0,0,0,0.3,2315,0,-1,0,0,0,0,0,0,0,Arsenal,Man Utd,Chelsea,Liverpool,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0
Dejan,Lovren,DEF,LIV,5300000,0,16,0.615384615384615,1.1611030478955E-07,3.0188679245283E-06,0,64447,1,8,0,0,0,0,0,3,26,-2,0,16,2,0,0,0,0,0,0,0,1,0.2,52111,0,-1,0,0,669,15,0,0,130,West Ham,Watford,Bournemouth,Everton,Crystal Palace,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,24.6
Matthew,Lowton,DEF,BUR,4200000,0,41,2.7,6.42857142857143E-07,9.76190476190476E-06,0,108598,2,26,0,0,0,0,0,9.8,1018,-3,0,41,3,0.5,0,2,0,0,5,0,1,0.4,109382,0,-1,0,0,1350,8,0,0,236,Bournemouth,Newcastle,Tottenham,Man City,Watford,0,0,0,0,0,2.3,2.3,2.9,2.3,2.2,2.2,2.7,45.9
,Lucas Moura,MID,TOT,7100000,2,73,2.9,4.08450704225352E-07,1.02816901408451E-05,0,1136638,2,20,0,0,0,4,0,10.3,5183,-4,0,73,4,0.5,0,3.3,1,0,3,0,3,5,750368,0,-1,0,0,1540,7368,0,0,229,Chelsea,Wolverhampton,Burnley,Man Utd,West Ham,1.9,2.8,2.3,2.8,2.6,3.1,3,2.3,2.9,2.2,2.2,2.1,125.3
Romelu,Lukaku,FWD,MUN,8500000,0,0,0,0,0,0,31483,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0.3,2220,0,-1,0,0,0,18,0,0,0,Watford,Everton,Man City,Tottenham,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0
John,Lundstram,DEF,SHU,5000000,1,116,4.46153846153846,8.92307692307692E-07,2.32E-05,0,1264049,4,20,0,0,0,4,0,23.2,81058,10,0,116,-10,0.6,0,3,12,0,8,0,3,42,3603457,0,-1,0,4,1975,5102,0,0,428,Brighton,Norwich,Newcastle,Man Utd,Tottenham,5.4,0,5.7,5.6,4.5,6.2,4.2,4.5,5,4.8,6,4.8,106.5
Alexis,Mac Allister,MID,BHA,5500000,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,461,0,-1,0,0,0,51,0,0,0,Sheffield United,Crystal Palace,Wolverhampton,Arsenal,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0
James,Maddison,MID,LEI,7400000,2,114,4.4,5.94594594594595E-07,1.54054054054054E-05,0,2223054,4,24,0,0,0,6,0,15.4,25540,4,0,114,-4,0.2,0,1.7,14,0,8,0,5,20.2,2908094,0,-1,0,1,2219,35794,0,0,472,Man City,Norwich,Aston Villa,Watford,Brighton,3.4,4.1,4.8,4.7,5.1,4.1,4.8,4.5,4.8,5.9,3.5,4.9,225.8
Harry,Maguire,DEF,MUN,5200000,6,83,3.1,5.96153846153846E-07,1.59615384615385E-05,0,1082720,2,29,0,0,0,1,0,16,2050,-3,0,83,3,1.7,0,9,5,0,7,0,0,10.3,550170,0,-1,0,1,2430,15361,0,0,466,Watford,Everton,Man City,Tottenham,Sheffield United,3.3,2.5,3,3.1,3.1,2.4,3.4,3.3,2.5,2.6,4.3,2.3,107.5
Riyad,Mahrez,MID,MCI,8500000,8,120,4.61538461538462,5.42986425339366E-07,1.41176470588235E-05,0,1382568,0,10,0,0,0,7,0,14.1,24655,0,0,120,0,0.4,0,3.3,14,0,6,0,10,8,1700205,0,-1,0,4,1351,8722,0,0,475,Leicester,Man Utd,Burnley,Chelsea,Liverpool,4,0,4,5.5,4.3,3.8,5.5,6,4.7,5.8,5,5.3,200.7
Archie,Mair,GLK,NOR,4000000,0,0,0,0,0,0,3269,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0.1,6674,0,-1,0,0,0,26,0,0,0,Wolverhampton,Leicester,Sheffield United,Southampton,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0
Ainsley,Maitland-Niles,DEF,ARS,4500000,0,36,2.6,5.77777777777778E-07,8E-06,0,621768,3,19,0,0,0,0,0,7.8,1410,-5,1,36,5,0,0,0,3,0,3,0,2,2.4,589839,0,-1,0,1,1210,113,-1,1,216,Everton,West Ham,Brighton,Southampton,Norwich,3,0,3.2,2,1.9,2.8,1.7,2.3,2.6,2.4,2.8,2.4,44.9
Sadio,Mane,MID,LIV,12300000,0,152,6.6,5.36585365853658E-07,1.23577235772358E-05,0,3403848,2,12,0,0,0,12,0,12.4,4231,8,0,152,-8,0.1,0,1.2,18,0,9,0,8,23,3853394,0,-1,0,6,1807,27274,0,0,443,West Ham,Watford,Bournemouth,Everton,Crystal Palace,8.2,8.4,9.1,7.7,8.4,6.1,8.3,7.9,8.9,8.2,7.3,8.2,205.7
Javier,Manquillo,DEF,NEW,4300000,0,32,1.23076923076923,2.86225402504472E-07,7.44186046511628E-06,0,27721,2,12,0,0,0,0,0,7.4,71,-2,0,32,2,0,0,0,4,0,3,0,1,0.1,23841,0,-1,0,1,800,1,0,0,137,Crystal Palace,Burnley,Southampton,Sheffield United,Aston Villa,0,0,0.6,0.7,1.3,0.6,1.1,0.6,0.6,1.2,0.6,0.8,19.2
Solomon,March,MID,BHA,4600000,0,24,0.923076923076923,2.0066889632107E-07,5.21739130434783E-06,0,57748,2,12,0,0,0,0,0,5.2,93,-4,0,24,4,0.2,0,0.7,3,0,2,0,1,0.2,34515,0,-1,0,0,736,72,0,0,99,Sheffield United,Crystal Palace,Wolverhampton,Arsenal,Leicester,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,49
Pablo,Mari,DEF,ARS,4900000,0,0,0,0,0,0,2071,0,0,0,0,0,0,0,0,340,-1,0,0,1,0,0,0,0,0,0,0,0,0,4453,0,-1,0,0,0,31,0,0,0,Everton,West Ham,Brighton,Southampton,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0
Adrian,Mariappa,DEF,WAT,4200000,0,24,0.923076923076923,2.1978021978022E-07,5.71428571428571E-06,0,25056,2,25,0,0,0,0,0,5.7,666,-3,0,24,3,0,0,0,1,0,3,0,0,0.3,30866,1,-1,0,0,1226,73,0,1,168,Man Utd,Liverpool,Crystal Palace,Leicester,Burnley,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.5,28.7
Anthony,Martial,MID,MUN,8000000,8,112,5.3,6.625E-07,1.4E-05,0,2344326,1,20,0,0,0,10,0,14,6971,5,-1,112,-5,0.8,1,6.3,7,0,8,0,3,14.4,2884640,0,-1,0,2,1710,47252,1,0,294,Watford,Everton,Man City,Tottenham,Sheffield United,7.3,4.8,5.1,4,7.5,5.1,7.4,4.3,6.4,5.1,6.6,4.3,163.2
David,Martin,GLK,WHU,4000000,0,20,0.769230769230769,1.92307692307692E-07,5E-06,0,91333,1,6,0,15,0,0,0,5,2224,0,0,20,0,0,0,0,2,0,2,0,0,1.7,195010,0,-1,0,1,435,695,0,0,86,Liverpool,Southampton,Arsenal,Wolverhampton,Tottenham,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.6,11.2
,Martinelli,FWD,ARS,4600000,0,39,1.5,3.26086956521739E-07,8.47826086956522E-06,0,318595,1,9,0,0,0,3,0,8.5,21290,1,0,39,-1,0.2,0,0.7,5,0,2,0,1,3.7,488743,0,-1,0,0,656,1748,0,0,129,Everton,West Ham,Brighton,Southampton,Norwich,1.1,0,1.2,0.8,1.2,1.5,0.8,0.8,0.9,0.8,0.8,1.1,42.5
Emiliano,Martinez,GLK,ARS,4300000,0,0,0,0,0,0,13860,0,0,0,0,0,0,0,0,51,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,5640,0,-1,0,0,0,26,0,0,0,Everton,West Ham,Brighton,Southampton,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0
Adam,Masina,DEF,WAT,4300000,1,39,1.5,3.48837209302326E-07,9.06976744186047E-06,0,9883,3,18,0,0,0,1,0,9.1,444,-2,0,39,2,0.7,0,3,1,0,4,0,0,0.3,20331,0,-1,0,0,1041,124,0,0,186,Man Utd,Liverpool,Crystal Palace,Leicester,Burnley,0.8,1,0.9,0.9,0.8,0.8,0.9,1.2,1.5,1.1,0.9,0.8,41
Arthur,Masuaku,DEF,WHU,4200000,0,25,0.961538461538462,2.28937728937729E-07,5.95238095238095E-06,0,102840,3,18,0,0,0,0,0,6,189,-3,0,25,3,0,0,0.2,3,0,2,0,1,0.4,98161,0,-1,0,1,908,95,0,1,160,Liverpool,Southampton,Arsenal,Wolverhampton,Tottenham,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.9,41.4
Juan,Mata,MID,MUN,6200000,0,35,1.34615384615385,2.1712158808933E-07,5.64516129032258E-06,0,41123,1,8,0,0,0,0,0,5.6,413,-3,0,35,3,0.2,0,1,2,0,4,0,2,0.4,24367,0,-1,0,1,709,83,0,0,133,Watford,Everton,Man City,Tottenham,Sheffield United,1,0.7,0.7,0.7,1.1,0.7,1,0.7,0.8,0.7,0.8,0.7,51.1
Nemanja,Matic,MID,MUN,4800000,3,23,0.884615384615385,1.84294871794872E-07,4.79166666666667E-06,0,43122,1,7,0,0,0,0,0,4.8,113,-2,0,23,2,0.4,0,2,0,0,5,0,0,0.3,16030,0,-1,0,0,778,249,0,0,124,Watford,Everton,Man City,Tottenham,Sheffield United,0.5,0.4,0.4,0.4,0.6,0.4,0.5,0.4,0.4,0.4,0.4,0.4,30.3
Joel,Matip,DEF,LIV,5200000,0,32,1.23076923076923,2.36686390532544E-07,6.15384615384615E-06,0,492489,0,5,0,0,0,1,0,6.2,138,-3,0,32,3,0,0,0,4,0,2,0,0,1.1,445849,0,-1,0,0,630,45,0,0,141,West Ham,Watford,Bournemouth,Everton,Crystal Palace,1,0.6,0.7,0.7,0.7,0.6,1.2,0.6,0.6,0.6,0.6,0.8,25
,Matthew Longstaff,MID,NEW,4500000,0,25,0.961538461538462,2.13675213675214E-07,5.55555555555556E-06,0,37273,1,9,0,0,0,2,0,5.6,223,0,0,25,0,0,0,0,2,0,1,0,0,0.2,47385,0,-1,0,1,544,75,0,0,98,Crystal Palace,Burnley,Southampton,Sheffield United,Aston Villa,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,18.2
Neal,Maupay,FWD,BHA,5800000,9,97,3.7,6.37931034482759E-07,1.67241379310345E-05,0,405924,3,27,0,0,0,8,0,16.7,1873,-2,0,97,2,0.6,0,3.3,15,0,5,0,2,1.8,493132,0,-1,0,1,1929,5623,0,0,272,Sheffield United,Crystal Palace,Wolverhampton,Arsenal,Leicester,2.7,4.4,3.3,4.3,3,4.6,4.2,3.4,4.3,4.5,4.1,3.3,180.2
Konstantinos,Mavropanos,DEF,ARS,4400000,0,0,0,0,0,0,4854,0,0,0,0,0,0,0,0,7,-1,0,0,1,0,0,0,0,0,0,0,0,0,1094,0,-1,0,0,0,0,0,0,0,Everton,West Ham,Brighton,Southampton,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0
James,McArthur,MID,CRY,5200000,2,66,2.5,4.80769230769231E-07,1.26923076923077E-05,0,116631,5,25,0,0,0,0,0,12.7,267,-3,0,66,3,0.4,0,2,2,0,8,0,3,0.6,40963,0,-1,0,0,2267,222,0,0,311,Newcastle,Brighton,Watford,Bournemouth,Liverpool,2.5,1.7,2.4,2,1.3,2.3,1.4,1.7,1.4,2.2,1.9,1.8,108.6
Oliver,McBurnie,FWD,SHU,5700000,2,56,2.2,3.85964912280702E-07,9.82456140350877E-06,0,32486,3,15,0,0,0,4,0,9.8,913,-3,0,56,3,0.4,0,2,4,0,6,0,0,0.3,38170,0,-1,0,0,1339,236,0,0,190,Brighton,Norwich,Newcastle,Man Utd,Tottenham,2,0,2.4,1.3,1.5,2.1,1.6,1.6,1.8,1.4,1.9,2.3,99.8
Alex,McCarthy,GLK,SOU,4400000,7,54,3.2,7.27272727272727E-07,1.22727272727273E-05,0,99748,0,23,0,48,0,0,0,12.3,1069,-1,0,54,1,0.7,0,3.3,2,0,4,0,0,4.1,347080,0,-1,0,0,1530,10972,0,0,289,Aston Villa,West Ham,Newcastle,Norwich,Arsenal,4.3,4,4,3.3,2.3,3,2.5,3.4,2.9,3.1,3.1,2.6,37.6
James,McCarthy,MID,CRY,4300000,2,27,1.03846153846154,2.41502683363149E-07,6.27906976744186E-06,0,65850,6,16,0,0,0,0,0,6.3,694,-2,0,27,2,0.4,0,1.7,0,0,1,0,0,0.8,65908,0,-1,0,0,1035,2257,0,0,129,Newcastle,Brighton,Watford,Bournemouth,Liverpool,0.6,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,36.1
John,McGinn,MID,AVL,5400000,0,61,3.4,6.2962962962963E-07,1.12962962962963E-05,0,1333714,2,30,0,0,0,3,0,11.3,999,-1,0,61,1,0,0,0,4,0,3,0,2,2.7,1282921,0,-1,0,0,1537,12,0,0,253,Southampton,Leicester,Chelsea,Newcastle,Wolverhampton,0,0,0,3,2.7,3.7,1.9,3.7,3.6,2.4,3.8,2.3,113.5
