FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW5Forecast,GW6Forecast,GW7Forecast,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
,Emerson,DEF,CHE,5500000,0,4,1,1.81818181818182E-07,7.27272727272727E-07,0,130608,0,9,0,0,0,0,0,0.7,21810,0,0,4,0,0.2,0,1,0,0,0,0,0,1.8,151830,0,-1,0,0,360,161,0,0,71,Wolverhampton,Liverpool,Brighton,Southampton,Newcastle,0,0,0,0,0,0.5,0.5,0.7,0.5,0.5,1.1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,27.6
Bjorn,Engels,DEF,AVL,4500000,0,13,3.2,7.11111111111111E-07,2.88888888888889E-06,0,10859,0,6,0,0,0,0,0,2.9,1106,0,0,13,0,0.7,0,3,3,0,1,0,0,0.5,30495,0,-1,0,1,360,1897,0,0,69,West Ham,Arsenal,Burnley,Norwich,Brighton,3.3,1.6,3.1,1.6,2.9,1.6,2.7,1.6,3.9,1.6,1.6,3.7,1.7,3.6,3.7,1.8,1.6,2.4,1.9,3.2,1.6,3.6,2,4,1.7,3.1,3.2,3.3,1.6,3.7,4.4,1.7,2.6,1.9,10.3
Christian,Eriksen,MID,TOT,8800000,2,14,2.8,3.18181818181818E-07,1.59090909090909E-06,0,240098,2,4,0,0,0,1,0,1.6,10317,-2,0,14,2,0.4,0,3.2,2,0,1,0,0,4.3,72506,0,-1,0,0,324,4767,0,0,64,Crystal Palace,Leicester,Southampton,Brighton,Watford,2.9,1.9,1.8,2.8,2,1.6,1.5,3.1,2.4,2.2,1.6,2.2,2.8,2,1.7,1.5,2.3,1.4,2.7,2.5,1.4,1.7,1.8,2.6,2.3,1.7,1.8,2.9,2.8,2.8,1.8,3.1,1.7,2,32.9
Jonny,Evans,DEF,LEI,5000000,2,16,3.2,6.4E-07,3.2E-06,0,32107,0,4,0,0,0,0,0,3.2,2374,0,0,16,0,0.4,0,2.2,2,0,1,0,0,1.5,62789,0,-1,0,0,450,2692,0,0,97,Man Utd,Tottenham,Newcastle,Liverpool,Burnley,2.4,2.9,3.2,2.2,2.5,3.1,2.3,2.1,3,4.7,2.6,3.2,3.1,2.1,2.1,3,4.3,2.9,2.1,2.7,2.5,2.4,1.9,1.6,4.8,2.8,2.3,2.8,3.9,2.1,2,3.4,3.2,3.1,14.7
Lukasz,Fabianski,GLK,WHU,5000000,0,13,3.2,6.4E-07,2.6E-06,0,87374,0,7,0,12,0,0,0,2.6,4230,0,0,13,0,0.6,0,3,0,0,1,0,0,4.4,52566,0,-1,0,1,360,1714,0,0,75,Aston Villa,Man Utd,Bournemouth,Crystal Palace,Everton,3.4,2.8,2.2,3.6,3,3.1,3,2.3,2.7,2,2.7,1.8,3.3,1.9,2.6,2.8,1.6,3,4.5,3.1,2.1,2.3,2.4,2.7,2.3,2.5,3.5,2.3,4.5,2.2,1.7,2.3,2.7,4.8,8.9
,Fabinho,MID,LIV,5500000,2,14,2.8,5.09090909090909E-07,2.54545454545455E-06,0,44654,1,4,0,0,0,0,0,2.5,4179,0,0,14,0,0.5,0,3,2,0,1,0,1,1.5,53857,0,-1,0,0,376,3249,0,0,84,Newcastle,Chelsea,Sheffield United,Leicester,Man Utd,1.8,1.7,2.9,1.8,1.6,1.4,1.7,1.4,1.9,1.8,2.9,2.7,2.1,2.3,1.9,2.7,3.2,1.7,1.8,2.7,1.9,1.4,1.9,2.6,2.3,1.4,3,1.4,3.1,2.7,2.3,2.2,2.1,3.1,19
Ralf,Fahrmann,GLK,NOR,4400000,0,0,0,0,0,0,14559,0,0,0,0,0,0,0,0,682,-1,0,0,1,0,0,0,0,0,0,0,0,0.5,3117,0,-1,0,0,0,298,0,0,0,Man City,Burnley,Crystal Palace,Aston Villa,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Felipe Anderson,MID,WHU,6900000,0,9,3,4.34782608695652E-07,1.30434782608696E-06,0,307172,1,3,0,0,0,0,0,1.3,7696,-1,0,9,1,0.3,0,2,0,0,1,0,1,4.5,55189,0,-1,0,0,229,2051,0,0,49,Aston Villa,Man Utd,Bournemouth,Crystal Palace,Everton,2,1.9,3.1,3.2,1.7,3.4,2,2.6,1.5,2,3.1,2.1,2.6,1.5,2.3,1.9,2.5,3.3,3.1,2.2,2,1.7,1.8,2,2.5,2.8,2,2.2,3.5,2.5,1.7,2.3,1.8,3.4,23.7
Federico,Fernandez,DEF,NEW,4400000,1,3,0.75,1.70454545454545E-07,6.81818181818182E-07,0,4095,0,0,0,0,0,0,0,0.7,185,-1,0,3,1,0.2,0,0.8,0,0,0,0,0,0.2,1303,0,-1,0,0,23,166,0,0,11,Liverpool,Brighton,Leicester,Man Utd,Chelsea,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,1
,Fernandinho,MID,MCI,5300000,0,1,0.25,4.71698113207547E-08,1.88679245283019E-07,0,46497,0,0,0,0,0,0,0,0.2,1900,-2,0,1,2,0,0,0.2,0,0,0,0,0,0.7,8975,0,-1,0,0,53,380,0,0,12,Norwich,Watford,Everton,Wolverhampton,Crystal Palace,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.8
Roberto,Firmino,FWD,LIV,9500000,8,35,7,7.36842105263158E-07,3.68421052631579E-06,0,320160,0,3,0,0,0,2,0,3.7,20891,0,0,35,0,0.8,0,7.5,6,0,1,0,4,12.4,378877,0,-1,0,0,397,29558,0,0,141,Newcastle,Chelsea,Sheffield United,Leicester,Man Utd,7.1,8.9,7.5,8.7,8.1,8.5,8.1,8.4,7.6,8.4,10.5,9.8,8.8,9.9,8.8,8.6,8.3,9.7,8.8,8.7,7.7,8.3,8.8,9.9,8.9,7.2,10.1,9.6,10.5,10.3,9.3,9.6,9.8,10.1,56.2
John,Fleck,MID,SHU,4800000,1,3,1,2.08333333333333E-07,6.25E-07,0,6291,2,2,0,0,0,0,0,0.6,147,-2,1,3,2,0.1,0,0.5,0,0,0,0,0,0.1,477,0,-1,0,0,208,40,-1,0,25,Southampton,Everton,Liverpool,Watford,Arsenal,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.6,0.5,15.6
Phil,Foden,MID,MCI,5300000,0,1,0.25,4.71698113207547E-08,1.88679245283019E-07,0,25930,0,0,0,0,0,0,0,0.2,1088,-2,0,1,2,0,0,0,0,0,0,0,0,0.4,4739,0,-1,0,0,10,148,0,0,3,Norwich,Watford,Everton,Wolverhampton,Crystal Palace,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Pablo,Fornals,MID,WHU,6200000,0,5,1.25,2.01612903225806E-07,8.06451612903226E-07,0,37110,0,5,0,0,0,0,0,0.8,957,-3,0,5,3,0.2,0,1,0,0,0,0,0,0.4,3403,0,-1,0,0,135,68,0,0,15,Aston Villa,Man Utd,Bournemouth,Crystal Palace,Everton,0.6,0.6,0.8,0.8,0.6,0.9,0.6,0.6,0.6,0.6,0.8,0.6,0.6,0.6,0.6,0.6,0.6,0.8,0.8,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.9,0.6,0.6,0.6,0.6,0.9,4.7
Fraser,Forster,GLK,SOU,4400000,0,0,0,0,0,0,32478,0,0,0,0,0,0,0,0,1243,-1,0,0,1,0,0,0,0,0,0,0,0,0.6,2433,0,-1,0,0,0,26,0,0,0,Sheffield United,Bournemouth,Tottenham,Chelsea,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Foster,GLK,WAT,4900000,1,12,2.4,4.89795918367347E-07,2.44897959183673E-06,0,68146,0,10,0,15,0,0,0,2.4,2796,-1,0,12,1,0.6,0,2.8,2,0,0,0,0,1.9,8953,0,-1,0,0,450,546,0,0,77,Arsenal,Man City,Wolverhampton,Sheffield United,Tottenham,1.2,1.5,1.7,2,2.2,1.2,1.4,1.2,1.4,2.2,2,2.4,1.5,1.8,1.9,3.3,1.5,1.3,1.7,2.2,3.1,2.1,1.7,1.2,1.6,1.8,1.5,1.7,1.3,1.8,1.9,2.1,1.2,1.4,13.3
Dimitri,Foulquier,DEF,WAT,4000000,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,323,0,-1,0,0,0,323,0,0,0,Arsenal,Man City,Wolverhampton,Sheffield United,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Juan,Foyth,DEF,TOT,4900000,0,0,0,0,0,0,958,0,0,0,0,0,0,0,0,38,-1,0,0,1,0,0,0,0,0,0,0,0,0,237,0,-1,0,0,0,12,0,0,0,Crystal Palace,Leicester,Southampton,Brighton,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Simon,Francis,DEF,BOU,4400000,0,0,0,0,0,0,342,0,0,0,0,0,0,0,0,11,-1,1,0,1,0,0,0,0,0,0,0,0,0,99,0,-1,0,0,0,4,-1,0,0,Everton,Southampton,West Ham,Arsenal,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan,Fraser,MID,BOU,7300000,7,18,3.6,4.93150684931507E-07,2.46575342465753E-06,0,788602,1,8,0,0,0,1,0,2.5,14805,-2,0,18,2,0.6,0,4.2,2,0,0,0,1,6.4,53719,0,-1,0,0,393,5977,0,0,63,Everton,Southampton,West Ham,Arsenal,Norwich,4.1,3.4,2.7,3.3,3.7,3.9,2.7,4.4,3.8,2.7,3,1.9,2.7,3.4,2.9,3.9,3.5,3.1,2.2,2.7,4.4,4.2,3.4,3.1,2.3,4.2,3.9,2.7,2.4,2,2.7,2.2,2.8,2.3,25.8
,Fred,MID,MUN,5300000,1,1,0.25,4.71698113207547E-08,1.88679245283019E-07,0,6990,0,0,0,0,0,0,0,0.2,197,-2,0,1,2,0,0,0.2,0,0,0,0,0,0.1,1703,0,-1,0,0,23,106,0,0,7,Leicester,West Ham,Arsenal,Newcastle,Liverpool,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.1
Ryan,Fredericks,DEF,WHU,4500000,0,9,2.2,4.88888888888889E-07,2E-06,0,9679,1,7,0,0,0,0,0,2,459,0,0,9,0,0.5,0,2.2,0,0,1,0,0,0.4,11507,0,-1,0,0,360,373,0,0,48,Aston Villa,Man Utd,Bournemouth,Crystal Palace,Everton,2,1.5,1.2,2.1,1.7,1.7,1.6,1.3,1.4,1.1,1.5,1.1,1.9,1.1,1.4,1.5,1.1,1.7,2.7,1.7,1.1,1.3,1.3,1.4,1.2,1.3,2,1.2,2.8,1.2,1.1,1.2,1.5,3,9.4
Kieron,Freeman,DEF,SHU,4400000,0,0,0,0,0,0,5074,0,0,0,0,0,0,0,0,200,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,1001,0,-1,0,0,0,41,0,0,0,Southampton,Everton,Liverpool,Watford,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luke,Freeman,MID,SHU,5400000,0,7,1.8,3.33333333333333E-07,1.2962962962963E-06,0,4524,1,4,0,0,0,0,0,1.3,300,-1,0,7,1,0.3,0,1.5,0,0,1,0,0,0.1,1582,0,-1,0,0,241,35,0,0,20,Southampton,Everton,Liverpool,Watford,Arsenal,1,0.9,0.9,1.1,1.1,1,1.3,0.9,1,1.1,1,0.9,1.8,1.1,1.2,0.9,0.9,1,0.9,0.9,0.9,1.3,1,0.9,1.5,1.4,0.9,0.9,0.9,1.5,1.2,0.9,1.7,0.9,10.3
Christian,Fuchs,DEF,LEI,4500000,0,5,1.25,2.77777777777778E-07,1.11111111111111E-06,0,12530,0,2,0,0,0,0,0,1.1,1144,0,0,5,0,0.3,0,1.2,0,0,0,0,0,0.5,13101,0,-1,0,0,184,412,0,0,21,Man Utd,Tottenham,Newcastle,Liverpool,Burnley,0.6,0.6,0.7,0.6,0.6,0.7,0.6,0.6,0.6,1.3,0.6,0.7,0.7,0.6,0.6,0.6,1.1,0.6,0.6,0.6,0.6,0.6,0.6,0.6,1.5,0.6,0.6,0.6,0.9,0.6,0.6,0.8,0.7,0.7,6.4
Sam,Gallagher,FWD,SOU,4500000,0,0,0,0,0,0,3030,0,0,0,0,0,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1641,0,-1,0,0,0,32,0,0,0,Sheffield United,Bournemouth,Tottenham,Chelsea,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James,Garner,MID,MUN,4400000,0,0,0,0,0,0,8921,0,0,0,0,0,0,0,0,911,-1,0,0,1,0,0,0,0,0,0,0,0,0.3,15006,0,-1,0,0,0,1483,0,0,0,Leicester,West Ham,Arsenal,Newcastle,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paulo,Gazzaniga,GLK,TOT,4400000,0,0,0,0,0,0,4744,0,0,0,0,0,0,0,0,221,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,1148,0,-1,0,0,0,140,0,0,0,Crystal Palace,Leicester,Southampton,Brighton,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jean-Philippe,Gbamin,MID,EVE,4900000,0,4,1,2.04081632653061E-07,8.16326530612245E-07,0,5423,0,0,0,0,0,0,0,0.8,177,-1,0,4,1,0.2,0,0.8,0,0,1,0,0,0,2190,0,-1,0,0,135,6,0,0,14,Bournemouth,Sheffield United,Man City,Burnley,West Ham,0,0,0,0,0,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.9,0.5,0.6,2.6
Rachid,Ghezzal,MID,LEI,5300000,0,0,0,0,0,0,2407,0,0,0,0,0,0,0,0,112,-2,1,0,2,0,0,0,0,0,0,0,0,0.1,458,0,-1,0,0,0,24,-1,0,0,Man Utd,Tottenham,Newcastle,Liverpool,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morgan,Gibbs-White,MID,WOL,4900000,1,3,0.75,1.53061224489796E-07,6.12244897959184E-07,0,3417,0,2,0,0,0,0,0,0.6,155,-1,0,3,1,0.2,0,0.8,0,0,0,0,0,0.1,1396,0,-1,0,0,86,48,0,0,16,Chelsea,Crystal Palace,Watford,Man City,Southampton,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,5.2
Ben,Gibson,DEF,BUR,4000000,0,0,0,0,0,0,62375,0,0,0,0,0,0,0,0,3013,0,0,0,0,0,0,0,0,0,0,0,0,3,43947,0,-1,0,0,0,3090,0,0,0,Brighton,Norwich,Aston Villa,Everton,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lewis,Gibson,DEF,EVE,4400000,0,0,0,0,0,0,5160,0,0,0,0,0,0,0,0,226,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,2333,0,-1,0,0,0,147,0,0,0,Bournemouth,Sheffield United,Man City,Burnley,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Billy,Gilmour,MID,CHE,4500000,0,1,0.25,5.55555555555556E-08,2.22222222222222E-07,0,279,0,1,0,0,0,0,0,0.2,88,0,0,1,0,0.1,0,0.5,0,0,0,0,0,0,840,0,-1,0,0,6,185,0,0,1,Wolverhampton,Liverpool,Brighton,Southampton,Newcastle,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Olivier,Giroud,FWD,CHE,6800000,0,4,1.3,1.91176470588235E-07,5.88235294117647E-07,0,135418,0,2,0,0,0,0,0,0.6,5771,-2,0,4,2,0.1,0,0.8,0,0,1,0,0,1.4,51961,0,-1,0,0,100,707,0,0,13,Wolverhampton,Liverpool,Brighton,Southampton,Newcastle,0.6,0.6,0.7,0.6,0.6,0.6,1,1,0.6,0.9,1.4,0.6,0.9,0.6,0.6,0.6,0.8,0.8,0.7,0.8,0.6,0.7,0.7,0.7,1.1,0.6,0.7,0.8,1.1,0.6,0.6,1.7,0.6,0.7,7.9
Ben,Godfrey,DEF,NOR,4500000,1,5,1,2.22222222222222E-07,1.11111111111111E-06,0,7172,0,12,0,0,0,0,0,1.1,524,0,0,5,0,0.3,0,1.2,0,0,0,0,0,0.3,5661,0,-1,0,0,450,1039,0,0,87,Man City,Burnley,Crystal Palace,Aston Villa,Bournemouth,0.5,0.5,0.5,1.2,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,1.1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,13.8
Angel,Gomes,MID,MUN,4900000,0,0,0,0,0,0,5807,0,0,0,0,0,0,0,0,361,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,2752,0,-1,0,0,0,169,0,0,0,Leicester,West Ham,Arsenal,Newcastle,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Heurelho da Silva,Gomes,GLK,WAT,4500000,0,0,0,0,0,0,3869,0,0,0,0,0,0,0,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1945,0,-1,0,0,0,105,0,0,0,Arsenal,Man City,Wolverhampton,Sheffield United,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joseph,Gomez,DEF,LIV,5300000,0,2,0.5,9.43396226415094E-08,3.77358490566038E-07,0,83331,0,1,0,0,0,0,0,0.4,3298,-2,0,2,2,0,0,0,0,0,0,0,0,1,22056,0,-1,0,0,90,224,0,0,10,Newcastle,Chelsea,Sheffield United,Leicester,Man Utd,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,2.6
Dan,Gosling,MID,BOU,4900000,0,0,0,0,0,0,678,0,0,0,0,0,0,0,0,22,-1,0,0,1,0,0,0,0,0,0,0,0,0,53,0,-1,0,0,0,0,0,0,0,Everton,Southampton,West Ham,Arsenal,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lee,Grant,GLK,MUN,4900000,0,0,0,0,0,0,2734,0,0,0,0,0,0,0,0,99,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,211,0,-1,0,0,0,12,0,0,0,Leicester,West Ham,Arsenal,Newcastle,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andre,Gray,FWD,WAT,5900000,1,14,2.8,4.74576271186441E-07,2.3728813559322E-06,0,39096,0,8,0,0,0,1,0,2.4,3052,-1,0,14,1,0.5,0,3,2,0,0,0,0,0.7,27184,0,-1,0,0,305,853,0,0,46,Arsenal,Man City,Wolverhampton,Sheffield United,Tottenham,2.2,2.7,2.3,2,2.7,2.5,3.4,3.3,2.4,2.3,2.3,2.8,2.3,2.2,1.9,3.5,2.1,3.1,2,2.2,3.1,3.2,2.1,1.8,1.9,2.1,2.5,1.8,3.2,4.2,1.6,3.1,2,2.7,15.2
Demarai,Gray,MID,LEI,5300000,2,3,0.75,1.41509433962264E-07,5.66037735849057E-07,0,21688,0,1,0,0,0,0,0,0.6,565,-2,0,3,2,0.2,0,0.8,0,0,0,0,0,0.4,3833,0,-1,0,0,93,312,0,0,8,Man Utd,Tottenham,Newcastle,Liverpool,Burnley,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,8.9
Jack,Grealish,MID,AVL,6000000,0,12,3,5E-07,2E-06,0,175333,1,6,0,0,0,0,0,2,10054,0,0,12,0,0.4,0,2.5,1,0,1,0,1,4.4,84513,0,-1,0,0,360,1201,0,0,68,West Ham,Arsenal,Burnley,Norwich,Brighton,2.8,1.5,3.3,1.5,2.8,1.5,2,1.8,2.8,1.5,1.5,2.7,2,2.8,3.6,1.7,1.5,1.7,1.8,3.1,1.8,2.1,1.5,4.2,1.5,3.1,2.2,3.7,1.5,2.7,4,1.5,2.9,1.5,23.7
Andre,Green,MID,AVL,4900000,0,0,0,0,0,0,980,0,0,0,0,0,0,0,0,21,-1,0,0,1,0,0,0,0,0,0,0,0,0,110,0,-1,0,0,0,5,0,0,0,West Ham,Arsenal,Burnley,Norwich,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mason,Greenwood,FWD,MUN,4500000,0,4,1,2.22222222222222E-07,8.88888888888889E-07,0,526311,0,1,0,0,0,0,0,0.9,51625,0,0,4,0,0.2,0,0.8,0,0,0,0,0,14.2,417030,0,-1,0,0,47,16296,0,0,13,Leicester,West Ham,Arsenal,Newcastle,Liverpool,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.9,0.5,0.5,0.7,0.7,0.5,0.5,0.5,1.2,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,3.7
Pascal,Gro?,MID,BHA,6500000,2,13,2.6,4E-07,2E-06,0,61318,0,4,0,0,0,0,0,2,2878,0,0,13,0,0.3,0,1.8,1,0,1,0,1,0.8,57429,0,-1,0,0,274,184,0,0,56,Burnley,Newcastle,Chelsea,Tottenham,Aston Villa,1.8,3,1.7,1.3,1.7,2.3,2,1.5,1.4,1.5,2.1,2.1,1.9,2.5,1.7,1.8,1.6,1.4,2.5,2.6,2.3,1.6,2.8,2.4,2.6,1.5,1.8,1.4,1.4,1.3,1.3,2.2,1.4,2.2,26.1
Vicente,Guaita,GLK,CRY,5000000,0,15,3,6E-07,3E-06,0,19240,1,6,0,10,0,0,0,3,1367,0,0,15,0,0.4,0,2.2,0,0,2,0,0,0.6,24816,0,-1,0,0,450,637,0,0,89,Tottenham,Wolverhampton,Norwich,West Ham,Man City,2.2,2.9,3.3,2,2.1,1.5,3.3,1.5,2.3,1.5,2,1.9,2.5,3.2,2.9,2.1,1.5,2.3,1.5,3.1,3.6,1.8,3.4,2,2.8,1.5,1.5,2.7,1.9,2.7,2.2,3.3,1.6,3.1,8.6
Johann Berg,Gudmundsson,MID,BUR,6000000,0,14,4.7,7.83333333333333E-07,2.33333333333333E-06,0,89765,0,2,0,0,0,1,0,2.3,4325,0,0,14,0,0.2,0,1.2,1,0,2,0,0,0.8,78349,0,-1,0,0,226,29,0,0,51,Brighton,Norwich,Aston Villa,Everton,Leicester,0,0,3.6,6.3,3.9,5,5.7,4.6,5.3,6.5,2.9,3.7,4.6,5.4,3.2,4.5,6.7,3.7,4.5,3.4,4.7,4.6,5.4,6,3.5,3.1,5.1,4.1,6.7,4.8,3.3,6,3.1,4.6,22.1
Matteo,Guendouzi,MID,ARS,4600000,1,15,3,6.52173913043478E-07,3.26086956521739E-06,0,204295,1,7,0,0,0,0,0,3.3,15657,1,0,15,-1,0.7,0,3,2,0,1,0,1,9.1,421688,0,-1,0,0,421,19596,0,0,79,Watford,Aston Villa,Man Utd,Bournemouth,Sheffield United,2.9,3.5,1.7,2.6,3.1,3.3,3,2.1,2.1,1.6,2.1,2.6,1.5,1.6,3,2.4,2.1,2.2,3.5,1.9,2.5,2.1,3.2,1.6,2.1,2.9,2.5,2.9,3,2.1,1.9,1.5,1.9,2.4,19.9
Idrissa,Gueye,MID,EVE,5000000,0,0,0,0,0,0,1654,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,-1,0,0,0,8,0,0,0,Bournemouth,Sheffield United,Man City,Burnley,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
