FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Ryan,Fredericks,DEF,WHU,4500000,0,55,3.1,6.88888888888889E-07,1.22222222222222E-05,0,118489,5,26,0,0,0,0,0,12.2,2634,0,0,55,0,0.8,0,3.6,5,0,6,0,2,0.5,126590,0,-1,0,1,1537,13,0,0,296,Sheffield United,Everton,Leicester,Liverpool,Brighton,0,0,0,0,0,0,2.3,2.2,2.8,3.1,2.9,3.2,2.8,2.8,3.3,2.2,4.5,61.9
Kieron,Freeman,DEF,SHU,4200000,0,0,0,0,0,0,9844,0,0,0,0,0,0,0,0,61,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,3874,0,-1,0,0,0,37,0,0,0,West Ham,Arsenal,Man City,Crystal Palace,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luke,Freeman,MID,SHU,5100000,0,11,1.2,2.35294117647059E-07,2.15686274509804E-06,0,9085,2,4,0,0,0,0,0,2.2,55,-4,0,11,4,0,0,0.2,0,0,1,0,0,0.1,3168,0,-1,0,0,322,31,0,0,32,West Ham,Arsenal,Man City,Crystal Palace,Bournemouth,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.7,13.6
Christian,Fuchs,DEF,LEI,4300000,0,21,1,2.32558139534884E-07,4.88372093023256E-06,0,32191,0,3,0,0,0,0,0,4.9,369,-2,0,21,2,0.4,0,1.7,2,0,2,0,0,0.4,23107,0,-1,0,0,454,160,0,0,89,Southampton,Burnley,West Ham,Chelsea,Wolverhampton,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.9,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,15.3
Sam,Gallagher,FWD,SOU,4500000,0,0,0,0,0,0,5510,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,2842,0,-1,0,0,0,2,0,0,0,Leicester,Wolverhampton,Crystal Palace,Liverpool,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eric,Garcia,DEF,MCI,4500000,0,10,0.476190476190476,1.05820105820106E-07,2.22222222222222E-06,0,2784,0,5,0,0,0,0,0,2.2,155,0,0,10,0,0.3,0,1.3,0,0,1,0,0,0.1,6770,0,-1,0,0,257,174,0,0,55,Aston Villa,Crystal Palace,Sheffield United,Tottenham,West Ham,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,6.1
James,Garner,MID,MUN,4300000,0,1,0.0476190476190476,1.10741971207087E-08,2.32558139534884E-07,0,24205,0,1,0,0,0,0,0,0.2,162,-2,0,1,2,0,0,0,0,0,0,0,0,0.2,26578,0,-1,0,0,8,68,0,0,3,Norwich,Liverpool,Burnley,Wolverhampton,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
Dwight,Gayle,FWD,NEW,5000000,4,12,0.571428571428571,1.14285714285714E-07,2.4E-06,0,4164,0,6,0,0,0,0,0,2.4,63,0,0,12,0,0.3,0,1.3,0,0,0,0,1,0,5196,0,-1,0,0,178,43,0,0,32,Wolverhampton,Chelsea,Everton,Norwich,Arsenal,0,0,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,7.1
Paulo,Gazzaniga,GLK,TOT,4600000,3,43,2.7,5.8695652173913E-07,9.34782608695652E-06,0,191114,1,23,0,56,0,0,0,9.3,3793,1,0,43,-1,0.4,0,2,3,0,1,0,0,4,433546,0,-1,0,0,1432,4062,0,0,255,Liverpool,Watford,Norwich,Man City,Aston Villa,2.5,1.8,3,2.5,2.7,2.1,2.4,1.7,2.8,3.3,1.9,3.5,1.9,2.3,2.4,2.3,2.1,41.1
Jean-Philippe,Gbamin,MID,EVE,4800000,0,4,0.19047619047619,3.96825396825397E-08,8.33333333333333E-07,0,7108,0,0,0,0,0,0,0,0.8,7,-2,0,4,2,0,0,0,0,0,1,0,0,0,2747,0,-1,0,0,135,1,0,0,14,Brighton,West Ham,Newcastle,Watford,Crystal Palace,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.6
Rachid,Ghezzal,MID,LEI,5200000,0,0,0,0,0,0,3828,0,0,0,0,0,0,0,0,2,-3,0,0,3,0,0,0,0,0,0,0,0,0,571,0,-1,0,0,0,3,0,0,0,Southampton,Burnley,West Ham,Chelsea,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morgan,Gibbs-White,MID,WOL,4700000,0,7,0.333333333333333,7.09219858156028E-08,1.48936170212766E-06,0,6869,0,2,0,0,0,0,0,1.5,16,-3,0,7,3,0,0,0,0,0,0,0,1,0.1,2448,0,-1,0,0,119,28,0,0,28,Newcastle,Southampton,Liverpool,Man Utd,Leicester,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,6.1
Ben,Gibson,DEF,BUR,3900000,0,0,0,0,0,0,163393,0,0,0,0,0,0,0,0,768,-1,0,0,1,0,0,0,0,0,0,0,0,2.4,110191,0,-1,0,0,0,1604,0,0,0,Chelsea,Leicester,Man Utd,Arsenal,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lewis,Gibson,DEF,EVE,4300000,0,0,0,0,0,0,10018,0,0,0,0,0,0,0,0,48,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,4378,0,-1,0,0,0,25,0,0,0,Brighton,West Ham,Newcastle,Watford,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Billy,Gilmour,MID,CHE,4500000,0,2,0.0952380952380952,2.11640211640212E-08,4.44444444444444E-07,0,2214,0,1,0,0,0,0,0,0.4,27,0,0,2,0,0,0,0,0,0,0,0,0,0,2558,0,-1,0,0,9,8,0,0,5,Burnley,Newcastle,Arsenal,Leicester,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5
Olivier,Giroud,FWD,CHE,6600000,0,7,1.4,2.12121212121212E-07,1.06060606060606E-06,0,174618,0,5,0,0,0,0,0,1.1,192,-4,0,7,4,0,0,0,0,0,1,0,0,1,61310,0,-1,0,0,190,117,0,0,16,Burnley,Newcastle,Arsenal,Leicester,Man Utd,0.9,0.7,0.9,0.7,1.1,1.1,0.9,0.8,0.8,0.9,0.8,0.9,0.8,0.7,1.3,0.7,0.8,13.3
Ben,Godfrey,DEF,NOR,4400000,0,21,1.2,2.72727272727273E-07,4.77272727272727E-06,0,22360,1,35,0,0,0,0,0,4.8,96,-1,0,21,1,0.1,0,0.3,0,0,1,0,0,0.2,13500,0,-1,0,0,1489,1,0,0,266,Man Utd,Bournemouth,Tottenham,Newcastle,Liverpool,0,0,0.6,0.7,0.7,0.6,0.6,0.6,0.6,1,0.6,0.8,0.6,0.9,0.6,0.6,0.6,41.8
Angel,Gomes,MID,MUN,4800000,1,2,0.0952380952380952,1.98412698412698E-08,4.16666666666667E-07,0,10443,0,1,0,0,0,0,0,0.4,23,-2,0,2,2,0,0,0.2,0,0,0,0,0,0.1,5107,0,-1,0,0,19,38,0,0,7,Norwich,Liverpool,Burnley,Wolverhampton,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1
Heurelho da Silva,Gomes,GLK,WAT,4400000,0,0,0,0,0,0,8953,0,0,0,0,0,0,0,0,42,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,4719,0,-1,0,0,0,52,0,0,0,Bournemouth,Tottenham,Aston Villa,Everton,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joseph,Gomez,DEF,LIV,5200000,6,45,2.25,4.32692307692308E-07,8.65384615384615E-06,0,149609,3,1,0,0,0,0,0,8.7,2131,-3,0,45,3,1.3,0,6.6,5,0,6,0,0,2.9,220645,0,-1,0,0,647,13959,0,0,183,Tottenham,Man Utd,Wolverhampton,West Ham,Southampton,1.9,2,3.6,1.3,1.8,2.3,1.5,1.8,2.1,2.1,1.7,2.9,1.7,1.6,1.3,1.7,2.1,20
Mace,Goodridge,MID,BUR,4500000,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,199,0,-1,0,0,0,3,0,0,0,Chelsea,Leicester,Man Utd,Arsenal,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony,Gordon,FWD,EVE,4500000,0,0,0,0,0,0,1770,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,2290,0,-1,0,0,0,45,0,0,0,Brighton,West Ham,Newcastle,Watford,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dan,Gosling,MID,BOU,4900000,1,25,1.19047619047619,2.42954324586978E-07,5.10204081632653E-06,0,4705,1,9,0,0,0,2,0,5.1,222,-1,0,25,1,0.8,0,3.7,1,0,1,0,0,0.1,11582,0,-1,0,0,520,246,0,0,88,Watford,Norwich,Brighton,Aston Villa,Sheffield United,0.8,0.6,0.7,0.6,0.8,0.6,0.6,0.6,0.6,0.6,0.8,0.6,0.6,0.6,0.6,0.6,0.6,31.5
Lee,Grant,GLK,MUN,4800000,0,0,0,0,0,0,4528,0,0,0,0,0,0,0,0,18,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,652,0,-1,0,0,0,6,0,0,0,Norwich,Liverpool,Burnley,Wolverhampton,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andre,Gray,FWD,WAT,5600000,4,34,1.61904761904762,2.89115646258503E-07,6.07142857142857E-06,0,71822,1,16,0,0,0,2,0,6.1,138,-4,0,34,4,0.2,0,1,2,0,0,0,1,0.4,38561,0,-1,0,0,697,109,0,0,106,Bournemouth,Tottenham,Aston Villa,Everton,Brighton,0.9,1.6,0.8,1.3,0.8,0.8,0.9,0.8,1,0.9,1.2,1,1.8,1.2,0.8,1.3,0.9,48.1
Demarai,Gray,MID,LEI,5100000,1,24,1.14285714285714,2.24089635854342E-07,4.70588235294118E-06,0,35031,1,4,0,0,0,1,0,4.7,120,-4,0,24,4,0.3,1,1.5,0,0,0,0,2,0.3,10406,0,-1,0,0,409,76,0,0,80,Southampton,Burnley,West Ham,Chelsea,Wolverhampton,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.8,0.6,0.6,37.8
Jack,Grealish,MID,AVL,6500000,0,94,4.9,7.53846153846154E-07,1.44615384615385E-05,0,718965,5,33,0,0,0,6,0,14.5,8419,5,-1,94,-5,0.7,1,4.7,11,0,4,0,6,19,1669207,0,-1,0,2,1703,40423,1,0,384,Man City,Brighton,Watford,Bournemouth,Tottenham,4.4,4.5,6.8,5,5.7,5.4,7.1,3.7,5.1,4.6,6.4,3.3,6.5,6.2,4.2,6.5,3.9,169.4
Andre,Green,MID,AVL,4900000,0,0,0,0,0,0,1367,0,0,0,0,0,0,0,0,5,-1,0,0,1,0,0,0,0,0,0,0,0,0,339,0,-1,0,0,0,3,0,0,0,Man City,Brighton,Watford,Bournemouth,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mason,Greenwood,FWD,MUN,4300000,5,40,2.4,5.58139534883721E-07,9.30232558139535E-06,0,1435845,0,6,0,0,0,4,0,9.3,10160,-2,0,40,2,0.9,0,3.8,5,0,0,0,0,11.9,1183178,0,-1,0,0,415,14765,0,0,161,Norwich,Liverpool,Burnley,Wolverhampton,Chelsea,3.3,1.2,2.5,2.3,1.7,2.6,1.3,2.5,1.7,1.7,1.5,2.5,1.5,2.4,1.5,2.3,1.3,43.6
Pascal,Gro?,MID,BHA,6400000,1,58,3.1,4.84375E-07,9.0625E-06,0,120495,2,19,0,0,0,1,0,9.1,425,-1,0,58,1,0.4,0,2.3,5,0,3,0,5,0.5,98997,0,-1,0,0,1267,276,0,0,252,Everton,Aston Villa,Bournemouth,West Ham,Watford,2.2,3,2.7,2.1,3.5,3.4,3,2.5,3.2,1.9,3.2,2.2,2.1,2,3,3.5,2.6,125.1
Vicente,Guaita,GLK,CRY,5100000,3,82,4.1,8.03921568627451E-07,1.6078431372549E-05,0,154093,1,20,0,59,0,0,0,16.1,5918,1,0,82,-1,0.7,0,3.5,10,0,6,0,0,3,311026,0,-1,0,2,1800,865,0,0,369,Arsenal,Man City,Southampton,Sheffield United,Everton,4.2,3.9,3.8,4.5,4.6,5.9,3.9,5.1,3.8,4,4.5,3.6,4.5,4.7,5.1,3.5,5.7,46.6
Johann Berg,Gudmundsson,MID,BUR,5900000,0,20,0.952380952380952,1.61420500403551E-07,3.38983050847458E-06,0,115142,0,4,0,0,0,1,0,3.4,108,-1,0,20,1,0.1,0,0.5,1,0,3,0,0,0.4,79633,0,-1,0,0,398,2,0,0,66,Chelsea,Leicester,Man Utd,Arsenal,Southampton,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,33.1
Addji Keaninkin Marc-Israel,Guehi,DEF,CHE,4000000,0,0,0,0,0,0,5202,0,0,0,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0.1,6429,0,-1,0,0,0,7,0,0,0,Burnley,Newcastle,Arsenal,Leicester,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matteo,Guendouzi,MID,ARS,4400000,1,40,2.1,4.77272727272727E-07,9.09090909090909E-06,0,826369,5,26,0,0,0,0,0,9.1,4312,-1,0,40,1,0.2,0,0.8,2,0,2,0,2,6.2,840353,0,-1,0,0,1455,937,0,0,240,Crystal Palace,Sheffield United,Chelsea,Burnley,Newcastle,1.2,2.1,1.1,1.4,1.9,1.8,1,1.4,1.3,1.7,1.6,1.4,1.2,1,1.1,1,1.9,67.1
Idrissa,Gueye,MID,EVE,5000000,0,0,0,0,0,0,2088,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,418,0,-1,0,0,0,6,0,0,0,Brighton,West Ham,Newcastle,Watford,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frederic,Guilbert,DEF,AVL,4400000,0,43,2.5,5.68181818181818E-07,9.77272727272727E-06,0,89211,5,23,0,0,0,0,0,9.8,556,-1,0,43,1,0.2,0,0.7,2,0,4,0,2,0.7,96133,0,-1,0,1,1358,199,0,0,240,Man City,Brighton,Watford,Bournemouth,Tottenham,2.3,1.6,2.6,1.5,3,1.6,2.2,1.5,2.3,2,2.2,1.7,2.6,2.8,2,2.1,2.2,51.9
Ilkay,Gundogan,MID,MCI,5200000,0,43,2.04761904761905,3.93772893772894E-07,8.26923076923077E-06,0,204693,7,19,0,0,0,2,0,8.3,542,-3,0,43,3,0.6,0,3,4,0,3,0,1,1.3,94099,0,-1,0,0,1195,1023,0,0,250,Aston Villa,Crystal Palace,Sheffield United,Tottenham,West Ham,1,1.5,1.9,1,1.2,1,1.6,1,1.7,1.2,1,1.7,1.8,1.3,1.7,1.4,1.4,91.6
Angus,Gunn,GLK,SOU,4300000,0,29,1.38095238095238,3.21151716500554E-07,6.74418604651163E-06,0,220171,0,25,0,30,0,0,0,6.7,1081,-2,0,29,2,0,0,0,3,0,2,0,0,1.6,245885,0,-1,0,1,900,151,0,0,166,Leicester,Wolverhampton,Crystal Palace,Liverpool,Burnley,0.7,0.7,0.9,0.9,0.7,1.3,1.1,1.1,0.9,0.7,0.7,0.7,1,0.7,0.8,0.8,0.7,22.1
Sebastien,Haller,FWD,WHU,7000000,2,74,3.7,5.28571428571429E-07,1.05714285714286E-05,0,691975,1,26,0,0,0,6,0,10.6,1974,-5,0,74,5,0.6,0,4,8,0,5,0,2,2.4,572936,0,-1,0,1,1579,3031,0,0,251,Sheffield United,Everton,Leicester,Liverpool,Brighton,2.8,4.2,6.5,4.2,4.1,3.1,4.1,3.8,4.1,4,3.9,3,4.3,4.6,4.4,3.5,4.8,126
Grant,Hanley,DEF,NOR,4000000,0,5,0.238095238095238,5.95238095238095E-08,1.25E-06,0,272126,2,18,0,0,0,0,0,1.2,1423,0,0,5,0,0.2,0,0.7,0,0,0,0,0,2,238913,1,-1,0,0,709,784,0,0,91,Man Utd,Bournemouth,Tottenham,Newcastle,Liverpool,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,21.6
,Harry Wilson,MID,BOU,5900000,2,65,3.6,6.10169491525424E-07,1.10169491525424E-05,0,517012,1,22,0,0,0,6,0,11,2565,-1,0,65,1,0.2,0,1,5,0,2,0,0,2.2,564663,0,-1,0,2,1077,1226,0,0,205,Watford,Norwich,Brighton,Aston Villa,Sheffield United,4.2,2.8,3.9,3.7,4.3,3.4,2.9,2.3,3.7,3.3,4.2,2.6,3.3,2.9,2.2,3.5,2.9,81.3
Joe,Hart,GLK,BUR,4200000,0,0,0,0,0,0,90043,0,0,0,0,0,0,0,0,245,-3,0,0,3,0,0,0,0,0,0,0,0,1.1,21389,0,-1,0,0,0,110,0,0,0,Chelsea,Leicester,Man Utd,Arsenal,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kortney,Hause,DEF,AVL,4400000,0,10,0.476190476190476,1.08225108225108E-07,2.27272727272727E-06,0,4265,1,9,0,0,0,0,0,2.3,32,-1,0,10,1,0.4,0,1.7,0,0,1,0,0,0.1,1470,0,-1,0,0,450,42,0,0,63,Man City,Brighton,Watford,Bournemouth,Tottenham,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,17.4
Isaac,Hayden,MID,NEW,4300000,2,41,2.3,5.34883720930233E-07,9.53488372093023E-06,0,515557,3,28,0,0,0,0,0,9.5,1975,-2,0,41,2,0.4,0,1.7,2,0,4,0,2,3.6,304294,0,-1,0,0,1545,4832,0,1,183,Wolverhampton,Chelsea,Everton,Norwich,Arsenal,1.5,1.5,1.3,1.9,1.5,1.3,2.2,1.8,2.5,2,1.6,1.7,1.2,1.4,1.7,1.4,1.3,48.9
Tom,Heaton,GLK,AVL,4400000,0,59,3,6.81818181818182E-07,1.34090909090909E-05,0,435372,0,35,0,67,0,0,0,13.4,11636,-1,1,59,1,0.6,0,2.8,3,0,4,0,0,4,292636,1,-1,0,1,1794,113,-1,0,346,Man City,Brighton,Watford,Bournemouth,Tottenham,0,0,0,0,0,2.1,3,2,3,2.7,2.9,2.3,3.4,3.6,2.7,2.8,2.9,50.7
Philip,Heise,DEF,NOR,3900000,0,0,0,0,0,0,46908,0,0,0,0,0,0,0,0,1338,-1,0,0,1,0,0,0,0,0,0,0,0,0.8,48347,0,-1,0,0,0,77,0,0,0,Man Utd,Bournemouth,Tottenham,Newcastle,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dean,Henderson,GLK,SHU,4900000,6,87,4.1,8.36734693877551E-07,1.77551020408163E-05,0,329107,2,18,0,54,0,0,0,17.8,3428,4,0,87,-4,1,0,4.8,5,0,8,0,1,10,883723,0,-1,0,2,1890,22745,0,0,390,West Ham,Arsenal,Man City,Crystal Palace,Bournemouth,5.4,3.5,4.3,4.4,4.5,4.8,5,5,4.9,3.5,5.5,3.7,4.2,4.3,3.9,5.8,4.2,38.6
Jordan,Henderson,MID,LIV,5400000,3,60,3,5.55555555555556E-07,1.11111111111111E-05,0,99512,1,8,0,0,0,1,0,11.1,858,-1,0,60,1,0.5,0,2.8,3,0,10,0,2,1.1,102118,0,-1,0,0,1436,1437,0,0,304,Tottenham,Man Utd,Wolverhampton,West Ham,Southampton,1.9,2.9,4.8,2.5,2.2,2.3,2.5,3,2.3,2.7,1.7,2.7,2.5,3,2.6,2,2.6,74.9
Stephen,Henderson,GLK,CRY,4000000,0,0,0,0,0,0,10126,0,0,0,0,0,0,0,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0.4,32203,0,-1,0,0,0,614,0,0,0,Arsenal,Man City,Southampton,Sheffield United,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeff,Hendrick,MID,BUR,5400000,2,49,2.9,5.37037037037037E-07,9.07407407407407E-06,0,14079,5,27,0,0,0,2,0,9.1,53,-1,0,49,1,0.2,0,1.3,4,0,6,0,1,0.1,12653,0,-1,0,0,1302,47,0,0,150,Chelsea,Leicester,Man Utd,Arsenal,Southampton,1.9,2.1,1.7,2.9,2.7,3,2.3,2.4,1.5,3.1,2,3.5,1.9,1.6,2.8,1.9,2.8,49.7
Wayne,Hennessey,GLK,CRY,4300000,0,6,0.285714285714286,6.64451827242525E-08,1.3953488372093E-06,0,48558,0,4,0,13,0,0,0,1.4,197,-2,0,6,2,0,0,0,0,0,0,0,0,0.6,16329,0,-1,0,0,180,84,0,0,42,Arsenal,Man City,Southampton,Sheffield United,Everton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,8.7
Onel,Hernandez,MID,NOR,5300000,1,31,1.47619047619048,2.78526504941599E-07,5.84905660377358E-06,0,15647,0,15,0,0,0,1,0,5.8,44,-2,0,31,2,0.2,0,1.2,0,0,1,0,1,0.1,5514,0,-1,0,0,744,24,0,0,101,Man Utd,Bournemouth,Tottenham,Newcastle,Liverpool,0.7,1.1,0.7,0.7,0.7,0.7,0.7,1.1,0.9,1,0.7,1,0.7,0.8,0.7,1.1,0.7,53.8
Wesley,Hoedt,DEF,SOU,4300000,0,0,0,0,0,0,4748,0,0,0,0,0,0,0,0,16,-2,0,0,2,0,0,0,0,0,0,0,0,0,998,0,-1,0,0,0,1,0,0,0,Leicester,Wolverhampton,Crystal Palace,Liverpool,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pierre-Emile,H?jbjerg,MID,SOU,4800000,1,50,2.4,5E-07,1.04166666666667E-05,0,59000,5,35,0,0,0,0,0,10.4,373,-2,0,50,2,0.5,0,2.5,1,0,4,0,3,0.4,32969,0,-1,0,0,1817,517,0,0,266,Leicester,Wolverhampton,Crystal Palace,Liverpool,Burnley,1.5,1.8,1.7,1.4,1.9,1.7,1.7,2,1.7,1.8,2,1.2,1.8,1.5,1.8,2.2,2.3,88.1
Rob,Holding,DEF,ARS,4500000,0,1,0.0476190476190476,1.05820105820106E-08,2.22222222222222E-07,0,13293,0,2,0,0,0,0,0,0.2,59,0,0,1,0,0,0,0,0,0,0,0,0,0.1,10846,0,-1,0,0,76,54,0,0,9,Crystal Palace,Sheffield United,Chelsea,Burnley,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1
Jose,Holebas,DEF,WAT,4600000,0,16,0.761904761904762,1.65631469979296E-07,3.47826086956522E-06,0,233752,5,26,0,0,0,0,0,3.5,116,-4,0,16,4,0,0,0.2,0,0,2,0,0,0.7,17810,0,-1,0,0,1004,57,0,0,141,Bournemouth,Tottenham,Aston Villa,Everton,Brighton,0.4,0.5,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,43.8
Mason,Holgate,DEF,EVE,4400000,7,40,2.7,6.13636363636364E-07,9.09090909090909E-06,0,28724,2,19,0,0,0,0,0,9.1,759,-1,0,40,1,0.9,0,4,2,0,3,0,2,1.2,99758,0,-1,0,0,1188,9533,0,0,230,Brighton,West Ham,Newcastle,Watford,Crystal Palace,2.8,2.6,3.4,1.8,3,1.6,2.8,2.1,2.6,2.1,2.4,2.3,2,1.7,3.9,1.9,2.6,39.8
Nathan,Holland,MID,WHU,4500000,0,2,1,2.22222222222222E-07,4.44444444444444E-07,0,414,0,1,0,0,0,0,0,0.4,25,0,0,2,0,0,0,0,0,0,0,0,0,0,548,0,-1,0,0,31,3,0,0,10,Sheffield United,Everton,Leicester,Liverpool,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
Conor,Hourihane,MID,AVL,5700000,0,48,2.28571428571429,4.01002506265664E-07,8.42105263157895E-06,0,24846,2,18,0,0,0,3,0,8.4,175,-3,0,48,3,0.4,0,2,6,0,2,0,2,0.2,17018,0,-1,0,2,769,65,0,0,190,Man City,Brighton,Watford,Bournemouth,Tottenham,1.3,1.3,2.4,1.5,1.8,1.6,2.6,1.1,1.5,1.3,2.1,1.1,2.2,2,1.2,2.2,1.1,63.4
Callum,Hudson-Odoi,MID,CHE,5300000,8,36,1.71428571428571,3.23450134770889E-07,6.79245283018868E-06,0,272273,1,7,0,0,0,1,0,6.8,308,-7,0,36,7,0.4,0,2.2,3,0,2,0,3,0.5,288912,0,-1,0,0,498,4260,0,0,124,Burnley,Newcastle,Arsenal,Leicester,Man Utd,1.2,1.1,1.1,0.9,1.1,0.9,1.2,1.1,0.9,0.9,0.9,1.3,0.9,1.5,1,0.9,1.1,65.6
Will,Hughes,MID,WAT,5300000,0,42,2.5,4.71698113207547E-07,7.92452830188679E-06,0,67010,3,22,0,0,0,1,0,7.9,248,-2,1,42,2,0.2,0,1.2,3,0,4,0,1,0.3,63225,0,-1,0,0,1154,3,-1,0,149,Bournemouth,Tottenham,Aston Villa,Everton,Brighton,0,0,0,2.4,1.6,1.3,1.5,1.4,1.7,1.7,2.1,1.4,2.2,2.6,1.4,1.4,1.7,48.3
Jordon,Ibe,MID,BOU,4600000,0,2,0.0952380952380952,2.0703933747412E-08,4.34782608695652E-07,0,22384,0,1,0,0,0,0,0,0.4,37,-4,0,2,4,0,0,0,0,0,0,0,0,0.2,6241,0,-1,0,0,48,43,0,0,10,Watford,Norwich,Brighton,Aston Villa,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2
Adam,Idah,FWD,NOR,4400000,2,3,0.142857142857143,3.24675324675325E-08,6.81818181818182E-07,0,10088,0,3,0,0,0,0,0,0.7,179,-1,0,3,1,0.1,0,0.5,0,0,0,0,0,0.1,14960,0,-1,0,0,65,326,0,0,9,Man Utd,Bournemouth,Tottenham,Newcastle,Liverpool,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9
