FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW7Forecast,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
John,Egan,DEF,SHU,4500000,2,21,3,6.66666666666667E-07,4.66666666666667E-06,0,5085,0,7,0,0,0,0,0,4.7,150,0,0,21,0,0.7,0,3,1,0,2,0,0,0.2,4699,0,-1,0,0,630,490,0,0,113,Liverpool,Watford,Arsenal,West Ham,Burnley,1.9,3,1.9,3,2,2.8,3.5,2.8,2.9,2,3.8,3.3,2.6,2,2.5,2.6,2.6,1.8,2.9,1.5,2.1,3.2,2.9,4,2.8,2.5,2,2,2,2.7,3.3,3.5,14.3
Anwar,El Ghazi,MID,AVL,5500000,7,25,4.2,7.63636363636364E-07,4.54545454545455E-06,0,26201,0,9,0,0,0,2,0,4.5,556,0,0,25,0,0.7,0,3.8,0,0,1,0,1,0.5,30629,0,-1,0,0,421,4509,0,0,75,Burnley,Norwich,Brighton,Man City,Liverpool,5.5,2.1,4.7,2.1,3.7,3.7,5,2.2,2.5,4.7,4.9,4.2,6,3.5,2.9,3.2,3.7,5.5,3.8,4.2,3.8,5.6,2.1,4.2,4,5.3,2.2,5.7,5.9,2.6,5,2.4,39
Ahmed,El Mohamady,DEF,AVL,4400000,0,7,1.16666666666667,2.65151515151515E-07,1.59090909090909E-06,0,86606,0,7,0,0,0,0,0,1.6,2864,-1,0,7,1,0,0,0.2,3,0,0,0,0,1.2,32703,0,-1,0,0,230,210,0,0,53,Burnley,Norwich,Brighton,Man City,Liverpool,0.6,0.6,0.7,0.6,0.6,0.6,0.9,0.6,0.6,0.9,0.6,0.6,0.9,0.6,0.6,0.6,0.6,0.8,0.6,0.8,0.6,0.7,0.6,0.6,0.7,0.6,0.6,1.2,1.2,0.6,0.6,0.6,15.1
Mohamed,Elneny,MID,ARS,4300000,0,0,0,0,0,0,38156,0,0,0,0,0,0,0,0,1633,-2,0,0,2,0,0,0,0,0,0,0,0,0.6,45187,0,-1,0,0,0,4851,0,0,0,Man Utd,Bournemouth,Sheffield United,Crystal Palace,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohamed,Elyounoussi,MID,SOU,5300000,0,0,0,0,0,0,2832,0,0,0,0,0,0,0,0,25,-2,0,0,2,0,0,0,0,0,0,0,0,0,176,0,-1,0,0,0,3,0,0,0,Tottenham,Chelsea,Wolverhampton,Leicester,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Emerson,DEF,CHE,5500000,0,5,1,1.81818181818182E-07,9.09090909090909E-07,0,182064,0,10,0,0,0,0,0,0.9,3921,0,0,5,0,0.1,0,0.5,0,0,0,0,0,1,152685,0,-1,0,0,374,24,0,0,74,Brighton,Southampton,Newcastle,Burnley,Watford,0,0,0.6,0.5,0.5,0.8,0.5,0.5,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.8,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.5,0.5,27.6
Bjorn,Engels,DEF,AVL,4500000,1,21,3,6.66666666666667E-07,4.66666666666667E-06,0,26916,1,11,0,0,0,0,0,4.7,2278,0,0,21,0,0.6,0,2.5,4,0,2,0,0,1.1,80557,0,-1,0,1,630,469,0,0,111,Burnley,Norwich,Brighton,Man City,Liverpool,2.8,1.5,3,1.5,2.7,1.8,3.7,1.8,1.7,3.6,2.5,2.7,3.8,2,1.5,2.6,2.3,3.4,1.5,3.4,2.4,3.1,1.7,2.8,3,2.9,1.6,4.3,4.4,2.1,2.8,2,14.3
Christian,Eriksen,MID,TOT,8800000,6,21,3,3.40909090909091E-07,2.38636363636364E-06,0,291740,2,6,0,0,0,1,0,2.4,3425,-2,0,21,2,0.5,0,4.2,3,0,1,0,1,3.9,91197,0,-1,0,0,425,2824,0,0,93,Southampton,Brighton,Watford,Liverpool,Everton,2.2,2.7,3.2,1.6,1.9,3.3,1.7,3,1.6,3.2,2.7,2.2,2.6,1.5,2.7,1.9,2.5,3.5,1.6,1.5,1.8,3,2.1,3.3,2.3,3.5,3.1,2.8,2.8,2.9,2.5,1.7,40.2
Jonny,Evans,DEF,LEI,5000000,11,29,4.1,8.2E-07,5.8E-06,0,43152,0,5,0,0,0,0,0,5.8,1548,0,0,29,0,0.8,0,4.2,4,0,2,0,1,1.6,79734,0,-1,0,1,630,4069,0,0,146,Newcastle,Liverpool,Burnley,Southampton,Crystal Palace,5.5,3.1,4.2,4.4,3.6,4.2,4.2,6,5.1,4.1,5.6,2.5,4.1,3.7,5.2,4.1,2.4,5.1,4.3,3.4,3.9,2.4,6.1,3.7,4.5,3.9,6.1,3.1,2.4,4.6,3.5,6.1,21.4
Lukasz,Fabianski,GLK,WHU,5100000,1,32,4.6,9.01960784313725E-07,6.27450980392157E-06,0,131018,0,8,0,20,0,0,0,6.3,25458,1,-1,32,-1,1.3,0,6.5,4,0,3,0,0,6.5,227671,0,-1,0,2,573,9079,1,0,135,Bournemouth,Crystal Palace,Everton,Sheffield United,Newcastle,0,0,5.2,5.1,6,3.3,5.6,4.3,4.6,4.6,5.6,4.5,4.7,5.9,3.5,5.8,6.7,4.4,5,3.4,4.2,4.6,4.2,4.8,4.6,4.7,6.3,4.7,3.3,5.6,4.5,6.9,14.5
,Fabinho,MID,LIV,5500000,3,18,2.6,4.72727272727273E-07,3.27272727272727E-06,0,61084,2,5,0,0,0,0,0,3.3,2203,0,0,18,0,0.4,0,2.2,2,0,2,0,1,1.5,68930,0,-1,0,0,556,1461,0,0,120,Sheffield United,Leicester,Man Utd,Tottenham,Aston Villa,3.1,1.9,1.4,1.6,1.3,1.3,1.5,1.9,2.4,2.4,2.4,1.5,1.3,2.2,2.5,1.3,2.5,2.4,1.6,1.3,1.7,2.2,2.2,1.7,2.6,1.3,2.2,2.3,2.4,2.1,1.6,2.5,26.6
Ralf,Fahrmann,GLK,NOR,4400000,1,1,0.166666666666667,3.78787878787879E-08,2.27272727272727E-07,0,17999,0,1,0,1,0,0,0,0.2,326,-1,0,1,1,0,0,0.2,0,0,0,0,0,0.4,3458,0,-1,0,0,21,73,0,0,6,Crystal Palace,Aston Villa,Bournemouth,Man Utd,Brighton,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.4
,Felipe Anderson,MID,WHU,6900000,5,23,3.8,5.50724637681159E-07,3.33333333333333E-06,0,344040,1,5,0,0,0,0,0,3.3,3146,-1,0,23,1,0.6,0,4.2,0,0,3,0,3,4.4,87922,0,-1,0,0,456,7208,0,0,116,Bournemouth,Crystal Palace,Everton,Sheffield United,Newcastle,4.1,4.7,2.9,4.5,3.9,3.2,3.2,2.8,4,3.9,4,2.7,2.6,3.6,4.2,5,4.3,2.4,3.6,1.9,2.5,3.2,3.5,4.2,2.4,3.1,4.2,4.4,2.4,4.4,2.5,4.1,51.5
Federico,Fernandez,DEF,NEW,4400000,0,3,0.5,1.13636363636364E-07,6.81818181818182E-07,0,5098,0,0,0,0,0,0,0,0.7,127,-1,0,3,1,0.1,0,0.5,0,0,0,0,0,0.2,1719,0,-1,0,0,23,27,0,0,11,Leicester,Man Utd,Chelsea,Wolverhampton,West Ham,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1
,Fernandinho,MID,MCI,5200000,2,6,1,1.92307692307692E-07,1.15384615384615E-06,0,51854,0,1,0,0,0,0,0,1.2,691,-3,1,6,3,0.3,0,1.5,0,0,1,0,0,0.7,12617,0,-1,0,0,233,501,-1,0,51,Everton,Wolverhampton,Crystal Palace,Aston Villa,Southampton,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.6,0.5,0.5,0.6,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,9.2
Roberto,Firmino,FWD,LIV,9600000,2,46,6.6,6.875E-07,4.79166666666667E-06,0,408129,0,4,0,0,0,3,0,4.8,16793,1,0,46,-1,0.8,0,7.8,9,0,2,0,4,13.8,551174,0,-1,0,0,573,14303,0,0,185,Sheffield United,Leicester,Man Utd,Tottenham,Aston Villa,7.9,8.5,7.7,9.2,7.4,8.8,6.6,8,9.5,9,9,7.4,7,7.5,6.3,8.4,9.9,7.8,7.7,7.5,7.9,8.6,8.6,7.8,9.5,8.1,9.8,9.1,9,8.8,8.8,8.6,70.8
John,Fleck,MID,SHU,4800000,2,8,1.6,3.33333333333333E-07,1.66666666666667E-06,0,6917,2,3,0,0,0,0,0,1.7,79,-2,0,8,2,0.3,0,1.5,0,0,1,0,0,0.1,1100,0,-1,0,0,388,335,0,0,58,Liverpool,Watford,Arsenal,West Ham,Burnley,0.8,1.1,0.8,0.8,0.9,0.8,1,1.2,0.8,0.8,0.8,1.2,0.9,0.8,0.8,0.8,1.1,0.8,0.8,0.9,0.8,0.8,1.1,1.3,0.8,0.8,0.9,0.9,0.8,0.8,0.9,1.2,29
Phil,Foden,MID,MCI,5200000,0,1,0.166666666666667,3.20512820512821E-08,1.92307692307692E-07,0,30861,0,0,0,0,0,0,0,0.2,365,-3,0,1,3,0,0,0,0,0,0,0,0,0.3,4965,0,-1,0,0,10,42,0,0,3,Everton,Wolverhampton,Crystal Palace,Aston Villa,Southampton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Pablo,Fornals,MID,WHU,6100000,2,11,1.83333333333333,3.00546448087432E-07,1.80327868852459E-06,0,42028,0,7,0,0,0,0,0,1.8,480,-4,0,11,4,0.3,0,1.8,0,0,1,0,0,0.4,4114,0,-1,0,0,319,83,0,0,47,Bournemouth,Crystal Palace,Everton,Sheffield United,Newcastle,1.3,1.6,0.9,1.5,1.2,1,0.9,0.9,1.3,1.2,1.3,0.9,0.9,1.1,1.4,1.8,1.4,0.9,1.1,0.9,0.9,0.9,1.1,1.3,0.9,0.9,1.4,1.4,0.9,1.4,0.9,1.3,20.5
Fraser,Forster,GLK,SOU,4400000,0,0,0,0,0,0,37058,0,0,0,0,0,0,0,0,515,-1,0,0,1,0,0,0,0,0,0,0,0,0.5,2509,0,-1,0,0,0,10,0,0,0,Tottenham,Chelsea,Wolverhampton,Leicester,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Foster,GLK,WAT,4900000,1,12,1.7,3.46938775510204E-07,2.44897959183673E-06,0,86071,0,20,0,19,0,0,0,2.4,1604,-1,0,12,1,0.3,0,1.5,2,0,0,0,0,1.6,10844,0,-1,0,0,630,509,0,0,97,Wolverhampton,Sheffield United,Tottenham,Bournemouth,Chelsea,0.9,1.1,0.9,0.8,1,0.8,0.9,1.3,0.9,1.9,0.8,1.8,1.3,2,1,0.8,1.3,1.1,1.7,1.2,0.9,0.9,1,1.4,0.8,0.9,0.8,1.5,1.4,1,0.8,0.8,15.6
Dimitri,Foulquier,DEF,WAT,4000000,0,-1,-0.166666666666667,-4.16666666666667E-08,-2.5E-07,0,1365,0,5,0,0,0,0,0,-0.2,256,0,0,-1,0,-0.1,0,-0.3,0,0,0,0,0,0.1,5511,0,-1,0,0,32,533,0,0,5,Wolverhampton,Sheffield United,Tottenham,Bournemouth,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4
Juan,Foyth,DEF,TOT,4900000,0,0,0,0,0,0,1101,0,0,0,0,0,0,0,0,34,-1,0,0,1,0,0,0,0,0,0,0,0,0,435,0,-1,0,0,0,81,0,0,0,Southampton,Brighton,Watford,Liverpool,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Simon,Francis,DEF,BOU,4400000,1,1,0.166666666666667,3.78787878787879E-08,2.27272727272727E-07,0,411,0,0,0,0,0,0,0,0.2,20,-1,0,1,1,0,0,0.2,0,0,0,0,0,0,245,0,-1,0,0,1,54,0,0,3,West Ham,Arsenal,Norwich,Watford,Man Utd,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Ryan,Fraser,MID,BOU,7200000,0,19,3.2,4.44444444444444E-07,2.63888888888889E-06,0,901281,1,8,0,0,0,1,0,2.6,26358,-3,0,19,3,0.5,0,3.5,2,0,0,0,1,5.3,93701,0,-1,0,0,420,440,0,0,66,West Ham,Arsenal,Norwich,Watford,Man Utd,0,2.9,3.6,3.1,3.4,3.5,3,2,2.2,1.9,2.3,3.2,2.8,3.3,2.2,3.2,2,2.6,3,4.2,2.6,2.2,2,3.5,3.3,2.8,2.1,2.2,2.5,1.6,2.2,2.4,25.9
,Fred,MID,MUN,5300000,0,2,0.333333333333333,6.28930817610063E-08,3.77358490566038E-07,0,8031,0,1,0,0,0,0,0,0.4,124,-2,0,2,2,0.1,0,0.5,0,0,0,0,0,0.1,2592,0,-1,0,0,42,98,0,0,13,Arsenal,Newcastle,Liverpool,Norwich,Bournemouth,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,4.1
Ryan,Fredericks,DEF,WHU,4500000,1,24,3.4,7.55555555555556E-07,5.33333333333333E-06,0,16427,1,9,0,0,0,0,0,5.3,897,0,0,24,0,1.1,0,5,2,0,3,0,0,0.7,38752,0,-1,0,0,619,7207,0,0,123,Bournemouth,Crystal Palace,Everton,Sheffield United,Newcastle,2,4.8,3.3,3.3,4,2,3.7,2.7,2.9,2.9,3.7,2.8,3,3.9,2.1,3.8,4.5,2.8,3.2,2.1,2.6,2.9,2.6,3,2.9,3,4.3,3,2,3.7,2.8,5,21.3
Kieron,Freeman,DEF,SHU,4300000,0,0,0,0,0,0,6044,0,0,0,0,0,0,0,0,120,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1293,0,-1,0,0,0,57,0,0,0,Liverpool,Watford,Arsenal,West Ham,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luke,Freeman,MID,SHU,5300000,0,7,1.8,3.39622641509434E-07,1.32075471698113E-06,0,5933,1,4,0,0,0,0,0,1.3,144,-2,0,7,2,0.1,0,0.5,0,0,1,0,0,0.1,1734,0,-1,0,0,241,16,0,0,20,Liverpool,Watford,Arsenal,West Ham,Burnley,0.9,1.4,0.9,0.9,1.1,0.9,1.2,1.5,0.9,0.9,1,1.5,1.1,0.9,0.9,0.9,1.3,0.9,0.9,1.1,0.9,0.9,1.3,1.6,0.9,0.9,1.1,1,0.9,0.9,1.1,1.5,10.3
Christian,Fuchs,DEF,LEI,4500000,0,5,0.833333333333333,1.85185185185185E-07,1.11111111111111E-06,0,17523,0,2,0,0,0,0,0,1.1,700,0,0,5,0,0,0,0.2,0,0,0,0,0,0.4,14347,0,-1,0,0,184,149,0,0,21,Newcastle,Liverpool,Burnley,Southampton,Crystal Palace,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.7,0.4,0.4,0.4,0.7,0.4,0.4,0.4,0.4,0.6,6.4
Sam,Gallagher,FWD,SOU,4500000,0,0,0,0,0,0,3566,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1748,0,-1,0,0,0,20,0,0,0,Tottenham,Chelsea,Wolverhampton,Leicester,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eric,Garcia,DEF,MCI,4500000,0,1,0.166666666666667,3.7037037037037E-08,2.22222222222222E-07,0,91,0,0,0,0,0,0,0,0.2,40,0,0,1,0,0.1,0,0.5,0,0,0,0,0,0,359,0,-1,0,0,27,43,0,0,4,Everton,Wolverhampton,Crystal Palace,Aston Villa,Southampton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1
James,Garner,MID,MUN,4400000,0,0,0,0,0,0,12482,0,0,0,0,0,0,0,0,474,-1,0,0,1,0,0,0,0,0,0,0,0,0.3,18148,0,-1,0,0,0,152,0,0,0,Arsenal,Newcastle,Liverpool,Norwich,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paulo,Gazzaniga,GLK,TOT,4400000,0,2,0.333333333333333,7.57575757575757E-08,4.54545454545455E-07,0,6292,0,2,0,5,0,0,0,0.5,270,-1,0,2,1,0.1,0,0.5,0,0,0,0,0,0.3,4005,0,-1,0,0,90,180,0,0,18,Southampton,Brighton,Watford,Liverpool,Everton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,3.9
Jean-Philippe,Gbamin,MID,EVE,4900000,0,4,0.666666666666667,1.36054421768707E-07,8.16326530612245E-07,0,6293,0,0,0,0,0,0,0,0.8,53,-1,0,4,1,0,0,0,0,0,1,0,0,0,2580,0,-1,0,0,135,1,0,0,14,Man City,Burnley,West Ham,Brighton,Tottenham,0,0,0,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.6
Rachid,Ghezzal,MID,LEI,5300000,0,0,0,0,0,0,3184,0,0,0,0,0,0,0,0,67,-2,0,0,2,0,0,0,0,0,0,0,0,0,479,0,-1,0,0,0,3,0,0,0,Newcastle,Liverpool,Burnley,Southampton,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morgan,Gibbs-White,MID,WOL,4800000,4,7,1.16666666666667,2.43055555555556E-07,1.45833333333333E-06,0,4181,0,2,0,0,0,0,0,1.5,71,-2,1,7,2,0.3,0,1.2,0,0,0,0,1,0.1,1648,0,-1,0,0,119,104,-1,0,28,Watford,Man City,Southampton,Newcastle,Arsenal,0.6,0.6,0.6,0.7,0.6,0.6,0.7,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.9,0.6,0.6,0.7,0.6,5.9
Ben,Gibson,DEF,BUR,4000000,0,0,0,0,0,0,79807,0,0,0,0,0,0,0,0,2117,0,0,0,0,0,0,0,0,0,0,0,0,2.9,53815,0,-1,0,0,0,1089,0,0,0,Aston Villa,Everton,Leicester,Chelsea,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lewis,Gibson,DEF,EVE,4400000,0,0,0,0,0,0,6420,0,0,0,0,0,0,0,0,152,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,2710,0,-1,0,0,0,39,0,0,0,Man City,Burnley,West Ham,Brighton,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Billy,Gilmour,MID,CHE,4500000,0,1,0.166666666666667,3.7037037037037E-08,2.22222222222222E-07,0,705,0,1,0,0,0,0,0,0.2,62,0,0,1,0,0,0,0.2,0,0,0,0,0,0,1436,0,-1,0,0,6,77,0,0,1,Brighton,Southampton,Newcastle,Burnley,Watford,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Olivier,Giroud,FWD,CHE,6700000,0,4,1.3,1.94029850746269E-07,5.97014925373134E-07,0,152057,0,2,0,0,0,0,0,0.6,2068,-3,0,4,3,0,0,0,0,0,1,0,0,1.2,53178,0,-1,0,0,100,42,0,0,13,Brighton,Southampton,Newcastle,Burnley,Watford,0,0.9,0.6,0.6,1.5,0.9,0.6,0.6,0.9,0.6,0.8,0.7,0.6,0.8,0.8,0.8,0.7,0.9,0.6,1.1,0.9,0.8,0.9,0.6,0.7,0.6,1.6,0.6,0.6,1.7,0.6,0.6,7.9
Ben,Godfrey,DEF,NOR,4500000,1,7,1,2.22222222222222E-07,1.55555555555556E-06,0,9459,0,16,0,0,0,0,0,1.6,335,0,0,7,0,0.2,0,1,0,0,0,0,0,0.3,8489,0,-1,0,0,630,316,0,0,121,Crystal Palace,Aston Villa,Bournemouth,Man Utd,Brighton,0.5,1.1,0.5,1,0.5,0.7,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.6,1,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.9,0.5,0.5,0.5,0.7,0.5,0.5,0.5,18.2
Angel,Gomes,MID,MUN,4900000,0,1,0.166666666666667,3.40136054421769E-08,2.04081632653061E-07,0,7149,0,1,0,0,0,0,0,0.2,232,-1,0,1,1,0,0,0.2,0,0,0,0,0,0.1,3191,0,-1,0,0,9,11,0,0,3,Arsenal,Newcastle,Liverpool,Norwich,Bournemouth,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Heurelho da Silva,Gomes,GLK,WAT,4500000,0,0,0,0,0,0,4845,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0.2,2410,0,-1,0,0,0,71,0,0,0,Wolverhampton,Sheffield United,Tottenham,Bournemouth,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joseph,Gomez,DEF,LIV,5200000,0,3,0.5,9.61538461538462E-08,5.76923076923077E-07,0,95216,0,1,0,0,0,0,0,0.6,1344,-3,0,3,3,0,0,0.2,0,0,0,0,0,0.9,22949,0,-1,0,0,91,132,0,0,13,Sheffield United,Leicester,Man Utd,Tottenham,Aston Villa,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,2.7
Dan,Gosling,MID,BOU,4900000,0,0,0,0,0,0,753,0,0,0,0,0,0,0,0,10,-1,0,0,1,0,0,0,0,0,0,0,0,0,78,0,-1,0,0,0,4,0,0,0,West Ham,Arsenal,Norwich,Watford,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lee,Grant,GLK,MUN,4900000,0,0,0,0,0,0,3079,0,0,0,0,0,0,0,0,45,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,258,0,-1,0,0,0,8,0,0,0,Arsenal,Newcastle,Liverpool,Norwich,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andre,Gray,FWD,WAT,5800000,1,16,2.3,3.96551724137931E-07,2.75862068965517E-06,0,51265,0,9,0,0,0,1,0,2.8,1148,-2,0,16,2,0.2,0,1.2,2,0,0,0,0,0.5,29692,0,-1,0,0,337,294,0,0,54,Wolverhampton,Sheffield United,Tottenham,Bournemouth,Chelsea,1.4,1.2,1.8,2,2.3,2.3,2.1,2.1,1.2,2.3,1.3,2.7,1.5,2.4,1.5,2,2.3,1.3,2.3,1.9,1.4,1.5,1.2,1.9,1.4,1.6,2.1,3.4,1.5,1.3,2,2,26.1
Demarai,Gray,MID,LEI,5300000,1,4,0.666666666666667,1.25786163522013E-07,7.54716981132075E-07,0,24861,1,1,0,0,0,0,0,0.8,394,-2,0,4,2,0.2,0,1,0,0,0,0,0,0.3,5116,0,-1,0,0,107,158,0,0,13,Newcastle,Liverpool,Burnley,Southampton,Crystal Palace,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,9.2
Jack,Grealish,MID,AVL,5900000,2,22,3.1,5.25423728813559E-07,3.72881355932203E-06,0,228346,2,11,0,0,0,0,0,3.7,7178,-1,0,22,1,0.5,0,2.8,2,0,2,0,2,3.9,103378,0,-1,0,0,630,1295,0,0,118,Burnley,Norwich,Brighton,Man City,Liverpool,3.6,1.6,3,1.6,2.3,2.3,3.2,1.6,1.6,3,3.2,2.7,4,2.1,1.7,1.9,2.3,3.6,2.4,2.7,2.4,3.7,1.6,2.6,2.5,3.5,1.6,3.8,3.9,1.6,3.2,1.6,46.6
Andre,Green,MID,AVL,4900000,0,0,0,0,0,0,1075,0,0,0,0,0,0,0,0,17,-1,0,0,1,0,0,0,0,0,0,0,0,0,145,0,-1,0,0,0,5,0,0,0,Burnley,Norwich,Brighton,Man City,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
