FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Ralf,Fahrmann,GLK,NOR,4400000,0,1,0.0909090909090909,2.06611570247934E-08,2.27272727272727E-07,0,22115,0,1,0,1,0,0,0,0.2,102,-1,0,1,1,0,0,0,0,0,0,0,0,0.3,3848,0,-1,0,0,21,28,0,0,6,Watford,Everton,Arsenal,Southampton,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4
Akin,Famewo,DEF,NOR,4000000,0,0,0,0,0,0,897,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,2306,0,-1,0,0,0,72,0,0,0,Watford,Everton,Arsenal,Southampton,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Felipe Anderson,MID,WHU,6800000,1,32,2.9,4.26470588235294E-07,4.70588235294118E-06,0,432818,1,14,0,0,0,0,0,4.7,3618,-2,0,32,2,0.3,0,1.8,0,0,4,0,3,3.8,132330,0,-1,0,0,801,451,0,0,161,Burnley,Tottenham,Chelsea,Wolverhampton,Arsenal,2,2.5,1.6,2.6,2.9,2.8,0,2.1,2,3.1,3.3,2.9,1.5,3.2,1.5,1.8,2.3,2.2,2.9,1.6,2,2.4,3.1,1.8,3.2,1.7,2.6,75
Federico,Fernandez,DEF,NEW,4400000,4,21,1.90909090909091,4.33884297520661E-07,4.77272727272727E-06,0,6713,2,4,0,0,0,1,0,4.8,77,-1,0,21,1,1,0,4.5,3,0,0,0,2,0.2,5126,0,-1,0,1,293,482,0,0,77,Bournemouth,Aston Villa,Man City,Sheffield United,Southampton,1.2,1.4,1.2,1.1,1.2,1,1.9,1.1,2.2,1.4,1.1,1.3,1.3,1.8,1,1.3,1.4,1.5,1.3,2.2,1,1.8,1.1,1.1,2,1,1.5,21.4
,Fernandinho,MID,MCI,5200000,0,12,1.09090909090909,2.0979020979021E-07,2.30769230769231E-06,0,61009,1,4,0,0,0,0,0,2.3,266,-3,0,12,3,0.2,0,1.2,0,0,3,0,0,0.7,19616,0,-1,0,0,589,366,0,1,88,Liverpool,Chelsea,Newcastle,Burnley,Man Utd,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.7,0.5,0.5,0.5,0.8,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.6,0.6,0.5,0.6,0.6,0.5,23.1
Roberto,Firmino,FWD,LIV,9500000,0,54,4.9,5.15789473684211E-07,5.68421052631579E-06,0,755483,0,7,0,0,0,3,0,5.7,11337,0,0,54,0,0.2,0,1.5,9,0,3,0,4,11,698402,0,-1,0,0,920,3655,0,0,215,Man City,Crystal Palace,Brighton,Everton,Bournemouth,5.5,5.6,6.1,6.6,5.1,6.3,0,4.6,5.3,4,6,7.2,5.4,5.9,6,6,5.7,5.8,5.1,6.1,6,6.6,5.1,6.5,5.6,6,4.6,108
John,Fleck,MID,SHU,4800000,2,26,2.6,5.41666666666667E-07,5.41666666666667E-06,0,9770,3,5,0,0,0,1,0,5.4,337,-2,0,26,2,0.8,0,3.8,1,0,4,0,0,0.3,16784,0,-1,0,1,838,2409,0,0,147,Tottenham,Man Utd,Wolverhampton,Newcastle,Norwich,1.5,2.4,2.4,2.4,1.7,2,2,2.6,1.4,1.6,1.8,2,1.3,1.9,2.5,2.5,1.5,2.4,2.2,1.5,1.9,1.8,2.2,1.6,1.4,2.3,2.6,58.7
Phil,Foden,MID,MCI,5200000,0,4,0.363636363636364,6.99300699300699E-08,7.69230769230769E-07,0,34749,0,0,0,0,0,0,0,0.8,115,-3,0,4,3,0.2,0,0.8,0,0,0,0,0,0.3,6901,0,-1,0,0,31,63,0,0,15,Liverpool,Chelsea,Newcastle,Burnley,Man Utd,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,10.2
Pablo,Fornals,MID,WHU,6000000,2,17,1.54545454545455,2.57575757575758E-07,2.83333333333333E-06,0,46887,0,12,0,0,0,0,0,2.8,103,-5,0,17,5,0.2,0,1.2,0,0,1,0,0,0.3,4865,0,-1,0,0,478,21,0,0,65,Burnley,Tottenham,Chelsea,Wolverhampton,Arsenal,0.8,0.9,0.8,0.9,1.1,1,0,0.8,0.8,1.2,1.3,1.1,0.8,1.2,0.8,0.8,0.8,0.8,1.1,0.8,0.8,0.8,1.2,0.8,1.2,0.8,0.9,26.1
Fraser,Forster,GLK,SOU,4400000,0,0,0,0,0,0,43242,0,0,0,0,0,0,0,0,227,-1,0,0,1,0,0,0,0,0,0,0,0,0.4,2669,0,-1,0,0,0,12,0,0,0,Everton,Arsenal,Watford,Norwich,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Foster,GLK,WAT,4800000,9,46,3.8,7.91666666666667E-07,9.58333333333333E-06,0,105223,0,23,0,41,0,0,0,9.6,487,-2,0,46,2,1.3,0,6,10,0,3,0,0,1.9,46185,0,-1,0,1,1080,6080,0,0,223,Norwich,Burnley,Southampton,Leicester,Crystal Palace,3.1,4.1,4.2,3.1,5,3.8,5.3,3.5,5.5,3.9,2.6,5.2,4.1,5.6,3,3.3,4.2,3.9,4.1,2.4,3.7,2.9,4.9,5.5,3.9,3.6,2.9,33
Dimitri,Foulquier,DEF,WAT,4000000,0,0,0,0,0,0,5469,0,5,0,0,0,0,0,0,156,0,0,0,0,0,0,0.2,0,0,0,0,0,0.2,12706,0,-1,0,0,49,251,0,0,8,Norwich,Burnley,Southampton,Leicester,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6
Juan,Foyth,DEF,TOT,4900000,0,1,0.0909090909090909,1.85528756957328E-08,2.04081632653061E-07,0,1786,1,2,0,0,0,0,0,0.2,32,-1,0,1,1,0,0,0.2,0,0,0,0,0,0,1417,0,-1,0,0,20,23,0,0,6,Sheffield United,West Ham,Bournemouth,Man Utd,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9
Simon,Francis,DEF,BOU,4400000,1,3,0.272727272727273,6.19834710743802E-08,6.81818181818182E-07,0,786,0,0,0,0,0,0,0,0.7,10,-1,0,3,1,0,0,0.2,0,0,0,0,0,0,809,0,-1,0,0,36,16,0,0,14,Newcastle,Wolverhampton,Tottenham,Crystal Palace,Liverpool,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5.6
Ryan,Fraser,MID,BOU,7000000,5,33,3,4.28571428571429E-07,4.71428571428571E-06,0,1033109,2,10,0,0,0,1,0,4.7,1436,-5,0,33,5,0.5,0,3.2,2,0,3,0,2,3.5,109302,0,-1,0,0,807,885,0,0,116,Newcastle,Wolverhampton,Tottenham,Crystal Palace,Liverpool,2.4,3.1,1.7,2.1,2.1,1.6,3.4,3.2,2.3,1.9,3.5,1.8,3.4,2.8,3.3,2,2.2,1.8,3,2.7,3.3,1.7,2.7,2.2,1.5,2.5,1.8,58.8
,Fred,MID,MUN,5300000,1,10,0.909090909090909,1.71526586620926E-07,1.88679245283019E-06,0,10051,2,5,0,0,0,0,0,1.9,100,-2,0,10,2,0.3,0,1.5,0,0,0,0,0,0.2,5095,0,-1,0,0,463,190,0,0,64,Brighton,Sheffield United,Aston Villa,Tottenham,Man City,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.6,0.5,0.5,0.5,0.7,0.5,0.6,0.5,0.5,0.5,0.5,0.5,21.9
Ryan,Fredericks,DEF,WHU,4500000,0,29,2.6,5.77777777777778E-07,6.44444444444444E-06,0,57444,3,16,0,0,0,0,0,6.4,2595,0,0,29,0,0.1,0,0.5,2,0,3,0,1,1.1,106469,0,-1,0,0,907,59,0,0,161,Burnley,Tottenham,Chelsea,Wolverhampton,Arsenal,1.3,3,1.6,1.9,2.3,2.5,0,2.3,2.3,2,2,3.4,1.7,2.5,1.9,2.2,2,1.6,2.1,2.2,2.1,2.6,2.3,1.8,2.5,1.9,3.3,36.1
Kieron,Freeman,DEF,SHU,4300000,0,0,0,0,0,0,7445,0,0,0,0,0,0,0,0,44,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1856,0,-1,0,0,0,27,0,0,0,Tottenham,Man Utd,Wolverhampton,Newcastle,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luke,Freeman,MID,SHU,5200000,1,9,1.5,2.88461538461538E-07,1.73076923076923E-06,0,7480,1,4,0,0,0,0,0,1.7,32,-3,0,9,3,0.1,0,0.5,0,0,1,0,0,0.1,2059,0,-1,0,0,254,18,0,0,26,Tottenham,Man Utd,Wolverhampton,Newcastle,Norwich,0.8,1,1,1,0.8,0.8,0.8,1.1,0.8,0.8,0.8,0.8,0.8,0.8,1,1.1,0.8,1,0.9,0.8,0.8,0.8,0.9,0.8,0.8,1,1.1,10.8
Christian,Fuchs,DEF,LEI,4300000,0,5,0.454545454545455,1.05708245243129E-07,1.16279069767442E-06,0,24530,0,2,0,0,0,0,0,1.2,253,-2,0,5,2,0,0,0,0,0,0,0,0,0.4,15871,0,-1,0,0,184,66,0,0,21,Arsenal,Brighton,Everton,Watford,Aston Villa,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,6.4
Sam,Gallagher,FWD,SOU,4500000,0,0,0,0,0,0,4287,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2054,0,-1,0,0,0,15,0,0,0,Everton,Arsenal,Watford,Norwich,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eric,Garcia,DEF,MCI,4500000,0,1,0.0909090909090909,2.02020202020202E-08,2.22222222222222E-07,0,569,0,0,0,0,0,0,0,0.2,22,0,0,1,0,0,0,0,0,0,0,0,0,0,876,0,-1,0,0,27,18,0,0,4,Liverpool,Chelsea,Newcastle,Burnley,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
James,Garner,MID,MUN,4400000,0,1,0.0909090909090909,2.06611570247934E-08,2.27272727272727E-07,0,16985,0,1,0,0,0,0,0,0.2,107,-1,0,1,1,0,0,0.2,0,0,0,0,0,0.2,19537,0,-1,0,0,8,50,0,0,3,Brighton,Sheffield United,Aston Villa,Tottenham,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
Dwight,Gayle,FWD,NEW,5000000,0,2,0.181818181818182,3.63636363636364E-08,4E-07,0,1049,0,0,0,0,0,0,0,0.4,76,0,0,2,0,0.1,0,0.5,0,0,0,0,0,0,2310,0,-1,0,0,6,83,0,0,5,Bournemouth,Aston Villa,Man City,Sheffield United,Southampton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0
Paulo,Gazzaniga,GLK,TOT,4500000,3,19,1.72727272727273,3.83838383838384E-07,4.22222222222222E-06,0,24840,0,9,0,26,0,0,0,4.2,860,0,0,19,0,0.8,0,3.8,3,0,0,0,0,2.8,193085,0,-1,0,0,532,7226,0,0,110,Sheffield United,West Ham,Bournemouth,Man Utd,Burnley,1.2,1.1,1.1,0.9,1.3,0.9,1.1,1.4,0.9,1.2,1.3,0.9,1.6,1,1.1,0.9,1.2,0.9,1.8,1.6,0.9,2,0.9,1.3,1.3,1.3,1.1,20.4
Jean-Philippe,Gbamin,MID,EVE,4800000,0,4,0.363636363636364,7.57575757575758E-08,8.33333333333333E-07,0,6777,0,0,0,0,0,0,0,0.8,11,-2,0,4,2,0,0,0,0,0,1,0,0,0,2626,0,-1,0,0,135,1,0,0,14,Southampton,Norwich,Leicester,Liverpool,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,2.6
Rachid,Ghezzal,MID,LEI,5200000,0,0,0,0,0,0,3599,0,0,0,0,0,0,0,0,9,-3,0,0,3,0,0,0,0,0,0,0,0,0,500,0,-1,0,0,0,0,0,0,0,Arsenal,Brighton,Everton,Watford,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morgan,Gibbs-White,MID,WOL,4700000,0,7,0.636363636363636,1.35396518375242E-07,1.48936170212766E-06,0,5552,0,2,0,0,0,0,0,1.5,60,-3,0,7,3,0,0,0,0,0,0,0,1,0.1,2207,0,-1,0,0,119,8,0,0,28,Aston Villa,Bournemouth,Sheffield United,West Ham,Brighton,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,6.1
Ben,Gibson,DEF,BUR,4000000,0,0,0,0,0,0,108482,0,0,0,0,0,0,0,0,842,0,0,0,0,0,0,0,0,0,0,0,0,2.6,65352,0,-1,0,0,0,231,0,0,0,West Ham,Watford,Crystal Palace,Man City,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lewis,Gibson,DEF,EVE,4300000,0,0,0,0,0,0,7982,0,0,0,0,0,0,0,0,55,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,3304,0,-1,0,0,0,21,0,0,0,Southampton,Norwich,Leicester,Liverpool,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Billy,Gilmour,MID,CHE,4500000,1,2,0.181818181818182,4.04040404040404E-08,4.44444444444444E-07,0,1348,0,1,0,0,0,0,0,0.4,21,0,0,2,0,0,0,0.2,0,0,0,0,0,0,1945,0,-1,0,0,9,29,0,0,5,Crystal Palace,Man City,West Ham,Aston Villa,Everton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.5
Olivier,Giroud,FWD,CHE,6600000,0,5,1.2,1.81818181818182E-07,7.57575757575758E-07,0,162907,0,4,0,0,0,0,0,0.8,396,-4,0,5,4,0,0,0.2,0,0,1,0,0,1.1,55663,0,-1,0,0,120,79,0,0,15,Crystal Palace,Man City,West Ham,Aston Villa,Everton,0.7,0.6,0.7,0.9,0.6,0.7,0.6,0.8,0.6,0.6,0.8,0.6,0.8,0.6,1,0.9,0.6,0.9,0.6,0.6,0.6,0.8,0.6,0.6,1.3,0.6,0.6,8.8
Ben,Godfrey,DEF,NOR,4500000,1,10,0.8,1.77777777777778E-07,2.22222222222222E-06,0,15403,1,28,0,0,0,0,0,2.2,131,0,0,10,0,0.2,0,0.8,0,0,0,0,0,0.2,10806,0,-1,0,0,1039,32,0,0,191,Watford,Everton,Arsenal,Southampton,Sheffield United,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.5,0.4,0.4,0.4,28.8
Angel,Gomes,MID,MUN,4800000,0,1,0.0909090909090909,1.89393939393939E-08,2.08333333333333E-07,0,8740,0,1,0,0,0,0,0,0.2,104,-2,0,1,2,0,0,0,0,0,0,0,0,0.1,4046,0,-1,0,0,9,4,0,0,3,Brighton,Sheffield United,Aston Villa,Tottenham,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
Heurelho da Silva,Gomes,GLK,WAT,4400000,0,0,0,0,0,0,6716,0,0,0,0,0,0,0,0,97,-1,1,0,1,0,0,0,0,0,0,0,0,0.2,3372,0,-1,0,0,0,37,-1,0,0,Norwich,Burnley,Southampton,Leicester,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joseph,Gomez,DEF,LIV,5200000,0,4,0.363636363636364,6.99300699300699E-08,7.69230769230769E-07,0,110187,0,1,0,0,0,0,0,0.8,295,-3,0,4,3,0,0,0.2,0,0,0,0,0,0.8,32215,0,-1,0,0,96,137,0,0,15,Man City,Crystal Palace,Brighton,Everton,Bournemouth,0.2,0.2,0.2,0.2,0.2,0.2,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,2.8
Anthony,Gordon,FWD,EVE,4500000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,-1,0,0,0,37,0,0,0,Southampton,Norwich,Leicester,Liverpool,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dan,Gosling,MID,BOU,4900000,0,0,0,0,0,0,838,0,0,0,0,0,0,0,0,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,115,0,-1,0,0,0,8,0,0,0,Newcastle,Wolverhampton,Tottenham,Crystal Palace,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lee,Grant,GLK,MUN,4800000,0,0,0,0,0,0,3761,0,0,0,0,0,0,0,0,33,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,494,0,-1,0,0,0,5,0,0,0,Brighton,Sheffield United,Aston Villa,Tottenham,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andre,Gray,FWD,WAT,5700000,5,25,2.3,4.03508771929825E-07,4.3859649122807E-06,0,62177,0,11,0,0,0,2,0,4.4,194,-3,0,25,3,0.4,0,2,2,0,0,0,0,0.4,33605,0,-1,0,0,577,258,0,0,91,Norwich,Burnley,Southampton,Leicester,Crystal Palace,2.1,2.4,2.5,1.2,2.2,1.6,2.8,1.2,2.4,1.8,1.4,2.6,1.5,2.4,1.4,1.5,1.8,1.6,1.7,1.4,2.2,1.6,3.2,1.8,1.6,1.9,1.6,43.2
Demarai,Gray,MID,LEI,5200000,1,11,1,1.92307692307692E-07,2.11538461538462E-06,0,29600,1,1,0,0,0,0,0,2.1,149,-3,0,11,3,0.3,0,1.8,0,0,0,0,1,0.3,6949,0,-1,0,0,192,166,0,0,37,Arsenal,Brighton,Everton,Watford,Aston Villa,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.7,0.5,0.6,20.1
Jack,Grealish,MID,AVL,5900000,0,43,4.3,7.28813559322034E-07,7.28813559322034E-06,0,348128,3,16,0,0,0,2,0,7.3,5694,-1,0,43,1,0.6,0,3.5,5,0,2,0,3,4,234075,0,-1,0,1,893,1193,0,0,190,Wolverhampton,Newcastle,Man Utd,Chelsea,Leicester,0,0,2.8,2.7,4.1,5.2,4.5,5.5,4.2,3.3,3.3,3.7,5.9,4,4.8,4.6,6.1,2.5,4.2,3.9,5.4,3,5.6,5.2,3,5.5,3.2,82.5
Andre,Green,MID,AVL,4900000,0,0,0,0,0,0,1212,0,0,0,0,0,0,0,0,13,-1,0,0,1,0,0,0,0,0,0,0,0,0,210,0,-1,0,0,0,4,0,0,0,Wolverhampton,Newcastle,Man Utd,Chelsea,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mason,Greenwood,FWD,MUN,4300000,0,8,1,2.32558139534884E-07,1.86046511627907E-06,0,1011884,0,3,0,0,0,0,0,1.9,6059,-2,0,8,2,0.1,0,0.5,0,0,0,0,0,10.6,670554,0,-1,0,0,112,8113,0,0,18,Brighton,Sheffield United,Aston Villa,Tottenham,Man City,0.6,0.5,0.7,0.8,0.5,0.7,0.5,0.5,0.5,0.5,1.1,0.5,0.7,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.7,0.5,0.6,0.5,9.2
Pascal,Gro?,MID,BHA,6400000,0,35,3.2,5E-07,5.46875E-06,0,89711,0,9,0,0,0,1,0,5.5,547,-1,0,35,1,0.5,0,3.5,2,0,3,0,2,0.7,79938,0,-1,0,0,747,407,0,0,151,Man Utd,Leicester,Liverpool,Arsenal,Wolverhampton,1.7,2.6,1.9,2.3,3.5,2.2,4.1,1.7,3.8,2.6,1.8,3.2,2.6,2,3.9,3.5,3.4,2.8,3.6,1.6,3.7,1.9,2.5,2,3,3.7,2.1,75.1
Vicente,Guaita,GLK,CRY,5000000,2,34,3.4,6.8E-07,6.8E-06,0,45251,1,12,0,26,0,0,0,6.8,340,0,0,34,0,0.2,0,1,2,0,3,0,0,0.6,47293,0,-1,0,1,900,233,0,0,176,Chelsea,Liverpool,Burnley,Bournemouth,Watford,2.5,3.6,2.1,3.1,2.9,3.7,3.8,4.1,3.6,2.6,3.5,2.8,3.1,3.3,3.3,4.7,2.5,3.9,2.2,3.2,3.5,2.6,3.2,3.5,4.6,2.8,4.5,21.6
Johann Berg,Gudmundsson,MID,BUR,5900000,0,17,1.54545454545455,2.61941448382126E-07,2.88135593220339E-06,0,110931,0,2,0,0,0,1,0,2.9,256,-1,0,17,1,0,0,0,1,0,3,0,0,0.5,79191,0,-1,0,0,309,1,0,0,58,West Ham,Watford,Crystal Palace,Man City,Tottenham,0,0,0,0,0,1.3,0.8,0.8,1.3,1,0.8,0.8,0.8,1.2,0.9,1.3,0.8,1,0.8,1.4,0.8,1.5,0.8,0.8,1.2,0.8,1.3,26.7
Addji Keaninkin Marc-Israel,Guehi,DEF,CHE,4000000,0,0,0,0,0,0,1718,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0.1,3686,0,-1,0,0,0,85,0,0,0,Crystal Palace,Man City,West Ham,Aston Villa,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matteo,Guendouzi,MID,ARS,4700000,2,31,2.6,5.53191489361702E-07,6.59574468085106E-06,0,476818,3,16,0,0,0,0,0,6.6,7592,2,0,31,-2,0.4,0,1.8,2,0,2,0,2,10.1,758705,0,-1,0,0,1051,4548,0,0,178,Leicester,Southampton,Norwich,Brighton,West Ham,1.3,2,1.4,2.8,1.5,1.3,1.4,1.9,1.8,2.6,1.6,3,1.3,1.5,2.7,2.6,1.3,2.1,1.7,2.2,2.6,2.1,1.8,1.3,1.7,1.3,2.9,50.8
Idrissa,Gueye,MID,EVE,5000000,0,0,0,0,0,0,1913,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,283,0,-1,0,0,0,0,0,0,0,Southampton,Norwich,Leicester,Liverpool,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frederic,Guilbert,DEF,AVL,4400000,0,30,3,6.81818181818182E-07,6.81818181818182E-06,0,44689,4,12,0,0,0,0,0,6.8,681,-1,0,30,1,0.7,0,3,0,0,3,0,2,0.7,56472,0,-1,0,0,827,133,0,0,139,Wolverhampton,Newcastle,Man Utd,Chelsea,Leicester,0,4.1,2.1,1.8,3.1,2.2,2.7,3.7,2.2,1.5,2.6,1.8,3.4,1.6,3.9,2.8,2.8,1.9,2.8,2.9,2.8,2.4,4,3.7,2.5,3,2.5,30.8
Ilkay,Gundogan,MID,MCI,5200000,0,21,1.90909090909091,3.67132867132867E-07,4.03846153846154E-06,0,152767,3,10,0,0,0,1,0,4,846,-3,0,21,3,0.6,0,3,1,0,2,0,0,1.6,65094,0,-1,0,0,685,1931,0,0,138,Liverpool,Chelsea,Newcastle,Burnley,Man Utd,1,1,1.3,1.1,1.4,1.2,1,1.5,1.7,1.4,1,1.3,1.9,1,1.1,1,1.4,1,1.5,1,1,1.6,1.5,1.3,1.5,1.4,1.4,56.8
Angus,Gunn,GLK,SOU,4500000,0,29,2.9,6.44444444444444E-07,6.44444444444444E-06,0,137678,0,25,0,30,0,0,0,6.4,3893,0,0,29,0,0.1,0,0.5,3,0,2,0,0,2.7,235348,0,-1,0,1,900,120,0,0,166,Everton,Arsenal,Watford,Norwich,Newcastle,3.3,2.4,2.4,2.7,3.6,2.6,3.3,2.4,2.8,3,2.5,1.9,3.2,3.1,2.1,3.3,3.2,3.2,2.6,2.1,2.8,1.8,3.2,2.7,2.3,2.1,1.9,22.1
Sebastien,Haller,FWD,WHU,7300000,2,48,4.4,6.02739726027397E-07,6.57534246575342E-06,0,544765,1,19,0,0,0,4,0,6.6,10037,-2,0,48,2,0.4,0,2.8,5,0,3,0,2,3.9,527456,0,-1,0,1,990,607,0,0,176,Burnley,Tottenham,Chelsea,Wolverhampton,Arsenal,4.1,6.2,4.6,4.4,5.7,6.3,0,4.5,4.6,5.2,3.4,5.9,3.6,5.5,4.9,4.5,5.6,4.5,4.7,4.9,5.4,3.7,5.8,5.1,5.6,4.5,5.9,91.5
Grant,Hanley,DEF,NOR,4000000,0,1,0.3,7.5E-08,2.5E-07,0,212616,0,8,0,0,0,0,0,0.2,1966,0,0,1,0,0,0,0,0,0,0,0,0,2.6,213554,1,-1,0,0,270,133,0,0,33,Watford,Everton,Arsenal,Southampton,Sheffield United,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,7.8
