FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Ryan,Fredericks,DEF,WHU,4500000,0,55,3.1,6.88888888888889E-07,1.22222222222222E-05,0,125354,5,26,0,0,0,0,0,12.2,787,0,0,55,0,0.5,0,2.4,5,0,6,0,2,0.5,126648,0,-1,0,1,1537,8,0,0,296,Everton,Leicester,Liverpool,Brighton,Man City,0,0,0,0,0,2.4,2.1,2.8,3.1,3,3.2,3,2.7,3.3,2.1,4.5,61.9
Kieron,Freeman,DEF,SHU,4200000,0,0,0,0,0,0,10058,0,0,0,0,0,0,0,0,24,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,4052,0,-1,0,0,0,22,0,0,0,Arsenal,Man City,Crystal Palace,Bournemouth,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luke,Freeman,MID,SHU,5100000,0,11,1.2,2.35294117647059E-07,2.15686274509804E-06,0,9221,2,4,0,0,0,0,0,2.2,19,-4,0,11,4,0,0,0.2,0,0,1,0,0,0.1,3280,0,-1,0,0,322,13,0,0,32,Arsenal,Man City,Crystal Palace,Bournemouth,Brighton,0.6,0.6,0.6,0.7,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.7,13.6
Christian,Fuchs,DEF,LEI,4300000,1,22,1,2.32558139534884E-07,5.11627906976744E-06,0,33331,0,5,0,0,0,0,0,5.1,145,-2,0,22,2,0.4,0,1.8,2,0,2,0,0,0.4,23608,0,-1,0,0,544,87,0,0,101,Burnley,West Ham,Chelsea,Wolverhampton,Man City,0.5,0.7,0.5,0.5,0.5,0.5,0.9,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,15.3
Sam,Gallagher,FWD,SOU,4500000,0,0,0,0,0,0,5594,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2858,0,-1,0,0,0,3,0,0,0,Wolverhampton,Crystal Palace,Liverpool,Burnley,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eric,Garcia,DEF,MCI,4500000,0,10,0.454545454545455,1.01010101010101E-07,2.22222222222222E-06,0,4436,0,5,0,0,0,0,0,2.2,332,0,0,10,0,0.3,0,1.3,0,0,1,0,0,0.1,6976,0,-1,0,0,257,20,0,0,55,Crystal Palace,Sheffield United,Tottenham,West Ham,Leicester,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,6.1
James,Garner,MID,MUN,4300000,0,1,0.0454545454545455,1.05708245243129E-08,2.32558139534884E-07,0,24828,0,1,0,0,0,0,0,0.2,89,-2,0,1,2,0,0,0,0,0,0,0,0,0.2,26975,0,-1,0,0,8,50,0,0,3,Liverpool,Burnley,Wolverhampton,Chelsea,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
Dwight,Gayle,FWD,NEW,5000000,0,12,0.545454545454545,1.09090909090909E-07,2.4E-06,0,4449,0,6,0,0,0,0,0,2.4,51,0,0,12,0,0.2,0,1.2,0,0,0,0,1,0,5222,0,-1,0,0,178,3,0,0,32,Chelsea,Everton,Norwich,Arsenal,Crystal Palace,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,7.3
Paulo,Gazzaniga,GLK,TOT,4600000,14,57,3.4,7.39130434782609E-07,1.23913043478261E-05,0,209672,1,23,0,58,0,0,0,12.4,1415,1,0,57,-1,0.8,0,3.8,6,0,2,0,0,4.2,469321,0,-1,1,1,1522,9807,0,0,292,Watford,Norwich,Man City,Aston Villa,Chelsea,2.9,4,3.1,4,3.1,3.3,2.5,4,4.5,2.8,4.6,3,3.1,3.6,3.3,3.1,45
Jean-Philippe,Gbamin,MID,EVE,4800000,0,4,0.181818181818182,3.78787878787879E-08,8.33333333333333E-07,0,7137,0,0,0,0,0,0,0,0.8,6,-2,0,4,2,0,0,0,0,0,1,0,0,0,2756,0,-1,0,0,135,2,0,0,14,West Ham,Newcastle,Watford,Crystal Palace,Arsenal,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.6
Rachid,Ghezzal,MID,LEI,5200000,0,0,0,0,0,0,3839,0,0,0,0,0,0,0,0,2,-3,0,0,3,0,0,0,0,0,0,0,0,0,576,0,-1,0,0,0,2,0,0,0,Burnley,West Ham,Chelsea,Wolverhampton,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morgan,Gibbs-White,MID,WOL,4700000,0,7,0.318181818181818,6.76982591876209E-08,1.48936170212766E-06,0,6958,0,2,0,0,0,0,0,1.5,19,-3,0,7,3,0,0,0,0,0,0,0,1,0.1,2584,0,-1,0,0,119,25,0,0,28,Southampton,Liverpool,Man Utd,Leicester,Norwich,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,6.1
Ben,Gibson,DEF,BUR,3900000,0,0,0,0,0,0,168518,0,0,0,0,0,0,0,0,661,-1,0,0,1,0,0,0,0,0,0,0,0,2.6,124354,0,-1,0,0,0,2006,0,0,0,Leicester,Man Utd,Arsenal,Southampton,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lewis,Gibson,DEF,EVE,4300000,0,0,0,0,0,0,10176,0,0,0,0,0,0,0,0,22,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,4483,0,-1,0,0,0,18,0,0,0,West Ham,Newcastle,Watford,Crystal Palace,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan,Giles,DEF,WOL,4000000,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,-1,0,0,0,69,0,0,0,Southampton,Liverpool,Man Utd,Leicester,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Billy,Gilmour,MID,CHE,4500000,0,2,0.0909090909090909,2.02020202020202E-08,4.44444444444444E-07,0,2262,0,1,0,0,0,0,0,0.4,7,0,0,2,0,0,0,0,0,0,0,0,0,0,2606,0,-1,0,0,9,8,0,0,5,Newcastle,Arsenal,Leicester,Man Utd,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5
Olivier,Giroud,FWD,CHE,6600000,0,7,1.4,2.12121212121212E-07,1.06060606060606E-06,0,175191,0,5,0,0,0,0,0,1.1,119,-4,0,7,4,0,0,0,0,0,1,0,0,1,61567,0,-1,0,0,190,39,0,0,16,Newcastle,Arsenal,Leicester,Man Utd,Tottenham,0.7,0.9,0.7,1.2,1,0.9,0.9,0.8,0.9,0.8,0.9,0.8,0.7,1.3,0.7,0.8,13.3
Ben,Godfrey,DEF,NOR,4400000,3,24,1.3,2.95454545454545E-07,5.45454545454545E-06,0,22652,1,35,0,0,0,0,0,5.5,31,-1,0,24,1,0.1,0,0.5,0,0,2,0,0,0.2,13570,0,-1,0,0,1564,7,0,1,279,Bournemouth,Tottenham,Newcastle,Liverpool,Wolverhampton,0,0,0,0.8,0.6,0.7,0.6,0.6,1.2,0.6,0.9,0.6,1.1,0.6,0.7,0.6,42.9
Angel,Gomes,MID,MUN,4800000,0,2,0.0909090909090909,1.89393939393939E-08,4.16666666666667E-07,0,10561,0,1,0,0,0,0,0,0.4,20,-2,0,2,2,0,0,0.2,0,0,0,0,0,0.1,5226,0,-1,0,0,19,26,0,0,7,Liverpool,Burnley,Wolverhampton,Chelsea,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1
Heurelho da Silva,Gomes,GLK,WAT,4400000,0,0,0,0,0,0,9188,0,0,0,0,0,0,0,0,31,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,4963,0,-1,0,0,0,32,0,0,0,Tottenham,Aston Villa,Everton,Brighton,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joseph,Gomez,DEF,LIV,5200000,0,45,2.14285714285714,4.12087912087912E-07,8.65384615384615E-06,0,166255,3,1,0,0,0,0,0,8.7,2870,-3,0,45,3,1,0,5,5,0,6,0,0,3.6,289271,0,-1,0,0,647,13416,0,0,183,Man Utd,Wolverhampton,West Ham,Southampton,Norwich,1.9,3.3,1.2,1.6,2.2,1.5,1.6,1.8,1.9,1.4,2.7,1.5,1.5,1.3,1.6,2,20.3
Mace,Goodridge,MID,BUR,4500000,0,0,0,0,0,0,173,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,236,0,-1,0,0,0,6,0,0,0,Leicester,Man Utd,Arsenal,Southampton,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony,Gordon,FWD,EVE,4500000,1,1,0.0454545454545455,1.01010101010101E-08,2.22222222222222E-07,0,1929,0,0,0,0,0,0,0,0.2,18,0,0,1,0,0,0,0.2,0,0,0,0,0,0,2431,0,-1,0,0,45,21,0,0,2,West Ham,Newcastle,Watford,Crystal Palace,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Dan,Gosling,MID,BOU,4900000,2,27,1.22727272727273,2.50463821892393E-07,5.51020408163265E-06,0,6303,1,10,0,0,0,2,0,5.5,228,-1,0,27,1,0.6,0,2.8,1,0,1,0,0,0.1,12333,0,-1,0,0,605,42,0,0,86,Norwich,Brighton,Aston Villa,Sheffield United,Burnley,0.6,0.7,0.6,0.8,0.6,0.6,0.6,0.6,0.6,0.8,0.6,0.6,0.6,0.6,0.6,0.6,35.9
Lee,Grant,GLK,MUN,4800000,0,0,0,0,0,0,4595,0,0,0,0,0,0,0,0,11,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,678,0,-1,0,0,0,5,0,0,0,Liverpool,Burnley,Wolverhampton,Chelsea,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andre,Gray,FWD,WAT,5600000,0,34,1.54545454545455,2.75974025974026E-07,6.07142857142857E-06,0,72431,1,16,0,0,0,2,0,6.1,97,-4,0,34,4,0.1,0,0.8,2,0,0,0,1,0.4,39077,0,-1,0,0,697,44,0,0,106,Tottenham,Aston Villa,Everton,Brighton,Man Utd,1.3,0.9,1.2,0.8,0.8,0.8,0.8,0.9,0.8,1.1,0.9,1.6,1,0.8,1.2,0.9,50.1
Demarai,Gray,MID,LEI,5100000,0,24,1.09090909090909,2.13903743315508E-07,4.70588235294118E-06,0,35521,1,4,0,0,0,1,0,4.7,69,-4,0,24,4,0.3,1,1.3,0,0,0,0,2,0.3,10772,0,-1,0,0,409,59,0,0,80,Burnley,West Ham,Chelsea,Wolverhampton,Man City,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.6,37.8
Jack,Grealish,MID,AVL,6500000,10,105,5,7.69230769230769E-07,1.61538461538462E-05,0,800998,6,40,0,0,0,7,0,16.2,5750,5,0,105,-5,1,1,6.5,14,0,4,0,6,20.3,1848260,0,-1,0,3,1883,48115,0,0,413,Brighton,Watford,Bournemouth,Tottenham,Southampton,4.6,6.7,5.4,5.7,5.7,7.2,4,5.3,4.8,6.4,3.7,6.8,6.3,4.4,6.6,4.1,181.1
Andre,Green,MID,AVL,4900000,0,0,0,0,0,0,1381,0,0,0,0,0,0,0,0,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,350,0,-1,0,0,0,2,0,0,0,Brighton,Watford,Bournemouth,Tottenham,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mason,Greenwood,FWD,MUN,4300000,0,40,2.4,5.58139534883721E-07,9.30232558139535E-06,0,1482147,0,6,0,0,0,4,0,9.3,7046,-2,0,40,2,0.6,0,2.5,5,0,0,0,0,12.4,1263931,0,-1,0,0,415,12133,0,0,161,Liverpool,Burnley,Wolverhampton,Chelsea,Watford,1.3,2.6,2.4,1.6,2.5,1.2,2.5,1.6,1.8,1.4,2.5,1.5,2.4,1.5,2.4,1.3,43.6
Pascal,Gro?,MID,BHA,6400000,1,59,3,4.6875E-07,9.21875E-06,0,122930,2,19,0,0,0,1,0,9.2,368,-1,0,59,1,0.2,0,1.2,5,0,3,0,5,0.5,101123,0,-1,0,0,1276,120,0,0,257,Aston Villa,Bournemouth,West Ham,Watford,Sheffield United,2.8,2.6,1.9,3.2,3.1,2.9,2.3,3.1,1.8,3.2,2,2,1.8,2.8,3.3,2.4,127.3
Vicente,Guaita,GLK,CRY,5100000,2,84,4,7.84313725490196E-07,1.64705882352941E-05,0,182495,1,22,0,63,0,0,0,16.5,2433,1,0,84,-1,0.5,0,2.5,10,0,6,0,0,2.7,315136,0,-1,0,2,1890,1384,0,0,386,Man City,Southampton,Sheffield United,Everton,Newcastle,3.4,3.6,4.4,4.3,5.7,3.7,4.8,3.8,4,4.4,3.6,4.5,4.6,5.1,3.3,5.5,50.1
Johann Berg,Gudmundsson,MID,BUR,5900000,0,20,0.909090909090909,1.54083204930663E-07,3.38983050847458E-06,0,115447,0,4,0,0,0,1,0,3.4,45,-1,0,20,1,0.1,0,0.5,1,0,3,0,0,0.4,79643,0,-1,0,0,398,1,0,0,66,Leicester,Man Utd,Arsenal,Southampton,Bournemouth,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,33.1
Addji Keaninkin Marc-Israel,Guehi,DEF,CHE,4000000,0,0,0,0,0,0,5733,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0.1,6463,0,-1,0,0,0,2,0,0,0,Newcastle,Arsenal,Leicester,Man Utd,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matteo,Guendouzi,MID,ARS,4400000,0,40,2.1,4.77272727272727E-07,9.09090909090909E-06,0,845918,5,26,0,0,0,0,0,9.1,2623,-1,0,40,1,0.1,0,0.5,2,0,2,0,2,6,846041,0,-1,0,0,1455,512,0,0,240,Sheffield United,Chelsea,Burnley,Newcastle,Everton,2.2,1.1,1.4,1.9,1.8,1,1.4,1.3,1.7,1.6,1.3,1.2,1,1.1,1,1.8,67.2
Idrissa,Gueye,MID,EVE,5000000,0,0,0,0,0,0,2103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,0,-1,0,0,0,2,0,0,0,West Ham,Newcastle,Watford,Crystal Palace,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frederic,Guilbert,DEF,AVL,4400000,2,45,2.5,5.68181818181818E-07,1.02272727272727E-05,0,93036,5,24,0,0,0,0,0,10.2,381,-1,0,45,1,0.2,0,0.8,2,0,4,0,2,0.6,96721,0,-1,0,1,1448,83,0,0,249,Brighton,Watford,Bournemouth,Tottenham,Southampton,1.6,2.5,1.7,3,1.7,2.3,1.6,2.3,2.1,2.1,1.8,2.7,2.7,2,2,2.2,54.4
Ilkay,Gundogan,MID,MCI,5200000,2,46,2.09090909090909,4.02097902097902E-07,8.84615384615385E-06,0,209237,7,22,0,0,0,2,0,8.8,561,-3,0,46,3,0.6,0,3.2,4,0,3,0,1,1.3,97575,0,-1,0,0,1304,476,0,0,271,Crystal Palace,Sheffield United,Tottenham,West Ham,Leicester,1.5,1.9,1.1,1.3,1.1,1.6,1.1,1.8,1.2,1,1.8,1.7,1.3,1.7,1.5,1.5,99.1
Angus,Gunn,GLK,SOU,4300000,0,29,1.31818181818182,3.06553911205074E-07,6.74418604651163E-06,0,225155,0,25,0,30,0,0,0,6.7,581,-2,0,29,2,0,0,0,3,0,2,0,0,1.6,247199,0,-1,0,1,900,238,0,0,166,Wolverhampton,Crystal Palace,Liverpool,Burnley,Aston Villa,0.7,0.8,0.8,0.7,1.2,1,1,0.8,0.7,0.7,0.7,0.9,0.7,0.7,0.8,0.7,22.1
Sebastien,Haller,FWD,WHU,7000000,2,76,3.6,5.14285714285714E-07,1.08571428571429E-05,0,701290,1,27,0,0,0,6,0,10.9,1313,-5,0,76,5,0.4,0,2.6,8,0,5,0,2,2.6,592655,0,-1,0,1,1669,6802,0,0,241,Everton,Leicester,Liverpool,Brighton,Man City,4.2,6.4,4.2,3.9,3,4,3.6,4,3.7,3.9,2.8,4.3,4.3,4.1,3.3,4.7,134.6
Grant,Hanley,DEF,NOR,4000000,1,6,0.272727272727273,6.81818181818182E-08,1.5E-06,0,279510,2,18,0,0,0,0,0,1.5,888,0,0,6,0,0.2,0,0.8,0,0,0,0,0,2,243484,1,-1,0,0,721,726,0,0,96,Bournemouth,Tottenham,Newcastle,Liverpool,Wolverhampton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,22.6
,Harry Wilson,MID,BOU,5900000,1,66,3.5,5.93220338983051E-07,1.11864406779661E-05,0,533413,1,23,0,0,0,6,0,11.2,2743,-1,0,66,1,0.2,0,1.2,5,0,2,0,0,2,570888,0,-1,0,2,1110,533,0,0,210,Norwich,Brighton,Aston Villa,Sheffield United,Burnley,2.8,3.7,3.3,4.1,3.2,2.8,2.4,3.5,3.2,3.9,2.6,3,2.7,2.1,3.3,2.9,86.3
Joe,Hart,GLK,BUR,4200000,0,0,0,0,0,0,91269,0,0,0,0,0,0,0,0,148,-3,0,0,3,0,0,0,0,0,0,0,0,1.1,21817,0,-1,0,0,0,71,0,0,0,Leicester,Man Utd,Arsenal,Southampton,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kortney,Hause,DEF,AVL,4400000,2,11,0.5,1.13636363636364E-07,2.5E-06,0,4408,1,16,0,0,0,0,0,2.5,23,-1,0,11,1,0.4,0,1.8,0,0,1,0,0,0.1,1623,0,-1,0,0,630,23,0,0,88,Brighton,Watford,Bournemouth,Tottenham,Southampton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,21.3
Isaac,Hayden,MID,NEW,4300000,7,48,2.5,5.81395348837209E-07,1.11627906976744E-05,0,528364,4,28,0,0,0,1,0,11.2,1355,-2,0,48,2,0.6,0,2.5,2,0,5,0,2,3.8,333282,0,-1,0,0,1635,6414,0,1,205,Chelsea,Everton,Norwich,Arsenal,Crystal Palace,1.7,1.5,2.2,1.8,1.5,2.5,2.1,2.9,2.1,1.9,2,1.2,1.7,1.9,1.6,1.5,54.6
Tom,Heaton,GLK,AVL,4400000,0,59,3,6.81818181818182E-07,1.34090909090909E-05,0,473359,0,35,0,67,0,0,0,13.4,3653,-1,0,59,1,0.6,0,2.7,3,0,4,0,0,3.4,293054,1,-1,0,1,1794,66,0,0,346,Brighton,Watford,Bournemouth,Tottenham,Southampton,0,0,0,0,0,3,2.2,3.1,2.8,2.8,2.4,3.5,3.5,2.6,2.7,2.9,50.7
Philip,Heise,DEF,NOR,3900000,0,0,0,0,0,0,50735,0,0,0,0,0,0,0,0,442,-1,0,0,1,0,0,0,0,0,0,0,0,0.8,49010,0,-1,0,0,0,91,0,0,0,Bournemouth,Tottenham,Newcastle,Liverpool,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dean,Henderson,GLK,SHU,4900000,3,90,4.1,8.36734693877551E-07,1.83673469387755E-05,0,355579,2,19,0,57,0,0,0,18.4,5050,4,0,90,-4,0.9,0,4.3,5,0,8,0,1,10.5,947286,0,-1,0,2,1980,6030,0,0,404,Arsenal,Man City,Crystal Palace,Bournemouth,Brighton,3.5,4,4.3,4.6,4.9,4.9,5.1,4.9,3.5,5.5,3.5,4.2,4.5,4,5.8,4.1,40.8
Jordan,Henderson,MID,LIV,5400000,0,60,3,5.55555555555556E-07,1.11111111111111E-05,0,103852,1,8,0,0,0,1,0,11.1,615,-1,0,60,1,0.4,0,2.4,3,0,10,0,2,1.1,111570,0,-1,0,0,1436,2761,0,0,304,Man Utd,Wolverhampton,West Ham,Southampton,Norwich,3,4.8,2.5,2.2,2.4,2.6,2.9,2.3,2.7,1.7,2.5,2.4,3,2.7,2.1,2.6,75
Stephen,Henderson,GLK,CRY,4000000,0,0,0,0,0,0,11615,0,0,0,0,0,0,0,0,228,0,0,0,0,0,0,0,0,0,0,0,0,0.4,34909,0,-1,0,0,0,262,0,0,0,Man City,Southampton,Sheffield United,Everton,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeff,Hendrick,MID,BUR,5400000,2,51,2.8,5.18518518518518E-07,9.44444444444444E-06,0,14381,5,28,0,0,0,2,0,9.4,45,-1,0,51,1,0.2,0,1.2,4,0,6,0,1,0.1,12781,0,-1,0,0,1392,29,0,0,153,Leicester,Man Utd,Arsenal,Southampton,Bournemouth,2,1.6,2.8,2.5,2.9,2.1,2.3,1.4,2.9,1.8,3.4,1.7,1.5,2.7,1.8,2.8,49.8
Wayne,Hennessey,GLK,CRY,4300000,0,6,0.272727272727273,6.34249471458774E-08,1.3953488372093E-06,0,49465,0,4,0,13,0,0,0,1.4,115,-2,0,6,2,0,0,0,0,0,0,0,0,0.6,16750,0,-1,0,0,180,58,0,0,42,Man City,Southampton,Sheffield United,Everton,Newcastle,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,8.7
Onel,Hernandez,MID,NOR,5300000,0,31,1.40909090909091,2.65866209262436E-07,5.84905660377358E-06,0,15882,0,15,0,0,0,1,0,5.8,37,-2,0,31,2,0.2,0,1,0,0,1,0,1,0.1,5633,0,-1,0,0,744,10,0,0,101,Bournemouth,Tottenham,Newcastle,Liverpool,Wolverhampton,1,0.7,0.7,0.7,0.7,0.7,0.9,0.8,1,0.7,0.9,0.7,0.8,0.7,1,0.7,53.8
Wesley,Hoedt,DEF,SOU,4300000,0,0,0,0,0,0,4822,0,0,0,0,0,0,0,0,5,-2,0,0,2,0,0,0,0,0,0,0,0,0,1008,0,-1,0,0,0,2,0,0,0,Wolverhampton,Crystal Palace,Liverpool,Burnley,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pierre-Emile,H?jbjerg,MID,SOU,4800000,2,52,2.4,5E-07,1.08333333333333E-05,0,61001,5,38,0,0,0,0,0,10.8,294,-2,0,52,2,0.6,0,2.7,1,0,4,0,3,0.4,35356,0,-1,0,0,1907,275,0,0,282,Wolverhampton,Crystal Palace,Liverpool,Burnley,Aston Villa,1.7,1.8,1.5,2,1.6,1.6,2,1.7,1.8,2,1.2,1.8,1.6,1.8,2.2,2.3,89.9
Rob,Holding,DEF,ARS,4500000,0,1,0.0454545454545455,1.01010101010101E-08,2.22222222222222E-07,0,13496,0,2,0,0,0,0,0,0.2,32,0,0,1,0,0,0,0,0,0,0,0,0,0.1,11032,0,-1,0,0,76,24,0,0,9,Sheffield United,Chelsea,Burnley,Newcastle,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1
Jose,Holebas,DEF,WAT,4600000,0,16,0.727272727272727,1.58102766798419E-07,3.47826086956522E-06,0,234569,5,26,0,0,0,0,0,3.5,99,-4,0,16,4,0,0,0.2,0,0,2,0,0,0.7,18092,0,-1,0,0,1004,51,0,0,141,Tottenham,Aston Villa,Everton,Brighton,Man Utd,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,43.8
Mason,Holgate,DEF,EVE,4500000,8,48,3,6.66666666666667E-07,1.06666666666667E-05,0,37957,2,20,0,0,0,0,0,10.7,695,0,-1,48,0,1.1,0,5,5,0,3,0,3,1.9,155979,0,-1,0,1,1278,10434,1,0,262,West Ham,Newcastle,Watford,Crystal Palace,Arsenal,2.9,4,2.2,3.5,1.8,3.5,2.4,3.1,2.3,2.8,2.7,2.4,1.9,4.5,2.1,3.1,46.4
Nathan,Holland,MID,WHU,4500000,0,2,1,2.22222222222222E-07,4.44444444444444E-07,0,488,0,1,0,0,0,0,0,0.4,10,0,0,2,0,0,0,0,0,0,0,0,0,0,566,0,-1,0,0,31,1,0,0,10,Everton,Leicester,Liverpool,Brighton,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
Conor,Hourihane,MID,AVL,5700000,0,50,2.27272727272727,3.98724082934609E-07,8.7719298245614E-06,0,25835,3,23,0,0,0,3,0,8.8,145,-3,0,50,3,0.4,0,2.3,6,0,2,0,2,0.2,17242,0,-1,0,2,843,38,0,0,199,Brighton,Watford,Bournemouth,Tottenham,Southampton,1.3,2.2,1.6,1.7,1.7,2.6,1.1,1.5,1.4,2,1.1,2.2,2,1.2,2.1,1.1,67
Callum,Hudson-Odoi,MID,CHE,5300000,2,38,1.72727272727273,3.2590051457976E-07,7.16981132075472E-06,0,275863,1,8,0,0,0,1,0,7.2,843,-7,0,38,7,0.4,0,2.3,3,0,2,0,3,0.7,305381,0,-1,0,0,588,1041,0,0,135,Newcastle,Arsenal,Leicester,Man Utd,Tottenham,1,1.2,0.9,1.3,0.9,1.2,1.3,0.9,0.9,0.9,1.3,0.9,1.5,1.1,0.9,1.1,70.7
Will,Hughes,MID,WAT,5300000,0,42,2.5,4.71698113207547E-07,7.92452830188679E-06,0,68169,3,22,0,0,0,1,0,7.9,137,-2,0,42,2,0.2,0,1,3,0,4,0,1,0.3,63237,0,-1,0,0,1154,0,0,0,149,Tottenham,Aston Villa,Everton,Brighton,Man Utd,0,0,2.5,1.6,1.4,1.5,1.5,1.6,1.8,2,1.5,2.2,2.5,1.4,1.3,1.8,48.3
Jordon,Ibe,MID,BOU,4600000,0,2,0.0909090909090909,1.97628458498024E-08,4.34782608695652E-07,0,22601,0,1,0,0,0,0,0,0.4,38,-4,0,2,4,0,0,0,0,0,0,0,0,0.2,6462,0,-1,0,0,48,29,0,0,10,Norwich,Brighton,Aston Villa,Sheffield United,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2
Adam,Idah,FWD,NOR,4400000,0,3,0.136363636363636,3.09917355371901E-08,6.81818181818182E-07,0,11175,0,3,0,0,0,0,0,0.7,180,-1,0,3,1,0.1,0,0.5,0,0,0,0,0,0.1,15860,0,-1,0,0,65,40,0,0,9,Bournemouth,Tottenham,Newcastle,Liverpool,Wolverhampton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9
