FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
,Felipe Anderson,MID,WHU,6800000,1,33,2.8,4.11764705882353E-07,4.85294117647059E-06,0,455225,1,16,0,0,0,0,0,4.9,4803,-2,0,33,2,0.3,0,1.8,0,0,4,0,3,3.5,134425,0,-1,0,0,846,235,0,0,164,Tottenham,Chelsea,Wolverhampton,Arsenal,Southampton,2.4,1.4,2.2,3.1,2.5,0,1.8,2.1,3.1,2.8,2.8,1.4,3.1,1.4,1.5,2.3,1.9,2.7,1.4,2.1,2.2,3.2,1.7,3,1.4,2.6,76.4
Federico,Fernandez,DEF,NEW,4400000,0,21,1.75,3.97727272727273E-07,4.77272727272727E-06,0,7984,2,4,0,0,0,1,0,4.8,416,-1,0,21,1,1,0,4.5,3,0,0,0,2,0.2,10693,0,-1,0,1,293,1680,0,0,77,Aston Villa,Man City,Sheffield United,Southampton,Burnley,1.2,1.1,0.9,1.1,0.9,1.7,0.9,1.9,1.3,0.9,1.2,1.2,1.5,0.9,1.1,1.3,1.2,1.1,2,0.9,1.7,0.9,1.1,1.7,0.9,1.3,21.5
,Fernandinho,MID,MCI,5200000,2,16,1.33333333333333,2.56410256410256E-07,3.07692307692308E-06,0,62841,1,8,0,0,0,0,0,3.1,447,-3,0,16,3,0.3,0,1.5,0,0,3,0,0,0.7,21811,0,-1,0,0,769,678,0,1,133,Chelsea,Newcastle,Burnley,Man Utd,Arsenal,0.7,0.7,0.7,0.8,0.7,0.7,0.7,0.9,0.8,0.7,0.8,1,0.7,0.7,0.7,0.9,0.7,0.9,0.7,0.7,0.9,0.9,0.7,0.9,0.8,0.8,32.4
Roberto,Firmino,FWD,LIV,9400000,9,65,5,5.31914893617021E-07,6.91489361702128E-06,0,835998,0,9,0,0,0,4,0,6.9,10051,-1,0,65,1,0.4,0,3.8,12,0,3,0,4,10.3,731115,0,-1,0,0,1086,10765,0,0,252,Crystal Palace,Brighton,Everton,Bournemouth,Watford,5.7,6.3,6.7,5.4,6.2,0,4.5,5.5,4.4,6.2,7.4,5.6,6.1,6.2,6.4,6.2,6.1,5.5,6.6,6,6.9,5.2,6.6,5.6,6.5,4.9,124
John,Fleck,MID,SHU,4800000,13,39,3.5,7.29166666666667E-07,8.125E-06,0,12840,3,8,0,0,0,2,0,8.1,837,-2,0,39,2,1.4,0,6.5,4,0,4,0,1,0.5,38290,0,-1,0,2,928,12409,0,0,190,Man Utd,Wolverhampton,Newcastle,Norwich,Aston Villa,3.7,3.5,4,2.7,3.3,3.2,3.8,2.1,2.5,3.1,3.1,2,2.9,4,4,2.5,3.5,3.5,2.4,3,2.9,3.4,2.7,2.2,3.6,3.9,71.9
Phil,Foden,MID,MCI,5100000,1,5,0.416666666666667,8.16993464052288E-08,9.80392156862745E-07,0,35538,0,0,0,0,0,0,0,1,160,-4,0,5,4,0.2,0,0.8,0,0,0,0,0,0.3,7181,0,-1,0,0,54,128,0,0,19,Chelsea,Newcastle,Burnley,Man Utd,Arsenal,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,11.8
Pablo,Fornals,MID,WHU,6000000,1,18,1.5,2.5E-07,3E-06,0,47547,0,12,0,0,0,0,0,3,132,-5,0,18,5,0.2,0,1,0,0,1,0,0,0.3,4982,0,-1,0,0,512,17,0,0,68,Tottenham,Chelsea,Wolverhampton,Arsenal,Southampton,0.8,0.8,0.8,1.2,0.9,0,0.8,0.8,1.2,1.1,1.1,0.8,1.2,0.8,0.8,0.8,0.8,1,0.8,0.8,0.8,1.3,0.8,1.1,0.8,0.9,26.9
Fraser,Forster,GLK,SOU,4300000,0,0,0,0,0,0,44364,0,0,0,0,0,0,0,0,189,-2,0,0,2,0,0,0,0,0,0,0,0,0.4,2730,0,-1,0,0,0,8,0,0,0,Arsenal,Watford,Norwich,Newcastle,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Foster,GLK,WAT,4800000,1,47,3.6,7.5E-07,9.79166666666667E-06,0,113525,0,26,0,43,0,0,0,9.8,3474,-2,0,47,2,1.2,0,5.8,10,0,3,0,0,2.2,72894,0,-1,0,1,1170,1648,0,0,235,Burnley,Southampton,Leicester,Crystal Palace,Liverpool,3.7,4.1,2.9,4.6,3.6,4.5,3.3,5,3.2,2.7,4.6,4.1,4.9,3,3,3.6,3.9,3.6,2.4,3.2,2.9,4.1,5.1,3.9,3.3,2.6,34.8
Dimitri,Foulquier,DEF,WAT,4000000,0,0,0,0,0,0,6661,0,5,0,0,0,0,0,0,325,0,0,0,0,0,0,0.2,0,0,0,0,0,0.2,14106,0,-1,0,0,49,222,0,0,8,Burnley,Southampton,Leicester,Crystal Palace,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6
Juan,Foyth,DEF,TOT,4900000,0,1,0.0833333333333333,1.70068027210884E-08,2.04081632653061E-07,0,2065,1,2,0,0,0,0,0,0.2,102,-1,0,1,1,0,0,0.2,0,0,0,0,0,0,1672,0,-1,0,0,20,29,0,0,6,West Ham,Bournemouth,Man Utd,Burnley,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8
Simon,Francis,DEF,BOU,4400000,-3,0,0,0,0,0,933,0,2,0,0,0,0,0,0,69,-1,0,0,1,-0.1,0,-0.5,0,0,0,0,0,0,962,0,-1,0,0,72,6,0,1,11,Wolverhampton,Tottenham,Crystal Palace,Liverpool,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Ryan,Fraser,MID,BOU,7000000,5,38,3.2,4.57142857142857E-07,5.42857142857143E-06,0,1051145,2,12,0,0,0,1,0,5.4,1945,-5,0,38,5,0.5,0,3.8,2,0,3,0,3,3.3,111718,0,-1,0,0,897,716,0,0,131,Wolverhampton,Tottenham,Crystal Palace,Liverpool,Chelsea,3.3,1.8,2.2,2.3,1.7,3.9,3.7,2.4,2,3.6,2.1,3.8,3.2,3.4,2.2,2.6,1.8,3.4,2.7,3.8,1.8,2.9,2.6,1.6,2.8,2.1,63
,Fred,MID,MUN,5300000,2,13,1.08333333333333,2.0440251572327E-07,2.45283018867925E-06,0,10878,2,9,0,0,0,0,0,2.5,240,-2,0,13,2,0.3,0,1.8,0,0,0,0,0,0.2,6578,0,-1,0,0,598,227,0,0,89,Sheffield United,Aston Villa,Tottenham,Man City,Everton,0.5,0.6,0.5,0.5,0.7,0.5,0.8,0.5,0.5,0.7,0.5,0.8,0.6,0.5,0.8,0.5,0.5,0.5,0.8,0.5,0.8,0.5,0.5,0.5,0.6,0.5,28.1
Ryan,Fredericks,DEF,WHU,4500000,0,29,2.4,5.33333333333333E-07,6.44444444444444E-06,0,72339,4,19,0,0,0,0,0,6.4,2955,0,0,29,0,0,0,0.2,2,0,3,0,1,0.9,106997,0,-1,0,0,997,146,0,0,170,Tottenham,Chelsea,Wolverhampton,Arsenal,Southampton,2.8,1.4,1.4,2.1,2,0,1.9,2.1,1.9,1.6,3,1.4,2.3,1.5,1.7,1.8,1.2,1.8,1.9,2,2.3,2.2,1.5,2.2,1.4,3.1,40.5
Kieron,Freeman,DEF,SHU,4300000,0,0,0,0,0,0,7770,0,0,0,0,0,0,0,0,72,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,2111,0,-1,0,0,0,72,0,0,0,Man Utd,Wolverhampton,Newcastle,Norwich,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luke,Freeman,MID,SHU,5200000,0,9,1.5,2.88461538461538E-07,1.73076923076923E-06,0,7698,1,4,0,0,0,0,0,1.7,52,-3,0,9,3,0,0,0.2,0,0,1,0,0,0.1,2183,0,-1,0,0,254,31,0,0,26,Man Utd,Wolverhampton,Newcastle,Norwich,Aston Villa,1,0.9,1.1,0.8,0.8,0.8,1,0.8,0.8,0.8,0.8,0.8,0.8,1.1,1.1,0.8,0.9,0.9,0.8,0.8,0.8,0.9,0.8,0.8,0.9,1.1,10.8
Christian,Fuchs,DEF,LEI,4300000,0,5,0.416666666666667,9.68992248062016E-08,1.16279069767442E-06,0,26006,0,2,0,0,0,0,0,1.2,352,-2,0,5,2,0,0,0,0,0,0,0,0,0.4,16270,0,-1,0,0,184,108,0,0,21,Brighton,Everton,Watford,Aston Villa,Norwich,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,6.4
Sam,Gallagher,FWD,SOU,4500000,0,0,0,0,0,0,4574,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,2621,0,-1,0,0,0,7,0,0,0,Arsenal,Watford,Norwich,Newcastle,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eric,Garcia,DEF,MCI,4500000,0,1,0.0833333333333333,1.85185185185185E-08,2.22222222222222E-07,0,709,0,0,0,0,0,0,0,0.2,39,0,0,1,0,0,0,0,0,0,0,0,0,0,998,0,-1,0,0,27,40,0,0,4,Chelsea,Newcastle,Burnley,Man Utd,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
James,Garner,MID,MUN,4400000,0,1,0.0833333333333333,1.89393939393939E-08,2.27272727272727E-07,0,17793,0,1,0,0,0,0,0,0.2,211,-1,0,1,1,0,0,0.2,0,0,0,0,0,0.2,19895,0,-1,0,0,8,90,0,0,3,Sheffield United,Aston Villa,Tottenham,Man City,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
Dwight,Gayle,FWD,NEW,5000000,0,2,0.166666666666667,3.33333333333333E-08,4E-07,0,1493,0,0,0,0,0,0,0,0.4,96,0,0,2,0,0,0,0.2,0,0,0,0,0,0,2875,0,-1,0,0,6,115,0,0,5,Aston Villa,Man City,Sheffield United,Southampton,Burnley,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0
Paulo,Gazzaniga,GLK,TOT,4500000,2,21,3,6.66666666666667E-07,4.66666666666667E-06,0,34483,0,11,0,29,0,0,0,4.7,2837,0,0,21,0,0.8,0,3.8,3,0,0,0,0,3.7,263862,0,-1,0,0,622,14706,0,0,123,West Ham,Bournemouth,Man Utd,Burnley,Wolverhampton,2.6,2.8,1.9,3.1,2,2.9,3.3,2,2.8,3,2.5,3.4,2.7,2.9,1.9,2.6,1.5,3.7,3.7,2.2,4.1,1.7,3,3.1,3,2.6,22.2
Jean-Philippe,Gbamin,MID,EVE,4800000,0,4,0.333333333333333,6.94444444444444E-08,8.33333333333333E-07,0,6850,0,0,0,0,0,0,0,0.8,14,-2,0,4,2,0,0,0,0,0,1,0,0,0,2644,0,-1,0,0,135,2,0,0,14,Norwich,Leicester,Liverpool,Chelsea,Man Utd,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,2.6
Rachid,Ghezzal,MID,LEI,5200000,0,0,0,0,0,0,3647,0,0,0,0,0,0,0,0,5,-3,0,0,3,0,0,0,0,0,0,0,0,0,508,0,-1,0,0,0,0,0,0,0,Brighton,Everton,Watford,Aston Villa,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morgan,Gibbs-White,MID,WOL,4700000,0,7,0.583333333333333,1.24113475177305E-07,1.48936170212766E-06,0,5859,0,2,0,0,0,0,0,1.5,65,-3,0,7,3,0,0,0,0,0,0,0,1,0.1,2240,0,-1,0,0,119,9,0,0,28,Bournemouth,Sheffield United,West Ham,Brighton,Tottenham,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,6.1
Ben,Gibson,DEF,BUR,3900000,0,0,0,0,0,0,114752,0,0,0,0,0,0,0,0,1373,-1,0,0,1,0,0,0,0,0,0,0,0,2.6,75003,0,-1,0,0,0,2459,0,0,0,Watford,Crystal Palace,Man City,Tottenham,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lewis,Gibson,DEF,EVE,4300000,0,0,0,0,0,0,8353,0,0,0,0,0,0,0,0,84,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,3495,0,-1,0,0,0,30,0,0,0,Norwich,Leicester,Liverpool,Chelsea,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Billy,Gilmour,MID,CHE,4500000,0,2,0.166666666666667,3.7037037037037E-08,4.44444444444444E-07,0,1490,0,1,0,0,0,0,0,0.4,42,0,0,2,0,0,0,0.2,0,0,0,0,0,0,2110,0,-1,0,0,9,37,0,0,5,Man City,West Ham,Aston Villa,Everton,Bournemouth,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.5
Olivier,Giroud,FWD,CHE,6600000,0,5,1.2,1.81818181818182E-07,7.57575757575758E-07,0,164671,0,4,0,0,0,0,0,0.8,405,-4,0,5,4,0,0,0.2,0,0,1,0,0,1.1,56231,0,-1,0,0,120,147,0,0,15,Man City,West Ham,Aston Villa,Everton,Bournemouth,0.6,0.8,0.9,0.6,0.7,0.6,0.8,0.6,0.6,0.8,0.6,0.9,0.6,1.1,1,0.6,0.9,0.6,0.7,0.6,0.8,0.6,0.6,1.1,0.6,0.6,8.8
Ben,Godfrey,DEF,NOR,4400000,6,16,1.2,2.72727272727273E-07,3.63636363636364E-06,0,16258,1,28,0,0,0,0,0,3.6,129,-1,0,16,1,0.5,0,2,0,0,1,0,0,0.2,11323,0,-1,0,0,1129,297,0,0,214,Everton,Arsenal,Southampton,Sheffield United,Leicester,0.6,0.7,0.6,0.6,0.6,0.6,0.6,1,1,0.6,0.6,0.6,0.7,0.7,0.6,0.7,0.6,0.6,1.1,0.6,0.8,0.6,1,0.6,0.7,0.6,31
Angel,Gomes,MID,MUN,4800000,0,1,0.0833333333333333,1.73611111111111E-08,2.08333333333333E-07,0,9115,0,1,0,0,0,0,0,0.2,58,-2,0,1,2,0,0,0,0,0,0,0,0,0.1,4144,0,-1,0,0,9,62,0,0,3,Sheffield United,Aston Villa,Tottenham,Man City,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
Heurelho da Silva,Gomes,GLK,WAT,4400000,0,0,0,0,0,0,7117,0,0,0,0,0,0,0,0,77,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,3537,0,-1,0,0,0,23,0,0,0,Burnley,Southampton,Leicester,Crystal Palace,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joseph,Gomez,DEF,LIV,5100000,1,6,0.5,9.80392156862745E-08,1.17647058823529E-06,0,113128,0,1,0,0,0,0,0,1.2,411,-4,0,6,4,0.2,0,0.8,0,0,0,0,0,0.8,32924,0,-1,0,0,100,193,0,0,20,Crystal Palace,Brighton,Everton,Bournemouth,Watford,0.2,0.2,0.2,0.2,0.2,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,3.4
Anthony,Gordon,FWD,EVE,4500000,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,559,0,-1,0,0,0,82,0,0,0,Norwich,Leicester,Liverpool,Chelsea,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dan,Gosling,MID,BOU,4900000,1,1,0.0833333333333333,1.70068027210884E-08,2.04081632653061E-07,0,868,0,0,0,0,0,0,0,0.2,11,-1,0,1,1,0,0,0.2,0,0,0,0,0,0,206,0,-1,0,0,14,10,0,0,3,Wolverhampton,Tottenham,Crystal Palace,Liverpool,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
Lee,Grant,GLK,MUN,4800000,0,0,0,0,0,0,3910,0,0,0,0,0,0,0,0,26,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,515,0,-1,0,0,0,5,0,0,0,Sheffield United,Aston Villa,Tottenham,Man City,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andre,Gray,FWD,WAT,5700000,0,25,2.1,3.68421052631579E-07,4.3859649122807E-06,0,63894,1,12,0,0,0,2,0,4.4,597,-3,0,25,3,0.4,0,2,2,0,0,0,0,0.4,35537,0,-1,0,0,632,159,0,0,88,Burnley,Southampton,Leicester,Crystal Palace,Liverpool,1.9,2.4,1.1,1.9,1.4,2.3,1.1,2.1,1.5,1.3,2.1,1.5,2,1.3,1.4,1.4,1.5,1.4,1.2,1.8,1.5,2.4,1.5,1.5,1.6,1.5,43.4
Demarai,Gray,MID,LEI,5200000,4,15,1.25,2.40384615384615E-07,2.88461538461538E-06,0,30535,1,1,0,0,0,0,0,2.9,204,-3,0,15,3,0.6,0,3,0,0,0,0,2,0.3,7677,0,-1,0,0,204,159,0,0,47,Brighton,Everton,Watford,Aston Villa,Norwich,0.6,0.8,0.9,0.6,0.8,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.7,0.7,0.9,0.6,0.8,0.6,0.6,0.9,0.6,0.8,20.7
Jack,Grealish,MID,AVL,5900000,0,43,4.3,7.28813559322034E-07,7.28813559322034E-06,0,374825,3,16,0,0,0,2,0,7.3,3847,-1,0,43,1,0,0,0.2,5,0,2,0,3,3.8,246398,0,-1,0,1,893,1803,0,0,190,Newcastle,Man Utd,Chelsea,Leicester,Sheffield United,5.9,2.8,2.7,4.3,5,4.5,5.3,4.5,3.3,3.4,3.6,5.6,4,4.7,4.6,5.9,2.5,4.3,4.1,5.2,2.8,5.5,5.3,3.2,5.7,3.1,82.5
Andre,Green,MID,AVL,4900000,0,0,0,0,0,0,1231,0,0,0,0,0,0,0,0,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,220,0,-1,0,0,0,2,0,0,0,Newcastle,Man Utd,Chelsea,Leicester,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mason,Greenwood,FWD,MUN,4300000,5,14,1.4,3.25581395348837E-07,3.25581395348837E-06,0,1065555,0,4,0,0,0,1,0,3.3,12318,-2,0,14,2,0.5,0,2,0,0,0,0,0,10.6,721928,0,-1,0,0,130,15121,0,0,48,Sheffield United,Aston Villa,Tottenham,Man City,Everton,0.7,1.3,1.4,0.7,1.2,0.7,1,0.7,0.7,1.5,0.7,1.2,0.9,0.7,1.1,0.7,1,0.7,0.7,0.7,1.1,0.7,1.2,0.7,1.2,0.7,16
Pascal,Gro?,MID,BHA,6400000,0,39,3.2,5E-07,6.09375E-06,0,95503,0,10,0,0,0,1,0,6.1,1633,-1,0,39,1,0.5,0,3,2,0,3,0,3,0.7,83177,0,-1,0,0,778,228,0,0,166,Leicester,Liverpool,Arsenal,Wolverhampton,Crystal Palace,2.7,1.7,2.2,3.4,2.1,4,1.7,3.9,2.7,1.9,3.3,2.5,1.9,3.8,3.3,3.5,2.5,3.8,1.6,3.7,1.9,2.4,2.1,2.9,3.9,2,81.4
Vicente,Guaita,GLK,CRY,5000000,1,35,3.2,6.4E-07,7E-06,0,47458,1,14,0,28,0,0,0,7,491,0,0,35,0,0.2,0,1.2,2,0,3,0,0,0.6,48905,0,-1,0,1,990,799,0,0,189,Liverpool,Burnley,Bournemouth,Watford,Brighton,3.3,1.7,3,2.8,3.6,3.5,4.1,3.1,2.3,3.2,2.4,2.9,3,3.1,4.6,2.2,3.5,1.9,2.7,3.4,2.1,3.2,3.2,4,2.3,4.1,23.6
Johann Berg,Gudmundsson,MID,BUR,5900000,0,17,1.41666666666667,2.40112994350282E-07,2.88135593220339E-06,0,112127,0,2,0,0,0,1,0,2.9,195,-1,0,17,1,0,0,0,1,0,3,0,0,0.5,79199,0,-1,0,0,309,1,0,0,58,Watford,Crystal Palace,Man City,Tottenham,Newcastle,0,0,0,0.7,1.2,0.7,0.7,1.1,0.9,0.7,0.7,0.7,1.2,0.7,1.2,0.7,0.9,0.7,1.2,0.7,1.3,0.7,0.7,1,0.7,1.2,26.7
Addji Keaninkin Marc-Israel,Guehi,DEF,CHE,4000000,0,0,0,0,0,0,2259,0,0,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0.1,4203,0,-1,0,0,0,122,0,0,0,Man City,West Ham,Aston Villa,Everton,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matteo,Guendouzi,MID,ARS,4600000,1,32,2.5,5.43478260869565E-07,6.95652173913044E-06,0,533510,4,18,0,0,0,0,0,6.8,18855,1,1,32,-1,0.3,0,1.5,2,0,2,0,2,9.6,787324,0,-1,0,0,1141,3832,-1,0,194,Southampton,Norwich,Brighton,West Ham,Man City,2,1.3,2.7,1.2,1.4,1.3,1.7,1.8,2.6,1.4,2.8,1.2,1.3,2.8,2.5,1.2,2.1,1.5,2,2.4,1.7,1.8,1.2,1.6,1.2,2.6,56
Idrissa,Gueye,MID,EVE,5000000,0,0,0,0,0,0,1947,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,301,0,-1,0,0,0,4,0,0,0,Norwich,Leicester,Liverpool,Chelsea,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frederic,Guilbert,DEF,AVL,4400000,0,30,3,6.81818181818182E-07,6.81818181818182E-06,0,48114,4,13,0,0,0,0,0,6.8,1012,-1,0,30,1,0.4,0,1.8,0,0,3,0,2,0.8,63799,0,-1,0,0,872,679,0,0,140,Newcastle,Man Utd,Chelsea,Leicester,Sheffield United,4.3,1.8,1.8,3.1,2.1,2.7,3.4,2.4,1.5,2.8,1.9,3.2,1.6,3.9,2.7,2.8,1.8,3,3.1,2.7,2.3,3.8,3.9,2.7,3,2.5,33.1
Ilkay,Gundogan,MID,MCI,5200000,0,23,1.9,3.65384615384615E-07,4.42307692307692E-06,0,162811,4,13,0,0,0,1,0,4.4,3450,-3,0,23,3,0.5,0,2.8,1,0,2,0,0,1.6,73071,0,-1,0,0,813,1036,0,0,157,Chelsea,Newcastle,Burnley,Man Utd,Arsenal,1,1.3,1,1.5,1.1,1,1.3,1.7,1.4,1,1.4,1.7,1,1.2,1,1.6,1,1.7,1,1,1.5,1.6,1.1,1.6,1.5,1.4,65
Angus,Gunn,GLK,SOU,4500000,0,29,2.9,6.44444444444444E-07,6.44444444444444E-06,0,155856,0,25,0,30,0,0,0,6.4,4428,0,0,29,0,0,0,0,3,0,2,0,0,2.4,236807,0,-1,0,1,900,586,0,0,166,Arsenal,Watford,Norwich,Newcastle,West Ham,2.1,2.3,2.5,3.6,2.9,3.4,2.4,2.9,2.9,2.4,1.8,3.1,3,2.2,3.4,3.2,3.4,2.6,2.1,3,1.9,3.3,2.4,2.4,2.2,1.9,22.1
Sebastien,Haller,FWD,WHU,7200000,2,50,4.2,5.83333333333333E-07,6.94444444444444E-06,0,600738,1,22,0,0,0,4,0,6.9,11765,-3,0,50,3,0.4,0,2.8,5,0,3,0,2,3.2,530994,0,-1,0,1,1080,537,0,0,174,Tottenham,Chelsea,Wolverhampton,Arsenal,Southampton,5.9,4.2,3.9,5.7,5.8,0,4,4.5,5.1,3.1,5.6,3.1,5.3,4.3,4,5.4,4,4.6,4.4,5.4,3.4,5.5,4.8,5.2,3.9,5.8,97
Grant,Hanley,DEF,NOR,4000000,0,1,0.0833333333333333,2.08333333333333E-08,2.5E-07,0,225163,0,8,0,0,0,0,0,0.2,3122,0,0,1,0,0,0,0,0,0,0,0,0,2.4,214084,1,-1,0,0,270,89,0,0,33,Everton,Arsenal,Southampton,Sheffield United,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8
,Harry Wilson,MID,BOU,6000000,1,45,3.8,6.33333333333333E-07,7.5E-06,0,297286,1,14,0,0,0,4,0,7.5,9405,0,0,45,0,0.6,0,3.8,4,0,2,0,0,3.1,414673,0,-1,0,1,756,2293,0,0,144,Wolverhampton,Tottenham,Crystal Palace,Liverpool,Chelsea,4.2,2.4,3,3,2.3,4.9,4.7,3.2,2.7,4.6,2.8,4.8,4.1,4.4,2.9,3.4,2.5,4.3,3.5,4.8,2.4,3.8,3.4,2.1,3.7,2.8,56.8
Joe,Hart,GLK,BUR,4300000,0,0,0,0,0,0,77451,0,0,0,0,0,0,0,0,609,-2,0,0,2,0,0,0,0,0,0,0,0,1.3,17945,0,-1,0,0,0,204,0,0,0,Watford,Crystal Palace,Man City,Tottenham,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kortney,Hause,DEF,AVL,4400000,0,0,0,0,0,0,3533,0,0,0,0,0,0,0,0,25,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,678,0,-1,0,0,0,6,0,0,0,Newcastle,Man Utd,Chelsea,Leicester,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
