FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW3Forecast,GW4Forecast,GW5Forecast,GW6Forecast,GW7Forecast,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Jonny,Evans,DEF,LEI,5000000,2,12,4,8E-07,2.4E-06,0,13269,0,2,0,0,0,0,0,2.4,1309,0,0,12,0,0.8,0,4,2,0,1,0,0,1.3,32920,0,-1,0,0,270,2993,0,0,62,Sheffield United,Bournemouth,Man Utd,Tottenham,Newcastle,2.6,2.8,2.6,4.7,4.9,2.7,5.3,3,3,2.5,4.7,6,3.3,4.1,3.9,4.7,3.2,4.6,5.8,4.4,2.3,2.5,5,4.9,2.5,2,4.4,3.3,2.6,4.6,5.1,3.8,3.5,4.7,3.7,4.7,8.9
Lukasz,Fabianski,GLK,WHU,5000000,2,6,2,4E-07,1.2E-06,0,49522,0,7,0,9,0,0,0,1.2,4270,0,0,6,0,0.4,0,2,0,0,0,0,0,4.7,29525,0,-1,0,0,270,1469,0,0,49,Watford,Norwich,Aston Villa,Man Utd,Bournemouth,1.4,1,1.8,1.1,1.5,1.2,2,1.1,1.8,1,1,1.2,2.2,1,1.2,1,1.2,1,1,1.1,2,2,1,2,1.1,1,1.6,1.1,1.6,1.2,3,1.3,1,1,1.1,1,6.9
,Fabinho,MID,LIV,5500000,6,9,3,5.45454545454545E-07,1.63636363636364E-06,0,23759,1,3,0,0,0,0,0,1.6,1735,0,0,9,0,0.5,0,3,2,0,0,0,1,1.2,20816,0,-1,0,0,196,3161,0,0,56,Arsenal,Burnley,Newcastle,Chelsea,Sheffield United,1.8,1.7,2.9,1.5,2.5,1.9,1.5,2.4,1.5,1.5,1.6,1.8,3.3,2.9,3.1,2.6,1.5,3,4.4,1.5,2.7,2.6,2.9,1.5,1.5,2.7,2.8,1.5,3.5,1.9,1.9,2.9,4.3,2.3,3.1,3.2,13.8
Ralf,Fahrmann,GLK,NOR,4400000,0,0,0,0,0,0,9405,0,0,0,0,0,0,0,0,772,-1,1,0,1,0,0,0,0,0,0,0,0,0.5,1298,0,-1,0,0,0,288,-1,0,0,Chelsea,West Ham,Man City,Burnley,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Felipe Anderson,MID,WHU,6900000,5,6,3,4.34782608695652E-07,8.69565217391304E-07,0,248347,1,3,0,0,0,0,0,0.9,5892,-1,0,6,1,0.3,0,2,0,0,0,0,1,4.9,12699,0,-1,0,0,142,4183,0,0,28,Watford,Norwich,Aston Villa,Man Utd,Bournemouth,3.5,2,2,1.6,3.7,2.3,2.1,3.3,1.7,2.5,1.5,1.9,3.4,1.5,2.3,1.5,2.3,1.5,1.7,3.3,2.1,2.2,1.5,2.7,1.7,1.8,3.1,1.8,2.1,1.9,4,3.2,1.8,1.9,1.6,1.5,13.8
Federico,Fernandez,DEF,NEW,4500000,0,0,0,0,0,0,2592,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0.2,454,0,-1,0,0,0,54,0,0,0,Tottenham,Watford,Liverpool,Brighton,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Fernandinho,MID,MCI,5300000,0,0,0,0,0,0,32549,0,0,0,0,0,0,0,0,1725,-2,1,0,2,0,0,0,0,0,0,0,0,0.9,5413,0,-1,0,0,0,615,-1,0,0,Bournemouth,Brighton,Norwich,Watford,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roberto,Firmino,FWD,LIV,9500000,2,15,5,5.26315789473684E-07,1.57894736842105E-06,0,157525,0,3,0,0,0,1,0,1.6,18267,0,0,15,0,0.5,0,5,2,0,0,0,1,11.5,162465,0,-1,0,0,260,14119,0,0,65,Arsenal,Burnley,Newcastle,Chelsea,Sheffield United,4.4,3.6,6.4,5.4,2.6,4.9,3.7,7.5,4.3,4.7,3.4,4.1,6,6.3,6.9,7.5,4.2,5,5.8,5.8,7,4.4,6.6,5.3,6,6.3,6.1,2.8,6.7,6.7,5.4,6.2,7.5,5.4,7.5,7,29.5
John,Fleck,MID,SHU,4900000,0,2,1,2.04081632653061E-07,4.08163265306122E-07,0,3813,1,1,0,0,0,0,0,0.4,438,-1,1,2,1,0.1,0,0.7,0,0,0,0,0,0.1,399,0,-1,0,0,118,13,-1,0,12,Leicester,Chelsea,Southampton,Everton,Liverpool,0,0.5,0.6,0.5,0.5,0.5,0.5,0.5,1.1,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.6,0.6,0.5,0.7,0.5,5.5
Phil,Foden,MID,MCI,5400000,0,1,0.5,9.25925925925926E-08,1.85185185185185E-07,0,15555,0,0,0,0,0,0,0,0.2,1087,-1,0,1,1,0.1,0,0.3,0,0,0,0,0,0.6,3538,0,-1,0,0,10,261,0,0,3,Bournemouth,Brighton,Norwich,Watford,Everton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1
Pablo,Fornals,MID,WHU,6400000,1,4,1.3,2.03125E-07,6.25E-07,0,21705,0,5,0,0,0,0,0,0.6,2395,-1,0,4,1,0.2,0,1.3,0,0,0,0,0,0.7,2456,0,-1,0,0,133,113,0,0,11,Watford,Norwich,Aston Villa,Man Utd,Bournemouth,1,0.6,0.6,0.6,1.1,0.6,0.6,0.9,0.6,0.6,0.6,0.6,1,0.6,0.6,0.6,0.6,0.6,0.6,0.9,0.6,0.6,0.6,0.7,0.6,0.6,0.8,0.6,0.6,0.6,1.2,0.9,0.6,0.6,0.6,0.6,4.5
Fraser,Forster,GLK,SOU,4500000,0,0,0,0,0,0,17491,0,0,0,0,0,0,0,0,3692,0,0,0,0,0,0,0,0,0,0,0,0,0.8,2283,0,-1,0,0,0,15,0,0,0,Brighton,Man Utd,Sheffield United,Bournemouth,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Foster,GLK,WAT,5000000,3,6,2,4E-07,1.2E-06,0,41414,0,7,0,9,0,0,0,1.2,2503,0,0,6,0,0.4,0,2,0,0,0,0,0,2.3,4310,0,-1,0,0,270,437,0,0,44,West Ham,Newcastle,Arsenal,Man City,Wolverhampton,1,2.9,1,1.6,1.8,1.7,1.2,1,1.8,1,2,1,1.6,1.9,1,1.7,1,1.5,1.8,1.1,1.7,1.4,2.7,1.7,1,1,1,1.6,1,1.5,1,1.3,2.5,1.6,1,1.2,9.1
Juan,Foyth,DEF,TOT,5000000,0,0,0,0,0,0,617,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,-1,0,0,0,11,0,0,0,Newcastle,Arsenal,Crystal Palace,Leicester,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Simon,Francis,DEF,BOU,4500000,0,0,0,0,0,0,217,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,-1,0,0,0,6,0,0,0,Man City,Leicester,Everton,Southampton,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan,Fraser,MID,BOU,7400000,1,4,1.3,1.75675675675676E-07,5.40540540540541E-07,0,582772,1,4,0,0,0,0,0,0.5,27714,-1,0,4,1,0.2,0,1.3,0,0,0,0,0,9.4,29113,0,-1,0,0,226,1215,0,0,9,Man City,Leicester,Everton,Southampton,West Ham,0.6,0.6,0.7,0.6,0.6,0.7,0.7,0.8,0.6,1,0.6,0.6,0.6,0.6,0.6,1.2,0.6,0.9,0.8,0.7,0.6,0.6,0.6,0.8,0.6,0.7,0.6,0.8,0.8,0.6,0.6,0.6,0.6,0.6,0.6,0.6,10.8
,Fred,MID,MUN,5400000,0,0,0,0,0,0,4677,0,0,0,0,0,0,0,0,402,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,1022,0,-1,0,0,0,62,0,0,0,Crystal Palace,Southampton,Leicester,West Ham,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan,Fredericks,DEF,WHU,4500000,2,4,1.3,2.88888888888889E-07,8.88888888888889E-07,0,4968,0,7,0,0,0,0,0,0.9,412,0,0,4,0,0.3,0,1.3,0,0,0,0,0,0.3,4481,0,-1,0,0,270,507,0,0,28,Watford,Norwich,Aston Villa,Man Utd,Bournemouth,0.7,0.6,0.9,0.6,0.7,0.6,1,0.6,0.9,0.6,0.6,0.6,1.1,0.6,0.6,0.6,0.6,0.6,0.6,0.6,1,1,0.6,1.1,0.6,0.6,0.8,0.6,0.8,0.6,1.9,0.6,0.6,0.6,0.6,0.6,6.6
Kieron,Freeman,DEF,SHU,4400000,0,0,0,0,0,0,3263,0,0,0,0,0,0,0,0,244,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,480,0,-1,0,0,0,71,0,0,0,Leicester,Chelsea,Southampton,Everton,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luke,Freeman,MID,SHU,5500000,2,5,1.7,3.09090909090909E-07,9.09090909090909E-07,0,2595,1,2,0,0,0,0,0,0.9,209,0,0,5,0,0.3,0,1.7,0,0,1,0,0,0.1,879,0,-1,0,0,163,69,0,0,17,Leicester,Chelsea,Southampton,Everton,Liverpool,0.9,0.8,1.4,0.8,0.8,0.8,0.8,0.8,2.3,0.8,1.3,0.8,1.4,0.8,0.9,0.8,1.5,0.8,0.8,0.8,0.8,0.8,0.8,1.3,0.8,0.8,1.6,0.9,0.8,1.1,0.8,1.5,1.5,0.8,1.6,0.8,7.5
Christian,Fuchs,DEF,LEI,4500000,2,4,2,4.44444444444444E-07,8.88888888888889E-07,0,5848,0,2,0,0,0,0,0,0.9,358,0,0,4,0,0.3,0,1.3,0,0,0,0,0,0.5,6386,0,-1,0,0,180,820,0,0,17,Sheffield United,Bournemouth,Man Utd,Tottenham,Newcastle,1,1,1,1.7,2.5,1,2,1,1,1,1.7,2.7,1,1.4,1.3,1.6,1,1.6,2.9,1.5,1,1,1.8,1.8,1,1,1.5,1,1,1.6,1.9,1.2,1.1,1.7,1.2,1.7,5.9
Sam,Gallagher,FWD,SOU,4500000,0,0,0,0,0,0,1791,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1248,0,-1,0,0,0,86,0,0,0,Brighton,Man Utd,Sheffield United,Bournemouth,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James,Garner,MID,MUN,4500000,0,0,0,0,0,0,2358,0,0,0,0,0,0,0,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0.1,957,0,-1,0,0,0,59,0,0,0,Crystal Palace,Southampton,Leicester,West Ham,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paulo,Gazzaniga,GLK,TOT,4500000,0,0,0,0,0,0,3027,0,0,0,0,0,0,0,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0.3,576,0,-1,0,0,0,52,0,0,0,Newcastle,Arsenal,Crystal Palace,Leicester,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jean-Philippe,Gbamin,MID,EVE,5000000,0,4,2,4E-07,8E-07,0,2493,0,0,0,0,0,0,0,0.8,614,0,0,4,0,0.3,0,1.3,0,0,1,0,0,0.1,2139,0,-1,0,0,135,23,0,0,14,Aston Villa,Wolverhampton,Bournemouth,Sheffield United,Man City,0,1.9,1,2.9,1,1,1,1.1,1.5,1,2,1,1,2,1,1.1,2.8,1.2,1,1.1,1,1.8,1,2.2,1,1.7,1,1,1,1.1,1,1.8,1,1.1,1,1.7,2.6
Rachid,Ghezzal,MID,LEI,5400000,0,0,0,0,0,0,1534,0,0,0,0,0,0,0,0,125,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,234,0,-1,0,0,0,22,0,0,0,Sheffield United,Bournemouth,Man Utd,Tottenham,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morgan,Gibbs-White,MID,WOL,5000000,0,0,0,0,0,0,1998,0,0,0,0,0,0,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0.1,759,0,-1,0,0,0,79,0,0,0,Burnley,Everton,Chelsea,Crystal Palace,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Gibson,DEF,BUR,4000000,0,0,0,0,0,0,34925,0,0,0,0,0,0,0,0,2328,0,0,0,0,0,0,0,0,0,0,0,0,2.9,15146,0,-1,0,0,0,1483,0,0,0,Wolverhampton,Liverpool,Brighton,Norwich,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lewis,Gibson,DEF,EVE,4500000,0,0,0,0,0,0,3144,0,0,0,0,0,0,0,0,271,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1050,0,-1,0,0,0,57,0,0,0,Aston Villa,Wolverhampton,Bournemouth,Sheffield United,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Olivier,Giroud,FWD,CHE,7000000,1,4,1.3,1.85714285714286E-07,5.71428571428571E-07,0,72060,0,2,0,0,0,0,0,0.6,12913,0,0,4,0,0.2,0,1.3,0,0,1,0,0,2.3,46462,0,-1,0,0,100,1195,0,0,13,Norwich,Sheffield United,Wolverhampton,Liverpool,Brighton,0.6,0.8,0.6,0.8,0.6,0.6,1.2,0.6,0.6,1.1,0.6,1.1,0.7,0.6,0.9,0.6,1.1,0.6,0.6,1.4,0.8,0.6,0.6,1.2,1.5,0.6,0.9,0.6,0.6,1.1,1.3,0.6,0.6,1.8,0.6,0.7,7.9
Ben,Godfrey,DEF,NOR,4500000,1,3,1,2.22222222222222E-07,6.66666666666667E-07,0,3296,0,8,0,0,0,0,0,0.7,279,0,0,3,0,0.2,0,1,0,0,0,0,0,0.2,2132,0,-1,0,0,270,680,0,0,55,Chelsea,West Ham,Man City,Burnley,Crystal Palace,0.8,0.5,0.5,0.5,0.5,0.7,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.8,0.5,0.7,0.8,0.5,0.5,0.5,0.8,0.5,0.5,0.7,0.5,0.6,1.2,0.5,0.5,0.5,0.5,0.5,0.9,0.5,8.5
Angel,Gomes,MID,MUN,4900000,0,0,0,0,0,0,3470,0,0,0,0,0,0,0,0,299,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,1142,0,-1,0,0,0,143,0,0,0,Crystal Palace,Southampton,Leicester,West Ham,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Heurelho da Silva,Gomes,GLK,WAT,4500000,0,0,0,0,0,0,2284,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1225,0,-1,0,0,0,103,0,0,0,West Ham,Newcastle,Arsenal,Man City,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joseph,Gomez,DEF,LIV,5500000,0,2,1,1.81818181818182E-07,3.63636363636364E-07,0,45348,0,1,0,0,0,0,0,0.4,5490,0,0,2,0,0.1,0,0.7,0,0,0,0,0,1.6,19700,0,-1,0,0,90,543,0,0,10,Arsenal,Burnley,Newcastle,Chelsea,Sheffield United,0.5,0.5,1,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,1.1,0.5,0.5,0.5,0.5,0.6,0.6,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.7,0.5,0.6,1.1,2.6
Dan,Gosling,MID,BOU,5000000,0,0,0,0,0,0,472,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,-1,0,0,0,0,0,0,0,Man City,Leicester,Everton,Southampton,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lee,Grant,GLK,MUN,4900000,0,0,0,0,0,0,1940,0,0,0,0,0,0,0,0,126,-1,1,0,1,0,0,0,0,0,0,0,0,0.1,138,0,-1,0,0,0,8,-1,0,0,Crystal Palace,Southampton,Leicester,West Ham,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andre,Gray,FWD,WAT,5900000,8,11,5.5,9.32203389830508E-07,1.86440677966102E-06,0,20982,0,5,0,0,0,1,0,1.9,1559,-1,0,11,1,0.6,0,3.7,2,0,0,0,0,0.7,9163,0,-1,0,0,171,2894,0,0,40,West Ham,Newcastle,Arsenal,Man City,Wolverhampton,6.3,8,4.7,8,5.5,6.3,6.8,6.6,8.2,6.2,8.2,5.4,5.3,7.3,5.5,7.6,3.4,5.8,5.5,7.5,8,5.4,6.5,7.4,4.7,6.2,4.4,5.3,4.5,7.2,6.3,8.2,6.8,8.2,5.1,6.6,14.4
Demarai,Gray,MID,LEI,5400000,0,0,0,0,0,0,14403,0,0,0,0,0,0,0,0,1040,-1,0,0,1,0,0,0,0,0,0,0,0,0.4,2227,0,-1,0,0,0,115,0,0,0,Sheffield United,Bournemouth,Man Utd,Tottenham,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jack,Grealish,MID,AVL,6000000,3,11,3.7,6.16666666666667E-07,1.83333333333333E-06,0,82829,0,5,0,0,0,0,0,1.8,8692,0,0,11,0,0.6,0,3.7,1,0,1,0,1,5.5,57365,0,-1,0,0,270,5381,0,0,62,Everton,Crystal Palace,West Ham,Arsenal,Burnley,4.3,2.4,2.1,3.4,5.6,1.8,2.4,2.8,2.3,3.7,3.8,1.8,2,2.5,3.6,3.9,4.2,3.9,2.5,1.8,4.1,4.2,4,3.2,2.4,5.6,2.3,4.2,4.4,4,1.8,3.7,4.6,2.1,2.4,3.7,19.6
Andre,Green,MID,AVL,4900000,0,0,0,0,0,0,716,0,0,0,0,0,0,0,0,47,-1,1,0,1,0,0,0,0,0,0,0,0,0,59,0,-1,0,0,0,6,-1,0,0,Everton,Crystal Palace,West Ham,Arsenal,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mason,Greenwood,FWD,MUN,4500000,1,3,1,2.22222222222222E-07,6.66666666666667E-07,0,249665,0,1,0,0,0,0,0,0.7,27181,0,0,3,0,0.2,0,1,0,0,0,0,0,15.2,188650,0,-1,0,0,39,18652,0,0,11,Crystal Palace,Southampton,Leicester,West Ham,Arsenal,0.7,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.1,0.5,0.6,0.5,0.8,0.5,0.5,1.3,0.5,1,0.5,0.5,0.9,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.7,0.5,0.7,0.5,2.5
Pascal,Gro?,MID,BHA,6500000,1,10,5,7.69230769230769E-07,1.53846153846154E-06,0,29220,0,2,0,0,0,0,0,1.5,5177,0,0,10,0,0.5,0,3.3,1,0,1,0,1,1.2,53990,0,-1,0,0,168,627,0,0,41,Southampton,Man City,Burnley,Newcastle,Chelsea,4.1,5.7,6.6,7.5,4.4,3.3,4.6,4.7,4.6,3.8,2.5,4,6.5,4.3,5.1,6.7,4.7,3.9,4.4,4.7,2.5,7.3,6.9,4.4,6.7,5.1,6.9,2.5,5,3.8,4.2,2.5,2.5,5.1,4,5.4,15.8
Vicente,Guaita,GLK,CRY,5000000,1,9,3,6E-07,1.8E-06,0,8782,1,2,0,6,0,0,0,1.8,607,0,0,9,0,0.6,0,3,0,0,1,0,0,0.5,10877,0,-1,0,0,270,938,0,0,50,Man Utd,Aston Villa,Tottenham,Wolverhampton,Norwich,1.5,3.5,1.5,3.9,3.1,2,2.1,1.5,3.6,1.5,2.6,1.5,2.3,1.5,2.1,3.4,2,1.5,1.5,2,2.1,3.4,3.7,2,4.2,2.1,2.6,1.5,1.5,4.2,2,3.9,1.7,3.7,2.2,3.7,5.2
Johann Berg,Gudmundsson,MID,BUR,6000000,0,11,5.5,9.16666666666667E-07,1.83333333333333E-06,0,38394,0,2,0,0,0,1,0,1.8,3616,0,0,11,0,0.6,0,3.7,1,0,1,0,0,1.6,77567,0,-1,0,0,161,975,0,0,43,Wolverhampton,Liverpool,Brighton,Norwich,Aston Villa,3.9,5.7,4.4,8.2,2.8,8.2,2.8,8.2,3.4,5.2,4.1,8.2,3.9,2.8,7.8,4.3,2.8,7.6,6.1,2.8,6,2.8,5.8,2.8,7.7,4.9,7,2.8,8.2,2.8,8.2,3.9,2.8,8,2.8,5.8,18.7
Matteo,Guendouzi,MID,ARS,4500000,2,7,2.3,5.11111111111111E-07,1.55555555555556E-06,0,101339,0,4,0,0,0,0,0,1.6,11276,0,0,7,0,0.5,0,2.3,0,0,1,0,0,6.8,177969,0,-1,0,0,265,8048,0,0,42,Liverpool,Tottenham,Watford,Aston Villa,Man Utd,1.2,1.2,2.3,1.2,1.2,1.3,2.1,1.8,1.4,1.3,1.4,1.2,1.2,2.2,1.2,1.2,2.4,1.5,1.3,1.4,2.6,1.2,1.5,1.3,1.6,1.6,1.2,2.4,1.4,1.6,2.2,1.2,1.2,1.2,1.2,1.5,9.9
Idrissa,Gueye,MID,EVE,5000000,0,0,0,0,0,0,1277,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,-1,0,0,0,11,0,0,0,Aston Villa,Wolverhampton,Bournemouth,Sheffield United,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frederic,Guilbert,DEF,AVL,4400000,5,5,2.5,5.68181818181818E-07,1.13636363636364E-06,0,10966,1,0,0,0,0,0,0,1.1,503,-1,0,5,1,0.4,0,1.7,0,0,1,0,0,0.4,2549,0,-1,0,0,90,2008,0,0,18,Everton,Crystal Palace,West Ham,Arsenal,Burnley,3.7,1.3,1.2,1.7,2.9,1.2,1.2,2.2,1.5,2.4,3.2,1.2,1.2,2.4,1.2,2.2,2,1.4,1.2,1.2,2.3,1.6,1.5,2.5,1.3,2.5,2.2,2.7,3.5,2.6,1.2,2.5,2.7,2.2,1.2,2.2,0.9
Ilkay,Gundogan,MID,MCI,5400000,1,4,1.3,2.40740740740741E-07,7.40740740740741E-07,0,61494,0,3,0,0,0,0,0,0.7,3477,-1,0,4,1,0.2,0,1.3,0,0,0,0,0,2.3,14760,0,-1,0,0,147,1360,0,0,35,Bournemouth,Brighton,Norwich,Watford,Everton,1.1,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,1.2,0.6,0.6,0.8,0.6,1,0.9,0.6,0.6,0.6,0.9,0.6,0.6,0.6,0.6,0.6,0.9,0.6,0.6,0.6,0.6,1.1,0.6,1,0.6,7.1
Angus,Gunn,GLK,SOU,4500000,7,10,3.3,7.33333333333333E-07,2.22222222222222E-06,0,8554,0,5,0,8,0,0,0,2.2,727,0,0,10,0,0.7,0,3.3,0,0,1,0,0,0.8,6674,0,-1,0,1,270,2250,0,0,52,Brighton,Man Utd,Sheffield United,Bournemouth,Tottenham,2.9,4.1,1.6,2.5,2.1,4.3,3.1,3.9,2.9,4.9,2.2,2.9,3.4,4.2,2.2,2.4,1.6,4.4,4,2.8,4.2,1.6,1.6,4.5,3.8,2.8,4.5,1.6,2.2,1.8,2.2,2.8,1.6,2.3,2,4.1,6.2
Sebastien,Haller,FWD,WHU,7400000,13,15,7.5,1.01351351351351E-06,2.02702702702703E-06,0,118022,0,6,0,0,0,2,0,2,4734,-1,0,15,1,0.7,0,5,3,0,0,0,0,3,44823,0,-1,0,1,180,24520,0,0,69,Watford,Norwich,Aston Villa,Man Utd,Bournemouth,11.2,10.3,9.9,9.1,11.2,8.6,7.5,7.2,6.7,8.8,8.6,10,10,5.1,9.9,7,8.6,5.8,6.9,7.2,7.5,9.8,4.7,11.2,10,8.5,11.2,6,10.6,10,11.2,10.6,9.9,7.5,9.1,6.5,18
Grant,Hanley,DEF,NOR,4000000,1,1,0.3,7.5E-08,2.5E-07,0,31694,0,8,0,0,0,0,0,0.2,2739,0,0,1,0,0.1,0,0.3,0,0,0,0,0,2.8,46577,1,-1,0,0,270,7299,0,0,33,Chelsea,West Ham,Man City,Burnley,Crystal Palace,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,7.8
