FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
,Vallejo,DEF,WOL,4600000,0,1,0.5,1.08695652173913E-07,2.17391304347826E-07,0,24155,1,6,0,0,0,0,0,0.2,58,-4,0,1,4,0,0,0,0,0,0,0,0,0.2,5430,0,-1,0,0,162,4,0,0,22,Bournemouth,Aston Villa,Arsenal,Sheffield United,Everton,0,0,0,0,0,0,0,0,4.3
Patrick,van Aanholt,DEF,CRY,5600000,6,87,4,7.14285714285714E-07,1.55357142857143E-05,0,1011481,0,24,0,0,0,3,0,15.8,2612,1,-1,87,-1,1.8,0,9.7,8,0,7,0,0,5.5,886624,1,-1,0,2,1892,18380,1,0,404,Liverpool,Burnley,Leicester,Chelsea,Aston Villa,4.2,4.2,3.9,4.7,4.7,5.2,3.5,5.8,98.7
Virgil,van Dijk,DEF,LIV,6600000,6,141,4.9,7.42424242424243E-07,2.13636363636364E-05,0,2253015,1,21,0,0,0,4,0,21.4,15751,1,0,141,-1,0.5,0,3.5,12,0,12,0,1,44.4,1737748,0,-1,0,2,2610,21841,0,0,631,Crystal Palace,Man City,Aston Villa,Brighton,Burnley,6.3,5.2,7.2,5.7,5.5,4.5,6,6.1,120.9
Jamie,Vardy,FWD,LEI,9600000,11,167,6.4,6.66666666666667E-07,1.73958333333333E-05,0,3347106,2,25,0,0,0,19,0,17.4,28413,6,0,167,-6,0.4,1,3.8,27,0,8,0,6,29.7,4585233,0,-1,0,7,2222,83881,0,0,615,Everton,Crystal Palace,Arsenal,Bournemouth,Sheffield United,0,7.6,8.8,7.8,8,7.1,8,9.4,199.7
Indiana,Vassilev,MID,AVL,4500000,0,2,0.0714285714285714,1.58730158730159E-08,4.44444444444444E-07,0,325,0,0,0,0,0,0,0,0.4,39,0,0,2,0,0,0,0,0,0,0,0,0,0,649,0,-1,0,0,36,52,0,0,3,Wolverhampton,Liverpool,Man Utd,Crystal Palace,Everton,0,0,0,0,0,0,0,0,0.7
Michael,Verrips,GLK,SHU,4400000,0,0,0,0,0,0,2112,0,0,0,0,0,0,0,0,24,-1,0,0,1,0,0,0,0,0,0,0,0,0,1213,0,-1,0,0,0,43,0,0,0,Tottenham,Burnley,Wolverhampton,Chelsea,Leicester,0,0,0,0,0,0,0,0,0
Jan,Vertonghen,DEF,TOT,5200000,2,52,2.7,5.19230769230769E-07,1E-05,0,263053,2,23,0,0,0,1,0,10,895,-3,0,52,3,0.2,0,1,4,0,3,0,1,1.6,130706,0,-1,0,2,1543,357,0,0,307,West Ham,Sheffield United,Everton,Bournemouth,Arsenal,3.5,2,3.2,2,2.2,2.7,2.5,2.2,49.6
Jannik,Vestergaard,DEF,SOU,4600000,0,39,2.8,6.08695652173913E-07,8.47826086956522E-06,0,449486,2,23,0,0,0,1,0,8.5,1008,-4,0,39,4,0,0,0.2,6,0,3,0,0,2,521384,0,-1,0,2,1135,89,0,0,217,Watford,Man City,Everton,Man Utd,Brighton,0,2.4,2.2,2.7,2.4,2.6,2.5,2.2,48.5
,Vinagre,DEF,WOL,4200000,6,23,0.793103448275862,1.88834154351396E-07,5.47619047619048E-06,0,24719,1,6,0,0,0,0,0,5.5,206,-3,0,23,3,0.5,0,2,0,0,2,0,0,0.2,19568,0,-1,0,0,528,1739,0,0,114,Bournemouth,Aston Villa,Arsenal,Sheffield United,Everton,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,25.4
,Virginia,GLK,EVE,4000000,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,-1,0,0,0,40,0,0,0,Leicester,Tottenham,Southampton,Wolverhampton,Aston Villa,0,0,0,0,0,0,0,0,0
Michel,Vorm,GLK,TOT,4300000,0,0,0,0,0,0,2838,0,0,0,0,0,0,0,0,18,-2,0,0,2,0,0,0,0,0,0,0,0,0,3133,0,-1,0,0,0,21,0,0,0,West Ham,Sheffield United,Everton,Bournemouth,Arsenal,0,0,0,0,0,0,0,0,0
Mario,Vrancic,MID,NOR,6200000,1,20,0.689655172413793,1.11234705228031E-07,3.2258064516129E-06,0,14310,2,8,0,0,0,1,0,3.2,31,-3,0,20,3,0,0,0.2,1,0,0,0,0,0.1,4044,0,-1,0,0,377,44,0,0,89,Arsenal,Brighton,Watford,West Ham,Chelsea,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,29.3
Matej,Vydra,FWD,BUR,5300000,1,26,0.896551724137931,1.69160702667534E-07,4.90566037735849E-06,0,16663,0,1,0,0,0,2,0,4.9,1616,-2,0,26,2,0.8,0,4.2,3,0,2,0,1,0.2,24101,0,-1,0,1,328,664,0,0,84,Watford,Crystal Palace,Sheffield United,West Ham,Liverpool,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.5,32
Theo,Walcott,MID,EVE,6200000,1,49,1.68965517241379,2.72525027808676E-07,7.90322580645161E-06,0,60478,1,14,0,0,0,1,0,7.9,242,-3,0,49,3,0.2,0,1,1,0,3,0,3,0.4,24071,0,-1,0,0,1058,168,0,0,133,Leicester,Tottenham,Southampton,Wolverhampton,Aston Villa,0,1,0.8,1.2,0.9,1.3,1.3,1.5,82
Kyle,Walker,DEF,MCI,5700000,0,73,3.5,6.14035087719298E-07,1.28070175438596E-05,0,1320234,4,22,0,0,0,1,0,12.8,8016,-3,0,73,3,0.8,0,4.3,4,0,7,0,2,11.1,764684,0,-1,0,1,1807,4560,0,0,391,Liverpool,Southampton,Brighton,Bournemouth,Watford,0,3.8,3.2,0,3.5,3.8,3,4.4,70.7
Kyle,Walker-Peters,DEF,SOU,4400000,0,6,0.206896551724138,4.70219435736677E-08,1.36363636363636E-06,0,306461,0,6,0,0,0,0,0,1.4,453,-6,0,6,6,0,0,0.2,0,0,0,0,0,0.6,103836,0,-1,0,0,313,42,0,0,53,Watford,Man City,Everton,Man Utd,Brighton,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,12.9
Aaron,Wan-Bissaka,DEF,MUN,5300000,7,85,3.3,6.22641509433962E-07,1.60377358490566E-05,0,2153928,5,28,0,0,0,0,0,16,6529,-2,0,85,2,1.2,0,6.2,12,0,7,0,2,14.2,898871,0,-1,0,1,2330,19216,0,0,477,Brighton,Bournemouth,Aston Villa,Southampton,Crystal Palace,0,2.7,3.8,3.5,3,2.7,4.7,2.5,100.9
Victor,Wanyama,MID,TOT,4700000,0,1,0.5,1.06382978723404E-07,2.12765957446809E-07,0,8505,1,2,0,0,0,0,0,0.2,128,-3,0,1,3,0,0,0,0,0,0,0,0,0.1,5393,0,-1,0,0,24,5,0,0,5,West Ham,Sheffield United,Everton,Bournemouth,Arsenal,0,0,0,0,0,0,0,0,0.2
Danny,Ward,GLK,LEI,4200000,0,0,0,0,0,0,9276,0,0,0,0,0,0,0,0,36,-3,0,0,3,0,0,0,0,0,0,0,0,0.2,2373,0,-1,0,0,0,7,0,0,0,Everton,Crystal Palace,Arsenal,Bournemouth,Sheffield United,0,0,0,0,0,0,0,0,0
Joel,Ward,DEF,CRY,4300000,6,62,3.1,7.2093023255814E-07,1.44186046511628E-05,0,278400,3,18,0,0,0,0,0,14.4,924,-2,0,62,2,1.6,0,6.7,7,0,6,0,1,1.4,309788,0,-1,0,0,1570,4333,0,0,282,Liverpool,Burnley,Leicester,Chelsea,Aston Villa,2.9,2.9,2.6,3.2,3.6,3.7,2.3,4.2,38.7
James,Ward-Prowse,MID,SOU,5700000,2,93,3.2,5.6140350877193E-07,1.63157894736842E-05,0,270232,7,52,0,0,0,4,0,16.3,4276,-3,0,93,3,0.5,1,3,6,0,6,0,4,1.7,314260,0,-1,0,0,2610,2257,0,0,454,Watford,Man City,Everton,Man Utd,Brighton,0,3,1.9,2.8,2.4,2.9,3.2,3.6,171.6
Kelland,Watts,DEF,NEW,3900000,0,0,0,0,0,0,1757,0,0,0,0,0,0,0,0,321,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,6277,0,-1,0,0,0,728,0,0,0,Bournemouth,West Ham,Watford,Tottenham,Brighton,0,0,0,0,0,0,0,0,0
Adam,Webster,DEF,BHA,4400000,6,69,3,6.81818181818182E-07,1.56818181818182E-05,0,71531,3,33,0,0,0,3,0,15.7,974,-1,0,69,1,1.1,0,5,7,0,3,0,1,0.6,105665,1,-1,0,1,2015,657,0,0,396,Man Utd,Norwich,Liverpool,Man City,Southampton,0,3.5,2.7,3.1,2.8,2.5,4.1,2.1,89.2
Danny,Welbeck,FWD,WAT,5800000,1,11,0.379310344827586,6.53983353151011E-08,1.89655172413793E-06,0,19703,0,3,0,0,0,0,0,1.9,77,-2,0,11,2,0.1,0,0.7,0,0,1,0,0,0.1,11790,0,-1,0,0,275,144,0,0,26,Burnley,Southampton,Chelsea,Norwich,Newcastle,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,12.9
,Wesley,FWD,AVL,5500000,0,67,3.2,5.81818181818182E-07,1.21818181818182E-05,0,435923,3,31,0,0,0,5,0,12.2,398,-5,0,67,5,0,1,0,7,0,6,0,1,0.8,403249,0,-1,0,1,1782,13,0,0,180,Wolverhampton,Liverpool,Man Utd,Crystal Palace,Everton,0,0,0,0,0,2.3,3.7,2.7,108.3
Ashley,Westwood,MID,BUR,5400000,1,91,3.5,6.48148148148148E-07,1.68518518518519E-05,0,93822,9,29,0,0,0,2,0,16.9,3357,-1,0,91,1,0.7,0,4,9,0,11,0,6,0.9,99147,0,-1,0,1,2340,2787,0,0,415,Watford,Crystal Palace,Sheffield United,West Ham,Liverpool,4.1,3,4.5,2.6,2.2,3.8,2.7,3.8,116.6
Alfie,Whiteman,GLK,TOT,4000000,0,0,0,0,0,0,22483,0,0,0,0,0,0,0,0,345,0,0,0,0,0,0,0,0,0,0,0,0,0.5,45422,0,-1,0,0,0,91,0,0,0,West Ham,Sheffield United,Everton,Bournemouth,Arsenal,0,0,0,0,0,0,0,0,0
Connor,Wickham,FWD,CRY,4400000,0,15,2.5,5.68181818181818E-07,3.40909090909091E-06,0,487458,0,2,0,0,0,1,0,3.4,746,-1,0,15,1,0,0,0,2,0,0,0,1,1.9,269300,0,-1,0,0,90,33,0,0,48,Liverpool,Burnley,Leicester,Chelsea,Aston Villa,0,0,0,0,0,0,0,0,15.8
Georginio,Wijnaldum,MID,LIV,5400000,2,85,3,5.55555555555556E-07,1.57407407407407E-05,0,345907,0,18,0,0,0,3,0,15.7,3148,-1,0,85,1,0.6,0,3.5,5,0,11,0,0,2.3,309859,0,-1,0,1,2321,2340,0,0,388,Crystal Palace,Man City,Aston Villa,Brighton,Burnley,2.8,1.7,2.8,2.5,3.1,2.5,2.3,2.6,88.8
Jetro,Willems,DEF,NEW,4400000,0,64,3.4,7.72727272727273E-07,1.45454545454545E-05,0,343333,0,24,0,0,0,2,0,14.5,1240,-1,0,64,1,0,0,0,6,0,3,0,2,0.8,363602,0,-1,0,1,1492,12,0,0,283,Bournemouth,West Ham,Watford,Tottenham,Brighton,0,0,0,0,0,4.9,3,3.9,74.1
Brandon,Williams,DEF,MUN,4100000,6,39,1.3448275862069,3.28006728343146E-07,9.51219512195122E-06,0,248786,5,9,0,0,0,1,0,9.5,6540,1,0,39,-1,0.7,0,3,1,0,4,0,1,5.4,618328,0,-1,0,1,758,7621,0,0,167,Brighton,Bournemouth,Aston Villa,Southampton,Crystal Palace,0,0.7,1,0.9,0.7,0.7,1.4,0.7,37.2
Neco,Williams,DEF,LIV,4000000,0,0,0,0,0,0,5441,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0.1,7313,0,-1,0,0,0,212,0,0,0,Crystal Palace,Man City,Aston Villa,Brighton,Burnley,0,0,0,0,0,0,0,0,0
,Willian,MID,CHE,6900000,13,113,4,5.79710144927536E-07,1.63768115942029E-05,0,808496,3,21,0,0,0,5,0,16.4,5374,-1,0,113,1,0.6,0,4,16,0,8,0,6,4.1,979895,0,-1,0,4,1923,61245,0,0,483,West Ham,Watford,Crystal Palace,Sheffield United,Norwich,0,3.4,4.8,3.8,5.1,4.6,2.9,4.5,201.2
Joseph,Willock,MID,ARS,4700000,0,23,0.821428571428571,1.74772036474164E-07,4.8936170212766E-06,0,31443,1,11,0,0,0,0,0,4.9,96,-3,0,23,3,0.1,0,0.3,0,0,1,0,0,0.2,25791,0,-1,0,0,573,72,0,0,95,Norwich,Wolverhampton,Leicester,Tottenham,Liverpool,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,36.3
Jack,Wilshere,MID,WHU,4700000,0,6,0.206896551724138,4.40205429200293E-08,1.27659574468085E-06,0,34861,0,4,0,0,0,0,0,1.3,41,-3,0,6,3,0,0,0,0,0,0,0,0,0.2,8705,0,-1,0,0,174,5,0,0,14,Tottenham,Chelsea,Newcastle,Burnley,Norwich,0,0,0,0,0,0.1,0.1,0.1,1.4
Harry,Winks,MID,TOT,5200000,0,35,1.20689655172414,2.3209549071618E-07,6.73076923076923E-06,0,31859,8,27,0,0,0,0,0,6.7,258,-3,0,35,3,0.2,0,1,0,0,3,0,0,0.3,19007,0,-1,0,0,1589,100,0,0,265,West Ham,Sheffield United,Everton,Bournemouth,Arsenal,0.6,0.8,0.8,0.6,0.7,0.6,0.6,0.6,57.5
Chris,Wood,FWD,BUR,6100000,9,109,4.2,6.88524590163934E-07,1.78688524590164E-05,0,373325,1,28,0,0,0,11,0,17.9,2343,-4,0,109,4,0.5,0,2.8,16,0,10,0,1,1.4,357664,1,-1,0,3,2061,15735,0,0,302,Watford,Crystal Palace,Sheffield United,West Ham,Liverpool,5.5,4.2,3.9,4.4,3.6,4.8,4.8,5.3,158
Frederick,Woodman,GLK,NEW,4000000,0,0,0,0,0,0,44720,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0.7,24940,0,-1,0,0,0,43,0,0,0,Bournemouth,West Ham,Watford,Tottenham,Brighton,0,0,0,0,0,0,0,0,0
Sam,Woods,DEF,CRY,3900000,0,0,0,0,0,0,3661,0,0,0,0,0,0,0,0,126,-1,1,0,1,0,0,0,0,0,0,0,0,0,4668,0,-1,0,0,0,422,-1,0,0,Liverpool,Burnley,Leicester,Chelsea,Aston Villa,0,0,0,0,0,0,0,0,0
,Xande Silva,FWD,WHU,4300000,0,0,0,0,0,0,163820,0,0,0,0,0,0,0,0,524,-2,0,0,2,0,0,0,0,0,0,0,0,0.9,78838,0,-1,0,0,0,1163,0,0,0,Tottenham,Chelsea,Newcastle,Burnley,Norwich,0,0,0,0,0,0,0,0,0
Granit,Xhaka,MID,ARS,5100000,3,47,2.1,4.11764705882353E-07,9.2156862745098E-06,0,109221,7,25,0,0,0,0,0,9.2,917,-4,0,47,4,0.5,0,2.3,0,0,7,0,1,0.7,51357,0,-1,0,0,1904,432,0,0,290,Norwich,Wolverhampton,Leicester,Tottenham,Liverpool,0,1.8,1.4,1.3,1,1.1,1,2,66.7
Andriy,Yarmolenko,MID,WHU,5200000,0,49,1.68965517241379,3.24933687002653E-07,9.42307692307692E-06,0,582916,2,14,0,0,0,3,0,9.4,371,-8,0,49,8,0,0,0,8,0,3,0,1,0.7,596585,0,-1,0,1,822,9,0,0,156,Tottenham,Chelsea,Newcastle,Burnley,Norwich,0,0,0,0,0,1.4,0.8,1.2,64.2
DeAndre,Yedlin,DEF,NEW,4400000,0,23,0.793103448275862,1.8025078369906E-07,5.22727272727273E-06,0,12769,3,11,0,0,0,1,0,5.2,83,-1,0,23,1,0,0,0,0,0,1,0,0,0.1,12685,0,-1,0,0,772,34,0,0,96,Bournemouth,West Ham,Watford,Tottenham,Brighton,0,0.4,0.6,0,0.4,0.6,0.4,0.4,26.8
Maya,Yoshida,DEF,SOU,4200000,0,10,1.2,2.85714285714286E-07,2.38095238095238E-06,0,30832,1,18,0,0,0,0,0,2.4,151,-3,0,10,3,0,0,0,1,0,1,0,0,0.2,16787,0,-1,0,0,558,8,0,0,85,Watford,Man City,Everton,Man Utd,Brighton,0,0,0,0,0,0,0,0,17.7
Ashley,Young,DEF,MUN,5400000,0,24,2,3.7037037037037E-07,4.44444444444444E-06,0,40903,5,10,0,0,0,0,0,4.4,96,-1,0,24,1,0,0,0,0,0,2,0,0,0.3,21248,0,-1,0,0,953,12,0,0,158,Brighton,Bournemouth,Aston Villa,Southampton,Crystal Palace,0,0,0,0,0,0,0,0,49.1
Pablo,Zabaleta,DEF,WHU,4200000,0,10,0.344827586206897,8.21018062397373E-08,2.38095238095238E-06,0,44011,2,14,0,0,0,0,0,2.4,195,-3,0,10,3,0,0,0.2,0,0,0,0,0,0.5,18115,0,-1,0,0,588,66,0,0,90,Tottenham,Chelsea,Newcastle,Burnley,Norwich,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,17.4
Wilfried,Zaha,MID,CRY,6800000,2,95,3.3,4.85294117647059E-07,1.39705882352941E-05,0,1726679,4,32,0,0,0,3,0,14,12708,-2,0,95,2,0.4,0,2.7,4,0,8,0,5,9.6,1140826,0,-1,0,1,2545,5843,0,0,267,Liverpool,Burnley,Leicester,Chelsea,Aston Villa,2,3.7,2.2,2.8,2.2,3.5,3,2.9,175.7
Davide,Zappacosta,DEF,CHE,4300000,0,0,0,0,0,0,27961,0,0,0,0,0,0,0,0,29,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,3347,0,-1,0,0,0,6,0,0,0,West Ham,Watford,Crystal Palace,Sheffield United,Norwich,0,0,0,0,0,0,0,0,0
Christoph,Zimmermann,DEF,NOR,4400000,0,35,2.3,5.22727272727273E-07,7.95454545454546E-06,0,4107,2,21,0,0,0,0,0,8,39,-1,0,35,1,0.1,0,0.5,1,0,3,0,1,0,4079,0,-1,0,0,1295,20,0,0,234,Arsenal,Brighton,Watford,West Ham,Chelsea,0,1.2,2.3,1.3,2.9,1.6,1.9,1.4,39.1
Oleksandr,Zinchenko,DEF,MCI,5200000,2,31,2.6,5E-07,5.96153846153846E-06,0,1153936,0,12,0,0,0,0,0,6,344,-3,0,31,3,0.1,0,0.7,1,0,4,0,0,2.3,597531,0,-1,0,0,905,687,0,1,197,Liverpool,Southampton,Brighton,Bournemouth,Watford,0,2.5,2,0,2.2,2.5,1.9,2.9,48.9
Richairo,Zivkovic,FWD,SHU,4700000,0,0,0,0,0,0,1183,0,0,0,0,0,0,0,0,78,-3,1,0,3,0,0,0,0,0,0,0,0,0,1702,0,-1,0,0,0,55,-1,0,0,Tottenham,Burnley,Wolverhampton,Chelsea,Leicester,0,0,0,0,0,0,0,0,0
Kurt,Zouma,DEF,CHE,4700000,5,42,1.9,4.04255319148936E-07,8.93617021276596E-06,0,273081,5,27,0,0,0,0,0,8.9,547,-3,0,42,3,0.3,0,1.2,1,0,4,0,0,1.5,152323,1,-1,0,0,1803,898,0,0,307,West Ham,Watford,Crystal Palace,Sheffield United,Norwich,0,1.7,1.5,1.3,1.2,1.8,1.4,1.2,55.5
