FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
John,Egan,DEF,SHU,4500000,2,21,3,6.66666666666667E-07,4.66666666666667E-06,0,5277,0,7,0,0,0,0,0,4.7,342,0,0,21,0,0.8,0,3.7,1,0,2,0,0,0.2,5258,0,-1,0,0,630,1049,0,0,113,Watford,Arsenal,West Ham,Burnley,Tottenham,3.3,1.8,3.3,1.9,3.1,3.1,2.9,3,2.3,3.7,3.5,2.6,2.4,3,2.6,2.7,1.8,3.2,1.5,2.3,3.6,3,4.2,3,2.6,2.3,2.2,2.2,2.9,3.2,3.7,14.3
Anwar,El Ghazi,MID,AVL,5500000,7,25,4.2,7.63636363636364E-07,4.54545454545455E-06,0,27450,0,9,0,0,0,2,0,4.5,1805,0,0,25,0,0.9,0,5,0,0,1,0,1,0.6,36599,0,-1,0,0,421,10479,0,0,75,Norwich,Brighton,Man City,Liverpool,Wolverhampton,2.4,5.2,2.1,3.9,3.9,5.5,2.4,2.7,5.2,5.5,4.7,6.2,3.8,3.3,3.4,3.8,5.9,4.3,4.6,4,5.6,2.3,4.8,4.1,5.8,2.6,5.5,6.3,3.1,5.1,2.7,39
Ahmed,El Mohamady,DEF,AVL,4300000,0,7,1,2.32558139534884E-07,1.62790697674419E-06,0,89180,0,7,0,0,0,0,0,1.6,5438,-2,1,7,2,0.1,0,0.3,3,0,0,0,0,1.2,33331,0,-1,0,0,230,838,-1,0,53,Norwich,Brighton,Man City,Liverpool,Wolverhampton,0.5,0.6,0.5,0.5,0.5,0.8,0.5,0.5,0.8,0.5,0.5,0.8,0.5,0.5,0.5,0.5,0.7,0.5,0.7,0.5,0.5,0.5,0.6,0.5,0.6,0.5,0.9,1.1,0.5,0.5,0.5,15.1
Mohamed,Elneny,MID,ARS,4300000,0,0,0,0,0,0,40661,0,0,0,0,0,0,0,0,4138,-2,0,0,2,0,0,0,0,0,0,0,0,0.6,50699,0,-1,0,0,0,10363,0,0,0,Bournemouth,Sheffield United,Crystal Palace,Wolverhampton,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohamed,Elyounoussi,MID,SOU,5300000,0,0,0,0,0,0,2873,0,0,0,0,0,0,0,0,66,-2,0,0,2,0,0,0,0,0,0,0,0,0,179,0,-1,0,0,0,6,0,0,0,Chelsea,Wolverhampton,Leicester,Man City,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Emerson,DEF,CHE,5500000,0,5,1,1.81818181818182E-07,9.09090909090909E-07,0,185907,0,10,0,0,0,0,0,0.9,7764,0,0,5,0,0.1,0,0.3,0,0,0,0,0,1,152720,0,-1,0,0,374,59,0,0,74,Southampton,Newcastle,Burnley,Watford,Crystal Palace,0,0.7,0.5,0.5,1,0.5,0.6,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.8,0.6,0.5,0.8,0.5,0.5,0.5,0.6,0.5,0.6,0.7,0.5,0.5,27.6
Bjorn,Engels,DEF,AVL,4500000,1,21,3,6.66666666666667E-07,4.66666666666667E-06,0,29235,1,11,0,0,0,0,0,4.7,4597,0,0,21,0,0.6,0,2.7,4,0,2,0,0,1.1,81099,0,-1,0,1,630,1011,0,0,111,Norwich,Brighton,Man City,Liverpool,Wolverhampton,1.5,3.4,1.5,2.8,1.9,4.1,1.9,1.7,4,3,3,4,2.2,1.5,2.8,2.4,3.7,1.5,3.6,2.6,3.1,1.9,3.2,3.1,3.3,1.9,4.1,4.5,2.5,2.8,2.2,14.3
Christian,Eriksen,MID,TOT,8800000,6,21,3,3.40909090909091E-07,2.38636363636364E-06,0,297319,2,6,0,0,0,1,0,2.4,9004,-2,0,21,2,0.5,0,4.2,3,0,1,0,1,3.9,94932,0,-1,0,0,425,6559,0,0,93,Brighton,Watford,Liverpool,Everton,Sheffield United,2.7,3.5,1.8,2.2,3.4,1.9,3.3,1.7,3.4,2.7,2.7,3,1.7,2.8,2.1,2.6,3.8,1.8,1.6,1.8,3.5,2.3,3.2,2.6,3.9,3.3,3,2.9,2.9,3,1.8,40.2
Jonny,Evans,DEF,LEI,5000000,11,29,4.1,8.2E-07,5.8E-06,0,45652,0,5,0,0,0,0,0,5.8,4048,0,0,29,0,1,0,5,4,0,2,0,1,1.8,92463,0,-1,0,1,630,16798,0,0,146,Liverpool,Burnley,Southampton,Crystal Palace,Arsenal,3.2,4.7,4.2,3.5,4.4,3.9,6.1,5.6,4,6,2.5,4.4,3.7,4.8,4.7,2.4,5.6,5,3.2,4.4,2.4,6.1,3.7,5.2,4.1,6.1,2.9,2.5,4.9,3.5,6.1,21.4
Lukasz,Fabianski,GLK,WHU,5100000,1,32,4.6,9.01960784313725E-07,6.27450980392157E-06,0,191542,0,8,0,20,0,0,0,6.3,85982,1,-1,32,-1,1.2,0,6.3,4,0,3,0,0,5.6,230169,0,-1,0,2,573,11577,1,0,135,Crystal Palace,Everton,Sheffield United,Newcastle,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,6.3,6.8,4.5,5.6,3.7,4.6,5.1,4.2,5.5,4.9,5.5,6,5,3.5,6.1,4.7,6.9,14.5
,Fabinho,MID,LIV,5500000,3,18,2.6,4.72727272727273E-07,3.27272727272727E-06,0,63807,2,5,0,0,0,0,0,3.3,4926,0,0,18,0,0.4,0,2,2,0,2,0,1,1.5,70815,0,-1,0,0,556,3346,0,0,120,Leicester,Man Utd,Tottenham,Aston Villa,Man City,2.1,1.5,1.7,1.5,1.3,1.7,2.1,2.4,2.7,2.6,1.7,1.5,2.5,2.5,1.5,2.3,2.4,1.8,1.6,1.8,2.4,2.4,2,3,1.3,2.3,2.4,2.5,2.1,1.9,2.6,26.6
Ralf,Fahrmann,GLK,NOR,4400000,1,1,0.142857142857143,3.24675324675325E-08,2.27272727272727E-07,0,18373,0,1,0,1,0,0,0,0.2,700,-1,0,1,1,0.1,0,0.3,0,0,0,0,0,0.4,3568,0,-1,0,0,21,183,0,0,6,Aston Villa,Bournemouth,Man Utd,Brighton,Watford,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.4
,Felipe Anderson,MID,WHU,6900000,5,23,3.8,5.50724637681159E-07,3.33333333333333E-06,0,348202,1,5,0,0,0,0,0,3.3,7308,-1,0,23,1,0.7,0,4.7,0,0,3,0,3,4.5,98158,0,-1,0,0,456,17444,0,0,116,Crystal Palace,Everton,Sheffield United,Newcastle,Burnley,5.3,3.3,4.6,4.4,3.5,3.5,2.8,4,4,4.1,2.9,2.8,4.2,4.5,5.5,4.5,2.5,4.2,1.9,2.8,3.6,3.5,4.7,2.6,3.8,4.2,4.7,2.6,4.8,2.6,4.3,51.4
Federico,Fernandez,DEF,NEW,4400000,0,3,0.428571428571429,9.74025974025974E-08,6.81818181818182E-07,0,5293,0,0,0,0,0,0,0,0.7,322,-1,0,3,1,0.1,0,0.3,0,0,0,0,0,0.1,1746,0,-1,0,0,23,54,0,0,11,Man Utd,Chelsea,Wolverhampton,West Ham,Bournemouth,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1
,Fernandinho,MID,MCI,5200000,2,6,0.857142857142857,1.64835164835165E-07,1.15384615384615E-06,0,52750,0,1,0,0,0,0,0,1.2,1587,-3,1,6,3,0.3,0,1.7,0,0,1,0,0,0.7,13259,0,-1,0,0,233,1143,-1,0,51,Wolverhampton,Crystal Palace,Aston Villa,Southampton,Liverpool,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.6,9.2
Roberto,Firmino,FWD,LIV,9600000,2,46,6.6,6.875E-07,4.79166666666667E-06,0,430205,0,4,0,0,0,3,0,4.8,38869,1,0,46,-1,0.7,0,6.3,9,0,2,0,4,13.7,563490,0,-1,0,0,573,26619,0,0,185,Leicester,Man Utd,Tottenham,Aston Villa,Man City,9.2,8,9.1,8,8.9,7.1,8.5,9.3,9.1,9,8,7.4,8.2,6.4,8.6,9.9,8,8,7.7,8.3,8.6,8.4,8.4,9.9,8.7,9.9,9.1,9.3,8.9,9.1,8.8,70.8
John,Fleck,MID,SHU,4800000,2,8,1.6,3.33333333333333E-07,1.66666666666667E-06,0,7030,2,3,0,0,0,0,0,1.7,192,-2,0,8,2,0.4,0,2,0,0,1,0,0,0.1,1417,0,-1,0,0,388,652,0,0,58,Watford,Arsenal,West Ham,Burnley,Tottenham,1.3,0.8,0.9,0.9,0.8,0.8,1.3,0.8,0.8,0.8,1.3,1,0.8,0.9,0.8,1.1,0.8,0.8,0.9,0.8,0.8,1.1,1.4,0.8,0.8,1.1,1,0.8,0.8,0.9,1.3,29
Phil,Foden,MID,MCI,5200000,0,1,0.142857142857143,2.74725274725275E-08,1.92307692307692E-07,0,31313,0,0,0,0,0,0,0,0.2,817,-3,0,1,3,0,0,0,0,0,0,0,0,0.3,5154,0,-1,0,0,10,231,0,0,3,Wolverhampton,Crystal Palace,Aston Villa,Southampton,Liverpool,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Pablo,Fornals,MID,WHU,6100000,2,11,1.57142857142857,2.57611241217799E-07,1.80327868852459E-06,0,42604,0,7,0,0,0,0,0,1.8,1056,-4,0,11,4,0.3,0,2,0,0,1,0,0,0.3,4225,0,-1,0,0,319,194,0,0,47,Crystal Palace,Everton,Sheffield United,Newcastle,Burnley,1.5,0.8,1.2,1.1,0.8,0.8,0.8,1,1,1,0.8,0.8,1,1.2,1.6,1.2,0.8,1,0.8,0.8,0.9,0.8,1.3,0.8,0.9,1.1,1.2,0.8,1.3,0.8,1.1,20.3
Fraser,Forster,GLK,SOU,4400000,0,0,0,0,0,0,37694,0,0,0,0,0,0,0,0,1151,-1,0,0,1,0,0,0,0,0,0,0,0,0.5,2517,0,-1,0,0,0,18,0,0,0,Chelsea,Wolverhampton,Leicester,Man City,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Foster,GLK,WAT,4800000,1,12,1.7,3.54166666666667E-07,2.5E-06,0,87983,0,20,0,19,0,0,0,2.4,3516,-2,1,12,2,0.1,0,0.3,2,0,0,0,0,1.6,11866,0,-1,0,0,630,1531,-1,0,97,Sheffield United,Tottenham,Bournemouth,Chelsea,Norwich,1.2,1,0.8,1.2,0.8,1.1,1.3,0.9,2.1,0.9,1.7,1.5,2.1,1.2,0.8,1.4,1.2,1.8,1.1,0.9,1,1,1.6,0.8,1.1,0.8,1.7,1.7,1.1,1,0.8,15.6
Dimitri,Foulquier,DEF,WAT,4000000,0,-1,-0.142857142857143,-3.57142857142857E-08,-2.5E-07,0,1688,0,5,0,0,0,0,0,-0.2,579,0,0,-1,0,-0.1,0,-0.3,0,0,0,0,0,0.1,5989,0,-1,0,0,32,1011,0,0,5,Sheffield United,Tottenham,Bournemouth,Chelsea,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4
Juan,Foyth,DEF,TOT,4900000,0,0,0,0,0,0,1137,0,0,0,0,0,0,0,0,70,-1,0,0,1,0,0,0,0,0,0,0,0,0,501,0,-1,0,0,0,147,0,0,0,Brighton,Watford,Liverpool,Everton,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Simon,Francis,DEF,BOU,4400000,1,1,0.142857142857143,3.24675324675325E-08,2.27272727272727E-07,0,437,0,0,0,0,0,0,0,0.2,46,-1,0,1,1,0.1,0,0.3,0,0,0,0,0,0,308,0,-1,0,0,1,117,0,0,3,Arsenal,Norwich,Watford,Man Utd,Newcastle,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Ryan,Fraser,MID,BOU,7200000,0,19,3.2,4.44444444444444E-07,2.63888888888889E-06,0,931212,1,8,0,0,0,1,0,2.6,56289,-3,0,19,3,0.4,0,2.7,2,0,0,0,1,4.8,93865,0,-1,0,0,420,604,0,0,66,Arsenal,Norwich,Watford,Man Utd,Newcastle,0,3.9,3.3,3.2,3.5,3.5,2.2,2.3,2,2.4,3.4,2.8,3.3,2.4,3.5,2.2,3,3.1,4.6,2.9,2.6,2.4,4,3.3,3.2,2.2,2.5,3,1.6,2.5,2.7,25.9
,Fred,MID,MUN,5300000,1,3,0.428571428571429,8.08625336927224E-08,5.66037735849057E-07,0,8248,0,1,0,0,0,0,0,0.6,341,-2,0,3,2,0.2,0,1,0,0,0,0,0,0.1,2682,0,-1,0,0,58,188,0,0,17,Newcastle,Liverpool,Norwich,Bournemouth,Brighton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,5.8
Ryan,Fredericks,DEF,WHU,4500000,1,24,3.4,7.55555555555556E-07,5.33333333333333E-06,0,18063,1,9,0,0,0,0,0,5.3,2533,0,0,24,0,1.1,0,5,2,0,3,0,0,0.9,48420,0,-1,0,0,619,16875,0,0,123,Crystal Palace,Everton,Sheffield United,Newcastle,Burnley,5.1,3.6,3.4,4.5,2.2,4,2.7,2.9,3,3.7,3,3.1,4.4,2.4,4.2,4.6,2.9,3.7,2.3,2.9,3.3,2.6,3.6,3.1,3.5,4.3,3.2,2.2,4,2.9,5.1,21.4
Kieron,Freeman,DEF,SHU,4300000,0,0,0,0,0,0,6175,0,0,0,0,0,0,0,0,251,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1353,0,-1,0,0,0,117,0,0,0,Watford,Arsenal,West Ham,Burnley,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luke,Freeman,MID,SHU,5300000,0,7,1.8,3.39622641509434E-07,1.32075471698113E-06,0,6138,1,4,0,0,0,0,0,1.3,349,-2,0,7,2,0,0,0,0,0,1,0,0,0.1,1777,0,-1,0,0,241,59,0,0,20,Watford,Arsenal,West Ham,Burnley,Tottenham,1.5,0.9,1.1,1.1,1,1,1.6,1,1,1,1.5,1.2,0.9,1.1,0.9,1.4,0.9,1,1.1,0.9,0.9,1.4,1.7,1,0.9,1.3,1.2,0.9,0.9,1,1.6,10.3
Christian,Fuchs,DEF,LEI,4500000,0,5,0.714285714285714,1.58730158730159E-07,1.11111111111111E-06,0,18348,0,2,0,0,0,0,0,1.1,1525,0,0,5,0,0,0,0,0,0,0,0,0,0.4,14517,0,-1,0,0,184,319,0,0,21,Liverpool,Burnley,Southampton,Crystal Palace,Arsenal,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.7,0.4,0.4,0.4,0.4,0.5,6.4
Sam,Gallagher,FWD,SOU,4500000,0,0,0,0,0,0,3626,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,1771,0,-1,0,0,0,43,0,0,0,Chelsea,Wolverhampton,Leicester,Man City,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eric,Garcia,DEF,MCI,4500000,0,1,0.142857142857143,3.17460317460317E-08,2.22222222222222E-07,0,123,0,0,0,0,0,0,0,0.2,72,0,0,1,0,0.1,0,0.5,0,0,0,0,0,0,415,0,-1,0,0,27,99,0,0,4,Wolverhampton,Crystal Palace,Aston Villa,Southampton,Liverpool,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1
James,Garner,MID,MUN,4400000,0,0,0,0,0,0,13099,0,0,0,0,0,0,0,0,1091,-1,0,0,1,0,0,0,0,0,0,0,0,0.3,18297,0,-1,0,0,0,301,0,0,0,Newcastle,Liverpool,Norwich,Bournemouth,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paulo,Gazzaniga,GLK,TOT,4400000,0,2,0.285714285714286,6.49350649350649E-08,4.54545454545455E-07,0,6559,0,2,0,5,0,0,0,0.5,537,-1,0,2,1,0.1,0,0.5,0,0,0,0,0,0.3,4201,0,-1,0,0,90,376,0,0,18,Brighton,Watford,Liverpool,Everton,Sheffield United,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.9
Jean-Philippe,Gbamin,MID,EVE,4900000,0,4,0.571428571428571,1.16618075801749E-07,8.16326530612245E-07,0,6361,0,0,0,0,0,0,0,0.8,121,-1,0,4,1,0,0,0,0,0,1,0,0,0,2580,0,-1,0,0,135,1,0,0,14,Burnley,West Ham,Brighton,Tottenham,Southampton,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.6
Rachid,Ghezzal,MID,LEI,5300000,0,0,0,0,0,0,3253,0,0,0,0,0,0,0,0,136,-2,0,0,2,0,0,0,0,0,0,0,0,0,482,0,-1,0,0,0,6,0,0,0,Liverpool,Burnley,Southampton,Crystal Palace,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morgan,Gibbs-White,MID,WOL,4800000,4,7,1,2.08333333333333E-07,1.45833333333333E-06,0,4289,0,2,0,0,0,0,0,1.5,179,-2,1,7,2,0.3,0,1.2,0,0,0,0,1,0.1,1781,0,-1,0,0,119,237,-1,0,28,Man City,Southampton,Newcastle,Arsenal,Aston Villa,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.6,0.5,0.5,0.8,0.5,0.5,0.8,0.5,6.1
Ben,Gibson,DEF,BUR,4000000,0,0,0,0,0,0,82318,0,0,0,0,0,0,0,0,4628,0,0,0,0,0,0,0,0,0,0,0,0,2.8,54890,0,-1,0,0,0,2164,0,0,0,Everton,Leicester,Chelsea,Sheffield United,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lewis,Gibson,DEF,EVE,4400000,0,0,0,0,0,0,6605,0,0,0,0,0,0,0,0,337,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,2768,0,-1,0,0,0,97,0,0,0,Burnley,West Ham,Brighton,Tottenham,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Billy,Gilmour,MID,CHE,4500000,0,1,0.142857142857143,3.17460317460317E-08,2.22222222222222E-07,0,759,0,1,0,0,0,0,0,0.2,116,0,0,1,0,0,0,0,0,0,0,0,0,0,1504,0,-1,0,0,6,145,0,0,1,Southampton,Newcastle,Burnley,Watford,Crystal Palace,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Olivier,Giroud,FWD,CHE,6700000,0,4,1.3,1.94029850746269E-07,5.97014925373134E-07,0,154071,0,2,0,0,0,0,0,0.6,4082,-3,0,4,3,0,0,0,0,0,1,0,0,1.2,53305,0,-1,0,0,100,169,0,0,13,Southampton,Newcastle,Burnley,Watford,Crystal Palace,0.8,0.7,0.6,1.4,1.2,0.6,0.7,1.1,0.6,0.9,0.7,0.7,0.8,0.7,0.9,0.6,1,0.6,1.1,1.1,0.8,1,0.6,0.9,0.6,1.8,0.6,0.7,1.9,0.6,0.7,7.9
Ben,Godfrey,DEF,NOR,4500000,1,7,1,2.22222222222222E-07,1.55555555555556E-06,0,9905,0,16,0,0,0,0,0,1.6,781,0,0,7,0,0.2,0,1,0,0,0,0,0,0.3,9182,0,-1,0,0,630,1009,0,0,121,Aston Villa,Bournemouth,Man Utd,Brighton,Watford,1.1,0.5,0.9,0.5,0.7,0.5,0.5,0.5,0.6,0.5,0.6,0.5,0.7,1.2,0.5,0.5,0.5,0.5,0.5,0.5,0.9,0.5,0.6,0.9,0.5,0.6,0.5,0.7,0.5,0.5,0.5,18
Angel,Gomes,MID,MUN,4800000,0,1,0.142857142857143,2.97619047619048E-08,2.08333333333333E-07,0,7357,0,1,0,0,0,0,0,0.2,440,-2,1,1,2,0.1,0,0.3,0,0,0,0,0,0.1,3201,0,-1,0,0,9,21,-1,0,3,Newcastle,Liverpool,Norwich,Bournemouth,Brighton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Heurelho da Silva,Gomes,GLK,WAT,4500000,0,0,0,0,0,0,5041,0,0,0,0,0,0,0,0,344,0,0,0,0,0,0,0,0,0,0,0,0,0.2,2529,0,-1,0,0,0,190,0,0,0,Sheffield United,Tottenham,Bournemouth,Chelsea,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joseph,Gomez,DEF,LIV,5200000,0,3,0.428571428571429,8.24175824175824E-08,5.76923076923077E-07,0,96524,0,1,0,0,0,0,0,0.6,2652,-3,0,3,3,0.1,0,0.3,0,0,0,0,0,0.9,23520,0,-1,0,0,91,703,0,0,13,Leicester,Man Utd,Tottenham,Aston Villa,Man City,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,2.7
Dan,Gosling,MID,BOU,4900000,0,0,0,0,0,0,767,0,0,0,0,0,0,0,0,24,-1,0,0,1,0,0,0,0,0,0,0,0,0,78,0,-1,0,0,0,4,0,0,0,Arsenal,Norwich,Watford,Man Utd,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lee,Grant,GLK,MUN,4900000,0,0,0,0,0,0,3149,0,0,0,0,0,0,0,0,115,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,264,0,-1,0,0,0,14,0,0,0,Newcastle,Liverpool,Norwich,Bournemouth,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andre,Gray,FWD,WAT,5800000,1,16,2.3,3.96551724137931E-07,2.75862068965517E-06,0,52555,0,9,0,0,0,1,0,2.8,2438,-2,0,16,2,0.2,0,1,2,0,0,0,0,0.5,30119,0,-1,0,0,337,721,0,0,54,Sheffield United,Tottenham,Bournemouth,Chelsea,Norwich,1.3,1.9,2.2,2.7,2.5,2.3,2.1,1.2,2.7,1.5,2.6,1.7,2.6,1.9,2.1,2.5,1.4,2.4,1.9,1.5,1.6,1.2,2.2,1.5,1.9,2,3.4,1.9,1.4,2.2,2,27.6
Demarai,Gray,MID,LEI,5300000,1,4,0.571428571428571,1.07816711590296E-07,7.54716981132075E-07,0,25469,1,1,0,0,0,0,0,0.8,1002,-2,0,4,2,0.2,0,1,0,0,0,0,0,0.3,5269,0,-1,0,0,107,311,0,0,13,Liverpool,Burnley,Southampton,Crystal Palace,Arsenal,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,9.2
Jack,Grealish,MID,AVL,5900000,2,22,3.1,5.25423728813559E-07,3.72881355932203E-06,0,236204,2,11,0,0,0,0,0,3.7,15036,-1,0,22,1,0.6,0,3.3,2,0,2,0,2,3.8,105198,0,-1,0,0,630,3115,0,0,118,Norwich,Brighton,Man City,Liverpool,Wolverhampton,1.6,3.4,1.6,2.4,2.4,3.6,1.6,1.6,3.4,3.7,3,4.2,2.4,2,2.1,2.4,3.9,2.7,2.9,2.5,3.8,1.6,3.1,2.6,3.9,1.6,3.6,4.3,1.9,3.3,1.6,46.6
Andre,Green,MID,AVL,4900000,0,0,0,0,0,0,1086,0,0,0,0,0,0,0,0,28,-1,0,0,1,0,0,0,0,0,0,0,0,0,149,0,-1,0,0,0,9,0,0,0,Norwich,Brighton,Man City,Liverpool,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
