FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW6Forecast,GW7Forecast,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
,Emerson,DEF,CHE,5500000,0,4,1,1.81818181818182E-07,7.27272727272727E-07,0,157469,0,9,0,0,0,0,0,0.7,3153,0,0,4,0,0.1,0,0.5,0,0,0,0,0,1.4,152202,0,-1,0,0,360,232,0,0,71,Liverpool,Brighton,Southampton,Newcastle,Burnley,0,0,0.5,0.6,0.5,0.5,0.8,0.5,0.5,1.1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.6,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,27.6
Bjorn,Engels,DEF,AVL,4500000,0,20,4,8.88888888888889E-07,4.44444444444444E-06,0,17389,0,6,0,0,0,0,0,4.4,1138,0,0,20,0,1,0,4.5,4,0,2,0,0,1.1,68963,0,-1,0,1,450,7056,0,0,95,Arsenal,Burnley,Norwich,Brighton,Man City,2.2,4,2,4.5,2,4.2,2.8,5.5,2.5,2.2,5.7,3.1,4.6,5.3,2.9,2,3.9,3.1,4.9,2,5.1,3.5,4.9,2.7,4.4,4.4,4.7,2.4,5.6,6,2.8,4.2,3.1,12.2
Christian,Eriksen,MID,TOT,8800000,1,15,3,3.40909090909091E-07,1.70454545454545E-06,0,259777,2,5,0,0,0,1,0,1.7,6994,-2,0,15,2,0.3,0,3,2,0,1,0,0,4.2,80848,0,-1,0,0,335,1554,0,0,65,Leicester,Southampton,Brighton,Watford,Liverpool,1.7,2.1,2.6,2.9,1.8,1.6,3.3,2.2,3,1.7,2.7,3.1,2.6,2.4,1.5,2.6,1.8,2.6,3.2,1.5,1.8,2.2,3.3,2.2,2.7,2.2,3.2,3.6,2.6,2.7,2.9,2.6,2.1,33.4
Jonny,Evans,DEF,LEI,5000000,2,18,3,6E-07,3.6E-06,0,36567,0,5,0,0,0,0,0,3.6,972,0,0,18,0,0.4,0,2,2,0,1,0,0,1.5,66846,0,-1,0,0,540,1298,0,0,108,Tottenham,Newcastle,Liverpool,Burnley,Southampton,3.2,3.4,2,2.3,2.8,2,2.4,2.4,4.5,3,2.8,3.3,1.5,2.5,2.5,3.5,2.8,1.6,3,2.6,2.2,2.2,1.5,4.5,2.3,2.7,2.3,4.3,1.8,1.5,3,2.2,3.6,16.9
Lukasz,Fabianski,GLK,WHU,5000000,1,24,4,8E-07,4.8E-06,0,95344,0,7,0,18,0,0,0,4.8,1540,0,0,24,0,1,0,5,3,0,2,0,0,4.7,77466,0,-1,0,2,498,5482,0,0,111,Man Utd,Bournemouth,Crystal Palace,Everton,Sheffield United,4.7,2.9,5.7,4.3,4,4.6,3.2,4.2,3.6,4.2,3.2,5,3.3,3.8,4.8,2.8,4.5,6,4.2,3.5,3.1,3.9,3.6,3.6,3.8,4.2,3.5,5.8,3.1,2.7,4,3.9,6,12.1
,Fabinho,MID,LIV,5500000,0,14,2.8,5.09090909090909E-07,2.54545454545455E-06,0,50330,1,4,0,0,0,0,0,2.5,1388,0,0,14,0,0.5,0,2.8,2,0,1,0,1,1.5,60593,0,-1,0,0,376,2053,0,0,84,Chelsea,Sheffield United,Leicester,Man Utd,Tottenham,2.2,3.1,2.1,1.7,1.7,1.8,1.4,2.1,1.9,3.1,2.5,2.4,2.2,1.7,2.8,2.8,1.6,2.2,3,1.7,1.5,1.8,2.6,2.5,1.6,3.5,1.4,3,2.6,2.2,2.4,2.2,2.9,19
Ralf,Fahrmann,GLK,NOR,4400000,0,0,0,0,0,0,16093,0,0,0,0,0,0,0,0,651,-1,0,0,1,0,0,0,0,0,0,0,0,0.4,3308,0,-1,0,0,0,10,0,0,0,Burnley,Crystal Palace,Aston Villa,Bournemouth,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Felipe Anderson,MID,WHU,6900000,4,16,3.2,4.63768115942029E-07,2.31884057971014E-06,0,326248,1,3,0,0,0,0,0,2.3,2895,-1,0,16,1,0.6,0,3.8,0,0,2,0,2,4.3,62790,0,-1,0,0,345,1817,0,0,92,Man Utd,Bournemouth,Crystal Palace,Everton,Sheffield United,2.7,3.1,4.2,2,3.3,2.4,2.8,2.1,2.7,3.7,2.8,3.2,1.8,2.6,2.6,3,3.8,3.7,2.1,2.4,1.6,2.3,2.1,3,3.4,2.1,2.7,3.5,2.7,1.9,2.9,2.1,3.6,30.7
Federico,Fernandez,DEF,NEW,4400000,0,3,0.6,1.36363636363636E-07,6.81818181818182E-07,0,4431,0,0,0,0,0,0,0,0.7,86,-1,0,3,1,0.2,0,0.8,0,0,0,0,0,0.2,1569,0,-1,0,0,23,50,0,0,11,Brighton,Leicester,Man Utd,Chelsea,Wolverhampton,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1
,Fernandinho,MID,MCI,5300000,3,4,0.8,1.50943396226415E-07,7.54716981132075E-07,0,48792,0,0,0,0,0,0,0,0.8,528,-2,0,4,2,0.2,0,1,0,0,1,0,0,0.7,10651,0,-1,0,0,143,488,0,0,32,Watford,Everton,Wolverhampton,Crystal Palace,Aston Villa,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,4.5
Roberto,Firmino,FWD,LIV,9500000,0,35,7,7.36842105263158E-07,3.68421052631579E-06,0,362825,0,3,0,0,0,2,0,3.7,7178,0,0,35,0,0.6,0,5.5,6,0,1,0,4,12.3,412026,0,-1,0,0,397,8130,0,0,141,Chelsea,Sheffield United,Leicester,Man Utd,Tottenham,9.3,7.7,9.5,8.4,9.4,8,8.7,7.8,8.1,10.5,9.4,9.1,9.5,8.4,8.9,6.9,9.3,9.8,9.4,7.8,8.3,8.6,9.5,9.3,7.8,10.5,8.9,10.5,9.6,8.7,9.5,9.3,9.2,56.2
John,Fleck,MID,SHU,4800000,3,6,1.5,3.125E-07,1.25E-06,0,6549,2,2,0,0,0,0,0,1.2,35,-2,0,6,2,0.2,0,1,0,0,1,0,0,0.1,584,0,-1,0,0,298,34,0,0,40,Everton,Liverpool,Watford,Arsenal,West Ham,0.8,0.8,0.9,0.8,0.8,0.8,0.8,0.8,1.2,0.8,0.8,1.2,0.9,0.9,0.8,0.8,0.8,0.9,0.8,0.8,0.9,0.8,0.8,1,1.1,0.8,0.8,0.8,1,0.8,0.8,1.2,0.9,21.8
Phil,Foden,MID,MCI,5300000,0,1,0.2,3.77358490566038E-08,1.88679245283019E-07,0,28343,0,0,0,0,0,0,0,0.2,648,-2,0,1,2,0,0,0,0,0,0,0,0,0.4,4805,0,-1,0,0,10,10,0,0,3,Watford,Everton,Wolverhampton,Crystal Palace,Aston Villa,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Pablo,Fornals,MID,WHU,6200000,1,7,1.4,2.25806451612903E-07,1.12903225806452E-06,0,39694,0,5,0,0,0,0,0,1.1,366,-3,0,7,3,0.2,0,1,0,0,0,0,0,0.4,3698,0,-1,0,0,211,121,0,0,24,Man Utd,Bournemouth,Crystal Palace,Everton,Sheffield United,0.7,0.8,1.3,0.7,0.9,0.7,0.7,0.7,0.7,1,0.7,0.8,0.7,0.7,0.7,0.8,1.1,1.1,0.7,0.7,0.7,0.7,0.7,0.8,0.9,0.7,0.7,1,0.7,0.7,0.7,0.7,1,7.6
Fraser,Forster,GLK,SOU,4400000,0,0,0,0,0,0,34348,0,0,0,0,0,0,0,0,504,-1,0,0,1,0,0,0,0,0,0,0,0,0.5,2462,0,-1,0,0,0,11,0,0,0,Bournemouth,Tottenham,Chelsea,Wolverhampton,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Foster,GLK,WAT,4900000,-1,11,1.8,3.6734693877551E-07,2.24489795918367E-06,0,75666,0,18,0,18,0,0,0,2.2,1690,-1,0,11,1,0.4,0,2,2,0,0,0,0,1.8,9609,0,-1,0,0,540,162,0,0,87,Man City,Wolverhampton,Sheffield United,Tottenham,Bournemouth,0.9,1.1,1.2,1.1,0.9,1,0.9,0.9,1.5,1.1,2,1,1.5,1.3,2.4,1.1,0.9,1.3,1.4,2.2,1.3,1,0.9,1,1.5,0.9,1,0.9,1.4,1.4,1.3,0.9,0.9,14.4
Dimitri,Foulquier,DEF,WAT,4000000,-1,-1,-0.2,-5E-08,-2.5E-07,0,338,0,5,0,0,0,0,0,-0.2,103,0,0,-1,0,-0.1,0,-0.5,0,0,0,0,0,0,1997,0,-1,0,0,32,585,0,0,5,Man City,Wolverhampton,Sheffield United,Tottenham,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4
Juan,Foyth,DEF,TOT,4900000,0,0,0,0,0,0,1006,0,0,0,0,0,0,0,0,14,-1,0,0,1,0,0,0,0,0,0,0,0,0,264,0,-1,0,0,0,5,0,0,0,Leicester,Southampton,Brighton,Watford,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Simon,Francis,DEF,BOU,4400000,0,0,0,0,0,0,366,0,0,0,0,0,0,0,0,4,-1,0,0,1,0,0,0,0,0,0,0,0,0,114,0,-1,0,0,0,0,0,0,0,Southampton,West Ham,Arsenal,Norwich,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan,Fraser,MID,BOU,7300000,1,19,3.2,4.38356164383562E-07,2.6027397260274E-06,0,817665,1,8,0,0,0,1,0,2.6,12143,-2,0,19,2,0.5,0,4,2,0,0,0,1,6.4,83919,0,-1,0,0,420,2420,0,0,66,Southampton,West Ham,Arsenal,Norwich,Watford,3,2.4,2.8,3.5,3,2.9,3.3,3.6,1.9,2.4,2,2.5,2.9,3,3,2.5,3.1,1.8,2.6,3.8,3.6,2.6,2.9,2.1,4.3,3.5,2.6,2,2.2,2.8,1.6,2.3,1.9,25.9
,Fred,MID,MUN,5300000,0,1,0.2,3.77358490566038E-08,1.88679245283019E-07,0,7368,0,0,0,0,0,0,0,0.2,115,-2,0,1,2,0,0,0.2,0,0,0,0,0,0.1,2219,0,-1,0,0,23,177,0,0,7,West Ham,Arsenal,Newcastle,Liverpool,Norwich,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.1
Ryan,Fredericks,DEF,WHU,4500000,1,18,3,6.66666666666667E-07,4E-06,0,12114,1,7,0,0,0,0,0,4,284,0,0,18,0,0.9,0,4,2,0,2,0,0,0.5,20510,0,-1,0,0,498,921,0,0,81,Man Utd,Bournemouth,Crystal Palace,Everton,Sheffield United,3.1,1.8,3.9,2.8,2.6,3,2,2.7,2.3,2.7,2,3.3,2,2.4,3.2,1.7,3,4.3,2.7,2.2,1.9,2.5,2.3,2.3,2.4,2.7,2.2,4,1.9,1.7,2.6,2.5,4.5,13.5
Kieron,Freeman,DEF,SHU,4400000,0,0,0,0,0,0,5439,0,0,0,0,0,0,0,0,107,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,1065,0,-1,0,0,0,19,0,0,0,Everton,Liverpool,Watford,Arsenal,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luke,Freeman,MID,SHU,5400000,0,7,1.8,3.33333333333333E-07,1.2962962962963E-06,0,5144,1,4,0,0,0,0,0,1.3,113,-1,0,7,1,0.2,0,1,0,0,1,0,0,0.1,1647,0,-1,0,0,241,23,0,0,20,Everton,Liverpool,Watford,Arsenal,West Ham,0.9,0.9,1.3,1.1,1,1.1,0.9,1.1,1.5,0.9,0.9,1.5,1.3,1.2,0.9,0.9,0.9,1.2,0.9,1,1.2,0.9,0.9,1.4,1.4,0.9,0.9,1.1,1.4,1.1,0.9,1.6,1.3,10.3
Christian,Fuchs,DEF,LEI,4500000,0,5,1,2.22222222222222E-07,1.11111111111111E-06,0,14485,0,2,0,0,0,0,0,1.1,572,0,0,5,0,0.2,0,0.8,0,0,0,0,0,0.5,13643,0,-1,0,0,184,119,0,0,21,Tottenham,Newcastle,Liverpool,Burnley,Southampton,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,1.1,0.5,0.5,0.6,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.1,0.5,0.5,0.5,0.9,0.5,0.5,0.5,0.5,0.7,6.4
Sam,Gallagher,FWD,SOU,4500000,0,0,0,0,0,0,3273,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,1681,0,-1,0,0,0,10,0,0,0,Bournemouth,Tottenham,Chelsea,Wolverhampton,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eric,Garcia,DEF,MCI,4500000,1,1,0.2,4.44444444444444E-08,2.22222222222222E-07,0,2,0,0,0,0,0,0,0,0.2,2,0,0,1,0,0.2,0,1,0,0,0,0,0,0,40,0,-1,0,0,27,40,0,0,4,Watford,Everton,Wolverhampton,Crystal Palace,Aston Villa,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1
James,Garner,MID,MUN,4400000,0,0,0,0,0,0,10344,0,0,0,0,0,0,0,0,341,-1,0,0,1,0,0,0,0,0,0,0,0,0.3,16740,0,-1,0,0,0,449,0,0,0,West Ham,Arsenal,Newcastle,Liverpool,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paulo,Gazzaniga,GLK,TOT,4400000,2,2,0.4,9.09090909090909E-08,4.54545454545455E-07,0,5229,0,2,0,5,0,0,0,0.5,157,-1,0,2,1,0.1,0,0.5,0,0,0,0,0,0.2,1770,0,-1,0,0,90,442,0,0,18,Leicester,Southampton,Brighton,Watford,Liverpool,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,4
Jean-Philippe,Gbamin,MID,EVE,4900000,0,4,0.8,1.63265306122449E-07,8.16326530612245E-07,0,5704,0,0,0,0,0,0,0,0.8,71,-1,0,4,1,0,0,0,0,0,1,0,0,0,2556,0,-1,0,0,135,3,0,0,14,Sheffield United,Man City,Burnley,West Ham,Brighton,0,0,0,0,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.7,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.4,2.6
Rachid,Ghezzal,MID,LEI,5300000,0,0,0,0,0,0,2774,0,0,0,0,0,0,0,0,144,-2,0,0,2,0,0,0,0,0,0,0,0,0,470,0,-1,0,0,0,1,0,0,0,Tottenham,Newcastle,Liverpool,Burnley,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morgan,Gibbs-White,MID,WOL,4900000,0,3,0.6,1.22448979591837E-07,6.12244897959184E-07,0,3718,0,2,0,0,0,0,0,0.6,69,-1,0,3,1,0.2,0,0.8,0,0,0,0,0,0.1,1476,0,-1,0,0,86,25,0,0,16,Crystal Palace,Watford,Man City,Southampton,Newcastle,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,5.2
Ben,Gibson,DEF,BUR,4000000,0,0,0,0,0,0,68843,0,0,0,0,0,0,0,0,1525,0,0,0,0,0,0,0,0,0,0,0,0,2.9,48176,0,-1,0,0,0,893,0,0,0,Norwich,Aston Villa,Everton,Leicester,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lewis,Gibson,DEF,EVE,4400000,0,0,0,0,0,0,5625,0,0,0,0,0,0,0,0,130,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,2513,0,-1,0,0,0,51,0,0,0,Sheffield United,Man City,Burnley,West Ham,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Billy,Gilmour,MID,CHE,4500000,0,1,0.2,4.44444444444444E-08,2.22222222222222E-07,0,452,0,1,0,0,0,0,0,0.2,29,0,0,1,0,0.1,0,0.3,0,0,0,0,0,0,1111,0,-1,0,0,6,76,0,0,1,Liverpool,Brighton,Southampton,Newcastle,Burnley,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Olivier,Giroud,FWD,CHE,6800000,0,4,1.3,1.91176470588235E-07,5.88235294117647E-07,0,142529,0,2,0,0,0,0,0,0.6,1377,-2,0,4,2,0,0,0.2,0,0,1,0,0,1.3,52560,0,-1,0,0,100,250,0,0,13,Liverpool,Brighton,Southampton,Newcastle,Burnley,0.6,0.6,0.7,0.6,0.6,1.4,1.1,0.6,0.6,1.1,0.6,0.8,0.7,0.6,0.8,0.7,0.7,0.6,0.8,0.6,0.9,0.8,0.7,1.2,0.6,0.7,0.7,1.5,0.6,0.6,1.7,0.6,0.7,7.9
Ben,Godfrey,DEF,NOR,4500000,1,6,1,2.22222222222222E-07,1.33333333333333E-06,0,7971,0,14,0,0,0,0,0,1.3,243,0,0,6,0,0.2,0,1,0,0,0,0,0,0.3,7362,0,-1,0,0,540,294,0,0,103,Burnley,Crystal Palace,Aston Villa,Bournemouth,Man Utd,0.5,0.5,1.2,0.5,0.7,0.5,0.6,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.6,1,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.5,0.5,1.2,0.5,0.5,0.5,0.6,0.5,0.5,0.5,15.2
Angel,Gomes,MID,MUN,4900000,0,0,0,0,0,0,6262,0,0,0,0,0,0,0,0,114,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,3016,0,-1,0,0,0,76,0,0,0,West Ham,Arsenal,Newcastle,Liverpool,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Heurelho da Silva,Gomes,GLK,WAT,4500000,0,0,0,0,0,0,4221,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0.2,2088,0,-1,0,0,0,43,0,0,0,Man City,Wolverhampton,Sheffield United,Tottenham,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joseph,Gomez,DEF,LIV,5300000,0,2,0.4,7.54716981132075E-08,3.77358490566038E-07,0,88642,0,1,0,0,0,0,0,0.4,772,-2,0,2,2,0,0,0,0,0,0,0,0,1,22393,0,-1,0,0,90,118,0,0,10,Chelsea,Sheffield United,Leicester,Man Utd,Tottenham,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,2.6
Dan,Gosling,MID,BOU,4900000,0,0,0,0,0,0,705,0,0,0,0,0,0,0,0,9,-1,0,0,1,0,0,0,0,0,0,0,0,0,56,0,-1,0,0,0,0,0,0,0,Southampton,West Ham,Arsenal,Norwich,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lee,Grant,GLK,MUN,4900000,0,0,0,0,0,0,2885,0,0,0,0,0,0,0,0,39,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,233,0,-1,0,0,0,6,0,0,0,West Ham,Arsenal,Newcastle,Liverpool,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andre,Gray,FWD,WAT,5900000,1,15,2.5,4.23728813559322E-07,2.54237288135593E-06,0,45084,0,9,0,0,0,1,0,2.5,1069,-1,0,15,1,0.5,0,3,2,0,0,0,0,0.6,28256,0,-1,0,0,318,278,0,0,49,Man City,Wolverhampton,Sheffield United,Tottenham,Bournemouth,1.8,2,1.4,2.1,2.2,3.2,2.8,1.9,2.2,1.7,2.9,2,2.3,1.5,2.8,2,2.1,2.3,1.6,3,2.1,1.7,1.9,1.5,2.2,1.8,1.6,3,3.8,1.4,2.1,1.9,2.3,20.7
Demarai,Gray,MID,LEI,5300000,0,3,0.6,1.13207547169811E-07,5.66037735849057E-07,0,22803,1,1,0,0,0,0,0,0.6,332,-2,0,3,2,0.2,0,0.8,0,0,0,0,0,0.3,4361,0,-1,0,0,101,142,0,0,8,Tottenham,Newcastle,Liverpool,Burnley,Southampton,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,8.9
Jack,Grealish,MID,AVL,5900000,0,14,2.8,4.74576271186441E-07,2.3728813559322E-06,0,204211,2,6,0,0,0,0,0,2.4,3558,-1,0,14,1,0.3,0,1.5,1,0,2,0,1,4,88281,0,-1,0,0,450,961,0,0,79,Arsenal,Burnley,Norwich,Brighton,Man City,1.5,2.8,1.4,2.6,1.4,2,2,2.6,1.4,1.4,2.7,2.1,2.3,3.4,1.6,1.4,1.5,1.6,3,1.6,2.3,1.6,3.4,1.4,2.8,1.9,3.4,1.4,2.9,4.1,1.4,2.9,1.4,30.8
Andre,Green,MID,AVL,4900000,0,0,0,0,0,0,1018,0,0,0,0,0,0,0,0,12,-1,0,0,1,0,0,0,0,0,0,0,0,0,123,0,-1,0,0,0,5,0,0,0,Arsenal,Burnley,Norwich,Brighton,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mason,Greenwood,FWD,MUN,4500000,0,4,1,2.22222222222222E-07,8.88888888888889E-07,0,612248,0,1,0,0,0,0,0,0.9,17010,0,0,4,0,0.1,0,0.5,0,0,0,0,0,13.4,449894,0,-1,0,0,47,8585,0,0,13,West Ham,Arsenal,Newcastle,Liverpool,Norwich,0,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.6,0.5,0.9,0.8,0.5,0.5,0.5,1.3,0.5,0.5,0.5,0.6,1.1,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,3.7
Pascal,Gro?,MID,BHA,6500000,3,16,2.7,4.15384615384615E-07,2.46153846153846E-06,0,66297,0,4,0,0,0,0,0,2.5,955,0,0,16,0,0.3,0,1.8,1,0,2,0,1,0.7,58400,0,-1,0,0,355,170,0,0,67,Newcastle,Chelsea,Tottenham,Aston Villa,Everton,2.8,2.2,1.4,1.8,2.8,2.4,1.7,1.8,1.8,2.4,2.5,2.1,2.5,1.6,2.2,1.9,1.6,2.7,2.5,2.1,2.1,3.1,3.2,3,2,1.7,2,1.5,1.4,1.4,2.5,1.7,2.2,32.1
Vicente,Guaita,GLK,CRY,5000000,1,16,2.7,5.4E-07,3.2E-06,0,21393,1,6,0,12,0,0,0,3.2,423,0,0,16,0,0.4,0,2,0,0,2,0,0,0.6,26444,0,-1,0,0,496,170,0,0,97,Wolverhampton,Norwich,West Ham,Man City,Arsenal,2.7,3.2,1.5,2.1,1.4,3.4,1.4,2.4,1.4,2,1.4,2.5,2.4,2.8,1.8,1.4,2.3,1.4,2.6,2.8,1.4,3.2,1.5,2.8,1.4,1.4,2.2,1.4,2.5,1.7,3.3,1.4,3,8.6
Johann Berg,Gudmundsson,MID,BUR,6000000,0,14,4.7,7.83333333333333E-07,2.33333333333333E-06,0,95224,0,2,0,0,0,1,0,2.3,1262,0,0,14,0,0.1,0,0.8,1,0,2,0,0,0.7,78467,0,-1,0,0,226,21,0,0,51,Norwich,Aston Villa,Everton,Leicester,Chelsea,0,3.8,6.6,3.6,5.1,6.1,4.4,5.2,7,2.9,3.6,4.8,5.2,3.5,5.2,6.5,4.6,5,3.7,5.3,5.2,5.6,5.7,4.2,2.6,5.5,4.4,6.1,4.5,3.9,6.1,3.4,4.7,22.1
Matteo,Guendouzi,MID,ARS,4600000,0,15,3,6.52173913043478E-07,3.26086956521739E-06,0,232988,1,7,0,0,0,0,0,3.3,6074,1,0,15,-1,0.5,0,2.5,2,0,1,0,1,9.3,461269,0,-1,0,0,421,7328,0,0,79,Aston Villa,Man Utd,Bournemouth,Sheffield United,Crystal Palace,3.4,1.8,2.8,3.3,3.9,3.2,1.8,2,1.6,2.3,2.3,1.5,1.7,2.7,2.5,2.6,2.2,3.2,2.3,2.4,2.3,3.5,1.5,2.1,2.8,2.7,3.1,3.2,2.4,1.7,1.7,1.9,2.7,19.9
