FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
,Felipe Anderson,MID,WHU,6700000,3,36,2.8,4.17910447761194E-07,5.37313432835821E-06,0,465647,1,16,0,0,0,0,0,5.4,1031,-3,0,36,3,0.3,0,1.8,0,0,5,0,3,3.3,134922,0,-1,0,0,916,141,0,0,173,Chelsea,Wolverhampton,Arsenal,Southampton,Crystal Palace,1.4,2.3,3,2.5,0,1.8,2.1,2.9,2.9,2.8,1.4,2.9,1.4,1.5,2.2,2,2.7,1.4,2.2,2,3,1.8,2.8,1.6,2.6,78.3
Federico,Fernandez,DEF,NEW,4400000,1,22,1.69230769230769,3.84615384615385E-07,5E-06,0,9254,3,8,0,0,0,1,0,5,162,-1,0,22,1,0.6,0,2.8,3,0,0,0,2,0.2,11744,0,-1,0,1,473,136,0,0,99,Man City,Sheffield United,Southampton,Burnley,Crystal Palace,1.1,0.8,1,0.8,1.7,0.8,1.9,1.3,0.8,1.3,1.2,1.3,0.8,1,1.2,1.1,1.1,2.1,0.8,1.7,0.8,1,1.7,0.8,1.3,32.7
,Fernandinho,MID,MCI,5200000,1,17,1.30769230769231,2.51479289940828E-07,3.26923076923077E-06,0,63930,2,10,0,0,0,0,0,3.3,285,-3,0,17,3,0.3,0,1.8,0,0,3,0,0,0.7,23216,0,-1,0,0,859,314,0,1,146,Newcastle,Burnley,Man Utd,Arsenal,Leicester,0.7,0.7,0.8,0.7,0.7,0.7,0.9,0.7,0.7,0.7,1,0.7,0.7,0.7,0.8,0.7,0.9,0.7,0.7,0.8,0.9,0.7,0.8,0.8,0.7,34.7
Roberto,Firmino,FWD,LIV,9400000,2,67,4.8,5.1063829787234E-07,7.12765957446809E-06,0,861410,0,9,0,0,0,4,0,7.1,7095,-1,0,67,1,0.4,0,3.8,12,0,4,0,4,10.7,785671,0,-1,0,0,1161,6299,0,0,257,Brighton,Everton,Bournemouth,Watford,Leicester,5.8,6.3,5.2,5.9,0,4.6,5.2,4.2,5.9,7.1,5.3,5.9,6.2,5.8,6.1,5.8,5.5,6,5.8,6.5,5.1,6.1,5.4,6.3,4.5,128.7
John,Fleck,MID,SHU,4800000,1,40,3.3,6.875E-07,8.33333333333333E-06,0,17689,4,9,0,0,0,2,0,8.3,1273,-2,0,40,2,1.3,0,6.2,4,0,4,0,1,1.3,93235,0,-1,0,2,1018,5940,0,0,204,Wolverhampton,Newcastle,Norwich,Aston Villa,Brighton,3.3,3.6,2.7,3.1,3,3.3,1.9,2.3,2.8,2.9,1.8,2.6,3.4,3.4,2.1,2.9,3,2.4,2.6,2.8,3.2,2.6,2.2,3.2,3.6,71.8
Phil,Foden,MID,MCI,5100000,1,6,0.461538461538462,9.04977375565611E-08,1.17647058823529E-06,0,35875,0,1,0,0,0,0,0,1.2,83,-4,0,6,4,0.2,0,0.8,0,0,0,0,0,0.3,7376,0,-1,0,0,74,49,0,0,22,Newcastle,Burnley,Man Utd,Arsenal,Leicester,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,13.5
Pablo,Fornals,MID,WHU,6000000,5,23,1.76923076923077,2.94871794871795E-07,3.83333333333333E-06,0,47905,1,12,0,0,0,0,0,3.8,55,-5,0,23,5,0.3,0,2,0,0,2,0,1,0.3,5044,0,-1,0,0,594,27,0,0,83,Chelsea,Wolverhampton,Arsenal,Southampton,Crystal Palace,0.9,1.1,1.5,1.2,0,0.9,1,1.4,1.4,1.3,0.9,1.4,0.9,0.9,1,0.9,1.3,0.9,1,0.9,1.5,0.9,1.4,0.9,1.3,31
Fraser,Forster,GLK,SOU,4300000,0,0,0,0,0,0,44786,0,0,0,0,0,0,0,0,77,-2,0,0,2,0,0,0,0,0,0,0,0,0.4,2744,0,-1,0,0,0,0,0,0,0,Watford,Norwich,Newcastle,West Ham,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Foster,GLK,WAT,4800000,2,49,3.5,7.29166666666667E-07,1.02083333333333E-05,0,121010,0,28,0,46,0,0,0,10.2,1259,-2,0,49,2,0.8,0,3.8,10,0,3,0,0,2.1,74918,0,-1,0,1,1260,318,0,0,250,Southampton,Leicester,Crystal Palace,Liverpool,Man Utd,3.9,3.1,4.3,3.6,4.3,3.3,5,3,2.8,4.3,4.1,4.6,3.1,3.1,3.5,3.9,3.4,2.5,2.9,3,3.6,4.8,3.9,3.2,2.6,37.1
Dimitri,Foulquier,DEF,WAT,4000000,1,1,0.0769230769230769,1.92307692307692E-08,2.5E-07,0,7243,0,6,0,0,0,0,0,0.2,103,0,0,1,0,0,0,0.2,0,0,0,0,0,0.2,14384,0,-1,0,0,57,131,0,0,12,Southampton,Leicester,Crystal Palace,Liverpool,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Juan,Foyth,DEF,TOT,4900000,0,1,0.0769230769230769,1.56985871271586E-08,2.04081632653061E-07,0,2277,1,2,0,0,0,0,0,0.2,36,-1,0,1,1,0,0,0.2,0,0,0,0,0,0,1727,0,-1,0,0,20,8,0,0,6,Bournemouth,Man Utd,Burnley,Wolverhampton,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8
Simon,Francis,DEF,BOU,4400000,0,0,0,0,0,0,1041,0,2,0,0,0,0,0,0,9,-1,0,0,1,-0.1,0,-0.5,0,0,0,0,0,0,983,0,-1,0,0,72,13,0,1,11,Tottenham,Crystal Palace,Liverpool,Chelsea,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Ryan,Fraser,MID,BOU,7000000,2,40,3.1,4.42857142857143E-07,5.71428571428571E-06,0,1059276,2,14,0,0,0,1,0,5.7,1287,-5,0,40,5,0.5,0,3.5,2,0,3,0,3,3.2,112679,0,-1,0,0,959,211,0,0,136,Tottenham,Crystal Palace,Liverpool,Chelsea,Burnley,1.7,2.1,2.2,1.7,3.5,3.5,2.5,2,3.3,2.1,3.4,3,3.4,2.3,2.6,1.8,3,2.7,3.5,1.9,2.6,2.4,1.6,2.6,2.3,65.3
,Fred,MID,MUN,5300000,0,13,1,1.88679245283019E-07,2.45283018867925E-06,0,11463,2,9,0,0,0,0,0,2.5,98,-2,0,13,2,0.2,0,1.2,0,0,0,0,0,0.2,6923,0,-1,0,0,598,70,0,0,89,Aston Villa,Tottenham,Man City,Everton,Watford,0.5,0.5,0.5,0.6,0.5,0.7,0.5,0.5,0.5,0.5,0.7,0.6,0.5,0.6,0.5,0.5,0.5,0.7,0.5,0.6,0.5,0.5,0.5,0.5,0.5,28.1
Ryan,Fredericks,DEF,WHU,4500000,6,35,2.7,6E-07,7.77777777777778E-06,0,78608,4,19,0,0,0,0,0,7.8,370,0,0,35,0,0.4,0,1.8,2,0,4,0,1,0.8,107361,0,-1,0,0,1087,145,0,0,194,Chelsea,Wolverhampton,Arsenal,Southampton,Crystal Palace,1.7,1.8,2.4,2.4,0,2.4,2.5,2.3,1.9,3.5,1.8,2.7,2,2.2,2.1,1.5,2.2,2.4,2.6,2.6,2.4,2,2.6,1.8,3.8,43.1
Kieron,Freeman,DEF,SHU,4300000,0,0,0,0,0,0,7945,0,0,0,0,0,0,0,0,23,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,2227,0,-1,0,0,0,19,0,0,0,Wolverhampton,Newcastle,Norwich,Aston Villa,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luke,Freeman,MID,SHU,5200000,1,10,1.4,2.69230769230769E-07,1.92307692307692E-06,0,7847,1,4,0,0,0,0,0,1.9,30,-3,0,10,3,0.1,0,0.5,0,0,1,0,0,0.1,2272,0,-1,0,0,255,21,0,0,28,Wolverhampton,Newcastle,Norwich,Aston Villa,Brighton,0.8,0.9,0.7,0.7,0.7,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.9,0.9,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.7,0.7,0.8,0.9,10.8
Christian,Fuchs,DEF,LEI,4300000,0,5,0.384615384615385,8.94454382826476E-08,1.16279069767442E-06,0,26655,0,2,0,0,0,0,0,1.2,105,-2,0,5,2,0,0,0,0,0,0,0,0,0.3,16456,0,-1,0,0,184,35,0,0,21,Everton,Watford,Aston Villa,Norwich,Man City,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,6.4
Sam,Gallagher,FWD,SOU,4500000,0,0,0,0,0,0,4989,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2638,0,-1,0,0,0,2,0,0,0,Watford,Norwich,Newcastle,West Ham,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eric,Garcia,DEF,MCI,4500000,0,1,0.0769230769230769,1.70940170940171E-08,2.22222222222222E-07,0,783,0,0,0,0,0,0,0,0.2,18,0,0,1,0,0,0,0,0,0,0,0,0,0,1071,0,-1,0,0,27,13,0,0,4,Newcastle,Burnley,Man Utd,Arsenal,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
James,Garner,MID,MUN,4400000,0,1,0.0769230769230769,1.74825174825175E-08,2.27272727272727E-07,0,18203,0,1,0,0,0,0,0,0.2,70,-1,0,1,1,0,0,0,0,0,0,0,0,0.2,20059,0,-1,0,0,8,21,0,0,3,Aston Villa,Tottenham,Man City,Everton,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
Dwight,Gayle,FWD,NEW,5000000,1,4,0.307692307692308,6.15384615384615E-08,8E-07,0,1748,0,1,0,0,0,0,0,0.8,38,0,0,4,0,0.1,0,0.5,0,0,0,0,0,0,3204,0,-1,0,0,45,89,0,0,12,Man City,Sheffield United,Southampton,Burnley,Crystal Palace,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.4
Paulo,Gazzaniga,GLK,TOT,4500000,2,23,2.9,6.44444444444444E-07,5.11111111111111E-06,0,44365,0,13,0,33,0,0,0,5.1,2891,0,0,23,0,0.5,0,2.2,3,0,0,0,0,3.9,288559,0,-1,0,0,712,3440,0,0,140,Bournemouth,Man Utd,Burnley,Wolverhampton,Chelsea,2.6,2,2.8,2,2.9,3,2.1,2.7,2.9,2.6,3,2.6,2.8,1.9,2.5,1.6,3.5,3.6,2.1,3.9,1.8,2.7,2.9,2.9,2.6,24.5
Jean-Philippe,Gbamin,MID,EVE,4800000,0,4,0.307692307692308,6.41025641025641E-08,8.33333333333333E-07,0,6886,0,0,0,0,0,0,0,0.8,7,-2,0,4,2,0,0,0,0,0,1,0,0,0,2651,0,-1,0,0,135,1,0,0,14,Leicester,Liverpool,Chelsea,Man Utd,Arsenal,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,2.6
Rachid,Ghezzal,MID,LEI,5200000,0,0,0,0,0,0,3665,0,0,0,0,0,0,0,0,5,-3,0,0,3,0,0,0,0,0,0,0,0,0,509,0,-1,0,0,0,0,0,0,0,Everton,Watford,Aston Villa,Norwich,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morgan,Gibbs-White,MID,WOL,4700000,0,7,0.538461538461538,1.14566284779051E-07,1.48936170212766E-06,0,5987,0,2,0,0,0,0,0,1.5,22,-3,0,7,3,0,0,0,0,0,0,0,1,0.1,2256,0,-1,0,0,119,4,0,0,28,Sheffield United,West Ham,Brighton,Tottenham,Norwich,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,6.1
Ben,Gibson,DEF,BUR,3900000,0,0,0,0,0,0,119039,0,0,0,0,0,0,0,0,639,-1,0,0,1,0,0,0,0,0,0,0,0,2.7,81576,0,-1,0,0,0,901,0,0,0,Crystal Palace,Man City,Tottenham,Newcastle,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lewis,Gibson,DEF,EVE,4300000,0,0,0,0,0,0,8515,0,0,0,0,0,0,0,0,15,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,3559,0,-1,0,0,0,17,0,0,0,Leicester,Liverpool,Chelsea,Man Utd,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Billy,Gilmour,MID,CHE,4500000,0,2,0.153846153846154,3.41880341880342E-08,4.44444444444444E-07,0,1574,0,1,0,0,0,0,0,0.4,18,0,0,2,0,0,0,0.2,0,0,0,0,0,0,2203,0,-1,0,0,9,12,0,0,5,West Ham,Aston Villa,Everton,Bournemouth,Tottenham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.5
Olivier,Giroud,FWD,CHE,6600000,2,7,1.4,2.12121212121212E-07,1.06060606060606E-06,0,165576,0,5,0,0,0,0,0,1.1,240,-4,0,7,4,0.1,0,0.5,0,0,1,0,0,1.1,58602,0,-1,0,0,190,777,0,0,16,West Ham,Aston Villa,Everton,Bournemouth,Tottenham,1,1.2,0.7,1,0.8,1.1,0.7,0.7,1.1,0.7,1.2,0.7,1.4,1.2,0.7,1.1,0.7,1,0.7,1,0.7,0.7,1.4,0.7,0.8,13.2
Ben,Godfrey,DEF,NOR,4400000,1,17,1.2,2.72727272727273E-07,3.86363636363636E-06,0,16617,1,30,0,0,0,0,0,3.9,54,-1,0,17,1,0.5,0,2.2,0,0,1,0,0,0.2,11849,0,-1,0,0,1219,65,0,0,229,Arsenal,Southampton,Sheffield United,Leicester,Wolverhampton,0.6,0.7,0.6,0.6,0.6,0.7,0.9,0.9,0.6,0.6,0.6,0.7,0.7,0.6,0.7,0.6,0.6,1.1,0.6,0.7,0.6,0.9,0.6,0.6,0.6,31
Angel,Gomes,MID,MUN,4800000,0,1,0.0769230769230769,1.6025641025641E-08,2.08333333333333E-07,0,9240,0,1,0,0,0,0,0,0.2,29,-2,0,1,2,0,0,0,0,0,0,0,0,0.1,4256,0,-1,0,0,9,23,0,0,3,Aston Villa,Tottenham,Man City,Everton,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
Heurelho da Silva,Gomes,GLK,WAT,4400000,0,0,0,0,0,0,7308,0,0,0,0,0,0,0,0,31,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,3610,0,-1,0,0,0,22,0,0,0,Southampton,Leicester,Crystal Palace,Liverpool,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joseph,Gomez,DEF,LIV,5100000,0,6,0.461538461538462,9.04977375565611E-08,1.17647058823529E-06,0,113956,0,1,0,0,0,0,0,1.2,179,-4,0,6,4,0.1,0,0.5,0,0,0,0,0,0.8,33355,0,-1,0,0,100,75,0,0,20,Brighton,Everton,Bournemouth,Watford,Leicester,0.2,0.2,0.2,0.2,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,3.4
Anthony,Gordon,FWD,EVE,4500000,0,0,0,0,0,0,263,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,802,0,-1,0,0,0,73,0,0,0,Leicester,Liverpool,Chelsea,Man Utd,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dan,Gosling,MID,BOU,4900000,1,2,0.153846153846154,3.13971742543171E-08,4.08163265306122E-07,0,893,0,0,0,0,0,0,0,0.4,5,-1,0,2,1,0.1,0,0.5,0,0,0,0,0,0,248,0,-1,0,0,30,12,0,0,3,Tottenham,Crystal Palace,Liverpool,Chelsea,Burnley,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.3
Lee,Grant,GLK,MUN,4800000,0,0,0,0,0,0,3968,0,0,0,0,0,0,0,0,15,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,533,0,-1,0,0,0,5,0,0,0,Aston Villa,Tottenham,Man City,Everton,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andre,Gray,FWD,WAT,5700000,1,26,2,3.50877192982456E-07,4.56140350877193E-06,0,65196,1,14,0,0,0,2,0,4.6,192,-3,0,26,3,0.4,0,2,2,0,0,0,0,0.4,36226,0,-1,0,0,655,105,0,0,87,Southampton,Leicester,Crystal Palace,Liverpool,Man Utd,2.3,1.1,1.6,1.3,2.1,1.1,1.9,1.3,1.4,1.9,1.3,1.7,1.3,1.5,1.3,1.4,1.3,1.2,1.7,1.5,2.1,1.4,1.3,1.5,1.4,43.7
Demarai,Gray,MID,LEI,5200000,0,15,1.15384615384615,2.2189349112426E-07,2.88461538461538E-06,0,30968,1,1,0,0,0,0,0,2.9,73,-3,0,15,3,0.4,0,2.2,0,0,0,0,2,0.3,7991,0,-1,0,0,204,73,0,0,47,Everton,Watford,Aston Villa,Norwich,Man City,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.8,0.6,0.7,20.7
Jack,Grealish,MID,AVL,5900000,0,49,4.5,7.6271186440678E-07,8.30508474576271E-06,0,382553,3,16,0,0,0,2,0,8.3,1456,-1,0,49,1,0.3,0,1.5,5,0,3,0,4,3.9,261506,0,-1,0,1,983,1662,0,0,215,Man Utd,Chelsea,Leicester,Sheffield United,Southampton,3,2.7,4.7,5.3,4.9,5.4,4.6,3.6,3.8,3.9,5.9,4,4.9,4.6,6.4,2.8,4.9,3.8,5.7,2.9,6.1,5.6,3.5,6.2,3.1,98.9
Andre,Green,MID,AVL,4900000,0,0,0,0,0,0,1236,0,0,0,0,0,0,0,0,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,228,0,-1,0,0,0,4,0,0,0,Man Utd,Chelsea,Leicester,Sheffield United,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mason,Greenwood,FWD,MUN,4300000,0,14,1.4,3.25581395348837E-07,3.25581395348837E-06,0,1093051,0,4,0,0,0,1,0,3.3,4731,-2,0,14,2,0.4,0,1.8,0,0,0,0,0,10.9,770140,0,-1,0,0,130,9512,0,0,48,Aston Villa,Tottenham,Man City,Everton,Watford,1.3,1.3,0.7,1.2,0.7,1,0.7,0.7,1.4,0.7,1.2,0.9,0.7,1.1,0.7,1.1,0.7,0.7,0.7,1.1,0.7,1.2,0.7,1.1,0.7,16
Pascal,Gro?,MID,BHA,6400000,2,41,3.2,5E-07,6.40625E-06,0,99341,0,12,0,0,0,1,0,6.4,401,-1,0,41,1,0.3,0,1.8,2,0,3,0,3,0.6,83511,0,-1,0,0,868,115,0,0,177,Liverpool,Arsenal,Wolverhampton,Crystal Palace,Sheffield United,1.9,2.4,3.3,2.2,3.9,1.8,3.6,2.8,2.3,3.2,2.6,2,3.5,3.5,3.2,2.8,3.7,1.8,3.6,2.2,2.3,2,3.1,3.7,2.3,87.6
Vicente,Guaita,GLK,CRY,5000000,8,43,3.6,7.2E-07,8.6E-06,0,48571,1,14,0,31,0,0,0,8.6,156,0,0,43,0,0.6,0,3.2,3,0,4,0,0,0.7,53244,0,-1,0,1,1080,3024,0,0,217,Burnley,Bournemouth,Watford,Brighton,Newcastle,2.3,3.6,3.6,4.1,4,4.8,3.7,3,3.7,3,3.4,3.5,4,5.3,2.9,4.1,2.5,3.4,3.8,2.9,4,3.9,4.8,2.9,4.8,25.9
Johann Berg,Gudmundsson,MID,BUR,5900000,0,17,1.30769230769231,2.21642764015645E-07,2.88135593220339E-06,0,112599,0,2,0,0,0,1,0,2.9,116,-1,0,17,1,0,0,0,1,0,3,0,0,0.5,79210,0,-1,0,0,309,4,0,0,58,Crystal Palace,Man City,Tottenham,Newcastle,Bournemouth,0,0,0,0,0,0.7,1,0.8,0.7,0.7,0.7,1,0.7,0.9,0.7,0.7,0.7,0.9,0.7,1.1,0.7,0.7,0.8,0.7,0.9,26.7
Addji Keaninkin Marc-Israel,Guehi,DEF,CHE,4000000,0,0,0,0,0,0,2533,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0.1,4524,0,-1,0,0,0,55,0,0,0,West Ham,Aston Villa,Everton,Bournemouth,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matteo,Guendouzi,MID,ARS,4600000,2,34,2.4,5.21739130434783E-07,7.39130434782609E-06,0,571598,4,20,0,0,0,0,0,7.4,6333,1,0,34,-1,0.4,0,1.8,2,0,2,0,2,9.2,796894,0,-1,0,0,1218,1387,0,0,207,Norwich,Brighton,West Ham,Man City,Everton,1.3,2.4,1.2,1.3,1.3,1.6,1.8,2.4,1.3,2.7,1.2,1.4,2.5,2.3,1.2,2,1.5,1.9,2,1.7,1.7,1.2,1.5,1.2,2.3,56
Idrissa,Gueye,MID,EVE,5000000,0,0,0,0,0,0,1961,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,309,0,-1,0,0,0,1,0,0,0,Leicester,Liverpool,Chelsea,Man Utd,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frederic,Guilbert,DEF,AVL,4400000,0,38,3.5,7.95454545454545E-07,8.63636363636364E-06,0,51350,4,13,0,0,0,0,0,8.6,360,-1,0,38,1,0.8,0,3.5,2,0,4,0,2,0.9,76107,0,-1,0,1,962,1330,0,0,174,Man Utd,Chelsea,Leicester,Sheffield United,Southampton,2.4,2.3,4,2.6,3.4,4.1,3.1,1.9,3.7,2.5,4.1,2.1,4.8,3.2,3.6,2.4,4,3.5,3.5,2.9,4.8,4.8,3.5,3.8,3.2,36.6
Ilkay,Gundogan,MID,MCI,5200000,1,24,1.8,3.46153846153846E-07,4.61538461538462E-06,0,171005,5,15,0,0,0,1,0,4.6,3072,-3,0,24,3,0.2,0,1,1,0,2,0,0,1.5,75119,0,-1,0,0,903,98,0,0,169,Newcastle,Burnley,Man Utd,Arsenal,Leicester,0,0,1.4,1,0.9,1.2,1.6,1.3,0.9,1.2,1.6,0.9,1.1,0.9,1.4,0.9,1.4,0.9,0.9,1.4,1.5,1.1,1.4,1.4,1.1,69.4
Angus,Gunn,GLK,SOU,4500000,0,29,2.9,6.44444444444444E-07,6.44444444444444E-06,0,164043,0,25,0,30,0,0,0,6.4,2262,0,0,29,0,0,0,0,3,0,2,0,0,2.3,238203,0,-1,0,1,900,161,0,0,166,Watford,Norwich,Newcastle,West Ham,Aston Villa,2.3,2.3,3.5,2.9,3.4,2.5,3,3,2.6,1.9,3.2,3,2.1,3.6,3.3,3.4,2.7,2.1,3.2,2,3.5,2.6,2.4,2.3,1.9,22.1
Sebastien,Haller,FWD,WHU,7100000,1,51,3.9,5.49295774647887E-07,7.1830985915493E-06,0,623153,1,22,0,0,0,4,0,7.2,2565,-4,0,51,4,0.4,0,2.5,5,0,3,0,2,2.9,534399,0,-1,0,1,1094,990,0,0,177,Chelsea,Wolverhampton,Arsenal,Southampton,Crystal Palace,3.7,3.6,5.1,5.3,0,3.5,4,4.6,2.9,5,3,4.6,4,3.5,4.9,3.7,4.1,4.1,5,3,4.9,4.7,4.6,3.8,5.2,97.2
Grant,Hanley,DEF,NOR,4000000,0,1,0.0769230769230769,1.92307692307692E-08,2.5E-07,0,231865,0,8,0,0,0,0,0,0.2,1049,0,0,1,0,0,0,0,0,0,0,0,0,2.3,214265,1,-1,0,0,270,32,0,0,33,Arsenal,Southampton,Sheffield United,Leicester,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8
,Harry Wilson,MID,BOU,6000000,12,57,4.4,7.33333333333333E-07,9.5E-06,0,316861,1,15,0,0,0,6,0,9.5,1518,0,0,57,0,1.1,0,6.5,5,0,2,0,0,3.1,434370,0,-1,0,2,783,15526,0,0,182,Tottenham,Crystal Palace,Liverpool,Chelsea,Burnley,3.1,3.8,3.8,3.1,5.7,5.7,4.2,3.5,5.4,3.8,5.5,5.1,5.6,4,4.4,3.3,5.1,4.6,5.7,3.4,4.4,4.2,2.8,4.4,3.9,69.2
Joe,Hart,GLK,BUR,4300000,0,0,0,0,0,0,78898,0,0,0,0,0,0,0,0,288,-2,0,0,2,0,0,0,0,0,0,0,0,1.2,18285,0,-1,0,0,0,70,0,0,0,Crystal Palace,Man City,Tottenham,Newcastle,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kortney,Hause,DEF,AVL,4400000,0,0,0,0,0,0,3581,0,0,0,0,0,0,0,0,9,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,708,0,-1,0,0,0,8,0,0,0,Man Utd,Chelsea,Leicester,Sheffield United,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Isaac,Hayden,MID,NEW,4400000,2,26,2.4,5.45454545454545E-07,5.90909090909091E-06,0,435045,2,20,0,0,0,0,0,5.9,1517,-1,0,26,1,0.6,0,2.5,2,0,2,0,2,4.1,254874,0,-1,0,0,942,1945,0,1,123,Man City,Sheffield United,Southampton,Burnley,Crystal Palace,1.3,2.2,1.8,1.4,2.1,1.2,2.3,1.7,1.7,1.8,1.4,2,1.4,1.3,2.5,1.9,2.7,2.1,1.6,2,1.2,1.9,1.8,1.5,1.5,33.7
